group	Lachnospirales	Oscillospirales	Erysipelotrichales	Enterobacterales	Coriobacteriales	Lactobacillales	Peptostreptococcales	Desulfovibrionales		Bacteroidales	Lachnospirales	Oscillospirales	Veillonellales	Verrucomicrobiales	Lactobacillales	Methanobacteriales	Coriobacteriales	Acidaminococcales	Desulfovibrionales
Healthy	0.06048	0.30588	0	5.04845	0	0.37657	0.04691	0		35.4642	0.06048	0.30588	0	0	0.37657	0	0	0	0
Healthy	0.00656	0.00191	0	15.5594	0	0	0.07936	0		81.15904	0.00656	0.00191	0	0	0	0	0	0	0
Healthy	24.02607	14.31615	0	0.02114	1.94707	0.4979	0.00132	0.00413		17.74643	24.02607	14.31615	2.43364	0	0.4979	0	1.94707	0	0.00413
Healthy	0.05619	0.00098	0	0.00218	0	12.49222	0	0		0.01829	0.05619	0.00098	0.09891	0	12.49222	0	0	0	0
Healthy	19.15217	33.28718	0.00934	0.47574	0.42599	0.87485	0.13109	0		22.85559	19.15217	33.28718	4.91797	0	0.87485	0	0.42599	0	0
Healthy	1.83013	6.46788	0	0.02725	0.16551	0	0	0.02718		62.06333	1.83013	6.46788	0.19137	0.72345	0	0	0.16551	0	0.02718
Healthy	38.12255	13.46754	0.00267	0	0.00477	0	0.16291	0.23466		35.39595	38.12255	13.46754	0	0	0	0	0.00477	0	0.23466
Healthy	17.47388	7.21913	0.08728	0.13076	1.32098	10.34117	0	0.05118		35.00133	17.47388	7.21913	0.04482	0.76146	10.34117	3.13175	1.32098	0.11406	0.05118
Healthy	46.34175	12.78462	0.03302	0.24447	0.73849	0.3554	0.35722	0		24.18276	46.34175	12.78462	1.1389	1.98576	0.3554	0.6898	0.73849	0	0
Healthy	21.60217	12.1354	0.04042	0	5.47963	5.97318	0	0.84778		35.06354	21.60217	12.1354	0	0	5.97318	0	5.47963	3.51275	0.84778
Healthy	14.85356	11.11072	1.3466	0.09357	0.15829	0.72497	0	0.00188		34.40887	14.85356	11.11072	0.24271	0	0.72497	0	0.15829	3.39564	0.00188
Healthy	76.0443	0	0	0	0	0	0	0		8.96652	76.0443	0	0	0	0	0	0	0	0
Healthy	0.36701	5.96657	0.13637	11.0443	1.50723	0.00878	0	0.67525		13.28972	0.36701	5.96657	2.62815	43.6798	0.00878	0	1.50723	0	0.67525
Healthy	21.31679	7.78708	1.56549	1.14588	1.28273	0.27559	0.56078	0.34965		30.94194	21.31679	7.78708	0.0628	0	0.27559	0	1.28273	9.65135	0.34965
Healthy	17.21413	6.48318	0.03851	0.31241	0.17825	0.05502	0.00189	0.02565		48.29775	17.21413	6.48318	0.04572	0	0.05502	0	0.17825	0	0.02565
Healthy	1.84794	6.3305	0	0.40568	0	0.01308	0	0.01315		73.72796	1.84794	6.3305	2.57974	0	0.01308	0	0	0	0.01315
Healthy	3.39021	3.37265	0.23776	0.04764	0.04813	0	0	0		84.11875	3.39021	3.37265	1.2734	0	0	0	0.04813	0	0
Healthy	24.01895	2.85533	0	0	0.38855	0.75977	0	0		12.37931	24.01895	2.85533	2.61997	0	0.75977	0	0.38855	0	0
Healthy	17.31565	32.3212	0	0	0	0	0	0		32.95493	17.31565	32.3212	0	0	0	0	0	0	0
Healthy	20.02922	9.82815	0.02485	0.64972	0.13767	0.21186	0.00906	0.11593		39.49502	20.02922	9.82815	0	1.58407	0.21186	0.18893	0.13767	0	0.11593
Healthy	4.79829	4.13202	0.28924	0	0	0	0	0		69.04725	4.79829	4.13202	6.19504	0	0	0	0	0	0
Healthy	1.7076	1.89261	0.03612	0.08873	0.00895	0	0	0		70.12604	1.7076	1.89261	6.01422	0	0	0	0.00895	0	0
Healthy	19.92226	7.55398	3.39497	0.54414	0.20922	0.21295	0.05387	0.01415		19.31718	19.92226	7.55398	0.01923	2.74406	0.21295	0.7215	0.20922	0.00157	0.01415
Healthy	22.99348	15.82328	6.43219	0.14596	0.09716	0.24108	0	0.00985		32.49242	22.99348	15.82328	0	0.55328	0.24108	0.45909	0.09716	2.9922	0.00985
Healthy	6.21879	4.00569	0	0	0.17142	0	0	0.52681		57.50504	6.21879	4.00569	0.51913	8.52608	0	0	0.17142	0	0.52681
Healthy	7.53428	3.47188	0	0	1.0771	0	0	0		39.89908	7.53428	3.47188	0	9.31857	0	7.872	1.0771	0.01708	0
Healthy	8.13205	7.85149	0	0.01875	0.17923	0	0	0.3516		52.91409	8.13205	7.85149	0	5.41567	0	0	0.17923	0	0.3516
Healthy	2.4478	7.66509	0	0.11128	0.34022	0.0245	0	0.0648		68.77191	2.4478	7.66509	0.35985	0.5814	0.0245	0	0.34022	0	0.0648
Healthy	27.4809	5.8047	0	0	0.51819	0.20363	0	0		45.45746	27.4809	5.8047	0	1.05638	0.20363	1.94601	0.51819	0.05531	0
Healthy	6.43561	2.50795	0.10005	0.224	0.0158	0.25532	0	0.03382		66.03093	6.43561	2.50795	7.84332	0	0.25532	0	0.0158	0	0.03382
Healthy	41.56012	7.58354	0.03031	0.01509	0.85138	0.49613	0.32366	0.00339		21.1453	41.56012	7.58354	2.99955	0	0.49613	0	0.85138	0	0.00339
Healthy	5.1254	2.28526	0.31189	0	0	0	0	0		69.13208	5.1254	2.28526	6.42925	0	0	0	0	0	0
Healthy	4.02058	3.67811	0.0425	1.55593	0	0.07872	0	0.10717		86.46015	4.02058	3.67811	0	0	0.07872	0	0	0	0.10717
Healthy	7.70197	2.26527	3.94497	3.84002	2.95649	18.44388	0	0.18342		21.75481	7.70197	2.26527	2.79811	0	18.44388	0	2.95649	3.95739	0.18342
Healthy	6.4222	4.37212	0	0	0.21555	0	0	0.56576		58.04255	6.4222	4.37212	0.45275	8.20473	0	0	0.21555	0	0.56576
Healthy	0.60297	1.59374	0	4.03448	0	0	0	0		92.24673	0.60297	1.59374	0	0.59403	0	0	0	0	0
Healthy	13.63924	13.24824	0.03112	0.11081	0.21786	1.48386	0	0.04717		40.35934	13.63924	13.24824	4.60352	0.4233	1.48386	0	0.21786	0	0.04717
Healthy	22.09378	0.8625	9.10512	0.52609	0	0.77118	0	0		39.48581	22.09378	0.8625	1.41306	0	0.77118	0.70003	0	0	0
Healthy	2.45867	8.12008	0	0.0185	0.33115	0.02819	0	0.09384		68.32121	2.45867	8.12008	0.39964	0.50967	0.02819	0	0.33115	0	0.09384
Healthy	0	0	0	0	0	0	0	0		74.06347	0	0	0	0	0	0	0	0	0
Healthy	0.39614	0.01185	0.31352	22.41286	0.19079	1.62453	0	0		6.96398	0.39614	0.01185	28.15239	0	1.62453	0	0.19079	0	0
Healthy	29.63097	4.17122	0.07233	0	0.06519	0.00839	0	0		39.1985	29.63097	4.17122	0	0	0.00839	0	0.06519	0	0
Healthy	11.81961	25.93731	0.74488	0	6.15057	0.10321	0	0.02415		25.10802	11.81961	25.93731	0	0	0.10321	0	6.15057	0	0.02415
Healthy	13.98134	6.83837	0.98169	0.14798	0.32451	0.38215	0.06884	0.01112		62.08988	13.98134	6.83837	0.03337	0.00396	0.38215	0	0.32451	0	0.01112
Healthy	1.44962	0	0	0.21398	2.40182	0.03944	0	0		31.9736	1.44962	0	0	0	0.03944	0	2.40182	0	0
Healthy	4.21036	4.84032	0.05804	0.108	0.04012	0	0	0		35.78505	4.21036	4.84032	0	0	0	0	0.04012	0	0
Healthy	1.59512	0.58681	0.00441	0.01907	0.00133	0.09102	0.36256	0		87.21806	1.59512	0.58681	0.0156	0	0.09102	0	0.00133	0.00027	0
Healthy	8.73597	7.15156	0	0	0.36239	0	0	0		60.10863	8.73597	7.15156	0.07562	0	0	0	0.36239	0	0
Healthy	3.78413	9.49568	0.00254	0.2123	0.02785	0	0.00937	0.07159		36.41873	3.78413	9.49568	0	6.92065	0	0	0.02785	0	0.07159
Healthy	20.71203	21.54445	0.03596	0	1.59359	0.85793	0	0.02166		13.7984	20.71203	21.54445	0	2.29678	0.85793	0	1.59359	0	0.02166
Healthy	26.87558	16.887	3.0882	0.27557	0.63405	0.17384	0.02999	0.00678		23.37048	26.87558	16.887	0.0215	7.21283	0.17384	0	0.63405	0	0.00678
Healthy	14.54105	1.07435	0.10365	0.01278	0.02431	0.11208	0	0		71.06037	14.54105	1.07435	0.01628	0.70978	0.11208	0	0.02431	0	0
Healthy	16.13623	13.77429	0.92134	0.037	0.28597	0.2201	0.02826	0		20.0404	16.13623	13.77429	1.57303	2.42903	0.2201	23.0782	0.28597	0.47297	0
Healthy	12.62095	11.96945	0.21746	0.85217	1.3176	0.08129	0.07205	0.17459		50.1858	12.62095	11.96945	0.3919	0.16777	0.08129	0	1.3176	0	0.17459
Healthy	13.87999	23.58335	0.92797	0.17409	0.57225	0.25978	1.2567	0.06404		38.26838	13.87999	23.58335	0.01904	3.27005	0.25978	5.69836	0.57225	0	0.06404
Healthy	1.63972	1.09796	0	0.119	0	0	0	0		92.365	1.63972	1.09796	0	1.90243	0	0	0	0	0
Healthy	1.7868	6.53527	0	0	0.03628	0	0	0		81.22765	1.7868	6.53527	0.02263	0	0	0	0.03628	0	0
Healthy	6.84793	7.13689	0.00307	0.16099	0.22143	0.02291	0	0.10964		65.0962	6.84793	7.13689	0.41478	0	0.02291	0.19466	0.22143	0	0.10964
Healthy	0.01847	3.97707	0.03603	24.47489	5.49857	0.22715	0.02382	0.13845		6.15386	0.01847	3.97707	0.0387	0	0.22715	0	5.49857	0	0.13845
Healthy	7.45679	0	0	0	0	0	0	0		28.92219	7.45679	0	0	0	0	24.9923	0	0	0
Healthy	12.32504	2.73529	0.62781	30.292	0	0	0	0		35.99257	12.32504	2.73529	0	0	0	0	0	0	0
Healthy	32.27764	8.88795	0.04793	0.17895	0.89393	0.04587	0.55979	0.01354		24.40406	32.27764	8.88795	0.07425	0.96214	0.04587	0	0.89393	0	0.01354
Healthy	34.56529	12.31912	0	0.01595	0	0.30067	0	0		10.84973	34.56529	12.31912	6.83929	0.51042	0.30067	1.18571	0	0	0
Healthy	7.33008	6.60775	0.04609	0.70257	0	0.46523	0	0		60.62347	7.33008	6.60775	0.08461	5.89208	0.46523	0	0	0.27923	0
Healthy	7.35516	0.00255	0.05809	4.94894	0.0057	0.35685	0	0		0.78649	7.35516	0.00255	0.81767	0	0.35685	0	0.0057	0	0
Healthy	2.022	7.69482	0	0	0	0	0	0		78.72753	2.022	7.69482	0	0	0	0	0	0	0
Healthy	6.23112	8.31948	0.25105	0	0.3458	0.0831	0	0.57923		30.64575	6.23112	8.31948	0	22.9272	0.0831	2.25233	0.3458	2.558	0.57923
Healthy	11.94091	6.44448	0.50355	0.43264	0.16564	0	0.49993	0		41.73987	11.94091	6.44448	1.07244	0	0	0	0.16564	0	0
Healthy	3.35742	3.36267	0.04292	1.47462	0	0.05822	0	0.10572		88.13317	3.35742	3.36267	0	0	0.05822	0	0	0	0.10572
Healthy	0.00662	0.00164	0	0.70059	1.13505	3.37859	0	0		3.3361	0.00662	0.00164	0.43164	0	3.37859	0	1.13505	0	0
Healthy	5.9392	2.56254	0.1365	0.25171	0.02958	0.26416	0	0.01923		64.70968	5.9392	2.56254	8.04269	0	0.26416	0	0.02958	0	0.01923
Healthy	0.68411	8.28991	0.00816	0.07826	0.04571	0.02144	0	0		77.41273	0.68411	8.28991	0	0	0.02144	0	0.04571	0	0
Healthy	28.80605	25.75589	0.02896	0.63334	0	0.05725	0.15579	0		21.31408	28.80605	25.75589	9.88296	3.03715	0.05725	2.85438	0	0	0
D003922	19.8287	10.79974	3.80905	3.70419	2.01127	0.24948	0	0.12631		36.22593	19.8287	10.79974	0	0.32392	0.24948	1.48683	2.01127	6.34237	0.12631
Healthy	26.02646	5.17791	2.2886	0.02753	0.43843	0.41179	0.05571	0.03201		53.36596	26.02646	5.17791	0.00062	0.27013	0.41179	0	0.43843	0	0.03201
Healthy	24.0137	0.02167	0.07824	0.45677	0.03721	0.07484	0.00341	0.00575		2.09168	24.0137	0.02167	1.82466	0	0.07484	0	0.03721	0	0.00575
Healthy	2.33601	7.66268	0	0.06372	0.34668	0.02661	0	0.0474		69.39796	2.33601	7.66268	0.38749	0.60698	0.02661	0	0.34668	0	0.0474
Healthy	14.8267	1.47201	0.0753	0	0.28187	0	0	0.08784		64.27322	14.8267	1.47201	0	0	0	0	0.28187	0	0.08784
Healthy	22.72137	4.9326	0	0	0.60245	0.22474	0	0		48.43001	22.72137	4.9326	0	1.10837	0.22474	0.72763	0.60245	0.04483	0
Healthy	25.14503	15.24423	0.05405	6.90621	1.55057	0.14826	0.05038	0		34.22241	25.14503	15.24423	1.40372	0.00206	0.14826	0	1.55057	0	0
Healthy	11.79183	10.30494	0.00332	2.75317	0.18146	0.11626	0.01285	0.13371		55.54094	11.79183	10.30494	3.13238	0.16075	0.11626	0	0.18146	0	0.13371
Healthy	19.72482	4.3266	1.6581	0.04937	0.15775	2.72797	0	0		61.65429	19.72482	4.3266	0.52754	0.02062	2.72797	0	0.15775	0	0
Healthy	12.11464	12.87646	0.01471	0.06229	0.9778	0.04482	0.07675	0.00392		65.64788	12.11464	12.87646	0	0	0.04482	0	0.9778	0	0.00392
Healthy	25.64631	26.18089	0	1.47699	0.51167	1.46741	0	0		19.28264	25.64631	26.18089	2.2472	0	1.46741	0	0.51167	0	0
Healthy	17.90412	1.63385	0.0406	0.01333	1.52358	0.12458	0.06165	0.05159		64.5609	17.90412	1.63385	0.19816	0	0.12458	0	1.52358	0	0.05159
Healthy	14.10303	3.25229	0	0	0.12359	0	0	0		24.24937	14.10303	3.25229	17.3349	1.5579	0	3.75888	0.12359	0	0
Healthy	0.03642	0.25497	0	0	0.3354	0	0	0		4.78083	0.03642	0.25497	0	0	0	0	0.3354	0	0
Healthy	26.0786	2.0991	0	0.27309	0.89723	2.0292	0	0		58.12382	26.0786	2.0991	0	0	2.0292	0	0.89723	0	0
Healthy	11.72818	0.01479	0.73276	2.51131	0.19184	1.10436	0.43526	0		32.85371	11.72818	0.01479	1.86002	8.81852	1.10436	0	0.19184	0	0
Healthy	4.95707	2.43572	0.34117	0	0	0	0	0		68.16366	4.95707	2.43572	6.32995	0	0	0	0	0	0
Healthy	9.54705	0.24814	0.48854	0.44807	0.02065	0	0	0		58.90129	9.54705	0.24814	0	0	0	0	0.02065	0	0
Healthy	20.13267	17.57587	0.02894	1.2907	0.33962	1.61678	0.09038	0.0426		42.58631	20.13267	17.57587	1.18345	4.41413	1.61678	0	0.33962	0	0.0426
Healthy	28.34788	23.69705	0.23633	7.15318	0.12982	3.8834	0.24074	0.13475		21.49334	28.34788	23.69705	0	0.62741	3.8834	0	0.12982	0.28531	0.13475
Healthy	0.00446	0.00833	0.14843	39.67253	0.19757	0.52725	0	0		0.03129	0.00446	0.00833	0.03009	0	0.52725	0	0.19757	0	0
Healthy	0.09032	0.99229	0	0.36254	0	0	0	0.00545		88.19624	0.09032	0.99229	1.14664	0	0	0	0	0	0.00545
Healthy	0.40567	5.7698	0.13699	9.66942	1.38317	0	0	0.55699		13.27934	0.40567	5.7698	2.69129	43.6515	0	0	1.38317	0	0.55699
Healthy	0	17.6478	7.28847	0	0	0	14.9991	0		13.13673	0	17.6478	0	0	0	0	0	0	0
Healthy	4.03226	7.83415	0.17543	0.02473	0.57097	0.11158	0	1.36988		70.07902	4.03226	7.83415	0	0	0.11158	0.02974	0.57097	0	1.36988
Healthy	16.81104	3.82209	0.00346	0.05876	0.10029	0.01401	0	0.0419		59.69502	16.81104	3.82209	0	0	0.01401	0	0.10029	0	0.0419
Healthy	2.5623	39.03781	0	0.20747	0.00301	0.00355	0	0.13498		40.48576	2.5623	39.03781	0.01971	0	0.00355	0	0.00301	0	0.13498
Healthy	24.93952	20.42719	0	0	0	1.04134	0	0		40.69063	24.93952	20.42719	0.3249	0.11208	1.04134	0	0	0	0
Healthy	35.25032	2.14751	0	1.38955	0	0.00339	0	0		40.68938	35.25032	2.14751	3.35313	6.26075	0.00339	0	0	0	0
Healthy	1.88609	4.5405	0	0.07754	0.186	0	0	0.81543		60.29276	1.88609	4.5405	0	4.73887	0	0.22575	0.186	0	0.81543
Healthy	3.65	11.34698	0	0.08386	0.36848	0.0844	0.01026	0		48.26803	3.65	11.34698	6.93107	0.21161	0.0844	0.1768	0.36848	0	0
Healthy	22.93413	8.68687	4.08755	1.94588	1.4129	19.43537	0.00327	0.00308		9.86283	22.93413	8.68687	2.01558	0	19.43537	1.52347	1.4129	0	0.00308
Healthy	23.04613	4.24942	0.069	0	0.05482	0	0	0.45437		63.58903	23.04613	4.24942	0	0	0	0	0.05482	0	0.45437
Healthy	10.04103	11.66982	0.62474	0	0.00088	0.04036	0.0168	0		64.88079	10.04103	11.66982	0	0.4425	0.04036	3.94462	0.00088	0	0
Healthy	10.58634	2.60607	0.29624	3.20604	0	0.00702	0.02506	0.06397		67.28859	10.58634	2.60607	0	0	0.00702	0	0	0	0.06397
Healthy	6.96094	26.12513	0.05801	0	0	0	0	0.02125		43.37371	6.96094	26.12513	0	4.52563	0	2.01869	0	0.97535	0.02125
Healthy	9.20169	16.51507	0	0	0	0	0	0.15063		36.02107	9.20169	16.51507	0	6.82668	0	1.14621	0	0.80034	0.15063
Healthy	20.77112	26.15874	4.53954	0	5.08039	0	0	0		1.93236	20.77112	26.15874	0	0	0	33.9196	5.08039	1.13551	0
Healthy	25.10955	14.267	0.37449	1.13337	0.16436	0.04054	0.35388	0		34.03976	25.10955	14.267	6.2162	0	0.04054	0	0.16436	0	0
Healthy	33.55658	19.50626	0.04961	0.04623	0.04421	1.33446	0.05757	0.00636		21.74088	33.55658	19.50626	0.79565	0	1.33446	0	0.04421	0	0.00636
Healthy	0.65116	1.41224	0	4.73614	0	0.0131	0	0		92.29603	0.65116	1.41224	0	0.60661	0.0131	0	0	0	0
Healthy	8.95794	7.86766	0	8.5724	5.92399	1.14024	0	0		20.81488	8.95794	7.86766	1.37441	1.60876	1.14024	0	5.92399	0	0
Healthy	14.80379	1.40046	0.06224	0	0.26987	0	0	0.08158		63.42071	14.80379	1.40046	0.00733	0	0	0	0.26987	0	0.08158
Healthy	26.45107	11.535	0.49265	0.09635	0.14199	0	0.37624	0		42.96631	26.45107	11.535	1.61571	0	0	0	0.14199	0	0
Healthy	21.68731	9.13051	0.3548	0.46362	0.03397	0.04969	0.3582	0		50.37125	21.68731	9.13051	1.59026	0	0.04969	0	0.03397	0	0
Healthy	3.7647	8.78341	0.29811	0.27678	0.43842	0.08695	0.06125	0.01635		77.58969	3.7647	8.78341	1.95849	0	0.08695	0	0.43842	0.40857	0.01635
Healthy	0.00145	0.00286	0.07309	2.32697	0.83312	0.08903	0	0		54.08505	0.00145	0.00286	0.10628	0	0.08903	0	0.83312	0	0
Healthy	15.89459	6.71097	0	0	0.71866	0	0	0		59.9376	15.89459	6.71097	0	0.99286	0	0	0.71866	0	0
Healthy	8.3008	16.24787	0	0	0	0.08839	0	0		43.99451	8.3008	16.24787	0.88216	0	0.08839	0	0	0	0
Healthy	1.51487	0	0	12.0777	0.29713	0.17975	0	0.01825		66.58231	1.51487	0	8.77001	0	0.17975	0	0.29713	0	0.01825
Healthy	56.56074	8.1643	0	0	0	0	0	0		11.37453	56.56074	8.1643	5.15414	0.12715	0	2.31774	0	0	0
Healthy	22.84931	0.5904	4.56729	0.42364	0.14119	0.35112	0	0.00551		45.65244	22.84931	0.5904	0	0	0.35112	0	0.14119	0.01652	0.00551
Healthy	28.68475	0.47629	9.92041	0	7.33114	19.14261	0	0		4.69747	28.68475	0.47629	0	0.12461	19.14261	0	7.33114	0.17115	0
Healthy	1.95334	4.2692	0	0.07601	0.15925	0	0	0.92989		60.11791	1.95334	4.2692	0	4.48843	0	0.22399	0.15925	0	0.92989
Healthy	1.64144	0.01794	0	11.6176	0.21648	0.15445	0	0.03034		67.49187	1.64144	0.01794	8.33826	0	0.15445	0	0.21648	0	0.03034
Healthy	1.02829	0.00399	0.00107	0.80538	0.04734	0.01799	0	0		67.63196	1.02829	0.00399	1.25216	0	0.01799	0	0.04734	0	0
Healthy	5.54199	4.23852	0	0.16232	0	0	0	0.10993		70.17776	5.54199	4.23852	2.84278	0.14576	0	0.07584	0	0	0.10993
Healthy	16.23635	14.64085	0	1.89298	0.1778	2.41692	0.06931	0.03176		33.84269	16.23635	14.64085	1.06924	0	2.41692	2.19226	0.1778	0	0.03176
Healthy	2.34908	0.07282	0	0.96304	0	0	0	0		67.15064	2.34908	0.07282	11.06734	0	0	0	0	0	0
Healthy	4.66031	5.02087	0	0	0.05029	0.43472	0	0		67.94477	4.66031	5.02087	4.20179	0	0.43472	0	0.05029	0	0
Healthy	0.5455	8.00241	0.04003	9.84888	0	0.15739	0	0		0.60162	0.5455	8.00241	0.00283	0	0.15739	1.21267	0	0	0
Healthy	23.75306	11.37131	0	0.01874	1.17245	0.37534	0	0		42.29055	23.75306	11.37131	0.02117	0.04075	0.37534	0	1.17245	0	0
Healthy	2.49525	0.05818	0	0.91601	0	0	0	0		66.57364	2.49525	0.05818	11.11832	0	0	0	0	0	0
Healthy	6.58671	9.09675	0	0.14586	0.25172	0.01752	0	0.20433		64.0291	6.58671	9.09675	0.36923	0	0.01752	0.17934	0.25172	0	0.20433
Healthy	32.91736	2.308	6.09692	0	0	0	0	0		27.92004	32.91736	2.308	0.02503	2.7012	0	2.85895	0	1.86286	0
Healthy	28.87358	8.74077	0.0494	2.26048	0	0.47884	0	0		40.70462	28.87358	8.74077	0.05027	0.71458	0.47884	0	0	0.83564	0
Healthy	0.56973	1.28072	0	0.04368	0.00675	0	0	0		87.34147	0.56973	1.28072	3.6179	0.92836	0	0	0.00675	0	0
Healthy	1.86091	6.0585	0	0.45666	0	0.03033	0	0.05945		74.65231	1.86091	6.0585	2.65064	0	0.03033	0	0	0	0.05945
Healthy	1.75312	6.09478	0	0.41597	0	0.03817	0	0.05948		74.32335	1.75312	6.09478	2.77596	0	0.03817	0	0	0	0.05948
Healthy	3.2349	6.08309	0	0	0	0.1137	0	0.07416		81.44009	3.2349	6.08309	0	0	0.1137	0	0	0	0.07416
Healthy	67.06575	6.80006	9.87531	3.71815	1.6717	2.88288	0	0		1.90822	67.06575	6.80006	0	0.25093	2.88288	0.03388	1.6717	0.1214	0
Healthy	55.66463	1.17325	0	0	0	0	0	0		8.15611	55.66463	1.17325	0	2.3946	0	0.23581	0	0	0
Healthy	0	0	0	0	0	1.75162	0	0		3.18355	0	0	1.51617	0	1.75162	0	0	0	0
Healthy	30.85458	22.53801	4.56544	0.01582	0.23896	0.28438	0	0.00538		7.35224	30.85458	22.53801	0.09368	0	0.28438	0.39922	0.23896	0.54215	0.00538
Healthy	31.23069	33.86392	7.97438	0.14521	7.42975	0.04279	0.79233	0		6.09896	31.23069	33.86392	0	0	0.04279	9.40243	7.42975	0.75493	0
Healthy	1.53211	5.88805	0	0.55826	0.04489	0.08015	0	0		84.36824	1.53211	5.88805	0.12695	0	0.08015	0	0.04489	0	0
Healthy	27.63514	8.5259	5.29964	0.97808	1.59069	4.89111	0.5132	0.07794		19.30946	27.63514	8.5259	1.82641	0.00518	4.89111	0.88633	1.59069	0.5717	0.07794
Healthy	31.52571	0.30732	13.24307	0.02541	3.06232	21.82858	0.05254	0.01252		3.71972	31.52571	0.30732	0	0.09002	21.82858	0.06908	3.06232	0.20135	0.01252
Healthy	4.53577	4.65778	0.11382	0.1608	2.74407	0.03009	0.00362	0.07843		32.12247	4.53577	4.65778	0.01174	0.13121	0.03009	0	2.74407	11.1724	0.07843
Healthy	17.47204	10.42967	0	1.21203	0.72906	0	0.06562	0		54.00114	17.47204	10.42967	0	1.14738	0	0	0.72906	0	0
Healthy	12.33302	8.5243	1.54237	0.43172	1.46676	0.94086	0.44957	0.01467		65.61651	12.33302	8.5243	0.31387	0	0.94086	0	1.46676	0	0.01467
Healthy	0.65713	1.20915	0	0	0	0	0	0		80.12162	0.65713	1.20915	3.00752	0	0	0	0	0	0
Healthy	6.95557	1.55546	0	0	0.77485	1.20125	0	0.04372		78.3768	6.95557	1.55546	0	0	1.20125	0	0.77485	0	0.04372
Healthy	12.07983	38.83189	0.00777	0.06175	0.01775	0	0	0		27.13214	12.07983	38.83189	6.80132	0.00448	0	0	0.01775	0	0
Healthy	19.6687	4.41651	0.02834	0	0.09998	0	0	0.38077		65.13207	19.6687	4.41651	0	0	0	0	0.09998	0	0.38077
Healthy	27.83029	31.48027	0.40925	0.47514	0.09679	0.12788	0.01997	0.02325		20.12786	27.83029	31.48027	0	0	0.12788	0	0.09679	0.56226	0.02325
Healthy	23.70467	4.14001	0.07447	0	0.05941	0	0	0.45119		64.59072	23.70467	4.14001	0	0	0	0	0.05941	0	0.45119
Healthy	13.01772	14.34482	0.00059	0.28415	0.2022	15.74405	0.04204	0.07796		29.44806	13.01772	14.34482	4.90025	0	15.74405	0	0.2022	0	0.07796
Healthy	0.71534	8.39436	0.01546	0.15275	0.07404	0.02307	0	0.00662		77.62184	0.71534	8.39436	0	0	0.02307	0	0.07404	0	0.00662
Healthy	1.26838	3.27956	0	0	0	0	0	0.34947		84.77554	1.26838	3.27956	0	0.08372	0	0.61813	0	0	0.34947
Healthy	21.52486	28.4358	0	2.78558	2.19658	6.06571	0	0		26.67123	21.52486	28.4358	0.25782	0	6.06571	0.41728	2.19658	0	0
Healthy	8.89511	16.43024	0.05002	0.76955	0.48978	0.1758	0.01403	0.36926		55.77084	8.89511	16.43024	0.00593	0.0027	0.1758	0	0.48978	0	0.36926
Healthy	33.65969	0.87025	0	0	0	0.39024	0	0		24.50865	33.65969	0.87025	23.0622	2.7746	0.39024	0	0	0	0
Healthy	5.7231	4.50234	0	0.09797	0	0.00369	0	0.07641		70.98239	5.7231	4.50234	2.74525	0.14188	0.00369	0.0551	0	0	0.07641
Healthy	5.09596	2.57286	0.32209	0.02265	0	0	0	0		69.36269	5.09596	2.57286	6.27752	0	0	0	0	0	0
Healthy	8.0848	6.29218	0	0	0.97395	0.71239	0	0		39.35148	8.0848	6.29218	0	5.60891	0.71239	9.94258	0.97395	0.02492	0
Healthy	5.133	23.33555	0.49539	4.53819	0	0.15673	0.11849	0		30.44125	5.133	23.33555	0.59628	0	0.15673	1.00191	0	16.8209	0
Healthy	11.00041	2.88328	0.04547	0.08463	1.15501	0.00129	0	0.04213		31.20638	11.00041	2.88328	0	7.45317	0.00129	0	1.15501	0	0.04213
Healthy	15.17274	18.82783	0	0	2.54483	0.29385	0	0		16.84445	15.17274	18.82783	1.90409	0	0.29385	0	2.54483	0	0
Healthy	0.89604	8.61638	0.02419	0.0791	0.07071	0.02259	0	0.00316		77.84901	0.89604	8.61638	0	0	0.02259	0	0.07071	0	0.00316
Healthy	26.77414	0.67924	7.19403	0.41756	0.11244	0.37918	0	0.00208		35.22085	26.77414	0.67924	0	0	0.37918	0	0.11244	0.01665	0.00208
Healthy	6.35844	4.30723	0	0	0.25022	0	0	0.63549		57.15938	6.35844	4.30723	0.44936	8.4388	0	0	0.25022	0	0.63549
Healthy	4.68472	1.17716	0.33659	0	0	0	0	0		83.02813	4.68472	1.17716	0	0	0	0	0	5.82823	0
Healthy	10.08383	0.00211	0.48806	10.55376	2.52822	0.04668	0	0.14252		7.90302	10.08383	0.00211	0.06174	0	0.04668	0	2.52822	0	0.14252
Healthy	17.57122	24.41234	0.2742	1.30501	9.32573	2.95029	0	0		16.68874	17.57122	24.41234	14.0387	0	2.95029	0	9.32573	0	0
Healthy	8.44001	5.39163	0.11564	1.35609	0.51114	0	0	0.17429		47.249	8.44001	5.39163	0.06529	0	0	0.06225	0.51114	0	0.17429
Healthy	8.83726	7.17267	0	0	0	0	0	0		69.17688	8.83726	7.17267	12.0245	0.32142	0	0	0	0	0
Healthy	10.59092	9.57581	0.04756	0.05937	0.07434	0.044	0.17519	0.03527		68.93702	10.59092	9.57581	0.004	0	0.044	0	0.07434	0	0.03527
