g	Blautia_A	Anaerostipes	Dorea	Intestinibacter	Eubacterium_G	Coprococcus_A	Haemophilus_D	Longicatena	Eggerthella	Rothia
Healthy	0.207402753714337	-0.780101260955034	0.331433370526966	0.345395297695353	-5	0.178303412639601	-0.388861099604354	-0.27877488190383	-5	-0.598254917762937
Healthy	-1.27018749283906	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.413412695328245	-1.7026772857947	-0.765280295378124	-5	-5	-5	-5	-1.63469925136201	-2.28316227670048	-2.78251605578609
Healthy	-0.764648336822588	-1.39491053811842	-0.818156412055227	-5	-1.29662263148765	-0.761351824942195	-2.52578373592374	-5	-5	-5
Healthy	1.03925584056721	0.650108304361746	0.870524460867465	0.0958803841125963	-5	0.38784346266792	-1.12314735239866	-5	-5	-2.14266750356873
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.31912082557319	-1.44009337496389	-1.38352448611143	-1.51812758968934	-1.6066003047069	-1.71376814597145	-2.17783192063198	-1.52578373592374	-5	-5
Healthy	-0.745282781576772	-1.44442192722704	-0.75601993425892	-5	-0.446578201154774	-0.651150176519425	-5	-5	-5	-5
Healthy	-0.554115697083089	-1.38605252321965	-0.642046105413661	-5	-5	-1.49620931694282	-5	-5	-5	-5
Healthy	0.302941023602914	-1.12994741830646	0.0570229329045221	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.887897945229109	-5	-1.62800908853508	-0.427918742843672	-5	-1.73612732313478	-5	-2.2020403562628	-5	-5
Healthy	-2.41680122603138	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-0.499859618654541	-5	0.493842680869723	-5	-5	-5
Healthy	-0.563678299860267	-0.925768861979674	-0.790029483290656	-1.26312563835158	-0.890421453095613	-0.860404241530028	-5	-1.90622821850127	-5	-5
Healthy	-0.803740889494624	-0.573342371904195	-5	-5	-0.877718572790077	-0.491914902902062	-0.053936022359178	-5	-5	-5
Healthy	-1.60484840849546	-1.12604034525665	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.752026733638193	-0.253474777507111	-1.005638848092	-1.74184180665921	-0.729810457295819	-0.894149325614856	-1.93741801577184	-2.51712641639125	-5	-5
Healthy	-0.711750774428014	-5	-1.08139308485502	-5	-5	-5	-5	-0.52712658475644	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.44551083999618	-5	-1.03673174847376	-2.59687947882418	-5	-5	-3.20760831050175	-0.942181805567901	-5	-5
Healthy	-1.09183679994445	-5	-5	-5	-5	-2.18575240426808	-1.50445566245355	-5	-5	-5
Healthy	-0.626959199970321	0.125832463018544	-5	-0.499777251512702	-5	-0.986025822979084	0.129470756620624	-5	-5	-5
Healthy	-0.451979305094469	-0.981049978499025	-0.783121858297143	-0.669160258791529	-1.8735438865682	-0.771676650691984	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.839441437892442	-5	-1.35743656289561	-5	-0.722001355799711	-1.78727984558216	-5	-5	-5	-5
Healthy	-1.06343599486473	-0.950471877722282	-0.393973525344663	-0.880282340894505	-0.161805991856607	-5	-1.08207457793526	-0.632681359070309	-5	-5
Healthy	-0.755574427827064	-0.66871445441299	-5	-0.221371288241901	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-1.71421772622061	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.63620005452089	-5	-5	-5	-5	-1.48017200622428	-5	-5
Healthy	-1.87647501905727	-5	-2.28735029837279	-5	-1.78120200188826	-5	-5	-5	-5	-5
Healthy	-0.00941697872410184	-0.214513562430589	-0.356044228238258	-2.41228903498109	-0.878079214436962	-0.407090780421321	-0.191066929283595	-2.84163750790475	-1.41964533889341	-3.13076828026902
Healthy	-0.471391784036419	-0.911049265781964	-0.363762923452568	-1.85201467931619	-1.71873931294499	-5	-1.71919407160633	-5	-5	-2.5003129173816
Healthy	-0.440021596683928	-0.443950911599618	-5	-0.226681733996262	-5	-1.1439360466669	-0.525594319911994	-5	-5	-5
Healthy	-1.03574036980315	-5	-1.48030323284015	-5	-5	-1.44117147518299	0.468707615802784	-5	-5	-5
Healthy	-2.96657624451305	-5	-5	-5	-5	-5	-1.34198860334289	-2.05749589383192	-5	-5
Healthy	-1.58435902010385	-5	-0.721726674201832	-5	-5	-0.937192466827841	-5	-0.584058920254127	-5	-5
Healthy	-1.0027447101799	-1.11283297910523	-5	-5	-1.05178270644003	-5	-5	-5	-5	-5
Healthy	-0.0705146578554844	-0.452717692036697	-0.187929323522354	-2.39902710431325	0.0924012962997256	-0.503596249518606	-1.537751784645	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.27654432796481	-5	-5
Healthy	-0.926391611543793	-1.53685386327365	-0.807767177075723	-2.5543957967264	-0.911084653395094	-0.795066477645855	-5	-5	-5	-5
Healthy	-1.11815903167507	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.0299759624954063	-5	-0.508820467856002	-0.860120913598763	0.129638340833355	-0.475318337148839	-5	-5	-5	-5
Healthy	-1.38668683854454	-5	-5	-5	-1.16367588429325	-2.46344155742847	-5	-5	-5	-5
Healthy	-0.708653353310374	0.229919781761654	-0.383345973682398	-5	-0.200005055311286	-0.557598630517298	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.719216822044113	-1.05963295401433	-1.97061622231479	-1.46255871659205	-0.232495353654395	-5	-5	-1.44563199900991	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.460823497904984	-5	-1.07247565912497	-5	-5	-0.955421045123387	-5	-5	-5	-5
Healthy	0.201896685258349	-0.504136649517956	-0.585310706679955	-0.647875391680296	-5	-0.641284886197868	-5	-1.51088563062108	-5	-5
Healthy	-1.9115095298176	-5	-1.51870072666714	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.21932272556663	-5	-1.1252283628157	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.278519145229951	-0.746904414150968	-0.650839077307051	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.350013215363352	-0.629449903500792	-0.85676654534683	-5	-0.343432285214034	-0.94279048749221	-1.84375380960266	-5	-5	-5
Healthy	-0.573618883821266	-1.10823959854333	-0.77497517089087	-1.24580461181016	-0.978232027317593	-0.760075186737848	-1.91364016932525	-5	-5	-5
Healthy	-1.08602728844903	-2.04143611677803	-1.74593554708566	-5	-5	-5	-5	-1.33799812061008	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.701714714515915	-0.439650931106894	-5	-0.793794988236726	-5	-5	-1.0156977680201	-2.28988263488818	-2.00305075150462	-1.56240796774604
Healthy	-0.183202099027573	-0.859209223374698	-0.202926445796209	-5	-0.993790759462342	-1.09151498112135	-5	-5	-5	-5
Healthy	-1.2940508050897	-1.94423953531227	-0.965652341553152	-5	-0.432703019712363	-0.672457168067478	-5	-5	-5	-5
Healthy	0.324169235818187	-0.44962486798269	0.0943348443095635	-1.67551176669234	-0.479280715250214	-0.338764865281919	-5	-5	-2.64975198166584	-5
Healthy	-1.30285787372454	-5	-1.21925076889645	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.0125482544566513	-5	-0.0257647225569736	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.57079698958629	-1.78754603895972	-0.705335410499825	-5	-1.99783393824349	-1.48678239993206	-1.28424728317714	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.79021698515148	-2.96657624451305	-5
Healthy	-5	-5	-2.65955588515988	-5	-5	-5	-5	-1.3337629041042	-5	-5
Healthy	-0.979017557081581	-1.0434474080826	-0.603086137634728	-0.867580201902385	-0.450555306987297	-1.26889494878408	-1.52143350440616	-5	-5	-5
Healthy	-0.905354210394045	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.6458915608526	-5	-1.24949160514865	-5	-2.3840499483436	-5	-5	-5	-5	-5
Healthy	-0.277423658203126	-0.349236076037896	-5	-1.37851213541937	-5	-5	0.424048167501823	-5	-5	-0.94443055993901
Healthy	-1.33059013271222	-5	-5	-5	-5	-5	-1.38289476949762	-5	-5	-5
Healthy	-1.77108659400531	-5	-2.7619538968712	-5	-5	-5	-2.34198860334289	-5	-5	-5
Healthy	0.0824945469057323	-0.980717504238268	-0.558902135283732	-5	-5	-0.66368038374646	-5	-2.2298847052129	-2.09151498112135	-5
Healthy	-1.38028073438827	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.649616285841611	0.386415130598562	-0.502117057575568	-5	-5	-5	0.090109852438812	-5	-5	-5
Healthy	-0.560983271612487	-1.21716919479741	-0.00857454914334511	-0.697863963011281	0.124448793322494	-0.407312608233838	-5	-1.65876337676131	-5	-5
Healthy	0.043649092768577	-2.11747546204512	-0.459432792157304	-1.26648174856551	-5	-0.674258627846204	-1.26873365092451	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.849212869034636	-5	-1.38795825535473	-5	-5	-5	-5	-5	-5	-5
Healthy	0.379559310918327	-0.664542099310616	-0.032522227916631	0.24996350928816	-5	-0.0826940912094521	-5	-0.202919516210156	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.953660944395191	-1.4358075393738	-1.16392919108486	-1.83594470810655	-0.662900303638317	-1.2057211342786	0.302309278369985	-5	-5	-5
Healthy	-1.16058480731611	-5	-1.67345933148344	-5	-1.62764041747568	-5	-0.62497687101211	-5	-5	-5
Healthy	-1.19647460442347	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.537018343273583	-0.495379640882211	-0.950898321791443	-1.01886121735934	0.0527900992334318	-0.71556926615548	-5	-1.75202673363819	-5	-5
Healthy	0.593952507660196	0.317806440627024	0.47503598593598	-0.484046719441121	-5	-0.236946559700385	-5	-5	-5	-5
Healthy	-0.354292879743927	-0.410530732653882	-0.136249005737075	-5	0.273966070532823	-0.643209539648284	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.29756946355447	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.460534967641659	-0.194220575898459	-0.0632299787698146	0.477936961820993	-5	0.0284004291366408	0.154627833671712	-1.44806230463516	-5	-5
Healthy	-0.668734708323774	-1.32422165832591	-0.921434440682883	-5	-0.915316502096749	-1.06565307326174	-5	-5	-5	-5
Healthy	-0.549212207927102	-1.26288690569404	-0.605986336842687	-5	-1.91829272990265	-1.23672178898102	-5	-5	-5	-5
Healthy	-0.252114533447516	-0.917969018732988	-1.21810108064885	-1.86169730183372	-0.609753954890779	-5	-5	-1.34141628459294	-5	-5
Healthy	-0.82634762531073	-1.37685412536206	-0.713094647027625	-0.354224150610831	-5	-0.824111459007101	-5	-1.92190584959359	-5	-5
Healthy	-1.15471587365201	-5	-1.10083635852278	-5	-0.432221038427817	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-0.762305491335943	-3.27572413039921	-1.92154318194671	-1.94081538236863
Healthy	-1.69122222633528	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.5003129173816	-5	-1.76904044425143	-5	-5	-5	-1.04807992647971	-5	-5	-5
Healthy	0.288184367279278	0.0503024039624015	-0.268604655755548	-5	-0.565606765287395	-0.547140664204148	0.0181177205910003	-5	-5	-5
Healthy	-0.801865480168324	-0.617154803703739	-5	-0.818671012910266	-5	-1.12407101507707	-0.346536632985738	-5	-5	-5
Healthy	0.207370425704652	-0.529471909651051	-0.200824927584771	-1.26042765554991	-5	-5	-5	-5	-5	-5
Healthy	-0.845332622377424	-1.71444269099223	-0.98175733254209	-1.26066503980392	-0.922559415528676	-1.13359450162195	-5	-5	-5	-5
Healthy	-0.339153487234759	-0.159003636339306	-1.68930668765664	-1.45062884766682	-2.07211658966929	-0.526542227184554	-5	-0.0057620571944434	-2.02410886359821	-5
Healthy	-1.08317771540409	-0.232243219018792	-1.70996538863748	-1.25711782856273	-5	-0.785182634130541	-0.658941565104038	-5	-5	-5
Healthy	0.185881978409979	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.12672867912626	-0.03448786351736	0.0791341949301037	-0.159172772425614	-5	-5	-1.43973460213729	-1.84193920606339	-1.22279074185432	-5
Healthy	-0.315522688352461	-0.585578222057439	-0.877292745681652	-1.54975089168064	-5	-0.957936650567844	-5	-5	-5	-5
Healthy	-0.995850658099941	-0.674895017028592	-1.37986394502624	-5	-5	-5	-5	-2.74957999769111	-1.90552887135835	-5
Healthy	-1.02374175074295	-1.01849851185175	-0.756614654628342	-1.0268721464003	-5	-1.01877051258	-0.83597447571216	-1.39297412156521	-5	-5
Healthy	-0.243653010566398	-0.86068775442133	0.297230720760167	-5	-5	-0.302988731300553	-2.1157712303674	-1.46369412764897	-3.20065945054642	-5
Healthy	-1.31211447515129	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.999869731194773	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.306545669597976	-0.330580835134972	-0.402820570724227	-5	-0.691115585577983	-5	-5	-5	-5	-5
Healthy	-0.752296718065828	-0.260048110424678	-0.297423000036173	-1.27711938931306	0.405785044094135	-0.81599035029872	-5	-5	-5	-5
Healthy	-1.61101121487529	-1.26760624017703	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.391360366187859	-5	0.0914418397719233	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.485917337474169	-1.45667709935309	-1.00824246046565	-5	-5	-5	-5	-2.23657200643706	-5	-5
Healthy	-0.581069272271499	-1.38373459471829	-0.97350759294716	-1.42342831593471	-2.96657624451305	-5	-5	-2.02594909720712	-5	-5
Healthy	-0.440620111816697	-1.76295920862081	-0.748897374585861	-5	-5	-5	-5	-1.58536085326299	-1.99139982823808	-2.18243463044022
Healthy	-0.301264578027149	-1.78941397509484	-0.359796918702095	-1.63978538670465	-1.37571790416433	-0.822867682958225	-1.2673650324608	0.344315626719255	-5	-5
Healthy	-0.362070194976485	-1.15864052954515	-0.628175092671107	-0.409057903566857	-5	-0.671172060985719	-0.732171457952658	-2.55752023093555	-5	-5
Healthy	-0.300830266136576	-0.072434607587081	-0.706195640080663	0.0782066097706052	-5	-0.666613188340468	-0.473131103004119	-5	-5	-5
Healthy	0.335502029988173	-0.887260977639827	-0.0939128893255064	-5	-0.0175659370584167	-0.929740422599425	-5	-1.83091364251298	-5	-5
Healthy	-0.297293808526558	-0.806680569625523	-0.35222594973117	-0.351737594251955	-5	-0.392309127785389	-0.535123128541814	-5	-5	-5
Healthy	-0.79522906371448	-0.913355479389195	-1.56050940961032	-5	-0.131261543207469	-2.42136079003193	0.33266261920733	-5	-5	-5
Healthy	-5	-0.106637772912188	-5	-0.103313982725922	-5	-5	0.531022668263708	-2.31695296176115	-3.79588001734407	-2.29929628285498
Healthy	-1.38121997549379	-5	-1.5665502062384	-5	-5	-1.48439105076552	-5	-5	-5	-5
Healthy	0.445493669824425	0.643591825832649	0.560847175406022	-5	-0.982340725716235	-0.506109960746993	-5	-5	-5	-5
Healthy	-5	-5	-5	0.365721916747837	-5	-5	-3.34678748622466	-5	-5	-1.35605408725193
Healthy	-1.18442225167573	-5	-1.29877751574344	-5	-1.60067246784132	-5	-5	-5	-5	-5
Healthy	-5	-3.08618614761628	-5	-5	-0.667561540084395	-5	-5	-5	-5	-5
Healthy	-0.322602946168487	-1.18250073813224	-0.566870482419514	-1.27026840471296	-0.992465582102742	-0.741698024343076	-0.382046097847617	-5	-5	-5
Healthy	-1.38955277855788	-5	-1.246340352714	-5	-1.83923143813887	-5	-5	-5	-5	-5
Healthy	0.412079007164766	-5	-0.445074947204249	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.929518824933981	-1.14182386201766	-5	-2.96657624451305	-5	-5	-5	-0.678629442339184	-5	-1.87975520445363
Healthy	-0.741266962787187	-5	-1.33582829463807	-1.4000078224159	-5	-0.248913445113983	-5	-1.79696711298529	-5	-5
Healthy	-1.28307892683324	-5	-1.31149119234348	-5	-5	-0.730767336193169	-5	-5	-5	-5
Healthy	-0.613661583642489	-0.93225979707376	-0.844998163768747	-5	-0.231310112038187	-1.02466011539454	-5	-5	-5	-5
Healthy	-0.33085054572099	-0.865249313891385	-0.549027670061543	-5	-0.667359589612537	-0.665727242592844	-5	-5	-5	-5
Healthy	-0.280842797217155	0.078155825276656	-0.225526830881256	-5	-0.111612678768198	-0.469672210221914	-5	-5	-5	-5
Healthy	-0.372951786166747	-0.502448400935434	-0.722138761774883	-5	-5	-0.942942791362578	-2.42136079003193	-5	-1.20384212309309	-5
Healthy	-0.562661737080206	-0.654822383457296	-0.935616895587803	-5	0.0512837560609425	-0.942980875677234	-2.72584215073632	-1.8965383779053	-5	-5
D003922	-0.206768552943479	-0.654959715980443	-0.0605756036609633	-0.288960843880599	-0.322475169546292	-0.560509409610316	-0.705291342059209	-0.563805537679064	-5	-2.62708799702989
Healthy	-0.761953896871204	-5	-0.0367695600648388	-5	-0.0216231587506286	-5	-5	-5	-2.25414480482627	-5
Healthy	-1.75129126439908	-5	-1.37654395193007	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.23106605781322	-5	-1.5927791070726	-5	-5	-1.53865156635202	0.411183509189001	-5	-5	-5
Healthy	-0.861823660426959	-5	-1.02816772007507	-5	-5	-0.905039997563334	-5	-5	-5	-5
Healthy	-1.36191027801549	-5	-1.88840147511961	-5	-5	-5	-0.877816899906132	-5	-5	-5
Healthy	-0.0309570326941868	-0.267252514690005	-0.137755289388121	-5	-0.490246555618006	-0.724619532472566	-5	-5	-5	-5
Healthy	-0.0949276469658771	-1.10253786198694	-0.468968381073254	-0.85964911074747	-0.570926330509561	-0.99891561870778	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.11458223488906
Healthy	-0.741171229406021	-5	-1.41964533889341	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.497368072427757	-5	-0.186365645189187	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.78120200188826
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.731328440253008	-0.259589935509956	-1.59756665378069	-5	-2.1681302257195	-0.70745597166642	0.00740635150367132	-5	-5	-5
Healthy	-0.419656752827413	-1.04460091336073	-0.746274404749102	-1.09172950050428	-0.860120913598763	-0.550938353141859	-0.773709494816583	-5	-5	-5
Healthy	-1.4028535121663	-5	-1.89722338511656	-5	-5	-5	-0.911155437272996	-5	-5	-5
Healthy	-1.19368433019189	-5	-0.956048581736723	-1.15945481236316	-0.682020191238458	-5	-0.314831729477303	-2.50723961097316	-3.22184874961636	-5
Healthy	-1.33790355458208	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.276125833660727	-0.591980630870233	-0.451242171426296	-1.02714944415277	-0.216725460181623	-0.226301300141219	-5	-2.13430394008393	-2.03526907894637	-2.44977164694491
Healthy	-5	-5	-5	-2.33629907461035	-5	-5	-5	-5	-5	-2.09366495819491
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.223192114122435	-0.783464642581642	0.0882707877304538	-5	-1.17360121781238	-0.626334157008355	-5	-5	-5	-5
Healthy	-5	-5	-5	-0.938547520912807	-5	-5	-5	0.106371107383251	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.63208526120625	-5	-5	-5	-5	-5	-5	-2.06198090252379	-5	-5
Healthy	-0.00812739563939021	-5	-0.53384443524779	-5	-0.125483393748769	-0.441507430705689	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.417777500730695	-1.40131890109284	-0.741745946492852	-2.68193666503724	-1.65757731917779	-1.08661005636824	-1.28382965214015	-5	-5	-2.51427857351842
Healthy	-5	-5	-0.0975728176100188	-5	-5	0.551893825019641	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.3767507096021	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.657518101240484	-1.52215552366124	-0.509297252288283	-5	-0.587841967990895	-0.779186103214509	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.592320228558807	-1.37788963963878	-0.731726328033384	-0.964130186304447	-1.00726979604586	-0.990719115744641	-2.40120949323688	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.245285590889241	0.155915722069812	0.815242933640749	-1.26986399600332	-5	-0.00892019095483126	-5	-5	-5	-5
D003922	0.160300423321466	0.275465691731721	-0.540637672627038	-0.070662831530283	-0.128374532008612	-0.654038458186859	-0.814542842598074	-2.17327747983101	-3.55284196865778	-2.52724355068279
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.39308147405171	-1.08196966321512	-1.26528015834432	-1.84985783815144	1.05149634754028	-1.71715139716536	0.638120699087128	-5	-5	-5
Healthy	-1.14691047014813	-1.23709647150094	-2.82102305270683	-5	-5	-5	-2.70333480973847	-2.47625353318843	-2.36552272983927	-5
Healthy	-0.630264784644077	-0.636162471163859	-1.04067235402783	-0.864517508664288	-5	-5	-5	-1.51870072666714	-1.63789468070623	-5
Healthy	-0.773503203644481	-5	-5	-5	-5	-5	-5	-0.938283706840103	-2.04527520902094	-5
Healthy	-0.631229801409778	-5	-1.01103992960966	-5	-5	-5	-5	-0.605530807652566	-5	-5
Healthy	-1.38827669199266	-1.26177455185749	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.406747171074019	-1.28869904008383	-0.66780400467536	-5	-0.999305684133646	-1.47378999615834	-1.29370904274124	-5	-5	-5
Healthy	-1.81079051041769	-1.86838133565087	-5	-5	-1.33695902510603	-5	-5	-5	-5	-5
Healthy	-0.191370468993948	-0.731141325005863	-0.35708064862172	-0.514193426085169	-1.40450377817443	-1.68319124794698	-5	-2.84466396253494	-5	-5
Healthy	-0.989318506868556	-1.13076828026902	-1.94309514866353	-1.43770713554353	-5	-5	0.222906270967883	-5	-5	-5
Healthy	-0.825591267926878	-0.287232482518662	-5	-5	-0.737810040086994	-5	-5	-5	-5	-5
Healthy	-1.42712839779952	-5	-1.28332902443986	-5	-5	-5	-2.32882715728492	-0.431329021990103	-5	-1.40882404968821
Healthy	-0.480946817044459	-0.394317938721017	-1.60275541898961	-1.13241467345296	-1.85761053388116	-0.95311480916229	-1.93218548883816	-5	-2.06048074738138	-1.67284548759057
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.662560706730769	-1.29073003902417	-1.03025802323715	-5	-2.13608262304214	-2.76700388960785	-5	-5	-5	-5
Healthy	0.965388459249601	0.254924930469385	0.675985361002323	-5	-1.26768667252876	-0.391752175132876	-5	-1.53506357087827	-5	-0.485558509753237
Healthy	-0.963770455913705	-0.624153563690844	-0.995248844408999	-1.29679462930451	-2.00480370840282	-0.618451743808901	-1.27294698864614	-5	-5	-5
Healthy	0.132128356446812	-5	-0.381491690413	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.01768353030793	-0.869312506017968	-0.837614844142759	-5	-0.404636070752563	-1.01931502563669	-2.95078197732982	-2.50445566245355	-5	-5
Healthy	-0.613661583642489	-0.631099770339994	-0.697993939413459	-0.636519644440399	-0.686090617164729	-0.937079736267336	-0.00956346214360107	-5	-5	-5
Healthy	-0.794687346690391	-1.1739900222089	-0.277259162061962	-0.480408242689393	-3.67778070526608	-0.530752515907809	-2.0893755951108	-2.014573525917	-2.58335949266172	-2.06198090252379
Healthy	-0.502089457036512	-0.928486194904911	-1.0706321707599	-0.955460239607589	-2.94692155651658	-0.901598577729923	-0.547692110431896	-2.22040350874218	-5	-5
Healthy	0.180243468712265	-0.460748210658214	-0.350159083930841	-5	-5	-0.583942270736962	-5	-0.84740592207253	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.236194527390533	0.682374352221925	0.509445820426467	-2.1681302257195	-0.577295282623208	-0.4711732516814	-1.70202075584064	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.392920455271429	-0.164309428507574	-1.2643212740941	-5	-5	-0.960982678002588	-5	-5	-5	-5
Healthy	-1.02719567766342	-1.02714944415277	-0.886491159467181	-5	-5	-5	-1.62561830194912	-5	-5	-5
Healthy	-1.16481693015096	-0.814061410173411	-1.13489602535887	-5	-5	-1.67923077166131	-5	-1.86264588862927	-5	-5
Healthy	-0.518170548736001	-0.483451405773248	-0.710901800943384	-0.533725678210708	-5	-0.956362690407429	-0.412592136876772	-5	-5	-5
Healthy	-1.5012760292521	-5	-2.07883394936226	-5	-2.03810452633215	-2.26440110030182	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.28567024025477	-5	-2.92081875395237
Healthy	0.585255378121084	-0.155945519515257	0.043578388916586	-5	-5	-0.0231825004277396	-5	-2.34486156518862	-5	-5
Healthy	-0.997315687010271	-0.782489735705973	-5	-1.41296288225654	-5	-1.31569335392837	0.403784329674922	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.643610788455725	-0.878079214436962	-0.858989446657676	-5	-0.845484734207603	-0.875397972106661	-1.1390035632428	-5	-5	-5
Healthy	-0.992124256232415	-2.04095860767891	-1.49322446339336	-1.736600668666	-0.449527042893437	-5	-1.49214412830417	-1.79751168293991	-5	-5
Healthy	-5	-5	-5	-1.87127771566157	-5	-5	-5	-5	-2.98716277529483	-5
Healthy	0.458568356348982	-0.712780704599195	0.189925232536542	-1.1486193320344	-3.33724216831843	-0.179089531014359	-5	-1.13673663634952	-3.69897000433602	-5
Healthy	-0.341244735935387	-1.59057413132856	-0.446979138864995	0.0867085501358928	-1.41442648137727	-0.798084217259303	-2.37986394502624	-1.30847647783185	-5	-2.18045606445813
