s	Bifidobacterium_pseudocatenulatum	Streptococcus_sp001556435	Streptococcus_parasanguinis_D	Enterocloster_asparagiformis	Enterocloster_citroniae	Gordonibacter_pamelaeae	Schaedlerella_glycyrrhizinilyticum	Rothia_sp001808955	Streptococcus_sp004166885	Streptococcus_pseudopneumoniae_O	Bacteroides_uniformis	Butyrivibrio_A_crossotus	Dialister_invisus	Ruminiclostridium_E_siraeum	Methanobrevibacter_A_smithii_A	Sutterella_wadsworthensis_A	Phascolarctobacterium_faecium	Mediterraneibacter_torques	Bifidobacterium_sp002742445	Flavonifractor_plautii	Desulfovibrio_sp900556755
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.975672097593109	-5	0.447791948622761	-0.417766136079007	-0.108953421880409	0.180034072704926	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.478052540984135	-5	-5	-5	-5	-5	-5	-0.73421553215948	-5	-5	-5
Healthy	-5	-1.15857795559764	-2.21467016498923	-5	-5	-5	-5	-5	-5	-5	1.44418552826761	-5	0.851152514774882	-1.33903970822392	-5	-0.17366599437778	-5	-0.812846046214584	-5	-1.59602203633064	-0.543360720657103
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.37273548896488	-5	-5	-1.29183414214446	-5	0.287622602486192	-5	-1.80493100353141	-5	-1.80299527197695	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.56703070912559	-5	-5	-5	-5	-5	-5	-2.29929628285498	1.34106061319486	-5	-1.10391491457671	-5	-5	-5	-5	-1.29602117499161	-5	-1.10757145305477	-0.299054114419716
Healthy	-5	-5	-5	-1.46255871659205	-5	-5	-5	-5	-5	-5	0.637543762791668	-5	-0.664321497643434	-5	-5	-5	-5	-1.14978275820161	-5	-1.93629144060858	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.459898869322942	-5	1.00630384683388	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.47990967188716	-2.27327279097343	-5	-5	-5	-5	-5	-5	-5	-5	0.741023104344763	-5	-5	-5	-5	-5	-5	-1.33198702835817	-5	-5	-5
Healthy	-5	-1.80106813006779	-1.15094930943049	-5	-5	-5	-5	-5	-5	-5	1.01478548676129	-5	0.479160538721941	-2.08884239126002	-5	-5	-5	-1.46839336806728	-5	-0.90875523409204	-0.206405161665254
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.38360552593468	-5	0.76769746835235	-5	-5	-5	-5	-0.610497246361537	-5	-1.7228493860362	-5
Healthy	-5	-2.70774392864352	-5	-5	-5	-5	-5	-5	-5	-5	0.40059669720258	-5	0.449117236947208	0.056420762349077	-1.25656863485332	-5	-5	-5	-5	-1.76371472255197	-1.24910607961787
Healthy	-5	-5	-5	-1.67819451614246	-1.9381706927053	-5	-5	-5	-5	-5	0.228731343586883	-5	1.03310233908627	0.707336786558187	-5	-5	-5	-1.87745647593125	-5	-1.08328292240119	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.997735776597898	-5	1.19223310189032	-5	-5	-5	-5	0.402521021527831	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-0.388754785165169	-5	-5	-5	-5	1.00007860018812	-5	-5	-5	-5	-5	0.503208965288396	-0.532155205545107	-5	-5	-5
Healthy	-5	-5	-2.15242734085789	-5	-1.82944494147879	-5	-1.64378286578026	-5	-5	-5	0.558635382147241	-5	0.758259961604695	-5	-5	-5	-5	-0.494429502556829	-5	-1.89312945552135	-5
Healthy	-5	-5	-5	-5	-5	-2.67985371388895	-5	-5	-5	-5	0.805540275899954	-5	0.827109394151155	0.416560629743444	-0.491537618726639	-0.00878278755063863	-5	-1.06570359318059	-0.758080146849802	-1.73921333134502	-5
Healthy	-5	1.20953672872388	0.366357574640637	-1.27695500835655	-1.11176432672943	-5	-5	-3.29242982390206	-5	-5	0.227997191521094	-5	-5	-5	-5	-1.33970383972927	0.0753571441768494	-1.28050298338942	-5	-5	-0.759201228882669
Healthy	-5	0.93390720647555	-5	-5	-5	-5	-5	-0.540743250476568	-5	-5	0.843879687682803	-5	-5	0.63021830535129	-5	-5	0.283807610267261	0.245478120288113	-5	-5	-5
Healthy	-5	-1.38478666519864	-5	-5	-5	-5	-5	-5	-5	-5	1.01525116821477	1.06367517968994	-5	0.0272884352298419	-5	-5	-5	-2.62160209905186	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.44021303179944	-5	-1.93629144060858	-5	-5	-5	-5	-5	-5	0.673854578870615	-5	-0.43286772127319	-5	-5	-5	-5	-1.15101079374883	-5	-2.22621355501881	-5
Healthy	-5	-1.97922451180644	-2.27901425584626	-5	-5	-5	-5	-5	-5	-5	-0.792877502349036	1.16734126460116	-5	-5	-5	-5	0.653588739318796	-0.477255906881216	-5	-1.71783122169536	-1.10513034325475
Healthy	-5	-5	-5	-5	-1.88873748634093	-5	-5	-5	-5	-5	1.23860329931969	-5	-5	-5	-5	0.783152200220057	-5	-0.619354680809075	-5	-1.6836102489268	-5
Healthy	-5	-1.24450627158488	-5	-5	-5	-5	-5	-5	-5	-5	0.618776890303311	-5	-5	0.148652003647906	-5	-5	-5	-0.984388795496487	-5	-2.09745322068601	-0.960585880823863
Healthy	-0.236055652840817	-5	-5	-5	-1.62178385025012	-5	-5	-5	-5	-5	-0.170098277709012	-5	-5	0.695400238639803	-5	-5	-5	-1.21953866713828	-5	-0.963251370827798	-5
Healthy	-5	-0.851335660017764	-1.04769199033787	-5	-5	-5	-5	-5	-1.45992091119583	-5	-0.00506286937796149	-5	-5	-1.12073204317539	-5	-0.0079990900575442	0.417518192608697	-1.00121773016826	-1.86106605974308	-5	-5
Healthy	-5	-0.580209413893637	-1.41094446894766	-5	-5	-5	-5	-5	-1.90974194706868	-5	0.229543624084835	-5	-5	0.686849789565975	0.148272490206606	-0.731726328033384	-5	-0.809444207664827	-5	-1.80051908513764	-5
D037841	-0.421980014967788	-1.76573587562121	-1.7680209731685	-2.3429441471429	-1.87224748416703	-1.8907590314118	-1.74016730093652	-5	-2.35951856302958	-2.10957898119909	0.595045159131699	-5	-5	-0.956873602032774	-5	-5	-5	-0.977324238046272	-5	-2.08724669632868	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.879755204453635	-5	-5	-5	-5	-5	0.0210072708594227	0.304458212993763	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-2.03857890593355	-5	-5	-5	-5	-0.114627470363615	-5	-5	-1.47951646725921	-5	-5	-5	-0.610497246361537	-5	-5	-0.608165458306714
Healthy	-5	-5	-5	-2.31158017799729	-5	-5	-5	-5	-5	-5	0.659946609122108	0.654524031001119	-5	-0.415657466027596	-0.42683819098491	-5	0.682924481425999	-0.490595839741308	-5	-1.08555105930145	-5
Healthy	-0.974817065664551	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.03347643060452	-5	-5	-0.766978493012306	-5	-5	-5	-0.967905286947098	-5	-5	-0.288192770958809
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.756330245080458	-5	-5	0.544065562660431	0.185471324799272	0.814468683263478	-0.0368357382717331	-1.16653413982931	-5	0.0921519711891561	-5
Healthy	-5	-0.395277277140901	-0.837465463450644	-5	-1.68193666503724	-5	-2.51427857351842	-5	-5	-2.39147396642281	-1.19003647828599	-5	0.793936288711078	-1.47340229089655	-5	-0.0865994536050476	-5	-1.38753403604686	-5	-1.70774392864352	-5
D037841	-0.0779547946388608	-0.506946456428354	-0.910412781327195	-1.7026772857947	-2.31785492362617	-0.355748561852375	-1.49471432585587	-1.60310355085748	-5	-1.6976690713156	0.114223882733532	-5	-5	-0.960585880823863	-5	-5	-5	-1.2503409679051	-5	-5	-5
Healthy	0.528577355477153	-1.13602321609561	-2.24108810760203	-5	-1.20866029603486	-1.35694231624855	-2.30189945437661	-5	-5	-5	-0.893027600113326	-5	-5	-5	-5	-5	-5	-0.517812686455413	-1.35251922682632	-0.497368072427757	-5
Healthy	-5	-0.825533141113982	-0.653197313734476	-5	-5	-5	-5	-5	-5	-5	0.534276197814208	-5	-1.29379445811803	-5	-5	-5	-5	1.04326833448463	-5	-5	-5
Healthy	0.326917262307456	-0.191789027075778	-0.440787843969921	-1.30953810675382	-1.9303319030884	-2.67985371388895	-5	-5	-5	-5	0.32505156598482	-5	1.03648157748945	-5	-5	-5	-5	-1.47301493144	-0.491753169548772	-2.5543957967264	-5
Healthy	-5	-0.218898353445778	-0.205825762542162	-0.410508379754505	-1.00213327376086	-1.78225292673721	-0.998655769588399	-1.85449282859034	-5	-1.60327772149623	0.476386676151372	-5	-5	-0.810874793074472	-5	-0.220050157020082	-5	-1.40860144871875	-5	-1.9613798380503	-5
Healthy	-5	-1.34669098706152	-5	-5	-5	-5	-5	-5	-1.94081538236863	-5	-0.10983616861301	-2.20411998265592	-5	0.422047864705878	-0.6345120151091	-0.515358555117586	-5	-0.22858891817962	-5	-1.61960783994297	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.07792758449454	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.13667713987954	-5	-5	-5	-5	-5	-5	-0.811296451881571	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.644835933484795	0.557205135898356	-5	-5	-5	-0.260411834545484	-0.891705649059912	-5	-0.508078287413849	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.529770315946985	-5	-5	-1.09269615116603	-5	-5	-5	-1.0472559759851	-5	-5	-0.176577941468467
D037841	-0.920746377569922	0.200237458793213	-0.214193414791234	-1.28332902443986	-1.97715938912347	-2.27654432796481	-1.29456395341475	-3.05551732784983	-5	-3.431798275933	0.595038538587141	-5	-5	-5	-5	-5	-5	-0.570247719997592	-5	-1.82304101941309	-5
Healthy	-0.372204158971965	-2.24033215531037	-5	-5	-5	-1.20259395032362	-5	-5	-5	-5	1.41640099695398	-5	-5	0.493151217795686	-1.20384212309309	-5	-5	-1.4512421714263	-5	-0.828771003274948	-5
Healthy	-1.32193709502565	-0.932594341562176	-5	-5	-5	-5	-5	-5	-5	-5	-0.51044930224943	-5	-5	-5	-5	-5	-5	-1.37048846579955	-5	-5	-5
Healthy	-5	-5	-5	-1.27278417909151	-5	-5	-5	-5	-5	-5	1.05841121871093	-5	0.538518438165265	-5	-5	-5	-5	-1.32120856563376	-5	-1.90833304240432	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.03603812467033	-5	1.02662763058767	-5	-5	-5	-5	-0.746589295209633	-5	-5	-5
Healthy	-0.793713955587567	-0.121949520305134	-0.839201446461645	-5	-5	-5	-1.85667287000795	-5	-5	-5	0.0352936245768348	-5	-5	-5	-5	-5	-5	-1.05403929642243	-5	-2.63638802010786	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.337856279288729	0.0335604563072523	-5	-5	0.0569200894720122	-5	-5	0.191118319218814	-5	-5	-5
Healthy	-3.2839966563652	-3.52287874528034	-2.35753547975788	-5	-2.47755576649368	-5	-5	-5	-5	-5	0.768233952803395	-5	-5	-5	-5	0.0104568511071707	-5	-2.48148606012211	-0.832446378803175	-1.23269568254673	-5
Healthy	-5	-0.445268623324033	-0.984682166930883	-5	-5	-5	-5	-1.82044820883481	-0.663440209825281	-5	-5	-5	-0.442336432112435	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.0051551504466	-2.27245874297144	-5	-5	-5	-5	-5	-5	-5	-5	0.0182051871721598	-5	-5	0.89673614922665	-5	-5	-5	-1.37069235992625	-5	-2.91364016932525	-5
Healthy	-5	-5	-1.25437877869306	-5	-5	-5	-5	-1.3040807471686	-5	-1.42181939037222	-0.561552589345627	-5	-5	-5	-5	0.752825638747525	-5	-5	-5	-5	-5
Healthy	-5	-0.774199829429455	-0.998828985058599	-5	-5	-5	-5	-5	-5	-2.83268266525182	-0.575004090382639	-5	-5	-0.347705299274796	0.358092916660563	-0.136819945103137	-5	-1.23882418684427	-0.993320072259174	-2.20690839982342	-0.780651282686421
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.24335335607652	0.227886704613674	-5	0.23259464694982	-0.0522428834729157	0.544618628767564	0.00936589834624468	-5	-5	-5	-5
Healthy	-5	-1.06484555278383	-1.69918720588188	-5	-5	-5	-5	-5	-5	-5	0.521075289600946	-5	-5	-1.75227216709028	0.35384124664843	-5	0.377377291754183	-0.650004100737144	-5	0.00579804169181797	-0.285108870979319
Healthy	-5	-2.71896663275227	-1.33105526554227	-5	-5	-3.10790539730952	-5	-5	-1.3040807471686	-2.56066730616974	0.846767481382854	-5	0.072305054290587	-5	0.210251617803161	-5	-5	-1.61636413163812	-5	-0.952452566921365	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.408982381094431	0.29672879439152	-5	1.03859671815645	0.829607351141134	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.685976283822058	-5	-5	-0.411851594254163	-1.14194428194964	-5	-1.17230771132555	-0.854710340945853	-5	-0.924489535475586	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.210462993033025	-5	-5	-5	-5	-5	-5	-0.414877813693184	-5	-1.55642412024974	-5
Healthy	-0.51362620275383	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.21772892247814	-5	-5	-1.1859522790044	-0.685206149602086	-5	-5	-1.37489342459653	-1.2136035386277	-5	-0.183878064512095
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.962020623475974	-5	0.303135554472458	-1.121593112419	-5	-5	-5	-0.964650323477012	-5	-5	-5
Healthy	-5	-1.42527441640593	-5	-5	-2.60380065290426	-2.44369749923271	-5	-5	-5	-5	-0.365613427252022	-5	1.04613642085385	-5	-5	-5	-5	-0.721680910821189	-5	-1.21745571598999	-5
Healthy	-5	-0.394296404881172	-1.58536085326299	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.359270181849286	-5	-1.60084566604178	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.747875447494356	1.44713026662892	-5	-5	-5	-5	0.407645797062556	-1.03673174847376	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0128161419370474	0.156027927586344	-5	-5	-5	-0.360603167928854	-5	-1.50417824661409	-5
Healthy	-5	-2.79317412396815	-1.9613798380503	-1.24321180123188	-2.06550154875643	-5	-5	-5	-1.86614187479667	-5	1.13539378587104	-5	-5	-5	-5	-5	-5	-2.53910215724345	-5	-2.07109230975605	-5
Healthy	-5	-5	-5	-0.439388069907005	-1.20190206793751	-5	-5	-5	-5	-5	-5	-5	-5	-1.77936898055191	-5	-5	-5	-1.38870163770357	-5	-1.45087407324189	-5
Healthy	-5	-5	-1.65876337676131	-5	-5	-5	-5	-5	-5	-5	1.13679061922937	-5	0.653168116959095	-5	-5	-5	-5	-0.746661994673893	-5	-1.09979678698311	-5
Healthy	-0.163391090641225	-1.38028073438827	-5	-5	-5	-5	-5	-5	-5	-5	1.40158335406315	-5	-5	0.218905574356668	-2.17979854051436	-5	-5	-1.25774633009341	-5	-0.934270940537651	-5
Healthy	-0.975596437317034	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.03959692065867	-5	-5	-0.71649524345617	-5	-5	-5	-0.958528359386253	-5	-5	-0.282595812800597
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.487132716880298	-5	1.10320863776932	-5	-5	-5	-5	-0.368505498613439	-5	-5	-5
Healthy	-5	-5	-5	-1.00718147993332	-5	-5	-5	-5	-5	-5	1.09788555794689	-5	-5	0.354648089343262	-5	0.767391879966687	-5	-1.27638016448454	-5	-0.678194516142461	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.14585217108595	-5	0.665980395746081	-5	-5	-5	-5	-0.519906781941039	-5	-1.1074045771711	-5
Healthy	-5	-1.18715346303293	-5	-5	-5	-5	-5	-5	-5	-5	0.14133687351863	-5	0.621322753536446	-0.198513967078048	0.265539473713247	-5	-5	-0.389915019149611	-5	-5	-5
Healthy	-5	-5	-5	-2.82102305270683	-5	-1.53239189441637	-5	-5	-5	-5	1.25636675387764	-5	1.25446614070495	-1.18217030025439	-5	-5	-5	-0.415386123828217	-5	-1.00436480540245	-5
Healthy	-5	-1.98213228103649	-1.81079051041769	-5	-5	-5	-5	-5	-5	-5	-0.597807422121177	1.6137563282461	-5	0.57678578497697	-0.445935044505359	-5	-5	-1.7708302974609	-5	-2.3045183235098	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.278420190803843	-5	-5	-5	1.29798164961056	-5	-5	0.122543524068754	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.07785861694252	-5	0.413800841893457	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.917206073997982	-5	-5	-1.75473416054254	-5	-0.128462089614986	-5	-1.42113167133397	-5	-1.78436243656494	-5
Healthy	-5	-5	-1.4028535121663	-5	-5	-5	-5	-5	-5	-2.48148606012211	1.33614160172015	-5	-1.37489342459653	-5	-5	-5	-5	-0.945425244705177	-5	-1.08740600224789	-0.334118952328326
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.937813172040128	-5	0.966850579845895	-5	-5	-5	-5	0.966661166838497	-5	-5	-5
Healthy	-5	-0.774871712017912	-0.98577357061077	-5	-5	-5	-5	-5	-5	-5	0.699849861671231	-5	-5	0.425420089084946	-0.31657469566561	-5	-5	-0.982465840562802	-5	-0.290679148121402	-5
Healthy	-1.52418358696868	-1.43086027452754	-1.85667287000795	-5	-5	-5	-5	-5	-1.93218548883816	-1.44818417764898	-0.33970383972927	-5	0.591272795754768	-0.869151816897141	-5	-0.772910661770935	-5	-2.98716277529483	-1.14630178822383	-5	-5
Healthy	-5	0.0996495696453361	-0.788132239343335	-5	-5	-5	-5	-1.83061950468805	-2.58502665202918	-5	0.1203600214031	0.614307566859296	0.68945093632515	-0.59155650684787	-5	-5	-5	-1.52592949678496	-5	-1.17613469067549	-1.34534224535048
Healthy	-0.233921926604416	-1.60906489289662	-5	-5	-5	-5	-5	-5	-5	-5	1.39440106856054	-5	-5	0.184123354239671	-5	-5	-5	-0.327034420533056	-5	-0.990336683320621	-5
Healthy	-5	-1.08470571697731	-5	-5	-5	-0.637046541055714	-5	-5	-5	-5	0.537400964091034	-5	-5	1.22771732243697	-5	-5	0.240379490829158	-0.999175623394394	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.411936053364595	-5	-0.456602527424581	0.218115186304549	-0.718012688106399	0.152080322565621	-5	-0.806958927846758	-5	-0.985605483726465	-5
Healthy	-5	-5	-5	-0.587169997437674	-5	-5	-5	-5	-5	-5	0.71034588102443	-5	-5	-5	-0.243067364553245	-5	-0.0290769267737427	0.220952309847315	-5	-0.148857886484303	-0.335348624232147
D037841	0.669089909374502	-0.624555874494883	-1.78701381526333	-5	-5	-5	-5	-5	-1.76472412331295	-2.60554831917378	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.9017024635053	-5	-5	-5	-5	-5	-5	-5	-5	1.2113344306949	-5	0.331113357229734	-1.85886390987926	-5	-5	-5	-1.29482075512632	-5	-5	-5
Healthy	-5	-5	-5	-0.869634062734792	-5	-5	-5	-5	-5	-5	-0.0450487215774615	-5	-5	1.05703473929571	-2.46597389394386	-5	-5	-0.256858836426839	-5	-0.53937273634861	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.516314534869622	-5	0.883558100513707	-5	-5	-0.710634048479968	-5	-1.08107890990866	-5	-5	-5
D037841	-0.531003190940398	-2.07572071393812	-5	-1.03625938114212	-1.35803040229794	-1.43961507702798	-5	-2.70114692359029	-2.80410034759077	-2.48545224733971	0.0524130406744822	-5	-0.969359805131368	-5	-5	-5	-5	0.0482708490025464	-5	-1.97265039222524	-5
Healthy	0.892466377765804	0.166095456808478	-0.571525033852591	-5	-5	-5	-1.80548565811753	-5	-5	-5	0.315857036464171	-5	-1.38007228970853	-5	-5	-5	-5	-0.828683175343427	-5	-5	-5
Healthy	-5	-5	-5	-0.722505390388988	-5	-5	-5	-5	-5	-5	0.880856448174309	-5	-5	-0.0824104754581884	-5	-1.43973460213729	-5	0.0946492821088551	-5	-1.54166437400805	0.181889300747499
Healthy	-5	-0.806318970458718	-1.08560394787021	-5	-5	-5	-5	-5	-5	-5	0.624707928854381	-5	-5	0.553504370338508	0.0351334362852143	-0.0843311227620466	1.02377535636576	-1.99481948749622	-5	0.375180592850031	-5
Healthy	-5	0.309272365796371	-0.845636899333683	-5	-5	-5	-5	-5	-5	-5	0.261310460100623	-5	-1.03668448861389	-0.363983764771165	0.542339840842044	-5	-5	0.149293028829825	-1.27213355053251	-5	-5
Healthy	-5	-0.825882018745733	-1.68151927482548	-5	-5	-5	-5	-1.02627194131197	-5	-1.38891426658513	0.844181332266242	-2.31966448658544	-5	-5	-5	-5	-5	-5	-2.51855737149769	-5	-5
Healthy	-0.70546764265813	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.338699471157557	-5	0.484212971763357	-5	-5	0.249288876947602	-5	-5	-5	-5	-5
D037841	-1.0291419430035	-3.11350927482752	-2.88605664769316	-2.41793663708829	-2.98716277529483	-1.73494621149599	-5	-2.26280735729526	-5	-2.97881070093006	0.557267732566911	1.51105286450621	-1.45767261722603	0.180656228080118	-5	-5	-5	-1.54485047882017	-5	-2.29157909986529	-5
Healthy	-5	-5	-5	-1.04282386959515	-5	-5	-5	-5	-5	-5	0.891022577735672	-5	-5	-0.0267381825960471	-5	-1.75153628244897	-5	-0.890185304305601	-5	-1.4767739580343	-0.0286545583634359
Healthy	-5	-1.00318197812048	-0.804847866406713	-5	-5	-5	-5	-5	-1.78172714642855	-5	0.737899188162818	-5	-5	-5	-5	0.0669666426388635	0.331346301652567	-0.367745223315286	-5	-1.84557602688535	-5
Healthy	-5	-2.67162039656126	-2.48017200622428	-5	-5	-5	-2.7619538968712	-5	-2.51144928349956	-5	0.0122971833120088	1.42157447938959	-5	0.575230579250157	-5	-5	-5	-1.01714105768792	-5	-5	-5
Healthy	-5	0.149966933399761	-0.136968750494241	-5	-5	-5	-5	-5	-5	-5	0.299313315550552	-5	-5	-5	0.165905802089884	-5	-5	0.269244345769413	-0.139422448755584	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.27392512978463	-5	-5	-0.996281036176885	-5	-5	-5	-0.143682041448203	0.937415073416755	-5	-5
Healthy	-5	-1.0591847913492	-5	-5	-5	-5	-5	-5	-5	-5	0.515668564580334	-5	-5	-2.38090666937326	0.331745055460714	-5	0.403401948924629	-0.683295960299963	-5	-0.00737579909297945	-0.332733880617726
Healthy	-5	0.365075958528464	-0.941498056570351	-5	-5	-5	-5	-1.42435038524478	-5	-5	-5	0.00288712629630573	-5	-0.561362733831388	-0.371948417828828	-5	0.716154485218846	-0.70410318132101	-5	-5	-5
Healthy	-5	-5	-5	-0.872215123637828	-5	-5	-5	-5	-5	-5	1.18780855703249	-5	-5	0.479007780000428	-5	0.851941671751977	-5	-1.48598381959935	-5	-0.629190943454505	-5
Healthy	-5	-1.22819212100089	-5	-5	-5	-5	-5	-5	-5	-5	0.129309556947671	-5	-5	-5	-5	-1.18468795647564	-0.0470962136706158	-1.25274360255786	-5	0.131836719087152	-0.629116983222394
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.120262046065784	-5	-5	-5	1.24362853574108	-5	-5	-0.0489540518641802	-5	-5	-5
Healthy	-5	-5	-2.35951856302958	-5	-5	-5	-5	-5	-5	-5	1.12274686776406	-5	0.684727799086924	-5	-5	-5	-5	-0.667036664060413	-5	-1.03900629105766	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.39348587857254	-5	0.788519766983863	-5	-5	-5	-5	-0.615216626766008	-5	-1.72353819582676	-5
Healthy	-5	-1.01363140642973	-2.03151705144606	-5	-5	-5	-5	-5	-5	-5	-1.06193081377661	-5	-5	-5	-5	-5	-5	-1.38774609390356	-5	-5	-5
Healthy	-5	-0.518013053001944	-1.16241156176449	-2.12090412049993	-2.47108329972234	-5	-2.14630178822383	-2.86966623150499	-5	-3.22914798835786	-0.114729267411654	-5	1.62456888306142	-5	-5	-5	-5	-2.07417242537526	-5	-1.95781840548423	-5
Healthy	-5	-0.726744016548249	-5	-5	-5	-5	-5	-5	-5	-5	1.12110035858884	-5	0.828563232703952	-5	-5	-5	-5	-0.55784960432825	-5	-5	-5
Healthy	-5	-1.54836705254301	-5	-5	-5	-5	-5	-5	-1.72885568205092	-5	-0.658506122600971	1.11198495225294	-5	-0.0741775771790277	-0.191951157919586	-5	-0.831502516476967	-1.40560744962457	-5	-5	-5
Healthy	-5	-5	-5	-0.388754785165169	-5	-5	-5	-5	-5	-5	1.07981087832307	-5	-5	0.747541533015169	-5	-5	-5	-1.60101893334187	-5	-0.829826326193729	-5
Healthy	-2.54515513999149	-1.38101107963507	-5	-5	-5	-1.09925064193892	-5	-5	-5	-5	-0.450322510289444	0.513497270248867	0.587301165830259	-0.879228707063008	-5	-0.0381803922563365	-5	-0.51897323192389	-0.255206497358518	-2.05948351506743	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.82188674768537	-5	-1.97881070093006	0.744973236035267	-5	-5	0.356155934736531	0.74285155306804	-5	-5	-0.611383779048544	-5	-1.70974273060548	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0253317499872641	-5	1.00448517080862	0.602066505696333	-0.133570873620421	-0.105335090821092	-5	-0.871277715661573	-5	-5	-0.846886668489391
Healthy	-0.0714095782413072	-0.872635998713799	-0.309874830981833	-5	-5	-5	-5	-5	-1.52374820399297	-5	1.1006913219901	-5	-5	-5	-5	0.791435891120263	0.54367327742829	-0.625893491195987	-5	-1.54424179689586	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.313742817240514	-5	-5	-5	-5	0.654411440322656	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-0.761979001324051	-1.89483057200067	-5	-5	-5	-5	-5	1.50267574385271	-5	-5	-5	-5	-5	-5	0.134145219880295	-5	-0.896333086253208	-5
Healthy	-5	-2.73754891026957	-5	-5	-5	-5	-5	-5	-5	-5	0.788539555475029	-5	-5	-5	-5	-5	-5	-0.906893643022093	-5	-1.34736693191689	-5
Healthy	1.04258771818792	0.496628026807041	-0.276971443652661	-5	-5	-1.49552913750558	-5	-1.4943074925878	-2.33629907461035	-2.04817696468409	0.172591256470094	-5	-5	-0.930739013715253	-5	-5	-5	-1.15224231160767	-5	-1.62251161662387	-1.73282827159699
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.03700833805845	-5	-5	0.0924820329045126	-0.173756697803984	-0.158208952710612	-5	-0.747122707436239	-5	-0.540396448163763	-5
Healthy	-5	-5	-5	-1.78436243656494	-5	-5	-5	-5	-5	-5	0.62051498599533	-5	-2.3269790928711	-0.629653480488772	-0.213589334625081	-5	-5	-0.20793064858014	-5	-1.52680509079506	-0.469467342250945
