group	Enterobacteriaceae	Streptococcaceae	Erysipelotrichaceae	Erysipelatoclostridiaceae	Coriobacteriaceae	Veillonellaceae	Lactobacillaceae	Eggerthellaceae	Micrococcaceae		Lachnospiraceae	Rikenellaceae	Bifidobacteriaceae	Dialisteraceae	Coriobacteriaceae	Erysipelotrichaceae	Pasteurellaceae	Lactobacillaceae	Peptostreptococcaceae	Eggerthellaceae
Healthy	1.90617	2.22677	0.02929	0	8.95019	0	1.18442	0.79538	0		17.79161	3.37247	27.97162	0	8.95019	0.02929	0	1.18442	0.28209	0.79538
Healthy	0.97562	0	0	0	0	0.78824	0	0	0		2.2758	0	0.18369	10.2339	0	0	0	0	0	0
Healthy	0	0	0	0	1.42719	0	0	1.84905	0		10.96385	6.91234	0	0	1.42719	0	0	0	0	1.84905
Healthy	0	0.08596	0.0443	0.13113	0.63418	0	0	0	0		3.93694	13.48257	0.77145	0	0.63418	0.0443	0	0	0	0
Healthy	0	0.00312	0.03218	0	0.05625	0	0	0.06487	0		19.30829	32.89246	0	0	0.05625	0.03218	0	0	0	0.06487
Healthy	27.3174	0.14909	0.17319	0	1.57438	0.00372	0.22438	0	0.00088		0	0.03653	25.36267	0	1.57438	0.17319	0	0.22438	0.0121	0
Healthy	4.93118	0	0	0	0.01118	0	0	0	0		45.76395	7.1415	0.06377	0	0.01118	0	0	0	0	0
Healthy	0	0	0.18367	0	0	0	0	0	0		12.9401	1.04057	17.03267	0.52069	0	0.18367	0.95005	0	0.16829	0
Healthy	0	0	0	0	0.15239	0	0	0	0		41.19809	2.68636	0.49858	0	0.15239	0	0	0	0	0
Healthy	0.10979	0.00686	0.00226	0.04409	0.42452	0	0	0	0		3.19439	34.88539	1.0579	0	0.42452	0.00226	0	0	0	0
Healthy	0	0	0.0566	0	0	0	0	0	0		9.34308	2.23479	0	6.08421	0	0.0566	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		0.9493	0.77469	0.92255	1.50834	0	0	0	0	0	0
Healthy	0.03568	0	0	0	0.0857	0	0	0	0		16.23618	1.13156	0.07319	0	0.0857	0	0	0	0	0
Healthy	0.20692	0	0.01128	0	0.05288	0	0	0.08099	0		1.04694	20.70117	1.81522	0	0.05288	0.01128	0	0	0	0.08099
Healthy	0.03995	0	0.0298	0	0	0	0	0.00451	0		1.80316	14.76072	0.31755	6.07351	0	0.0298	0	0	0	0.00451
Healthy	0	0.09223	0.04495	0.12443	0.66456	0	0	0	0		3.82031	14.15727	0.79332	0	0.66456	0.04495	0	0	0	0
Healthy	0	1.44786	1.7435	0.32413	0.21433	0.06672	0.06496	0	0		40.3879	3.63791	0.16296	0	0.21433	1.7435	0.1188	0.06496	0	0
Healthy	0	0	0	0	0	0	0	0	0		26.97358	1.01701	0.04723	3.67147	0	0	0	0	0	0
Healthy	0	0.09662	0	0	0.25218	0.2243	0	0.00223	0		16.84658	6.09829	0.38174	0	0.25218	0	0	0	0.20602	0.00223
Healthy	0.10641	0.3533	0.39056	0	0.79995	0	0	0.0311	0		8.41824	10.65911	2.66858	6.9131	0.79995	0.39056	0	0	0	0.0311
Healthy	0.13569	0.02444	0.02021	0	0.04671	0	0	0	0		0.64709	17.60188	0.08679	0	0.04671	0.02021	0	0	0	0
Healthy	0.08551	0.39884	0.87374	1.18375	0.686	0.04318	0.59291	0	0		24.21165	1.42138	15.59254	3.65632	0.686	0.87374	0.12262	0.59291	0.43149	0
Healthy	0	0	0.10464	0	0.22926	0	0	0.01044	0		14.29982	7.26414	0.98243	0	0.22926	0.10464	0	0	0	0.01044
Healthy	0	0.19758	0.17156	0	0.18512	0.04684	0	0.00618	0		26.57163	3.14732	0.58719	8.45765	0.18512	0.17156	0.26003	0	0	0.00618
Healthy	0	0	0	0	0	0	0	0	0		42.87043	1.01403	12.4411	0.97825	0	0	0	0	0	0
Healthy	0.27551	0.08908	0	0	0.00969	0.09097	0	0	0		14.66943	1.55325	0.38377	0	0.00969	0	0.113	0	0.33016	0
Healthy	0.01293	0.28468	0.01662	0.85429	0.05307	0	0.01661	0.00245	0		19.2705	2.81385	0.79503	2.62863	0.05307	0.01662	0	0.01661	0.05015	0.00245
Healthy	0.47393	0.2094	0	0	0	0	0	1.06193	0		34.0061	5.21076	0.60215	0	0	0	0.29076	0	0	1.06193
Healthy	0	0.006	0.21419	0	0.67858	0.02922	0	0.03586	0		4.57633	4.96707	5.39279	17.903	0.67858	0.21419	0	0	0	0.03586
Healthy	0.03663	0.04272	0.06369	0	0.66124	0.04073	0.00835	0.01108	0		8.07166	5.03827	2.4666	3.35406	0.66124	0.06369	0.06282	0.00835	0.0044	0.01108
Healthy	11.55	0.22019	0	0	0.1782	0.87193	0	0	0		2.23104	6.23936	0.05201	7.79359	0.1782	0	0	0	0	0
Healthy	0.02568	1.24268	0.00651	0	0.06596	0.10587	0	0	0		22.2555	3.25921	1.54964	0.00439	0.06596	0.00651	0.34198	0	0.16009	0
Healthy	0.19079	0	0	0	0.25373	0	0	0	0		15.99042	2.42519	0	0	0.25373	0	0.14301	0	0	0
Healthy	0	0	1.6531	0	0	0	0	0	0		45.96803	0.03344	0	0	0	1.6531	0	0	0	0
Healthy	0.05235	0.29388	0.08628	0.0357	0.00305	0.03075	0.00978	0.01433	0		33.99684	4.40415	0	9.55173	0.00305	0.08628	0.11903	0.00978	0	0.01433
Healthy	0	0.20004	1.32903	0	0	0.00712	0	0.05657	0		27.00529	9.707	0.67504	0	0	1.32903	0.10344	0	0	0.05657
Healthy	0	0.03339	0	0	0	0	0	0	0		63.68653	1.34793	0	0.32215	0	0	0	0	0	0
Healthy	0.240091	0.115186431	0.221655833	0.07631457	0.544634723	0.069169024	0.364852337	0.163490541	0.007002653		20.265817592	1.633476022	0.772149915	0.191358411	0.544634723	0.221655833	0.138052267	0.364852337	0.227800187	0.163490541
Healthy	0.50045	0.21074	0.56727	0.93873	0.01494	0.34337	0	0	0		5.83818	0	0	0	0.01494	0.56727	1.46655	0	0.16768	0
Healthy	0.31242	0.61639	0.01707	0	1.64001	0.00043	0.01011	0.4855	0.00049		9.81366	9.34215	3.79456	0	1.64001	0.01707	0.00356	0.01011	0.05614	0.4855
Healthy	0	0	0.00322	0	0	0.08514	0	0	0		3.94371	2.18951	0.02912	1.78037	0	0.00322	0.01587	0	0	0
Healthy	0.88478	4.17484	0.95617	0	4.11043	0	0	0.00211	0		17.65775	0.69771	4.81343	11.0033	4.11043	0.95617	0	0	0.04901	0.00211
Healthy	0.82215	0.32085	0	1.53145	0	6.58622	0.63589	0	0.0728		0.00419	0	23.8023	0	0	0	0.05268	0.63589	0	0
Healthy	0	0	0.15095	0.34694	0.11066	0	0.03136	0	0		27.13415	0.14885	0.04895	0	0.11066	0.15095	0	0.03136	0	0
Healthy	0	0	0.00261	0	0.43123	0	0	0.01181	0		1.48995	30.30863	0.56436	0	0.43123	0.00261	0	0	0	0.01181
Healthy	0.07495	0	0	0	0.16749	0	0	0.02474	0		1.6331	20.50592	1.69326	0	0.16749	0	0	0	0	0.02474
Healthy	0	0	0	0	0	0	0	0	0		28.99004	0	0	0	0	0	0	0	0	0
Healthy	0.05708	7.1456	0.1044	0	1.21276	0.03873	3.62339	0.08261	0		17.62307	5.44505	4.405	0	1.21276	0.1044	0.06122	3.62339	0	0.08261
D065626	3.97589	7.87476	0.02089	0	0.37918	0.00511	0.12176	0.01051	0.06006		0.87211	9.5087	1.52476	0	0.37918	0.02089	0.03806	0.12176	0	0.01051
Healthy	0	0.24563	0	0	0.41045	0.01323	4.33847	0.02329	0		16.05668	3.48919	1.92249	8.67162	0.41045	0	0	4.33847	0	0.02329
Healthy	1.54445	0.67454	0.00276	0.10638	0	1.60124	0	0	0		24.50292	0	21.52764	0.00563	0	0.00276	0.62471	0	1.38365	0
Healthy	0.05107	0	0.01222	0	0	0	0	0	0		4.65345	8.72877	0	4.20566	0	0.01222	0	0	0	0
Healthy	0.06978	0.02612	0.71279	0	1.04688	0	0	0.14147	0		15.62594	0.01857	0.17584	0	1.04688	0.71279	0.00356	0	0.04287	0.14147
Healthy	0.69087	0	0	0.36643	0	0	0	0	0		10.04607	6.10697	0	0	0	0	0	0	0	0
Healthy	0.70877	0.04687	0.32664	0	0.92725	0	0	0.01732	0		0.29708	19.97132	0.31546	0.04749	0.92725	0.32664	0	0	0	0.01732
Healthy	8.81381	0.03043	0	0	2.35296	0.3305	0.08201	0	0.04318		4.62601	0.00458	13.15037	0.00359	2.35296	0	0.42556	0.08201	0.00258	0
Healthy	0	0.07607	0.35369	1.95557	0.11277	0	0	0	0.01098		42.03176	0	0	0	0.11277	0.35369	0.01485	0	0.01797	0
Healthy	0	0	0	0	2.05149	0	0	0	0		0.0367	14.26517	6.86942	2.43337	2.05149	0	0	0	0	0
Healthy	0	0.02256	0.16301	0	3.19898	0	0	0.00704	0		22.55875	2.92576	1.21102	0.00886	3.19898	0.16301	0	0	0	0.00704
Healthy	0.03815	1.06624	1.92383	0	0.11558	0.01377	0.01676	0.05437	0		39.61227	1.06039	1.01489	0	0.11558	1.92383	0.11211	0.01676	0.14137	0.05437
Healthy	0	0.07772	0	0	0	0.02977	0	0	0		22.98119	3.78579	0.18084	0	0	0	0.12638	0	0.39296	0
Healthy	2.63952	0.20425	0	0	1.78512	0.48284	1.16301	0	0.02642		10.57422	0	66.85897	0	1.78512	0	0.04479	1.16301	0	0
Healthy	0.07583	0	0	0	0	0	0	0	0		5.61953	16.18245	4.22014	2.80864	0	0	0	0	0	0
Healthy	0.018	0.97862	0.01019	0	1.13196	0.02019	0.00279	0.04231	0		32.93383	0.67456	5.06483	10.0575	1.13196	0.01019	0.08063	0.00279	0	0.04231
Healthy	0	0	0.54825	0	0	0	0	0	0		12.69187	1.01409	0	0	0	0.54825	0	0	0	0
D065626	0	0.51405	0.08866	14.7698	0.75043	0.00098	0.11309	0.00455	0		43.64845	0.7089	0.02271	0	0.75043	0.08866	0	0.11309	0	0.00455
Healthy	0	0.00169	0	0	0.1082	0	0	0.15859	0		1.83948	15.3521	0.00497	0.247	0.1082	0	0.02844	0	0	0.15859
Healthy	0.33685	0.03244	0	0	0	0.1195	0	0	0		1.90257	29.53964	0.02839	2.48911	0	0	0.21459	0	0	0
Healthy	16.70287	0.44365	0	0	0	0	0	0.71499	0		24.97201	0	24.71843	0	0	0	0	0	0	0.71499
Healthy	1.24196	0	0.36059	0	0.66482	0	0	0.01173	0		0.86015	2.49547	0.0274	9.12279	0.66482	0.36059	0	0	0	0.01173
Healthy	0.14246	0	0	0	0	0	0	0	0		1.79353	1.52051	0.16668	0	0	0	0	0	0	0
Healthy	0	0	0	0	1.90868	0	0.32702	0.80443	0		15.9686	6.5367	32.42874	2.33821	1.90868	0	0	0.32702	0	0.80443
Healthy	0.15843	7.19633	0	0	0.39262	0.30796	6.9033	0.03821	0.05528		11.15949	2.13441	0.52245	5.01282	0.39262	0	0.06685	6.9033	0.00991	0.03821
Healthy	0	0.17953	0	0	0.87986	0	0	0.07689	0		3.19773	0.11116	4.32033	8.20971	0.87986	0	0	0	0	0.07689
Healthy	0	0.309	0.00224	0	0.46236	0	0.25795	0.02401	0		14.5967	6.23155	1.89396	7.5885	0.46236	0.00224	0	0.25795	0	0.02401
Healthy	0	0	0	0	0	0	0	0.10603	0		25.77056	7.93715	0	1.70615	0	0	0	0	0	0.10603
Healthy	0	16.6398	0.02654	1.3293	0	0	0.00327	0	0		18.67898	0.18399	6.28182	0	0	0.02654	0	0.00327	0	0
Healthy	0	0.04858	0.0678	0.11244	0.57896	0	0	0	0		3.77856	13.95274	0.82458	0	0.57896	0.0678	0	0	0	0
Healthy	0.50793	0.01663	0.32641	0	0.89556	0	0	0	0		0.21839	19.62631	0.29829	0.0453	0.89556	0.32641	0	0	0	0
Healthy	0.03542	0.0131	0	0	0	0.01519	0	0.07487	0.00206		7.71081	10.75978	2.26585	0	0	0	0.03581	0	0.22027	0.07487
Healthy	0	0	0.51555	0	0	0	0	0	0		12.67667	1.04682	0.00713	0	0	0.51555	0	0	0	0
Healthy	0.64668	0.10194	0	0	0.04906	0.13915	0	0	0		1.57286	17.69719	0.63561	0	0.04906	0	0.09106	0	0	0
Healthy	0.09865	0.28956	0.84405	0	1.25652	0	0	0.08768	0		1.21425	10.10216	1.28937	0.61061	1.25652	0.84405	0	0	0	0.08768
Healthy	0	0.04105	0.02887	0	0	0	0	0.10193	0		20.51668	20.5442	0	0	0	0.02887	0.08463	0	0	0.10193
Healthy	0.29749	0.00907	0.06479	0	0.19312	1.09941	0	0	0		1.60648	0	0.35749	8.2752	0.19312	0.06479	0	0	0	0
Healthy	0	0	0.01062	0	0	0	0	0	0		1.50992	14.58727	0.27549	5.95455	0	0.01062	0	0	0	0
Healthy	0.04837	0	0.01292	0	0.00339	0.07798	0	0	0		13.64066	17.18851	0.15638	0	0.00339	0.01292	0.00269	0	0.0176	0
Healthy	0.25993	0.31557	0.03316	0	0.67321	0.00488	0	0.01267	0.00802		14.0388	5.15166	0.8803	0	0.67321	0.03316	0.0398	0	0	0.01267
Healthy	0.08763	0.12313	0	0	0	0	0	0	0		2.95496	16.77782	0.58278	0	0	0	0	0	0	0
Healthy	2.68474	0.27247	0.16671	0	0.51558	0.11087	0	0.00383	0		12.46777	0.60498	0	0	0.51558	0.16671	0.14166	0	0.02241	0.00383
Healthy	0.17827	0.80679	1.5405	0	0.13939	0.04123	0.00369	0.16015	0		24.68792	2.17953	0.27541	0	0.13939	1.5405	0	0.00369	0.24412	0.16015
Healthy	0	0.97252	0.0016	0	0.15016	0	0.25604	0.02759	0		25.40516	4.33436	0.80711	7.40887	0.15016	0.0016	0	0.25604	0	0.02759
Healthy	0	0	5.92605	0	0	0	0	0	0		0	0	5.10345	0	0	5.92605	0	0	0.06352	0
Healthy	0.1881	0.22312	0.00877	0	0.93564	0.03595	0.03211	0.10766	0		22.26713	6.28777	6.51537	2.38405	0.93564	0.00877	0.00157	0.03211	0.00694	0.10766
Healthy	0	0	0	0	1.39592	0	0.53762	0.04817	0		20.7315	11.27541	4.95827	0	1.39592	0	0	0.53762	0	0.04817
Healthy	3.75353	0	0	0	0	0	0	0	0		12.69954	12.99378	0	0	0	0	0	0	0	0
Healthy	0.34895	0.02444	0.94684	0	0	0	0	0	0		32.32783	1.30965	0.35876	0	0	0.94684	0	0	0	0
D065626	2.7609	0.42591	0.08941	0	1.88475	0	0	0.06175	0		24.85595	0.57565	1.66231	0	1.88475	0.08941	0	0	0.00185	0.06175
Healthy	0.40585	0.65143	0	0	0.26862	0.36427	5.22945	0	0.07574		0.01506	0	89.75796	0	0.26862	0	0	5.22945	0	0
Healthy	0	0.01638	2.45298	0	1.90068	0	0	0	0.00555		23.1134	0	0	0	1.90068	2.45298	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		91.2396	0	0	0	0	0	0	0	0	0
Healthy	0.60641	0	0.27223	0.37726	0.27924	0.00243	0	0.01262	0		4.95009	5.90809	3.4261	0.00074	0.27924	0.27223	0.08498	0	0.00083	0.01262
Healthy	2.42028	0.85832	0	0	0	0	0.24752	0.34773	0		36.58469	0.21102	4.3512	0	0	0	0.00228	0.24752	0.02153	0.34773
Healthy	0.24139	0.22468	0	0	0	0.15836	0	0	0		3.70883	0	0.45853	8.15437	0	0	0	0	0.00675	0
Healthy	0	0.04979	0.87965	0.96599	4.9657	0	0	0	0		9.61712	0	0	0	4.9657	0.87965	0	0	2.55485	0
Healthy	0.01548	2.93431	0.35836	0	0.35751	0.20092	0.01143	0.00326	0		23.30148	6.99962	1.78584	2.25556	0.35751	0.35836	0.06199	0.01143	0.12273	0.00326
Healthy	0.15902	0	0	0	0	0	0	0	0		19.40512	14.89926	21.1361	0	0	0	0	0	0	0
Healthy	0.31684	0.20741	1.84857	2.038	0.16409	0.02286	0	0	0		9.6769	1.48902	0.43402	0	0.16409	1.84857	0.27948	0	0.33252	0
Healthy	0.00631	0.24358	0.00085	0	0.3311	0.00124	0.55554	0.05004	0		18.96958	7.12943	0.75257	7.5104	0.3311	0.00085	0.0205	0.55554	0	0.05004
Healthy	45.5882	0.82483	0.09629	0	0	1.11315	0	0.15165	0.03604		0.03176	0	26.87491	0	0	0.09629	0.03831	0	0	0.15165
Healthy	0	0.02681	0.59915	0	0.13434	0	0.1023	0	0		23.38142	2.65244	1.72167	0	0.13434	0.59915	0	0.1023	0	0
Healthy	0	0	0	4.47807	0	0	0	0	0		14.90701	0	0	0	0	0	0	0	0	0
Healthy	4.10033	0	0	3.11206	0	0.09863	0.81454	0	0		0.27168	0	0	0	0	0	1.14587	0.81454	0	0
Healthy	0	0.03681	0.08441	0	0	0	0	0.01038	0		6.92187	2.74229	0.0082	1.7568	0	0.08441	0	0	0.0178	0.01038
Healthy	8.82978	0.53727	3.20258	0	0.02378	0	0	0	0		24.74701	1.857	0	0.00793	0.02378	3.20258	0	0	0	0
D065626	4.79195	0.07713	0.27966	0.01496	1.12635	0	0.12063	0.19078	0		16.97115	0.57345	1.41453	1.07563	1.12635	0.27966	0	0.12063	0.10718	0.19078
Healthy	0.06046	0.03922	0	0	0.24089	0	0	0	0		9.33119	13.49076	1.6043	0	0.24089	0	0	0	0	0
Healthy	0	0	0	0	0	0.46037	0	0.10895	0		4.40518	14.70369	0.31734	0	0	0	0	0	0	0.10895
Healthy	0.06609	0	0	0.06327	0.51608	0	0	0	0		3.21368	35.61938	1.13763	0	0.51608	0	0	0	0	0
Healthy	0.17704	0.07028	0	0	0	0.02579	0	0	0		4.61394	15.82964	3.67186	7.8227	0	0	0	0	0	0
Healthy	0	0	0	0	0.3569	0	0	0	0		1.4435	0	94.5002	0	0.3569	0	0	0	0	0
Healthy	0.00249	0.13024	0.18637	0	0.18953	0.00268	1.57431	0.00252	0		17.41655	3.90279	1.3953	0	0.18953	0.18637	0.23854	1.57431	0.18739	0.00252
Healthy	0	0	0.08811	0	0.07235	0	0	0.03461	0		19.16544	32.43282	0	0	0.07235	0.08811	0	0	0	0.03461
Healthy	0	0	0	0	0	0	0	0	0		1.41815	9.94395	3.58019	0.01147	0	0	0	0	0	0
Healthy	0	0	0.28176	0	0.07815	0.31404	0	0	0		19.97617	5.35226	1.83513	1.07746	0.07815	0.28176	0.35685	0	0.14321	0
Healthy	0	0.0077	0.24951	0	0.01742	0.05347	0	0	0		21.31701	0.15995	0.03296	8.40183	0.01742	0.24951	0	0	0.08501	0
Healthy	0	0.03139	0	0	0.26401	0.11337	0	0.13336	0		8.61423	1.74901	0.00283	0	0.26401	0	0.00821	0	0	0.13336
Healthy	1.80709	0.39795	0.00548	0	0.00327	0.14332	0.03548	0.01317	0		8.42372	18.78242	0.0254	0	0.00327	0.00548	0.01821	0.03548	0	0.01317
Healthy	6.89374	3.78372	0.16394	0.04076	0	0	0.07843	0.13545	0.0086		28.54884	1.37526	0.80258	0	0	0.16394	0.11591	0.07843	0.26672	0.13545
Healthy	0.15212	0.05696	0.10745	0	0.80896	0.04221	0	0.01887	0.00288		24.94731	1.59987	3.41157	0	0.80896	0.10745	0.3359	0	0.11422	0.01887
Healthy	0	3.71183	0	0	2.04866	0	1.24649	0	0		11.98451	7.29962	8.4927	0	2.04866	0	0	1.24649	0	0
Healthy	0.14691	0.00383	0	0	0	0	0	0	0		5.46692	16.04783	4.11283	2.93753	0	0	0	0	0	0
Healthy	0	0	0.00272	0.04827	3.04863	0	7.25298	0.09369	0		27.84277	0.71787	0.53314	0	3.04863	0.00272	0	7.25298	0	0.09369
Healthy	0	0	0	0	0.01209	0	0	0.01532	0		1.67479	0.64096	0	0	0.01209	0	0	0	0	0.01532
Healthy	0	0.02759	0	0	0.19877	0.07772	0	0.11604	0		5.90049	1.17122	0	0	0.19877	0	0	0	0	0.11604
Healthy	0.90631	0.03018	0	0.02268	0	0.14355	1.70391	0.05082	0		2.86893	0	33.8808	0	0	0	0	1.70391	0.00088	0.05082
Healthy	0.61485	4.13754	0.00646	0	1.028	0.67738	0.0027	0.14967	0.02855		21.7496	0.95157	17.97696	0	1.028	0.00646	0.47082	0.0027	0	0.14967
Healthy	19.9867	0.19648	0	0	1.58019	0	0	0	0		2.63802	0	23.01812	0	1.58019	0	0	0	0	0
Healthy	3.67768	8.28678	2.20147	0.08734	0.83439	0.35186	0	0	0		25.83558	0	4.02883	0	0.83439	2.20147	3.74252	0	1.03075	0
Healthy	0.76985	0	0	0	0	0.86547	0	0	0		2.30564	0	0.24668	10.434	0	0	0	0	0	0
Healthy	0	19.73703	0	0	0	0	6.36722	0	0		13.41057	0	0	2.89174	0	0	0	6.36722	0	0
Healthy	10.125	0.01016	0.14992	0	1.25316	0	0	0.1399	0		0.41769	1.17993	0.01424	2.45922	1.25316	0.14992	0	0	0	0.1399
Healthy	0.0121	0	0.17744	0	0.0657	0	0.25173	0	0		11.2601	1.79179	0.12438	0	0.0657	0.17744	0	0.25173	0.03973	0
Healthy	0	0.01018	0	0	0.2056	0	0	0.04289	0		6.40302	10.47882	3.48619	10.968	0.2056	0	0	0	0	0.04289
Healthy	0.02754	0	0	0	0	0	0	0	0		0.96434	12.78113	0.06228	3.18142	0	0	0	0	0	0
Healthy	0	0.01296	0	0	0.10098	0.01765	0	0.23256	0		2.44223	20.54202	0	0.43302	0.10098	0	0.04931	0	0	0.23256
Healthy	0	0	0	0	0.07971	0	0	0.12701	0		1.88028	15.8615	0	0.18515	0.07971	0	0.03761	0	0	0.12701
Healthy	1.09099	1.56428	0.00478	0	0.21585	0	0.13841	0.99702	0		15.36724	19.84856	3.99141	0	0.21585	0.00478	0	0.13841	1.11945	0.99702
Healthy	0.09538	0.02031	0.05989	0	0.15169	0.03285	1.55332	0.09043	0		14.46613	8.68764	0.97946	4.91258	0.15169	0.05989	0	1.55332	0	0.09043
Healthy	3.78983	0	0	0	0.01379	0	0	0	0		13.36262	13.40952	0	0	0.01379	0	0	0	0	0
Healthy	0.04209	0	0	0	0	0	0	0.14019	0		0.69612	17.97362	2.60971	0	0	0	0	0	0	0.14019
Healthy	0	0	0	0	0.01787	0.00507	0	0.01732	0		1.75789	0.60733	0	0	0.01787	0	0.00667	0	0	0.01732
Healthy	0.36322	0.21881	0.02812	0	0.1371	0.03127	0	0	0		1.19321	0	0	3.32787	0.1371	0.02812	0	0	0	0
Healthy	0.12818	0.42134	1.51881	0	0.99882	0	0	0.03715	0.00052		23.43506	4.75221	6.88628	9.41435	0.99882	1.51881	0.02304	0	0	0.03715
Healthy	0.04594	0	0.00894	0	0	0.02208	0.00728	0.04397	0		22.17486	1.09727	1.71647	5.16927	0	0.00894	0.04415	0.00728	0	0.04397
Healthy	1.53301	0.11367	0.04149	0	0	0	0	0	0		3.63734	1.30629	0.26697	0	0	0.04149	0	0	0	0
Healthy	0.54592	0.2947	0	0	0	0	0	0	0		28.59877	2.20749	3.93681	0	0	0	0	0	0	0
Healthy	0.12584	0.0189	0.90476	0.01532	0.23862	0	0	0.01878	0		36.18644	0.62473	0.18208	0.00541	0.23862	0.90476	0	0	0	0.01878
Healthy	0	0	0.268	0	0	0	0	0	0		5.29557	11.8109	0.36857	6.48153	0	0.268	0	0	0	0
Healthy	0.75869	0.97201	0	0	0	0	0.72064	0.00869	0		2.49414	2.68085	0.256	0	0	0	0	0.72064	0.05397	0.00869
Healthy	0.01907	0.03075	0.0344	0	0.01511	0	0	0	0		1.25511	12.11739	0.12553	3.45205	0.01511	0.0344	0	0	0	0
Healthy	0.02321	0	0.29861	0	0.02645	0	0	0	0		3.47848	2.65871	0	1.30264	0.02645	0.29861	0	0	0	0
Healthy	0	0.01196	0	0	0	0.01564	0	0	0		28.96229	9.53379	0	0	0	0	0.48452	0	0	0
Healthy	0	0.00805	0.28763	0	0.15137	0.05151	0	0.01953	0		13.54137	4.2958	28.84641	0.74752	0.15137	0.28763	0.06028	0	0.14442	0.01953
Healthy	0	0.98418	0.00944	0	0.94334	0.13449	0.07419	0.01529	0.15035		17.25954	2.22267	3.81114	0	0.94334	0.00944	0.0801	0.07419	0.1405	0.01529
Healthy	0	0	1.03404	0	0.22512	0.00037	0	0.00535	0		14.11581	4.1472	0.12007	0	0.22512	1.03404	0.01108	0	0	0.00535
Healthy	0	0	0	0	0	0	0	0	0		27.05577	5.68245	0	3.25777	0	0	0	0	0	0
Healthy	0	1.0904	0	0	0	0.12907	0	0	0		22.80186	0	16.46008	0	0	0	0	0	0.20503	0
Healthy	0.19376	0.31798	0.00028	0.052	0.10673	0.01142	0	0.21658	0		5.90693	3.08566	0	0	0.10673	0.00028	0.1058	0	0.03962	0.21658
Healthy	0.18688	0	1.1188	5.4121	0	0	0	0	0		10.72894	0.99893	0	0	0	1.1188	0	0	0.63571	0
Healthy	0	0	0.27761	0	0.0358	0	0	0	0		3.19691	2.49792	0	1.37444	0.0358	0.27761	0	0	0	0
Healthy	22.1672	1.13887	1.97673	0	0.21899	0.05636	0.06055	0.0267	0.04061		7.07441	6.41798	5.63326	0	0.21899	1.97673	0.01361	0.06055	0.03609	0.0267
Healthy	3.18917	30.09628	0	0	0	0	0.33265	0	0		4.0418	0	20.1863	0	0	0	0	0.33265	0.33598	0
Healthy	0	0	0	0	0.82508	0	0	0	0		3.4899	10.88974	17.34717	2.74127	0.82508	0	0	0	0	0
Healthy	0	0.06107	0.02544	0	0.01579	0	0	0.10541	0		20.34868	20.79001	0	0	0.01579	0.02544	0.10041	0	0	0.10541
Healthy	0.8376	0.24984	0.10334	0.2439	3.27877	1.08332	0	0.00756	0		13.5242	0.39264	5.16302	4.97612	3.27877	0.10334	0.7502	0	0.31518	0.00756
Healthy	0.1633	0.18232	0.03468	0	0.13775	0	0.12748	0	0		24.25783	8.13197	0.50821	5.77197	0.13775	0.03468	0.01447	0.12748	0.02589	0
Healthy	0.18712	0.29319	0.11697	0	0.04301	0	0	0	0		6.08834	6.88282	0.07331	8.16815	0.04301	0.11697	0.12915	0	0	0
Healthy	0.10794	0.10176	0.10696	0	0.03607	0.01432	0.07125	0	0		27.55006	0.01248	1.51079	0	0.03607	0.10696	0.03387	0.07125	0	0
Healthy	0.00296	0.18547	0.28593	0.21942	0	0	0	0.02591	0.03951		0	0	3.61533	0	0	0.28593	0	0	0	0.02591
Healthy	0	1.57639	0.01306	0.76374	0	0	0	0.17382	0		30.93704	5.10589	1.11891	0	0	0.01306	0.01006	0	0.16522	0.17382
Healthy	0	0	0	0	0	0	0	0	0		16.55109	0	0	8.53501	0	0	0	0	0	0
Healthy	4.36693	0.01707	0	0	0	0	0	0	0		0.57635	0	0.00275	0	0	0	0	0	0	0
Healthy	2.39681	0	0	0	0	0	0	0	0		2.45895	11.75493	0	0	0	0	0	0	0	0
Healthy	1.00535	0	0	0	0	0.84376	0	0	0		2.29701	0	0.21569	10.7056	0	0	0	0	0	0
Healthy	0.26138	5.65194	0.71584	0	0	0	0	0	0		43.15563	0.63972	0.19572	0	0	0.71584	1.03756	0	0	0
Healthy	11.8998	0.19721	0	0	0.14533	0.706	0	0	0		2.0341	6.28127	0.06352	8.09638	0.14533	0	0	0	0	0
Healthy	0	0	0	0	0.30832	0	0.0103	0	0		9.19371	9.49054	2.06953	0	0.30832	0	0	0.0103	0	0
Healthy	10.014	0.00193	0.17354	0	1.38014	0	0	0.17848	0		0.38403	1.29088	0.02622	2.57063	1.38014	0.17354	0	0	0	0.17848
Healthy	9.5299	2.1127	3.2326	0	8.28998	0	7.365	0	0		20.64043	1.13591	21.12264	0.04796	8.28998	3.2326	0	7.365	0	0
Healthy	0.15088	0.21093	0.02231	0	0.02629	0.01659	0	0.07309	0		24.04584	3.01217	0	0	0.02629	0.02231	0.05272	0	0.18738	0.07309
Healthy	0	0.23444	0	0	0	0.30352	0	0	0		13.2101	7.11006	0.52452	4.69517	0	0	2.91034	0	0	0
