group	Lachnospiraceae	Streptococcaceae	Coriobacteriaceae	Acidaminococcaceae	Lactobacillaceae	Erysipelatoclostridiaceae	Erysipelotrichaceae	Peptostreptococcaceae	Eggerthellaceae	Micrococcaceae	Bacteroidaceae	Acutalibacteraceae	Dialisteraceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae	Coprobacteraceae
Healthy	23.18369	0.01654	0.32995	0	0	0	0	0	0.01504	0	3.20104	0	4.68645	0	0.32995	0	0	0	0.01504	0
Healthy	14.66232	0	0.29208	0	0	0	0.08549	0	0.01203	0	51.86236	0	0.00933	0	0.29208	0	1.67572	0.06882	0.01203	0
Healthy	0.69034	0.11909	0.71992	0.0337	0	0	0.56378	0	0.01987	0	15.5299	2.17464	3.03276	0	0.71992	0.0337	1.21673	0.62884	0.01987	0.13278
Healthy	6.51314	0	0	0	0	0	0.03337	0	0	0	39.15929	0.70297	0	0	0	0	0.42596	0.19774	0	0
Healthy	2.74978	0	2.58962	0	1.35867	0	0	0	0	0	4.47905	9.01791	0.06843	3.75983	2.58962	0	0	0	0	0
Healthy	3.69966	0	0.64731	0.04113	0	0.10477	0.2092	0	0	0	60.1767	0	0	0.10412	0.64731	0.04113	0.10476	1.51706	0	0
Healthy	47.86065	2.6888	0	0	0.76878	0	1.2137	0.00452	0.04448	0	9.40983	6.4487	3.39926	2.99009	0	0	0.00227	0.04407	0.04448	0
Healthy	2.28218	0	0	0	0	0	0	0	0	0	66.55142	0	10.6352	0	0	0	0.0117	0	0	0
Healthy	6.24883	0	0	0	0	0.00417	0.02964	0	0	0	38.41226	0.69301	0	0	0	0	0.44754	0.17934	0	0
Healthy	18.1754	14.97267	3.42746	0	0	2.47771	0	0	0	0	7.77288	5.58794	1.63743	0.78441	3.42746	0	0	0	0	0
Healthy	8.60718	0.00633	1.15465	0	0	0.03097	0.00318	0	0	0	18.861	5.49925	12.7201	0	1.15465	0	0.09508	0.00419	0	0
Healthy	6.81285	0.22494	0.2084	3.05144	0	1.91759	0.002	0	0	0	14.82641	3.50237	0	0	0.2084	3.05144	0.0521	0.13801	0	0
Healthy	26.96077	0	0	0	0.06733	1.72663	0.02529	0	0	0	0	0	0	0	0	0	1.5231	1.28897	0	0
Healthy	28.894	0	0	0	0	0	6.64053	0.36995	0	0	9.79107	0	0	6.83579	0	0	0	0	0	0.11298
Healthy	46.93193	0.64308	0.2656	0	0	0.25879	0.09623	0.02577	0.06199	0	17.06239	3.34098	0	0.29171	0.2656	0	0.2766	0	0.06199	0.07109
Healthy	0.01859	0.31843	1.99768	0	0.50201	0	0	0.00074	0	0	22.39048	0	0	0	1.99768	0	0	0.07383	0	0
Healthy	16.79701	0.29673	0.99768	0	0	0.00146	0.14734	0.28392	0.02048	0	28.16378	2.98485	3.88742	0	0.99768	0	0.10528	0	0.02048	0
Healthy	28.05617	0	0	0.9355	0	0	0	0	0	0	50.11589	0	0	0	0	0.9355	0	0	0	0
Healthy	8.12301	0.16647	0.69983	0	0.05235	0.0089	0.46374	0	0.03708	0	40.15561	1.07597	0	0.00143	0.69983	0	0.48382	0.03955	0.03708	0.01167
Healthy	7.85219	0.01575	0.05178	0.09208	0.13224	0.03148	0.25499	0.08853	0.00397	0	43.91791	0	0	0	0.05178	0.09208	0.64626	0.07429	0.00397	0
Healthy	15.8757	2.25574	0.68133	2.27543	0.00262	0	0.07085	0	0.37481	0	20.95826	0.11519	0	0	0.68133	2.27543	0.00858	0.26021	0.37481	0.11482
Healthy	24.02851	0	0.0728	0	0	0	0.09727	0	0	0	31.59693	0.2061	0	0	0.0728	0	0.33025	0.3977	0	0.08939
Healthy	3.73018	0	0.62741	0.11775	0	0.08573	0.17713	0	0	0	60.0796	0	0	0.10932	0.62741	0.11775	2.82055	1.47135	0	0
Healthy	35.25653	0.16003	0	0	0	0	0	0	0	0	22.6282	12.3531	0.70523	0	0	0	0	0	0	0
Healthy	0.82863	0	0.67344	0	0	0	0.31186	0	0.01561	0	49.25564	0.51209	9.1376	0	0.67344	0	3.21706	0.15019	0.01561	0
Healthy	13.08515	0	0.21376	0	0	0	0	0	0	0	33.15089	0.51019	0	0	0.21376	0	0	0	0	1.27221
Healthy	15.20616	0	0	0.83159	0	0	0	0	0.13437	0	35.36336	4.06478	0	1.12509	0	0.83159	0	0	0.13437	0
Healthy	1.20825	0.223	0.15418	0	0	0	0.02717	0	0	0	85.84568	0.38591	3.35101	0	0.15418	0	0.19888	0.00256	0	0
Healthy	6.64336	0.0145	0.19742	0	0	0	0.00617	0	0.04676	0	32.4933	0.64461	0.30683	0.15029	0.19742	0	0.16082	0.15304	0.04676	0.39294
Healthy	9.28995	0.09398	1.3424	0	0	0	0	0	0	0	54.78992	0	0	0	1.3424	0	0	0.03707	0	0
Healthy	5.98464	0.03503	0.08154	0	0	0	0	0	0.07487	0	8.01752	0.25645	0	0	0.08154	0	0	0.67466	0.07487	0
Healthy	21.33333	0.1806	0.07281	0	0	0	2.75207	0	0.00661	0	21.81949	10.3417	1.41727	1.41365	0.07281	0	0	0	0.00661	0.08605
Healthy	14.7844	0	0	0	0	0	0	0	0	0	3.37609	0	0	0	0	0	0	0	0	0
Healthy	19.27721	0.81981	0.35995	0	0.03752	0	0.00847	0.12562	0.06065	0	19.98768	27.48554	4.90607	0	0.35995	0	0.11336	0	0.06065	0
Healthy	21.62777	0.02867	0.3887	0	0.5761	0	0.08712	0	0.04195	0	47.27719	0	0	0	0.3887	0	0	0	0.04195	0.12263
Healthy	13.32261	0.24015	0	0	0	0	0	0	0	0	53.86314	0	4.45039	0	0	0	0.16088	0	0	0
Healthy	5.42416	0.70727	0.04871	0	0.01834	0	0	0	0	0	47.23784	0.58819	0	0	0.04871	0	1.16988	0	0	0
Healthy	27.43436	18.30827	8.08886	0.20431	0	9.57826	0	0	0.0954	0	3.72856	0	0	0	8.08886	0.20431	0	0	0.0954	0
Healthy	17.37687	0.38417	0.18373	2.06491	0.02644	0	0.24053	0.27774	0.05233	0.00314	32.30263	1.35528	0	0.00472	0.18373	2.06491	0.15532	0.34134	0.05233	0
Healthy	1.05575	0.26034	0.13229	0	0	0	0.00982	0	0	0	85.64421	0.38666	3.4124	0	0.13229	0	0.18641	0.00761	0	0
Healthy	10.27839	2.36562	1.21611	0.19486	0	2.75959	0.90172	0.17155	0.00428	0	37.82616	14.49259	0	0	1.21611	0.19486	0.00784	0.05704	0.00428	0
Healthy	68.64843	0	0	0	0	0	0.36672	0.14174	0	0	8.0179	1.92515	0	0.37891	0	0	0	0	0	0
Healthy	15.82956	0.18192	0.06455	0	0	0	0.11481	0.46071	0	0	64.71551	3.4674	0	0	0.06455	0	0.15664	0.0596	0	0
Healthy	23.39615	0	0	0	0	0	0	0	0	0	28.43327	11.2332	0	0	0	0	0	0	0	0
Healthy	31.93906	1.34408	0.87178	0	0	0	0.13656	0.21757	0.0341	0	22.46432	3.15437	0.35407	0	0.87178	0	0.2451	0	0.0341	0
Healthy	0	0.22569	0	0	0	0	0	0	0	0.01835	38.55289	0	0	0	0	0	0	0	0	0
Healthy	14.42117	0	0.00789	0	0	0	0.12072	0.02552	0	0	15.02118	3.31561	0	0.04229	0.00789	0	0	0	0	0.08068
Healthy	5.92327	0.26525	0.03182	0	0	0	0.10943	0	0	0	50.52412	0.28775	7.92844	0	0.03182	0	0.04219	0.02623	0	0
Healthy	6.45903	0.00194	0.04992	0	0	0	0	0.0561	0	0	82.8232	0.00643	0	0	0.04992	0	0	0.0213	0	0
Healthy	0.20051	0	0	0	0	0	0	0	0	0	81.16706	0	1.16371	0	0	0	0.24506	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	7.24817	0	0	0	0	0	0	0	0	0
Healthy	15.72166	0	0	0	0	0	0	0	0	0	65.92365	0	1.73952	0	0	0	0	0	0	0
Healthy	8.31204	0	0.04591	0	0	0.67821	0.28813	0	0	0	32.5679	10.0199	0	0.34645	0.04591	0	0.01967	0.06803	0	0
Healthy	9.80768	21.32706	1.41242	2.55158	0.95125	4.9171	1.88037	0.01437	0	0.01493	15.7988	1.80746	0	0	1.41242	2.55158	0.00296	0.18021	0	0
Healthy	40.97327	0.18977	0.01795	0	0.03383	0	0.03613	0	0.0543	0	14.24778	0.02561	0	0	0.01795	0	0.27149	0.07256	0.0543	0.07705
Healthy	3.13524	0	0.01643	3.77965	0	0	0	0	0	0	4.62811	0.44935	0	0	0.01643	3.77965	0.02751	0	0	0
Healthy	5.02239	0	0	0	0	0	0.30214	0	0	0	55.3907	0.49116	5.95091	0	0	0	0.03845	0	0	0
Healthy	14.88087	0.08121	0.12737	0	0	0	0.35555	0.41546	0	0	41.51809	1.58913	2.51346	0	0.12737	0	0	0	0	0
Healthy	54.00492	0.16781	0.58527	0	0.22955	0	0.09341	0.7662	0.10241	0	16.24077	3.14626	0.5914	0.08608	0.58527	0	0.02709	0	0.10241	0
Healthy	2.44881	0	0	0	0	0	0	0	0	0	66.80106	0	10.2634	0	0	0	0.01201	0	0	0
Healthy	23.99764	0.07118	0.10876	0.11895	0	0	0.305	0.07375	0	0	22.00682	0.68775	0	0	0.10876	0.11895	0.01029	0	0	0.01106
Healthy	30.20196	0.10194	0	0	0	0	0.01904	0.31543	0	0	16.37117	21.8823	8.4106	3.55858	0	0	0	0	0	0
Healthy	0.39643	0.04162	0.88122	0.02612	0	0	0.31872	0	0.02333	0	37.55722	0.73909	0.0601	0	0.88122	0.02612	0.6293	0.43213	0.02333	0.09945
Healthy	1.78355	0	0.15301	0	0	0.00769	0	0	0	0	48.51751	1.94042	0	0	0.15301	0	0.04622	0.02068	0	0
Healthy	2.91847	0	0.18093	0	0	0	0.14078	0	0	0	55.49834	1.05273	6.3059	0	0.18093	0	0.55931	0.08262	0	0
Healthy	39.02786	0	0	0	0	3.52049	1.13061	0	0	0	28.52929	0.07066	0	0	0	0	0.02248	0	0	0
Healthy	23.17676	0	0.47721	0	0	0	0.58424	0	0	0	30.81948	0.0185	0	0	0.47721	0	0	0.01653	0	0.06135
Healthy	5.03933	0	0	0	0	0	0.31823	0	0.00265	0	56.21074	0.48821	6.22355	0	0	0	0.04033	0	0.00265	0
Healthy	1.25215	0.34771	1.19116	0.00879	0	0	0.76495	0	0.07416	0	10.85331	5.2772	0.59341	0	1.19116	0.00879	3.7544	0.51404	0.07416	0.05703
Healthy	18.03648	4.0795	3.71927	0	0	0	1.0362	0.03073	0.00084	0	15.38989	22.3948	10.6599	0	3.71927	0	0	0.08455	0.00084	0
Healthy	1.17809	0	0	0	0	0	0	0	0	0	69.00791	0	0.72202	0	0	0	1.19015	0	0	0
Healthy	20.39561	0.43111	0	0	0	0	0.11243	0	0.10086	0	29.50903	0.05766	9.96174	0	0	0	0.08069	0.00067	0.10086	0
Healthy	21.16724	0	0.52595	2.71353	0	0	0.74184	0.4396	0	0	18.05739	0.10896	0	0	0.52595	2.71353	0	0	0	0
Healthy	18.8168	0.07244	0.20657	0	0	0	0.00191	0.01483	0.03731	0	56.93049	2.72886	0	0	0.20657	0	0.01387	0.00226	0.03731	0
Healthy	2.31412	0.0121	0.09775	0	0	0	0	0	0.23638	0	42.72081	0.30561	0.37792	0	0.09775	0	0.00579	0.08344	0.23638	0
Healthy	40.90293	0	0	0	0	0	0	0.17891	0	0	28.98718	1.61079	0	0	0	0	0.01457	0.05779	0	0.50628
Healthy	21.77194	0.1849	0.11222	6.24934	0	0.40119	1.42159	0.04	0	0.00148	19.63393	8.11028	0	0.04421	0.11222	6.24934	0.00482	0	0	0.00789
Healthy	44.66688	0.72519	4.87395	0	0.95853	0	0.20611	0	0.52692	0	10.10665	0	0	0	4.87395	0	0	0	0.52692	0
Healthy	13.32349	0.08617	0	2.49667	0	0	0	0	0	0	75.31251	0	0	0	0	2.49667	0	0	0	0
Healthy	1.74986	0.06337	0.00085	0	4.03384	0.00692	0.00651	0	0	0.00187	11.40137	0.00199	0	0	0.00085	0	0.00448	0	0	0
Healthy	5.53072	0.00098	0	0	0	0	0.15541	0.048	0.0728	0	42.13129	0.9984	0	0	0	0	0.04129	0	0.0728	0
Healthy	16.89956	0.33876	0.50091	0	0	0	0	0	0	0	16.54132	25.6241	5.29396	0	0.50091	0	0	0	0	0
Healthy	3.44613	0	0	0	0	0	0.24047	0	0	0	55.07359	0.48612	6.22044	0	0	0	1.89266	0	0	0
Healthy	4.95075	0.48478	0.05353	0	0	0	0	0	0	0	55.7797	0	4.38533	0	0.05353	0	0.08755	0.01482	0	0
Healthy	27.17506	1.24914	0	0	0.10694	0	0	0	0	0	33.16983	0.04355	0.41238	0	0	0	0	0	0	0
Healthy	25.21606	0.01917	0	3.90566	0	0.1396	1.61073	5.59423	0	0	14.82834	3.01651	0	0	0	3.90566	0	0	0	0
Healthy	26.36663	2.41481	0.14055	0	0.63255	0.98282	0.17922	0.00234	0.01199	0.00366	22.94297	1.92772	0.00031	0	0.14055	0	0.03538	0.01124	0.01199	0
Healthy	6.4388	0	0.13524	0	0	0	0.28255	0	0	0	21.77431	7.01945	0	1.24695	0.13524	0	0.08495	0.13317	0	0
Healthy	22.10863	0	0	0	0	0	0	0	0	0	43.7073	0	3.83576	0	0	0	0	0	0	0.55131
Healthy	0.0717	0.48892	2.96233	0	0.14831	0	0	0	0	0.01146	46.32102	0	0	0	2.96233	0	0	0	0	0
Healthy	12.20816	0.0723	0.66989	0	0	0	0.13579	0	0.16413	0	17.1173	1.59732	0	0.12133	0.66989	0	1.12177	0.20968	0.16413	0
Healthy	11.69041	0.14553	1.40459	0	0	0	3.91787	0.83955	0.18193	0	1.39175	1.04722	0	27.2102	1.40459	0	0	0	0.18193	0
Healthy	26.45985	0.20006	0	0	0	0	0	0	0	0	13.03294	14.2435	0	1.33131	0	0	1.01129	0	0	0
Healthy	2.552	0	0	0	0	0	0	0	0	0	35.85704	0	0	0	0	0	0.20631	0.06823	0	0
Healthy	4.35537	0.01394	0.60626	0	0	0	0.22527	0.00769	0.01656	0	30.10848	4.50349	17.5899	0	0.60626	0	0.99925	0.10009	0.01656	0
Healthy	0.27054	0.05416	0.9362	0.03838	0	0	0.29686	0	0.02275	0	37.92842	0.74199	0.04647	0	0.9362	0.03838	2.09292	0.4126	0.02275	0.11285
Healthy	3.32815	0.15939	0.34314	0	0	0	0	0.01169	0	0	31.40794	4.61929	5.46989	0.11554	0.34314	0	0.02098	0	0	0
Healthy	15.61718	0.05303	0.22654	0	0	0	0.01407	0	0	0	35.3399	0	4.49228	0	0.22654	0	0.49965	0.0502	0	0.0642
Healthy	40.73785	1.58204	0	0	0	0.07348	0.06649	0.04384	0	0.00849	45.72108	0	0	0	0	0	0.00427	0	0	0
Healthy	1.45792	0.05218	0.05125	0	0	0	0	0	0	0	53.54461	0	0	0	0.05125	0	1.7086	0	0	0.4048
Healthy	4.62016	0	0	0	0	0	0.00254	0	0	0	54.80768	0	4.11526	0	0	0	0.11157	0.20568	0	0
Healthy	27.26339	0.24432	0.25627	2.89743	0.00491	0	0.00771	0.01919	0	0	32.23922	0.04451	0	0	0.25627	2.89743	0.0173	0	0	0
Healthy	0.06048	0.37288	0	0	0.00369	0	0	0.04691	0	0.14121	22.26016	0	0	0	0	0	0.30588	0	0	0
Healthy	0.00656	0	0	0	0	0	0	0.07936	0	0	45.94214	0	0	0	0	0	0	0	0	0
Healthy	24.02607	0.10716	1.40614	0	0.39074	0	0	0.00132	0.54093	0	12.7828	0.00734	2.36481	0	1.40614	0	0.65948	0.00413	0.54093	0.03021
Healthy	0.05619	12.49222	0	0	0	0	0	0	0	0.00864	0.01738	0	0	0	0	0	0	0	0	0
Healthy	19.15217	0.85114	0.35658	0	0.02371	0	0.00934	0.13109	0.06941	0	20.22777	27.61478	4.91686	0	0.35658	0	0.10595	0	0.06941	0
Healthy	1.83013	0	0.06885	0	0	0	0	0	0.09666	0	43.01196	0.61455	0.19137	0	0.06885	0	0.01544	0.02718	0.09666	0
Healthy	38.12255	0	0.00477	0	0	0	0.00267	0.16291	0	0	27.81498	1.48634	0	0	0.00477	0	0.03777	0.23466	0	0.42764
Healthy	17.47388	6.70033	1.22597	0.11406	3.64084	0	0.08728	0	0.09501	0	21.98563	0	0	3.13175	1.22597	0.11406	0.02049	0.05118	0.09501	1.12823
Healthy	46.34175	0.29678	0.53775	0	0.05862	0	0.03302	0.35722	0.20074	0	16.05566	5.99928	1.1194	0.6898	0.53775	0	0.02226	0	0.20074	0
Healthy	21.60217	5.53722	5.47963	3.51275	0.43596	0	0.04042	0	0	0	28.8117	0	0	0	5.47963	3.51275	0.7125	0.84778	0	0
Healthy	14.85356	0.19097	0.15829	3.39564	0.534	0.53635	0.81025	0	0	0	30.58517	3.51835	0	0	0.15829	3.39564	0.0061	0.00188	0	0
Healthy	76.0443	0	0	0	0	0	0	0	0	0	8.96652	0	0	0	0	0	0	0	0	0
Healthy	0.36701	0.00878	1.32765	0	0	0.00369	0.13268	0	0.17958	0	9.13388	1.9962	2.62815	0	1.32765	0	0.06603	0.67525	0.17958	0
Healthy	21.31679	0.27559	1.28131	9.65135	0	1.19951	0.36598	0.56078	0.00142	0.00321	24.24997	1.39706	0	0	1.28131	9.65135	0.15278	0.34965	0.00142	0.18756
Healthy	17.21413	0.05502	0.16923	0	0	0.02558	0.01293	0.00189	0.00902	0	42.77838	1.41425	0	0	0.16923	0	0.21574	0.02565	0.00902	0
Healthy	1.84794	0.01308	0	0	0	0	0	0	0	0	34.48857	2.0563	2.43521	0	0	0	0	0.01315	0	0
Healthy	3.39021	0	0.04813	0	0	0	0.23776	0	0	0	38.02173	0.29148	1.2734	0	0.04813	0	0.32052	0	0	0
Healthy	24.01895	0.75977	0.38855	0	0	0	0	0	0	0	11.95871	0	2.61997	0	0.38855	0	0	0	0	0
Healthy	17.31565	0	0	0	0	0	0	0	0	0	3.23478	0	0	0	0	0	0	0	0	0
Healthy	20.02922	0.21186	0.06394	0	0	0	0.02485	0.00906	0.07373	0	24.11229	0.04486	0	0.18893	0.06394	0	0.13466	0.11593	0.07373	0.08882
Healthy	4.79829	0	0	0	0	0	0.28924	0	0	0	55.8596	0.46822	6.19504	0	0	0	1.8241	0	0	0
Healthy	1.7076	0	0	0	0	0	0.03612	0	0.00895	0	53.05792	0.15739	6.01422	0	0	0	0.01895	0	0.00895	0
Healthy	19.92226	0.21295	0.19125	0.00157	0	0	3.39497	0.05158	0.01758	0.00165	11.24663	1.51286	0	0.7215	0.19125	0.00157	0.03452	0.01415	0.01758	0.028
Healthy	22.99348	0.24108	0.09716	2.9922	0	0	6.43219	0	0	0	19.08661	8.67582	0	0.45909	0.09716	2.9922	0.029	0.00985	0	0.03978
Healthy	6.21879	0	0.05511	0	0	0	0	0	0.11631	0	27.73939	0.16584	0	0	0.05511	0	0	0.52681	0.11631	0
Healthy	7.53428	0	0.99273	0.01708	0	0	0	0	0.08437	0	11.28153	2.44396	0	7.872	0.99273	0.01708	0.3819	0	0.08437	0
Healthy	8.13205	0	0.0967	0	0	0	0	0	0.08253	0	12.24661	0.06209	0	0	0.0967	0	0	0.3516	0.08253	0
Healthy	2.4478	0.0245	0.10961	0	0	0	0	0	0.23061	0	43.24733	0.25025	0.35224	0	0.10961	0	0.01331	0.0648	0.23061	0
Healthy	27.4809	0	0.51819	0.05531	0.20363	0	0	0	0	0	24.88244	2.69028	0	1.94601	0.51819	0.05531	0.25303	0	0	0
Healthy	6.43561	0.25532	0.0158	0	0	0	0.10005	0	0	0	50.57146	0.28139	7.84332	0	0.0158	0	0.06527	0.03382	0	0
Healthy	41.56012	0.45752	0.46514	0	0.01464	0	0.03031	0.32366	0.37402	0	19.05566	2.0804	2.99798	0	0.46514	0	0.04242	0.00339	0.37402	0.00651
Healthy	5.1254	0	0	0	0	0	0.31189	0	0	0	56.10381	0.49893	6.42925	0	0	0	0.04558	0	0	0
Healthy	4.02058	0.07872	0	0	0	0	0.0425	0	0	0	73.6388	0.18849	0	0	0	0	0.96422	0.10717	0	0
Healthy	7.70197	17.94647	2.95649	3.95739	0.49741	2.77876	1.16621	0	0	0	17.89129	1.48594	0	0	2.95649	3.95739	0	0.18342	0	0
Healthy	6.4222	0	0.07727	0	0	0	0	0	0.13828	0	27.07149	0.10552	0	0	0.07727	0	0	0.56576	0.13828	0
Healthy	0.60297	0	0	0	0	0	0	0	0	0	92.24673	0	0	0	0	0	0.0778	0	0	0
Healthy	13.63924	0.00413	0.11641	0	1.47973	0	0.03112	0	0.10145	0	27.70826	4.83289	4.57379	0	0.11641	0	0.02115	0.04717	0.10145	0.68989
Healthy	22.09378	0.77118	0	0	0	0	9.10512	0	0	0	19.97177	0	1.01678	0.70003	0	0	0	0	0	0.98441
Healthy	2.45867	0.02819	0.10052	0	0	0	0	0	0.23063	0	40.91892	0.36093	0.39964	0	0.10052	0	0.00622	0.09384	0.23063	0
Healthy	0	0	0	0	0	0	0	0	0	0	74.06347	0	0	0	0	0	0	0	0	0
Healthy	0.39614	0.5298	0	0	1.09473	0.0747	0.23882	0	0.00826	0.00892	6.94928	0	0	0	0	0	0.00953	0	0.00826	0
Healthy	29.63097	0.00839	0	0	0	0	0.07233	0	0.06519	0	39.1985	2.93181	0	0	0	0	0.07374	0	0.06519	0
Healthy	11.81961	0.10321	6.02076	0	0	0	0.74488	0	0.12981	0	12.62926	6.11238	0	0	6.02076	0	1.60837	0.02415	0.12981	0.08115
Healthy	13.98134	0.38215	0.32331	0	0	0	0.98169	0.06884	0.0012	0	51.28055	2.88826	0.00215	0	0.32331	0	0.05282	0.01112	0.0012	0.17133
Healthy	1.44962	0.03944	2.40182	0	0	0	0	0	0	0	31.9736	0	0	0	2.40182	0	0	0	0	0
Healthy	4.21036	0	0.01581	0	0	0	0.05804	0	0.02431	0	22.36559	0.00656	0	0	0.01581	0	0.1404	0	0.02431	0
Healthy	1.59512	0.09102	0	0.00027	0	0	0.00441	0.36256	0.00133	0.00122	84.42181	0.00374	0	0	0	0.00027	0.0045	0	0.00133	0
Healthy	8.73597	0	0.21576	0	0	0	0	0	0.14663	0	50.99702	0	0	0	0.21576	0	0.01899	0	0.14663	0.35705
Healthy	3.78413	0	0.02785	0	0	0	0.00254	0.00937	0	0	6.58519	4.82393	0	0	0.02785	0	0.0551	0.07159	0	0
Healthy	20.71203	0.85793	1.468	0	0	0	0.03596	0	0.12559	0	11.83729	13.84202	0	0	1.468	0	0.0254	0.02166	0.12559	0
Healthy	26.87558	0.1283	0.50946	0	0	0	3.0882	0.02999	0.12459	0	9.91882	10.70968	0	0	0.50946	0	0.01153	0.00678	0.12459	0.01487
Healthy	14.54105	0	0.02431	0	0.11208	0	0.10365	0	0	0	64.49086	0	0	0	0.02431	0	0.02285	0	0	0.05601
Healthy	16.13623	0.2201	0.28597	0.47297	0	0	0.92134	0.02826	0	0	17.78239	5.98054	1.57303	23.0782	0.28597	0.47297	0.03376	0	0	0.02199
Healthy	12.62095	0.08129	1.06541	0	0	0	0.21746	0.07205	0.25219	0	30.5052	3.08663	0.31831	0	1.06541	0	0.48454	0.17459	0.25219	0
Healthy	13.87999	0.21378	0.5663	0	0.046	0	0.92797	1.2567	0.00595	0	17.46359	3.00797	0	5.69836	0.5663	0	0.05272	0.06404	0.00595	0
Healthy	1.63972	0	0	0	0	0	0	0	0	0	83.27217	0	0	0	0	0	0.06199	0	0	0
Healthy	1.7868	0	0.02594	0	0	0	0	0	0.01034	0	75.90028	0.51417	0	0	0.02594	0	0	0	0.01034	0.08506
Healthy	6.84793	0.02291	0.18628	0	0	0	0.00307	0	0.03515	0	33.0386	0.62192	0.39088	0.19466	0.18628	0	0.14789	0.10964	0.03515	0.35285
Healthy	0.01847	0.14513	5.47616	0	0	0	0.03603	0.02382	0.02241	0.00026	4.8474	0	0	0	5.47616	0	3.97707	0.13845	0.02241	0
Healthy	7.45679	0	0	0	0	0	0	0	0	0	25.89382	0	0	24.9923	0	0	0	0	0	0
Healthy	12.32504	0	0	0	0	0	0.62781	0	0	0	35.06679	1.97228	0	0	0	0	0	0	0	0
Healthy	32.27764	0.03852	0.85558	0	0	0.04074	0.00719	0.55979	0.03835	0	24.40202	3.415	0	0	0.85558	0	0.07107	0.01354	0.03835	0
Healthy	34.56529	0.30067	0	0	0	0	0	0	0	0	8.5865	5.38068	6.11846	1.18571	0	0	0	0	0	0.01164
Healthy	7.33008	0.46523	0	0.27923	0	0	0.04609	0	0	0	40.40355	1.98246	0	0	0	0.27923	0.07391	0	0	0
Healthy	7.35516	0.02344	0	0	0.33287	0.05809	0	0	0.0057	0.03639	0.78649	0	0	0	0	0	0	0	0.0057	0
Healthy	2.022	0	0	0	0	0	0	0	0	0	57.92808	0	0	0	0	0	2.3099	0	0	0.15881
Healthy	6.23112	0.0831	0.3458	2.558	0	0	0.25105	0	0	0	21.58613	4.99807	0	2.25233	0.3458	2.558	0.85776	0.57923	0	0
Healthy	11.94091	0	0.16564	0	0	0	0.50355	0.49993	0	0	39.83428	2.4244	1.07244	0	0.16564	0	0	0	0	0
Healthy	3.35742	0.05822	0	0	0	0	0.04292	0	0	0	76.7114	0.17602	0	0	0	0	0.9004	0.10572	0	0
Healthy	0.00662	0.10941	1.06121	0	3.26918	0	0	0	0.07208	0	2.89892	0.00013	0.00055	0	1.06121	0	0	0	0.07208	0
Healthy	5.9392	0.26416	0.02958	0	0	0	0.1365	0	0	0	49.61939	0.27435	8.03237	0	0.02958	0	0.04463	0.01923	0	0
Healthy	0.68411	0.02144	0.04571	0	0	0	0.00816	0	0	0	53.59839	0.12913	0	0	0.04571	0	2.8425	0	0	0.35764
Healthy	28.80605	0.05725	0	0	0	0	0.02896	0.15579	0	0	16.76068	22.5618	9.88296	2.85438	0	0	0	0	0	0
Healthy	26.02646	0.26105	0	0	0.15074	0.01921	2.26939	0.05571	0.43843	0.0147	44.65704	0.01091	0	0	0	0	0.07789	0.03201	0.43843	0.06296
Healthy	24.0137	0.07135	0	0	0	0.07772	0.00052	0.00341	0.03721	0.00267	2.03722	0	0	0	0	0	0.01949	0.00575	0.03721	0
Healthy	2.33601	0.02661	0.09866	0	0	0	0	0	0.24802	0	43.57148	0.31456	0.369	0	0.09866	0	0	0.0474	0.24802	0
Healthy	14.8267	0	0.26335	0	0	0	0.0753	0	0.01852	0	52.47342	0	0	0	0.26335	0	0.06704	0.08784	0.01852	0
Healthy	22.72137	0	0.59952	0.04483	0.22474	0	0	0	0.00293	0	21.71179	0.87754	0	0.72763	0.59952	0.04483	0.17107	0	0.00293	0.08647
Healthy	25.14503	0.14478	1.5241	0	0	0.05051	0.00354	0.05038	0.02647	0.11361	33.45399	2.79037	0	0	1.5241	0	0.23116	0	0.02647	0
Healthy	11.79183	0.10336	0.12541	0	0.0129	0	0.00332	0.01285	0.05605	0	34.09611	1.70773	3.11691	0	0.12541	0	0.04994	0.13371	0.05605	0
Healthy	19.72482	2.72797	0.14992	0	0	1.6581	0	0	0.00783	0.02814	56.76328	1.45673	0	0	0.14992	0	0.09753	0	0.00783	0
Healthy	12.11464	0.03859	0.9515	0	0.00623	0	0.01471	0.07675	0.0263	0	49.84355	8.80622	0	0	0.9515	0	0.03238	0.00392	0.0263	0.04101
Healthy	25.64631	0.19797	0	0	1.26944	0	0	0	0.51167	0	13.05246	8.98349	2.2472	0	0	0	0	0	0.51167	0
Healthy	17.90412	0.09536	1.49629	0	0	0.04031	0.00029	0.06165	0.02729	0.00206	62.72196	1.60415	0	0	1.49629	0	0.0297	0.05159	0.02729	0
Healthy	14.10303	0	0.12359	0	0	0	0	0	0	0	16.7338	0	17.3349	3.75888	0.12359	0	0.31563	0	0	0
Healthy	0.03642	0	0.3354	0	0	0	0	0	0	0	1.40332	0	0	0	0.3354	0	0	0	0	0
