group	Alistipes	Prevotella	Phascolarctobacterium	Phytobacter	Parasutterella	Alistipes_A	Paraprevotella	Bilophila	Coprobacter	Eggerthella	Bacteroides	Parabacteroides	Mediterraneibacter	Sutterella	Odoribacter	Flavonifractor	Alistipes_A	Clostridium_A	Parasutterella	Holdemania
D001528	15.16801	0.29888	0	1.33174	0.33961	0.07595	0.08574	0.04349	0.52613	0.01764	5.37466	1.30233	0	0	0	0.39854	0.07595	0.06108	0.33961	0.0023
Healthy	31.90185	0	0	0	0.16947	0.23977	0	0	0.13089	0	14.6807	9.53729	0.05506	0.9918	0.93528	0.17944	0.23977	0	0.16947	0.04531
Healthy	1.48173	11.1561	4.84096	0.34144	0	0.01934	0.49194	0.01587	0.06534	0	0.58663	0.65299	0.05009	0.04012	0.7899	0.00279	0.01934	0.33348	0	0.00236
Healthy	0.0771	5.6182	0	0	0	0.1361	0.12036	0	0.24376	0	6.7433	1.16134	0.12053	0	0	0	0.1361	0	0	0
Healthy	13.75916	0	0	0	0.00408	0	0	0.0721	0	0.00909	34.65465	3.04214	0.20131	0	0.72023	0.19338	0	0.12383	0.00408	0
Healthy	6.65648	0	0	0.11702	0.25391	0.31112	0	0.01492	0	0	50.6838	2.41859	0.05743	0	0.63184	0.04929	0.31112	0.26461	0.25391	0.11391
Healthy	6.35863	0	0	10.6894	0	0	0	0	0	0	17.58394	0	1.22385	0	0	0	0	0	0	0
Healthy	8.92616	1.87392	0	0.14899	0	1.84903	0	0	2.92394	0	17.59413	4.87542	0.04027	0	1.22995	0.07404	1.84903	0	0	0
Healthy	16.63432	0	0	0	0	0	0	0.03986	0	0	12.95026	0	0.00387	0.11752	0.70379	1.40759	0	0.20847	0	0
Healthy	6.58386	0	0	0.0718	0.04851	0	0	0.01949	0	0	36.86587	2.4072	0.02442	0	0.36755	0.44997	0	0.00512	0.04851	0.002
Healthy	0.70257	11.3997	3.88335	0	0.04198	0	0	0	0	0.01157	14.9426	3.56519	1.656	0.00159	0	0.00051	0	0.05241	0.04198	0.08034
Healthy	10.89056	0	0	0	0.12285	0.12147	0	0	0	0	28.76385	1.33151	0.49281	0	0.52765	1.8095	0.12147	0.46644	0.12285	0.02062
Healthy	3.15652	0	3.17426	0	0	0	1.46482	0.25079	0	0	13.72799	2.20448	1.42867	0	0	0	0	0	0	0
Healthy	7.21981	0	0	0	0.04767	0	0	0.09033	0	0.06317	4.92618	0.26949	0.0992	0	0	0	0	0	0.04767	0
Healthy	12.99841	0	0	0	0.19207	0.25387	0	0	0	0	20.5326	1.83506	0.05608	0	0.54498	0.03301	0.25387	0	0.19207	0
Healthy	17.77412	0	0	0	0	0	0	0.02273	0	0	13.3681	0	0.01876	0.27041	0.71925	0.33224	0	0.01462	0	0
Healthy	0.50609	0	0	0	0	0	0	0	0	0	13.47331	8.42174	0.34771	0.05236	0	0	0	0	0	0
Healthy	8.77419	0	0	0.04739	0.00223	0	0	0.00033	0.16742	0	27.97803	2.74942	0.05258	2.30674	0.95328	0.01588	0	0	0.00223	0
Healthy	4.17458	0	0	0.38415	0	0	0	0	0.47119	0	11.10224	18.3244	0.6496	2.11487	1.66398	0.05437	0	0.10867	0	0
Healthy	3.86467	58.6946	0	0.03694	0	0	0.05202	0.00418	0.01315	0	1.19149	0.29244	1.05136	0	0.48451	0	0	0	0	0.00853
Healthy	2.27609	0	0	0.74511	0.07618	0	0	0	0	0.00873	4.61301	0.10659	3.04128	0	0	0	0	0	0.07618	0
Healthy	0.53077	0	0	0	0	0	0.20443	0	0	0	4.65584	1.92331	0	0	0	0	0	0	0	0
Healthy	1.95407	0	0	0.17943	0	0	0	0.06582	0	0	11.17549	3.0065	0.46789	0	1.23929	0.13115	0	0.22856	0	0.07414
Healthy	0.7826	2.1421	0	0	0.00127	0.01107	0.10424	0	0.02933	0	3.54314	0.45409	1.89933	0.04356	0.27637	0.04674	0.01107	0.01277	0.00127	0
Healthy	0.18032	0	0	0.05582	0.01	0	0	0	0	0.0159	12.14269	0.15948	0.51966	0	0	0.01775	0	0.02377	0.01	0.04715
Healthy	22.34146	0	0	0.10762	0.01149	0.03332	0	0.01936	0	0	10.94246	16.1269	1.54026	0.00323	0.0851	0	0.03332	0.033	0.01149	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.35446	10.9448	3.72307	0	0	0	0	0.00456	0.08133	0	6.8648	9.80775	0.00643	0.04482	0.3533	0.01216	0	0.12768	0	0
Healthy	2.16682	0	0	0	0.02112	0	0	0	0	0	13.09211	0.15265	0.04219	0	0	0	0	0	0.02112	0
Healthy	15.98615	0	0	0.19839	0.28953	0.04167	0	0.07007	0.02893	0	37.11825	4.26453	0.04748	0	0.75427	0.02994	0.04167	0	0.28953	0
Healthy	6.95302	0.01185	0	0	0.02523	0.13105	0	0.04026	0	0.00685	4.31649	2.44235	3.3692	1.36686	1.11466	0.10451	0.13105	0.44746	0.02523	0
Healthy	0	0	0	3.02303	0	0	0	0	0	0.07267	0	0	0.83627	0	0	0.12984	0	0	0	0
Healthy	19.80745	0.01771	0	0.88552	0.01914	0.35956	0	0	0.09716	0	31.04284	5.99369	0.07182	0	0.75685	0.15834	0.35956	0	0.01914	0.21699
Healthy	1.68355	48.961	0	0	0	0	0	0	0	0	5.25776	0.99109	0.17108	1.32673	0.85072	0.0561	0	0	0	0
Healthy	0	17.68292	9.06829	0	0	0	0	0	0	0	0	0	0.83916	0	0	0.05743	0	0	0	0
Healthy	1.31507	0	0	0	0.08653	0	0	0	0	0	12.80368	0.25097	0.07629	0	0	0.2505	0	0.015	0.08653	0.03146
Healthy	0.65207	2.10287	0	0	0	0	0.1548	0	0.01511	0	3.59577	0.80933	0.48731	0	0.25004	0	0	0.02095	0	0
Healthy	9.83379	0	0	0.1011	0.01256	0.01021	0	0.08665	0.31799	0	31.40115	4.16221	0.73508	0	2.02576	0.12743	0.01021	0.04187	0.01256	0.05869
Healthy	6.14061	1.42983	0	0.48116	0	0	0	0	0	0	21.42884	0.86919	0.56229	0.65476	2.15898	0.02466	0	0	0	0.09834
Healthy	2.88725	0	0	8.10184	0.06826	0.18854	0	0	0	0.04057	11.64156	0.47333	0.37061	0	0.83971	0.08703	0.18854	0.05416	0.06826	0
Healthy	13.17655	0	3.37877	0	0	0	0	0	0.13977	0	3.07796	0.22738	2.38985	0	0	0	0	1.38658	0	0
Healthy	14.2659	0	0	0	0.10262	0.22425	0	0	0	0	26.40587	1.10069	0.05411	0	0.56525	0.01914	0.22425	0.12981	0.10262	0
Healthy	4.53676	51.31969	3.5233	0	0.49568	0	0	0.0069	0	0	3.55496	0.25894	0.75216	0	0.16259	0	0	0.02706	0.49568	0
Healthy	5.38064	0	0	0	0.14371	0.03579	0	0.02692	0	0	8.58206	0	0.89209	0	0	0.03819	0.03579	0.00977	0.14371	0.0042
Healthy	0.12557	0	0	0	0	0	0	0	0.03274	0	35.0889	9.39895	0.20799	0.01799	0	0	0	0	0	0
Healthy	13.42939	0	0	0.11658	0.027	0	0	0.06413	0	0	36.99197	5.06224	0.18564	0	1.78817	0.07283	0	0	0.027	0
Healthy	2.25382	0	0	0	0	0.06362	0	0.11319	0.19127	0	7.75775	3.39922	3.3304	2.84792	2.07066	0.18265	0.06362	0.78888	0	0.0268
Healthy	0	0	0	0	0	0	0	0	0	0	9.41892	0	0	0	0	0	0	0	0	0
Healthy	2.5102	0	0	0	0.32795	0	0.80796	0.02314	0.04181	0	24.92125	3.03572	4.06991	0	0	0.01224	0	0	0.32795	0.06308
Healthy	0.00054	0	0	0.01108	0	0	0	0	0	0	25.67032	7.93697	0	2.78928	0	0	0	0	0	0
Healthy	16.46845	0	0	0.1475	0.17495	0.06303	0	0.03778	0.02543	0	27.62126	4.31317	0.16038	0	1.203	0.08158	0.06303	0	0.17495	0
Healthy	6.07813	0	0	12.9001	0	0	0	0.02775	0	0	16.6926	0	0.07331	0.20237	1.28982	0	0	0	0	0
Healthy	17.26871	0	0	0.09521	0.2491	0	0	0.06537	0.05242	0	37.48251	6.52112	1.07271	0.06496	0.5654	0.61404	0	1.46234	0.2491	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	2.31962	0.0951	0	0	0.03368	0	0	42.21194	33.544	1.52403	0	0	0.51388	0	0.06105	0.0951	0
Healthy	1.59827	0	0	0	0	0	0	0	0.32084	0	42.43601	4.69777	0.67652	10.8936	1.83058	0.01178	0	0	0	0
Healthy	7.11153	0	0	0	0	0.0162	0	0.097	0	0	38.41534	1.72812	1.10037	0.19678	0	0.0467	0.0162	0	0	0.07825
D001528	26.59727	0.05163	0	0.09067	0.03856	0.0284	0	0.10938	0.01627	0	3.35362	1.49853	0.19745	0	0	0.01074	0.0284	0	0.03856	0
Healthy	0.32353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.28888	38.8007	0	0	0	0	0.40593	0	0	0	6.56276	2.32224	0.04599	0.25882	0.3863	0.06502	0	0	0	0
Healthy	1.47275	6.84049	0	0.13315	0	0	0.21463	0	0	0	1.24607	0.25389	0.18266	0	0	0	0	0	0	0
Healthy	13.42267	2.06482	0	3.03507	0	2.49528	0.02466	0.00523	0.00435	0	26.53685	3.14432	1.08573	0	1.54194	0.02783	2.49528	0	0	0
Healthy	7.66125	25.0016	0	0.12982	0	0	0	0	0.3127	0	14.6386	1.28407	0.73113	1.04672	2.19785	0	0	0	0	0
Healthy	7.95582	0	3.87953	0	0	0	0	0	0	0	13.83178	4.45338	0.34162	1.53255	0	0	0	0	0	0
Healthy	10.08709	0	3.29843	0	0	0	0	0	0	0	28.55277	1.82025	0.19324	6.08905	0	0.02998	0	0	0	0
Healthy	0.70161	0	0	0	0	0	0	0	0.11998	0	50.7073	3.64886	0.26696	4.20265	0.88633	0	0	0	0	0
Healthy	8.95607	43.34934	0.15028	0.12428	0	1.48543	0.38289	1.66572	0	0	9.83911	3.42139	0.37833	0	0.91031	0.12956	1.48543	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.47077	0	0	0	0	0	0	0	0	0
Healthy	23.78717	0	0	0	0.37318	0.0881	0	0	0.09628	0	23.76014	6.13025	0.06412	2.80468	0.78739	0.19114	0.0881	0	0.37318	0.10293
Healthy	15.60607	0	0	0.22266	0.21864	0.03827	0	0.04634	0.01178	0	36.44376	4.08149	0	0	0.77953	0.01748	0.03827	0	0.21864	0
Healthy	0.01329	0	0	30.0687	0	0	0	0	0	0	0.00538	1.24286	0.0123	0	0	0	0	0	0	0
Healthy	0.82504	19.7803	0	0	0	0	0	0	0	0	17.58852	0.61368	1.8248	0.04679	0	0	0	0	0	0
Healthy	1.47511	59.17	0	0.4694	0.00847	0.74278	0.26234	0.01157	0	0	1.95887	1.1433	0	0	0	0	0.74278	0	0.00847	0
Healthy	1.49982	0	0	0.38593	0.12338	0.01538	0	0.12156	0	0	70.63014	8.8289	1.20564	0	0	0.60514	0.01538	0.22162	0.12338	0.02556
Healthy	11.58303	0.01236	0.05982	0.05091	1.02219	0.12416	0	0.0343	0	0.00517	10.34371	13.8022	2.46807	0.00353	1.19015	0.37925	0.12416	0.40757	1.02219	0.03435
Healthy	13.38342	0	0	0	0.01007	0	0	0.05875	0	0.01611	35.46632	3.22402	0.0193	0	0.70094	0.18174	0	0.12462	0.01007	0
Healthy	14.17675	0	0	0	0.14818	0.24406	0	0	0	0	25.7461	1.06716	0.29519	0	0.53965	0.01299	0.24406	0.15562	0.14818	0
Healthy	2.60116	0	0	0	0.01931	0	0	0	0	0	17.78986	0.43126	0.09129	0	0	0	0	0	0.01931	0
Healthy	9.1563	0	3.52824	0.05959	0.0663	0	0	0.02094	0.45186	0	5.45947	0.76025	1.02977	0	0	0.01429	0	1.59634	0.0663	0.03497
Healthy	0.70169	0	0	0	0.05195	0	0	0	0	0	8.37815	0.07349	0.28949	0	0	0	0	0	0.05195	0
Healthy	11.77018	31.40955	0.01197	0	0	2.04733	0.10377	1.44462	0	0	13.87302	3.63792	0.4729	3.13304	2.62676	0.06624	2.04733	0	0	0
Healthy	2.11575	39.1139	0	0.02259	0	0.11012	0.97975	0	0.15221	0	5.7754	1.66668	0.58054	0.5652	0.96636	0.05375	0.11012	0.01478	0	0.05837
Healthy	0.09733	48.65951	15.786	0.48914	0	0	0	0.07123	0	0	2.9359	0.02975	0.97829	1.46392	0.25224	0.0058	0	0	0	0
Healthy	7.12612	35.2125	8.03447	0	0.00187	0.05253	0	0.01901	0.00615	0	2.50783	3.81542	2.38731	0.33668	0.56998	0.00846	0.05253	0.01237	0.00187	0.03726
Healthy	0	0.09211	0	10.0501	0	0	0	0	0	0	0.00118	0	0	0	0	0	0	0	0	0
Healthy	0.0257	0.05281	0	23.8389	0	0	0	0	0	0.66075	0.01435	0.03417	0.00254	0.00353	0	0.27698	0	0	0	0
Healthy	3.18702	30.8079	3.57613	0.19457	0.30614	0.10747	0	0	0.04763	0	12.63917	8.21485	0.60453	0	0.64639	0.02464	0.10747	0	0.30614	0
Healthy	0.00823	1.1594	0	1.97279	0	0.23702	0	0	0	0.20943	3.54553	0	0.23357	0	0	0	0.23702	0	0	0
Healthy	6.77462	0	0	0.02606	0.05285	0	0	0.02797	0	0	37.88612	2.3532	0.02585	0	0	0.43831	0	0	0.05285	0
Healthy	4.34945	32.65759	0	0.12439	0.04949	2.25396	0.98193	1.35048	0	0	17.64102	5.01497	0.19972	0	1.25833	0.35147	2.25396	0.16248	0.04949	0
Healthy	0.05202	0	0	0	0	0	0	0	0	0	0.0033	0	0.11053	0	0	0	0	0	0	0
Healthy	6.96735	10.39359	2.48945	0	0	0.02123	0.31326	0	0	0	6.80629	1.23671	0.55977	0	0	0.93491	0.02123	0.03633	0	0.05207
Healthy	2.44767	8.85554	1.03138	3.09985	0	0	0	0	0	0	2.55378	1.2192	0.39493	0	0	0	0	0	0	0
Healthy	2.77955	0	0	0	0	0	0	0	0	0	38.19271	43.6423	0.02619	0	0	0.12285	0	0	0	0.14785
Healthy	0	0	0	2.29783	0	0	0	0	0	0.00089	92.21789	0	0.24088	0.00946	0	0.02579	0	0	0	0
Healthy	0	67.9472	0	4.32045	0	0	0	0	0	0	16.1807	0	0	0	0	0.07437	0	0	0	0
Healthy	3.05485	0	0	0	0.07377	0	0	0	0	0	14.75188	1.237	0.54423	0	0	0	0	0	0.07377	0
Healthy	4.82729	2.35112	0	0	0	0.03554	0.08291	0.00237	0.01175	0	2.19309	1.54783	4.14177	0.25948	0.52011	0.00237	0.03554	0.04129	0	0.02851
Healthy	17.47508	0	0	0.09945	0.00556	0	0	0.00317	0.30589	0	22.25029	3.11784	0.60555	0.04808	1.17517	0.14316	0	0.10719	0.00556	0.01445
Healthy	0.12246	0	0	0.51339	0	0	0	0	0	0	12.05551	72.4665	0.06365	0	0	0.09126	0	0.05815	0	0
Healthy	3.04127	0	0	0	0.0034	0	0.28939	0	0.00827	0	7.3935	2.86861	0.3864	0.36348	0.78639	0.02881	0	0.00211	0.0034	0.01599
Healthy	7.35368	0	5.46574	0	0	0.02852	0	0	0.23161	0	10.27681	1.48437	0.17813	1.11423	1.24045	0.02459	0.02852	0	0	0
Healthy	0.03494	0	0	0	0	0	0	0	0	0	0	0	0.1602	0	0	0	0	0	0	0
Healthy	6.86765	3.57085	0	0	0	0.1574	0	0	1.53312	0	13.70893	7.68751	0.46947	7.93197	0	0	0.1574	0	0	0
Healthy	1.63767	0	0	0	0	0	0	0	0.18533	0	3.27077	2.10107	2.47058	0.24983	0	0.01152	0	0	0	0
Healthy	21.82461	1.9179	0	0.54646	0	0	0.75107	0.02807	0.10284	0	8.9754	1.32788	3.35748	0	0	0	0	0	0	0
Healthy	9.906	0	0	0.07041	0	0.3949	0	0	0.05296	0	9.4414	4.04105	0.03143	0	0	0.19559	0.3949	0.55262	0	0.52396
Healthy	0	0.17676	0	0	0	0	0.61746	0	0	0	21.13639	3.64379	4.46098	0	0	0	0	0	0	0
Healthy	4.60694	3.47917	3.28564	3.82804	0.0008	0.16989	0.30607	0	0	0	4.71555	2.12534	0.09492	0.9199	0	0.16606	0.16989	0	0.0008	0
Healthy	1.14642	0	0	0	0.06031	0	0	0	0	0	10.83743	0.22958	0.20511	0	0	0	0	0	0.06031	0
Healthy	1.92485	0	0	2.20511	0	0.04246	0	0	0	0	7.18415	0.16727	1.5148	0	0	0	0.04246	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	32.06296	0	0	0	0	0	0	0	0	0
Healthy	7.20836	0	0	0	0	0.00521	0	0.0519	0	0	39.32437	1.69592	0.62293	0.19399	0	0.05424	0.00521	0	0	0.09578
Healthy	21.22257	0	0	0.38894	0.03167	0.20246	0	0	0.13542	0	13.91856	6.09177	0.07202	0	0.53914	0.1895	0.20246	0.11819	0.03167	0.34339
Healthy	1.97458	0.0007	0	0.2663	0.00113	0.31062	0.09861	0	0.02593	0.00012	13.40704	1.45532	0.1104	0.08744	0.1323	0.08282	0.31062	0.35593	0.00113	0.01443
Healthy	7.1069	2.11981	0	0	0	0	0	0	0	0	1.16834	0.76864	2.72176	0.1948	0	0	0	0	0	0
Healthy	29.49201	0	0	0.24292	0.02331	0.19847	8.63423	0.05594	0	0	7.70815	4.83936	0.20053	0	1.33296	0	0.19847	0	0.02331	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.59371	0	0	0.05909	0.54299	0.00768	0	0	0	0	63.83689	5.46184	0.08982	0	0	0.01656	0.00768	0	0.54299	0
Healthy	4.44092	33.39592	0	0	0.02245	2.20964	1.20953	1.67266	0	0	19.2618	4.94975	0.26642	0	1.2701	0.43291	2.20964	0.19562	0.02245	0
Healthy	0.88136	2.00638	0	0	0	0	0.04143	0	0.09715	0	3.27081	0.30311	2.12985	0.03233	0	0.03541	0	0	0	0
Healthy	6.47794	0	0	0	0	0	0	0	0	0	29.68828	5.51808	1.13153	1.41369	0	0.22897	0	0	0	0.14969
Healthy	1.3754	0	0	0	0	0.06055	0.045	0.03312	0.03053	0	3.18985	0.31593	0.01045	0	0.45532	0.00653	0.06055	0	0	0
Healthy	10.10915	45.55616	0.84656	0	0	0.04752	0.33062	0	0.00844	0	4.53647	0.96241	0.24564	0.09006	1.11702	1.33682	0.04752	0	0	0.01548
Healthy	14.03277	0	0	0.05189	0.00822	0	0	0.07675	0	0	35.04787	4.8965	0.06809	0	1.85377	0.10201	0	0	0.00822	0
Healthy	0.09219	0.16427	0	2.18183	0	0	0	0.06669	0	0.0009	22.42182	0.92763	0.07078	0	0	0.31779	0	0	0	0.19743
Healthy	7.33005	0	0	0	0.00074	0.02253	0.31507	0.07838	1.81698	0	15.71737	7.80068	0.11299	1.29235	1.04354	0.04897	0.02253	0.04611	0.00074	0.00294
Healthy	13.26814	0	2.89576	0	0.04167	0.04329	0	0.0547	0	0	9.20442	2.77931	0.03127	0	0.73167	0.02843	0.04329	0.12129	0.04167	0.03472
Healthy	1.84322	0	0	0	0	0	0	0	0	0	20.38302	0.258	0.06941	0	0	0	0	0	0	0
Healthy	1.41247	0	0	1.05445	0	6.59791	0	0	0	0	5.64477	9.16335	1.14151	0	0	0	6.59791	0.03022	0	0
Healthy	8.21645	0	0	0.02521	0.00021	0	0	0.02018	0.06698	0	47.67562	3.2044	0.00991	3.9512	2.15396	0.01266	0	0	0.00021	0
Healthy	0.00967	0	0	0.19579	0	0	0	0	0	0	7.26235	0	0	0	0	0	0	0	0	0
Healthy	15.96083	0	0	0.05681	0.24218	0.03345	0	0.051	0.01569	0	36.78834	4.45855	0	0	0.8472	0.013	0.03345	0	0.24218	0
Healthy	9.18358	3.4338	0	0	0	0	0	0	0	0	6.95542	2.72413	0.15658	0	0	0	0	0	0	0.08168
Healthy	0.87286	0	0	0	0	0	0	0	0	0	29.46936	49.4569	0.03567	0	0	0.01	0	0	0	0.5545
Healthy	0.95823	0	0	0	0	0	0	0	0	0	30.36358	50.0513	0.482	0	0	0.02325	0	0	0	0.52086
Healthy	0.13418	54.78769	0	0.16884	0	0.01371	0.11213	0	0.13281	0	1.56488	1.50233	0.35091	0.06354	0.5126	0.00925	0.01371	0	0	0
Healthy	6.51291	3.28678	0	0.43531	0	0.1089	0	0.05584	0.09874	0.00306	9.98995	1.62686	0.02662	0.45255	1.56074	0.07156	0.1089	0.01233	0	0
Healthy	9.1973	0.00278	0	0	0.06563	0	0	0	0.07646	0	10.90296	9.79076	2.46177	0	0	0.15224	0	0	0.06563	0
D001528	2.2321	0.00781	0	0.06541	0.0023	0.00357	0.04067	0.02648	0.01992	0	64.28784	0.06251	0	0.00561	0.08368	0.01224	0.00357	0	0.0023	0
Healthy	2.13853	0	0	0	0.03282	0.01182	0	0	0	0	39.46352	5.78556	0.48162	5.99148	1.06782	0.03192	0.01182	0	0.03282	0
Healthy	1.2489	0.35611	0	0.13243	0	0	0	0	0	0	29.25121	1.99738	1.28227	0	0	0	0	0	0	0
Healthy	8.53596	0	0	0.07343	0.02587	0	0.15877	0	0	0	7.67362	1.10872	2.61061	0	0	0.0682	0	0	0.02587	0
Healthy	0.1243	0	0	0	0.07167	0	0	0	0	0	6.89926	0.0763	0.07017	0	0	0	0	0	0.07167	0
Healthy	0	0	0	0.33565	0.08902	0	0	0.00134	0	0	79.51733	3.39719	0.20099	0	0	0.17362	0	0.3956	0.08902	0.00881
Healthy	2.2072	0	0	0.70849	0	0.0372	0	0	0	0	40.53771	13.97337	0.00872	0	2.12682	0.16257	0.0372	0.05627	0	0
Healthy	0	0	1.31149	0	0	0	0.40796	0	0	0	10.68221	3.72492	1.2664	0.09458	0	0	0	0	0	0
Healthy	0.94207	0.71899	6.37135	0.10178	0	0.4528	0.89435	0	0.01839	0	2.07758	0.32358	0.42052	0.61221	0.43219	0.35182	0.4528	0.00855	0	0.01251
Healthy	2.94593	0	0	7.69286	0.04294	0.20139	0	0	0	0.02789	11.32819	0.4762	0.1204	0	0.82312	0.10466	0.20139	0.05828	0.04294	0
Healthy	0.0068	0	0	0.33198	0.02564	0	0	0	0	0	20.87578	0	5.50073	0	0	0	0	0	0.02564	0
Healthy	0.37364	0.77271	3.3552	0.06846	0	0	0.0182	0.02987	0.00308	0.03884	2.89813	0.21075	0.24138	0	0	0.09023	0	0.11005	0	0.02695
Healthy	0.01377	0.00869	0	0.16585	0	0	0	0	0	0.00491	39.55955	1.31607	1.34572	8.2801	0	0	0	0	0	0
Healthy	1.39052	0	0	0	0	0.00349	0	0.02068	0.16341	0.03186	11.2032	0.37688	0.52674	0	0	0.00868	0.00349	0.02247	0	0
Healthy	4.12104	0.02008	0	0	0.00884	0	0.4955	0	0	0	9.16459	0.63356	0.16626	1.8017	0	0.02187	0	0	0.00884	0.00759
Healthy	7.13002	0	0	1.46629	0	0	0	0.00275	0.11986	0.0206	6.74579	0.17595	0.00355	0.26952	0.6578	0.02777	0	0.06571	0	0.01028
Healthy	11.77476	0	0	0	0.01945	0.25021	0.58163	0.04893	0.33851	0	16.50482	16.18418	1.18752	0	1.62782	1.24266	0.25021	0.16991	0.01945	0
Healthy	1.43853	0.0063	0	0.06286	0.05795	0.0295	0	0.00488	0	0.03702	10.84781	1.20111	1.86445	0	0.34541	0.03029	0.0295	0.06451	0.05795	0
Healthy	0.00615	0.00031	0	55.8431	0	0	0	0	0	0	0.39152	0.10177	0	0	0	0	0	0	0	0
Healthy	2.49569	0	0	0	0.18622	0	0	0.01778	0	0	1.98783	0	2.73998	0	0	0	0	0	0.18622	0
Healthy	12.85445	0	0	0	0	0.0389	0	0.18711	0.04449	0	22.23939	5.25831	0.00763	0.12011	1.14494	0.24567	0.0389	0	0	0
Healthy	1.27303	0	0	11.121	0.00958	0	0	0.06123	0	0.01724	8.82692	2.94672	0.0106	0	0	0.07169	0	0.03474	0.00958	0.01509
Healthy	24.1855	0	0	0	0.37828	0.0774	0	0	0.06695	0	23.60434	6.29011	0.02066	2.69035	0.85886	0.17799	0.0774	0	0.37828	0.09944
Healthy	0.69128	0	0	0	0	0	0	0	0.10925	0	43.80512	4.14913	0.35658	5.07894	0.96444	0.01418	0	0	0	0
Healthy	0	0.04015	0	32.5133	0	0	0	0	0	0	0.00319	0	0.00845	0	0	0	0	0	0	0
Healthy	11.38922	0	0	0	0	0	0	0.012	0.03293	0	27.07023	4.6528	0.13564	0.80141	1.6641	0.34447	0	0	0	0
Healthy	0.71259	0	0	0.65276	0.00291	0.06501	0	0.0078	0.06066	0	5.93731	0.63631	0.73282	0.36298	0.63798	0.01486	0.06501	0.02942	0.00291	0.00273
Healthy	24.3083	0	0	13.9792	0	0	0	0	0	0.07376	0.14565	0	0.00039	0	0	0.37022	0	0	0	0
Healthy	0.50714	0	0	0.01292	0	0	0	0	0	0	7.28039	0.01252	0.96269	0	0.63649	0.06209	0	0.00047	0	0.00774
Healthy	16.41882	0	0	0	0	0	0	0.0743	0	0	11.58393	0	0.00751	0.1258	0	1.43055	0	0.13331	0	0
Healthy	2.10638	0	0	0	0.01348	0.00606	0	0.01159	0	0	38.99243	5.17688	0.50396	5.9815	1.09133	0.05468	0.00606	0	0.01348	0
Healthy	1.51516	0	0	0.21333	0.47338	0	0	0	0	0	64.26404	5.71773	0.09122	0	0	0.05978	0	0	0.47338	0
Healthy	21.63888	0	0	0	0	0.00863	0	0.15667	0	0	15.65709	5.0562	1.12936	0	0	0	0.00863	0.73854	0	0
Healthy	12.26241	0	0	0	0.1777	0.22139	0	0	0	0	21.33517	1.91332	0.14889	0	0	0.00249	0.22139	0	0.1777	0
Healthy	1.87423	0	0	0	0.00909	0.04684	0	0	0	0	2.9696	0.29444	2.14216	0	0.71679	0.00694	0.04684	0.03663	0.00909	0
Healthy	5.84641	0	0.7856	0.24621	0	0	0	0	0	0	10.99946	1.20981	0	0	0	0	0	0	0	0
Healthy	6.67096	0	0	0.25396	0.23698	0.33818	0	0.01769	0	0	50.73996	2.39559	0.05746	0	0.64289	0.05329	0.33818	0.26932	0.23698	0.10148
Healthy	4.31662	0	0	0	0.02417	0	0	0	0	0	22.49797	4.70003	0	0	0	0	0	0	0.02417	0
Healthy	18.27382	0	0	0.07389	0.00301	0	0	0	0.31645	0	23.06254	3.2032	0.09204	0.06026	1.18175	0.14725	0	0.11697	0.00301	0.03122
Healthy	18.12182	0	0	0	0	0	0	0.03104	0	0	12.70074	0	0.07065	0.24261	0.74625	0.39471	0	0.02393	0	0
Healthy	0	0	0	31.3729	0	0	5.3691	0	0	0	12.81743	0	1.20461	0	0	0	0	0	0	0
Healthy	1.27599	7.41683	0	0	0	0.10073	0.55669	0	0	0	5.53179	2.36166	3.63613	0	0	0.28183	0.10073	0	0	0
Healthy	4.54669	33.79405	0	0	0.03129	2.17159	1.11023	1.52606	0	0	18.75408	4.86745	0.17744	0	1.32488	0.34607	2.17159	0.1613	0.03129	0
Healthy	0	0	0	0	0	0	0	0	0	0	48.1969	9.67893	0	0	0	0	0	0	0	0
Healthy	4.30037	0	0	0	0	0	0	0	0	0	31.94919	0.02595	0.50269	0	0	0	0	0	0	0
Healthy	14.42856	0	0	0.02945	0.02946	0	0	0.09324	0	0	35.71129	5.14759	0.02969	0	1.95209	0.08334	0	0	0.02946	0
Healthy	1.66116	29.9977	4.61571	0	0.01592	0.12374	0	0	0.14277	0	3.9384	2.72233	1.89017	0.06692	0.99132	0.01319	0.12374	0	0.01592	0
Healthy	2.23234	0.0049	0	0	0	0	0	0.00606	0.04437	0	26.61971	0.76809	0.72161	2.56505	0.32299	0	0	0	0	0
Healthy	12.99816	12.5359	0	0	0	0	0	0	0	0	20.76982	3.39997	0.9145	0	0	0	0	0	0	0
