group	Bacteroidota	Actinobacteriota	Proteobacteria		Bacteroidota	Firmicutes_A	Actinobacteriota	Proteobacteria	Firmicutes_C	Verrucomicrobiota	Firmicutes	Methanobacteriota	Desulfobacterota	
Healthy	60.18198	0.17889	1.52666		60.18198	24.0838	0.17889	1.52666	0.06239	0.5139	0.14072	0.42949	0.00508	
Healthy	64.34556	0.05015	3.06576		64.34556	27.65844	0.05015	3.06576	0	0	0.10872	0	0.38816	
Healthy	23.41681	0.82545	0.24339		23.41681	35.37577	0.82545	0.24339	0.03517	0.046	2.30618	0.52483	0	
Healthy	26.22084	13.66379	0.22115		26.22084	34.51902	13.66379	0.22115	0.92583	2.40833	0.84251	0.46669	0.06753	
Healthy	43.6674	1.75824	0.20002		43.6674	31.29144	1.75824	0.20002	3.1516	0.73311	0.78613	0	0	
Healthy	31.47041	0.09967	0.16818		31.47041	34.74668	0.09967	0.16818	0.00973	0.34501	0.0906	0	0	
Healthy	46.99993	0.20147	0.18728		46.99993	26.3506	0.20147	0.18728	0.00098	1.73687	0.89071	2.24353	0.03171	
Healthy	65.45053	0.51507	0.02974		65.45053	23.43242	0.51507	0.02974	0.90836	0	0.2936	0	0	
Healthy	18.38157	11.88722	4.3216		18.38157	34.08808	11.88722	4.3216	0.20296	15.0409	0.01966	0	0.03536	
Healthy	1.60039	10.07351	1.57685		1.60039	65.61517	10.07351	1.57685	0	0	0.49996	4.40276	0	
Healthy	71.82251	0.49404	4.39963		71.82251	4.32848	0.49404	4.39963	0	0.85646	0.43389	0	0.01148	
Healthy	65.45541	0	0.12471		65.45541	10.73837	0	0.12471	8.71349	0.07304	0.09369	0	0	
Healthy	70.84222	0.05505	0.50257		70.84222	13.8994	0.05505	0.50257	6.44708	0	1.05757	0	0.1446	
Healthy	64.15539	1.20744	0.1558		64.15539	16.12709	1.20744	0.1558	0	0	0.08738	0	0.06551	
Healthy	38.68603	0.45504	2.64097		38.68603	24.72899	0.45504	2.64097	0.01333	1.02859	0.0094	0	0.08215	
Healthy	63.69551	1.19866	0.17127		63.69551	16.32152	1.19866	0.17127	0.01877	0	0.07152	0	0.09886	
Healthy	80.38611	0	0		80.38611	14.34038	0	0	0	0	0.53864	0	0	
Healthy	58.24447	3.64492	1.07669		58.24447	14.5074	3.64492	1.07669	0	0.25373	2.38982	0	0.0314	
Healthy	65.71776	3.27479	0.27788		65.71776	9.89075	3.27479	0.27788	0.01053	1.69671	3.01118	0	0.00374	
Healthy	52.76312	0.45422	0.82936		52.76312	22.04608	0.45422	0.82936	10.4674	3.21379	2.97139	0.24689	0.28677	
Healthy	38.14707	0.07488	0.47442		38.14707	44.38715	0.07488	0.47442	3.0574	0	1.00002	0	0	
Healthy	39.01788	5.71322	0.0688		39.01788	32.9293	5.71322	0.0688	3.28395	0	9.18196	0.34901	0.83945	
Healthy	27.77521	0.98791	0.26917		27.77521	27.49961	0.98791	0.26917	5.27174	0	14.28966	0	0.07127	
Healthy	54.11945	0.68127	1.29073		54.11945	5.6359	0.68127	1.29073	9.16274	7.14519	0.34375	0	0.17596	
Healthy	19.99426	0.18417	1.53293		19.99426	54.68842	0.18417	1.53293	0.10557	2.67632	0.34157	0.0461	0	
Healthy	12.69787	28.98472	0		12.69787	41.09637	28.98472	0	3.87865	2.16832	1.06799	0	0	
Healthy	25.24883	5.34564	2.26417		25.24883	32.34639	5.34564	2.26417	1.48313	1.33551	11.71951	0	0	
Healthy	74.67264	0.78612	1.96511		74.67264	14.02953	0.78612	1.96511	0	0.81499	0.8357	0	0.00172	
Healthy	55.27203	0	0		55.27203	13.23433	0	0	5.02819	0	4.86269	0.9037	0	
Healthy	41.64454	2.40596	0.22775		41.64454	11.64337	2.40596	0.22775	0	17.6314	0	0	1.64579	
Healthy	0.08708	0.07289	89.18581		0.08708	0.05225	0.07289	89.18581	0.00384	0	7.43935	0	0	
Healthy	30.97608	13.2122	0.5543		30.97608	26.39625	13.2122	0.5543	0	7.37889	3.18132	10.5082	0	
Healthy	44.74338	10.01982	0.97061		44.74338	23.04337	10.01982	0.97061	0.10926	0	0.25423	0	0.04827	
Healthy	17.98772	0.0978	0.03494		17.98772	59.61597	0.0978	0.03494	7.84671	12.2263	0.40843	0	0	
Healthy	53.10567	2.5399	1.35257		53.10567	32.56514	2.5399	1.35257	3.23995	0	0.0829	0	0.00563	
Healthy	54.76502	0.22995	0.51261		54.76502	37.84241	0.22995	0.51261	0.07158	0	0.15224	0.13359	0.02711	
Healthy	21.38765	0.07693	0.10118		21.38765	52.38649	0.07693	0.10118	0.79029	0	1.39209	0	0.00245	
Healthy	16.83033	50.40639	23.27736		16.83033	1.11909	50.40639	23.27736	0.03189	0.00024	6.19472	0	0.06608	
Healthy	31.18107	1.16921	0.15541		31.18107	55.46043	1.16921	0.15541	0.0487	0.58731	0.78318	0	0.02316	
Healthy	87.50363	3.56951	0.03641		87.50363	3.70626	3.56951	0.03641	0	0.0177	0	0.61379	0.28054	
Healthy	46.43471	0.10608	0.16643		46.43471	27.61077	0.10608	0.16643	0.96174	6.36084	0.01264	0	0.04022	
Healthy	11.66254	0.46867	0		11.66254	30.78886	0.46867	0	9.77338	0	2.0699	11.4758	0	
Healthy	31.50876	1.8369	0.06988		31.50876	45.7632	1.8369	0.06988	0	0.10597	2.90766	0.22246	0.21895	
Healthy	40.63527	0.23676	8.03009		40.63527	37.87389	0.23676	8.03009	0.89338	0.73486	0.48737	0	0	
Healthy	44.77807	1.38652	0.05495		44.77807	32.92819	1.38652	0.05495	1.94821	0.41348	3.42462	0.64188	0	
Healthy	58.01083	5.85736	0.55204		58.01083	21.44714	5.85736	0.55204	0	0	0.28041	0	0.02458	
Healthy	22.70305	0.82486	0.1316		22.70305	39.24458	0.82486	0.1316	4.11684	0	16.04291	3.66315	0	
Healthy	73.82998	0.04933	0.45314		73.82998	8.0536	0.04933	0.45314	2.56879	0	0.03919	0	0.02244	
Healthy	49.4338	0	0		49.4338	26.65044	0	0	0	0	0	0	0	
Healthy	68.02287	0.2573	6.04214		68.02287	13.23641	0.2573	6.04214	4.55373	0	0.58068	0	0	
Healthy	79.63967	0.1026	0.24438		79.63967	2.39421	0.1026	0.24438	3.30953	0	0.00818	0	0	
Healthy	83.66088	1.56293	0.70555		83.66088	6.5621	1.56293	0.70555	0	0	0.04691	0	0.06013	
Healthy	34.03182	22.01373	0.81755		34.03182	3.83366	22.01373	0.81755	0.31793	10.9872	3.21484	0	0	
D013167	39.24002	4.59636	1.96321		39.24002	12.93577	4.59636	1.96321	0.71355	0	0.3623	0	0	
Healthy	8.56898	18.36638	40.49935		8.56898	13.02932	18.36638	40.49935	0.11584	0.12052	3.94651	2.878	0.00245	
Healthy	21.69807	2.24791	0.63891		21.69807	43.24986	2.24791	0.63891	1.53777	0	1.40255	0.50663	0	
Healthy	63.72511	0.26943	0.06742		63.72511	9.66115	0.26943	0.06742	0.22705	0.85429	0.00501	0	0.02608	
Healthy	23.80365	0.0056	0.003		23.80365	57.17859	0.0056	0.003	3.41699	0	0	0	0	
Healthy	10.17921	0.12669	0		10.17921	65.28219	0.12669	0	0.81248	0	0.0863	5.91318	0	
Healthy	83.54345	0.63507	0.76194		83.54345	8.08151	0.63507	0.76194	0.1539	0	0.06685	0	0	
Healthy	12.96811	8.99154	0.05413		12.96811	29.8582	8.99154	0.05413	0	13.1215	0.68652	0.22609	0.07456	
Healthy	43.9114	0.11598	0.12954		43.9114	5.31435	0.11598	0.12954	0	0	0.01177	0	0.04505	
Healthy	83.8056	0.05071	0		83.8056	7.94027	0.05071	0	0	0	0	0	0	
Healthy	24.89816	0.38493	1.88459		24.89816	57.76738	0.38493	1.88459	0	0.33902	0.01998	0.20727	0	
Healthy	15.49998	13.56496	0		15.49998	44.24929	13.56496	0	3.37658	0.95794	2.78175	0	0	
Healthy	34.37811	0.11198	0.57712		34.37811	49.70623	0.11198	0.57712	0	0	1.25198	0.80213	0	
Healthy	79.37998	0.03705	0.29186		79.37998	2.50975	0.03705	0.29186	3.24018	0	0	0	0	
Healthy	20.9667	6.66806	0.15947		20.9667	36.99338	6.66806	0.15947	2.46321	5.48769	0.37126	2.68708	0.071	
Healthy	4.30091	14.33165	16.60664		4.30091	38.89496	14.33165	16.60664	0.01062	0	2.37793	0	0.00949	
Healthy	27.85964	1.10925	1.88088		27.85964	48.22872	1.10925	1.88088	3.21969	0.00876	1.30538	0.03732	0	
Healthy	6.00557	1.55737	0.03244		6.00557	66.97708	1.55737	0.03244	9.11108	0	1.06608	4.11402	0.05451	
Healthy	70.10311	4.07317	0.39047		70.10311	9.8725	4.07317	0.39047	2.87372	0.12127	0	0.05697	0.06774	
Healthy	39.3989	0	0		39.3989	42.98542	0	0	0	0	0	0	0	
Healthy	0	0	64.1085		0	3.55564	0	64.1085	26.2149	0	0.38784	0	0	
Healthy	17.07005	15.51352	0.53146		17.07005	49.11995	15.51352	0.53146	0.0599	0	0.76989	0	0.15293	
Healthy	25.99552	1.3204	0.77049		25.99552	51.74821	1.3204	0.77049	3.78692	4.66303	0.37553	0.08659	0.12175	
Healthy	70.48514	0.25982	0.22131		70.48514	6.37663	0.25982	0.22131	0	0	0.52613	0.06375	1.68288	
Healthy	26.0958	0.36057	0.12255		26.0958	57.297	0.36057	0.12255	3.12644	0	0.18832	0.58978	0.00335	
Healthy	45.1931	0.15083	0.23305		45.1931	45.10562	0.15083	0.23305	2.90189	0	0.07996	0	0.00334	
Healthy	44.6754	0	4.16403		44.6754	28.44382	0	4.16403	1.57201	6.098	0	1.38448	0.02861	
Healthy	50.61034	3.02889	0.15904		50.61034	28.06211	3.02889	0.15904	1.80516	0	0.54766	0	0	
Healthy	21.3893	5.18376	3.41116		21.3893	43.24119	5.18376	3.41116	0.20105	0.44848	3.07311	0	0	
Healthy	0.52959	4.22505	0.02269		0.52959	62.66091	4.22505	0.02269	0	0	0.62491	0	0	
Healthy	34.64409	3.37794	0		34.64409	38.61583	3.37794	0	5.46871	0	0	0	0	
Healthy	26.14651	11.58374	0		26.14651	43.87935	11.58374	0	6.0096	0	0	0	0	
Healthy	82.14531	1.45884	0.05811		82.14531	9.69797	1.45884	0.05811	1.35112	0.00127	0.01624	0	0	
Healthy	10.65267	10.71851	0		10.65267	58.35701	10.71851	0	10.3897	2.88098	0	0	0	
Healthy	77.96976	1.18342	0.66585		77.96976	5.28141	1.18342	0.66585	0	3.41279	0.00516	0	0.03819	
Healthy	39.29122	0.00487	0.02764		39.29122	34.64595	0.00487	0.02764	4.8437	0.02971	0.04975	0.07658	0	
Healthy	45.30443	1.87555	0.50932		45.30443	7.3437	1.87555	0.50932	3.01822	0.15368	0.5304	0	0.69686	
Healthy	61.00536	16.5558	3.42687		61.00536	5.05649	16.5558	3.42687	1.13102	0	0.44779	0	0	
Healthy	92.23703	0.01588	4.7802		92.23703	2.28247	0.01588	4.7802	0	0.57307	0	0	0	
Healthy	70.72479	0	2.15199		70.72479	3.33513	0	2.15199	0	0	0	0	0.07373	
Healthy	32.23155	36.1528	0.23478		32.23155	12.57457	36.1528	0.23478	12.7918	0.0313	0.02132	0	0.01216	
Healthy	25.80186	0	0.05391		25.80186	47.85488	0	0.05391	0	0	9.86165	0	0	
Healthy	65.75631	0.09653	1.04495		65.75631	23.29531	0.09653	1.04495	0	0	0.07472	0	0.37836	
Healthy	27.52555	1.67535	0.05409		27.52555	63.53508	1.67535	0.05409	3.49061	0	0.1488	0	0.0025	
Healthy	63.82462	0.13647	1.1305		63.82462	24.56575	0.13647	1.1305	0	0	0.05916	0	0.43856	
Healthy	69.24842	0.27163	0.24124		69.24842	3.51025	0.27163	0.24124	6.39185	0	0.02311	0	0	
D013167	33.58813	0.51184	6.16182		33.58813	33.49196	0.51184	6.16182	4.95131	0.10524	0.46122	0	0.11549	
Healthy	41.57566	1.16566	49.1639		41.57566	0	1.16566	49.1639	0	0	4.71015	0	0	
Healthy	34.03663	2.99814	10.2659		34.03663	29.77148	2.99814	10.2659	0	2.89205	0.72954	0.58844	0.31131	
Healthy	21.31851	0.09546	1.64053		21.31851	36.20417	0.09546	1.64053	1.51366	3.15983	0	0.39124	0	
Healthy	11.90296	6.25712	1.66978		11.90296	52.00507	6.25712	1.66978	10.5311	0.70025	1.06043	0	0.04058	
Healthy	70.39086	1.31808	1.21308		70.39086	18.88936	1.31808	1.21308	0.05668	0.56199	0.36951	0	0	
Healthy	52.48106	0.14751	0.35837		52.48106	23.14465	0.14751	0.35837	5.67807	0	2.60916	0	0	
Healthy	65.98259	0.08066	0.02538		65.98259	24.13982	0.08066	0.02538	0	0.00142	0.05683	0	0	
Healthy	18.34845	1.29896	0.32852		18.34845	56.18277	1.29896	0.32852	0	0.56761	6.90668	2.23143	0.05119	
Healthy	42.71158	21.0492	9.47066		42.71158	13.97329	21.0492	9.47066	0	0	0.35745	0	0.1071	
Healthy	50.89379	0.53084	1.66445		50.89379	27.3566	0.53084	1.66445	0.09972	0.01513	1.118	0.09898	0	
Healthy	67.17171	0.16882	0.55934		67.17171	18.39822	0.16882	0.55934	3.62278	0.72869	0.01517	0	0.07184	
Healthy	38.82976	0.99613	0.61763		38.82976	34.02844	0.99613	0.61763	0	4.67237	0.6686	0	0.04541	
Healthy	89.00699	0.13187	0.6299		89.00699	2.80044	0.13187	0.6299	3.3937	0	0.24278	0	0	
Healthy	80.33109	0	2.80239		80.33109	12.46349	0	2.80239	0	0	0.09148	0	0.01862	
Healthy	8.81216	13.86004	0.00529		8.81216	57.56559	13.86004	0.00529	0.04421	8.11954	5.76231	1.22198	0	
Healthy	68.91287	0.00491	0.35619		68.91287	8.37358	0.00491	0.35619	4.07266	0	0.01914	0	0.16199	
Healthy	20.12804	5.35574	0.12372		20.12804	28.61402	5.35574	0.12372	3.49325	5.92107	0.58038	13.0073	0	
Healthy	54.70265	0.72137	1.35383		54.70265	5.6647	0.72137	1.35383	8.95603	6.87176	0.30796	0	0.14537	
Healthy	28.83934	0.45404	0.23617		28.83934	40.92106	0.45404	0.23617	0.02116	2.14262	0.15727	0	0.02951	
Healthy	38.19078	3.43761	5.94661		38.19078	32.67224	3.43761	5.94661	0.05209	0	3.19883	0	0	
Healthy	81.29397	0	1.40988		81.29397	8.97404	0	1.40988	0	0	1.72777	0	0.01432	
Healthy	69.24328	0	0.32018		69.24328	10.06223	0	0.32018	4.24324	0	0.00759	0	0.15014	
Healthy	68.76887	0.25692	0.09513		68.76887	9.57442	0.25692	0.09513	0	0	0.45795	0.05847	1.83113	
Healthy	39.55514	0.15025	0.91966		39.55514	53.92104	0.15025	0.91966	0.46187	0	1.43617	0.09805	0	
Healthy	58.38494	0.67856	0.45707		58.38494	9.39203	0.67856	0.45707	0.45553	8.41324	0	0	0.56485	
Healthy	19.64207	12.70015	0.28164		19.64207	21.20836	12.70015	0.28164	3.22389	8.75078	4.41706	0	0.16248	
Healthy	13.11824	1.46922	10.85619		13.11824	6.94109	1.46922	10.85619	2.61596	43.9957	0.15544	0	0.69191	
Healthy	36.85906	3.54022	1.85871		36.85906	16.77833	3.54022	1.85871	1.61085	5.21823	0.60624	0.22484	0.30363	
Healthy	61.18569	0.88339	3.06517		61.18569	13.75486	0.88339	3.06517	0.35868	5.88147	0.40791	0	0	
Healthy	48.1458	3.68155	0.75627		48.1458	42.56174	3.68155	0.75627	0.06112	0	0.12068	0	0	
Healthy	30.32813	0.50172	0		30.32813	14.85399	0.50172	0	2.589	23.5674	0.35194	2.32247	0.74315	
Healthy	63.75849	0.1096	3.11276		63.75849	28.10671	0.1096	3.11276	0	0	0.07602	0	0.54517	
Healthy	35.14355	0.01034	6.238		35.14355	39.37585	0.01034	6.238	1.11523	3.56343	0.0173	0.61693	0.16419	
Healthy	67.71161	0.29239	0.84717		67.71161	24.25013	0.29239	0.84717	3.03471	1.16615	0.00129	0	0	
Healthy	15.088	2.39566	0.94657		15.088	61.07393	2.39566	0.94657	0	1.60176	0.99713	2.47832	0.03822	
Healthy	17.57972	3.50933	1.35455		17.57972	57.76744	3.50933	1.35455	0.70522	3.19426	2.07172	1.2636	0	
Healthy	45.69977	1.80896	0.47813		45.69977	8.07133	1.80896	0.47813	3.11853	0.15171	0.61091	0	0.68415	
Healthy	79.71289	0.00623	0.06033		79.71289	11.914	0.00623	0.06033	0	0	0	0	0	
Healthy	56.96194	0	0.1768		56.96194	30.79522	0	0.1768	4.13539	1.18387	0.07214	0	0	
Healthy	31.9633	2.66432	0		31.9633	38.42111	2.66432	0	0	0	0	0	0	
Healthy	34.02746	0.42597	13.82352		34.02746	12.99445	0.42597	13.82352	10.11688	0.87368	0.4968	0.95618	0.23795	
Healthy	37.95172	0	0		37.95172	31.88283	0	0	0	0	0	0	0	
Healthy	39.11686	0.28247	0.84802		39.11686	45.01023	0.28247	0.84802	0	0	0.64069	0.42282	0	
Healthy	48.91942	1.86463	1.57447		48.91942	37.45305	1.86463	1.57447	0.72144	0	0.25245	0	0	
Healthy	24.96021	0.60993	2.43127		24.96021	60.64689	0.60993	2.43127	2.60014	0	2.1506	0	0	
Healthy	23.82057	0.50546	0.03068		23.82057	55.6389	0.50546	0.03068	2.68998	0	0.01073	0	0.00573	
Healthy	4.11668	13.6886	17.07188		4.11668	38.46101	13.6886	17.07188	0.00923	0	3.96161	0	0.00319	
Healthy	25.12542	0.55606	1.36722		25.12542	26.79524	0.55606	1.36722	11.40393	11.9544	3.71385	1.22427	0	
Healthy	44.73574	5.9989	0.28073		44.73574	11.22968	5.9989	0.28073	17.73165	7.00361	0.19751	0	0.14185	
Healthy	27.88975	0	0		27.88975	35.24016	0	0	1.88868	2.70233	6.09948	2.86015	0	
Healthy	53.28795	0	0		53.28795	6.60071	0	0	0	18.535	0	0	0	
Healthy	43.83834	25.54396	0.1092		43.83834	18.77715	25.54396	0.1092	0.83084	0.08399	0.44993	0	0	
Healthy	36.6236	1.00947	1.14509		36.6236	36.28495	1.00947	1.14509	2.09037	0.12008	0.27834	0	0.04985	
Healthy	29.51667	0.42242	0.22203		29.51667	52.96995	0.42242	0.22203	3.15483	0	3.80782	0	0	
Healthy	44.13978	0	0		44.13978	39.58678	0	0	2.56206	0	1.77762	0	0	
Healthy	67.14626	0.16593	1.16767		67.14626	2.61651	0.16593	1.16767	11.09111	0	0	0	0	
Healthy	22.14392	1.73004	0.10201		22.14392	55.40416	1.73004	0.10201	3.52234	0	4.55258	2.05034	0	
Healthy	89.02974	0.13703	0.44076		89.02974	2.51641	0.13703	0.44076	3.46213	0	0.27274	0	0	
Healthy	57.36305	13.61279	0.25407		57.36305	12.05762	13.61279	0.25407	0	0	0.25861	0.19165	0.0863	
Healthy	42.89325	0.12202	0.13231		42.89325	3.55322	0.12202	0.13231	0	0	0.02661	0	0.02729	
Healthy	13.55201	3.45769	0.28679		13.55201	59.6621	3.45769	0.28679	0	1.06484	5.35638	0	0	
Healthy	73.37573	12.7611	0.62688		73.37573	10.54909	12.7611	0.62688	0	0	1.6689	0	0	
Healthy	0.44219	0.03159	88.38499		0.44219	4.30618	0.03159	88.38499	0.04915	0	2.64938	0	0	
Healthy	67.1886	0.18435	0.95903		67.1886	2.41227	0.18435	0.95903	11.18896	0	0	0	0	
Healthy	6.30409	2.494	0.06093		6.30409	65.08712	2.494	0.06093	10.17461	0	0.9304	3.55074	0.21362	
Healthy	43.03852	0.10093	0.0823		43.03852	3.42813	0.10093	0.0823	0	0	0.02263	0	0.08082	
Healthy	58.66894	0	3.30112		58.66894	29.24547	0	3.30112	3.83645	0	1.52302	0	0	
Healthy	61.48451	0.22208	0.00619		61.48451	21.09977	0.22208	0.00619	2.31731	0.09913	1.326	0	0.00272	
Healthy	29.21217	3.61574	0.05604		29.21217	46.52917	3.61574	0.05604	5.22292	0	0.1697	0	0	
Healthy	61.70927	0.14271	5.18998		61.70927	25.22012	0.14271	5.18998	0	0	0.11538	0	0.15114	
Healthy	31.07635	0	2.72423		31.07635	38.79246	0	2.72423	1.97508	0	2.78531	7.62638	0	
Healthy	47.94033	6.03095	1.62456		47.94033	3.04237	6.03095	1.62456	5.84746	0	0	0	0	
D013167	76.21679	0.31284	4.82598		76.21679	4.53797	0.31284	4.82598	0.65558	0	0.01767	0	0	
Healthy	61.63656	0.11367	5.23358		61.63656	25.00832	0.11367	5.23358	0.00266	0	0.09699	0	0.17345	
Healthy	66.8709	0.23691	12.08621		66.8709	2.04286	0.23691	12.08621	8.52442	0	0.21068	0	0.02461	
Healthy	66.49723	0.40042	0.11366		66.49723	7.63079	0.40042	0.11366	0.9397	10.0789	0.08661	0	0.3594	
Healthy	39.41183	0.37163	0.01278		39.41183	24.99715	0.37163	0.01278	0	3.27258	2.06706	5.89659	0.07114	
Healthy	64.90851	6.2051	1.35911		64.90851	15.72373	6.2051	1.35911	0.27929	0.03689	3.26706	0	0	
Healthy	84.04108	0.06888	0.64932		84.04108	10.09647	0.06888	0.64932	0	0	0.08306	0	0.03384	
Healthy	60.2553	0.87124	3.10879		60.2553	13.89777	0.87124	3.10879	0.40625	5.755	0.45843	0	0	
Healthy	60.50044	0.84445	3.05894		60.50044	13.74318	0.84445	3.05894	0.37115	5.68315	0.45556	0	0	
Healthy	89.16869	0.12065	0.59352		89.16869	2.53952	0.12065	0.59352	3.54291	0	0.22579	0	0	
Healthy	33.15004	2.07767	0.17274		33.15004	35.48139	2.07767	0.17274	2.30952	0	13.47465	0.40432	0.01118	
Healthy	69.11451	0.48549	6.0603		69.11451	11.66265	0.48549	6.0603	0	0	0.00996	0	0	
Healthy	76.8239	0.79617	0.38452		76.8239	6.60357	0.79617	0.38452	6.51505	0	0.12365	0	0.09047	
Healthy	23.72927	0.51299	2.36838		23.72927	34.03437	0.51299	2.36838	0.0361	11.6171	0.5014	0.41649	0.09357	
Healthy	62.9329	4.47606	0.04115		62.9329	10.64246	4.47606	0.04115	0	0	0	0	0	
Healthy	83.41755	3.54603	0.07548		83.41755	4.42381	3.54603	0.07548	0	0.07452	0	0.5919	0.40487	
Healthy	74.141	16.97267	6.2715		74.141	0.76425	16.97267	6.2715	0	0	0.56914	0	0	
Healthy	47.64964	0.15134	0.04516		47.64964	39.51082	0.15134	0.04516	0	0.02047	2.67114	0	0.35894	
Healthy	65.77742	0.12338	0.0104		65.77742	9.10667	0.12338	0.0104	0.20223	0.74229	0	0	0.03142	
Healthy	29.84917	46.6181	0.00108		29.84917	5.8257	46.6181	0.00108	0.00413	0	0.69625	0	0.05241	
Healthy	68.38871	1.6905	0.08325		68.38871	14.42418	1.6905	0.08325	0	0.48096	0.02302	0.00654	0.05304	
Healthy	75.37543	0.0186	0.53548		75.37543	4.53004	0.0186	0.53548	4.89735	0	0	0	0	
Healthy	73.85597	0.38177	2.68111		73.85597	4.51009	0.38177	2.68111	4.07552	0	0.64911	0	0	
Healthy	40.92134	1.61542	9.09862		40.92134	22.70348	1.61542	9.09862	0.73438	0	0.01238	0	0.32671	
Healthy	83.43173	0.0255	0.20597		83.43173	12.778	0.0255	0.20597	0.07665	0	0.04131	0	0.01141	
Healthy	82.9544	0	0		82.9544	6.76244	0	0	0	0	0	0	0	
Healthy	53.46851	1.3079	0.33377		53.46851	5.4063	1.3079	0.33377	16.0145	0	0.24412	0	0.02804	
Healthy	65.87399	0.09404	0.4899		65.87399	8.66405	0.09404	0.4899	8.18951	0	0.41899	0	0.02561	
Healthy	52.20464	2.97132	1.60987		52.20464	23.0725	2.97132	1.60987	3.09734	0.17856	0.56261	0	0	
Healthy	58.04829	0.0688	0.00165		58.04829	33.24932	0.0688	0.00165	0.50874	0.05335	0.79534	0.09682	0.02508	
Healthy	81.03647	1.24582	0.69371		81.03647	5.19785	1.24582	0.69371	0	3.48511	0	0	0.00918	
Healthy	22.76854	1.27375	0.3787		22.76854	54.37961	1.27375	0.3787	0.94115	0	0.40862	0.13061	0	
Healthy	63.67189	1.30584	0.21224		63.67189	15.81593	1.30584	0.21224	0.00922	0	0.05984	0	0.05373	
Healthy	32.45539	10.84699	0.20818		32.45539	27.2269	10.84699	0.20818	0	1.60562	5.56678	1.75451	0	
Healthy	50.17658	1.78895	0.20077		50.17658	7.21886	1.78895	0.20077	0	13.7651	0.01167	0.00361	0.95239	
Healthy	35.14529	59.86669	1.97125		35.14529	0.0024	59.86669	1.97125	0.16485	0	1.24455	0	0	
Healthy	43.17852	21.57271	1.02141		43.17852	26.56493	21.57271	1.02141	1.2539	0	0.40115	0	0	
Healthy	31.70153	1.6901	0		31.70153	54.19768	1.6901	0	5.39228	0	0.62336	0.63831	0	
Healthy	64.13049	0.80158	1.50307		64.13049	13.76317	0.80158	1.50307	0.42283	0	0.01182	0.1733	0.1931	
Healthy	65.85601	0.4548	4.11045		65.85601	17.38228	0.4548	4.11045	4.90272	0	0.22179	0	0	
Healthy	63.34083	0.61092	3.0744		63.34083	20.27365	0.61092	3.0744	0.05401	0	0.0635	0	0	
Healthy	27.06895	0.82238	2.0703		27.06895	43.17084	0.82238	2.0703	0.3179	12.3635	0.11289	0.01909	0.0294	
Healthy	56.66584	0	0		56.66584	16.51081	0	0	1.48551	0	0	0	0	
Healthy	18.57555	13.26739	4.02367		18.57555	30.58671	13.26739	4.02367	0	15.4696	0	0	0	
Healthy	69.15922	0.47913	5.97881		69.15922	11.63764	0.47913	5.97881	0	0	0.05389	0	0	
Healthy	31.84757	0.043	0.21189		31.84757	36.91773	0.043	0.21189	1.65447	0.26236	1.92405	0.86895	0	
Healthy	43.49427	2.8141	0.03726		43.49427	29.64996	2.8141	0.03726	4.31731	0	0.48524	0	0	
Healthy	70.27434	0.25848	6.00802		70.27434	10.28197	0.25848	6.00802	4.33822	0	0.56081	0	0	
Healthy	27.0824	1.85871	0.26904		27.0824	12.72794	1.85871	0.26904	0	32.1336	0.06785	0	0.04167	
Healthy	67.71683	1.23457	0.72455		67.71683	4.16611	1.23457	0.72455	0.07583	0.00768	0.38581	0	0.40776	
Healthy	29.7427	0	5.91825		29.7427	9.54618	0	5.91825	1.05239	20.3695	0.23122	0.57294	0.62947	
Healthy	6.72067	5.1243	1.51574		6.72067	66.52718	5.1243	1.51574	0	0	3.43839	0	0	
Healthy	19.23371	5.97174	0		19.23371	52.93683	5.97174	0	1.71623	0	11.46813	0	0	
Healthy	66.94232	0.37045	12.35184		66.94232	1.80686	0.37045	12.35184	9.09009	0	0.20469	0	0.03557	
Healthy	49.33802	1.91516	2.9683		49.33802	22.24495	1.91516	2.9683	0.00224	0.02628	2.64444	0	0	
Healthy	52.93177	0.03396	3.52483		52.93177	20.99658	0.03396	3.52483	0.28301	0	0.01789	0	0	
Healthy	40.48441	0.27012	1.87815		40.48441	33.59087	0.27012	1.87815	1.09294	0	0.06762	0	0	
Healthy	50.10864	0	0.06025		50.10864	13.54091	0	0.06025	19.5753	0	0	0	0	
Healthy	59.25281	0.09045	0.51459		59.25281	31.54516	0.09045	0.51459	0	0	0.00496	0	0	
Healthy	31.60861	1.03685	2.41617		31.60861	31.08996	1.03685	2.41617	0.10138	17.2204	0	0	0	
Healthy	29.14461	1.02687	0.41504		29.14461	42.32964	1.02687	0.41504	0	5.08195	0.17478	0	0.06844	
Healthy	40.54797	0.2863	7.94989		40.54797	37.42574	0.2863	7.94989	0.97711	0.75077	0.4076	0	0	
Healthy	40.86562	1.04974	3.3114		40.86562	32.81483	1.04974	3.3114	0.52271	0.03042	5.4284	0.7659	0.42389	
Healthy	48.47819	0.12446	2.68139		48.47819	19.42662	0.12446	2.68139	3.24883	0	5.91551	0.04704	0.07023	
Healthy	74.46897	0.26226	1.27389		74.46897	17.48466	0.26226	1.27389	1.75643	0.01927	0.47711	0	0	
Healthy	38.99765	0.07751	31.97999		38.99765	21.26051	0.07751	31.97999	0	0	0.22719	0	0	
Healthy	77.48577	0.91696	0.3167		77.48577	14.21515	0.91696	0.3167	0	0	0.07474	0	0	
