group	Bacteroidales	Veillonellales		Bacteroidales	Lachnospirales	Oscillospirales	Veillonellales	Verrucomicrobiales	Lactobacillales	Methanobacteriales	Coriobacteriales	Acidaminococcales	Desulfovibrionales
Healthy	69.36234	0		69.36234	0.9399	4.94162	0	0	0	0.01774	0.16083	0	1.68099
D003424	80.23695	0.24391		80.23695	1.35862	5.05223	0.24391	0.34702	0	0	0	0	0
Healthy	29.16259	0		29.16259	6.0343	10.15176	0	22.8919	0.09454	1.96453	0.45095	2.43258	0.65119
Healthy	30.15426	0.04896		30.15426	32.68181	24.67767	0.04896	0	0	0	0.09204	0.02727	0
Healthy	48.4901	0		48.4901	11.18063	10.9391	0	0.31809	0	3.37489	0	0	0
Healthy	58.35947	0.52921		58.35947	4.35124	3.93842	0.52921	8.57815	0	0	0.13704	0	0.3514
Healthy	68.95983	5.89787		68.95983	1.8155	1.93061	5.89787	0	0	0	0	0	0
Healthy	84.2783	0		84.2783	3.31033	2.96627	0	0	0	0	0.51228	0	0.06719
Healthy	13.30113	0.07498		13.30113	34.61785	15.99506	0.07498	0.07407	3.55343	0	1.27404	0	0.01561
Healthy	31.07471	0		31.07471	54.96934	4.91407	0	0.04887	0.02207	0	0.26645	0	0.09352
Healthy	44.84959	1.67667		44.84959	20.75108	9.20627	1.67667	0	0.04988	0	0.07161	0	0
Healthy	65.87777	5.26343		65.87777	13.55648	3.81533	5.26343	0	0.20831	0	0	0	0.00794
Healthy	56.19211	0		56.19211	1.61862	3.49063	0	0	0	0	0.05928	0	0.06136
Healthy	26.13212	0		26.13212	6.05667	1.28058	0	11.0573	0.19581	33.7754	2.31551	0	0.33247
Healthy	27.17957	0.33099		27.17957	63.67515	0.55445	0.33099	0	0.0334	0.29473	0	0	0
Healthy	20.77593	1.41234		20.77593	15.88302	12.84958	1.41234	2.34656	0.18472	21.0891	0.27622	0.45049	0
Healthy	41.09319	0		41.09319	0.7702	10.41598	0	16.6374	0	0	0.1381	0	1.65896
Healthy	48.09754	0		48.09754	6.94567	12.73694	0	0.72089	0	0	0.02411	0	0.017
Healthy	68.38534	4.52767		68.38534	5.06293	5.0337	4.52767	0	0.45064	0	0.04917	0	0
Healthy	14.88895	0		14.88895	28.73826	35.64865	0	0	0.42071	0.86242	0.10263	1.67791	0
Healthy	54.5794	9.01964		54.5794	0.82049	6.64542	9.01964	6.91086	0	0	0.6677	0	0.13363
Healthy	40.23586	0		40.23586	17.27238	16.08225	0	0.00242	0	0	1.90188	0	0.02269
Healthy	22.08317	0		22.08317	65.87162	1.8726	0	0	0	0	0	0	0
Healthy	73.68848	0.11694		73.68848	2.08998	7.95749	0.11694	0.7359	0	0	0.08397	0	0
Healthy	56.66584	1.48551		56.66584	14.16528	2.34553	1.48551	0	0	0	0	0	0
D003424	90.41255	0.74601		90.41255	3.30507	0.01863	0.74601	0	0	0	0	0	0
Healthy	66.0405	10.3765		66.0405	8.27072	8.08306	10.3765	0.39843	0.00451	0	0	0	0
Healthy	83.87272	0		83.87272	1.32739	3.26145	0	0.0783	0	0.64288	0	0	0.38168
Healthy	17.06408	0		17.06408	5.06566	8.15838	0	2.24224	0.05471	0.15967	0.47577	1.48207	0
Healthy	8.57035	0.03457		8.57035	27.34738	27.55449	0.03457	7.77762	5.14226	1.26732	0.90813	0	0
Healthy	64.20095	0		64.20095	13.98577	1.41207	0	0	0	0	0.22514	0	0.12192
D003424	31.4863	2.15772		31.4863	7.48127	21.22042	2.15772	0.07664	0.17664	0	0.00328	0	0
Healthy	63.86722	0		63.86722	24.0631	3.9801	0	0	0	0	0.04907	0	0.36368
Healthy	48.07006	0		48.07006	27.48449	9.25594	0	0.39701	0	0	0.15957	0.03543	0
Healthy	54.23068	0.09438		54.23068	13.37072	18.43899	0.09438	0.07548	0.06142	0.02199	0.40995	0.04257	0.38003
Healthy	70.25471	4.08775		70.25471	6.46265	3.77911	4.08775	0.38122	0.06813	0	1.24633	0.00389	0.01217
Healthy	45.1154	3.08138		45.1154	0.60571	5.83974	3.08138	0.16296	0.07486	0	0.72701	0.09795	0.68442
Healthy	8.96652	0		8.96652	76.0443	0	0	0	0	0	0	0	0
Healthy	19.53796	2.75872		19.53796	19.45555	0.10902	2.75872	4.30812	0.01049	0	0.01982	0	0
Healthy	38.80998	0		38.80998	6.93683	8.31988	0	0.11184	0.00464	0	0	0	0
Healthy	54.92835	0		54.92835	14.04673	19.13654	0	2.78327	0.10861	0	0	0	0.1571
Healthy	0.80423	0		0.80423	36.59994	32.45947	0	0.53897	2.68779	0	0.31421	0	0.00223
Healthy	64.91261	0		64.91261	18.6768	6.71679	0	0	0.01188	0	0.15552	0	0.44208
Healthy	11.14039	0		11.14039	53.52788	18.7677	0	0	0	0	4.43335	7.31724	0
Healthy	17.47557	2.36018		17.47557	38.05593	9.71921	2.36018	0	0.19039	0.17103	0	0.12693	0
Healthy	42.65315	0.14194		42.65315	6.36115	0.00162	0.14194	0	0.2922	0	1.94618	0	0.01384
Healthy	69.9158	5.97819		69.9158	1.55749	1.79241	5.97819	0	0	0	0	0	0
Healthy	56.77236	7.49191		56.77236	21.9319	0.4108	7.49191	0	0.03822	0	0.08364	0	0
Healthy	39.9845	0		39.9845	17.3182	20.42144	0	0	0	0	0	0	0
Healthy	52.21683	0		52.21683	7.84216	8.50292	0	5.49285	0	0	0.17906	0	0.31247
Healthy	1.32898	2.76062		1.32898	13.35352	25.88444	2.76062	0	5.52825	0	0	0	0
Healthy	67.89234	0.42747		67.89234	2.45133	8.00868	0.42747	0.5437	0.05352	0	0.28561	0	0.04428
Healthy	81.0339	0		81.0339	3.27517	3.00268	0	0	0.00438	0	0.50491	0	0.05116
Healthy	33.62841	0		33.62841	17.21332	17.76265	0	0.07917	1.65436	0	1.22084	0	0.01639
Healthy	70.13488	2.88085		70.13488	5.41167	4.60587	2.88085	0.1407	0.01091	0.05175	0	0	0.10246
Healthy	5.73114	3.86181		5.73114	23.71519	3.73209	3.86181	0	33.52188	0	0	0	0
Healthy	32.57043	0.05344		32.57043	32.75538	10.44755	0.05344	0.23083	0.65103	0.01332	0.28149	0	0.00588
Healthy	40.16562	0		40.16562	7.58386	20.14102	0	0	1.22234	0.1007	0.19707	7.08862	0.03857
Healthy	61.20648	0.42182		61.20648	4.24627	3.11984	0.42182	8.3248	0	0	0.11948	0	0.38783
Healthy	67.11219	0.00317		67.11219	8.3997	6.34007	0.00317	0.57677	0.04397	0.01265	0.35484	0	0.09241
Healthy	2.11984	0		2.11984	24.15697	21.46431	0	0	0	23.1476	2.47695	4.61632	0
Healthy	0	0		0	9.24888	0	0	0	0	0	0	0	0
Healthy	36.96423	1.29591		36.96423	20.47784	9.39817	1.29591	0	2.25199	2.2348	0	0	0
Healthy	74.49401	2.74768		74.49401	1.93607	6.10539	2.74768	0	0.02754	0	0	0	0.03855
Healthy	68.79607	4.31984		68.79607	6.97075	3.48428	4.31984	0	0	0	0	0	0.11194
Healthy	48.33093	0		48.33093	12.21441	5.63403	0	0.02151	0.02891	0	0.05744	0	0.02823
Healthy	3.52148	0		3.52148	24.86266	26.29714	0	0	0	6.37433	3.16693	8.10433	0
Healthy	30.977	0		30.977	41.42896	10.48052	0	0	0	0.17672	0	3.58224	0
Healthy	48.79426	0.0912		48.79426	6.07761	3.6557	0.0912	9.34841	0	0	0.11049	0	0.54332
Healthy	72.78589	0		72.78589	0.10168	0.5394	0	0.23017	0	0	0.06081	0	0.00456
Healthy	4.21911	0.79374		4.21911	24.82273	13.36155	0.79374	4.14396	0.50576	17.9335	1.97637	0	0
Healthy	11.39171	0		11.39171	71.25252	8.41224	0	0	0.09339	0.35644	0	0.5885	0
Healthy	62.92296	10.2359		62.92296	14.45154	1.19727	10.2359	0.91657	0	0	0.25739	0.27574	0.03807
Healthy	80.807	1.78082		80.807	6.38911	1.92124	1.78082	0	0.02167	0	0.02177	0	0.03219
Healthy	33.08793	0.1913		33.08793	23.75074	13.61769	0.1913	1.74463	0.20013	1.55278	0.60156	0	0.03549
Healthy	48.86634	0.06494		48.86634	8.31313	5.49903	0.06494	0	0	0.06782	0.54417	0	0.14487
Healthy	0.64899	0.08465		0.64899	0.12272	0.00469	0.08465	0	7.37831	0	0.01197	0	0
Healthy	68.09593	4.77503		68.09593	5.04008	4.84848	4.77503	0	0.57766	0	0.04976	0	0
Healthy	84.30349	0.13559		84.30349	1.32419	6.07454	0.13559	0	0.06916	0	0.03478	0	0
Healthy	18.18298	0		18.18298	43.20758	6.26482	0	0	5.65207	0	0	0	0
Healthy	37.14505	0.97369		37.14505	34.29336	7.72879	0.97369	0	0	0	0.11357	0	0
Healthy	18.48963	11.1482		18.48963	17.62458	24.35723	11.1482	0	4.25631	0	3.93655	0	0.06883
D003424	0.27851	0.43091		0.27851	29.7146	0	0.43091	0	27.04529	0	11.33177	0	0
Healthy	70.64789	0		70.64789	11.55756	4.59735	0	0.02726	0.37018	0	0.09911	3.68487	0.01429
Healthy	70.63958	0		70.63958	5.79267	5.52792	0	0	0.47546	0	0.13782	0	0
Healthy	45.16881	0.64899		45.16881	17.0652	4.24375	0.64899	0	0	0	0.78456	0	0
Healthy	9.76001	1.76947		9.76001	44.24007	25.52671	1.76947	0	0.81377	0	0	0	0
Healthy	14.72022	0.52356		14.72022	32.09735	32.68474	0.52356	0.00884	2.30598	0	0.05986	0	0
Healthy	58.86491	0		58.86491	10.15593	2.01476	0	6.60676	0.00823	0	0.10103	0	0.07263
Healthy	31.51029	0.03522		31.51029	18.01655	11.68707	0.03522	13.1712	1.33874	0	0.10848	0	0.00738
Healthy	60.9717	0		60.9717	6.71752	14.34702	0	1.42643	0.16507	1.3897	0.74484	0	0.04138
Healthy	23.71041	0.03941		23.71041	36.77322	8.58397	0.03941	0	2.97425	0	3.29712	0	0
Healthy	60.37382	7.68997		60.37382	4.731	5.26228	7.68997	0.78996	0.13567	0.95499	0	0	0.35323
Healthy	10.08932	0		10.08932	2.89423	46.75029	0	0	0	1.61728	1.25973	21.9733	0
Healthy	36.6444	0		36.6444	42.44446	3.67979	0	0	0	0	0	1.82274	0
Healthy	52.35302	0		52.35302	12.72961	8.66129	0	0	0	0	1.72384	0	0.15329
Healthy	76.77429	9.20021		76.77429	1.67378	5.14615	9.20021	0	0	0	0.18667	0	0.00787
Healthy	9.72508	12.7834		9.72508	24.06938	26.8347	12.7834	0.77617	0.28125	0	2.42663	0.34905	0
Healthy	26.20164	0.61383		26.20164	1.2228	9.33467	0.61383	0.43436	0.36739	0	1.35538	0.00178	0.69413
Healthy	52.14534	6.79051		52.14534	18.06686	1.00427	6.79051	0	0.00659	0.02102	0.00205	0	0
Healthy	58.10073	0		58.10073	6.29537	5.91732	0	0	0.20558	0.22386	1.82765	0	0.14138
Healthy	62.73642	0		62.73642	12.60878	5.78505	0	0	0.51722	0.0878	0.44937	3.47911	0.0212
D003424	28.37505	4.92622		28.37505	27.05018	37.08979	4.92622	0	0	0	0.08719	0	0
Healthy	44.6047	0.02918		44.6047	22.74829	14.59811	0.02918	0	0.90812	0	0.07986	0	0.04873
Healthy	25.1176	6.37583		25.1176	34.84461	10.43714	6.37583	0	0.08943	0	0.4403	0	0
Healthy	33.8182	0		33.8182	17.44517	3.6577	0	1.02691	0	1.87428	0.51657	0	0.24328
Healthy	48.77218	0.17956		48.77218	20.50444	2.14083	0.17956	3.81688	0.14492	5.5018	0.57888	0	0.0293
Healthy	45.66618	1.00162		45.66618	19.63997	6.0718	1.00162	0.02361	0.64442	0	0	3.38076	0
Healthy	55.40129	0.18608		55.40129	15.48653	11.63969	0.18608	0	0.17283	0	0.00015	0	0
Healthy	59.93208	0		59.93208	16.11202	4.52072	0	0	0	0	0.1557	0	0.04218
D003424	84.32592	0		84.32592	7.14141	4.10823	0	0	0	0	0	0	0
Healthy	15.04625	0		15.04625	28.63707	2.04728	0	0	5.39286	9.90092	3.25948	0	0
Healthy	0.00043	0.09928		0.00043	0.00652	0.00036	0.09928	0	9.50194	0	0.00061	0	0
Healthy	61.74895	0.24793		61.74895	26.15425	2.86728	0.24793	0.08502	0.03014	0.04649	0.10501	0.31573	0.04003
Healthy	87.02538	0.88788		87.02538	2.03508	3.96671	0.88788	0	0	0	0	0	0
Healthy	40.00243	7.97666		40.00243	21.71029	8.18138	7.97666	4.00273	1.22287	0.10475	0.13451	0	0.08237
Healthy	69.9345	0		69.9345	3.69108	4.55652	0	0	0.11284	0.03287	0.61651	0	1.39254
Healthy	1.69901	0		1.69901	41.48752	19.44043	0	0	0	4.2977	3.17693	0	0
Healthy	7.07781	1.16941		7.07781	3.5514	0.01219	1.16941	0	0.41551	0	0.00146	0	0
Healthy	18.15599	0		18.15599	6.44607	16.05238	0	6.12412	0.06014	13.9454	1.57943	0	0
Healthy	31.09353	3.74943		31.09353	16.43337	31.70482	3.74943	0	0	0.00137	0	0	0
Healthy	34.03256	0		34.03256	44.99545	4.08956	0	0.02874	0.00207	0	0	0	0.00559
Healthy	43.90234	11.6699		43.90234	15.11769	8.38872	11.6699	0.16635	3.06488	0	0.88896	0	0.12448
Healthy	44.18122	0		44.18122	21.0963	4.03256	0	0.30671	0.09394	0	3.14423	0	0.05311
Healthy	57.07879	1.08517		57.07879	4.43741	15.24465	1.08517	0	0.37995	0	0.06253	0	0.14253
Healthy	60.22977	1.78806		60.22977	11.48591	13.25753	1.78806	0.12189	0.03604	0	0.06563	0	0.11505
Healthy	44.66737	1.40664		44.66737	7.46247	9.33311	1.40664	1.76195	0.05593	0	1.7676	3.0235	0
Healthy	70.99113	0		70.99113	3.77322	4.52117	0	0	0.13445	0.00549	0.66852	0	1.37421
Healthy	65.52501	4.77156		65.52501	13.63746	3.87158	4.77156	0	0.14994	0	0	0	0.01917
Healthy	6.72201	2.19395		6.72201	3.57708	18.74304	2.19395	5.72931	0	0	0.04024	0	0
Healthy	82.77682	0.14577		82.77682	1.51089	6.7791	0.14577	0	0.06108	0	0.06166	0	0
Healthy	48.8312	0		48.8312	30.06569	2.57526	0	0	1.09462	0	1.03785	0	0
Healthy	13.88629	26.32203		13.88629	13.58218	16.85318	26.32203	0	0	0	0.85292	1.47182	0.12627
Healthy	5.27426	0.74905		5.27426	0	0.00281	0.74905	0	6.74996	0	0.32292	0	0
Healthy	66.74774	0		66.74774	9.33014	6.32497	0	0.57433	0.06972	0	0.36859	0	0.0852
Healthy	20.72115	2.39409		20.72115	7.42724	2.51797	2.39409	0	17.5834	0	3.1382	3.42044	0
Healthy	3.44375	0.00334		3.44375	0.00403	0.00415	0.00334	0	0.21363	0	0	0	0
Healthy	86.56075	0		86.56075	3.61913	3.70422	0	0	0.06702	0	0	0	0.09083
Healthy	53.36043	0.56034		53.36043	12.11788	8.76835	0.56034	14.0475	0	0.7039	0	0.8408	0.02636
Healthy	17.23018	3.21089		17.23018	16.92836	18.02951	3.21089	3.3765	0.33714	1.12322	0.23605	0.66077	0.04644
Healthy	66.47609	8.19234		66.47609	6.42588	2.50024	8.19234	0	0.31109	0	0.03229	0	0.02395
Healthy	70.42368	0.24402		70.42368	16.59155	4.07522	0.24402	0	0.5366	0	0.01033	0	0.01986
Healthy	68.90809	4.17101		68.90809	4.84184	3.47442	4.17101	0.00134	0	0	0	0	0.1941
Healthy	13.65642	0.02147		13.65642	17.07274	19.82963	0.02147	0.26842	0.48568	0.47405	1.71055	2.90329	0.21533
Healthy	23.31875	0.99936		23.31875	0.0274	0.00771	0.99936	0	9.06072	0	6.42193	0	0.19335
Healthy	86.2202	0		86.2202	3.30101	3.67737	0	0	0.06395	0	0	0	0.10931
Healthy	67.27463	10.84798		67.27463	2.28023	0.06697	10.84798	0	0	0	0	0	0
Healthy	9.46394	0.02915		9.46394	18.21155	9.35266	0.02915	0	9.45909	3.54756	7.6329	0	0.01852
Healthy	2.87834	1.99799		2.87834	5.07049	0.01553	1.99799	1.48707	1.28562	0	23.59345	0	0
D003424	59.91544	3.53922		59.91544	0	19.1228	3.53922	0	0	0	0	0	0
Healthy	91.68174	0		91.68174	0.6148	1.54391	0	0.56621	0	0	0	0	0
Healthy	84.63343	1.19992		84.63343	3.27182	2.83547	1.19992	0	0	0	0.03332	0	0
Healthy	12.57045	4.22462		12.57045	33.2969	9.14056	4.22462	1.62563	0	0	1.89771	0	0
Healthy	75.06792	4.85572		75.06792	1.2544	3.12526	4.85572	0	0	0	0.01359	0	0
Healthy	63.95996	0.00232		63.95996	9.70855	14.07522	0.00232	0.04037	0.10501	0	0.43282	0	0.0251
Healthy	0	8.44491		0	11.32128	18.40296	8.44491	0	1.59656	4.13628	0.41958	0	0
Healthy	68.88568	6.11977		68.88568	1.66774	1.86508	6.11977	0	0	0	0	0	0
Healthy	79.02282	0.02344		79.02282	2.17026	7.62866	0.02344	0	0	0	0.04561	0	0
Healthy	39.54577	0.00073		39.54577	32.47289	4.46338	0.00073	0	0.0773	0.14722	0.14832	0.65041	0
Healthy	27.5197	0		27.5197	21.91208	2.40004	0	2.15259	0	0	0	0	0
Healthy	53.1593	0.31742		53.1593	23.91447	8.03068	0.31742	0.20079	0.15172	0.40155	0.09504	0	0.0866
Healthy	48.5162	0		48.5162	0	0	0	0	0	0	0	0	0
Healthy	2.98891	0		2.98891	30.40498	17.6776	0	0.68396	0	28.5491	2.72864	2.76683	0
Healthy	60.54547	9.25559		60.54547	2.20248	1.28015	9.25559	0.76509	0	0	0.03996	0	0.33995
Healthy	28.75621	0.26595		28.75621	28.16387	9.39614	0.26595	0	0.96709	0	0.00136	0	0
D003424	37.16493	2.24791		37.16493	7.26133	28.7058	2.24791	1.8239	0.45932	0	0.22442	0	0
Healthy	56.71773	0.00126		56.71773	6.5284	10.28388	0.00126	12.5435	0.0195	0	1.40574	0	0.53861
Healthy	56.3158	0		56.3158	5.33268	24.16061	0	0	0.01631	0	0.04754	0	0.09781
Healthy	13.4359	2.64705		13.4359	0.43166	5.8327	2.64705	43.6005	0	0	1.51622	0	0.68468
D003424	46.82641	3.3221		46.82641	17.05564	12.38413	3.3221	0	0.0498	0	0.54192	0	0.01841
Healthy	67.86751	6.27789		67.86751	5.0469	4.33631	6.27789	0	0	0	0	0	0
Healthy	80.98922	0		80.98922	13.15953	1.75716	0	0	0	0	0	0	0
Healthy	25.67731	6.5835		25.67731	28.08165	18.40337	6.5835	0	0.01236	0	0.03886	0	0
Healthy	88.6322	3.46228		88.6322	1.14033	1.51576	3.46228	0	0.25008	0	0.13239	0	0.0054
Healthy	39.09706	2.2014		39.09706	22.08237	4.10646	2.2014	0.0088	0.53095	1.80177	0.03749	0	0
Healthy	33.77516	0.7081		33.77516	25.5751	15.43743	0.7081	0.02447	0.23289	0	0.25563	2.87235	0
Healthy	19.08522	2.40528		19.08522	26.99593	27.05509	2.40528	0	1.04843	0	0.59547	0	0
Healthy	59.1091	0.63203		59.1091	1.94154	13.85599	0.63203	1.3283	0.39645	0.09868	0.16482	0.16438	0.06872
Healthy	22.5582	0.04508		22.5582	3.32933	16.30981	0.04508	0	0.61051	1.18226	0.37042	12.2744	0.74541
Healthy	37.53204	0		37.53204	31.77801	8.95238	0	0	1.50452	0	0	0	0
Healthy	58.43814	0.30932		58.43814	1.10321	0.27707	0.30932	0	0.10505	0	0.40764	0.14244	0
Healthy	23.76198	0		23.76198	27.46447	6.77587	0	0.91401	9.25788	0.05073	1.94761	2.42624	0.06162
Healthy	32.36471	0.03754		32.36471	15.92555	10.75636	0.03754	3.33406	0.20378	2.30841	0.12726	0	0.18646
Healthy	14.68862	13.0178		14.68862	13.78159	22.71514	13.0178	0	2.2921	0	8.66768	0	0
Healthy	34.07345	0.04557		34.07345	44.80996	5.17516	0.04557	0	0.2392	0.1068	0.07901	0	0.06547
Healthy	18.82843	5.43514		18.82843	43.58366	14.26202	5.43514	0.16201	0.56306	0	0.33759	0	0
Healthy	17.09535	0.01113		17.09535	16.57425	21.325	0.01113	0	5.84603	0	3.98303	0.01541	0.23847
Healthy	45.17916	3.52687		45.17916	10.51045	6.88399	3.52687	0.77287	0.03885	0	0.02564	0	0.08041
Healthy	19.82885	0		19.82885	28.20531	33.54678	0	0	0.00711	0	0	0.58507	0
Healthy	92.4096	0		92.4096	1.78141	1.15322	0	1.88348	0	0	0	0	0
Healthy	10.12874	0		10.12874	46.8281	25.6118	0	0	0	0	0	0	0
Healthy	35.57313	0		35.57313	37.47046	3.62559	0	0	4.40984	0	1.42651	0	0
Healthy	71.11603	0		71.11603	2.51416	0.71487	0	0	0	0	0	0	0.12119
Healthy	42.51095	0		42.51095	6.08218	6.66585	0	2.90132	0.08492	8.00768	1.73064	0.02402	0.02195
Healthy	69.65916	0.77647		69.65916	6.5257	3.5277	0.77647	0	0.08113	0	0.22175	0	0.37382
Healthy	66.71053	5.66652		66.71053	3.96175	4.56076	5.66652	0	0.00116	0	0.06109	0	0.03254
Healthy	38.67925	1.53411		38.67925	18.45423	11.12826	1.53411	0.03767	0.65368	0	0.15245	0	0
Healthy	58.1287	0.5334		58.1287	6.48448	4.39045	0.5334	8.45768	0	0	0.20077	0	0.50177
Healthy	2.69883	0.00662		2.69883	1.31161	0.01453	0.00662	0	0.01861	0	0.00705	0	0
Healthy	38.60053	0		38.60053	24.39424	8.4586	0	0	8.38371	0.34226	3.54521	3.3537	0.87373
Healthy	27.58095	0.47986		27.58095	9.03548	5.3228	0.47986	0	0.10993	0	0.09404	0	0
Healthy	69.24905	0		69.24905	0.938	12.45604	0	0	0	0.0287	0.12827	0	1.43761
Healthy	30.23467	1.12556		30.23467	47.81394	2.93233	1.12556	0.03824	0.3743	0.15533	0.05531	0	0.12123
Healthy	67.07015	1.52137		67.07015	3.50565	5.63152	1.52137	0.13672	0.14589	0	0.16911	0	0.01901
Healthy	43.44494	0.34107		43.44494	3.27068	0.0007	0.34107	0	0.47209	0	0.00102	0	0.00635
Healthy	45.52648	4.25651		45.52648	20.51761	1.77306	4.25651	0	0.01141	0	1.32217	0	0.00828
Healthy	29.04447	0		29.04447	32.39544	4.51531	0	3.57716	4.11471	0	0.46891	2.64687	0
Healthy	95.28645	2.33123		95.28645	0.98278	0	2.33123	0.03461	0.07273	0	0	0	0
Healthy	29.61175	0.01386		29.61175	21.77925	19.42858	0.01386	0.05854	0.40382	3.24923	1.09846	0	0.02244
Healthy	19.55294	0		19.55294	50.37572	0.03068	0	0	0	0	0	0	0
Healthy	10.76329	6.37939		10.76329	32.93799	11.57818	6.37939	0.50632	0.19675	1.09162	0	0	0
Healthy	63.77627	0		63.77627	14.62348	1.42659	0	0	0	0	0.26306	0	0.05709
Healthy	65.94764	11.24915		65.94764	2.23369	0.104	11.24915	0	0	0	0	0	0
Healthy	37.37198	0		37.37198	12.17318	21.66445	0	2.41684	0.03096	0.29309	0	0.95102	0.03354
Healthy	68.43482	8.52248		68.43482	1.85708	0.01409	8.52248	0	0.15629	0	0.17924	0	0.03332
Healthy	68.7675	0.34951		68.7675	2.22832	7.69057	0.34951	0.56418	0.02519	0	0.31033	0	0.07033
Healthy	21.83488	0		21.83488	22.07464	15.77081	0	0.86309	0.3327	1.42082	0.82384	0	0.11673
Healthy	73.45565	0.66822		73.45565	8.98104	1.56594	0.66822	0.50523	0	0	0	0	0
Healthy	37.03071	0.04725		37.03071	36.07128	9.15377	0.04725	0.233	0.30544	0	0.17756	0	0.17313
Healthy	70.18205	2.81667		70.18205	5.81854	4.58945	2.81667	0.11769	0.00741	0.07672	0	0	0.11263
Healthy	62.93172	0		62.93172	12.20105	6.88002	0	0	0	0	0.01147	0	0.27753
Healthy	79.21326	3.04829		79.21326	0.9112	1.58475	3.04829	0	0	0	0	0	0
Healthy	53.18318	0		53.18318	12.85301	17.12874	0	0	0	0	0	0	0
Healthy	60.47659	0		60.47659	17.77409	2.12718	0	1.01338	0.39949	0	0	0	0
Healthy	17.58518	0.19875		17.58518	33.24214	18.39106	0.19875	0	0.74517	0	0.68918	0	0.18905
Healthy	21.73269	15.2083		21.73269	12.4927	6.06338	15.2083	2.56749	0	3.11355	0.92443	0	0
Healthy	50.98966	13.25199		50.98966	14.73325	2.48	13.25199	3.88042	0.25203	0	0.14535	0	0
Healthy	48.94842	0.00808		48.94842	18.37778	13.67715	0.00808	1.30576	0.04235	0.25684	0	0.97972	0.07584
Healthy	21.50326	1.02733		21.50326	24.06397	12.55573	1.02733	1.85173	4.33251	4.80982	0.07226	0	0.05127
Healthy	58.55434	0.05691		58.55434	13.02272	13.02506	0.05691	0.01715	0.03194	0	0.01782	0	0.06363
Healthy	78.31406	0.04204		78.31406	2.05964	8.11221	0.04204	0	0	0	0.01945	0	0
D003424	67.89486	0		67.89486	4.15166	5.09125	0	0	0.17726	0	0.07211	0.21238	0.37936
Healthy	62.7212	0		62.7212	4.06705	0	0	0	0.42491	0	3.2435	0	0.01869
Healthy	39.76246	10.2147		39.76246	31.72952	4.68892	10.2147	0.03737	0.38136	0	0.20942	0	0.08412
Healthy	73.22391	4.40278		73.22391	2.51772	0.22984	4.40278	2.26273	0.01793	0	0.01272	0	0
Healthy	76.77715	9.26894		76.77715	1.70965	4.92595	9.26894	0	0	0	0.22134	0	0.02269
Healthy	79.07153	3.15084		79.07153	0.89442	1.59209	3.15084	0	0	0	0	0	0
D003424	70.85914	0		70.85914	9.50554	10.3412	0	0	0	0	0.03846	0.00109	0
D003424	66.04005	0.19946		66.04005	9.78822	6.16688	0.19946	0	0	0	0.11482	0	0
Healthy	8.99304	0.47951		8.99304	18.1056	2.0174	0.47951	40.4449	0.67514	0	0.05649	0	0
Healthy	28.36889	0.01454		28.36889	20.9383	17.67386	0.01454	0	0.68721	0	1.93649	0	0.03581
Healthy	60.15458	0		60.15458	1.93883	4.22561	0	4.46162	0	0.1863	0.12516	0	0.82641
Healthy	51.11411	0		51.11411	15.08547	5.26079	0	2.61066	0.19439	1.78079	0.51366	0.016	0
Healthy	70.28682	0.06266		70.28682	6.21972	5.41384	0.06266	0	0.00277	0	0.23238	0	0
Healthy	56.74984	0.04425		56.74984	20.8684	2.18693	0.04425	0	1.36568	0	0	0	0
D003424	0	0.36208		0	1.96772	0	0.36208	0	3.12424	0	0	0	0
Healthy	88.62397	3.40948		88.62397	1.17715	1.42044	3.40948	0	0.24276	0	0.1649	0	0
Healthy	80.99515	0		80.99515	12.18986	1.69303	0	0	0	0	0	0	0
Healthy	23.65521	0.01779		23.65521	18.03954	44.91768	0.01779	0.08205	0.00898	0.40579	0.17727	0	0
Healthy	61.74899	0.02171		61.74899	6.43528	13.31973	0.02171	0	0.04398	0	0.01319	0	0.13989
Healthy	13.47813	2.77942		13.47813	1.54812	5.98245	2.77942	43.1425	0.00359	0	1.53604	0	0.72042
Healthy	66.37974	8.10882		66.37974	6.16934	3.66593	8.10882	0	0.27051	0	0.04026	0	0.02192
Healthy	43.4764	0		43.4764	8.69614	11.64901	0	0.09713	0.01094	3.40764	0	0	0.2407
Healthy	53.92823	15.6181		53.92823	3.99133	1.27994	15.6181	0	0.24763	0	0.80836	0	0.01971
Healthy	64.38419	0		64.38419	23.60327	4.12673	0	0	0	0	0.06791	0	0.43782
Healthy	70.43552	6.29626		70.43552	4.77259	2.52642	6.29626	0	0	0	0	0	0
Healthy	22.27282	4.83567		22.27282	19.09712	33.27022	4.83567	0	0.90448	0	0.37339	0	0
Healthy	20.08361	0		20.08361	25.78643	28.98953	0	1.91184	0.42319	0.93713	0	0	0
Healthy	28.22264	0		28.22264	42.80357	2.37697	0	1.18777	2.59765	0	0	0	0
Healthy	0	23.01613		0	6.7886	0.65981	23.01613	0	57.00659	0	0	0	0
Healthy	37.96806	4.79202		37.96806	13.74035	14.03441	4.79202	0.41479	1.45959	0	0.21324	0	0.04552
Healthy	9.45133	0		9.45133	0.45006	0.73753	0	0.14167	0	0	0.63296	0	0
