group	Rikenellaceae	Burkholderiaceae	Enterobacteriaceae	Acidaminococcaceae	Desulfovibrionaceae	Coprobacteraceae		Bacteroidaceae	Lachnospiraceae	Rikenellaceae	Tannerellaceae	Burkholderiaceae	Marinifilaceae	Oscillospiraceae	Veillonellaceae	Pasteurellaceae	Peptostreptococcaceae
Healthy	7.35258	1.29309	0	0	0.13981	1.81698		22.27245	8.78667	7.35258	7.80068	1.29309	1.04354	0.06446	0	0	0
Healthy	13.31143	0.04607	0	2.89576	0.0547	0		11.83145	7.99698	13.31143	2.77931	0.04607	0.73352	0.03043	0.03439	0	0
Healthy	1.84322	0	0	0	0	0		43.08001	20.13934	1.84322	0.258	0	0	0	0	0.57054	0.52519
Healthy	8.01038	0	1.05445	0	0	0		7.64527	1.19353	8.01038	9.16335	0	0	0	0	0	0
Healthy	8.21645	3.95141	0.02521	0	0.02018	0.06698		50.59703	10.29523	8.21645	3.2044	3.95141	2.15396	0.01266	0.01632	0.0074	0.01808
Healthy	0.00967	0	5.98889	0	0	0		42.25454	0.01652	0.00967	0	0	0	0	1.90205	0.25917	0
Healthy	15.99428	0.24218	0.05681	0	0.10065	0.01569		46.13915	5.67848	15.99428	4.45855	0.24218	0.8472	0.013	0	0	0
Healthy	9.18358	0.65059	0	0	0	0		20.96057	31.99738	9.18358	2.72413	0.65059	0	0	0	0	0
Healthy	0.87286	0	0	0	0	0		29.46936	12.73672	0.87286	49.4569	0	0	0.30781	0	0	0
Healthy	0.95823	0	0	0	0	0		30.36358	12.56305	0.95823	50.0513	0	0	0.27872	0	0	0
Healthy	0.14789	0.06354	0.18363	0	0	0.13281		57.58185	26.92893	0.14789	1.50233	0.06354	0.5126	0.00925	0.04752	0.04594	0.40995
Healthy	6.62181	0.46762	0.43531	0	0.16201	0.09874		17.70246	14.2015	6.62181	1.62686	0.46762	1.56074	0.11682	0.01295	0.03447	0.08172
Healthy	9.1973	0.06563	0.02355	0	0	0.07646		39.38293	17.86529	9.1973	9.79076	0.06563	0	0.15224	0	0	0.00827
D001528	2.23567	0.01026	0.06541	0	0.02648	0.01992		92.27476	0.33573	2.23567	0.06251	0.01026	0.08368	0.01224	0	0	0
Healthy	2.15035	6.0243	0	0	0	0		55.15282	5.14384	2.15035	5.78556	6.0243	1.06782	3.57515	0	0	0
Healthy	1.2489	0	0.13243	0	0	0		36.57872	7.7409	1.2489	1.99738	0	0	0	0	0	0
Healthy	8.53596	0.02587	0.07343	0	0	0		17.59292	6.42589	8.53596	1.10872	0.02587	0	0.0682	0	0	0
Healthy	0.1243	0.07167	0	0	0	0		14.16721	35.32244	0.1243	0.0763	0.07167	0	0	0.59026	0.90323	4.86324
Healthy	0	0.08902	0.33565	0	0.00134	0		85.42168	1.15802	0	3.39719	0.08902	0	0.17362	0.02965	0	0
Healthy	2.2444	0	0.70849	0	0.01083	0		57.31964	7.98688	2.2444	13.97337	0	2.12682	0.23143	0.28895	0.08201	0.28766
Healthy	0	0.09458	0	1.31149	0	0		22.47079	43.34919	0	3.72492	0.09458	0	0	0	0	0
Healthy	1.39487	0.6435	0.20349	6.39704	0.05404	0.01839		8.15512	10.04519	1.39487	0.32358	0.6435	0.43282	0.36254	0.17725	0.76372	0.00623
Healthy	3.14732	0.04294	7.69286	0	0	0		21.9047	13.76377	3.14732	0.4762	0.04294	0.82312	0.10466	0.05159	0	0.07547
Healthy	0.0068	1.01327	0.33353	0	0	0		20.8806	10.3306	0.0068	0	1.01327	0	0	6.54078	0.07514	0.05697
Healthy	0.37364	0	0.06846	3.3552	0.2837	0.00308		4.32124	27.19868	0.37364	0.21075	0	0	0.09023	0.31724	5.23572	1.68724
Healthy	0.01377	8.37654	0.16585	0	0	0		39.58107	10.63134	0.01377	1.31607	8.37654	0	0	2.87665	0.79931	0.03944
Healthy	1.39401	0	0	2.19773	0.02068	0.16341		28.10073	9.64414	1.39401	0.37688	0	0	0.00868	0	0	0
Healthy	4.12104	1.81935	0	0	0.01355	0		43.56396	25.554	4.12104	0.63356	1.81935	0	0.02848	0.00616	0.22489	0
Healthy	7.13002	0.26952	1.46629	0	0.00275	0.11986		7.1412	3.9878	7.13002	0.17595	0.26952	0.6578	0.18118	0.0048	0.00682	0.03378
Healthy	12.02497	0.05799	0	0	0.82772	0.33851		20.44669	5.41763	12.02497	16.18418	0.05799	1.62782	1.36548	0	0	0
Healthy	1.46803	0.05795	0.06286	0	0.00488	0		18.18586	33.57152	1.46803	1.20111	0.05795	0.34541	0.03029	0	0	0.05699
Healthy	0.00615	0	55.8431	0	0	0		0.65962	0.00907	0.00615	0.10177	0	0	0	0	0	0
Healthy	2.49569	0.18622	0	0	0.01778	0		8.77497	46.0693	2.49569	0	0.18622	0	0	0	0	0
Healthy	12.89335	0.24815	0	0.02832	0.18711	0.04449		25.28206	6.76572	12.89335	5.25831	0.24815	1.14494	0.24567	0	0	0
Healthy	1.27303	0.24236	11.121	0	0.74732	0		9.24953	0.36362	1.27303	2.94672	0.24236	0	0.08838	0	0	0
Healthy	24.2629	3.06863	0	0	0.50872	0.06695		31.44439	23.85291	24.2629	6.29011	3.06863	0.85886	0.26481	0	0	0
Healthy	0.69128	5.07894	0	0	0	0.10925		72.03354	1.99483	0.69128	4.14913	5.07894	0.96444	0.01418	0.03341	0	0
Healthy	0	0	32.52449	0	0	0		0.04442	0.00888	0	0	0	0	0	0.00156	0.00294	0
Healthy	11.38922	0.80141	0	0.02314	0.012	0.03293		32.79062	12.84546	11.38922	4.6528	0.80141	1.6641	0.34447	0	0	0
Healthy	0.7776	0.39702	0.65276	0	0.04979	0.06066		7.31522	20.51644	0.7776	0.63631	0.39702	0.63798	0.03057	0.00301	0.02082	0.01117
Healthy	24.3083	0.01701	14.3158	0	0	0		0.15249	14.42835	24.3083	0	0.01701	0	0.37022	1.49971	0	0.42217
Healthy	0.50714	0	0.01292	0	0	0		26.51229	34.20134	0.50714	0.01252	0	0.63649	0.07604	0.01128	0.02972	0.00383
Healthy	16.41882	0.13383	0	0	0.0743	0		23.2314	1.29191	16.41882	0	0.13383	0	1.43055	0	0	0
Healthy	2.11244	5.99498	0	0	0.01159	0		54.19222	5.04152	2.11244	5.17688	5.99498	1.09133	0.15279	0	0	0
Healthy	1.51516	0.47338	0.21333	0	0	0		83.83337	1.89543	1.51516	5.71773	0.47338	0	0.05978	0	0	0
Healthy	21.64751	0	0	0	0.80345	0		16.87444	1.29591	21.64751	5.0562	0	0	0	0	0	0
Healthy	12.4838	0.1777	0	0	0	0		64.98727	0.92175	12.4838	1.91332	0.1777	0	0.00249	0	0	0
Healthy	1.92107	0.00909	0	0	0	0		22.75912	22.55743	1.92107	0.29444	0.00909	0.71679	0.28195	0.35008	0.09735	0.53341
Healthy	5.84641	0	0.24621	0.7856	0	0		12.79357	34.77318	5.84641	1.20981	0	0	0	0	0.23922	0
Healthy	7.00914	0.23698	0.25396	0	0.01769	0		50.73996	5.92316	7.00914	2.39559	0.23698	0.64289	1.49249	0	0.13631	0
Healthy	4.31662	0.02417	0	0	0	0		31.71621	3.21747	4.31662	4.70003	0.02417	0	0.886	0	0	0
Healthy	18.27382	0.06327	0.07389	0	0	0.31645		52.27054	0.75253	18.27382	3.2032	0.06327	1.18175	2.91645	0	0	0
Healthy	18.12182	0.24261	0	0	0.03104	0		23.72004	4.13004	18.12182	0	0.24261	0.74625	0.39471	0	0	0
Healthy	0	0	31.3729	0	0	0		33.93793	12.60723	0	0	0	0	0	0	0	0
Healthy	1.37672	0	0	0	0	0		18.16713	15.37404	1.37672	2.36166	0	0	0.28183	0	0	0
Healthy	6.71828	0.03129	0	0	1.5784	0		56.47394	1.03475	6.71828	4.86745	0.03129	1.32488	0.39505	0	0	0
Healthy	0	0	0	0	0	0		48.1969	12.4866	0	9.67893	0	0	0	0	0	0
Healthy	4.30037	0	0	0	0	0		36.95608	7.68091	4.30037	0.02595	0	0	0	0	0	0
Healthy	14.42856	0.02946	0.02945	0	0.09324	0		45.00255	8.76921	14.42856	5.14759	0.02946	1.95209	0.08669	0	0	0
Healthy	1.7849	0.08284	0	4.61571	0	0.14277		63.75469	9.93586	1.7849	2.72233	0.08284	0.99132	0.01319	0	0	0
Healthy	2.23234	2.56505	0	0	0.00606	0.04437		60.55751	20.0526	2.23234	0.76809	2.56505	0.32299	0	0.02685	0.3614	0
Healthy	12.99816	0.10293	0.02759	0	0	0		49.18574	10.52208	12.99816	3.39997	0.10293	0	0	0	0	0
Healthy	32.48017	1.11226	0	0	0.37944	0.06473		19.63911	19.46764	32.48017	9.24018	1.11226	0.93573	0.34786	0	0	0
Healthy	14.52232	1.86967	1.2049	0	0.20722	0.16633		23.78784	8.30832	14.52232	5.93512	1.86967	1.54725	2.62056	0.06752	0	0
Healthy	0.04141	1.47083	0.01169	0	0.00325	0.00881		18.1339	43.48864	0.04141	2.10418	1.47083	0.06477	0.04505	0.00461	0.00019	0.37504
Healthy	0	0.03327	0.26918	0	0.00767	0		73.54522	1.82593	0	2.78647	0.03327	0	0.61689	1.05219	0	0
Healthy	1.87168	0.056	0.75317	0	0.03757	0.00064		8.41631	33.71075	1.87168	1.93667	0.056	0.57831	0.63667	0	0	0.1625
Healthy	2.72576	0.03117	0	0	0	0		26.57558	14.4342	2.72576	2.12393	0.03117	0	0.08543	0	0	0
Healthy	8.45238	0.25649	0.10629	0	0.02839	0		14.1127	8.22138	8.45238	0.98264	0.25649	0.18809	0.00096	0.26819	0.06683	0.18074
Healthy	7.93504	2.11366	0.00945	0	0.03244	0		55.38143	1.79405	7.93504	0.01086	2.11366	2.34111	0.1843	0.0289	0	0
Healthy	0	0	7.82207	0	0	0		72.1312	5.0581	0	0	0	0	3.37969	0	0.07246	0
Healthy	0.729	4.71587	0	0	0	0.10512		73.0961	1.90078	0.729	4.20333	4.71587	0.98143	0	0.03804	0	0
Healthy	3.2462	0.78712	0.06281	0	0	0.08734		58.48697	3.65012	3.2462	1.83041	0.78712	0	0.04482	0	0	0
Healthy	0.79513	0	0	0	0	0		15.75812	10.61721	0.79513	0.39854	0	0	0	0	0	0
Healthy	0	0.3674	22.93109	0	0	0		11.01509	22.43756	0	0	0.3674	0	0.26053	0.02569	0.02138	0
Healthy	13.77897	0.27769	0.02112	0	0	0		62.42162	0.779	13.77897	1.94938	0.27769	0	0.04251	0	0	0
Healthy	7.66546	0.05967	0.5002	0	0.08063	0.07385		12.00177	37.78292	7.66546	0.58518	0.05967	1.0692	0.30875	0	0	0
Healthy	1.6388	0	0.08051	0	0.07621	0		50.12641	14.95768	1.6388	6.08633	0	0.68218	0.09694	0	0	0
Healthy	0.30224	0	0	2.22449	0	0		81.9418	8.13644	0.30224	1.90899	0	0	0	0	0	0
Healthy	4.04887	1.89431	0.2624	0	0.05312	0.18804		17.64056	17.22782	4.04887	17.48945	1.89431	1.96663	0.11274	0.22503	0.35055	0.03665
Healthy	27.22123	0.83108	0	0	0.66426	0		7.10204	6.09247	27.22123	11.74566	0.83108	0.44392	0	0.09331	0.11432	0
Healthy	20.90309	5.06271	0	0	0.17736	0.04959		35.61887	21.49929	20.90309	3.42493	5.06271	0.82579	0.21966	0.008	0.06965	0
Healthy	1.79271	0	0	2.00706	0	0.00892		57.36117	17.0788	1.79271	3.42062	0	1.19451	0.0272	0	0	0
Healthy	0	0	43.4978	0	0	0		10.72282	0	0	0.02409	0	0	0	0	0	0
Healthy	4.97302	0	1.83613	0	0.23576	0		9.00722	6.3569	4.97302	10.76577	0	0.57508	0	0	0	0.011
Healthy	5.89298	0.0032	0	0	0.06913	0.07609		26.67245	15.5942	5.89298	8.21041	0.0032	2.1751	0.26753	0	0	0
Healthy	0	0	62.5387	0	0	0		22.48205	0	0	0.00919	0	0	0	0	0	0
Healthy	0.08452	0.64128	0.06254	0	0.06516	0.03995		55.53003	20.85909	0.08452	2.7265	0.64128	1.60544	0	0.01863	0.31264	0.08644
Healthy	1.93017	0.01433	0	0	0	0		39.52131	24.06429	1.93017	0.17836	0.01433	0	0	0	0	0.26426
Healthy	8.27131	0.27631	0.05983	0	0.08689	0		55.86735	3.00788	8.27131	5.08224	0.27631	1.1158	0.62255	0.19116	0.03259	0
Healthy	0	0	0	0	0	2.27896		69.92584	18.62175	0	0	0	0	0	0	0	0
Healthy	0	0	4.06977	0	0	0		92.28812	0.66851	0	0	0	0	0.08265	0	0	0
Healthy	7.20913	0.62	0	0	0.05133	0		56.76219	5.39999	7.20913	5.80336	0.62	0	0.06076	0	0	0
Healthy	31.75494	0	0.33364	0	0	0		0.17134	38.61192	31.75494	0.01045	0	0	1.45543	0.0084	0.02782	0.85915
Healthy	0	0.01279	80.13838	0	0	0		0.39778	4.42763	0	0.00371	0.01279	0	0	0.04813	0.05272	0.01069
Healthy	0	0.05063	0.24223	0	0.00131	0		74.31237	1.76436	0	2.78142	0.05063	0	0.58265	1.06655	0	0
Healthy	7.50299	0.29636	2.07863	0	0.13869	0.03062		11.10768	28.18362	7.50299	1.0573	0.29636	0	0.19217	0	0	0
Healthy	1.8701	0.03146	0	0	0	0		36.14813	8.52487	1.8701	0.16108	0.03146	0	0	0.35511	3.88326	0.1041
Healthy	5.1828	0.21874	13.8152	0	0	0.06363		22.15455	4.1573	5.1828	3.24328	0.21874	1.89899	0	0	0	0
Healthy	4.84542	0.03667	0.0169	0	0.02491	0.02677		47.87321	18.15322	4.84542	2.95172	0.03667	1.13434	0.15336	0.27777	0.0088	0.25586
Healthy	3.33012	0.07373	0.62891	0	0	0.15769		31.74023	25.14157	3.33012	0.21034	0.07373	0	0.00138	0	0	0.00675
Healthy	0	0	0.01943	2.17155	0	0		42.38691	36.58789	0	0.76582	0	0	0	0.39035	1.64168	0
Healthy	23.198	0.11219	0.97398	0	0.0363	0		20.39477	7.39893	23.198	10.16525	0.11219	3.22139	0.34667	0.01951	0.07075	0.00447
Healthy	1.07556	0	0	0	0	0		30.35471	12.4184	1.07556	50.5929	0	0	0.29679	0	0	0
Healthy	8.27923	1.14166	1.9444	0	0	0		19.90815	24.78142	8.27923	6.44155	1.14166	2.15496	0.0064	0.14651	0.03244	0.02578
Healthy	2.22503	0.73316	0	0	0.01019	0		30.56372	17.04066	2.22503	0.49912	0.73316	1.83234	0.00722	0.01216	0	0.02149
Healthy	0.18145	0.09698	1.27172	0	0.00341	0		27.62825	21.20273	0.18145	5.88788	0.09698	0	0.21061	0.41101	0.48809	0.02005
Healthy	0.09285	0	0	0	0	0.0872		46.07811	20.19863	0.09285	2.90933	0	0	0	0	0	0
Healthy	12.58348	0.08145	0.05524	0	0.96884	0.29817		18.87889	4.0237	12.58348	16.01859	0.08145	1.72073	1.3948	0	0	0
Healthy	7.90788	0.64181	0.56505	0	0.28307	0		28.43612	6.4048	7.90788	0.95387	0.64181	2.22115	0.0254	0	0.015	0.02365
Healthy	1.21987	0.29002	10.2371	0	0.73117	0		9.16709	0.41297	1.21987	3.12339	0.29002	0	0.10649	0	0	0
Healthy	0.80161	0	0	0	0	0		4.37752	20.47647	0.80161	0.63763	0	0.43023	0.15821	0	0	0.07386
Healthy	13.84575	1.40232	0.06052	0	0.08654	0.37419		32.06316	6.4805	13.84575	10.17225	1.40232	2.36522	0.18732	0.0221	0.01469	0
Healthy	7.05682	0	0	0	0	0.61046		19.98645	12.59497	7.05682	2.01525	0	0	0	0	0	0
Healthy	8.9636	0.09477	0	0	0	0.03031		39.40527	17.74424	8.9636	9.19433	0.09477	0	0.10031	0	0	0.0811
Healthy	11.39818	2.8427	0	0	0	0		31.11796	3.77426	11.39818	3.37864	2.8427	1.09681	0.02274	1.40193	0.11712	0
Healthy	15.56255	1.03817	0	0	0	0		36.69251	0	15.56255	0.66952	1.03817	0	0	0	0	0
Healthy	17.45076	2.36653	0	0.26904	0	0		40.28382	7.19778	17.45076	1.84475	2.36653	0.73705	0.0664	0.06186	0.79162	0
Healthy	1.39634	0	0	0	0	0		28.66133	27.07533	1.39634	1.12023	0	0	0	0	0.06818	0.87784
Healthy	0	0.01532	34.45613	0	0	0		49.87737	5.88527	0	2.08873	0.01532	0	0.04019	0.21974	0.04329	0
Healthy	1.51475	0.10453	1.63541	0	0.10866	0		73.87511	3.62742	1.51475	8.6415	0.10453	0	0.93837	0	0	0
Healthy	9.20106	0	0	0	0	0		40.10883	10.0246	9.20106	2.48439	0	0	0	0	0	0
Healthy	0	0.08514	38.6007	0	0	0		2.7638	0	0	14.9278	0.08514	0	0	0	0	0
Healthy	0	0	0.77311	0	0	0		67.13084	2.59399	0	0	0	0	0.00309	0.84891	0	0
Healthy	0.73704	0	0	0	0	0		23.29988	27.98525	0.73704	0.02872	0	0	0	0	0	0
Healthy	14.84236	0.14531	0.11603	0	0	0		53.59466	1.48986	14.84236	1.03011	0.14531	0.61472	0.02129	0	0	0
Healthy	3.31633	0.16143	0	0	0.01495	0.06573		12.31826	23.68999	3.31633	5.34445	0.16143	0.89596	0.03283	0	0	0.22763
Healthy	8.76831	0.03181	0.40174	0	0.05606	0.03502		18.94025	31.47162	8.76831	0.46292	0.03181	0.69718	0.26072	0	0	0
Healthy	7.66526	0.17843	0.1872	0	0.05072	0.06003		36.2321	28.53742	7.66526	1.02101	0.17843	0.69424	0.00372	0	0	0
Healthy	8.28848	0.19631	0.0171	0	0.08122	0		54.23624	4.66185	8.28848	2.31324	0.19631	1.03046	0.13341	0	0	0
Healthy	0.62148	0.04145	0.03707	3.24274	0	0		42.99865	36.40244	0.62148	1.3082	0.04145	0	0	0	0.17324	0.05342
Healthy	0.41145	0.04622	0	0	0.23754	0.39997		28.72009	38.72134	0.41145	5.24716	0.04622	0.94466	0.02433	0	0	0.15557
Healthy	8.80152	0.19432	0.11288	0	0.15293	0		55.37821	6.41366	8.80152	2.34174	0.19432	1.00789	2.61294	0	0	0
Healthy	17.33275	0.04286	0.248	0	1.83635	0		13.23442	0.76608	17.33275	4.79738	0.04286	0	0.09656	0	0	0
Healthy	1.4391	0.13374	1.50464	0	0.10447	0		73.52413	4.12593	1.4391	8.70937	0.13374	0	1.06188	0	0	0
Healthy	0.10966	0.07502	0.61381	0	0.02126	0.08217		31.2318	18.19203	0.10966	0.00366	0.07502	0.60492	0.04484	0.00027	0.02509	0.00694
Healthy	2.44263	0.28159	1.2401	0	0.19795	0		50.24923	0.88446	2.44263	1.69603	0.28159	0	1.47506	0	0	0
Healthy	0	0	0	7.61618	0	0		11.39009	52.88648	0	0	0	0	0	0	0	0
Healthy	0	0.41347	0.02444	0	0	0		85.66716	0.72839	0	1.8481	0.41347	0	0	0.00139	0	0
Healthy	5.90046	0.03185	6.04552	0	0.37399	0		21.35688	4.26733	5.90046	0.00542	0.03185	1.25568	0.07403	0.01176	0	0.0061
Healthy	13.31968	0.23006	3.81471	0	0.24541	0.37142		30.9623	12.47854	13.31968	17.36036	0.23006	1.39486	1.35234	0	0	0
Healthy	1.17345	0.01797	0	0	0	0		13.64696	15.36356	1.17345	0.01456	0.01797	0	0	0.40557	2.46933	0.15004
Healthy	5.64434	0.58131	0.7485	0.03014	0.01908	0.28457		34.61334	19.89163	5.64434	2.55664	0.58131	1.25313	0.04288	0	0.01752	0.3995
Healthy	4.89091	0.30087	0	0	0.101	0		29.57294	4.18866	4.89091	4.67668	0.30087	0	1.11781	0.01661	0	0.01066
Healthy	0.93559	0	0	0	0	0		29.70918	18.02443	0.93559	0.01788	0	0	0	0	0	0
Healthy	0	0	0	0	0	0		39.30046	6.03192	0	0.76546	0	0	0	0	0	0
Healthy	0.93521	0.04101	0.29626	0	0	0.43957		52.53303	8.46781	0.93521	14.60569	0.04101	2.12062	0.02391	0	0.02027	1.00951
Healthy	6.32915	0.17543	0.21226	0	0	0.03438		33.92533	33.37386	6.32915	2.76498	0.17543	1.4733	0	0	0.03078	0
Healthy	2.85363	0	0	1.71655	0	0		9.63726	24.57283	2.85363	1.33306	0	0	0	0	0	0
Healthy	33.00736	1.06689	0	0	0.36265	0.05577		19.24318	19.09487	33.00736	9.56586	1.06689	0.95407	0.35103	0	0	0
Healthy	1.42489	0	0	0	0	0		13.04515	33.93074	1.42489	0	0	0	0	0	0	0
Healthy	8.56769	0.26785	0	0	0.07408	0		55.63653	3.16241	8.56769	5.0626	0.26785	1.06362	0.65396	0.21465	0.02334	0
Healthy	0.8234	0.00239	0	0	0.06757	0.0049		30.24238	34.36928	0.8234	1.43805	0.00239	1.27364	0.17594	0.31699	0	0.03265
Healthy	14.50295	0.13016	0.01937	0	0	0		53.44608	1.75971	14.50295	0.91991	0.13016	0.6285	0.01933	0	0	0
Healthy	0.58575	0	0	0	0.00072	0		1.94298	22.30296	0.58575	0.16951	0	0.0493	0.47791	0	0.00015	0.46097
Healthy	0	0	0	0	0	0		8.0179	68.64843	0	0	0	0	0	0	0	0.14174
Healthy	2.4822	1.20222	0	2.50232	0	0		32.23096	27.51525	2.4822	0	1.20222	0	0.01289	0.18278	1.59734	0.03624
Healthy	8.96125	0.17312	0	0	0	0		69.49687	0.79525	8.96125	2.07774	0.17312	0	0	0	0	0
Healthy	2.78354	0.43034	3.54587	0	0	0		28.4468	12.34613	2.78354	0.57756	0.43034	0	0.04821	0	0	0.04794
Healthy	4.53928	0.08481	0	0	0	0		38.88147	26.10097	4.53928	0.2292	0.08481	0	0	0.04821	0	0.64106
Healthy	6.32472	1.78797	0.84562	1.204	0.00444	0		37.85473	24.54735	6.32472	0.59863	1.78797	0	0.05331	0.06083	0.1381	0.26556
Healthy	0	0	0	0	0	0		52.2481	13.33064	0	0	0	0	0	0	0	0
Healthy	0.00346	0	12.94326	0	0.04808	0		15.03076	4.26914	0.00346	0.21229	0	0	0	0	0	0
Healthy	27.97445	0.03785	0.15372	0	0.04632	0		40.50408	1.81592	27.97445	4.72084	0.03785	1.87276	0	0.15478	0.23769	0
Healthy	2.55997	0.27332	1.28812	0	0.15019	0		50.51137	0.83639	2.55997	1.73939	0.27332	0	0.38983	0	0	0
Healthy	2.15197	0.26926	0.18546	2.92344	0.02684	0.05558		52.99503	16.1202	2.15197	7.87042	0.26926	0.65744	0.32218	0	0	0
Healthy	11.19774	1.92983	0	0	0.17665	1.44565		18.12313	6.71303	11.19774	7.01237	1.92983	0.94375	1.36796	0	0	0
Healthy	0.02575	0.02804	0.17479	0	0	0		31.92001	26.45181	0.02575	0	0.02804	0	0.07804	0.95532	0.69662	0.26809
Healthy	11.76911	0.16454	0.02403	0	0	0		56.42829	4.87012	11.76911	1.44538	0.16454	0	0.04882	0	0	0
Healthy	0	0	0.66821	0	0	0		0	92.4206	0	0	0	0	0	0.84313	0	0
Healthy	3.66938	1.54456	0.1791	0	0	0.04235		42.35288	15.96809	3.66938	0.76712	1.54456	1.70246	0.14985	0.10502	0	0
Healthy	5.50644	0.04685	0.12429	0	0	0.0353		16.06584	34.44731	5.50644	0.75319	0.04685	0	0	0	0	0
Healthy	2.88958	0.06138	1.66891	0	0.02522	0.06951		6.84405	34.59798	2.88958	1.04898	0.06138	0.40987	0.01832	0.06947	0.19744	0.20024
Healthy	0.87715	0	0.09296	0	0	0		5.77113	43.05313	0.87715	0.23038	0	0	0	0	0	0.07026
Healthy	11.73996	0.3228	2.41736	0	0.17028	0		35.46407	2.50648	11.73996	20.679	0.3228	0.31889	0.13787	0	0	0
Healthy	1.28968	0.2422	10.872	0	0.70847	0		9.18406	1.41648	1.28968	3.06362	0.2422	0	2.03727	0	0	0
Healthy	0	0	0	0	0	0		16.28189	3.29556	0	0	0	0	0	0	0	0
Healthy	16.13155	0.31587	0	0	0.61133	0		29.01652	4.70906	16.13155	12.43421	0.31587	1.31884	0	0.52471	0	0
Healthy	10.26306	0.10499	0.52267	0	0.03564	0.03562		77.26995	0.90055	10.26306	5.96577	0.10499	0.50959	0.00342	0	0	0
Healthy	5.87969	0	0.00377	0.10684	0.01276	0		51.71464	8.02902	5.87969	2.74583	0	0	0.08161	0	0.00959	0
Healthy	4.52153	4.2302	0	0.95657	0.06093	0.18359		41.11173	22.67387	4.52153	1.07671	4.2302	1.0272	0.87882	0	0.31482	0
Healthy	0.73389	0.00058	0.24778	0	0.01864	0.26653		26.32077	32.36244	0.73389	3.24705	0.00058	1.43598	0.07003	0.00604	0.06497	0.0066
Healthy	7.22997	0.018	0	0	0	0		37.05246	18.01938	7.22997	0.42627	0.018	1.15974	0.02665	0.00292	0	0.04859
Healthy	20.30628	0.01642	0	0	0.07235	0		42.33063	2.48799	20.30628	5.10114	0.01642	0.9187	0.00811	0	0.03842	0
Healthy	1.14066	0.25124	16.4746	0	0.42185	0		10.65626	7.0108	1.14066	0	0.25124	0.17679	0.06398	0.005	0	0
Healthy	1.1895	0.03134	0	0	0	0		15.27209	5.53006	1.1895	0.12774	0.03134	0	0	0	0.52049	0.21581
Healthy	6.67218	0.03924	0.06226	0	1.54568	0		52.61867	1.01419	6.67218	4.61733	0.03924	1.19529	3.69555	0	0	0
Healthy	2.70465	0.07583	0	0	0	0.04526		31.05655	21.28276	2.70465	1.1831	0.07583	1.95681	0	0.01022	0.31172	0.01236
Healthy	0	0	5.0916	0	0	0		92.02535	0.65403	0	0	0	0	0.1017	0	0	0
Healthy	0	0	0	0	0	0		80.9325	1.6957	0	0	0	0	0	0	0	0
Healthy	12.87662	4.11349	0.02197	0	0.06481	0		4.81351	3.86922	12.87662	0.73953	4.11349	0	0.43447	0	0	0
Healthy	4.94391	0	0	0	0	0.03076		18.08758	23.42639	4.94391	0.94539	0	0	0	0	0	0
Healthy	11.45219	0.30956	2.25196	0	0.14258	0		36.35011	2.47996	11.45219	20.4677	0.30956	0	0.18217	0	0	0
Healthy	8.49988	0.00875	5.89982	1.03143	0.68513	0		18.50449	4.18487	8.49988	1.64539	0.00875	0	0.64788	0	0	0
Healthy	25.75379	0.73888	0	0	0.03085	0		45.32455	1.88225	25.75379	6.29757	0.73888	1.44558	0.03927	0	0.00425	0
Healthy	6.81481	0.25675	0.10554	0	0.02861	0		50.35214	6.0521	6.81481	2.34859	0.25675	0.7002	0.04483	0.00293	0.11909	0
Healthy	5.69575	0.79681	0	11.3545	0.35913	0.03694		34.71045	13.55958	5.69575	7.80024	0.79681	1.02465	0.01461	0	0	0
Healthy	6.56054	1.31337	0.08787	0.3065	0	0		21.5419	20.78452	6.56054	1.39235	1.31337	1.35453	0.01256	0.01684	0.17217	0.02864
Healthy	2.80268	5.95261	0	0	0	0.10983		63.89787	5.52898	2.80268	4.68823	5.95261	0	0	0	0	0
Healthy	0.68148	0.77811	0.85535	1.51367	0	0		20.64415	31.30927	0.68148	0	0.77811	0	0	0	0	0.39002
Healthy	1.07823	0.03005	0	0	0	0		65.52339	7.26073	1.07823	1.08977	0.03005	0	0	0	0.05843	0
Healthy	0.03418	0.11897	6.63881	0	0	0.10053		14.44717	15.24657	0.03418	0.28506	0.11897	0	0	3.42889	0.5638	0
Healthy	3.47016	0.67284	0	0	0.28617	0.27738		61.81297	10.28691	3.47016	3.52297	0.67284	1.0312	0.02534	0	0.02584	0
Healthy	19.40945	0.03655	0	0	0.07743	0		43.39736	2.35519	19.40945	4.8618	0.03655	0.88108	0.00395	0.01122	0.01468	0
Healthy	0	1.93919	0	0	0	0		39.1639	28.54551	0	0	1.93919	0	0.08639	0	0	0
Healthy	0	0	0	0	0	0		87.4337	0	0	0	0	0	0	0	0	0
Healthy	2.10601	0.17428	0.02937	4.33249	0	0.16991		61.46286	10.82104	2.10601	2.65348	0.17428	1.13068	0.02859	0	0	0.00356
Healthy	20.12706	0.00142	0.75043	0.03161	0.50227	0.10565		38.42631	0.33384	20.12706	5.94433	0.00142	0.77032	2.15752	0	0	0
Healthy	0	0	6.99916	0.60492	0	0		7.26475	40.89378	0	0	0	0	0	0.30352	0.6209	1.85593
