group	Bacteroides_intestinalis_A	Bifidobacterium_pseudocatenulatum	Anaerotruncus_colihominis	Bacteroides_nordii	Enterocloster_asparagiformis	Enterocloster_citroniae	Gordonibacter_pamelaeae	Streptococcus_sp004166885	Rothia_sp001808955	Streptococcus_pseudopneumoniae_O	Alistipes_putredinis	Ruminococcus_H_sp003531055	Barnesiella_intestinihominis	Alistipes_shahii	Anaerobutyricum_hallii_A	Blautia_A_wexlerae	Enterocloster_sp900540675	Parasutterella_excrementihominis	Clostridium_Q_symbiosum	Flavonifractor_sp000508885
Healthy	0.02904	0	0	0	0	0	0	0	0	0	5.00213	0.40013	0	0.81465	0.04986	0.01045	0	0.00178	0	0
Healthy	0	0	0	0	0	0	0	0.01819	0	0.14648	2.0318	0	0	0	0	0.01188	0	0	1.83388	0
Healthy	0	0	0	0	0	0	0	0	0	0	6.44299	27.1605	1.09078	0.3481	1.04451	2.54985	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.48742	0	0.11792	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	13.0323	0	2.64309	4.18775	0.01118	0.14263	0	0.21496	0	0
Healthy	0	0	0	0	0.15831	0.00543	0	0	0	0	0	0	2.63282	0.06898	0	0	2.28821	0.06696	0.15708	0.50093
Healthy	0	0	0	0	0	0	0	0	0	0	2.7426	6.81986	4.17797	1.10699	0.07356	0.1511	0	0	0	0
Healthy	0	0	0	0	0.11679	0	0	0	0	0	13.3117	1.47426	6.67597	2.27157	0	0	0.22215	0.02779	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.00326	0.54528	0	0.31508	0.21308	0.06579	0	0	0	0
Healthy	0	0	0.04394	0	0	0	0	0	0	0	16.6073	2.03252	2.06633	1.06735	0.07158	0.11263	0.01823	0.00293	0.0205	0.09901
Healthy	0	0	0	0	0	0	0	0.03841	0	0	3.88091	0.07188	0	0.04004	2.63659	0.51415	0	0.00066	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.51812	2.43968	0.08498	0.91324	0.381	0.23064	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.03847	0	0	0	0	0	0	12.9201	0.89045	5.73988	1.83368	0.08009	0.04383	0	0.14799	0	0
Healthy	0	0.51821	0	0	0	0	0.01763	0.01885	0.00254	0	4.08647	4.99371	2.38989	0.00959	0.94915	0.35329	0	0.0141	0	0.00858
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02153	0	0	0.01544
Healthy	0.3423	0.06281	0.01184	0	0.0097	0	0.0207	0	0	0	5.98264	3.99589	0.88332	2.24865	0.79835	0.60587	0	0.00148	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.02116	4.31238	4.27036	0.05396	0.32514	0.56647	0.04115	0.03347	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.75387	8.19785	0.2274	0.28758	0.33394	0	0.00369	0	0.01364
Healthy	0	0.84066	0	0.16164	0	0	0	0	0	0	11.6298	1.78843	0	5.31007	0	0.03113	0	0	0	0
Healthy	0	0.01447	0	0	0.0924	0.03438	0	0	0	0	4.73114	0.01163	5.33909	0.96556	0.43875	0.42918	0.0032	0	0	0.10304
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.4248	0	0	0.26351	0.22827	0	0	0	0
Healthy	10.4419	0.20399	0	0	0	0	0	0	0	0	0.8128	1.48462	0.12952	0	0.06148	0.22072	0	0.06726	0	0
Healthy	0.182	0	0	0	0.0222	0.01389	0.02024	0	0	0	0.02925	0.92688	3.6097	0.14518	0.01414	0.08696	2.82227	0	0.21123	0
Healthy	0	0	0	0	0	0	0.16385	0	0	0	0.17581	1.99102	0	1.00236	0	0.13498	0.0707	0	0.01516	0.00746
Healthy	0	0.18856	0.01491	0	0	0.00256	0	0	0	0	6.55594	0	3.94776	1.34267	0.24857	0.13089	0.01724	0	0.01571	0.01034
Healthy	0	0	0	0	0	0	0	0.13692	0	0	2.35064	0	0.0929	0.04611	0.44294	0.20241	0	0	0	0
Healthy	0	1.32335	0.03143	0.00795	0.00647	0.00322	0.02117	0.02679	0.00028	0.00708	3.02174	4.38688	2.26174	0.94073	0.85649	1.48685	0.00883	0.32375	0.02355	0.01628
Healthy	0	0	0	0	0	0	0	0	0	0	5.67742	7.62291	2.17235	1.0513	1.29556	0.65772	0	0.01279	0	0
Healthy	0.01442	0.21051	0	0	0	0	0	0	0	0	0.37896	0	0.38183	0.20333	0.04764	0.11548	0	0.04169	0	0
Healthy	0	0.24585	0.00625	0.00331	0.00229	0.00585	0.01387	0.0157	0	0.00191	3.43967	7.9312	1.21827	0.43811	0.27709	0.28038	0.17055	0.36764	0.10196	0.00959
Healthy	0	0	0	0	0	0	0	0	0	0	3.33613	0.434	1.75732	0.26214	0.04022	0.08895	0	0.00524	0	0
Healthy	0	0	0	0	0.016	0	0	0	0	0	4.01845	6.65887	0	0.48022	0.34848	0.17709	0.10908	0	0	0.01992
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.03698	0	0	0.0625	0.17628	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.01799	0	0	0.02183	0.1324	0	0	0	0
Healthy	0	0	0	0.04695	0	0	0	0	0	0	0.82798	0.80933	1.32876	2.17723	0	0	0.47394	0.02525	0	0.01303
Healthy	1.81227	0	0	0.01888	0	0	0	0	0	0	4.8478	0.8473	3.41972	0.57665	0.01955	0.15549	0	0.0008	0	0
Healthy	0	0	0	0	0	0	0	0.02436	0.25219	0	0	16.6394	0	0	3.84222	1.61213	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.38674	0	3.55246	0.77572	0	0.05367	0	0.06619	0	0
Healthy	0.05228	0.97448	0.05539	0	0	0	0.09072	0	0.00164	0	11.2456	1.26449	0	3.91095	0.23065	0.38599	0	0.08297	0	0.01744
Healthy	0.28549	0	0	0.00853	0	0	0	0	0	0	2.67881	3.2217	1.58612	0.53284	0.40395	0.17192	0	0.00992	0	0
Healthy	0	0	0	0	0	0	0	0	0.00719	0	0	0.66312	0	0	8.15005	10.946	0	0	0	0
Healthy	0	0	0	0	0.10321	0	0	0	0	0	13.0567	1.35876	6.7209	2.30249	0	0	0.25325	0.07824	0	0
Healthy	0.02878	0.26173	0	0	0	0	0	0	0	0	1.1205	0	1.02244	0.26021	0.08203	0.04795	0	0	0	0
Healthy	0	0.22484	0	0	0	0	0.019	0	0	0	4.59455	0	1.13566	0	0.26941	0.17976	0	0.00099	0	0.02565
Healthy	0	0	0	0	0	0	0	0	0	0	0.63115	0	0.46171	0.40378	1.25756	0.27917	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	6.13945	0	0.27689	0.20882	2.00881	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	8.24268	1.83561	2.51975	0.28675	0.11784	0.12944	0	0	0	0.04741
Healthy	0	0	0	0	0	0	0	0	0	0	1.42033	0	3.54289	3.56529	0	0.00382	0	0	0	0
Healthy	3.118	0	0	0	0	0	0	0	0	0	0.14852	1.86635	3.67387	0	0.18036	0	0	0	0	0
Healthy	2.2719	0.11232	0.0175	0	0.02447	0.04984	0	0	0	0	5.22002	0.72469	0	0.4557	0.07717	0.27309	0.02937	0.56031	0.06142	0.10164
Healthy	0	0	0	0	0	0	0	0	0	0	2.4602	0.82341	0	0.18515	0.00793	0.15712	0	0	0	0
Healthy	0	0	0	0	0.01416	0.01187	0	0	0	0	0	0	0	0	0.00141	0.02483	0.10214	0.02592	0.05254	0.55098
Healthy	0.6322	0	0	0	0.00857	0.00038	0	0.00848	0	0.01668	1.11337	2.25946	0	0	0.37004	0.17699	0.01445	0.01676	0	0.08145
Healthy	0	0	0	0	0	0	0	0	0	0	9.33149	0	0	1.3493	0	0.19419	0.02066	0.1559	0	1.77033
Healthy	0	0	0	0	0	0	0	0	0	0	0.16038	0.57861	0.41346	0	0	0	0	0	0	0
Healthy	0.89083	0	0	0	0.01975	0.03107	0	0	0	0	0	0	0	0	0.03028	0.03584	0.19124	0.35406	0.14772	0.27051
Healthy	3.85033	0	0.05243	0	0	0	0	0	0	0	9.26719	0.6431	5.46903	2.69362	0.01946	0.08093	0.00535	0.01043	0	0.04848
Healthy	0	0.18272	0	0	0	0	0	0	0	0	0	1.64954	0	1.10739	0.99656	0.23606	0	0.01562	0	0
Healthy	5.61233	0.13414	0	0	0	0	0.10111	0	0	0	1.95479	4.13164	0.82337	0.26497	0.61511	0.35319	0	0.00297	0	0
Healthy	0	0	0	0.01644	0	0	0	0	0	0	0.74738	0.80134	1.327	2.10288	0	0	0.44349	0.0279	0	0
Healthy	0.44985	0	0	0	0	0	0	0	0	0	2.432	4.78444	0.78059	1.23597	0.04993	0.14472	0	0	0.00184	0
Healthy	0	0.07508	0	0	0	0	0	0	0	0	0	10.3071	0	0	0.33232	0.0864	0	0.0386	0	0.25817
Healthy	0.97086	0	0	0	0	0	0	0	0	0	0.50906	10.9391	2.38045	0	0.62483	0.17555	0	0	0	0
Healthy	0.26878	0.03962	0	0	0	0	0	0	0	0	13.0034	0.13739	1.13016	0.79893	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	12.4146	0	0	1.88065	0	0	0	0.14634	0	0
Healthy	3.72643	0	0.00657	0.11516	0	0	0	0	0	0	8.86973	1.19812	0	2.95907	0.01674	0.01328	0.00661	0	0	0
Healthy	1.58462	0.63087	0.00152	0	0	0.00776	0.17871	0.05813	0.00073	0	3.07965	3.44129	4.20901	0	1.62376	0.97854	0.00118	0.05072	0	0.00227
Healthy	0.08143	0.01553	0	0	0	0.00024	0	0	0.00315	0	1.27921	0.00843	1.15786	0.36922	0.49462	0.33775	0.00106	0	0	0.017
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.06533	0	1.01755	0.47892	0.36305	0	0.01362	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.20474	0	1.09314	0.75253	0	0.09209	0	1.18589	0	0
Healthy	0.31383	0.00509	0	0.02947	0	0	0	0	0	0	5.35624	0	0	0	0	0.00107	0.2572	0	0.00605	0.14346
Healthy	3.46161	0	0	0.16536	0	0	0	0	0	0	0	0	0.34951	0.29707	0.12353	0.02603	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.31866	0	0.70246	0.02964	0.31462	0.09936	0	0	0	0
Healthy	0	0.33791	0	0	0	0	0	0	0	0	0.82148	5.46414	0	0.09375	1.2367	0.85012	0	0.07643	0	0
Healthy	0	0	0	0	0.20949	0	0	0	0	0	11.8061	1.14158	5.47357	2.21679	0	0	0.31467	0.02878	0	0
Healthy	0	0.01157	0.02158	0	0	0	0	0	0	0	17.0139	4.16286	0	5.57758	0.02323	0.11846	0.00088	0.78648	0.00187	0.00069
Healthy	0	0	0	0	0	0	0	0	0	0	0.36799	0	3.75666	0.76223	0	0.07617	0	0.04875	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	9.59689	2.41203	0.40499	0.53145	1.07145	0	0	0	0
Healthy	0	0	0.0868	0	0.00153	0	0.01951	0	0	0	1.67534	0.5331	0	0.75162	0.02614	0.04104	0.20938	0.01398	0	0.08434
Healthy	0	0.38987	0	0	0	0	0	0	0	0	2.44973	0	4.57761	0.82545	1.36367	0.19558	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.58555	0.11494	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.03776	0	0	0	0	0	0	10.8576	0.57758	0.52875	0.45452	0	0	0.07057	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.34553	4.53582	0	0.4838	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.1317	6.92887	0	0.17394	0.39094	0.19088	0.10203	0	0	0
Healthy	0	0	0	0.04161	0.0414	0	0	0	0	0	8.34823	1.31791	2.96194	0.9189	0	0	0.15667	0.08668	0	0.01779
Healthy	0	0	0	0	0	0	0	0	0	0	3.30198	0	2.96823	0.30144	0.7017	0.34607	0	0	0	0
Healthy	0	0.14214	0	0	0	0	0	0.10054	0	0	0.19228	25.4048	0.03717	0.04539	2.09622	1.59182	0	0.01024	0	0
Healthy	3.47273	0	0	0	0	0	0	0	0	0	3.78772	0	2.76464	1.16915	0	0.01225	0.00775	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	17.6819	0.23332	1.042	3.45257	0.00911	0.06034	0	0.39274	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.88195	3.65226	5.73539	1.48992	0.22113	0.52659	0	0	0	0
Healthy	1.65299	0	0	0.03695	0	0	0	0	0	0	4.78665	0.00228	0.93127	0.84707	0.63327	0.44666	0	0	0	0
Healthy	0	0.00136	0	0.11136	0	0	0.02237	0	0	0	16.7286	0.14663	0	0.44288	0.77876	0.26691	0.00159	0.00215	0	0.00159
Healthy	0	0	0.05164	0	0	0	0	0	0	0	16.5522	1.96721	2.04444	0.98794	0.05268	0.08202	0.01135	0.00697	0.01813	0.09021
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.26785	0.06158	0.0099	0.00642	0.02738	0	0	0.02693	0	0	1.12242	0.19873	0.93163	0	0	0.01476
Healthy	0	0	0	0	0	0	0	0	0	0	2.12339	5.93273	5.5555	0	0.5294	0.65583	0	0.01398	0	0
Healthy	0.39816	0	0	0.02572	0	0	0	0	0	0	7.40868	0.80139	0	0.00456	0.07329	0.0508	0	0.00676	0	0.01892
Healthy	0	0	0	0	0	0	0.03336	0	0	0	0.17692	31.3138	0.15957	0.00959	5.107	2.10944	0	0	0	0
Healthy	0	0	0.01299	0	0	0	0	0	0	0	23.9671	0.32924	2.63386	4.68764	0.01951	0.04978	0	0.16304	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.17882	0	1.29905	0.97151	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.75227	5.58772	0.51022	0.01899	0.12885	0.26865	0	0.02763	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	12.7113	0	0	1.76285	0	0	0	0.1421	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.50544	0.25683	0.42255	0.08964	0	0	0.10582	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.66024	1.34619	0	0	0.12434	0	0.34289	0	0
Healthy	0.00553	0	0	0	0	0	0.03179	0	0	0	17.8107	0.07661	1.73845	1.34402	0	0.00225	0	0.0115	0	0
Healthy	0	1.70152	0	0	0	0	0	0.531	0.11364	0.40289	0	0	0	0	0.58624	0.52792	0	0	0	0
Healthy	0	0	0	0.06203	0.0048	0	0	0	0	0	15.6176	0.27763	0.7093	0.39277	0	0.0467	0.07161	0.02515	0	0
Healthy	3.86029	0	0.01489	0.1032	0	0	0	0	0	0	8.9842	1.18423	0	3.06651	0.00941	0.01693	0.01169	0	0	0
Healthy	0.53967	0.43206	0	0	0.007	0	0	0	0	0	2.94812	5.73724	3.37801	0.7099	1.66685	1.20511	0.0605	0.00146	0	0
Healthy	0	0	0	0.02253	0	0	0	0	0	0	12.6228	1.06802	3.01774	1.60787	0.0462	0.04165	0	0.22596	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.03261	0	3.73209	0.27709	0	10.7726	0.22406	0.17932	0.06749	0	0
Healthy	0	0.08645	0	0	0	0	0.07901	0	0	0	0.47737	2.26239	1.48031	1.28291	0.73469	0.27479	0.00909	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.19981	0	0	0.01539	1.10572	0	0	0	0
Healthy	0.18549	0.03475	0	0	0	0	0	0	0	0	11.2151	0.17888	1.08249	0.81897	0	0	0	0	0	0
Healthy	0.85617	0.72315	0.0263	0	0	0	0	0	0	0	12.0959	0.60929	0	2.0184	0	0.1415	0	0.03423	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.5281	0	0	2.48964	2.39639	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.31858	0	0	0	0	0	0	0	0	0	2.24014	2.0723	4.74711	0.13465	0.38209	0.11125	0	0	0	0
Healthy	0	0	0	0.00489	0	0	0	0	0	0	21.7234	2.04145	2.64713	0.86487	0	0.06908	0	0.00596	0	0
Healthy	4.55147	0	0	0.04269	0	0	0	0	0	0	6.86134	0.00353	2.85085	0.61135	0	0.0636	0.00284	0.20211	0	0.02693
Healthy	3.06006	0	0.00199	0	0.0009	0.00526	0	0	0	0	0.0097	4.64948	8.07389	0.07677	2.14575	0.23765	0.19276	0	0.01235	0.00499
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.24484	0	0	8.33886	3.92601	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.4768	6.62134	0.13825	0.27291	0.46752	0.44228	0	0	0	0
Healthy	0.04639	0	0	0	0	0	0	0	0	0	22.0161	0.21589	0.80363	1.47697	0	0	0	0	0	0
Healthy	0	0.41891	0	0	0	0	0	0	0	0	30.3873	0	0	7.1926	0	0	0.00172	0	0	0.01365
Healthy	0	0	0	0	0	0	0	0	0	0	0.71705	5.68242	0.95902	0.22118	0.11678	0.3463	0	0.12305	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.56087	1.57552	0.10527	0.12953	0.15958	0.21441	0	0	0	0
Healthy	0	0	0.0227	0	0	0	0	0	0	0	1.57664	0	0.93218	0.08345	0.03859	0.27262	0.08262	0	0	0.00887
Healthy	0	0	0.00949	0.14253	0.03704	0	0	0	0	0.00829	2.72054	0	0	0.09648	0.2298	0.53856	0.03111	0	0.00987	0.00965
Healthy	0	0	0	0	0	0	0	0	0	0	0	8.81265	0	0	0.6931	0.14915	0	0.02403	0	0.00804
Healthy	4.32408	0	0	0	0	0	0	0	0	0	10.5858	0.76696	1.30712	2.22915	0	0.07002	0	0.0748	0	0.13357
Healthy	0	0	0	0	0	0	0	0	0.01145	0.0046	0	0	0	0	0	0	0.0104	0	0	0.00469
Healthy	0	0	0	0	0	0	0	0	0	0	0.3815	0	3.59929	0.80325	0	0.02035	0	0.04503	0	0
Healthy	1.51223	0	0	0	0.00878	0	0	0	0	0	12.8628	0	2.14425	2.44879	0	0.03159	0	0.00215	0	0.03139
Healthy	3.29932	0.1283	0	0	0	0	0	0	0	0	0.64282	4.22785	3.57931	0	3.41432	1.9417	0	0.13331	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.42082	0	1.31544	0.65774	0.1578	0	0	0	0
Healthy	0	1.89116	0.01038	0	0.03658	0.01107	0.00428	0	0	0	0.07192	22.0613	0	0	1.34397	1.61201	0.15345	0.04844	0.33454	0
Healthy	0	0	0	0	0	0	0	0	0	0.00531	3.53668	0.44518	1.7125	0.26039	0.05328	0.14277	0	0.01707	0	0
Healthy	0.59797	0.70083	0.055	0	0.19692	0.09558	0.00095	0.0155	0	0	0.00043	0	0	0	0.10296	0.45797	0.50103	0	0.39879	1.03229
Healthy	0	0	0	0.10779	0	0	0	0	0	0	0	1.46077	0	2.58684	0.80211	0.08256	0	0.08213	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	25.3458	0	0	0	1.53419	0	0	0	0
Healthy	0	7.81441	0	0	0	0	0	0	0	0	0	17.7746	0.40971	0	3.03968	1.33883	0	0.05476	0	0.10424
Healthy	0	0	0	0	0	0	0	0	0	0	3.9634	0.67196	1.12093	2.83436	0.03064	0.48358	0	0	0	0
Healthy	7.96161	0.5526	0.91605	0	0.00399	0.00281	0.09606	0	0	0	0	0	0.35006	0.02673	0.15389	0.10095	1.30998	0.00555	0	0.21827
Healthy	0	0	0	0.48695	0	0	0	0	0	0	8.62435	1.97389	11.4248	6.02406	0	0.09467	0	0.01495	0	0
Healthy	0	1.2693	0.0392	0	0	0	0	0.10766	0	0.02014	0	5.01607	0	0.2078	2.1304	0.57061	0.01887	0	0.00185	0.14198
Healthy	0	0	0	0.02395	0	0	0	0	0	0	13.367	0.95273	5.73074	1.83426	0.07525	0.04873	0	0.16598	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.77399	0	0	0.20075	0.10002	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.27411	3.51893	0.60253	0	1.2746	0.49368	0	0	0	0
Healthy	0	0.10382	0	0	0	0	0	0	0	0	2.31358	0	4.21419	0.54745	0.62439	0.17688	0	0	0	0
Healthy	0	0	0	0	0.01739	0.02437	0	0	0	0	0	0	0	0	0.00289	0.02448	0.08505	0.03171	0.02248	0.57325
Healthy	0	0	0	0	0	0	0	0	0	0	0	6.47389	0	0.38205	0.20133	2.4624	0	0	0	0
Healthy	0	0	0.03007	0	0	0	0	0.02035	0	0	7.74456	4.73254	1.91483	0.64799	0.1544	0.32664	0.00889	0	0.05353	0.01446
Healthy	0	0	0.00332	0	0.07273	0.01273	0	0	0	0	3.41586	0.01128	0	0	0.22315	0.26237	0.6045	0.00256	0	0.06566
Healthy	0.07454	1.19053	0.02251	0	0	0	0.10765	0	0.00656	0	11.1088	1.24122	0	3.88356	0.23247	0.36255	0	0.10726	0	0.00535
D016640	1.02051	0.00947	0	0.0882	0.00893	0	0	0	0	0	0	3.308	1.3434	0.20165	0.05873	0.08726	0.00278	0.00284	0	0.00281
Healthy	0	0	0	0	0	0	0	0	0	0.06902	0	1.13568	0.22399	0.01175	0.62824	0.49972	0	0.00299	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.29119	6.69577	1.07322	0.64646	0.63207	0.43443	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	5.01446	0	0.68035	1.70196	0.50022	0	0.06174	0	0
Healthy	0	0	0.01662	0	0.00224	0	0.00125	0	0	0	4.11677	0.04014	4.51685	0.75467	0.44997	1.73599	0.00594	0.00135	0	0.00234
Healthy	0	0	0	0.1578	0	0	0	0	0	0	9.28419	0.09961	3.55757	2.98078	0.01262	0.50431	0	0.03783	0	0
Healthy	0	0.85468	0	0.01776	0	0	0	0.01691	0	0	7.40955	0.66056	0	1.59306	0.00216	0.16023	0	0	0	0
Healthy	0	0	0	0	0	0.01296	0	0.00206	0.00501	0.00058	0	0	0	0	0	0	1.37149	0	0.05847	0.12
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.01034	0	0	0.3371	0.04156	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.56236	0	1.588	0.94613	5.26659	2.78928	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.04404	0.05924	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.10638	0.55376	0.04283	0.10073	0.08972	0.06539	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.43011	0.03527	0	0	0	0	0	0.0663	0	0
Healthy	0	0	0	0	0	0	0.00831	0.00202	0	0	2.12554	4.00083	1.80916	0.12197	0.60429	0.47576	0	0.00395	0	0
Healthy	0	0	0	0.01243	0	0	0	0	0	0	1.33234	1.64929	1.93787	4.50382	0	0.04077	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.02431	11.0077	0.05117	0	2.00375	2.58272	0	0	0	0
Healthy	0	0	0	0	0	0.42963	0	0	0.01318	0.087	0	0	0	0	0	0.11761	0.32533	0	0	0.01011
Healthy	0	0	0	0.05214	0	0	0	0	0	0	3.28628	10.9391	3.40687	1.76221	0	0.18143	0	0.0696	0	0
Healthy	3.45003	0	0	0.01413	0	0	0	0	0	0	0.25427	0	0	0.02563	0.07774	0.0521	0	0.00248	0	0
Healthy	0	0	0	0.30894	0	0	0	0	0	0	1.69663	0.00874	2.98424	0.21452	0.07446	0.2434	0	0.06265	0	0
Healthy	0.48805	0	0	0.03753	0.0016	0.00268	0	0	0	0	5.99505	0	0	0.26189	1.34108	0.45939	0	0	0.00089	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.22107	0	6.76741	0.67794	0.40161	0.52378	0	0	0	0
Healthy	0.05065	0	0	0.09265	0.07106	0.08181	0	0	0	0	8.95678	3.62361	0	1.85778	0	0.42368	0.04733	0	0.17328	0.09813
Healthy	0	0	0.00186	0	0	0	0	0	0	0	7.22394	0.04447	0.95643	0.30776	0.07021	0.27373	0	0.00134	0	0.02501
D016640	0.06993	0.00443	0	0	0.00957	0	0.00166	0.00146	0.00072	0	9.8072	0	3.46628	3.07086	0.00193	0.08758	0	0.00527	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.5648	7.89139	0.64752	0	0	0.17299	0.10595	0	0	0
Healthy	0	0	0	0.02432	0	0	0	0	0	0	1.40988	1.67144	2.05437	4.17369	0	0.01772	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.83798	0	1.07345	0.80441	0	0.05873	0	1.2262	0	0
Healthy	0.35369	0.00656	0	0	0	0	0	0	0	0	1.38963	15.6052	0	0.23868	0.14861	0.13745	0	0.15351	0	0
Healthy	1.48648	0	0	0	0.01806	0	0	0	0	0	14.1322	0	2.09844	2.78098	0	0.04345	0	0.01254	0	0.02841
Healthy	0	0	0	0.22612	0	0	0	0	0	0	5.28749	0	2.84698	1.67653	5.54097	0.93119	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.80466	5.12886	0.8985	0.69469	0.64055	0.80365	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.0768	0.06393	0	0	0.00014	0	0	0	0	0	0	0
Healthy	0.86328	0.69184	0	0	0	0	0	0	0	0	12.1312	0.66666	0	2.00988	0.00355	0.18147	0	0.02559	0	0
Healthy	0	0	0.02091	0	0	0	0	0	0	0	0.19463	1.70176	0	1.34716	1.24419	0.31814	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.01654	0.07747	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.17595	0.0225	0	0	0	0	0	0	2.58183	0.06457	0	0	2.3481	0.10956	0.1454	0.50134
Healthy	0	0	0	0	0	0	0	0	0	0	5.62815	0.28569	0.66166	2.29836	0.18125	0.18563	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.14198	5.78198	0.27531	0.19758	0.64302	0.38048	0	0.00482	0	0
Healthy	1.9536	0	0	0.09034	0	0	0	0	0	0	4.01951	0	5.11173	0.77607	0.00803	0.03954	0.02874	0.25885	0	0.00601
Healthy	0.00934	0.04957	0	0.00686	0.06247	0.01333	0	0	0	0	2.70362	0	0.50421	0.48253	0	0.06401	0.0321	0	0.00265	0.03052
Healthy	4.73904	0	0	0.02644	0	0	0	0	0	0	6.75607	0	2.94335	0.57066	0	0.04592	0.00142	0.21604	0	0.05092
Healthy	0.51153	0	0.00233	0.01383	0	0.00519	0	0	0.00354	0	1.58303	0	3.39582	0.20773	1.917	0.5295	0.00189	0.02009	0.00165	0.00529
Healthy	0	0.01838	0	0	0	0	0	0	0.00805	0.01968	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.1648	0.00916	0	0	0	0	0	0	2.51169	0.08372	0	0	2.39673	0.07533	0.14049	0.51033
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03943	0	0	0.00623
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.69396	2.32565	0.72455	3.87483	1.67182	0	0	0	0
Healthy	0	10.4725	0	0	0.31182	0	0	0	0	0	0	0	0	0	0	0	3.31463	0	0.12465	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59565	0	0.01915	0.05132
Healthy	0	0	0.23642	0	0.03414	0	0	0	0	0	0	0.16903	0	0	0	0.02332	0.02678	0	0.07319	0.0222
