group	Lachnospiraceae	Barnesiellaceae	Methanobacteriaceae	Coprobacteraceae		Lachnospiraceae	Bifidobacteriaceae	Tannerellaceae	Dialisteraceae	Barnesiellaceae	Erysipelotrichaceae	Pasteurellaceae	Lactobacillaceae	Peptostreptococcaceae	Coprobacteraceae
Healthy	29.47953	7.46588	3.11173	0		29.47953	0	0	0	7.46588	1.18947	0	0	0	0
Healthy	30.42778	0.83644	0.57844	0.09334		30.42778	0.2155	3.63759	0	0.83644	0.06983	0	0	0.03699	0.09334
Healthy	5.01193	0	9.29125	0.02535		5.01193	49.76916	0.40386	0.28195	0	0.15696	0	2.11979	0.13719	0.02535
Healthy	0.00652	0	0	0		0.00652	36.13241	0	0	0	0	0.04112	0.00055	0	0
Healthy	36.63131	1.34238	0	0.11663		36.63131	0	2.53828	4.30214	1.34238	0	5.59311	0	0	0.11663
Healthy	11.14217	13.0687	0.0089	0.00227		11.14217	1.40857	3.00089	6.31929	13.0687	0.09256	0.04074	0.00892	0.03757	0.00227
Healthy	43.84906	1.38445	0.70044	0		43.84906	0.32315	2.03626	0	1.38445	0	0.83487	0.0431	0.45812	0
Healthy	10.84159	0	0	0		10.84159	0	0.04781	0	0	0	0	0	0	0
Healthy	24.305	3.00722	0	0.02073		24.305	0	2.22091	0	3.00722	0	0	0	0.66563	0.02073
Healthy	4.2111	13.3842	0	0		4.2111	0.39687	0	15.318	13.3842	0	0	0	0	0
Healthy	21.03439	2.7799	0	0.05681		21.03439	0	3.20043	0	2.7799	0.02457	0.13135	0	0	0.05681
Healthy	1.23217	3.40273	0	0		1.23217	0	0	0	3.40273	0	0	0	0	0
Healthy	36.2769	0	0	0		36.2769	0.11193	1.21836	0	0	0	0	0	0	0
Healthy	9.67989	0	0	0		9.67989	0	0	0	0	0	0	0	0	0
Healthy	31.8156	0	0	0		31.8156	0	1.17122	1.02417	0	0	0	0	0	0
Healthy	7.41093	0	0	0		7.41093	0.81819	1.85304	0	0	0.07281	0.69592	0	0	0
Healthy	6.17621	0	0	0		6.17621	0	2.48665	0	0	0.028	0	0	0	0
Healthy	2.09958	0	0	0		2.09958	5.8666	0.00731	3.02239	0	0.16046	0.04568	0	0.00249	0
Healthy	21.33534	4.53503	0	0.42283		21.33534	1.17982	0.56977	0	4.53503	0.213	0.23021	0	0.00723	0.42283
Healthy	0.76121	2.21282	0	0.37478		0.76121	0.09903	3.17893	0	2.21282	0.02083	0	0	0	0.37478
Healthy	5.72513	3.07647	0.04814	0.02817		5.72513	4.05199	4.31082	2.68998	3.07647	0	0	0	0	0.02817
Healthy	15.12293	1.30736	0	0		15.12293	0	1.16252	22.2746	1.30736	0	0.33905	0	0	0
Healthy	9.78814	0	0	0		9.78814	0.14502	4.38575	0	0	0.3195	0	0	0.02518	0
Healthy	20.0574	0.00099	0	0		20.0574	0.87487	1.5611	0.04269	0.00099	0.88635	0.29412	0	0.04211	0
Healthy	1.70546	18.2103	0	0		1.70546	0.07304	0	7.79043	18.2103	0	0	0	0	0
Healthy	2.70959	0	0	0.21616		2.70959	0	5.46858	0	0	0	0.1014	0	0	0.21616
Healthy	27.26938	1.71259	0	0.03499		27.26938	1.3467	2.72865	0.40508	1.71259	2.07139	0	0	0.00795	0.03499
Healthy	2.42962	0	0	0.18901		2.42962	0	5.83707	0	0	0	0.10583	0	0	0.18901
Healthy	20.09009	0	22.3755	0		20.09009	0.02539	0.00983	0	0	0.88492	0	0.05369	0	0
Healthy	6.18849	0	0	0		6.18849	0	2.43475	0	0	0.03168	0	0	0	0
Healthy	3.74794	2.64261	0	0		3.74794	0.23047	8.31258	0	2.64261	0.02781	0	0	0	0
Healthy	5.6304	0	0	0		5.6304	4.43001	0.85914	4.54092	0	0	0	0	0	0
Healthy	35.85053	0.71556	1.49401	0.09025		35.85053	0.45537	1.06069	4.90887	0.71556	0.04525	0.0587	0.02567	0.02881	0.09025
Healthy	6.11296	0.78045	2.19041	0		6.11296	0.11535	1.33326	0	0.78045	0.23185	0	0	0	0
Healthy	43.90919	0	10.4569	0		43.90919	0	0.31135	2.1772	0	0	0	0	0	0
Healthy	1.57102	0	0	0		1.57102	0.3179	1.00627	6.20158	0	0.02955	0	0	0	0
Healthy	23.18683	2.38179	0.75007	0		23.18683	1.70982	1.17012	0	2.38179	0.46577	0	0.23038	0	0
Healthy	0.32418	2.84063	0	0.10332		0.32418	0.30593	5.88476	0.05706	2.84063	0.31144	0	0	0	0.10332
Healthy	0	0	0	0		0	0	0	0	0	0	0.20092	0	0	0
Healthy	4.27275	0	0.0641	0		4.27275	5.09528	3.47424	0	0	0.002	0	0	0	0
Healthy	1.2422	1.83454	0	0.0522		1.2422	1.23626	3.87232	0.60797	1.83454	0.7685	0	0	0	0.0522
Healthy	3.03737	0.73485	0.00202	0.01163		3.03737	0.14009	1.02255	0	0.73485	0.03311	0	0	0	0.01163
Healthy	0.98848	1.31421	0.03445	0		0.98848	0.13723	4.86342	0	1.31421	0	0	0	0	0
Healthy	19.22917	2.67032	0	0.09039		19.22917	0	9.05636	0	2.67032	0.08966	0	0	0	0.09039
Healthy	29.9519	1.06738	0	0.00343		29.9519	0.00223	1.55558	0	1.06738	0.04769	0	0	0	0.00343
Healthy	0.70725	2.15507	0	0.39268		0.70725	0.10854	3.21009	0	2.15507	0.02631	0	0	0	0.39268
Healthy	8.03962	1.58016	0	0		8.03962	0.15596	16.03697	0	1.58016	0	0	0	0	0
Healthy	5.41206	0	0	0		5.41206	5.11137	0.63363	3.76164	0	0	0	0	0	0
Healthy	25.39822	0.14329	0	0		25.39822	11.68667	0.16963	11.8655	0.14329	0	0	0	0	0
Healthy	10.57816	1.27596	0.32437	0		10.57816	1.7763	1.82288	0.99789	1.27596	0.03832	0	0.23287	0	0
Healthy	1.59744	0	0	0.13386		1.59744	0	3.69318	0	0	0	0.02277	0	0	0.13386
Healthy	8.83503	0	0	0		8.83503	1.48252	5.15336	0	0	0	0	0	0	0
D050177	14.85703	1.93038	0	0.56618		14.85703	0	1.46779	0	1.93038	0	0	0	0	0.56618
Healthy	9.14533	0	0.01295	0		9.14533	1.40869	5.20087	0	0	0	0	0	0	0
Healthy	35.9601	0	0.14841	0		35.9601	0	0	0	0	0.91842	0.7789	0	0.28653	0
Healthy	4.02704	0	0	0		4.02704	0.02775	1.69135	8.89733	0	0.2707	0	0	0	0
Healthy	6.21473	0.81709	2.25595	0		6.21473	0.10419	1.58981	0	0.81709	0.28806	0	0	0	0
Healthy	23.18369	0.43555	0	0		23.18369	3.74179	0.26416	4.68645	0.43555	0	0	0	0	0
Healthy	14.66232	2.82088	0	0		14.66232	0.9567	1.66316	0.00933	2.82088	0.08549	0	0	0	0
Healthy	0.69034	2.06662	0	0.13278		0.69034	1.2112	6.09831	3.03276	2.06662	0.56378	0	0	0	0.13278
Healthy	6.51314	0	0	0		6.51314	0	2.41436	0	0	0.03337	0	0	0	0
Healthy	2.74978	0	3.75983	0		2.74978	67.39364	0	0.06843	0	0	0	1.35867	0	0
Healthy	3.69966	3.39361	0.10412	0		3.69966	0	3.65455	0	3.39361	0.2092	0	0	0	0
Healthy	47.86065	0	2.99009	0		47.86065	0.96114	0	3.39926	0	1.2137	0.00291	0.76878	0.00452	0
Healthy	2.28218	0	0	0		2.28218	0.2095	0	10.6352	0	0	0	0	0	0
Healthy	6.24883	0	0	0		6.24883	0	2.3317	0	0	0.02964	0	0	0	0
Healthy	18.1754	0	0.78441	0		18.1754	25.62091	0.20891	1.63743	0	0	0	0	0	0
Healthy	8.60718	2.64868	0	0		8.60718	36.28447	1.89096	12.7201	2.64868	0.00318	0	0	0	0
Healthy	6.81285	4.6386	0	0		6.81285	0.83152	2.82467	0	4.6386	0.002	0	0	0	0
Healthy	26.96077	0	0	0		26.96077	0.19149	0	0	0	0.02529	3.13259	0.06733	0	0
Healthy	28.894	0.39499	6.83579	0.11298		28.894	0	0.35492	0	0.39499	6.64053	0	0	0.36995	0.11298
Healthy	46.93193	2.18053	0.29171	0.07109		46.93193	0.29324	2.65433	0	2.18053	0.09623	0.1722	0	0.02577	0.07109
Healthy	0.01859	0	0	0		0.01859	37.43929	24.16437	0	0	0	0	0.50201	0.00074	0
Healthy	16.79701	0	0	0		16.79701	12.16802	0.46024	3.88742	0	0.14734	0.46616	0	0.28392	0
Healthy	28.05617	0	0	0		28.05617	0	0	0	0	0	0	0	0	0
Healthy	8.12301	0.32533	0.00143	0.01167		8.12301	1.84367	0.4473	0	0.32533	0.46374	0.20244	0.05235	0	0.01167
Healthy	7.85219	1.04746	0	0		7.85219	1.37209	6.01008	0	1.04746	0.25499	0	0.13224	0.08853	0
Healthy	15.8757	3.82049	0	0.11482		15.8757	0.68159	4.71176	0	3.82049	0.07085	0	0.00262	0	0.11482
Healthy	24.02851	1.14821	0	0.08939		24.02851	0	6.21	0	1.14821	0.09727	0	0	0	0.08939
Healthy	3.73018	3.37566	0.10932	0		3.73018	0	3.36713	0	3.37566	0.17713	0	0	0	0
Healthy	35.25653	0	0	0		35.25653	0	1.27862	0.70523	0	0	0	0	0	0
Healthy	0.82863	0	0	0		0.82863	0.03159	1.74446	9.1376	0	0.31186	0	0	0	0
Healthy	13.08515	1.02417	0	1.27221		13.08515	2.0627	5.01395	0	1.02417	0	0	0	0	1.27221
Healthy	15.20616	0	1.12509	0		15.20616	0.23432	0.63279	0	0	0	0	0	0	0
Healthy	1.20825	0	0	0		1.20825	0	3.24721	3.35101	0	0.02717	0	0	0	0
Healthy	6.64336	5.49894	0.15029	0.39294		6.64336	0.48039	10.27136	0.30683	5.49894	0.00617	0.0119	0	0	0.39294
Healthy	9.28995	2.35675	0	0		9.28995	0.11051	3.1198	0	2.35675	0	0	0	0	0
Healthy	5.98464	0.93197	0	0		5.98464	0.27269	11.71159	0	0.93197	0	0.10591	0	0	0
Healthy	21.33333	6.71656	1.41365	0.08605		21.33333	1.69776	0	1.41727	6.71656	2.75207	0	0	0	0.08605
Healthy	14.7844	0	0	0		14.7844	26.4576	0	0	0	0	0	0	0	0
Healthy	19.27721	0.16828	0	0		19.27721	5.48557	0.33077	4.90607	0.16828	0.00847	0	0.03752	0.12562	0
Healthy	21.62777	3.32948	0	0.12263		21.62777	0.16703	3.08064	0	3.32948	0.08712	0.13296	0.5761	0	0.12263
Healthy	13.32261	1.00062	0	0		13.32261	0.46514	3.95924	4.45039	1.00062	0	2.88551	0	0	0
Healthy	5.42416	0	0	0		5.42416	0.43193	1.90408	0	0	0	0.07519	0.01834	0	0
Healthy	27.43436	0	0	0		27.43436	8.0592	0.2914	0	0	0	0	0	0	0
Healthy	17.37687	3.07304	0.00472	0		17.37687	0.13028	1.3232	0	3.07304	0.24053	0.0037	0.02644	0.27774	0
Healthy	1.05575	0	0	0		1.05575	0	3.20247	3.4124	0	0.00982	0	0	0	0
Healthy	10.27839	0	0	0		10.27839	3.60287	1.44101	0	0	0.90172	0.05783	0	0.17155	0
Healthy	68.64843	0	0.37891	0		68.64843	0	0	0	0	0.36672	0	0	0.14174	0
Healthy	15.82956	0	0	0		15.82956	0.02202	4.73124	0	0	0.11481	0.12138	0	0.46071	0
Healthy	23.39615	6.39214	0	0		23.39615	0	0	0	6.39214	0	0	0	0	0
Healthy	31.93906	0.01006	0	0		31.93906	0.89986	0.13615	0.35407	0.01006	0.13656	0.10072	0	0.21757	0
Healthy	0	0	0	0		0	1.04829	0	0	0	0	0	0	0	0
Healthy	14.42117	3.98722	0.04229	0.08068		14.42117	0.05056	1.1377	0	3.98722	0.12072	0	0	0.02552	0.08068
Healthy	5.92327	5.15572	0	0		5.92327	0.11477	2.37614	7.92844	5.15572	0.10943	0.09308	0	0	0
Healthy	6.45903	0	0	0		6.45903	0.12108	1.99465	0	0	0	0	0	0.0561	0
Healthy	0.20051	0	0	0		0.20051	0.09213	2.52088	1.16371	0	0	0	0	0	0
Healthy	0	0	0	0		0	3.17555	0.04119	0	0	0	0	0	0	0
Healthy	15.72166	0.60676	0	0		15.72166	0	0.75398	1.73952	0.60676	0	0	0	0	0
Healthy	8.31204	4.02953	0.34645	0		8.31204	1.06755	1.05926	0	4.02953	0.28813	0.10564	0	0	0
Healthy	9.80768	0.04544	0	0		9.80768	0.77485	0.83742	0	0.04544	1.88037	0	0.95125	0.01437	0
Healthy	40.97327	0.4547	0	0.07705		40.97327	0.47817	0.5411	0	0.4547	0.03613	0	0.03383	0	0.07705
Healthy	3.13524	2.11935	0	0		3.13524	2.48129	0.38563	0	2.11935	0	0	0	0	0
Healthy	5.02239	0	0	0		5.02239	0.36907	1.45884	5.95091	0	0.30214	0	0	0	0
Healthy	14.88087	0	0	0		14.88087	14.57025	0.23379	2.51346	0	0.35555	2.4447	0	0.41546	0
Healthy	54.00492	1.17965	0.08608	0		54.00492	0.82962	0.9228	0.5914	1.17965	0.09341	0.03981	0.22955	0.7662	0
Healthy	2.44881	0	0	0		2.44881	0.18021	0	10.2634	0	0	0	0	0	0
Healthy	23.99764	3.1047	0	0.01106		23.99764	0.12194	1.36503	0	3.1047	0.305	0.28895	0	0.07375	0.01106
Healthy	30.20196	0.4971	3.55858	0		30.20196	0	0.65634	8.4106	0.4971	0.01904	0.05135	0	0.31543	0
Healthy	0.39643	2.8852	0	0.09945		0.39643	0.36078	5.84046	0.0601	2.8852	0.31872	0	0	0	0.09945
Healthy	1.78355	0	0	0		1.78355	1.09861	5.82547	0	0	0	0	0	0	0
Healthy	2.91847	6.47044	0	0		2.91847	0.6711	5.25323	6.3059	6.47044	0.14078	0.03386	0	0	0
Healthy	39.02786	0.36277	0	0		39.02786	0.0445	6.25607	0	0.36277	1.13061	0	0	0	0
Healthy	23.17676	0.22097	0	0.06135		23.17676	0.31078	5.46776	0	0.22097	0.58424	0	0	0	0.06135
Healthy	5.03933	0	0	0		5.03933	0.4033	1.54234	6.22355	0	0.31823	0	0	0	0
Healthy	1.25215	1.74634	0	0.05703		1.25215	1.35364	3.83498	0.59341	1.74634	0.76495	0	0	0	0.05703
Healthy	18.03648	0	0	0		18.03648	4.33754	2.77836	10.6599	0	1.0362	0	0	0.03073	0
Healthy	1.17809	0	0	0		1.17809	0.05927	3.26705	0.72202	0	0	0	0	0	0
Healthy	20.39561	0	0	0		20.39561	1.82498	3.72109	9.96174	0	0.11243	0.58707	0	0	0
Healthy	21.16724	2.89576	0	0		21.16724	2.22786	1.12771	0	2.89576	0.74184	0	0	0.4396	0
Healthy	18.8168	0	0	0		18.8168	0.23251	0.30246	0	0	0.00191	0.18201	0	0.01483	0
Healthy	2.31412	0.68176	0	0		2.31412	0	4.75038	0.37792	0.68176	0	0.02447	0	0	0
Healthy	40.90293	0.31057	0	0.50628		40.90293	0	5.45989	0	0.31057	0	0	0	0.17891	0.50628
Healthy	21.77194	0.22087	0.04421	0.00789		21.77194	0.36956	0.44	0	0.22087	1.42159	1.01397	0	0.04	0.00789
Healthy	44.66688	2.08164	0	0		44.66688	9.2484	0.3484	0	2.08164	0.20611	0	0.95853	0	0
Healthy	13.32349	0.19623	0	0		13.32349	0	1.16872	0	0.19623	0	0	0	0	0
Healthy	1.74986	0.00032	0	0		1.74986	66.81357	2.87103	0	0.00032	0.00651	0	4.03384	0	0
Healthy	5.53072	0	0	0		5.53072	4.7669	1.30858	0	0	0.15541	0.00362	0	0.048	0
Healthy	16.89956	0.06778	0	0		16.89956	10.79398	0.09684	5.29396	0.06778	0	0	0	0	0
Healthy	3.44613	0	0	0		3.44613	0.31106	1.53989	6.22044	0	0.24047	0	0	0	0
Healthy	4.95075	3.60827	0	0		4.95075	0.18811	5.52575	4.38533	3.60827	0	0	0	0	0
Healthy	27.17506	2.18202	0	0		27.17506	0.24558	0	0.41238	2.18202	0	0	0.10694	0	0
Healthy	25.21606	2.48586	0	0		25.21606	0	0	0	2.48586	1.61073	0.54752	0	5.59423	0
Healthy	26.36663	5.93991	0	0		26.36663	0.20181	1.87182	0.00031	5.93991	0.17922	0.09136	0.63255	0.00234	0
Healthy	6.4388	7.26493	1.24695	0		6.4388	0	0.91994	0	7.26493	0.28255	0	0	0	0
Healthy	22.10863	10.1724	0	0.55131		22.10863	0.02847	12.09323	3.83576	10.1724	0	0	0	0	0.55131
Healthy	0.0717	0	0	0		0.0717	13.95056	0.00411	0	0	0	0	0.14831	0	0
Healthy	12.20816	0	0.12133	0		12.20816	0.23212	5.71552	0	0	0.13579	0.21234	0	0	0
Healthy	11.69041	1.5643	27.2102	0		11.69041	21.91893	0.40437	0	1.5643	3.91787	0.30643	0	0.83955	0
Healthy	26.45985	3.13782	1.33131	0		26.45985	4.01656	1.43817	0	3.13782	0	0	0	0	0
Healthy	2.552	3.25229	0	0		2.552	0	20.6038	0	3.25229	0	0	0	0	0
Healthy	4.35537	4.92905	0	0		4.35537	5.33633	4.84957	17.5899	4.92905	0.22527	0	0	0.00769	0
Healthy	0.27054	2.74351	0	0.11285		0.27054	0.31983	6.08049	0.04647	2.74351	0.29686	0	0	0	0.11285
Healthy	3.32815	1.34454	0.11554	0		3.32815	0.96653	3.05512	5.46989	1.34454	0	0.07617	0	0.01169	0
Healthy	15.61718	9.80938	0	0.0642		15.61718	0.56352	12.29154	4.49228	9.80938	0.01407	0	0	0	0.0642
Healthy	40.73785	0	0	0		40.73785	3.70058	0.6129	0	0	0.06649	2.1204	0	0.04384	0
Healthy	1.45792	2.14951	0	0.4048		1.45792	0.66726	6.78743	0	2.14951	0	0.08967	0	0	0.4048
Healthy	4.62016	2.96203	0	0		4.62016	0	2.32893	4.11526	2.96203	0.00254	0	0	0	0
Healthy	27.26339	0	0	0		27.26339	1.33875	0	0	0	0.00771	1.63962	0.00491	0.01919	0
Healthy	0.06048	0.00034	0	0		0.06048	13.8372	13.2037	0	0.00034	0	0	0.00369	0.04691	0
Healthy	0.00656	0	0	0		0.00656	0.56795	35.2169	0	0	0	0	0	0.07936	0
Healthy	24.02607	0.6605	0	0.03021		24.02607	22.8226	0.49606	2.36481	0.6605	0	0	0.39074	0.00132	0.03021
Healthy	0.05619	0	0	0		0.05619	42.3482	0.00091	0	0	0	0.00218	0	0	0
Healthy	19.15217	0.17166	0	0		19.15217	5.49021	0.34787	4.91686	0.17166	0.00934	0	0.02371	0.13109	0
Healthy	1.83013	0.69754	0	0		1.83013	0	5.79943	0.19137	0.69754	0	0.02725	0	0	0
Healthy	38.12255	0.31317	0	0.42764		38.12255	0	5.43444	0	0.31317	0.00267	0	0	0.16291	0.42764
Healthy	17.47388	1.02568	3.13175	1.12823		17.47388	4.47643	3.31226	0	1.02568	0.08728	0.06735	3.64084	0	1.12823
Healthy	46.34175	0.90519	0.6898	0		46.34175	0.36793	0.76816	1.1194	0.90519	0.03302	0.23915	0.05862	0.35722	0
Healthy	21.60217	0.1938	0	0		21.60217	3.07708	2.60523	0	0.1938	0.04042	0	0.43596	0	0
Healthy	14.85356	0.03238	0	0		14.85356	0.16995	1.01914	0	0.03238	0.81025	0.02978	0.534	0	0
Healthy	76.0443	0	0	0		76.0443	0	0	0	0	0	0	0	0	0
Healthy	0.36701	0	0	0		0.36701	0.03174	2.92564	2.62815	0	0.13268	0	0	0	0
Healthy	21.31679	0.16807	0	0.18756		21.31679	0	2.32418	0	0.16807	0.36598	1.12159	0	0.56078	0.18756
Healthy	17.21413	0	0	0		17.21413	1.51705	3.05303	0	0	0.01293	0.03656	0	0.00189	0
Healthy	1.84794	2.6968	0	0		1.84794	0.03824	5.1571	2.43521	2.6968	0	0.21204	0	0	0
Healthy	3.39021	0	0	0		3.39021	0	43.5486	1.2734	0	0.23776	0	0	0	0
Healthy	24.01895	0.4206	0	0		24.01895	27.74194	0	2.61997	0.4206	0	0	0	0	0
Healthy	17.31565	0	0	0		17.31565	10.5561	0	0	0	0	0	0	0	0
Healthy	20.02922	5.94627	0.18893	0.08882		20.02922	1.34629	0.18625	0	5.94627	0.02485	0	0	0.00906	0.08882
Healthy	4.79829	0	0	0		4.79829	0.32507	1.42623	6.19504	0	0.28924	0	0	0	0
Healthy	1.7076	0	0	0		1.7076	0.34637	1.04227	6.01422	0	0.03612	0	0	0	0
Healthy	19.92226	0.39561	0.7215	0.028		19.92226	0.52208	0.68686	0	0.39561	3.39497	0.00153	0	0.05158	0.028
Healthy	22.99348	2.74176	0.45909	0.03978		22.99348	0.43557	4.4896	0	2.74176	6.43219	0	0	0	0.03978
Healthy	6.21879	1.13799	0	0		6.21879	0.37463	12.06277	0	1.13799	0	0	0	0	0
Healthy	7.53428	8.23444	7.872	0		7.53428	4.31168	8.28345	0	8.23444	0	0	0	0	0
Healthy	8.13205	1.52852	0	0		8.13205	0.17366	15.90459	0	1.52852	0	0	0	0	0
Healthy	2.4478	0.65001	0	0		2.4478	0	4.64832	0.35224	0.65001	0	0.07648	0	0	0
Healthy	27.4809	6.49366	1.94601	0		27.4809	3.37868	2.76481	0	6.49366	0	0	0.20363	0	0
Healthy	6.43561	5.26036	0	0		6.43561	0.08024	2.35958	7.84332	5.26036	0.10005	0.12082	0	0	0
Healthy	41.56012	0.09087	0	0.00651		41.56012	14.05706	1.95023	2.99798	0.09087	0.03031	0	0.01464	0.32366	0.00651
Healthy	5.1254	0	0	0		5.1254	0.36434	1.4957	6.42925	0	0.31189	0	0	0	0
Healthy	4.02058	2.64439	0	0		4.02058	0.19247	8.64514	0	2.64439	0.0425	0	0	0	0
Healthy	7.70197	0	0	0		7.70197	1.41318	1.1915	0	0	1.16621	0	0.49741	0	0
Healthy	6.4222	1.0684	0	0		6.4222	0.42715	11.84885	0	1.0684	0	0	0	0	0
Healthy	0.60297	0	0	0		0.60297	0.00792	0	0	0	0	0	0	0	0
Healthy	13.63924	1.93473	0	0.68989		13.63924	1.06139	1.82739	4.57379	1.93473	0.03112	0	1.47973	0	0.68989
Healthy	22.09378	0.91359	0.70003	0.98441		22.09378	0	17.23046	1.01678	0.91359	9.10512	0.41007	0	0	0.98441
Healthy	2.45867	0.74032	0	0		2.45867	0	5.08814	0.39964	0.74032	0	0.0185	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.39614	0	0	0		0.39614	19.19241	0	0	0	0.23882	0.15664	1.09473	0	0
Healthy	29.63097	0	0	0		29.63097	0	0	0	0	0.07233	0	0	0	0
Healthy	11.81961	0.91225	0	0.08115		11.81961	6.20661	2.15297	0	0.91225	0.74488	0	0	0	0.08115
Healthy	13.98134	5.58872	0	0.17133		13.98134	0.12916	3.6001	0.00215	5.58872	0.98169	0.1149	0	0.06884	0.17133
Healthy	1.44962	0	0	0		1.44962	17.8201	0	0	0	0	0	0	0	0
Healthy	4.21036	0.99457	0	0		4.21036	0.03534	2.59426	0	0.99457	0.05804	0	0	0	0
Healthy	1.59512	0.07729	0	0		1.59512	4.32035	2.51195	0	0.07729	0.00441	0.00269	0	0.36256	0
Healthy	8.73597	0	0	0.35705		8.73597	0.01362	5.16019	0	0	0	0	0	0	0.35705
Healthy	3.78413	0	0	0		3.78413	1.02043	2.39248	0	0	0.00254	0	0	0.00937	0
Healthy	20.71203	0	0	0		20.71203	5.67695	0.88297	0	0	0.03596	0	0	0	0
Healthy	26.87558	5.92057	0	0.01487		26.87558	0.11023	1.60613	0	5.92057	3.0882	0.00998	0	0.02999	0.01487
Healthy	14.54105	2.46449	0	0.05601		14.54105	0.10367	1.66111	0	2.46449	0.10365	0.01278	0.11208	0	0.05601
Healthy	16.13623	0	23.0782	0.02199		16.13623	2.42049	0.15578	1.57303	0	0.92134	0.01799	0	0.02826	0.02199
Healthy	12.62095	0	0	0		12.62095	5.89671	12.92095	0.31831	0	0.21746	0.03774	0	0.07205	0
Healthy	13.87999	5.36691	5.69836	0		13.87999	1.63376	1.23923	0	5.36691	0.92797	0.17409	0.046	1.2567	0
Healthy	1.63972	2.07016	0	0		1.63972	0.16641	5.58897	0	2.07016	0	0	0	0	0
Healthy	1.7868	0	0	0.08506		1.7868	0	3.70775	0	0	0	0	0	0	0.08506
Healthy	6.84793	5.33263	0.19466	0.35285		6.84793	0.56679	10.1928	0.39088	5.33263	0.00307	0.00891	0	0	0.35285
D050177	36.20437	1.73873	0.1314	0.96804		36.20437	0	3.82204	5.90031	1.73873	0	0	0	0	0.96804
Healthy	0.01847	0.00079	0	0		0.01847	46.09011	1.30567	0	0.00079	0.03603	0	0	0.02382	0
Healthy	7.45679	1.99601	24.9923	0		7.45679	0	1.03236	0	1.99601	0	0	0	0	0
Healthy	12.32504	0.92578	0	0		12.32504	0	0	0	0.92578	0.62781	0	0	0	0
Healthy	32.27764	0	0	0		32.27764	6.03746	0	0	0	0.00719	0.17726	0	0.55979	0
Healthy	34.56529	0.66697	1.18571	0.01164		34.56529	0.10161	1.0178	6.11846	0.66697	0	0.01595	0	0	0.01164
Healthy	7.33008	0	0	0		7.33008	0.81501	1.72368	0	0	0.04609	0.70257	0	0	0
Healthy	7.35516	0	0	0		7.35516	49.80461	0	0	0	0	0.27992	0.33287	0	0
Healthy	2.022	1.63773	0	0.15881		2.022	0	2.73397	0	1.63773	0	0	0	0	0.15881
Healthy	6.23112	0.7455	2.25233	0		6.23112	0.13732	1.25083	0	0.7455	0.25105	0	0	0	0
Healthy	11.94091	0	0	0		11.94091	25.98444	0.18091	1.07244	0	0.50355	0.43264	0	0.49993	0
Healthy	3.35742	2.3146	0	0		3.35742	0.20082	7.71147	0	2.3146	0.04292	0	0	0	0
Healthy	0.00662	0.00257	0	0		0.00662	26.35278	0.43378	0.00055	0.00257	0	9e-05	3.26918	0	0
Healthy	5.9392	5.19928	0	0		5.9392	0.07001	2.40059	8.03237	5.19928	0.1365	0.14107	0	0	0
Healthy	0.68411	2.14127	0	0.35764		0.68411	0.1149	2.85527	0	2.14127	0.00816	0	0	0	0.35764
Healthy	28.80605	0.48016	2.85438	0		28.80605	0	0.6032	9.88296	0.48016	0.02896	0.09363	0	0.15579	0
Healthy	26.02646	0	0	0.06296		26.02646	0	0.06637	0	0	2.26939	0	0.15074	0.05571	0.06296
Healthy	24.0137	0.00181	0	0		24.0137	65.25454	0.05047	0	0.00181	0.00052	0.03612	0	0.00341	0
Healthy	2.33601	0.66298	0	0		2.33601	0.00165	4.7872	0.369	0.66298	0	0.06372	0	0	0
Healthy	14.8267	2.89997	0	0		14.8267	0.91937	1.65528	0	2.89997	0.0753	0	0	0	0
Healthy	22.72137	5.55225	0.72763	0.08647		22.72137	3.32385	7.3857	0	5.55225	0	0	0.22474	0	0.08647
Healthy	25.14503	0	0	0		25.14503	4.86991	0.76842	0	0	0.00354	6.83635	0	0.05038	0
Healthy	11.79183	3.06786	0	0		11.79183	1.30857	4.09645	3.11691	3.06786	0.00332	0.01002	0.0129	0.01285	0
Healthy	19.72482	0	0	0		19.72482	0	4.89101	0	0	0	0.02516	0	0	0
Healthy	12.11464	2.37243	0	0.04101		12.11464	0.01998	2.47707	0	2.37243	0.01471	0	0.00623	0.07675	0.04101
Healthy	25.64631	1.62285	0	0		25.64631	13.74348	0.57059	2.2472	1.62285	0	0	1.26944	0	0
Healthy	17.90412	0	0	0		17.90412	2.00501	0.54684	0	0	0.00029	0.00736	0	0.06165	0
Healthy	14.10303	3.70791	3.75888	0		14.10303	0.33335	2.47899	17.3349	3.70791	0	0	0	0	0
Healthy	0.03642	0	0	0		0.03642	0.65866	0.08294	0	0	0	0	0	0	0
Healthy	26.0786	2.91155	0	0		26.0786	0.56928	0.29233	0	2.91155	0	0	1.07337	0	0
Healthy	11.72818	0	0	0		11.72818	0.14358	0	1.58516	0	0.04476	0.04711	0	0.43526	0
Healthy	4.95707	0	0	0		4.95707	0.34587	1.30604	6.32995	0	0.34117	0	0	0	0
Healthy	9.54705	0	0	0.10371		9.54705	0	1.50687	0	0	0	0	0	0	0.10371
