o	Lachnospirales	Oscillospirales	Lactobacillales	Actinomycetales	Coriobacteriales	Erysipelotrichales	Acidaminococcales	Peptostreptococcales	Bacteroidales	Burkholderiales
Healthy	-5	-5	-5	0.345442349548099	-0.588228822379627	-5	-5	-5	0.986300022420173	-5
Healthy	0.714076487194254	0.701878700943193	-0.368363479487941	-0.657794520723658	-5	-5	-5	-5	1.83166249151965	0.766933836601283
Healthy	0.40211860080018	-0.125651564237177	-5	-5	-5	-5	-5	-5	1.84809467077347	-0.564776953788971
Healthy	1.12023821028822	0.610507920450427	-0.620821434471871	-0.37423496605	-5	-5	-5	-5	1.82166900812674	0.0994630941644109
Healthy	0.624449179382388	0.832046270484005	-5	0.743063482148389	-0.131737720784045	-0.758627869841564	-5	-2.60554831917378	1.64903659270292	-0.481393946819441
Healthy	1.04127461997492	0.613857671750413	-0.598151608604482	1.51270880458843	0.56799156860026	-0.660171075417379	-5	-0.627382533821042	1.4992059312507	-0.792877502349036
Healthy	1.26824346442007	0.676251776033995	-5	0.6570453301761	-0.207818503850321	-1.10061729446673	-5	-5	1.79520748697697	-0.0338864386275234
Healthy	0.788466050819453	0.647029717685173	-5	-0.431270400881571	-0.650178730487609	-5	-5	-5	1.75701927440208	-0.359061651381012
Healthy	0.788293548739883	0.589917223409356	-1.30338154076777	-0.663120184401577	-0.78012743667646	-5	-5	-5	1.68336093230004	-0.105761496826778
Healthy	0.899947381019793	0.862859762471248	-5	-5	-1.28433085759901	-0.248921148853829	0.58105148398696	-5	1.85202380591883	0.160675574497215
Healthy	1.03068268735748	0.819115351852998	-2.65169513695184	1.13510337926039	-0.704322965982535	-0.419782325903871	-5	-0.383471974838545	1.72504830838136	-1.13388996015562
Healthy	1.00027916161102	0.78183576552887	-1.58004425151024	0.170977124838166	-0.345034548764498	-5	-5	-5	1.81883743525446	-1.51541547071716
Healthy	1.57173887044177	0.498785949362557	-0.820591848486164	-5	-0.618091093994202	-5	-5	-5	1.55961711854886	-5
Healthy	0.208086465983299	0.0581260147033341	-5	-0.707101824981975	-5	-5	-5	-5	1.96416776319008	-0.308087863204033
Healthy	0.478817477011023	0.505319591476486	-5	-5	-0.870632404277014	-1.49485002168009	-5	-5	1.90705265098127	-0.338745917006092
Healthy	0.612714999697208	0.0222551137601514	-0.607936488281548	-0.378055551290444	-0.193372390604009	-5	-5	-5	1.75531387267273	-0.644299507218118
Healthy	1.10831364195916	1.21645014672859	-5	-1.22819212100089	-5	-0.728251300615829	-5	-1.49962628564663	1.51616874603536	-1.81247927916354
Healthy	0.517930540764802	1.29514271340902	-5	-5	-5	1.27235943192136	-5	-5	1.21170508306965	-5
Healthy	0.317273370237977	0.164566975613318	-0.537542103544725	-5	-1.24557521072274	-3.04575749056067	-5	-5	1.87259797911918	-5
Healthy	-5	-5	1.32909488634555	-1.389872386924	-5	-5	-5	-5	-2.08724669632868	-5
Healthy	1.54404570863114	0.655447711438696	0.463283653996141	-5	-5	-5	-5	-5	1.60574192271219	-5
Healthy	1.10680398604132	0.26071757626967	-5	-5	-5	-0.239441820752562	-5	-5	1.9039855553554	-5
Healthy	0.622489645110254	0.893302265127815	-1.98129950133376	0.716615934753318	-0.25051877210463	-1.77572598570574	-5	-5	1.75935587146152	-0.981091555683673
Healthy	1.26457275514301	0.768832639354751	-5	0.898343361068767	-5	-0.536390663596534	-5	-0.255339391603912	1.58581039317282	-1.18681946741399
Healthy	0.417383662838382	-5	1.50700898150348	1.30311199925964	-5	-5	-5	-0.340292919823045	1.48161903376209	-5
Healthy	0.968206406405064	0.886165164325602	-1.67223251009727	-0.885155586854976	-5	-0.454346575903669	-5	-0.402601024940969	1.75959638792792	-0.951869072971033
Healthy	0.997084370468841	1.45156293888642	-5	1.06712555807478	0.0712927338345745	-5	-5	-5	1.66324953334641	-0.594499964683128
Healthy	1.2486680721722	1.32159760205352	-1.23920068836928	1.36234032560512	-0.646199134861137	-0.200955974970584	-5	-0.475759706560156	1.48604617433827	-2.54363396687096
Healthy	1.13977112877602	0.408479100719855	0.0760976916061799	-0.206384206058026	-0.00088686565392879	-0.520180045247329	-5	-1.56114134057944	1.75319500775567	-1.15230397926583
Healthy	1.19423369421226	0.803554069945476	-2.05502409158795	0.211446273481975	-0.522083267695364	-5	-2.1001794975729	-5	1.71805063545644	0.255217008373807
Healthy	0.820814689039787	0.434314959132692	-0.552997101533838	-0.956677026425425	-1.55330753362847	-1.06303410289213	-5	-5	1.82201421768527	-0.613287061141404
Healthy	1.61164791048924	1.39961108166409	-0.0304303410662555	0.98014841536022	-5	-5	-5	-5	1.21631609732075	-5
Healthy	1.51952676974838	0.168353087542634	-1.31551370781127	-5	-5	-5	-5	-5	1.5976134738478	-1.73306308884083
Healthy	1.46215862070515	0.949287032487739	-0.367168302912363	-0.573407417694844	-2.40782324260413	-1.21268124337545	-0.080472148718519	-5	1.60933514234377	0.770009104547029
Healthy	-5	-5	0.0878098021422151	-1.00502332635031	-0.767588421579154	0.0719556103029804	-5	-5	0.977772517807577	-2.24260397120698
Healthy	0.94715227062537	0.874768739946603	-0.990464123380782	-5	-1.03597620715997	-1.74064507269197	-5	-5	1.84469960926592	0.0955668367147423
Healthy	1.17666761950896	-0.850503766534258	-0.222921332735409	-0.152489034796752	-2.34872198600186	-1.42250820016277	-5	-0.966616458826881	1.68444740510647	0.0261776757166224
Healthy	1.47435702262888	0.823859445723066	-5	-0.609365118848123	-0.742849617942999	-0.475863623407431	-5	-5	1.56221313732982	-5
Healthy	0.654703923037364	-1.37561475857973	-0.645181129152278	-0.317557069075971	-5	-5	-5	-1.66958622665081	1.91649337543499	-5
Healthy	0.845103003351402	0.906792803337526	0.00528778544045105	1.19062999803915	0.646518411878977	-5	-5	-5	1.29300060236232	-1.5201368869769
Healthy	0.834027562409501	0.860454801104807	-1.89962945488244	-0.229494089630901	-0.728506897814344	-5	-5	-5	1.80589630063391	0.152771304815015
Healthy	1.26784354332476	1.3935369485759	0.402316418268013	1.01751330345804	0.108696915578889	-5	-5	-5	1.53814022834929	-5
Healthy	-0.0801847562085616	-2.39147396642281	-1.16966800654804	1.44801801302543	-5	-5	-5	-5	-1.59091263055216	0.52106874802637
Healthy	-0.487368960190779	-5	0.715926500120874	1.63120027261988	-1.10673771411201	-5	-5	-5	0.600685447840824	-5
Healthy	1.00072119827903	1.33527571957826	-5	0.709479423613475	-0.359717370303319	-0.549427601255403	-5	-5	1.46432960103878	-0.733721253368898
Healthy	1.58553720372531	1.41696984721142	-0.8168725712986	1.28494819471077	-0.55783391421528	-0.555627263751713	-5	-1.07119462910672	-1.01313872970996	-1.4467239538629
Healthy	0.515668564580334	0.508780123585993	-5	-5	-1.53595779456119	-0.630765583393175	-5	-5	1.92575142474092	-5
D003924	1.4215073514127	0.827343421422406	-0.515885309237347	1.05275663890537	0.355972284525607	-0.982549270489464	-5	-2.0204516252959	1.55626908293398	-5
Healthy	1.29347945591345	0.770185336635798	-0.215090423580384	-0.0957444121634563	-5	-2.26121944151563	0.51938691504554	-5	1.65534957358318	0.764174637398147
Healthy	0.48516187654407	-0.0487936637775196	-1.38880793913157	-0.612200990537632	-1.0876185010812	-2.26841123481326	-5	-1.30059591818466	1.53401632797088	-5
Healthy	1.71891477793558	1.4764174171609	-0.168629407478062	-0.384860405666074	-1.60589869795996	-0.85514569274707	-5	-2.6252516539899	0.720725584950384	-5
Healthy	1.44162193553776	1.15539707736471	-1.16634300310713	-5	-0.817585347565446	-1.16323295260579	-5	-2.86646109162978	1.5792627024224	-0.156860695622315
Healthy	1.8898444834547	0.691258358133111	-5	-5	-5	0.414585650665509	-5	-5	1.01877703424441	-5
Healthy	1.67552419589227	1.21182909691462	0.542759468920575	0.0460774477041077	-1.18203819546801	0.105322801633413	-5	-2.31515463835559	1.07649189173829	-2.24412514432751
Healthy	0.663922255539678	0.530167669405405	-0.756813075868528	0.294016266881999	-1.1627272974977	-0.353478647861373	0.514529158614702	-1.64723880827617	1.8753280119846	0.560881794669499
Healthy	1.3927235024347	0.980239781708912	-0.889141043268132	-0.0632701693589352	-1.61672334959235	-0.519217197438521	-5	-5	1.5454190782452	0.169359912147325
Healthy	1.18091629426826	0.768973865278569	-5	-0.761477187781706	-0.636388020107856	-2.51144928349956	-5	-5	1.75742108352118	-5
Healthy	0.299860169384951	0.779744357060823	-1.88074411072206	-2.49214412830417	-5	-5	-5	-5	1.88084022057345	-2.03058408764602
Healthy	0.201492713214303	0.543844635449511	-5	0.0179052283833441	-0.818413636263144	-2.80134291304558	-5	-5	1.91246932666766	-0.166349372976105
Healthy	1.13108396708098	1.27717883186443	-5	1.331117206892	0.203318513122936	-5	-5	-5	1.38527712167905	0.248968303899464
Healthy	1.49207866824397	0.515627497107917	-1.07078549626261	-5	-1.53283603403091	-1.70180213289018	-5	0.321229631011001	1.71553714563354	-2.60906489289662
Healthy	-1.41657449959349	-1.98505965020706	0.815159854321425	1.78574968731872	0.469794043568343	-1.76245626185713	-5	-1.88840147511961	1.34587577095313	-1.28667749501297
Healthy	0.147997675969845	0.239729805633633	-5	-0.629116983222394	-1.95506845385084	-1.74521031260279	-5	-5	1.84671067976028	-0.902673264284227
Healthy	0.321977263236108	-5	-0.801095600543267	-1.2839966563652	-0.580854148021459	-5	-5	-5	1.82548642143946	-0.781097049137171
Healthy	1.45888536409922	0.893919809831763	-5	-0.344496603750206	-0.522980092483748	-0.390821944705815	-5	-5	1.55638054612364	-0.143132205920644
Healthy	0.60036947130019	-1.42527441640593	-0.577557904488062	-1.48611681438891	-0.614572485194869	-1.62178385025012	-5	-1.94385773794095	1.82946259905574	-1.23217650199248
Healthy	0.670369256835089	0.168741963150206	-0.600430106343157	1.04194073469914	0.119724252261489	-1.3212995650017	-5	-0.55007442294376	1.72311097309625	-0.187728537030204
Healthy	1.13413150745094	0.509515693025476	-3.15490195998574	-3.11918640771921	-1.497163361379	-5	-5	-5	1.83418021728072	-0.896059514916979
Healthy	0.749389204965706	0.0982629023799296	-0.614590365121668	0.969573385447907	0.374955365338341	0.106156886966839	-5	-5	1.40604446129336	-5
Healthy	0.367473332416868	0.88806374154278	-1.44393884099047	-2.29157909986529	-0.546406490079479	-5	-5	-5	1.84143437040709	-1.54530755076052
Healthy	-0.125344267401899	0.139614652750365	-5	-1.71896663275227	-5	-5	-5	-5	1.96566863409601	-5
Healthy	1.48970218412495	1.16019502257085	-0.192559688220629	-1.83624247601804	0.473408132986625	1.46467699580792	0.244103863376508	0.166589947427337	1.07201595545367	-5
Healthy	0.583679293574252	0.842388916561111	-5	0.67173456191655	-0.291570601034906	-5	-5	-5	1.78365450283431	-1.06696850489759
Healthy	1.15421057771659	0.708734396867851	-1.48227640516626	0.225164492765728	-0.0784123572601445	-0.957660795436449	-5	-5	1.36624789660191	-5
Healthy	1.25910053838296	0.15564873837046	-0.483610076311863	-5	-2.20971483596676	-1.15951751278656	0.241035685094299	-5	1.87102101933083	-5
Healthy	0.861010791385086	0.853429279561672	-5	-1.34093992775906	0.203204285220673	-5	-5	-5	1.67657061829987	0.830607271743095
Healthy	0.47405738233763	0.674990583436948	-1.27107835362714	-0.96181713400934	-0.565367233825858	-1.6779875614176	-0.0382657572653393	-5	1.82367287671833	-1.00961674109377
Healthy	1.77167535967154	1.02850008437631	-0.787386303354943	0.108487222581559	-0.522444667801019	0.130085989120787	-5	-1.57170318601712	1.22250109090459	-1.54959691384463
Healthy	1.37795611331048	0.974153240389433	0.938039133668315	0.330983664457722	0.548935781652164	-0.200425132620416	0.521312028280997	-5	1.58797101495205	-1.15409616110122
Healthy	1.38257963899627	-2.32057210338788	-0.465605788587095	0.520073281195359	-5	-1.66978921542847	-5	-1.13655817138629	-5	-5
Healthy	1.39918360930473	1.12844805947907	-0.0828359685709974	0.931021831760507	0.10210082486359	0.468168553374528	-5	0.43690175012266	1.36759369273177	-0.254269575201877
Healthy	0.260469706248739	0.692046304712811	-2.31336373073771	-0.489696331551143	-0.716585688498805	-1.09248115389337	-5	-5	1.88671131329967	-1.21070138884056
Healthy	0.372444332617573	0.832127460226928	-1.1786175002527	0.416608890880365	-0.592065505400375	-1.18648572845812	-5	-5	1.87961202167053	0.449644988206241
Healthy	0.367182541414408	-1.17881411739115	-5	-0.688882157337494	-5	-5	-5	-5	1.83010869097423	-5
Healthy	0.784761320447882	0.367659634548693	-0.592320228558807	-1.12274386688641	-1.83713700667807	-0.966696898627426	-5	-5	1.82079047829812	-0.676892344814479
Healthy	1.27228473235163	1.43899728900731	-0.638555491913672	-1.15422003288811	-1.08639805027084	0.124249833754634	-5	-0.423014022582275	1.54236101873763	-0.316304707169087
Healthy	0.661508856999446	0.677309413843444	-5	-0.424454240656712	-0.185166635152125	-5	-5	-5	1.7801148102451	0.556587111648713
Healthy	1.43461759976619	0.811541494200998	-0.739785461604827	-0.94638382559561	-1.32385531964379	0.0920079294966671	0.934102861154775	-0.830648909507582	1.68558751429446	-0.314276170817805
Healthy	1.7281808415651	0.918697001869981	-1.3137213219328	-5	-5	-5	-5	-5	1.04830931964344	-5
Healthy	1.52054837730185	1.26021859363615	-0.123401163865924	0.603821819901476	0.232286945972206	0.0480104025288318	-0.700863306255986	-0.895035154472177	0.261041500675732	-5
Healthy	1.4272554303325	0.697433360913353	1.16143179391153	1.07058122628875	-1.60502328044544	-0.275732324712024	-5	0.0953088613853812	0.70510988236916	-1.10424605792627
Healthy	0.296046208741213	1.12626034467149	-0.40375488046972	-0.385777940701215	-0.804155675252718	0.99498941452499	-0.795364598616152	-5	1.77376048889562	-3.2518119729938
Healthy	0.217833870875089	0.51067903103221	-5	0.554443123560248	-5	-5	-5	-5	1.9267470164679	-1.15577141869837
Healthy	1.03234835052657	1.40330793115833	-5	-5	-5	-5	0.0947470607889071	-5	1.51582405588074	0.873408382055804
Healthy	1.60511630795499	0.291004565325875	-5	-5	-5	-5	-5	-5	1.6669835678888	-5
Healthy	0.379448747841575	-1.80271944187438	-0.747632485540101	-1.42980743890427	-0.560430482852825	-5	-5	-5	1.80858458910076	-0.819558701805281
Healthy	0.781690046106392	0.561934572485491	-1.70202075584064	-0.623423042943488	-0.858142776761633	-5	-5	-5	1.69440098865545	-0.116236389929571
Healthy	0.765023711378867	0.574101907218252	-0.531460677057052	-1.08645104209348	-1.56575054760352	-0.878505813758335	-5	-5	1.81464467370492	-0.672252928747544
Healthy	1.22294448090034	1.03965321277658	-0.268064904245464	-0.649209452573543	-0.67088699731818	-0.630580035034416	0.340017543253079	-2.41228903498109	1.39458912728727	-5
Healthy	1.4252971196857	0.61207251448113	-5	-5	-5	-5	-5	-5	1.80812261911898	-0.861413129346417
Healthy	-0.40899107532269	0.778447916930081	-5	-1.73282827159699	0.165321500788937	-0.839321425599615	-5	-5	1.12189356135655	-0.588986709516126
Healthy	1.4050511513853	0.583505959832378	-0.831443593136275	-5	-5	-5	-5	-5	1.68760181313097	-5
Healthy	0.580954611558211	1.4601166126521	-2.07262963696098	1.05529612877758	-0.185319657651602	-5	-5	-5	1.27455338528619	0.637486727466546
Healthy	0.150854643762907	0.943259992931877	-5	0.502092393074433	-5	-5	-5	-5	1.09521434828791	-5
Healthy	0.964810047763519	0.782971131611834	-1.53790161886484	0.137866605555892	-0.471932159405793	-5	-5	-5	1.83516510611326	-2.03479829897409
Healthy	1.7693903990296	0.397129728341673	-1.28366271211045	-1.33686468504225	-1.29920977862565	0.0758315317501486	-5	-5	1.42521637150169	-0.791048324992175
Healthy	0.934888131413309	0.842263413533678	-5	-2.24718356881173	-0.410597798255792	-5	-5	-5	1.77641305968592	1.07675728338263
Healthy	0.28074677477636	-0.0108617757842109	-5	-0.846368034997784	-5	-5	-5	-5	1.96440210822636	-0.236676848793488
Healthy	0.991711947728747	1.2530572711896	-5	0.663035313838413	-0.13159657669346	-0.293103076145297	0.0534395648192453	-5	1.28547899392646	-5
Healthy	0.594963498694363	-1.56272520258988	-0.620730750526353	-0.374492057613517	-5	-5	-5	-1.74232142513082	1.92552227629611	-5
Healthy	1.16357936117366	0.13510083376572	-5	-0.0154051849880297	-0.617586686873733	-1.1262145391818	-5	-5	1.80420037927792	-0.770471736212328
Healthy	1.5041677700888	1.04168553776683	0.467951262377009	-0.759550601006702	-3.4089353929735	-0.805041877793412	-5	-0.495203029375444	1.61427663829012	-0.816502389440647
Healthy	0.989064299249171	1.21352466315334	-1.44177157819667	0.698985638655951	-5	-5	-5	-5	1.75800369167537	-5
Healthy	0.30286534917112	0.782898826216387	-0.970413328369543	-0.210362889616951	-5	-5	-5	-5	1.9093816881298	-0.455807889234967
Healthy	1.05516495473956	1.11376057609576	0.258186953612445	-0.823243332754741	-0.472885888360195	-0.0365380157223023	-1.70289634985074	-1.81930079870397	1.49561509541961	-1.22900079483606
Healthy	0.904955071312732	0.847110975942434	-0.747219761904916	0.291264482898489	-0.139787807294239	-1.43215054942689	-5	-1.57479194886134	1.70802058684644	-1.91613919913343
Healthy	1.03282739768654	1.36535748974705	-5	-5	-0.217441385440026	0.78500078571466	1.4720233794351	-5	0.904522422482898	-5
Healthy	-0.321153975163958	0.291843739077885	0.0915192371864182	1.82920596513486	0.080330604196845	-0.0742394035915606	-5	-5	0.704488551309598	-0.980925270822101
Healthy	1.08317354937086	1.3286902269709	-5	-5	-5	-5	0.18479360573441	-5	1.51245051315707	0.989504990919854
Healthy	1.20054490764488	1.42770433754564	-0.903715821755136	-0.302796820346523	-1.59963472665006	-0.263165439889607	-5	0.0336488868559578	1.54368532436822	-1.62967199222049
Healthy	0.302527896961937	0.578664418942494	-5	0.0820813146590122	-0.753747687700678	-5	-5	-5	1.89971941053603	-0.109137644851117
Healthy	-0.00436919223755441	0.705147562141089	-5	-0.937418015771837	-0.771984824898212	-0.272873716793442	-5	-5	1.85136978294919	-1.37892762885637
Healthy	-0.253490347803138	0.090134556033146	-0.883193084037656	-0.102961529062294	-1.51984927472672	-1.71579493229821	-5	-5	1.73442223719134	0.0422879875716989
Healthy	0.823555733248968	0.837972694559178	-5	-5	-5	-5	0.586769535102935	-5	1.74796609236026	0.90678042319815
Healthy	0.800398799745039	0.9067901120329	-0.967703655260527	-0.950161999377416	-0.390736506223916	-0.685037883624815	0.385720640624064	-5	1.47522867978561	-5
Healthy	0.210551258561259	0.250305313904705	-5	-0.522430206021097	-5	-1.61942699693311	-5	-5	1.84528263797366	-0.964410182756543
Healthy	1.59113831947493	0.729770434867798	-0.26523216381659	1.26955707189914	-0.966214483157769	-0.30166452892964	-5	-0.602703223270315	1.27850529640043	0.371208292248643
Healthy	0.997427452557399	-5	-5	-5	-5	-5	-5	-5	1.73176268987083	-5
Healthy	0.860128296542201	0.842728404648353	-0.571314584560812	0.235707682638853	-0.107204410714077	-0.089114243426042	-5	-3.18045606445813	1.77472194813603	-1.96617430604669
Healthy	-0.0820798243366253	0.158947189501965	-5	-1.68402965454308	-5	-5	-5	-5	1.90422326427432	-0.833599491424932
Healthy	0.761666281335402	0.663287159416529	-2.25258819211358	0.629736725937051	-5	-5	-5	-5	1.84731583128059	-0.661663053438927
Healthy	0.658676169491524	1.00621052492401	-0.647971925162635	-0.120090222907449	-0.524604872478635	-2.44611697335613	-5	-1.07956359344924	1.63912276478492	0.32282688179681
Healthy	0.81255173949559	1.39340232843679	-5	-5	0.150578388667462	0.63570887818392	1.15032684372446	-1.34814073075305	1.45652711739316	-5
Healthy	1.05349140333944	0.7481701895451	-5	1.55047931497474	-1.10143935506029	-0.227480264935324	-5	-0.830325565941193	1.57555476112866	-5
Healthy	1.06281993496627	1.09608998620471	-0.858675672724582	-1.01628352608625	-1.08307253388701	-2.64206515299955	-5	-1.29174911140862	1.77946654418389	-0.49003175108457
Healthy	1.37071399915201	0.620926854478869	-5	-5	-1.29964247217734	-0.963650611968162	-5	-5	1.80851865239376	0.48653957012774
Healthy	1.25343275455581	1.24173544722736	-0.19508403200382	-0.480894243793551	-0.305377254169118	0.222211668124419	-5	-2.36653154442041	1.36952791762696	-0.804515476966236
Healthy	1.28211729491515	1.18213949309069	-0.10716550016972	1.09823311483202	0.0514110919502142	-1.21324857785444	-5	-0.793282036624167	1.41864676608504	-0.862709201477532
Healthy	1.34881500539184	0.942605231464802	-1.80327127737671	0.20885234418688	-0.851613312333179	-0.113272451510605	-5	-0.692033552971726	1.64015743382505	-1.24450627158488
Healthy	1.37744631759668	1.02477865604983	-1.04282386959515	-1.02502800570193	-2.27654432796481	-5	-5	-0.506012474451362	1.49790253898774	-1.61600521055827
Healthy	1.27372287501153	0.879063750846704	-0.0523947509646523	-5	-0.695768057814326	-2.3585258894959	-5	-5	1.67209730351688	-0.733509591688856
Healthy	0.96217843147567	1.15431652748252	-0.83132577043292	-0.870890413779273	-0.419679581595391	-0.835171465655518	-5	-5	1.8159132340503	-5
Healthy	0.590014349917707	1.479971277575	-1.70619564008066	1.04871441450735	-0.154765488878624	-5	-5	-5	1.26438283870351	0.632359083960894
Healthy	1.65333516051938	1.31391950121809	-1.51498878542143	0.848310456085854	0.480231222582554	-0.328429159266337	-5	-5	0.20422854270696	-5
Healthy	0.177568241223722	0.450770872177871	-0.366834646316097	-0.459820739477726	-0.832151201409971	-2.37571790416433	-5	-5	1.85626063892559	-5
Healthy	0.954197147424491	0.240381987743087	-1.02826040911222	-5	-5	-5	-5	-5	1.81594561389111	-0.904063897819215
Healthy	1.04090995528597	0.464137677070077	-0.961419574038422	-1.65364702554936	-1.48320029591838	-0.0230542494407579	-5	-5	1.8502615090066	-0.350061832775654
Healthy	1.16829796866197	0.144225386688042	-5	-0.0312416186501116	-0.557724099293412	-1.05853826065267	-5	-5	1.80723321708665	-0.807404672430788
Healthy	0.746053194553249	1.28231548382591	-5	-0.39556873184671	-1.27679068959489	-2.02641037657274	-5	-5	1.58755427652488	0.254301496062911
Healthy	1.17275496603668	0.15725423148988	-5	-0.0247750476422559	-0.594944063539158	-1.14551177495557	-5	-5	1.80410888747349	-0.766293345713618
Healthy	1.09957567968057	0.246360687642744	-5	-5	-5	-0.268693335818246	-5	-5	1.90518106705944	-5
Healthy	0.912181655166564	0.801232153830292	0.363766117676736	0.511020597057898	-0.396433451477127	-1.10562854614376	-5	-2.08884239126002	1.76525477228799	-0.770266976905422
Healthy	0.75843496594688	0.605088383691359	0.435675582402363	0.473397912317509	-0.522271158217447	-0.546284248299233	-5	-0.995034112893176	1.8176828181056	-0.917897115672906
Healthy	1.12971437695465	0.932744606903763	-5	-0.68285633797711	-0.607866060245733	0.472961119019948	1.01983923546521	-5	1.72233055073726	-0.0812516780027388
Healthy	1.59389166265742	0.710326419538482	-0.879853993811888	-1.28836146176765	-1.63041310926366	-0.0613952254767742	-5	-5	1.58146130013044	-5
Healthy	1.38055546459255	0.949891839093012	0.92967687111264	0.354999173925164	0.53764282386375	-0.169456238531271	0.516397858592021	-5	1.59126378002176	-1.16234844215361
Healthy	1.04728927871084	1.21325524161784	1.15502219948139	-0.224753740259764	-0.406791492490759	-5	-5	-2.03857890593355	1.44365750755557	-1.62708799702989
Healthy	-0.0557098419304694	0.677270152696421	-5	-1.47912361831166	-0.188351277557319	-0.463744659324153	-5	-5	1.73335345458874	-0.659357622439295
Healthy	1.62720808890627	1.06346621697415	-0.787067008291986	-1.03962436858984	-1.03193753992355	-0.74882429999326	-5	-0.136492752603675	1.30090555246758	-1.48985730059743
Healthy	1.48973593433605	1.00912016216011	-1.46192921295683	1.43401098835032	0.259990248469693	0.0143062787709219	-5	-5	1.1037312185027	-5
Healthy	1.36702476175277	0.957328042196203	0.925713705510166	0.00939139932871893	0.635865597190337	0.517425524892429	0.171182147898059	-5	1.40224143024987	-5
Healthy	1.14251773300944	-0.847161490107781	-1.06945847013557	-0.179345428719917	-0.905005099055388	-0.124649303420711	-5	-5	1.87316156394317	0.164644270726158
Healthy	0.992825584579891	0.531247657536175	-5	-5	-5	0.686877476978521	-5	-5	1.74250549397192	-5
Healthy	0.185270104430067	0.99907788315291	-5	0.338968181415967	-0.650897391436968	-5	-5	-5	1.6195581735748	-0.976665217461691
Healthy	-1.38478666519864	-1.95703092660682	0.830457783271125	-1.13727247168203	-5	-5	-5	-5	-1.06003170944866	-5
Healthy	1.07225173628228	1.14168112644448	-0.904865533060163	1.05176704845195	0.289207551254154	0.485274128366071	-5	-0.137361841881312	1.49102659745832	-1.03025802323715
Healthy	1.14341266915061	0.955893065831073	-0.661643126646297	0.838852867194592	0.494123969609871	-1.44009337496389	-5	-1.01596801972882	1.65072888549416	-0.158015195409886
Healthy	1.75421565683234	0.452298692862797	-0.388871732479819	-5	-1.00961674109377	-5	-5	-5	1.25497636008391	-5
Healthy	1.33662861554405	1.03073003123383	-5	0.180449897432702	-0.0542409975430551	-1.28058584029741	-5	-0.908297878282851	1.72514097420261	-1.30181243013388
Healthy	1.32139376472336	1.22449033027753	-1.02287109941932	-0.724228099835069	-1.38531365771799	-1.24389662841489	-5	-0.943209451725617	1.73850332990974	-0.444639491470671
Healthy	1.51869604216788	1.28551905340482	0.12479430968076	-1.77031815768232	-1.22199353857649	-1.22753159694672	-5	-1.14605855411951	1.33016327149631	-1.17502853887631
Healthy	-0.610816189691835	-2.85078088734462	0.791548199522152	1.69251054116406	0.0578105911708327	-5	-1.49620931694282	-5	1.2260928895131	-0.537811712129836
Healthy	1.69417613221857	0.777275989434768	-0.959555901637324	-0.106765479638464	-0.412087084509231	-0.171701091596053	-5	-1.66918053350416	1.49389115350572	-1.03404611089794
Healthy	-0.120027238111519	0.46949064803897	-5	0.552609819650911	-5	-5	-5	-5	1.94202611929698	-1.4386600585411
Healthy	1.20974738034153	1.05581240885432	-2.57024771999759	-1.22497239990116	-1.33226694746673	-2.00130484168834	-5	-1.51187250375254	1.66684283110896	-1.75276345049324
Healthy	1.24356706928285	1.12279073298378	-0.309529249114558	-5	-0.329123578749818	0.198549874451106	0.990045229320638	-5	1.0667935186776	-5
Healthy	1.37019118161495	1.34766209920047	-0.570522267956547	0.0373826678454813	-0.126661956989366	0.421414704345194	-5	-1.36051351073141	1.49843145005947	-1.3269790928711
Healthy	1.46054500425791	0.954116063084286	-0.347666615374095	-0.647682389063173	-1.93144310492764	-1.41680122603138	-0.0734106314600443	-5	1.60890325663311	0.767230098110718
Healthy	1.37582980265819	0.957726498179046	0.476982258244831	0.0769461259782132	-0.715118285344547	-0.370998380713008	-5	-1.01484307872294	1.65106546791023	-1.42620041778426
Healthy	1.25450747338959	0.541434454986446	-0.949736277354204	0.495077879639497	0.436280351937373	-0.774277301315833	-5	-5	1.76350915411996	-0.25802158578403
Healthy	1.35442194038998	1.21627149297018	-0.0663608874750749	-0.400466249869057	-0.3693687559795	1.18140421404052	0.614565043495165	-0.758727530098304	1.35608439690902	-1.18755459712724
Healthy	0.310198210609401	0.778943115455822	-1.40671393297954	-1.30680085484628	-5	-5	-5	-5	1.86823280959888	-5
Healthy	1.36140312674073	0.564387884707585	-5	-5	-5	-5	-5	-5	1.69402408402359	-5
Healthy	0.728162163123244	0.897010395272546	-0.236055652840817	-0.668835992048644	-1.36703683183274	-5	-5	-5	1.83265501544777	0.781191502692253
Healthy	-0.0418998027793248	0.172077256969481	-5	-0.988810312390009	-5	-2.08671609823958	-5	-5	1.9011295063213	-0.611916568616351
Healthy	0.539074843604599	0.491659993703131	-5	0.0361616178344036	-0.322283575074103	-1.32864199655651	-5	-5	1.9225224803741	-0.456391309803448
Healthy	0.583199907895294	-2.43533393574791	0.477584255277271	1.34081300927991	-1.03574036980315	-0.677594618932346	-5	-5	1.53188530312264	-5
Healthy	0.989929234770396	0.485609290227845	-0.406093955027141	1.24773495243304	-0.169982640587027	0.550653875451985	-5	-0.700361975020924	0.932929636009999	-0.203495048446704
Healthy	1.44641987930112	1.1846184745712	-1.5332806283184	0.351780851302371	-5	0.13775909518085	0.186894208274143	-5	1.33642130609293	-5
