o	Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Methanobacteriales	Lactobacillales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Peptostreptococcales	Pseudomonadales	Bacteroidales	Burkholderiales
Healthy	1.57320230646532	0.528021491404521	-5	-5	-5	-2.09963287134353	0.291077891161752	-5	0.339403735860026	-5	-5	1.62839833114676	-5
Healthy	1.17246135381866	0.169418718601164	-0.0318206967250459	-5	-5	-5	-1.33236029394359	-0.62845190731615	-5	-5	-5	1.80403694856363	-0.759026648159996
Healthy	-0.190130666360444	0.187740632484242	-5	-0.259479413946335	-5	-1.88840147511961	-5	-5	-5	-5	-5	1.96760834270013	-5
Healthy	1.31061324187225	1.07796787099673	-0.209510758477563	-0.410754324947494	-5	-0.442974277613617	-0.830943067255148	-0.890455199121653	-2.94309514866353	-5	-5	1.69670438392489	0.405718501895727
Healthy	1.07714361332151	1.50360453641233	-1.94195376960472	-5	-5	-0.984305011473482	-5	-5	-5	-5	-5	1.71218039327238	0.32303335048148
D015179	1.43500712869083	1.1015037459089	0.703546719795101	0.913109406533394	-1.85016530328421	-0.233899600326349	-0.875006979974105	-0.593544983696508	-5	-1.15310645668337	-5	1.37893199084481	-1.09996076451268
D015179	1.05903982867124	1.23712733970825	0.89114424042001	1.08216794633625	-5	-5	-5	-0.832948641262119	-5	-5	-5	1.57915455716245	-5
Healthy	0.42916421218118	-0.108284178145288	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.85173953724011	-0.460585133050118
Healthy	1.51148549867498	1.13455320568454	1.0392010841612	-5	-5	-5	-5	-5	-5	-5	-5	1.42350882927382	-5
Healthy	1.71167903000264	1.25324396263419	-0.27049503818861	-1.02807505081581	-0.731024418902193	-0.693274823217508	0.129148297419056	-0.777309535288659	0.117304446641003	-5	-5	1.15158158231486	-0.200507818629786
Healthy	0.631754158329886	0.650436723522749	-0.302273857453656	0.940097926231087	-5	-5	-5	-0.596862313373619	-5	-5	-5	1.76379227371666	-0.288488022888145
Healthy	1.58081439318685	1.32538613562869	-0.390426932551334	-5	-0.951092298516229	-0.460296761052174	-5	0.187811093428112	0.0313438202620874	-5	-0.640164517660112	1.34524587426771	-5
Healthy	0.828534229358596	-0.401702045786327	1.40916541692025	-5	-5	-0.34356637993405	-5	0.119206384805907	-5	-5	-5	-0.446736102130203	-5
Healthy	1.11103959481586	0.240269612401778	-5	-5	-5	-5	-0.268346780304104	-5	-5	-5	-5	1.90515172992153	-5
Healthy	1.336307804276	1.41367353242207	-0.71092412110178	1.27927923620624	-5	-5	-0.720538390742327	0.567358139248078	-5	-5	-5	1.30818415943938	-3.24412514432751
D015179	1.0706926953368	1.58835273022849	1.10392715247535	0.143645475092963	-5	1.0616688184521	-5	0.546397051715521	-0.72736948410596	-0.464794520529413	-1.4943074925878	0.995179604532095	-5
Healthy	-1.97839728397176	-2.36251027048749	0.856310098713071	-3.39794000867204	-5	-2.1157712303674	-5	-2.58335949266172	-5	-0.628009088535085	-5	1.46048845128655	-5
Healthy	1.14807828558305	0.751613936045421	1.02448197330695	1.07807637190583	-5	-5	0.0735093989447644	-0.105949913325857	-1.79344395590097	-5	-5	1.58838141538367	-5
Healthy	1.61997011653538	0.866688359258094	-0.229648819820771	0.449879338623202	-0.683463552596444	-0.147148087521985	0.218727140663925	-0.375810756140244	-5	0.645795484286742	-5	1.47030565369035	-1.15770286567193
D015179	0.995992134449721	0.167845847808963	-5	1.62225351191023	-5	-5	-5	-5	-5	-5	-5	1.56930261391434	-5
Healthy	1.07603572374245	0.510814350098591	-5	-5	-5	-5	-0.13499083395651	-2.36251027048749	-5	-5	0.243003303737926	1.52154105801303	-5
Healthy	1.41532882281721	0.631091522966043	-0.876344325561878	-0.308193814529736	0.388704955700738	-1.5632014897682	0.269358812376748	-5	-5	-5	0.301713471377031	1.62193708491111	-5
Healthy	0.59072483359269	0.846233784769899	-0.125332675551212	-5	-2.08301995267962	-1.30944953848964	-0.760125180346964	-0.191964671555741	-5	-5	-5	1.8422493624299	0.476666455108599
Healthy	1.75789191942676	-0.118524042554911	-5	-5	-0.672252928747544	-0.465035207605334	-5	-5	-5	-5	-5	1.45822828621146	-1.48571795213962
Healthy	0.36331482835193	-0.965010783712315	-0.733980091146502	-5	-5	-5	-5	-5	-5	-5	-5	1.81760403789488	-5
Healthy	1.80889335280578	1.16304711902404	-3.09151498112135	-5	-5	-1.49743633089264	-1.61816320000166	-0.32176395860447	-3.79588001734407	-5	-5	0.889549319851817	-5
Healthy	1.06316929452744	0.946219825797328	0.444457023751733	-3.48148606012211	-5	0.180461362818491	-1.35882345338689	0.0459758857632826	-5	-0.695294101787234	0.809856549397919	1.40084905039548	-5
Healthy	0.237900477097921	0.583858219238748	0.0832624731640772	0.584892955610718	-5	-5	-2.75696195131371	-0.788318923700861	-5	-5	-5	1.8803962977303	-0.128129464579834
D015179	1.49092325545608	1.14734576373707	0.541490628848425	-5	-5	0.113114060796176	-1.58653258701418	0.0521858780599163	-5	-5	0.0196811291918568	1.423926608889	-5
Healthy	1.66762682266702	0.992928889957716	0.309698286707962	-0.100491382651709	-5	-0.303809671082059	-2.38090666937326	-0.226945306635737	-5	-0.963331189699903	-0.478299790403725	1.44655083564052	-1.18795610206977
D015179	1.09401143471906	0.825629909209622	0.726939822752556	0.659762221559862	-5	-0.812366490049306	-0.690497585033297	0.557341151776318	-1.22951619056889	-1.25633347855379	-5	1.68878863767388	-0.40964866676455
Healthy	0.492186070439878	0.673011686341373	-0.921361961630327	1.01623542582996	-5	-1.28083450591079	-2.09205147838773	-0.652026339721962	-0.0562186872401727	-5	-5	1.82018917291727	-0.926831737734898
Healthy	1.40720745917849	1.32157875525773	0.0150410440855053	-5	-0.0978066703730758	0.911149082629646	-0.876017763788537	0.0167743557683439	-5	-1.13978181533124	-5	1.40671301227427	-0.689094370623858
Healthy	1.08138619810596	1.67951501933894	-5	-5	-5	-5	-5	0.254809010414806	-5	-5	-5	1.25929732031192	-5
Healthy	-0.164797888132791	0.902445667702754	-0.918760739088303	-5	-5	-1.43782613663535	-1.42759313244194	-1.44745345204434	-5	-5	-5	1.89530517121279	-1.18236853280948
Healthy	1.27252363301069	0.652825336602453	-5	-5	-5	-5	-1.16583371605738	-0.91388942619868	-5	-5	-5	1.81245075376518	0.0307534989344725
Healthy	0.739146543010077	0.835649359111773	0.844854766981582	-0.458782819002195	-1.12389767862221	-1.71489297043319	-0.0550684599193712	-0.184820869860581	-5	-1.23574912456123	0.657646627046485	1.59146586560344	-0.668532211708969
Healthy	0.0859787659246733	0.122936373016304	-5	-5	-5	-0.68103977147246	-1.63601217025151	-0.880117542015017	-5	-5	-5	1.94824376338362	-0.922014708970498
Healthy	1.07559622729982	-0.303932071589103	-5	-5	-5	-1.1332992439575	-1.98505965020706	-5	-5	-5	-5	1.902603793708	-1.10358402352688
Healthy	0.818468713818494	0.844388319573514	-0.244010871341215	-5	-0.75340295089363	-2.19586056766465	-1.60432421473006	-0.739427791876507	-5	-5	-5	1.80714744013724	0.143997879284792
Healthy	0.488408278395932	0.942700882255081	-1.92811799269387	0.163373101574077	0.488614163981458	-1.80687540164554	-0.287518662198081	-1.22687207596667	-5	-2.5654310959658	-1.26129869956529	1.58393825894487	-1.51784130458872
Healthy	0.233602682980597	0.567530984351731	0.0282580248289713	0.553035447175104	-5	-5	-5	-0.947652400775336	-5	-5	-5	1.90763543760992	-0.153502067841731
Healthy	1.12035245035664	0.82427491392805	0.196863987186564	-0.15568439445564	-5	-0.120032963624613	0.0149235651407904	-0.528869712156724	1.35265920825441	-1.07417242537526	-2.43297363384094	1.40001116347393	-0.0554729136398701
Healthy	1.37015932955661	0.223467385096525	-5	-1.90763030037088	0.279443352577086	0.217520791879462	0.864966495421165	-1.42181939037222	0.167656956106924	-1.07504911108439	-5	1.7468348775601	-1.07899019850297
D015179	1.18717681524454	0.95087917892825	-5	-5	-5	0.23851528929705	-0.738713334901541	0.121704256737038	0.169668557233092	-5	-1.65208481349831	1.81113740804491	-5
Healthy	1.1080780297943	1.2668441233568	1.46381224150908	0.101217626747548	-0.367390883139056	-5	-5	0.00158228893511219	-5	-5	-5	1.43602485997618	0.140316307786721
Healthy	1.05445677234163	0.50420979956773	-5	-5	-5	-5	-0.363742852536496	-5	-5	-5	-5	1.89328788413065	-5
Healthy	1.24039472178083	0.865887722538789	0.0485156040340487	-5	-5	-0.36188030013976	-1.14587621789883	-0.37333121254548	-5	-2.21183162885883	-5	1.81086762923236	-0.244300421325839
Healthy	1.07616584604537	-0.364828011559438	-5	-5	-5	-1.00859669741996	-2.59345981956604	-5	-5	-5	-5	1.90097133349062	-1.20321758829869
Healthy	1.44940850532176	0.750439735412066	-1.24519314464558	-0.167740239407366	-0.742177483965524	-0.119701008574247	-5	-5	-5	-1.36491856398913	-5	1.67173058524069	-5
D015179	1.44788889201742	1.21209567345003	0.0585361026380281	-5	-5	-1.25500332596144	-3.19382002601611	-0.805180510437965	-5	-5	-5	1.61686310756104	0.408377357065606
Healthy	1.30696193389169	0.780155231719571	-0.295429124810496	-5	-5	-1.50501102631683	-0.809360202155316	-0.555018887912055	-0.578461880309915	-1.49120103459609	-5	1.52251334995078	0.10356770156495
Healthy	6.07969717777382e-05	0.719541752768856	-0.939528807202321	-5	-1.54106013810967	-5	-0.247436853219887	-0.827192811630913	-5	-5	-5	1.84248723314806	-1.20474581741912
Healthy	-0.172818186147502	0.925482268579986	-1.01700554534134	-5	-5	-1.52914867547388	-1.61421504115666	-1.28266241727614	-5	-5	-5	1.89035561818262	-1.13774932540207
Healthy	1.28215335660798	0.878671130359508	-2.30189945437661	-0.180581106626522	-5	-1.79290445958078	-5	-5	-5	-5	-0.518356753724416	1.79020259096065	-1.28878347567891
Healthy	0.786974898562689	0.764371931885085	1.08420223045863	-5	-0.709275519980777	-0.528473598591171	-2.31247103878537	0.209077819246674	-5	-5	-5	1.75068639596413	-2.1073489661227
Healthy	1.36393504247938	1.00691337044193	-0.686491325953927	-5	-5	-0.499091465490491	-5	-1.09033701484598	-5	-0.476943230474559	-5	1.73645698054468	-1.33620487778059
Healthy	0.441790936876037	0.317446951259571	-5	-5	-5	-1.69336055897574	-5	-1.18197215814074	-5	-5	-5	1.63656221152152	-0.926025180133341
Healthy	0.409361574117727	-0.0863185746585972	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.86071421216417	-0.40964866676455
Healthy	0.405703144555791	0.89393921524266	0.533834313810089	-5	-5	-5	-5	-5	-5	-5	-5	1.35594032910961	-5
Healthy	1.56880602915939	1.32553721335806	-5	-5	0.0203820023100244	-0.250897815270932	1.09118949878831	0.349681515137003	0.251606590006391	-0.206488994207142	-5	1.28344913507257	-5
Healthy	1.32379560803883	0.58981002411676	-5	-5	-5	-1.07872981449019	-1.97510403989251	-0.791236267338363	-5	-5	-5	1.78701036043699	0.710153766437555
Healthy	1.32091486790374	0.587467377591833	-5	-5	-5	-1.25080495778033	-1.34466944199066	-0.707478115425859	-5	-5	-5	1.78904336346585	0.717941644400062
Healthy	0.338653674311036	0.128121283002742	-1.74448628718047	-0.100759673533282	-5	-5	-5	-1.62543493927723	-5	-5	-5	1.78698851626489	0.156527950944227
Healthy	0.877147228962681	0.809428396452106	-0.131661262040936	0.775691984328376	-5	-0.320417674650938	-1.11025022473596	-5	-0.571476459579236	-5	-5	1.78024643641179	0.363658978916258
Healthy	0.523920669774908	0.412036966813818	-0.264584756281166	-1.24756739073853	-5	-5	-5	-2.03338901331807	-5	-5	-5	1.78464916825017	0.434639151871673
Healthy	1.1965854066483	-2.431798275933	-5	-5	-5	0.978660213537122	-0.494985759915893	-5	-5	-5	-5	1.59105948454855	-5
Healthy	1.36388412768235	1.6736503161265	-5	-5	-5	-0.23051928278377	-5	0.0849228603025243	-5	-5	-5	1.20512583727329	-0.723814025929329
Healthy	0.444678590632535	-0.061195175042244	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.86313571622313	-5
D015179	1.1535081594045	0.862392593300599	-1.78861244706314	-5	-5	-2.62160209905186	-0.821109344951093	-2.16685288808721	-5	-1.7687853520374	-5	1.82503702599809	-1.91221858219046
Healthy	1.33463688025444	0.583348426697339	-2.31247103878537	-5	-5	-1.16462654752999	-1.59998036493484	-0.87445367632881	-5	-5	-5	1.79995502038762	0.702601979985979
Healthy	0.598869263356428	0.554074656226324	-0.666371387481309	-5	-5	-1.03725194664136	-1.58569531187167	-5	-5	-5	-5	1.93699953868876	-1.17411970106382
Healthy	1.25716791876299	1.031473502555	-0.568330728686255	-0.158778223973396	-5	-1.15720360482442	-5	-0.675450052297445	-5	-0.68729385440211	-5	1.79562541141711	-2.44009337496389
D015179	1.00676074903054	1.26726890559252	1.2518016887787	-5	-5	-5	0.396704857597539	0.692093959654088	-5	-5	-5	1.33549220157794	-0.439316408092547
Healthy	-0.384123563816595	0.82253746497891	0.178991327667069	1.09168137522985	-5	-5	-2.10679324694015	-0.8837908741966	-5	-5	-5	1.70525998257671	-0.930331903088404
Healthy	0.447203009512944	0.831446146606604	-5	0.709290318052555	-0.264249443050053	-5	-5	-5	-0.525375865581386	-5	-5	1.8137514040382	0.774910207347244
Healthy	-0.209475582393867	0.775805527272891	0.0327959877382654	-0.837256416764585	-5	-1.07639335698254	-0.280502983389418	-0.11595836882574	-1.17470373556904	-5	-5	1.65819280795176	-2.53165266958784
Healthy	1.56070043071807	0.311306625313556	-5	-5	-5	-0.50421984769482	-0.663900659914914	-5	-5	-5	-5	1.58462144870961	-3.17392519729917
Healthy	1.18843093871159	0.966908699946347	-5	0.224064071833704	-0.603992552294838	-1.71354353025302	-5	-5	0.226146043037372	-5	-5	1.75917269340802	0.809585300223161
Healthy	1.83405435566269	0.767091273894564	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.41344243740169	-5
Healthy	0.686873011386209	0.728702700936549	0.576207700571901	-0.0564856989189822	-0.0241731402651672	-0.848507571574502	-2.25336580106242	-5	-5	-5	-5	1.78339441350103	-0.829738284605043
Healthy	1.17865527771286	1.27219795336587	0.593200750796251	-5	-5	-0.536883764095164	-1.51173138450454	-0.153057030617722	0.207087452923396	-0.845941389623029	-5	1.59828842602444	-0.0644222048359064
Healthy	0.32189241685424	-1.05968277842578	-0.810818602819263	-5	-5	-5	-5	-5	-5	-5	-5	1.83322720348008	-5
Healthy	1.17399493505058	1.32265213260969	-1.0706832732465	-3.48148606012211	-5	-1.39739747957974	-1.67366413907125	-0.784415305818385	-5	-5	-5	1.71027217662072	-0.656985502849232
D015179	1.13232886367373	1.14605978403974	0.500970202167675	-5	0.617120961724897	-0.420833997620541	0.625697176561595	0.129538442644992	-0.518471381104007	0.355911050526753	-5	1.57162161485673	-1.32020882901965
D015179	1.28280422010887	0.711384534987851	-5	-1.2750690858076	-5	0.80491937079792	0.126124910661682	0.435447779809634	0.729716220326687	-0.848599501964382	-0.0899895899319279	1.34678412042938	-0.353302268700665
Healthy	1.19206038762376	0.929267662708566	-5	-5	-5	-1.42400437979673	-2.1249387366083	-5	-5	-5	-5	1.78661799092698	-1.47521455067878
Healthy	1.5194629543157	1.05071028208529	0.192461514933312	0.263122184828126	-5	-1.63732907027433	0.170854064527945	-0.311963024208862	0.584855680071616	-3.29242982390206	-5	1.4180109463338	0.258347496801759
Healthy	0.875518479487746	0.801608116496709	-0.0753744504618983	0.765426384839824	-5	-0.44231238080369	-1.17750501472125	-5	-0.584292313325141	-5	-5	1.78004577521362	0.369095203295767
Healthy	1.36141011838643	0.711584543331971	-0.044504670815873	-5	-5	-5	-0.734403976912408	-0.219437881042936	-5	-1.68277265082358	-5	1.77946769879883	0.160507546838916
Healthy	1.63827415304658	1.16917667899249	-5	-5	-0.191222045296204	-5	0.885516701288187	-5	-0.865440422577375	-5	-5	1.06194266859472	-5
Healthy	1.01610697068992	1.44364343489057	-0.630209175969224	-5	-5	-5	-1.1786175002527	-2.26760624017703	-5	-0.806096597447253	-5	1.63071744373332	-1.1721785723172
Healthy	0.783215162913983	0.566313727151452	-0.673951032053259	-5	-5	-0.842422359479271	-0.876344325561878	0.484658518107889	-5	-5	-5	1.87396969779597	-0.966616458826881
Healthy	0.00983742430568919	0.786173397608892	-1.67468962828894	1.63821371704129	-5	-5	-0.855456925727212	0.176068096065628	-5	-5	-5	1.13305580649568	-0.52224224669183
Healthy	0.484163121861388	0.872499492057109	-0.231754198668122	-1.45967052520913	-5	-5	-2.65955588515988	-1.39512622944736	-5	-2.10182351650232	-2.31515463835559	1.85360793726677	0.449788388674489
Healthy	1.64933427445908	0.997828318436536	-1.0764969330579	-5	-5	0.2101338452053	0.421103542038018	-0.91750186149422	0.356939401254202	-5	-5	1.44728752485348	-5
Healthy	1.35981253429592	1.25095814511991	0.612124499940247	-5	-5	-0.104246057926272	-1.57528166266843	-0.852138251512761	-5	-5	-2.28066871301627	1.64525598723438	-0.48977680861649
Healthy	1.33983885392363	1.21730755851931	0.23145684686103	-0.197267312345918	-0.163429052339501	-0.407035341167521	0.844546756697819	-0.563551099308166	0.423835458511426	-5	-5	1.51982996187314	-0.199901819825224
Healthy	0.481819426874976	0.846157665660743	0.09191304667608	-1.39902710431325	-5	-0.462407552482659	-0.757259855394372	-1.10980261378997	-5	-1.81445784514562	-5	1.93359989623458	-1.37986394502624
Healthy	1.55111780647006	1.30180712137254	0.240282099986837	-5	-5	-0.736932317771006	-1.35556141053216	-0.70898654603462	-5	-5	-5	1.53024017922384	-0.434565429692241
Healthy	1.04411152625116	0.668277795593037	-5	-1.32275815405335	-5	-0.399626168838729	0.104944381979193	-0.974571238592759	0.559891071511696	-1.18455508375565	-5	1.84831094876434	-0.0792351019025129
Healthy	0.894901743559831	0.963820398210306	-0.924562538414387	-0.0495231782974773	-5	-2.10513034325475	-1.64435694977913	-1.38689848303309	-5	-1.93892467637021	-5	1.79890403654049	0.349205624890484
Healthy	1.50772340516614	0.454657387195592	-5	-2.08144546944973	-0.185532648252216	-5	0.228043433509841	-5	-5	-1.00868530182339	-5	1.52028251858544	-5
Healthy	1.46378656633752	0.630957452304245	-5	-5	-5	-0.795934307547521	-0.864612891617614	-2.53610701101409	-0.0238334998680248	-5	-0.782542377461419	1.64257777817935	-5
Healthy	-0.0242833509744702	0.709181735948536	-0.896504155890234	-5	-1.85016530328421	-5	-0.279973073180271	-0.89925047431014	-5	-5	-5	1.8395273190905	-1.59756665378069
Healthy	1.49764895740205	0.729517915482173	-0.840102098965903	1.01276174366827	-0.236220220664651	-1.5600360640791	-0.194098335073973	-0.608376922453023	-5	-1.42273804641418	-5	1.34745823525243	-0.588801326044446
Healthy	1.42243043798592	1.54306042992079	-0.517598110544707	-5	0.516117404014169	-0.0687913861844236	0.979827344329221	0.0829719691745995	0.748020481105822	0.345395297695353	-5	1.12424950751656	-5
D015179	0.897932639138032	0.992101315801143	0.412871966219988	-5	-5	-2.04720755695591	-0.555611653720552	-0.997617925067239	-5	-2.39685562737982	-5	1.83333367178599	-5
Healthy	0.717168528007619	0.704925718272274	-0.715298621475822	-5	-5	-0.365563037462101	-5	-1.60032627851896	-5	-5	-5	1.83239323446241	0.779484656852121
Healthy	0.773775477810347	0.752623027336445	1.09037657692384	-5	-0.691286223360996	-0.636952405478906	-1.63469925136201	0.241845204314783	-5	-5	-5	1.74767083118137	-1.08102656950705
Healthy	1.21225820482322	1.02563310165771	-0.616453908275526	-1.42101715729721	-1.1087971727397	-2.71669877129645	0.105459088295781	-0.416778548060462	-5	-5	-5	1.6997597018861	0.188720422333356
Healthy	1.69864355279911	1.05939981671883	-2.14266750356873	-5	-1.45087407324189	0.648616608081032	1.11179866399435	0.323250037010103	-0.494456620538849	0.0958803841125963	-5	0.989984347155344	-5
Healthy	-0.102301448408476	0.794117727712872	0.207017354983476	1.09247185389862	-5	-5	-5	-0.839711586868712	-5	-5	-5	1.69762325578217	-0.859115019734134
D015179	1.53597895474031	-0.0860749400981021	-2.4907974776689	-1.48017200622428	-5	-0.731773162335371	-0.350129906297594	-2.25258819211358	-5	-2.87614835903291	-5	1.64395685623958	-5
Healthy	0.619277031742744	0.60511425951791	-0.582129901923355	-5	-5	-1.84375380960266	-1.52578373592374	-5	0.109247722726692	-1.51812758968934	-0.694756142493993	1.93269608074609	-0.00438674002110185
Healthy	1.37047885540777	1.116327420707	1.1319174998113	-2.55595520408192	-5	-0.718625697644953	-5	0.0939677122427931	-5	-5	-5	1.44215431825314	0.175192788386603
