group	Dialisteraceae	Streptococcaceae	Peptostreptococcaceae	Oscillospiraceae	Eggerthellaceae	Coprobacteraceae	Lactobacillaceae		Bacteroidaceae	Lachnospiraceae	Ruminococcaceae	Acutalibacteraceae	Akkermansiaceae	Burkholderiaceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Eggerthellaceae
Healthy	0	0.06962	0.20544	0.07683	0	0.02128	0		49.43761	18.07872	3.85491	6.81986	0.69377	0.00362	0	0.21112	0	0
Healthy	0	0	0	0.10028	0.09891	0.04795	0		17.27951	0.41292	4.42681	2.11855	12.3504	0.11739	0	0.03176	0	0.09891
Healthy	0	0	0	0.52412	0	0.09757	0		60.56874	2.80028	5.71397	0.54528	5.12023	5.95538	0.54418	0	0.29827	0
Healthy	3.0011	0.08386	0	1.18914	0.01712	0.1186	0		15.57342	0.61733	2.61399	2.16454	0.14545	0.00293	0	0.74854	0.06687	0.01712
Healthy	9.76822	0.30885	0	0.06997	0	0.14676	0.00431		32.11202	36.3664	1.88231	0.0956	0	0.00066	0	0	0	0
Healthy	0	0.01933	0	0.349	0	0.07789	0		49.67118	15.4323	6.47766	2.43968	1.67518	6.45037	0.24888	0	1.68323	0
Healthy	0	0	0	0	0	0	0		25.9085	68.2424	5.84912	0	0	0	0	0	0	0
Healthy	7.59676	0.14173	0	0.10847	0	0.01692	0		33.87007	4.86264	4.35537	0.89045	0.87803	0.14799	0.94585	0	0	0
Healthy	8.38445	0.27774	0.14257	0.03022	0.11059	0	0.01273		30.08328	15.08881	13.68832	4.9968	0	0.86213	0	0.59238	1.61096	0.11059
Healthy	9.72934	0	0	0.01544	0	0	0		68.11255	2.09841	0.07171	0	0	0	0	0	0	0
Healthy	0	0.04004	0	0.03822	0.09316	0.25881	0		33.33667	14.92776	16.90281	4.0799	0.00032	0.22029	0	0.07111	0	0.09316
Healthy	0	0.03766	0	0.04348	0	0	0		44.03638	15.56181	4.14117	4.31238	0	0.03347	0	0	0	0
Healthy	0	0.02304	0.0005	0.07485	0.05093	0	0		12.48912	33.07218	10.36947	0.79422	1.83282	1.81278	0	0.43663	3.84463	0.05093
Healthy	0	0.36114	0	0.07427	0	0	0		39.92659	7.50789	4.47027	1.78843	5.82674	2.33934	0	0	0.26043	0
Healthy	0	0	0.02075	0.25416	0.08224	0	0		43.38906	22.98317	4.88156	0.01163	0	1.44712	0	0.52109	0	0.08224
Healthy	0	0	0	0.08516	0	0	0		11.16546	43.47845	11.2531	3.4248	0	0	0.64383	0	0.13631	0
Healthy	0	0	0.15627	0.01018	0	0.01339	0		37.63439	10.37783	26.27951	1.48462	0	0.06726	0	0.00539	0	0
Healthy	0	0.11943	0	0.01223	0.38385	0.03414	0.0243		67.62067	6.07036	2.73642	0.93529	0	0.10798	0	2.6665	0	0.38385
Healthy	2.79994	0	0	0.07368	0.18212	0	0		9.33896	1.0229	4.01461	2.02356	43.4724	0.30043	0	1.31779	0	0.18212
Healthy	0	0	0.0079	0.0259	0	0	0		56.6958	3.04903	6.52113	0.90885	0.03469	2.817	0	0.04025	0	0
Healthy	0	1.56746	0	0.19916	0	0	0.05484		22.94305	44.59993	9.75095	0	0	0	0	0.12091	2.27477	0
Healthy	0	0.69865	0	0.09198	0.14055	0	0.08794		36.23442	22.89878	12.31004	5.42004	0	0.32375	0	0	0	0.14055
Healthy	0	0.3917	0	0.12776	0.01051	0.10676	0		18.20168	21.86949	8.73025	7.63528	0.63493	0.63109	0.68638	0.26266	2.65359	0.01051
Healthy	0.00148	0.19158	0.01532	0	0.01374	0.21309	0.15323		83.96892	3.03262	7.01709	0	0.03989	0.04169	0	0.06391	0	0.01374
Healthy	0.00053	0.18325	0	0.08736	0.19543	0	0		27.7436	35.57277	11.92389	8.02456	0	0.36764	0	0	0	0.19543
Healthy	0	0.39844	0.06537	0.03703	0	0.0266	0		58.79164	11.06907	4.1878	0.434	0.04755	0.83322	0	0.10602	3.62986	0
Healthy	12.7095	0	0.0115	0.05251	0.04102	0.18224	0.00784		53.73783	7.85057	2.46149	6.68668	0.89222	2.23462	0	0	0	0.04102
Healthy	0	0	0.09801	0	0	0	0		33.08923	32.19017	2.81178	0.03698	0.00828	0	0.65232	0	0	0
Healthy	0	0.15997	0	0	0	0	0		43.91144	29.09286	4.25721	0.01799	0	0	0	0.0029	0.94659	0
Healthy	0	0	0	0.33968	0	0	0		55.33976	0.94561	3.80468	0.97459	0	0.02525	0.01411	0.1261	0	0
Healthy	0	0.00526	0.03777	0.22575	0	0.05045	0.02227		10.64215	31.45204	4.24789	0.88743	10.2982	0.25774	0.58046	0.24638	0	0
Healthy	0	0.8535	2.2151	0	0	0	0		13.31218	26.45028	18.27948	16.6394	0	0	3.28183	1.21051	5.59783	0
Healthy	4.82061	0.43095	0	0.13308	0	0	0		55.43567	5.21396	4.93595	0	0	6.01844	0	0.02509	0	0
Healthy	0	0.23069	0	0.19114	0.38532	0	0		33.01461	5.93984	4.12391	1.34242	0	0.08297	0.20356	1.35987	0	0.38532
Healthy	0	0.00191	0	0.12661	0.0399	0.04037	0		42.16814	16.30264	7.25967	3.2217	0.03792	1.54425	0.07783	0.34311	0	0.0399
Healthy	0	4.45262	1.24703	0	0	0	0		9.77201	49.96242	10.80255	0.66312	0	0	0.0354	2.10498	0.32028	0
Healthy	0	0	0	0.08693	0.08275	0.06669	0		17.10681	0.79012	4.08449	2.05326	12.3729	0.13831	0	0.06188	0	0.08275
Healthy	0	0.01432	0.03032	0	0	0	0		82.22619	4.16175	4.02822	0	0	0.98994	0	0	1.28601	0
Healthy	3.75918	0.01773	0	1.11845	0.15487	0.02577	0.17341		19.50668	23.46814	11.9531	0	0.00277	1.49689	0	1.08668	0	0.15487
Healthy	0	0.01997	0	0.04499	0	0.0773	0		25.46438	48.04604	7.20227	0	0.70351	0	0	0	0	0
Healthy	12.1143	0.37943	0	0	0	0	0		9.00066	26.19694	18.9242	6.1875	1.23746	0	0	1.80325	0.27572	0
Healthy	0	0.08935	0.37331	0.5318	0	0.14738	0		27.91769	16.14362	3.46119	1.88646	0	0	0	0.01862	3.9126	0
Healthy	0	0	0	0.14007	0	0	0		60.1543	5.01792	2.29443	0	0	0	0.09233	0.58449	0.07944	0
Healthy	0	2.60608	0	0	0	0.17064	0		28.13826	33.39352	1.05043	1.86635	0	0	6.53455	0	0	0
Healthy	0	0.00661	0.05455	0.16955	0	0	0		13.21006	42.68353	14.38138	0.78253	0.10576	0.56031	0	0.05074	0	0
Healthy	0	0.87776	0	0	0	0	0		21.16436	52.38186	6.32227	0.82341	0	2.29366	0	0.10742	3.90432	0
Healthy	8.17773	0.00317	0	0.58605	0	0	0		74.41827	1.82898	4.17801	0.33726	0	0.02592	0	0.23506	0	0
Healthy	1.88514	0.17678	0.01811	0.24916	0.01832	0	0		21.70593	22.67106	16.89092	2.26016	0.11581	0.89833	6.73	0	0	0.01832
Healthy	6.04788	0	0	1.80978	0	0	0		55.1086	3.35925	1.83792	0.52929	0	0.1559	0	0	0	0
Healthy	0	0	0	0	0	0	0		6.3349	4.30578	0.63072	0.57861	0	0	0	0	0	0
Healthy	0	0	0.00252	0.33015	0	0	0.04242		85.6583	1.12383	0	0	0	0.38966	0	0	0	0
Healthy	0.35433	0.00396	0	0.15407	0.02499	0.33767	0		32.47777	6.54934	6.57398	0.6431	0	1.51147	0.20474	0.20445	0	0.02499
Healthy	2.30415	0.27112	0.31638	0	0	0	0		32.47188	15.66101	5.43167	1.64954	0.2178	0.01562	0	0.2881	0	0
Healthy	2.63703	0	0.2142	0.01822	0.18645	0.01214	0		28.08502	43.84315	10.39759	4.13164	0	0.00297	0	0.25558	0	0.18645
Healthy	0	0	0	0.35967	0	0	0		55.04454	0.9399	3.65002	0.93193	0	0.0279	0.01774	0.16083	0	0
Healthy	0	0.09454	0	3.10671	0	0	0		20.0625	6.0343	2.23238	4.81267	22.8919	0.01838	1.96453	0.45095	2.43258	0
Healthy	0	0	0.13173	0.25817	0	0	0		24.59294	32.68181	14.1124	10.3071	0	0.0386	0	0.09204	0.02727	0
Healthy	0	0	0.60065	0	0	0	0		43.49701	11.18063	0	10.9391	0.31809	0	3.37489	0	0	0
Healthy	0	0	0	0	0.071	0	0		29.26204	4.35124	3.80103	0.13739	8.57815	0.32791	0	0.06604	0	0.071
Healthy	5.89787	0	0	0.00443	0	0	0		53.54084	1.8155	1.73577	0.19041	0	0.14634	0	0	0	0
Healthy	0	0	0	0	0	0	0		37.81805	3.31033	1.76815	1.19812	0	0.33167	0	0.51228	0	0
Healthy	0	3.55343	0.00386	0.3298	0.42676	0	0		4.56143	34.61785	12.17565	3.48961	0.07407	0.05758	0	0.84728	0	0.42676
Healthy	0	0.02207	0.01405	0.06842	0.02922	0	0		27.84837	54.96934	4.83722	0.00843	0.04887	0	0	0.23723	0	0.02922
Healthy	1.64527	0.04988	0.59335	0	0.00709	0	0		43.00609	20.75108	6.14094	3.06533	0	0.01362	0	0.06452	0	0.00709
Healthy	4.95623	0.20831	0	0.13021	0	0	0		54.09768	13.55648	3.68512	0	0	1.18589	0	0	0	0
Healthy	0	0	0	0.19913	0.00974	0	0		50.55905	1.61862	3.09314	0.19836	0	2.26482	0	0.04954	0	0.00974
Healthy	0	0.03471	0.00282	0	0	0	0.1611		9.06224	6.05667	0.90227	0.37831	11.0573	0	33.7754	2.31551	0	0
Healthy	0.33099	0.0334	0	0	0	0	0		23.65013	63.67515	0.55445	0	0	0.03273	0.29473	0	0	0
Healthy	1.41234	0.18472	0.00398	0.05415	0	0.00832	0		18.67513	15.88302	7.31944	5.47599	2.34656	0.07643	21.0891	0.27622	0.45049	0
Healthy	0	0	0	0.22228	0.1381	0.00408	0		13.27304	0.7702	7.94201	2.25169	16.6374	0.08411	0	0	0	0.1381
Healthy	0	0	0.00278	0.07177	0	0	0		9.53419	6.94567	8.49192	4.17325	0.72089	0.78648	0	0.02411	0	0
Healthy	4.52767	0.45064	0	0.13362	0	0	0		56.10184	5.06293	4.90008	0	0	5.77917	0	0.04917	0	0
Healthy	0	0.1529	0.13799	0	0	0	0.26781		8.86924	28.73826	26.05176	9.59689	0	0	0.86242	0.10263	1.67791	0
Healthy	9.01964	0	0	2.29827	0.01951	0	0		50.30722	0.82049	3.77558	0.57157	6.91086	0.25334	0	0.64819	0	0.01951
Healthy	0	0	0	0	0	0.73389	0		28.6365	17.27238	16.08225	0	0.00242	7.42489	0	1.90188	0	0
Healthy	0	0	0	0	0	0	0		21.37093	65.87162	1.75766	0.11494	0	0	0	0	0	0
Healthy	0.11694	0	0	0	0.05886	0	0		53.01369	2.08998	7.37991	0.57758	0.7359	0	0	0.02511	0	0.05886
Healthy	1.48551	0	0	0	0	0	0		52.13002	14.16528	0	2.34553	0	0	0	0	0	0
Healthy	10.3765	0	0.03446	0.00757	0	0.13948	0.00451		59.74461	8.27072	1.1435	6.93199	0.39843	0.9357	0	0	0	0
Healthy	0	0	0	0.02935	0	0.09381	0		56.25803	1.32739	1.91419	1.31791	0.0783	0.08668	0.64288	0	0	0
Healthy	0	0.05471	0	0	0	0	0		8.86896	5.06566	8.15838	0	2.24224	0.03469	0.15967	0.47577	1.48207	0
Healthy	0	4.99016	0.22496	0.00453	0.08199	0	0.1521		7.87454	27.34738	1.84934	25.70062	7.77762	0.01024	1.26732	0.82614	0	0.08199
Healthy	0	0	0	0.06422	0.02655	0	0		52.4684	13.98577	1.34785	0	0	0.17644	0	0.19859	0	0.02655
Healthy	0	0	0	0.24901	0	0.10175	0		31.7208	24.0631	3.49777	0.23332	0	3.11279	0	0.04907	0	0
Healthy	0	0	0	0.05698	0	0	0		25.76648	27.48449	5.5467	3.65226	0.39701	3.63923	0	0.15957	0.03543	0
Healthy	0.09191	0.06142	0	0.04283	0.01291	0	0		42.9249	13.37072	18.37833	0.01783	0.07548	1.97267	0.02199	0.39704	0.04257	0.01291
Healthy	4.05055	0.03581	0.05677	0.00871	0.23772	0	0.03232		50.84492	6.46265	3.61623	0.15417	0.38122	0.59767	0	1.00861	0.00389	0.23772
Healthy	3.08138	0.07486	0	1.17894	0.00994	0.13363	0		15.54811	0.60571	2.54922	2.11158	0.16296	0.00697	0	0.71707	0.09795	0.00994
Healthy	0	0	0	0	0	0	0		8.96652	76.0443	0	0	0	0	0	0	0	0
Healthy	1.19943	0.00642	0.16076	0.01476	0.01982	0	0.00407		19.51141	19.45555	0.06733	0.02693	4.30812	0.02732	0	0	0	0.01982
Healthy	0	0.00464	0	0	0	0.42725	0		27.07227	6.93683	2.38715	5.93273	0.11184	0.01398	0	0	0	0
Healthy	0	0.10861	0	0.07871	0	0	0		42.33509	14.04673	18.25644	0.80139	2.78327	0.00676	0	0	0	0
Healthy	0	0.87645	0.0211	0	0.31421	0	0.25106		0.41639	36.59994	1.11445	31.34502	0.53897	0	0	0	0	0.31421
Healthy	0	0.01188	0	2.77931	0.06744	0.06587	0		19.39074	18.6768	3.60824	0.32924	0	1.17066	0	0.08808	0	0.06744
Healthy	0	0	0	0	0	0	0		10.96157	53.52788	18.7677	0	0	0	0	4.43335	7.31724	0
Healthy	2.25998	0.04961	0	0	0	0.01379	0.14078		14.48059	38.05593	4.13149	5.58772	0	0.06232	0.17103	0	0.12693	0
Healthy	0	0.02324	0	0	0.00107	0	0.12663		42.0632	6.36115	0.00162	0	0	0	0	1.94511	0	0.00107
Healthy	5.97819	0	0	0.02791	0	0	0		53.53506	1.55749	1.60608	0.15842	0	0.1421	0	0	0	0
Healthy	7.40078	0.03822	0.13564	0.00341	0	0.06039	0		45.11053	21.9319	0.40739	0	0	0.05722	0	0.08364	0	0
Healthy	0	0	0	0	0	0.2005	0		36.26109	17.3182	17.7612	2.66024	0	0.34289	0	0	0	0
Healthy	0	0	0	0	0.11478	0	0		11.94407	7.84216	8.38581	0.11711	5.49285	0.60592	0	0.06428	0	0.11478
Healthy	2.54266	5.45463	0.04182	0	0	0	0		1.32182	13.35352	25.88444	0	0	0.18685	0	0	0	0
Healthy	0.41575	0.05352	0	0	0.19568	0	0		40.6563	2.45133	7.73105	0.27763	0.5437	0.02515	0	0.08993	0	0.19568
Healthy	0	0.00438	0	0	0	0	0		35.86956	3.27517	1.81845	1.18423	0	0.34009	0	0.50491	0	0
Healthy	0	1.5188	0	0.09667	0.24577	0	0.13556		20.53686	17.21332	11.90344	5.76254	0.07917	0.24028	0	0.97507	0	0.24577
Healthy	2.88085	0.01091	0	0.01499	0	0.01713	0		46.06736	5.41167	3.52286	1.06802	0.1407	0.22596	0.05175	0	0	0
Healthy	0	3.59735	0	0	0	0.05922	29.92453		5.13851	23.71519	0	3.73209	0	0.06749	0	0	0	0
Healthy	0	0.65103	0.2005	0.05457	0.17996	0.00106	0		20.88549	32.75538	8.11385	2.27913	0.23083	0	0.01332	0.10153	0	0.17996
Healthy	0	0.00938	0.05413	0.00551	0	0	1.21296		40.16562	7.58386	19.9357	0.19981	0	0	0.1007	0.19707	7.08862	0
D011236	52.4981	0.85374	0	0.1898	0.10783	0.02335	0		5.81975	16.06277	1.51916	0.21104	0.98688	0.0262	0	8.89439	0	0.10783
Healthy	0	0	0	0	0.08351	0	0		34.06813	4.24627	2.94096	0.17888	8.3248	0.25836	0	0.03597	0	0.08351
Healthy	0	0.04397	0	0.12766	0.02239	0	0		45.63097	8.3997	5.60312	0.60929	0.57677	0.03423	0.01265	0.33245	0	0.02239
Healthy	0	0	1.77812	0	0	0	0		2.11984	24.15697	17.93621	3.5281	0	0	23.1476	2.47695	4.61632	0
Healthy	0	0	0	0	0	0	0		0	9.24888	0	0	0	0	0	0	0	0
Healthy	0	2.25199	0.01458	0	0	0.22889	0		28.70973	20.47784	7.32587	2.0723	0	0	2.2348	0	0	0
Healthy	2.59163	0.02754	0	0	0	0	0		34.70564	1.93607	4.06394	2.04145	0	0.00596	0	0	0	0
Healthy	4.31984	0	0	0.11188	0	0	0		54.31477	6.97075	3.36887	0.00353	0	0.20211	0	0	0	0
Healthy	0	0.02264	0.09574	0.12462	0	0.17811	0.00627		36.28102	12.21441	0.85425	4.65516	0.02151	0.08866	0	0.05744	0	0
Healthy	0	0	0.32805	0	0	0	0		3.52148	24.86266	25.0523	1.24484	0	0	6.37433	3.16693	8.10433	0
Healthy	0	0	0	0	0	0	0		23.2267	41.42896	3.85918	6.62134	0	0.05841	0.17672	0	3.58224	0
Healthy	0	0	0	0	0.05768	0	0		8.29743	6.07761	3.43981	0.21589	9.34841	0.51228	0	0.05281	0	0.05768
Healthy	0	0	0	0.08153	0	0	0		31.93653	0.10168	0.33773	0.12014	0.23017	0.59765	0	0.06081	0	0
Healthy	0	0.50576	3.00563	0.00614	0.096	0	0		1.71192	24.82273	7.2084	6.14701	4.14396	0.18294	17.9335	1.88037	0	0.096
Healthy	0	0	0	0	0	0.00337	0.09339		9.13973	71.25252	6.83672	1.57552	0	0.03331	0.35644	0	0.5885	0
Healthy	10.2359	0	0	0.04539	0.02329	0	0		57.27179	14.45154	1.08846	0.06342	0.91657	0.90545	0	0.2341	0.27574	0.02329
Healthy	1.78082	0.02167	0.01374	0.05339	0.02177	0	0		71.62978	6.38911	1.86552	0.00233	0	1.51926	0	0	0	0.02177
Healthy	0.07772	0.20013	0.44235	0.02122	0	0	0		31.07209	23.75074	4.78382	8.81265	1.74463	0.02403	1.55278	0.60156	0	0
Healthy	0	0	0	0.23443	0.02825	1.57863	0		23.9819	8.31313	4.49764	0.76696	0	1.98335	0.06782	0.51592	0	0.02825
Healthy	0	0.0135	0	0.00469	0.01197	0	6.67729		0	0.12272	0	0	0	0	0	0	0	0.01197
Healthy	4.77503	0.57766	0	0.12108	0	0	0		55.63254	5.04008	4.7274	0	0	5.94819	0	0.04976	0	0
Healthy	0	0.06916	0	1.60257	0	0.38759	0		56.10866	1.32419	4.47197	0	0	0.20509	0	0.03478	0	0
Healthy	0	5.65207	0	0	0	0	0		13.96085	43.20758	2.03697	4.22785	0	0.13331	0	0	0	0
Healthy	0.97369	0	0.15181	0	0	0	0		34.67326	34.29336	4.30797	3.42082	0	0	0	0.11357	0	0
Healthy	11.1482	4.25631	0.05489	0	0.00428	0	0		15.18467	17.62458	2.28936	22.06787	0	0.04844	0	3.93227	0	0.00428
Healthy	0	0.37018	0.05486	0.048	0	0.03088	0		58.43023	11.55756	4.10417	0.44518	0.02726	0.82778	0	0.09911	3.68487	0
Healthy	0	0.42998	0.03542	3.70318	0.13782	0	0.04548		70.0762	5.79267	1.78284	0.0419	0	0	0	0	0	0.13782
Healthy	0.64899	0	0.05531	0	0.05707	0	0		39.83802	17.0652	2.78298	1.46077	0	0.08213	0	0.72749	0	0.05707
Healthy	1.76947	0.81377	0	0	0	0	0		8.09842	44.24007	0.18091	25.3458	0	0	0	0	0	0
Healthy	0.043	2.27089	0.69314	0.10424	0.05986	0	0.03509		14.22919	32.09735	14.8059	17.7746	0.00884	0.05476	0	0	0	0.05986
Healthy	0	0	0.02819	0	0	0	0.00823		34.46008	10.15593	1.3428	0.67196	6.60676	2.38675	0	0.10103	0	0
Healthy	0	1.33874	0	1.99116	0.10848	0	0		28.65026	18.01655	8.3215	1.37441	13.1712	0.01433	0	0	0	0.10848
Healthy	0	0.16507	0.09399	0.05237	0	0	0		28.50666	6.71752	12.19076	2.10389	1.42643	0.07557	1.3897	0.74484	0	0
Healthy	0	2.9345	0	0.2531	0.01837	0	0.02704		23.50261	36.77322	3.30184	5.02903	0	0.39744	0	3.27875	0	0.01837
Healthy	7.65865	0.13567	0	0.08291	0	0.03325	0		32.57086	4.731	4.22664	0.95273	0.78996	0.16598	0.95499	0	0	0
Healthy	0	0	0	0	0	0	0		10.08932	2.89423	45.9763	0.77399	0	0	1.61728	1.25973	21.9733	0
Healthy	0	0	0	0	0	0.48708	0		34.76398	42.44446	0.16086	3.51893	0	0	0	0	1.82274	0
Healthy	0	0	0.05282	0	0.08767	4.64083	0		37.64253	12.72961	8.66129	0	0	5.33586	0	1.63617	0	0.08767
Healthy	8.10322	0	0	0.64559	0	0	0		73.95765	1.67378	4.23012	0.27044	0	0.03171	0	0.18667	0	0
Healthy	12.7834	0.28125	0	0	0	0	0		8.54176	24.06938	20.36081	6.47389	0.77617	0	0	2.42663	0.34905	0
Healthy	0.61383	0.36739	0	0.62829	0.09166	0.03961	0		10.63498	1.2228	3.39177	5.31461	0.43436	0	0	1.26372	0.00178	0.09166
Healthy	6.78965	0.00659	0.03771	0.23901	0.00205	0	0		48.62868	18.06686	0.55715	0.20723	0	0.00256	0.02102	0	0	0.00205
Healthy	0	0.20558	0	0.16183	0.41824	0	0		33.82741	6.29537	4.38824	1.36725	0	0.10726	0.22386	1.40941	0	0.41824
Healthy	0	0.22678	0.02291	0	0	0	0.2828		61.78023	12.60878	4.64937	1.13568	0	0.40893	0.0878	0.44937	3.47911	0
Healthy	0.00139	0.90812	0.38988	0.0138	0	0	0		35.99866	22.74829	7.88854	6.69577	0	0	0	0.07986	0	0
Healthy	5.64447	0.08943	1.1973	0	0.09138	0	0		23.93443	34.84461	5.42268	5.01446	0	0.06174	0	0.34892	0	0.09138
Healthy	0	0	0	0.04635	0.05969	0.14599	0		18.81638	17.44517	3.5597	0.05165	1.02691	0.86723	1.87428	0.45688	0	0.05969
Healthy	0	0.14492	0.44489	0	0.12861	0	0		22.6204	20.50444	1.79063	0.3502	3.81688	0.07248	5.5018	0.45027	0	0.12861
Healthy	0	0.64442	0	0.01742	0	0	0		34.27151	19.63997	5.39382	0.66056	0.02361	5.85919	0	0	3.38076	0
Healthy	0	0.17283	0.78828	0.14989	0.00015	0	0		52.51696	15.48653	11.4898	0	0	0.04768	0	0	0	0.00015
Healthy	0	0	0	0.09147	0	0	0		52.1629	16.11202	4.41891	0.01034	0	0	0	0.1557	0	0
Healthy	0	0.02456	0	0	0.18137	0	4.40602		10.08535	28.63707	2.04728	0	0	0.00815	9.90092	3.07811	0	0.18137
Healthy	0	1.75094	2.32124	0	0	0	7.751		0.00043	0.00652	0.00036	0	0	0	0	0.00061	0	0
Healthy	0	0	0	0	0	0.02404	0.03014		61.00124	26.15425	2.31352	0.55376	0.08502	0	0.04649	0.10501	0.31573	0
Healthy	0.88788	0	0	0.04955	0	0	0		82.87996	2.03508	3.88189	0.03527	0	0.0663	0	0	0	0
Healthy	7.8661	1.12902	0.05366	0.00501	0.02393	0	0.09385		30.05662	21.71029	4.17554	4.00083	4.00273	0.00395	0.10475	0.11058	0	0.02393
Healthy	0	0.11284	0	0.0821	0	0	0		47.74166	3.69108	2.82513	1.64929	0	3.22159	0.03287	0.61651	0	0
Healthy	0	0	0	0	0.0303	0	0		1.54392	41.48752	8.11117	11.32926	0	0	4.2977	3.14663	0	0.0303
Healthy	0	0.22115	0.00107	0.01138	0	0	0.1913		7.07781	3.5514	0.00081	0	0	0	0	0	0	0
Healthy	0	0.06014	0.0398	0	0	0	0		7.93975	6.44607	5.03898	11.0134	6.12412	0.09712	13.9454	1.57943	0	0
Healthy	3.74943	0	0	0	0	0	0		28.2839	16.43337	31.70482	0	0	0.02116	0.00137	0	0	0
Healthy	0	0.00207	0	0.02937	0	0.10181	0		24.94881	44.99545	4.05145	0.00874	0.02874	0.06265	0	0	0	0
Healthy	11.6699	0.28563	0	0.08476	0.04457	0.07593	2.77925		35.04645	15.11769	7.58004	0.72392	0.16635	0.50874	0	0.84439	0	0.04457
Healthy	0	0.09394	0	0	0.03716	0.62256	0		27.51081	21.0963	4.03256	0	0.30671	2.08788	0	3.10707	0	0.03716
Healthy	0	0.36756	0	0.09813	0.06253	0.26887	0.01239		37.60874	4.43741	11.52291	3.62361	0	0	0	0	0	0.06253
Healthy	1.78806	0.03604	0	0.08554	0.01197	0.00748	0		44.85875	11.48591	13.12752	0.04447	0.12189	3.9968	0	0.05366	0	0.01197
Healthy	0.95402	0.00981	0	0	0.00556	0.03325	0		39.71335	7.46247	1.44172	7.89139	1.76195	0	0	1.76204	3.0235	0.00556
Healthy	0	0.13445	0	0.07589	0	0	0		48.99414	3.77322	2.77384	1.67144	0	3.17425	0.00549	0.66852	0	0
Healthy	4.52365	0.14994	0	0.12873	0	0	0		53.44746	13.63746	3.74285	0	0	1.2262	0	0	0	0
Healthy	2.19395	0	0	0	0	0	0		4.56859	3.57708	3.13784	15.6052	5.72931	0.15351	0	0.04024	0	0
Healthy	0	0.06108	0	1.69674	0	0.33086	0		52.96293	1.51089	5.08236	0	0	0.20969	0	0.06166	0	0
Healthy	0	0.01192	0	0	0.13068	0.0714	0.49734		37.19817	30.06569	2.47228	0.10298	0	0.2026	0	0.90717	0	0.13068
Healthy	25.6083	0	0.13814	0.00285	0.00699	0	0		4.52976	13.58218	11.65956	5.19077	0	0.08663	0	0.84593	1.47182	0.00699
Healthy	0	2.15626	0	0	0	0	4.5937		5.27412	0	0.00281	0	0	2.11858	0	0.2906	0	0
Healthy	0	0.06972	0	0.11766	0.00625	0	0		45.30762	9.33014	5.54065	0.66666	0.57433	0.02559	0	0.36234	0	0.00625
Healthy	0	17.23766	0	0	0	0	0.34574		16.80043	7.42724	0.81621	1.70176	0	0	0	3.1382	3.42044	0
Healthy	0.00017	0.21363	0	0	0	0	0		3.26918	0.00403	0.00415	0	0	0	0	0	0	0
Healthy	0	0.06702	0	1.0479	0	0	0		73.5732	3.61913	2.47461	0.18171	0	0.10956	0	0	0	0
Healthy	0	0	0	0.21853	0	0.13741	0		41.4627	12.11788	8.26413	0.28569	14.0475	2.49682	0.7039	0	0.8408	0
Healthy	3.12547	0.33714	0.08095	0.01087	0	0.05933	0		11.87864	16.92836	12.23666	5.78198	3.3765	0.2307	1.12322	0.23605	0.66077	0
Healthy	8.18925	0.31109	0	0.04072	0	0	0		51.22696	6.42588	2.20823	0.25129	0	0.25885	0	0.03229	0	0
Healthy	0	0.50434	0.06926	0.04539	0.01033	0	0.03226		64.75126	16.59155	4.00713	0.0227	0	0	0	0	0	0.01033
Healthy	4.17101	0	0	0.15132	0	0	0		54.32016	4.84184	3.3231	0	0.00134	0.21604	0	0	0	0
Healthy	0	0.44281	0.09393	0.3731	0.37317	0.08811	0.04287		5.81324	17.07274	18.84859	0.60794	0.26842	0.36818	0.47405	1.33738	2.90329	0.37317
Healthy	0	3.52411	0.0046	0.00215	0	0	5.53661		14.70901	0.0274	0.00556	0	0	0	0	6.41227	0	0
Healthy	0	0.06395	0	1.02303	0	0	0		73.50812	3.30101	2.49683	0.15751	0	0.07533	0	0	0	0
Healthy	10.0324	0	0	0.00623	0	0	0		67.27463	2.28023	0.06074	0	0	0	0	0	0	0
Healthy	0.02915	2.09737	0	0	0	0	7.36172		4.99909	18.21155	6.63679	2.71587	0	0	3.54756	7.6329	0	0
Healthy	0	0.04253	0.11519	0	0	0	0		2.5197	5.07049	0	0.01553	1.48707	0.20286	0	23.5467	0	0
Healthy	0	0	0	0.05132	0	0	0		91.68174	0.6148	1.49259	0	0.56621	0	0	0	0	0
Healthy	1.19992	0	0	0.25181	0	0	0		38.99796	3.27182	2.41463	0.16903	0	0	0	0.03332	0	0
Healthy	4.22462	0	0	0	0	0	0		9.86428	33.2969	8.9074	0.23316	1.62563	0	0	1.89771	0	0
Healthy	4.85572	0	0	0	0	0	0		43.32747	1.2544	2.6187	0.50656	0	0.57478	0	0.01359	0	0
Healthy	0	0.10501	0.00207	0.00146	0.05223	0	0		60.40012	9.70855	13.44122	0.63254	0.04037	0.0407	0	0.38059	0	0.05223
Healthy	8.44491	1.59656	0	0	0	0	0		0	11.32128	2.17736	16.2256	0	0	4.13628	0.41958	0	0
Healthy	6.11977	0	0	0.00501	0	0	0		52.61661	1.66774	1.72049	0.13958	0	0.14325	0	0	0	0
Healthy	0	0	0	0	0.02571	0.11245	0		72.95419	2.17026	7.0819	0.54676	0	4.8789	0	0.0199	0	0.02571
