g	Streptococcus	Ruminococcus_C	Clostridium_A	Muricomes	Anaerotruncus	Bilophila	Adlercreutzia	Gordonibacter	Eggerthella	Rothia	Dialister	Methanobrevibacter_A	Sutterella	Phascolarctobacterium	Desulfovibrio
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.42308304403479	-5	-0.926978545640261	-5	-1.43997375108711	-1.94538694544311	-5	-5	-5	-5	-5	-5	-1.13786862068696	-5	-5
Healthy	-0.173938161507055	-0.696868767489237	-1.64397414280688	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.759963064573936	0.509160838817035	-5
Healthy	-0.637743779216904	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.2616952069259	-0.895888620301031	-5	-1.50863830616573	-2.03198428600636	-5	-5	-5	-5	-5	-1.4087127349415	-5	-5	-5	-0.375336387803022
Healthy	-0.48372911727066	-1.7594507517174	-0.247621152887858	-1.61118858652648	-1.5704091977767	-2.47237009912866	-5	-5	-5	-5	-0.244048958995868	-5	-5	-5	-0.176265011601269
Healthy	-1.23010596418783	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.976089393649079	-0.0591151187036433	-0.59215039652086
Healthy	-0.306352180761202	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.668805097411816	-5	0.798196090049553	-5	-5
Healthy	-1.15193410459601	-5	-0.867548187270997	-1.01068369501005	-5	-0.871277715661573	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	0.032421309389304	-5	-5	-5	-5	-5	-5	-5	-5	0.69005690623385	-0.0238702049459628	-5	-5	-5
Healthy	-2.32239304727951	-5	-5	-5	-5	-5	-1.10562854614376	-5	-5	-5	-5	-0.169071470127351	-5	0.648409781204438	-5
Healthy	-5	-5	-5	-1.95272513261582	-1.91613919913343	-1.84345084866822	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.00384381737938444	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	0.224957567622732	-5	-5	-5	-5	-5	-0.939000146781711	-5	-1.00248256058528	-5
Healthy	-5	-5	-0.155765202102701	-5	-5	-0.856080061614163	-0.992593648496329	-5	-5	-5	-5	-2.48280410205003	-1.40033522121158	-5	-0.0374696689577599
D016640	-0.742201470846969	-5	-2.17783192063198	-2.12609840213554	-5	-1.29149411904476	-1.5600360640791	-1.78067749158066	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.283329024439865	-1.22453519065426	-5	-5	-5	-0.396206295863037	-5	-5	-5	-5	-5	0.575146261550371	-5	-5
Healthy	-1.80799040734633	-5	-1.54729377348897	-5	-5	-5	-2.58169870868025	-5	-5	-5	-5	-0.294161935785337	0.150301957734056	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0200921382278741	-5	-5	-5
Healthy	-1.44201185177509	-5	-5	-1.07899019850297	-5	-5	-0.297414386073126	-5	-5	-5	-5	-5	0.774451269157471	-5	-5
Healthy	-5	-5	-5	-1.17509352869789	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.217219322362506	-5	-5
Healthy	-0.523733698741486	-5	-5	-1.11662251025166	-1.63921731012672	-1.30847647783185	-1.83713700667807	-5	-5	-5	-5	-5	-5	-5	0.177109209511274
Healthy	-5	-5	-5	-5	-5	-1.20134935455473	-1.04706233224902	-5	-5	-5	-5	-5	-5	-5	-0.187006473314416
Healthy	-1.37038655462182	-5	-1.86296254521049	-1.02877055272376	-1.72769415559791	-5	-5	-5	-5	-5	0.906692675574158	-5	-5	-5	-5
Healthy	0.539236732936511	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.45397583819635	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.449918475530934	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.540215617703731	-5	0.180369631255844	-5
Healthy	-5	-5	-5	-5	-5	-1.30962669308394	-1.0570499299229	-5	-5	-5	-5	-5	-5	-5	-0.239705712686387
Healthy	0.663197568175605	-5	-1.58004425151024	-1.79102148272375	-1.85418228550817	-1.31184724440843	-0.771240444564364	-0.945655111232369	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.38700434396765	-5	-5	-5	-1.61136603064821	-5	-5	-5	-5	-5	-5	-0.188297673362926	-5	-5
Healthy	-1.71624661666747	-5	-5	-5	-1.69100897099984	-1.10485381062401	-5	-5	-5	-5	-5	-1.99481948749622	-5	-5	-5
Healthy	-1.26664221207441	-5	-0.422106261696414	-0.212553695190126	-1.45555986268231	-5	-1.3799681048737	-5	-2.20971483596676	-5	-5	-5	-5	-5	-5
Healthy	1.20888644138079	-5	-5	-5	-5	-5	-5	-5	-5	-2.10790539730952	-2.11918640771921	-5	-2.88272870434424	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.496590683256395	-5	-2.03105031901866	-2.67985371388895	-2.46597389394386	-5	-0.186852855419533	-5	-5	-5	-5	-5	0.0307899118216274	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.460724992220271	-5	-5	-5	-5
Healthy	-0.62479377890067	-5	-1.30016227413275	-5	-5	-2.05948351506743	-5	-5	-5	-5	-5	-0.216775536552752	-5	0.00718428025511155	-0.376761050070008
Healthy	-1.85201467931619	-5	-0.868766405410315	-5	-1.36091212891626	-1.02022406727031	-0.759900254412594	-1.44297427761362	-1.91044811711355	-5	-5	-1.37882371822496	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	0.18174929009034	-5	-5	-5	-5	-5	-1.12691201440971	-5	-0.983050186902439	-5
Healthy	-5	-5	-5	-1.59980751140742	-0.867996607013368	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-0.307135462642733	-5	-5	-5	-5	-5	-5	-5	0.787669424036488	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.891773343625071	-5	0.457421633685772	-5	-5
Healthy	-5	-5	-1.43121178768465	-5	-5	-1.93930215964639	-1.02742691907344	-1.82016107197681	-5	-5	-5	-5	-5	-5	-0.586951830682125
Healthy	-0.316169775836307	-5	-2.36957212497498	-5	-5	-5	-5	-2.99567862621736	-5	-5	0.761227744746108	0.748577166596316	-0.764825192543542	-5	-0.794254459057338
Healthy	-5	-5	0.498524201689094	-0.926318300523717	-5	-0.652318787365099	-5	-5	-5	-5	-5	-5	-0.910907744157281	-5	-5
Healthy	-0.244018488604927	-3.76955107862173	-2.85078088734462	-5	-5	-2.6458915608526	-5	-5	-5	-1.93292914395463	0.312860430660473	-0.812817822365222	-0.125367452031517	-5	-1.13924287691846
Healthy	-2.08512818245995	-5	-1.21645371772965	-1.79155864356143	-5	-5	-5	-5	-5	-5	0.145997727786506	-5	0.698394617451752	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.737126618561753	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.829858029141754	0.509248235133829	-5	-5	-5
Healthy	-2.99139982823808	-2.29157909986529	-2.19178902707578	-5	-5	-3.431798275933	-3.24412514432751	-5	-5	-5	0.723790499733754	-5	-2.72353819582676	-5	-1.49308927444848
Healthy	0.565408581556281	-0.0629236477684506	-5	-5	-5	-2.62342304294349	-1.0017406615763	-0.970656812480893	-2.40340290437354	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.09875969792669	0.00833610857891535	-5	-5	-1.39168795730267	-5	-5	-5	-5	-5	-5	-0.447794304329279	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.518928295972106	-5
Healthy	0.840143748415301	-5	-2.40340290437354	-2.15366288787019	-5	-1.18131233655849	-1.01313872970996	-2.43770713554353	-1.90974194706868	-5	-5	0.499013128638771	-5	-5	-5
Healthy	0.893024555524619	-5	-0.94096699503622	-0.761251560718755	-0.365865463937429	-2.36051351073141	-0.263085840460883	-1.08029446545088	-0.872797982409647	-1.49322446339336	-5	1.36571836192654	-5	0.606172767672336	-5
Healthy	-0.233624337226157	-5	0.318787251408004	0.401980935486609	-1.12743585690935	-5	-5	-0.0507271222671749	-1.1860855799514	-5	-0.171301443955561	-5	-5	-5	-5
Healthy	-5	-1.67840156953466	-5	-5	-5	-1.488517711374	-5	-5	-5	-5	-5	-5	-0.218373856154295	-5	-5
Healthy	-1.66474274356547	-1.02969962459782	-5	-1.69271795296665	-5	-1.42654817796451	-0.700035331375845	-5	-5	-5	-0.472885888360195	-5	-5	-5	-5
Healthy	-5	-1.31247103878537	-5	-5	-5	-5	-5	-5	-5	-5	0.672313103765963	-1.11935787359572	-5	-5	-5
Healthy	-0.109920067014726	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.52304127129007	-5	-5	-5	-5
Healthy	-0.383146546584863	-0.510294581366187	-0.40147211841032	-2.82973828460504	-2.53760200210104	-1.90343756162586	-0.44880626256421	-1.71376814597145	-3.4089353929735	-2.67571754470231	-5	-5	-5	-5	-5
Healthy	-0.22634517935135	-5	-0.662241328506583	-5	-1.92190584959359	-2.95860731484177	-1.17256610459922	-1.93967997131171	-2.97061622231479	-1.22047565667521	-0.24841299491769	-5	-5	-5	-5
Healthy	-0.654528245632369	-5	-5	-5	-5	-5	-5	-5	-0.620839573533454	-1.56161589296529	-5	-5	-4	-5	-5
Healthy	-0.979431565198637	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.611135367424406	-5	-0.421463932894682	-2.08092190762393	-0.416563166378062	-2.30016227413275	-5	-5	-5	-5	0.526018608344109	-5	-5	-5	-5
Healthy	-5	-0.899594988434111	-2.05403929642243	-1.77134304189106	-5	-1.80659709693758	-2.11013827874181	-5	-5	-5	0.740507167078284	-1.3901922306713	-5	-5	-5
Healthy	-1.01587791713889	-1.05581353871631	-0.980759049604149	-5	-1.23957751657679	-5	-5	-5	-5	-5	0.489741980971828	-5	-5	-5	-0.19776691445245
Healthy	-0.864517508664288	-0.892484774348535	-1.29319690296266	-5	-5	-2.28483264215154	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.16832215080853	-5	-5	-5	-5	0.138924478400435	-5	-5	-5	-5	-5	-1.58502665202918	0.523117975637954	-5	-5
Healthy	-0.132214421033604	-0.789253551101674	-0.904168375061666	-5	-5	-5	-1.35310637583225	-5	-5	-5	-5	0.0114054903198999	-5	0.139438274158168	-5
Healthy	-5	-5	-5	-5	-0.241216750454127	-5	-5	-1.78067749158066	-5	-5	0.421450909814801	-5	0.237063436503379	-5	-5
Healthy	-1.3873220816835	-5	-2.74232142513082	-5	-5	-1.34390179798717	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-1.55642412024974	-5	-5	-5	-5	-5	0.495573474537455	-5	-5	-5	-5
Healthy	-1.48744900709579	-5	-5	-5	-5	-5	-5	-5	-2.73754891026957	-5	-5	-5	-5	-5	-5
Healthy	0.105738342320396	-5	-5	-5	-5	-5	-1.66474274356547	-5	-5	-1.4414114168918	-5	-5	-1.52128924448724	0.486446064999875	-5
Healthy	-1.17256610459922	0.446094259160741	-1.59023589573365	-2.36251027048749	-5	-1.14770303417307	-0.581814757060436	-5	-2.4089353929735	-2.40340290437354	-5	-5	-0.0150183778056866	0.306004469823467	-5
Healthy	0.436482284664279	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.14258998377153	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.85047298624565	-5	-5	-5	-5	-5	0.631620292105187	-5	-5
Healthy	-1.67530608613823	-0.920637835606954	-5	-1.26849181640397	-5	-1.25328797748334	-0.649635668363735	-5	-5	-5	-0.430672917112252	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.76371472255197	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.00347081632460358	-5	-1.81958736716168	-1.67757394759405	-1.54333037057624	-1.89756629431866	-1.55346283292636	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.573066035928095	-1.72010501998836	-5	-5	-0.564952358660035	-5	-5	-5	-5	-5	-5	-0.329995488683631	-5	-5
Healthy	-0.644491011975566	-0.621765671707104	-5	-5	-5	-2.11294562194904	-5	-5	-5	-5	0.664017345766549	-5	-5	-5	-5
Healthy	-5	-2.17005330405836	-5	-5	-5	-1.5598783968122	-5	-5	-5	-5	-5	-5	0.829664569889966	-5	-5
Healthy	-2.1791420105603	-5	-5	-5	-5	-1.64975198166584	-1.19219446772938	-1.75448733218585	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0704147076378912	-5	1.49016236725144	-5
Healthy	-0.0519833620001213	-5	-5	-5	-5	-5	-0.285846341283835	-0.84163750790475	-5	-5	-5	-5	-5	0.353520013656726	-1.10149421446564
Healthy	0.0896190184225403	-1.09528445472132	-1.34332695411515	-1.37706103078851	-1.09674718310604	-5	-5	-2.89279003035213	-1.35882345338689	-5	0.235040854486151	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-0.706991213341435	-5	-5	-5	-5	-5	0.175746582026732	1.03394258820575	-0.0336470402397466	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.668056809293211	-5	-1.27572413039921	-5	-5
Healthy	-1.49066304198236	-5	-5	-2.1157712303674	-5	-1.32339783041798	-1.3693687559795	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.344179912182785	-0.556799618059923	-2.1771783546969	-5	-5	-5	-5	-5	-5	-2.1681302257195	-5	-5	-0.993919217283906	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	0.304436668471391	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.20844969497267	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.844351031848612	-5	-1.19825338078054	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.650411679437537	-5	-5	-0.546360645379646	-5	-5	-5	-5	-5	-5	0.857605051313018	-5	-5	-5	-5
Healthy	0.262823521435066	-5	-1.3272558016934	-2.48545224733971	-1.15446788250642	-1.27695500835655	-0.924854672946148	-1.69507883809911	-2.42481215507234	-5	-5	0.355280987272093	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.836136682895243	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.98129950133376	-5	-5	-5	-5	-5	-0.443167018982321	0.724737778756453	0.0957515086944575	-5
Healthy	0.138861394088529	-5	-1.38764005203223	-1.41555569283482	-0.686048458791459	-1.57267621364275	-1.96098267800259	-1.71018816088238	-5	-1.89380910273658	-3.63827216398241	-5	-0.19587420349824	-5	-5
Healthy	-5	-5	-0.316862868516993	-2.21681130892474	-5	-5	-2.27901425584626	-5	-5	-5	0.795687495363673	-5	-5	-5	-5
Healthy	-5	-5	-0.823706117461233	-5	-5	-5	-5	-5	-5	-5	0.778502886520568	-5	-5	-5	-5
Healthy	-5	-5	-0.79495812073863	-5	-5	-5	-2.33535802444387	-5	-5	-5	0.763978748913885	-5	-5	-5	-5
Healthy	-2.03715731879876	-5	-5	-5	-1.31175820402229	-5	-1.64092377394074	-5	-5	-5	-0.488290391566713	-0.710991088460537	0.148053270407663	-5	-5
Healthy	-0.654959715980443	-0.259605726601019	-2.4089353929735	-5	-5	-3.4089353929735	-1.37140674414874	-1.36191027801549	-3.01772876696043	-5	-5	-5	-5	-5	-5
Healthy	0.532689421001157	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.719353349703805	-5	-5	-5	-5	-1.02826040911222	-5	-5	-5	-5	-5	0.44149875558677	-5	-5	-5
Healthy	-0.626591418704405	-5	-5	-5	-5	-3.61978875828839	-5	-5	-5	-5	-5	-5	0.389534635092619	-5	-5
Healthy	-1.13768969004573	-1.76776647888527	-5	-5	-5	-5	-5	-5	-5	-5	0.796562539110681	-5	-0.532081266718992	-5	-1.38859536228841
Healthy	-0.775700073920173	-5	-5	-5	-5	-1.13757044389399	-0.785315069249399	-5	-5	-5	-5	1.08071701562114	-0.859837770386363	-5	-5
Healthy	-0.579021644305097	-5	-5	-5	-5	-1.19232969876952	-5	-5	-5	-5	-5	-0.184482021084076	-0.244148002533356	0.452405975642099	-5
D016640	-5	-5	-5	-5	-5	-1.85949195696182	-1.98800688534074	-5	-5	-5	-5	-5	0.471529334235784	-5	-5
Healthy	-0.269112795964507	-5	-0.851397345193906	-2.9100948885606	-5	-0.949349619136086	-3.2518119729938	-5	-5	-2.41793663708829	-0.281897081822831	-5	-5	-5	-5
D016640	-1.25476901547186	-5	-5	-5	-5	-1.48945498979339	-1.03357665405631	-1.00039104102858	-2.34198860334289	-2.62708799702989	-5	-5	-5	-5	-5
Healthy	-1.10668218838389	-5	-5	-1.77391588402418	-5	-1.99697052944638	-0.66633110042359	-2.5016894462104	-2.11013827874181	-5	-5	-5	-5	0.275700547568564	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.02896592344001	-5	-5	-5	-5
Healthy	-1.06550154875643	-5	-5	-5	-5	-5	-0.898699819532315	-5	-5	-5	-5	-5	0.68243751720967	-5	-0.717423199290782
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.227390451758479	-1.32385531964379	-5	-5
Healthy	-1.87778412172717	-1.03058408764602	-5	-1.19538358301274	-5	-1.28458167740494	-0.648319623472105	-5	-5	-5	-0.442757545770857	-5	-5	-5	-5
Healthy	-0.599617451954571	-5	-5	-5	-5	-5	-2.95078197732982	-5	-5	-2.3829996588791	-5	-5	-5	-5	-5
Healthy	-0.441855658829004	-1.83416237530987	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.356578417885552	-0.621002859189148	-5
Healthy	-1.65816994307949	-5	-5	-5	-5	-1.34785039459835	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.13894375542313	-0.753944803093556	-5	-5	-5	-5	-5	-5	-5	-1.35124978730198	-5	-0.469685017679468	-5	0.349081224753386	-5
Healthy	-5	-5	-5	-5	-1.26913700795351	-1.04114954832032	-5	-5	-5	-5	0.8044733765901	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.36815053784018	-0.276963225926862	0.0211562087059536	-1.67162039656126	-1.49634548075704	-1.6076548446388	-1.84557602688535	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.62232956066568	-0.691691757001774	-1.03414006319293	-5	-1.45568385825257	-5	-5	-5	-5	-5	-1.20957408260889	-5	-5	-5
D016640	-0.864485719001214	-1.58956021378965	-1.32919771573906	-1.81417464038704	-5	-1.8569851997459	-1.86678054326751	-2.49349496759513	-3.60205999132796	-1.96497071779763	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.02980204126519	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-0.965652341553152	-5	-5	-5	-5	-5	-5	-5	-0.382863307622387
Healthy	-1.07232173586201	-5	-2.82681373158773	-0.828771003274948	-5	-5	-5	-5	-2.19044028536473	-2.12726117252733	-5	-5	-2.50445566245355	-5	-5
Healthy	-5	-1.62105730138656	-5	-5	-5	-1.4990777608097	-5	-5	-5	-5	-5	-5	-0.144571710423525	-5	-5
Healthy	-2.88941028970075	-1.53760200210104	-5	-5	-5	-1.34940110182734	-5	-5	-5	-5	-5	-5	-0.230703927090652	-5	-5
Healthy	-1.18795610206977	-5	-0.631229801409778	-0.941080739281115	-5	-0.867292155144552	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.69658792940326	-5	-5	-5	-5	-2.44977164694491	-5	-5	-5	-5	-5	-5	-5	0.695866766943137	-0.926538270720165
Healthy	-0.493346169434449	-5	-0.923978858216455	-5	-1.37871983244959	-0.908508905732049	-0.410418979660135	-0.851520741836846	-1.7503125721947	-5	-5	-0.661443908990555	-5	-5	-5
Healthy	-1.3902988976206	-5	-5	-2.30277065724028	-1.02571864112217	-5	-5	-5	-1.10851829616048	-5	-1.15113378850522	-5	-5	-5	-5
Healthy	-2.74232142513082	-1.68592200822079	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.164372833790102	-5	-1.02040610415107	-5
Healthy	-5	-1.3332948638801	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.24864390027461	0.647451434568539	-5
Healthy	0.440036469972941	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.31337361516763	-0.240226426915971	-5	-5	-5
Healthy	-0.749604396942884	-5	-5	-0.122329243927465	-5	-5	-5	-5	-5	-5	-5	-0.23817736675616	-5	-5	-5
Healthy	-5	-5	-5	-2.93181413825384	-2.44611697335613	-1.48240826928809	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.406071829317994	0.281460630108849	-5	-5	-5	-5	-5	-5	-5	-5	0.0773679052841565	-5	-5	-5	-5
Healthy	1.35542814767282	-0.588010123211141	-2.28735029837279	-5	-0.978479935885967	-1.61350103444935	-5	-5	-5	-1.82739706879014	-5	-5	-1.34998404752816	0.0956400180245293	-0.796368873669487
Healthy	-5	-5	-5	-5	-5	-5	-2.28066871301627	-5	-5	-5	-5	-5	0.624707928854381	-5	-5
Healthy	-2.10292299679058	-5	-1.15614457737684	-1.82768903147805	-0.722803504204043	-0.92804438969702	-2.57511836336893	-1.89483057200067	-5	-5	1.24749233186897	-5	-5	-5	-5
Healthy	-0.0504685047202402	-5	-5	-5	-5	-5	-0.321436099815051	-1.02054268190215	-1.94043658209873	-1.07134815334631	-5	-0.127418385308993	-5	0.0460266697025412	-1.10874138309586
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.02534724418276	-5	-5	-5	-5
Healthy	0.432103043698327	-5	-0.900630173610161	-1.50086300546262	-0.921434440682883	-0.407923219592646	-0.215568160036842	-1.24139085734026	-1.22548303427145	-5	-5	-5	-0.434293822187194	-5	-5
Healthy	-0.319446940505465	-5	-1.30460589170889	-3.82390874094432	-5	-1.72399801003795	-1.49322446339336	-3.22184874961636	-5	-2.99567862621736	-5	1.10327027134463	-2.46218090492673	-5	-1.24397278702656
Healthy	-2.51427857351842	-0.589745921553603	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.65345144145153	0.629591026970847	-1.18012717804945
Healthy	-0.231228745390286	-5	-5	-0.822809919510391	-5	-2.25336580106242	-5	-5	-1.21410097161562	-1.60642479673041	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.13596381727423	-5	-5	-5	-5	-5	-1.22300841514359	-5	-5
Healthy	-2.35359627377693	-1.06368736633781	-1.34572717290229	-5	-2.27901425584626	-5	-5	-5	-5	-5	1.16260054644453	0.601057787062519	-5	-5	-5
Healthy	-1.66174276975374	-5	-2.86012091359876	-1.80271944187438	-2.83863199776502	-1.08107890990866	-0.772627557710364	-1.73754891026957	-2.39147396642281	-5	-5	-0.19900127139245	-5	-5	-5
Healthy	-1.2057908836535	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.05784307153251	-0.049075597436579	-0.587690683940166
Healthy	-2.49214412830417	-5	-5	-5	-5	-5	-5	-5	-1.67243673981272	-5	-5	-5	1.22941842183128	-5	-5
Healthy	-1.25633347855379	-1.50877842376072	-2.17198493577602	-5	-5	-5	-1.09415017335768	-5	-5	-5	0.712436710445994	-5	-5	-5	-5
Healthy	-0.473945175226889	-5	-1.30565808963582	-5	-5	-5	-1.83863199776502	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.511258864431367	-5	-5	-5
Healthy	-2.1605219526258	-5	-0.561774192395471	-5	-5	-1.98842955640272	-5	-5	-5	-5	0.912881767878191	-5	-5	-5	-5
Healthy	-5	-5	-1.78172714642855	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.73518217699046	-5	-5	-5	-5	-1.40230481407449	-5	-5	-5	-5	0.454562858018478	-1.42539005865981	-5	-5	-1.62653627836763
Healthy	-1.15298290206465	-5	-2.15801519540989	-5	-5	-1.31948319061874	-0.920493155175232	-5	-5	-5	-5	-0.283779563392971	-5	-5	-5
Healthy	-0.375223028621007	-2.0584885673656	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.338976140665884	-0.54809081306678	-5
Healthy	-1.76573587562121	-5	-1.43533393574791	-5	-1.86870220340238	-5	-1.58136731264593	-5	-5	-5	1.09223661730978	-5	0.221182030376618	-5	-5
Healthy	-0.972609615315031	-5	-5	0.143080408133624	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.367148074001749	-1.41566877563247	-2.15304467498018	-1.20802879897923	-5	-2.16430942850757	-0.812112821590452	-2.24184537803261	-1.9017024635053	-2.66756154008439	-5	0.233777644779454	0.235558745465651	0.0771097958949845	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.5338741295818	-5	-5	-5	0.245759355967277	-5	-5	-5	-5
Healthy	-1.36301089818777	-5	-1.776763726897	-5	-5	-1.65896136832248	-5	-5	-5	-5	-5	-1.58469270777443	-0.0608053415417036	-5	-1.87224748416703
Healthy	-0.870729139878685	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.790087328462054	-0.746516607912985	-0.895786115800677	-5	-5
Healthy	-0.821857930162256	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.19164129101428	-5	-0.637442133445511	-5	-5
Healthy	-1.15101079374883	-2.18375870000822	0.178110370457148	-5	-5	-1.63208526120625	-1.22562904015008	-5	-5	-2.05700040663396	-5	-5	-5	0.555412492119042	-5
Healthy	-0.647759579817769	-5	-5	-5	-5	-1.68131073005225	-0.683170308505692	-3.04575749056067	-5	-2.14266750356873	0.352855635202889	-5	-1.141102042768	-5	-5
Healthy	0.757422601943096	-5	-5	-5	-5	-2.05799194697769	-5	-5	-5	-2.23882418684427	-2.19928292171761	-5	-5	-5	-5
Healthy	-2.16304326294045	-2.21538270736712	-1.36764395376093	-2.22914798835786	-5	-5	-1.30715308072277	-1.79696711298529	-2.01188715973165	-5	0.467795987932978	-5	-5	-5	-5
Healthy	-1.21133678687914	-5	-5	-5	-5	-5	-0.860026512015541	-5	-5	-5	-5	-5	0.692015414457631	-5	-0.6481264233791
Healthy	-0.883392256011752	-1.35251922682632	-5	-5	-5	-1.24154231138953	-5	-5	-5	-5	0.892731657251004	-0.0441151064680245	-5	-5	-0.520136886976902
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.00987605824224	-5	-5	-5	-5
Healthy	0.21899214076381	-5	-1.42562143558692	-5	-5	-5	-0.916640735339182	-1.53224394875597	-5	-1.79696711298529	0.409290500640455	-1.65462626944091	-5	-2.54668165995296	-5
