group	Bacteroidales	Lachnospirales	Oscillospirales	Lactobacillales	Coriobacteriales	Desulfovibrionales	Pseudomonadales	Peptostreptococcales		Bacteroidales	Lachnospirales	Actinomycetales	Enterobacterales	Lactobacillales	Burkholderiales	Erysipelotrichales	Pseudomonadales	Desulfovibrionales	Peptostreptococcales
Healthy	0.05532	1.57345	20.19104	1.46476	0.16855	0	0	0		0.05532	1.57345	66.5201	0	1.46476	0	0	0	0	0
Healthy	29.76886	35.0209	6.84112	0.28633	0.30289	0.07215	0	0.0018		29.76886	35.0209	2.49857	0.24672	0.28633	0.37691	0.92564	0	0.07215	0.0018
Healthy	47.51386	12.5956	12.68839	0	2.12005	0	0	0		47.51386	12.5956	0	0	0	7.93197	0	0	0	0
Healthy	38.98485	13.81218	3.20984	0	0.9255	0.02807	0	0		38.98485	13.81218	11.0736	0.54646	0	0	1.10643	0	0.02807	0
Healthy	25.5744	12.29544	20.56314	13.63344	0	0	0	0		25.5744	12.29544	12.3667	0	13.63344	0	0	0	0	0
Healthy	31.4247	16.95586	9.29984	0.04264	0.22773	0	0	0.56542		31.4247	16.95586	25.41046	1.35476	0.04264	0.06031	0.98297	0	0	0.56542
Healthy	41.24853	18.9076	5.52075	0	0	0	0	0		41.24853	18.9076	0	0	0	0	0	0	0	0
Healthy	64.24216	14.33404	1.28104	0	0.23065	0.0519	0	0		64.24216	14.33404	0.94033	0	0	0.19399	0.09578	0	0.0519	0
Healthy	19.66382	16.16007	26.34617	0.93336	6.27151	0.00171	0.00795	0.38388		19.66382	16.16007	3.90675	0.2663	0.93336	0.10927	0.13997	0.00795	0.00171	0.38388
Healthy	74.59269	1.89643	6.22428	0.02727	0	0.05594	0	0		74.59269	1.89643	0.00905	0.43728	0.02727	0.02331	0	0	0.05594	0
Healthy	0	3.11548	0	0	0	0	0	0		0	3.11548	0	0	0	0	0	0	0	0
Healthy	92.26106	1.7651	0.99531	0	0	0	0	0		92.26106	1.7651	0.21094	0.12284	0	0.54299	0	0	0	0
Healthy	71.04117	1.03062	5.17935	0	0.11993	1.73112	0	0		71.04117	1.03062	0.21123	0	0	0.02245	0.48721	0	1.73112	0
Healthy	66.67944	8.67645	6.07973	0.01769	0.44814	0.07675	0	0		66.67944	8.67645	1.40642	0.05189	0.01769	0.00822	0.00353	0	0.07675	0
Healthy	43.34351	17.66806	25.42651	0.13118	0.01835	0.06669	0.30742	0.04444		43.34351	17.66806	3.41524	2.62879	0.13118	0.00214	0.20517	0.30742	0.06669	0.04444
Healthy	41.55658	8.78667	5.38525	0.02665	0.17479	0.13981	0	0		41.55658	8.78667	1.76721	0	0.02665	1.29309	0.00705	0	0.13981	0
Healthy	45.18123	20.13934	15.55584	0.01679	0.09043	0	0	0.52519		45.18123	20.13934	0.97351	0.57054	0.01679	0	0.53574	0	0	0.52519
Healthy	24.97135	1.19353	1.25335	0	3.97413	0	0	0		24.97135	1.19353	16.22707	1.05445	0	0	0.28633	0	0	0
Healthy	64.23882	10.29523	4.84361	0.34983	0.05008	0.02018	0	0.01808		64.23882	10.29523	0.33774	0.03261	0.34983	3.95141	0.00758	0	0.02018	0.01808
Healthy	70.50593	5.67848	4.3591	0	0	0.10065	0	0		70.50593	5.67848	3.97586	0.05681	0	0.24218	0	0	0.10065	0
Healthy	79.79912	12.73672	1.81456	0	0	0	0	0		79.79912	12.73672	0	0	0	0	0.55728	0	0	0
Healthy	81.37311	12.56305	1.77742	0	0	0	0	0		81.37311	12.56305	0	0	0	0	0.52086	0	0	0
Healthy	59.9067	26.92893	1.97599	0.21784	0.00817	0	0	0.40995		59.9067	26.92893	0.00383	0.30992	0.21784	0.06354	1.89982	0	0	0.40995
Healthy	31.52386	14.2015	20.74416	1.21296	0.97389	0.16201	0	0.08172		31.52386	14.2015	12.05146	0.46978	1.21296	0.46762	0.5423	0	0.16201	0.08172
Healthy	67.81604	5.14384	8.2935	0.49465	0.06336	0	0	0		67.81604	5.14384	0.25609	0	0.49465	6.0243	0	0	0	0
Healthy	42.86205	7.7409	12.27497	0	0	0	0	0		42.86205	7.7409	0.07195	0.84369	0	0	1.68621	0	0	0
Healthy	14.36781	35.32244	9.29294	0.08074	0.36896	0	0	4.86324		14.36781	35.32244	10.22061	0.90323	0.08074	0.07167	1.45509	0	0	4.86324
Healthy	32.97976	43.34919	5.68276	0	0	0	0	0		32.97976	43.34919	0	0	0	0.09458	4.17877	0	0	0
Healthy	26.35134	13.76377	10.02535	2.78753	2.74352	0	0	0.07908		26.35134	13.76377	10.31103	7.69286	2.78753	0.04294	0.41247	0	0	0.07908
Healthy	4.91734	27.19868	13.51257	2.01037	11.6595	0.2837	0	1.68724		4.91734	27.19868	0.02429	5.30418	2.01037	0	4.70015	0	0.2837	1.68724
Healthy	40.91091	10.63134	0.23935	0.53306	0.00491	0	0	0.03944		40.91091	10.63134	7.11791	0.96516	0.53306	8.37654	0.3155	0	0	0.03944
Healthy	30.64528	9.64414	9.88813	0.47934	1.13958	0.02068	0.00109	0		30.64528	9.64414	0.61937	0.48351	0.47934	0	0.01936	0.00109	0.02068	0
D016640	57.31902	12.58323	9.01698	0.51964	2.0515	0.36675	0	0		57.31902	12.58323	0.25745	0.00567	0.51964	0.09774	0.07409	0	0.36675	0
Healthy	48.97126	25.554	7.52491	0.09151	0.18397	0.01355	0	0		48.97126	25.554	0.30243	0.22947	0.09151	1.81935	0.70642	0	0.01355	0
Healthy	51.89489	5.41763	19.51876	0	0	0.82772	0	0		51.89489	5.41763	0.08118	0	0	0.05799	0	0	0.82772	0
Healthy	21.20041	33.57152	19.53392	1.2737	0.05089	0.00488	0	0.05699		21.20041	33.57152	0.00833	0.06286	1.2737	0.05795	0.067	0	0.00488	0.05699
Healthy	13.46928	0.36362	6.04509	0	1.45612	0.74732	0	0		13.46928	0.36362	0.01901	11.121	0	0.24236	0.13717	0	0.74732	0
Healthy	64.03346	23.85291	3.97713	0	0.12892	0.50872	0	0		64.03346	23.85291	0	0	0	3.06863	0.09944	0	0.50872	0
Healthy	9.79019	20.51644	4.97801	0.89608	0.69433	0.04979	0	0.01117		9.79019	20.51644	3.90577	0.86129	0.89608	0.39702	0.71363	0	0.04979	0.01117
Healthy	42.97705	1.29191	2.32308	0	0.11937	0.0743	0	0		42.97705	1.29191	0	0	0	0.13383	0	0	0.0743	0
Healthy	66.37013	5.04152	5.07714	0.52668	0.05114	0.01159	0	0		66.37013	5.04152	0.19745	0	0.52668	5.99498	0	0	0.01159	0
Healthy	50.09222	1.29591	6.29602	0	0	0.80345	0	0		50.09222	1.29591	1.88161	0	0	0	0	0	0.80345	0
Healthy	21.20766	34.77318	20.16091	0.39379	1.30382	0	0	0		21.20766	34.77318	0.25116	0.48543	0.39379	0	0	0	0	0
Healthy	65.83532	5.92316	3.94393	0.28375	0.02601	0.01769	0	0		65.83532	5.92316	0.10072	0.39027	0.28375	0.23698	0.10148	0	0.01769	0
Healthy	77.42379	0.75253	8.33086	0.04236	0.04516	0	0	0		77.42379	0.75253	0.10446	0.07389	0.04236	0.06327	0.03122	0	0	0
Healthy	25.22839	15.37404	3.63812	0	0.09848	0	0	0		25.22839	15.37404	0.32267	0	0	0	0	0	0	0
Healthy	68.01693	12.4866	0	0	0	0	0	0		68.01693	12.4866	0	0	0	0	0	0	0	0
Healthy	65.03923	19.46764	4.59411	0.00314	0.09692	0.37944	0	0		65.03923	19.46764	0	0	0.00314	1.11226	0.05792	0	0.37944	0
Healthy	15.95007	33.71075	26.20417	0.86758	0.06592	0.03757	0.14693	0.1625		15.95007	33.71075	2.39275	0.75317	0.86758	0.056	0.89982	0.14693	0.03757	0.1625
Healthy	33.00682	14.4342	18.60246	0	0	0	0	0		33.00682	14.4342	0.21505	0	0	0.03117	0.30355	0	0	0
Healthy	33.33479	8.22138	7.38365	1.25817	0.11407	0.02839	0	0.18074		33.33479	8.22138	0.87129	0.17312	1.25817	0.25649	0.00028	0	0.02839	0.18074
Healthy	17.66235	10.61721	3.52074	0	0	0	0	0		17.66235	10.61721	0.2143	0	0	0	0	0	0	0
Healthy	63.50921	21.49929	4.08327	0.07528	0.13786	0.17736	0	0		63.50921	21.49929	0	0.06965	0.07528	5.06271	0.03176	0	0.17736	0
Healthy	63.98266	17.0788	3.63461	0	0.0648	0	0	0		63.98266	17.0788	0.05252	0	0	0	2.12719	0	0	0
Healthy	47.06505	15.5942	9.68843	0.40369	0	0.06913	0	0		47.06505	15.5942	0.51695	0	0.40369	0.0032	1.69192	0	0.06913	0
Healthy	59.98644	20.85909	10.52096	0.01616	0.01933	0.06516	0	0.08644		59.98644	20.85909	0.01109	0.37518	0.01616	0.64128	0.00662	0	0.06516	0.08644
Healthy	41.62984	24.06429	16.15566	0	0.01758	0	0	0.26426		41.62984	24.06429	1.20024	0	0	0.01433	0.28503	0	0	0.26426
Healthy	72.2048	18.62175	1.05695	0	0	0	0	0		72.2048	18.62175	0	0	0	0	0	0	0	0
Healthy	69.77468	5.39999	13.87413	0	0	0.05133	0	0		69.77468	5.39999	0	0	0	0.62	0.2422	0	0.05133	0
Healthy	0.40149	4.42763	0.00048	2.07584	0.00877	0	8.02245	0.01069		0.40149	4.42763	0.02054	80.1911	2.07584	0.01279	0.58468	8.02245	0	0.01069
Healthy	77.09379	1.76436	4.98981	0.01487	0.2424	0.00131	0	0		77.09379	1.76436	0.34018	0.24223	0.01487	0.05063	0.0868	0	0.00131	0
Healthy	33.2285	4.1573	6.5565	0	0	0	0	0		33.2285	4.1573	0	13.8152	0	0.21874	0.26826	0	0	0
Healthy	61.00916	18.15322	10.32765	0.13256	0.22205	0.02491	0	0.25586		61.00916	18.15322	0.28022	0.0257	0.13256	0.03667	0.01891	0	0.02491	0.25586
Healthy	43.39178	25.14157	4.93413	0.18327	0	0	0	0.00675		43.39178	25.14157	0.14538	0.62891	0.18327	0.07373	0.00917	0	0	0.00675
Healthy	43.92815	36.58789	7.17186	1.47595	0	0	0	0		43.92815	36.58789	0	1.66111	1.47595	0	2.76122	0	0	0
Healthy	82.02317	12.4184	1.92588	0	0	0	0	0		82.02317	12.4184	0.01132	0	0	0	0.55165	0	0	0
Healthy	35.12021	17.04066	24.21266	0.01277	0	0.01019	0	0.02149		35.12021	17.04066	0.06123	0	0.01277	0.73316	2.5334	0	0.01019	0.02149
Healthy	49.74725	20.19863	4.56939	0.74839	0	0	0	0		49.74725	20.19863	0	0	0.74839	0	0	0	0	0
Healthy	50.72765	4.0237	19.58658	0	0	0.96884	0	0		50.72765	4.0237	0.05762	0.05524	0	0.08145	0	0	0.96884	0
Healthy	7.60965	20.47647	2.49256	0.36422	0.13672	0	0	0.07386		7.60965	20.47647	0.48403	0	0.36422	0	5.92777	0	0	0.07386
Healthy	64.41087	6.4805	7.20362	0.00384	0.17888	0.08654	0	0		64.41087	6.4805	0.57357	0.07521	0.00384	1.40232	0.0177	0	0.08654	0
Healthy	54.34683	0	2.07062	0	0	0	0	0		54.34683	0	30.6457	0	0	1.03817	0	0	0	0
Healthy	60.31638	7.19778	6.57776	0.40563	0	0	0	0		60.31638	7.19778	0.88622	0.79162	0.40563	2.36653	0.03181	0	0	0
Healthy	32.39831	27.07533	21.04167	0	0	0	0	0.87784		32.39831	27.07533	0	0.06818	0	0	0	0	0	0.87784
Healthy	51.9661	5.88527	0.04037	0.47256	0.0062	0	0.46201	0		51.9661	5.88527	0.06893	34.49942	0.47256	0.01532	0.12219	0.46201	0	0
Healthy	17.6916	0	0	0.0328	0.00837	0	0	0		17.6916	0	42.54248	38.6007	0.0328	0.08514	0	0	0	0
Healthy	67.13084	2.59399	0.05989	0	0	0	0	0		67.13084	2.59399	0.20187	0.77311	0	0	0	0	0	0
Healthy	25.20194	27.98525	13.18604	0	0.02608	0	0	0		25.20194	27.98525	10.5245	0	0	0	0	0	0	0
Healthy	22.977	23.68999	15.90966	0.8594	0.09214	0.01495	0	0.22763		22.977	23.68999	1.81806	0	0.8594	0.16143	0.07512	0	0.01495	0.22763
Healthy	29.26254	31.47162	10.72442	0.12109	0.1044	0.05606	0	0		29.26254	31.47162	0.97612	0.40174	0.12109	0.03181	0.04924	0	0.05606	0
Healthy	49.27703	28.53742	1.7149	3.83333	0.71968	0.05072	0.55062	0		49.27703	28.53742	0.6632	0.1872	3.83333	0.17843	0.1708	0.55062	0.05072	0
Healthy	45.39268	36.40244	7.97576	0.01624	0.11883	0	0	0.05342		45.39268	36.40244	0.05019	0.21031	0.01624	0.04145	0.04172	0	0	0.05342
Healthy	70.46873	6.41366	5.62532	0	0	0.15293	0	0		70.46873	6.41366	0	0.11288	0	0.19432	0.0272	0	0.15293	0
Healthy	35.27356	4.26733	9.38893	0.01727	0.05874	0.37399	0.07168	0.0063		35.27356	4.26733	0.012	6.04552	0.01727	0.03185	0.46423	0.07168	0.37399	0.0063
Healthy	14.83497	15.36356	5.84322	0.47033	0.23148	0	0	0.15004		14.83497	15.36356	53.87788	2.46933	0.47033	0.01797	0.51537	0	0	0.15004
D016640	55.34237	26.91664	7.9298	1.53925	1.51073	0.18894	0	0.02817		55.34237	26.91664	1.36467	0.30397	1.53925	0.34105	0.00854	0	0.18894	0.02817
Healthy	45.67007	19.89163	12.45884	0.04666	0.03268	0.01908	0	0.3995		45.67007	19.89163	0.19115	0.76602	0.04666	0.58131	0.28555	0	0.01908	0.3995
Healthy	31.98761	18.02443	20.41721	0	0	0	0	0		31.98761	18.02443	3.40108	0	0	0	0	0	0	0
D016640	40.27547	14.88921	11.33038	0.24962	0.25171	0.02252	0.76331	0		40.27547	14.88921	0.00572	6.50255	0.24962	0.0491	0.00498	0.76331	0.02252	0
Healthy	40.06592	6.03192	0	0	0	0	0	0		40.06592	6.03192	0	0	0	0	0	0	0	0
Healthy	46.11662	33.37386	10.77929	0.04088	0	0	0	0		46.11662	33.37386	0.78029	0.24304	0.04088	0.17543	0	0	0	0
Healthy	65.46219	19.09487	4.68856	0	0.10223	0.36265	0	0		65.46219	19.09487	0	0	0	1.06689	0.05489	0	0.36265	0
Healthy	14.47004	33.93074	28.62796	2.97721	0.69817	0	0	0		14.47004	33.93074	4.76886	0	2.97721	0	0	0	0	0
Healthy	76.65335	3.16241	3.90399	0	0.14057	0.07408	0	0		76.65335	3.16241	0.66918	0.02334	0	0.26785	0.11856	0	0.07408	0
Healthy	2.90407	22.30296	27.93724	0.34825	2.46704	0.00072	0	0.46185		2.90407	22.30296	6.48071	0.00015	0.34825	0	0.46717	0	0.00072	0.46185
Healthy	32.09439	12.34613	12.25631	0.10304	0.01132	0	0	0.04794		32.09439	12.34613	5.74951	3.54587	0.10304	0.43034	0.44279	0	0	0.04794
Healthy	43.64995	26.10097	9.10257	0	0.08885	0	0	0.64106		43.64995	26.10097	5.35433	0	0	0.08481	0.58543	0	0	0.64106
Healthy	44.77808	24.54735	12.65406	0.85589	0.21633	0.00444	0.05523	0.26556		44.77808	24.54735	0.25275	0.98372	0.85589	1.78797	0.42593	0.05523	0.00444	0.26556
Healthy	52.2481	13.33064	2.46956	0	0	0	0	0		52.2481	13.33064	0.07134	0	0	0	5.53103	0	0	0
Healthy	15.24651	4.26914	0.00322	0.03196	4.5974	0.04808	0.15345	0		15.24651	4.26914	19.90593	12.94326	0.03196	0	0.03023	0.15345	0.04808	0
Healthy	77.57132	1.81592	5.49185	0.02553	0	0.04632	0	0		77.57132	1.81592	0.02615	0.39141	0.02553	0.03785	0	0	0.04632	0
Healthy	63.82206	16.1202	3.16557	0.01675	0.02639	0.02684	0	0		63.82206	16.1202	0.06367	0.18546	0.01675	0.26926	0.00718	0	0.02684	0
Healthy	50.03077	15.96809	10.57751	0.00181	0.29267	0	0.0732	0		50.03077	15.96809	0.26748	0.1791	0.00181	1.54456	1.27119	0.0732	0	0
Healthy	59.96179	4.70906	4.00042	0	0.19007	0.61133	0	0		59.96179	4.70906	0.32846	0	0	0.31587	0	0	0.61133	0
Healthy	63.20159	8.02902	17.25016	0	0	0.01276	0	0		63.20159	8.02902	0.03841	0.01336	0	0	0.03442	0	0.01276	0
Healthy	69.3154	2.48799	7.71389	0.0229	0.34639	0.07235	0.01998	0		69.3154	2.48799	0	0.03842	0.0229	0.01642	0	0.01998	0.07235	0
Healthy	80.9325	1.6957	0	0	0	0	0	0		80.9325	1.6957	0	0	0	0	0	0	0	0
Healthy	18.51955	3.86922	28.32159	0.0314	0.66656	0.06481	0	0		18.51955	3.86922	11.32907	0.02197	0.0314	4.11349	0	0	0.06481	0
Healthy	27.63756	23.42639	0.33288	4.40084	0.42321	0	0.06615	0		27.63756	23.42639	0.51151	0	4.40084	0	0.17302	0.06615	0	0
Healthy	71.56027	2.47996	0.75679	0	0	0.14258	0	0		71.56027	2.47996	0	2.25196	0	0.30956	0	0	0.14258	0
Healthy	29.2596	4.18487	4.87995	0.19148	0	0.68513	0	0		29.2596	4.18487	0	5.89982	0.19148	0.00875	0.02905	0	0.68513	0
Healthy	78.82149	1.88225	4.10238	0	0.15411	0.03085	0	0		78.82149	1.88225	1.18391	0.00425	0	0.73888	0.00829	0	0.03085	0
Healthy	73.53693	5.52898	3.03741	0.12937	0.58303	0	0	0		73.53693	5.52898	0.02808	0	0.12937	5.95261	0	0	0	0
Healthy	21.32563	31.30927	4.51369	0	0	0	0	0.39002		21.32563	31.30927	0.09546	0.85535	0	0.77811	0	0	0	0.39002
Healthy	69.04631	7.26073	1.17901	0	0	0	0	0		69.04631	7.26073	0	0.05843	0	0.03005	0	0	0	0
Healthy	70.2875	10.28691	3.97542	0.07549	0.02222	0.28617	0	0		70.2875	10.28691	0.03083	0.02584	0.07549	0.67284	0.72845	0	0.28617	0
Healthy	39.1639	28.54551	4.66065	0	0.20585	0	0	0		39.1639	28.54551	0	0	0	1.93919	0.07595	0	0	0
Healthy	87.4337	0	0	0	0	0	0	0		87.4337	0	0	0	0	0	0	0	0	0
Healthy	68.16003	0.33384	4.21504	0.0337	0.9153	0.50227	0	0		68.16003	0.33384	0.31914	0.75043	0.0337	0.00142	0.37946	0	0.50227	0
Healthy	62.9568	1.96515	8.1574	0	0.24863	0.04942	0	0		62.9568	1.96515	0	0.00984	0	0.01049	0	0	0.04942	0
Healthy	72.9509	2.78587	0.86913	0	0	0	0	0		72.9509	2.78587	0	0	0	0	0	0	0	0
Healthy	36.1857	36.16171	17.17944	0.00532	0.56236	0	0	0		36.1857	36.16171	0.03311	0.03838	0.00532	0.04648	0	0	0	0
Healthy	45.22725	0.62678	9.71799	0.08643	0.72071	0.62171	0	0		45.22725	0.62678	1.08869	0.46458	0.08643	0.04066	0.5635	0	0.62171	0
Healthy	70.15583	1.70189	1.79951	0	0	0	0	0		70.15583	1.70189	0.28437	0.07934	0	0.10549	0.02533	0	0	0
Healthy	70.96625	5.58959	4.61606	0.00195	0	0.1377	0	0		70.96625	5.58959	4.11158	0.23665	0.00195	0.26038	0	0	0.1377	0
Healthy	60.66537	1.56544	14.49246	0	0.03788	0.00633	0	0		60.66537	1.56544	3.68862	0.28468	0	0.00028	0.08656	0	0.00633	0
Healthy	57.27922	11.19889	1.35714	0	0	0	0	0		57.27922	11.19889	0	0	0	0	0	0	0	0
Healthy	34.32128	5.27806	6.1274	0	4.72083	0	0	0.36129		34.32128	5.27806	20.73867	0	0	0.1024	0.23385	0	0	0.36129
Healthy	66.60812	3.43044	5.79019	0.00703	0.25114	0.0506	0	0		66.60812	3.43044	0.87785	0	0.00703	0.3938	0.0248	0	0.0506	0
Healthy	52.15401	11.74978	6.70802	0	0.1038	0.05132	0	0		52.15401	11.74978	0.42477	0.03288	0	0.99171	1.62886	0	0.05132	0
Healthy	18.69486	10.1027	2.5863	23.26905	1.41006	0.18775	0.29303	0.01722		18.69486	10.1027	0.84124	3.15668	23.26905	0.04573	6.89023	0.29303	0.18775	0.01722
Healthy	25.69145	25.48381	8.54357	8.58829	4.03454	0	0	0		25.69145	25.48381	0.77328	2.2095	8.58829	0	3.52413	0	0	0
Healthy	24.12325	44.05529	1.84068	0.14877	0	0	0	0.09371		24.12325	44.05529	0.0829	0	0.14877	0.03239	0.81169	0	0	0.09371
Healthy	31.0547	0	45.033	0	0	0	0	0		31.0547	0	3.12594	0	0	0	0	0	0	0
Healthy	68.73852	2.39138	7.7671	0.03628	0.32545	0.05269	0.01845	0		68.73852	2.39138	0	0.06336	0.03628	0.01243	0	0.01845	0.05269	0
Healthy	50.29286	20.83465	5.94577	0.11297	0.06109	0.10673	0	0		50.29286	20.83465	0.00129	0	0.11297	0	0.66548	0	0.10673	0
Healthy	76.55823	3.29387	2.15976	0	0.26617	0.18954	0	0		76.55823	3.29387	0.4931	0.02695	0	6.10883	0.03675	0	0.18954	0
Healthy	35.55027	9.66916	10.02407	0.05694	0.13908	0.13628	0	0		35.55027	9.66916	0.61563	0	0.05694	0.00411	1.36638	0	0.13628	0
Healthy	41.83587	6.89766	26.18386	0.11553	0.20887	0.03185	0	0		41.83587	6.89766	1.9677	0.16195	0.11553	0.59221	0.08855	0	0.03185	0
Healthy	24.03114	57.48301	4.05125	1.77122	0.07275	0	0	0		24.03114	57.48301	0.54162	1.44996	1.77122	0.98518	0.23083	0	0	0
Healthy	16.02022	19.44228	16.85867	0.314	0.16183	0.00827	0	0.08631		16.02022	19.44228	0.5457	0.23541	0.314	0.22438	0.79063	0	0.00827	0.08631
D016640	42.09865	12.94374	8.27102	0.325	1.9682	0.1106	0.00544	0		42.09865	12.94374	0.5932	0.58042	0.325	0.20091	0.02232	0.00544	0.1106	0
Healthy	1.74333	75.53208	14.18132	0	0.78632	0	0	0		1.74333	75.53208	1.27602	0	0	0	0.9056	0	0	0
Healthy	53.44469	8.48537	7.12499	0	0.1553	0.2465	0	0		53.44469	8.48537	0.1628	0.09165	0	0.38704	0	0	0.2465	0
Healthy	22.19776	16.8563	9.4034	0	0.04315	0.00636	0	0		22.19776	16.8563	0.47241	0.05124	0	0.19127	1.40887	0	0.00636	0
Healthy	57.61572	6.26644	4.49109	0	0.21574	0.51499	0	0		57.61572	6.26644	0.36559	0	0	0.49565	0	0	0.51499	0
Healthy	35.9012	8.02633	17.68596	0	0	0.06251	0	0		35.9012	8.02633	0	0.07839	0	6.70859	0	0	0.06251	0
Healthy	23.43123	23.21969	12.73361	0.98412	0.34122	0.03721	0	0		23.43123	23.21969	0.95441	0.07689	0.98412	0.81921	0.06993	0	0.03721	0
Healthy	17.1845	23.92146	22.41965	0.08987	1.07283	0.07625	0	0.02008		17.1845	23.92146	7.02903	1.33015	0.08987	3.36171	0.21513	0	0.07625	0.02008
Healthy	7.87584	45.83712	0.0108	0.39756	0.26522	0	0	0.35939		7.87584	45.83712	10.10741	2.89044	0.39756	0.00059	0.78865	0	0	0.35939
Healthy	18.27215	17.64758	24.76021	3.98288	4.02556	0.06203	1.2155	0.06158		18.27215	17.64758	4.51211	0.94243	3.98288	0.04531	0.94572	1.2155	0.06203	0.06158
Healthy	42.5366	13.58567	1.09522	1.37928	0.93951	0.17651	0.26038	0.86949		42.5366	13.58567	0.09502	0.00162	1.37928	0.64869	0.14135	0.26038	0.17651	0.86949
Healthy	54.67301	20.78126	9.36796	0.07482	1.74371	0	0	0.013		54.67301	20.78126	0.45952	0.45541	0.07482	0.32976	0.00618	0	0	0.013
Healthy	0	28.97288	0	0	0	0	0	0		0	28.97288	0	1.1848	0	0	0	0	0	0
Healthy	0.00729	1.57706	19.58359	1.56131	0.18906	0	0	0		0.00729	1.57706	67.4893	0	1.56131	0	0	0	0	0
Healthy	40.92264	29.76132	2.81317	3.72623	1.49033	0	0.17663	0		40.92264	29.76132	0.18118	0.07155	3.72623	0.5654	0.26481	0.17663	0	0
Healthy	49.161	5.89062	3.91834	0.01875	0.15529	0.71214	0	0		49.161	5.89062	0.24791	0.10766	0.01875	0.8335	0	0	0.71214	0
D016640	56.75538	7.65314	16.04687	2.29725	0.01002	0.07746	0.00493	0.67698		56.75538	7.65314	1.18548	0.19445	2.29725	0.28257	0.13612	0.00493	0.07746	0.67698
Healthy	57.31001	4.00152	9.96732	0.01631	0.84095	0.08188	0	0		57.31001	4.00152	5.71762	0	0.01631	0.00197	0.02185	0	0.08188	0
Healthy	1.8927	40.15212	16.02898	3.63611	3.39887	0	0	0		1.8927	40.15212	0.04764	0	3.63611	0	0.01782	0	0	0
Healthy	89.28421	1.02734	1.35797	0.18629	0.14158	0.00256	0	0		89.28421	1.02734	0	0.36223	0.18629	0.09071	0.01846	0	0.00256	0
Healthy	66.89141	2.17328	0.06828	0	0	0	0	0		66.89141	2.17328	0.24775	1.12724	0	0	0	0	0	0
Healthy	4.10778	33.80243	29.89351	1.33841	4.20806	0	0	0		4.10778	33.80243	0.19391	0	1.33841	0	0.00959	0	0	0
Healthy	8.77953	16.09881	23.23307	0.21518	1.05484	0	1.82111	0		8.77953	16.09881	26.59789	0	0.21518	0	0.62309	1.82111	0	0
Healthy	54.27342	0.55091	1.18793	0.00467	0.0395	0.10399	0	0		54.27342	0.55091	0.80258	21.4131	0.00467	1.02436	0.03138	0	0.10399	0
Healthy	3.34115	4.84709	1.43184	0.6979	0.01516	0	1.01765	0		3.34115	4.84709	0.04747	83.60182	0.6979	0	0	1.01765	0	0
Healthy	40.18179	25.52973	16.24737	0.7003	0.10442	0.19352	0.01723	0.10394		40.18179	25.52973	3.3194	0.18277	0.7003	0.25597	0.24458	0.01723	0.19352	0.10394
Healthy	1.07049	0	0.00217	1.07014	0	0	0.0076	0.00195		1.07049	0	35.83796	8.86008	1.07014	5.66011	0	0.0076	0	0.00195
Healthy	50.81695	17.55745	10.88089	0.64682	0.79181	0.1657	0	0.41184		50.81695	17.55745	2.37397	0.3282	0.64682	0.73585	1.7013	0	0.1657	0.41184
Healthy	49.71359	14.72297	17.57444	0	0.50657	0	0	0		49.71359	14.72297	0.19902	0.89177	0	3.50443	0	0	0	0
Healthy	28.92333	6.1816	8.47031	0.1061	0.40519	0.58044	0	0		28.92333	6.1816	0.11428	0	0.1061	0.01839	0.30667	0	0.58044	0
Healthy	39.37208	9.92189	3.32785	0.30982	1.43541	0.02811	0	0.06818		39.37208	9.92189	3.6398	0.34347	0.30982	0.00336	2.06173	0	0.02811	0.06818
Healthy	26.22522	17.15113	15.96003	0.63341	0.26328	0	0	0		26.22522	17.15113	0	1.64698	0.63341	0	8.79576	0	0	0
Healthy	77.39957	3.86435	2.4526	0	0.70042	1.53563	0	0		77.39957	3.86435	0	0.06316	0	0	0.28468	0	1.53563	0
Healthy	32.17722	11.13733	3.45578	0	0.02246	0	2.79824	0		32.17722	11.13733	0.01452	34.0099	0	0	0.60371	2.79824	0	0
Healthy	59.0471	1.71155	4.31267	0	0.1151	0.79989	0	0		59.0471	1.71155	1.80114	0	0	0.17628	0	0	0.79989	0
Healthy	35.7035	21.33687	13.50688	0	0	0	0	0.10117		35.7035	21.33687	15.02029	0.44135	0	0.00647	0.26171	0	0	0.10117
Healthy	58.55695	2.10533	7.18923	0.03755	0.07342	0.08079	0.36313	0.01371		58.55695	2.10533	2.56952	0.93533	0.03755	0.62687	0.02185	0.36313	0.08079	0.01371
Healthy	6.46265	63.48749	6.15509	0.50877	0.36862	0	0	0.54254		6.46265	63.48749	10.0963	0.40951	0.50877	0	0.96152	0	0	0.54254
Healthy	44.13821	35.42153	4.14763	0	0	0	0	0		44.13821	35.42153	0	0	0	0	1.77375	0	0	0
Healthy	85.4941	3.17581	3.03447	0	0	0	0	0		85.4941	3.17581	0	0	0	0	0.13385	0	0	0
Healthy	69.50188	11.58754	4.33959	0.04001	0.07696	0	0	0.17914		69.50188	11.58754	0.2779	0.50739	0.04001	0	0.01735	0	0	0.17914
Healthy	84.84237	10.02738	0.38855	0	0	0	0.07432	0		84.84237	10.02738	0	1.06395	0	0	0	0.07432	0	0
