c	Clostridia	Actinomycetia	Coriobacteriia	Bacilli	Verrucomicrobiae	Bacteroidia	Gammaproteobacteria	Desulfovibrionia
Healthy	0.60566914046255	-1.48611681438891	-0.614572485194869	-0.540019802968262	0.161448863334426	1.82946259905574	0.440129485048802	-5
Healthy	0.813366123100656	1.04204087922622	0.119724252261489	-0.524837480916909	-5	1.72311097309625	0.910664951375543	-1.91757369913923
D009765	1.09910787864864	-5	-5	-5	-5	1.75780727489477	-5	-5
Healthy	1.22662284359794	-3.11918640771921	-1.497163361379	-3.15490195998574	-5	1.83418021728072	0.154168251475945	-1.26225092610844
Healthy	0.891788818564637	0.969573385447907	0.374955365338341	0.181780724983515	1.04893913159468	1.40604446129336	0.233392128254599	-0.553695886048076
D009765	1.05870572024051	0.327140199266919	-0.757061229970419	0.34533255396098	-3.65757731917779	1.83116127748919	-0.809836448369295	-0.960982678002588
D009765	1.49120321748496	-0.385376939814693	-0.131308549862121	-1.16781053893149	-0.57353753850984	1.72073739872978	-5	-0.161730354954978
D009765	1.24647691477102	-5	-5	0.325886994651106	-5	1.69016824883732	1.35416108935763	-5
Healthy	1.00253581085735	-2.29157909986529	-0.546406490079479	-1.44393884099047	-0.281564747492333	1.84143437040709	-0.995807643740286	-1.04614370177501
D009765	1.63136035210907	1.4037467923893	1.25173893589259	-5	-0.446408218129689	-0.621075450302418	-5	-5
Healthy	0.32806345250275	-1.71896663275227	-5	-5	-0.1990150061958	1.96566863409601	0.605301813167672	-5
D009765	1.83662289108148	-5	-5	0.673204360100474	-5	-5	-5	-5
Healthy	1.67034031113078	-1.83624247601804	0.473408132986625	1.47413508131232	-5	1.07201595545367	-0.808074148288564	-5
D009765	1.34723221485162	-0.923905953317525	-0.63339028960757	0.543110300374411	0.382389907188099	1.72072021494442	-0.189626325626305	-0.907489888316018
Healthy	1.03304961857323	0.67173456191655	-0.291570601034906	-5	-5	1.78365450283431	-1.06696850489759	-1.6825635034649
Healthy	1.28727914294762	0.225164492765728	-0.0784123572601445	-0.844147975040733	0.348672786336224	1.36624789660191	-5	-5
Healthy	1.2920428602062	-5	-2.20971483596676	-0.400509934874566	-0.692717952966654	1.87102101933083	-5	-1.67571754470231
Healthy	1.15826627314579	-1.34093992775906	0.203204285220673	-5	-5	1.67657061829987	0.830607271743095	-5
Healthy	0.887071839605155	-0.96181713400934	-0.565367233825858	-1.12755235221099	1.01349912455062	1.82367287671833	-1.00961674109377	-0.448111049736724
Healthy	1.84396118347218	0.108487222581559	-0.522444667801019	0.179660925535863	0.220393163724407	1.22250109090459	-0.484139397175589	-1.00612308505879
D009765	1.73272008188118	0.606154483739936	0.555264987574798	-0.27824707479301	0.248218561190075	1.46379746354341	-5	-0.409559443450029
Healthy	1.52241697512937	0.330983664457722	0.548935781652164	0.968517036997986	-5	1.58797101495205	-1.15409616110122	-0.0790579239256769
Healthy	1.38397720921841	0.520073281195359	-5	-0.439292523448538	-5	-5	1.81403552565939	-5
Healthy	1.61540110576315	0.931021831760507	0.10210082486359	0.575779975837638	0.379174937776421	1.36759369273177	0.138255318002018	-5
D009765	1.72256721043584	1.09443304322394	0.594318504037232	-5	-5	1.27497092781091	-1.23492779889721	-5
Healthy	0.828826108013685	-0.489696331551143	-0.716585688498805	-1.06717123309915	-5	1.88671131329967	-0.578906339782475	-2.10790539730952
Healthy	0.961491334925069	0.416608890880365	-0.592065505400375	-0.881536860224634	-5	1.87961202167053	0.579500069794012	-1.37008096449646
Healthy	0.379361727594863	-0.688882157337494	-5	-5	-5	1.83010869097423	0.0306604299056492	-5
Healthy	0.925499798187603	-1.12274386688641	-1.83713700667807	-0.439340294050198	-5	1.82079047829812	-0.364968879053993	-2.07675598136972
Healthy	1.66819836536214	-1.15422003288811	-1.08639805027084	0.31023860485525	-5	1.54236101873763	0.401960281925279	-0.627180018321032
D009765	1.83021932929547	0.568382446865705	0.524288346573595	0.157387251275847	0.293369185110937	1.0799832260799	-5	-5
Healthy	0.97051051954724	-0.424454240656712	-0.185166635152125	-5	-5	1.7801148102451	0.556587111648713	-1.88873748634093
Healthy	1.52930482204087	-0.94638382559561	-1.32385531964379	0.151682356254935	-0.843753809602655	1.68558751429446	-0.22006457391299	-1.35193287055107
Healthy	1.79078751469743	-5	-5	-1.3137213219328	-1.36251027048749	1.04830931964344	-5	-5
Healthy	1.71170973374498	0.603821819901476	0.232286945972206	0.271734761596917	-5	0.261041500675732	0.253078611416959	-1.44708854978349
Healthy	1.51819955483431	1.07058122628875	-1.60502328044544	1.17750302477937	-5	0.70510988236916	0.288074757115169	-5
Healthy	1.18631119182694	-0.385777940701215	-0.804155675252718	1.01199142479417	0.080749110907479	1.77376048889562	-0.331018036578041	-1.11998716163323
Healthy	0.689514855904937	0.554443123560248	-5	-5	-1.27043027369803	1.9267470164679	-1.15577141869837	-0.420045005177228
D009765	1.2299637734855	-5	-5	-0.192837190528939	-5	1.56813305315924	-5	-5
Healthy	1.55731708127196	-5	-5	-5	0.818733813431664	1.51582405588074	0.873408382055804	-0.75793088766106
D009765	1.42278150426232	1.0875773508153	0.339395784442797	0.175477022024772	-5	1.28727353959468	-0.249491605148654	-5
Healthy	1.625691418477	-5	-5	-5	-0.113836529003016	1.6669835678888	-5	-5
Healthy	0.382292669016938	-1.42980743890427	-0.560430482852825	-0.747632485540101	-5	1.80858458910076	1.06048290581959	-1.39415646094191
Healthy	0.986595742187722	-0.623423042943488	-0.858142776761633	-1.70202075584064	0.970035225568066	1.69440098865545	-0.0493431174954894	-0.19962664510865
Healthy	0.981000421368394	-1.08645104209348	-1.56575054760352	-0.370182803981484	-5	1.81464467370492	-0.333997113505279	-1.72862312810593
D009765	1.63039105505618	0.520052299455237	0.957914105625837	-0.686765708305276	0.766819435976951	0.170211827352736	0.237360230065933	-5
Healthy	1.44198796969919	-0.649209452573543	-0.67088699731818	-0.111522838290659	-5	1.39458912728727	1.17277363842983	-1.63921731012672
Healthy	1.48740339813455	-5	-5	-5	0.0135913144213129	1.80812261911898	-0.861413129346417	-5
Healthy	0.805775348814765	-1.73282827159699	0.165321500788937	-0.839321425599615	1.6496522840051	1.12189356135655	1.01592698590829	-0.150310387992924
D009765	1.67182980629479	0.895079284627231	0.20584288122466	0.436224684678445	-0.539207362420141	0.949102496385413	0.918779215884276	-0.92940806848796
Healthy	1.46605786274405	-5	-5	-0.831443593136275	-0.419257443515093	1.68760181313097	-5	-5
Healthy	1.51399370714087	1.05529612877758	-0.185319657651602	-2.07262963696098	1.1835462802377	1.27455338528619	0.640366139836714	-1.1821042428382
Healthy	1.0081984765414	0.502092393074433	-5	-5	-5	1.09521434828791	-5	-5
Healthy	1.18436857042884	0.137866605555892	-0.471932159405793	-1.53790161886484	-0.337478262089885	1.83516510611326	-1.14152295818666	-1.12205304837081
Healthy	1.7874399282902	-1.33686468504225	-1.29920977862565	0.0952705006154416	-1.34988683555643	1.42521637150169	-0.734804693714283	-1.21631076365268
D009765	1.22115097299983	-5	-5	-5	-1.0226422704547	1.85977599548982	-0.392319845416323	-5
Healthy	1.19207015520617	-2.24718356881173	-0.410597798255792	-5	-5	1.77641305968592	1.07675728338263	-5
Healthy	0.459999773650267	-0.846368034997784	-5	-5	0.229054387811184	1.96440210822636	-0.142046665151019	-5
Healthy	1.44278351217389	0.663035313838413	-0.13159657669346	-0.293103076145297	0.750351773753969	1.28547899392646	-1.08873582900163	-5
Healthy	0.599950720718975	-0.374492057613517	-5	-0.620730750526353	0.19771601293806	1.92552227629611	-0.684470466786151	-5
Healthy	1.20245861836679	-0.0154051849880297	-0.617586686873733	-1.1262145391818	-5	1.80420037927792	-0.770471736212328	-1.07448164182257
Healthy	1.6360778813313	-0.759550601006702	-3.4089353929735	0.504212519782205	-0.944851110110606	1.61427663829012	-0.677346627786762	-2.43770713554353
Healthy	1.4166669635526	0.698985638655951	-5	-1.44177157819667	-5	1.75800369167537	-5	-5
D009765	1.73743652681	0.669191316902273	-0.0127762974633073	0.858412064236221	-5	0.85514830250163	-1.0472559759851	-1.37212230542003
Healthy	0.907110798110801	-0.210362889616951	-5	-0.970413328369543	-5	1.9093816881298	-0.353067207859474	-1.0301183562535
Healthy	1.38675019509926	-0.823243332754741	-0.472885888360195	0.436690479149219	0.67903430930001	1.49561509541961	1.18803339322528	-0.755698133778823
D009765	1.43933048287091	-0.224746453500728	-0.406791492490759	1.15498663915376	-5	1.44366720179287	-0.569957211209984	-1.14703230897118
Healthy	1.1787913977668	0.291264482898489	-0.139787807294239	-0.626187218717453	0.283836980363406	1.70802058684644	0.899096257060565	-0.279419015309388
Healthy	1.53120036833017	-5	-0.217441385440026	0.78500078571466	-5	0.904522422482898	0.93682577951288	-5
Healthy	0.386586350720051	1.82930744019117	0.080330604196845	0.328799422353717	-1.0226422704547	0.704488551309598	0.822290370986069	-5
Healthy	1.52408505847834	-5	-5	-5	0.790543411506732	1.51245051315707	0.991326217771362	-0.770343750332787
Healthy	1.64070816496437	-0.302796820346523	-1.59963472665006	-0.173691907709444	-5	1.54368532436822	0.356727431513089	-5
Healthy	0.763212290330825	0.0820813146590122	-0.753747687700678	-5	0.566276001267431	1.89971941053603	-0.106787693337785	-1.42067379624474
Healthy	0.782587990709175	-0.937418015771837	-0.771984824898212	-0.272873716793442	-5	1.85136978294919	-0.95573470008468	0.254707554979636
Healthy	0.254132192731388	-0.0928359564903214	-1.51984927472672	-0.636068526998163	-5	1.73442223719134	1.34016064023771	-0.920059402847638
D009765	1.67829379893036	0.897259709725056	0.685431801455372	0.809775125133529	-5	0.898464087751178	-1.3271635458286	-5
Healthy	1.13185370993169	-5	-5	-5	-5	1.74796609236026	0.90678042319815	-5
Healthy	1.1578739377028	-0.950161999377416	-0.390736506223916	-0.50275235458409	1.36440858344899	1.47522867978561	-5	-0.220814912601472
Healthy	0.531911718459048	-0.522430206021097	-5	-1.61942699693311	-5	1.84528263797366	-0.777647760752197	-5
Healthy	1.65001682747663	1.26969526292754	-0.966214483157769	0.0500160806030392	-5	1.27850529640043	0.858257402564918	-5
Healthy	0.997427452557399	-5	-5	-5	-5	1.73176268987083	-5	-5
D009765	1.84593585400948	0.871027390022766	0.939214640490434	0.833662729695072	-5	-0.302631147286656	-5	-5
Healthy	1.15256504249117	0.235707682638853	-0.107204410714077	0.0345562687178096	-0.138310298386217	1.77472194813603	-1.96617430604669	-1.52042468982501
Healthy	0.355972284525607	-1.68402965454308	-5	-5	-5	1.90422326427432	-0.833599491424932	-5
Healthy	1.01628604429207	0.629736725937051	-5	-2.25258819211358	-0.889982993207888	1.84731583128059	-0.552671386473483	-0.976665217461691
Healthy	1.16996347572151	-0.120090222907449	-0.524604872478635	-0.641132802333096	-0.856672870007953	1.63912276478492	0.356817197095741	-5
Healthy	1.49526091302889	-5	0.150578388667462	0.63570887818392	-5	1.45652711739316	-1.66034984238632	-5
Healthy	1.23193574796826	1.55047931497474	-1.10143935506029	-0.227480264935324	-5	1.57555476112866	-0.0410540675060636	-5
Healthy	1.38172519234855	-1.01628352608625	-1.08307253388701	-0.851613312333179	-0.289112931443909	1.77946654418389	0.183745171524398	-2.29328221766324
Healthy	1.44182783827117	-5	-1.29964247217734	-0.963650611968162	-5	1.80851865239376	0.48653957012774	-0.410978032414723
Healthy	1.54870602438991	-0.480894243793551	-0.305377254169118	0.362895084637929	-1.3371477667352	1.36952791762696	-0.613679426105954	-5
Healthy	1.53805858334774	1.09823311483202	0.0514110919502142	-0.0744197809177003	0.381717798906517	1.41864676608504	-0.655293418733301	-1.17043894370061
Healthy	1.49542568818321	0.20885234418688	-0.851613312333179	-0.104500105597689	-0.134824932490697	1.64015743382505	-0.698904865049058	-5
Healthy	1.54091343962534	-1.02502800570193	-2.27654432796481	-1.04282386959515	-0.462155729164747	1.49790253898774	-0.774199829429455	-5
Healthy	1.42079067330825	-5	-0.695768057814326	-0.0502587960371368	0.23976981433766	1.67209730351688	-0.727485410349048	-1.49866682135443
Healthy	1.36981732832674	-0.870890413779273	-0.419679581595391	-0.532229156961483	-5	1.8159132340503	-1.52651302993543	-5
Healthy	1.53260266782616	1.04871441450735	-0.154765488878624	-1.70619564008066	1.17727411258693	1.26438283870351	0.635645571781314	-1.45136494018525
Healthy	1.81700432455222	0.848310456085854	0.480231222582554	-0.301056054114657	-5	0.20422854270696	0.197793136622197	-5
D009765	0.822026779866113	1.55387150191672	0.906596832759674	-0.149464036934921	1.28380783619866	0.532212765292667	-5	-5
D009765	1.66349795599071	-0.215354183214745	0.372366952754223	0.00530923684851657	-5	1.56887787519896	-5	-5
Healthy	0.636336418515007	-0.459820739477726	-0.832151201409971	-0.362610349870788	-0.0672878446805351	1.85626063892559	0.643417141847595	-1.93967997131171
Healthy	1.03093876831628	-5	-5	-1.02826040911222	-1.13637977972968	1.81594561389111	-0.904063897819215	-5
D009765	1.61859883043891	0.103670334452302	-0.339172453301618	-0.17470373556904	-0.832534971156912	1.64965004600046	-0.562645872151825	-1.22584814104529
Healthy	1.14299636578053	-1.65364702554936	-1.48320029591838	0.0243132292333129	-5	1.8502615090066	-0.298794798000629	-0.839801673883431
Healthy	1.20755627890606	-0.0312416186501116	-0.557724099293412	-1.05853826065267	-5	1.80723321708665	-0.807404672430788	-1.18362611124764
Healthy	1.39320655456336	-0.39556873184671	-1.27679068959489	-2.02641037657274	0.0122465199850713	1.58755427652488	0.421765112330541	-1.08533956941078
Healthy	1.21276086761712	-0.0247750476422559	-0.594944063539158	-1.14551177495557	-5	1.80410888747349	-0.766293345713618	-1.00493546584386
Healthy	1.15656096252737	-5	-5	-0.268693335818246	-5	1.90518106705944	-5	-5
Healthy	1.16158988500085	0.511020597057898	-0.396433451477127	0.378367008610145	-0.595611064469456	1.76525477228799	0.0320947130529023	-1.5029320636015
Healthy	0.995229663803951	0.473397912317509	-0.522271158217447	0.478738159480947	0.229610179095484	1.8176828181056	-0.55612708122896	-2.42596873227228
Healthy	1.34333157602615	-0.68285633797711	-0.607866060245733	0.472961119019948	0.507018846416433	1.72233055073726	-0.0812516780027388	-0.542451139588991
Healthy	1.64725735868192	-1.28836146176765	-1.63041310926366	1.30286390284782e-05	-5	1.58146130013044	-0.323827856695823	-5
Healthy	1.51758263061072	0.354999173925164	0.53764282386375	0.962935869473811	-5	1.59126378002176	-1.16234844215361	-0.0759999930258126
Healthy	1.43932669262869	-0.224753740259764	-0.406791492490759	1.15502219948139	-5	1.44365750755557	-0.569957211209984	-1.14703230897118
Healthy	0.750964049232305	-1.47912361831166	-0.188351277557319	-0.463744659324153	0.854014389555365	1.73335345458874	0.110838769038538	-0.754561365964233
Healthy	1.73789545579147	-1.03962436858984	-1.03193753992355	-0.466507565804809	0.427539662288212	1.30090555246758	0.185525156694648	-5
Healthy	1.61380356846332	1.43401098835032	0.259990248469693	0.0285712526925376	0.336125378545636	1.1037312185027	-5	-5
Healthy	1.50982595279036	0.00939139932871893	0.635865597190337	1.06890982451311	0.125650396157167	1.40224143024987	0.354910949856924	-5
Healthy	1.14704343163158	-0.179345428719917	-0.905005099055388	-0.0779444010889763	-0.0888423912600234	1.87316156394317	0.293389075702074	-2.7619538968712
Healthy	1.12170228779791	-5	-5	0.686877476978521	-5	1.74250549397192	-5	-5
Healthy	1.06607907157374	0.338968181415967	-0.650897391436968	-5	1.24628704461546	1.6195581735748	-0.642522545861101	0.216377057988173
Healthy	-1.28183059460869	-1.13727247168203	-5	0.871535575273852	-5	-1.06003170944866	1.95029580969795	-5
D009765	1.79873790984525	1.00266920608132	0.352998225212693	0.818392847087603	-5	0.214443795148927	-1.17159792150841	-0.446845451830375
Healthy	1.42154239745979	1.05176704845195	0.289207551254154	0.502608720897873	0.867991624758494	1.49102659745832	-0.256247286470421	-5
Healthy	1.36254618168202	0.838852867194592	0.494123969609871	-0.594756120136696	-5	1.65072888549416	-0.0129507641229903	-1.31623273857469
Healthy	1.77536268751883	-5	-1.00961674109377	-0.388871732479819	1.0872954031978	1.25497636008391	-1.4565528199183	-5
Healthy	1.51275308294069	0.219408991768612	-0.0542409975430551	-1.08139308485502	-5	1.72514097420261	0.131162961417096	-2.24872089601666
Healthy	1.57797890148875	-0.724021013532852	-1.38531365771799	-0.817442698695087	-5	1.73850332990974	-0.290204453711286	-1.56671031480497
D009765	1.22361819076066	-5	-5	-5	-5	1.62705231392938	-5	-5
Healthy	1.71921938372256	-1.77031815768232	-1.22199353857649	0.143670433470161	-5	1.33016327149631	-0.994862404091136	-2.60906489289662
Healthy	0.0488688957399306	1.69252993602873	0.0578105911708327	0.792022382210794	-3.60205999132796	1.2260928895131	1.36693390986915	-1.17986424812957
Healthy	1.7439833107668	-0.106765479638464	-0.412087084509231	-0.106132866369046	-0.231125209881126	1.49389115350572	-0.808493095375848	-1.63507396621002
Healthy	0.568937054281006	0.552609819650911	-5	-5	-1.75178143880993	1.94202611929698	-1.4386600585411	-0.551989726960524
Healthy	1.44107867556034	-1.22497239990116	-1.33226694746673	-1.89790947448816	0.803515154271645	1.66684283110896	-0.77874229287909	-1.39544996742874
Healthy	1.48839374990449	-5	-0.329123578749818	0.315951462677641	-5	1.0667935186776	-5	-5
Healthy	1.66051647986697	0.0373826678454813	-0.126661956989366	0.463545115628725	-0.974776084821689	1.49843145005947	-1.15558495952618	-0.659635215597933
Healthy	1.57834002815412	-0.647682389063173	-1.93144310492764	-0.312132296382012	-0.133789481699677	1.60890325663311	0.904720953644531	-5
Healthy	1.51756799091739	0.0769461259782132	-0.715118285344547	0.53461365680991	-0.383534989127962	1.65106546791023	-1.25995327594851	-5
Healthy	1.33136958922433	0.495077879639497	0.436280351937373	-0.552191015028186	-5	1.76350915411996	-0.25802158578403	-1.60924147126128
Healthy	1.59377979623834	-0.400466249869057	-0.3693687559795	1.20528341784291	-5	1.35608439690902	-0.880711110875392	-5
Healthy	0.905990594858089	-1.30680085484628	-5	-1.40671393297954	-5	1.86823280959888	-0.343758015671038	-1.64878365466066
Healthy	1.42570454660337	-5	-5	-5	-5	1.69402408402359	-5	-5
Healthy	1.12177053914575	-0.668835992048644	-1.36703683183274	-0.236055652840817	-5	1.83265501544777	0.781191502692253	-5
Healthy	0.379164054339471	-0.988810312390009	-5	-2.08671609823958	-5	1.9011295063213	-0.611916568616351	-5
Healthy	0.817043506146433	0.0361616178344036	-0.322283575074103	-1.32864199655651	-5	1.9225224803741	-0.151466048442694	-1.2208365762355
Healthy	0.583614726344031	1.34087323954438	-1.03574036980315	0.50716071421451	1.04088742532307	1.53188530312264	-0.0874803650129776	-5
Healthy	1.11492208380283	1.24773495243304	-0.169982640587027	0.596214308045382	-0.91890484343866	0.932929636009999	1.6074481602353	-2.60906489289662
Healthy	1.63598480640505	0.351780851302371	-5	0.146921448973865	-5	1.33642130609293	-0.19455351701156	-5
D009765	1.49396816929679	1.43280916534856	0.467772322190257	0.0962911369213995	-5	0.923139837650002	-0.820563116755023	-0.660966159134168
Healthy	0.985029274588751	-5	-0.569537930180444	-2.29929628285498	-0.068389593637038	1.80431066195674	-1.17114684032336	-1.58352592089978
Healthy	1.75723351758864	-2.25103713874384	-5	-5	-5	1.37664373838412	-2.52143350440616	-5
Healthy	1.814794781649	-5	-0.897223385116559	-1.06393888339001	-5	1.0077145007243	-5	-5
Healthy	0.907493052052936	-0.219164436626627	-1.50348548130225	-1.17483362774345	-5	1.92191245785501	-0.11807352660863	-5
Healthy	1.4750637682107	0.571406000876003	0.721329080845468	-0.163340480204668	1.117983815751	1.11287702058635	-1.26648174856551	-1.12743585690935
Healthy	0.725450970608291	-5	-0.935579451566406	-1.92885470954892	-5	1.64257738256984	-0.887562582678156	-1.34620881261219
Healthy	0.899835817327708	-1.29482075512632	-5	-5	-5	1.92327309154788	-5	-5
Healthy	1.76168274603883	-0.495923511817574	-1.18217030025439	-1.69918720588188	-0.469761870357408	1.3961674278946	0.275219186782148	-5
Healthy	1.64590640478431	1.10099637420046	-0.023737163795464	0.444319657945083	-0.0186571582396007	1.19033141798021	-5	-5
D009765	1.71825382948384	-5	-1.96778429670202	0.0197641317878902	-5	1.34519860497391	-1.31650268232019	-5
D009765	1.42642504453925	-0.951053496239508	-0.90347233439356	0.17787110959785	-5	1.7054653123406	0.0693091192492469	-5
Healthy	1.69641091242461	-0.995506662452726	-1.96018944585165	0.0976008600547918	-5	1.53628212319599	-0.23872634988849	-5
Healthy	0.399632193329997	-1.43109458501712	-5	-5	-5	1.89971103986032	-0.534810541887702	-5
D009765	1.59845891615761	-0.957936650567844	-0.176460566343141	-1.36341181627016	-0.169052240652616	1.3063237876055	-1.36321131096562	-0.341788205977845
Healthy	1.56812413101353	0.782756327875222	-0.218876786277057	-0.430310141969187	0.739390361462218	1.32153028831264	-0.797293773009643	-1.14868048735125
Healthy	1.58989344085037	1.14048038809517	-0.290263762145556	0.376200892335804	-5	0.633561364460235	1.22028203261702	-2.02227639471115
D009765	1.59709937722987	-1.69100897099984	-5	0.696532866927002	-1.20606999322732	1.58136952945303	-1.1683861446909	-5
Healthy	1.68330582586022	-0.224957819166169	-0.289417266444557	0.115740281439892	-2.05700040663396	1.44497565609285	0.274363397469615	-5
Healthy	1.82592627452071	0.133631505409672	-0.705313375720557	0.0277938696562861	-5	0.778554956557526	-1.48878529886361	-1.26344415283736
Healthy	0.994427582311607	0.609933602641712	-5	-5	-0.916210811712022	1.8457373470484	-0.408401205351535	-1.16909070045356
Healthy	1.63332127551287	-5	-5	-5	-5	1.59548420691356	-5	-5
Healthy	0.550919004674548	-5	-5	-0.411336204219796	-5	-5	1.80691568319635	-5
D009765	0.81182358171375	-5	-5	0.733230177119638	-5	1.83542071788754	-1.36051351073141	-5
D009765	1.68222696160487	0.0606487434196914	-0.634661797653059	-0.741530338449306	-0.239464433779143	1.5873384567061	-1.02909550184622	-0.926648297613099
Healthy	1.69125800447297	1.17179780661536	-0.179732842839035	-0.113565680371062	-5	1.23223504763044	-0.274521245161702	-0.815478914147089
D009765	1.49369109932994	1.10109135799741	0.396532352911207	0.686533491946763	0.761343627643347	1.18831357114238	0.085290578230065	0.184884407706756
Healthy	1.7138954158203	-0.0169558680734367	-0.445256516035818	-0.42534379806306	0.668669140889784	1.41489867630812	-0.113227356945562	-0.914495360573502
Healthy	0.804591899121998	-0.935542010773081	-0.842120325610846	-0.278898679539258	-5	1.84809762830511	-0.654979338457885	0.226055729787905
Healthy	1.75813195923821	-0.57619727519742	-1.02113501565234	-0.725080493596246	-5	1.41657078166938	-0.911651247711471	-2.47366072261016
Healthy	1.65423075308266	-1.36211018341921	-0.968955283416295	-1.09707290398274	-5	1.6550722286816	-0.632532257882026	-2.47495519296315
Healthy	1.4539880743318	-5	-5	-5	0.78518813222045	1.65006854685022	0.619514892715501	-1.54333037057624
D009765	1.80927217712212	0.113950033709009	0.12999263295699	-5	-0.233364113689733	1.24809617638888	-0.0878470533511941	-5
D009765	1.48967954188834	0.579752737754676	0.56779893461737	0.784970147228697	-5	1.33405888648131	-0.340949449777104	-1.7708302974609
Healthy	1.44812047743798	0.453755472872097	-0.730370325642447	-0.261481047990868	-5	1.70423934071806	-0.798466326556618	-5
D009765	1.5251334718438	1.49864145659997	0.640264732577291	0.353429563904883	-5	0.920883719547562	-1.35763441915503	-0.77822074306031
Healthy	1.63589773768985	0.441385600357599	0.383949940525299	0.487579519032919	-0.348247235993883	1.33019677484615	0.532903363565177	-5
Healthy	1.79699676698983	-0.482012796974922	0.590559864086184	-0.204175575907652	-5	-0.276052023568357	-1.64397414280688	-5
Healthy	1.58676548636841	0.528653216909115	-5	-5	-5	1.53962928351874	-5	-5
Healthy	1.64226028457051	1.06011473918074	-1.00353210973828	-5	-5	1.41741389414518	-5	-5
Healthy	0.986681284141374	0.0925838098439237	-0.655116720630137	-1.78914663468511	-2.89279003035213	1.91458282576168	-1.23567439437402	-5
Healthy	1.76609310654904	0.989806540154757	-0.022043309706509	-5	0.459541750834264	1.02745888127627	-5	-5
Healthy	0.72275070572547	0.0134523907036344	-0.818213559825808	-2.28650945690606	0.533110838105353	1.89192625311412	-0.176617073560752	-1.41793663708829
Healthy	1.53965259964046	-2.31158017799729	-5	-1.30311962831724	-1.52695119491146	1.59429562448122	-1.55830486435928	-5
Healthy	0.865915518426508	0.0525554379873956	-0.12672009703094	-0.275388296624627	-0.813354389403996	1.65614076653839	-0.293000742730666	-0.156848231297144
D009765	1.34984688627033	0.913770420763909	0.388568296647228	0.748164760607171	0.913111528476987	1.18044129819472	-0.753821595489137	-0.0217464217877528
Healthy	0.703850011576653	1.10440208779686	0.584140047484527	-0.348915910756988	-5	1.7853680654816	0.534898896886743	-5
Healthy	0.358406980761564	-1.79887610279262	-5	-5	-0.241784747782351	1.96490535746647	0.679446976076108	-5
Healthy	0.523114069122527	-5	-5	-5	-5	1.84957172800575	0.332842266994352	-1.1322968667299
Healthy	1.09949348822271	1.54502541422861	0.0316427180860418	-1.67100914455057	-1.50431693238308	1.50828132577284	-0.629320404176141	-1.91470942176993
Healthy	1.67992632229069	-5	-5	0.993950025302272	-5	1.41165118275589	-1.26825011647274	-5
Healthy	1.3672686805829	-5	-1.01529270551733	-1.12650501774383	-5	1.8179375002678	0.0190996664166816	-0.422083305015898
Healthy	1.80301364945399	0.0315619551740109	-0.221855987918041	-0.827367883313707	-5	1.43973616333628	-1.26680273489343	-2.60032627851896
Healthy	1.39033020460764	-5	-0.864930986176552	-1.22789843072299	-5	1.80498830581982	0.0532744082785578	-0.35796107917938
Healthy	0.545339285236025	-0.566006278205292	-5	-1.63601217025151	-5	1.84040993152615	-0.61753267798417	-5
Healthy	-5	0.0665756194936742	-5	0.673035659981737	-5	1.61883925668791	1.69164641497719	-5
Healthy	1.47380057070937	0.358235701225897	-0.144735317312596	-0.136944938205122	0.461207298787988	1.53194668121624	1.01139745253387	-0.506792978223267
D009765	1.8255628113774	0.628101689788852	0.697641639541203	0.867396179926136	-5	-0.0660573972587389	-5	-5
Healthy	1.55875871545398	-1.0201330774351	-5	-5	0.499665092467666	1.32875705128588	0.214986823912858	-5
Healthy	1.71604576879268	0.71252764436085	0.0408356415043963	0.0254861010410998	-0.154740680556791	1.07565533901246	0.222661855832656	-1.39158094868271
D009765	1.81830805858111	0.595328644419607	0.702048637519945	0.846213363879387	-5	-0.103462759947738	-5	-5
Healthy	1.276217473534	-0.025700209917231	-0.425320669612414	-0.43236205076151	-0.250263684430939	1.84751633292401	0.0838930226748235	-5
Healthy	1.36445080528697	-0.831149096290446	-5	0.416502376400596	-5	1.72000268098571	-0.445656234869284	-5
Healthy	1.38273420733872	-5	-1.09328794305704	-1.24534593074457	-2.84466396253494	1.81942942462863	-1.59533729912628	-5
Healthy	1.74960322487604	-2.06398920428479	0.110707526153376	0.839269963562142	-0.245942310648296	1.26359961945632	-0.483424966318601	-1.29073003902417
Healthy	1.14529898324694	1.27804100227542	0.318140582399277	-0.446772548971142	-5	1.63054573896073	0.976380704136333	-0.970169980689341
Healthy	1.43706227910399	-0.569296221281248	-0.582910454729001	0.0484456880990595	-1.81987412483595	1.7066648788045	0.22127336273209	-5
Healthy	1.26477604375909	-0.988175904405691	-1.17992996568767	-1.81872822844054	-0.137451230475207	1.82718646899164	-0.252316357583012	-1.14357322752976
Healthy	1.53184216738033	-0.342236842550505	-0.266473726946172	-0.174827132211979	0.669538156277288	1.58916481810137	-0.209264585702206	-1.34275287011628
D009765	1.96309481103741	-5	-5	-5	-5	-5	-5	-5
D009765	1.36762293934943	-0.968268460054173	-0.7730651599874	0.587571788933293	0.349108440328387	1.74692277655863	-0.268951417190785	-5
Healthy	0.447227823061555	-5	-0.879821061528885	-0.614769204887785	-5	1.94942416329465	-0.20072149704726	-5
Healthy	1.09564001802453	-5	-5	-1.0386263724052	-5	1.90488371394037	0.447530124309636	-1.72978714510376
