group	Prevotella	Phytobacter	Ruminococcus_B	Streptococcus	Veillonella	Parasutterella	Faecalimonas	Muricomes	Longicatena	Rothia	Prevotella	Enterocloster	Phascolarctobacterium	Anaerostipes	Haemophilus_D	Flavonifractor	Intestinibacter	Parasutterella	Clostridium_Q	Gordonibacter
Healthy	0	0.08659	0	0.29646	0	0	0	0.03073	0.02445	0	0	0.0065	0	0.04583	0	0.24458	0	0	0.05627	0
Healthy	45.57342	0	0	0.0626	0	0	0	0	0	0	45.57342	0.0777	0.92096	0	0	1.37618	0	0	0	0
Healthy	33.85975	0.06642	0	0	0	0.03685	0	0	0	0	33.85975	0.66066	0	0	0	0.34539	0	0.03685	0	0
Healthy	0	0	0	0.00226	0	0.15062	0	0	0	0	0	0	0	0	0	0.15638	0	0.15062	0	0
Healthy	2.4831	0	0.00516	1.18546	0	0	0	0.00114	0.01236	0.00192	2.4831	0.77917	0	0.86194	0	0.00192	0	0	0	0.0051
Healthy	0	0.10839	0.07739	0.02218	0	0.00591	0	0	0	0	0	0.47293	0	0	0	0.13189	0	0.00591	0.03002	0
Healthy	0	0.05429	0	0	0	0.00736	0	0	0	0	0	0	0	0	0	0	0	0.00736	0	0.02548
Healthy	1.18536	0.03932	1.0406	0	0	0.37716	0.09546	0	0	0	1.18536	1.08248	0	0	0	0	0	0.37716	0	0.01875
Healthy	6.42452	0	0	0.32345	0	0	0	0	0	0	6.42452	1.77883	0	0	0	0	0	0	0	0
D014376	0.05586	9.26442	0.26964	0.02388	0	0.15346	0	0.10844	0.0064	0	0.05586	0.35613	0	0.39247	0	0.05209	0	0.15346	0	0
Healthy	0	18.7087	0.18182	0.50262	0	0.00128	0	0.96241	0.03194	0	0	0.02307	0	0.0549	0	0.06236	0	0.00128	0.01513	0.04601
Healthy	0	0	0	0	0.02216	0	0	0	0	0	0	0.30848	0	0	0.02277	0	0	0	0	0
Healthy	0	0.0278	0	0.02136	0	0.00294	0	0	0	0	0	0.36806	0	0	0	0.0777	0	0.00294	0	0
Healthy	0	0.08366	0	0.01061	0.00659	0.32872	0	0	0	0	0	0.41714	0	0	0	0.112	0	0.32872	0	0
Healthy	42.27842	0	0	1.08101	0.01704	0	0	0	0.00907	0.0335	42.27842	0.44735	0.55058	0.06319	0.7789	0	0.28653	0	0	0
Healthy	0	0.93792	0.00455	0	0	0.01733	0	0	0	0	0	0.25793	0	0	0	0.16196	0	0.01733	0	0
Healthy	10.22659	0	0	0.08707	0	0	0	0.01261	0	0	10.22659	0.24488	2.61111	0	0	0.97292	0	0	0	0
Healthy	2.53701	0	0	0.01654	0	0	0	0	0	0	2.53701	0.0094	0	0.22806	0	0	0	0	0	0.01504
Healthy	0	0	0.07457	0	0	0	0	0.01894	0	0	0	0.00768	0	0	0	0.04778	0	0	0.00347	0
Healthy	0	0.40305	0	0.11909	0	0.00292	0	0	0.01388	0	0	0.1216	0	0	0	0.2467	0	0.00292	0.01875	0
Healthy	0	0.07667	0	0	0	0.05759	0	0.01119	0.01977	0	0	6.27452	0	0	0	0.41731	0	0.05759	0.03288	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40249	0	0	0	0	0	0
Healthy	44.77652	0	0	0	0	0	0	0	0	0	44.77652	0.43038	0.03393	0	0	0.10476	0	0	0	0
Healthy	0	0	0	2.6625	0.00045	0.00502	0	0	0.01926	0	0	3.87959	0	0.32173	0.00291	0.00227	0.00452	0.00502	0	0
Healthy	0	0.83258	0.3115	0	0.73243	0	0	0	0	0	0	0.02743	0	0	0	0.0117	0	0	0	0
Healthy	0	0.06156	0	0	0	0.0443	0	0.0023	0.02964	0	0	6.03323	0	0	0	0.4319	0	0.0443	0.03143	0
Healthy	0	1.45409	0	14.97267	0	0	0.87144	0	0	0	0	1.82678	0	0.01514	0	0	0	0	0	0
Healthy	0	0.16735	0	0.00466	0	0.01774	0	0	0	0	0	0.05686	0	0	0	0.09508	0	0.01774	0	0
Healthy	0	0	0	0.22494	0.01312	0.03256	0	0	0	0	0	0.72638	3.05144	0.03907	0	0.0521	0	0.03256	0	0
Healthy	0	2.02224	0.25192	0	0.07213	0	0	3.21278	0.02529	0	0	20.63589	0	0.03533	3.13259	1.5231	0	0	2.66293	0
Healthy	1.85287	0	0	0	0	0	0	0	0	0	1.85287	0.53715	0	0.04708	0	0	0.36995	0	0	0
Healthy	0.0984	0.15482	0	0.64308	0.07054	0.00225	0	0.00066	0.00123	0	0.0984	0.7742	0	0.05572	0.1722	0.06636	0.02577	0.00225	0	0.02142
Healthy	0	0.00788	0	0.31843	0.01738	0	0	0	0	0	0	0	0	0	0	0	0.00074	0	0	0
Healthy	0	0.05773	0.24196	0.27003	0.12847	0.09601	0.07134	0.01645	0.02161	0	0	0.11912	0	0.4252	0.45858	0.07164	0.28392	0.09601	0.02694	0.00952
Healthy	0.53121	0	0	0	0	0	0	0	0	0	0.53121	0	0.9355	0	0	0	0	0	0	0
Healthy	1.63491	0.53587	0.27677	0.1656	0.06195	0	0.34477	0.06559	0.0356	0	1.63491	1.46729	0	0.55657	0.17564	0.10873	0	0	0.06033	0.00266
Healthy	17.1115	0.62791	1.03592	0.01575	0	0.55197	0.75623	0.32726	0.00746	0	17.1115	0.89258	0	0.74891	0	0.14366	0.08853	0.55197	0	0
Healthy	0	0	0.10514	2.22424	0	0.00649	0	0.00433	0	0	0	0.20507	2.27543	0.37705	0	0.00858	0	0.00649	0.01155	0.13538
Healthy	0	0	0	0	0	0.49155	0	0	0	0	0	0	0	0	0	0.21205	0	0.49155	0	0
Healthy	44.29233	0	0	0	0	0	0	0	0	0	44.29233	0.47131	0.11775	0	0	0.12915	0	0	0	0
Healthy	0	0	0.85904	0.16003	0	0	0.32834	0	0	0	0	0.81789	0	0.35016	0	0	0	0	0	0
Healthy	0	1.22721	0.00907	0	0	0.0011	0	0	0	0	0	0.28576	0	0	0	0.19922	0	0.0011	0	0.01561
Healthy	0	1.57391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	1.95493	0.23791	0	0	0	0	0	0	0	0	0.51501	0.83159	0.50015	0	0	0	0	0	0
Healthy	0	0.36136	0.01429	0.223	0.02165	0.11586	0	0	0	0	0	0.10385	0	0.01885	0	0.19888	0	0.11586	0.45485	0
Healthy	0	0.06068	0	0.0145	0.01976	0.00209	0	0	0	0	0	0.02035	0	0	0.0119	0.15491	0	0.00209	0	0
Healthy	40.7712	0	0	0.09398	0	0	0	0	0	0	40.7712	0	0	0.2649	0	0	0	0	0	0
Healthy	0	0	0	0	0.0852	0.00614	0	0	0	0	0	0	0	0	0.10591	0	0	0.00614	0	0.00493
Healthy	0	0.30785	0	0.1806	0	0	0	0	0.00966	0	0	0.74758	0	0.02047	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.43259	0.00772	0.75438	0	0.19696	0.0018	0.00549	0.00847	0	0	0.0329	0	1.28572	0	0.09987	0.12562	0.19696	0.02347	0.01169
Healthy	7.03722	0	0.00223	0.02867	0	0.00173	0	0	0.00813	0	7.03722	0.35227	0	0.8972	0.13296	0	0	0.00173	0	0
Healthy	0	0	0	0.24015	0.2182	1.28976	0	0	0	0	0	0	0	0	2.88551	0.06789	0	1.28976	0	0
Healthy	0	1.2714	0	0.70727	0.03451	0	0.05102	0.21492	0	0	0	0.94133	0	0	0.07519	0.1248	0	0	0.01229	0
Healthy	0	0	0.4471	18.30827	0	0.02111	0	0	0	0	0	0.14473	0.20431	0.42149	0	0	0	0.02111	0	0.00838
Healthy	3.60896	0.22363	0.0569	0.38417	0.00197	0.17652	0.20375	0.00157	0.00806	0.00314	3.60896	0.1164	2.06438	0.41065	0.0037	0.13375	0.27774	0.17652	0.00124	0
Healthy	0	0.54344	0.01139	0.26034	0.02509	0.1305	0	0.00096	0	0	0	0.117	0	0.01028	0	0.18641	0	0.1305	0.44928	0
Healthy	0	0.00288	0	2.36562	0	1.67474	0	0	0.00622	0	0	1.27316	0	0.29271	0.05783	0.00784	0.17155	1.67474	0	0
Healthy	7.78635	0	0	0	0	0	0	0	0	0	7.78635	0.38006	0	0	0	0	0.14174	0	0	0
Healthy	0	0.08287	0.01702	0.18192	0.01468	0.06756	0.48129	0.0011	0.0095	0	0	0.16166	0	0.10158	0.12138	0.15594	0.46071	0.06756	0.00295	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	16.6159	0	0	1.34408	0.01659	0	0	0	0	0	16.6159	1.07944	0	0.26442	0.10072	0.18325	0.21757	0	0.01394	0
Healthy	0	54.4802	0	0.22569	0	0	0	0	0	0.01835	0	0	0	0	0	0	0	0	0	0
Healthy	0	24.8113	6.24206	0	0.00272	0.06847	0.00567	0	0	0	0	0.40157	0	0.00878	0	0	0.02552	0.06847	0	0
Healthy	0	0.09042	0	0.26525	0.00446	0.2452	0	0	0	0	0	0.06527	0	0	0.09308	0.04219	0	0.2452	0	0
Healthy	64.1122	0.8212	0	0.00194	0	0.14985	0.00324	0	0	0	64.1122	0.05417	0	0.01141	0	0	0.0561	0.14985	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18492	0	0	0	0
Healthy	0	68.0827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.57578	0	0.0202	0	0	0	0	0	0
Healthy	1.27363	0.39554	0	0	0.00555	0	0	0	0	0	1.27363	1.69612	0	0.12592	0.10564	0.01967	0	0	0	0
Healthy	8.34493	2.61064	0	21.32706	0.07457	0	0	0	0	0.01493	8.34493	0.70995	1.23601	0.00895	0	0.00296	0.01437	0	0	0
Healthy	0	0.39886	0	0.18977	0	0	0	0.00486	0	0	0	0.18932	0	0.1209	0	0.21782	0	0	0	0
Healthy	0.00569	0	0	0	0	0	0	0	0	0	0.00569	0.04392	3.77965	0	0	0.02751	0	0	0	0
Healthy	0	0	1.80106	0	0	0.17425	0	0	0.27999	0	0	0.07397	0	0	0	0.03845	0	0.17425	0	0
Healthy	0	0	0	0.08121	0	0.04372	0	0	0	0	0	0.12283	0	0.74714	2.4447	0	0.41546	0.04372	0	0
Healthy	0.02686	0.02381	0.00111	0.16781	0.00744	0.05991	0	0	0.00593	0	0.02686	0.18009	0	0.35772	0.03981	0.02709	0.7662	0.05991	0	0.03095
Healthy	0	1.26907	0.32144	0	0.71834	0	0	0	0	0	0	0.02169	0	0	0	0.01201	0	0	0	0
Healthy	0.00924	0	0	0.07118	0.04778	0.01022	0	0	0	0	0.00924	0.37359	0	0.11456	0.28895	0.01029	0.07375	0.01022	0	0
Healthy	0	0.05527	0	0.10194	0	0.03674	0	0	0	0	0	0.33464	0	0	0.05135	0	0.31543	0.03674	0	0
Healthy	0.03458	0.70112	0	0.04162	0	0.00555	0	0.01824	0	0	0.03458	0.05061	0	0	0	0.13575	0	0.00555	0	0
Healthy	0	0	0	0	0	0.00974	0	0	0	0	0	0.03212	0	0	0	0.02004	0	0.00974	0	0
Healthy	0	0.02904	0	0	0.20196	0.24045	0	0	0	0	0	0.0138	0	0	0.03386	0.14503	0	0.24045	0	0
Healthy	16.9553	0	0	0	0	0.28696	0	0	0.01131	0	16.9553	0.39965	0	0.00538	0	0.02248	0	0.28696	0	0
Healthy	0	0.28921	0	0	0	0.42965	0	0	0	0	0	0.93956	0	0	0	0	0	0.42965	0	0
Healthy	0	0	1.82821	0	0	0.16316	0	0	0.31466	0	0	0.04887	0	0	0	0.04033	0	0.16316	0	0
Healthy	0	0.08323	0	0.34771	0	0.00315	0	0.04364	0.00194	0	0	0.01226	0	0.02653	0	0.18334	0	0.00315	0.05988	0
Healthy	0	0.92251	0	4.03716	0	0.07051	0	0.01648	0	0	0	0.24568	0	0.28966	0	0	0.03073	0.07051	0.37051	0
Healthy	0	0	0	0	0	0.11572	0	0.01892	0	0	0	0.56179	0	0	0	0.57271	0	0.11572	0.00839	0
Healthy	0	0.00597	0.11466	0.43111	0.05635	0	0	0.01289	0.00366	0	0	1.32018	0	0.21141	0.58707	0.08069	0	0	0.04363	0.04169
Healthy	10.1307	13.544	0	0	0	0	0	0	0.21155	0	10.1307	0.07185	2.71353	0	0	0	0.4396	0	0	0
Healthy	52.57972	0.11138	0	0.07244	0	0.04881	0	0	0	0	52.57972	0.06514	0	0.01396	0.17473	0.01387	0.01483	0.04881	0	0.00118
Healthy	0	0	0	0.0121	0.00572	0.01745	0	0.04725	0	0	0	0.11673	0	0	0.02447	0.00579	0	0.01745	0	0
Healthy	0	0	0.04456	0	0	0.05623	0	0	0	0	0	0.14604	0	0.92787	0	0.01457	0.17891	0.05623	0	0
Healthy	13.4412	0	0	0.1849	0.31315	0.00432	0	0	0	0.00148	13.4412	0.37099	6.24934	0.02718	1.01397	0.00482	0.04	0.00432	0	0
Healthy	0.25957	4.34724	0	0.37447	0	0	0	0	0	0	0.25957	2.47066	0	1.13843	0	0	0	0	0	0
Healthy	64.0059	0	0	0.08617	0	0	0	0	0	0	64.0059	0	2.49667	0	0	0	0	0	0	0
Healthy	0	1.47018	1.19456	0.06337	0.03055	0	0	0	0.00651	0.00187	0	0.54515	0	0	0	0.00448	0	0	0	0
Healthy	0	0.03694	0.40571	0.00098	0.0038	0	0	0.14452	0.15541	0	0	0.58827	0	0.00721	0.00362	0.04129	0.048	0	0.02688	0
Healthy	0	0.2876	0	0.33876	0	0.05785	0	0	0	0	0	0	0	0.81442	0	0	0	0.05785	0	0
Healthy	0	0	0.007	0	0	0.1497	0	0	0.24047	0	0	0.09668	0	0	0	1.89266	0	0.1497	0	0
Healthy	0	0	0	0.48478	0	0.07424	0	0	0	0	0	0	0	0	0	0.02162	0	0.07424	0	0
Healthy	0	0	0.63939	1.24914	0	0.10588	0	0	0	0	0	2.0215	0	0.15254	0	0	0	0.10588	0	0
Healthy	0.75556	0	0	0.01917	0.33762	0	0	0	0	0	0.75556	0.61488	3.90566	0.41161	0.54752	0	5.58887	0	0	0
Healthy	0	0.00239	0.00365	2.25128	0.2068	0.00047	0	0	0.00213	0.00366	0	0.34602	0	0.23918	0.09136	0.03512	0.00234	0.00047	0	0
Healthy	0.29712	5.34141	0	0	0.0009	0.02842	0	0.08797	0.003	0	0.29712	0.78203	0	0.002	0	0.07715	0	0.02842	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.21891	0	0.01201	0	0	0	0	0	0
Healthy	0	10.9585	0	0.48892	0	0	0	0	0	0.01146	0	0	0	0.0717	0	0	0	0	0	0
Healthy	0	0.20066	0.0722	0.0723	0.01343	0	0	0.00383	0.0621	0	0	0.39512	0	0.24419	0.21234	0.80593	0	0	0.0181	0
Healthy	0.13032	0	0	0.14553	0.45372	0.04855	0	0	0.0029	0	0.13032	1.30319	0	0.21979	0.30643	0	0.83955	0.04855	0	0
Healthy	0	0.90366	0.35513	0.20006	0	0	0	0	0	0	0	2.6543	0	0.10655	0	0	0	0	0	0
Healthy	0	2.53982	0	0	0	0.3207	0	0	0	0	0	1.89777	0	0	0	0.20631	0	0.3207	0.5766	0
Healthy	0	0.01133	0.01181	0.01394	0.01939	0.00117	0	0.00768	0	0	0	0.15486	0	0	0	0.11748	0.00769	0.00117	0	0.01656
Healthy	0.03927	0.73654	0	0.05416	0	0.0305	0	0.02234	0.00255	0	0.03927	0.04442	0	0	0	0.14317	0	0.0305	0	0
Healthy	0	0.01777	0	0.15939	1.354	0	0	0	0	0	0	0.49708	0	0.32889	0.07617	0.01357	0.01169	0	0	0
Healthy	0	0	0.00321	0.05303	0	0	0	0	0	0	0	0.1611	0	0.00271	0	0.02494	0	0	0	0
Healthy	0.02466	0.80965	7.61221	1.58204	0.63096	0.41164	2.00048	0	0.06649	0.00849	0.02466	0.41217	0	0.03975	2.11598	0.00427	0.04384	0.41164	0	0
Healthy	0	0.5566	0	0.05218	0.11794	0.00477	0	0	0	0	0	0.03837	0	0	0.08967	0.06392	0	0.00477	0	0
Healthy	0	0.11657	0	0	0	0.21162	0	0	0	0	0	0.01547	0	0	0	0.10678	0	0.21162	0	0
Healthy	0	0	0	0.21593	0.23036	0	0	0	0	0	0	0.03666	2.36493	0.13756	1.63962	0.0173	0.01919	0	0	0
Healthy	0	0	0	0.37288	0	0	0	0	0	0.14121	0	0.02052	0	0	0	0.30588	0.00388	0	0	0
Healthy	0	15.5594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07936	0	0	0
Healthy	0	0.02114	0.00049	0.10604	0.06883	0.00111	0	0	0	0	0	1.23268	0	0.07557	0	0.01789	0.00132	0.00111	0	0.02313
Healthy	0	0	0.00034	12.49222	0.02573	0	0	0	0	0.00864	0	0	0	0	0.00218	0	0	0	0	0
Healthy	0	0.47574	0.00512	0.78866	0.00111	0.18138	0.00771	0.00375	0.00934	0	0	0.03436	0	1.27083	0	0.09431	0.13109	0.18138	0.02202	0.01051
Healthy	0	0	0	0	0	0.00143	0	0.11427	0	0	0	0.22505	0	0	0.02725	0.01544	0	0.00143	0	0
Healthy	0	0	0.04325	0	0	0.05103	0	0	0	0	0	0.13439	0	0.8149	0	0.03777	0.16291	0.05103	0	0
Healthy	0.48429	0.06341	0.01073	6.70033	0.04482	0	0	0.00495	0.04134	0	0.48429	0.51148	0	0.182	0.06735	0.02049	0	0	0	0.00093
Healthy	0	0.00532	0	0.29443	0.0195	0.11497	0	0	0	0	0	0.118	0	0.08184	0.23915	0.02226	0.35722	0.11497	0	0.09063
Healthy	0	0	0.78748	5.53722	0	0	0	0	0	0	0	0.84429	3.51275	0.36914	0	0	0	0	0	0
Healthy	18.77959	0	0	0.19097	0.24271	0	0	0	0	0	18.77959	0.20865	3.39564	0.36483	0.02978	0.0061	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	11.0443	0	0.00878	0	0.00914	0	0.03714	0.10469	0	0	0.0862	0	0	0	0.05289	0	0.00914	0.01959	0.16459
Healthy	7.8765	0.02429	0.12409	0.27224	0.0628	8e-05	0.00791	0.03874	0.21905	0.00321	7.8765	4.31906	9.65135	0.10843	1.12149	0.1527	0	8e-05	0.18973	0
Healthy	0.00467	0.25957	0.44291	0.05502	0.04572	0.5597	0.08531	0.00665	0.00192	0	0.00467	0.20471	0	0.0912	0.03656	0.21574	0.00189	0.5597	0.00044	0
Healthy	0	0.19364	0	0.01308	0.14453	0.00295	0	0	0	0	0	0.04198	0	0.00353	0.21204	0	0	0.00295	0	0
Healthy	0	0.04764	0.31613	0	0	0	0	0.03511	0.02013	0	0	0.14131	0	0	0	0.1219	0	0	0.08218	0
Healthy	0	0	0	0.75977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.64972	0	0.20145	0	0.09801	0.13602	1.5297	0.02485	0	0	0.70327	0	0.03318	0	0.08609	0.00906	0.09801	0	0
Healthy	0	0	1.66842	0	0	0.12904	0	0	0.27504	0	0	0.11845	0	0	0	1.8241	0	0.12904	0	0
Healthy	0	0.08873	0.63178	0	0	0.11868	0	0	0.03612	0	0	0.01327	0	0	0	0.01895	0	0.11868	0	0
Healthy	0	0.54018	0	0.21295	0.01923	0.01891	0	0	0.00495	0.00165	0	1.23168	0.00157	0.07877	0.00153	0.01835	0.05158	0.01891	0	0
Healthy	2.01029	0.14596	0	0.24108	0	0	0	0	0.03193	0	2.01029	1.38003	2.9922	0.14752	0	0.029	0	0	0	0
Healthy	0	0	0	0	0.51913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00407
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0.26645	0	0.3819	0	0	0	0
Healthy	0	0.01875	0	0	0	0.00818	0	0	0	0	0	0	0	0	0	0	0	0.00818	0	0.00972
Healthy	0	0.0348	0	0.0245	0.00761	0.0173	0	0.03851	0	0	0	0.09623	0	0	0.07648	0.01331	0	0.0173	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.12129	0	0.42323	0	0.25303	0	0	0	0
Healthy	0	0.10318	0	0.25532	0	0.22153	0	0	0	0	0	0.0851	0	0	0.12082	0.06527	0	0.22153	0	0
Healthy	0	0.00614	0.01146	0.45752	0.00157	0	0.01108	0	0.01114	0	0	2.39342	0	1.03435	0	0.04242	0.32366	0	0	0
Healthy	0	0	1.75808	0	0	0.16446	0	0	0.31189	0	0	0.12489	0	0	0	0.04558	0	0.16446	0	0
Healthy	0	0.35078	0	0.07872	0	0.1169	0	0.12242	0	0	0	2.46682	0	0	0	0.57604	0	0.1169	0.15405	0
Healthy	9.06173	3.84002	0	17.94647	0	0	0	0	0	0	9.06173	0.25844	1.33429	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.45275	0.01322	0	0	0	0	0	0	0	0	0	0	0	0.01322	0	0
Healthy	67.8721	4.03448	0	0	0	0	0	0	0	0	67.8721	0.57856	0	0	0	0.0778	0	0	0.02441	0
Healthy	0.03159	0.11081	0	0.00413	0.02973	0	0	0	0	0	0.03159	0.05757	0	0.21884	0	0.02115	0	0	0	0
Healthy	0	0.11602	0	0.77118	0.39628	0	0	0	0	0	0	0.99093	0	0.04597	0.41007	0	0	0	0	0
Healthy	0	0	0	0.02819	0	0.02551	0	0.0382	0	0	0	0.10123	0	0	0.0185	0.00622	0	0.02551	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	22.2535	0	0.5298	28.15239	0	0	0	0.23882	0.00892	0	0.38712	0	0.00902	0.15587	0.00953	0	0	0	0
Healthy	0	0	0	0.00839	0	0	0	0.00274	0.00059	0	0	1.61556	0	0.11325	0	0.06911	0	0	0.02051	0
Healthy	0.03717	0	0	0.10321	0	0	0	0	0.01402	0	0.03717	0.35445	0	0.19364	0	0.14181	0	0	0	0.016
Healthy	33.5909	0.03239	0	0.24218	0.03122	0.01187	0	0.00397	0	0	33.5909	0.40063	0	0.07892	0.1149	0.04494	0.06884	0.01187	0	0
Healthy	0	0.21398	0.00851	0.03944	0	0	0	0.02374	0	0	0	0.02801	0	0.00664	0	0	0	0	0	0
Healthy	0.00532	0.09209	0.00033	0	0	0.00694	0.0102	0.01939	0.00818	0	0.00532	0.01969	0	0.01185	0	0.05422	0	0.00694	0	0
Healthy	0.08904	0.01638	0.00616	0.09102	0	0.5146	0	0	0.00441	0.00122	0.08904	0.08257	0	0.14596	0.00269	0.0045	0.36256	0.5146	0	0
Healthy	0	0	0	0	0.07562	0	0	0	0	0	0	0.07045	0	0	0	0.01899	0	0	0	0
Healthy	0	0.2123	0.00174	0	0	0.20349	0.37793	0.36646	0.00143	0	0	0.57853	0	0	0	0.0551	0.00937	0.20349	0.0739	0
D014376	65.6962	0.03041	0	0.2493	0.08396	0.00039	0	0	0	0	65.6962	0.05487	8.53966	0.11303	0.47912	0	0	0.00039	0	0
Healthy	1.41996	0	0	0.80785	0	0	0	0.01601	0.03596	0	1.41996	2.50659	0	0.19369	0	0.01996	0	0	0.02267	0.08219
Healthy	0	0.00623	0.04334	0.08908	0.0215	0.03352	0	0	0.00041	0	0	2.80821	0	0.84791	0.00998	0.01106	0.02999	0.03352	0	0.06534
Healthy	0	0	0.03534	0	0.01628	0	0	0	0	0	0	0.19353	0	0.06286	0.01278	0.02285	0	0	0	0
Healthy	0	0	0	0.2201	0	0.00375	0	0	0	0	0	2.2068	0	0.33408	0.01799	0	0.02826	0.00375	0	0
Healthy	1.05462	0.81443	0.00354	0.05599	0.05549	0.01064	0.62944	2.29875	0.01699	0	1.05462	1.20912	0	0.31358	0.03774	0.48454	0.07205	0.01064	0.04381	0.03569
Healthy	0.35903	0	0	0.21378	0.01904	0.04308	0.02837	0.00709	0.00817	0	0.35903	0.33095	0	0.30422	0.17409	0.03129	1.2567	0.04308	0	0
Healthy	0	0.119	0	0	0	0.52898	0	0.05714	0	0	0	0.99309	0	0	0	0.06199	0	0.52898	0.36741	0
Healthy	0	0	0	0	0.02263	0	0	0	0	0	0	0.34206	0	0	0	0	0	0	0	0
Healthy	0	0.15208	0	0.02291	0.0239	0.01276	0	0	0	0	0	0.00355	0	0	0.00891	0.1449	0	0.01276	0	0
Healthy	0.00075	24.3866	0	0.14513	0.0387	0	0	0	0.03603	0.00026	0.00075	0	0	0	0	3.97707	0.02382	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	30.292	0	0	0	0	0	0	0	0	0	0.38423	0	0.00497	0	0	0	0	0	0
Healthy	0.0055	0.00169	1.1215	0.03852	0.07425	0	0.38143	0.06714	0.00719	0	0.0055	0.28087	0	0.00763	0.17726	0.07107	0.55979	0	0	0
Healthy	0	0	0	0.30067	0.72083	0	0	0	0	0	0	0.44459	0	0.0494	0.01595	0	0	0	0	0
Healthy	0	0	0	0.39925	0.08461	0	0	0	0	0	0	0.01584	0.27923	0	0.70257	0.07391	0	0	0	0
Healthy	0.00331	4.66902	6.93441	0.02344	0.81767	0	0	0	0	0.03639	0.00331	0	0	0	0.20383	0	0	0	0	0
Healthy	0	0	0.20917	0	0	0	0	0	0	0	0	0	0	0	0	0.01572	0	0	0	0
Healthy	10.59325	0	0	0.0831	0	0	0	0	0	0	10.59325	0.28375	2.558	0	0	0.85776	0	0	0.00198	0
Healthy	0	0	0	0	0	0.00711	0	0	0	0	0	0.04402	0	0.32987	0.43264	0	0.49993	0.00711	0	0
Healthy	0	0.44813	0	0.05822	0	0.09478	0	0.10829	0	0	0	2.33179	0	0	0	0.54361	0	0.09478	0.12357	0
Healthy	0	0.69359	0	0.10941	0.43109	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Healthy	0	0.11064	0.00144	0.26416	0.01032	0.23073	0	0	0	0	0	0.08354	0	0	0.14107	0.04463	0	0.23073	0	0
Healthy	0	0.07826	0.06939	0.02144	0	0.0111	0	0	0	0	0	0.45943	0	0	0	0.14041	0	0.0111	0.03385	0
Healthy	0	0.53971	0	0.05725	0	0.04614	0	0	0	0	0	0.28469	0	0	0.09363	0	0.15579	0.04614	0	0
Healthy	0	0.02753	0.16797	0.26105	0.00062	0	0	0.02021	0.00836	0.0147	0	4.11687	0	0.81222	0	0.07789	0.05571	0	0.01335	0.01282
Healthy	0.01919	0	22.427	0.07135	1.82466	0	0	0	0.00052	0.00267	0.01919	0	0	0	0.03612	0.01949	0.00341	0	0	0
Healthy	0	0	0	0.02661	0.01849	0.02743	0	0.04351	0	0	0	0.10462	0	0	0.06372	0	0	0.02743	0	0
Healthy	0	0	0.04239	0	0	0	0	0.00319	0	0	0	0.01279	0	0	0	0.04172	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.1121	0	0.49053	0	0.17107	0	0	0	0
Healthy	0	0.05508	0.01906	0.14478	1.37853	0.25013	0	0.01261	0.00354	0.11361	0	0.65421	0	0.52591	6.54987	0.01791	0.05038	0.25013	0	0
Healthy	0.01928	2.74315	0.00077	0.10336	0.01547	0	0	0	0.00164	0	0.01928	0.02641	0	0.29528	0.01002	0.04326	0.01285	0	0	0
Healthy	0	0.02421	0.03216	2.72797	0.52754	0	0	0	0	0.02814	0	0.06683	0	0.1752	0.02516	0.09334	0	0	0.06021	0
Healthy	0	0.00469	0.01289	0.03859	0	0.00502	0	0	0.0004	0	0	1.45953	0	0.09571	0	0.02884	0.07675	0.00502	0	0
Healthy	0	1.47699	0	0.19797	0	0	0	0	0	0	0	0	0	0.61508	0	0	0	0	0	0.01333
Healthy	0	0.00597	0.00734	0.09536	0.19816	0	0.26975	0.13535	0.00029	0.00206	0	5.26636	0	0.62613	0.00736	0.0297	0.06165	0	0.11645	0
