group	Bacteroidales	Enterobacterales	Lactobacillales	Pseudomonadales	Erysipelotrichales	Desulfovibrionales	Peptostreptococcales		Bacteroidales	Oscillospirales	Actinomycetales	Veillonellales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Peptostreptococcales
Healthy	29.64285	0.49793	0.44357	0	0.01338	0.02619	0		29.64285	9.96877	0.59674	1.07405	1.26041	0	0	0.01338	1.17142	0
Healthy	17.56695	0.8398	0.03976	0.963	0.6621	0.03232	0.39724		17.56695	29.26325	0.3126	0	1.83008	0.08859	0.1514	0.6621	0.07817	0.39724
Healthy	67.09431	1.00992	0.04975	0	0.29282	0.40307	0		67.09431	4.1034	0.32681	0.03571	0.00437	0.0042	0	0.29282	0.97538	0
D001943	50.73419	15.04674	0.03741	0.03404	0.68534	0.14188	0.10518		50.73419	4.14143	0.09965	0.02758	0	0	0	0.68534	0.12	0.10518
D001943	70.97203	1.47005	0.11677	0.34731	0.96748	0.03559	0.02571		70.97203	10.2013	0.24405	0.05039	0.05476	2.49558	0	0.96748	0.01495	0.02571
D001943	36.27426	8.7571	0.11357	0.0194	0.46581	0.35369	0.08284		36.27426	17.94558	0.03504	0.00355	0	0.01369	0	0.46581	0.44503	0.08284
Healthy	31.28267	0.1118	0.29215	0	0.56328	0.80581	0		31.28267	6.98888	1.20433	0.61502	0.51673	0	0	0.56328	1.24073	0
Healthy	20.36905	0	0.22287	0	0.59698	0	0		20.36905	10.98327	5.29141	4.75712	25.358	0	0	0.59698	0.08385	0
Healthy	31.96207	0.30901	0.42766	0	0.10371	0.1864	0.1		31.96207	13.37947	1.81001	0.00198	0.08939	0.56276	0	0.10371	1.34228	0.1
Healthy	29.88316	0.21568	0.01042	0	2.01021	0	0.30225		29.88316	4.46853	0	0.35673	0.09638	0	0.83654	2.01021	0	0.30225
Healthy	56.71029	0.17465	0.23359	0	0	0.11779	0		56.71029	6.01617	12.13324	0	0	0.12171	0.17766	0	1.86334	0
Healthy	68.24682	0	0.53944	0	0	0	0		68.24682	4.98799	0.2525	4.41165	0	5.94144	0	0	0.04655	0
Healthy	80.64045	0	0	0	0	0	0		80.64045	1.08933	0.01614	2.76131	0	0.16545	0	0	0	0
Healthy	67.23166	0	0.02321	0	0	0.09289	0		67.23166	6.25977	1.37642	0.01308	0.53875	0.01784	0.0264	0	0.38018	0
Healthy	42.56931	1.08785	0	0	1.26624	0.29804	0.0182		42.56931	11.98098	3.22177	0.49436	5.195	0.67731	0.50179	1.26624	0.22602	0.0182
Healthy	0.05164	86.41751	0.22892	0	0	0	0		0.05164	0	0.02275	0	0	0	0	0	0	0
Healthy	61.38019	0.11696	0.09358	0	0.0673	0.16147	0		61.38019	3.98991	0	0	0	5.18226	0	0.0673	0.17798	0
Healthy	13.55565	9.93651	0.00212	0	0.13414	0.60646	0		13.55565	5.95025	0.01961	2.73148	44.3916	0.2551	0	0.13414	1.47832	0
Healthy	0.01931	3.9748	3.59098	0.57192	0.02798	0	0.02357		0.01931	0.25159	90.75306	0.04244	0.00841	0	0	0.02798	0.00219	0.02357
Healthy	26.91606	0.07966	0.05159	0	0.05917	0.03459	0.01069		26.91606	20.26847	0.79267	0.29548	12.5439	2.0776	0.00886	0.05917	0.08092	0.01069
Healthy	30.46926	0.8687	0.29646	0	0.11123	0	0.03452		30.46926	4.60052	22.9132	1.09017	0	1.3721	0	0.11123	7.05585	0.03452
Healthy	92.92764	0.09795	0	0	0	0	0		92.92764	1.15541	0.11834	0	1.66666	0.58962	0	0	0	0
Healthy	43.38378	0	0	0	0	0.03182	0		43.38378	2.17255	0	0	0	0.11326	0	0	0.11605	0
Healthy	56.61767	0	0.25024	0.02363	0	0.01125	0		56.61767	1.07347	0.43511	15.1182	0	0.26844	0	0	0.571	0
Healthy	13.19024	1.19543	0.08299	0.99345	0	0	0		13.19024	0	0.12441	7.54867	0	0	0	0	0.08225	0
Healthy	20.1959	0.47565	0.43523	0	0.01117	0.01352	0		20.1959	14.91169	3.15295	4.95061	0	0	0	0.01117	0.02042	0
D001943	78.56605	0.31443	0.34478	0.04564	0.01428	0.00336	0		78.56605	4.15245	0	0	0.77774	0.02546	0	0.01428	0.16082	0
Healthy	22.26482	2.01556	0.35671	0	0	0.11973	0.14746		22.26482	15.9485	19.28914	0.00429	0.87286	1.36827	1.43462	0	0.8544	0.14746
Healthy	52.15726	0.08321	0	0	0.10518	0.20998	0		52.15726	11.12191	1.32525	0	1.05654	0.51581	0	0.10518	0.14804	0
Healthy	61.05334	0	0.00441	0	0	0	0		61.05334	2.31532	0.01689	3.44835	0.01073	0.11734	0	0	0.01375	0
Healthy	70.56182	0.15123	0.00552	0	0	0.07482	0		70.56182	4.54787	4.34504	2.88164	0.14766	0.23778	0.0539	0	0.00226	0
Healthy	64.07224	0.15724	0.04062	0	0	0	0.21993		64.07224	13.26304	0.43414	0.05124	0	0.00643	0	0	0.02224	0.21993
Healthy	83.56988	0	0.04713	0	0.00711	0	0		83.56988	1.72019	0.06193	0	0.83505	1.5313	0	0.00711	0.13383	0
Healthy	37.34462	2.8125	0.04653	0	0.02471	0.05661	0.00354		37.34462	20.95643	0.0216	0	0.00071	0	0	0.02471	0.29421	0.00354
Healthy	20.76636	0	0	0	11.24847	0	0		20.76636	0.12429	0	0	0	0.04874	0	11.24847	0	0
Healthy	13.76706	0	0.01526	0	0.09703	0.11021	0.20308		13.76706	14.69804	1.6969	24.41184	0	0.11785	0	0.09703	0.49107	0.20308
Healthy	46.47794	2.02587	0.58223	0	0.02499	0	0		46.47794	6.30704	0.95593	0.98843	0.02587	6.04808	0	0.02499	0	0
Healthy	49.42088	0.08119	2.82676	0	1.00134	0.01742	0		49.42088	7.03706	0.33771	0.25302	0	0.46186	0	1.00134	0.26964	0
Healthy	45.03545	0.02496	0	0	0	0.01113	0		45.03545	4.08791	0.19998	0.79662	1.81914	0	9.02686	0	0.23581	0
D001943	42.50646	0.00019	0.05675	0	0.01498	0.00523	0.01336		42.50646	3.08862	0.08052	0.03366	0.51073	3.84362	0	0.01498	0.00087	0.01336
Healthy	7.28498	0	0	0	1.13999	0.01529	0		7.28498	10.26378	1.2613	0	0	0.04642	3.78245	1.13999	0.17433	0
Healthy	81.27551	0.08922	0.13624	0	0	0.066	0		81.27551	6.22643	0.60994	0	0	0.32864	0	0	0	0
Healthy	13.21373	9.88235	0.01031	0	0.16516	0.73443	0		13.21373	5.92353	0.02198	2.47905	43.4397	0.30473	0	0.16516	1.50031	0
Healthy	53.02912	1.36227	0	0	0	0	0		53.02912	8.90022	0	5.49084	1.87694	0.00578	0	0	0	0
Healthy	12.07781	1.7727	2.53162	0	0.00841	0.02349	0.21189		12.07781	25.82853	8.90313	2.73472	0	0.06759	0	0.00841	0.61498	0.21189
Healthy	3.61561	0	0	0	0	0	0		3.61561	62.9997	21.2371	0	0	0	0	0	0	0
Healthy	65.94451	0	0.04301	0	0.03085	0.31288	0		65.94451	4.74411	0.14666	0	10.5195	0.11483	0	0.03085	0.24373	0
Healthy	77.56292	0	0	0	0.30044	1.50048	0		77.56292	5.63306	0	0	0	0	0.09708	0.30044	0.63218	0
Healthy	29.81266	0	9.14673	0	1.28214	0	0		29.81266	1.86077	0.72384	0	0	0.04694	0.67796	1.28214	2.38139	0
Healthy	22.77193	3.85851	0.9221	0	0.86835	0	1.16392		22.77193	6.99823	35.90039	1.49325	0	0.0586	0	0.86835	0.4326	1.16392
Healthy	76.63304	0.37113	0	0	0.09797	0.01044	0		76.63304	5.03267	0.33531	9.09907	0	0.02805	0	0.09797	0.24101	0
Healthy	45.48252	1.0041	0.11814	0	0.59342	0	0.21255		45.48252	9.96034	23.65549	0.9075	0	0.00403	0	0.59342	0.1148	0.21255
Healthy	10.42839	0.00058	0.15545	0.32517	2.20829	0.00355	0		10.42839	29.68041	0.042	0	6.51919	0.09116	0	2.20829	2.46417	0
Healthy	66.78557	0.02894	0.03241	0	0	0.08483	0		66.78557	8.2556	0	0.3738	0.63345	0.01246	0	0	0.36374	0
Healthy	44.35637	1.02549	0.75708	0.0872	0.12104	0.01117	0.28618		44.35637	12.88211	0.25052	0.05609	0.00699	1.77066	1.82276	0.12104	0.18648	0.28618
Healthy	50.42891	0.19515	0	0	0	0	0.05986		50.42891	11.49644	0	0	0	0.1002	0	0	0.33473	0.05986
Healthy	63.94943	0.16205	0.10693	0.0074	0.02068	0	0		63.94943	15.86965	0	0.0068	0	0.31437	0	0.02068	0.25051	0
Healthy	30.0198	2.9113	32.73426	0	0	0	0.29111		30.0198	0	20.8616	0	0	0	0	0	0	0.29111
Healthy	61.69048	0	0	0	0.24703	0	0		61.69048	0.09952	0	0	0	0	0	0.24703	0.13008	0
Healthy	57.9843	0.81232	0.8025	0	1.80524	0	0		57.9843	5.56944	0	0	0	0	0	1.80524	0	0
Healthy	5.40398	0	0.00165	0	0.96226	0.19699	0.00748		5.40398	11.63338	2.32162	0	0	0.09599	3.42295	0.96226	0.31976	0.00748
Healthy	19.00735	0.0911	13.96801	0.42465	0.05851	0	0		19.00735	2.67302	0.26781	0	0	0.16065	3.06148	0.05851	3.76394	0
Healthy	0	4.14218	1.56902	0.06891	0.07394	0	0.01366		0	0.04332	0	6.5513	0	0.00158	0	0.07394	0.03904	0.01366
Healthy	45.86689	0.06871	0.02237	0	0.15746	0.01015	0.01238		45.86689	7.88627	7.74619	0.84037	0	1.40404	0	0.15746	0.7469	0.01238
Healthy	72.28686	0	0	0	0	0	0		72.28686	6.22775	0	0	0	0.02892	0	0	0	0
Healthy	22.0643	0.92321	0.23032	0	0.06035	0	0.17413		22.0643	8.95456	0.22672	1.21693	0	1.67502	0	0.06035	0.13451	0.17413
Healthy	44.13677	0	0	0	0.18017	0.13413	0		44.13677	6.99849	5.55201	18.00399	7.1259	0.2694	0	0.18017	0.65816	0
D001943	81.94191	0.9584	0.07758	0.02505	0.00053	0.10691	0.01218		81.94191	3.45048	0.00228	0.01728	0.00195	0.16784	0	0.00053	0.0026	0.01218
Healthy	15.68105	0	1.86874	0	0.05333	0	0		15.68105	37.29901	0.00973	0	0.00548	0.24799	0	0.05333	0.62103	0
Healthy	92.17976	0.06494	0	0	0	0	0		92.17976	1.11976	0.20647	0	1.8733	0.53159	0	0	0	0
Healthy	45.26359	0.34649	0.0582	0	0.49025	0.66408	0		45.26359	5.98487	1.20908	2.97255	0.13239	0.01275	0	0.49025	0.7137	0
Healthy	61.21567	0.10871	0.01326	0	0.01213	0	0		61.21567	10.43286	0	0	0	7.35104	0	0.01213	0.67161	0
Healthy	18.16766	2.71161	17.16755	0	4.10863	0	0		18.16766	2.22382	1.62673	2.40822	0	0	0	4.10863	2.27129	0
Healthy	45.81514	1.20757	0	0	0.15116	0.1381	0		45.81514	5.36951	2.33838	0.05853	0	1.98576	0.07196	0.15116	0.50562	0
Healthy	63.72663	0.07952	0.17892	0	0	0.06978	0		63.72663	8.33474	0.43785	0.05662	0	0	0	0	0.11806	0
Healthy	11.94756	0.039	0.28746	0	0.01159	0	0		11.94756	12.34472	0.55737	6.15992	0.69784	0.48374	1.31778	0.01159	0.04435	0
Healthy	60.09151	0.05673	0.04734	0	3.33254	0	0.1229		60.09151	4.28419	0.21588	0.02472	0	0.09344	0	3.33254	0.17312	0.1229
Healthy	31.15761	0.08088	0	0	0.02407	0.00756	0		31.15761	6.31917	35.20264	12.9858	0.03307	0.0234	0	0.02407	1.0791	0
Healthy	21.40224	0.16148	0.27012	0.06946	4.8168	0	0.25		21.40224	17.86587	5.54225	4.61753	0	0.08772	0	4.8168	4.33288	0.25
Healthy	6.10528	0	0.07046	0	0	0	0		6.10528	6.67867	0	8.03066	0	0	0	0	0	0
Healthy	13.2891	10.2181	0	0	0.13551	0.45505	0		13.2891	6.01991	0.0103	2.60171	43.9894	0.28406	0	0.13551	1.34897	0
Healthy	84.30083	0.04867	0	0	0.22781	0	0		84.30083	3.27751	0	1.32785	0	0	0	0.22781	0.03053	0
Healthy	39.73911	0.03647	0.00093	0	0.57724	0.1039	0.0213		39.73911	22.24027	5.20331	0	2.98314	0.17413	1.67696	0.57724	1.6807	0.0213
Healthy	65.75268	0	0.05589	0	0.0128	0.33848	0		65.75268	4.69076	0.13383	0	10.41	0.09557	0	0.0128	0.28366	0
Healthy	56.41676	0	0.25247	0.02759	0	0.0425	0		56.41676	1.32782	0.56083	15.7034	0	0.24725	0	0	0.83256	0
Healthy	46.58744	1.23047	0.00375	0	0.10332	0.13362	0		46.58744	5.45286	2.43064	0.0719	0	1.85884	0.05882	0.10332	0.55294	0
Healthy	59.46027	0.04098	0	0	0.00942	0.77618	0		59.46027	4.41348	1.82765	0	4.66138	0.1233	0.16213	0.00942	0.10854	0
Healthy	56.5792	0.05146	0.06223	0	0.31005	0.0132	0.13353		56.5792	0.5735	0.34017	7.47465	0	0.81636	0	0.31005	0.13333	0.13353
Healthy	46.11877	0.06381	0.45117	0	0.40667	0.00124	0		46.11877	17.61636	2.43475	5.94604	0.10078	2.51045	0	0.40667	0.83394	0
Healthy	97.67362	0.00203	0.08139	0	0	0	0		97.67362	0	0.41938	0	0.00431	0	0	0	0.00074	0
Healthy	70.63059	0.06157	0	0	0.02247	0	0		70.63059	1.86091	0.27682	5.89113	0	0.11666	0	0.02247	0.00233	0
D001943	58.02301	0.25048	0.15472	0.01096	0.04325	0	0.04786		58.02301	13.29002	0.07444	0	0.00486	0	0	0.04325	0.0666	0.04786
Healthy	45.27481	0	0.1106	0	0	0	0		45.27481	8.52155	3.89122	0	3.29025	0.8243	2.94825	0	0.9291	0
Healthy	29.47014	0	0.0995	0	0.21676	0.65749	0		29.47014	8.14725	0.12171	0	23.1101	0.01818	2.14605	0.21676	0.32328	0
Healthy	44.41535	0	0	0	0.17455	0.1094	0.00258		44.41535	6.73183	5.34259	17.72904	7.09147	0.27735	0	0.17455	0.70893	0.00258
Healthy	36.30805	0.0175	0.01403	0	5.19517	0	0		36.30805	3.63925	0.1995	0.00465	0	0.00491	0.02465	5.19517	0.05945	0
Healthy	18.17723	0	0	0	0	0	0.92052		18.17723	30.65601	5.93464	5.0839	0	0	0	0	1.71217	0.92052
Healthy	42.50091	0	0.00794	0	1.95468	0	0		42.50091	3.37303	0	0	0	0	0	1.95468	0	0
Healthy	85.49418	1.20807	0	0.03605	0	0	0		85.49418	0.35904	0	0	0	0	0	0	0	0
Healthy	63.68496	0	0	0	0.04651	0.05044	0		63.68496	1.47712	0.92934	0.01411	0	0.17416	0	0.04651	0.23525	0
Healthy	92.81289	4.2841	0.01292	0	0	0	0		92.81289	1.54077	0	0	0.55019	0	0	0	0	0
Healthy	92.94877	4.1579	0	0	0	0	0		92.94877	1.57069	0	0	0.55513	0	0	0	0	0
Healthy	49.73983	0.01667	0.36059	0	0.14758	0.10707	0		49.73983	11.96651	0.61728	1.21706	0.38836	2.54517	0	0.14758	0.12868	0
Healthy	76.96651	0.08687	0	0	0.14595	0.07095	0		76.96651	3.66406	0.63579	6.3789	0	0.25053	0	0.14595	0.14659	0
Healthy	45.9343	0.09955	0.35399	0	0.42548	0	0		45.9343	16.99065	2.60997	6.95298	0.10918	2.40783	0.00287	0.42548	0.8409	0
Healthy	74.91638	0	0	0	0	0	0		74.91638	4.5697	0.48822	0	0.2125	0.07875	0	0	0	0
Healthy	51.54426	0.47737	0.10367	0	0	0	0		51.54426	31.88632	0.01142	1.15201	0	2.10393	0	0	0	0
Healthy	66.92907	0.04148	0	0	0.2637	0	0		66.92907	4.30219	0.38056	6.20098	0	0.16176	0	0.2637	0	0
Healthy	11.35751	0.19572	0.28207	0	0.03959	0	0		11.35751	35.51069	0.02678	0.00341	0	0.27122	0	0.03959	2.83204	0
Healthy	33.89588	0.03976	0.66164	0	1.3308	0	0		33.89588	12.29561	0.16623	0.22593	0	0.10037	0	1.3308	0.16486	0
Healthy	86.92476	1.5362	0.12656	0	0.04231	0.09375	0		86.92476	3.76097	0.22342	0	0	0.10489	0	0.04231	0	0
Healthy	71.0787	2.0968	0	0	0	0.03142	0		71.0787	0.77931	0	0	0	0.34626	0	0	0	0
Healthy	26.51604	0	0	0	0	0	0		26.51604	13.63179	10.94462	5.62249	0	0	0	0	0	0
Healthy	34.73166	0.18886	3.06964	0	0.91548	0.0062	0.02318		34.73166	11.73019	8.02066	2.70466	0	6.00826	0.08105	0.91548	1.37341	0.02318
Healthy	14.1769	0.09698	0.20263	0	1.34631	0.08154	0		14.1769	17.91611	0.53641	0.00396	0.09373	0.63021	0.18576	1.34631	0.16698	0
Healthy	58.04866	0.02507	0	0	0	0.55816	0		58.04866	4.47132	0.49856	0.46112	8.71159	0.51464	0	0	0.253	0
Healthy	26.85938	0.439	0.02946	0	0.01369	0.34092	0		26.85938	18.69846	2.87024	0	1.21439	2.70131	0.4182	0.01369	1.05984	0
Healthy	1.70617	2.78783	0.05626	0	0.63052	0	0		1.70617	18.90216	6.72711	0	0	0	4.59177	0.63052	2.98672	0
Healthy	22.14347	1.49435	0.34649	0.22899	0	0	0		22.14347	21.15368	0.40697	0	0	0	0.11191	0	1.54102	0
D001943	37.12558	29.32311	0.09159	0.00181	0.00069	0.0497	0		37.12558	11.48446	0.18091	0.1296	0.00139	0	0	0.00069	0.35027	0
Healthy	0.35748	0	0.45334	0	0	0	0		0.35748	0.39654	25.6546	0	0	0	0	0	1.31584	0
Healthy	89.29252	0.36457	0.2152	0	0.03687	0.00129	0		89.29252	1.4528	0	3.2465	0	0.11036	0	0.03687	0.11391	0
Healthy	80.38068	0	0	0	0.53907	0	0		80.38068	1.73887	0	0	0	0	0	0.53907	0	0
Healthy	20.33218	0	0	0	0.1903	0.19041	0		20.33218	25.92229	0.19456	0	19.023	0.00056	0	0.1903	3.69281	0
Healthy	57.19523	0.1348	0.22335	0	0.30699	0	0.00694		57.19523	12.49876	1.79989	1.35298	1.22072	3.09391	0	0.30699	0	0.00694
Healthy	28.87276	55.0788	0.00765	0	0	0	0.23549		28.87276	0.00433	7.18306	0.03501	0.00039	0	0	0	0.0026	0.23549
Healthy	54.53618	1.03393	0	0	0.31315	0.19078	0		54.53618	4.82011	0.02822	9.17277	7.01615	0.21952	0	0.31315	0.72918	0
Healthy	79.23344	0	0	0	0	0	0		79.23344	1.50063	0.04952	3.30805	0	0.23517	0	0	0	0
Healthy	38.75978	0.57325	0	0	1.18442	0	0		38.75978	5.64434	10.5799	0	11.9695	0	0	1.18442	0.78351	0
Healthy	29.53286	0.91179	0.7126	0	1.65472	0	4.42379		29.53286	7.35678	0.58931	0.46493	2.81759	0.06954	0.20726	1.65472	0.4209	4.42379
Healthy	7.31188	0.42773	0.60917	0	1.2407	0.06318	0.03313		7.31188	18.20949	23.69567	2.26471	4.32216	3.38681	0	1.2407	0.51914	0.03313
Healthy	33.23081	33.3132	0	1.74985	0.73283	0	0		33.23081	3.242	0	0	0	0	0	0.73283	0.00433	0
Healthy	41.87328	5.37164	0.02733	2.00314	1.85933	0	0		41.87328	4.27652	0.13293	0	0.49181	0	2.44739	1.85933	0	0
Healthy	69.54234	0	0.04903	0	0.17372	1.21704	0		69.54234	7.01832	0.74931	0	0	2.99685	0.00825	0.17372	0.64273	0
Healthy	28.72289	0.09139	0.34273	0	0	0	0		28.72289	0.76115	0	0.38925	0	0.03267	0.21268	0	0	0
Healthy	18.12975	0.46398	0.40513	0.04189	0.12133	0	0.52529		18.12975	25.86302	0.04994	5.94996	1.23974	0.19099	4.87042	0.12133	0	0.52529
Healthy	36.17394	1.26174	0.01051	0	0.0011	0	0.006		36.17394	4.88859	2.61118	1.41066	30.6252	0.02206	0	0.0011	0.28545	0.006
Healthy	65.70584	1.15581	0	0	0	0	0		65.70584	0.10838	0.1845	11.06571	0	0	0	0	0	0
Healthy	45.01472	0	0.66552	0	0	0	0		45.01472	6.09594	0	0	0.57529	0.37923	3.47638	0	0	0
Healthy	7.75441	0.05193	0.0318	0	0.02408	0	0		7.75441	14.55616	0.0008	0.21678	0	0	0	0.02408	0.47668	0
Healthy	63.99492	0	0	0	0.10023	0.55837	0		63.99492	4.1359	0	0	0	3.06927	0	0.10023	0.05778	0
Healthy	25.16801	26.87573	1.51516	6.4544	0.04376	0.0392	0.20169		25.16801	8.83526	2.78263	0.01516	0.00032	0	0	0.04376	1.11166	0.20169
Healthy	70.46586	0	0.10548	0	0.15762	1.4564	0		70.46586	6.92657	0.78588	0	0	3.02483	0.01845	0.15762	0.61893	0
Healthy	15.74434	0.99829	0.04648	0	0.80785	0	1.67647		15.74434	8.79112	0.71216	3.35419	0	0.08042	0	0.80785	0.10049	1.67647
Healthy	75.927	0	0	0	0.00174	0.0151	0		75.927	3.83581	1.21132	0	3.84496	0.7445	0	0.00174	0.1628	0
Healthy	0.01052	5.85638	1.23623	0.9162	0.70123	0	0		0.01052	0.00412	83.68261	2.67796	0	0	0	0.70123	0.03416	0
Healthy	27.96087	0.76155	0.4968	0.33242	0.00415	0	0.1088		27.96087	9.83849	2.04031	0.13564	0.79342	0.06486	0	0.00415	0.59299	0.1088
Healthy	66.09812	0	0.05237	0	0.00808	0.33033	0		66.09812	4.70989	0.11984	0	10.3809	0.11834	0	0.00808	0.22282	0
Healthy	25.51014	2.10237	8.14983	0	0.13303	0.07805	0.07247		25.51014	20.96904	1.03523	0.2242	0	0.20459	0.79834	0.13303	1.03937	0.07247
Healthy	42.76044	0.21767	0.04718	0	0	0	0		42.76044	1.98861	0.01296	0	0.1126	1.06858	0	0	2.1774	0
Healthy	18.16758	0	0	0	0	0	0		18.16758	47.80958	0	0	0	0	0	0	1.79807	0
Healthy	69.40911	0	0	0	0	0	0		69.40911	1.5275	0	0.80969	3.13991	0.04987	0	0	0	0
Healthy	36.09966	3.13477	0	0	0.01273	0.07362	0		36.09966	7.39862	1.15462	0	6.58545	0.33156	0	0.01273	0.0011	0
Healthy	71.1126	0	0.08238	0	0.06666	0	0		71.1126	1.05404	0.03721	0.018	0.70914	0.80756	0	0.06666	0.01178	0
D001943	71.18035	2.93572	0.02431	0.19624	0.00182	0.01338	0		71.18035	1.17387	0.20377	0.09704	0	0.00585	0	0.00182	0.02478	0
Healthy	20.00069	15.641	0.0204	0.66931	0	0	0		20.00069	0.09906	0.14851	0.40077	0	0	0	0	0	0
Healthy	78.57875	0.09832	0.03648	0	0.03735	0.0016	0		78.57875	7.98813	0.12056	0	0	0.0657	0	0.03735	0.03568	0
Healthy	49.82563	0	0.02576	0	0.66574	0.01993	0		49.82563	11.16218	0.5241	0	0	2.53961	0.0691	0.66574	0.08449	0
Healthy	64.93079	0	0	0	0.06825	0.40904	0		64.93079	4.49598	0	0	0	1.07337	0	0.06825	0.12192	0
Healthy	39.03604	9.39904	0.01927	4.54617	0.8809	0.18958	0.0581		39.03604	6.84934	6.99607	0.22665	0.3477	0.21451	0.07517	0.8809	0.65339	0.0581
Healthy	88.7654	0.38656	0.20842	0	0.02311	0.00253	0		88.7654	1.32719	0	3.58941	0	0.11966	0	0.02311	0.13178	0
Healthy	79.91048	2.90482	0.07356	0	0.01034	0.0383	0		79.91048	0.49666	0	0	0	0.07877	0	0.01034	0	0
Healthy	64.14272	0.13452	0.00636	0	0.02486	0.13826	0		64.14272	6.98856	0.57014	0.38466	0	1.39314	0.17643	0.02486	0.1822	0
Healthy	38.36526	5.3394	0.01559	0.05478	0.51579	0.35495	0.00271		38.36526	8.76396	0.01179	2.03817	1.4567	0.03034	3.08044	0.51579	0.0593	0.00271
Healthy	72.02697	0	0.0021	0	0	0	0		72.02697	5.16358	0.00393	0.08131	0	7.93719	0	0	0.21292	0
Healthy	80.84169	0.00402	0	0	0	0.02838	0		80.84169	3.69428	1.06722	0	3.57301	0.70225	0	0	0.1128	0
Healthy	25.1195	0.00781	0.75851	0.00368	1.03495	0.37016	0.08429		25.1195	6.67228	1.57348	0.01218	0.69873	0.88008	0	1.03495	0.29588	0.08429
Healthy	54.63981	0	0.11915	0	0.85808	0	0.46797		54.63981	7.89272	4.31823	7.34693	0	0.07799	0	0.85808	0.13429	0.46797
Healthy	10.18654	33.1783	0.93396	0	0	0.01308	0		10.18654	0	3.60146	0	0	0.18778	0	0	0.79689	0
Healthy	55.82578	0	1.65013	0	7.32767	0	0.08412		55.82578	1.67288	0	0	0.01236	0.08336	1.90301	7.32767	0.03785	0.08412
Healthy	74.51959	0	0.3511	0	0.01913	0.01052	0		74.51959	1.40121	0	0.07584	0.18063	0.00387	0.08662	0.01913	0	0
Healthy	27.29133	1.88746	0	0	0	0.05407	0		27.29133	18.48604	29.09458	0	1.26245	1.38138	0.42914	0	1.00364	0
Healthy	78.2146	0	0	0	0.43276	0	0		78.2146	3.19307	0	0	0	0	0	0.43276	0	0
Healthy	87.04731	1.57665	0.00489	0.00612	0.07151	0.09024	0.01349		87.04731	1.97787	0.00095	0.43081	0.01119	0.01037	0	0.07151	0.0003	0.01349
Healthy	64.69453	1.46273	0.43462	0	0.07146	0.03475	0.00613		64.69453	7.34323	1.11818	0	0	0.56976	0	0.07146	0.42331	0.00613
Healthy	25.91966	0.51895	0	0	0	0	0		25.91966	18.73931	25.13211	0	0.91213	1.5059	0.69324	0	1.29052	0
Healthy	79.61067	2.74832	0.09803	0	0.00254	0.04609	0		79.61067	0.43168	0	0	0	0.06262	0	0.00254	0	0
Healthy	27.00068	13.47374	10.63616	0	0.00057	0	0.16795		27.00068	0.08254	30.77841	2.6056	0	0	0	0.00057	0.01808	0.16795
Healthy	37.12973	0.0036	0	0	0	0.02769	0		37.12973	16.94952	0	0	11.2789	4.97084	2.63237	0	0	0
Healthy	46.96026	0.3539	0.75909	0	0	0	0.04315		46.96026	5.6291	0.05685	6.72967	0.6796	0	0.18105	0	0	0.04315
Healthy	1.81896	15.42036	0.4976	0.83206	0	0	0		1.81896	3.04294	26.48408	0	0	0	0	0	0.69601	0
Healthy	39.43204	0.11904	0.06864	0	0.06164	0	0.00045		39.43204	14.4008	0	0.028	0	0.70432	0	0.06164	0.1544	0.00045
Healthy	33.30529	0.24621	0.03125	0	0.1551	0	0.03226		33.30529	6.02774	0.50648	0.01651	0	1.2693	0	0.1551	0.27859	0.03226
Healthy	69.58044	0	0	0	0.56566	1.64987	0		69.58044	5.24253	0.11493	0	0	0.0624	0.02876	0.56566	0.14886	0
Healthy	40.03673	0.03109	0.08897	0	0.01671	0	0.14691		40.03673	18.79763	6.16601	2.8501	1.93009	1.65864	0	0.01671	2.32069	0.14691
Healthy	30.67102	0.08729	1.74906	0	0.10184	0.12396	0.00915		30.67102	7.23836	15.30386	1.7078	0	0.20787	0	0.10184	0.70801	0.00915
Healthy	20.07762	0.50497	0.2818	0	0	0	0		20.07762	27.50053	3.9672	0	2.14355	0	1.10419	0	0	0
Healthy	77.68829	0.04198	0.02956	0	0.0243	0.00154	0		77.68829	8.42329	0.09615	0	0	0.07281	0	0.0243	0.05215	0
Healthy	82.81448	0.70262	0.09812	0	0	0	0		82.81448	6.99875	0.63011	0.14985	0	0.23091	0	0	0.04562	0
D001943	66.5072	0.81022	0.09325	0.03551	0.01959	0.17382	0.12476		66.5072	3.59125	0	0.0231	0	0.23633	0	0.01959	0.05255	0.12476
Healthy	15.43674	24.8353	0.88954	0.06101	0	0	0		15.43674	0	43.94428	7.08914	0	0	0	0	0	0
Healthy	22.24715	0.33823	0.24288	0	0.25066	0.00228	0.0052		22.24715	12.04644	0.36473	9.16478	0.00565	0.06515	0	0.25066	0.10102	0.0052
Healthy	67.57796	0.50306	0.10625	0	1.09675	0.00643	1.85425		67.57796	9.50857	0.76052	0	1.25337	0.24992	0.15968	1.09675	0.08786	1.85425
Healthy	57.57644	0.44107	0.0363	0	0.38175	0.03148	0.03518		57.57644	11.4962	2.21956	0.01111	0	0.05655	0	0.38175	0.63759	0.03518
