group	Enterocloster	Collinsella	Clostridium_A	Clostridium_Q	Faecalimonas	Ruminococcus_B	Longicatena	Muricomes	Anaerotruncus	Lactococcus	Ruminococcus_H	Roseburia	Coprococcus	Ruminiclostridium_E	Mediterraneibacter	Methanobrevibacter_A	Flavonifractor	Alistipes_A	Coprococcus_A	Adlercreutzia
Healthy	0	0.50091	0	0	0	0	0	0	0	0	25.6241	2.24932	0	0	4.76707	0	0	0.09297	0	0
Healthy	0.09668	0	0.48612	0	0	0.007	0.24047	0	0.00635	0	0	0.98746	0	0	0.47439	0	1.89266	0.14862	0	0
Healthy	0	0.05353	0	0	0	0	0	0	0	0	0	3.00452	0	0.12586	0.55055	0	0.02162	0.01211	0	0
Healthy	2.0215	0	0	0	0	0.63939	0	0	0	0	0.04355	2.76864	0	0	1.52659	0	0	0	0.01124	0
Healthy	0.61488	0	0	0	0	0	0	0	0	0	3.01651	2.80463	0	2.57283	0.7453	0	0	0.10689	0.23488	0
Healthy	0.34602	0.14055	0.10133	0	0	0.00365	0.00213	0	0	0.16353	1.82639	1.91176	4.90142	0.02632	1.16049	0	0.03512	0	0.27285	0.01199
Healthy	0.78203	0.13524	0	0	0	0	0.003	0.08797	0	0	7.01945	0.62314	0	1.69832	0.01464	1.24695	0.07715	0.15474	0.01546	0
Healthy	0.21891	0	0	0	0	0	0	0	0	0	0	12.88273	0	0	1.76538	0	0	0	0.04728	0
Healthy	0	2.96233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.39512	0.66989	0.01804	0.0181	0	0.0722	0.0621	0.00383	0.04705	0	1.57928	0.28473	0	4.80294	0.09564	0.12133	0.80593	0.28626	0.14302	0.16413
Healthy	1.30319	1.40459	0	0	0	0	0.0029	0	0	0	1.04722	0.726	0	4.79832	2.41178	27.2102	0	0	1.12459	0.18193
Healthy	2.6543	0	0	0	0	0.35513	0	0	0	0	14.2435	0	0	0.08445	4.28731	1.07	0	0	0.03929	0
Healthy	1.89777	0	0	0.5766	0	0	0	0	0	0	0	0.03905	0	0.01501	0.03858	0	0.20631	0.24386	0	0
Healthy	0.15486	0.60626	0.06276	0	0	0.01181	0	0.00768	0.22385	0	4.44073	0.45274	0	0.09018	0.30867	0	0.11748	0.13014	0.02119	0
Healthy	0.04442	0.9362	0	0	0	0	0.00255	0.02234	0.02355	0	0.74199	0.03281	0	0	0.03376	0	0.14317	0.2858	0	0
Healthy	0.49708	0.34314	0	0	0	0	0	0	0	0	4.61929	0.0391	0	0.00181	0.17556	0.11554	0.01357	0	0.02037	0
Healthy	0.1611	0.22654	0	0	0	0.00321	0	0	0	0	0	10.38121	0	0	0.90989	0	0.02494	0	0.0697	0
Healthy	0.41217	0	0	0	2.00048	7.61221	0.06649	0	0	0	0	30.05763	0	0	0.59217	0	0.00427	0	0	0
Healthy	0.03837	0.05125	0	0	0	0	0	0	0	0	0	0.96065	0	0	0.13324	0	0.06392	0	0	0
Healthy	0.01547	0	0	0	0	0	0	0	0	0	0	2.56394	0	0	0.07041	0	0.10678	0.28609	0	0
Healthy	0.03666	0.25627	0.03574	0	0	0	0	0	0	0.02839	0.00877	6.30355	1.93054	0	1.49299	0	0.0173	0	0	0
Healthy	0.02052	0	0	0	0	0	0	0	0	0	0	0.00617	0	0	0.00761	0	0.30588	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00079	0.00656	0	0	0	0	0
Healthy	1.23268	1.40614	0.00734	0	0	0.00049	0	0	0	0.00112	0	8.13652	0	0	1.3312	0	0.01789	0	0.29099	0.50785
Healthy	0	0	0	0	0	0.00034	0	0	0	0	0	0.03925	0	0	0.01652	0	0	0	0	0
Healthy	0.03436	0.35658	0.03828	0.02202	0.00771	0.00512	0.00934	0.00375	0.03452	0.06248	27.5765	2.79789	0	0.04615	2.63085	0	0.09431	0.06943	0	0
Healthy	0.22505	0.06885	0	0	0	0	0	0.11427	0	0	0.61455	0.44782	0.32855	0	0.06165	0	0.01544	0.0038	0	0.09666
Healthy	0.13439	0.00477	0	0	0	0.04325	0	0	0	0	1.48634	1.19442	0	0	2.63541	0	0.03777	0	0.21474	0
Healthy	0.51148	1.22597	0	0	0	0.01073	0.04134	0.00495	0	0	0	4.80858	0	0	0.00231	3.0169	0.02049	0.22293	0.22995	0.08275
Healthy	0.118	0.53775	0.01429	0	0	0	0	0	0	0.00235	5.98499	6.24716	0	4.62491	0.39255	0.6898	0.02226	0.05173	0.15758	0.11011
Healthy	0.84429	5.47963	0	0	0	0.78748	0	0	0	0	0	6.83549	0	0	2.79899	0	0	0	0.60005	0
Healthy	0.20865	0.15829	0.02607	0	0	0	0	0	0	0	3.49228	4.87373	0.01187	2.19297	0.69005	0	0.0061	0	0.13304	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	27.428	0	0	48.6163	0	0	0	0	0
Healthy	0.0862	1.32765	0.02503	0.01959	0	0	0.10469	0.03714	0	0	1.97117	0	0	0.46847	0.00708	0	0.05289	0	0	0
Healthy	4.31906	1.28131	0.01096	0.18973	0.00791	0.12409	0.21905	0.03874	0.13436	0.00335	1.3861	13.20985	0	2.24205	0.00185	0	0.1527	0	0	0
Healthy	0.20471	0.16923	0	0.00044	0.08531	0.44291	0.00192	0.00665	0	0	1.41425	9.23758	0	0	0.01995	0	0.21574	0.00788	0	0.00902
Healthy	0.04198	0	0	0	0	0	0	0	0	0	2.0563	0.19347	0.09985	0	0.27906	0	0	0.2435	0	0
Healthy	0.14131	0.04813	0	0.08218	0	0.31613	0.02013	0.03511	0.3097	0	0.29148	0.03413	0	1.45047	0.01144	0	0.1219	0	0	0
Healthy	0	0.38855	0	0	0	0	0	0	0	0	0	16.7398	0	0	5.68451	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	15.6911	0	0	0	0	0	0	0	0
Healthy	0.70327	0.06394	0	0	0.13602	0	0.02485	1.5297	0	0.01041	0.04486	0.27922	0	4.2719	0.02537	0.18045	0.08609	0.21245	0.49597	0.07373
Healthy	0.11845	0	0.46822	0	0	1.66842	0.27504	0	0	0	0	1.00293	0	0	0.18027	0	1.8241	0.1754	0	0
Healthy	0.01327	0	0.15739	0	0	0.63178	0.03612	0	0	0	0	0	0	0	0.23749	0	0.01895	0.26543	0	0.00895
Healthy	1.23168	0.19125	0.01134	0	0	0	0.00495	0	0	0	1.50152	0.37428	0.70272	0.1691	1.22573	0.7215	0.01835	0.03646	0.17035	0.01758
Healthy	1.38003	0.09716	0	0	0	0	0.03193	0	0	0	8.67582	5.39867	0	0.46478	0.96855	0.45909	0.029	0	0.25428	0
Healthy	0	0.05511	0	0	0	0	0	0	0	0	0.16584	1.62026	1.87536	0.17387	0.47222	0	0	0	0	0.11224
Healthy	0.06	0.99273	0	0	0	0	0	0	0	0	2.44396	0.21143	2.2609	0.21898	0.16438	7.872	0.3819	0.22823	0.07206	0.08437
Healthy	0	0.0967	0.01549	0	0	0	0	0	0	0	0.0466	2.7956	0	0.04349	1.59078	0	0	0.00842	0	0.07281
Healthy	0.09623	0.10961	0	0	0	0	0	0.03851	0	0	0.25025	0.60275	0.53068	0	0.05475	0	0.01331	0.01811	0	0.23061
Healthy	0.12129	0.51819	0	0	0	0	0	0	0	0	2.69028	1.60608	0.04804	0.04541	0.08058	1.94601	0.25303	0.01668	0.01364	0
Healthy	0.0851	0.0158	0.28139	0	0	0	0	0	0	0	0	2.26607	0	0.06779	0.39809	0	0.06527	0.33294	0	0
Healthy	2.39342	0.46514	0	0	0.01108	0.01146	0.01114	0	0	0	2.0804	8.79597	0	0	0.00084	0	0.04242	0	0	0.37274
Healthy	0.12489	0	0.49893	0	0	1.75808	0.31189	0	0	0	0	0.91513	0	0	0.37596	0	0.04558	0.14441	0	0
Healthy	2.46682	0	0.18849	0.15405	0	0	0	0.12242	0	0	0	0	0	0	1.26924	0	0.57604	0.03321	0	0
Healthy	0.25844	2.95649	0	0	0	0	0	0	0	0	1.48594	2.2839	0	0	0.1337	0	0	0	0	0
Healthy	0	0.07727	0	0	0	0	0	0	0	0	0.10552	1.52097	2.13901	0.19193	0.42301	0	0	0	0	0.13828
Healthy	0.57856	0	0	0.02441	0	0	0	0	0	0	0	0	0	0	0	0	0.0778	0	0	0
Healthy	0.05757	0.11641	0	0	0	0	0	0	0	0	4.83289	2.78215	0	0.01463	0.39403	0	0.02115	0	0.01256	0.10145
Healthy	0.99093	0	0	0	0	0	0	0	0	0	0	1.57689	0	0.18227	1.03419	0.70003	0	0	0.01306	0
Healthy	0.10123	0.10052	0	0	0	0	0	0.0382	0	0	0.36093	0.66653	0.50945	0	0.07932	0	0.00622	0.02765	0	0.23063
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.38712	0	0	0	0	0	0.23882	0	0	0	0	0	0	0	0	0	0.00953	0	0	0
Healthy	1.61556	0	0.02824	0.02051	0	0	0.00059	0.00274	0	0	2.90357	1.56926	0	0.06944	0.36478	0	0.06911	0	0.10488	0.06274
Healthy	0.35445	6.02076	0.48092	0	0	0	0.01402	0	0.00258	0	5.63146	0.88543	0	0	0.29142	0	0.14181	0.01029	0	0.10486
Healthy	0.40063	0.32331	0.07404	0	0	0	0	0.00397	0	0.13997	2.81422	0.329	4.43618	0.32851	0.01791	0	0.04494	0.00361	0.06437	0.0012
Healthy	0.02801	2.40182	0	0	0	0.00851	0	0.02374	0	0	0	0	0	0	1.38272	0	0	0	0	0
Healthy	0.01969	0.01581	0.00656	0	0.0102	0.00033	0.00818	0.01939	0.00161	0	0	1.4293	0	0	0.03616	0	0.05422	0	0.00097	0.02431
Healthy	0.08257	0	0	0	0	0.00616	0.00441	0	0	0	0.00374	0.49353	0	0	0.27589	0	0.0045	0	0	0.00133
Healthy	0.07045	0.21576	0	0	0	0	0	0	0	0	0	3.12474	0	0.27268	0.82705	0	0.01899	0	0	0.14663
Healthy	0.57853	0.02785	0.13026	0.0739	0.37793	0.00174	0.00143	0.36646	0.02093	0	4.69367	0.15826	0.34607	2.34111	0.06628	0	0.0551	0	0.02062	0
Healthy	2.50659	1.468	0.26952	0.02267	0	0	0.03596	0.01601	0	0.05008	13.5725	0.62687	0	3.58994	0.0419	0	0.01996	0	0.08517	0.0434
Healthy	2.80821	0.50946	0.00688	0	0	0.04334	0.00041	0	0	0.03922	10.7028	0.83294	0.00079	0.03168	3.16716	0	0.01106	0.18439	0.45831	0.05413
Healthy	0.19353	0.02431	0	0	0	0.03534	0	0	0	0	0	3.35051	0	0	0.16934	0	0.02285	0	0	0
Healthy	2.2068	0.28597	0	0	0	0	0	0	0	0	5.98054	1.91958	2.65136	1.77014	0.15281	23.0782	0	0	0.31984	0
Healthy	1.20912	1.06541	1.08328	0.04381	0.62944	0.00354	0.01699	2.29875	0.36056	0.0253	2.00335	0.47073	0	0.17456	2.49582	0	0.48454	0	0.40609	0.2165
Healthy	0.33095	0.5663	0.28599	0	0.02837	0	0.00817	0.00709	0	0	2.72198	1.75471	0	18.1798	1.02735	5.69836	0.03129	0	0.18129	0.00595
Healthy	0.99309	0	0	0.36741	0	0	0	0.05714	0	0	0	0	0	0	0.02157	0	0.06199	0	0	0
Healthy	0.34206	0.02594	0	0	0	0	0	0	0	0	0.51417	0.23416	0	2.86789	0.33651	0	0	0	0	0.01034
Healthy	0.00355	0.18628	0	0	0	0	0	0	0.06114	0	0.62192	0.90842	0	1.74153	0.16264	0.19466	0.1449	0.01242	0.01272	0.03515
Healthy	0	5.47616	0	0	0	0	0.03603	0	0	0	0	0	0	0	0.008	0	3.97707	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	7.45679	0	0	0	24.9923	0	0	0	0
Healthy	0.38423	0	0	0	0	0	0	0	0	0	1.97228	1.82696	0	0	0.99702	0	0	0	0	0
Healthy	0.28087	0.85558	0	0	0.38143	1.1215	0.00719	0.06714	0	0	3.415	16.2612	0	0	0.17261	0	0.07107	0	0	0
Healthy	0.44459	0	0.12268	0	0	0	0	0	0	0	5.258	12.46828	4.51308	2.52358	0.17403	1.18571	0	0	0.02854	0
Healthy	0.01584	0	0	0	0	0	0	0	0	0.06598	1.98246	0.91265	2.66034	0.08286	0.13166	0	0.07391	0	0	0
Healthy	0	0	0	0	0	6.93441	0	0	0	0	0	0	0	0	0.41892	0	0	0	0	0
Healthy	0	0	0	0	0	0.20917	0	0	0	0	0	0	0	0	1.81283	0	0.01572	0	0	0
Healthy	0.28375	0.3458	0.04182	0.00198	0	0	0	0	0	0	4.95625	2.48874	0	0.00848	0.53935	2.25233	0.85776	0	0.03442	0
Healthy	0.04402	0.16564	0	0	0	0	0	0	0	0	2.4244	2.09605	2.40043	0.24207	0.08517	0	0	0	0.06058	0
Healthy	2.33179	0	0.17602	0.12357	0	0	0	0.10829	0	0	0	0	0	0	0.77797	0	0.54361	0.02589	0	0
Healthy	0	1.06121	0	0	0	0	0	0	0	0	0.00013	0	0	0	0.00522	0	0	0	0	0
Healthy	0.08354	0.02958	0.27435	0	0	0.00144	0	0	0	0	0	2.26459	0	0.08683	0.0302	0	0.04463	0.3247	0	0
Healthy	0.45943	0.04571	0.12913	0.03385	0	0.06939	0	0	0.00186	0	0	0	0	0	0.0735	0	0.14041	0	0	0
Healthy	0.28469	0	0	0	0	0	0	0	0	0	22.5618	0.92389	9.91631	0.44281	1.57848	2.85438	0	0	0	0
Healthy	4.11687	0	0.01091	0.01335	0	0.16797	0.00836	0.02021	0.04051	0	0	0	0	0.02502	1.22365	0	0.07789	0.15643	0	0.34761
Healthy	0	0	0	0	0	22.427	0.00052	0	0	0	0	0	0	0	1.5867	0	0.01949	0	0	0
Healthy	0.10462	0.09866	0	0	0	0	0	0.04351	0	0	0.31456	0.60554	0.52311	0	0.03822	0	0	0.02892	0	0.24802
Healthy	0.01279	0.26335	0	0	0	0.04239	0	0.00319	0	0	0	8.32478	0	0	0.87089	0	0.04172	0.00698	0	0.01852
Healthy	0.1121	0.59952	0	0	0	0	0	0	0	0	0.87754	0.79319	0.80401	0.06916	0.04046	0.72763	0.17107	0	0.01721	0.00293
Healthy	0.65421	1.5241	0	0	0	0.01906	0.00354	0.01261	0	0	2.79037	8.61767	0	0	1.36161	0	0.01791	0	0	0
Healthy	0.02641	0.12541	0.04904	0	0	0.00077	0.00164	0	0	0	1.65869	1.88429	0	0.36434	0.01081	0	0.04326	0.0676	0.18449	0.05605
Healthy	0.06683	0.14992	1.45673	0.06021	0	0.03216	0	0	0.03122	0	0	6.62147	0	0	0.35527	0	0.09334	0	0	0.00783
Healthy	1.45953	0.9515	0.01713	0	0	0.01289	0.0004	0	0.00874	0	8.78909	3.14604	0	0.01595	0.9099	0	0.02884	0	0.12355	0.0263
Healthy	0	0	0	0	0	0	0	0	0	0	8.98349	0.90012	12.7341	0	0.21106	0	0	0	0	0.04957
Healthy	5.26636	1.49629	0	0.11645	0.26975	0.00734	0.00029	0.13535	0	0	1.60415	9.63792	0	0	1.19487	0	0.0297	0	0	0
Healthy	1.26413	0.12359	0	0	0	0	0	0	0	0	0	1.75375	0	0	4.13498	3.75888	0.31563	0.09517	0	0
Healthy	0.03642	0.3354	0	0	0	0	0	0	0	0	0	0	0	0.16005	0	0	0	0.03717	0	0
Healthy	0.31612	0.70808	0.00482	0	0	0.01249	0	0	0	0	0	6.05215	8.58245	0	0.07551	0	0	0	0.80883	0.18915
Healthy	1.99837	0	0	0.0121	0.67805	2.51545	0.02546	4.71067	0	0	0	0	0	0	1.15769	0	0.01479	0	0	0
Healthy	0.0935	0	0.54743	0.0022	0	1.67065	0.32788	0	0	0	0	1.01762	0	0	0.28031	0	0.05229	0.12313	0	0
Healthy	4.03756	0	0	0	0	0	0	0	0	0	0.1859	0	0	0	0.49819	0	0.06224	0	0	0
Healthy	0.39297	0.30329	0	0.00481	0.00091	0.03259	0.00092	0.01408	0	0	6.24142	1.43171	0	0.00276	0.47045	0	0.18789	0.00063	0.35444	0.02241
Healthy	1.08436	0	0.02049	0.00269	0	0.15628	0.02869	0	0	0.01856	20.1583	6.69816	0	0.00342	0.70212	0	0.06746	0.02861	0.27757	0.12982
Healthy	0	0	0	0	0	0	0.14782	0	0	0	0.00365	0.00031	0	0.00269	0	0	0	0	0	0
Healthy	0.07588	0	0	0	0	0.01444	0	0	0	0	0	0	0	0	0	0	0.12743	0	0	0
Healthy	0.07873	1.26029	0.02854	0.01938	0	0	0.10439	0.0467	0	0	1.83865	0	0	0.45183	0.00697	0	0.06832	0	0	0.00124
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	17.6478	0	0	0	0	0	0
Healthy	0.60432	0.57097	0	0	0	0	0	0	0	0	1.66202	0.43439	0	1.41978	0.43952	0.02974	0.05226	1.87375	0	0
Healthy	0.16404	0.09532	0.00465	0	0.00029	0.00204	0.00159	0	0	0	0.02365	13.61528	0	0	0.0323	0	0.13478	0	0.05622	0.00497
Healthy	1.20074	0	0	0	0	0.05269	0	0.03443	0	0	0	1.13474	0	0	0.00625	0	0.1402	0.09143	0	0
Healthy	1.79812	0	0	0	0	0.08775	0	0	0	0	0.06049	2.45818	0	0	0.54708	0	0	0	0.02131	0
Healthy	2.02587	0	0	0	0	0.12276	0	0	0	0	0	2.3383	0	0	1.0772	0	0	0	0	0
Healthy	0	0.17338	0	0	0	0	0	0	0	0	1.91493	0.34639	0	0.08576	0.07644	0.22575	0.02102	0.18261	0	0.01262
Healthy	0.50252	0.36848	0	0	0	0	0	0	0	0	4.88648	0.10001	0	0	0.15293	0.1768	0.02417	0	0.01953	0
Healthy	2.31437	1.35939	0.07061	0	1.24318	0.0017	0.02121	0.02595	0.01408	0	6.45521	1.02189	2.90797	0	0.03048	1.52347	0.00648	0.07318	0.42384	0
Healthy	0.00659	0.05482	0	0	0	0	0	0	0	0	0.2232	5.90726	0.1918	0	0.04645	0	0.19359	0.08439	0	0
Healthy	0.29621	0	0.0105	0	0	0	0.00159	0.00155	0	0	3.30242	0.99718	0	5.85348	0.03958	3.94462	0.02422	0	0.04061	0.00088
Healthy	0.1533	0	0.03673	0.0086	0.01824	0.0278	0	0.03189	0	0	0	8.21918	0	0	0.85628	0	0.00697	0	0	0
Healthy	0.32096	0	0	0	0	0	0	0	0	0	2.50163	1.12183	0.07257	19.8647	0.0775	2.01869	0.66027	0.03176	0.0874	0
Healthy	1.60656	0	0	0	0	0	0	0	0	0	0.65508	1.41209	0.27785	3.3397	0.1795	1.14621	1.49119	0.24398	0.33183	0
Healthy	0.25025	5.08039	0	0	0	0	0	0	0	0	9.23247	0.6691	0	1.61187	0.88331	33.9196	0	0	0.76704	0
Healthy	0.13986	0.16436	0	0	0	0	0	0	0	0	4.74434	2.84342	3.93759	0.16704	0.16338	0	0	0	0.06382	0
Healthy	1.17837	0	0.05472	0.00699	0.526	1.03956	0.01304	0.00589	0	0.00237	12.1728	0.05679	0	0	1.98501	0	0.04109	0.02897	0	0
Healthy	0.62655	0	0	0.02461	0	0	0	0	0	0	0	0	0	0	0	0	0.04857	0	0	0
Healthy	0.10477	5.92399	0	0.04634	0	0.17567	0	0	0	0.69747	4.75855	0.27212	0	0	1.25134	0	0	0.17602	0	0
Healthy	0.00636	0.24759	0	0	0	0.05671	0	0.02337	0	0	0	8.25007	0	0	0.78836	0	0.03404	0.01153	0	0.02228
Healthy	0.19423	0.14199	0	0	0	0	0	0	0	0	2.24604	2.49439	4.23048	0.48813	0.07772	0	0	0	0.05075	0
Healthy	0.06457	0.03397	0	0	0	0	0	0	0	0	3.53112	3.02938	0	0	0.13434	0	0	0	0.02087	0
Healthy	0.09861	0.43197	0	0.01293	0.21606	0.05519	0	0.23239	0	0	0.80793	0.74716	1.26388	0	0.47061	0	0.17795	1.08128	0	0
Healthy	0	0.83018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.71866	0	0	1.68604	3.63561	0	0	0	0	0	3.57731	0	0	0.03084	0	0	0	0	0
Healthy	0	0	2.10579	0.03061	0.04376	0.15611	0	0	0	0	9.40414	1.0384	0	0	0	0	0	0	0.01951	0
Healthy	0.03249	0.29713	0	0	0	0.71125	0	0	0	0	0	0	0	0	0.02807	0	0	0	0	0
Healthy	0.35103	0	0	0	0	0	0	0	0	0	5.37699	12.45181	24.93134	1.62438	0.4011	2.31774	0	0	0	0
Healthy	14.72491	0	0.11754	0	0	0.02243	0.35819	0.00957	0	0	0.22163	0	0	0	0.20693	0	0.25123	0	0	0
Healthy	0.21029	7.26625	0	0	0	0.32796	0	0	0	0	0	0.87162	0	0	1.439	0	0	0	0	0
Healthy	0	0.15479	0.01048	0	0	0	0	0	0	0	2.01294	0.27952	0	0.08886	0.09291	0.22399	0	0.13755	0.01564	0.00446
Healthy	0.03506	0.21648	0	0	0	0.68567	0	0	0	0	0	0	0	0	0.14905	0	0	0	0	0
Healthy	0.21396	0	0	0	0	0.48371	0	0	0	0	0	0	0	0	0.33062	0	0.00399	0	0	0
Healthy	0.033	0	0	0	0	0	0	0	0	0	0.94823	1.02994	0.53299	1.19353	0.04746	0.07584	0.02598	0.02681	0	0
Healthy	0.17518	0.1778	0	0	0	0	0	0	0	0	2.16619	0.53647	0.48015	0.8383	0.03863	2.19226	0.01114	0	0.11605	0
Healthy	0.05271	0	0	0	0	0.31345	0	0	0	0	0	0	0	0	0.1417	0	0	0	0	0
Healthy	0	0.05029	0	0	0	0	0	0	0	0	0	2.89869	0	0.14278	0.47768	0	0.05364	0.01497	0	0
Healthy	0.52749	0	0.16194	0	0	0	0.03841	0	0	0.06046	0	0	0	0	0	1.21267	0.43512	0	0	0
Healthy	1.36684	1.17245	0	0	0	0.00513	0	0	0	0	0.0256	0.01599	0	0	0.05622	0	0	0	0.03137	0
Healthy	0.03238	0	0	0	0	0.25177	0	0	0	0	0	0	0	0	0.40924	0	0.00597	0	0	0
Healthy	0.02277	0.22338	0	0	0	0	0	0	0.039	0	0.62626	0.84484	0	1.75541	0.181	0.17934	0.13963	0.0358	0.00628	0.02834
Healthy	2.37083	0	0	0	0	0	0	0	0	0	0	0.3804	0	0.05325	0.94064	2.50338	0	0	0.23167	0
Healthy	0.01833	0	0	0	0	0	0	0	0	0	2.55493	1.85923	7.06375	0	0.09942	0	0.0555	0	0	0
Healthy	0.04959	0.00675	0.00491	0.00072	0	0	0	0	0	0	0	0.25496	0	0	0.02272	0	0.03307	0	0	0
Healthy	0.03471	0	0	0	0	0	0	0	0	0	2.05038	0.22913	0.04565	0	0.22682	0	0	0.244	0	0
Healthy	0.01215	0	0	0	0	0	0	0	0	0	1.90829	0.22262	0.03878	0	0.22178	0	0	0.25473	0	0
Healthy	1.58523	0	1.50369	0.07486	0	0.0327	0	0	0	0	0	0	0	0	1.50731	0	0.58378	0	0	0
Healthy	1.15387	1.6717	0	0	0	0	0	0	0	2.53879	0.01315	3.32747	0	2.21852	19.92163	0.03388	0	0	1.97248	0
Healthy	5.13583	0	0.63075	0	0	0	0	0	0	0	0	0	0	0.5425	2.01925	0.23581	0	0	0.40595	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.67795	0.23896	0.00303	0	0	0	0	0	0	0	8.5063	1.62477	0.51557	10.4021	0.18243	0.39922	0.17851	0	0.20103	0
Healthy	1.59485	7.42975	0	0	0	0.03526	0	0	0	0	3.1818	0.14085	0.06753	0.02127	6.55988	8.82705	0	0	1.76177	0
Healthy	0.04114	0.04489	0	0	0	0	0	0	0	0	0	0.98176	0	0	0.18094	0	0.06177	0	0	0
Healthy	1.81094	1.59069	0	0	0.04061	0.02763	0.00411	0	0	0	1.20861	4.26951	0.39217	0.22916	0.47159	0.70438	0	0	0.1484	0
Healthy	0.30427	2.93054	0.04169	0	0.00097	0.37268	0.12735	0	0	0.06108	0.01049	0.82125	0.22607	0	3.86664	0.06908	0.00747	0	0.01652	0.02552
Healthy	1.30937	2.71608	0	0	0.01823	2.49792	0.06516	0	0	0	4.56692	0.03872	0	0	0.27069	0	0.09086	0.00778	0	0
Healthy	0.94627	0.72906	0	0	0	0	0	0	0	0	5.47013	0	0	0	0.29043	0	0.03713	0.43458	0	0
Healthy	0.69221	1.19806	0.19492	0	0	0.00134	0.01873	0	0	0	0	2.78818	1.57454	0.10663	1.12939	0	0.00156	0.20955	0.4535	0.23569
Healthy	0	0	0	0	0	0.08035	0	0	0	0	0	0.1466	0	0	0.10317	0	0	0.22248	0	0
Healthy	0.17418	0.52432	0	0	0	0	0	0.00771	0	0	0	3.01473	1.69938	0	0.2232	0	0	0	0.04307	0.25053
Healthy	0.1157	0.01775	0.01602	0.00315	0	0	0	0	0	0	0.45602	3.68147	0	0.01928	0.05906	0	0.22467	0.01325	0	0
Healthy	0	0.06665	0	0	0	0	0	0	0.00676	0	0.36086	2.89399	2.20331	0	0.04799	0	0.13062	0.23892	0	0.03333
Healthy	0.89996	0	0.49936	0.05797	3.06146	0.14425	0.03493	0	0.3016	0	30.0288	0.6104	0.06247	0.03554	0.05215	0	0.08338	0.60587	0.27147	0.0582
Healthy	0	0.05941	0	0	0	0	0	0	0	0	0.20737	5.5694	0.21158	0	0.12795	0	0.18105	0.08504	0.0109	0
Healthy	0.98975	0.19343	0.02331	0.01558	0	0.02549	0.00059	0	0	0	5.55866	2.54248	3.52246	2.19214	1.17326	0	0.06888	0	0.12057	0.00877
Healthy	0.46185	0.07404	0.07993	0.02797	0	0.08197	0	0	0.01801	0	0	0	0	0	0.0797	0	0.13907	0	0	0
Healthy	0.15139	0	0	0	0	0	0	0.01227	0	0	1.37473	0.32501	0.08022	0.25011	0.23378	0.61813	0.01078	0.03789	0	0
Healthy	0.89148	2.19658	0	0	0	0.06903	0	0	0	0	10.8392	6.18168	0	3.3517	0.32195	0.41728	0	0	0.06906	0
Healthy	0.27708	0.46461	0.04135	0	0	0.70634	0	0	0	0	7.78317	0.05275	0	1.59663	0.37812	0	0.10278	0.16726	0.01111	0.02517
Healthy	0.25276	0	0	0	0	0	0	0	0	0	0	0.11881	0	0	0	0	0	0	0	0
Healthy	0.05051	0	0	0	0	0	0	0	0	0	1.13934	1.00804	0.61333	1.21595	0	0.0551	0.02379	0.03013	0	0
Healthy	0.12666	0	0.55105	0	0	1.77495	0.29538	0	0	0	0	1.0302	0	0	0.18975	0	0.06234	0.15487	0	0
Healthy	0.34307	0.96172	0	0	0	0	0	0	0	0	5.22613	1.17674	1.44123	0	0.11798	9.94258	0.2434	0.02269	0.22813	0.01223
Healthy	0	0	0	0	0	0	0	0	0	0	0.23527	0.42259	0	13.7157	0	1.00191	0	0	0.40917	0
Healthy	1.83937	1.0851	0.33045	0	0	0	0.0058	0	0	0.00129	0.00297	1.00784	0	0.39148	2.35611	0	0.02536	1.88669	0.11168	0
Healthy	0.74743	1.94975	0	0	0	0	0	0	0	0	0	5.64872	0	0	0.53914	0	0	0	0.11757	0.59508
Healthy	0.44287	0.07071	0.1292	0.02574	0	0.10272	0	0	0.00193	0	0	0	0	0	0.28218	0	0.16888	0	0	0
Healthy	17.06955	0	0.12396	0	0	0.02075	0.53413	0.00585	0	0	0.22695	0	0	0	0.47168	0	0.32833	0	0	0
Healthy	0	0.11757	0	0	0	0	0	0	0	0	0.17737	1.65309	2.07003	0.16517	0.42066	0	0	0.01372	0	0.13265
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.59479	0	0	4.08993	0	0	0	0	0
Healthy	0.0973	2.50788	0	0	0	9.5521	0.4665	0	0	0	0	0	0	0	0.43225	0	0	0	0	0
Healthy	0	9.32573	0	0.02085	0	0	0	0	0	0	20.7775	8.32045	0	0	2.77161	0	0	0	0	0
Healthy	0.00918	0.48068	0	0	0	0.05617	0	0	0	0	0.79865	1.61149	0	0.23482	0.08308	0.06225	0.18977	0	0.00758	0.03046
