s	Streptococcus_parasanguinis_D	Clostridium_Q_symbiosum	Enterocloster_clostridioformis_A	Muricomes_sp000509105	Enterocloster_asparagiformis	Schaedlerella_glycyrrhizinilyticum	Longicatena_innocuum	Gordonibacter_pamelaeae	Enterocloster_sp000155435	Eggerthella_lenta	Alistipes_putredinis	Ruminococcus_H_sp003531055	Barnesiella_intestinihominis	Alistipes_shahii	Alistipes_obesi	Parabacteroides_johnsonii	Paraprevotella_clara	Alistipes_A_indistinctus	Coprobacter_fastidiosus	Paraprevotella_xylaniphila
Healthy	-1.19907681818678	-0.769065961715635	-0.36133107215461	0.610076453903049	-5	-5	-1.28224630678928	-5	-1.92554928104541	-1.40837896178668	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.50224128171273	-0.0360375458560627	-5	-5	-5	-5	-2.59345981956604	-5	-5	-0.871213141357402	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.47095482923423	-1.63714069704132	-5	-5	-5	-5	-2.27083521030723	-5	-5	-5	1.23056922983101	0.326264155448813	0.331524470427711	-0.0161843422446691	0.505645063163898	-5	-5	-0.725172744561896	-0.932445623306496	-5
Healthy	0.228941606019496	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.533933524341453	0.109085594404791	-5	0.0113716460047827	-5	-5	-5	-5	-5	-5
Healthy	-2.26921772433361	-5	-5	-2.90657831483776	-2.72353819582676	-5	-5	-5	-5	-5	-5	-5	-5	-0.151693854874717	-5	-5	-5	-0.701998888592482	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.889181204096262	0.742436029008017	0.427988924372545	-0.739785461604827	-0.91456670258301	-5	-0.80955624029331	-5	-5	-5
Healthy	-0.851335660017764	-5	-5	-2.72124639904717	-5	-5	-2.39361863488939	-5	-5	-2.10957898119909	-5	-2.6345120151091	0.583527488700029	-5	-0.878112014896319	-5	-0.49656343169664	-0.728019069990595	-2.44611697335613	-1.39534202795213
Healthy	-5	-1.70136521687556	-5	-1.38038499425719	-5	-5	-2.23284413391782	-0.850196061772978	-5	-1.95939765988593	-0.733627168775397	0.291899182861348	-5	0.0103593287799598	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.615378678616524	-5	-0.116815699222763	0.334133944436223	0.386143893943516	-5	-0.640411130384966	-1.74472749489669	-1.87876854485038	-1.51827080303998
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.58275858684145	-1.1008911418066	0.251840114364456	0.397462021800941	0.424156118360894	-5	-0.149366015891897	0.131762977530949	-1.64493179365115	-1.66938333270556
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.09553581805774	-5	-5	0.263638435309081	-5	-5	-5	-0.577886405303168	-5	-5
Healthy	-5	-5	-5	-1.94923368876696	-1.83803338363593	-5	-5	-1.53835143193654	-5	-5	-5	0.650265743353409	0.709922608524059	-0.110866444033276	0.464447815005156	-5	-5	-0.899147173342699	-5	-5
Healthy	-2.45345733652187	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.134061418251189	-1.04503426894158	-0.407867673979884	-0.993576747492357	-0.585310706679955	-5	-5	-3.18045606445813	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.103365786103795	1.06965366951285	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.230570975277065	0.496240315776602	-0.125860418238029	-5	-5	-5	-0.139302725947961	-5	-0.309139691727956	-0.934532327534349
Healthy	-5	-5	-5	-1.53106219433454	-2.12205304837081	-5	-5	-5	-5	-5	0.572700870012037	-5	0.444428929734817	0.0601461248917508	0.268053506818963	-5	-5	-1.79778422419887	-5	-5
Healthy	-5	-1.46382046786277	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.75795576063045	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.883899805910637	-0.313739209223804	0.13236536780746	-0.163479673099451	0.282409104565554	0.454111273612046	-5	-5	-1.15187248943213	-5
Healthy	-1.7562180839062	-0.397018112066593	-5	-0.827513830313065	-1.73329803311591	-5	-5	-5	-2.49485002168009	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D015212	-0.211527587708998	-5	-5	-5	-1.79942307324515	-5	-5	-1.26424146255626	-5	-2.20342566678957	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.198575707793503	0.300369365845536	-5	-5	-5	-5	-5	-5	-5	1.01162583692634	-5	0.490843032770725	-0.437838038538144	-1.1329451995233	1.31929161025765	-5	-0.574433176034741	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.80109897951491	0.0251706393284821	-5	-5	-5	-5	-5	-5	-5
D015212	-5	-1.42782568638694	-2.33348201944512	-2.91721462968355	-2.12609840213554	-1.73969005420508	-2.9100948885606	-5	-2.62160209905186	-5	1.03221610654244	-5	-5	-0.427523390534254	-0.302430680210019	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.547977656796681	0.236695936398234	-0.808744657753735	0.188261772966974	-0.416155367465798	-5	-0.101296753029158	-1.74064507269197	-5	-0.777465606618287
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.1241751188379	-0.919301377128871	0.0341630350262894	-0.0585332910680826	-0.163340480204668	-0.482896514962791	-5	-2.32513885926219	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-0.904238040522499	-5	-5	0.529662583345635	1.03358095771958	0.107715221552831	-0.806346775092801	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.802912504550111	-5	-1.41060897686307	-1.44177157819667	-5	-5	-5	-1.62433638603911	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-2.07262963696098	-5	-2.22694530663574	-5	-0.989784874785773	-3.15490195998574	-1.94923368876696	-5	-1.63940658643475	0.458615189591994	-5	-5	-0.243295444427843	-1.18869315991866	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.58335949266172	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.20906735335267	-5	-5	0.415056858110851	0.315558934620779	-5	-0.140315424041779	-5	-1.12188051530283	-1.01524772188459
Healthy	-0.253217948183684	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.610275727529039	-0.610780739974902	0.117108819239477	-0.427918742843672	-0.187768686902983	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.293523865702246	-0.103005570130861	-2.73048705578208	-5	-5	0.715641559312021	-5	-1.48188105285685	-0.76157750411452
Healthy	-5	-5	-5	-0.444675762776652	-5	-5	-5	-5	-5	-5	-0.339542457251652	0.412274021161334	-0.372460050801039	-0.924708581116698	-5	0.804634123473607	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.142427011569221	0.175097035177379	0.294448589479347	0.615964773253728	0.743434501401703	-1.58686794956513	-0.906823550303751	0.288807947483479	-5	-2.27984069659404
Healthy	-1.2498774732166	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0244035626829657	-5	0.0217184022885424	-1.01112903393535	-5	-2.05403929642243	-0.823098813608653	-5	-1.33564012544886	-5
D015212	-1.44345629151649	-0.00218564887933446	-0.520755899055176	-0.283412422324308	-0.422841516926968	-0.345207601268819	-1.83863199776502	-5	-1.13655817138629	-2.23433144524099	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.85387196432176	-2.01233373507373	-5	-5	-5	-2.92811799269387	-5	-5	-5	-2.14874165128092	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.36281057785124	-5	-5	-1.66534523311676	-2.19586056766465	-5	-1.52287874528034	-1.41566877563247	-2.67778070526608	-2.73518217699046	0.264132797169258	-5	0.461612562883373	0.579125942800267	-0.192478501565002	-5	-0.979265914588484	-0.379562022661538	-5	-1.66274046024972
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.14750968392923	0.302179353813201	-5	0.454276095308442	-5	-5	-0.0856303945700914	-1.56944123047724	-5	-1.12644690648638
Healthy	-1.16723569505947	-5	-5	-5	-5	-5	-3.42021640338319	-5	-5	-5	0.126160640760772	-2.37468754903833	-0.278164662845079	-1.11165198982195	-1.87289520163519	-5	-1.2673650324608	-2.17457388223218	-2.70553377383841	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.623677169824116	-5	-0.0979590143128659	0.333521833738161	0.411146437530259	-5	-0.625379945568628	-1.53106219433454	-1.86423148543218	-1.86710023005552
Healthy	0.126667042330828	-5	-5	-1.93367407463796	-1.57462883356106	-5	-3.05060999335509	-5	-2.64397414280688	-5	0.319524530011508	1.04051175376721	-0.0789433178579133	-0.291791624695515	-0.848967418243558	-0.665184487493788	-0.735914485844605	-3.09691001300806	-1.47964749591668	-1.36491856398913
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.543731646086147	-5	-5	-5	-5	-5	-5	-5	-5
D015212	-0.595012426764974	-1.31740370853945	-5	-5	-1.59380057633669	-1.35203054163703	-2.89962945488244	-2.08354605145007	-5	-5	0.547024808082094	-5	-5	-0.848538212875669	-0.512847478353144	-5	-5	-5	-5	-5
Healthy	-2.27327279097343	-1.49120103459609	-1.16456310519814	-5	-0.997704317445066	-5	-5	-5	-5	-5	1.12798901570884	-5	0.308276211050782	0.315695415085088	0.212605711260013	-5	-5	-5	-0.478783436432743	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.38047372957722	-0.444554870202131	0.433531426408149	0.64009566784166	0.478798730538493	-5	-5	-0.582030357785263	-0.977736634318741	-5
Healthy	-5	-1.68634365338197	-5	-1.30198649606082	-5	-5	-2.28903688100472	-1.33142773081544	-5	-3.22184874961636	1.24732526727414	0.547972737884089	0.629293363899341	-0.255832236940731	0.0568743734613134	-5	-5	-0.927970799172078	-1.4789927475914	-5
Healthy	-5	-0.350898905256131	-5	-5	-1.12714475529519	-5	-5	-5	-2.63638802010786	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	0.0463702818402198	0.330235148234932	-5	0.035569810587602	-5	-5	-5	-0.672743264574467	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.58670023591875	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.942225394038726	-0.195206550626594	0.745491701575183	0.421554572419877	0.247015290531831	-1.20217868863598	0.0743848563307255	-1.67386904328921	-0.390886034599468	-0.385102783966865
Healthy	-2.53461714855158	-1.60835929650761	-5	-0.990591600848133	-1.61065668874792	-1.87516985058614	-2.51286162452281	-1.99353395775077	-1.64994590642097	-5	0.599824143699002	0.412517665578501	0.904948584763342	0.263922348230042	-0.20809190737981	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.12003434716303	0.294607293841392	-5	0.42384200495714	-5	-5	-0.191755257433686	-1.6087119514047	-5	-0.891671805733816
Healthy	-1.54898154784454	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.05090287488708	-5	0.870422049278635	-0.136355999710957	-0.412311479720332	-5	-0.0733900609694826	-0.0478083347994993	-1.19260028724051	-0.662660560611581
Healthy	-1.86646109162978	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.570021751926688	-0.17753769424133	-0.924672065836741	-1.23321548450214	-1.64359167296102	-1.33564012544886	-5	-1.3272558016934	-5	0.310869542802669
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.36507970598388	0.593694687645812	-0.223356919494438	-5	-0.346951584027134	-5	-0.721658030939093	-5	-0.401614440050756	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.144658256472615	-5	-5	-5	-5	-5	-5	-5	-5	-0.373628832690056
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.381528411759571	-5	0.132035438327499	0.148355826449405	-0.326803935094689	-5	-5	-5	-5	-5
Healthy	-5	0.154649127015742	0.296566475752207	-5	-0.0125348438904256	-5	-5	-5	-0.692054924154069	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.04253638427007	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.285837953901147	0.67529980445741	0.232947852768691	-5	-1.6857113390525	-5	-0.0405722098081269	-5	-5	-0.930627945691485
Healthy	-1.75920122888267	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.730751599508088	-0.214413935650316	0.516988601573929	-0.492211570571857	-1.22388020094701	0.0323527848404243	-5	-1.31407920780546	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0383321638748314	-0.045468057373086	0.116836783881747	0.327127930483589	-0.0169513522399319	-5	-0.14296316570981	0.349883368135443	-5	-0.752444053071845
Healthy	-2.05700040663396	-1.30971529748737	-1.42285301517247	-5	-0.912751132204342	-5	-5	-5	-5	-5	1.13561631009677	-5	0.316287034151009	0.283782757095989	0.208618692973829	-5	-5	-5	-0.447149345539439	-5
D015212	0.505986546123102	-2.01592296609717	-5	-2.59687947882418	-1.65227978296596	-2.60032627851896	-2.40782324260413	-0.688246138944246	-5	-1.29208933428689	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.490917365483254	-5	-5	-2.14086170270547	-5	0.0227004932815382	-5	-1.20537255533549	-5	-1.49066304198236
Healthy	-2.31247103878537	-5	-5	-5	-5	-5	-2.31247103878537	-0.986657095654653	-5	-1.90308998699194	1.05335545805715	0.107121744620574	-5	0.590817322856935	-5	-5	-5	-5	-5	-5
Healthy	-2.89619627904404	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.289649143191757	0.724135725564251	-0.0747085405572633	-0.48922717899185	-1.03815194098168	-0.989445648459678	-0.599669278102556	-5	-5	-2.28232949699774
Healthy	-5	-1.68529030704483	-5	-5	-0.956912927833671	-5	-5	-5	-5	-5	1.17436542253998	-5	0.499788772584476	-5	-0.393038529872706	-5	-5	-5	-5	-5
Healthy	-5	-0.195587940862286	0.26223032659834	-5	-1.91221858219046	-5	-5	-5	-5	-5	1.04707656571341	-5	0.508625320566583	-0.454124095303583	-1.07784567476894	1.32284567450739	-5	-0.543740275733528	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.449438284878223	0.0854332974169896	0.204204119061342	-0.216704000647154	-0.940663822610712	-5	-5	-5	-5	-5
Healthy	-2.14935376481693	-5	-5	-5	-5	-5	-0.944698135652559	-5	-5	-5	-5	-1.05655495097497	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.30891850787703	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.11581047404943	-5	0.402338774575134	0.621520048730979	0.504111860497502	-5	-5	-1.83179725315737	-1.30320691491826	-5
Healthy	-1.68172791978837	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.12492820483942	-5	0.425676027749186	0.582107699613916	0.493324186802334	-5	-5	-1.50751898987112	-1.23574912456123	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.24608994498966	-0.154238616703852	0.721521263884378	0.481636082950659	-0.619155873535334	-1.33254704711005	-5	-0.552826458417537	-5	-5
Healthy	-1.15465386258859	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.07112353831515	0.260352872287738	-5	0.729040803608595	-0.400433488998382	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.699155842607719	-0.397788032197703	-5	-0.0890236071283512	0.477318090272104	-5	-5	-1.41964533889341	-5	-5
Healthy	-0.156555422589379	0.263373282355967	0.352508599076021	-5	-5	-5	-1.03654273988329	-5	-1.87095494011204	-5	0.307883093469369	-5	-5	-5	-5	0.81360767250921	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.809088131346346	1.4339379205461	0.0377411478204483	-0.458283500753518	-0.0387782999863983	-0.623769887086938	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.172436536532309	-5	-0.928375701460248	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.81050968630063	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.11502140200089	-5	0.422113594696832	0.62198178435773	0.474833747247112	-5	-5	-1.96657624451305	-1.35931984672233	-5
Healthy	-5	-0.803851460300874	-5	-0.969400278034049	-0.80046421880166	-5	-5	-5	-5	-5	-5	-5	0.420422817919038	-1.16121385505341	-1.21631076365268	-5	-5	-1.45382763168306	-5	-5
Healthy	-1.27319131747504	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.43816405518384	0.833776096237015	0.620966356680568	0.0441476208787228	0.0686533118371618	-5	-5	-5	-1.67182433856168	-5
Healthy	-5	-5	-5	-5	-0.932557157223619	-5	-2.10679324694015	-5	-1.37253172754029	-5	1.12423384780094	0.168577028144415	0.824515026943301	0.356328036306599	0.646442938401499	-5	-5	-1.20335629621488	-1.31912082557319	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.301739487290412	-0.263372466708266	-5	-0.501565379795642	-5	-5	-0.598547760571659	-0.748897374585861	-1.01063918622375	-2.25336580106242
Healthy	-1.3612113328426	-1.68803433963163	-5	-5	-5	-5	-2.12033079436795	-5	-5	-5	1.22029929248956	0.308036964469454	0.315201782805588	0.0283109233085081	0.489208709748568	-5	-5	-0.633147630487736	-0.925878694093702	-5
Healthy	-1.06991736660763	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.588934690429619	-1.14333151638846	-5	-1.39739747957974	-1.57057073561821	-5	-5	-1.82710530224782	-0.833362705768195	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.546311883228187	0.387334646075405	-1.0706321707599	-0.0394103191160457	-5	-5	-0.215247234325595	-0.609506473495827	-1.10846254232744	-1.71624661666747
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.95467702121334	-5	-5	-5	-5	-5	-2.25336580106242	-5	-5	-5	1.11126621119696	-0.0503855845325127	0.758903569601673	0.263325916574461	-0.203501987222088	-5	-5	-1.21091308491197	-1.77134304189106	-5
Healthy	-2.26280735729526	-5	-5	-5	-5	-2.40671393297954	-2.67985371388895	-1.7535014192042	-5	-2.38195190328791	0.611349377741325	0.698424187622053	0.37837972925074	-2.01772876696043	-0.359061651381012	-5	-0.136802091881995	-1.87419354186047	-5	-0.662820374590166
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-2.01278077009199	-5	-5	-1.68381990110655	-2.47108329972234	-5	0.776893596270952	0.601614611187676	-0.0538770196330483	0.351923794570147	-0.285192611383324	-1.37706103078851	0.28355223265206	-2.1266793981846	-0.587002167129946	-0.253638293463538
D015212	-5	-2.18442225167573	-1.42319810417109	-5	-1.53135733160849	-5	-3.13076828026902	-5	-1.71466777235612	-5	-5	-5	-5	-0.307082612690504	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.00909804758752396	0.634718030283698	0.630465505469233	-1.26784758193479	-5	0.851157409398891	-5	-5	-5	-5
Healthy	-1.77340009479264	-5	-5	-1.84985783815144	-5	-5	-2.76700388960785	-5	-5	-5	-5	-0.122697778116138	0.913700497324392	-0.643190441806021	-0.827192811630913	-0.573082286119184	-0.233535100161703	-1.22665245801918	-5	-0.95311480916229
Healthy	-1.26304604621685	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.06557261957577	0.252474374674526	-5	0.725101064075223	-0.443962982544264	-5	-5	-5	-5	-5
Healthy	-5	-5	-2.48811663902113	-2.95860731484177	-1.03428102975578	-2.07572071393812	-5	-5	-5	-5	0.674966717471432	-1.93404701968613	0.727468055160489	-0.015216236113748	-5	-2.44129142946683	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.534636482911536	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0900109619030407	0.171618232117797	-0.887629634474168	-5	-1.25476901547186	-5	-5	-5	-1.87289520163519	-5
Healthy	-1.57267621364275	-0.675223841183543	-1.29328221766324	-1.6976690713156	-1.65345144145153	-0.763387171800231	-2.7619538968712	-1.69357497244931	-1.79997073344623	-1.15515019919336	-1.53372567821071	-0.0329718033178825	0.557472312581898	-0.838063294754219	-5	-5	-5	-5	-1.46660929198245	-5
Healthy	-5	-1.81901441921327	-5	-1.54500278269054	-5	-5	-1.97142874730746	-0.785527049476623	-5	-1.73802380860219	-0.7549317242816	0.299077803842729	-5	0.00102806015147108	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.80354745829661	-5	-2.63827216398241	-5	-5	-2.65955588515988	-5	-2.43889861635094	-5	0.816635632694846	-5	0.596351842416913	0.127972519896035	-5	-0.0875069262294416	-0.656453556811743	-5	-5	-1.42608455957845
Healthy	-0.339428576303884	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.371187969667537	-5	-1.03193753992355	-1.33611070137734	-5	-0.292889908735527	-0.486582617141494	-5	-5	-1.23336411368973
Healthy	-0.925073902876045	-1.62782471388494	-5	-2.38615817812393	-2.18842499412941	-5	-3.13076828026902	-1.67407404422853	-5	-5	0.480258530780078	0.642156744732744	0.354444598988735	-0.0265303895033429	-0.521722168080395	-5	-5	-5	-5	-5
Healthy	-1.14170347546611	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.754151788281267	0.882121362018377	0.33693179746288	0.0217307954174529	-1.32762502125392	-5	-5	-2.3045183235098	-0.971550757276492	-5
Healthy	-1.88041422503822	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.42139516826448	-5	-0.418118578641812	-0.691777180778978	-1.76220500672608	-5	-5	-3.56863623584101	-0.671416550285798	-0.340426048565447
Healthy	-1.30592153791924	-0.991527580697278	-5	-2.04769199033787	-2.63827216398241	-3.76955107862173	-3.67778070526608	-1.85761053388116	-5	-3.05551732784983	0.536518041205679	0.899339449137997	0.0857471146349362	-0.358406921002648	-1.07406940213153	-5	-5	-5	-5	-5
Healthy	-1.08433639649423	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.523244267370886	-0.362500263817476	0.244853323089937	-0.581450137950258	-1.02881695914384	-5	-5	-5	-1.57495512544861	-5
Healthy	-5	-5	-5	-5	-1.7956086680807	-5	-5	-5	-5	-5	0.604059649691205	0.823401188521105	-5	-0.318550713026404	-0.00508923339678236	-5	-5	-1.1073489661227	-0.739332463009988	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.43191566868461	-5	-5	-5	-5	-0.373033796219044	-5	-5	-1.53298418156156
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.74472749489669	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0819749083492319	-0.0918689949466466	0.123449814369938	0.33790630452603	0.0304499394219924	-5	-0.0464577514766281	0.3402913908432	-5	-0.72584215073632
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.685545590207619	-0.0719576679951103	0.533991818296187	-0.239080172365344	-0.232384099741132	-5	-0.710255014844884	-5	-1.29705275381844	-1.40395299245456
D015212	1.64991006387782	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.145323599191201	-5	-5	-5	-5	-5	-0.27877488190383	-5	-5	-5	-5	1.22113792301919	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.412569677628595	-5	0.550530419072563	-0.110289412652089	-0.0623717931421222	-5	-5	-1.63695240547891	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.63469925136201	-1.04224908912272	-5	-2.28316227670048	1.0509830180152	0.101918833680424	-5	0.592283374155119	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.42794353270748	0.50808644512478	0.200338779431087	-0.273395029886437	-0.299988937677888	-1.73142202811716	-5	-5	-1.39383368539238	-5
Healthy	-1.1791420105603	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.178401324161976	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-0.986236145266067	-5	-5	-5	-1.39469495385889	-5	1.11583375819121	0.133145949606375	0.8274280797833	0.362199638868887	0.650116080466561	-5	-5	-1.0879374444115	-1.17587416608345	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.52578373592374	-5	-5	-5	0.0494157367527754	-5	0.00964207926614246	-0.584659327467594	-1.34524606674707	-5	-5	-1.10690433390377	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.72101788313456	-5	-5	0.662243927316987	-5	0.0552521535586481	-5	0.155360332980265	-5	-5	-5	-1.58871708698262	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.199860532501006	-5	-0.335621313013262	-0.39384444071332	-2.15676722190199	-5	-1.56783273055741	-5	-1.11176432672943	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.788130174181305	-5	-0.557677044254425	-0.515202075668116	-5	-5	-5	-5	-5
Healthy	-1.74787544749436	-5	-5	-5	-5	-5	-2.2020403562628	-5	-5	-5	0.916068966734272	0.263782780904469	0.401359177432601	-0.542481428286001	-0.689604105989774	-5	1.17114144387689	-1.36431523745278	-0.831531981145516	0.266732516828311
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.152392317938724	-5	0.549358894342465	0.552096079170465	0.470948247885785	-1.70049270129951	-0.524822939238988	0.176070991506946	-5	-1.41861931129001
Healthy	-0.740071809625247	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.828185818948853	0.270995418045966	0.565124966833986	-5	-5	-5	-5	-5	-0.767893707385342	-5
Healthy	-2.45469288353418	-1.21161948468044	-5	-0.632550892731396	-1.61118858652648	-5	-2.36957212497498	-5	-1.58169870868025	-5	0.717672998940388	-0.139841738681722	-5	-0.341311441250405	-5	-5	-5	-0.624647360767241	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.390972179440233	-0.0843785886572701	-5	-0.732452827889227	-0.910907744157281	-5	-0.645238688448411	-5	-5	-5
Healthy	-5	-1.27942727963574	-5	-5	-1.84863014975254	-5	-5	-5	-1.63638802010786	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.79371395558757	-5	-5	-3.08618614761628	-2.06651271215129	-2.55752023093555	-3.74472749489669	-5	-5	-5	0.0466434156707119	0.354006579382223	-5	-5	0.402658515775123	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.969951460398351	-5	-5	0.130111739014109	-5	-5	-5	-0.827805871533069	-5	-5
