group	Bacteroidales	Enterobacterales	Pseudomonadales	Lactobacillales		Bacteroidales	Lachnospirales	Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Erysipelotrichales	Acidaminococcales	Pseudomonadales	Peptostreptococcales
Healthy	34.50608	0	0	2.25836		34.50608	15.8757	0	0.83149	2.25836	0.01054	0.07085	2.27543	0	0
Healthy	63.55773	0	0	0		63.55773	24.02851	0	0	0	3.23814	0.09727	0	0	0
Healthy	77.7602	0	0	0		77.7602	3.73018	0	0	0	0	0.26286	0.11775	0	0
Healthy	26.36217	0	0	0.16003		26.36217	35.25653	0	0	0.16003	0	0	0	0	0
Healthy	53.52142	1.22721	0	0		53.52142	0.82863	1.22721	7.17834	0	0.23542	0.31186	0	0	0
Healthy	53.23884	1.57391	0	0		53.23884	13.08515	1.57391	0	0	1.76629	0	0	0	0
Healthy	49.92278	1.95493	0	0		49.92278	15.20616	1.95493	0	0	3.06521	0	0.83159	0	0
Healthy	89.09289	0.36136	0	0.223		89.09289	1.20825	0.36136	0	0.223	0.11586	0.02717	0	0	0
Healthy	65.07545	0.07258	0	0.0145		65.07545	6.64336	0.07258	0	0.0145	1.40445	0.00617	0	0	0
Healthy	64.06727	0	0	0.09398		64.06727	9.28995	0	0	0.09398	3.70084	0	0	0	0
Healthy	48.80242	0.10591	0	0.03503		48.80242	5.98464	0.10591	9.16536	0.03503	0.76266	0	0	0	0
Healthy	39.68736	0.30785	0	0.1806		39.68736	21.33333	0.30785	2.55681	0.1806	0.00608	2.75207	0	0	0
Healthy	3.37609	0	0	0		3.37609	14.7844	0	0	0	0	0	0	0	0
Healthy	22.54515	0.43259	0	0.85733		22.54515	19.27721	0.43259	0	0.85733	0.19696	0.00847	0	0	0.12562
Healthy	61.90876	0.31284	0	1.93799		61.90876	21.62777	0.31284	0	1.93799	0.49362	0.08712	0	0	0
Healthy	65.77098	2.88551	0	0.24015		65.77098	13.32261	2.88551	0	0.24015	1.28976	0	0	0	0
Healthy	52.17961	1.34659	0	0.72561		52.17961	5.42416	1.34659	0.18057	0.72561	0	0	0	0	0
Healthy	4.39774	0	0	18.30827		4.39774	27.43436	0	0.10792	18.30827	0.02111	9.57826	0.20431	0	0
Healthy	49.23491	0.23505	0.1721	0.41061		49.23491	17.37687	0.23505	0	0.41061	0.98327	0.24053	2.06491	0.1721	0.27774
Healthy	88.84668	0.54344	0	0.26034		88.84668	1.05575	0.54344	0	0.26034	0.1305	0.00982	0	0	0
Healthy	46.5767	0.06071	0	2.36562		46.5767	10.27839	0.06071	0	2.36562	1.67474	3.66131	0.19486	0	0.17155
Healthy	8.0179	0	0	0		8.0179	68.64843	0	0	0	0	0.36672	0	0	0.14174
Healthy	71.53509	0.20425	0.30961	0.18192		71.53509	15.82956	0.20425	0	0.18192	0.06756	0.11481	0	0.30961	0.46071
Healthy	34.82541	0	0	0		34.82541	23.39615	0	0	0	0	0	0	0	0
Healthy	23.7146	0.10072	0	1.34408		23.7146	31.93906	0.10072	0.42284	1.34408	0.25126	0.13656	0	0	0.21757
Healthy	38.55289	54.4802	3.74301	0.22569		38.55289	0	54.4802	0	0.22569	0	0	0	3.74301	0
Healthy	23.71179	24.8113	0	0		23.71179	14.42117	24.8113	0.07371	0	0.06847	0.12072	0	0	0.02552
Healthy	65.86083	0.1835	0	0.26525		65.86083	5.92327	0.1835	0	0.26525	0.2452	0.10943	0	0	0
Healthy	84.82546	0.8212	0	0.00194		84.82546	6.45903	0.8212	0	0.00194	0.14985	0	0	0	0.0561
Healthy	88.87543	0	0	0		88.87543	0.20051	0	4.6295	0	0	0	0	0	0
Healthy	7.28936	68.0827	0.36832	0		7.28936	0	68.0827	0	0	0	0	0	0.36832	0
Healthy	70.25622	0.04885	0	0		70.25622	15.72166	0.04885	2.84123	0	0	0	0	0	0
Healthy	43.52601	1.05698	0	0		43.52601	8.31204	1.05698	2.40184	0	0.23081	0.96634	0	0	0
Healthy	18.58328	2.73399	0.25572	22.27831		18.58328	9.80768	2.73399	0	22.27831	0.03507	6.79747	2.55158	0.25572	0.0234
Healthy	21.84724	0.39886	0	0.2236		21.84724	40.97327	0.39886	3.47228	0.2236	0.02812	0.03613	0	0	0
Healthy	30.04784	0	0	0		30.04784	3.13524	0	4.19116	0	0.02182	0	3.77965	0	0
Healthy	70.00135	0	0	0		70.00135	5.02239	0	0	0	0.17425	0.30214	0	0	0
Healthy	44.99102	2.4447	0	0.08121		44.99102	14.88087	2.4447	0	0.08121	0.04372	0.35555	0	0	0.41546
Healthy	24.68143	0.06362	0	0.39736		24.68143	54.00492	0.06362	0.21299	0.39736	0.05991	0.09341	0	0	0.7662
Healthy	66.80106	1.26907	0	0		66.80106	2.44881	1.26907	0	0	0	0	0	0	0
Healthy	30.74518	0.30655	0	0.07118		30.74518	23.99764	0.30655	0	0.07118	0.73357	0.305	0.11895	0	0.07375
Healthy	20.681	0.10662	0	0.10194		20.681	30.20196	0.10662	2.48303	0.10194	0.1171	0.01904	0	0	0.31543
Healthy	67.23864	0.70112	0	0.04162		67.23864	0.39643	0.70112	0	0.04162	0.00555	0.31872	0.02612	0	0
Healthy	79.5532	0	0	0		79.5532	1.78355	0	3.73739	0	0.6799	0.00769	0	0	0
Healthy	77.46103	0.0629	0	0		77.46103	2.91847	0.0629	0	0	0.24045	0.14078	0	0	0
Healthy	37.48435	0	0	0		37.48435	39.02786	0	0	0	0.28696	4.6511	0	0	0
Healthy	42.17307	0.28921	0	0		42.17307	23.17676	0.28921	4.79499	0	0.50514	0.58424	0	0	0
Healthy	69.54745	0	0	0		69.54745	5.03933	0	0	0	0.16316	0.31823	0	0	0
Healthy	26.3885	0.08323	0	0.34771		26.3885	1.25215	0.08323	0.4868	0.34771	0.00315	0.76495	0.00879	0	0
Healthy	18.78237	0.92251	1.08506	4.0795		18.78237	18.03648	0.92251	0	4.0795	0.07051	1.0362	0	1.08506	0.03073
Healthy	77.19162	0	0	0		77.19162	1.17809	0	12.5924	0	0.11572	0	0	0	0
Healthy	33.92262	0.59304	0	0.43111		33.92262	20.39561	0.59304	0	0.43111	0.35801	0.11243	0	0	0
Healthy	27.41332	13.544	0	2.68379		27.41332	21.16724	13.544	5.3777	2.68379	0	0.74184	2.71353	0	0.4396
Healthy	62.32274	0.31094	0.06837	0.07244		62.32274	18.8168	0.31094	0	0.07244	0.04881	0.00191	0	0.06837	0.01483
Healthy	68.75745	0.02447	0.01915	0.0121		68.75745	2.31412	0.02447	0.50525	0.0121	0.01745	0	0	0.01915	0
Healthy	36.60658	0	0	0		36.60658	40.90293	0	0	0	0.05623	0	0	0	0.17891
Healthy	22.21139	1.01397	0	0.1849		22.21139	21.77194	1.01397	0.04092	0.1849	0.01698	1.82278	6.24934	0	0.04
Healthy	14.04776	4.34724	1.5446	2.86345		14.04776	44.66688	4.34724	0	2.86345	0	0.20611	0	1.5446	0
Healthy	79.3563	0	0	0.08617		79.3563	13.32349	0	0.3553	0.08617	0	0	2.49667	0	0
Healthy	14.44243	1.47257	0.61522	4.09721		14.44243	1.74986	1.47257	0	4.09721	0	0.01343	0	0.61522	0
Healthy	47.15603	0.04056	0	0.00098		47.15603	5.53072	0.04056	1.24863	0.00098	0.7626	0.15541	0	0	0.048
Healthy	19.14718	0.2876	0	0.33876		19.14718	16.89956	0.2876	0	0.33876	0.05785	0	0	0	0
Healthy	67.53369	0	0	0		67.53369	3.44613	0	0	0	0.1497	0.24047	0	0	0
Healthy	67.96798	0	0	0.48478		67.96798	4.95075	0	0	0.48478	6.20782	0	0	0	0
Healthy	39.78159	0	0	1.35608		39.78159	27.17506	0	0.06568	1.35608	0.10588	0	0	0	0
Healthy	17.42109	0.54752	0	0.01917		17.42109	25.21606	0.54752	0.35684	0.01917	0	1.75033	3.90566	0	5.59423
Healthy	46.68828	0.09375	0	3.04736		46.68828	26.36663	0.09375	0	3.04736	0.35944	1.16204	0	0	0.00234
Healthy	33.17284	5.34141	0	0		33.17284	6.4388	5.34141	0	0	0.04037	0.28255	0	0	0
Healthy	68.79055	0	0	0		68.79055	22.10863	0	0	0	0.13697	0	0	0	0
Healthy	46.32513	10.9585	0.06811	0.63723		46.32513	0.0717	10.9585	0	0.63723	0	0	0	0.06811	0
Healthy	45.38947	0.413	0	0.0723		45.38947	12.20816	0.413	0.02265	0.0723	0.22996	0.13579	0	0	0
Healthy	7.18264	0.30643	0	0.14553		7.18264	11.69041	0.30643	4.64073	0.14553	0.04855	3.91787	0	0	0.83955
Healthy	20.40739	0.90366	0	0.20006		20.40739	26.45985	0.90366	2.12082	0.20006	0	0	0	0	0
Healthy	71.10958	2.53982	0	0		71.10958	2.552	2.53982	0	0	0.3207	0	0	0	0
Healthy	44.66073	0.01133	0	0.01394		44.66073	4.35537	0.01133	6.84902	0.01394	0.00117	0.22527	0	0	0.00769
Healthy	67.51672	0.73654	0	0.05416		67.51672	0.27054	0.73654	0.00874	0.05416	0.0305	0.29686	0.03838	0	0
Healthy	47.52177	0.09394	0	0.15939		47.52177	3.32815	0.09394	0.2033	0.15939	2.55923	0	0	0	0.01169
Healthy	63.18956	0	0	0.05303		63.18956	15.61718	0	0.0876	0.05303	2.66211	0.01407	0	0	0
Healthy	46.5268	2.93005	0.15296	1.58204		46.5268	40.73785	2.93005	0	1.58204	0.41164	0.13997	0	0.15296	0.04384
Healthy	83.50859	0.64627	0	0.05218		83.50859	1.45792	0.64627	0	0.05218	0.21041	0	0	0	0
Healthy	69.61899	0.11657	0	0		69.61899	4.62016	0.11657	0	0	0.21162	0.00254	0	0	0
Healthy	35.45701	1.63962	0	0.24923		35.45701	27.26339	1.63962	0.01892	0.24923	1.47408	0.00771	2.89743	0	0.01919
Healthy	35.4642	5.04845	0	0.37657		35.4642	0.06048	5.04845	0	0.37657	0	0	0	0	0.04691
Healthy	81.15904	15.5594	2.58433	0		81.15904	0.00656	15.5594	0	0	0	0	0	2.58433	0.07936
Healthy	17.74643	0.02114	0.02095	0.4979		17.74643	24.02607	0.02114	0	0.4979	1.11617	0	0	0.02095	0.00132
Healthy	0.01829	0.00218	0	12.49222		0.01829	0.05619	0.00218	0	12.49222	0	0	0	0	0
Healthy	22.85559	0.47574	0.00038	0.87485		22.85559	19.15217	0.47574	0	0.87485	0.18138	0.00934	0	0.00038	0.13109
Healthy	62.06333	0.02725	0	0		62.06333	1.83013	0.02725	0.72345	0	0.00143	0	0	0	0
Healthy	35.39595	0	0	0		35.39595	38.12255	0	0	0	0.05103	0.00267	0	0	0.16291
Healthy	35.00133	0.13076	0	10.34117		35.00133	17.47388	0.13076	0.76146	10.34117	0	0.08728	0.11406	0	0
Healthy	24.18276	0.24447	0	0.3554		24.18276	46.34175	0.24447	1.98576	0.3554	0.11497	0.03302	0	0	0.35722
Healthy	35.06354	0	0	5.97318		35.06354	21.60217	0	0	5.97318	0	0.04042	3.51275	0	0
Healthy	34.40887	0.09357	0	0.72497		34.40887	14.85356	0.09357	0	0.72497	0.08396	1.3466	3.39564	0	0
Healthy	8.96652	0	0	0		8.96652	76.0443	0	0	0	0	0	0	0	0
Healthy	13.28972	11.0443	0	0.00878		13.28972	0.36701	11.0443	43.6798	0.00878	0.28826	0.13637	0	0	0
Healthy	30.94194	1.14588	0.20092	0.27559		30.94194	21.31679	1.14588	0	0.27559	1.99375	1.56549	9.65135	0.20092	0.56078
Healthy	48.29775	0.31241	0.06642	0.05502		48.29775	17.21413	0.31241	0	0.05502	0.5597	0.03851	0	0.06642	0.00189
Healthy	73.72796	0.40568	0	0.01308		73.72796	1.84794	0.40568	0	0.01308	0.00295	0	0	0	0
Healthy	84.11875	0.04764	0	0		84.11875	3.39021	0.04764	0	0	0	0.23776	0	0	0
Healthy	12.37931	0	0	0.75977		12.37931	24.01895	0	0	0.75977	0	0	0	0	0
Healthy	32.95493	0	0	0		32.95493	17.31565	0	0	0	0	0	0	0	0
Healthy	39.49502	0.64972	0	0.21186		39.49502	20.02922	0.64972	1.58407	0.21186	0.10462	0.02485	0	0	0.00906
Healthy	69.04725	0	0	0		69.04725	4.79829	0	0	0	0.12904	0.28924	0	0	0
Healthy	70.12604	0.08873	0	0		70.12604	1.7076	0.08873	0	0	0.11868	0.03612	0	0	0
Healthy	19.31718	0.54414	0	0.21295		19.31718	19.92226	0.54414	2.74406	0.21295	0.02577	3.39497	0.00157	0	0.05387
Healthy	32.49242	0.14596	0	0.24108		32.49242	22.99348	0.14596	0.55328	0.24108	0.24195	6.43219	2.9922	0	0
Healthy	57.50504	0	0	0		57.50504	6.21879	0	8.52608	0	0.33818	0	0	0	0
Healthy	39.89908	0	0	0		39.89908	7.53428	0	9.31857	0	0.03015	0	0.01708	0	0
Healthy	52.91409	0.01875	0	0		52.91409	8.13205	0.01875	5.41567	0	0.33606	0	0	0	0
Healthy	68.77191	0.11128	0.03742	0.0245		68.77191	2.4478	0.11128	0.5814	0.0245	0.0173	0	0	0.03742	0
Healthy	45.45746	0	0	0.20363		45.45746	27.4809	0	1.05638	0.20363	0.2264	0	0.05531	0	0
Healthy	66.03093	0.224	0	0.25532		66.03093	6.43561	0.224	0	0.25532	0.22153	0.10005	0	0	0
Healthy	21.1453	0.01509	0	0.49613		21.1453	41.56012	0.01509	0	0.49613	1.55291	0.03031	0	0	0.32366
Healthy	69.13208	0	0	0		69.13208	5.1254	0	0	0	0.16446	0.31189	0	0	0
Healthy	86.46015	1.55593	0	0.07872		86.46015	4.02058	1.55593	0	0.07872	0.1169	0.0425	0	0	0
Healthy	21.75481	3.84002	1.22856	18.44388		21.75481	7.70197	3.84002	0	18.44388	0	3.94497	3.95739	1.22856	0
Healthy	58.04255	0	0	0		58.04255	6.4222	0	8.20473	0	0.38078	0	0	0	0
Healthy	92.24673	4.03448	0	0		92.24673	0.60297	4.03448	0.59403	0	0	0	0	0	0
Healthy	40.35934	0.11081	0	1.48386		40.35934	13.63924	0.11081	0.4233	1.48386	1.79857	0.03112	0	0	0
Healthy	39.48581	0.52609	0	0.77118		39.48581	22.09378	0.52609	0	0.77118	0.02136	9.10512	0	0	0
Healthy	68.32121	0.0185	0	0.02819		68.32121	2.45867	0.0185	0.50967	0.02819	0.02551	0	0	0	0
Healthy	74.06347	0	0	0		74.06347	0	0	0	0	0	0	0	0	0
Healthy	6.96398	22.41286	12.15931	1.62453		6.96398	0.39614	22.41286	0	1.62453	1.31253	0.31352	0	12.15931	0
Healthy	39.1985	0	0	0.00839		39.1985	29.63097	0	0	0.00839	0.97126	0.07233	0	0	0
Healthy	25.10802	0	3.94201	0.10321		25.10802	11.81961	0	0	0.10321	0.08698	0.74488	0	3.94201	0
Healthy	62.08988	0.14798	0	0.38215		62.08988	13.98134	0.14798	0.00396	0.38215	0.30189	0.98169	0	0	0.06884
Healthy	31.9736	0.21398	0	0.03944		31.9736	1.44962	0.21398	0	0.03944	0	0	0	0	0
Healthy	35.78505	0.108	0	0		35.78505	4.21036	0.108	0	0	1.84972	0.05804	0	0	0
Healthy	87.21806	0.01907	0.30674	0.09102		87.21806	1.59512	0.01907	0	0.09102	0.5146	0.00441	0.00027	0.30674	0.36256
Healthy	60.10863	0	0	0		60.10863	8.73597	0	0	0	11.0407	0	0	0	0
Healthy	36.41873	0.2123	0	0		36.41873	3.78413	0.2123	6.92065	0	0.20349	0.00254	0	0	0.00937
D014376	79.5115	0.51551	0	0.26534		79.5115	1.34919	0.51551	0	0.26534	3.22122	0.00347	8.53966	0	0
Healthy	13.7984	0	0	0.85793		13.7984	20.71203	0	2.29678	0.85793	0.21343	0.03596	0	0	0
Healthy	23.37048	0.27557	0	0.17384		23.37048	26.87558	0.27557	7.21283	0.17384	0.03352	3.0882	0	0	0.02999
Healthy	71.06037	0.01278	0	0.11208		71.06037	14.54105	0.01278	0.70978	0.11208	0.99013	0.10365	0	0	0
Healthy	20.0404	0.037	0.4216	0.2201		20.0404	16.13623	0.037	2.42903	0.2201	0.00375	0.92134	0.47297	0.4216	0.02826
Healthy	50.1858	0.85217	0	0.08129		50.1858	12.62095	0.85217	0.16777	0.08129	0.01064	0.21746	0	0	0.07205
Healthy	38.26838	0.17409	0	0.25978		38.26838	13.87999	0.17409	3.27005	0.25978	0.14544	0.92797	0	0	1.2567
Healthy	92.365	0.119	0	0		92.365	1.63972	0.119	1.90243	0	0.52898	0	0	0	0
Healthy	81.22765	0	0	0		81.22765	1.7868	0	0	0	4.16845	0	0	0	0
Healthy	65.0962	0.16099	0	0.02291		65.0962	6.84793	0.16099	0	0.02291	1.45614	0.00307	0	0	0
Healthy	6.15386	24.47489	5.22524	0.22715		6.15386	0.01847	24.47489	0	0.22715	0.74192	0.03603	0	5.22524	0.02382
Healthy	28.92219	0	0	0		28.92219	7.45679	0	0	0	0	0	0	0	0
Healthy	35.99257	30.292	1.37916	0		35.99257	12.32504	30.292	0	0	0	0.62781	0	1.37916	0
Healthy	24.40406	0.17895	0	0.04587		24.40406	32.27764	0.17895	0.96214	0.04587	7.92056	0.04793	0	0	0.55979
Healthy	10.84973	0.01595	0	0.30067		10.84973	34.56529	0.01595	0.51042	0.30067	0.24059	0	0	0	0
Healthy	60.62347	0.70257	0	0.46523		60.62347	7.33008	0.70257	5.89208	0.46523	2.32965	0.04609	0.27923	0	0
Healthy	0.78649	4.94894	0.04985	0.35685		0.78649	7.35516	4.94894	0	0.35685	0	0.05809	0	0.04985	0
Healthy	78.72753	0	0	0		78.72753	2.022	0	0	0	0	0	0	0	0
Healthy	30.64575	0	0	0.0831		30.64575	6.23112	0	22.9272	0.0831	0.02018	0.25105	2.558	0	0
Healthy	41.73987	0.43264	0	0		41.73987	11.94091	0.43264	0	0	0.00711	0.50355	0	0	0.49993
Healthy	88.13317	1.47462	0	0.05822		88.13317	3.35742	1.47462	0	0.05822	0.09478	0.04292	0	0	0
Healthy	3.3361	0.70059	0.15871	3.37859		3.3361	0.00662	0.70059	0	3.37859	0.83565	0	0	0.15871	0
Healthy	64.70968	0.25171	0	0.26416		64.70968	5.9392	0.25171	0	0.26416	0.23073	0.1365	0	0	0
Healthy	77.41273	0.07826	0	0.02144		77.41273	0.68411	0.07826	0	0.02144	0.06109	0.00816	0	0	0
Healthy	21.31408	0.63334	0	0.05725		21.31408	28.80605	0.63334	3.03715	0.05725	0.23859	0.02896	0	0	0.15579
Healthy	53.36596	0.02753	0	0.41179		53.36596	26.02646	0.02753	0.27013	0.41179	1.35498	2.2886	0	0	0.05571
Healthy	2.09168	0.45677	0	0.07484		2.09168	24.0137	0.45677	0	0.07484	0.10435	0.07824	0	0	0.00341
Healthy	69.39796	0.06372	0.00939	0.02661		69.39796	2.33601	0.06372	0.60698	0.02661	0.02743	0	0	0.00939	0
Healthy	64.27322	0	0	0		64.27322	14.8267	0	0	0	0.17379	0.0753	0	0	0
Healthy	48.43001	0	0	0.22474		48.43001	22.72137	0	1.10837	0.22474	4.75661	0	0.04483	0	0
Healthy	34.22241	6.90621	0	0.14826		34.22241	25.14503	6.90621	0.00206	0.14826	0.25442	0.05405	0	0	0.05038
Healthy	55.54094	2.75317	0	0.11626		55.54094	11.79183	2.75317	0.16075	0.11626	0	0.00332	0	0	0.01285
Healthy	61.65429	0.04937	0	2.72797		61.65429	19.72482	0.04937	0.02062	2.72797	0	1.6581	0	0	0
Healthy	65.64788	0.06229	0	0.04482		65.64788	12.11464	0.06229	0	0.04482	0.00502	0.01471	0	0	0.07675
Healthy	19.28264	1.47699	0	1.46741		19.28264	25.64631	1.47699	0	1.46741	0	0	0	0	0
Healthy	64.5609	0.01333	0.02287	0.12458		64.5609	17.90412	0.01333	0	0.12458	1.57294	0.0406	0	0.02287	0.06165
Healthy	24.24937	0	0	0		24.24937	14.10303	0	1.5579	0	0	0	0	0	0
Healthy	4.78083	0	0	0		4.78083	0.03642	0	0	0	0.16342	0	0	0	0
Healthy	58.12382	0.27309	0	2.0292		58.12382	26.0786	0.27309	0	2.0292	0.03203	0	0	0	0
Healthy	32.85371	2.51131	0	1.10436		32.85371	11.72818	2.51131	8.81852	1.10436	0.00358	0.73276	0	0	0.43526
Healthy	68.16366	0	0	0		68.16366	4.95707	0	0	0	0.16686	0.34117	0	0	0
Healthy	58.90129	0.44807	0	0		58.90129	9.54705	0.44807	0	0	0	0.48854	0	0	0
Healthy	42.58631	1.2907	0	1.61678		42.58631	20.13267	1.2907	4.41413	1.61678	0.07255	0.02894	0	0	0.09038
Healthy	21.49334	7.15318	0	3.8834		21.49334	28.34788	7.15318	0.62741	3.8834	0.12053	0.23633	0.28531	0	0.24074
Healthy	0.03129	39.67253	5.33688	0.52725		0.03129	0.00446	39.67253	0	0.52725	0	0.14843	0	5.33688	0
Healthy	88.19624	0.36254	0.00642	0		88.19624	0.09032	0.36254	0	0	0.04704	0	0	0.00642	0
Healthy	13.27934	9.66942	0	0		13.27934	0.40567	9.66942	43.6515	0	0.30699	0.13699	0	0	0
Healthy	13.13673	0	0	0		13.13673	0	0	0	0	0	7.28847	0	0	14.9991
Healthy	70.07902	0.02473	0	0.11158		70.07902	4.03226	0.02473	0	0.11158	3.10885	0.17543	0	0	0
Healthy	59.69502	0.05876	0.90286	0.01401		59.69502	16.81104	0.05876	0	0.01401	0	0.00346	0	0.90286	0
Healthy	40.48576	0.20747	0	0.00355		40.48576	2.5623	0.20747	0	0.00355	0	0	0	0	0
Healthy	40.69063	0	0	1.04134		40.69063	24.93952	0	0.11208	1.04134	0.03153	0	0	0	0
Healthy	40.68938	1.38955	0	0.00339		40.68938	35.25032	1.38955	6.26075	0.00339	0	0	0	0	0
Healthy	60.29276	0.07754	0	0		60.29276	1.88609	0.07754	4.73887	0	0.27969	0	0	0	0
Healthy	48.26803	0.08386	0	0.0844		48.26803	3.65	0.08386	0.21161	0.0844	2.91089	0	0	0	0.01026
Healthy	9.86283	1.94588	0.0413	19.43537		9.86283	22.93413	1.94588	0	19.43537	0.07378	4.08755	0	0.0413	0.00327
Healthy	63.58903	0	0	0		63.58903	23.04613	0	0	0	3.04508	0.069	0	0	0
Healthy	64.88079	0	0.01309	0.04036		64.88079	10.04103	0	0.4425	0.04036	0.00364	0.62474	0	0.01309	0.0168
Healthy	67.28859	3.20604	0	0.00702		67.28859	10.58634	3.20604	0	0.00702	0.02887	0.29624	0	0	0.02506
Healthy	43.37371	0	0	0		43.37371	6.96094	0	4.52563	0	1.55969	0.05801	0.97535	0	0
Healthy	36.02107	0	0	0		36.02107	9.20169	0	6.82668	0	12.40094	0	0.80034	0	0
Healthy	1.93236	0	0	0		1.93236	20.77112	0	0	0	0	4.53954	1.13551	0	0
Healthy	34.03976	1.13337	0	0.04054		34.03976	25.10955	1.13337	0	0.04054	0.05408	0.37449	0	0	0.35388
Healthy	21.74088	0.04623	0	1.33446		21.74088	33.55658	0.04623	0	1.33446	0.07397	0.04961	0	0	0.05757
Healthy	92.29603	4.73614	0	0.0131		92.29603	0.65116	4.73614	0.60661	0.0131	0	0	0	0	0
Healthy	20.81488	8.5724	0	1.14024		20.81488	8.95794	8.5724	1.60876	1.14024	0.04847	0	0	0	0
Healthy	63.42071	0	0	0		63.42071	14.80379	0	0	0	0.21284	0.06224	0	0	0
Healthy	42.96631	0.09635	0	0		42.96631	26.45107	0.09635	0	0	0.05708	0.49265	0	0	0.37624
Healthy	50.37125	0.46362	0	0.04969		50.37125	21.68731	0.46362	0	0.04969	0.02839	0.3548	0	0	0.3582
Healthy	77.58969	0.27678	0	0.08695		77.58969	3.7647	0.27678	0	0.08695	0.00106	0.29811	0.40857	0	0.06125
Healthy	54.08505	2.32697	0	0.08903		54.08505	0.00145	2.32697	0	0.08903	0.08921	0.07309	0	0	0
Healthy	59.9376	0	0	0		59.9376	15.89459	0	0.99286	0	0	0	0	0	0
Healthy	43.99451	0	0	0.08839		43.99451	8.3008	0	0	0.08839	1.95264	0	0	0	0
Healthy	66.58231	12.0777	0	0.17975		66.58231	1.51487	12.0777	0	0.17975	0.1665	0	0	0	0
Healthy	11.37453	0	0	0		11.37453	56.56074	0	0.12715	0	0	0	0	0	0
Healthy	45.65244	0.42364	0	0.35112		45.65244	22.84931	0.42364	0	0.35112	0	4.56729	0.01652	0	0
Healthy	4.69747	0	0	19.14261		4.69747	28.68475	0	0.12461	19.14261	0.03762	9.92041	0.17115	0	0
Healthy	60.11791	0.07601	0	0		60.11791	1.95334	0.07601	4.48843	0	0.12163	0	0	0	0
Healthy	67.49187	11.6176	0	0.15445		67.49187	1.64144	11.6176	0	0.15445	0.22227	0	0	0	0
Healthy	67.63196	0.80538	0.49912	0.01799		67.63196	1.02829	0.80538	0	0.01799	0	0.00107	0	0.49912	0
Healthy	70.17776	0.16232	0	0		70.17776	5.54199	0.16232	0.14576	0	0.30133	0	0	0	0
Healthy	33.84269	1.89298	0	2.41692		33.84269	16.23635	1.89298	0	2.41692	0	0	0	0	0.06931
Healthy	67.15064	0.96304	0	0		67.15064	2.34908	0.96304	0	0	0	0	0	0	0
Healthy	67.94477	0	0	0.43472		67.94477	4.66031	0	0	0.43472	6.29351	0	0	0	0
Healthy	0.60162	9.84888	0.00714	0.15739		0.60162	0.5455	9.84888	0	0.15739	10.83112	0.04003	0	0.00714	0
Healthy	42.29055	0.01874	0	0.37534		42.29055	23.75306	0.01874	0.04075	0.37534	3.65107	0	0	0	0
Healthy	66.57364	0.91601	0	0		66.57364	2.49525	0.91601	0	0	0	0	0	0	0
Healthy	64.0291	0.14586	0	0.01752		64.0291	6.58671	0.14586	0	0.01752	1.49304	0	0	0	0
Healthy	27.92004	0	0	0		27.92004	32.91736	0	2.7012	0	0	6.09692	1.86286	0	0
Healthy	40.70462	2.26048	0.05444	0.47884		40.70462	28.87358	2.26048	0.71458	0.47884	5.9881	0.0494	0.83564	0.05444	0
Healthy	87.34147	0.04368	0	0		87.34147	0.56973	0.04368	0.92836	0	0	0	0	0	0
Healthy	74.65231	0.45666	0	0.03033		74.65231	1.86091	0.45666	0	0.03033	0.00604	0	0	0	0
Healthy	74.32335	0.41597	0	0.03817		74.32335	1.75312	0.41597	0	0.03817	0.01195	0	0	0	0
Healthy	81.44009	0	0	0.1137		81.44009	3.2349	0	0	0.1137	0.35876	0	0	0	0
Healthy	1.90822	3.71815	0.23796	2.88288		1.90822	67.06575	3.71815	0.25093	2.88288	0	9.87531	0.1214	0.23796	0
Healthy	8.15611	0	0	0		8.15611	55.66463	0	2.3946	0	0	0	0	0	0
Healthy	3.18355	0	0	1.75162		3.18355	0	0	0	1.75162	0	0	0	0	0
Healthy	7.35224	0.01582	0	0.28438		7.35224	30.85458	0.01582	0	0.28438	0.01351	4.56544	0.54215	0	0
Healthy	6.09896	0.14521	0	0.04279		6.09896	31.23069	0.14521	0	0.04279	0	7.97438	0.75493	0	0.79233
Healthy	84.36824	0.55826	0	0.08015		84.36824	1.53211	0.55826	0	0.08015	0.20327	0	0	0	0
Healthy	19.30946	0.97808	0.03997	4.89111		19.30946	27.63514	0.97808	0.00518	4.89111	0.15623	5.29964	0.5717	0.03997	0.5132
Healthy	3.71972	0.02541	0.01862	21.82858		3.71972	31.52571	0.02541	0.09002	21.82858	0.07894	13.24307	0.20135	0.01862	0.05254
Healthy	32.12247	0.1608	0	0.03009		32.12247	4.53577	0.1608	0.13121	0.03009	0.11535	0.11382	11.1724	0	0.00362
Healthy	54.00114	1.21203	0	0		54.00114	17.47204	1.21203	1.14738	0	0.00673	0	0	0	0.06562
Healthy	65.61651	0.43172	0	0.94086		65.61651	12.33302	0.43172	0	0.94086	0	1.54237	0	0	0.44957
Healthy	80.12162	0	0	0		80.12162	0.65713	0	0	0	0.22455	0	0	0	0
Healthy	78.3768	0	0	1.20125		78.3768	6.95557	0	0	1.20125	0.1086	0	0	0	0
Healthy	27.13214	0.06175	0.06083	0		27.13214	12.07983	0.06175	0.00448	0	0	0.00777	0	0.06083	0
