group	Phocaeicola	Prevotella	Faecalibacterium	Phytobacter	Ruminococcus_B	Haemophilus_D	Faecalimonas	Muricomes	Rothia	Eggerthella	Prevotella	Enterocloster	Collinsella	Holdemanella	Anaerostipes	Intestinibacter	Parasutterella	Desulfovibrio	Adlercreutzia	Pseudoflavonifractor
Healthy	10.89606	0	0.5543	0	0	0	0	0	0	0	0	0.03826	0	0	0.07709	0	0	0	0	0
Healthy	7.640891072	12.524167374	2.25914	0.120903	0.0182926	0.0836031	0	0.004144421	0.001429113	0.0265815	12.524167374	0.010289611	0.092177723	0.00271531	0.00371569	0.221655	0.049876	0.09346393	0.0401581	0
Healthy	0	15.41925	4.95131	0.50045	0	1.46655	0	0	0	0	15.41925	0	0.01494	0.56727	0	0.16768	0	0	0	0
Healthy	6.95405	0	5.53074	0.31242	0.00584	0.00356	0	0.0026	0.00049	0.00314	0	1.11775	1.64001	0	0.20674	0.05614	0.00373	0	0.46955	0.01507
Healthy	0.77688	0	5.12146	0	0	0.01587	0	0	0	0	0	0.14088	0	0	0.08264	0	0.15661	0	0	0
Healthy	11.66719	0	2.25887	0.88478	0	0	0	0.02349	0	0	0	0.24933	4.11043	0.95617	0.26411	0.04901	0.05586	0	0	0
Healthy	0.00899	0	0.00055	0	0.00419	0.05268	0	0	0.0728	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.05972	56.4423	1.99781	0	0	0	0	0	0	0	56.4423	0.13367	0.11066	0.15095	0	0	0	0.02106	0	0
Healthy	1.99203	1.56192	1.47113	0	0	0	0	0	0	0	1.56192	0.0692	0.43123	0	0.00139	0	0.07097	0	0	0.00414
Healthy	1.49685	0	2.10107	0.07495	0	0	0	0	0	0	0	0	0.16749	0	0	0	0.02975	0.54394	0.02474	0
Healthy	10.3586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	13.24563	0.45771	7.08386	0.05708	0.02597	0.06122	0	0	0	0.01302	0.45771	0.43831	1.21276	0	0.20144	0	0	0	0.06959	0
Healthy	1.59036	44.178	3.54107	0	0	0	0	0	0	0	44.178	0.99433	0.41045	0	0.12947	0	0	0.05621	0.02329	0
Healthy	0.0946	1.93852	0.00478	1.54445	0.00491	0.60463	15.30162	3.90772	0	0	1.93852	2.48452	0	0	1.41499	1.38365	0	0	0	0
Healthy	0	0	3.28007	0.05107	0	0	0	0	0	0	0	0	0	0	0	0	0.22373	0	0	0.00464
Healthy	7.57866	36.7859	0.00506	0.03628	0.04456	0.00356	0.47063	0.05248	0	0.02495	36.7859	0.58846	1.04688	0.6195	0	0.04287	0	0	0	0
Healthy	17.5812	0	0	0.69087	0	0	0	0	0	0	0	4.70859	0	0	1.29461	0	0	0	0	0
D013167	37.20648	0	4.58035	1.38582	0.37918	0.00979	0.20566	0	0.00999	0	0	0.04532	0.18058	0	0.2413	0.0014	0	0	0	0
Healthy	6.73759	0.03064	1.0761	0.70877	0	0	0	0.01642	0	0	0.03064	0.04131	0.92725	0.09461	0	0	0.02718	0.4246	0	0.01935
Healthy	0.02122	0	0.02408	8.81381	0	0.42556	0	0	0.04318	0	0	0	2.35296	0	0	0.00258	0	0	0	0
Healthy	0	22.17472	15.1186	0	0	0.01485	0	0	0.01098	0	22.17472	0.0852	0.11277	0.35369	0	0.01797	0	0	0	0
Healthy	4.27896	4.08331	13.564	0	0	0	0	0	0	0	4.08331	0	2.05149	0	0	0	0	0	0	0
Healthy	3.8812	0	28.8582	0	0.05705	0	0	0	0	0	0	0.8525	3.19898	0	0.15944	0	0	0	0.00704	0
Healthy	1.3754	0	3.49886	0.02012	0	0.11211	0	0	0	0	0	0.39612	0.11558	1.92383	0.04405	0.14137	0.00198	0	0.05437	0
Healthy	5.47667	0	4.41194	0	0	0.12638	0	0	0	0	0	0.287	0	0	0.2464	0.39296	0.06318	0	0	0
Healthy	5.00261	0.00081	0	2.63952	9.9321	0.04479	0	0	0.02642	0	0.00081	0	1.78512	0	0	0	0	0	0	0
Healthy	8.70269	0	2.22525	0.07583	0	0	0	0	0	0	0	0.03121	0	0	0	0	0.25373	0.01558	0	0
Healthy	1.05566	6.51153	9.45304	0.018	0.01651	0.08063	0	0.00821	0	0.00064	6.51153	2.1431	1.13196	0	0.35296	0	0	0	0	0.00652
Healthy	0	0	1.37059	0	0.06875	0	0	0.0431	0	0	0	0.16615	0	0	0.04139	0	0	0	0	0
D013167	3.22949	34.01457	8.27137	0.07506	0.02543	0	0	0	0.00068	0.00422	34.01457	1.33743	1.37576	0	0.12732	0	0	0.7211	0.01266	0
Healthy	28.35815	0	7.29921	0	0	0.02844	0	0.14357	0	0	0	0.16001	0.1082	0	0	0	0.0068	0	0.15859	0
Healthy	19.22262	0	3.99151	0.33685	0	0.21459	0	0	0	0	0	0.00784	0	0	0	0	0.02312	0	0	0
Healthy	0.15393	0	2.83702	16.2073	0.59226	0	0	0	0	0	0	0.07113	0	0	4.95441	0	0	0	0.68222	0
Healthy	0.5822	0	0.33645	1.24196	0.00578	0	0	0	0	0	0	0.28126	0.66482	0	0	0	0.02472	0	0	0
Healthy	18.61387	0	1.00111	0.14246	0	0	0	0.07843	0	0	0	1.04961	0	0	0	0	0.49916	0	0	0
Healthy	7.34395	0	18.5883	0	0	0	0	0	0	0	0	0.70684	1.90868	0	0	0	0	0	0.80443	0
Healthy	5.01348	0	9.53728	0.11577	0.0103	0.06685	0	0	0.05528	0	0	0.74356	0.39262	0	0	0.00991	0.02275	0	0.03821	0.00415
D013167	30.51368	0.23621	0.0409	2.02577	0.08443	0	0	0.46543	0	0	0.23621	0	0	0	0	0	0.03222	0	0	0
Healthy	1.10222	0	10.8337	0	0.08611	0	0.1281	0	0	0.07689	0	0.76773	0.87986	0	0	0	0	0	0	0
Healthy	3.05449	28.844	5.76993	0	0	0	0	0	0	0	28.844	0.89991	0.46236	0	0.12631	0	0	0.14154	0.02401	0
Healthy	18.4098	0	3.27257	0	0	0	0	0	0	0	0	0.78771	0	0	0.0412	0	0	0	0.10603	0
Healthy	0.53649	0.53931	2.37781	0	3.63448	0	1.18849	0.00706	0	0	0.53931	3.0876	0	0	0	0	0	0	0	0
Healthy	2.73736	31.23841	1.32729	0	0	0	0	0	0	0	31.23841	0.5745	0.57896	0.0678	0	0	0	0	0	0
Healthy	6.75624	0.03053	1.12375	0.50793	0	0	0	0.01506	0	0	0.03053	0.02977	0.89556	0.07828	0	0	0.01379	0.41356	0	0
Healthy	27.34526	0.30931	18.3281	0.03542	0.01233	0.03581	0	0	0.00206	0	0.30931	0.1081	0	0	0.0771	0.22027	0.16388	0	0.07487	0
Healthy	0	0	1.44688	0	0.04596	0	0	0.02371	0	0	0	0.18322	0	0	0.05942	0	0	0	0	0
Healthy	44.4642	0	5.05959	0.64668	0	0.09106	0	0	0	0	0	0.04849	0.04906	0	0	0	0.01275	0	0	0.01313
Healthy	1.07434	0	0.89583	0.09865	0	0	0	0.02374	0	0	0	0.00378	1.25652	0.28494	0.02285	0	0	0.6196	0	0.02312
Healthy	11.5196	0	3.87401	0	0	0.08463	0	0	0	0	0	0	0	0	0	0	0.221	0.07226	0.10193	0
Healthy	17.1816	0	4.29103	0.29749	0.10029	0	0	0	0	0	0	0.15413	0.19312	0	0.06201	0	0.04395	0	0	0
Healthy	27.3804	0	1.6249	0	0.52388	0	0	0	0	0	0	0.01313	0	0	0	0	0.14607	0	0	0
Healthy	3.01227	0	10.8513	0.04837	0.0004	0.00269	0.00051	0.00513	0	0	0	2.19821	0.00339	0	0.01968	0.0176	1.52688	0	0	0
Healthy	13.35332	0	17.4011	0.25993	0.0104	0.0398	0	0	0.00802	0	0	1.19641	0.67321	0	0.15231	0	0	0.25859	0.01267	0
Healthy	18.79469	0	3.14028	0.08763	0.01035	0	0	0	0	0	0	1.62506	0	0	0	0	0.27587	0	0	0
Healthy	32.98716	8.91889	5.49107	2.50257	0.99172	0.14166	1.81591	0	0	0.00383	8.91889	0.09519	0.51558	0	0.07686	0.02241	0	0	0	0
Healthy	10.28304	0	3.40304	0.17827	0.09804	0	0.49096	0.01034	0	0.00407	0	1.29808	0.13939	1.50918	0.08602	0.24412	0.00044	0	0.09482	0.00862
Healthy	4.80699	26.5093	6.36972	0	0	0	0	0.0022	0	0	26.5093	2.1602	0.15016	0	0.25506	0	0	0.09591	0.02759	0
Healthy	88.5654	0.06917	0	0	0	0	0	0	0	0	0.06917	0	0	0	0	0.06352	0	0	0	0
Healthy	18.65427	0	9.06802	0.1881	0.04132	0.00157	0	0.00821	0	0.00287	0	0.87724	0.93564	0	1.26351	0.00694	0.02696	0	0.10479	0.00419
Healthy	2.58693	0	2.43324	0	0	0	0	0	0	0	0	0.34312	1.39592	0	0.55099	0	0	0	0.04817	0
Healthy	1.04766	0	2.23839	0	0	0	0	0.10114	0	0	0	7.02272	0	0	0	0	0.16096	0	0	0
Healthy	2.97234	0	0.28659	0.34895	0.08663	0	3.19033	0	0	0	0	0.64255	0	0	0.28688	0	0	0	0	0
Healthy	0.03041	0	0.00929	0.40585	0.01113	0	0	0	0.07574	0	0	0	0.26862	0	0	0	0	0	0	0
Healthy	0	11.62392	12.0217	0	0	0	0	0	0.00555	0	11.62392	0.74004	1.90068	2.45298	3.24134	0	0	0	0	0
Healthy	0	0.69868	0	0	0	0	0	0	0	0	0.69868	0	0	0	0	0	0	0	0	0
Healthy	5.23218	1.8251	3.7955	0.60641	0	0.08498	0	0	0	0	1.8251	1.07522	0.27924	0.13116	0.06838	0.00083	0.00577	0	0.01262	0.00292
Healthy	0.34442	0	0.87115	1.57072	0.38813	0.00228	0	0	0	0.00163	0	3.42406	0	0	0.32587	0.02153	0	0	0.30003	0
Healthy	13.9171	0.00149	0	0.24139	0.18742	0	0	0.34004	0	0	0.00149	0.91361	0	0	0.00792	0.00675	0	0	0	0
Healthy	0	4.08543	3.49802	0	0	0	0	0	0	0	4.08543	0.95457	4.9657	0.87965	0.2601	2.55485	0	0	0	0
Healthy	4.21937	0	2.32371	0.01548	0	0.06199	0	0	0	0	0	1.61807	0.35751	0.34661	0.17875	0.12273	0.03848	0	0.00326	0.00302
Healthy	2.76345	0	7.88453	0.15902	0	0	0	0	0	0	0	0.08122	0	0	1.8189	0	0	0	0	0
Healthy	8.5275	4.27002	10.3087	0.31684	0	0.27948	0	0	0	0	4.27002	0.70719	0.16409	1.84857	0.22777	0.33252	0	0	0	0
Healthy	2.43731	24.5981	8.47775	0.00631	0	0.0205	0	0.00883	0	0	24.5981	1.67756	0.3311	0	0.06121	0	0	0.19688	0.05004	0
Healthy	0.00834	0.00681	0	45.5882	0	0.03831	0	0	0.03604	0.15165	0.00681	0	0	0	0	0	0	0	0	0
Healthy	5.05591	0	26.9891	0	0	0	0	0	0	0	0	2.42016	0.13434	0	0	0	0	0	0	0
Healthy	51.526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	76.37431	1.57515	4.05665	0	1.14587	0	0	0	0	76.37431	0	0	0	0	0	0	0	0	0
Healthy	9.55273	48.95837	1.45436	0	0.64267	0	0.31086	0.00423	0	0	48.95837	1.17527	0	0	0.15675	0.0178	0	0	0.01038	0
Healthy	5.8343	3.14031	0.83566	8.82978	0	0	0.04976	0	0	0	3.14031	1.14031	0.02378	3.07342	0	0	0	0.10024	0	0
D013167	20.17792	0	11.6136	0.13419	0.0292	0.05744	0	0	0	0	0	0.01682	0.18488	0	0.01538	0.04206	0.00612	0.10375	0	0
Healthy	10.59456	0	3.62239	0.06046	0	0	0	0	0	0	0	0.41985	0.24089	0	0	0	0.01588	0	0	0
Healthy	7.36347	0	3.31513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40396	0.10895	0
Healthy	5.12732	0	1.6384	0	0	0	0	0	0	0	0	0.01777	0.51608	0	0	0	0.00326	0	0	0
Healthy	5.48918	0	3.41098	0.17704	0	0	0	0	0	0	0	0.73801	0	0	0	0	0.11602	0.28589	0	0.0331
Healthy	0	0	0.31051	0	0	0	0	0	0	0	0	0	0.3569	0	0	0	0	0	0	0
Healthy	24.6797	0	4.41401	0.00249	0	0.23652	0	0	0	0	0	0.20086	0.18953	0.1654	0.07171	0.18739	0.01742	0	0.00155	0
Healthy	4.60474	0	3.6409	0	0	0	0	0	0	0	0	0	0.07235	0	0	0	0.13	0.38634	0.03461	0.10042
Healthy	4.9362	0	1.68611	0	0	0	0	0.02752	0	0	0	0.13654	0	0	0	0	0.0668	0.34064	0	0
Healthy	19.77766	0	3.07687	0	0	0.35685	0	0	0	0	0	0.1622	0.07815	0.28176	0.03884	0.14321	0.08554	0	0	0
Healthy	11.38147	0	0.29345	0	0	0	0	0	0	0	0	0.49888	0.01742	0.24951	0.00379	0.08501	0	0	0	0
Healthy	12.0916	0	7.49372	0	0	0.00821	0	0	0	0	0	0.07345	0.26401	0	0	0	0	0	0.13336	0
D013167	32.78325	0.00069	19.6028	0.30228	0.00331	0.05499	0	0	0.00659	0	0.00069	0.34518	0.70834	0.02808	0.12436	0	0.00295	0.3437	0.01092	0
Healthy	6.36496	0.25144	12.6319	1.32306	0.22945	0.01821	0	0	0	0.01237	0.25144	0.33261	0.00327	0	0.18127	0	0.11799	0	0	0
Healthy	2.90235	0	3.39526	6.89374	0.13309	0.11591	0	0	0.0086	0	0	1.12372	0	0	0.27315	0.25858	0.06274	0.072	0.13545	0
Healthy	12.35511	0	5.35516	0.15212	0.20424	0.32408	0	0.00513	0.00288	0.01887	0	0.06277	0.80896	0	0.04231	0.11422	0	0	0	0
Healthy	15.2977	0.13603	13.3436	0	0	0	0	0	0	0	0.13603	0	2.04866	0	0	0	0	0	0	0
Healthy	8.97389	0	2.21144	0.14691	0	0	0	0	0	0	0	0.04315	0	0	0	0	0.22899	0.03567	0	0
Healthy	0.64542	0.0784	0.19425	0	0	0	0	0	0	0	0.0784	1.93359	3.04863	0	4.28797	0	0	0	0.09369	0
Healthy	24.93315	0	3.39938	0	0	0	0	0	0	0	0	0.35171	0.01209	0	0	0	0	0	0.01532	0
Healthy	32.7976	0	5.03154	0	0	0	0	0	0	0	0	0.03489	0.19877	0	0	0	0	0	0.1085	0
Healthy	2.13329	0.00016	0.00267	0.90631	1.19707	0	0.90947	0	0	0.05082	0.00016	0.44361	0	0	0.03192	0.00088	0	0	0	0
Healthy	5.92271	0	13.1131	0.61485	0.02787	0.44941	0	0.00067	0.02855	0.01209	0	0.73518	1.028	0	0.46797	0	0.00079	0.02244	0.10248	0
Healthy	29.31183	0	0.00102	19.9867	0	0	0	0	0	0	0	0	1.58019	0	0	0	0	0	0	0
Healthy	23.57263	1.73712	11.6457	3.13717	0.53729	3.66054	0.79384	0.4676	0	0	1.73712	1.69091	0.83439	2.19579	0.11917	1.03075	0	0	0	0
Healthy	7.97625	0	0.05227	0.76985	0.31767	0	0	0	0	0	0	0.03456	0	0	0	0	0	0	0	0
Healthy	12.9304	0	0.05856	0	0	0	0	0	0	0	0	0.86444	0	0	0	0	0	0	0	0
Healthy	0.36524	0	0.09887	10.125	0	0	0	0.03948	0	0.00735	0	0.07197	1.25316	0	0	0	0.01131	0	0	0.00892
Healthy	30.23178	27.5121	1.56012	0.0121	0.05144	0	0.02288	0.00269	0	0	27.5121	0.36538	0.0657	0	0.0195	0.03973	0.0175	0	0	0
Healthy	3.9222	0	5.06232	0	0	0	0	0	0	0	0	0.10368	0.2056	0	0.06053	0	0	0.11792	0.04289	0
Healthy	42.882	0	1.62413	0.02754	0.09907	0	0	0	0	0	0	0	0	0	0	0	0.19159	0	0	0
Healthy	29.73623	0	7.82288	0	0	0.04931	0	0.05711	0	0	0	0.11931	0.10098	0	0.00655	0	0.01458	0	0.23256	0
Healthy	27.23068	0	6.93214	0	0	0.03761	0	0.11272	0	0	0	0.26893	0.07971	0	0	0	0.00203	0	0.12701	0
Healthy	0.79873	5.90559	3.38048	1.09099	0.00294	0	0	0.08767	0	0	5.90559	4.13587	0.21585	0	0.53827	1.11746	0	0	0.892	0
Healthy	7.61144	0.04727	8.10379	0.09538	0	0	0	0	0	0	0.04727	0.02656	0.15169	0	0.26167	0	0	0	0.09043	0
Healthy	1.05554	0	2.47273	0	0	0	0	0.11337	0	0	0	7.12885	0.01379	0	0	0	0.15802	0	0	0.0134
Healthy	1.29742	0	3.97147	0.04209	0	0	0	0	0	0	0	0.58922	0	0	0	0	0.02858	1.18464	0.14019	0.03562
Healthy	25.41977	0	3.21931	0	0	0.00667	0	0	0	0	0	0.30718	0.01787	0	0	0	0	0	0.01732	0
Healthy	9.4485	0	0.50883	0.36322	0.0126	0	0	0.00097	0	0	0	0.08432	0.1371	0	0.00893	0	0.15078	0	0	0
Healthy	10.62069	0	4.47422	0.12818	0	0.02304	0	0	0.00052	0	0	1.50785	0.99882	1.51115	0.09649	0	0	0.41821	0.03715	0
Healthy	27.31508	0	12.6926	0.04594	0.01285	0.04415	0	0	0	0	0	0.05169	0	0	0.03948	0	0	0	0.04345	0
Healthy	2.30858	0	2.54515	0.29634	0	0	0	0.08929	0	0	0	2.57406	0	0	0	0	0.10557	0	0	0
Healthy	2.78132	0	11.7823	0.54592	0.38342	0	0	0	0	0	0	3.04272	0	0	0.07207	0	0	0	0	0
Healthy	9.94586	0	0.1659	0.12584	0.00294	0	0.22919	0.01353	0	0	0	2.25241	0.23862	0	2.51396	0	0.02318	0	0.01537	0
Healthy	26.0104	0	2.01585	0	1.80614	0	0	0	0	0	0	0.07547	0	0	0	0	0.1775	0	0	0
Healthy	21.0834	0.22149	7.8147	0.75869	0.05406	0	0	0.06085	0	0.00869	0.22149	1.03267	0	0	0.48322	0.05397	0.10903	0	0	0
Healthy	4.38784	14.6515	7.71138	0.01907	0.03934	0	0	0.00023	0	0	14.6515	0.0495	0.01511	0	0.02398	0	0.29865	0	0	0
Healthy	0	0	1.12091	0.02321	0.24149	0	0	0.02543	0	0	0	0.1409	0.02645	0	0	0	0	0	0	0.02296
Healthy	2.50277	3.60774	10.9878	0	0	0.48452	0	0	0	0	3.60774	4.07062	0	0	1.14734	0	0.00386	0	0	0
Healthy	15.77658	0	3.86716	0	0	0.06028	0	0	0	0	0	0.01525	0.15137	0.28763	0.46702	0.14442	0.06137	0	0.01953	0
Healthy	5.32242	0	4.69452	0	0.13917	0.0801	0	0	0.15035	0	0	0.73857	0.94334	0	1.98768	0.1405	0	0	0.01529	0
Healthy	6.12997	0.84191	1.92769	0	0	0.01108	0	0	0	0	0.84191	0.34378	0.22512	0.75439	0.22385	0	0.03673	0	0.00535	0
Healthy	13.1257	0	2.31735	0	0	0	0	0	0	0	0	0.99912	0	0	0.34662	0	0	0	0	0
Healthy	7.63685	0	26.3134	0	0	0	0	0	0	0	0	0.3017	0	0	0.44301	0.20503	0	0	0	0
Healthy	4.50006	36.5391	0.00049	0.17777	0.00798	0.10339	0.19414	0.14267	0	0	36.5391	0.69303	0.10673	0	0.16995	0.03962	0	0	0	0
Healthy	9.59762	0.25493	0.3106	0.18688	0	0	0	0	0	0	0.25493	1.50184	0	1.1188	0.07095	0.63571	0	0	0	0
Healthy	0	0	1.01377	0	0.22807	0	0	0.05997	0	0	0	0.14637	0.0358	0	0	0	0	0	0	0.01652
D013167	7.95687	21.5374	21.2659	0.05641	0.21243	0	0.03923	0.00952	0	0	21.5374	0.13072	0.46943	0.86475	0.02693	0	0.00389	0	0.02084	0
Healthy	9.88915	0.02128	6.44973	22.1672	0.02442	0.01361	0	0.00601	0.04061	0.00902	0.02128	0.49088	0.21899	1.97562	0.0778	0.03609	0.00259	0	0.01768	0.00792
Healthy	28.9716	0	0	3.18917	1.18101	0	0	0	0	0	0	0.2648	0	0	0	0.33598	0	0	0	0
Healthy	5.15622	0	22.4034	0	0	0	0	0	0	0	0	0	0.82508	0	0	0	0	0	0	0
Healthy	10.7564	0	3.69267	0	0	0.10041	0	0	0	0	0	0	0.01579	0	0	0	0.19868	0.1832	0.10541	0
Healthy	3.05566	0.00893	1.12365	0.8376	0.00675	0.7502	1.6319	0.03637	0	0.00756	0.00893	0.18325	3.27877	0	0.69676	0.31518	0	0	0	0
Healthy	12.14736	0	5.59263	0.1633	0	0.01447	0	0	0	0	0	1.06264	0.13775	0	0.02019	0.02589	0.08471	0.61582	0	0.00764
Healthy	0	0	2.08916	0.18712	0	0.12915	0	0	0	0	0	0.0564	0.04301	0	0	0	0.20062	0	0	0
Healthy	55.403	0.11865	7.5992	0.10794	0.01118	0.03387	0	0	0	0	0.11865	0	0.03607	0.10696	0	0	0.26726	0	0	0
Healthy	22.86815	0	0	0.00296	0	0	0	0	0.03951	0.02591	0	0	0	0.28593	0	0	0	0	0	0
Healthy	6.93136	0.02552	7.34147	0	0	0.01006	0	0.00219	0	0	0.02552	1.46205	0	0	1.06889	0.16522	0.01844	0	0.15752	0.02455
Healthy	25.2746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	8.91735	68.0655	1.3236	4.36693	0	0	0	0	0	0	68.0655	0.53916	0	0	0	0	0	0	0	0
Healthy	0	0	0.55987	2.39681	0	0	0	0	0	0	0	1.81436	0	0	0	0	0.34776	0	0	0
Healthy	8.22061	0	0.05957	1.00535	0.34218	0	0	0	0	0	0	0.05342	0	0	0	0	0	0	0	0
Healthy	6.10878	0.01982	1.25026	0.26138	0	1.03756	0	0	0	0	0.01982	2.20956	0	0	1.12572	0	0.13267	0	0	0
Healthy	22.64202	0	0.03196	11.8998	0.7026	0	0	0	0	0	0	0.02729	0.14533	0	0	0	0	0	0	0
Healthy	6.54275	0	2.04412	0	0	0	0	0	0	0	0	0.23279	0.30832	0	0.34325	0	0	0	0	0
Healthy	0.37955	0	0.08081	10.014	0	0	0	0.04563	0	0.0096	0	0.07595	1.38014	0	0	0	0.0023	0	0	0.00311
Healthy	1.936	0.62563	5.94374	9.5299	0	0	0	0	0	0	0.62563	3.53539	8.28998	3.2326	0.1873	0	0	0	0	0
Healthy	30.61764	0	8.65783	0.14141	0	0.05272	0	0	0	0	0	0.11699	0.02629	0	0.02716	0.18738	0	0.5406	0.07309	0
Healthy	11.07173	0	3.81584	0	0	2.91034	0	0	0	0	0	0	0	0	0	0	1.20495	0	0	0
Healthy	25.33482	0	3.42007	0	0	0.02984	0	0	0	0	0	0.33573	0.02701	0	0	0	0	0	0.03051	0
Healthy	2.54108	0	2.46965	0	0	0	0	0	0	0	0	2.45239	0	0	0.48006	0	0	0	0.05698	0
Healthy	10.8675	0	1.65214	0	0	0.03588	0	0	0	0	0	0	0	0	0	0	0.00552	0	0	0
Healthy	8.23871	67.9291	1.44308	4.13304	0	0	0	0	0	0	67.9291	0.63348	0	0	0	0	0	0	0	0
Healthy	10.91483	0	3.8578	0	0.01198	0	0	0	0	0	0	0.47278	0.40143	0	0	0	0.01735	0	0.02195	0
D013167	10.47159	69.3569	1.31421	0.07072	0.00819	0.00879	0	0.00064	0	0	69.3569	0.27651	0.25103	0.01231	0.01052	0	0.35025	0	0	0
Healthy	0	0	3.41053	0.1421	0	0	0	0	0	0	0	0.00699	0	0	0	0	0.23636	0	0	0.02514
Healthy	1.43668	1.5387	11.927	0	0	0	0	0	0	0	1.5387	2.78266	0.72678	0.05895	0.10659	0.15516	0	0	0.01264	0
Healthy	15.68303	0	0	0	0	1.86419	0	0	0.1046	0	0	0	0	0	0	0	0	0	0	0
Healthy	25.869	56.2745	0	0	0	0	0	0	0	0	56.2745	0	0	0	0	0	0	0	0	0
Healthy	8.11481	0	1.76137	0	0	0	0	0.00464	0	0	0	4.07376	0	0	0.02955	0	0.26164	0	0	0
Healthy	2.7164	0	0.52082	0	0	0	0	0	0	0	0	0.61023	2.25198	0	1.18786	0.00649	0	0	0.23259	0
Healthy	26.803	0	1.84188	0	1.62695	0	0	0.00197	0	0	0	0.08874	0	0	0	0	0.24045	0	0	0
Healthy	5.00537	0.50985	2.7183	1.84917	0.02692	0	0	0.04344	0.28573	0	0.50985	5.04678	1.33923	4.77976	1.94383	0	0	0.0309	0.71951	0.02053
Healthy	0	0	3.48201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	19.70621	0	13.158	0	0	1.55806	0	0	0	0	0	0.02425	0.24301	0	0.12343	0.01909	0	0	0	0
Healthy	15.41721	0.03286	9.29308	0.15972	0.10268	0.07594	0.93443	0.83575	0	0	0.03286	0.7636	0	0	0.89823	0.05917	0.00722	0	0	0
Healthy	3.75224	0	6.11597	0	0	2.26157	0	0	0	0	0	0.02304	0	0	0	0	0	0	0.00195	0
Healthy	22.3397	0	4.97429	0	0	1.63806	0	0	0	0	0	0.08947	0.02057	0.30242	0.29446	0.55938	0.02424	0	0	0
Healthy	8.77551	0	4.61715	0.06461	0	0.01736	0	0	0	0	0	0.0018	0.23223	0	0	0	0.02716	0	0.02037	0.00565
Healthy	2.46424	0	0.11806	77.2984	0.00379	0	0	0	0.03898	0.00217	0	1.10466	0.02367	0	0	0	0	0	0	0
Healthy	11.18595	0	0.48542	0	0	0	0	0	0	0	0	0	0	2.74118	0	0	0	0	0	0
Healthy	2.98298	18.51456	3.87108	0	0	0.15182	0	0	0	0	18.51456	0.10369	0.11936	2.11912	0.14216	0	0	0	0	0
Healthy	3.12222	0	2.12934	0.00823	3.91893	0.00122	0	0.08278	0	0.0254	0	0.33878	1.31884	0	0.5569	0.08164	0.00326	0	0	0
Healthy	40.1325	0	5.35091	0.4514	0	0.13338	0	0	0	0	0	0.02715	0.06541	0	0	0	0.00179	0	0	0
Healthy	14.75375	0	23.7097	0.04173	0.03537	0.06391	0	0.00496	0	0	0	0.2191	0	0	0.25497	0.081	0.00397	0	0.02777	0
Healthy	26.8052	0	1.69646	0.05765	0.58969	0	0	0	0	0	0	0.02456	0	0	0	0	0.1336	0	0	0
Healthy	1.09061	0	0	9.92646	0.03904	0	0	0	0.17103	0	0	0	0.00056	0	0	0.00032	0	0	0	0
Healthy	14.83758	0.0274	6.04954	0.06685	0.02776	0.04665	0	0	0	0	0.0274	0.80818	0.0752	0.27405	0.0837	0.2242	0	0	0.00033	0.00603
Healthy	33.053	0	8.50938	0	0	0.86819	0	0	0	0	0	0.19328	0.03504	0.38366	0.15018	0.0456	0.03817	0	0	0
Healthy	4.71418	0	26.2798	0	0.06939	0	0	0	0	0	0	0.31486	0	0	0.49468	0.25889	0	0	0	0
Healthy	4.06346	41.0837	4.01482	0	0	0	0	0	0	0	41.0837	0	0.66904	0	0.29949	0	0	0	0	0
Healthy	11.33624	0	3.64434	1.3884	0	0	0	0	0	0	0	0.07626	8.43543	0.3619	0.06483	0	0	0	0	0
Healthy	2.05193	0	4.65288	0	0	0.20335	0	0	0	0	0	0.99209	0.02349	0.74657	0.05823	0.02029	0	0	0	0
Healthy	5.35646	0.25987	17.4659	0.37676	0	0.07866	0	0	0	0	0.25987	0.11242	0.01035	0.10344	0.12409	0.01837	0	0.36229	0.03814	0
Healthy	19.6001	0	2.99817	0	0	0	0	0	0	0	0	3.07073	0.2526	0	0.2544	0	0.01494	0	0.0318	0.01682
Healthy	0.72802	0	0.36705	1.00028	0.00998	0	0	0	0	0	0	0.28644	0.67773	0	0	0	0.05447	0	0	0
Healthy	12.92528	0	7.52378	0	0.10293	0	0	0.01201	0	0	0	1.34727	3.59342	0	0.58452	0	0	0.47871	0	0
Healthy	5.42	22.1544	5.72263	0	0	0.01139	0	0	0	0	22.1544	1.50809	0	0	0.98827	0	0.01465	0	0	0
Healthy	26.7934	0	1.63475	0.01982	0.53165	0	0	0	0	0	0	0.03771	0	0	0	0	0.14096	0	0.00671	0
Healthy	25.6238	0	1.8267	0	1.71562	0	0	0	0	0	0	0.10442	0	0	0	0	0.11941	0	0	0
Healthy	8.63269	0	0.92579	0	0	0	0	0	0	0	0	0.14786	0	0	0	0	0	0	0	0
