s	Intestinibacter_bartlettii	Streptococcus_thermophilus	Coprococcus_A_catus	Anaerostipes_hadrus_A	Haemophilus_D_sp001815355	Streptococcus_parasanguinis_D	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_sp004166885	Rothia_sp001808955	Bacteroides_caccae	Mediterraneibacter_torques
Healthy	-5	-5	-5	-5	-5	-1.95467702121334	-2.25336580106242	-5	-5	-5	0.372617466178957	-1.03390522055383
Healthy	-0.845941389623029	-0.645910777847753	-0.846642528517026	-1.82885884897162	-5	-2.26280735729526	-2.67985371388895	-5	-1.72445831159869	-2.59345981956604	-0.210898968629709	-1.9079815292472
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.32504705195143
Healthy	-5	-5	-0.932966360157738	-1.54576510425173	-2.24033215531037	-5	-5	-5	-5	-5	-1.25352149006997	-1.13507380846099
Healthy	-5	-1.47938547812176	-1.29782804914229	-0.426165657077073	-5	-5	-5	-5	-5	-5	-5	-2.44611697335613
Healthy	-3.29242982390206	-5	-0.392770224919401	-1.77702355010661	-2.72353819582676	-1.77340009479264	-2.76700388960785	-5	-5	-5	0.545594076682582	-1.51956185282218
Healthy	-5	-0.688500434539627	-5	-5	-0.109238163054912	-1.26304604621685	-5	-5	-5	-5	-5	-1.45001638884031
Healthy	-1.68277265082358	-5	-5	-0.853778911188119	-5	-5	-5	-5	-5	-5	0.320179532262942	-0.620984713306517
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.296347576587491
Healthy	-0.806096597447253	-5	-1.09339562827502	-5	-0.493089274448482	-5	-5	-5	-5	-5	0.550908011748344	-1.31193630305366
Healthy	-5	-1.59550838224131	-5	-1.42934032997847	-5	-1.57267621364275	-2.7619538968712	-5	-5	-5	-5	-1.5070999888913
Healthy	-5	-5	-5	-5	-5	-5	-1.97142874730746	-5	-5	-5	-5	-0.157659157427549
Healthy	-2.10182351650232	-5	-1.04561274985548	-1.68909437062386	-0.997315687010271	-5	-2.65955588515988	-5	-5	-5	0.432488255770506	-1.37882371822496
Healthy	-5	-1.37273658343178	-0.872053357151098	-1.26592059271941	-0.748094229527872	-0.339428576303884	-5	-1.13608262304214	-0.863501391843301	-5	-1.27099729072781	-1.423313194799
Healthy	-5	-1.31202537996544	-5	-0.788345599446817	-0.500587874327725	-0.925073902876045	-3.13076828026902	-1.92518355935482	-1.57186520597121	-3.53760200210104	-5	-0.820735535660975
Healthy	-5	-1.08682216600953	-0.568330728686255	-0.781044582271277	-5	-1.14170347546611	-5	-5	-5	-5	0.680173189320258	-0.799778973808124
Healthy	-1.81445784514562	-5	-1.33049716589566	-1.05433450056787	-0.567287194874613	-1.88041422503822	-5	-2.27327279097343	-5	-5	-0.159799776767401	-1.90974194706868
Healthy	-5	-5	-5	-1.15323004646278	-0.979017557081581	-1.30592153791924	-3.67778070526608	-2.33535802444387	-1.80382381496003	-5	-5	-1.78330640083025
Healthy	-1.18455508375565	-1.30592153791924	-1.07262963696098	-5	-5	-1.08433639649423	-5	-5	-5	-5	0.0668475109738994	-0.271556932964749
Healthy	-1.93892467637021	-5	-5	-2.01010543628123	-5	-5	-5	-5	-5	-5	-5	-0.71561439000423
Healthy	-1.00868530182339	-5	-5	-5	-1.42250820016277	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.45630436769075	-5	-2.48811663902113	-5	-5	-5	-5	-5	-5	-0.251618134792901
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.613849218556081	-0.867964561672501
Healthy	-1.42273804641418	-5	-1.13164950035203	-5	-2.49214412830417	-5	-5	-5	-5	-5	0.0761487173262628	-1.21638223480925
Healthy	0.345395297695353	-5	0.178303412639601	-5	-0.388861099604354	-0.145323599191201	-0.27877488190383	-1.76649623965887	-1.61314447081528	-0.598254917762937	-5	0.420594335669071
Healthy	-5	-0.365563037462101	-5	-5	-5	-5	-5	-5	-5	-5	0.153994640284234	-0.534721272723585
Healthy	-5	-5	-5	-1.82448818663655	-5	-5	-1.63469925136201	-5	-5	-2.78251605578609	0.825066978508953	-2.41005039867429
Healthy	-5	-5	-0.761351824942195	-2.55284196865778	-2.52578373592374	-5	-5	-5	-5	-5	-0.170921475303045	-1.7680209731685
Healthy	0.0958803841125963	-5	0.38784346266792	-0.0988523892912022	-1.12314735239866	-1.1791420105603	-5	-5	-5	-2.14266750356873	-5	-0.234189931504302
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0652895032256631	-0.405187724005995
Healthy	-1.51812758968934	-5	-1.71376814597145	-1.69831905070642	-2.17783192063198	-5	-1.52578373592374	-5	-5	-5	-1.84405698202816	-1.8523236757589
Healthy	-5	-5	-0.651150176519425	-1.57121748850305	-5	-5	-5	-5	-5	-5	-5	-1.62033196596635
Healthy	-5	-1.69940451611004	-1.49620931694282	-1.38605252321965	-5	-5	-5	-5	-5	-5	-0.238290114876397	-0.60977163753087
Healthy	-5	-5	-5	-1.12994741830646	-5	-5	-5	-5	-5	-5	-0.30858252401874	-0.067779986122881
Healthy	-0.427918742843672	-5	-1.73612732313478	-5	-5	-1.74787544749436	-2.2020403562628	-5	-5	-5	0.083430948160511	-0.711013413208371
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.235230398443972	0.0817396520743173
Healthy	-5	-5	-5	-5	0.493842680869723	-0.740071809625247	-5	-5	-5	-5	-0.997143073938879	0.0220776595215398
Healthy	-1.26312563835158	-2.50584540598156	-0.860404241530028	-1.23574912456123	-5	-2.45469288353418	-2.36957212497498	-2.37882371822496	-5	-5	0.466839457000147	-0.994690763151483
Healthy	-5	-0.0798296972796245	-0.491914902902062	-5	-0.053936022359178	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.21268124337545	-5	-5	-5	-5	-5	-5	-5	-1.43925669894529
Healthy	-1.74184180665921	-0.99822303292256	-0.894149325614856	-0.617190777568485	-1.93741801577184	-1.79371395558757	-3.74472749489669	-5	-2.07109230975605	-5	-5	-0.993277307798315
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.416234631715
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.052752584324952
Healthy	-2.59687947882418	-5	-5	-5	-3.20760831050175	-5	-0.942181805567901	-5	-5	-5	-5	-1.04363944632668
Healthy	-5	-5	-2.18575240426808	-5	-1.50445566245355	-5	-5	-5	-5	-5	0.838158075999947	-0.618235317982876
Healthy	-0.499777251512702	-5	-0.986025822979084	-0.452606853931567	-0.17743312843175	-5	-5	-5	-5	-5	0.167748460784668	-1.29413628771608
Healthy	-0.669160258791529	-5	-0.771676650691984	-5	-5	-5	-5	-5	-5	-5	-0.297767698732287	-0.882297938790685
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.61097087051841	-0.770830297460899
Healthy	-5	-5	-1.78727984558216	-5	-5	-5	-5	-5	-5	-5	0.452237376516605	-0.769832183653808
Healthy	-0.880282340894505	-5	-5	-1.67345933148344	-1.08207457793526	-5	-0.921724477913399	-5	-5	-5	-3.17392519729917	-1.42204887227024
Healthy	-0.221371288241901	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.154858962703634	-0.766572349332554
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.591997604449345
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.411500174367178	-0.702020755840638
Healthy	-2.41228903498109	-1.58236226034777	-0.407090780421321	-1.30803489723264	-0.191066929283595	-0.0982094097144622	-2.84163750790475	-2.12436006299583	-1.23552497256559	-3.13076828026902	-2.48945498979339	-2.25414480482627
Healthy	-1.85201467931619	-5	-5	-1.84405698202816	-1.71919407160633	-2.73048705578208	-5	-5	-5	-2.5003129173816	-0.972487307551189	-1.93070198788447
Healthy	-0.226681733996262	-1.30198649606082	-1.1439360466669	-1.05384260507763	-0.997143073938879	-5	-5	-5	-5	-5	0.391873298953756	-0.537317557506993
Healthy	-5	-0.681269033111902	-1.44117147518299	-5	0.468707615802784	-5	-5	-5	-5	-5	-0.184096984679302	-0.469966877344853
Healthy	-5	-5	-5	-5	-1.34198860334289	-5	-2.05749589383192	-5	-5	-5	-0.0626074997785016	-1.23537560214902
Healthy	-5	-1.66978921542847	-0.937192466827841	-5	-5	-5	-0.674381727189971	-5	-5	-5	-1.347173697439	0.392674095053818
Healthy	-5	-5	-5	-1.11283297910523	-5	-5	-5	-5	-5	-5	0.0453268913319335	-1.40011692792631
Healthy	-2.39902710431325	-1.20690839982342	-0.503596249518606	-0.812874271898271	-1.537751784645	-5	-5	-5	-5	-5	-0.353253287199243	-1.49200927518031
Healthy	-5	-5	-5	-5	-5	-5	-2.27654432796481	-5	-5	-5	-0.157478127262071	-0.682041075299047
Healthy	-2.5543957967264	-5	-0.795066477645855	-1.84103473961659	-5	-5	-5	-5	-5	-5	0.639106813726534	-1.12819363554127
Healthy	-5	-0.346160624597503	-5	-5	-5	-5	-5	-5	-5	-5	0.130623201682595	-1.17698247655395
Healthy	-0.860120913598763	-0.815564111691629	-0.475318337148839	-5	-5	-5	-5	-5	-5	-5	-5	-0.25931368431948
Healthy	-5	-5	-2.46344155742847	-5	-5	-5	-5	-5	-5	-5	-5	-2.12784372725171
Healthy	-5	-5	-0.557598630517298	0.187083386136316	-5	-5	-5	-5	-5	-5	-5	-0.829885030503348
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.553306415318742	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.146003933810869	-0.0820588391114171
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.46255871659205	-5	-5	-2.49485002168009	-5	-5	-5	-5	-5	-5	-5	-0.7834910218134
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.491622192381663	-0.510984217081489
Healthy	-5	-5	-0.955421045123387	-5	-5	-5	-5	-5	-5	-5	-0.140825663165023	-5
Healthy	-0.647875391680296	0.137629414909267	-0.641284886197868	-0.850596120491417	-5	-0.639198387032148	-1.51088563062108	-5	-0.997617925067239	-5	-0.78587173817659	-2.17522353752445
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.59485862463705	-1.75080164260889
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.282683276807732	-0.934009710766224
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.245803744957511	-0.785659589680265
Healthy	-5	-2.0893755951108	-0.94279048749221	-1.73118809626022	-1.84375380960266	-1.93070198788447	-5	-3.16749108729376	-5	-5	0.216864962693588	-0.874486204095885
Healthy	-1.24580461181016	-5	-0.760075186737848	-1.28508375200641	-1.91364016932525	-5	-5	-3.24412514432751	-5	-5	-0.264257423690496	-2.28149831113273
Healthy	-5	-5	-5	-2.04143611677803	-5	-1.29722492209896	-1.45345733652187	-5	-5	-5	-5	-1.30364361126667
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.68678199260987
Healthy	-0.793794988236726	-5	-5	-0.799231555216828	-1.0156977680201	-5	-3.39794000867204	-5	-2.19178902707578	-1.56240796774604	-5	-0.268717524432911
Healthy	-5	-5	-1.09151498112135	-1.944621668625	-5	-5	-5	-5	-5	-5	-0.0160806742603072	-1.12165057778222
Healthy	-5	-5	-0.672457168067478	-5	-5	-5	-5	-5	-5	-5	0.91401612294641	-1.419531216049
Healthy	-1.67551176669234	-0.666250537518029	-0.338764865281919	-0.833954912148775	-5	-5	-5	-5	-5	-5	-5	-1.00013030789173
Healthy	-5	-5	-5	-5	-5	-1.92481814538131	-5	-5	-5	-5	0.288112788265334	-2.26841123481326
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.14405705376768	0.387024794413303
Healthy	-5	-5	-1.48678239993206	-5	-1.28424728317714	-2.1511952989482	-5	-5	-5	-5	-5	-0.722184573429135
Healthy	-5	-5	-5	-5	-5	-1.78277934435548	-1.79021698515148	-2.01999662841625	-5	-5	-5	-0.606144131412039
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.07453319930846
Healthy	-0.867580201902385	-5	-1.26889494878408	-1.36421476446635	-1.52143350440616	-5	-5	-1.78357016912375	-5	-5	-5	-0.584025588623434
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.732228857466762	-0.596073435168731
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.04984455330716	-2.38721614328026
Healthy	-1.37851213541937	-5	-5	-0.607144830610465	0.424048167501823	-5	-5	-5	-0.274897300191741	-0.94443055993901	-5	-0.519131076312832
Healthy	-5	-5	-5	-5	-1.38289476949762	-5	-5	-5	-5	-5	0.281169773409736	-1.3263341237543
Healthy	-5	-5	-5	-5	-2.34198860334289	-5	-5	-5	-5	-5	0.426948588724028	-1.48386142328293
Healthy	-5	0.177311358728175	-0.66368038374646	-1.58103616929638	-5	-5	-2.93930215964639	-5	-5	-5	0.478212856142753	0.173975442264115
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.405397591264997	-5
Healthy	-5	-5	-5	0.195290660110969	0.090109852438812	-0.0734569186265027	-5	-0.463820467862775	-5	-5	-5	-1.85949195696182
Healthy	-0.697863963011281	-5	-0.407312608233838	-5	-5	-0.856860240895409	-1.65876337676131	-5	-5	-5	0.594897276255084	-0.581483272495319
Healthy	-1.26648174856551	-5	-0.674258627846204	-5	-1.26873365092451	-5	-5	-5	-5	-5	-5	0.238888770317309
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.189091489282446	-0.761001001384566
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.45726709396723	-0.960546221038263
Healthy	0.24996350928816	-5	-0.0826940912094521	-5	-5	-5	-0.202919516210156	-5	-5	-5	-5	-0.17470373556904
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.83594470810655	-5	-1.2057211342786	-1.47599355444263	0.302309278369985	-0.436637590513392	-5	-1.01831727262871	-5	-5	-0.504441787452132	-1.71602071576152
Healthy	-5	-5	-5	-5	-0.62497687101211	-5	-5	-2.15490195998574	-5	-5	0.556605195020737	-1.29030613027221
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.781438238353374	0.34231211906381
Healthy	-1.01886121735934	-2.57024771999759	-0.71556926615548	-0.658387441287998	-5	-2.23062267392386	-2.23433144524099	-5	-5	-5	0.816974671266149	-0.867452157534419
Healthy	-0.484046719441121	-5	-0.236946559700385	-0.151435272952704	-5	-5	-5	-5	-5	-5	-5	0.390825636974946
Healthy	-5	-5	-0.643209539648284	-0.691499614914967	-5	-5	-5	-5	-5	-5	-1.04368746915881	-0.830854799008802
Healthy	-5	-5	-5	-5	-1.29756946355447	-5	-5	-5	-5	-5	-0.452471423540218	-0.3585258894959
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.319229503343761	-5
Healthy	0.477936961820993	-1.59345981956604	0.0284004291366408	-0.843117835560623	0.154627833671712	-0.862867523991007	-1.67489501702859	-1.13948232253825	-5	-5	-0.785739133222458	-2.21324857785444
Healthy	-5	-5	-1.06565307326174	-2.22621355501881	-5	-5	-5	-5	-5	-5	-0.336704353950544	-0.656433867613875
Healthy	-5	-5	-1.23672178898102	-1.55579901113584	-5	-5	-5	-5	-5	-5	0.368621543965493	-1.88706002391592
Healthy	-1.86169730183372	-5	-5	-1.31363189652696	-5	-3.10790539730952	-5	-5	-5	-5	0.409721839220144	-1.57495512544861
Healthy	-0.354224150610831	-0.88147074246826	-0.824111459007101	-1.66234110897386	-5	-1.6848696828164	-1.92190584959359	-2.01322826573375	-5	-5	-0.0632400260684131	-1.92701525537207
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.455958881072923	-0.983886333641092
Healthy	-5	-5	-5	-5	-0.762305491335943	-2.22402566887063	-3.27572413039921	-2.29929628285498	-5	-1.94081538236863	-5	-1.22555603107503
Healthy	-5	-0.23832018598596	-5	-5	-5	-5	-5	-5	-5	-5	0.149788558165687	-0.779604221768404
Healthy	-5	-5	-5	-5	-1.04807992647971	-1.6345120151091	-5	-5	-5	-5	0.301455395844188	-5
Healthy	-5	-1.47860037188462	-0.547140664204148	-1.12447573605069	0.0181177205910003	0.0267701620825229	-5	-5	-5	-5	-5	-0.668167955563751
Healthy	-0.818671012910266	-5	-1.12407101507707	-1.07273231918912	-0.753304504903885	-5	-5	-5	-5	-5	0.304957746119082	-0.914317056805385
Healthy	-1.26042765554991	0.502525439680412	-5	-0.924599044486102	-5	-0.460447192117725	-5	-5	-5	-5	-5	-1.46813805090419
Healthy	-1.26066503980392	-1.49403648198187	-1.13359450162195	-3.08618614761628	-5	-1.13960209487269	-5	-5	-5	-5	0.0825053216167679	-0.193080997377211
Healthy	-1.45062884766682	-5	-0.526542227184554	-5	-5	-5	-5	-5	-1.80938820218639	-5	-5	-1.90938929217159
Healthy	-1.25711782856273	-5	-0.785182634130541	-0.742393413607689	-0.658941565104038	-5	-5	-5	-5	-5	0.74245017435857	-1.31336373073771
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.159172772425614	-1.08820340956275	-5	-0.693081979622701	-1.43973460213729	-0.615933461924054	-2.72584215073632	-5	-5	-5	0.0285265196837669	-1.13282724882135
Healthy	-1.54975089168064	-5	-0.957936650567844	-5	-5	-5	-5	-5	-5	-5	0.882562672231169	-2.1438755557577
Healthy	-5	-0.127365974724811	-5	-1.09669292003583	-5	-0.331008729835615	-5	-5	-5	-5	-5	-1.18256685588862
Healthy	-1.0268721464003	-1.76751213364701	-1.01877051258	-1.52549236088302	-0.83597447571216	-1.15907879980123	-1.55564287434397	-5	-5	-5	0.209957126403581	-0.617100848493163
Healthy	-5	-1.7281583934635	-0.302988731300553	-2.73048705578208	-2.1157712303674	-0.406459192065011	-1.46369412764897	-5	-0.967905286947098	-5	0.383136474831606	0.0856508539183598
Healthy	-5	-5	-5	-5	-5	-2.2518119729938	-5	-5	-5	-5	0.333185208052762	-1.268814292366
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-0.642370028043238	-5	-5	-5	-5	-5	-5	-1.01434902630905	-0.403435890017206
Healthy	-1.27711938931306	-5	-0.81599035029872	-0.286450658925689	-5	-5	-5	-5	-5	-5	-5	-0.425285979245739
Healthy	-5	-5	-5	-1.40815658877522	-5	-5	-5	-5	-5	-5	-5	-1.5431786519784
Healthy	-5	-5	-5	-5	-5	-1.01166404414395	-5	-5	-5	-5	-0.258422985219577	-0.15275441864468
Healthy	-5	-1.72445831159869	-5	-1.45667709935309	-5	-0.630172107474672	-2.23657200643706	-5	-1.69122222633528	-5	-5	-1.59397105503638
Healthy	-1.42342831593471	-5	-5	-2.16685288808721	-5	-3	-2.95467702121334	-5	-5	-5	-5	-0.541679490681922
Healthy	-5	-5	-5	-1.76295920862081	-5	-5	-1.58536085326299	-5	-5	-2.18243463044022	0.837212054965701	-0.496836024275199
Healthy	-1.63978538670465	-2.6345120151091	-0.822867682958225	-2.09205147838773	-1.2673650324608	-1.67264106561367	0.344315626719255	-5	-5	-5	-0.862297832853038	-1.1747686768001
Healthy	-0.409057903566857	-1.34103515733556	-0.671172060985719	-1.32348928971745	-0.732171457952658	-0.812930728769577	-2.55752023093555	-5	-5	-5	-5	-0.0130357860975145
Healthy	0.0782066097706052	-5	-0.666613188340468	-0.599790229837938	-5	-5	-5	-5	-5	-5	0.182049257676161	-1.19674778856954
Healthy	-5	-5	-0.929740422599425	-1.54530755076052	-5	-5	-2.22112552799726	-5	-5	-5	0.514243507166303	-1.91685585685695
Healthy	-0.351737594251955	-5	-0.392309127785389	-1.27901425584626	-0.535123128541814	-1.11227020271197	-5	-5	-5	-5	0.30438280248907	-0.400837712556409
Healthy	-5	-1.54714066420415	-2.42136079003193	-1.09344948089855	0.33266261920733	-0.343892211018328	-5	-0.880711110875392	-1.77159964129699	-5	-5	-0.732077708468882
Healthy	-0.103313982725922	-5	-5	-0.716224021288477	0.531022668263708	-5	-2.31695296176115	-2.63078414258986	-2.68402965454308	-2.29929628285498	-5	-1.90587840415944
Healthy	-5	-5	-1.48439105076552	-5	-5	-5	-5	-5	-5	-5	-5	-0.821598658466245
Healthy	-5	-5	-0.506109960746993	0.11904132913278	-5	-5	-5	-5	-5	-5	-0.15519986406641	-0.709653699346067
Healthy	0.365721916747837	-3.3767507096021	-5	-5	-3.34678748622466	-0.310824380479175	-5	-1.23210238398191	-5	-1.35605408725193	-5	-2.18508681872493
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.2844144481068
Healthy	-5	-5	-5	-3.08618614761628	-5	-5	-5	-5	-5	-5	-5	-1.43121178768465
Healthy	-1.27026840471296	-0.924562538414387	-0.741698024343076	-5	-0.382046097847617	-0.574302786637409	-5	-1.67284548759057	-2.69250396208679	-5	0.0672717684515918	-0.979100327137464
Healthy	-5	-0.9741618357703	-5	-5	-5	-5	-5	-5	-5	-5	0.178291890141341	-1.18052187163788
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.908157250261902	-0.516940738054353
Healthy	-2.96657624451305	-1.44563199900991	-5	-5	-5	-1.10501970907203	-0.818042139068934	-0.347173697438995	-5	-1.87975520445363	-3.02227639471115	-0.564410426913394
Healthy	-1.4000078224159	-5	-0.248913445113983	-5	-5	-5	-1.79696711298529	-5	-5	-5	-0.511096914732231	-5
Healthy	-5	-5	-0.730767336193169	-5	-5	-5	-5	-5	-5	-5	0.0324737032205603	-0.909812512424579
Healthy	-5	-2.68193666503724	-1.02466011539454	-1.20003947259402	-5	-5	-5	-5	-5	-5	0.443349055313531	-1.47547406337362
Healthy	-5	-1.35842674682182	-0.665727242592844	-1.46369412764897	-5	-3.09151498112135	-5	-5	-5	-5	-5	-1.73095429034238
Healthy	-5	-5	-0.469672210221914	0.0408949354405703	-5	-5	-5	-5	-5	-5	-5	0.753828094223141
Healthy	-5	-5	-0.942942791362578	-2.53760200210104	-2.42136079003193	-1.58636500280144	-5	-3.19382002601611	-5	-5	-5	-2.00568284733036
Healthy	-5	-5	-0.942980875677234	-0.845971850396803	-2.72584215073632	-5	-5	-5	-5	-5	-1.49784610712864	-0.418642085588343
D003922	-0.288960843880599	-2.64975198166584	-0.560509409610316	-1.23545028093553	-0.705291342059209	-1.50320868429996	-0.565478998734227	-2.47366072261016	-5	-2.62708799702989	-2.12551818230053	-0.784415305818385
Healthy	-5	-2.00788851221305	-5	-5	-5	-5	-5	-5	-5	-5	0.410194972955374	-0.345092225271177
Healthy	-5	-0.940436582098732	-5	-5	-5	-5	-5	-5	-5	-5	0.159377674378786	-1.14496568332412
Healthy	-5	-0.824053529904454	-1.53865156635202	-5	0.411183509189001	-5	-5	-5	-5	-5	-0.235607148198222	-0.364596685536814
Healthy	-5	-5	-0.905039997563334	-5	-5	-5	-5	-5	-5	-5	-0.112619038159063	-1.58619748323065
Healthy	-5	-5	-5	-5	-0.877816899906132	-1.60223374387355	-5	-5	-5	-5	0.226519997981607	-1.33180051580134
Healthy	-5	-5	-0.724619532472566	-0.722322037393746	-5	-5	-5	-5	-5	-5	0.492124541181342	-0.471661887675161
Healthy	-0.85964911074747	-5	-0.99891561870778	-5	-5	-5	-5	-5	-5	-5	-0.880216413838302	-1.22105327203138
Healthy	-5	-5	-5	-5	-5	-0.675059397985098	-5	-0.958804766303191	-5	-1.11458223488906	-1.0773783284768	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.439466909565124	-0.322895148265692
Healthy	-5	-5	-5	-5	-5	0.282520153849093	-5	-5	-5	-5	-1.31641268242723	-1.17574396237032
Healthy	-5	-5	-5	-5	-5	-2.49757288001557	-5	-5	-5	-1.78120200188826	-1.03423403581731	-5
Healthy	-5	-1.17373078060627	-5	-5	-5	-5	-5	-5	-5	-5	0.733976850081549	-0.0909898560191039
Healthy	-5	-5	-0.70745597166642	-0.423762339899278	-0.0846898825133593	-5	-5	-5	-5	-5	0.528804900030776	-0.892044227452287
Healthy	-1.09172950050428	-5	-0.550938353141859	-1.24603413413484	-0.773709494816583	-1.46142626619314	-5	-2.36251027048749	-5	-5	-0.644069812921132	-1.06540056178193
Healthy	-5	-0.507099988891297	-5	-5	-0.911155437272996	-5	-5	-5	-5	-5	-0.216053564833748	-0.368069444668085
Healthy	-1.15945481236316	-0.713453716483303	-5	-5	-0.314831729477303	-1.30059591818466	-5	-1.41330019837595	-5	-5	0.201645611696274	-1.4068247365219
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.749726413767754	-1.15347733158371
Healthy	-1.02714944415277	-1.59739475808009	-0.226301300141219	-2.43415218132648	-5	-1.12257105921178	-2.26042765554991	-3.65757731917779	-5	-2.44977164694491	-1.24154231138953	-1.10485381062401
Healthy	-2.33629907461035	-5	-5	-5	-5	-0.124400545060582	-5	-1.67716072731368	-5	-2.09366495819491	0.86828345375406	-5
Healthy	-5	-1.1940915449258	-5	-5	-5	-5	-5	-5	-5	-5	0.719356979217912	-0.322995638159827
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.06706985716921
Healthy	-5	-5	-0.626334157008355	-1.30697693207631	-5	-0.813382648146363	-5	-5	-5	-5	-5	-0.7998063628588
Healthy	-0.938547520912807	-5	-5	-5	-5	-2.39685562737982	-0.533859282161006	-2.63078414258986	-5	-5	-5	-0.375759169258372
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-2.06198090252379	-5	-5	-5	-5	-1.51385300319343
Healthy	-5	-5	-0.441507430705689	-5	-5	-5	-5	-5	-5	-5	0.0604523001611602	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.107179432243516	-0.947806419566525
Healthy	-2.68193666503724	-5	-1.08661005636824	-2.81247927916354	-1.28382965214015	-1.48240826928809	-5	-5	-5	-2.51427857351842	-0.928744122318705	-1.18983471545685
Healthy	-5	-5	0.551893825019641	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.712668637279422
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.740051465231748	-0.717876581190089
Healthy	-5	-5	-0.779186103214509	-1.52215552366124	-5	-5	-5	-5	-5	-5	-0.899216037924133	-0.230703927090652
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.964130186304447	-1.35271485497463	-0.990719115744641	-1.89448981523003	-2.40120949323688	-2.39147396642281	-5	-5	-5	-5	0.0108636645268056	-0.687886141547308
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.26986399600332	-5	-0.00892019095483126	-0.850688494092085	-5	-5	-5	-5	-5	-5	-5	0.175639357765078
D003922	-0.070662831530283	-2.89279003035213	-0.654038458186859	0.152438180712875	-0.814542842598074	-1.10303309806685	-2.17327747983101	-1.61600521055827	-1.59431221332722	-2.52724355068279	-5	-1.59397105503638
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.245009872249312
Healthy	-1.84985783815144	-1.31095766097183	-1.71715139716536	-5	0.638120699087128	-1.4028535121663	-5	-5	-1.36713795989977	-5	-5	-0.663000235639472
