group	Oscillospirales	Enterobacterales	Burkholderiales	Pseudomonadales	Coriobacteriales	Desulfovibrionales		Bacteroidales	Lachnospirales	Oscillospirales	Veillonellales	Verrucomicrobiales	Lactobacillales	Methanobacteriales	Coriobacteriales	Desulfovibrionales	Peptostreptococcales
Healthy	3.63177	0.00382	0.61221	0	0.16928	0.03025		77.72654	1.78451	3.63177	0	3.31364	0	0	0.16928	0.03025	0
Healthy	9.25393	9.70494	0.11923	0.11195	0.60692	0.29292		3.41382	28.71503	9.25393	3.26356	0.20848	0.76396	1.88674	0.60692	0.29292	0.00798
Healthy	2.69441	0.35016	0.23837	0	0.02603	0.01065		65.93321	6.16773	2.69441	7.99145	0	0.28896	0	0.02603	0.01065	0
Healthy	7.55835	0	0.61436	0	0.26738	0.12513		50.38809	16.81433	7.55835	0	2.41126	0.24641	0.36668	0.26738	0.12513	0
Healthy	4.1084	0	0.51012	0	0.15496	0.06245		41.31056	47.57206	4.1084	0.00348	0.00398	0.43452	0.54224	0.15496	0.06245	0.02288
Healthy	17.18606	0.09977	0.47825	0	0.12646	0.03446		46.81643	23.82442	17.18606	0.01984	0	0.31146	0	0.12646	0.03446	0.06082
Healthy	0	93.0192	0	0	0	0		1.1413	0.01354	0	0	0	0	0	0	0	0
Healthy	9.57089	4.29249	2.0569	0	3.12873	0		25.0087	2.8685	9.57089	0.3593	0	0.10304	0	3.12873	0	0.04863
Healthy	0.0065	10.5315	0.15486	0	0.15188	0.04097		68.47564	1.94569	0.0065	7.9812	0	0.15555	0	0.15188	0.04097	0
Healthy	7.72477	0.01975	0.00493	0	0.02948	0.14488		40.52547	33.84257	7.72477	0.01074	2.723	0.00767	0	0.02948	0.14488	0
Healthy	1.47528	0.10401	0.20149	0	0	0		79.12686	1.03188	1.47528	3.13852	0	0	0	0	0	0
Healthy	9.74863	0	1.89767	0	0.33845	0		33.81915	5.9834	9.74863	11.05788	0.00243	0.03412	0.01245	0.33845	0	0
Healthy	4.51891	12.68249	0.00054	0	0.44865	0.00054		29.0804	32.32899	4.51891	0	3.38392	4.12149	0	0.44865	0.00054	1.2498
Healthy	14.40262	1.01134	0.07638	0	0.34871	0		19.28679	43.51158	14.40262	5.5288	0.18866	0.53403	0	0.34871	0	0.2206
Healthy	6.87674	1.41538	1.78378	0	0.27309	0.03075		80.16345	5.22437	6.87674	0.03733	0.39541	0.11616	0	0.27309	0.03075	0.03436
Healthy	43.21165	0.21117	0	0	0.02224	0		6.89033	8.2559	43.21165	10.42568	0	0.09233	0	0.02224	0	0
Healthy	2.78792	0	0	0	0	0		33.00049	50.66676	2.78792	0	0	0	0	0	0	0
Healthy	6.23739	0.55448	0.0101	0	0	0.01706		75.20939	2.04636	6.23739	2.72994	0	0.04569	0	0	0.01706	0
D006973	50.87832	6.21638	23.5382	0.00869	0.50374	0		11.26368	0.95062	50.87832	0.01392	0	0	0	0.50374	0	0
Healthy	12.19348	0.15345	0	0	0.20292	0		29.43695	40.42364	12.19348	0.16061	0	1.71134	0	0.20292	0	0
Healthy	2.90412	0	0.20185	0	0.23937	0.06699		63.74342	14.28705	2.90412	0.02041	0	0	0	0.23937	0.06699	0
Healthy	13.15061	19.80121	0	0	0.05552	0		1.43077	2.37799	13.15061	1.05345	0	1.27759	0	0.05552	0	2.23535
Healthy	3.16463	0	0.07126	0	0	0.36459		84.12676	1.38443	3.16463	0	0.04141	0	0.64842	0	0.36459	0
Healthy	14.00589	0.05891	0.05113	0	0.96145	0.00035		38.09116	35.94321	14.00589	3.89778	0	0.01638	0	0.96145	0.00035	0.03974
Healthy	5.01295	0.06207	0.04411	0	0.10424	1.60564		68.80393	1.05789	5.01295	0	0	0	0.02171	0.10424	1.60564	0
Healthy	13.84262	0	4.0669	0	0.06807	0.12389		60.06032	10.95027	13.84262	1.72287	0.11004	0.06969	0	0.06807	0.12389	0
Healthy	4.58421	0	0	0	8.15641	0		0.76561	37.21339	4.58421	0	0	1.71618	0.17091	8.15641	0	0.02961
Healthy	3.49138	0	0	0	0.02401	0		37.89758	45.74613	3.49138	3.1877	1.03035	0.89779	0	0.02401	0	0
Healthy	21.21244	0.03233	5.28431	0	0	0.04692		40.50803	13.62916	21.21244	0	8.13813	0	1.63817	0	0.04692	0
Healthy	1.67582	0	0	0	4.15738	0		2.17972	18.17691	1.67582	0.37137	0	1.29297	0	4.15738	0	0
Healthy	15.13874	0.05656	0.27033	0	1.57254	0.03108		11.40218	18.11828	15.13874	0.03482	5.63179	0.06991	29.7857	1.57254	0.03108	1.97389
Healthy	17.86195	1.54677	0	0	1.85891	0.04045		1.80623	33.80655	17.86195	0	0	0.73226	6.50444	1.85891	0.04045	0.12803
Healthy	0	19.0073	0.11928	0	0.00202	0		5.01413	9.64494	0	0	0.01106	1.16377	0	0.00202	0	0
Healthy	6.28902	0.05156	0.34203	0	0	0.07659		82.28787	2.41671	6.28902	0	0	0.14894	0	0	0.07659	0
Healthy	10.89159	0.12566	0	0	1.33107	0.52982		26.52757	1.23727	10.89159	0.54599	0.45078	0.31322	0	1.33107	0.52982	0
Healthy	14.68136	0.67781	0.74913	0	0.13419	0.03312		24.56073	12.05536	14.68136	0.13747	9.74943	0.33766	1.32234	0.13419	0.03312	0.52203
Healthy	33.65296	0.00479	0.00204	0	0.24702	0.00367		24.10094	7.22272	33.65296	0.00787	12.8595	0.18912	0	0.24702	0.00367	0
Healthy	6.12078	0	0.46085	0	0.15891	0		44.7532	13.23945	6.12078	0	0.30965	0	1.04605	0.15891	0	0
Healthy	2.2896	0.1125	0.13516	0	0	0		20.0003	66.22781	2.2896	0.00523	0.0562	0.00373	0.23708	0	0	0.00443
Healthy	0	12.4914	0.16476	0	0.26925	0.03451		65.68526	2.12552	0	8.70023	0	0.20686	0	0.26925	0.03451	0
Healthy	16.08651	0.18119	0.02559	0	0.89955	0.19671		36.6243	17.20119	16.08651	0.03174	0	0.04399	1.54807	0.89955	0.19671	0.0847
Healthy	9.89985	0.19359	0.05053	0	0.19398	1.59525		42.05245	0.85315	9.89985	0	17.0962	0	0	0.19398	1.59525	0
Healthy	16.08456	0.03294	0.61263	0	1.0318	0.03037		50.63919	11.90903	16.08456	0.06422	6.26157	0.92125	0	1.0318	0.03037	0.18939
Healthy	1.58312	0	0.05362	0	0.30962	0.00637		14.97199	67.53258	1.58312	0	0.97681	0.1198	0.20096	0.30962	0.00637	0
Healthy	5.56613	0.02425	0.23867	0	0	0		62.39454	22.25297	5.56613	0.46865	3.44662	0	0	0	0	0
Healthy	29.08696	0.76903	0.00905	0	3.15356	0		14.80192	22.48144	29.08696	0	0	0.22235	0	3.15356	0	0
Healthy	4.31564	0	3.18684	0	0.10238	0.48181		63.75558	23.47553	4.31564	0	0	0	0	0.10238	0.48181	0
Healthy	6.76881	0.19513	2.22896	0	0.10066	0.00384		76.12359	6.95043	6.76881	0.4138	0.23935	0.20264	0	0.10066	0.00384	0.24509
Healthy	8.66665	0	0.10273	0	1.70138	0.15916		58.29386	7.28304	8.66665	0	2.97615	0.0558	0.46428	1.70138	0.15916	0
Healthy	4.30093	0.18872	0.22719	0.03329	2.85199	0.11279		39.61486	14.92994	4.30093	0.00288	2.37576	0.4539	0	2.85199	0.11279	0.27916
Healthy	4.1898	0.00448	0.04808	0	0.19324	0		32.17545	30.20134	4.1898	7.94172	0	0	0	0.19324	0	0
Healthy	1.9936	0	0.22475	0.0055	0.01072	0.05172		88.0674	5.17485	1.9936	0	0.22535	0.03321	0	0.01072	0.05172	0
Healthy	0	35.1068	0	0	0.0043	0		0	2.46066	0	0	0	0.00774	0	0.0043	0	0
Healthy	6.64436	14.0667	0.24865	0	0	0		33.33184	4.75141	6.64436	11.0385	0.55879	0	0.61909	0	0	0
Healthy	4.83892	1.14237	0.3137	0	0.69773	0.1314		53.86058	4.15218	4.83892	9.20628	7.17593	0	0	0.69773	0.1314	0
Healthy	3.64709	1.71973	0.06584	0	0	0.09733		86.88977	3.34333	3.64709	0	0	0.08112	0	0	0.09733	0
Healthy	3.45991	0.78603	0.12191	0.10183	12.13018	0.0045		11.71661	15.3408	3.45991	0	0	0.77482	0	12.13018	0.0045	0.00543
Healthy	37.67135	4.21727	0	9.22973	0.59504	0		0.54085	27.08959	37.67135	0	1.05184	1.41007	0	0.59504	0	0
Healthy	8.24435	0.08215	0.0695	0	0.0565	0.00314		77.74018	0.65025	8.24435	0	0	0.03597	0	0.0565	0.00314	0
Healthy	5.9936	2.11217	6.0008	0	0	0		45.64945	20.40805	5.9936	0.96367	0.01915	0.67489	0	0	0	0
Healthy	8.58443	0	0.00408	0	0.75693	0.0721		57.67382	4.07466	8.58443	0	0	0.0166	0.06765	0.75693	0.0721	0
Healthy	3.87859	0.21435	0.25391	0	0.02708	0.01492		65.76455	6.0791	3.87859	7.92509	0	0.2766	0	0.02708	0.01492	0
Healthy	0	10.6894	0	0	0	0		66.63057	2.13014	0	8.57719	0	0	0	0	0	0
Healthy	5.70873	0.14899	0.0985	0	0.48847	0		50.22231	12.34446	5.70873	0	0	0.77474	0	0.48847	0	0
Healthy	5.40856	0	0.04357	0	3.25554	0		38.30892	9.90921	5.40856	0.90393	12.0243	0.35508	0	3.25554	0	0.90418
Healthy	4.1442	0	0.12285	0	0	0		68.23914	4.99676	4.1442	6.15976	0	0	0	0	0	0
Healthy	1.72049	0	0.19207	0	0	0		78.90982	0.76244	1.72049	3.24217	0	0	0	0	0	0
Healthy	1.06885	0	0.05236	0	0	0		72.24672	12.8107	1.06885	3.79563	0	0	0	0	0	0
Healthy	1.63496	0.04739	2.30897	0	0.45468	0.00872		57.19893	28.09864	1.63496	0.00389	0	1.95827	0	0.45468	0.00872	0.37654
Healthy	6.63004	0.63044	2.11487	0	0.16185	0		42.83065	17.20017	6.63004	1.94026	0.37933	0.5437	0.1874	0.16185	0	0
Healthy	5.32031	0.3755	0	0	0.28468	0.00418		75.8188	6.34398	5.32031	1.19023	0	6.43426	0	0.28468	0.00418	0.11267
Healthy	8.36896	0.10762	0.62354	0	0.2201	0.32157		52.43783	8.29605	8.36896	0	5.36937	0	0	0.2201	0.32157	0
Healthy	0	7.72237	0.01211	20.8715	0	0		0	0	0	32.68873	0	28.08369	0	0	0	0
Healthy	4.38899	0.19839	0.28953	0	0	0.09704		70.1103	5.68633	4.38899	2.75786	0.14138	0	0.05104	0	0.09704	0
Healthy	9.3041	0	1.34205	0	0	0		66.6534	11.98263	9.3041	0	0	0	0	0	0	0
Healthy	18.13435	0	0	0	1.81866	0.14389		17.68292	11.37886	18.13435	0	0	0.14265	26.08231	1.81866	0.14389	0.33876
Healthy	5.2746	0	0	0	0.96339	0		14.14117	39.2162	5.2746	3.50115	0.93803	0.7808	0	0.96339	0	0
Healthy	13.89572	0.1011	0.01256	0	0.03142	0.08665		62.20556	5.63958	13.89572	7.01928	1.9902	0.00588	0	0.03142	0.08665	0
Healthy	10.1189	8.10184	0.06826	0	2.69828	0		26.26053	13.93007	10.1189	1.79297	0.93929	2.79852	0	2.69828	0	0.07967
Healthy	9.06476	0	0.49568	0	0.0928	0.0069		62.9306	16.20853	9.06476	0.00856	0	0.24351	0.18991	0.0928	0.0069	0
Healthy	16.58168	0	0.14371	0	0.79247	0.02692		27.69067	35.29333	16.58168	0	0.01273	0.26328	0.19301	0.79247	0.02692	0.29751
Healthy	0.30647	0	0.01799	0	0	0		57.78978	21.6172	0.30647	8.22941	0	0.01339	0	0	0	0.05557
Healthy	5.2066	0	2.84792	0	0.06641	0.11319		27.36421	25.78987	5.2066	6.59926	0.70912	0.25948	0.12219	0.06641	0.11319	0
Healthy	3.62537	0	0	0	0	0		12.00093	0.46416	3.62537	0	0	0	0	0	0	0
Healthy	10.0044	0	0.33364	0	0.24232	0.02314		38.84185	29.92333	10.0044	0.36848	0.09266	0.07445	0	0.24232	0.02314	0
Healthy	0.00751	0.01108	2.78928	0	0	0		33.69858	0	0.00751	0.00071	0	8.88596	0	0	0	0
Healthy	0	12.9001	0.20237	0	0.25536	0.02775		66.60307	1.62964	0	8.89349	0	0.1937	0	0.25536	0.02775	0
Healthy	6.11978	0.09521	0.31406	0	0	0.06537		81.86447	2.74405	6.11978	0	0	0.11619	0	0	0.06537	0
Healthy	0.57493	2.48849	0.0951	0	0	0.03368		79.46925	11.96373	0.57493	0	0	0.05981	0	0	0.03368	0
Healthy	6.71099	0	10.8936	0	0.37603	0		62.17627	7.9027	6.71099	0.0867	0	0.04826	0	0.37603	0	0
Healthy	2.98357	0	0.19678	0	0.26425	0.097		63.06974	15.1352	2.98357	0	0	0	0	0.26425	0.097	0
Healthy	16.50335	0.27548	0	2.74525	0.64397	0		10.75217	23.28386	16.50335	4.56736	1.14016	1.89535	2.1005	0.64397	0	0.42843
Healthy	6.63734	0	1.53255	0	0.05532	0		70.59313	7.21003	6.63734	0	0	0	0	0.05532	0	0
Healthy	6.04915	2.23394	6.08905	0	0	0		46.84148	20.2395	6.04915	1.14011	0.00741	0.6713	0	0	0	0
Healthy	2.46708	0.12428	0	0	0.67356	1.66572		77.11711	3.68588	2.46708	0	0	0	0.09917	0.67356	1.66572	0
Healthy	4.15006	0	3.17786	0	0.06489	0.3925		63.5846	24.24031	4.15006	0	0	0	0	0.06489	0.3925	0
Healthy	4.70282	0.22266	0.21864	0	0.00221	0.08948		69.81212	5.74172	4.70282	2.69416	0.12769	0.00684	0.04614	0.00221	0.08948	0
Healthy	0.41492	0	0.04679	0	0	0		50.64633	13.41268	0.41492	18.9128	0	0	0	0	0	0
Healthy	16.51085	0.56184	0.00847	0.02618	0.29256	0.0185		65.95097	3.78455	16.51085	0.00278	0	0.08424	0	0.29256	0.0185	0
Healthy	10.98959	0.0616	1.02572	0.02934	0.0799	0.0343		47.72311	18.5026	10.98959	0.41433	0.06197	0.0309	0	0.0799	0.0343	0.03317
Healthy	9.54378	0.83817	0.01931	0	0	0		37.35111	24.93779	9.54378	4.00586	0.15532	0	0	0	0	0.37682
Healthy	13.52064	0.05959	0.0663	0	0.0676	0.02094		18.88292	28.24474	13.52064	0	1.72258	0.07561	0	0.0676	0.02094	0.04381
Healthy	4.50146	0	3.13304	0	0.62851	1.44462		70.39165	3.77447	4.50146	0	0	0.06794	0.0491	0.62851	1.44462	0
Healthy	1.85251	0.6633	1.46557	0	1.07452	0.32773		56.20077	8.27017	1.85251	0.06962	0.29801	0.21775	0	1.07452	0.32773	0
Healthy	5.28947	0	0.34274	0	0.37018	0.0942		51.28108	18.60624	5.28947	0	0.04608	0.02417	0	0.37018	0.0942	0
Healthy	2.23492	1.97354	0.02242	0	3.86441	0		10.59075	2.35072	2.23492	1.67148	0	5.11435	0	3.86441	0	0.20999
Healthy	8.49985	0.12439	0.04949	0	0.1632	1.59157		68.52156	1.05409	8.49985	0	0	0	0.02164	0.1632	1.59157	0
Healthy	20.19104	0	0	0	0.16855	0		0.05532	1.57345	20.19104	0	0.54343	1.46476	0	0.16855	0	0
Healthy	6.84112	0.24672	0.37691	0	0.30289	0.07215		29.76886	35.0209	6.84112	0.02194	2.42121	0.28633	0.10495	0.30289	0.07215	0.0018
Healthy	12.68839	0	7.93197	0	2.12005	0		47.51386	12.5956	12.68839	0	0	0	0	2.12005	0	0
Healthy	3.20984	0.54646	0	0	0.9255	0.02807		38.98485	13.81218	3.20984	0	12.3298	0	0	0.9255	0.02807	0
Healthy	20.56314	0	0	0	0	0		25.5744	12.29544	20.56314	0	0	13.63344	0	0	0	0
Healthy	9.29984	1.35476	0.06031	0	0.22773	0		31.4247	16.95586	9.29984	2.61235	0	0.04264	0	0.22773	0	0.56542
Healthy	5.52075	0	0	0	0	0		41.24853	18.9076	5.52075	0	0	0	0	0	0	0
Healthy	1.28104	0	0.19399	0	0.23065	0.0519		64.24216	14.33404	1.28104	0	0	0	0	0.23065	0.0519	0
Healthy	26.34617	0.2663	0.10927	0.00795	6.27151	0.00171		19.66382	16.16007	26.34617	0.00278	8.97759	0.93336	0.00026	6.27151	0.00171	0.38388
Healthy	6.22428	0.43728	0.02331	0	0	0.05594		74.59269	1.89643	6.22428	2.85585	0	0.02727	0	0	0.05594	0
Healthy	0	0	0	0	0	0		0	3.11548	0	0	0	0	0	0	0	0
Healthy	0.99531	0.12284	0.54299	0	0	0		92.26106	1.7651	0.99531	0	1.85576	0	0	0	0	0
Healthy	5.17935	0	0.02245	0	0.11993	1.73112		71.04117	1.03062	5.17935	0	0	0	0.05062	0.11993	1.73112	0
Healthy	6.07973	0.05189	0.00822	0	0.44814	0.07675		66.67944	8.67645	6.07973	0	0.50682	0.01769	0.01789	0.44814	0.07675	0
Healthy	25.42651	2.62879	0.00214	0.30742	0.01835	0.06669		43.34351	17.66806	25.42651	0.14999	0	0.13118	0	0.01835	0.06669	0.04444
Healthy	5.38525	0	1.29309	0	0.17479	0.13981		41.55658	8.78667	5.38525	11.1196	0	0.02665	0	0.17479	0.13981	0
Healthy	15.55584	0.57054	0	0	0.09043	0		45.18123	20.13934	15.55584	1.13832	0	0.01679	0	0.09043	0	0.52519
D006973	75.0166	0.92107	0.12709	6.90118	0.01511	0.29537		5.44163	4.3319	75.0166	0.00853	0	0	0	0.01511	0.29537	0
Healthy	1.25335	1.05445	0	0	3.97413	0		24.97135	1.19353	1.25335	0	19.5038	0	16.8025	3.97413	0	0
Healthy	4.84361	0.03261	3.95141	0	0.05008	0.02018		64.23882	10.29523	4.84361	0.01632	0.00714	0.34983	0	0.05008	0.02018	0.01808
Healthy	4.3591	0.05681	0.24218	0	0	0.10065		70.50593	5.67848	4.3591	2.78034	0.11018	0	0.07086	0	0.10065	0
Healthy	1.81456	0	0	0	0	0		79.79912	12.73672	1.81456	0	0	0	0	0	0	0
Healthy	1.77742	0	0	0	0	0		81.37311	12.56305	1.77742	0	0	0	0	0	0	0
Healthy	1.97599	0.30992	0.06354	0	0.00817	0		59.9067	26.92893	1.97599	0.05125	0	0.21784	0.367	0.00817	0	0.40995
Healthy	20.74416	0.46978	0.46762	0	0.97389	0.16201		31.52386	14.2015	20.74416	0.06236	1.61437	1.21296	0.2745	0.97389	0.16201	0.08172
Healthy	8.2935	0	6.0243	0	0.06336	0		67.81604	5.14384	8.2935	4.47556	0	0.49465	0	0.06336	0	0
Healthy	12.27497	0.84369	0	0	0	0		42.86205	7.7409	12.27497	0.05339	0.52605	0	1.04806	0	0	0
Healthy	9.29294	0.90323	0.07167	0	0.36896	0		14.36781	35.32244	9.29294	5.8336	0	0.08074	0	0.36896	0	4.86324
Healthy	5.68276	0	0.09458	0	0	0		32.97976	43.34919	5.68276	0	0.10289	0	0	0	0	0
Healthy	10.02535	7.69286	0.04294	0	2.74352	0		26.35134	13.76377	10.02535	1.77332	0.88685	2.78753	0	2.74352	0	0.07908
Healthy	13.51257	5.30418	0	0	11.6595	0.2837		4.91734	27.19868	13.51257	0.31724	0	2.01037	0	11.6595	0.2837	1.68724
Healthy	0.23935	0.96516	8.37654	0	0.00491	0		40.91091	10.63134	0.23935	4.17667	0	0.53306	0	0.00491	0	0.03944
Healthy	9.88813	0.48351	0	0.00109	1.13958	0.02068		30.64528	9.64414	9.88813	1.1074	1.26462	0.47934	0	1.13958	0.02068	0
Healthy	7.52491	0.22947	1.81935	0	0.18397	0.01355		48.97126	25.554	7.52491	3.78353	0	0.09151	0	0.18397	0.01355	0
Healthy	19.51876	0	0.05799	0	0	0.82772		51.89489	5.41763	19.51876	0	0	0	0.02432	0	0.82772	0
Healthy	19.53392	0.06286	0.05795	0	0.05089	0.00488		21.20041	33.57152	19.53392	0.85564	0	1.2737	0	0.05089	0.00488	0.05699
Healthy	6.04509	11.121	0.24236	0	1.45612	0.74732		13.46928	0.36362	6.04509	2.67929	43.8434	0	0	1.45612	0.74732	0
Healthy	3.97713	0	3.06863	0	0.12892	0.50872		64.03346	23.85291	3.97713	0	0	0	0	0.12892	0.50872	0
Healthy	4.97801	0.86129	0.39702	0	0.69433	0.04979		9.79019	20.51644	4.97801	0.00939	8.01703	0.89608	0.97423	0.69433	0.04979	0.01117
Healthy	2.32308	0	0.13383	0	0.11937	0.0743		42.97705	1.29191	2.32308	0	0	0	0	0.11937	0.0743	0
Healthy	5.07714	0	5.99498	0	0.05114	0.01159		66.37013	5.04152	5.07714	4.41507	0	0.52668	0	0.05114	0.01159	0
Healthy	6.29602	0	0	0	0	0.80345		50.09222	1.29591	6.29602	0	14.9477	0	0	0	0.80345	0
Healthy	20.16091	0.48543	0	0	1.30382	0		21.20766	34.77318	20.16091	0	0	0.39379	0.02811	1.30382	0	0
Healthy	3.94393	0.39027	0.23698	0	0.02601	0.01769		65.83532	5.92316	3.94393	7.76944	0	0.28375	0	0.02601	0.01769	0
Healthy	8.33086	0.07389	0.06327	0	0.04516	0		77.42379	0.75253	8.33086	0	0	0.04236	0	0.04516	0	0
Healthy	3.63812	0	0	0	0.09848	0		25.22839	15.37404	3.63812	17.2022	1.57349	0	3.68668	0.09848	0	0
Healthy	0	0	0	0	0	0		68.01693	12.4866	0	0	0	0	0	0	0	0
Healthy	4.59411	0	1.11226	0	0.09692	0.37944		65.03923	19.46764	4.59411	0	0	0.00314	0	0.09692	0.37944	0
Healthy	26.20417	0.75317	0.056	0.14693	0.06592	0.03757		15.95007	33.71075	26.20417	0	1.56976	0.86758	2.48808	0.06592	0.03757	0.1625
Healthy	18.60246	0	0.03117	0	0	0		33.00682	14.4342	18.60246	7.92845	0.04114	0	0	0	0	0
Healthy	7.38365	0.17312	0.25649	0	0.11407	0.02839		33.33479	8.22138	7.38365	1.22304	0.14422	1.25817	0	0.11407	0.02839	0.18074
Healthy	3.52074	0	0	0	0	0		17.66235	10.61721	3.52074	0	0	0	0	0	0	0
D006973	0.44674	10.8699	0.10195	0	0.12029	0.00607		77.43383	2.36836	0.44674	0	0	0	0	0.12029	0.00607	0
Healthy	4.08327	0.06965	5.06271	0	0.13786	0.17736		63.50921	21.49929	4.08327	0.008	0	0.07528	0	0.13786	0.17736	0
Healthy	3.63461	0	0	0	0.0648	0		63.98266	17.0788	3.63461	0	0.07563	0	0	0.0648	0	0
Healthy	9.68843	0	0.0032	0	0	0.06913		47.06505	15.5942	9.68843	0	3.14787	0.40369	4.37368	0	0.06913	0
Healthy	10.52096	0.37518	0.64128	0	0.01933	0.06516		59.98644	20.85909	10.52096	0.01863	0	0.01616	0	0.01933	0.06516	0.08644
Healthy	16.15566	0	0.01433	0	0.01758	0		41.62984	24.06429	16.15566	2.44367	0	0	0	0.01758	0	0.26426
Healthy	1.05695	0	0	0	0	0		72.2048	18.62175	1.05695	0	0	0	0	0	0	0
Healthy	13.87413	0	0.62	0	0	0.05133		69.77468	5.39999	13.87413	0	0	0	0	0	0.05133	0
Healthy	0.00048	80.1911	0.01279	8.02245	0.00877	0		0.40149	4.42763	0.00048	0.05009	0	2.07584	0	0.00877	0	0.01069
Healthy	4.98981	0.24223	0.05063	0	0.2424	0.00131		77.09379	1.76436	4.98981	9.08155	0	0.01487	0	0.2424	0.00131	0
Healthy	6.5565	13.8152	0.21874	0	0	0		33.2285	4.1573	6.5565	10.4296	0.42375	0	0.47848	0	0	0
Healthy	10.32765	0.0257	0.03667	0	0.22205	0.02491		61.00916	18.15322	10.32765	0.27777	0.74658	0.13256	0	0.22205	0.02491	0.25586
Healthy	4.93413	0.62891	0.07373	0	0	0		43.39178	25.14157	4.93413	0	0.4544	0.18327	0.26709	0	0	0.00675
Healthy	7.17186	1.66111	0	0	0	0		43.92815	36.58789	7.17186	0.39035	0	1.47595	0	0	0	0
Healthy	1.92588	0	0	0	0	0		82.02317	12.4184	1.92588	0	0	0	0	0	0	0
Healthy	24.21266	0	0.73316	0	0	0.01019		35.12021	17.04066	24.21266	4.63176	0.00075	0.01277	0.14024	0	0.01019	0.02149
D006973	3.36461	0.40148	0.25692	0.42826	1.84977	0		50.04066	14.44713	3.36461	0	0	0	0	1.84977	0	0
Healthy	4.56939	0	0	0	0	0		49.74725	20.19863	4.56939	0	0	0.74839	0	0	0	0
Healthy	19.58658	0.05524	0.08145	0	0	0.96884		50.72765	4.0237	19.58658	0	0	0	0.05619	0	0.96884	0
Healthy	2.49256	0	0	0	0.13672	0		7.60965	20.47647	2.49256	0	1.62593	0.36422	14.4604	0.13672	0	0.07386
Healthy	7.20362	0.07521	1.40232	0	0.17888	0.08654		64.41087	6.4805	7.20362	0.38799	0	0.00384	0.18758	0.17888	0.08654	0
Healthy	2.07062	0	1.03817	0	0	0		54.34683	0	2.07062	0	0	0	0	0	0	0
Healthy	6.57776	0.79162	2.36653	0	0	0		60.31638	7.19778	6.57776	0.06186	5.86806	0.40563	0	0	0	0
Healthy	21.04167	0.06818	0	0	0	0		32.39831	27.07533	21.04167	4.58211	0	0	0.02661	0	0	0.87784
Healthy	0.04037	34.49942	0.01532	0.46201	0.0062	0		51.9661	5.88527	0.04037	0.21974	0.24414	0.47256	0	0.0062	0	0
Healthy	0	38.6007	0.08514	0	0.00837	0		17.6916	0	0	0	0	0.0328	0	0.00837	0	0
D006973	10.68333	1.07159	0.35642	1.97599	0.65853	0.60934		46.79204	2.40121	10.68333	0	0	0	0	0.65853	0.60934	0
Healthy	0.05989	0.77311	0	0	0	0		67.13084	2.59399	0.05989	11.00551	0	0	0	0	0	0
Healthy	13.18604	0	0	0	0.02608	0		25.20194	27.98525	13.18604	5.57921	0	0	0	0.02608	0	0
Healthy	15.90966	0	0.16143	0	0.09214	0.01495		22.977	23.68999	15.90966	2.04248	1.63792	0.8594	5.95843	0.09214	0.01495	0.22763
Healthy	10.72442	0.40174	0.03181	0	0.1044	0.05606		29.26254	31.47162	10.72442	0	5.09943	0.12109	0	0.1044	0.05606	0
Healthy	1.7149	0.1872	0.17843	0.55062	0.71968	0.05072		49.27703	28.53742	1.7149	0	0	3.83333	0	0.71968	0.05072	0
Healthy	7.97576	0.21031	0.04145	0	0.11883	0		45.39268	36.40244	7.97576	0	0	0.01624	0	0.11883	0	0.05342
Healthy	5.62532	0.11288	0.19432	0	0	0.15293		70.46873	6.41366	5.62532	4.24768	0	0	0	0	0.15293	0
Healthy	9.38893	6.04552	0.03185	0.07168	0.05874	0.37399		35.27356	4.26733	9.38893	2.38809	1.43023	0.01727	3.47596	0.05874	0.37399	0.0063
Healthy	5.84322	2.46933	0.01797	0	0.23148	0		14.83497	15.36356	5.84322	0.50904	0	0.47033	0	0.23148	0	0.15004
Healthy	12.45884	0.76602	0.58131	0	0.03268	0.01908		45.67007	19.89163	12.45884	0	0	0.04666	0	0.03268	0.01908	0.3995
Healthy	20.41721	0	0	0	0	0		31.98761	18.02443	20.41721	5.93275	0	0	0	0	0	0
Healthy	0	0	0	0	0	0		40.06592	6.03192	0	0	0	0	0	0	0	0
Healthy	10.77929	0.24304	0.17543	0	0	0		46.11662	33.37386	10.77929	0.35199	0	0.04088	0	0	0	0
Healthy	4.68856	0	1.06689	0	0.10223	0.36265		65.46219	19.09487	4.68856	0	0	0	0	0.10223	0.36265	0
Healthy	28.62796	0	0	0	0.69817	0		14.47004	33.93074	28.62796	2.80864	0	2.97721	0	0.69817	0	0
Healthy	3.90399	0.02334	0.26785	0	0.14057	0.07408		76.65335	3.16241	3.90399	6.50974	0	0	0	0.14057	0.07408	0
Healthy	27.93724	0.00015	0	0	2.46704	0.00072		2.90407	22.30296	27.93724	0	0.12499	0.34825	7.91767	2.46704	0.00072	0.46185
Healthy	12.25631	3.54587	0.43034	0	0.01132	0		32.09439	12.34613	12.25631	0	0	0.10304	0	0.01132	0	0.04794
Healthy	9.10257	0	0.08481	0	0.08885	0		43.64995	26.10097	9.10257	1.24081	0.17068	0	0	0.08885	0	0.64106
Healthy	12.65406	0.98372	1.78797	0.05523	0.21633	0.00444		44.77808	24.54735	12.65406	0.06083	0.01048	0.85589	1.77402	0.21633	0.00444	0.26556
