f	Lachnospiraceae	Ruminococcaceae	Bifidobacteriaceae	Acutalibacteraceae	Streptococcaceae	Coriobacteriaceae	Lactobacillaceae	Akkermansiaceae	Acidaminococcaceae	Methanobacteriaceae	Enterobacteriaceae	Pseudomonadaceae	Micrococcaceae	Bacteroidaceae	Rikenellaceae	Tannerellaceae	Dialisteraceae	Burkholderiaceae	Marinifilaceae	Oscillospiraceae	Veillonellaceae	Pasteurellaceae	Desulfovibrionaceae
Healthy	1.13368354266614	0.636427712809573	1.58218044747205	0.380887490505464	-2.61798295742513	-0.463529940298349	-5	-5	-5	-5	-5	-5	-5	1.33397596556346	0.335824839811724	-0.816274741954422	-0.107037675778293	-1.67510050294769	-5	-5	-1.36401388819917	-0.35873416281016	-5
Healthy	0.754832823646594	0.526362542542492	0.622743352951771	-0.000482334620178044	-5	-5	-5	-0.849581305520702	-5	-1.29200425357707	-0.70245833218184	-5	-5	1.66301266887822	1.20487472741842	0.629872192306401	0.440573790623991	-0.538291429935634	-0.122467407602619	-1.52360317327467	-5	-5	-1.01300446027562
Healthy	1.32161023516207	0.783314596758371	0.324222761432498	-0.271078353627141	-0.23390704229151	-5	-2.88941028970075	0.717117715453636	-5	-5	-5	-5	-5	1.00800154001438	0.850283457001715	0.387809678646678	-5	0.143670433470161	0.0471463127728921	-0.877620267930888	-5	-2.13430394008393	-1.39501837039257
Healthy	1.3010417214567	-1.30989256054367	0.957935158546588	-5	-0.160433971339283	-5	-0.00655936044373471	-5	-1.83564714421556	-5	0.480808640692415	-5	-2.64016451766011	-5	-5	-5	1.27907600205185	-5	-5	-0.377526928721877	-0.634081677823657	-5	-5
Healthy	-0.491941864317635	0.114430824733974	-0.432785362685112	-0.14353696228136	-1.14813039927023	-0.0539409396148763	-5	-2.01233373507373	-1.68824613894425	-5	-0.0527967211890289	-5	-5	1.57726436760349	1.30464172899261	0.777695001605097	-1.24926024876465	-1.71783122169536	-0.120984446590371	-0.157004061079404	-5	-5	-0.314106061138649
Healthy	1.07855251180297	0.945834282368324	-2.30715308072277	-0.376141057366407	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.77421993813605	0.226228598719104	-0.00388252386271199	-5	0.127771932439844	-0.070208252037309	-1.25095973129654	-5	-5	-5
Healthy	1.05609913577335	1.20959301969376	-5	0.272776538915779	-0.874031036907444	0.259753902922316	-2.04479346245806	-5	0.957525879141889	1.41634621889983	-5	-5	-5	1.24755422772474	-5	-5	-5	-5	-5	-1.24078556876576	-5	-5	-0.841939206063395
Healthy	0.981622020655921	1.38214370834247	-0.262799403256712	1.00292638346268	-1.15366288787019	-5	-1.85387196432176	-5	-5	-5	-5	-5	-5	1.16809157917415	0.118952172979204	-0.600360885035726	1.17450783361385	-1.06278310913729	-5	-0.60117493303771	-1.74208154968594	-5	-5
Healthy	1.59346561953012	0.697968235368201	1.14903180202309	-0.543421427182489	-0.480014586607296	-0.0161933580215848	-0.428337743823498	-0.0277786419952572	-5	-5	-5	-5	-5	1.05663009222897	-0.185699119870503	-0.0918689949466466	0.54415241336832	-5	-0.601973141116313	-5	-3.30980391997149	-5	-5
Healthy	0.751247531782995	1.13148200367	-5	-1.37799332699319	-2.2298847052129	-5	-5	0.298898904062662	-5	-5	-0.995205889611288	-5	-5	1.66139247507698	0.993172046207381	0.619325031728779	0.846293185537732	-1.90066472231404	0.306590135298149	-0.497395374526333	-5	-5	-1.06218131530164
Healthy	0.84308508040019	0.541594219360175	0.386803845600801	0.885204551709436	-5	-0.616597589508184	-5	0.62466464286828	-5	-0.221139980633143	-0.317701457892063	-5	-5	1.46251329526569	0.78821222276739	-0.0608802823515131	-5	-0.183911227141782	0.334250630775696	-1.60783085051026	-2.47495519296315	-1.08365134772454	-0.671885539841611
Healthy	1.14395361057032	0.345112879478156	0.983192678213984	0.893107887053215	0.44227433211748	0.422999977271616	-1.52505566453461	-0.0271956776634223	-5	-5	0.908584198268042	-5	-5	1.33988273889187	0.487958092598748	-0.324826793555993	0.239809819356286	-1.16577009714832	-0.0758655028982537	-1.0602811176459	-1.25219990913563	-5	-5
Healthy	1.28572131983633	0.915734793487394	1.31706016801833	0.707487567134394	-5	-5	-5	0.435817301335452	0.52875991480049	-5	-5	-5	-5	0.784738507344127	1.11980204394416	-0.6432286383304	-5	-5	-5	-5	-5	-5	-5
Healthy	0.157311676850189	0.198219823720986	-0.559547481750379	-0.886658395204895	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.72812951452607	1.16107318096693	0.0416689664756103	0.779694593216058	-0.988725671095275	-0.247751745822225	-1.71783122169536	-5	-5	-5
D000236	1.54039304984826	0.767589201918778	0.964330356437849	1.36537396762398	0.42715653048485	-5	-5	0.0629728613152483	-5	-5	-0.724688645458188	-5	-5	0.487180812603931	-0.236220220664651	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.20974389711255	0.841343825559163	-0.119603759468651	0.327365065559267	-0.613465364909521	-1.03240522732811	-5	-5	0.546950856455843	-0.721429298389484	-5	-5	-5	1.7622819670948	0.656746762456937	-0.586784084646087	-5	-0.304789842419493	-0.788879458741951	-5	-2.0670191780768	-5	-2.1605219526258
Healthy	1.54769275994487	1.19455430068656	0.112873001840459	-0.0631646769940823	-0.579565635490561	-0.307770164227244	-5	-1.89483057200067	-5	-0.714397688714386	-5	-5	-5	1.32271947927634	0.733713936661269	-5	-5	-0.842482791467388	-5	-1.18289759574308	-5	-5	-1.56976364658849
Healthy	1.33479964152325	-0.513597861024979	-1.69918720588188	-5	-1.87289520163519	-5	-5	-5	-5	-5	-5	-5	-5	1.67756507230476	-0.90107952127767	0.973079801339186	0.913109937020264	-1.74472749489669	-5	-5	-1.36947042857318	-5	-5
Healthy	0.951207794024343	0.682934395395032	0.101808915276394	-0.229825721852506	-1.50905879464321	-0.495583512675541	-5	-0.287400800667386	-5	-1.77702355010661	-0.933338697699323	-5	-5	1.67435723218185	1.12805660965233	0.704343589052079	-5	-1.56847541581255	0.252411233180326	-1.09952362861074	-5	-5	-1.19287104440758
Healthy	1.41144932137566	0.551157116440878	0.11316091783694	0.166243566951615	-0.58587937395618	-5	-5	-0.149274141252372	-5	-0.912928794093465	-5	-5	-5	1.23430489296757	0.365010372823721	0.53138055097654	0.819495897283372	0.454529310460836	0.316110891458128	-0.73835654668811	-5	-5	-0.946153573147747
D000236	1.69838531112869	0.737585398159105	-5	0.292342478498878	-5	-5	-5	-1.25940048718884	-5	-5	-5	-5	-5	1.45521621345817	-0.428978665804256	-0.0493528486034319	0.372143947946261	-5	-5	-5	-5	-5	-5
Healthy	-0.333322932073734	0.480639229390181	-1.31131327571588	-0.221132754255082	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.04630938860141	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.47601006722092	0.458122432280375	-0.338670132168835	0.852515980031306	-1.12807696811763	-0.615592817691007	-5	-1.03306083697889	-5	-5	-5	-5	-5	1.49685619906966	0.399710055356017	0.482263142478867	-0.433574293432467	-0.47670887081321	-5	-1.91186391129945	-5	-5	-1.63544900464603
Healthy	-5	-2.12378215940836	1.14727863138753	-5	-1.06248210798265	-5	0.944452073051917	-5	-5	-5	-1.95506845385084	-5	-1.71219827006977	1.41096406630456	-3.25963731050576	0.899655285950012	-3.14266750356873	0.445493669824425	-5	-5	-5	-5	-5
Healthy	0.684160179505131	0.633143117884048	0.588672753676359	-0.0332295824085076	-0.795907161597461	-5	-5	-0.071660486766544	-5	-0.0702848332276321	-0.831178536990176	-5	-5	1.51234573859817	1.21831199873874	0.634797582740327	0.880586099545523	-0.757061229970419	0.0802692374202842	-1.05566540802922	-5	-5	-0.466380441581232
Healthy	0.212094340974295	-5	-1.05541863577307	-5	-0.712847958874498	-0.592830123516295	-5	-5	-5	-5	1.11059341356974	-5	-5	1.608564861619	0.783770699121224	-5	0.901227217432859	-0.693832408427155	0.110532473921635	-5	-0.0325690369791793	-5	-1.55658053821718
Healthy	0.438393603165921	0.503917277102573	-0.292370218945971	0.165051329446019	-0.934793871945688	-5	-5	-5	-5	-5	-1.02127182286151	-5	-5	1.75355548376468	1.23726014778526	0.814322858039064	-5	-0.502973545475723	-0.247636514724438	0.166290951531501	-5	-5	-1.18455508375565
Healthy	1.55964824466815	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D000236	1.41030051283261	0.858809598827073	-0.916031802401584	0.818837962528756	-0.701911430608618	-0.0916115017311271	-5	-0.372705848887206	-5	-5	0.357225682580506	-5	-5	0.88573032654255	0.900886878336057	-0.302674739333217	1.31173076868645	-5	-5	-5	-5	-5	0.144835639562587
Healthy	1.07786696622887	-5	-5	-1.21424320003736	-1.2231535913047	-5	-5	-5	-5	-5	0.395937645080042	-5	-5	1.6620516236876	-5	1.52561497886559	-5	-1.02177381832547	-5	-0.289129833350193	-5	-5	-1.47249898901888
D000236	1.55897314562443	0.565077679701483	-0.995893676720342	0.394682776070885	-0.0527427767420579	-5	-5	0.36597629156201	-5	-0.144093362473537	-0.484841742512609	-5	-5	1.35691515410111	0.78388214974	-0.0320310371213077	-0.497026940934368	-0.605653403131687	-5	-5	-5	-5	-5
Healthy	0.897776045242959	0.826024240101471	-2.60032627851896	-5	-1.31632270118131	-0.692889221619925	-5	-5	-5	-5	-5	-5	-5	1.73020730263614	0.203652864967112	0.671892674633329	-5	1.03717182312366	0.262591085603522	-1.92848619490491	-1.06193081377661	-5	-5
Healthy	1.17998845114053	0.112310010056936	-0.0268582861592859	-5	-5	-0.626462768807215	-5	-5	-5	-5	-5	-5	-5	1.71128314537201	0.852951849470918	0.237576409531204	-5	-0.705996974274402	-5	0.227493348684666	-5	-5	-1.01318349541446
Healthy	-0.831620387147226	-0.455919547413215	-0.413311446759948	1.0815996726354	-5	-5	-5	0.445926302286597	-5	-5	-5	-5	-5	-5	-0.490072018842653	-5	-0.158953534590696	-5	-5	-5	-5	-5	-5
Healthy	1.25113477974971	0.483558770942945	-0.753796958162119	-0.874421150997815	-5	-0.942904710387333	-5	-1.42957382164103	-5	-5	-5	-5	-5	1.74717781629591	0.110215854179227	0.36590897155073	0.445859412484803	-0.586985387665754	-0.413064049585938	-1.1868862459921	-5	-5	-1.79102148272375
Healthy	1.36705516583874	1.13184345138809	1.19753747415487	0.470757317575922	-0.363431871892868	-0.191127620255894	-0.217462881442302	0.0569696097203303	-0.134457804619169	0.32232475344577	-0.87562621351537	0.438583482198874	-5	0.942781153187458	0.168131980265661	-0.595337299126278	0.571729789213672	-5	-5	-5	-1.43415218132648	-0.846673038509093	-5
Healthy	1.0267391276893	0.408129681227052	0.424644832609534	-5	-5	0.292869411376319	-5	0.403535734740185	-5	-5	0.482170142890899	-5	-5	1.51390712767908	1.20188740903533	0.497528119319704	0.214199873527312	-1.78595132058806	0.188070291304979	-1.50654194900481	-5	-5	-0.589610853486767
Healthy	0.927685958869291	0.164073151477503	-0.26557624185874	-5	-5	-0.6939397184724	-1.26584048675553	-5	-5	-5	0.0694349802489746	-5	-5	1.80687049582736	0.884300201231367	0.108592081736139	-5	0.0198346715239859	0.342000025137566	-5	-5	-1.81587664576033	-1.09409623378338
D000236	1.45668328626821	1.40880299549341	-5	-5	0.0251624424637912	0.0547585609576382	0.350530993063832	-5	-5	-5	-5	-0.303932071589103	-5	1.21646861486061	0.511108958636947	0.516396536118108	-5	0.24308271667869	-5	-5	-1.25088233764368	-1.05978244440026	-0.238245012115748
Healthy	0.857937674113477	0.810059707020576	-5	-0.744896420043898	-5	-1.25703932978585	-5	-5	0.588780234020761	-5	-5	-5	-5	1.75036805572028	0.900685494556631	0.648690729586945	-5	0.18541748623047	-5	-5	-5	-5	-5
Healthy	1.30619999399424	0.727293134071001	-0.0362310554337213	-0.166062821325559	-0.173076883408745	-5	-5	-2.12959609472097	0.518308588490471	-5	-5	-5	-5	1.54325018068609	1.00376632629399	0.260133425622764	-5	0.78455025349951	-5	-1.52302353424047	0.0569505641391992	0.34907344856155	-5
Healthy	0.226220859790559	0.792682289364774	-5	-0.344323834267647	-5	-1.92009553233328	-5	-5	-5	-5	-5	-5	-5	1.88239178179061	-0.153898039702108	0.562158390827414	-5	0.62352425650636	-0.0523996508002909	-5	-2.58004425151024	-2.17457388223218	-5
Healthy	0.566542370192374	0.368757193341711	-5	-5	-5	-0.171617264033046	-5	-5	-0.823069915549494	-1.00357589604491	-0.905563811982044	-5	-5	1.77047975747047	1.01876330874739	0.534203851044924	-5	-5	-0.0408059155856035	-0.887495541232839	-5	-5	0.221604607507166
Healthy	0.619579551684915	-0.274072041151618	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.851718701469333	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.38453834871689	0.557858345198465	-5	-0.637253711176121	-5	-1.18775530319963	-5	-5	-5	-5	-5	-5	-5	1.50069235448803	1.37794847352246	0.787478894448386	-5	0.502136127157885	-0.103804589545789	-0.513385356992798	-5	-5	-0.406149274232115
Healthy	0.759042766309723	0.55448794858098	0.624472895910341	0.041538741466772	-2.16430942850757	-5	-5	-0.893809102736585	-5	-1.33582829463807	-0.65233829087838	-5	-5	1.66364826045786	1.19435752355268	0.610819800835439	0.430424995890517	-0.660250518319124	-0.108161595249257	-1.75721019052132	-5	-5	-1.04822549191827
Healthy	-1.60835929650761	-1.84254323186577	-0.238192398147765	-2.71896663275227	-1.21027830601908	-2.64016451766011	-2.26042765554991	-5	-5	-5	1.47838235032743	1.01550687080097	-1.82188674768537	-2.06348625752111	-1.87614835903291	0.0944257052826607	-5	-5	-5	-5	-5	-5	-5
Healthy	1.1275158870983	-0.382025163957615	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.68481601885656	-0.083519731369954	-0.212050953431406	1.27675605961345	-1.32975414692588	-5	-5	-5	-5	-5
Healthy	0.578015394885016	1.21641083337527	0.750141828331453	-1.28743447212669	-1.07443009045662	-0.557159775036117	-5	-5	-5	-5	-0.250379614800067	-1.58186450157477	-1.83743559347698	1.79590933991757	0.34594196091718	0.0581640020799746	-5	-2.07160414774329	-5	-5	-2.5543957967264	-5	-1.7325935812471
Healthy	0.598121594083707	0.403546024249915	-0.672252928747544	-0.654371453543694	-1.22841251911874	-5	-5	-5	-5	-5	0.190776971908417	-5	-5	1.86670099216829	0.1804728279016	0.94590708973777	-5	-0.908720035771162	-5	-0.0323865101586938	-5	-5	-0.915173583302566
Healthy	1.26723299481636	1.00139098674621	-0.237681622469368	-0.237861827651167	-1.50990099493669	-1.12644690648638	-5	-1.20774842809674	-1.22308099715795	-5	-1.29311160501838	-1.53239189441637	-5	1.32270667181879	1.06845303768932	1.13994863089112	-5	0.0110330577137077	0.075605350002716	-0.421062959288594	-0.3826431382906	-1.97061622231479	-1.46457928194383
Healthy	0.569451162678469	0.966396131305423	0.736388533497444	-0.380791847070226	-1.19057497120297	-0.303049811665387	-5	-5	-5	-1.18949865223347	-5	-5	-5	1.61620287834753	1.12656743175543	0.508399074316006	-5	-1.99653946789049	-0.154312959920005	-0.696177800137153	-5	-5	-1.23091821288178
Healthy	0.217691829385186	0.164893899421138	-0.568202158361694	-0.807906682547966	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.72501853334681	1.15898995603875	0.0282336079727858	0.784382610377943	-0.829181101966331	-0.267879770971408	-1.88605664769316	-5	-5	-5
Healthy	1.39685813759467	0.563209269649861	0.0169874018760764	0.769826898301232	-5	-5	-5	-0.808744657753735	-5	-5	-5	-5	-5	1.53553082831654	0.415168736528545	-0.365250751192334	0.599819778316115	-1.71399287792053	-5	-5	-1.57741016014852	-0.0766627061760771	-5
Healthy	1.45093773506098	0.792808972048137	1.01970644666502	0.863347251317364	-1.12136332697348	-5	-5	0.236181921715965	0.547559350205191	-5	-1.22475374025976	-5	-2.61798295742513	0.930160169946637	0.961720487913634	-0.119037858699441	-5	-1.17842097208799	-5	-1.84466396253494	-5	-5	-1.67881597269769
Healthy	1.34070263149229	0.911934380718942	1.3960006424428	0.55590904481144	-0.378346049282481	-0.577426573704403	-5	-5	-5	-5	-5	-5	-5	1.37873194297322	-0.153848523471185	-1.13371266091581	0.411261012433134	-1.28433085759901	-5	-5	-0.712287824556513	0.681344370068517	-5
Healthy	0.576857128498694	0.455961920935185	-0.159900181520408	0.198079476171031	-1.16781053893149	-0.201680898166662	-5	-5	-1.92154318194671	-1.3088300658684	-5	-5	-5	1.68343817759638	1.14043010186849	0.560854338238677	-5	0.495967325794831	0.419422047622844	-1.17881411739115	-5	-5	0.159756629421666
Healthy	0.685727411125293	0.295899015964005	-1.25932157477255	-0.131814192990298	-0.903785414653595	-0.792581083183188	-5	-1.26098175411652	-5	-0.403227023240467	-1.6458915608526	-5	-5	1.75681906664164	0.347501747266163	0.221854829696543	-5	-0.229995320609829	-0.0148565607559408	-1.22848601002033	-2.84163750790475	-1.76472412331295	-5
Healthy	0.917514962050252	0.259815985925113	-0.909354042426685	-1.55595520408192	-0.686491325953927	0.0312185451439611	-2.04095860767891	-0.525754589621133	1.19827237358296	-5	-0.253583781303854	-5	-1.33086915262667	1.74661372901992	-1.01170865809251	-1.52636707312616	-5	0.166009529775669	-0.598168825091052	-2.23582386760967	-1.15720360482442	-0.976336081802206	-0.484470550625138
Healthy	1.2696588519908	0.705301672629471	-0.198822758465386	-1.47224124747903	-1.61654370347525	-0.437385995374939	-5	-1.33639329187548	0.904957774013052	-5	-5	-5	-5	1.58830734554653	0.856043384504492	0.581543490155545	-5	-0.46502253653845	-0.244132763595781	-0.739070416470075	-5	-5	-1.02590299620587
Healthy	-2.77728352885242	-1.95506845385084	1.79728714251569	-5	0.452185250814899	-5	-1.33226694746673	-5	-5	-5	1.00255351290503	-1.80079352083834	-1.10573933555301	-1.02104383478241	-5	-5	-5	-5	-5	-5	0.0603124691014844	-1.53091470087688	-5
Healthy	1.77142674013459	-1.58020941389364	-1.25617677839625	-5	-0.759500673492489	-5	-5	-5	-5	-5	1.38021612749704	-5	-1.71197446461164	-1.04411991377462	-1.58989792335714	-1.46622794161528	-5	0.108368802776552	-5	-0.557535909719715	-0.433680378475189	-0.0327750568120914	-5
Healthy	1.20547395438569	-0.0907542919452351	-0.934906010642848	0.385037565410731	-2.05403929642243	-1.19873352951038	-5	-0.21477697184682	0.553414512371452	-5	-0.710901800943384	-5	-5	1.73764706189064	0.517789511883555	0.914600166463039	-5	-0.514065736228248	-0.18949865223347	-1.60818307638675	-5	-5	-1.49675422853489
Healthy	0.371202749820835	0.247386449855935	1.52145270240369	-0.330376338778258	-1.24328783983523	0.561729701424195	0.64069008670665	-5	-5	-5	0.295083059251656	-5	-5	1.01475190483513	-0.610373276073273	-5	-0.444276944924946	-1.64917072641703	-5	-5	-0.770958426826603	-3.11918640771921	-5
Healthy	0.810630326973111	1.01799523777544	-5	-0.123782159408358	-5	-5	-5	0.772179363923097	-5	-5	-1.58385896883167	-5	-5	1.59625238191909	0.830885580971346	0.371660685260025	-5	-0.797375476421022	-5	-0.338745917006092	-5	-5	-0.70156177468924
Healthy	0.0228818133320308	0.560721806707379	-1.03924390909823	-0.00141375566556799	-5	-0.787253235215929	-5	-5	-5	-1.66454209931062	-0.9051796196452	-5	-5	1.73497870927445	0.819768920759536	0.700269205371002	-5	-1.30539480106643	0.0997980021373669	0.587296672737514	-5	-5	0.201828473108045
Healthy	0.196855706893291	-0.60932978737382	1.82295295871275	1.29983861328868	-5	-0.773245477399956	0.165769436585913	-0.264848398417329	-5	-5	-5	-5	-5	-2.48017200622428	-1.28374617410396	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.79836815861233	0.407752807356606	-1.05729763111133	0.673205281779045	-0.980302269019808	-0.441687513839441	-5	1.36272198694323	0.396105152536026	0.339505103670671	-5	-5	-5	1.30788758214547	0.844389562442543	0.0922713841726808	-5	-1.51584257563462	-5	-0.0282001589879103	-5	-5	-0.148160941446969
Healthy	0.872364334485185	-0.0938212461140898	0.221805317996549	0.160804551625266	1.26418007503583	0.515339916014476	-0.446942674683233	-5	0.463943728332411	-5	0.491342080092196	-5	-5	1.2525850929771	0.388754639242198	0.086078516107573	-5	-5	-5	-5	-5	-5	-0.84055312661253
Healthy	0.511056747149594	0.472522422916882	-5	-0.619607839942973	-5	-1.37716452047848	-5	-5	-5	-5	-5	-5	-5	1.58198058895529	0.443976053221735	1.63990772985632	0.131830307274948	-5	-5	-0.466634727250364	-5	-5	-5
Healthy	-0.0499517311799794	-0.646468440922238	-0.675532340106303	-1.18722029299104	-0.75239493584923	-5	-5	-5	-5	-5	0.361319785215511	-5	-2.35753547975788	1.96481522817621	-5	-5	-2.12262865413023	-2.02365002099673	-5	-1.58838029403677	-2.82390874094432	-2.79860287567955	-5
Healthy	-0.202801730161041	0.135987671546399	-2.26841123481326	-5	-2.34678748622466	-5	-5	-0.280743311986543	-5	-5	0.635529988672837	-5	-5	1.96803118750415	-5	-5	-5	-5	-5	-1.12854382597705	-5	-5	-5
Healthy	1.51598769868087	1.18157807286714	-5	1.12718938032167	-0.64777887965032	-5	-5	-5	-5	-5	-5	-5	-5	1.36237954381004	0.484991311920418	0.0923732104838214	-0.150255140880372	-1.13206134910922	-5	-5	-5	-5	-5
Healthy	1.45667812706633	1.01871297821343	-2.28316227670048	1.43248183836835	0.279701157076996	-0.291027021536922	-2.73048705578208	-2.99139982823808	-5	-5	-5	-5	-2.01233373507373	0.877732915389084	0.686889980392721	0.189726065708361	-5	-0.58587937395618	-0.28389644612396	-2.62342304294349	-5	-5	-2.62342304294349
Healthy	0.0965902545838359	0.730603839236879	-0.930887148612879	-0.969805214643249	-1.42899032769069	-1.24359212745104	-5	-5	-5	-5	-1.00235154510379	-5	-5	1.72720117054768	1.24241942112174	0.493855217414944	-5	-1.27043027369803	0.0701043917308482	0.452056442841015	-5	-5	-2.49757288001557
Healthy	1.01107962925946	-0.664582220746452	-5	-1.23537560214902	-5	-5	-5	-5	-5	-5	0.149896207158761	-5	-5	1.08118594787482	-0.911970282157286	1.86013734612248	-5	-5	-5	-1.03967194946986	-5	-5	-5
Healthy	1.54432742680865	0.832142162257993	0.397693259322866	-1.77728352885242	-0.543117979376752	-0.518700726667144	-5	0.3840342526574	-2.1681302257195	-0.978976177968415	-5	-5	-5	1.34997417138563	0.483056405957024	0.457673021988294	-5	-0.42375081755387	-0.104356495175921	-1.5201368869769	-1.65856547542186	-0.607778041258807	-1.14170347546611
Healthy	1.33121728613524	0.674359530266059	0.608261739536172	0.507433510568297	-0.576360980760029	-0.709030991051483	-5	-0.351152291627106	0.73764976345187	-0.878046416454701	-5	-5	-5	1.1500394927025	0.868186395308837	0.171545094189173	-5	0.0469787451012184	0.0935827645297441	-1.29166409731774	-5	-5	-5
Healthy	0.161811056048175	-0.668572703479257	1.82962863225294	1.27720819488757	-5	-0.734451100879675	0.160279405270686	-0.275724130399211	-5	-5	-5	-5	-5	-5	-1.4565528199183	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.10021920503928	1.10340686126093	-5	-5	-5	0.326348152108082	-5	-5	-5	-5	-5	-5	-5	1.45636603312904	0.846650037837991	0.885786258653826	-5	0.899381610487805	-5	-5	-5	-5	-5
Healthy	1.53941260937025	0.683423503847751	0.263870311420427	1.31986795755979	0.76594111377667	0.0255639070086372	-5	-0.0419906858842417	-5	-5	-5	-5	-5	0.925631247696269	0.214229045280936	0.32244258876821	-5	-0.602338028777858	-5	-1.9381706927053	-5	-5	-5
Healthy	1.14026254385813	0.506484737796027	1.04428922408557	-5	-5	-0.0336188843974558	-5	1.09095638425288	-5	-5	-0.262433674870871	-5	-5	1.19547178612645	1.33894669071255	0.123162100354556	-5	-5	-5	-5	-5	-5	-1.55160289654223
Healthy	0.126634598398204	0.550558535987675	0.142342529740899	0.730420482021554	-0.470608148623589	0.109949580230588	-5	-0.291205308574192	-2.28316227670048	-5	-1.15230397926583	-5	-5	1.02406759150115	1.01287559271695	0.606495298716705	-0.166699859726962	-5	-5	-0.237831788261087	-5	-5	-0.212447433643266
Healthy	1.08974442806786	0.494926450783345	1.09225417667931	1.24148696024447	1.13460576972822	-5	-5	-5	-5	-5	-5	-5	-5	1.34105090977933	-5	0.561554531506207	-5	-5	-5	-5	-5	-5	-5
Healthy	0.687134617633276	0.956882699190866	1.37440498940232	-2.24795155218056	-1.28449805470672	-0.129607800929464	-5	-1.41566877563247	0.689766004244199	-1.56847541581255	0.588375925012306	-5	-5	0.971253112641254	0.679140694856553	0.327430459352044	-5	-0.0358771398709608	-5	0.101045589413197	-5	-5	-0.818099271803595
Healthy	1.22932007818994	0.722450460172149	1.40501269797122	0.604451784327869	-1.37008096449646	-0.652123800390197	-5	-5	-5	-5	-5	-5	-5	1.4778258323485	0.0593475422392402	-0.639047031950885	0.413804191638786	-1.21953866713828	-5	-5	-1.71309464702762	0.13186557107068	-5
Healthy	1.23413039680308	0.463451007573579	1.37109003844504	0.763581467077905	1.19400009928623	0.457698758361307	-5	-5	-5	-0.110989792884489	0.343432228234594	-5	-5	0.914169087057341	0.293875007062688	-0.776555980190384	0.307857443001623	-5	-5	-5	-5	-5	-5
Healthy	1.276636635698	0.712653068238053	-5	-0.442817738212071	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.61540858122134	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.15636891504117	0.0887773073553768	-0.02671508956435	-5	-5	-0.640961771620616	-5	-5	-5	-5	-5	-5	-5	1.72155383584169	0.858150852566155	0.2294079226606	-5	-0.712198270069774	-5	-1.26560025747943	-5	-5	-1.28474897112115
Healthy	-0.228375778330947	0.525557878817811	0.0492800603078706	0.34470069009161	-0.948461609484673	-0.12425020212337	-5	-0.82131076022441	-1.22250068040963	-5	-0.410106224174967	-5	-5	1.19807452189936	1.33092164141265	0.784744210732412	0.486122892297651	-1.49921482708254	-0.268290390454488	0.067944519988407	-5	-5	-0.190938831743121
Healthy	1.20844350640593	0.750346372018922	0.591661073759336	1.31403668864179	-0.0697082536358664	0.774264344554703	-1.0879374444115	0.953160251359382	-5	-3.56863623584101	-0.574612525400042	-2.09908693226233	-5	1.19769314864264	0.358926115850316	0.162961481932937	-5	-0.961459313662542	-0.878407330561593	-0.95758201185675	-2.5543957967264	-5	-2.76447155309245
Healthy	1.38621975020215	1.32943266220999	-5	1.39506783662662	-0.254792440832954	-0.010594681998484	-5	-5	-5	-5	-5	-5	-5	0.74769140661829	0.851680815688542	-0.114271368482367	-5	-0.7103887536517	-5	-5	-5	-5	-5
Healthy	0.27793910694858	0.625683809462409	-2.04287180232319	0.30117980142023	-1.56415563401556	-5	-5	-5	-5	-5	-0.614518849830756	-5	-5	1.55000956033657	1.47261736507803	0.684788827898108	0.426211869110184	-1.63227145391302	0.299820975686788	-5	-0.726512590302816	-0.711370765335011	-1.25219990913563
Healthy	0.493526361608502	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.246771775392064	-0.00932378772058206	-0.6758204702821	-5	-5	-5	-5	0.268524149727394	-5	-5	-0.9106248391839	-5	-5	1.91943270859317	0.204499824171151	0.737339768841647	-5	-0.265200170411153	-5	-1.78067749158066	-5	-5	-5
Healthy	0.0131027799306362	0.562020303777521	-0.675223841183543	0.0273985396075956	-5	-0.921035955498239	-5	-5	-5	-1.29559207261316	-5	-5	-5	1.7543492532336	0.822858868949134	0.694584141720934	-5	-1.64859024807456	0.103841335384497	-0.331101806235865	-5	-5	0.238329682642993
