group	Lachnospiraceae	Coriobacteriaceae	Lactobacillaceae	Streptococcaceae	Erysipelotrichaceae	Methanobacteriaceae	Erysipelatoclostridiaceae	Eggerthellaceae	Peptostreptococcaceae	Micrococcaceae	Lachnospiraceae	Ruminococcaceae	Bifidobacteriaceae	Acutalibacteraceae	Akkermansiaceae	Methanobacteriaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae
Healthy	5.48461	0.58354	0	0.01927	0.8809	0.07517	0	0.06985	0.0581	0.00982	5.48461	2.97653	6.98625	3.61899	0.3477	0.07517	0.58354	0.25382	0.18958	0.06985
Healthy	1.21892	0.13178	0	0.20842	0.02311	0	0	0	0	0	1.21892	0.80297	0	0.39264	0	0	0.13178	0.13158	0.00253	0
Healthy	11.90134	0	0	0.07356	0	0	0.01034	0	0	0	11.90134	0	0	0.04091	0	0	0	0.45575	0.0383	0
Healthy	6.58367	0.15204	0	0.00636	0.02486	0.17643	0	0.03016	0	0	6.58367	6.18389	0.57014	0.63795	0	0.17643	0.15204	0.16672	0.13826	0.03016
Healthy	3.07898	0.00031	0.00096	0.01463	0.36328	3.08044	0.15251	0.05899	0.00271	0.00036	3.07898	6.07336	0.00488	2.62589	1.4567	3.08044	0.00031	0.06471	0.35495	0.05899
Healthy	1.71238	0.1128	0	0	0	0	0	0	0	0	1.71238	1.69158	1.06722	1.97063	3.57301	0	0.1128	0.03207	0.02838	0
Healthy	13.19326	0.29588	0.65963	0.09888	1.03495	0	0	0	0.08429	0	13.19326	6.1481	1.57348	0.0976	0.69873	0	0.29588	0.42658	0.37016	0
Healthy	23.45088	0.03785	0.04058	1.60955	5.33684	1.90301	1.99083	0	0.08412	0	23.45088	1.00071	0	0.66502	0.01236	1.90301	0.03785	0.00715	0	0
Healthy	12.8256	1.00364	0	0	0	0.42914	0	0	0	0	12.8256	14.56236	29.09458	3.92368	1.26245	0.42914	1.00364	0	0.05407	0
Healthy	11.33591	0	0	0	0.43276	0	0	0	0	0	11.33591	3.19307	0	0	0	0	0	0	0	0
Healthy	17.3938	0.38453	0	0.40837	0.07146	0	0	0.03878	0.00613	0	17.3938	7.34323	1.11818	0	0	0	0.38453	0	0.03475	0.03878
Healthy	11.91696	0	0	0.09803	0	0	0.00254	0	0	0	11.91696	0	0	0.04359	0	0	0	0.38809	0.04609	0
Healthy	28.14546	0	0.10779	0.6513	0	0.18105	0	0	0.04315	0	28.14546	0.89433	0.05685	4.73477	0.6796	0.18105	0	0	0	0
Healthy	20.27504	0.27859	0	0.03125	0.1551	0	0	0	0.03226	0	20.27504	5.39454	0.50648	0.62418	0	0	0.27859	0.00902	0	0
Healthy	1.00013	0.14886	0	0	0	0.02876	0.56566	0	0	0	1.00013	3.87322	0.11493	0.97464	0	0.02876	0.14886	0.39467	1.64987	0
Healthy	0.6717	0.05215	0	0.02956	0.0243	0	0	0	0	0	0.6717	5.245	0.09615	0.12658	0	0	0.05215	3.05171	0.00154	0
Healthy	19.14931	0	0	0.0161	0	0	0	0	0	0	19.14931	7.53495	0.00498	0.00883	0.6598	0	0	0.01881	0	0
Healthy	6.12314	1.20806	0	0.29615	0.00486	0.1953	0	0.4103	0	0	6.12314	4.2281	12.13953	1.40431	0	0.1953	1.20806	0.1802	0.11107	0.4103
Healthy	23.11718	0.06525	0	0.31688	0	0	0	0.01596	0.33346	0	23.11718	4.86217	0.20582	5.29828	0	0	0.06525	0	0	0.01596
Healthy	2.7656	0.06576	0	0.02025	0	0	0	0	0	0	2.7656	0.76327	0	0.13817	0	0	0.06576	1.1756	0.03259	0
Healthy	2.56661	0	0	0	0	0	0	0	0	0	2.56661	0.593	0	0	0	0	0	0.22674	0.05179	0
Healthy	2.54508	0	0	0	0	0	0	0	0	0	2.54508	6.6158	3.41848	1.21739	0	0	0	0	0	0
Healthy	37.05151	2.23707	0	0.56117	11.72467	1.04804	0.61175	0	0.62159	0	37.05151	21.07326	0	0.08778	0	1.04804	2.23707	0	0	0
Healthy	21.07635	0.03354	0	0.08341	0.01058	0	0	0.12817	0	0	21.07635	3.72164	0	0	0	0	0.03354	0.1671	0.14748	0.12817
Healthy	20.93701	0.021	0	0.05612	0.04521	0	0	0.17511	0	0	20.93701	3.71931	0	0	0	0	0.021	0.14851	0.14814	0.17511
Healthy	2.18098	0.02368	0	0	0	0	0	0	0	0	2.18098	0.60032	0.018	0.70106	0.79293	0	0.02368	0.04175	0.33399	0
Healthy	7.5361	0	0	0.47816	0.07757	0	0	0	0	0	7.5361	4.55113	0.73847	1.82117	5.96611	0	0	0.07574	0	0
Healthy	3.34133	0.00925	0	0	0	0	0	0	0	0	3.34133	2.18043	0.54376	0.40013	0.05654	0	0.00925	0.00191	0	0
Healthy	15.7248	0	0	9.5205	0.19375	0	0.12614	0	0	0	15.7248	0	0	0	0	0	0	0.00369	0	0
Healthy	23.11447	1.21596	0	0.58813	0	0	0	0	0	0	23.11447	20.0078	0	27.1605	0	0	1.21596	0	0	0
Healthy	2.78405	0	0	0	0	0	0	0	0	0	2.78405	0.86856	0	0	0	0	0	0	0	0
Healthy	21.6091	0	0	0.06844	0.02511	0	0	0.13351	0	0	21.6091	3.68432	0.00486	0	0	0	0	0.14699	0.20481	0.13351
Healthy	3.97071	0	0	0.09177	0.02595	0	0	0	0	0	3.97071	2.44274	0.21558	0.14612	0	0	0	0.99271	0.10238	0
Healthy	18.07872	0.21112	0	0.06962	0	0	0	0	0.20544	0	18.07872	3.85491	0.27018	6.81986	0.69377	0	0.21112	0.07683	0.01272	0
Healthy	0.41292	0.03176	0	0	0.00781	0	0	0.09891	0	0	0.41292	4.42681	1.51004	2.11855	12.3504	0	0.03176	0.10028	0.97352	0.09891
Healthy	2.80028	0	0	0	0	0.54418	0	0	0	0	2.80028	5.71397	0	0.54528	5.12023	0.54418	0	0.52412	0.06167	0
Healthy	0.61733	0.74854	0	0.08386	0.52419	0	0	0.01712	0	0	0.61733	2.61399	1.07843	2.16454	0.14545	0	0.74854	1.18914	0.65801	0.01712
Healthy	36.3664	0	0.00431	0.30885	0.05298	0	0.16383	0	0	0	36.3664	1.88231	0	0.0956	0	0	0	0.06997	0.06499	0
Healthy	15.4323	0	0	0.01933	0	0.24888	0	0	0	0	15.4323	6.47766	0	2.43968	1.67518	0.24888	0	0.349	0.05635	0
Healthy	68.2424	0	0	0	0	0	0	0	0	0	68.2424	5.84912	0	0	0	0	0	0	0	0
Healthy	4.86264	0	0	0.14173	0.00557	0.94585	0	0	0	0	4.86264	4.35537	3.76883	0.89045	0.87803	0.94585	0	0.10847	0.37818	0
Healthy	15.08881	0.59238	0.01273	0.27774	0.03077	0	0	0.11059	0.14257	0.00254	15.08881	13.68832	3.91668	4.9968	0	0	0.59238	0.03022	0.24869	0.11059
Healthy	2.09841	0	0	0	0	0	0	0	0	0	2.09841	0.07171	0.15458	0	0	0	0	0.01544	0	0
Healthy	14.92776	0.07111	0	0.04004	0.02119	0	0	0.09316	0	0	14.92776	16.90281	0.08497	4.0799	0.00032	0	0.07111	0.03822	0.24608	0.09316
Healthy	15.56181	0	0	0.03766	0.00749	0	0	0	0	0	15.56181	4.14117	0	4.31238	0	0	0	0.04348	0	0
Healthy	33.07218	0.43663	0	0.02304	1.48201	0	0	0.05093	0.0005	0	33.07218	10.36947	1.55761	0.79422	1.83282	0	0.43663	0.07485	0	0.05093
Healthy	7.50789	0	0	0.36114	0.06644	0	0	0	0	0	7.50789	4.47027	0.84066	1.78843	5.82674	0	0	0.07427	0	0
Healthy	22.98317	0.52109	0	0	0.18432	0	0	0.08224	0.02075	0	22.98317	4.88156	0.90259	0.01163	0	0	0.52109	0.25416	0	0.08224
Healthy	43.47845	0	0	0	2.67906	0.64383	5.00368	0	0	0	43.47845	11.2531	0	3.4248	0	0.64383	0	0.08516	0	0
Healthy	10.37783	0.00539	0	0	0.06627	0	0	0	0.15627	0	10.37783	26.27951	0.2343	1.48462	0	0	0.00539	0.01018	0	0
Healthy	6.07036	2.6665	0.0243	0.11943	0.13293	0	0	0.38385	0	0	6.07036	2.73642	0.21185	0.93529	0	0	2.6665	0.01223	0.01841	0.38385
Healthy	1.0229	1.31779	0	0	0.13948	0	0	0.18212	0	0	1.0229	4.01461	0.02114	2.02356	43.4724	0	1.31779	0.07368	0.71462	0.18212
Healthy	3.04903	0.04025	0	0	0.00218	0	0	0	0.0079	0	3.04903	6.52113	0.58646	0.90885	0.03469	0	0.04025	0.0259	0.01487	0
Healthy	44.59993	0.12091	0.05484	1.56746	2.25374	0	0.38321	0	0	0	44.59993	9.75095	0.08384	0	0	0	0.12091	0.19916	0	0
Healthy	22.89878	0	0.08794	0.69865	0.02658	0	0	0.14055	0	0.00028	22.89878	12.31004	4.09349	5.42004	0	0	0	0.09198	0.00464	0.14055
Healthy	21.86949	0.26266	0	0.3917	6.99111	0.68638	0	0.01051	0	0	21.86949	8.73025	1.70394	7.63528	0.63493	0.68638	0.26266	0.12776	0.08871	0.01051
Healthy	3.03262	0.06391	0.15323	0.19158	0.17487	0	0	0.01374	0.01532	0	3.03262	7.01709	1.23569	0	0.03989	0	0.06391	0	0	0.01374
Healthy	35.57277	0	0	0.18325	0.04409	0	0	0.19543	0	0	35.57277	11.92389	1.73892	8.02456	0	0	0	0.08736	0.00376	0.19543
Healthy	11.06907	0.10602	0	0.39844	1.27333	0	0	0	0.06537	0	11.06907	4.1878	0	0.434	0.04755	0	0.10602	0.03703	0.0186	0
Healthy	7.85057	0	0.00784	0	0.02267	0	0	0.04102	0.0115	0	7.85057	2.46149	0.11896	6.68668	0.89222	0	0	0.05251	0	0.04102
Healthy	32.19017	0	0	0	0.67306	0.65232	1.01754	0	0.09801	0	32.19017	2.81178	0	0.03698	0.00828	0.65232	0	0	0	0
Healthy	29.09286	0.0029	0	0.15997	0.134	0	0.00257	0	0	0	29.09286	4.25721	0	0.01799	0	0	0.0029	0	0	0
Healthy	0.94561	0.1261	0	0	0	0.01411	0.52483	0	0	0	0.94561	3.80468	0.1269	0.97459	0	0.01411	0.1261	0.33968	1.42888	0
Healthy	31.45204	0.24638	0.02227	0.00526	0.63958	0.58046	0	0	0.03777	0	31.45204	4.24789	0.1445	0.88743	10.2982	0.58046	0.24638	0.22575	0.1026	0
Healthy	26.45028	1.21051	0	0.8535	7.85353	3.28183	1.69259	0	2.2151	0.25219	26.45028	18.27948	0	16.6394	0	3.28183	1.21051	0	0.02758	0
Healthy	5.21396	0.02509	0	0.43095	0	0	0	0	0	0	5.21396	4.93595	0.19261	0	0	0	0.02509	0.13308	0	0
Healthy	5.93984	1.35987	0	0.23069	0.02318	0.20356	0	0.38532	0	0.00164	5.93984	4.12391	12.31171	1.34242	0	0.20356	1.35987	0.19114	0.08565	0.38532
Healthy	16.30264	0.34311	0	0.00191	1.27484	0.07783	0	0.0399	0	0	16.30264	7.25967	0.24184	3.2217	0.03792	0.07783	0.34311	0.12661	0	0.0399
Healthy	49.96242	2.10498	0	4.45262	10.1207	0.0354	2.81525	0	1.24703	0.00719	49.96242	10.80255	0	0.66312	0	0.0354	2.10498	0	0	0
Healthy	0.79012	0.06188	0	0	0	0	0	0.08275	0	0	0.79012	4.08449	1.6107	2.05326	12.3729	0	0.06188	0.08693	0.8116	0.08275
Healthy	4.16175	0	0	0.01432	0.02979	0	0	0	0.03032	0	4.16175	4.02822	0.26173	0	0	0	0	0	0.04785	0
Healthy	23.46814	1.08668	0.17341	0.01773	0	0	0	0.15487	0	0	23.46814	11.9531	13.54931	0	0.00277	0	1.08668	1.11845	0.00501	0.15487
Healthy	48.04604	0	0	0.01997	0	0	0	0	0	0	48.04604	7.20227	0	0	0.70351	0	0	0.04499	0	0
Healthy	26.19694	1.80325	0	0.37943	0	0	0	0	0	0	26.19694	18.9242	11.57231	6.1875	1.23746	0	1.80325	0	0	0
Healthy	16.14362	0.01862	0	0.08935	0.46132	0	0.27432	0	0.37331	0	16.14362	3.46119	0.93536	1.88646	0	0	0.01862	0.5318	0.13867	0
Healthy	5.01792	0.58449	0	0	0.13173	0.09233	0.07512	0	0	0	5.01792	2.29443	0	0	0	0.09233	0.58449	0.14007	1.5463	0
Healthy	33.39352	0	0	2.60608	0	6.53455	0	0	0	0	33.39352	1.05043	0	1.86635	0	6.53455	0	0	0	0
Healthy	42.68353	0.05074	0	0.00661	0.18382	0	0	0	0.05455	0	42.68353	14.38138	0.74147	0.78253	0.10576	0	0.05074	0.16955	0.04588	0
Healthy	52.38186	0.10742	0	0.87776	0.01604	0	0	0	0	0	52.38186	6.32227	1.32595	0.82341	0	0	0.10742	0	0	0
Healthy	1.82898	0.23506	0	0.00317	0.08464	0	0	0	0	0	1.82898	4.17801	0.34933	0.33726	0	0	0.23506	0.58605	0.01028	0
Healthy	22.67106	0	0	0.17678	0.00342	6.73	0.22449	0.01832	0.01811	0	22.67106	16.89092	2.47811	2.26016	0.11581	6.73	0	0.24916	0.08692	0.01832
Healthy	3.35925	0	0	0	0.29707	0	0	0	0	0	3.35925	1.83792	0.34572	0.52929	0	0	0	1.80978	0	0
Healthy	4.30578	0	0	0	0	0	0	0	0	0	4.30578	0.63072	0	0.57861	0	0	0	0	0	0
Healthy	1.12383	0	0.04242	0	0.11423	0	0.05964	0	0.00252	0	1.12383	0	0.31964	0	0	0	0	0.33015	0	0
Healthy	6.54934	0.20445	0	0.00396	0.01542	0.20474	0	0.02499	0	0	6.54934	6.57398	0.6049	0.6431	0	0.20474	0.20445	0.15407	0.18817	0.02499
Healthy	15.66101	0.2881	0	0.27112	0.76407	0	0	0	0.31638	0	15.66101	5.43167	27.9063	1.64954	0.2178	0	0.2881	0	0	0
Healthy	43.84315	0.25558	0	0	0	0	0	0.18645	0.2142	0	43.84315	10.39759	0.78074	4.13164	0	0	0.25558	0.01822	0	0.18645
Healthy	0.9399	0.16083	0	0	0	0.01774	0.49986	0	0	0	0.9399	3.65002	0.11949	0.93193	0	0.01774	0.16083	0.35967	1.68099	0
Healthy	6.0343	0.45095	0	0.09454	0.299	1.96453	0	0	0	0	6.0343	2.23238	0.11929	4.81267	22.8919	1.96453	0.45095	3.10671	0.65119	0
Healthy	32.68181	0.09204	0	0	0.23297	0	0	0	0.13173	0	32.68181	14.1124	0.07508	10.3071	0	0	0.09204	0.25817	0	0
Healthy	11.18063	0	0	0	1.28671	3.37489	6.1286	0	0.60065	0	11.18063	0	0	10.9391	0.31809	3.37489	0	0	0	0
Healthy	4.35124	0.06604	0	0	0	0	0	0.071	0	0	4.35124	3.80103	0.36245	0.13739	8.57815	0	0.06604	0	0.3514	0.071
Healthy	1.8155	0	0	0	0.03309	0	0	0	0	0	1.8155	1.73577	0.25283	0.19041	0	0	0	0.00443	0	0
Healthy	3.31033	0.51228	0	0	0	0	0.01756	0	0	0	3.31033	1.76815	1.07505	1.19812	0	0	0.51228	0	0.06719	0
Healthy	34.61785	0.84728	0	3.55343	0.27483	0	0	0.42676	0.00386	0.00073	34.61785	12.17565	5.2167	3.48961	0.07407	0	0.84728	0.3298	0.01561	0.42676
Healthy	54.96934	0.23723	0	0.02207	0.02419	0	0	0.02922	0.01405	0.00315	54.96934	4.83722	0.14901	0.00843	0.04887	0	0.23723	0.06842	0.09352	0.02922
Healthy	20.75108	0.06452	0	0.04988	0.39103	0	0	0.00709	0.59335	0	20.75108	6.14094	0.65766	3.06533	0	0	0.06452	0	0	0.00709
Healthy	13.55648	0	0	0.20831	0	0	0	0	0	0	13.55648	3.68512	0.4766	0	0	0	0	0.13021	0.00794	0
Healthy	1.61862	0.04954	0	0	0.07753	0	0	0.00974	0	0	1.61862	3.09314	0.38391	0.19836	0	0	0.04954	0.19913	0.06136	0.00974
Healthy	6.05667	2.31551	0.1611	0.03471	0.43518	33.7754	0.80302	0	0.00282	0	6.05667	0.90227	9.2609	0.37831	11.0573	33.7754	2.31551	0	0.33247	0
Healthy	63.67515	0	0	0.0334	0	0.29473	0	0	0	0	63.67515	0.55445	0	0	0	0.29473	0	0	0	0
Healthy	15.88302	0.27622	0	0.18472	0.84119	21.0891	0	0	0.00398	0	15.88302	7.31944	2.43929	5.47599	2.34656	21.0891	0.27622	0.05415	0	0
Healthy	0.7702	0	0	0	0.00528	0	0	0.1381	0	0	0.7702	7.94201	2.56882	2.25169	16.6374	0	0	0.22228	1.65896	0.1381
Healthy	6.94567	0.02411	0	0	0.01092	0	0	0	0.00278	0	6.94567	8.49192	0.35294	4.17325	0.72089	0	0.02411	0.07177	0.017	0
Healthy	5.06293	0.04917	0	0.45064	0	0	0	0	0	0	5.06293	4.90008	0.22444	0	0	0	0.04917	0.13362	0	0
Healthy	28.73826	0.10263	0.26781	0.1529	0.6235	0.86242	0	0	0.13799	0	28.73826	26.05176	1.41622	9.59689	0	0.86242	0.10263	0	0	0
Healthy	0.82049	0.64819	0	0	0.34156	0	0	0.01951	0	0	0.82049	3.77558	0.02442	0.57157	6.91086	0	0.64819	2.29827	0.13363	0.01951
Healthy	17.27238	1.90188	0	0	0	0	0	0	0	0	17.27238	16.08225	0.70442	0	0.00242	0	1.90188	0	0.02269	0
Healthy	65.87162	0	0	0	0.41372	0	0	0	0	0	65.87162	1.75766	0	0.11494	0	0	0	0	0	0
Healthy	2.08998	0.02511	0	0	0	0	0	0.05886	0	0	2.08998	7.37991	0	0.57758	0.7359	0	0.02511	0	0	0.05886
Healthy	14.16528	0	0	0	0	0	0	0	0	0	14.16528	0	0	2.34553	0	0	0	0	0	0
Healthy	8.27072	0	0.00451	0	0.03583	0	0	0	0.03446	0	8.27072	1.1435	0.05648	6.93199	0.39843	0	0	0.00757	0	0
Healthy	1.32739	0	0	0	0	0.64288	0	0	0	0	1.32739	1.91419	3.52286	1.31791	0.0783	0.64288	0	0.02935	0.38168	0
Healthy	5.06566	0.47577	0	0.05471	1.7809	0.15967	0	0	0	0	5.06566	8.15838	20.95547	0	2.24224	0.15967	0.47577	0	0	0
Healthy	27.34738	0.82614	0.1521	4.99016	0.03083	1.26732	0.19245	0.08199	0.22496	0	27.34738	1.84934	13.7757	25.70062	7.77762	1.26732	0.82614	0.00453	0	0.08199
Healthy	13.98577	0.19859	0	0	0.05866	0	0	0.02655	0	0	13.98577	1.34785	0.96473	0	0	0	0.19859	0.06422	0.12192	0.02655
D008545	12.04537	9.55126	0	0.05531	19.41957	0	5.89175	0.88226	0	0	12.04537	2.42766	1.33024	0	0	0	9.55126	0	0	0.88226
Healthy	24.0631	0.04907	0	0	0.0698	0	0	0	0	0	24.0631	3.49777	0	0.23332	0	0	0.04907	0.24901	0.36368	0
Healthy	27.48449	0.15957	0	0	0	0	0	0	0	0	27.48449	5.5467	1.56782	3.65226	0.39701	0	0.15957	0.05698	0	0
Healthy	13.37072	0.39704	0	0.06142	0	0.02199	0	0.01291	0	0	13.37072	18.37833	1.21806	0.01783	0.07548	0.02199	0.39704	0.04283	0.38003	0.01291
D008545	16.19506	0.72057	0.05839	0.02463	0.02233	1.89019	0.00041	0.14849	0.21739	0.00689	16.19506	29.23836	0.07967	0.01499	0.05649	1.89019	0.72057	0.03429	0.00249	0.14849
Healthy	6.46265	1.00861	0.03232	0.03581	0.38988	0	0	0.23772	0.05677	0	6.46265	3.61623	3.4047	0.15417	0.38122	0	1.00861	0.00871	0.01217	0.23772
Healthy	0.60571	0.71707	0	0.07486	0.55076	0	0	0.00994	0	0	0.60571	2.54922	1.16352	2.11158	0.16296	0	0.71707	1.17894	0.68442	0.00994
Healthy	76.0443	0	0	0	0	0	0	0	0	0	76.0443	0	0	0	0	0	0	0	0	0
Healthy	19.45555	0	0.00407	0.00642	0.00512	0	0.06276	0.01982	0.16076	0.02738	19.45555	0.06733	3.57184	0.02693	4.30812	0	0	0.01476	0	0.01982
Healthy	6.93683	0	0	0.00464	0.77904	0	0	0	0	0	6.93683	2.38715	0.0242	5.93273	0.11184	0	0	0	0	0
Healthy	14.04673	0	0	0.10861	0.09846	0	0	0	0	0	14.04673	18.25644	0	0.80139	2.78327	0	0	0.07871	0.1571	0
Healthy	36.59994	0	0.25106	0.87645	0.00238	0	0	0.31421	0.0211	0	36.59994	1.11445	4.05046	31.34502	0.53897	0	0	0	0.00223	0.31421
Healthy	18.6768	0.08808	0	0.01188	0.06491	0	0	0.06744	0	0	18.6768	3.60824	0	0.32924	0	0	0.08808	2.77931	0.44208	0.06744
Healthy	53.52788	4.43335	0	0	0	0	0	0	0	0	53.52788	18.7677	2.04766	0	0	0	4.43335	0	0	0
Healthy	38.05593	0	0.14078	0.04961	0.05921	0.17103	0	0	0	0	38.05593	4.13149	0	5.58772	0	0.17103	0	0	0	0
Healthy	6.36115	1.94511	0.12663	0.02324	0.0162	0	0.21058	0.00107	0	0	6.36115	0.00162	10.57853	0	0	0	1.94511	0	0.01384	0.00107
Healthy	1.55749	0	0	0	0.04636	0	0	0	0	0	1.55749	1.60608	0.26094	0.15842	0	0	0	0.02791	0	0
Healthy	21.9319	0.08364	0	0.03822	0.33608	0	0	0	0.13564	0	21.9319	0.40739	0.24372	0	0	0	0.08364	0.00341	0	0
Healthy	17.3182	0	0	0	0	0	0	0	0	0	17.3182	17.7612	0	2.66024	0	0	0	0	0	0
Healthy	7.84216	0.06428	0	0	0	0	0	0.11478	0	0	7.84216	8.38581	0.15819	0.11711	5.49285	0	0.06428	0	0.31247	0.11478
Healthy	13.35352	0	0	5.45463	0	0	0	0	0.04182	0.11364	13.35352	25.88444	23.20165	0	0	0	0	0	0	0
Healthy	2.45133	0.08993	0	0.05352	0	0	0	0.19568	0	0	2.45133	7.73105	0	0.27763	0.5437	0	0.08993	0	0.04428	0.19568
Healthy	3.27517	0.50491	0	0.00438	0	0	0.04216	0	0	0	3.27517	1.81845	1.09986	1.18423	0	0	0.50491	0	0.05116	0
Healthy	17.21332	0.97507	0.13556	1.5188	0.05069	0	0	0.24577	0	0	17.21332	11.90344	3.48084	5.76254	0.07917	0	0.97507	0.09667	0.01639	0.24577
Healthy	5.41167	0	0	0.01091	0	0.05175	0	0	0	0	5.41167	3.52286	4.05144	1.06802	0.1407	0.05175	0	0.01499	0.10246	0
Healthy	23.71519	0	29.92453	3.59735	0	0	0.35808	0	0	0	23.71519	0	0	3.73209	0	0	0	0	0	0
Healthy	32.75538	0.10153	0	0.65103	1.58635	0.01332	0	0.17996	0.2005	0	32.75538	8.11385	0.20729	2.27913	0.23083	0.01332	0.10153	0.05457	0.00588	0.17996
Healthy	7.58386	0.19707	1.21296	0.00938	10.919	0.1007	0.49208	0	0.05413	0	7.58386	19.9357	0	0.19981	0	0.1007	0.19707	0.00551	0.03857	0
Healthy	4.24627	0.03597	0	0	0	0	0	0.08351	0	0	4.24627	2.94096	0.20792	0.17888	8.3248	0	0.03597	0	0.38783	0.08351
Healthy	8.3997	0.33245	0	0.04397	0	0.01265	0	0.02239	0	0	8.3997	5.60312	1.48272	0.60929	0.57677	0.01265	0.33245	0.12766	0.09241	0.02239
Healthy	24.15697	2.47695	0	0	3.08538	23.1476	0	0	1.77812	0	24.15697	17.93621	0	3.5281	0	23.1476	2.47695	0	0	0
Healthy	9.24888	0	0	0	0	0	0	0	0	0	9.24888	0	0	0	0	0	0	0	0	0
Healthy	20.47784	0	0	2.25199	0	2.2348	0	0	0.01458	0	20.47784	7.32587	0.81976	2.0723	0	2.2348	0	0	0	0
Healthy	1.93607	0	0	0.02754	0	0	0	0	0	0	1.93607	4.06394	0.00896	2.04145	0	0	0	0	0.03855	0
Healthy	6.97075	0	0	0	0.02466	0	0	0	0	0	6.97075	3.36887	0	0.00353	0	0	0	0.11188	0.11194	0
Healthy	12.21441	0.05744	0.00627	0.02264	0.03925	0	0	0	0.09574	0	12.21441	0.85425	0.07102	4.65516	0.02151	0	0.05744	0.12462	0.02823	0
Healthy	24.86266	3.16693	0	0	0.71294	6.37433	5.91716	0	0.32805	0	24.86266	25.0523	0	1.24484	0	6.37433	3.16693	0	0	0
Healthy	41.42896	0	0	0	0	0.17672	0	0	0	0	41.42896	3.85918	0.23884	6.62134	0	0.17672	0	0	0	0
Healthy	6.07761	0.05281	0	0	0	0	0	0.05768	0	0	6.07761	3.43981	0.17352	0.21589	9.34841	0	0.05281	0	0.54332	0.05768
Healthy	0.10168	0.06081	0	0	0	0	0	0	0	0	0.10168	0.33773	2.35336	0.12014	0.23017	0	0.06081	0.08153	0.00456	0
Healthy	24.82273	1.88037	0	0.50576	2.33088	17.9335	0	0.096	3.00563	0	24.82273	7.2084	7.55911	6.14701	4.14396	17.9335	1.88037	0.00614	0	0.096
Healthy	71.25252	0	0.09339	0	0.16211	0.35644	2.19539	0	0	0	71.25252	6.83672	0.00415	1.57552	0	0.35644	0	0	0	0
Healthy	14.45154	0.2341	0	0	0	0	0	0.02329	0	0	14.45154	1.08846	0.53273	0.06342	0.91657	0	0.2341	0.04539	0.03807	0.02329
Healthy	6.38911	0	0	0.02167	0.07097	0	0	0.02177	0.01374	0	6.38911	1.86552	0.00522	0.00233	0	0	0	0.05339	0.03219	0.02177
Healthy	23.75074	0.60156	0	0.20013	0.02103	1.55278	0	0	0.44235	0	23.75074	4.78382	3.06453	8.81265	1.74463	1.55278	0.60156	0.02122	0.03549	0
Healthy	8.31313	0.51592	0	0	0.07097	0.06782	0	0.02825	0	0	8.31313	4.49764	2.29847	0.76696	0	0.06782	0.51592	0.23443	0.14487	0.02825
Healthy	0.12272	0	6.67729	0.0135	0.00052	0	0	0.01197	0	0.01145	0.12272	0	90.43881	0	0	0	0	0.00469	0	0.01197
Healthy	5.04008	0.04976	0	0.57766	0	0	0	0	0	0	5.04008	4.7274	0.2579	0	0	0	0.04976	0.12108	0	0
Healthy	1.32419	0.03478	0	0.06916	0	0	0	0	0	0	1.32419	4.47197	0.57724	0	0	0	0.03478	1.60257	0	0
Healthy	43.20758	0	0	5.65207	0.71517	0	0	0	0	0	43.20758	2.03697	0.19667	4.22785	0	0	0	0	0	0
Healthy	34.29336	0.11357	0	0	0.41766	0	0	0	0.15181	0	34.29336	4.30797	1.67411	3.42082	0	0	0.11357	0	0	0
Healthy	17.62458	3.93227	0	4.25631	0.97193	0	0	0.00428	0.05489	0	17.62458	2.28936	4.29934	22.06787	0	0	3.93227	0	0.06883	0.00428
Healthy	11.55756	0.09911	0	0.37018	1.26597	0	0	0	0.05486	0	11.55756	4.10417	0	0.44518	0.02726	0	0.09911	0.048	0.01429	0
Healthy	5.79267	0	0.04548	0.42998	1.24442	0	0.00373	0.13782	0.03542	0	5.79267	1.78284	0.70083	0.0419	0	0	0	3.70318	0	0.13782
Healthy	17.0652	0.72749	0	0	0.43517	0	0	0.05707	0.05531	0	17.0652	2.78298	18.1815	1.46077	0	0	0.72749	0	0	0.05707
Healthy	44.24007	0	0	0.81377	0	0	0	0	0	0	44.24007	0.18091	11.6606	25.3458	0	0	0	0	0	0
Healthy	32.09735	0	0.03509	2.27089	0.01939	0	0	0.05986	0.69314	0	32.09735	14.8059	10.37074	17.7746	0.00884	0	0	0.10424	0	0.05986
Healthy	10.15593	0.10103	0.00823	0	0	0	0	0	0.02819	0	10.15593	1.3428	3.94396	0.67196	6.60676	0	0.10103	0	0.07263	0
Healthy	18.01655	0	0	1.33874	0.14224	0	0.01324	0.10848	0	0	18.01655	8.3215	5.87586	1.37441	13.1712	0	0	1.99116	0.00738	0.10848
Healthy	6.71752	0.74484	0	0.16507	0.92989	1.3897	0	0	0.09399	0	6.71752	12.19076	2.99392	2.10389	1.42643	1.3897	0.74484	0.05237	0.04138	0
Healthy	36.77322	3.27875	0.02704	2.9345	0.03651	0	0.00638	0.01837	0	0	36.77322	3.30184	1.94967	5.02903	0	0	3.27875	0.2531	0	0.01837
Healthy	4.731	0	0	0.13567	0	0.95499	0	0	0	0	4.731	4.22664	3.86564	0.95273	0.78996	0.95499	0	0.08291	0.35323	0
