c	Clostridia	Actinomycetia	Bacilli	Coriobacteriia	Bacteroidia	Gammaproteobacteria	Verrucomicrobiae
D003093	1.49739840538312	-0.120307877058007	-1.57528166266843	-0.796368873669487	1.21328181921906	-1.10028890542886	-5
Healthy	0.999028265514703	1.26202180417778	-1.33152089706741	0.537135014840767	1.66306597700672	1.06751162541074	-5
Healthy	0.996276949620302	0.579900154756165	-0.941042821222689	-5	1.78429612402907	-0.556455399336644	-0.0598970885539205
Healthy	1.44629012678685	-5	0.257484178589235	-2.02227639471115	1.30575902787664	1.0052581807572	0.102025290611416
Healthy	1.72798435286536	-5	-5	-5	1.5189306625856	-5	-5
Healthy	0.873598414897195	-0.425089452824807	-0.593562018526842	-5	1.84480466808875	-0.711192052516521	-5
Healthy	1.45016978843153	0.0560086711554735	-0.0345631002237398	0.0988443892525859	1.55129150036545	-5	0.160414503565946
D003093	1.52086839729807	1.15838299996157	0.646248803496741	0.0518429840680043	1.48845242510118	-0.0502002907519854	-5
Healthy	1.11423690295962	-0.13386040525535	-0.775700073920173	-1.33932421166148	1.64075633686688	-0.900802944620079	0.250085613249283
Healthy	0.859233795539054	0.323880907520856	-2.11069829749369	-0.916927587715465	1.69389905016243	-0.890623968595624	1.14733648338521
Healthy	1.70673885662642	-0.580143341402729	0.0199425336697124	-0.450996737974212	1.42096501133807	0.288457154093676	0.159112811110353
Healthy	1.56654401975631	0.185731922457348	-1.86454930065449	-1.64035420732546	1.6094132909389	-1.21595358419189	-5
Healthy	1.18325531949333	-1.71647263513831	-0.0821217978293215	-5	1.59329138487951	-2.11520463605102	-1.00410167635356
Healthy	1.78122916485575	-5	-5	-5	1.01611743262735	-5	-5
Healthy	0.913370327837413	0.95768915845659	0.185573316419374	0.404999537576395	1.43056489311235	0.337327455379756	1.05172772631644
Healthy	1.41420179030526	-0.4730923756965	-0.0475126870014133	-0.0583295870464781	1.58876232247711	0.163265760143223	-1.07909439583598
Healthy	1.65310778792447	1.39964707470732	0.00198452761996652	0.226566397515562	1.07739443459702	-5	0.238101327817484
Healthy	1.55487990977032	0.906212171892306	1.2677825974116	0.498838279972051	0.940378006589125	0.920655428520074	-5
Healthy	0.994624614065555	1.6543786199385	-0.300856312605516	0.499552375465814	1.54662211236012	-0.150101713544162	-5
Healthy	0.742590816945069	-0.411112312227775	-0.626573037814257	-0.251331412935521	1.76137680659683	-0.612432220582811	-5
Healthy	1.66083503839376	-5	-5	-5	1.32749768208086	-5	-0.205679290029994
Healthy	0.323202581588314	-5	-5	-5	1.9682673355427	0.644089832132455	-0.325359276023088
Healthy	1.42373528558521	-0.360523471728258	-0.658981172443956	-0.530089661922376	1.51894262693422	0.183144520965191	-5
D003093	1.33228430851936	-5	-0.662620616304181	-0.459345239089881	1.70312571262992	0.960298547766394	-5
Healthy	1.73158731485024	0.303886921725102	1.08481677115887	0.581769944504463	1.29552685714098	-5	-5
Healthy	1.42052375772014	-0.0468300736797278	-0.145700032290094	-5	1.66154720222571	0.907433934901056	-2.07314329105031
Healthy	1.55863910185451	-0.305947891539316	0.108209731084804	-0.821598658466245	1.18341819042572	-0.331306644559744	0.427426056753392
Healthy	0.827311104718997	-0.473286046778108	-0.946115209605308	-0.662181471228299	1.88324402807447	-0.432127055635435	-5
Healthy	1.3104330824426	0.319464178527366	0.161688363423576	-0.194268123290465	1.7404462239258	0.330415802757916	-0.0709491031516774
Healthy	-1.90974194706868	0.065695461374585	-0.00290644800988571	-5	-2.26680273489343	1.98907538879639	-5
Healthy	1.4980576242535	-0.524750238152071	0.375105529990301	-1.09231997575758	0.972345419129802	-1.9051796196452	0.964890572648074
Healthy	1.39081415866969	-1.40329297031855	-0.272149804372663	-0.83872186109229	1.70844325170214	-0.438230984425608	0.642279485230463
Healthy	1.21275687629574	0.0701635166199892	-0.959041826615793	-2.58670023591875	1.82615400560611	-1.27368038788922	-5
Healthy	1.54639680487447	-5	-5	-5	1.64598638738535	0.959748573073231	-0.0596777957274048
Healthy	1.08819812633824	1.873403266873	0.654511522367074	-1.09409623378338	0.751052657408486	-0.561236209582306	-5
Healthy	0.90984902567478	-0.165528430251192	-0.810144886210386	-0.217943236259909	1.85959109698631	-1.01117359295472	-5
Healthy	1.04200934013404	-5	-1.88008458974201	-0.5974119445888	1.86003455337246	0.899701246512053	-5
Healthy	1.1484459350575	0.370228030790998	-0.877751346021946	-0.243166184459412	1.6711314484965	0.516616011655375	-5
Healthy	1.42121403841544	1.22189756157294	0.153082804361832	0.390233667336754	1.34360334253245	-1.21860369480321	0.00570804002255153
Healthy	1.57559572843594	0.0616371657634987	-0.658367664221946	-5	1.68402741835504	0.630554991806819	-5
Healthy	0.547086424819505	-0.622584460381486	-1.4512421714263	-5	1.84348978941369	-0.85873840937791	-5
Healthy	1.26118956797657	-0.581731862196199	-0.462911637597464	-1.03254563181726	1.80455402992133	0.274864158175864	-0.0391108269787135
Healthy	0.676279232210736	-5	-5	-2.76955107862173	1.87393550402448	-0.249329642739766	-5
Healthy	0.785037121582195	-1.67264106561367	-0.757408884099948	0.166000639801866	1.11963952258533	1.0132569803356	1.64481373267375
Healthy	1.13367971191508	0.372354054769816	-1.11396072443356	-0.311420016945785	1.6845547178144	0.520148020407533	-5
Healthy	1.13732878733901	-0.447319618946645	-0.949310972241119	-1.70377371273884	1.90168489098705	-0.783095501478327	-5
D003093	1.41024023159573	-0.200542275780519	0.574350790896292	-0.0794644984001303	1.75672394702018	-0.918472673755195	-5
Healthy	1.80702500769518	0.363423932917176	-0.0194558025431039	-0.540185486612595	0.794646956815222	-1.14972144748196	-5
Healthy	1.81651783431073	-2.07160414774329	0.291399933811326	-0.198664904325453	1.18106058100394	-0.58256152370612	-5
Healthy	0.513161644413541	-5	-5	-5	1.86188140909359	0.3756343552418	-5
Healthy	1.41556075142406	0.526341862468352	-0.632308702035342	-0.974530280938944	1.73192511241384	-1.70465285166638	0.509410879910898
Healthy	0.901769354469919	0.042110651329012	-0.239766053363731	-0.150930865832236	1.65852375270122	-0.366844753356717	-0.831649859814056
Healthy	1.27243574212661	0.987605942059047	0.417546421961751	0.210751795344327	1.32966407012112	0.00865126222511438	1.03644164533891
Healthy	0.407881864059679	-2.02319166266193	0.384423311462446	-3.01322826573375	1.78413295189377	0.413918067609784	0.18039829945058
Healthy	1.16665682328498	0.758725726295857	-5	0.010855193132862	1.71135769141509	-0.491645380764822	0.642160704645138
D003093	1.51403173813006	0.421485466765836	-0.348615364285216	0.051457386654875	1.62445495396065	-0.270786597974074	-1.02844584655394
Healthy	1.44799278016305	0.371453935497452	-1.56304266933055	-0.452619167879763	1.6914936551117	0.167491608446829	-0.0205882173655647
Healthy	1.15678955188158	-5	-0.299971607836825	-5	1.91171400171797	-5	-5
Healthy	0.509049214869876	-0.617838817204126	-0.631434214639668	-5	1.94179313576072	-0.891807194864958	-0.000664979396370401
Healthy	1.58468643147895	-0.743763466794077	0.444611508367685	-2.63827216398241	1.57731023139001	-0.69574650313373	-0.972242795309447
D003093	1.22773788828834	-0.612699177551715	0.589534087584968	-0.473738282121372	1.78352812373462	0.260131039723635	-5
Healthy	0.347361244359113	-5	-5	-5	1.96575703572567	0.648083731349265	-0.237373944824497
Healthy	-0.0656429699831523	1.84309455450275	-0.256992237329375	0.195703207297499	0.745409756495724	1.08928854074335	-5
Healthy	1.28474489146991	-5	-0.780363089191037	-5	1.67935384218099	-0.953075825769965	-3.32790214206428
Healthy	1.13882290815808	0.288895043325505	0.387902133932986	-0.0847901772035431	1.63234359135746	-0.477581851029674	0.719090037366736
Healthy	1.00153944803005	-5	-5	-5	1.95407150851739	-5	-5
Healthy	0.575090810853026	-0.426629362090726	-0.35939932233458	-0.0665228356837815	1.82925339174896	-0.128076968117627	-2.48412615628832
Healthy	1.04247115898136	0.731392119832141	-0.606652970933521	-0.161730354954978	1.65440836050936	-0.573505004650966	0.839892032435223
Healthy	1.76217654730138	0.608692873297667	0.133423932848164	-0.425517300714844	1.26087504323526	-0.499626285646626	-5
Healthy	0.739547820754172	1.63358135746827	1.00528692736209	1.13521695677428	1.28555235847251	-0.199337899182326	-0.25992957056481
Healthy	0.403967684388371	-5	-0.563598795149399	-0.880744110722063	1.94789003048157	-0.383934292091304	-5
Healthy	0.917679822531958	-2.29929628285498	-1.65208481349831	-5	1.83736037376035	-0.51732646649667	-5
Healthy	0.845135263660286	-0.195622009854804	-0.785765650974376	-0.738927548609177	1.8853633688791	-0.451905535400567	-5
Healthy	0.974166607033557	-5	0.60540848858583	-0.684029654543082	1.87282876252657	-0.471160400260803	-5
Healthy	-5	1.91525611959212	0.568395352759789	-1.7486051499599	-3.00436480540245	-0.911332447457595	-5
Healthy	1.67644530507246	-0.540607512240769	-0.927823655521034	-0.969076600372781	1.47365350283868	-0.428675566620603	-5
Healthy	1.68004809490141	0.0138101343770974	0.305529780528035	-0.669484767829672	1.31834970784688	0.966149714294005	-0.107577016688689
D003093	1.65809910574017	1.01053909204782	0.449800721987193	0.727359856472312	1.34414125361944	-0.0971217831911615	-5
Healthy	1.26467901541879	-1.02548830726267	-0.67763596456089	-1.87614835903291	1.81545262161495	0.00598655615923092	-0.0773627589250381
Healthy	0.829292834906336	-0.186886245992101	-0.814174640387038	-0.819043048665925	1.88451045940436	-0.541679490681922	-5
Healthy	1.05455751952492	-5	-5	-5	1.9311236811998	0.103909716909253	-5
Healthy	1.15737908987131	-2.31875876262441	-0.0653652218878864	-1.61816320000166	1.83767162796035	-0.186332294617304	-5
Healthy	0.750295438070808	0.0515499612621273	-5	-0.833421890080348	1.90057493937034	-0.170895726745556	0.543860774387715
Healthy	1.72470315260591	-5	0.74290886261341	-5	0.948394380707169	-5	-5
Healthy	1.11354227995396	-0.0991796935021672	-0.614375854568517	-0.286450658925689	1.83301565576013	0.500465640580444	-5
D003093	1.27161511052246	0.529266051146676	1.13035113992686	0.0849157170662022	1.48414659891704	0.203119954874245	0.97041522340938
Healthy	1.3342751711533	1.42039032086684	-0.209665567102325	-0.811859301211135	1.6265593074814	-1.51984927472672	-5
Healthy	1.19376137492907	0.153262883530002	-1.31884925006758	-0.474488739032386	1.82571717279523	-0.80732106046546	-0.212532440800678
Healthy	1.68076089547914	-5	-0.0783447324267725	-5	1.49391274158787	-1.73306308884083	-5
Healthy	1.1850256805247	-0.370030053707829	-0.3441127648619	-0.583143231256268	1.23385724174572	1.66481218187538	-5
Healthy	0.67618129723426	1.28862052053487	1.49641538247168	-5	1.46377910234008	0.472453653691815	-5
Healthy	0.418297976082039	-1.21681130892474	-5	-5	1.89377130201075	-0.614876544107784	-5
Healthy	1.57952008279808	0.930292256272702	-0.0838409453767534	-0.216861395196219	0.533241890563083	0.997217264989641	-0.680914770661301
Healthy	0.733701909375019	0.0162726581651556	-5	-0.771368695010296	1.89056939137441	-0.210391087810767	0.520306634712181
Healthy	0.789076327575213	-1.07376047895414	0.272229279331234	-1.14587621789883	1.04917885684824	0.571808952506862	-1.1252283628157
Healthy	1.38690346466623	-0.758652782761801	0.62605074116764	-0.572854838757011	1.70232798258532	-0.21156999927953	0.382245842872207
Healthy	0.947539096589406	-0.937342819774436	-0.401362671953779	-1.58435902010385	1.8191042860286	-0.230224015082351	-5
Healthy	1.6135385552203	-0.504261452760896	-0.40245837967472	-0.898012481441701	1.67039838614109	-0.238049620928346	-5
Healthy	1.71351868312064	-0.286896041798498	-0.30270089666156	-0.809752366961804	1.61606118737908	-0.292319135493816	-2.39902710431325
Healthy	0.29052430843669	-1.37706103078851	-0.808102065524578	-0.818470817893497	1.83553616345354	1.02883020692123	-5
Healthy	1.09734096667967	1.47478979516202	-0.922232509617943	0.495369474537411	1.39809129051777	0.802732687654081	-5
Healthy	-1.86806070478958	-0.328373653645092	-5	-5	0.057403622510777	1.96857264678485	-5
Healthy	0.399183782525757	-1.13047493714277	-5	-5	1.89832398679899	-0.514974569795432	-5
Healthy	1.61875233826465	-0.14301749288823	-0.228662438939881	-1.5303252274482	1.60772816750863	-1.60747891006807	0.435049236248831
D003093	1.47079580413121	-0.0372614105597269	-0.21244035046449	-0.970859820235678	1.75866986090016	-1.6190655366693	-5
Healthy	1.1967850419684	0.0372112895632947	-0.322064713412205	-0.470492649890963	1.52916281639314	0.278222980509108	-2.61261017366127
Healthy	1.58089887162698	0.18239182426656	0.732523224619613	-0.348082647992306	1.46360052527786	1.10322336214084	0.529421370641169
Healthy	1.08405695884913	-0.315909027405026	-0.683924765161603	-0.563678299860267	1.90397645386347	0.50503731857747	-0.402941368229296
Healthy	1.76443625741427	-0.0187569084968867	-0.0226605723355628	-0.457523143990372	1.28526017696341	0.0365211067020647	-0.72429715055179
Healthy	1.71153357948673	0.513654339260704	-0.0869760103042214	-1.65266998468305	0.838240652456346	-0.675347214457012	-5
Healthy	1.72798581528406	-5	-5	-5	1.51852052004746	-5	-5
Healthy	0.918227507871639	-1.59739475808009	-1.34008379993015	-5	1.87627212400924	-0.248266818330934	-5
D003093	1.32568064750494	0.289055789774825	-5	-0.758752448736284	1.77749794225632	-0.361361012141655	-5
Healthy	1.72112715581438	-0.779081636443447	0.58385255816351	-0.692653744630746	1.46889295772405	-0.814004806135286	-5
Healthy	1.2593436933484	-0.334306463441253	0.122949461863125	-1.25547232652743	0.155572860781974	1.29669194899614	-5
Healthy	1.23530568761785	0.00498735442013721	-1.1362014613195	-0.620912137356832	1.80443542892112	-0.694949731082777	-5
Healthy	0.657922619700879	0.557901617184742	-5	-5	1.92493421474343	-1.14709324120305	-1.38278990544257
Healthy	0.78324950235457	-0.876965470246493	-0.238162335884789	-0.981923936354205	1.83761330845738	-0.973916379199013	-5
Healthy	1.69887314586643	0.260092863554843	-1.09226626300234	-0.0170687791744703	1.58082431255961	-0.958409953110633	-5
Healthy	1.39483222220347	-0.179923393484348	-0.949929735632562	-1.16698045292347	1.77858771408982	0.60926456165075	-0.958409953110633
Healthy	1.62145900063655	-5	1.43575122466599	0.911499580885657	-0.115986730173496	-5	-5
Healthy	1.54209821516343	-5	-5	-5	1.60754123015526	0.725638071246695	0.91052515672696
Healthy	1.69229617022518	-5	-0.046820398934366	-1.61942699693311	1.5786115930029	-5	0.0129889904306535
Healthy	1.29782045491572	1.7604994583141	0.111591807203043	0.618820767085782	0.338402701507267	-5	-5
Healthy	1.54692398424586	0.470501633266269	0.236685863524206	0.196604462943301	1.05698827357954	-0.485585079419631	0.750647223470942
Healthy	1.71430074991715	0.60159287363915	0.270841811533186	0.26926069998914	0.256775455695452	0.189428547971889	-5
Healthy	0.984299980577064	-1.13614203811603	0.0820741245315831	-2.69250396208679	0.700196455744783	1.2816375483759	-1.95585237912128
Healthy	1.08382034121079	0.100136100700128	0.0428667818499578	0.12420415804001	1.42369763292302	-0.900768384919118	-0.346025726594407
Healthy	0.939805692656961	-0.28594700251278	-0.826959492448938	-5	1.91533587364803	-0.404944910240696	-5
Healthy	1.43550609590782	-0.467080085747857	0.691172587113616	-0.872247484167027	1.39024144769206	0.154408755802432	0.988979670888847
Healthy	1.61146509681607	0.909096353840476	-0.215026290045599	-0.607250301625774	1.38203416172949	-2.16494389827988	1.10922442050497
Healthy	1.2869107367549	0.485383510455715	-5	-0.798821443616675	1.6508241912785	-0.33643098450542	-0.509114890546405
Healthy	1.83582907983266	-1.84436036624022	-2.42712839779952	-5	1.30103672717628	-0.606126595850617	-1.25018641470706
Healthy	0.327467239033799	-1.21105427297625	-0.684302485550424	-0.569828158543733	1.81746798942356	1.10230229971603	-5
Healthy	1.52388713463559	0.515530774491782	-0.987669044419853	-0.0459698642251769	1.56376945135492	-0.684470466786151	-5
Healthy	1.03757230078461	0.482696401036969	-5	-0.712220656960261	1.62379140639258	-0.612378848874913	1.23289984381214
Healthy	1.45216439878232	0.849785369202584	0.0214415302231818	0.0135997326124724	1.70448683606282	-0.190049932474618	0.796683933641853
Healthy	1.83957677372506	-0.428011819243922	-0.655411257421286	-0.509156967229275	1.17527981844238	-1.27059220303693	-0.0101854569657974
Healthy	1.44434323175697	-5	-5	-5	1.79514665685719	-0.580159858583095	0.537394663859623
Healthy	1.71238374108537	-0.1173445673155	-0.652943334633478	0.498802475499413	1.17031834605054	-0.108970166194427	-5
Healthy	1.44390698710155	-5	-1.22570206150072	-0.989742457001699	1.80451826910163	0.503361622398936	-5
Healthy	1.53644669836647	-0.0118559166481554	-5	-0.713880497409637	1.5075247645596	-1.27926202298157	-5
Healthy	1.29025815979746	1.32795754147776	-0.153502067841731	0.455149521179828	1.5978582350859	-0.347550584341838	0.37580439398349
Healthy	1.20275251876813	0.487651586446195	-0.949233688766958	0.230803875890076	1.76562288811845	-0.988260438611681	0.473656275411892
Healthy	1.14557923718964	-5	-0.165592013766217	-0.997099931388613	1.88151931854253	0.384550531563718	-0.620948423815633
Healthy	0.39105337445505	-0.0852338630741475	0.892490854776152	-2.36552272983927	-5	1.54539136884621	-5
Healthy	0.855425866220439	-1.82885884897162	-1.46293685721838	-1.96940027803405	1.94481522423866	-0.637781499673948	-0.647123166022283
Healthy	1.05674405642315	-5	-0.514463116913249	-5	1.52285941874587	1.15580227405148	-0.252743602557856
Healthy	0.844503891179653	-0.63781922340747	-0.892484774348535	-5	1.93896869761526	0.251779312820723	-5
Healthy	0.953813310989829	-1.76447155309245	-0.460071212108178	-0.156306379097218	1.73127110645278	0.163185236655654	0.85587879879609
Healthy	1.81131321093884	0.917222364399395	0.149243752778044	-0.225446540470168	-0.266915136179745	1.12862572784339	0.0219538112844162
Healthy	1.27429989576871	1.55699669618898	0.139041160225843	1.08386760344739	1.06880234486808	0.00910655332562919	-5
Healthy	1.42163123392193	-0.0969860211932997	-0.168853585920557	-5	1.659435644512	0.909180405362748	-1.71760449525747
Healthy	0.949126910423186	-0.909318795542609	-1.12366667091362	-1.2478746927021	1.89064559772888	-0.819128948349456	-5
Healthy	1.10240283056857	0.743884319343347	-1.77963036754861	-0.120938544148061	1.76097879296863	-2.38827669199266	-5
Healthy	0.998159037955992	-1.06163040254819	-0.408356719361032	-1.56719099496683	1.81799191879869	-0.329503664664638	-5
Healthy	0.328410186480327	-5	-5	-5	1.82367359369292	1.028953735067	-5
Healthy	1.2565541934531	0.336185461343161	0.783832857801491	-0.311153213045413	1.70089677090031	-0.606424796730412	-5
Healthy	1.21010332618579	1.15040855805865	-0.0946305309373882	0.512624369797289	1.58330002194953	-1.36071277408976	1.08006016431487
D003093	1.26952461864385	-5	-0.726165681999441	-1.42550573171467	1.82617312361955	-2.34103515733556	-5
Healthy	0.96099228362171	-0.402118414531317	-0.494280383915658	-5	1.83403360853742	-0.910589489016456	-5
Healthy	0.394966224998079	-0.994047713112617	-5	-5	1.89713110775744	-0.716517852951029	-5
Healthy	1.4787129190468	0.637404663507015	0.291961271496774	-0.342284597131104	1.75738798060393	0.372243484901931	-5
Healthy	1.14237569864039	-5	-5	-5	1.8588181950259	-1.28091742609851	-5
Healthy	1.37712805176085	0.0246498311794446	0.485823601398391	-0.790860463943467	1.63175476671853	0.438592973971661	-0.42097136013573
Healthy	1.07103356875789	-0.547891415995882	0.813478907361972	-0.545627787581156	1.87977696375582	-0.425378493048651	-5
Healthy	1.22180583920173	-0.831974191225371	-5	-0.657360226205564	1.71964479408973	-0.135981636067634	0.729924140797507
Healthy	-1.3777859770337	-5	1.52986814990309	-5	-5	1.45645698248439	-5
Healthy	1.00325927961036	0.622743352951771	-5	-5	1.84578188739418	-0.311642478805309	-0.849581305520702
Healthy	1.32810915564132	-2.30715308072277	-1.50737927795681	-5	1.82382237289916	0.127771932439844	-5
Healthy	1.64827031258841	1.14903180202309	0.451655974125531	-0.0161933580215848	1.15048565034538	-5	-0.0277786419952572
Healthy	1.47497314198318	-5	0.192692873297215	0.259753902922316	1.24755422772474	-5	-5
Healthy	1.29082030730491	-5	-0.0557295917903804	-1.50265561898242	1.79382927395061	-0.944354140005344	0.298898904062662
Healthy	1.38273978444613	0.983591109199772	0.491489161570901	0.431088623850151	1.4193036523174	0.912227903787178	-0.0271956776634223
D003093	1.77340250229743	-5	0.535920419741381	-5	1.48896591781525	-5	-5
Healthy	1.34201286886915	-1.69918720588188	-0.6763354643919	-5	1.76185111630395	-1.74472749489669	-5
Healthy	1.71744189745455	0.120274427972391	-0.571460269362011	-0.101011689361619	1.44233362084567	-0.842482791467388	-1.89483057200067
Healthy	1.40266195257364	-0.119603759468651	0.141641009004354	-1.03240522732811	1.79886194147814	-0.304789842419493	-5
Healthy	1.49131237759638	0.11316091783694	-0.543193821453312	-1.17770112873763	1.437183073362	0.454529310460836	-0.149274141252372
D003093	1.66403993840284	0.156346190871582	-0.304281977529358	-0.628267344616545	1.54415390208618	0.624870727979736	-1.26962153141236
Healthy	-2.12378215940836	1.14787812382417	1.042955698176	-5	1.52761172971317	0.447215416464466	-5
Healthy	1.60127472884432	-0.338670132168835	0.362060038620692	-0.615592817691007	1.58930001856848	-0.47670887081321	-1.03306083697889
Healthy	0.611674460404204	-1.31131327571588	-5	-5	1.07921526444967	-5	-5
Healthy	0.212094340974295	-1.05541863577307	-0.712847958874498	-0.592830123516295	1.82349431319545	1.11735350545563	-5
Healthy	0.947621908063026	-0.292370218945971	-0.934793871945688	-5	1.91309550754649	-0.38797947720144	-5
Healthy	1.09825147251591	-5	-1.08777794346758	-5	1.9001991689825	0.412225275871112	-5
Healthy	1.1647601876074	-2.60032627851896	-1.31632270118131	-0.424765955989065	1.79362473469332	1.03717182312366	-5
Healthy	1.25812895177868	-0.0268582861592859	-1.10646015643534	-0.577968569346378	1.79982110951186	-0.705996974274402	-5
D003093	1.70640820521089	0.344692835067181	-0.508288209829232	-0.441663498440081	1.16834925597504	-0.988133643472276	-0.787093607249698
Healthy	1.60439509253705	1.19753747415487	0.586153919137756	-0.191127620255894	1.03149652620383	0.480113346450172	0.0569696097203303
Healthy	1.1413676102828	-5	-0.316682738078117	-1.25703932978585	1.84876249984928	0.18541748623047	-5
Healthy	1.41976844957394	-0.0362310554337213	-0.173076883408745	-5	1.6706307012698	0.920279894632948	-2.12959609472097
Healthy	0.789084797606114	-5	-0.539342663677345	-0.171617264033046	1.8871508021258	-0.905563811982044	-5
Healthy	1.4531712055163	-5	-0.987415836085849	-1.18775530319963	1.80335201186095	0.502136127157885	-5
Healthy	1.01888973328455	0.624472895910341	-2.16430942850757	-2.65364702554936	1.84393088873171	-0.355256231411603	-0.893809102736585
Healthy	1.14074712201034	-5	-5	-5	1.70454806617732	-1.32975414692588	-5
Healthy	1.30739782919058	0.751262163088036	-1.07443009045662	-0.533770208294166	1.81922125333849	-0.224389551993639	-5
Healthy	1.47019534872252	-0.237681622469368	-1.06651271215129	-1.09739886933347	1.67872882884763	0.0479248487166864	-1.20774842809674
Healthy	1.62127185760281	1.01980604207133	-0.940436582098732	-1.16998906406388	1.27606938318787	-0.899974269892137	0.236181921715965
Healthy	1.54230744912171	0.0169874018760764	-0.517140702628913	-5	1.57230362897677	-0.0667709359734047	-0.808744657753735
Healthy	0.917817333399766	-0.159900181520408	-0.619951649263075	-0.201680898166662	1.84752120700378	0.495967325794831	-5
Healthy	1.00529593710033	-0.750288133125341	0.758228135055454	0.0312185451439611	1.74974234310189	0.328151181961286	-0.525754589621133
Healthy	1.37832012074575	-0.198822758465386	-0.593817621195572	-0.431575317088995	1.70995724771112	-0.46502253653845	-1.33639329187548
Healthy	0.680846573951072	1.52172228759822	0.726611490390891	0.587084321100048	1.02492712648739	0.300154009430125	-5
Healthy	0.980182964100264	-1.03924390909823	-0.289442637323778	-0.787253235215929	1.83582730517679	-0.759725392521111	-5
Healthy	1.33783488832553	1.82295295871275	0.165769436585913	-0.773245477399956	-1.25703932978585	-5	-0.264848398417329
Healthy	1.62183895815881	0.397693259322866	0.0834954531955276	-0.518700726667144	1.47376234952483	-0.205066037129516	0.3840342526574
Healthy	1.40284578165572	-5	-5	0.326348152108082	1.67682040510234	0.899381610487805	-5
Healthy	1.23101135159032	1.04428922408557	0.0439278679917642	-0.0336188843974558	1.59089597894821	-0.262433674870871	1.09095638425288
Healthy	1.51664892342169	1.09225417667931	1.13460576972822	-5	1.4078056233539	-5	-5
Healthy	1.4284770711452	1.40501269797122	0.0109864811733268	-0.642560683686101	1.49727127853044	0.150780992917863	-5
Healthy	1.38789431155559	-5	-5	-5	1.61540858122134	-5	-5
Healthy	1.19354449169723	-0.02671508956435	-1.01867982674089	-0.637027712307932	1.80782020230657	-0.712198270069774	-5
Healthy	1.63246124029843	0.591816732474557	0.0315659936763325	0.797372811581905	1.29366811094611	-0.416200659551033	0.953160251359382
Healthy	0.909594536404303	-2.04287180232319	-1.56415563401556	-5	1.87269632740771	-0.336676066371788	-5
Healthy	0.493526361608502	-5	-5	-5	-5	-5	-5
Healthy	0.440975165327995	-0.6758204702821	-5	-5	1.96501848704226	-0.176630118375108	0.268524149727394
Healthy	0.793090201480344	-0.675223841183543	-0.3122748925604	-0.921035955498239	1.85151016649848	-1.64859024807456	-5
Healthy	1.16897423854584	0.148118121591684	-1.673050005834	-0.348576599240948	1.82399200892816	-1.22098102808513	-0.295137686509883
Healthy	1.15142899853774	0.24729061789308	-1.47224124747903	-0.757458571701616	1.61863990354004	0.1116321117086	-5
Healthy	1.63487027490128	0.533422500007749	-0.411347401849827	-1.73612732313478	1.63692417819976	0.468105003311129	-5
Healthy	1.55895300232916	-0.0116551219041797	-0.257636276646537	-1.04363944632668	1.65495814596831	-0.243706290294697	-5
Healthy	0.448370809904741	1.21024037725206	-0.543117979376752	0.599243162259581	1.39744219571183	0.0230301098139942	1.29011945753428
Healthy	1.18061124489253	-0.471404642305932	-0.446821149517512	-1.30024896831049	1.80779762241429	0.600322600029122	-2.14569395819892
Healthy	1.00162945231694	0.599432175723854	-5	-5	1.84822570707014	-0.52432881167557	-0.957857816935044
Healthy	1.46708812074683	-2.41566877563247	0.33056595269382	-2.08724669632868	1.77747546934701	-0.427744278340501	-5
Healthy	1.15656368814228	-5	-0.28327065544819	-5	1.91048096799029	-5	-5
Healthy	1.16290149607435	-5	-0.253918749844901	-5	1.90199815653545	-5	-5
Healthy	1.54723685616244	1.08104002400226	0.244343930198468	-0.0114856341663339	1.49863952786811	-0.0280704178718633	0.208005768600813
Healthy	1.3013746886576	-1.14290884532649	0.226914236097096	-5	1.63207303990071	-0.073811950892794	-0.278964719376967
Healthy	1.12831362929422	-0.59159042153157	-0.305693206841458	-1.19811629287476	1.83133249034974	0.779907311769236	-5
Healthy	1.69047925404918	-5	0.621049507467855	-5	1.51824762256141	-1.02415477453243	-0.987584625237567
Healthy	1.69441766606466	1.00947724163154	0.196143010419775	-0.433008943770786	1.15739087851752	-0.0110354748732322	-5
Healthy	1.37805159932297	1.01330247163485	0.505921522447693	0.438309713488986	1.42080286936003	0.888505794455905	-0.0521449326217848
Healthy	1.03783032353402	0.852353102556026	-0.0713123261691702	-2.30803489723264	1.61183924597187	0.970426381111191	-5
Healthy	1.62735049212938	-1.58319312817706	0.826756822253266	1.06668029924223	0.69173112097249	0.724619072424177	-5
Healthy	1.29075294137408	-0.208042822275764	-0.297983274430855	0.0567486296128291	1.48636373548757	-0.314607628374307	0.101963480086656
Healthy	1.51955132174819	-0.519360770609818	-0.0980297635973594	-0.735229385478135	1.68994136697186	0.311505924665308	-5
Healthy	1.39683375575898	-1.09049745859458	-5	-5	1.71512467941513	-1.23657200643706	-5
D003093	1.28229938718616	-1.09946901754724	-5	-5	1.82243995155062	-0.137397595111093	-5
Healthy	1.72563251658095	-2.07883394936226	0.129286984217993	-1.29328221766324	1.32634446479081	-0.917861168606552	-5
Healthy	0.806771297467773	-1.7207894873986	-0.862709201477532	0.163200149539064	1.12934470357681	1.05550714786787	1.64190432482372
Healthy	1.44451398659651	-5	-1.00239521253955	-0.889646017335998	1.80640703705795	0.486945941809452	-5
