group	Bacteroidaceae	Rikenellaceae	Enterobacteriaceae	Burkholderiaceae	Marinifilaceae	Acidaminococcaceae	Selenomonadaceae	Desulfovibrionaceae	Pasteurellaceae	Lactobacillaceae	Lachnospiraceae	Enterobacteriaceae	Burkholderiaceae	Methanobacteriaceae	Streptococcaceae	Acidaminococcaceae	Erysipelotrichaceae	Veillonellaceae	Pasteurellaceae	Lactobacillaceae
Healthy	28.7838	0	2.32188	0.01148	0	0	0	0	0.2854	0.33126	3.18411	2.32188	0.01148	0.00441	44.32811	0	0	0	0.2854	0.33126
Healthy	49.65855	4.61882	0	0	0.98795	0	0	0.00273	0	0	18.02049	0	0	0	0.09518	0	0	0.237	0	0
Healthy	79.9754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	52.79299	18.06044	0.13805	0.07739	1.14613	0	0	0.01133	0	0	0.72485	0.13805	0.07739	0	0.03774	0	0.01938	0	0	0
Healthy	33.28561	9.4506	0	5.7539	0	3.22968	0	0	2.05871	0	19.58138	0	5.7539	0	0.66997	3.22968	0.0078	0.9444	2.05871	0
Healthy	79.55221	0.0036	20.1597	0	0	0	0	0	0.00076	0	0.00612	20.1597	0	0	0.23027	0	0	0	0.00076	0
Healthy	37.47515	20.36045	0.83831	0.02796	0.79075	0.0388	0	0.42136	0	0	0.30294	0.83831	0.02796	0	0.05473	0.0388	0.3571	0	0	0
Healthy	10.47474	10.12308	0.11862	0	0	0.0153	0	0.66975	0	0	1.15132	0.11862	0	0	0.32829	0.0153	0.77997	0	0	0
Healthy	53.73766	10.02896	0	0.13966	1.1373	0.87273	0	0.32908	0	0	3.09857	0	0.13966	0	0.05886	0.87273	0.03556	0	0	0
Healthy	56.25296	2.21665	0	6.35281	1.0599	0	0	0	0	0	5.28553	0	6.35281	0	0.4939	0	0	0	0	0
Healthy	73.30718	1.53318	1.72502	0.08782	0	0	0	0.13449	0	0	3.76021	1.72502	0.08782	0	0.07047	0	0.04621	0	0	0
Healthy	6.69262	1.9291	0	0	0	0.65994	0.86453	0	0	0.10174	15.30793	0	0	0.94651	0	0.65994	0	0	0	0.10174
Healthy	12.55489	3.50683	0.02906	0.22989	1.61991	4.4505	0	0	0	0	16.38337	0.02906	0.22989	0.75366	0.00475	4.4505	1.87833	0.0721	0	0
Healthy	38.74941	6.47764	0	0.18563	0	0	0	0.18105	0	0	6.09833	0	0.18563	0	0	0	0.02969	0	0	0
Healthy	24.309	0.53076	0	0	0	0	0	0	0	0	65.6186	0	0	0	0	0	0	0	0	0
Healthy	60.44718	10.16116	0.06397	0	0.94116	0.10679	0.02585	1.67863	0	0	4.35656	0.06397	0	0.11507	0	0.10679	0.20525	0	0	0
Healthy	17.10377	20.57596	0.05925	0.07412	0	0	0	1.05661	0	0	0.5829	0.05925	0.07412	0.00328	0	0	0	0	0	0
Healthy	2.95087	15.28874	0	3.75963	0	0	0	0	0	0	1.78257	0	3.75963	0	0	0	0	0	0	0
Healthy	11.92795	4.68444	0	1.41351	0.26448	0	0	0	0	0	43.10597	0	1.41351	0.50796	0.01555	0	1.17852	0	0	0
Healthy	38.25175	0.5919	0	0	0	0	0	0	0	0	7.8168	0	0	0.95478	0	0	0.44038	0	0	0
Healthy	61.29262	0.56077	0	5.94909	0.95521	0	0	0	0.07096	0	2.56396	0	5.94909	0	0.03613	0	0	0	0.07096	0
Healthy	83.96324	1.4948	0.12185	0.53767	0	0	0	0	0	0	1.68687	0.12185	0.53767	0	0	0	0	0	0	0
Healthy	22.64371	34.84217	0	0.60642	0	0	0	0	0	0	20.82779	0	0.60642	0	0	0	0	0	0	0
Healthy	31.72459	5.9358	0	0	0.86409	0	1.12009	1.55265	0	0	22.8001	0	0	0	0.2994	0	0	0	0	0
Healthy	7.24266	27.06465	0	0.73212	0.46792	0	0	0.713	0.09599	0	6.09685	0	0.73212	0	0.02128	0	0	0.10626	0.09599	0
Healthy	14.67498	2.50944	0.11053	0.217	2.53532	0	0	0	0	0	5.31511	0.11053	0.217	0	0.04261	0	0.12851	0.00272	0	0
Healthy	10.31901	2.4251	0	0.35157	0	0	0	0	0	0	33.07008	0	0.35157	0	3.63552	0	0	0	0	0
Healthy	31.59207	0	0	0	0	0	0	0	0	0	50.79081	0	0	0	0	0	0	0	0	0
Healthy	17.92569	1.79941	0	0	0	1.51484	0	0	0	0	28.77963	0	0	0.28825	0.51859	1.51484	1.42706	0	0	0
Healthy	7.1536	28.03378	0	0.8158	0.45587	0	0	0.62483	0.09948	0	6.17926	0	0.8158	0	0.03968	0	0	0.10893	0.09948	0
Healthy	36.60872	9.85652	0.0235	0.05912	0.21204	0	0.09019	0.04876	0.05613	0	18.01797	0.0235	0.05912	0	4.60465	0	1.09432	0.13555	0.05613	0
Healthy	50.05231	23.17602	0	0.65246	1.37639	0	0	0.02446	0.01521	0	1.82683	0	0.65246	0	0	0	0	0	0.01521	0
Healthy	46.72504	13.01846	0.15389	0.01829	1.9852	0	0	0.07854	0	0	9.6317	0.15389	0.01829	0.01011	0.01921	0	0	0	0	0
Healthy	52.81622	0.25046	0.14199	0	1.28394	0	0.30013	0	0.00365	0	20.38577	0.14199	0	0	0.05411	0	0.1999	0.00826	0.00365	0
Healthy	0.0747	0	0.10301	0.0013	0	0	0	0	21.65687	0	0.02567	0.10301	0.0013	0	16.17656	0	0	9.95464	21.65687	0
Healthy	49.2079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	9.90508	9.19422	0.12456	1.12401	1.7614	0	0	0.0023	0.24587	0.01152	39.73946	0.12456	1.12401	0	0.31871	0	0.01467	0.092	0.24587	0.01152
Healthy	69.27726	8.58664	0	0.10547	0	0	0	0	0	0	0.78494	0	0.10547	0	0	0	0	0	0	0
Healthy	18.2879	8.53794	5.06457	0.00765	0	1.01667	0	0.53345	0	0	4.55214	5.06457	0.00765	0.60704	0.23724	1.01667	0.03421	0	0	0
Healthy	40.40465	14.01283	0	0.00803	0.68474	0	0	0.09544	0	0	3.91477	0	0.00803	0.04179	0.07916	0	0.00738	0	0	0
D014607	51.82926	7.87019	0.17415	0	0.51986	0	0.57902	0.11446	0.00157	0	0.79608	0.17415	0	0	0.0096	0	0.00188	0.02157	0.00157	0
Healthy	58.33865	4.36199	0	0.04009	0	0	0	0	0.00754	0	22.80021	0	0.04009	0	0	0	0	0	0.00754	0
Healthy	59.26013	10.09993	0.0306	0	0.90243	0.10397	0.0179	1.51966	0	0	4.14772	0.0306	0	0.07465	0	0.10397	0.17821	0	0	0
Healthy	29.21591	0.92059	0	0	0	0	0	0	0	0	12.86897	0	0	0	0	0	0.47839	0	0	0
Healthy	56.00257	11.33851	0	0.13784	0.5584	0	0	0	0	0	5.09448	0	0.13784	0	0	0	0.33087	0	0	0
Healthy	25.58713	1.75	0.01783	2.86695	0	0	0	0	1.24017	0	10.26218	0.01783	2.86695	0	0	0	0	0.07326	1.24017	0
Healthy	12.81759	22.51501	0.05688	0.35154	0.08818	0	0	0.29632	0	0	8.17808	0.05688	0.35154	0	0	0	0	0	0	0
Healthy	25.97584	5.83321	0.00862	0.17884	1.19458	0	0	0.16059	0.43448	0.03297	22.83118	0.00862	0.17884	5.60501	0.48286	0	0.25976	0.15593	0.43448	0.03297
Healthy	30.27608	12.39658	3.72281	0.26669	1.31954	0	0	0.22267	0	0	12.32564	3.72281	0.26669	0	0	0	0	0	0	0
Healthy	19.18437	5.41231	0	0.78993	0.49362	0.87151	0.18964	0.07481	0.44155	0	23.36911	0	0.78993	0.15387	0.57013	0.87151	2.24283	0.18901	0.44155	0
Healthy	46.29544	0	0.09062	5.01764	0	0	0	0	0.00179	0.00234	6.20795	0.09062	5.01764	0	0.00821	0	0	0.15411	0.00179	0.00234
Healthy	14.13104	0	0	0	0	0	0	0	0	0	1.94081	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	14.75308	0	0	3.23033	0	0	0	0	0	0
Healthy	53.83709	2.97107	0.00174	0.00188	1.05506	0	0	0.03248	0.09418	0.34585	9.82182	0.00174	0.00188	0	0.00859	0	0.79164	0.00381	0.09418	0.34585
Healthy	7.73555	2.80331	0.45444	0.05352	0.86491	0	0	0.00237	0.66963	0	36.67158	0.45444	0.05352	0	3.67627	0	1.18883	0.04927	0.66963	0
Healthy	57.39969	6.82963	0	0.6167	0	0	0	0.04057	0	0	5.57951	0	0.6167	0	0	0	0	0	0	0
Healthy	78.71114	0.35439	0	0	0	3.30314	0	0	0	0	9.53853	0	0	0	0	3.30314	0.48114	0	0	0
Healthy	22.72709	5.55822	0.09194	0	2.30185	0.15811	0	0.06586	0.06276	3.61969	17.18089	0.09194	0	3.25825	6.92059	0.15811	0.10051	0.05327	0.06276	3.61969
Healthy	1.2351	0.14546	0	0	0	4.03805	0	0.00435	0	0.08581	20.95779	0	0	23.2123	7.81671	4.03805	1.12386	0.01531	0	0.08581
Healthy	10.98924	0.34043	1.20415	0.06639	0	0.40456	0	0	0	0.30535	9.06044	1.20415	0.06639	0	0.60717	0.40456	0.0546	0	0	0.30535
Healthy	51.15279	22.87978	0	0.62165	1.29765	0	0	0.03246	0	0	1.80531	0	0.62165	0	0	0	0	0	0	0
Healthy	45.07614	18.99289	0	0.00319	0.02467	0	0	0.03744	0.01762	0	2.29021	0	0.00319	0	0.02163	0	0	0	0.01762	0
Healthy	46.7618	1.76677	0.04563	0.00148	2.24636	0	0	0	0	0	22.39083	0.04563	0.00148	0.07596	0	0	3.64677	0	0	0
Healthy	8.9056	1.1286	0	0	0	0	0	0	0	0	45.55175	0	0	0	0.77638	0	0	0	0	0
Healthy	49.96938	13.47512	0.01808	0.02092	0.43169	0	0	0.01602	0.16637	0.01093	6.97045	0.01808	0.02092	0	0.41385	0	0.04323	0.07473	0.16637	0.01093
Healthy	37.33223	15.88731	0	0.00149	1.77255	0	0	0.00109	0.20521	0.0274	21.72657	0	0.00149	0	0.61644	0	0.03839	0.08888	0.20521	0.0274
Healthy	0.01036	0.00425	31.25519	0.23838	0	0	0	0	0.02425	0	1.60558	31.25519	0.23838	0	0.22154	0	0.26969	0.59503	0.02425	0
Healthy	21.09078	0	1.45041	0	0	0	0	0	0.01115	1.61575	0	1.45041	0	0	0.10484	0	0	0.1108	0.01115	1.61575
Healthy	85.93009	0	0.50987	0.10605	0	0	0	0.005	0	0	1.11853	0.50987	0.10605	0	0.24482	0	0.02238	0.02273	0	0
Healthy	23.1251	14.15453	0	0.05143	3.25704	0.07656	0	0.13861	0	0	7.33048	0	0.05143	0.04071	0	0.07656	0.04975	0.0058	0	0
Healthy	15.43528	21.76778	0.60739	0.0514	0.51526	0.05476	0	0.6342	0	0	0.61769	0.60739	0.0514	0	0.0964	0.05476	0.51682	0	0	0
Healthy	15.84344	4.74382	0	0.04211	0.67019	0	0	0.00518	0.14623	0	18.61813	0	0.04211	0	0.1366	0	0.00647	0.08348	0.14623	0
Healthy	0.02398	0	0	0	0	0	0	0	0	0	0.00203	0	0	0	0	0	0	0	0	0
Healthy	48.20814	13.85816	0	3.33516	2.36856	0	0	1.37696	0	0	3.64425	0	3.33516	0.02599	0.06786	0	0.05546	0	0	0
Healthy	16.93879	1.08091	0.03249	0.00249	0.37066	1.37859	0	0	0.13315	0.01457	39.40276	0.03249	0.00249	1.17411	1.14434	1.37859	1.93039	0.01139	0.13315	0.01457
Healthy	0.98503	0	0.21199	1.72608	0	0	0	0	0	0	0.04974	0.21199	1.72608	0	0	0	0	0	0	0
Healthy	69.70617	9.13898	0.01502	0	0	0	0	0.04529	0	0	1.97268	0.01502	0	0	0.04098	0	0	0	0	0
Healthy	63.69073	12.67374	0	0.27294	0.55579	0	0	0	0	0	1.06697	0	0.27294	0	0	0	0	0	0	0
D014607	80.72528	4.70442	0.15243	0.7571	0.2863	5.9764	0	0	0	0	0.49344	0.15243	0.7571	0	0	5.9764	0.02284	0	0	0
Healthy	85.12374	0.0044	0.08678	0.00139	0	0	0	0	0	0.00477	10.97114	0.08678	0.00139	0	0.03254	0	0.00715	0.14528	0	0.00477
Healthy	26.37359	3.98073	0	0.74375	1.29256	3.0651	0	0	0.58696	0.02803	23.92358	0	0.74375	0	1.27566	3.0651	6.73006	0.1847	0.58696	0.02803
Healthy	19.9402	5.19731	0	0.966	2.27986	2.02303	0	0.07116	0	1.39307	21.49947	0	0.966	0	0.0672	2.02303	1.90472	0	0	1.39307
Healthy	15.20049	0.53716	0.19164	0	0	0	0	0	0	0	17.43958	0.19164	0	0	2.732	0	0.34886	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	91.8533	0	0	0	0	0	0	0	0	0
Healthy	75.45184	0.65976	0	4.28173	0.83959	0	0	0	0	0	1.60233	0	4.28173	0	0	0	0	0.01108	0	0
Healthy	44.63279	19.45102	0	0.02131	0.9378	0	0	0.0558	0.04543	0	2.22634	0	0.02131	0	0.02111	0	0	0.00194	0.04543	0
Healthy	36.51609	11.54333	2.31736	0.33648	0	0	0	0.05012	0	0	2.46527	2.31736	0.33648	0	0	0	0	0	0	0
Healthy	35.06171	5.00942	0.23371	0.3352	1.14707	0	0	0.01371	0.06394	0.02801	7.94877	0.23371	0.3352	0	1.16739	0	0.23627	0.01859	0.06394	0.02801
Healthy	39.51349	6.75716	0.08711	0.46773	0	0	0	0.27229	0	0	12.98185	0.08711	0.46773	0	0	0	0.08488	0	0	0
Healthy	53.65404	6.76767	0	1.34498	0	0	0	0.0077	2.63707	0	13.2634	0	1.34498	0	0.22672	0	0	0.20931	2.63707	0
Healthy	20.99024	32.27855	0.38544	6.7556	0	0	0	0.02754	0	0	6.12963	0.38544	6.7556	0	0	0	0	0	0	0
Healthy	41.74842	1.66372	0	0.11116	0	0	0	0.02239	0	0	42.2488	0	0.11116	0	0.00661	0	0.06512	0	0	0
Healthy	10.05104	0	5.96798	0	0	30.9145	0	0	0	0	8.28107	5.96798	0	1.17601	0	30.9145	1.82984	0	0	0
Healthy	22.26525	15.96333	0	0	0	2.25693	0	0.07915	0	0	9.04524	0	0	0	0.88718	2.25693	0	0	0	0
Healthy	21.65317	3.09812	8.16134	0.0513	0.77485	0	0	0	0	0.0413	13.98694	8.16134	0.0513	0	2.91271	0	0.05584	0.04547	0	0.0413
Healthy	21.38533	8.97233	0	10.88527	0	0.92544	0	0.28378	0.123	0	9.58241	0	10.88527	1.4988	0	0.92544	0	0	0.123	0
Healthy	17.61028	0	0	0.05299	0	0	0	0	0	0	16.99751	0	0.05299	0	0	0	0	0	0	0
Healthy	66.40744	3.63566	0.04028	0	0.82476	0	0.59969	0.04748	0	0	4.27156	0.04028	0	0	0.0323	0	0	0	0	0
Healthy	62.51188	2.93498	0.11647	0.11886	0.83776	0	0	0	0.78587	0	14.31608	0.11647	0.11886	0	0.4527	0	0.07157	0.06795	0.78587	0
Healthy	8.51474	4.99019	0	0.19324	0	0	0	0	0	0	10.85426	0	0.19324	0	0	0	0	0	0	0
Healthy	67.18047	0.86418	0	0.06334	1.05605	0	0	0	0	0	10.50866	0	0.06334	0	0.06187	0	0.87324	0	0	0
Healthy	85.37583	0	0	0	0	0	0	0	0	0	14.62415	0	0	0	0	0	0	0	0	0
Healthy	45.45948	0	0.22094	0	0	0	0	0	0	0	3.05611	0.22094	0	0	0.22365	0	0	0.16401	0	0
Healthy	12.77893	3.22423	0.22091	0.03821	0.38142	0	0	0.05541	0	0.19992	32.03325	0.22091	0.03821	2.2661	3.94948	0	2.47088	0	0	0.19992
Healthy	27.88617	1.46389	0	0	0	0	0	0	0	0	32.70998	0	0	0	0	0	0	0	0	0
Healthy	34.36	8.68813	0	5.39624	0.95636	1.24666	0	0.01043	0.02926	0	14.70025	0	5.39624	0.36043	0	1.24666	0	0	0.02926	0
Healthy	31.61593	9.42948	0.00603	0.68029	0.21567	0.54321	0.4279	0.18363	0.0038	0.01317	13.95475	0.00603	0.68029	0	1.38937	0.54321	0.12439	0.00837	0.0038	0.01317
Healthy	55.50235	11.26441	0	0.14996	0	0	0	0	0	0	5.01174	0	0.14996	0	0	0	0.27107	0	0	0
Healthy	54.2621	14.87898	0.01973	0.17531	0.54933	0	0	0	0	0	1.53771	0.01973	0.17531	0	0	0	0.01762	0	0	0
Healthy	53.41295	14.74041	0.07578	0.13742	0.61081	0	0	0	0	0	1.66851	0.07578	0.13742	0	0	0	0.02401	0	0	0
Healthy	32.33161	14.04206	0.0772	1.42304	2.43742	0	0	0.12422	0	0	6.60312	0.0772	1.42304	0.19453	0.00917	0	0.00918	0.00905	0	0
Healthy	20.16763	7.42352	0.40413	0.04007	1.45732	0	0	0.00038	0.02856	0.03491	18.58739	0.40413	0.04007	0	0.22132	0	2.52859	0.02655	0.02856	0.03491
Healthy	0.63797	0	26.5371	0	0	0	0	0	0.0063	0	0	26.5371	0	0	3.40948	0	0	0	0.0063	0
Healthy	59.61472	2.74917	0	0	0	0	0	0	0	0	1.73259	0	0	0	0	0	0	0	0	0
Healthy	25.90006	8.6717	0	0	1.99439	0	0	0.09369	0	0	12.69967	0	0	2.76374	0.19082	0	0.75394	0	0	0
Healthy	17.769	0.01404	12.48897	2.45207	0	0	0	0.00023	0	0	0.49817	12.48897	2.45207	0	0.23626	0	0.18429	0	0	0
Healthy	65.52638	1.86969	0	0.29652	1.00555	0	0	0.04086	0.04518	0	10.61051	0	0.29652	0	0.07282	0	0.87277	0	0.04518	0
Healthy	12.29747	10.77802	0	0.15405	1.23966	0.01347	0	0.07284	0	0.25322	9.98457	0	0.15405	12.0425	0.1676	0.01347	0	0	0	0.25322
Healthy	18.06735	6.8761	0.27444	0.56996	1.49327	2.83403	0	0.06421	0	0	21.74891	0.27444	0.56996	0.6539	0.26361	2.83403	7.42025	0	0	0
Healthy	16.88865	5.14266	0.19124	1.0012	0	0	0	0.11873	0.03373	0.04734	15.58191	0.19124	1.0012	0	0.53812	0	0.12185	0.0544	0.03373	0.04734
Healthy	23.55575	13.81343	0.83585	0.5187	2.12586	1.88668	0	0.11929	0	0	6.47353	0.83585	0.5187	0	0.07821	1.88668	0	0	0	0
Healthy	66.68576	0	1.19252	0	0	0	0	0	0	0	2.46587	1.19252	0	0	0	0	0	0.84851	0	0
Healthy	35.08188	20.44753	0	5.03567	0.8398	0	0	0.19167	0.08441	0	20.80282	0	5.03567	0	0.08599	0	0.04195	0.0027	0.08441	0
Healthy	7.41536	1.1705	0	0.04743	0	0	0	0	0.00284	0	21.08517	0	0.04743	1.68806	0	0	2.04138	0	0.00284	0
Healthy	41.0005	20.48582	0	0.02241	0.05229	0	0	0.05192	0.05132	0	2.36825	0	0.02241	0	0.01324	0	0	0.00413	0.05132	0
Healthy	61.84235	0.94804	0.13586	0.17879	1.24912	0	0.01773	0	1.76324	0	19.30003	0.13586	0.17879	0	0.2514	0	0.06687	0.01735	1.76324	0
Healthy	40.04832	17.68917	0	2.27288	0.72687	0.23932	0	0	0.7386	0	7.34832	0	2.27288	0	0.40514	0.23932	0.06389	0.12488	0.7386	0
Healthy	45.83941	11.52034	0	0.01533	1.79298	0	0	0.04488	0	0	8.49908	0	0.01533	0	0.02196	0	0	0	0	0
Healthy	17.24653	0	15.9415	0	0	2.23398	0.29276	0	0.20148	0	9.00015	15.9415	0	0.33908	0.07261	2.23398	0.34681	0	0.20148	0
Healthy	55.33646	8.76245	0.05751	0.27255	0.95474	0	0	0.09095	0.01526	0	3.25864	0.05751	0.27255	0	0	0	0.1369	0.19775	0.01526	0
Healthy	0	0	0	0	0	0	0	0	0	0	47.0518	0	0	0	0	0	0	0	0	0
Healthy	4.74352	18.02173	0.28602	0.49336	1.42671	0	0	0.03188	0.00514	0	4.98094	0.28602	0.49336	0	0	0	0.032	0	0.00514	0
Healthy	19.11313	11.97265	0	0.07047	1.61171	0	0	0.91635	0	0	3.67583	0	0.07047	0.06171	0	0	0	0	0	0
D014607	71.12495	8.27242	0.13151	0	0.7612	0.00268	0	0	0.02177	0	4.3309	0.13151	0	0	0.03369	0.00268	0.0064	0.10512	0.02177	0
Healthy	9.70099	1.32694	0	0	0	0	0	0	0	0	60.05265	0	0	0	0	0	0	0	0	0
Healthy	26.92547	17.64328	0	0.34171	1.16218	0	0	0.47382	0	0	6.51038	0	0.34171	0	0	0	0	0.46895	0	0
Healthy	37.24702	0	1.61886	0.00884	0	0	0	0	0.29636	0.05829	12.76124	1.61886	0.00884	0	1.22338	0	0.12208	0.22769	0.29636	0.05829
Healthy	46.39845	24.92706	0	0.72132	1.47236	0	0	0.03168	0.00212	0	1.86395	0	0.72132	0	0	0	0	0	0.00212	0
D014607	55.8212	22.56545	0.99554	3.20266	0	0	0	0.112	0.00603	0	0.65937	0.99554	3.20266	0	0	0	0.03413	0.00521	0.00603	0
D014607	47.73808	24.80184	0.67878	0.15019	0.65757	0	0.00706	0.13307	0.06185	0	4.17948	0.67878	0.15019	0	0.01875	0	0.00858	0.00143	0.06185	0
Healthy	50.59341	23.22074	0	0.59739	1.30347	0	0	0.04472	0	0	1.59625	0	0.59739	0	0.00128	0	0	0	0	0
Healthy	73.64632	1.47283	1.60609	0.10994	0	0	0	0.13573	0	0	4.04024	1.60609	0.10994	0	0.06486	0	0.05354	0	0	0
Healthy	44.5478	3.86781	0.01598	0	0.72914	4.96439	0	0.12961	0	0.10632	18.33208	0.01598	0	0	0.0201	4.96439	0.34636	0	0	0.10632
Healthy	33.86944	15.55591	0.13716	0.07371	0.9888	0	0	0.12344	0	0	5.81482	0.13716	0.07371	0.21804	0.3211	0	0.00257	0	0	0
Healthy	37.0803	17.74788	0.28098	0	1.47346	0	0	0	0	0	23.05986	0.28098	0	0	0.0407	0	0.23834	0.15366	0	0
Healthy	30.51913	0.03301	0	0	0	0.0954	1.49351	0	0.21487	0	28.34152	0	0	0.68489	0.0018	0.0954	0.67172	0	0.21487	0
Healthy	63.00057	1.67023	0	0.06535	1.12318	4.44069	0	0	0	0.25605	10.6146	0	0.06535	0	0	4.44069	0.0796	0	0	0.25605
Healthy	32.88129	3.32594	0	0	1.61462	0	0	0	0	0	24.3874	0	0	0.57513	2.75445	0	0.22609	0.13496	0	0
Healthy	37.9392	2.49167	0.42733	0	0	0	0	0	0	0	28.22382	0.42733	0	0.57785	0.17798	0	0	0	0	0
Healthy	38.78122	6.80215	0.06647	0.13814	0	0	0	0.20697	0	0	6.39737	0.06647	0.13814	0	0	0	0.03717	0	0	0
Healthy	31.23126	1.18171	0	0.02364	0	0	0	0	2.36251	0	31.46357	0	0.02364	0	0.39257	0	0.23711	1.88572	2.36251	0
Healthy	15.41016	1.81741	3.25803	0.05014	0	2.65337	2.40215	0.18415	0	0.97844	10.40859	3.25803	0.05014	0	22.66877	2.65337	1.85544	0.07083	0	0.97844
Healthy	76.13304	0.65183	0	4.21412	0.75657	0	0	0	0	0	1.82571	0	4.21412	0	0	0	0	0	0	0
Healthy	29.88501	4.82671	0	0.32221	0	0	0	0.11801	0	0	4.39439	0	0.32221	0	0.00788	0	0.18613	0.02056	0	0
Healthy	11.0686	2.41495	1.00904	0.01399	0	1.11179	0	0.1039	0.73865	0.04838	45.7141	1.00904	0.01399	0.74572	0.91963	1.11179	0	0.04127	0.73865	0.04838
Healthy	66.42993	0	0.91375	0	0	0	0	0	0	0	2.67035	0.91375	0	0	0	0	0	0.83686	0	0
Healthy	22.4644	8.31955	0.01889	0.37352	0	0	0	0.3909	0	0.01619	8.98145	0.01889	0.37352	0	2.70736	0	0.49405	0	0	0.01619
Healthy	3.88965	1.03063	0.00701	0.02416	0.41198	0	0	0.08524	0	0.00429	10.42323	0.00701	0.02416	12.6844	0.50336	0	5.30431	0.00294	0	0.00429
Healthy	39.74812	0.98268	0	0.0222	0.59088	4.26177	0	0.06604	0	0	22.17872	0	0.0222	0	0.00305	4.26177	0.35092	0	0	0
Healthy	19.37408	0	0.08296	0.23242	0	0	0	0.00557	1.26011	0	17.69581	0.08296	0.23242	0	0.58717	0	0.03855	0.39377	1.26011	0
Healthy	44.6078	11.65745	0.36191	0.05983	0	0	0	0	0	0.47571	19.49842	0.36191	0.05983	0	0.18468	0	0.14272	0	0	0.47571
Healthy	16.5566	1.96046	0	0	0.61573	0.0062	0	0	0	0	15.18684	0	0	4.04538	0.00442	0.0062	0.08144	0	0	0
Healthy	24.55894	6.94697	0.18727	0.00794	1.37352	0	0	0.08296	0	0	25.67912	0.18727	0.00794	0.6324	0.02178	0	0.94994	0	0	0
Healthy	54.04105	9.80329	0	0.1041	1.17459	0.89314	0	0.31988	0	0	3.03854	0	0.1041	0	0.06225	0.89314	0.01029	0	0	0
Healthy	30.44431	0	0.34666	16.99645	4.33361	0	0	0	0	0.58183	0.49191	0.34666	16.99645	0	0.00321	0	0.01281	3.2718	0	0.58183
Healthy	26.60451	0.56481	0.05046	0	0.64703	0	0	0	0.03043	0.14429	34.2711	0.05046	0	0	0.05541	0	0.00663	0.00583	0.03043	0.14429
Healthy	18.63699	1.17581	0	0.07046	0	0	0	0	1.06055	0	46.96116	0	0.07046	0	0.33577	0	0	0.14528	1.06055	0
Healthy	4.26884	1.59042	0	0	0	0	0	0	0	1.50313	1.70662	0	0	3.78589	0	0	0	0	0	1.50313
Healthy	73.90477	0	0.33113	0.02838	0	0	0	0.01026	0	0	1.82069	0.33113	0.02838	0	0.0069	0	0.0773	1.09359	0	0
Healthy	44.71761	17.11623	0	0.73588	1.53936	0	0	0	0	0	3.02301	0	0.73588	0	0	0	0	0	0	0
Healthy	45.79997	15.84316	0.23085	0.19129	0.75148	0	0	0.06321	0	0	5.83691	0.23085	0.19129	0.03754	0.00183	0	0	0	0	0
Healthy	30.99158	4.06109	0.05406	0.25508	0.60811	0	0	0.05163	0.00116	0	16.6689	0.05406	0.25508	0.52025	0.0703	0	0.32872	0.00239	0.00116	0
Healthy	39.77224	17.75566	0	2.1826	0.73597	0.28307	0	0	0.84247	0	7.41389	0	2.1826	0	0.48305	0.28307	0.04535	0.05773	0.84247	0
Healthy	51.153	4.17825	0	1.66871	0.87122	0	0	0	0	0.03474	9.86644	0	1.66871	0	0.01714	0	0.05601	0	0	0.03474
Healthy	0.10723	0.01931	2.24583	0	0	0	0	0	0	0	84.76662	2.24583	0	0	0.1065	0	0.24695	1.96752	0	0
Healthy	37.62978	6.09624	0.84199	1.72011	0	1.19428	0	0.00684	0.14136	0.00651	25.91859	0.84199	1.72011	1.91365	0.42938	1.19428	0.10424	0.05993	0.14136	0.00651
Healthy	46.08922	2.61891	0	0.0171	0	0	0	0	1.84199	0	22.5034	0	0.0171	0	0	0	0.4646	0.05809	1.84199	0
Healthy	50.53227	2.01872	0.26993	0.89236	0.77842	0.07284	0.00738	0.05004	0.00903	0.02966	14.12359	0.26993	0.89236	0.02601	0.04334	0.07284	1.53642	0.03072	0.00903	0.02966
Healthy	27.445	1.19327	0	0.13464	1.06827	0	0	0	0	0	44.26535	0	0.13464	0.17925	0.13466	0	0.79262	0.17387	0	0
Healthy	29.20105	15.50906	0	0.23801	0	0	0	0	0	0	4.05366	0	0.23801	0	0.1507	0	0	0	0	0
Healthy	8.34271	9.21326	0.03607	0.06997	0	3.59262	0	0.02332	0	0	28.57186	0.03607	0.06997	0	0.07062	3.59262	0.03308	0	0	0
Healthy	60.52706	8.30866	0.28019	0.07421	0.05349	0	0	0.02566	0	0.01163	1.35351	0.28019	0.07421	0	0.22502	0	0.34939	0.54239	0	0.01163
Healthy	51.25936	0.00164	0.44817	0.00348	0	0	0.01076	0.00874	8.93859	1.19124	2.87339	0.44817	0.00348	0	5.72034	0	0.00198	11.21719	8.93859	1.19124
Healthy	20.66264	4.59193	0	0.06911	1.05205	0	0	0.0134	0	0	6.9398	0	0.06911	0	0.00686	0	0	0	0	0
