group	Agathobacter_rectalis	Butyrivibrio_A_crossotus	Phocaeicola_dorei	Barnesiella_intestinihominis	Methanobrevibacter_A_smithii_A	Roseburia_sp900552665	Anaerobutyricum_hallii_A	Anaerostipes_hadrus	Coprobacter_fastidiosus	Paraprevotella_clara	Barnesiella_intestinihominis	Anaerobutyricum_hallii_A	Blautia_A_wexlerae	Parabacteroides_johnsonii	Dorea_formicigenerans	Paraprevotella_clara	Anaerostipes_hadrus_A	Coprobacter_fastidiosus	Paraprevotella_xylaniphila	Enterocloster_sp000155435
Healthy	1.91826	0	0	0	0	0.03923	1.13014	0.0076	0.31799	0	0	1.13014	0.04564	0.00073	0.20602	0	0.00766	0.31799	0	0.00333
Healthy	7.38003	0	0.04544	0	0	0.44418	0.2338	0.09824	0	0	0	0.2338	0.30717	0	0	0	0.97661	0	0	0.02287
Healthy	1.69595	0	1.9458	0.12517	0.04767	0.09304	0.82336	0.05589	0	0	0.12517	0.82336	0.46384	0.00166	0.20723	0	0.00564	0	0	0
Healthy	5.65036	0.00738	0.45927	1.25005	0.17152	2.42757	0.22268	0.09159	0	0	1.25005	0.22268	0.7033	0	0.42804	0	0.05263	0	0	0
Healthy	18.357	0	0.2888	0.63712	0	0.57125	0.40662	0.03601	0.03274	0	0.63712	0.40662	0.04899	0	0.21077	0	0.0142	0.03274	0	0
Healthy	2.15386	0	0.13109	2.23402	0.12219	2.23607	1.31335	0.17662	0.19127	0	2.23402	1.31335	0.89485	0.03222	0.15323	0	0.46424	0.19127	0	0
Healthy	0.20092	0	0	0.8757	0	0	0	0	0	0	0.8757	0	0	0	0	0	0	0	0	0
Healthy	10.3895	0.87138	0.25561	1.85944	0	1.91713	3.65752	0.21965	0.04181	0.77765	1.85944	3.65752	2.05485	2.6941	1.28912	0.77765	0.29161	0.04181	0.03031	0
Healthy	0	0	0.0744	0	0	0	0	0	0	0	0	0	0	0.00025	0	0	0	0	0	0
Healthy	0.77084	0	0.00832	18.6315	0	0	0	0	0	0	18.6315	0	0	0	0.06038	0	0	0	0	0
Healthy	0	0	0	0.76043	0	0	0	0	0.05242	0	0.76043	0	0	0	0	0	0	0.05242	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19741
Healthy	0.23585	0	11.2928	0	0	0.4274	0	0	0.32084	0	0	0	0.02529	0.10573	0.01088	0	0	0.32084	0	0
Healthy	5.2619	0	0.02212	2.77601	0	1.77543	0	0	0	0	2.77601	0	0.02295	0	0.01339	0	0	0	0	0
Healthy	1.59739	1.91734	0.06782	0.25995	2.09563	0.12551	1.66824	0.07867	0	0.20969	0.25995	1.66824	0.88306	0	0.6718	0.20969	0.31668	0	0.00494	0
Healthy	3.90772	0	3.1333	1.90213	0	0.51145	0	0	0	0	1.90213	0	0	0	0	0	0	0	0	0
Healthy	2.27511	0	0	0	0	0.0438	0	0.04659	0	0	0	0	0.16309	0	0.03265	0	0.07942	0	0	0
Healthy	2.00719	0	0.01616	3.39447	0.09917	0.04685	0	0	0	0.35825	3.39447	0	0	0.01985	0.02716	0.35825	0	0	0.02464	0
Healthy	1.09947	15.2369	0	1.02219	0	2.05806	0.01228	0	0.09628	0	1.02219	0.01228	0.10857	0	0.04291	0	0	0.09628	0	0
Healthy	3.46843	0	9.39626	3.20058	0.04614	0.41971	0.05429	0	0.01178	0	3.20058	0.05429	0.03012	0	0	0	0	0.01178	0	0
Healthy	0.32248	0	0	0.81089	0	5.08249	0.21784	0	0	0	0.81089	0.21784	0.50186	0	0.34628	0	0	0	0	0
Healthy	3.10586	0	0	0.08557	0	0.38553	0	0	0	0	0.08557	0	0.0182	0	0.0284	0	0.02895	0	0.26234	0
Healthy	9.11703	0	0.0184	0	0	2.22532	0.04489	0.09162	0	0	0	0.04489	0.16996	0	0.21393	0	0.15634	0	0	0.01273
Healthy	14.0539	0	10.9495	0	0	0.99472	0.35789	0.15729	0	0	0	0.35789	0.05108	0	0.01277	0	0.05466	0	0	0
Healthy	4.87512	0	0.14361	0	0	0.21084	3.01575	1.63344	0.45186	0	0	3.01575	2.1336	0	0.16959	0	1.63635	0.45186	0	0.01558
Healthy	1.361	0	0.01203	2.06604	0.0491	0.28492	0.01456	0	0	0.10377	2.06604	0.01456	0.03492	0.02635	0.02329	0.10377	0	0	0	0
Healthy	1.05489	0	1.35202	0.02409	0	0.86221	1.40635	0.07771	0	0	0.02409	1.40635	0.1661	0	1.14304	0	0.08678	0	0	0
Healthy	5.06431	0.00625	0.00132	0.95606	0	2.88695	0.28043	0.88635	0.00615	0	0.95606	0.28043	0.11896	0	0.24137	0	0.04781	0.00615	0	0
Healthy	0.0002	0	0	0	0	0.00135	0.44833	0.19141	0	0	0	0.44833	0.80865	0	0	0	0.01226	0	0	0
Healthy	0	0	0	1.32249	0.02164	0	0	0	0	0.84335	1.32249	0	0	0	0	0.84335	0	0	0.13858	0
Healthy	0	0	0	0	0	0.03293	0.58616	0.04979	0	0	0	0.58616	0.40507	0	0.25656	0	0.04469	0	0	0
Healthy	12.5661	0	1.07153	0.67845	0.10495	3.19674	0.25077	0.02203	0.00827	0.25494	0.67845	0.25077	0.25641	0	0.27075	0.25494	0.02458	0.00827	0.03445	0.00029
Healthy	1.20636	0	0.02801	2.66819	0	0.35015	0	0	1.53312	0	2.66819	0	0.01154	0	0.57028	0	0	1.53312	0	0
Healthy	1.91651	0	0.04734	0	0	3.62999	0	0	0.10284	0.67797	0	0	0	0	0	0.67797	0	0.10284	0.0731	0
Healthy	0	0	0	0	0	0	0	0	0	0.61746	0	0	0.13746	0.18206	0	0.61746	0	0	0	0
Healthy	6.37893	0	13.0702	0	0	0.52529	1.05788	0.25155	0	0	0	1.05788	0.351	0	0.03948	0	0.18263	0	0	0
Healthy	18.9076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.13402	0	0.02793	2.66383	0	1.72274	0	0	0	0	2.66383	0	0.01028	0	0.01361	0	0	0	0	0
Healthy	4.54651	0.01904	0.02232	0	0.00026	0.35646	4.27601	0.34188	0.02593	0.08933	0	4.27601	0.89054	0.19875	0.50607	0.08933	0.20153	0.02593	0.00928	0.00133
Healthy	0	0	1.96299	2.58631	0	0	0	0	0	8.36385	2.58631	0	0.05667	0.29904	0.03544	8.36385	0	0	0.27038	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	2.13004	0	0	0	0	0	0	2.13004	0	0	0	0	0	0	0	0	0.10285
Healthy	0	0	0	1.37065	0.05062	0	0	0	0	1.03857	1.37065	0	0	0	0	1.03857	0	0	0.17096	0
Healthy	5.23926	0	8.45871	0	0.01789	0.04864	0	0	0	0	0	0	0.13142	0	0.05071	0	0	0	0	0
Healthy	0.6543	0	0.02292	0.00031	0	0.54484	0.43087	0.01187	0	0	0.00031	0.43087	0.33819	0	0.3781	0	0.06075	0	0	0
Healthy	5.00019	0	3.20989	1.27035	0	0.25341	0.66545	0.00856	1.81698	0.30603	1.27035	0.66545	0.32008	0	0.18336	0.30603	0.1408	1.81698	0.00904	0
Healthy	9.93567	0	16.7895	0	0	1.11473	0.83014	0.11718	0	0	0	0.83014	0.40148	0	0.02792	0	0	0	0	0
Healthy	0	0	0.14317	0.15235	16.8025	0	0	0	0	0	0.15235	0	0	0	0	0	0	0	0	0
Healthy	2.063	0	0.27352	0	0	0.0147	0.39538	0.11129	0.06698	0	0	0.39538	0.32802	0	0.0649	0	0.19548	0.06698	0	0
Healthy	3.50948	0	8.93702	3.05106	0.07086	0.36031	0.03259	0	0.01569	0	3.05106	0.03259	0.03485	0	0	0	0	0.01569	0	0
Healthy	0.11503	0	0	0	0	1.7225	0	0	0	0	0	0	0.0344	0	0	0	0.05517	0	0	0.01893
Healthy	0.11274	0	0	0	0	1.56161	0	0	0	0	0	0	0.02163	0	0	0	0.05446	0	0	0.0118
Healthy	10.9983	0.59556	0.38187	0.02922	0.24673	0.63489	0.2731	0.02785	0.13281	0.11049	0.02922	0.2731	0.1816	0.01861	0.29086	0.11049	0.02685	0.13281	0.00164	0
Healthy	1.95798	0	1.36009	2.48059	0.2745	0.62752	0.98283	1.25962	0.09874	0	2.48059	0.98283	0.71399	0.02754	0.20965	0	0.02334	0.09874	0	0.00502
Healthy	0.7668	0	0	3.65949	0	2.61411	0	0	0	0	3.65949	0	0.00822	0	0	0	0	0	0	0
Healthy	1.53049	0	6.9714	3.03705	1.04806	0	0.36479	0	0	0	3.03705	0.36479	0.29687	0	0.14444	0	0	0	0	0
Healthy	17.339	0	4.1744	0	0	2.25665	1.14662	0.52276	0	0	0	1.14662	0.46451	0	0.28593	0	0.25076	0	0	0
Healthy	24.8664	9.37562	2.94959	6.78405	0	1.14951	0.44539	0	0	0.40796	6.78405	0.44539	0.34164	0.20486	0.55243	0.40796	0	0	0	0
Healthy	7.20276	0	0.07961	0	0	0.42931	0.27188	0.11903	0	0	0	0.27188	0.30163	0	0	0	1.21493	0	0	0.0256
Healthy	0	0	0.00203	0.00863	0	9.34859	3.16915	0.11264	0.00308	0.0182	0.00863	3.16915	0.86344	0	4.45697	0.0182	0	0.00308	0	0.00574
Healthy	0.00049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	2.79876	0.61025	0	0.09565	0	0.00246	0.16341	0	0.61025	0	0.33744	0.37688	1.04479	0	0	0.16341	0	0.0212
Healthy	0.38946	8.32108	0.49537	0.6527	0	1.00228	0.43707	0.01427	0	0.4767	0.6527	0.43707	0.09146	0.03324	0.32784	0.4767	0.00334	0	0.0188	0
Healthy	0	0	0	1.27272	0.02432	0	0	0	0.33851	0.4481	1.27272	0	0	0.78277	0	0.4481	0	0.33851	0.13353	0
Healthy	23.9214	0	0	0	0	0	0	0.51135	0	0	0	0	0.14709	0	0	0	0.25414	0	0	0.01676
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.13096	0	0	0	0	0	0	0
Healthy	1.05187	14.8284	0	1.11025	0	2.14968	0.01835	0	0.06695	0	1.11025	0.01835	0.11258	0	0.07127	0	0	0.06695	0	0
Healthy	3.85758	9.15036	0.63378	0.36183	0.97423	0.03153	0.22116	0.01886	0.06066	0	0.36183	0.22116	0.1405	0	0.31765	0	0.06321	0.06066	0	0
Healthy	0.03294	0	0.00487	3.32683	0	0	0	0	0	0	3.32683	0	0	0	0	0	0	0	0	0
Healthy	0.84151	0	0	3.79726	0	2.51438	0	0	0	0	3.79726	0	0.06055	0	0	0	0	0	0	0
Healthy	0	0	0.02909	6.51407	0	0	0	0	0	0	6.51407	0	0	0	0	0	0	0	0	0
Healthy	10.233	10.356	0	1.35787	0.02811	1.14489	0	0	0	0	1.35787	0	0.64301	0	0	0	0	0	0	0
Healthy	2.37684	0	0	5.04774	0	0.55691	0.00335	0	0	0	5.04774	0.00335	0.04103	2.39559	0	0	0	0	0	0.0057
Healthy	0	0	0	2.17803	0	0	0.00542	0	0.31645	0	2.17803	0.00542	0.03975	0	0	0	0	0.31645	0	0
Healthy	3.33168	0.15485	4.27672	3.32288	3.68668	1.44734	1.95772	0.31898	0	0.55669	3.32288	1.95772	0.50609	0	0.22491	0.55669	0.7211	0	0	0
Healthy	0	0	0	10.1411	0	0	0	0	0	0	10.1411	0	0	0	0	0	0	0	0	0
Healthy	0.53927	13.0633	0	2.67931	0	1.44537	0.02515	0	0.06473	0	2.67931	0.02515	0.10368	0	0.06067	0	0	0.06473	0	0
Healthy	13.1193	0	0.24964	3.14646	1.97794	0.20768	3.09889	0.27145	0.00064	0	3.14646	3.09889	2.42163	0	0	0	0.00433	0.00064	0	0
Healthy	0	0	4.80087	1.58155	0	4.99083	0	0.07423	0	0	1.58155	0	0.23502	0	0	0	0.00399	0	0	0
Healthy	2.31071	0	0.11563	9.59898	0	0.41732	0.41699	0.46299	0	0	9.59898	0.41699	0.38467	0	0.08153	0	0.07468	0	0	0.02495
Healthy	6.9393	0.77261	0	0.71056	0	0	0	0	0	0	0.71056	0	0.21309	0	0	0	0	0	0	0
D050177	2.87278	5.33148	1.81656	3.39599	0	0.37334	0.13579	0.02846	0	0	3.39599	0.13579	0.18053	1.17685	0.09186	0	0.05944	0	0	0
Healthy	2.76316	3.4284	0	2.68694	0	0.49559	0	0	0.04959	0	2.68694	0	0.09549	0	0.03608	0	0	0.04959	0	0
Healthy	2.62238	0	1.48576	0.20473	0	2.93235	0.25335	0	0.00892	0	0.20473	0.25335	0.32414	0	0.33031	0	0.21146	0.00892	0	0
Healthy	2.67373	0	0	4.03802	4.37368	1.51379	0.77464	0.0801	0.07609	0	4.03802	0.77464	0.28245	3.71017	0.10326	0	0.10977	0.07609	0	0
Healthy	4.42191	0	0.02068	0	0	0.73708	0.52553	0.03673	0.03995	0	0	0.52553	0.12483	0.14809	0.14659	0	0.12589	0.03995	0	0
Healthy	10.921	0	11.2412	0	0	0.31823	0.63861	0.33124	0	0	0	0.63861	0.33032	0	0.10851	0	0.17504	0	0	0
Healthy	1.85632	0	0	0	0	1.1323	1.37595	0	2.27896	0	0	1.37595	0.88588	0	0.44921	0	0	2.27896	0	0
Healthy	0.47864	0	0.01296	0	0	0	0	0	0	1.11746	0	0	0	0	0	1.11746	0	0	0.11243	0
Healthy	0.00014	0	0.01882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.61892	0	0	0	0	0.53698	0.01255	0.01071	0	0	0	0.01255	0.01073	0	0	0	0.04641	0	0	0.01827
Healthy	1.58378	0.01005	1.22428	0.68525	0.47848	0.43973	0.0461	0	0.06363	0	0.68525	0.0461	0.08162	0	0	0	0	0.06363	0	0
Healthy	0.74022	11.2307	0.35414	4.1777	0	1.33786	0.08194	0.05349	0.02677	0	4.1777	0.08194	0.13906	0	0.09196	0	0.00742	0.02677	0	0
Healthy	10.3177	0	0	7.9534	0.26709	0.08975	1.05716	0.01645	0.15769	0	7.9534	1.05716	4.73139	0	0.203	0	0.04204	0.15769	0	0
Healthy	2.20184	18.4652	0.00423	0.77542	0	0.9342	0.33042	0	0	0.09659	0.77542	0.33042	0.27506	0	0.13392	0.09659	0	0	0.01552	0
Healthy	0.1218	0	0	0	0	1.61302	0	0	0	0	0	0	0.03138	0	0	0	0.03482	0	0	0.01873
Healthy	2.94443	0	6.09063	0	0.14024	1.59485	0.12713	0	0	0	0	0.12713	0.0785	0	0.1019	0	0.00503	0	0	0
Healthy	3.78892	0	0	0.57976	0	2.84077	0.8041	0.36845	0.0872	0	0.57976	0.8041	0.4818	0	0.53522	0	0	0.0872	0	0
Healthy	0	0	0	1.22779	0.05619	0	0	0	0.29817	0.73709	1.22779	0	0	0.62342	0	0.73709	0	0.29817	0.14248	0
Healthy	0.57251	0.3742	0.03065	1.36266	14.4604	0.24611	2.19181	0.12635	0	0	1.36266	2.19181	2.35236	0	0.54454	0	0.25102	0	0	0
Healthy	2.17872	0	0	5.5903	0.18758	0.09813	0.01488	0	0.37419	1.26791	5.5903	0.01488	0.09223	0.09132	0	1.26791	0	0.37419	0.47586	0
Healthy	0	0	0	1.42225	0	0	0	0	0	0.3452	1.42225	0	0	0	0	0.3452	0	0	0	0
Healthy	1.43154	0	0.0149	0	0	0.07457	0	0	0	0	0	0	0.03819	0	0	0	0	0	0	0
Healthy	2.87121	8.19409	0	1.22041	0.02661	0	0	0	0	0	1.22041	0	0.4942	0	0	0	0	0	0	0
Healthy	0.00087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03688
Healthy	0	0	1.48869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.83997	0	1.79481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	20.8064	0	15.4314	1.1363	0	1.46667	0.92627	0.1249	0	0	1.1363	0.92627	0.76872	0	0.79152	0	0	0	0	0
Healthy	6.25184	0.00996	0.04325	1.03627	5.95843	0.06004	2.23819	0.00502	0.06573	0	1.03627	2.23819	0.61119	0	1.27955	0	0.05116	0.06573	0	0
Healthy	28.566	0	1.22838	0.35886	0	0.26723	0.4919	0.03108	0.03502	0.21973	0.35886	0.4919	0.15405	0	0.19893	0.21973	0.00872	0.03502	0.0277	0
Healthy	0	0	0.11322	3.60439	0	0.25992	4.31907	0.51965	0.06003	0	3.60439	4.31907	1.54041	0	0.98211	0	0.26284	0.06003	0	0
Healthy	9.02915	0	5.8064	0.46435	0	6.03606	0.75068	0.28887	0	0	0.46435	0.75068	1.51041	0.04543	0.93272	0	0.87098	0	0	0
Healthy	1.15197	0	0	2.93937	0	1.22311	0	0	0	0	2.93937	0	0.0575	2.34174	0	0	0	0	0	0
Healthy	0.03952	0	0.94059	6.66822	3.47596	0.03527	0.02036	0.01648	0	0	6.66822	0.02036	0.1127	0	0.00571	0	0.03547	0	0	0.03938
Healthy	11.1626	0	4.62877	0	0	0.23552	0.63691	0.20599	0	0	0	0.63691	0.163	0	0	0	0.16458	0	0	0
Healthy	7.30159	0	0.02976	1.31805	0	6.28916	0.29277	0	0.28457	0.40582	1.31805	0.29277	0.21453	0.12447	0.19221	0.40582	0	0.28457	0.01958	0
Healthy	14.0217	0	19.7378	1.32496	0	1.5218	0	0	0	0	1.32496	0	0.01292	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	6.09129	1.58948	0	1.54084	0.0969	0.27153	0.03438	0.70111	1.58948	0.0969	0.56475	0	0.02495	0.70111	0.10896	0.03438	0.24141	0
Healthy	0.57766	12.5885	0	2.63595	0	1.57537	0.00575	0	0.05577	0	2.63595	0.00575	0.06928	0	0.06205	0	0	0.05577	0	0
Healthy	18.2074	0	1.76025	0	0	0	3.16649	0	0	0	0	3.16649	2.82821	0	0.40732	0	0	0	0	0
Healthy	1.51004	0	2.36636	6.32291	0	0.52626	0.04939	0	0	0	6.32291	0.04939	0.01454	0	0	0	0	0	0	0
Healthy	5.80755	0	0.04303	0.1369	7.91767	0.15636	2.01213	0.07871	0	0.01106	0.1369	2.01213	1.41344	0	0.83555	0.01106	0.02452	0	0.00083	0.00889
Healthy	0	0	1.02573	0.28649	0	0	2.32995	0.46722	0	0	0.28649	2.32995	0.21194	0.40348	0	0	0	0	0	0
Healthy	9.77674	0	8.41675	0	0	0.30927	1.11541	0.20243	0	0	0	1.11541	0.35862	0	0	0	0.16904	0	0	0
Healthy	7.94999	1.97541	15.1825	0	1.58004	0.84143	0.12351	0.29243	0	0	0	0.12351	0.90262	0	0	0	0.40794	0	0	0
Healthy	1.24317	0	0.09688	0	0.73589	0.70972	0	0	0	0	0	0	0.04545	0	0.01334	0	0	0	0	0
Healthy	0	0	6.33847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	1.76745	2.49919	0	0	0	0	0	7.94982	2.49919	0	0.05407	0.27888	0.02646	7.94982	0	0	0.24781	0.00598
Healthy	1.68385	0	2.59664	0.09162	0	9.57047	0.1978	0.09959	0.05558	0	0.09162	0.1978	0.05494	0.07949	0.15873	0	0.00759	0.05558	0	0
Healthy	9.4638	0	0.0832	1.49658	0.10787	0.36966	0.37778	0.03312	0.04235	0	1.49658	0.37778	0.19192	0.01622	0.1726	0	0	0.04235	0	0
Healthy	2.41274	0	2.07509	1.06067	0	0.85569	0	0	0	0	1.06067	0	0	0.30965	0.01389	0	0	0	0	0
Healthy	1.84518	0	0.00112	2.86143	0	0.91576	0.01972	0.11792	0	0	2.86143	0.01972	0.04532	0.11951	0.03059	0	0.02237	0	0	0
Healthy	0.61226	0	4.45933	0.65865	0	0	0	0.00444	0	4.39666	0.65865	0	0.04924	3.16395	0.00191	4.39666	0	0	0.1257	0
Healthy	0	0	14.8174	0	0	0	0.07599	0	0	0	0	0.07599	0	0	0	0	0	0	0	0
Healthy	0.15988	0	1.44951	0.08989	0	1.7488	0.126	0	0	0.02936	0.08989	0.126	0.23571	0	0.01766	0.02936	0	0	0	0.00652
Healthy	0	0	0.10401	3.62992	0	0.03646	5.09366	0.60469	0.03076	0	3.62992	5.09366	1.65645	0	1.28111	0	0.34797	0.03076	0	0
Healthy	0	0	0	3.29027	0	0	0	0	0	0	3.29027	0	0	20.4677	0	0	0	0	0	0.00161
Healthy	0	0	0.3778	0.60984	0.54902	0	0	0	0	0.50241	0.60984	0	0	0	0	0.50241	0	0	0.01469	0
Healthy	1.32351	0	0.13282	0	0	0.2179	0	0	0	0.88776	0	0	0.00537	0	0	0.88776	0	0	0.11531	0
Healthy	1.45602	0	0.15419	2.03832	0	1.0508	0.41484	0.00924	0.10983	0	2.03832	0.41484	0.15109	0	0.11199	0	0.22052	0.10983	0	0
Healthy	12.7216	9.45522	0	0	0.38214	1.29919	0	0.14742	0	0	0	0	0.21486	0	0.07316	0	0	0	0	0
Healthy	1.28894	0	36.3082	1.35492	0	2.04007	0	0.07082	0	0	1.35492	0	0.11409	0	0.57412	0	0.12104	0	0	0
Healthy	3.16578	0	5.85423	0.17282	0	1.77396	0.33809	0.03035	0.27738	0.43586	0.17282	0.33809	0.16533	0	0.11576	0.43586	0.01134	0.27738	0.02045	0
Healthy	23.31	0	14.5372	0	0	0.59116	0.42411	0.01831	0	0	0	0.42411	0.17205	0	0.48671	0	0.01369	0	0	0
Healthy	0	0	87.4337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.09578	0	0	2.78636	0	0.02436	0.005	0	0.10565	0	2.78636	0.005	0.05675	0	0.02115	0	0	0.10565	0	0
Healthy	0.28692	0	3.45007	0.68259	0	0	0	0	0	4.18303	0.68259	0	0.02249	4.04768	0	4.18303	0	0	0.16114	0
Healthy	0	0	11.008	0.118	0	0	0	0	0	0	0.118	0	0	0	0	0	0	0	0	0
Healthy	29.0396	0	0	0	0	0.03255	1.50514	0.36658	0	0	0	1.50514	0.24911	0	0.09969	0	0	0	0	0
Healthy	0	0	0	1.99494	0	0	0.08276	0	0.13465	0	1.99494	0.08276	0.09483	0	0.02261	0	0	0.13465	0	0
Healthy	0.86535	0	26.9937	0	0	0	0	0	0	0	0	0	0	0	0.01635	0	0	0	0	0
Healthy	3.58143	0	9.46339	3.1369	0.05538	0.35564	0.03133	0	0.03473	0	3.1369	0.03133	0.00734	0	0	0	0	0.03473	0	0
Healthy	0	0	0.10873	0	0	0	0.06015	0.00786	0	0	0	0.06015	0.0454	0	0.12915	0	0.00073	0	0	0.01256
Healthy	0	0	0	0	0	5.9759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.02126	0	0.09011	0	0	0	1.15967	0	0	0	0	1.15967	0.7974	0	0.11764	0	0	0	0	0
Healthy	0.88254	0	35.8509	0	0	0.18301	0.26594	0.01463	1.91643	2.18301	0	0.26594	0.04317	0	0.07854	2.18301	0.15379	1.91643	0.42333	0
Healthy	0.80023	0	2.30135	0.72066	0.32244	0.01684	0.12739	0.01518	0.16348	0	0.72066	0.12739	0.35379	0	0.12718	0	0.00438	0.16348	0	0
Healthy	2.82243	0	0.26319	0.04777	0	0.30181	1.48525	0.01796	0	0.01075	0.04777	1.48525	0.55961	0	1.08459	0.01075	0	0	0.00479	0.06179
Healthy	0.7702	0	3.27027	0.26999	0	0	0.25416	1.17338	0	0	0.26999	0.25416	10.3092	0	3.76077	0	1.51815	0	0	0
Healthy	21.1468	11.5791	0.3418	3.45713	0	0.05499	1.35718	0.13916	0	0.11565	3.45713	1.35718	0.41328	0	0.47802	0.11565	0.22639	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.5865	0	3.6747	0.64522	0	0	0	0	0	3.93065	0.64522	0	0.04978	2.81796	0.00904	3.93065	0	0	0.17822	0
Healthy	0.04704	14.7008	2.1535	0.95905	0	1.23819	0.57991	0.09629	0.07846	0.83189	0.95905	0.57991	0.26239	0.01458	0.36682	0.83189	0.12753	0.07846	0.25388	0
Healthy	0.17975	0	0.13541	1.77996	0	1.7891	0	0	0	0	1.77996	0	0	0	0	0	0	0	0	0
Healthy	1.5839	0	0.49233	3.33711	0	0.26355	0.89292	0.14707	0.41496	0	3.33711	0.89292	0.55812	0.00253	0.48031	0	0.06543	0.41496	0	0
Healthy	2.1192	0	2.63419	0	0	0.02516	0.27456	0.21494	0	0	0	0.27456	0.2834	0	0.32692	0	0.38574	0	0	0.01977
Healthy	13.0934	0	0	0	0	3.53063	0.1061	0.4019	0.03741	0.3337	0	0.1061	0.19915	0	0.09202	0.3337	0.04678	0.03741	0.01911	0
Healthy	0.31242	0	1.30707	0.23557	1.40692	0.30038	0.74911	0.04015	0.05733	0.45957	0.23557	0.74911	0.46489	0	0.19838	0.45957	0.07405	0.05733	0.11121	0
Healthy	42.4932	0	0	0	0	0.55228	1.22011	0	0	0	0	1.22011	0.66319	0	0.76171	0	0.04616	0	0	0
Healthy	3.27062	0	0.3219	1.65442	0	1.54942	0	0	0	0	1.65442	0	0	1.59375	0.0459	0	0	0	0	0
Healthy	0.87521	4.5136	0	0	0.37424	0.27469	0.41305	0	0	0	0	0.41305	0.4086	0	0.30747	0	0.00126	0	0	0
Healthy	2.13457	0	1.42287	1.06909	0	0.72172	0.01869	0	0	0	1.06909	0.01869	0.01244	0.33528	0.03216	0	0	0	0	0
Healthy	0.23644	0	0.27426	0.02851	1.53274	0	0.86631	0.09039	0.27846	0.77739	0.02851	0.86631	0.26754	0	0	0.77739	0.37856	0.27846	0.03573	0
Healthy	7.78667	0	1.21467	0.61538	0	1.01663	0.41182	0.04104	0.02147	0	0.61538	0.41182	0.35289	0	0.33313	0	0.08078	0.02147	0	0
Healthy	3.94205	0	2.46659	0	0	5.15491	1.39807	0.37301	0	0	0	1.39807	0.66923	0	0.52214	0	0.68236	0	0	0.00413
Healthy	4.34327	0	0	0	0	0	1.95329	2.99752	0	0	0	1.95329	0.20401	0	0.36679	0	0.02251	0	0	0
Healthy	0.12579	0	2.24989	0	0	1.04435	1.38295	0.16422	0	0.30219	0	1.38295	1.61107	0	0.63104	0.30219	0.11358	0	0.06099	0.00343
Healthy	1.48571	0	0	0	0	2.23562	0.78389	0.04364	0	0	0	0.78389	0.10991	0	0.54737	0	0.02602	0	5.32524	0.02897
Healthy	0.96817	0.00624	0.91556	0.36585	0.23199	0.31042	0.62305	0.17662	0.00466	0	0.36585	0.62305	0.22521	0	0.87456	0	0.09868	0.00466	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.06327	0.53235	0.02344	0	0	0	0.53235	0.33504	0	0.28211	0	0.04042	0	0	0
Healthy	0	0	0.05685	6.14455	0.54901	1.39816	5.41976	1.99317	0	0	6.14455	5.41976	2.62603	0	2.05441	0	0.85717	0	0	0
Healthy	2.92843	0	1.03363	0.88216	0	0.57216	0	0	0	0	0.88216	0	0	1.10742	0.03429	0	0	0	0	0
Healthy	2.02705	0	1.79594	0	0.06253	0.00241	0.00689	0	0	0	0	0.00689	0.11612	0	0.05644	0	0	0	0	0
Healthy	24.5833	0	0	0	0	0.17139	3.55839	1.48185	0	0	0	3.55839	2.2075	0	1.85712	0	0.08066	0	0	0
Healthy	0	0	0	0	0	0.34378	0.00407	0	0	0	0	0.00407	0	0	0	0	0.00596	0	0	0.00819
Healthy	1.65928	0	1.78031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	18.5762	0	0	0	0	0	4.16236	2.32204	0	0	0	4.16236	1.31681	0	0.95338	0	0.07709	0	0	0
Healthy	1.01115	1.08033	0	0.06731	1.14003	0	0.99388	0	0	0	0.06731	0.99388	0.85503	0	0.26747	0	0	0	0	0
