group	Bacteroides_stercoris	Phocaeicola_plebeius_B	Prevotella_copri_A	Phocaeicola_sp900554435	Bacteroides_eggerthii	Phocaeicola_coprocola	Bacteroides_sp900066265	Bifidobacterium_pseudocatenulatum	Bilophila_wadsworthia	Flavonifractor_sp000508885	Alistipes_shahii	Sutterella_wadsworthensis_A	Odoribacter_splanchnicus	Bacteroides_intestinalis_A	Mediterraneibacter_torques	Alistipes_A_indistinctus	Clostridium_A_leptum	Flavonifractor_plautii	Parasutterella_excrementihominis	Flavonifractor_sp000508885
Healthy	2.86215	0	0	0	0	0	0.21547	0	0.0724	0.01805	1.05405	0	0	0	0.51837	0	0.0304	0.06604	0.00825	0.01805
Healthy	0.00532	0	0	2.45911	0	0	0	0.75355	0.06235	0	2.01436	0	1.78906	0.87009	0.08771	0	0	0.12715	0.03476	0
Healthy	0	40.2142	0	4.14139	0	0	0	0	0	0	0	0	0	0	1.92096	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2458	0	0	0	0	0
Healthy	25.7761	0	0	0	0	0	0.06921	0	0.03235	0.28685	1.25811	0	0	0	0.02076	0	0	0.11252	0.04948	0.28685
Healthy	0	0	0	0	0	0	0	0	0	0.06961	0	0	0	0	0.0031	0	0	0	0	0.06961
D001528	1.51763	6.96027	4.44791	0.01597	0.01037	1.03023	0.10278	0	0.02117	0	1.18792	0	0	0	0.04091	0	0	0	0.20923	0
Healthy	25.5686	0	0	0	0	0	0.04506	0	0.02823	0.2817	1.2163	0	0	0	0.02885	0	0	0.13177	0.05193	0.2817
Healthy	0.00118	0.68716	0.00995	0	3.56158	6.03245	0	0	0.0031	0	0.51399	0.45594	0.5822	0	0.17561	0	0.00851	0.01334	0.00275	0
Healthy	0	0	0	0	0.01363	0	0	0	0	0.00727	0	0	0	0	0.3375	0	0	0	0	0.00727
Healthy	0	0	0	0	0	0	0	0	0.08584	0.00908	0	0.16194	2.04269	0	0.0784	0	0.14986	0.01996	0.00079	0.00908
Healthy	0	0	16.5922	0	0	0	0	0	0	0	0	0	0	0	0.12516	0	0	0	0	0
Healthy	0	0	0	0	1.37327	0	1.47638	0	0	0	0.66164	6.07816	0.95151	0	0.04361	0	0	0.18256	0	0
Healthy	20.5168	0	0	8.54485	0	0	4.32352	0	0.01172	0	0.73166	0	0	0	0.21852	0	0	0.06083	1.29227	0
Healthy	0.00779	3.78585	26.8402	2.70395	0.00138	8.15728	0	0	0.04669	0.00793	1.01865	0.98011	0.39881	0.01609	0.07809	0.28853	0	0	0.00051	0.00793
Healthy	8.85912	0	0	0	0	0	0	0	0.00406	0	1.39874	0	0	0.0073	0.07661	0.01881	0.02595	0	0.01355	0
Healthy	0	0	0	0	0	0	0	0	0	0.00538	0	0	0	0	0	0	0	0.00351	0	0.00538
Healthy	0	0	0	0	4.14105	0	0	0	0.0572	0.02405	0.18355	0.06613	0.36223	0.00534	0.0916	0.02964	0.01952	0.03197	0.0489	0.02405
Healthy	0	0	0	0.23648	1.3852	0	0	0	0.19939	0	2.42862	0.05389	0	0	0.0448	0.0254	1.17815	0.0615	0.0239	0
Healthy	0.01237	0	0.0265	1.11776	2.58277	0	0	0	0	0	3.96977	0	0.98588	0	0.22493	0	0.38841	0.02374	0.18857	0
Healthy	0.77607	0	36.8265	1.98869	0	0	0	0	0	0	2.18422	0.09805	1.04702	0.11719	0.03713	0.0526	0	1.19404	0	0
Healthy	0.01164	0	0	0.82424	4.28013	0	0	0	0	0	3.27524	0	0	0	0.08393	0	0.65766	0	0.05562	0
Healthy	0	0	0	0	35.6156	0	0	0	0.01257	0.46308	0	0	0	0	0.01966	0	0.23818	0.0601	0.03336	0.46308
Healthy	0.12729	0	0	0.57461	0	0	1.01493	0	0	0	1.15357	0.15254	0	0	0.512	0	0	0.16905	0	0
Healthy	0	0	0	3.97813	0	0	0	0.40346	0.08554	0.04147	2.69881	0	0.66493	0.59952	0.03711	0	0.14154	0.17895	0.00977	0.04147
Healthy	3.13743	0	0	0	0	0	0.04033	0	0	0	0	0	0	0	0.04533	0	1.28341	0	0	0
Healthy	37.3846	0	0	0	0	0	0	0	0.04878	0.01531	0.90596	0	0.59467	0	0.18754	0.02849	0	0.00793	0.078	0.01531
Healthy	0.04614	0	0	0	0.14038	0	0	0	0	0	0.08919	0	0	0	0.07548	0.00328	0.39243	0.01966	0	0
Healthy	17.6215	0	0	0	0	0	0	0	0	0	1.63647	0	0	0	0	0	0	0	0.67253	0
Healthy	0	0	0	0	8.3787	0	0	0.9981	0	0	1.72395	6.01891	0	0	0.18968	0	0	0.02377	0	0
Healthy	0	0	0	0	2.26822	0	0	0	0	0	0.06365	0	0	0	3.4784	0	0	0	0	0
Healthy	0	0	0	0	0	0	29.8461	0	0	0	0	0	0	3.91385	11.4936	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.07782	0.02725	0.12929	0	0.23883	0.72886	0	0.04463	0	0.01353	0.1624	0	0.12929
Healthy	0	0	0	0	0.17285	0	0.01671	0	0.05834	0	0.40958	0.38192	0	1.71043	1.1354	0.03545	1.12151	0.02706	0.29334	0
D001528	47.647	0.02992	0.25468	0.03533	0.01151	0.07129	1.56844	0	0.21323	0	1.94133	0.02205	0.15298	0	0.01381	0.11144	0	0	1.0857	0
Healthy	17.9079	0	0	16.469	0	0	0	0	0	0	0.6286	0	0	0	0.02813	0	0.1597	0	0.04081	0
Healthy	6.14922	0	0	5.07414	0	0	0	0	0	0.10623	0.77658	0	0.76262	0	0.07111	0.34027	0.00364	0.0817	0.00276	0.10623
Healthy	0	0	5.01058	0	0	12.9317	0	0	0	0	0	0	0	0	0.27648	0	0	0	0	0
Healthy	0.88096	3.95604	0.03649	1.88406	0.82862	0	0	0	0	0	0.19187	0.05082	0	0	0.27244	0.28972	0.07404	0	0	0
Healthy	0	0	0.79854	0	0	0	0	0	0	0	0	0	0	0	1.83397	0	0	0	0	0
Healthy	2.57687	0	0	0	0.06891	0	0	0	0	0	0.30423	0.39442	0	0	0.05173	0	0	0.07784	0	0
Healthy	0	0	0	0	0	0	0	0	0.00802	0	0.00908	0	0	0	0	0.0066	0	0.00096	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.00316	2.87166	0.39147	0	0.21213	0.89879	0	0.03895	0.00833	0
Healthy	0	3.80491	0	0	0	0	0	0.0747	0	0	0.98856	0	0	0	0.03754	0	0	0	0.02229	0
Healthy	0	0	0	0	0	7.45071	0	0.05558	0	0	0	1.70875	0	0	0	0	0	0	0	0
Healthy	0	0	11.3859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.00363	0.59999	72.2288	0	0	0.01936	0	0	0	0.00109	0.00327	0	0.1843	0	0.01867	0	0.00522	0.00985	0	0.00109
Healthy	0	12.5911	0	0	0	0	0	0.01635	0	0	0.63834	0	0	0	0.13623	0	0	0	0.01583	0
Healthy	0	0	0	2.64715	1.09728	0	0	0	0	0	3.07346	0	2.3376	0	0.18743	0	0	0	0.09379	0
Healthy	0	0	0	1.22698	0	0	0	1.02162	0.1047	0.00818	3.75218	0	0.95971	0.06333	0.27587	0	0.10177	0.1717	0.11068	0.00818
Healthy	0	0	0	0.37637	0	0	0.56768	0.96993	0	0	0.10283	0.07881	0.43344	0	0.02661	0.08062	0.07155	0.00176	0	0
Healthy	37.8424	0	0	0	0	0	0	0	0.00261	0	1.69302	0	1.23634	2.46843	0.01136	0	0	0.0366	0.64158	0
Healthy	2.79948	0	0	0	0	0	0.19874	0	0.07966	0.00315	1.07654	0	0	0	0.00725	0	0.02984	0.03929	0.01048	0.00315
Healthy	0.01784	0	0	0	0	0	0	0	0	0.09169	2.14927	1.90566	1.52698	4.36078	0.18522	0.00431	0	0.10133	0.00471	0.09169
Healthy	0.1001	0	41.3088	0	0.82192	0	0.63222	0	0.00132	0.00079	0.06096	0.27054	0.28046	0	0.47887	0	0	0.02512	0	0.00079
Healthy	0.00339	42.0654	0.09998	0.00554	0	0.02269	0	0	0.12683	0.30462	0.93776	0	0	0.02071	0.0235	0	0	0.02012	0.90934	0.30462
Healthy	11.8055	0	0	0	0	0	0	5.16078	0.00175	0.03479	0.41394	0	0.65144	0	1.83916	0	0.68255	0.02012	0.04696	0.03479
Healthy	0	0	0	0	0.00043	0	0	19.1422	0	0	0	0	0	0	0.03177	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.08128	0.5414	0.06507	0	0	0	1.07531	0.03798	0.20579	0.14956	0.09116	0.5414
Healthy	0	0	0	0	0	0	0	0	0.00163	0	0.03918	0	0	0.04274	0.18316	0.0037	0.29387	0.00688	0.00596	0
Healthy	5.39957	0	0	0	0	0	0	0.22869	0.04869	0	0.13624	0	0.61088	0.61075	0.1757	0	0.00092	0.07801	0.00366	0
Healthy	0	0	0	0	1.62379	0	1.96644	0	0	0	0.69357	7.36099	1.10387	0	0.03231	0	0	0.25055	0	0
Healthy	0	0	0	0.00416	0	0.2115	6.83332	0	0	0	0	0.0057	0	0	0.25652	0	0	0.08867	0	0
Healthy	0	0	0	5.67032	0	0	0.09335	0	0.07298	0	1.19297	0.19026	0	3.42246	1.28507	0.01102	0	0.03147	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.86647	0	0.63421	0	0.24198	0.23608	0.15772	0.02891	0.15182	0
Healthy	0	6.79019	0	0	0	0	0	0	0	0	0.68849	0	0	0	0.10151	0	0	0	0.0698	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.91356	0	0	0	0	1.0091	0	0	0	0.52013	0	0	0	0.13769	0.05971	0	0	0	0
Healthy	0	0	0	0	7.88656	0	0	0.80582	0	0	1.56938	5.92908	0	0	0.09294	0	0.00703	0.03108	0	0
Healthy	35.8052	0.00735	0.01933	11.4943	0	0.01238	3.82206	0.71014	0.00063	0.0432	0.28455	0	0	0	0.02254	0.00106	0	0.00687	0.21131	0.0432
Healthy	0	0	0	0	8.41446	0	0	0.29408	0	0	3.6826	5.85099	0	0	0.08156	0	0	0.06025	0	0
Healthy	0	0	29.5714	0	0	0	0	0	0.00258	0.01666	0.06803	1.58886	0.67883	0	0.11006	0.15845	0	0.02672	0.00459	0.01666
Healthy	0	11.1688	0	0.9679	0	19.9042	4.305	1.09462	0	0.01351	0	2.32149	2.12838	0.06846	0.34319	0	0.00202	0.02458	0	0.01351
Healthy	2.54849	0	0.00684	0	0	0	0	0	0.00387	0.02141	0.42901	0	0.33728	1.31083	1.8978	0.02822	0.05439	0.00501	0.04896	0.02141
Healthy	0	0	6.77113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.56875	1.22649	0	0	0	0	0	0	0.00145	0.00147	0.80109	0	0.50203	0	0.00908	0	0.04047	0.05763	0.01166	0.00147
Healthy	0	0	0	0	0	0	0	0	0	0	1.72199	0	0.63033	0	0.08386	0.20573	0.11715	0.0087	0.11865	0
Healthy	0	0	0	0	0	0	0.1803	0.00019	0.00039	0	0.19461	0	0	0.00139	0.00287	0	0.12963	0.00913	0.00495	0
Healthy	0	0	0	0	0	0	0	0	0	0.02859	0	0	0	0	0.08944	0	0.07737	0.04994	0	0.02859
Healthy	0	0	2.50623	2.16066	0	0	2.01586	0	0	0	2.68256	0.05153	1.58678	0	0.08106	0	0	0	0	0
Healthy	2.0866	0.54139	9.69097	1.14841	0.04224	0.5279	0	0.01776	0.0071	0.01699	0.15696	0.60007	0.43845	0	0.02723	0.22639	0.00277	0.02155	0.01259	0.01699
Healthy	0.26712	0	9.3852	1.39538	0	0	0	0	0.00907	0	1.12591	0	0	0.4976	0.14683	0.01607	0.03877	1.04113	0	0
Healthy	0.27708	0	6.80994	0.57577	0	0	0	0	0.00507	0.05671	1.39839	0	0	1.53185	1.87865	0.01536	0.03413	0.66997	0.00225	0.05671
Healthy	3.51652	0	0	6.40425	0	23.2879	0	0.00071	0.00483	0	0.41079	0	0.49958	0.26925	0.19977	0.03511	0.11487	0.0173	0.36846	0
Healthy	2.13436	7.18488	0	1.65923	1.25525	0	0	0	0.00509	0.04951	0.21225	0	0.4571	0	3.07441	0	0	0.01313	0.01512	0.04951
Healthy	0	0	0	0	0	0	0	0	0.05327	0.00925	0.20587	2.57161	1.10649	0	0.24634	0.06232	0.04264	0.09133	0.04157	0.00925
Healthy	0	0	7.6014	0	0	0	0	0	0	0	0	0	0	0	0.70901	0	0	0.01127	0	0
Healthy	4.05004	0	7.92919	0	0	0	0	0	0	0	0.88892	5.70747	0	0	0.12942	1.01375	0	0	0	0
Healthy	7.62356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.52703	0.00887	0.00049	0.14804	0.68038	1.36426	6.0532	0.03364	0.03404	0.0067	0.02864	0.00232	0.00049
Healthy	0.00122	0	0	1.99836	3.40928	0	1.02227	0	0.02896	0.0017	0.20959	0.63784	0.29494	0	0.14978	0.01485	0.0362	0.31869	0	0.0017
Healthy	0.62748	0	2.06174	3.79166	0	0	0.64027	6.72357	0	0	0.01021	0	0.22232	0	0.53695	0	0.02196	0	0	0
Healthy	0	0.73869	4.03348	0.07695	1.78169	0.11736	0	0	0.04119	0	2.25416	6.64688	0	0	0.12846	0.02242	0	1.35541	0.06362	0
Healthy	0	0	0	0	58.1001	0	0	0	0.00261	0.18023	0	0	0	0	0.02433	0	0.41626	0.0176	0.11553	0.18023
Healthy	3.37949	1.09687	0	1.49853	0.28231	0	0	2.29753	0	0.00018	0.15842	0	0.52626	0	0.66065	0.01038	0.02197	0.02954	0.00158	0.00018
Healthy	0	5.07921	0	0	0	0	0	0.20446	0	0	0.89169	0	0	0	0.03011	0	0	0	0.0211	0
Healthy	0	0	0	3.8562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	15.149	0	0	0	0	0	0	0	0.09828	0	0	0	0	0.08846	0	0	0.07834	0.02833	0.09828
Healthy	0	0	33.8625	0	2.45467	8.60393	2.1218	0	0	0	0.05548	0	0	0	0.51441	0.02026	0	0	0.24998	0
Healthy	0	0	0	2.61558	0	0	0	0.68181	0.07337	0	1.99277	0	1.73913	0.85372	0.03004	0	0	0.09587	0.0605	0
Healthy	3.66469	0	0	0	0	0	1.24642	0	0	0	4.70436	0.93478	0	0	0.04826	0.28741	0	0.14988	0.16851	0
Healthy	11.3216	0.03792	0.11546	0.04268	0.02591	0.05588	0.14564	3.73901	0.0037	0.01185	3.13681	2.52636	0.56368	0.00968	0.03886	0.06315	0.03927	0.00106	0	0.01185
Healthy	0	6.44742	0	0	0	0	0	0.13986	0	0	1.64353	0	0	0	0	0	0	0	0.04549	0
Healthy	25.6381	0	0	0	0	0	0.06443	0	0.00871	0.28747	1.33252	0	0	0	0.01859	0	0	0.14538	0.05471	0.28747
Healthy	25.1198	0	0	0	0	0	0.01305	0	0	0.2891	1.42499	0	0	0	0.0065	0	0	0.07479	0.03036	0.2891
Healthy	0.00201	3.6904	0	0	0	3.17487	0	0.00867	0.00796	0	0.19878	0	0	0	0.02912	0	0	0	0.09149	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.655	0	0.49005	0	0.35658	0.2432	0	0.02997	0.21142	0
Healthy	34.8801	0	0.09845	12.7128	0	0	0	0	0	0.02849	0.88958	0	0	0	0.03324	0	0.43755	0.01516	0.03544	0.02849
Healthy	1.03769	3.45126	19.8912	3.73043	0.05283	0.62979	0.08858	0	0.07229	0.00063	0.44743	1.29965	0.88448	0	0.0611	0	0	0.01939	0	0.00063
Healthy	0	0	0	0	11.1385	0	0.00131	0	0.07916	0	2.96691	0.31959	2.37368	3.83511	0.32857	0.04139	0	0	0.00502	0
Healthy	0	0	0	0	0	0	0	0	0.14692	0	1.95317	2.05501	0.89245	0	0.01462	0.00428	0.02971	0.0603	0	0
Healthy	0	0	12.3687	0	0	0	0	0	0	0	0	0	0	0	0.05509	0	0.00439	0	0	0
Healthy	0	0	0	0	4.18369	0	0.6041	0	0	0	1.19829	0	0.57381	0	0.2077	0	0	0.0112	0.12062	0
Healthy	0	0	0	0	0	0	0	0	0	0.00339	0	0	0	0	0.03328	0	0	0.00514	0	0.00339
Healthy	0	0	16.8501	0	0	0	0	0	0.00545	0	0.33401	1.28715	4.4865	0	0.81626	0.02267	0.00444	0.09226	0.00671	0
Healthy	0	8.55753	0	0	0	0	0	0	0	0	1.34178	0	1.14465	0	0.03379	0	0	0	0	0
Healthy	23.1395	0	0	0	0	0	0	0	0.07044	0	1.63099	0	0.73762	0	0	0.02758	0	0.01715	0.22551	0
Healthy	0	9.38682	0	0	0	0	0	0	0	0	0.89588	0	0	0	0.1056	0	0	0	0	0
Healthy	0.55893	0	1.88702	2.94073	0	0	0.32901	10.5226	0	0	0	0	0	0	1.06205	0	0	0	0	0
Healthy	0.40553	0	0	0.03395	3.49739	0	0.53602	0.28842	0.04744	0.04789	0	0	0	0	0.12706	0	0.41567	0.09502	1.5232	0.04789
Healthy	0	0	0	0	0	0	0	0	0.00024	0.02806	0	0.08421	0	0	0.02752	0	0	0.00134	0.00086	0.02806
Healthy	0	0.15447	4.49424	0.62038	0.72064	0	0	0	0.00473	0	0.41394	0.19829	1.31144	0.43004	0.9489	0	0	0.13829	0	0
Healthy	0.00367	0	0	3.82746	0	0	0	0.40216	0.06939	0.04655	2.69169	0	0.69317	0.60511	0	0	0.10829	0.16826	0.00202	0.04655
Healthy	0.06955	0	0.14019	4.77751	25.539	0	2.91	0	0.06375	0.0048	0.62896	1.8383	1.44618	0	0.06029	0.00925	0.04819	0.34462	0.00269	0.0048
Healthy	2.08503	0	39.7305	3.33774	0	0	0.15065	0	1.58126	0	3.95418	0	0.83224	0	0.11651	1.43101	0	0.09927	0	0
Healthy	0	0	0	3.06861	2.57483	0	0.71314	0	0	0	0.27516	0.76728	0	0	0.17697	0	0.13623	0.09605	0	0
Healthy	0	0	67.7502	0	0	0	0	0	0	0.06161	0	0	0	0	0	0	0	0	0	0.06161
Healthy	19.1057	0	0	0	0	0	0	0	0.02069	0	1.71849	0	1.35692	0	0.01703	0.04819	0	0.06002	0.077	0
Healthy	0.53106	0	0	1.43196	0	0	3.63992	0	0	0	3.4365	3.99534	1.83461	0	0.26311	0	0	0.02661	0	0
Healthy	0	0	2.52105	4.57107	0	0	0.4253	0	0	0	3.17718	0	1.69682	0	0.01031	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.05484	0	0	3.39368	0	0	0	0	0	0	0	0
Healthy	1.44293	0	0	0.72399	0	0	0	0	0	0.07756	0.99488	0	0.57697	0	0.03508	0.192	0.09737	0.11232	0.04461	0.07756
Healthy	25.2705	0	0	9.26574	2.13451	0	0	0	0	0.00415	0.66105	0	0.60895	0.85341	0.01465	0	0.00911	0.01534	0	0.00415
Healthy	0	0	0	0	2.88528	0	2.14097	0	0	0	0.33639	0	0	0.95355	0.06578	0	0	0	0	0
Healthy	1.05026	0	26.4323	1.49388	0	0	0.53731	0	1.48142	0.03304	2.1903	0	1.33911	0	0.20975	1.92862	0.13962	0.36177	0.0251	0.03304
Healthy	0	0	0	0.59018	0	0	0.13525	0	0.2696	1.52976	0.04383	0.11927	1.35517	0.40634	3.42874	0.17422	3.13164	0.05277	0.1365	1.52976
Healthy	0.04997	8.28639	0.05229	0.95442	0.46029	0.0741	0.034	0	0.0049	0	0.33436	0	0.13736	0	0.00278	0.02559	0.03673	0.18817	0.00356	0
Healthy	0	0	0	0	0	13.4942	1.39008	0	0.04786	0	0.91876	0	1.46898	0	0.05968	0.23383	0	0	0.01161	0
Healthy	0.80987	0	69.0825	0	0	0	0	0.00349	0	0	0.14116	3.12301	0	0	0.17361	0	0	0	0	0
Healthy	0	0	0	0	36.8214	0	0	0	0	0.37777	0	0	0	0	0.10635	0	0.20814	0.03742	0.16693	0.37777
Healthy	0	0	10.7169	2.25388	0.02897	0	0	0	0	0	0.97592	0	0	0	0.29088	0	0	0	0	0
Healthy	0	3.81675	0	0	0	2.32553	0	0	0	0.35747	0	0	1.47863	0	0.11345	0	0.25233	0.12875	0	0.35747
Healthy	2.4993	0	29.757	3.3069	0.03032	1.44647	0	0	0	0	0.01798	0.11509	1.09701	0	0.12509	0	0.01898	0	0	0
Healthy	0	2.79143	12.9701	0.40639	2.84357	1.60849	0	0	0.05749	0	0.17091	4.89715	1.15095	0	0.05795	0.14554	0	1.06275	0.00714	0
Healthy	0.55847	6.02624	0	0	0	19.6833	1.49565	0.06597	0.03047	0.00514	0.34671	0	1.02509	3.54931	0.10116	0.01009	0.0112	0.04907	0.00173	0.00514
Healthy	0	0	0	0	0	0	0	0	0	0	1.83089	0	0.57524	0	0.15922	0.23114	0.16047	0.01438	0.11607	0
Healthy	2.30277	0	0	0	0.00438	0	0	4.0044	0.00309	0.01059	0	0	0	0	0.22331	0	0.0147	0.03196	0.03028	0.01059
Healthy	12.8372	0	0	0	0	0	0	0	0	0	1.26146	0	1.41757	0	0.05246	0.00594	0	0.84429	0.01878	0
Healthy	0.88361	0	0	0	3.3373	0	0	0	0	0	0.34044	0	0	0	0.50156	0	0	0	0	0
Healthy	0.07184	0.44597	29.0821	0.03815	0	0.22045	0.00143	0	0	0	0.5964	0	0	0	0.13472	0	0	0	0.02279	0
Healthy	0	0	0	1.28279	0	0.25219	0	0	0	0	0	0	0	0	0.47308	0	0	0	0	0
Healthy	0	0	0	0	11.5135	0	0	0	0.05691	0	2.94193	0.32858	2.34969	3.97372	0.29055	0.0343	0	0.00175	0	0
Healthy	0	0	0	0	0	0	0	0	0.01969	0.01342	0	3.25229	0	0	0.19812	0	0	0	0	0.01342
Healthy	0	0	0	0	1.35399	0	0	0	0.10094	0.00994	0.97884	0	0.51002	0.16975	0.30304	0.06444	0.01604	0.02195	0	0.00994
Healthy	0	0.91467	2.22253	0	0	0.25834	0	0	0	0	0.46628	0.30624	0	0	2.35368	0	0	0	0	0
Healthy	0	0	32.279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	68.0132	0	0	0	0	0	0	0.0675	0	0	0	0	0	0	0	0	0	0.0675
Healthy	0.06292	0	34.3596	0	0.00045	0	0	0.907	0.02493	0	0	0.82936	0	0	0.07565	0	0	0.04793	0	0
Healthy	0	0	0	0	4.12294	0	0.59136	0	0	0	1.25962	0	0.56109	0	0.2163	0	0	0.0099	0.11924	0
Healthy	3.36915	15.7828	0.01075	2.12235	0	0	0	0.20531	0	0	0.08008	0	0	0.01928	0.01239	0	0	0	0	0
Healthy	0.0554	1.00925	40.0847	3.14468	0.07209	2.86881	0.43812	0	0	0	0	0	0	0	0.98425	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1761	9.26106	0	0	0	2.63057	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.5886	0	0	0	8.17971	0	0.61759	0.08363	0.00607	0.00095	2.09101	0.41678	0.30034	0	0.32943	0.08408	0.08846	0.02961	0.00046	0.00095
Healthy	2.63748	0	0	0	0	0	0	0.24705	0	0	0.02167	0	0	0	0.16564	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01814	0	0	0	0.04559	0
Healthy	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0	0.05926	0	0	0.02119	0.31473	0.0013
Healthy	0	6.95175	0	0	0	0	0	0.40662	0	0	2.48355	0	0	0	0.11507	0	0	0	0.00311	0
Healthy	0	0.87128	2.48117	0	0	0.32805	0	0	0	0	0.56464	0.30428	0	0	0.89883	0	0	0	0	0
Healthy	2.61064	0	0	0	0	0	4.61247	0	0	0	3.36607	2.62744	0.88498	0	0.04954	0.03573	0	0.16165	0.42151	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.06384	0	26.8237	1.42665	0	0	0.53718	0	1.51625	0	2.13712	0	1.37363	0	0.212	2.14546	0.09169	0.3261	0.04404	0
Healthy	0.2213	0	0	0	3.287	0	1.14163	4.79172	0.03915	0.01776	0	0	0	0	0.01785	0	0.59175	0.15968	1.61473	0.01776
Healthy	1.46581	0.00322	0	11.8085	9.21225	0	1.58042	0.02126	0.04722	0.031	0.2317	0	0.41275	0.62029	0.01902	0	0	0.00245	0	0.031
Healthy	0	0	0	0	22.3583	0	0	0.96784	0	0.00475	0	0	0	0	0.45353	0	0.00716	0.04855	0	0.00475
Healthy	2.07813	0.15655	0.147	1.42092	0	0	0.22456	0	0.02857	0	1.64804	0.00902	0.93374	0.2323	0.05631	0.0117	0.20149	0.17818	0.04844	0
Healthy	1.20912	0	52.077	0	0	0	0	0	0	0	0.14873	6.19734	0	0	0.04607	0	0	0	0	0
Healthy	0	0	0	0	5.68172	0	0.17178	0	0	0	1.18414	11.5958	2.03432	0	0.21231	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.85291	0	0.60764	0	0.16532	0.28307	0.14453	0.03186	0.09351	0
Healthy	0.00801	0	0	5.882	0	0	0	1.63316	0.00973	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	1.13995	0	0	2.33519	0.00587	0	0	0	0	0	0.56379	0	0.5629	0	0.01481	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.01031	0	0	0	0.05484	0.02878	0	0.05394	0	0
Healthy	0	0	0	0	43.4646	0	0	0	0	0.01213	0	0	0	0	0.14077	0	0	0	0	0.01213
Healthy	0	0	0	0.37356	0	0	0	0	0.28381	0.02076	0.2795	0.60049	0	0.02736	0.24702	0.05597	0.03898	0.09479	0.00517	0.02076
Healthy	1.00853	0	50.6912	4.03061	0	0.93893	0.95303	0	0.06294	0	1.11025	0	0.50134	0	0.04954	0	0	0	0.10507	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.00028	0	0	0	0.12804	0	0	3.86953	0	0	0	1.02218	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.00584	0	0.49061	0.67951	2.04826	0.59915	0.2385	0	0.00634	0.04542	0.00818	0
Healthy	0	0	0	0	0	0	0	0.15019	0	0.07715	0	0	0.65416	0	0.05469	0	0.00047	0.00249	0	0.07715
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.64182	0	0	0	0	0	4.75172	0	0	0.0036	3.64371	2.67348	0.83978	0	0.04672	0.09024	0	0.16631	0.38423	0.0036
Healthy	0.05685	0	0	0	0	0	0	0	0.0373	0	0.30818	1.38321	1.11381	0	0.12436	0.06312	0	0.06154	0.00749	0
Healthy	0	0	0	0	14.9412	0	0	0.84436	0	0	5.52782	2.34518	0.71055	0	0.13166	0	0	0.06085	0	0
Healthy	0.00415	0	0.24668	2.834	0.31888	0	0	0	0	0	3.43408	0	0.92797	0	0.44271	0	0.40266	0.02372	0.25106	0
Healthy	2.34412	0	0	0	0	0	7.14911	0	0	0	4.0183	4.90753	0.86449	0	0.12649	0.02816	0	0.12811	0.22653	0
Healthy	0.02149	0	0	4.56123	3.40911	1.15793	0.80122	0	0	0	0.1428	0	1.00325	0.00579	0.13661	0.02563	0	0	0.41298	0
Healthy	1.63043	0	0	0	0	0	0	0.41878	0.15367	0	0.58054	0	0.91496	0	0.53867	0.07372	0.06623	0	0.20202	0
Healthy	0.43078	4.82546	48.1793	0.00698	0	4.99394	0.13405	0.1998	0	0.00053	0.2601	0	0.76581	0.17486	0.02886	0.13683	0	0.00639	0.13271	0.00053
Healthy	0.89497	0	0	0.6194	0	0	0	0	0.00501	0.03709	0.66639	0	0	0	0.04068	0.38607	0.53078	0.15834	0	0.03709
