f	Bacteroidaceae	Lachnospiraceae	Ruminococcaceae	Rikenellaceae	Bifidobacteriaceae	Marinifilaceae	Streptococcaceae	Selenomonadaceae	Coriobacteriaceae	Enterobacteriaceae	Lactobacillaceae	Pasteurellaceae	Coprobacteraceae	Desulfovibrionaceae	Veillonellaceae	Eggerthellaceae	Peptostreptococcaceae	Micrococcaceae	Dialisteraceae	Methanobacteriaceae	Acidaminococcaceae
Healthy	1.6151885804691	0.328410186480327	-5	0.803364237715295	-5	-5	-5	-5	-5	1.028953735067	-5	-5	-5	-5	-0.280072382106021	-5	-5	-5	0.905930194162637	-5	-5
Healthy	1.48312808559153	1.0914724485801	0.670027723083383	1.03242533990843	0.336185461343161	0.0898909878119588	-0.110838415088679	0.472194573948918	-0.760150179309808	-0.826813731587726	-5	-5	0.465969941846098	-5	-5	-0.502006665942298	-5	-5	-5	-5	-5
Healthy	1.53170609581443	0.996039470526869	0.710860870320961	-0.153304217215877	1.15040855805865	-5	-0.463997405930776	-5	0.441828623373172	-5	-1.93779419118029	-5	-5	-5	-5	-0.310061027489896	-0.0437403004081553	-5	-5	-5	0.589268039462723
Healthy	1.74325852248134	0.698689359442646	0.271439640114957	1.04186778025015	-0.402118414531317	-0.277645826872157	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.789564496320972	-5	-5
Healthy	1.80124938113222	-0.117788631241615	0.227241207898507	1.12229093098458	-0.994047713112617	-0.263611466502556	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.510837122430044	-5	-5
Healthy	1.74791743930855	1.10757320004424	0.0289208247511678	-0.295763662691212	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.57928501475957	-5	-5
Healthy	1.63695283395363	1.44868545472235	0.207876621591972	0.943207529533986	0.637404663507015	-0.0207749626975527	0.263775683062364	-5	-0.390117579391795	-1.32422165832591	-0.911155437272996	-5	-0.776166722763677	-2.05898575629443	-2.4089353929735	-1.32394687534813	-0.424177348062638	-5	-5	-5	-5
Healthy	1.23511516557607	1.23553299182602	0.808574196466602	0.620613828446865	0.0246498311794446	0.221150712004063	-0.264632679312285	-5	-0.790860463943467	-0.415487857287048	-5	-0.608535588160897	-0.326794718220955	-5	-0.496386338227498	-5	-5	-5	0.209892847188367	-0.727207239334316	-5
Healthy	1.8505678223308	0.802362489733847	0.657575929433228	0.587113539654689	-0.55464492593553	-0.314688291450434	0.808499281161818	-5	-0.545627787581156	-1.43238555726916	-5	-0.470351526474187	-1.88074411072206	-2.3777859770337	0.0679965126236784	-5	-0.948153161686264	-2.3585258894959	-1.7389751660076	-5	-5
Healthy	1.087181364839	0.91887188436154	0.919194760642984	1.34975896790888	-0.831974191225371	-1.07001940948449	-5	-5	-0.926868435059007	-0.968066659724394	-5	-5	-5	-0.492710969126736	-5	-0.992337553462724	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	1.44845432510041	-5	-5	-5	-5	0.887751168415024	-5	-5	1.51439818085589	-5	-5	-5	-5	-5	-5
Healthy	1.66301266887822	0.754832823646594	0.526362542542492	1.20487472741842	0.622743352951771	-0.122467407602619	-5	-5	-5	-0.70245833218184	-5	-5	-1.53850147321698	-1.01300446027562	-5	-5	-5	-5	0.440573790623991	-1.29200425357707	-5
Healthy	1.77421993813605	1.07855251180297	0.945834282368324	0.226228598719104	-2.30715308072277	-0.070208252037309	-5	-0.43599712553065	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.24755422772474	1.05609913577335	1.20959301969376	-5	-5	-5	-0.874031036907444	-5	0.259753902922316	-5	-2.04479346245806	-5	-5	-0.841939206063395	-5	-5	-0.470095055871816	-5	-5	1.41634621889983	0.957525879141889
Healthy	1.05663009222897	1.59346561953012	0.697968235368201	-0.185699119870503	1.14903180202309	-0.601973141116313	-0.480014586607296	-5	-0.0161933580215848	-5	-0.428337743823498	-5	-1.82044820883481	-5	-3.30980391997149	-5	-5	-5	0.54415241336832	-5	-5
Healthy	1.66139247507698	0.751247531782995	1.13148200367	0.993172046207381	-5	0.306590135298149	-2.2298847052129	-5	-5	-0.995205889611288	-5	-5	-0.497572880015567	-1.06218131530164	-5	-1.50265561898242	-5	-5	0.846293185537732	-5	-5
Healthy	1.33988273889187	1.14395361057032	0.345112879478156	0.487958092598748	0.983192678213984	-0.0758655028982537	0.44227433211748	-5	0.422999977271616	0.908584198268042	-1.52505566453461	-5	-5	-5	-1.25219990913563	-1.30277065724028	-1.10457745396059	-5	0.239809819356286	-5	-5
Healthy	1.7622819670948	1.20974389711255	0.841343825559163	0.656746762456937	-0.119603759468651	-0.788879458741951	-0.613465364909521	-5	-1.03240522732811	-5	-5	-5	-5	-2.1605219526258	-2.0670191780768	-5	-5	-5	-5	-0.721429298389484	0.546950856455843
Healthy	1.32271947927634	1.54769275994487	1.19455430068656	0.733713936661269	0.112873001840459	-5	-0.579565635490561	-5	-0.307770164227244	-5	-5	-5	-5	-1.56976364658849	-5	-0.522603779171878	-0.526483834649084	-5	-5	-0.714397688714386	-5
Healthy	1.67756507230476	1.33479964152325	-0.513597861024979	-0.90107952127767	-1.69918720588188	-5	-1.87289520163519	-5	-5	-5	-5	-5	-1.4847886956722	-5	-1.36947042857318	-5	-1.25508145755865	-5	0.913109937020264	-5	-5
Healthy	1.23430489296757	1.41144932137566	0.551157116440878	0.365010372823721	0.11316091783694	0.316110891458128	-0.58587937395618	-5	-5	-5	-5	-5	-0.718330436892281	-0.946153573147747	-5	-1.17770112873763	-5	-5	0.819495897283372	-0.912928794093465	-5
Healthy	1.04630938860141	-0.333322932073734	0.480639229390181	-5	-1.31131327571588	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.49685619906966	1.47601006722092	0.458122432280375	0.399710055356017	-0.338670132168835	-5	-1.12807696811763	-5	-0.615592817691007	-5	-5	-5	-1.37861597151835	-1.63544900464603	-5	-5	-5	-5	-0.433574293432467	-5	-5
Healthy	1.41096406630456	-5	-2.12378215940836	-3.25963731050576	1.14727863138753	-5	-1.06248210798265	-5	-5	-1.95506845385084	0.944452073051917	-5	-5	-5	-5	-5	-5	-1.71219827006977	-3.14266750356873	-5	-5
Healthy	1.608564861619	0.212094340974295	-5	0.783770699121224	-1.05541863577307	0.110532473921635	-0.712847958874498	-5	-0.592830123516295	1.11059341356974	-5	-5	-5	-1.55658053821718	-0.0325690369791793	-5	-5	-5	0.901227217432859	-5	-5
Healthy	1.75355548376468	0.438393603165921	0.503917277102573	1.23726014778526	-0.292370218945971	-0.247636514724438	-0.934793871945688	-5	-5	-1.02127182286151	-5	-5	-1.28042014228628	-1.18455508375565	-5	-5	-5	-5	-5	-5	-5
Healthy	1.6620516236876	1.07786696622887	-5	-5	-5	-5	-1.2231535913047	-5	-5	0.395937645080042	-5	-5	-5	-1.47249898901888	-5	-5	-5	-5	-5	-5	-5
Healthy	1.73020730263614	0.897776045242959	0.826024240101471	0.203652864967112	-2.60032627851896	0.262591085603522	-1.31632270118131	-5	-0.692889221619925	-5	-5	-5	-0.493697956372791	-5	-1.06193081377661	-0.7613768946153	-5	-5	-5	-5	-5
Healthy	1.71128314537201	1.17998845114053	0.112310010056936	0.852951849470918	-0.0268582861592859	-5	-5	-2.34103515733556	-0.626462768807215	-5	-5	-5	-5	-1.01318349541446	-5	-1.55392906429899	-5	-5	-5	-5	-5
Healthy	0.942781153187458	1.36705516583874	1.13184345138809	0.168131980265661	1.19753747415487	-5	-0.363431871892868	-0.200776656935172	-0.191127620255894	-0.87562621351537	-0.217462881442302	-0.846673038509093	-5	-5	-1.43415218132648	-5	-0.368109989361379	-5	0.571729789213672	0.32232475344577	-0.134457804619169
Healthy	1.75036805572028	0.857937674113477	0.810059707020576	0.900685494556631	-5	-5	-5	-5	-1.25703932978585	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.588780234020761
Healthy	1.54325018068609	1.30619999399424	0.727293134071001	1.00376632629399	-0.0362310554337213	-5	-0.173076883408745	-5	-5	-5	-5	0.34907344856155	-5	-5	0.0569505641391992	-5	-5	-5	-5	-5	0.518308588490471
Healthy	1.77047975747047	0.566542370192374	0.368757193341711	1.01876330874739	-5	-0.0408059155856035	-5	-1.65150042971616	-0.171617264033046	-0.905563811982044	-5	-5	-5	0.221604607507166	-5	-5	-5	-5	-5	-1.00357589604491	-0.823069915549494
Healthy	1.50069235448803	1.38453834871689	0.557858345198465	1.37794847352246	-5	-0.103804589545789	-5	-5	-1.18775530319963	-5	-5	-5	-1.01641881329421	-0.406149274232115	-5	-5	-5	-5	-5	-5	-5
Healthy	1.66364826045786	0.759042766309723	0.55448794858098	1.19435752355268	0.624472895910341	-0.108161595249257	-2.16430942850757	-5	-5	-0.65233829087838	-5	-5	-1.92848619490491	-1.04822549191827	-5	-2.65364702554936	-5	-5	0.430424995890517	-1.33582829463807	-5
Healthy	1.68481601885656	1.1275158870983	-0.382025163957615	-0.083519731369954	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.27675605961345	-5	-5
Healthy	1.79590933991757	0.578015394885016	1.21641083337527	0.34594196091718	0.750141828331453	-5	-1.07443009045662	-5	-0.557159775036117	-0.250379614800067	-5	-5	-5	-1.7325935812471	-2.5543957967264	-1.81389162018679	-5	-1.83743559347698	-5	-5	-5
Healthy	1.32270667181879	1.26723299481636	1.00139098674621	1.06845303768932	-0.237681622469368	0.075605350002716	-1.50990099493669	-5	-1.12644690648638	-1.29311160501838	-5	-1.97061622231479	-5	-1.46457928194383	-0.3826431382906	-2.28567024025477	-1.47912361831166	-5	-5	-5	-1.22308099715795
Healthy	1.53553082831654	1.39685813759467	0.563209269649861	0.415168736528545	0.0169874018760764	-5	-5	-5	-5	-5	-5	-0.0766627061760771	-5	-5	-1.57741016014852	-5	-0.423854529669445	-5	0.599819778316115	-5	-5
Healthy	0.930160169946637	1.45093773506098	0.792808972048137	0.961720487913634	1.01970644666502	-5	-1.12136332697348	-5	-5	-1.22475374025976	-5	-5	-0.344986490859426	-1.67881597269769	-5	-1.16998906406388	-1.35832762677531	-2.61798295742513	-5	-5	0.547559350205191
Healthy	1.68343817759638	0.576857128498694	0.455961920935185	1.14043010186849	-0.159900181520408	0.419422047622844	-1.16781053893149	-5	-0.201680898166662	-5	-5	-5	-5	0.159756629421666	-5	-5	-5	-5	-5	-1.3088300658684	-1.92154318194671
Healthy	1.74661372901992	0.917514962050252	0.259815985925113	-1.01170865809251	-0.909354042426685	-0.598168825091052	-0.686491325953927	-5	0.0312185451439611	-0.253583781303854	-2.04095860767891	-0.976336081802206	-5	-0.484470550625138	-1.15720360482442	-5	-5	-1.33086915262667	-5	-5	1.19827237358296
Healthy	1.58830734554653	1.2696588519908	0.705301672629471	0.856043384504492	-0.198822758465386	-0.244132763595781	-1.61654370347525	-0.881272449572995	-0.437385995374939	-5	-5	-5	-2.21041928783557	-1.02590299620587	-5	-2.30715308072277	-5	-5	-5	-5	0.904957774013052
D037841	1.66112360736324	1.03483653127449	0.332007992115421	0.990093218004917	-5	0.18159779915952	-0.423244136762355	-0.138752425729233	-0.669708008531844	-1.33301428167034	-5	-0.923286755309975	-2.53165266958784	-2.07314329105031	-5	-1.71197446461164	-1.73025362686923	-1.61136603064821	0.293245400959512	-5	-0.966857822939375
Healthy	1.01475190483513	0.371202749820835	0.247386449855935	-0.610373276073273	1.52145270240369	-5	-1.24328783983523	-5	0.561729701424195	0.295083059251656	0.64069008670665	-3.11918640771921	-5	-5	-0.770958426826603	-0.659238708237328	-0.677780705266081	-5	-0.444276944924946	-5	-5
Healthy	1.73497870927445	0.0228818133320308	0.560721806707379	0.819768920759536	-1.03924390909823	0.0997980021373669	-5	-5	-0.787253235215929	-0.9051796196452	-5	-5	-5	0.201828473108045	-5	-5	-5	-5	-5	-1.66454209931062	-5
Healthy	-2.48017200622428	0.196855706893291	-0.60932978737382	-1.28374617410396	1.82295295871275	-5	-5	-5	-0.773245477399956	-5	0.165769436585913	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.34997417138563	1.54432742680865	0.832142162257993	0.483056405957024	0.397693259322866	-0.104356495175921	-0.543117979376752	-0.190682749955697	-0.518700726667144	-5	-5	-0.607778041258807	-2.08196966321512	-1.14170347546611	-1.65856547542186	-5	-2.74232142513082	-5	-5	-0.978976177968415	-2.1681302257195
Healthy	1.45636603312904	1.10021920503928	1.10340686126093	0.846650037837991	-5	-5	-5	-5	0.326348152108082	-5	-5	-5	0.185578981918251	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.19547178612645	1.14026254385813	0.506484737796027	1.33894669071255	1.04428922408557	-5	-5	-5	-0.0336188843974558	-0.262433674870871	-5	-5	-0.987795703969257	-1.55160289654223	-5	-5	-5	-5	-5	-5	-5
Healthy	1.34105090977933	1.08974442806786	0.494926450783345	-5	1.09225417667931	-5	1.13460576972822	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D037841	1.695800363206	0.760052119659598	1.05128414198368	0.583605663508402	-0.237734174590461	0.0939432257332655	-0.416245956360222	-0.0633555867121466	-1.07262963696098	-1.57381417475549	-2.26042765554991	-1.09805153492692	-0.492279023314386	-0.362440228638792	-1.41839163396794	-1.4205594028602	-5	-5	0.409023024758199	-5	-2.32605800136591
Healthy	1.4778258323485	1.22932007818994	0.722450460172149	0.0593475422392402	1.40501269797122	-5	-1.37008096449646	-5	-0.652123800390197	-5	-5	0.13186557107068	-5	-5	-1.71309464702762	-2.30364361126667	-0.247621152887858	-5	0.413804191638786	-5	-5
Healthy	1.61540858122134	1.276636635698	0.712653068238053	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.72155383584169	1.15636891504117	0.0887773073553768	0.858150852566155	-0.02671508956435	-5	-5	-5	-0.640961771620616	-5	-5	-5	-5	-1.28474897112115	-5	-2.67985371388895	-5	-5	-5	-5	-5
Healthy	1.19769314864264	1.20844350640593	0.750346372018922	0.358926115850316	0.591661073759336	-0.878407330561593	-0.0697082536358664	-5	0.774264344554703	-0.574612525400042	-1.0879374444115	-5	-1.58603002825194	-2.76447155309245	-2.5543957967264	-0.488130002133848	-0.415793200728085	-5	-5	-3.56863623584101	-5
Healthy	1.55000956033657	0.27793910694858	0.625683809462409	1.47261736507803	-2.04287180232319	0.299820975686788	-1.56415563401556	-5	-5	-0.614518849830756	-5	-0.711370765335011	-5	-1.25219990913563	-0.726512590302816	-5	-5	-5	0.426211869110184	-5	-5
Healthy	-5	0.493526361608502	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.91943270859317	0.246771775392064	-0.00932378772058206	0.204499824171151	-0.6758204702821	-5	-5	-5	-5	-0.9106248391839	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.7543492532336	0.0131027799306362	0.562020303777521	0.822858868949134	-0.675223841183543	0.103841335384497	-5	-5	-0.921035955498239	-5	-5	-5	-5	0.238329682642993	-5	-5	-5	-5	-5	-1.29559207261316	-5
Healthy	1.66177871651405	0.938342568949098	0.728703512049256	1.14714371657792	0.148118121591684	0.268058192346099	-1.75202673363819	-5	-0.375398232557753	-1.28483264215154	-5	-5	-5	-1.11486503393657	-5	-1.57105570996443	-5	-5	-5	-1.74714696902011	-5
Healthy	1.62658044634589	1.24718911124254	1.39912159173594	-1.03526907894637	0.532463903157276	-5	-0.882099267935481	-5	-5	0.338822899476485	-5	-0.349721625126869	-5	-1.17587416608345	-0.823908740944319	-3.04095860767891	-1.35212823469377	-2.12262865413023	-5	-5	-5
Healthy	1.34776818764126	0.943824810222268	0.552651184622087	0.866440349229994	0.24729061789308	0.018513262413331	-1.57413985492216	-5	-0.813043664534588	-5	-5	-5	0.259352537128194	-0.854430702207011	-5	-1.67757394759405	-5	-5	1.04608955542786	-5	-5
Healthy	1.63427589624822	1.30404544953594	0.856413474453709	0.265579530280677	-0.0116551219041797	-5	-1.77469071827414	-5	-1.04363944632668	-5	-5	-0.243706290294697	-5	-5	-5	-5	-0.279675282582558	-5	0.0562681815698721	-5	-5
Healthy	0.883393395598977	0.0768369784229377	0.0874761690131411	0.903653660993691	1.21024037725206	-5	-5	-5	0.599243162259581	0.0230301098139942	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.2253741625429	-5
Healthy	1.70412511072779	1.01263647523387	0.684033441574453	0.914684745325022	-0.483385310154404	0.333239650250176	-0.727299943210414	-5	-2.31158017799729	-1.59825491776294	-0.789200089603249	-2.13018179202067	-1.1739900222089	-1.69486368105636	-1.78701381526333	-1.34466944199066	-1.74256143314019	-2.03621217265444	-5	-5	-5
Healthy	1.66406968358157	0.754232865314595	0.522677620371206	1.20396496615029	0.599432175723854	-0.0720089266975638	-5	-5	-5	-1.24549877061308	-5	-5	-1.80410034759077	-0.997143073938879	-5	-5	-5	-5	0.444099469839274	-1.14953756723848	-5
Healthy	1.46937085154561	1.1050579425015	0.178044082456463	-0.0590504326824223	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.48235311850856	1.09909543392789	0.175717605107007	-0.0185257042598665	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.76028568927929	1.4302192586766	0.256953345733203	-0.830031826003107	-2.41566877563247	-0.290212925848892	-0.762707662432541	-5	-2.08724669632868	-0.736032715906017	-1.34524606674707	-1.33771448427787	-0.876736524097175	-5	-1.32303218570524	-5	-0.387258515540594	-5	-5	-0.43532210227202	-5
Healthy	1.24803386706973	1.15233452394663	1.3141837604755	0.820977371210792	1.06931985587516	0.193333343603327	0.0350853682738866	-5	-0.0235812363994965	-0.361191379499835	-0.889949283852346	-1.46243274284732	-1.0054628957015	-0.790431372164059	-1.88739499846543	-1.57251389090421	-1.0876185010812	-0.894728316893206	-1.30609725893394	-0.561441830209465	-5
Healthy	1.74156780185056	0.711288295623375	0.673791073482369	0.332511172904216	-0.59159042153157	0.0285021179186282	-0.305693206841458	-5	-1.19811629287476	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.650848354085541	-5	-5
Healthy	1.56322862285809	0.888792018143854	-0.500477870658975	0.0965311430084993	-1.14290884532649	-5	-5	-5	-5	-0.877980827919969	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0203902898981762	-5
Healthy	1.15128463803091	1.54805081904423	0.854905137001264	-0.905493933545545	1.00947724163154	-5	-1.09285746899686	-5	-0.466774647857885	-5	-5	-0.0441968379181022	-5	-5	-0.228949288887126	-1.55893359336074	0.686926595463666	-5	0.719608848367043	-5	-5
Healthy	1.35161853434173	1.63698108707656	0.695872015817411	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.117768294926372
Healthy	1.34053750785734	1.13873772224956	0.330438125628025	0.497942281415065	1.01255505246709	-0.0845315696187401	0.439297948881894	-5	0.433872196986938	0.886088393459497	-1.42285301517247	-5	-5	-5	-1.28735029837279	-1.5543957967264	-1.12216810850711	-5	0.235967569248511	-5	-5
Healthy	0.635609392550463	1.43454798714185	0.879641130279195	-0.427535013407812	-2.53017798402184	-5	0.300908376181526	-5	1.06516015469055	-1.16449967213268	-1.96058588082386	0.718977242436868	-2.51004152057516	-0.54712535624405	-0.498598369233258	-1.41060897686307	0.227179436813427	-1.67039875164348	-5	-5	0.525719707511572
Healthy	1.5974876400887	1.02658841601192	-1.80743254666345	-1.86075078242839	0.851190446668155	-5	-0.275658581462115	-5	-5	-0.780258338953697	-2.52287874528034	-0.0972793202955162	-5	-5	0.458888534518177	-2.30803489723264	-1.40395299245456	-1.76497684050478	-0.69931757896994	-5	-5
Healthy	1.44871775669102	0.984263956544246	0.0518198578752743	0.144269004628081	-0.213284060879247	-5	-0.478665743222432	0.953560614603567	0.0410609154074656	-5	-2.52578373592374	-5	-0.786694793837206	-1.68423950933427	-5	-1.39318885308104	-5	-2.6252516539899	-0.18639232749079	-5	0.341976312635135
D037841	1.17299560334972	1.09979247997651	0.878455152610615	1.52138472431632	-0.631285540931372	0.0920114432771393	-0.284799171804957	-5	0.255274917843726	-2.24565166428898	-3.20760831050175	-5	-5	-0.435618035942453	-5	-0.599444742781094	-5	-1.62451928538143	-5	-5	-5
Healthy	1.639127450297	1.40745906040902	0.874855069337029	0.61500788377777	-0.519360770609818	-5	-1.03848398855105	-5	-0.735229385478135	-5	-5	-0.648010544564368	-5	-1.86774031046896	-2.20971483596676	-5	-5	-5	0.577190676541011	-5	-5
Healthy	1.3106232249381	0.733810142962204	1.2368505257048	1.08008436272596	-1.09049745859458	0.21160904802434	-5	-5	-5	-5	-5	-5	-0.470415667797009	-0.0821113040758318	-5	-5	-5	-5	-5	-1.61385789106918	-5
Healthy	1.25973408224866	1.52597113437925	0.866625779611424	0.166737889055943	-2.07883394936226	-0.461652520161222	0.00302515777667369	-5	-5	-1.20155653964981	-0.672906832951487	-5	-5	-2.31069114087638	-5	-1.29328221766324	-1.24412514432751	-5	-0.0677038453141239	-5	-5
Healthy	0.966120134854791	-0.439340294050198	0.597590986618831	0.104842049770195	-1.7207894873986	-5	-5	-5	0.116581180822278	1.04614423126652	-5	-5	-5	-0.126487583550139	-5	-0.829093191069252	-5	-5	0.42802134408605	-5	-5
Healthy	1.49754331224074	1.37754155160519	0.535505518084092	1.38494288726229	-5	-0.0660725667336494	-5	-5	-0.889646017335998	-5	-5	-5	-1.1741845550148	-0.293512651104065	-5	-5	-5	-5	-5	-5	-5
Healthy	0.864227985438845	1.31210221614794	0.276599653557643	-0.109238163054912	0.591707777232216	-0.195186128455726	-0.760350222833338	-2.31695296176115	-0.172656578577594	-0.185239813098929	-0.141186193222174	-1.68131073005225	-1.21702600505595	-1.30277065724028	-2.51999305704285	-1.64994590642097	-1.9515581964496	-5	-2.1944991418416	-0.0113340432895526	-5
Healthy	1.36607556953489	0.111235621527294	-0.119626639652096	1.21534220621535	-5	-5	-5	-5	-0.923068425444344	-5	-5	-5	-5	-1.1289527386945	-5	-5	-5	-5	-5	-5	-5
Healthy	1.73393702251577	0.702562355834529	0.692349794929147	0.324786438340746	-0.704520867321983	0.0379600733382725	-0.278444927296682	-5	-1.29115436195182	-5	-5	-5	-5	-1.93554201077308	-5	-5	-5	-5	0.644938577277977	-5	-5
Healthy	1.22722962648927	0.112578192405772	0.622524862403568	1.33540814955739	0.274531920596871	-5	-5	-5	-5	-5	-5	-5	-5	-0.0950357395748037	-5	-5	-5	-5	-5	-5	-5
Healthy	1.10699208917688	1.54124453353195	1.01538951781429	0.766890011351628	-0.600032234411413	-5	-1.01363140642973	-5	-5	-0.608676673025909	-5	-0.621184359727524	-5	-5	-5	0.115220969559334	-5	-5	-5	-1.55098468365221	-0.104792997067876
Healthy	1.70535020610924	0.772554197439596	0.338880620038239	0.845665354244526	-0.996841166049138	-0.191856574238509	-0.547048824536114	-5	-1.58469270777443	-0.595217581033357	-5	-0.865440422577375	-5	-1.75202673363819	-5	-5	-5	-5	0.890390276147198	-5	-5
Healthy	1.71825706984538	-0.123470410926698	0.724066866312219	1.26182958038721	-0.981008405294389	0.0725292859708848	-1.37294153599901	-5	-1.34514990943861	-1.13135556160517	-5	-5	-0.499681176253613	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.25928656297222	1.1867882891626	0.525860772931854	0.138848776126461	-0.491227951729074	-5	-5	-5	-1.006607862551	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.2355842451139	0.566636620939571	-5
Healthy	1.68301919564619	1.09644454741114	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D037841	1.86463850287571	1.0386436044775	0.52448440020075	0.352768902165494	-1.0121550498287	-0.0456899388951502	-0.476331557169584	-5	-0.409113601626762	-5	-5	-0.83749533547885	-0.756862695346663	-2.0467236633327	-5	-1.71669877129645	-5	-5	-5	-5	-5
Healthy	1.29312202379175	1.28931352965925	0.586877487435804	1.51161842736686	-5	-0.0288448053762709	-2.5016894462104	-5	-1.30059591818466	-5	-5	-5	-1.18882730493345	-0.420845442837548	-5	-1.32891976726115	-5	-5	-5	-5	-5
Healthy	0.925122239593906	1.5277685436834	0.921670871808735	0.272233920022825	0.378594106846568	-0.237831788261087	-0.175639827498244	-5	-5	-0.123101220791538	-0.698449163399833	-5	-3.18708664335714	-1.42504322423549	-5	-1.1809169242563	-0.789119909693135	-5	-5	0.395866085744037	-5
Healthy	1.42448291499778	1.1593930194582	1.26757156472133	0.435489207351562	-0.667440358532596	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.899188839467405	-5	-5
Healthy	1.14961041737148	0.914945250422706	0.0641920896699131	0.926979527535545	-0.0611751750660997	-0.725611204449621	0.0538962987966282	-5	-1.07727454200674	-0.973466735476703	-0.899422697210404	-1.17496355877865	-5	-1.54668165995296	-0.57154122648442	-1.54363396687096	-0.742921694033431	-2.56863623584101	-0.0200602992901139	-5	-5
Healthy	1.19750467896149	1.02601081649028	0.255523358342224	-0.0995563985453817	-0.668957563706218	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.55168025938699	1.33242431986508	0.586994405523327	1.32021069821907	-5	-0.0831251214613167	-1.12326270285934	-5	-1.7956086680807	-5	-5	-1.15701652987778	-1.3045183235098	-0.751119833975714	-2.09636748391576	-0.914103188868412	-5	-5	-5	-5	-5
Healthy	1.75861807679882	1.23245760707676	0.557196708734681	0.253512463599654	-1.27959259919689	0.0771934255944134	-5	-5	-1.18835797854685	-5	-5	-5	-2.04914854111145	-5	-5	-5	-5	-5	-5	-5	0.302562519514686
Healthy	1.42606307250114	1.19296337836658	0.876540553926984	0.770335704127814	-0.286543059326431	0.33748122505388	-0.393941250589686	-5	-5	-5	-5	-5	-1.11861534322943	-1.16027062479361	-5	-5	-5	-5	-5	0.640847997709277	-5
Healthy	1.74452798630839	1.31929556614872	0.814746880494982	-1.07298913102435	-1.95467702121334	0.205596784482258	-1.7912899800936	-5	-5	-1.20377268597056	-5	-0.504941566983313	-1.39837452044606	-1.1859522790044	-1.72955409198204	-1.71354353025302	-1.06323500239006	-5	-5	-5	-5
Healthy	1.59683144146069	1.38137323312084	0.901555849606668	0.285597811267668	0.0792717146412034	-5	-5	-5	-1.75473416054254	-5	-5	-5	-5	-5	-5	-5	-0.577952135294122	-5	0.388044334412925	-5	-5
Healthy	1.84463775424365	1.27002072509678	-0.22337144657985	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.357738608234254	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.75405921957868	0.732393759822968	0.943744237619851	0.857883459514003	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.28954413566458	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.400346138756598	0.646172302276839	-3.30980391997149	-5	-2.3429441471429	-5	-0.514392129403994	-5	-5	1.90384061310118	-5	-1.27794222866854	-5	-5	-1.31749391406099	-5	-1.97061622231479	-5	-5	-5	-5
Healthy	1.87106117066245	0.246589664757456	0.612349344945718	-5	-0.468278456768863	-5	-1.82739706879014	-5	-0.615449468436282	-0.615754142180021	-5	-5	-5	-2.87942606879415	0.027985291980436	-5	-5	-5	0.903904068541955	-5	-5
Healthy	1.34546312916025	0.618812409945163	0.691664876815858	0.714565288047703	-5	0.278524964737018	-5	-5	-5	1.14035749085572	-5	-5	-1.19626982902546	-5	-5	-5	-5	-5	1.01826806892369	-0.3201271341467	-5
