group	Enterobacterales	Lactobacillales	Erysipelotrichales	Actinomycetales	Veillonellales	Coriobacteriales		Bacteroidales	Lachnospirales	Actinomycetales	Enterobacterales	Veillonellales	Verrucomicrobiales	Burkholderiales	Erysipelotrichales	Coriobacteriales	Peptostreptococcales
Healthy	0.0542	0.37533	0.47012	2.39429	6.20364	0.75274		46.65057	8.68596	2.39429	0.0542	6.20364	0.1096	2.5475	0.47012	0.75274	0
Healthy	17.2665	0.0724	1.87534	20.98183	0	0.29143		18.81556	6.25422	20.98183	17.2665	0	2.20326	0	1.87534	0.29143	0
Healthy	0.3121	0	0	0.30933	0.07814	1.04313		33.45657	37.00175	0.30933	0.3121	0.07814	0	0.00244	0	1.04313	0
Healthy	0.79851	0.03336	0.33816	0.02447	0	0.10329		59.11193	14.55765	0.02447	0.79851	0	0.01943	1.29585	0.33816	0.10329	0.00536
Healthy	0.32158	0.25409	0	26.02174	0.16998	0.63228		16.04387	24.91088	26.02174	0.32158	0.16998	0	0.01267	0	0.63228	0
Healthy	0.10318	0.29871	0.8151	1.30195	0.62827	1.35238		27.20997	1.34389	1.30195	0.10318	0.62827	0.49357	0	0.8151	1.35238	0
Healthy	9.22203	2.12798	0	1.1643	0	0.29234		21.98073	25.97651	1.1643	9.22203	0	1.14964	0	0	0.29234	0
Healthy	1.0624	0	0.32579	0.03577	9.25899	0.74404		53.88701	0.7833	0.03577	1.0624	9.25899	7.08587	0.32502	0.32579	0.74404	0
Healthy	3.29583	0.71998	0.21002	2.27382	0.39935	1.73508		56.1964	24.03998	2.27382	3.29583	0.39935	0	0	0.21002	1.73508	0.5997
Healthy	10.3544	0.00185	0.14981	0.01026	2.58722	1.4533		13.52345	0.41165	0.01026	10.3544	2.58722	43.4971	0.28124	0.14981	1.4533	0
Healthy	0.3481	0	0.03778	0.79401	0	0.21606		67.47754	13.61368	0.79401	0.3481	0	0	0.00279	0.03778	0.21606	0
Healthy	0.0099	0.01542	0.07712	0.49621	0	0.27891		74.4461	3.50474	0.49621	0.0099	0	0	6.12487	0.07712	0.27891	0
Healthy	1.46955	0.07654	0.03983	0.23535	0	0		85.92451	3.23799	0.23535	1.46955	0	0	0.09536	0.03983	0	0
Healthy	0.47781	0	1.12635	11.5772	0	0.83259		39.96788	12.80241	11.5772	0.47781	0	12.3862	0	1.12635	0.83259	0
Healthy	0.09477	0	0.03828	1.18753	0	0.474		84.53457	3.1049	1.18753	0.09477	0	0	0.30524	0.03828	0.474	0
Healthy	4.06422	0.30473	0.06355	3.82204	12.82496	0.345		40.4931	2.38077	3.82204	4.06422	12.82496	1.26138	0	0.06355	0.345	0.59479
Healthy	0.03633	2.37795	0.1416	0.16373	0.5024	0.00659		37.61604	28.02608	0.16373	0.03633	0.5024	0.10231	0.13296	0.1416	0.00659	0.26551
Healthy	0.52504	0.20895	0.0271	0	3.45223	0.14158		88.70008	1.21727	0	0.52504	3.45223	0	0.13412	0.0271	0.14158	0
Healthy	1.29633	0	0	0	0	0		85.02589	9.98731	0	1.29633	0	0	0	0	0	0
Healthy	0.1119	0	0	0	0	0		33.15861	12.64003	0	0.1119	0	5.59844	5.06789	0	0	0
Healthy	1.88029	10.15615	5.38949	0.61576	0	1.98801		23.37735	27.24408	0.61576	1.88029	0	1.0919	0.02253	5.38949	1.98801	0
Healthy	0.0207	0.04491	0	0.00348	0.4059	0.29333		67.76955	2.36121	0.00348	0.0207	0.4059	0.56357	0.01507	0	0.29333	0
Healthy	0.05795	0.33934	0.82368	1.33508	0.62559	1.32697		26.70962	1.30462	1.33508	0.05795	0.62559	0.41167	0	0.82368	1.32697	0
Healthy	0	0.00805	0	0	0	0.08865		43.39885	1.24269	0	0	0	0	0.11188	0	0.08865	0
Healthy	0.13974	0.30983	0.75318	1.30712	0.57559	1.35079		26.66764	1.29615	1.30712	0.13974	0.57559	0.44721	0.0031	0.75318	1.35079	0
Healthy	0.14387	0.04167	1.27484	0.30566	6.46618	0.87877		62.10141	10.63404	0.30566	0.14387	6.46618	0	0.23883	1.27484	0.87877	0.25326
Healthy	0.06958	0.01599	0	0	0	0.44574		71.26837	2.38286	0	0.06958	0	0	6.04836	0	0.44574	0
Healthy	6.24797	0.21766	0.02633	0	0	0		28.53601	5.31424	0	6.24797	0	19.8205	0.0044	0.02633	0	0
Healthy	0	1.04862	0	15.67896	0.08948	0		14.95691	24.05345	15.67896	0	0.08948	0	0	0	0	0.13203
Healthy	0.18283	0.0841	0	0.11996	0	0		33.43442	22.89416	0.11996	0.18283	0	0.31863	0.02681	0	0	0.28345
Healthy	0.15278	0.00272	0	1.53779	0.0129	0.35881		67.15942	9.32184	1.53779	0.15278	0.0129	0.57034	0.03488	0	0.35881	0
Healthy	0.04945	0.10886	0.12561	0	0.00655	0.31773		51.71282	19.97007	0	0.04945	0.00655	0.10078	0.0059	0.12561	0.31773	0
Healthy	0.03594	0.47971	0.7052	2.73011	0	16.06155		20.13582	13.62097	2.73011	0.03594	0	0	0.02132	0.7052	16.06155	0.11949
Healthy	0.11783	0.04377	0.17444	3.16528	49.82144	0.71229		28.41094	5.11376	3.16528	0.11783	49.82144	0.21938	0.13238	0.17444	0.71229	0.01002
Healthy	12.1653	0	0.49268	0.15585	9.80831	0.03517		36.82398	5.50413	0.15585	12.1653	9.80831	0.59719	0.6261	0.49268	0.03517	0
Healthy	2.92516	0.24909	0	0.44665	5.1784	0		66.57883	13.18481	0.44665	2.92516	5.1784	0	1.1027	0	0	0
Healthy	0.14395	0.39866	0	0	7.43802	0		52.72574	23.4495	0	0.14395	7.43802	2.48081	0.27283	0	0	0
Healthy	0.07045	0.06824	0.33581	1.42281	0	0.10073		43.21223	16.57394	1.42281	0.07045	0	0	0.24452	0.33581	0.10073	0
Healthy	0.1369	0.03981	0	0.71732	0.29958	0.22766		13.3599	26.68844	0.71732	0.1369	0.29958	1.61759	0.26241	0	0.22766	0
Healthy	0.47257	0.27678	0.53728	0	0	0.14881		36.83866	18.59434	0	0.47257	0	0	2.38374	0.53728	0.14881	0.31227
Healthy	23.5867	0	0	0	0	0		7.33018	1.62245	0	23.5867	0	0	0	0	0	0
Healthy	0.19008	1.67016	0.45135	0.02018	12.94604	0.01638		4.37322	62.40925	0.02018	0.19008	12.94604	0.00094	0	0.45135	0.01638	0
Healthy	1.35285	0.04902	0.04811	0.22626	0	0		86.50021	3.71951	0.22626	1.35285	0	0	0.09381	0.04811	0	0
Healthy	0.43589	0.50695	1.07875	10.0094	0.68955	0.37575		6.34116	63.02564	10.0094	0.43589	0.68955	0	0	1.07875	0.37575	0.51637
Healthy	1.10727	0	0.07318	2.27586	0.10997	0.35054		48.89644	9.14405	2.27586	1.10727	0.10997	0	1.79394	0.07318	0.35054	0
Healthy	1.43863	0	0	0	0	0		85.0273	10.39772	0	1.43863	0	0	0	0	0	0
Healthy	0	0	0	0	0	0		28.92219	7.45679	0	0	0	0	0	0	0	0
Healthy	0.13301	10.37891	0.12615	4.21928	0.05627	1.30259		35.47554	17.89035	4.21928	0.13301	0.05627	0.68786	0	0.12615	1.30259	0
Healthy	0.02002	0.04678	0.01468	5.65755	0	0.86269		57.63054	3.75075	5.65755	0.02002	0	0	0.08807	0.01468	0.86269	0
Healthy	0.05613	0.03292	0	1.59574	0	0.43082		67.99629	8.78812	1.59574	0.05613	0	0.59906	0.02582	0	0.43082	0
Healthy	0.09874	0.04914	0	0.22689	0.10841	0.16662		49.33694	6.21465	0.22689	0.09874	0.10841	9.5016	0.8122	0	0.16662	0
Healthy	18.38479	1.02488	0	22.47204	5.13874	4.3854		14.75489	0.00903	22.47204	18.38479	5.13874	0.00156	0.00137	0	4.3854	0.08665
Healthy	10.66439	6.51719	0.00295	37.10326	0.14143	0.05131		0.04323	0.01216	37.10326	10.66439	0.14143	0	0	0.00295	0.05131	0
Healthy	0.00626	0	0.00339	1.18505	0	0.1701		79.67785	1.87462	1.18505	0.00626	0	3.71606	0.74444	0.00339	0.1701	0
Healthy	2.81905	0.26841	0	0.46036	5.23243	0		65.78699	13.42623	0.46036	2.81905	5.23243	0	1.16922	0	0	0
Healthy	0.49172	0.03455	3.89411	5.71942	0	0.75056		20.52414	25.23401	5.71942	0.49172	0	4.72955	0.16419	3.89411	0.75056	2.83469
Healthy	3.01543	0.10414	1.78487	0	0.0231	0.01367		69.90994	5.14667	0	3.01543	0.0231	0	0.01081	1.78487	0.01367	0
Healthy	0.02637	0.12836	0.74866	1.64562	0.02694	0.34565		43.09291	16.56852	1.64562	0.02637	0.02694	0.48831	2.67459	0.74866	0.34565	0.14545
Healthy	52.97984	2.10657	0.02092	20.49967	0	0		17.59236	0	20.49967	52.97984	0	0	0	0.02092	0	0.00199
Healthy	0	0	0	0	0.02246	0.02363		81.20998	1.59518	0	0	0.02246	0	4.11582	0	0.02363	0
Healthy	32.8765	0.01115	0.72251	0.01839	0.02571	0.03956		33.58074	12.18996	0.01839	32.8765	0.02571	0	0	0.72251	0.03956	0
Healthy	7.02995	0	0	0.02254	9.22372	0.05948		60.12419	2.77963	0.02254	7.02995	9.22372	0.65551	1.53113	0	0.05948	0
Healthy	0.10751	0.14813	0.00034	7.88279	0.03506	0.80227		37.79332	28.91133	7.88279	0.10751	0.03506	0.06024	0.02317	0.00034	0.80227	0.06303
Healthy	6.84068	4.07551	0.20777	0.82796	0	0.16258		21.07674	28.66722	0.82796	6.84068	0	0.67475	0.14937	0.20777	0.16258	0.24489
Healthy	13.31298	0.01771	0.27278	39.73562	0.00079	6.7121		26.16258	0.04346	39.73562	13.31298	0.00079	0	0.00057	0.27278	6.7121	0
Healthy	0.81935	0.39342	0.03229	0.89181	0.0997	0		59.40884	7.5777	0.89181	0.81935	0.0997	5.6916	2.34407	0.03229	0	0
Healthy	53.421	0.02684	0.06351	6.41283	0	0		28.80368	8.61385	6.41283	53.421	0	0	0.20938	0.06351	0	0
Healthy	1.00475	0	0.30666	0.02138	8.97374	0.68314		54.90497	0.89419	0.02138	1.00475	8.97374	6.85726	0.24951	0.30666	0.68314	0
Healthy	0	2.78894	0.04228	18.19568	0	5.89522		4.52602	44.73936	18.19568	0	0	0	0	0.04228	5.89522	0
Healthy	0	0	0.0557	0	0	0.14977		65.09545	18.65948	0	0	0	0	1.15184	0.0557	0.14977	0
Healthy	0.07348	0.06132	1.00071	3.44222	0	1.29672		25.21972	8.73576	3.44222	0.07348	0	6.78358	0.02693	1.00071	1.29672	0.6669
Healthy	0	0	0.3007	0.34445	6.26984	0		69.49329	5.01189	0.34445	0	6.26984	0	0.16675	0.3007	0	0
Healthy	0.05704	0.18138	0.00925	2.81889	0.83656	0.30737		41.46659	8.64569	2.81889	0.05704	0.83656	5.46605	0.05209	0.00925	0.30737	0.02098
Healthy	0	0.01836	0.59643	0.55323	0	0.0481		56.18731	20.41575	0.55323	0	0	0	2.5317	0.59643	0.0481	0
Healthy	0.0942	1.66702	0.05294	0.51871	4.2544	0.0927		38.80621	15.90515	0.51871	0.0942	4.2544	0.29304	1.04064	0.05294	0.0927	0
Healthy	0.57853	0.35948	0.12799	0.02869	6.0251	0		18.27071	32.75398	0.02869	0.57853	6.0251	1.33308	0.31386	0.12799	0	0.49229
Healthy	16.17731	1.79192	0.13928	0.18339	0.07161	0.02857		28.19344	24.17274	0.18339	16.17731	0.07161	5.77018	0.03397	0.13928	0.02857	0
Healthy	0	18.29772	0	0	1.99129	0		38.44628	5.20234	0	0	1.99129	0	0	0	0	0
Healthy	0	0.24874	0	0	5.90031	0		36.83659	36.22127	0	0	5.90031	0.12109	0.54358	0	0	0
Healthy	0	0.28513	0	5.75324	0	0.60622		44.20571	23.05903	5.75324	0	0	3.13036	0.33609	0	0.60622	0.12967
Healthy	0.03824	2.07151	16.29565	1.38242	0	1.67106		18.63199	28.0521	1.38242	0.03824	0	0.00313	0	16.29565	1.67106	0.40591
Healthy	0	0	0	0	3.49235	0		28.43816	29.12181	0	0	3.49235	0.22355	0	0	0	0
Healthy	0.06096	3.01058	0.15563	10.24806	1.44298	2.06373		24.69692	4.19186	10.24806	0.06096	1.44298	0.04777	0.14083	0.15563	2.06373	0.11759
Healthy	0.07668	0	0.11295	1.75718	0	0.25274		49.61754	11.13307	1.75718	0.07668	0	1.37603	0.59378	0.11295	0.25274	0
Healthy	0.22775	0	0	1.64179	0.28758	0		33.1389	6.27856	1.64179	0.22775	0.28758	0	0	0	0	0
Healthy	2.18514	8.11153	0	20.14801	6.80414	0.00662		4.94548	6.84785	20.14801	2.18514	6.80414	0	0.07202	0	0.00662	0.11799
Healthy	0	0	0.02539	0.12019	11.8928	0.02917		63.74033	7.82102	0.12019	0	11.8928	0.78033	1.91748	0.02539	0.02917	0.02352
Healthy	0.16177	0.03716	11.74553	7.77379	1.00323	0.69507		28.78968	17.47768	7.77379	0.16177	1.00323	0	0.04399	11.74553	0.69507	0.08685
Healthy	0	0.00826	0.15956	0.98615	0.04975	0.00994		56.44389	10.89549	0.98615	0	0.04975	0.53454	0	0.15956	0.00994	0
Healthy	0	0	0.24703	0	0	0.57405		78.23298	4.54863	0	0	0	0	0	0.24703	0.57405	0
Healthy	0.55205	0.93612	0.92191	2.41596	0	0.0612		14.95651	33.85214	2.41596	0.55205	0	1.50826	0.03789	0.92191	0.0612	0.13183
Healthy	0.09424	0.23922	0	12.2649	0.00405	1.78633		56.76372	5.72689	12.2649	0.09424	0.00405	0	0.0019	0	1.78633	0
Healthy	0.10131	0.11453	0	3.80101	7.40556	0		60.85497	4.60013	3.80101	0.10131	7.40556	0.87116	0.17636	0	0	0
Healthy	10.96675	0.01043	0.03617	18.28191	2.9293	3.44456		46.03264	5.69559	18.28191	10.96675	2.9293	0	0.25882	0.03617	3.44456	0.09905
Healthy	0	0	0	0	0	0		33.03167	50.66659	0	0	0	0	0	0	0	0
Healthy	10.1218	0.23294	1.57624	0	0.03002	0.00949		20.21896	15.82033	0	10.1218	0.03002	1.2648	0	1.57624	0.00949	0
Healthy	0	0.92349	0	1.13764	0	1.25557		35.587	8.75655	1.13764	0	0	1.44681	0	0	1.25557	0
Healthy	0	0	0.25493	0.37575	6.11149	0		69.95272	5.13883	0.37575	0	6.11149	0	0.19444	0.25493	0	0
Healthy	0.06144	0	0.00774	2.10804	0	0.12107		49.41957	0.61599	2.10804	0.06144	0	14.039	0.06719	0.00774	0.12107	0
Healthy	0.03789	0.11551	0.04867	0.73474	0.37326	0.04577		43.72766	4.4203	0.73474	0.03789	0.37326	1.77862	0.00476	0.04867	0.04577	0.22656
Healthy	0	0	1.04698	0.26293	0	0.35399		26.36118	43.36492	0.26293	0	0	1.44248	1.94292	1.04698	0.35399	0
Healthy	0	0.00336	0.82434	0.0192	0	0		39.20047	6.90806	0.0192	0	0	0.09905	0.00766	0.82434	0	0
Healthy	0.06081	0.00755	0.0061	1.53366	5.15333	0.02288		40.68302	21.62313	1.53366	0.06081	5.15333	0	0	0.0061	0.02288	0
Healthy	2.17433	0.22025	1.31285	9.0717	0	2.54096		26.95037	5.98746	9.0717	2.17433	0	11.2649	0	1.31285	2.54096	0.00638
Healthy	0	0	0	0	3.99074	0		10.37808	52.95862	0	0	3.99074	0	0	0	0	0
Healthy	0.12536	0.58749	0.29557	0.33643	0	0.87431		38.79379	11.80424	0.33643	0.12536	0	0.08334	1.33098	0.29557	0.87431	0.35254
Healthy	8.15067	12.34022	6.15808	8.05771	0.01329	3.15382		8.71721	28.76685	8.05771	8.15067	0.01329	0	0.00966	6.15808	3.15382	0.00031
Healthy	0	0	1.00457	25.09845	3.85203	1.68486		11.95072	35.29522	25.09845	0	3.85203	1.73021	0	1.00457	1.68486	0
Healthy	0	0.23627	0	0.38804	15.787	0.56061		57.7267	4.57035	0.38804	0	15.787	0	0.23708	0	0.56061	0
Healthy	0.3122	0.32792	0.16446	45.12098	0.06983	3.15901		35.20643	8.17914	45.12098	0.3122	0.06983	0	0.07912	0.16446	3.15901	0.51615
Healthy	0	0	0	0	1.28016	0		21.25678	25.86791	0	0	1.28016	0.62275	0	0	0	0
Healthy	4.40645	0	0	0	0	0		92.95383	0.58886	0	4.40645	0	0.47275	0	0	0	0
Healthy	0.25428	0.02073	0.16915	0.43598	0.01788	0.29505		33.03258	20.25348	0.43598	0.25428	0.01788	0	1.27027	0.16915	0.29505	0.04477
Healthy	0	0.98912	11.1676	2.01319	0	3.81741		19.74816	18.60829	2.01319	0	0	0	0	11.1676	3.81741	0
Healthy	2.12326	0.71498	0	0.89777	1.01208	0		45.87194	20.29995	0.89777	2.12326	1.01208	0.00844	5.95715	0	0	0
Healthy	0.25386	0.42563	0.85731	0.49436	2.8692	0.15079		15.2552	20.1204	0.49436	0.25386	2.8692	2.67562	0.21246	0.85731	0.15079	0.10367
Healthy	0.35049	0.00207	0.11113	0.33628	9.12101	0.21767		76.4265	1.74989	0.33628	0.35049	9.12101	0	0.01922	0.11113	0.21767	0
Healthy	2.12982	1.3533	0.09776	2.08671	0.5279	0.63933		55.01057	7.28483	2.08671	2.12982	0.5279	0.84927	0.01018	0.09776	0.63933	0.0082
Healthy	21.50318	0.52517	0	1.15953	0.2387	0		0.0054	0.00733	1.15953	21.50318	0.2387	0	0	0	0	0
Healthy	0	0.10617	0.00371	1.17533	0	0.00258		67.01221	10.04532	1.17533	0	0	0	0.05324	0.00371	0.00258	0.04171
Healthy	0.13315	0.03817	0.4962	0.0395	0	0.14496		51.10262	12.78713	0.0395	0.13315	0	4.38812	0.2314	0.4962	0.14496	0.02152
Healthy	0	0	2.37194	0.2987	0	0.08084		9.38307	24.11223	0.2987	0	0	9.22338	0.01243	2.37194	0.08084	0.07903
Healthy	2.27487	0	0	0	0	0		44.25744	25.17308	0	2.27487	0	0.8716	6.83995	0	0	0
Healthy	0	0	0.15482	0.68307	0	0.60541		72.37541	3.6701	0.68307	0	0	0	0.09745	0.15482	0.60541	0
Healthy	0.01913	0.02097	0	74.71421	0.08503	0.08051		5.63705	12.25174	74.71421	0.01913	0.08503	0	0	0	0.08051	0
Healthy	0.00287	0.01317	0	0	0.06535	0.25268		72.44935	5.92682	0	0.00287	0.06535	0	7.93494	0	0.25268	0
Healthy	1.4441	0.0095	0.123	2.34545	0.08298	0.57125		46.89552	8.69583	2.34545	1.4441	0.08298	0	1.8415	0.123	0.57125	0
Healthy	0.05551	0.09182	1.33077	16.66853	0	2.45602		22.05988	9.63133	16.66853	0.05551	0	1.01322	0.00493	1.33077	2.45602	0.03796
Healthy	0.04365	0	0.21959	1.15248	0	0		48.30892	4.43805	1.15248	0.04365	0	0	4.22759	0.21959	0	0
Healthy	0.01873	0	0.03537	0.23845	6.01317	0		69.74125	1.70603	0.23845	0.01873	6.01317	0	0.1197	0.03537	0	0
Healthy	0.04371	0.14143	0.20298	0.26197	0.10206	0.09277		63.76083	16.74169	0.26197	0.04371	0.10206	0.91387	1.83934	0.20298	0.09277	0
Healthy	0	0	0	0	5.03311	0.00169		74.80583	1.19331	0	0	5.03311	0	0.5632	0	0.00169	0
Healthy	10.002	0.01204	0.16277	0.02124	2.68234	1.46554		13.17162	0.36064	0.02124	10.002	2.68234	44.1381	0.30795	0.16277	1.46554	0
Healthy	0.12787	0.00567	0.1067	0.357	0	0.01977		79.74158	7.93356	0.357	0.12787	0	0	0.0369	0.1067	0.01977	0
Healthy	1.42793	0	0.07691	2.35696	0.08261	0.48817		48.36761	8.2247	2.35696	1.42793	0.08261	0	1.8845	0.07691	0.48817	0
Healthy	0	0	0.95618	2.30899	0	0.28827		6.23227	52.69141	2.30899	0	0	0	0.07083	0.95618	0.28827	0.00357
Healthy	0	1.86153	0.06338	0.00847	0	0.63289		15.17261	28.99089	0.00847	0	0	0	0.26147	0.06338	0.63289	0
Healthy	2.06596	0	0	0	0	0		72.7581	2.4951	0	2.06596	0	0	0.30887	0	0	0
Healthy	0.01973	0.03316	0.20001	3.36001	0	0.10603		53.94175	15.41146	3.36001	0.01973	0	3.23154	0	0.20001	0.10603	0.81872
Healthy	0.94828	0.09659	2.51885	9.71864	0	1.62461		21.36308	10.97435	9.71864	0.94828	0	10.8753	0.07183	2.51885	1.62461	0.49934
Healthy	0.40114	0.08462	0.49112	1.10181	2.95699	0.70642		45.5537	0.61893	1.10181	0.40114	2.95699	0.14734	0.02854	0.49112	0.70642	0
Healthy	0	0	0	5.73753	0	1.0253		51.44671	9.24188	5.73753	0	0	4.38692	0.32236	0	1.0253	0
Healthy	2.57508	0.71978	1.7036	0.00947	2.58237	0.00096		60.83211	1.25322	0.00947	2.57508	2.58237	1.51494	0	1.7036	0.00096	0
Healthy	0	0.02734	0	2.35208	0	0.35267		49.14661	20.78842	2.35208	0	0	0.95369	1.47058	0	0.35267	0
Healthy	0	0	0.50121	0	0	0		81.60447	12.59702	0	0	0	0	0	0.50121	0	0
Healthy	0.12828	0.23364	0	0.24107	6.79486	0		87.4567	3.20188	0.24107	0.12828	6.79486	0.99846	0	0	0	0.0197
Healthy	0.07432	2.54037	0.15382	0.18039	0.47151	0.00229		37.78419	27.55895	0.18039	0.07432	0.47151	0.10659	0.12716	0.15382	0.00229	0.27995
Healthy	4.44716	0	0	0	0	0		92.41809	0.71247	0	4.44716	0	0.57892	0	0	0	0
Healthy	0.33297	0.24531	2.19756	1.94488	1.32563	0.82263		42.88876	10.84138	1.94488	0.33297	1.32563	5.23708	0	2.19756	0.82263	0.03556
Healthy	0.09849	0.0856	0.08021	0	13.18045	0		47.79184	15.79548	0	0.09849	13.18045	0.00046	0.01291	0.08021	0	0.07712
Healthy	11.08874	0.37059	0.18276	69.67781	1.74319	1.56928		5.56428	0.85971	69.67781	11.08874	1.74319	0	0.50592	0.18276	1.56928	0
Healthy	0	0	0	0	0	0		89.96456	10.0355	0	0	0	0	0	0	0	0
Healthy	0.71272	0.03834	0.39877	0.37442	0.05254	0.85797		67.49216	0.37437	0.37442	0.71272	0.05254	0.00327	0.03187	0.39877	0.85797	0
Healthy	0	0.00611	0.24125	5.38755	17.948	0.68907		45.12407	4.17975	5.38755	0	17.948	6.91658	0.26698	0.24125	0.68907	0
Healthy	0.2299	0	1.24965	4.06155	3.29489	0.37538		18.2337	46.9449	4.06155	0.2299	3.29489	0	0.08659	1.24965	0.37538	1.66741
Healthy	0.63191	10.03233	0.08468	43.01117	0.007	13.65264		19.29977	4.93507	43.01117	0.63191	0.007	0.54962	0	0.08468	13.65264	0.55315
Healthy	0.28946	0.2402	0.03294	0	3.3319	0.13159		88.69313	1.1232	0	0.28946	3.3319	0	0.12364	0.03294	0.13159	0
Healthy	0.0817	0	0.02227	0.00501	4.35275	0		68.76387	4.78335	0.00501	0.0817	4.35275	0	0.22215	0.02227	0	0
Healthy	0.11282	0	0.16376	0.63734	6.39918	0.18241		76.80037	3.20027	0.63734	0.11282	6.39918	0	0.24043	0.16376	0.18241	0
Healthy	0.33793	0.16751	3.86344	0	0.03374	0.20699		74.61544	4.68736	0	0.33793	0.03374	0	0	3.86344	0.20699	0.14209
Healthy	0.12264	3.59693	0.05897	82.27235	3.79897	0.01783		0.00098	0	82.27235	0.12264	3.79897	0	0	0.05897	0.01783	0
Healthy	0.37266	0.10334	0.01473	0.28799	5.36792	0.10737		29.7614	18.0677	0.28799	0.37266	5.36792	0	0	0.01473	0.10737	0.29432
Healthy	9.25016	2.02082	0	1.0323	0	0.21404		20.81371	23.78686	1.0323	9.25016	0	0.78058	0	0	0.21404	0
Healthy	0	0.12598	0.08408	0.09429	0.02104	0.01329		65.38115	17.02541	0.09429	0	0.02104	0.83682	1.01387	0.08408	0.01329	0
Healthy	0.00847	0	0.15339	0.65029	6.56133	0.15168		76.64969	2.90274	0.65029	0.00847	6.56133	0	0.27881	0.15339	0.15168	0
Healthy	1.2703	0	0	0	0	0		85.3343	11.07682	0	1.2703	0	0	0	0	0	0
Healthy	0.01169	0	0	1.12602	0	0.14674		79.53804	1.79869	1.12602	0.01169	0	3.49832	0.66299	0	0.14674	0
Healthy	0.06093	0.06632	0.79394	0.00479	7.11171	0.02408		68.81317	10.52948	0.00479	0.06093	7.11171	0	0.59019	0.79394	0.02408	0
Healthy	0	0	5.53233	0	0	0		8.87961	25.01244	0	0	0	0	0	5.53233	0	0
Healthy	0	0.07253	0.17047	0.79582	0	0.51706		68.07938	3.72808	0.79582	0	0	0	3.16566	0.17047	0.51706	0
Healthy	0	0	0.61706	26.32632	0.97429	0.15421		42.32132	13.24522	26.32632	0	0.97429	0	0.0302	0.61706	0.15421	0.18783
Healthy	46.2181	0.45277	0	0.42654	2.62762	0.26112		17.13393	13.04614	0.42654	46.2181	2.62762	0	0	0	0.26112	0
Healthy	0	0	0.83493	0	3.77341	0		31.18262	16.41367	0	0	3.77341	0	0.01848	0.83493	0	0
Healthy	0.12448	0.04798	0	1.42318	0	0.33535		66.94484	9.68889	1.42318	0.12448	0	0.613	0.03135	0	0.33535	0
Healthy	2.96792	31.36283	0	19.4366	0	0		29.09236	4.22227	19.4366	2.96792	0	0	0	0	0	0.52212
Healthy	0	0	0	0.06069	3.39638	0		78.30171	0.93925	0.06069	0	3.39638	0	0.24272	0	0	0
Healthy	1.36828	1.75406	0.1176	0.08437	0.00409	0.07146		11.19898	1.93123	0.08437	1.36828	0.00409	0.07494	0.03776	0.1176	0.07146	0
Healthy	0.00382	0	0	1.03817	0	0.16928		77.72654	1.78451	1.03817	0.00382	0	3.31364	0.61221	0	0.16928	0
Healthy	9.70494	0.76396	0.03863	8.5171	3.26356	0.60692		3.41382	28.71503	8.5171	9.70494	3.26356	0.20848	0.11923	0.03863	0.60692	0.00798
Healthy	0.35016	0.28896	0.10789	0.11551	7.99145	0.02603		65.93321	6.16773	0.11551	0.35016	7.99145	0	0.23837	0.10789	0.02603	0
Healthy	0	0.24641	3.98076	0.17431	0	0.26738		50.38809	16.81433	0.17431	0	0	2.41126	0.61436	3.98076	0.26738	0
Healthy	0	0.43452	0.018	0.51653	0.00348	0.15496		41.31056	47.57206	0.51653	0	0.00348	0.00398	0.51012	0.018	0.15496	0.02288
Healthy	0.09977	0.31146	0.08439	0.31313	0.01984	0.12646		46.81643	23.82442	0.31313	0.09977	0.01984	0	0.47825	0.08439	0.12646	0.06082
Healthy	93.0192	0	0	0.46948	0	0		1.1413	0.01354	0.46948	93.0192	0	0	0	0	0	0
Healthy	4.29249	0.10304	0.01656	29.83937	0.3593	3.12873		25.0087	2.8685	29.83937	4.29249	0.3593	0	2.0569	0.01656	3.12873	0.04863
Healthy	10.5315	0.15555	0	0.04196	7.9812	0.15188		68.47564	1.94569	0.04196	10.5315	7.9812	0	0.15486	0	0.15188	0
Healthy	0.01975	0.00767	0.58298	0.71941	0.01074	0.02948		40.52547	33.84257	0.71941	0.01975	0.01074	2.723	0.00493	0.58298	0.02948	0
Healthy	0.10401	0	0	0.07404	3.13852	0		79.12686	1.03188	0.07404	0.10401	3.13852	0	0.20149	0	0	0
Healthy	0	0.03412	0.44223	1.08945	11.05788	0.33845		33.81915	5.9834	1.08945	0	11.05788	0.00243	1.89767	0.44223	0.33845	0
Healthy	12.68249	4.12149	1.27898	1.52191	0	0.44865		29.0804	32.32899	1.52191	12.68249	0	3.38392	0.00054	1.27898	0.44865	1.2498
Healthy	1.01134	0.53403	0.41512	0.95772	5.5288	0.34871		19.28679	43.51158	0.95772	1.01134	5.5288	0.18866	0.07638	0.41512	0.34871	0.2206
Healthy	1.41538	0.11616	0.09088	0.48315	0.03733	0.27309		80.16345	5.22437	0.48315	1.41538	0.03733	0.39541	1.78378	0.09088	0.27309	0.03436
Healthy	0.21117	0.09233	0.72617	3.26327	10.42568	0.02224		6.89033	8.2559	3.26327	0.21117	10.42568	0	0	0.72617	0.02224	0
Healthy	0	0	0	0	0	0		33.00049	50.66676	0	0	0	0	0	0	0	0
