group	Streptococcus	Ruminococcus_B	Clostridium_Q	Longicatena	Muricomes	Eisenbergiella	Schaedlerella	Erysipelatoclostridium	Gordonibacter	Eggerthella	Prevotella	Ruminococcus_H	Barnesiella	Mediterraneibacter	Anaerobutyricum	Blautia_A	Parasutterella	Clostridium_Q	Muricomes	Anaerotruncus
Healthy	0.29615	0.02744	0	0.00486	0	0.00666	0	0	0.10311	0.01249	0	1.27973	0	0.24453	0.19987	0.36115	0.0078	0	0	0.03983
Healthy	0.31688	0.03811	0	0	0	0	0	0	0	0	0.02165	5.29828	0.84195	0.85903	0.77112	0.67249	0.0461	0	0	0
Healthy	0.02025	0	0.02063	0	0	0	0	0	0	0	0	0	3.16073	1.62957	0	0	0	0.02063	0	0
Healthy	0	0	0.63739	0	0	0	0	0	0	0	0	0	3.2257	0.04984	0	0	0.38935	0.63739	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.21739	1.6003	0	0	0	0	0	0	0
Healthy	0.56117	0	0	0.11357	0	0	0	0	0	0	19.16408	0.08778	0	4.60224	5.61766	5.02823	0	0	0	0
Healthy	0.08341	0	0	0	0	0	0	0	0	0	0	0	2.52544	0.10122	0	0.13979	0.177	0	0	0
Healthy	0.05612	0	0	0	0	0	0	0	0	0	0	0	2.66486	0.13147	0	0.122	0.21624	0	0	0
Healthy	0	0	0	0	0	0.01091	0	0	0	0	0	0.70106	5.26648	1.72564	0	0.00957	0.03166	0	0	0
Healthy	0.43878	0	0	0	0	0	0	0	0	0	0	1.82117	0	0.11963	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.40013	0	0.03619	0.04986	0.01045	0.00178	0	0	0
Healthy	9.16246	0.9565	1.83388	0.19375	0	0	0	0.12614	0	0	0	0	0	0.84175	0	0.01188	0	1.83388	0	0
Healthy	0.36728	0	0	0	0	0	0	0	0	0	2.47081	27.1605	1.09078	1.72718	1.04451	2.54985	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	46.9053	0	0.11792	0	0	0	0	0	0	0
Healthy	0.06844	0	0	0	0	0	0	0	0	0	0	0	2.64309	0.1321	0.01118	0.14263	0.21496	0	0	0
Healthy	0.09177	0	0.15708	0	0.10729	0.01162	0	0	0	0	0	0	2.63282	1.24277	0	0	0.06696	0.15708	0.10729	0
Healthy	0.06962	0	0	0	0	0	0	0	0	0	0	6.81986	4.17797	0.53251	0.07356	0.1511	0	0	0	0
Healthy	0	0	0	0.00781	0	0	0	0	0	0	0	1.47426	6.67597	0.03158	0	0	0.02779	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.76927	0.54528	0	0.03383	0.21308	0.06579	0	0	0	0
Healthy	0.08386	0	0.0205	0.02778	0	0	0	0	0	0	0	2.03252	2.06633	0.08791	0.07158	0.11263	0.00293	0.0205	0	0.04394
Healthy	0.30885	0.07344	0	0	0	0	0	0.16383	0	0	0.07335	0.07188	0	0.03226	2.63659	0.51415	0.00066	0	0	0
Healthy	0.01933	0	0	0	0	0	0	0	0	0	30.2506	2.43968	0.08498	0.10676	0.381	0.23064	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.14173	0	0	0.00557	0	0	0	0	0	0	0	0.89045	5.73988	0.09248	0.08009	0.04383	0.14799	0	0	0
Healthy	0.27774	0.00965	0	0.00208	0	0	0.00391	0	0.01763	0.00414	0	4.99371	2.38989	0.01235	0.94915	0.35329	0.0141	0	0	0
Healthy	0	0.27976	0	0	0	0	0	0	0	0	0	0	0	0.0473	0	0	0	0	0	0
Healthy	0.04004	0	0	0	0	0	0	0	0.0207	0	4.16846	3.99589	0.88332	0.19432	0.79835	0.60587	0.00148	0	0	0.01184
D015212	0.00106	0.0585	0.00653	0.02948	0	0.72469	0	0	0	0	0	0	0	0.02431	0	0	0.00351	0.00653	0	0
Healthy	0.03315	0	0	0	0	0	0	0	0	0	0	4.31238	4.27036	1.23055	0.32514	0.56647	0.03347	0	0	0
Healthy	0.02304	0	0	0.0017	0.01412	0	0	0	0	0	0	0.75387	8.19785	0.61975	0.28758	0.33394	0.00369	0	0.01412	0
Healthy	0.32553	0	0	0	0	0	0	0	0	0	0	1.78843	0	0.13863	0	0.03113	0	0	0	0
Healthy	0	0.15614	0	0.06253	0.00109	0	0.00839	0	0	0	0	0.01163	5.33909	0.92876	0.43875	0.42918	0	0	0.00109	0
Healthy	0	0	0	0	0	0	0	0	0	0	10.99475	3.4248	0	0.50541	0.26351	0.22827	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.48462	0.12952	0.09302	0.06148	0.22072	0.06726	0	0	0
Healthy	0.11943	1.98063	0.21123	0.05188	0.02005	0.00708	0.17242	0	0.02024	0.06995	0	0.92688	3.6097	0.0311	0.01414	0.11879	0	0.21123	0.02005	0
Healthy	0	0	0.01516	0.11701	0.0285	0.05273	0	0	0.16385	0.01827	0	1.99102	0	0.69556	0	0.13977	0	0.01516	0.0285	0
Healthy	0	0.37717	0.01571	0.00218	0.00229	0	0	0	0	0	44.56042	0	3.94776	0.22041	0.24857	0.13089	0	0.01571	0.00229	0.01491
Healthy	1.56746	0	0	0	0	0	0	0	0	0	18.44766	0	0.0929	0.69611	0.44294	0.20241	0	0	0	0
Healthy	0.66777	0.01985	0.02355	0.02432	0.0041	0	0	0	0.02117	0	0	4.38688	2.26174	0.51034	0.85649	1.48685	0.32375	0.02355	0.0041	0.03143
Healthy	0.3917	0	0	0.02879	0	0	0	0	0	0	1.87086	7.62291	2.17235	1.00275	1.29556	0.65772	0.01279	0	0	0
Healthy	0.19158	0	0	0	0	0	0	0	0	0	71.33699	0	0.38183	0.11815	0.04764	0.11548	0.04169	0	0	0
Healthy	0.18325	0.0205	0.10196	0.04388	0.00895	0	0.00016	0	0.01387	0.00087	0	7.9312	1.21827	0.70531	0.27709	0.28038	0.36764	0.10196	0.00895	0.00625
Healthy	0.34729	0.0091	0	0	0	0	0	0	0	0	0	0.434	1.75732	0.5351	0.04022	0.08895	0.00524	0	0	0
Healthy	0	0	0	0.02267	0	0	0	0	0	0	0.00788	6.65887	0	0.57701	0.34848	0.17709	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	31.91189	0.03698	0	0	0.0625	0.17628	0	0	0	0
Healthy	0.08211	0	0	0	0	0	0	0	0	0	43.91144	0.01799	0	0.56024	0.02183	0.1324	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	32.72713	0.80933	1.32876	0.13552	0	0	0.02525	0	0	0
Healthy	0.00526	0.01373	0	0	0	0	0	0	0	0	1.53426	0.8473	3.41972	0.6039	0.01955	0.15549	0.0008	0	0	0
D015212	44.6591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.8535	0	0	0.52628	0	0	0	0	0	0	13.31218	16.6394	0	3.0499	3.84222	1.61213	0	0	0	0
Healthy	0.43095	0	0	0	0	0	0	0	0	0	0	0	3.55246	0.65666	0	0.05367	0.06619	0	0	0
Healthy	0.23069	0.04587	0	0.02318	0	0	0	0	0.09072	0.0052	0	1.26449	0	0.00388	0.23065	0.38599	0.08297	0	0	0.05539
Healthy	0.00191	0	0	0	0	0	0	0	0	0	29.073	3.2217	1.58612	0.57207	0.40395	0.17192	0.00992	0	0	0
Healthy	4.45262	0	0	0	0	0	0	0	0	0	9.77201	0.66312	0	4.13206	8.15005	10.946	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.35876	6.7209	0.39337	0	0	0.07824	0	0	0
Healthy	0.01432	0	0	0.02979	0	0	0	0	0	0	76.5522	0	1.02244	0.01404	0.08203	0.04795	0	0	0	0
Healthy	0.01773	0.00557	0	0	0	0	0	0	0.019	0	0	0	1.13566	0.25562	0.26941	0.17976	0.00099	0	0	0
Healthy	0.01997	0	0	0	0	0	0	0	0	0	0	0	0.46171	0.24559	1.25756	0.27917	0	0	0	0
Healthy	0.37943	0	0	0	0	0	0	0	0	0	6.45476	6.13945	0	0.85549	0.20882	2.00881	0	0	0	0
Healthy	0.08935	8.21904	0	0.00627	0	0	0	0.27432	0	0	0	1.83561	2.51975	0.19452	0.11784	0.12944	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	44.49039	0	3.54289	1.61304	0	0.00382	0	0	0	0
Healthy	2.60608	0	0	0	0	0	0	0	0	0	0	1.86635	3.67387	1.05214	0.18036	0	0	0	0	0
Healthy	0.00661	0.00286	0.06142	0.0124	0.23304	0.00043	0	0	0	0	0	0.72469	0	2.34157	0.07717	0.27309	0.56031	0.06142	0.23304	0.0175
Healthy	0.87776	0	0	0	0	0	0	0	0	0	0	0.82341	0	0	0.00793	0.15712	0	0	0	0
Healthy	0.00317	0.12714	0.05254	0	0	0	0	0	0	0	0	0	0	0.04519	0.00141	0.02483	0.02592	0.05254	0	0
Healthy	0.17678	0.00781	0	0.00303	0.00081	0.00024	0.00276	0	0	0	0	2.25946	0	0.16532	0.37004	0.17699	0.01676	0	0.00081	0
Healthy	0	0.00355	0	0.29707	0	0.0581	0	0	0	0	0	0	0	0.4794	0	0.19419	0.1559	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.57861	0.41346	0.88561	0	0	0	0	0	0
Healthy	0	0.00911	0.14772	0.11423	0.30212	0	0	0.05964	0	0	0.00782	0	0	0.09043	0.03028	0.03584	0.35406	0.14772	0.30212	0
Healthy	0.00396	0	0	0	0	0	0	0	0	0	0	0.6431	5.46903	0.24085	0.01946	0.08093	0.01043	0	0	0.05243
Healthy	0.27112	0	0	0	0	0	0	0	0	0	0	1.64954	0	0.08128	0.99656	0.23606	0.01562	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.10111	0	0	4.13164	0.82337	1.16325	0.61511	0.35319	0.00297	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	33.03401	0.80134	1.327	0.16949	0	0	0.0279	0	0	0
Healthy	0.09454	0	0.00184	0	0	0	0	0	0	0	10.05404	4.78444	0.78059	0.50984	0.04993	0.14472	0	0.00184	0	0
D015212	0	0.83749	0	0.01601	0	0	0	0	0	0	0	0	0	0.66684	0	0	0	0	0	0
Healthy	0	0.12864	0	0.23297	0.00499	0	0	0	0	0	0.03206	10.3071	0	0.03783	0.33232	0.0864	0.0386	0	0.00499	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.23732	10.9391	2.38045	0.08433	0.62483	0.17555	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.13739	1.13016	0.50223	0	0	0	0	0	0
Healthy	0	0.57656	0	0.03309	0	0.00175	0	0	0	0	0	0	0	0.33265	0	0	0.14634	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.19812	0	0.27919	0.01674	0.01328	0	0	0	0.00657
Healthy	3.55343	0	0	0.00143	0.01241	0.01741	0.013	0	0.17871	0.03804	0.11106	3.44129	4.20901	0.00556	1.62376	0.97854	0.05072	0	0.01241	0.00152
Healthy	0.02207	0.01201	0	0	0	0	0.00969	0	0	0	0.11496	0.00843	1.15786	0.81899	0.49462	0.33775	0	0	0	0
Healthy	0.04988	0	0	0	0	0	0	0	0	0	0	3.06533	0	0.33845	0.47892	0.36305	0.01362	0	0	0
Healthy	0.20831	0	0	0	0	0	0	0	0	0	0	0	1.09314	0.33886	0	0.09209	1.18589	0	0	0
D015212	0.24276	0	0.20194	0.08168	0.07034	0.27033	0	0	0	0	0	0.32018	0	0	0	0	0	0.20194	0.07034	0.39293
Healthy	0	1.27415	0.00605	0.00875	0	0	0	0	0	0	0	0	0	0.05815	0	0.00107	0	0.00605	0	0
Healthy	0.03471	0.02827	0	0.26057	0.08069	0.19247	0	0	0	0	0.32345	0	0.34951	2.46986	0.12353	0.02603	0	0	0.08069	0
Healthy	0.0334	0	0	0	0	0	0	0	0	0	0	0	0.70246	0.10943	0.31462	0.09936	0	0	0	0
Healthy	0.18472	0.00886	0	0	0	0	0	0	0	0	0	5.46414	0	0.0322	1.2367	0.85012	0.07643	0	0	0
Healthy	0	0	0	0.00528	0	0	0	0	0	0	0	1.14158	5.47357	0.20794	0	0	0.02878	0	0	0
Healthy	0	0.01662	0.00187	0	0.01078	0	0	0	0	0	0	4.16286	0	0.21747	0.02323	0.11846	0.78648	0.00187	0.01078	0.02158
Healthy	0.45064	0	0	0	0	0	0	0	0	0	0	0	3.75666	0.38247	0	0.07617	0.04875	0	0	0
Healthy	0.1529	0.01789	0	0	0	0	0	0	0	0	0	9.59689	2.41203	0.5504	0.53145	1.07145	0	0	0	0
Healthy	0	0.00288	0	0	0	0.03405	0	0	0.01951	0	0	0.5331	0	0.00744	0.02614	0.04104	0.01398	0	0	0.0868
Healthy	0	0	0	0	0	0	0	0	0	0	11.312	0	4.57761	3.837	1.36367	0.19558	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	11.7915	0.11494	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.01675	0	0	0	0	0	0	0.57758	0.52875	0.82782	0	0	0	0	0.01675	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.34553	4.53582	0	0.4838	0	0	0	0	0
Healthy	0	0	0	0.03583	0	0	0	0	0	0	0	6.92887	0	0.60094	0.39094	0.19088	0	0	0	0
Healthy	0	0	0	0	0.01084	0	0	0	0	0	0	1.31791	2.96194	0.30832	0	0	0.08668	0	0.01084	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	2.96823	0	0.7017	0.34607	0	0	0	0
Healthy	4.93871	0.09986	0	0.03083	0	0	0	0.19245	0	0	0.64249	25.4048	0.03717	0.63146	2.09622	1.59182	0.01024	0	0	0
Healthy	0	0.05644	0	0	0.02346	0.16692	0	0	0	0	0	0	2.76464	0.01774	0	0.01225	0	0	0.02346	0
D015212	0.33921	0.30767	0.10317	0.62424	0.01563	0.03345	0.17002	0.03095	0.00728	0	0	0	0	0.07999	0	1.45642	0.4972	0.10317	0.01563	0.16946
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.23332	1.042	0.1164	0.00911	0.06034	0.39274	0	0	0
D015212	1.62694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.65226	5.73539	0.1638	0.22113	0.52659	0	0	0	0
Healthy	0.06142	0.00753	0	0	0	0	0	0	0	0	0.50481	0.00228	0.93127	1.36706	0.63327	0.44666	0	0	0	0
Healthy	0.03581	0	0	0	0.00055	0	0	0	0.02237	0	40.8438	0.14663	0	0.00522	0.77876	0.26691	0.00215	0	0.00055	0
Healthy	0.07486	0	0.01813	0.04591	0	0	0	0	0	0	0	1.96721	2.04444	0.12152	0.05268	0.08202	0.00697	0.01813	0	0.05164
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	48.6163	0	0	0	0	0	0
Healthy	0.00642	0.00161	0	0.00512	1.12207	0	0	0.06276	0.0099	0.00992	0	0.02693	0	0.53861	1.12242	0.19873	0	0	1.12207	0
Healthy	0.00464	0	0	0	0	0	0	0	0	0	0	5.93273	5.5555	1.17737	0.5294	0.65583	0.01398	0	0	0
Healthy	0.10861	0.0024	0	0	0	0	0	0	0	0	0	0.80139	0	0.67769	0.07329	0.0508	0.00676	0	0	0
Healthy	0.25786	0.34307	0	0	0	0	0	0	0.03336	0.00223	0	31.3138	0.15957	0.09996	5.107	2.10944	0	0	0	0
Healthy	0.01188	0	0	0	0	0	0	0	0	0	0	0.32924	2.63386	0.00538	0.01951	0.04978	0.16304	0	0	0.01299
Healthy	0	0	0	0	0	0	0	0	0	0	9.0963	0	0.17882	2.43794	1.29905	0.97151	0	0	0	0
Healthy	0.00705	0	0	0	0	0	0	0	0	0	0	5.58772	0.51022	0.44931	0.12885	0.26865	0.02763	0	0	0
Healthy	0.02324	5.49413	0	0.0162	0.10883	0	0	0.21058	0	0.00107	0	0	0	0.24765	0	0	0	0	0.10883	0
Healthy	0	0.53324	0	0.04636	0	0.01019	0	0	0	0	0	0	0	0.16015	0	0	0.1421	0	0	0
Healthy	0.03822	0	0.10582	0	0	0	0	0	0	0	0	0	0.50544	0.26059	0.42255	0.10494	0	0.10582	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.66024	1.34619	0.65706	0	0.12434	0.34289	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.03179	0	0	0.07661	1.73845	1.3178	0	0.00225	0.0115	0	0	0
Healthy	5.45463	1.13155	0	0	0	0	0	0	0	0	0.01874	0	0	0.30259	0.58624	0.52792	0	0	0	0
Healthy	0.05352	0	0	0	0.05337	0	0	0	0	0	0	0.27763	0.7093	0.06565	0	0.0467	0.02515	0	0.05337	0
Healthy	0.00438	0	0	0	0	0	0	0	0	0	0	1.18423	0	0.12393	0.00941	0.01693	0	0	0	0.01489
Healthy	1.5188	0.02533	0	0.00588	0	0	0	0	0	0.00809	0	5.73724	3.37801	1.82267	1.66685	1.20918	0.00146	0	0	0
Healthy	0.01091	0	0	0	0	0	0	0	0	0	0	1.06802	3.01774	0	0.0462	0.04165	0.22596	0	0	0
D015212	1.90246	0	6.0155	0.01379	3.68613	1.72232	0	0.00167	0	0	0	0	0	0.02186	0	0	0	6.0155	3.68613	0
Healthy	3.59735	0.11086	0	0	0	0	0	0	0	0	0	3.73209	0.27709	0.01381	10.7726	0.22406	0.06749	0	0	0
Healthy	0.65103	0.0643	0	0.02193	0	0	0	0	0.07901	0	0	2.26239	1.48031	0.26212	0.73469	0.27479	0	0	0	0
Healthy	0.00938	0	0	0	0	0	0	0	0	0	39.53481	0.19981	0	1.97136	0.01539	1.10572	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.17888	1.08249	0.52464	0	0	0	0	0	0
Healthy	0.04397	0.00605	0	0	0	0	0	0	0	0	0	0.60929	0	0.1095	0	0.1415	0.03423	0	0	0.0263
Healthy	0	0	0	0.62672	0	0	0	0	0	0	2.11984	3.5281	0	0.66879	2.48964	2.39639	0	0	0	0
D015212	0.19792	0.07444	0.03376	0.1185	0.06495	0.00775	0.0059	0	0.19432	0.08689	0	0	0.1595	0.02437	3.92879	1.64751	0.0327	0.03376	0.06495	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.25199	0	0	0	0	0	0	0	0	0	0	2.0723	4.74711	0.01922	0.38209	0.11125	0	0	0	0
D015212	0.17302	0.00349	0.34784	0.02372	0.04453	0	0.02427	0.01208	0.02998	0.0005	0.63938	0	0	0.16246	0.31098	0.19547	0	0.34784	0.04453	0.01248
Healthy	0.02754	0	0	0	0	0	0	0	0	0	0	2.04145	2.64713	0.23139	0	0.06908	0.00596	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.00353	2.85085	2.19943	0	0.0636	0.20211	0	0	0
Healthy	0.02264	2.91219	0.01235	0.01769	0.12559	0.01913	0	0	0	0	0.00648	4.64948	8.07389	0.13568	2.14575	0.29038	0	0.01235	0.12559	0.00199
Healthy	0	0	0	0	0	0	0	0	0	0	3.52148	1.24484	0	2.45937	8.33886	3.92601	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.89186	6.62134	0.13825	0.93634	0.46752	0.44228	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.21589	0.80363	2.09705	0	0	0	0	0	0
Healthy	0	0.09202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.50576	0	0	0.03563	0	0	0	0	0	0	0.26595	5.68242	0.95902	2.08485	0.11678	0.3463	0.12305	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.57552	0.10527	0.48238	0.15958	0.21441	0	0	0	0
D015212	0.26223	0.40329	0.00708	0.00355	0.00908	0.00605	0.0043	0.00989	0.02283	0.00151	0.00066	0	0	0.27648	0.32476	1.29892	0.22811	0.00708	0.00908	0.00209
Healthy	0	0.00834	0	0	0	0	0	0	0	0	43.7728	0	0.93218	0.01296	0.03859	0.28234	0	0	0	0.0227
Healthy	0.01962	0.64216	0.00987	0.04555	0.00081	0.00659	0.03085	0	0	0	48.8652	0	0	0.0266	0.2298	0.5596	0	0.00987	0.00081	0.00949
Healthy	0.20013	0.09756	0	0.01196	0	0	0	0	0	0	0.24672	8.81265	0	0.26985	0.6931	0.14915	0.02403	0	0	0
Healthy	0	0.04137	0	0	0	0	0	0	0	0	0	0.76696	1.30712	0.10377	0	0.07002	0.0748	0	0	0
Healthy	0.0135	0.05284	0	0.00052	0	0	0	0	0	0.01197	0	0	0	0.05948	0	0	0	0	0	0
Healthy	0.57766	0	0	0	0	0	0	0	0	0	0	0	3.59929	0.58771	0	0.02035	0.04503	0	0	0
Healthy	0.06916	0	0	0	0	0	0	0	0	0	0	0	2.14425	0.00824	0	0.03159	0.00215	0	0	0
Healthy	5.65207	0	0	0	0	0	0	0	0	0	0.01992	4.22785	3.57931	0.21469	3.41432	1.9417	0.13331	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.42082	0	0.1218	0.65774	0.1578	0	0	0	0
Healthy	4.22231	0	0.33454	0	0.02454	0	0	0	0.00428	0	0	22.0613	0	0.03402	1.34397	1.61201	0.04844	0.33454	0.02454	0.01038
D015212	0.08381	5.86642	0.69655	1.28833	0.00266	0	0	0.12724	0	0.442	0	0	0	2.53483	0	3.48319	0	0.69655	0.00266	0
Healthy	0.32549	0.00953	0	0	0	0	0	0	0	0	0	0.44518	1.7125	0.64108	0.05328	0.14277	0.01707	0	0	0
Healthy	0.42998	0.25699	0.39879	0.98681	0.11371	0	0	0.00373	0.00095	0.00945	0.00809	0	0	0.03696	0.10296	0.45797	0	0.39879	0.11371	0.055
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.46077	0	0.1201	0.80211	0.08256	0.08213	0	0	0
D015212	0.5014	0.07403	0.27278	0.04215	0.01113	0.04212	0.10738	0.02769	0.09281	0.00507	0	0	0	2.88086	1.24303	1.16021	1.26373	0.27278	0.01113	0.01149
Healthy	0.81377	0	0	0	0	0	0	0	0	0	0	25.3458	0	3.78048	0	1.53419	0	0	0	0
Healthy	2.27089	0.15248	0	0.01438	0	0	0.00714	0	0	0.05986	0	17.7746	0.40971	1.98295	3.03968	1.33883	0.05476	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.67196	1.12093	0.00717	0.03064	0.48358	0	0	0	0
Healthy	1.33874	0.00305	0	0.00177	0.02962	0.21283	0	0.01324	0.09606	0.01242	0.01418	0	0.35006	0.06567	0.15389	0.10095	0.00555	0	0.02962	0.91605
Healthy	0.16507	0	0	0.04045	0	0	0	0	0	0	0.33275	1.97389	11.4248	1.60657	0	0.09467	0.01495	0	0	0
Healthy	2.9345	2.71147	0.00185	0.03437	0	0	0.16556	0.00638	0	0.00062	0	5.01607	0	1.218	2.1304	0.57061	0	0.00185	0	0.0392
Healthy	0.13567	0	0	0	0	0	0	0	0	0	0	0.95273	5.73074	0.05384	0.07525	0.04873	0.16598	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	10.08932	0.77399	0	0	0.20075	0.10002	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	24.9152	3.51893	0.60253	0.39496	1.2746	0.49368	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	19.5973	0	4.21419	1.97253	0.62439	0.17688	0	0	0	0
Healthy	0	0.12339	0.02248	0	0	0	0	0	0	0	0	0	0	0.04244	0.00289	0.02448	0.03171	0.02248	0	0
Healthy	0.28125	0	0	0	0	0	0	0	0	0	6.34823	6.47389	0	0.70346	0.20133	2.4624	0	0	0	0
Healthy	0.36739	0	0.05353	0.00579	0.02981	0.29348	0	0	0	0	0	4.73254	1.91483	0.02546	0.1544	0.32664	0	0.05353	0.02981	0.03007
Healthy	0.00659	0	0	0.00941	0.00053	0	0.00094	0	0	0	0	0.01128	0	0.66878	0.22315	0.26237	0.00256	0	0.00053	0.00332
Healthy	0.20558	0.03506	0	0.02597	0	0	0	0	0.10765	0.01019	0	1.24122	0	0.31853	0.23247	0.36255	0.10726	0	0	0.02251
Healthy	0.22678	0	0	2.2096	0	0	0	0	0	0	54.3964	1.13568	0.22399	0.38162	0.62824	0.49972	0.00299	0	0	0
Healthy	0.90812	0.02965	0	0.00276	0	0	0	0	0	0	0.07067	6.69577	1.07322	0.97042	0.63207	0.43443	0	0	0	0
Healthy	0.08943	0	0	0	0	0	0	0	0	0	0	5.01446	0	0.10104	1.70196	0.50022	0.06174	0	0	0
Healthy	0	0.00432	0	0.01475	0	0.00207	0	0	0.00125	0	0.14091	0.04014	4.51685	0.0121	0.44997	2.16521	0.00135	0	0	0.01662
Healthy	0.14492	0	0	0	0	0.01784	0	0	0	0	2.41538	0.09961	3.55757	3.73922	0.01262	0.50431	0.03783	0	0	0
Healthy	0.64442	0	0	0	0	0	0	0	0	0	0	0.66056	0	0.18531	0.00216	0.16023	0	0	0	0
Healthy	0.17283	12.8392	0.05847	0.00481	0.04117	0.18496	0	0.08048	0	0.00015	0.02464	0	0	0.01241	0	0	0	0.05847	0.04117	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.01034	0	0.16163	0.3371	0.04156	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.05486	0	1.588	0.23853	5.26659	2.78928	0	0	0	0
Healthy	1.75094	0	0	0	0	0	0	0	0	0	0	0	0	0.00652	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	56.9411	0.55376	0.04283	0.203	0.08972	0.06539	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.03527	0	0.03704	0	0	0.0663	0	0	0
Healthy	1.12902	0	0	0	0	0	0	0	0.00831	0	0	4.00083	1.80916	0.75319	0.60429	0.47576	0.00395	0	0	0
Healthy	0.11284	0	0	0	0	0	0	0	0	0	31.66929	1.64929	1.93787	0.38733	0	0.04077	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	11.0077	0.05117	1.55259	2.00375	2.58272	0	0	0	0
Healthy	0.22115	2.20216	0	0.20958	0.13191	0	0	0.04997	0	0	0	0	0	0.27263	0	0.11761	0	0	0.13191	0
Healthy	0.06014	0	0	0.01595	0	0	0	0	0	0	0	10.9391	3.40687	3.10095	0	0.18143	0.0696	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02362	0.07774	0.0521	0.00248	0	0	0
Healthy	0.00207	0.04352	0	0	0	0	0	0	0	0	0	0.00874	2.98424	0.03345	0.07446	0.2434	0.06265	0	0	0
Healthy	0.28563	0	0.00089	0	0.00053	0	0	0	0	0	28.5028	0	0	0.29018	1.34108	0.46681	0	0.00089	0.00053	0
Healthy	0.09394	0	0	0	0	0.27878	0	0	0	0	4.60795	0	6.76741	5.71752	0.40161	0.52378	0	0	0	0
Healthy	0.36756	0.06189	0.17328	0	0.01686	0	0	0.03952	0	0.06253	11.9298	3.62361	0	0.68097	0	0.42368	0	0.17328	0.01686	0
Healthy	0.03604	0.0115	0	0.01268	0	0	0	0	0	0	0	0.04447	0.95643	0.45202	0.07021	0.27373	0.00134	0	0	0.00186
Healthy	0.00981	1.91629	0	0	0	0	0	0	0	0.00556	0	7.89139	0.64752	0.45175	0	0.17299	0	0	0	0
Healthy	0.13445	0	0	0	0	0	0	0	0	0	32.71331	1.67144	2.05437	0.39043	0	0.01772	0	0	0	0
Healthy	0.14994	0	0	0	0	0	0	0	0	0	0	0	1.07345	0.43191	0	0.05873	1.2262	0	0	0
Healthy	0	0.65605	0	0	0	0	0	0	0	0	0.61172	15.6052	0	0.13483	0.14861	0.13745	0.15351	0	0	0
Healthy	0.06108	0	0	0	0	0	0	0	0	0	0	0	2.09844	0.06552	0	0.04345	0.01254	0	0	0
