group	Enterobacteriaceae	Veillonellaceae	Lactobacillaceae	Erysipelatoclostridiaceae	Micrococcaceae		Akkermansiaceae	Burkholderiaceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Erysipelotrichaceae	Erysipelatoclostridiaceae	Veillonellaceae	Pasteurellaceae	Peptostreptococcaceae
Healthy	0.01743	0	0	0	0.00315		0.04887	0	0	0.23723	0	0.02419	0	0	0.01908	0.01405
Healthy	0	0.0314	0	0	0		0	0.01362	0	0.06452	0	0.39103	0	0.0314	0.29812	0.59335
Healthy	0	0.3072	0	0	0		0	1.18589	0	0	0	0	0	0.3072	2.94243	0
Healthy	13.1923	0	0	0	0		0	2.26482	0	0.04954	0	0.07753	0	0	0.04549	0
Healthy	2.01818	0	0.1611	0.80302	0		11.0573	0	33.7754	2.31551	0	0.43518	0.80302	0	0	0.00282
Healthy	0	0	0	0	0		0	0.03273	0.29473	0	0	0	0	0	0	0
Healthy	0.03817	0	0	0	0		2.34656	0.07643	21.0891	0.27622	0.45049	0.84119	0	0	0.02898	0.00398
Healthy	0.16289	0	0	0	0		16.6374	0.08411	0	0	0	0.00528	0	0	0	0
Healthy	0.03111	0	0	0	0		0.72089	0.78648	0	0.02411	0	0.01092	0	0	0	0.00278
Healthy	0	0	0	0	0		0	5.77917	0	0.04917	0	0	0	0	0	0
Healthy	0.14639	0	0.26781	0	0		0	0	0.86242	0.10263	1.67791	0.6235	0	0	0	0.13799
Healthy	1.06555	0	0	0	0		6.91086	0.25334	0	0.64819	0	0.34156	0	0	0	0
Healthy	0.28402	0	0	0	0		0.00242	7.42489	0	1.90188	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0.41372	0	0	0	0
Healthy	0	0	0	0	0		0.7359	0	0	0.02511	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.00451	0	0		0.39843	0.9357	0	0	0	0.03583	0	0	0	0.03446
Healthy	0	0	0	0	0		0.0783	0.08668	0.64288	0	0	0	0	0	0	0
Healthy	20.6834	0	0	0	0		2.24224	0.03469	0.15967	0.47577	1.48207	1.7809	0	0	0	0
Healthy	0	0.03457	0.1521	0.19245	0		7.77762	0.01024	1.26732	0.82614	0	0.03083	0.19245	0.03457	0	0.22496
Healthy	0	0	0	0	0		0	0.17644	0	0.19859	0	0.05866	0	0	0	0
Healthy	0	0	0	0	0		0	3.11279	0	0.04907	0	0.0698	0	0	0	0
Healthy	0	0	0	0	0		0.39701	3.63923	0	0.15957	0.03543	0	0	0	0	0
Healthy	0	0.00247	0	0	0		0.07548	1.97267	0.02199	0.39704	0.04257	0	0	0.00247	0.01432	0
Healthy	0.15504	0.0372	0.03232	0	0		0.38122	0.59767	0	1.00861	0.00389	0.38988	0	0.0372	0.01219	0.05677
Healthy	0.38987	0	0	0	0		0.16296	0.00697	0	0.71707	0.09795	0.55076	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	1.12578	1.55929	0.00407	0.06276	0.02738		4.30812	0.02732	0	0	0	0.00512	0.06276	1.55929	0.09644	0.16076
Healthy	0	0	0	0	0		0.11184	0.01398	0	0	0	0.77904	0	0	0	0
Healthy	0.64108	0	0	0	0		2.78327	0.00676	0	0	0	0.09846	0	0	0	0
Healthy	2.20922	0	0.25106	0	0		0.53897	0	0	0	0	0.00238	0	0	0	0.0211
Healthy	0	0	0	0	0		0	1.17066	0	0.08808	0	0.06491	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	4.43335	7.31724	0	0	0	0	0
Healthy	0.08118	0	0.14078	0	0		0	0.06232	0.17103	0	0.12693	0.05921	0	0	0.05196	0
Healthy	34.1359	0.14194	0.12663	0.21058	0		0	0	0	1.94511	0	0.0162	0.21058	0.14194	0	0
Healthy	0.06349	0	0	0	0		0	0.1421	0	0	0	0.04636	0	0	0	0
Healthy	0	0.09113	0	0	0		0	0.05722	0	0.08364	0	0.33608	0	0.09113	0.03009	0.13564
Healthy	0	0	0	0	0		0	0.34289	0	0	0	0	0	0	0	0
Healthy	0.01798	0	0	0	0		5.49285	0.60592	0	0.06428	0	0	0	0	0	0
Healthy	16.8964	0.21796	0	0	0.11364		0	0.18685	0	0	0	0	0	0.21796	2.65489	0.04182
Healthy	0	0.01172	0	0	0		0.5437	0.02515	0	0.08993	0	0	0	0.01172	0.0414	0
Healthy	0.15189	0	0	0.04216	0		0	0.34009	0	0.50491	0	0	0.04216	0	0.00454	0
Healthy	0	0	0.13556	0	0		0.07917	0.24028	0	0.97507	0	0.05069	0	0	0	0
Healthy	0.32147	0	0	0	0		0.1407	0.22596	0.05175	0	0	0	0	0	0	0
Healthy	7.12808	3.86181	29.92453	0.35808	0		0	0.06749	0	0	0	0	0.35808	3.86181	1.23057	0
D012778	22.97868	16.47197	0	0	0		0	0.00157	0	0	0	0	0	16.47197	0.01338	0
Healthy	0.1197	0.05344	0	0	0		0.23083	0	0.01332	0.10153	0	1.58635	0	0.05344	0	0.2005
Healthy	3.34255	0	1.21296	0.49208	0		0	0	0.1007	0.19707	7.08862	10.919	0.49208	0	0.05385	0.05413
Healthy	0	0.42182	0	0	0		8.3248	0.25836	0	0.03597	0	0	0	0.42182	0	0
Healthy	0.14355	0.00317	0	0	0		0.57677	0.03423	0.01265	0.33245	0	0	0	0.00317	0	0
Healthy	0	0	0	0	0		0	0	23.1476	2.47695	4.61632	3.08538	0	0	0	1.77812
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	1.29591	0	0	0		0	0	2.2348	0	0	0	0	1.29591	2.00589	0.01458
Healthy	0.26276	0.15605	0	0	0		0	0.00596	0	0	0	0	0	0.15605	0.23714	0
Healthy	0.08539	0	0	0	0		0	0.20211	0	0	0	0.02466	0	0	0	0
Healthy	0.89547	0	0.00627	0	0		0.02151	0.08866	0	0.05744	0	0.03925	0	0	0	0.09574
Healthy	0	0	0	5.91716	0		0	0	6.37433	3.16693	8.10433	0.71294	5.91716	0	0	0.32805
Healthy	0	0	0	0	0		0	0.05841	0.17672	0	3.58224	0	0	0	0	0
Healthy	0	0.0912	0	0	0		9.34841	0.51228	0	0.05281	0	0	0	0.0912	0.05039	0
Healthy	0	0	0	0	0		0.23017	0.59765	0	0.06081	0	0	0	0	0	0
Healthy	0.05816	0.79374	0	0	0		4.14396	0.18294	17.9335	1.88037	0	2.33088	0	0.79374	1.45459	3.00563
Healthy	0	0	0.09339	2.19539	0		0	0.03331	0.35644	0	0.5885	0.16211	2.19539	0	0	0
Healthy	0.18506	0	0	0	0		0.91657	0.90545	0	0.2341	0.27574	0	0	0	0	0
Healthy	0	0	0	0	0		0	1.51926	0	0	0	0.07097	0	0	0	0.01374
Healthy	2.89015	0.11358	0	0	0		1.74463	0.02403	1.55278	0.60156	0	0.02103	0	0.11358	0	0.44235
Healthy	1.65118	0.06494	0	0	0		0	1.98335	0.06782	0.51592	0	0.07097	0	0.06494	0	0
Healthy	0.21039	0.08465	6.67729	0	0.01145		0	0	0	0	0	0.00052	0	0.08465	0.17285	0
Healthy	0	0	0	0	0		0	5.94819	0	0.04976	0	0	0	0	0	0
Healthy	0.56952	0.13559	0	0	0		0	0.20509	0	0.03478	0	0	0	0.13559	0.08951	0
Healthy	0.26265	0	0	0	0		0	0.13331	0	0	0	0.71517	0	0	1.04259	0
Healthy	0	0	0	0	0		0	0	0	0.11357	0	0.41766	0	0	0.45025	0.15181
Healthy	0.68164	0	0	0	0		0	0.04844	0	3.93227	0	0.97193	0	0	0	0.05489
Healthy	0	0	0	0	0		0.02726	0.82778	0	0.09911	3.68487	1.26597	0	0	0	0.05486
Healthy	0.13819	0	0.04548	0.00373	0		0	0	0	0	0	1.24442	0.00373	0	0	0.03542
Healthy	0	0	0	0	0		0	0.08213	0	0.72749	0	0.43517	0	0	0.2193	0.05531
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.48056	0.03509	0	0		0.00884	0.05476	0	0	0	0.01939	0	0.48056	0.03632	0.69314
Healthy	0	0	0.00823	0	0		6.60676	2.38675	0	0.10103	0	0	0	0	0	0.02819
Healthy	0.18599	0.03522	0	0.01324	0		13.1712	0.01433	0	0	0	0.14224	0.01324	0.03522	0	0
Healthy	0.02468	0	0	0	0		1.42643	0.07557	1.3897	0.74484	0	0.92989	0	0	0.14588	0.09399
Healthy	0.08293	0.03941	0.02704	0.00638	0		0	0.39744	0	3.27875	0	0.03651	0.00638	0.03941	0.00765	0
Healthy	0.2024	0.03132	0	0	0		0.78996	0.16598	0.95499	0	0	0	0	0.03132	0	0
Healthy	0.51966	0	0	0	0		0	0	1.61728	1.25973	21.9733	0.39765	0	0	0	0
Healthy	0	0	0	0.93337	0		0	0	0	0	1.82274	0.96926	0.93337	0	0	0
Healthy	0.02214	0	0	0	0		0	5.33586	0	1.63617	0	0	0	0	0	0.05282
Healthy	0.29681	1.09699	0	0	0		0	0.03171	0	0.18667	0	0.09813	0	1.09699	0	0
Healthy	0	0	0	0	0		0.77617	0	0	2.42663	0.34905	0	0	0	0	0
Healthy	0.11684	0	0	0	0		0.43436	0	0	1.26372	0.00178	0.80095	0	0	0	0
Healthy	0.01657	0.00086	0	0	0		0	0.00256	0.02102	0	0	0.01122	0	0.00086	0	0.03771
Healthy	0.17989	0	0	0	0.00656		0	0.10726	0.22386	1.40941	0	0.02597	0	0	0	0
Healthy	0.13909	0	0.2828	1.39743	0		0	0.40893	0.0878	0.44937	3.47911	2.83494	1.39743	0	0.05402	0.02291
Healthy	0.01013	0.02779	0	0	0		0	0	0	0.07986	0	0.00276	0	0.02779	0.18527	0.38988
Healthy	0	0.73136	0	0	0		0	0.06174	0	0.34892	0	1.75278	0	0.73136	0.3364	1.1973
Healthy	0	0	0	0.9189	0		1.02691	0.86723	1.87428	0.45688	0	0.15014	0.9189	0	0	0
Healthy	0.0405	0.17956	0	0	0		3.81688	0.07248	5.5018	0.45027	0	1.52775	0	0.17956	0.29165	0.44489
Healthy	0.01778	1.00162	0	0	0		0.02361	5.85919	0	0	3.38076	0	0	1.00162	2.1511	0
Healthy	2.83683	0.18608	0	0.08048	0.00501		0	0.04768	0	0	0	0.00481	0.08048	0.18608	3.42434	0.78828
Healthy	0.08528	0	0	0	0		0	0	0	0.1557	0	0	0	0	0	0
Healthy	0	0	4.40602	0	0		0	0.00815	9.90092	3.07811	0	0.09396	0	0	0	0
Healthy	0.00095	0.09928	7.751	0	0.04404		0	0	0	0.00061	0	0	0	0.09928	0.00044	2.32124
Healthy	0	0	0.03014	0.35525	0		0.08502	0	0.04649	0.10501	0.31573	0.13698	0.35525	0	0	0
Healthy	0	0	0	0	0		0	0.0663	0	0	0	0	0	0	0	0
Healthy	0	0.11056	0.09385	0	0		4.00273	0.00395	0.10475	0.11058	0	0	0	0.11056	0.4149	0.05366
Healthy	0.04719	0	0	0.10355	0		0	3.22159	0.03287	0.61651	0	0.05113	0.10355	0	0	0
Healthy	3.31039	0	0	0	0		0	0	4.2977	3.14663	0	0.27113	0	0	0	0
Healthy	13.2784	1.14281	0.1913	0.04997	0.01318		0	0	0	0	0	0.20958	0.04997	1.14281	0	0.00107
Healthy	0	0	0	0	0		6.12412	0.09712	13.9454	1.57943	0	4.1505	0	0	0	0.0398
Healthy	0	0	0	0	0		0	0.02116	0.00137	0	0	0.80942	0	0	0	0
Healthy	0	0	0	0	0		0.02874	0.06265	0	0	0	0.15933	0	0	0	0
Healthy	0	0	2.77925	0	0		0.16635	0.50874	0	0.84439	0	0	0	0	0	0
Healthy	0.37948	0	0	0	0		0.30671	2.08788	0	3.10707	0	0	0	0	0	0
Healthy	0.47618	1.08428	0.01239	0.03952	0		0	0	0	0	0	0.12792	0.03952	1.08428	0.00378	0
Healthy	0	0	0	0	0		0.12189	3.9968	0	0.05366	0	0.06249	0	0	0.00187	0
Healthy	0	0	0	0	0		1.76195	0	0	1.76204	3.0235	0	0	0	0	0
Healthy	0	0	0	0.10203	0		0	3.17425	0.00549	0.66852	0	0.06731	0.10203	0	0	0
Healthy	0	0.24791	0	0	0		0	1.2262	0	0	0	0	0	0.24791	2.5774	0
Healthy	0	0	0	0	0		5.72931	0.15351	0	0.04024	0	0	0	0	0	0
Healthy	0.52319	0.14577	0	0	0		0	0.20969	0	0.06166	0	0.0048	0	0.14577	0.13248	0
Healthy	0.64983	0	0.49734	0	0		0	0.2026	0	0.90717	0	0.24078	0	0	0	0
Healthy	0	0	0	0	0		0	0.08663	0	0.84593	1.47182	0.05364	0	0	0	0.13814
Healthy	7.80128	0.74905	4.5937	0	0.0768		0	2.11858	0	0.2906	0	0	0	0.74905	0.00288	0
Healthy	0.13705	0	0	0	0		0.57433	0.02559	0	0.36234	0	0	0	0	0	0
Healthy	3.8309	0	0.34574	3.13997	0		0	0	0	3.1382	3.42044	1.03116	3.13997	0	0	0
Healthy	68.4318	0.00317	0	0	0.01654		0	0	0	0	0	0	0	0.00317	0	0
Healthy	1.8811	0	0	0	0		0	0.10956	0	0	0	0.03454	0	0	0	0
Healthy	0	0.56034	0	0	0		14.0475	2.49682	0.7039	0	0.8408	0	0	0.56034	1.01719	0
Healthy	0	0.02594	0	0	0		3.3765	0.2307	1.12322	0.23605	0.66077	0.6541	0	0.02594	0.16837	0.08095
Healthy	0.25496	0.00309	0	0	0		0	0.25885	0	0.03229	0	0.12519	0	0.00309	0.12269	0
Healthy	0	0.24402	0.03226	0.02058	0		0	0	0	0	0	0.73882	0.02058	0.24402	0.48435	0.06926
Healthy	0.03274	0	0	0	0		0.00134	0.21604	0	0	0	0.00494	0	0	0	0
Healthy	1.0772	0.02147	0.04287	0	0.00354		0.26842	0.36818	0.47405	1.33738	2.90329	0.04006	0	0.02147	0	0.09393
Healthy	0.11866	0.99936	5.53661	0	0.00805		0	0	0	6.41227	0	0	0	0.99936	0	0.0046
Healthy	1.59267	0	0	0	0		0	0.07533	0	0	0	0.07695	0	0	0	0
Healthy	1.05383	0.81558	0	0	0		0	0	0	0	0	0	0	0.81558	0	0
Healthy	12.2714	0	7.36172	0	0		0	0	3.54756	7.6329	0	3.46982	0	0	0	0
Healthy	0.13135	1.99799	0	0	0		1.48707	0.20286	0	23.5467	0	1.27752	0	1.99799	0	0.11519
Healthy	4.26379	0	0	0	0		0.56621	0	0	0	0	0	0	0	0	0
Healthy	0.01829	0	0	0	0		0	0	0	0.03332	0	0.19433	0	0	0	0
Healthy	0	0	0	1.01374	0		1.62563	0	0	1.89771	0	0	1.01374	0	0	0
Healthy	0	0	0	0	0		0	0.57478	0	0.01359	0	0	0	0	0	0
Healthy	0	0.00232	0	0	0.00305		0.04037	0.0407	0	0.38059	0	0.01492	0	0.00232	0.05201	0.00207
Healthy	0.92446	0	0	0	0		0	0	4.13628	0.41958	0	0	0	0	0	0
Healthy	0.11185	0	0	0	0		0	0.14325	0	0	0	0.04199	0	0	0	0
Healthy	0	0.02344	0	0	0		0	4.8789	0	0.0199	0	0	0	0.02344	0	0
Healthy	0	0	0.02	0	0		0	0.07111	0.14722	0.14832	0.65041	0.777	0	0	0	0
Healthy	0	0	0	0	0		2.15259	0	0	0	0	0	0	0	0	0
Healthy	0.3172	0.00063	0.05674	0	0		0.20079	0.19696	0.40155	0.09132	0	1.41539	0	0.00063	0.00396	0.1086
Healthy	0	0	0	18.4171	0		0	0	0	0	0	0	18.4171	0	0	0
Healthy	0	0	0	4.18782	0		0.68396	0	28.5491	2.72864	2.76683	1.22632	4.18782	0	0	0.05371
Healthy	6.83977	0	0	0	0		0.76509	1.64958	0	0.03996	0	0	0	0	0	0
Healthy	0	0.26595	0	0	0		0	0.24406	0	0.00136	0	1.10707	0	0.26595	4.50425	0.01412
Healthy	0	0.00126	0	0	0		12.5435	0.06549	0	1.38786	0	0.09827	0	0.00126	0.00197	0
Healthy	0.54718	0	0	0.01054	0		0	0.07737	0	0	0	0.25175	0.01054	0	0	0.1366
Healthy	10.6608	0	0	0.00576	0		43.6005	0.25924	0	1.33108	0	0.13905	0.00576	0	0	0
Healthy	0	0	0	0	0		0	0.18679	0	0	0	0.26754	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0.54431	0	0	0	0
Healthy	0.06283	0.02167	0.01236	0	0		0	0	0	0	0	0.01602	0	0.02167	0.05084	0
Healthy	0.56958	0.02124	0	0	0		0	0.14938	0	0.13239	0	0.03905	0	0.02124	0	0
Healthy	0.02186	0.00924	0	0	0		0.0088	0.43338	1.80177	0.03309	0	0.00311	0	0.00924	0	0.30605
Healthy	0	0.21516	0.00223	0	0		0.02447	1.44155	0	0.25563	2.87235	0.0174	0	0.21516	1.67072	0.03649
Healthy	1.16394	0	0.93667	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.62719	0	0	8.75991	0.039		1.3283	0.00034	0.09868	0.10096	0.16438	0.41032	8.75991	0	0.00468	0
Healthy	0.14572	0.04508	0.04579	0	0.02123		0	0.06068	1.18226	0.23815	12.2744	0	0	0.04508	0.01168	0.07371
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	26.9499	0.00275	0	0	0		0	0	0	0.40764	0.14244	0	0	0.00275	0	0
Healthy	2.05602	0	0.01315	0.30878	0.32691		0.91401	0.01164	0.05073	1.36761	2.42624	5.39017	0.30878	0	0	0
Healthy	0	0.03131	0	0	0		3.33406	0.44306	2.30841	0.12726	0	0.00172	0	0.03131	0.05333	0.05048
Healthy	0.79854	0	0	0	0		0	0	0	8.66768	0	0.43137	0	0	0	0
Healthy	0	0.04557	0	0	0		0	0.26789	0.1068	0.07901	0	0.04628	0	0.04557	0.00111	0
Healthy	0	0.04096	0	0	0		0.16201	0.0713	0	0.33759	0	0.4229	0	0.04096	0.97821	0.23092
Healthy	1.56391	0.01113	0.03809	0.01803	0.00866		0	0.35405	0	3.35404	0.01541	0.08869	0.01803	0.01113	0.00813	0.33081
Healthy	0	0.00964	0	0	0		0.77287	0.0718	0	0.02564	0	0.00601	0	0.00964	0.28333	0.11079
Healthy	0.32094	0	0	0	0		0	0	0	0	0.58507	0.32882	0	0	0	0
Healthy	0.12318	0	0	0	0		1.88348	0.56352	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.00858	0	0.86105	0.00228	0		0	0.07387	0	1.25717	0	0.09532	0.00228	0	0.01985	0.00678
Healthy	2.10645	0	0	0	0		0	0.36472	0	0	0	0	0	0	0	0
Healthy	0	0	0.00376	0	0		2.90132	0.37614	8.00768	1.58971	0.02402	0	0	0	0	0
Healthy	0.02589	0	0	0	0		0	2.39395	0	0.22175	0	0.03155	0	0	0.02367	0
Healthy	0	0	0	0	0		0	0.36518	0	0.06109	0	0.01371	0	0	0	0
Healthy	0	0	0	0	0		0.03767	0.04876	0	0.15245	0	0.53843	0	0	0.38672	0.29259
Healthy	0	0.5334	0	0	0		8.45768	0.43898	0	0.08622	0	0	0	0.5334	0	0
Healthy	45.18777	0.00662	0.0025	0	0.00119		0	0	0	0	0	0.00517	0	0.00662	0	0
Healthy	0	0	0.56568	0.04047	0		0	0.07105	0.34226	3.48361	3.3537	0.57609	0.04047	0	0	0
Healthy	0	0	0	0	0		0	0.01572	0	0.09404	0	0.48128	0	0	2.53386	0.03863
Healthy	0.0346	0	0	0.49665	0		0	0.04389	0.0287	0.12827	0	0	0.49665	0	0	0
Healthy	0.02571	0.03103	0.13054	0	0		0.03824	0.40048	0.15533	0.05531	0	0.00459	0	0.03103	0.0726	0
Healthy	5.63015	0.02389	0.00887	0.00758	0		0.13672	0.01289	0	0.16911	0	0.03286	0.00758	0.02389	0.03219	0.01833
Healthy	12.1613	0.34107	0.43548	0	0		0	0	0	0	0	0	0	0.34107	0	0.14947
Healthy	0.10287	0.01426	0	0	0		0	0.27995	0	0	0	0.12586	0	0.01426	0	0.07101
Healthy	13.76312	0	0.0143	0	0.00659		3.57716	0	0	0.43248	2.64687	1.28783	0	0	0.00416	1.22097
Healthy	0.0347	0.03528	0	0	0		0.03461	0	0	0	0	0	0	0.03528	0	0.01142
Healthy	0.02417	0.01386	0.00723	0	0		0.05854	0.01224	3.24923	1.03398	0	0.05169	0	0.01386	0.03216	0.25031
Healthy	0	0	0	10.2963	0		0	0	0	0	0	3.43778	10.2963	0	0	0
Healthy	0	0.79764	0	0	0		0.50632	0.28424	1.09162	0	0	0	0	0.79764	0	0
Healthy	0	0	0	0	0		0	0.18366	0	0.26089	0	0.08664	0	0	0	0
Healthy	1.0543	0.84875	0	0	0		0	0	0	0	0	0	0	0.84875	0	0
Healthy	0.14729	0	0	0	0		2.41684	8.5763	0.29309	0	0.95102	0	0	0	0.26672	0
Healthy	10.5734	1.02995	0	0	0		0	0.19095	0	0.17924	0	0	0	1.02995	0	0
Healthy	0	0.0057	0	0	0		0.56418	0.0053	0	0.10634	0	0	0	0.0057	0.05757	0
Healthy	1.41392	0	0	0	0.09792		0.86309	1.30819	1.42082	0.77813	0	0	0	0	0.40786	0.16005
Healthy	0	0	0	0	0		0.50523	0.02651	0	0	0	0	0	0	0	0
Healthy	0.00721	0.04709	0.22967	0.30301	0		0.233	0.15659	0	0.17756	0	1.2089	0.30301	0.04709	0.01259	0.10197
Healthy	0.22338	0	0	0	0		0.11769	0.24449	0.07672	0	0	0	0	0	0	0
Healthy	3.82164	0	0	0	0		0	0.25188	0	0.01147	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.28664	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.84241	0	0	0	0		1.01338	0.19093	0	0	0	0	0	0	0	1.0244
Healthy	0.34081	0.19875	0	0	0		0	0.21492	0	0.47409	0	0.00693	0	0.19875	0.03854	0
Healthy	0	0	0	0	0		2.56749	0	3.11355	0.92443	0	0.06085	0	0	0	0
Healthy	0.20416	0.05629	0	0	0.01553		3.88042	0.51676	0	0.14535	0	0.00229	0	0.05629	0.0171	0.08537
Healthy	0	0.00808	0	0	0		1.30576	5.40107	0.25684	0	0.97972	0.01657	0	0.00808	0.25304	0
Healthy	1.39039	0	0.02532	0	0.04313		1.85173	0.01928	4.80982	0.01127	0	0.00445	0	0	0	0
Healthy	0.07149	0.05073	0	0	0		0.01715	0.56795	0	0	0	0.01523	0	0.05073	0.26404	0
Healthy	0	0.04204	0	0	0		0	4.77802	0	0.01945	0	0	0	0.04204	0.01136	0
Healthy	0	0	0	0.44122	0.28984		0	1.80509	0	3.23694	0	0	0.44122	0	0.25478	0
Healthy	0.09255	0	0	0	0		0.03737	0.07473	0	0.20942	0	1.8409	0	0	0.07362	0
Healthy	1.06402	0.23346	0	0.07694	0.01772		2.26273	0	0	0	0	0.11347	0.07694	0.23346	1.01495	0.22672
Healthy	0.2582	1.00066	0	0	0		0	0.02751	0	0.22134	0	0.07751	0	1.00066	0	0
Healthy	0	0	0	0	0		0	0.22611	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.07607	0		40.4449	0.00119	0	0	0	0.37592	0.07607	0	0	0
Healthy	0.02079	0.01454	0.01456	0	0		0	0.02591	0	1.46701	0	0.01447	0	0.01454	0	0.60795
Healthy	0.1795	0	0	0	0		4.46162	0.25595	0.1863	0.10855	0	0	0	0	0	0
Healthy	0	0	0.19439	0	0		2.61066	1.03976	1.78079	0.50292	0.016	0	0	0	0	0
Healthy	0	0.06266	0	0	0		0	8.38667	0	0.17006	0	0	0	0.06266	0	0
Healthy	0	0.04425	0	0	0		0	0.0185	0	0	0	0	0	0.04425	0.05856	0.00535
Healthy	0.56422	0.01231	0	0	0		0	0.12662	0	0.1649	0	0.0253	0	0.01231	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0.54065	0	0	0	0
Healthy	3.51301	0.01779	0	0	0		0.08205	0	0.40579	0.17727	0	0.07104	0	0.01779	0	0
Healthy	0.17452	0.02171	0	0	0		0	0.25117	0	0	0	0.03106	0	0.02171	0.03711	0.01534
Healthy	9.43602	0	0	0	0		43.1425	0.25347	0	1.35556	0	0.14455	0	0	0	0
Healthy	0.10073	0.00436	0	0	0		0	0.20873	0	0.04026	0	0.12244	0	0.00436	0.11044	0
Healthy	0.05697	0	0	0	0		0.09713	0.05543	3.40764	0	0	0.05141	0	0	0	0.00348
Healthy	0	0	0	0	0		0	0.30648	0	0.80836	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	3.10465	0	0.06791	0	0.06926	0	0	0	0
Healthy	0	0	0	0	0		0	0.19376	0	0	0	0.28527	0	0	0	0
Healthy	0.34845	0	0.03047	0	0		0	0.21194	0	0.31059	0	0.00711	0	0	0	0.14061
Healthy	0.38983	0	0	0	0		1.91184	0	0.93713	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		1.18777	0.24439	0	0	0	0.68724	0	0	0	0.63379
Healthy	5.00744	23.01613	0	0	0.07693		0	0.38073	0	0	0	0.10316	0	23.01613	0.36493	0
Healthy	0.09209	0.01339	1.45064	0	0		0.41479	1.96708	0	0.09724	0	0.02873	0	0.01339	0	0
Healthy	0	0	0	0	0		0.14167	0.28988	0	0.63296	0	0	0	0	0	0
Healthy	10.8525	0.18998	12.55957	0.14809	0		1.51175	0	0	0	0	0.01225	0.14809	0.18998	0	0
Healthy	0	0	0	0	0		0.11617	0	0.05074	0	0	0	0	0	0	0
Healthy	0.28345	0.13097	0	0	0		0	0.00302	0	0	0	0	0	0.13097	0.18274	0
Healthy	0.93913	0.86554	0	0	0		0	0	0	0	0	0	0	0.86554	0	0
Healthy	0	0	0	0.84664	0		0	0	0	0.90307	2.67546	0.40801	0.84664	0	0.1783	0
Healthy	0.10058	0	0.03183	0	0		0	2.71049	0	1.13015	0.10486	0.12179	0	0	0	0.04348
Healthy	0.10785	0.19412	0	0	0		0.0389	1.06174	0.17209	0.15849	0	1.47063	0	0.19412	0.02	0.00543
Healthy	0.03781	0	0	0	0		0	0.0969	0	0	0	0.01121	0	0	0	0
Healthy	0.03555	0	0	0	0		0	5.85273	0	0.31588	0	0.06575	0	0	0.02909	0
Healthy	0	0	0	0	0		9.99134	0.11982	0	0.27714	0.84321	0.02037	0	0	0	0
Healthy	0.08308	0.20453	0	0	0		0	0.2951	0	0.18597	0	0.16522	0	0.20453	0.019	0
Healthy	0	0	0	0	0		0	0.5874	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	1.13979	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0.22429	0	0	0.32517	0	0.12755	0	0	0	0
Healthy	0	0	0	0	0		0	5.96924	0	0	0	0.01001	0	0	0.08553	0
Healthy	0	0	0	0	0		1.69115	0.00451	0.12202	0.1548	0	0.15693	0	0	0	0
Healthy	0.25322	0	0	0	0		0	0.01915	0	0	0	0.12673	0	0	0	0.49098
Healthy	0	0.26917	0	0	0		0	1.25218	0	0	0	0	0	0.26917	2.80085	0
Healthy	0	0	0	0	0		0	6.28482	0	0	0	0	0	0	0	0
Healthy	0.04166	0.02475	0	0	0		0	1.43913	0.17603	0.20199	0	0.00655	0	0.02475	0.02031	0
Healthy	0.01547	0.00086	0.03608	0	0		0.42396	2.33347	0	0.10281	0	0.1595	0	0.00086	0.02697	0.00671
Healthy	0.13373	0	0	0	0		0	0.07268	0	0.03933	0	0.0085	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	1.12951	0	0	0	0.14858		0	0.05784	3.57408	0.0063	0	0.09296	0	0	0	0
Healthy	0.1259	0	0	0	0		0	0.00192	0.22305	1.44061	0	0.0072	0	0	0	0
Healthy	0.10402	0	0	0	0		7.23853	7.66039	0.8228	0	1.06722	0	0	0	0.17493	0
Healthy	0.27525	0	0	0	0		0.02477	4.3845	0	1.64775	0	0	0	0	0	0
