group	Gammaproteobacteria	Desulfovibrionia		Bacteroidia	Clostridia	Gammaproteobacteria	Verrucomicrobiae	Bacilli	Methanobacteria	Desulfovibrionia	
Healthy	3.06863	0.50872		64.03346	27.83004	3.06863	0	0.09944	0	0.50872	
Healthy	5.07894	0		77.94764	9.42999	5.07894	0	0	0	0	
Healthy	32.52743	0		0.04442	0.02141	32.52743	0	8.57604	0	0	
Healthy	0.80141	0.012		56.48782	20.0147	0.80141	0.23897	0.12674	0.14036	0.012	
Healthy	1.25831	0.04979		9.79019	25.50562	1.25831	8.01703	1.60971	0.97423	0.04979	
Healthy	14.33281	0		24.46259	15.32506	14.33281	0	0.88954	0	0	
Healthy	0.04264	0		28.77083	46.10181	0.04264	0	0.17148	0	0	
Healthy	0.13383	0.0743		42.97705	3.61499	0.13383	0	0	0	0.0743	
Healthy	5.99498	0.01159		66.37013	10.11866	5.99498	0	0.52668	0	0.01159	
Healthy	0.68671	0		93.08198	2.94463	0.68671	1.70433	0	0	0	
Healthy	0	0.80345		50.09222	7.65021	0	14.9477	0	0	0.80345	
Healthy	0.1777	0		79.38439	2.42315	0.1777	0	0	0	0	
Healthy	0.10644	0		27.10588	53.68107	0.10644	0	0.58602	0	0	
Healthy	0.48543	0		21.20766	54.93409	0.48543	0	0.39379	0.02811	0	
Healthy	0.62725	0.01769		65.83532	9.86709	0.62725	0	0.38523	0	0.01769	
Healthy	0.02417	0		45.66209	8.63631	0.02417	7.48058	0	0	0	
Healthy	0.13716	0		77.42379	9.08339	0.13716	0	0.07358	0	0	
Healthy	0.28547	0.03104		54.21951	5.42313	0.28547	0	0.20247	0	0.03104	
Healthy	32.52668	0		34.78397	15.26011	32.52668	0	0.60193	0	0	
Healthy	0	0		25.22839	19.01216	0	1.57349	0	3.68668	0	
Healthy	0.03129	1.5784		70.81277	6.19227	0.03129	0	0.43387	0.06462	1.5784	
Healthy	0	0		68.01693	12.4866	0	0	0	0	0	
Healthy	0	0		46.03779	20.82273	0	0	0.44688	0	0	
Healthy	0.05891	0.09324		66.53079	14.79773	0.05891	0.551	0	0	0.09324	
Healthy	0.08284	0		69.43525	16.62051	0.08284	0	0.35742	0	0	
Healthy	2.97966	0.00606		64.29715	30.4084	2.97966	0	0.01043	0	0.00606	
Healthy	0.59375	0		69.4734	12.8398	0.59375	0	0.87229	10.2689	0	
Healthy	1.11226	0.37944		65.03923	24.06175	1.11226	0	0.06106	0	0.37944	
Healthy	3.07457	0.20722		47.3489	16.28767	3.07457	0	0.10691	0.06242	0.20722	
Healthy	1.48271	0.00325		20.44932	51.2626	1.48271	0	0.61057	0	0.00325	
Healthy	0.30245	0.00767		76.33169	7.0119	0.30245	0	0.07309	0	0.00767	
Healthy	0.9561	0.03757		15.95007	60.13046	0.9561	1.56976	1.7674	2.48808	0.03757	
Healthy	0.03117	0		33.00682	33.03666	0.03117	0.04114	0.30355	0	0	
Healthy	0.42961	0.02839		33.33479	15.78577	0.42961	0.14422	1.33351	0	0.02839	
Healthy	2.3283	0.03244		65.66844	8.81767	2.3283	0	0.02475	0	0.03244	
Healthy	8.65204	0		72.1312	8.43779	8.65204	0	8.2375	0	0	
Healthy	4.71587	0		79.11498	9.44303	4.71587	0	0	0	0	
Healthy	0.84993	0		68.24437	6.94199	0.84993	0.05177	1.87749	0.2505	0	
Healthy	0	0		17.66235	14.13795	0	0	0	0	0	
Healthy	23.31987	0		11.01509	22.78644	23.31987	0.3623	0.19998	0	0	
Healthy	0.29881	0		78.14997	2.56224	0.29881	0	0	0	0	
Healthy	0.55987	0.08063		21.87536	48.85137	0.55987	4.7408	0.15474	0	0.08063	
Healthy	0.71946	0.07621		58.53372	20.40161	0.71946	0	0	0	0.07621	
Healthy	0.20279	0		84.4203	8.34528	0.20279	0	0.88392	0	0	
Healthy	2.50726	0.05312		42.47926	23.57897	2.50726	0.36584	3.28553	0.23517	0.05312	
Healthy	0.9454	0.66426		47.37889	9.82063	0.9454	9.35217	0.06279	0	0.66426	
Healthy	5.13236	0.17736		63.50921	25.58256	5.13236	0	0.10704	0	0.17736	
Healthy	0	0		63.98266	20.71341	0	0.07563	2.12719	0	0	
Healthy	43.51433	0		10.74691	0.00099	43.51433	0	1.06882	0	0	
Healthy	1.83613	0.23576		25.67414	8.47663	1.83613	11.122	1.48051	33.6412	0.23576	
Healthy	0.0032	0.06913		47.06505	25.28263	0.0032	3.14787	2.09561	4.37368	0.06913	
Healthy	62.5387	0		22.49124	0	62.5387	0	0.05667	0	0	
Healthy	1.01646	0.06516		59.98644	31.46649	1.01646	0	0.02278	0	0.06516	
Healthy	0.01433	0		41.62984	40.48421	0.01433	0	0.28503	0	0	
Healthy	0.36873	0.08689		76.83471	6.77978	0.36873	0	0.11875	0	0.08689	
Healthy	0	0		72.2048	19.6787	0	0	0	0	0	
Healthy	4.06977	0		92.28812	2.0525	4.06977	0.59471	0	0	0	
Healthy	0.62	0.05133		69.77468	19.27412	0.62	0	0.2422	0	0.05133	
Healthy	0.3755	0		31.98124	50.58054	0.3755	0	0.71308	0	0	
Healthy	88.22634	0		0.40149	4.43975	88.22634	0	2.66288	0	0	
Healthy	0.29286	0.00131		77.09379	6.75417	0.29286	0	0.10167	0	0.00131	
Healthy	2.37946	0.13869		23.00965	34.06718	2.37946	11.616	0.49922	0.45884	0.13869	
Healthy	3.91472	0		38.17931	14.8815	3.91472	0	0.76582	0	0	
Healthy	14.03394	0		33.2285	10.7138	14.03394	0.42375	0.26826	0.47848	0	
Healthy	0.06237	0.02491		61.00916	28.73673	0.06237	0.74658	0.15286	0	0.02491	
Healthy	0.70264	0		43.39178	30.08245	0.70264	0.4544	0.19244	0.26709	0	
Healthy	1.66111	0		43.92815	43.75975	1.66111	0	4.23717	0	0	
Healthy	1.15692	0.0363		56.97941	26.87975	1.15692	0.03433	0.22868	0	0.0363	
Healthy	0	0		82.02317	14.34428	0	0	0.55165	0	0	
Healthy	3.19582	0		36.78631	33.95183	3.19582	0.14651	0.35244	0	0	
Healthy	0.73316	0.01019		35.12021	41.27481	0.73316	0.00075	2.54617	0.14024	0.01019	
Healthy	1.85679	0.00341		33.69758	23.9336	1.85679	0.0125	2.12484	0	0.00341	
Healthy	0	0		49.74725	24.76802	0	0	0.74839	0	0	
Healthy	0.13669	0.96884		50.72765	23.61028	0.13669	0	0	0.05619	0.96884	
Healthy	1.67511	0.28307		42.76229	18.54867	1.67511	4.91313	1.3414	0.53657	0.28307	
Healthy	10.52712	0.73117		13.51035	6.38177	10.52712	43.3886	0.15961	0	0.73117	
Healthy	0	0		7.60965	23.04289	0	1.62593	6.29199	14.4604	0	
Healthy	1.47753	0.08654		64.41087	13.68412	1.47753	0	0.02154	0.18758	0.08654	
Healthy	0	0		30.40843	23.69487	0	1.57389	4.60414	1.65946	0	
Healthy	0.09477	0		60.42897	23.98979	0.09477	0	2.43155	0	0	
Healthy	2.95982	0		48.36933	14.6084	2.95982	0.16663	0.11753	0.14643	0	
Healthy	1.03817	0		54.34683	2.07062	1.03817	0	0	0	0	
Healthy	3.15815	0		60.31638	13.77554	3.15815	5.86806	0.43744	0	0	
Healthy	0.06818	0		32.39831	48.99484	0.06818	0	0	0.02661	0	
Healthy	34.97675	0		51.9661	5.92564	34.97675	0.24414	0.60948	0	0	
Healthy	1.73994	0.10866		86.67021	7.55796	1.73994	0	0.10716	0	0.10866	
Healthy	0	0		53.94904	35.07744	0	0	0	0	0	
Healthy	38.68584	0		17.6916	0	38.68584	0	0.14535	0	0	
Healthy	0.77311	0		67.13084	2.65388	0.77311	0	0	0	0	
Healthy	0	0		25.20194	41.17129	0	0	0	0	0	
Healthy	0.26134	0		70.08185	3.31892	0.26134	0	0.00697	0	0	
Healthy	0.16143	0.01495		22.977	39.82728	0.16143	1.63792	0.93452	5.95843	0.01495	
Healthy	0.43355	0.05606		29.26254	42.19604	0.43355	5.09943	0.17033	0	0.05606	
Healthy	0.91625	0.05072		49.27703	30.25232	0.91625	0	4.00413	0	0.05072	
Healthy	0.21341	0.08122		68.69444	8.25544	0.21341	0	0.04769	0	0.08122	
Healthy	0.25176	0		45.39268	44.43162	0.25176	0	0.05796	0	0	
Healthy	0.04622	0.23754		36.02451	51.27061	0.04622	0	0.02569	0	0.23754	
Healthy	0.3072	0.15293		70.46873	12.03898	0.3072	0	0.0272	0	0.15293	
Healthy	0.29086	1.83635		41.26125	11.23622	0.29086	17.4983	0	0	1.83635	
Healthy	1.63838	0.10447		86.325	7.81878	1.63838	0	0.11923	0	0.10447	
Healthy	0.76989	0.02126		32.03391	50.97287	0.76989	0.05434	0.10784	0	0.02126	
Healthy	1.52169	0.19795		54.38789	6.82242	1.52169	7.03795	0.32979	0	0.19795	
Healthy	0	0		11.50015	73.20028	0	0	0	0	0	
Healthy	0.43791	0		87.51526	0.72839	0.43791	0	0.9085	0	0	
Healthy	6.14905	0.37399		35.27356	13.74139	6.14905	1.43023	0.4815	3.47596	0.37399	
Healthy	4.04477	0.24541		64.18112	19.48663	4.04477	0	0	0	0.24541	
Healthy	2.4873	0		14.83497	21.35682	2.4873	0	0.9857	0	0	
Healthy	1.34733	0.01908		45.67007	32.74997	1.34733	0	0.33221	0	0.01908	
Healthy	0.30087	0.101		44.35732	11.01235	0.30087	7.24902	0.17686	0	0.101	
Healthy	0	0		31.98761	38.44164	0	0	0	0	0	
Healthy	0	0		40.06592	6.03192	0	0	0	0	0	
Healthy	0.35754	0		71.89766	17.00694	0.35754	0.75706	0.05003	0	0	
Healthy	0.41847	0		46.11662	44.15315	0.41847	0	0.04088	0	0	
Healthy	0	0		16.44269	61.44064	0	0	1.0174	0.83832	0	
Healthy	1.06689	0.36265		65.46219	23.78343	1.06689	0	0.05489	0	0.36265	
Healthy	0	0		14.47004	62.5587	0	0	2.97721	0	0	
Healthy	0.29119	0.07408		76.65335	7.0664	0.29119	0	0.11856	0	0.07408	
Healthy	0.15057	0.06757		33.92695	44.72852	0.15057	0.00093	2.24919	0.00087	0.06757	
Healthy	0.14953	0		69.49744	3.60048	0.14953	0	0.05616	0	0	
Healthy	0.00015	0.00072		2.90407	50.704	0.00015	0.12499	0.81768	7.91767	0.00072	
Healthy	0	0		8.0179	72.45225	0	0	0.36672	0.37891	0	
Healthy	2.79956	0		34.71316	40.23001	2.79956	0.01726	0.2363	0	0	
Healthy	0.17312	0		80.53586	1.81384	0.17312	0	0	0	0	
Healthy	3.97621	0		32.09439	24.65038	3.97621	0	0.54583	0	0	
Healthy	0.08481	0		43.64995	35.8446	0.08481	0.17068	0.58543	0	0	
Healthy	2.82692	0.00444		44.77808	37.46697	2.82692	0.01048	1.28755	1.77402	0.00444	
Healthy	0	0		52.2481	15.8002	0	0	5.53103	0.73589	0	
Healthy	13.09671	0.04808		15.24651	4.27236	13.09671	0	0.44887	0	0.04808	
Healthy	0.42926	0.04632		77.57132	7.30777	0.42926	0	0.02553	0	0.04632	
Healthy	1.56144	0.15019		54.81073	5.60473	1.56144	7.02297	0.31449	0	0.15019	
Healthy	0.45472	0.02684		63.82206	19.28577	0.45472	0.4298	0.02393	0	0.02684	
Healthy	1.92983	0.17665		39.9344	14.42041	1.92983	0	0	0	0.17665	
Healthy	0.89945	0		31.95878	26.86964	0.89945	0.77451	0.69197	0	0	
Healthy	0.18857	0		69.64278	7.32146	0.18857	0	0.29405	0	0	
Healthy	0.66821	0		0	92.4206	0.66821	0	0	0	0	
Healthy	1.79686	0		50.03077	26.5456	1.79686	0	1.273	0.10787	0	
Healthy	0.17114	0		22.84838	57.25162	0.17114	0.92533	3.44304	1.30656	0	
Healthy	1.92773	0.02522		13.085	58.68806	1.92773	0	2.317	0	0.02522	
Healthy	0.09296	0		7.51293	48.9174	0.09296	0	0.04582	0	0	
Healthy	2.74016	0.17028		71.33247	3.23601	2.74016	0	0	0	0.17028	
Healthy	11.1142	0.70847		13.53736	9.29697	11.1142	43.2041	0.16815	0	0.70847	
Healthy	0	0		16.28189	23.02626	0	0	18.7223	0	0	
Healthy	0.31587	0.61133		59.96179	8.70948	0.31587	8.32198	0	0	0.61133	
Healthy	0.62766	0.03564		94.04399	2.36525	0.62766	0	0.11431	0	0.03564	
Healthy	0.01336	0.01276		63.20159	25.27918	0.01336	0	0.03442	0	0.01276	
Healthy	4.54502	0.06093		47.92076	35.78706	4.54502	1.52702	0.05784	0.81108	0.06093	
Healthy	0.31826	0.01864		35.26747	43.9211	0.31826	0.0038	2.188	0	0.01864	
Healthy	0.018	0		49.26256	37.69511	0.018	0	0.5205	0	0	
Healthy	0.07482	0.07235		69.3154	10.20188	0.07482	0.58247	0.0229	0	0.07235	
Healthy	16.72584	0.42185		13.61599	20.91262	16.72584	6.22071	0.91602	10.5995	0.42185	
Healthy	0.55183	0		16.58933	9.68095	0.55183	0	0.49065	0	0	
Healthy	0.1015	1.54568		66.40109	9.46797	0.1015	0	0.50787	0.00353	1.54568	
Healthy	0.38755	0		45.57119	27.3298	0.38755	0.19332	0.00268	0	0	
Healthy	5.0916	0		92.02535	2.26325	5.0916	0.56198	0	0	0	
Healthy	0	0		80.9325	1.6957	0	1.83295	0	0	0	
Healthy	4.13546	0.06481		18.51955	32.19081	4.13546	15.0545	0.0314	0	0.06481	
Healthy	0.06615	0		27.63756	23.75927	0.06615	0	4.57386	0	0	
Healthy	2.56152	0.14258		71.56027	3.23675	2.56152	0	0	0	0.14258	
Healthy	5.90857	0.68513		29.2596	9.06482	5.90857	19.8026	0.22053	0.54902	0.68513	
Healthy	0.74313	0.03085		78.82149	5.98463	0.74313	3.96128	0.00829	0	0.03085	
Healthy	0.48138	0.02861		65.49834	8.66565	0.48138	0	0.38004	0	0.02861	
Healthy	0.79681	0.35913		50.54832	22.68159	0.79681	3.60407	3.20694	0.27414	0.35913	
Healthy	1.57341	0		34.21805	27.32643	1.57341	0	0.16886	0	0	
Healthy	5.95261	0		73.53693	8.56639	5.95261	0	0.12937	0	0	
Healthy	1.63346	0		21.32563	36.21298	1.63346	3.15984	0	0.38214	0	
Healthy	0.08848	0		69.04631	8.43974	0.08848	1.66102	0	0	0	
Healthy	7.32158	0		15.17885	18.45082	7.32158	0	17.48903	0	0	
Healthy	0.69868	0.28617		70.2875	14.26233	0.69868	0	0.80394	0	0.28617	
Healthy	0.10156	0.07743		69.2182	10.23552	0.10156	0.50002	0.02839	0	0.07743	
Healthy	1.93919	0		39.1639	33.20616	1.93919	0	0.07595	0	0	
Healthy	0	0		87.4337	0	0	0	0	0	0	
Healthy	0.20365	0		67.58822	18.34998	0.20365	0	0.3816	0	0	
Healthy	0.75185	0.50227		68.16003	4.54888	0.75185	0.01514	0.41316	0	0.50227	
Healthy	7.66539	0		7.31158	61.90628	7.66539	0	10.0865	0.71112	0	
Healthy	8.79667	0.05299		8.95533	35.52905	8.79667	0	18.42634	8.58242	0.05299	
Healthy	0.02033	0.04942		62.9568	10.12255	0.02033	0.89514	0	0	0.04942	
Healthy	4.4886	0.07281		56.26507	21.78633	4.4886	0	0.16048	0	0.07281	
Healthy	0	0		72.9509	3.655	0	0	0	0	0	
Healthy	0.68001	0.02468		64.66053	29.65361	0.68001	0.03433	0.08735	0	0.02468	
Healthy	71.64329	0		6.89327	2.14423	71.64329	0	1.66604	0	0	
Healthy	0.08486	0		36.1857	53.34115	0.08486	0	0.00532	0	0	
Healthy	0.50524	0.62171		45.22725	10.34477	0.50524	0.15859	0.64993	0	0.62171	
Healthy	0.18483	0		70.15583	3.5014	0.18483	0	0.02533	0	0	
Healthy	0.49703	0.1377		70.96625	10.20565	0.49703	0.14317	0.00195	0.05538	0.1377	
Healthy	0.49681	0.57947		59.975	8.66201	0.49681	8.73327	0	0	0.57947	
Healthy	0.28496	0.00633		60.66537	16.0579	0.28496	3.10403	0.08656	0	0.00633	
Healthy	4.79591	0		92.48165	2.11292	4.79591	0.57096	0.00834	0	0	
Healthy	0.00699	0		35.01314	11.0464	0.00699	15.7038	0.14165	0	0	
Healthy	0	0		57.27922	12.55603	0	0	0	0	0	
Healthy	0.1024	0		34.32128	11.76675	0.1024	14.7286	0.23385	0	0	
Healthy	0.3938	0.0506		66.60812	9.22063	0.3938	0	0.03183	0	0.0506	
Healthy	1.02459	0.05132		52.15401	18.4578	1.02459	0.02524	1.62886	0.32244	0.05132	
Healthy	0.49305	0.35196		51.79606	16.87218	0.49305	5.52321	0	0	0.35196	
Healthy	3.49544	0.18775		18.69486	12.70622	3.49544	0	30.15928	0	0.18775	
Healthy	2.2095	0		25.69145	34.02738	2.2095	1.7995	12.11242	0	0	
Healthy	0.03239	0		24.12325	45.98968	0.03239	0	0.96046	0	0	
Healthy	0	0		31.0547	45.033	0	0	0	0	0	
Healthy	0.09424	0.05269		68.73852	10.15848	0.09424	0.5369	0.03628	0	0.05269	
Healthy	0	0.10673		50.29286	26.78042	0	0	0.77845	0	0.10673	
Healthy	6.13578	0.18954		76.55823	5.45363	6.13578	0	0.03675	0	0.18954	
Healthy	0.00411	0.13628		35.55027	19.69323	0.00411	1.23156	1.42332	0	0.13628	
Healthy	0.14449	0		57.25337	29.90154	0.14449	0	2.20002	0.61392	0	
Healthy	0.75416	0.03185		41.83587	33.08152	0.75416	0.677	0.20408	0	0.03185	
Healthy	0.05601	0		20.35269	34.46469	0.05601	2.6796	0	0	0	
Healthy	0	0		81.25365	14.20181	0	0	0.52707	0	0	
Healthy	2.43514	0		24.03114	61.53426	2.43514	0	2.00205	0	0	
Healthy	0.45979	0.00827		16.02022	36.38726	0.45979	2.84143	1.10463	1.40692	0.00827	
Healthy	0	0		1.74333	89.7134	0	0	0.9056	0	0	
Healthy	0.22585	0.09552		80.42243	11.38721	0.22585	0	0.08952	0	0.09552	
Healthy	1.59803	0.08712		70.31795	14.06084	1.59803	0	0.05246	0	0.08712	
Healthy	0.47869	0.2465		53.44469	15.61036	0.47869	5.23381	0	0	0.2465	
Healthy	0.24251	0.00636		22.19776	26.2597	0.24251	11.7725	1.40887	0.37424	0.00636	
Healthy	0.49565	0.51499		57.61572	10.75753	0.49565	8.39269	0	0	0.51499	
Healthy	10.06543	0		47.59874	7.45976	10.06543	0	0.20072	0	0	
Healthy	10.99357	0		62.53313	14.8084	10.99357	0	0.03296	0	0	
Healthy	0.63085	0.00433		10.95277	47.55131	0.63085	0.85018	0.3203	1.31384	0.00433	
Healthy	0.74724	0.12392		75.5891	15.00805	0.74724	0	0.62767	0	0.12392	
Healthy	6.78698	0.06251		35.9012	25.71229	6.78698	11.8272	0	1.53274	0.06251	
Healthy	0.8961	0.03721		23.43123	35.9533	0.8961	0	1.06488	0	0.03721	
D001528	0.14715	0.01252		48.9124	2.36414	0.14715	0.29833	0.41896	0	0.01252	
Healthy	0.05124	0		16.44147	56.80851	0.05124	0	2.37498	0	0	
Healthy	3.12464	1.39963		68.36849	13.18088	3.12464	0	0.23731	0.02611	1.39963	
Healthy	4.69186	0.07625		17.1845	46.36119	4.69186	0.70745	0.305	0	0.07625	
Healthy	2.78372	0.46929		31.58918	34.15684	2.78372	0.06569	1.07589	0	0.46929	
Healthy	2.89103	0		7.87584	46.20731	2.89103	0	1.18621	0	0	
Healthy	2.20324	0.06203		18.27215	42.46937	2.20324	0	4.9286	0	0.06203	
Healthy	0.91069	0.17651		42.5366	15.55183	0.91069	4.82531	1.53183	0	0.17651	
Healthy	1.3687	0		89.78272	6.02478	1.3687	0	0.61193	0	0	
Healthy	2.45746	0.32733		69.69771	10.25421	2.45746	0	0.12478	0	0.32733	
Healthy	0.78517	0		54.67301	30.16222	0.78517	0.04614	0.081	0.39853	0	
Healthy	1.1848	0		0	28.97288	1.1848	0	0	0	0	
Healthy	0	0		0.00729	21.16065	0	0.60999	1.56131	0	0	
Healthy	0.81358	0		40.92264	32.57449	0.81358	0	3.99104	0.54901	0	
Healthy	0.94116	0.71214		49.161	9.80896	0.94116	9.43798	0.01875	0	0.71214	
Healthy	50.72443	0		0.00524	5.0687	50.72443	0	6.37181	0	0	
Healthy	0.19104	0.03622		41.96014	52.00116	0.19104	0	0.0399	0	0.03622	
Healthy	0.00197	0.08188		57.31001	13.96884	0.00197	0	0.03816	0.06253	0.08188	
Healthy	1.44171	0		50.03338	36.07107	1.44171	0.11436	0.23739	0	0	
Healthy	0.19218	0		51.28457	30.84831	0.19218	0	10.89794	0	0	
Healthy	1.64397	0.1043		64.45705	13.37076	1.64397	0	0.09194	0	0.1043	
Healthy	1.9989	0		25.41636	47.79251	1.9989	0	5.88432	0.46484	0	
Healthy	25.36621	0		33.53843	0.93417	25.36621	0	8.57963	0	0	
Healthy	0	0		1.8927	56.1811	0	2.35641	3.65393	0	0	
Healthy	99.3463	0		0.17184	0	99.3463	0	0.12628	0	0	
Healthy	0.31732	0.01262		67.5978	18.06884	0.31732	0	0.06345	0	0.01262	
Healthy	0.33482	0		47.86406	40.58316	0.33482	1.02164	0	0	0	
Healthy	1.72965	0.02249		18.99234	58.02642	1.72965	0	1.91541	0.37332	0.02249	
Healthy	0.45294	0.00256		89.28421	2.38531	0.45294	0	0.20475	0	0.00256	
Healthy	1.12724	0		66.89141	2.24156	1.12724	0	0	0	0	
Healthy	0	0		19.00433	59.3039	0	0	0	0	0	
Healthy	0.06376	0.04365		5.58134	68.40686	0.06376	0	1.38046	4.54308	0.04365	
Healthy	0	0		71.8222	22.67632	0	0	0	0	0	
Healthy	22.76594	0.03903		21.9499	24.56466	22.76594	1.60422	4.85346	0.81977	0.03903	
Healthy	0	0		4.10778	63.69594	0	4.13728	1.348	0	0	
Healthy	1.82111	0		8.77953	39.33188	1.82111	1.44196	0.83827	1.14003	0	
Healthy	22.43746	0.10399		54.27342	1.73884	22.43746	0	0.03605	0	0.10399	
Healthy	84.61947	0		3.34115	6.27893	84.61947	0.50623	0.6979	0	0	
Healthy	0.07756	0.0803		68.94433	10.10494	0.07756	0.57539	0.03694	0	0.0803	
Healthy	4.98219	0.14952		64.0782	14.37781	4.98219	0	0	0	0.14952	
Healthy	0	0		28.4711	27.90917	0	0	8.31317	13.65711	0	
Healthy	0.17197	0.08643		64.33329	16.13843	0.17197	0	0.07598	0	0.08643	
Healthy	0.45597	0.19352		40.18179	41.88104	0.45597	0.19545	0.94488	0	0.19352	
Healthy	2.12782	0.17241		45.38809	15.55955	2.12782	0.10122	0.83116	12.9929	0.17241	
Healthy	3.98741	0.24935		63.45599	19.73702	3.98741	0	0	0	0.24935	
Healthy	3.14765	1.37307		69.81945	8.24757	3.14765	0	0.26992	0.0457	1.37307	
Healthy	0.29458	0		69.98304	16.17619	0.29458	0.29747	0	0	0	
Healthy	14.52779	0		1.07049	0.00412	14.52779	0	1.37611	0	0	
Healthy	1.06405	0.1657		50.81695	28.85018	1.06405	2.08545	2.34812	2.28082	0.1657	
Healthy	2.44959	0.13521		62.43706	15.52911	2.44959	1.00862	0.00651	0	0.13521	
Healthy	1.49977	0.02902		29.76015	14.17754	1.49977	22.9357	0	0	0.02902	
Healthy	4.3962	0		49.71359	32.29741	4.3962	0	0	0.88665	0	
Healthy	0.01839	0.58044		28.92333	14.65191	0.01839	23.5088	0.41277	2.2586	0.58044	
Healthy	0.84488	0.44981		67.42135	3.11198	0.84488	0.01074	0.35107	0	0.44981	
Healthy	0.66598	0.1164		47.00231	24.04308	0.66598	0.12582	4.47468	0	0.1164	
Healthy	0.34683	0.02811		39.37208	13.32651	0.34683	6.65537	2.37155	1.80999	0.02811	
Healthy	4.86659	0		38.03577	19.68434	4.86659	1.66704	0.15054	5.49142	0	
Healthy	1.64698	0		26.22522	33.11116	1.64698	0	9.42917	1.98028	0	
Healthy	0.06316	1.53563		77.39957	6.31695	0.06316	0	0.28468	0.07211	1.53563	
Healthy	27.6154	0		3.48867	29.07694	27.6154	1.35904	1.04151	0	0	
Healthy	0	0		34.634	15.43657	0	0.17148	2.74557	17.6933	0	
Healthy	36.80814	0		32.17722	14.59311	36.80814	0	0.60371	0	0	
Healthy	0.17628	0.79989		59.0471	6.02422	0.17628	4.44458	0	0.20643	0.79989	
Healthy	0.44782	0		35.7035	34.94492	0.44782	0	0.26171	0	0	
Healthy	1.92533	0.08079		58.55695	9.31176	1.92533	0.00906	0.0594	0	0.08079	
Healthy	0.40951	0		6.46265	70.18787	0.40951	0	1.47029	0	0	
Healthy	0.36292	0		46.3665	45.00958	0.36292	0	0.2721	0	0	
Healthy	0	0		44.13821	39.56916	0	0	1.77375	0	0	
Healthy	1.34855	0.18762		54.44457	5.62988	1.34855	7.18822	0.31407	0	0.18762	
Healthy	0	0		85.4941	6.21028	0	0	0.13385	0	0	
Healthy	0.50739	0		69.50188	16.10627	0.50739	0	0.05736	0	0	
Healthy	0.14372	0.00309		77.24692	9.2868	0.14372	0	0.03741	0	0.00309	
Healthy	1.13827	0		84.84237	10.41593	1.13827	0	0	0	0	
Healthy	5.80849	0		39.9439	35.75068	5.80849	0	3.09126	0	0	
Healthy	14.21093	0.18521		28.4648	16.12419	14.21093	0.69177	1.10038	0	0.18521	
Healthy	3.94133	0.00384		66.39831	17.32805	3.94133	0	0.23193	0	0.00384	
Healthy	0.09091	0.06736		67.63385	14.66042	0.09091	0.53416	0.04165	0.0066	0.06736	
Healthy	5.70785	0		11.18476	0.03466	5.70785	0	1.02451	0	0	
Healthy	0.5827	0.52167		57.44099	10.48745	0.5827	8.3331	0	0	0.52167	
Healthy	0.13861	0		66.22997	8.1289	0.13861	0.51804	0	0	0	
Healthy	5.97047	0		68.83196	9.79154	5.97047	0	0.46318	0	0	
Healthy	1.53753	0.00557		18.48175	30.83664	1.53753	0.04061	0.35929	0	0.00557	
Healthy	5.96026	0		69.76399	10.63089	5.96026	0	0.02468	0	0	
Healthy	1.47459	0		19.80125	53.70018	1.47459	0	1.55353	0	0	
Healthy	0.94943	0		89.60612	3.93037	0.94943	0.89533	0.02738	0	0	
Healthy	3.99211	0		65.94942	17.67157	3.99211	0	0.19649	0	0	
Healthy	0.41506	0.01009		12.11656	65.40156	0.41506	1.15307	2.92983	1.84305	0.01009	
Healthy	2.88359	0.02326		79.32634	12.64055	2.88359	0	0.07434	0	0.02326	
Healthy	10.15778	0.0209		64.7915	1.59126	10.15778	0	0.13998	0	0.0209	
Healthy	3.35739	0.13915		46.14072	13.54474	3.35739	0	0.11963	0.04177	0.13915	
Healthy	0.7431	0		74.22648	15.06641	0.7431	0	0.23547	0	0	
Healthy	0.26386	0.11289		44.4185	11.6214	0.26386	7.064	0.19931	0	0.11289	
Healthy	0.23025	0.02866		17.93422	62.8098	0.23025	0.16844	1.06099	0.39332	0.02866	
Healthy	1.54856	0		22.48997	3.04969	1.54856	19.8848	0	19.8601	0	
Healthy	0.23109	0		51.86543	34.81562	0.23109	6.52521	0	0	0	
Healthy	0.75674	0.02326		79.37233	5.95194	0.75674	3.73402	0.00675	0	0.02326	
Healthy	0.41297	0.08894		24.52221	49.74067	0.41297	2.16926	0.91207	2.40259	0.08894	
Healthy	3.9654	0.19456		62.82739	20.45037	3.9654	0	0	0	0.19456	
Healthy	0.91039	0.18604		16.25658	33.64466	0.91039	0.02971	0.26564	0	0.18604	
Healthy	8.66966	0.30347		60.71918	3.65475	8.66966	0.69476	0	0	0.30347	
Healthy	0.73716	0.46331		67.64452	3.03379	0.73716	0	0.37116	0	0.46331	
Healthy	0.6495	0		38.66583	51.77425	0.6495	0	1.18304	0	0	
Healthy	0.42268	0.02988		73.60357	8.04165	0.42268	0	0.04636	0	0.02988	
Healthy	0.18905	0		22.96777	34.36809	0.18905	0	5.1123	0	0	
Healthy	9.87748	0		16.50911	18.52373	9.87748	2.50305	14.23795	0	0	
Healthy	2.63057	0		42.32325	13.31925	2.63057	0	0	0	0	
Healthy	17.5473	0.01556		51.20972	8.03686	17.5473	0.96752	0.22599	0	0.01556	
Healthy	0	0		35.34295	40.13982	0	0	1.11382	0.48241	0	
