s	Clostridium_A_leptum	Enterocloster_sp900540675	Clostridium_Q_symbiosum	Muricomes_sp000509105	Bifidobacterium_sp002742445	Enterocloster_clostridioformis_A	Anaerotruncus_colihominis	Enterocloster_citroniae	Enterocloster_sp000155435	Longicatena_innocuum	Bacteroides_uniformis	Alistipes_putredinis	Phocaeicola_vulgatus	Phocaeicola_dorei	Bacteroides_ovatus	Lachnospira_eligens_B	Barnesiella_intestinihominis	Bacteroides_cellulosilyticus	Alistipes_shahii	Alistipes_obesi	Odoribacter_splanchnicus	Parasutterella_excrementihominis
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.8578286356482	-5	-5	0.913264811473512	-1.71018816088238	0.451748068592696	-5	0.388759962141684	0.213201549901799	-0.743234162058353	-5	-1.40616033891873
Healthy	-5	-1.49948908947366	-5	-5	-5	-5	-5	-5	-5	-5	1.03817133131969	-5	0.916799667242153	0.267204592687876	0.22630082206959	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.6345120151091	1.51665843961217	0.136961422842207	0.559521212133005	0.936370461985912	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.43607991640294	1.09128383586998	-0.708786599726403	0.954615360048625	-0.544683006230379	-0.350645666635632	0.487705275960654	0.734415753081919	0.241982050713054	-0.224469647213056	-0.102131090510861	-0.633726503149555
Healthy	-1.02245929405346	-5	-5	-5	-1.65033401590337	-5	-1.2958494831602	-5	-5	-2.02136305161553	1.2423751819475	1.06522145142749	-5	0.233757362965511	-5	-0.652787113595137	-5	-5	0.573266236014007	-5	-0.011824675812124	-2.24033215531037
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.41176444666842	-5	-5	0.922705221578197	-1.0706321707599	0.449700503681978	-5	0.27199021665195	-0.524706623340897	-2.1266793981846	-5	-1.47353148753052
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.586073948837722	0.638020765016421	0.306002323076219	-5	-1.58603002825194	-0.296674223680703	0.193322213055906	-5	-0.802995271976954	-5	-5	-5
D003924	0.119717659105495	-0.427290998361595	-2.14206473528057	-2.36754270781528	-2.4089353929735	-2.59006687666871	-3.01772876696043	-1.64320953964828	-5	-1.81332613250025	-0.318767810520368	0.153881908141996	0.0120564798538207	-1.07815751859414	-0.47977856411804	-5	-5	-5	-1.61618463401957	-5	-5	-1.89825292605363
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0384982248360189	-0.13845961539275	0.208470917556863	0.360546081596165	-0.0313956527533767	0.466692681545416	0.283405265960873	-0.769014928286446	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.12274032033633	-5	-5	1.20595398471408	-0.492306007345083	0.616707565741176	-5	0.833497084917011	0.123485765223539	-0.306431324866331	0.236083584895046	-1.77910775078048
Healthy	-5	-1.40318306408441	-5	-1.20425897913076	-5	-1.17321276118371	-5	-5	-5	-5	-0.474398097806835	1.1806822990051	-0.0213219963046943	0.626858542080164	-1.00134840400163	-0.478352050502088	-0.144765621649463	-5	-0.337025075346196	0.464031761955727	-0.0224455739306173	-1.53372567821071
Healthy	0.498573808100066	0.749884661298858	0.239189327077029	-0.9661341326521	-5	-5	-5	-1.83923143813887	-0.971184830153113	-5	0.925303838794504	1.06995321713624	-0.319564764438253	-5	1.12940983017794	-5	-0.164176307537922	0.0238982752706402	-1.3707943428977	-1.2308443092856	0.124514006131383	-0.738071327009358
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.74244710957171	0.577909808107362	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.171843419579579	-0.727763759649974	-0.293469969019147	-0.0137344913395107	-5	0.286894136544427	-0.429013652403067	-0.0594237538836718	-0.310185202859311	-1.389872386924	-5	-5
Healthy	-0.538501473216981	0.00523200682021363	-1.33799812061008	-1.83624247601804	-0.331139042382065	-5	-1.32403845035783	-1.86934465097797	-5	-2.82102305270683	0.952638936151072	0.809312534113117	-0.549935737174769	0.0220694040710879	-0.396108979816442	-5	-5	1.04046823395603	0.213844351114062	-0.581466704906788	0.102951394378302	-1.37028466735287
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.11278290519175	-5	-5	1.11076507599334	-0.586113747670396	0.638280545785024	-5	-5	-0.0259675389779445	-5	0.282923318606949	-5
Healthy	-0.943209451725617	-5	-5	-5	-5	-5	-5	-5	-5	-1.85139734519391	-0.661483745211634	-5	-1.89279003035213	0.7030462120458	-2.51004152057516	0.788519060235359	-5	-5	-5	-5	-5	-2.51855737149769
Healthy	0.449705129651311	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.51921101501279	-5	-5	1.06963517214664	-1.02067930261798	-1.9613798380503	0.586749291052842	-5	0.51837573328143	-5	-5	-5
Healthy	-2.22475374025976	-5	-5	-5	-1.85325198636936	-5	-5	-5	-5	-5	0.47388531637583	0.262932581082804	0.620740729977736	-1.48069715076457	0.349007345308709	0.348680569705301	-0.0632802175873872	-0.458146288818353	-1.1786175002527	-0.509423547597092	-0.512027787906415	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.417834328450429	0.476701233677596	-5	0.0797201605224473	-0.607989316804501	0.177019656215922	0.61875808461088	0.135806636770112	0.0990138430370164	0.182060680917003	-0.00762324020119706	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.15739076038944	-5	-5	1.26780768003457	1.14372689650545	1.09215583506438	-0.870954940112042	0.311522882089916	-5	0.281851162308317	0.0665979731600721	0.392985215041775	-0.0160896878853523	-0.0726912433845004	-1.59670785484175
Healthy	-5	-5	-5	-5	-5	-5	-1.54015535761179	-5	-5	-5	1.52268687503002	-5	0.880352767152128	0.410755307277072	0.413366831409299	-5	0.801713711682093	0.688466986670128	-0.0964379743834924	0.571819428920326	0.00590516222284085	-0.721886884020166
Healthy	-1.36875921976449	-1.070274621622	-1.65403845818686	-1.4207882197685	-5	-5	-5	-5	-5	-1.84193920606339	0.675565723561184	-0.672681942312076	-0.457348823544595	-5	-0.0739664033211554	-2.65364702554936	-5	-5	0.0360617069837545	-5	-5	-5
Healthy	-5	-5	-5	-5	-3.72124639904717	-5	-5	-5	-5	-1.34486156518862	-1.0096611452124	-5	-2.68613277963085	0.783730684229464	0.695964735470939	-5	-5	-2.70996538863748	-5	-5	-0.446262571328737	-5
Healthy	-5	-0.889982993207888	-5	-0.880051639969078	-5	-0.989318506868556	-5	-5	-5	-5	0.649378675451661	0.979837807891684	-0.274823698580863	0.601686337379288	-1.36491856398913	-0.444180316938809	-0.11678728368974	-5	-0.521823245712003	0.265119835874213	-5	-2.23062267392386
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.642656042903466	0.786194003841998	-5	-5	-5	0.87308158688349	-5	-5	-5	-5	-5
Healthy	-1.16228533171509	-1.99097425791309	-5	-1.86264588862927	-5	-5	-5	-5	-5	-2.30016227413275	-1.0999060984566	0.251504383601114	0.300378064870703	0.141838426273189	-0.592473134197046	0.118919147536278	-0.0775600145020609	0.787096166192105	-0.193955764251912	-0.871859316870007	-0.25925056585529	-5
Healthy	-3.11918640771921	-5	-5	-5	0.763937616062338	-5	-5	-5	-5	-5	-0.064835468273448	-0.489120015243882	0.226151203227266	-5	-1.60572347323218	-0.684302485550424	-5	0.211117870312063	-0.387194958700279	-0.182798347336954	-0.341168513833151	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.906088258950622	-5	-5	1.77132734068913	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.988870966064645	-5	0.806264110389305	0.947604269072642	-0.758528232449237	-5	0.127878708263383	-5	-5	-5	-5	-1.44611697335613
Healthy	-1.74690441415097	0.267164685732691	-0.714195236151368	-1.58636500280144	-5	-0.138352101973493	-2.13846558914096	-1.28149831113273	-0.55995722329066	-2.42712839779952	-1.82131076022441	0.605697135078984	-1.65384269776799	-1.63732907027433	-3.11350927482752	0.603795866952702	1.11623272089874	-5	0.368054330957135	-0.728972005737677	0.197895029059661	-2.73048705578208
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.533227896555565	0.330466534894253	-0.20893423018315	-1.57626275001767	0.183494764210519	0.597724795903495	0.141280412569692	0.0934777195448563	-0.723768042078166	-5	-5	-1.82856609905699
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.732727394988814	-5	0.521025571162796	-5	-0.347540916488317	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.181437675835039	-0.338395522939386	-5	0.776392420150787	-1.41228903498109	0.409777628212472	0.478166645230852	0.167556573964064	-1.14405705376768	-1.42585293584928	-0.112810454041975	-5
Healthy	-1.71987710369769	-1.97142874730746	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.14769827024049	1.13448342903561	-5	-5	-5	1.12659274214484	0.955888258614934	-5	-0.853406897903695	-0.094549534558649	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.764471553092451	1.13250655228102	1.02551927265817	-5	-0.846459513561977	0.105656628019926	0.444030735797184	0.754695326799568	0.627997377626487	0.492205646103273	-5	-0.721566523462584
Healthy	-0.795880017344075	0.023857169140872	-1.44129142946683	-5	-5	-5	-5	-5	-5	-5	-5	1.18157235493373	1.08524811021837	-2.62342304294349	-5	-5	0.531828766351435	0.6265333442642	-5	-0.40377688845016	-0.174762182239989	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.78165486512618	0.428476585377386	0.688280967965069	-5	0.726428070240217	-0.59865116402022	-5	0.236070975999843	-0.266297288795535	-0.435393107964352	-5	-1.38038499425719
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.0447595957225	0.393675211089204	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.133128086442831	-5	-5	-5	-5	-5	-5	-5	-5	0.928341049849221	0.0551488898893941	0.946834806216102	-5	-1.13804762507855	0.494477410934079	-5	-5	0.0487408121782699	-1.77702355010661	-5	-1.51598503733244
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.09262977712467	1.06848679406314	0.833000409118939	-1.27449673114068	-0.104870397617342	0.354021955972084	-5	-5	0.71937189659192	-0.374728716343149	-0.104334405479219	-5
Healthy	-5	-0.00854797270229343	-1.47651366765677	-5	-5	0.658757169780217	-2.03668448861389	-5	-1.96457026181545	-2.07572071393812	1.07476196763497	0.743351382990393	0.174873528887417	-5	-0.741386659197256	-1.26752582271881	-5	-5	0.0831190386902054	-5	-5	-1.23515164280659
Healthy	-5	-1.19003647828599	-0.575820986421218	-0.740191177045371	-1.18369240056806	-0.752321270429342	-2.02136305161553	-5	-2.1791420105603	-1.55005901122666	0.888242414304504	-1.34591976469343	1.33492819989492	-3.18045606445813	0.798611978396493	-0.52815110630235	-5	-5	-3.22914798835786	-2.87614835903291	-5	-5
Healthy	-1.86327943284359	-5	-5	-5	-5	-5	-5	-5	-5	-3.20065945054642	0.779564026171181	0.521266260146475	0.00412783312250465	0.767798295002158	-0.285443929519597	0.712205079753862	0.656581121981046	-5	0.365227704613871	-0.501841131087108	0.0886710934532194	-3.08618614761628
Healthy	-0.937117309869636	-0.698601010826436	-1.33441900898205	-5	-5	-1.20627944318648	-1.6466609046887	-5	-5	-5	0.291066781982381	1.15971183371955	1.10033642063908	-5	-0.620223270062412	-5	0.344948050665696	-2.42596873227228	0.323998321430976	0.214743207178413	0.0734837313138287	-2.2335871528876
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.408973913185699	1.09328892486546	-0.607109679296653	0.973452990707442	-0.681352430996345	-0.354450015760441	0.488054096112534	0.738532432556922	0.220936642658212	-0.225154700404148	-0.128754075858086	-0.671131326147074
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.936201984104543	0.436860457111316	-5	1.28029626048911	-1.25321016784739	-0.45375354738835	0.116398515061641	-5	-0.467627866432123	-5	-5	-5
Healthy	-5	-5	-2.06148027482351	-0.588144694281054	-5	-5	-5	-5	-5	-5	0.969194048639984	1.37002819299085	-0.0350477487963413	-0.256725476488067	-0.290721556792904	0.15564873837046	-5	-0.0560358295243122	0.167757315052975	-5	0.0135155433571074	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.33639329187548	-1.02346661960806	1.38495362684246	-0.331725933200794	0.601089345009563	-0.146727775979317	-3	-5	-0.859177819890689	-5	-5	-5
Healthy	-5	-1.39286679560843	-5	-5	-5	-5	-5	-5	-5	-5	0.494011197489713	0.746494081342589	1.37576253040671	-2.10679324694015	-0.542784431495044	-5	1.26031733899335	-0.0502100410855377	-5	-0.526761269143049	0.133647468421252	-5
Healthy	-5	-0.60977163753087	-5	-1.11565785235294	-5	-5	-5	-5	-2.62893213772826	-5	1.09317680013142	-5	-5	1.48233624048305	-0.239110298231193	0.196190007050506	-5	-5	-0.163840516900954	-5	-0.0435146118092243	-5
Healthy	-1.55377359822184	-3.21467016498923	-5	-2.17848647159523	-5	-5	-2.24718356881173	-1.77806440017199	-5	-3.61978875828839	0.448367716440902	0.485755487458179	0.753916885399528	-0.404812523566327	-0.676500391568249	-1.11895789180659	0.233655939685763	0.304072404291469	-0.117094269879745	-0.601053595098693	-0.239849035486478	-0.448708621671934
Healthy	-5	-0.739928612014925	-5	-1.21695442788531	-5	-5	-5	-5	-5	-5	1.06669892288809	-5	-5	1.49038427275503	-0.240566359822286	0.173538807382664	-5	-5	-0.127971994226312	-5	-0.0158103524619205	-5
Healthy	-0.917861168606552	-1.10424605792627	-0.989572827282951	-1.79669508386152	-5	-0.655804284128565	-0.270924347052935	-1.1666616110606	-2.05502409158795	-2.36957212497498	-0.653080074154379	-5	-0.475409170660481	-1.19791074211827	-5	-0.35747612693699	-5	-5	-1.29456395341475	-5	-5	-5
Healthy	-5	-0.0232512218962018	-1.42113167133397	-5	-5	0.657952214036055	-1.92009553233328	-5	-1.89177334362507	-1.58653258701418	1.07878332244094	0.742296908515324	0.210436242361198	-5	-0.770164633442734	-1.29005198348924	-5	-5	0.0932220038975526	-5	-5	-1.28108331398514
Healthy	-0.821857930162256	0.363418290249746	-0.780651282686421	-0.997186220775327	-5	-5	-5	-2.43062609038495	-5	-5	1.50146884025173	-5	-0.143180515211079	0.437598374587817	1.04076091961679	-5	0.422034717513823	1.35942773691079	-1.13990167030148	-1.08507535179485	-5	-1.12749410065408
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0854770261240331	0.338458485776558	-0.109606928976173	-5	-0.0335062792785198	-5	-5	-5	-0.22984046694161	-5	-5	-0.298915793061145
Healthy	-0.830090558098931	-5	-5	-3.39794000867204	-5	-5	-5	-5	-5	-2.92445303860747	0.225611631541165	-0.146338285091943	-0.237501492030493	-0.132721120572078	-2.39361863488939	0.264012215308953	-0.145347875353921	-2.93554201077308	-1.13436311230037	-1.41240127027875	-0.0515185697674794	-5
Healthy	-1.41240127027875	-5	-2.10846254232744	-5	-5	-5	-5	-5	-5	-5	0.527475228412209	0.377129509720542	-0.121851766454187	-0.360035651359634	-5	0.149754720113397	-0.107649350416344	-5	0.104500768156845	0.415579267002353	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.181147537678998	-5	0.718957334407876	-0.286727919126105	-5	0.716585075491711	-5	-5	-5	-5	-5	-5
Healthy	-0.901806374136712	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.38675946409804	1.12288761359011	-5	1.42048236204475	0.208355349015392	-5	-5	-5	0.292769830211193	-5	-0.191188319710707	-0.840733668906506
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0127950581454126	-5	0.397101880695685	-0.619173943163659	0.218299125885173	-5	0.376905290923814	-5	-0.574416875219054	-0.063059210247645	-5	-5
Healthy	-5	-2.64206515299955	-2.11069829749369	-1.58020941389364	-5	-5	-2.72584215073632	-5	-5	-5	1.33781074779204	1.1156707429773	0.314911643427031	-5	0.242414699177521	-5	0.453416198200201	-5	-0.120210491980041	0.776792681213489	-0.117691809374777	-1.53224394875597
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.97881070093006	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.05978244440026	-5	-5	-5	-5	-5	-2.18976748200492	-5	-5	-2.69680394257951	1.46427204766444	0.926650562887209	-5	0.311111477772456	-2.86327943284359	-0.00109580338729521	-5	-5	0.351614668912685	-5	-5	-2.79588001734407
Healthy	-0.285058634486272	-2.18641901143181	-1.24964591123729	-1.51229613683627	-5	-5	-1.53268793701945	-5	-5	-1.61154354729973	0.849103560122314	0.90182434764993	-0.404801493164856	-5	0.119146971989843	-1.09237369515673	0.263529552793073	-5	-0.15776531365276	-0.0269044886829898	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.203647430409974	0.597265065333447	-0.0275518406492174	-0.721543649605791	-5	-0.0911666129624343	-0.133795391553621	-5	0.33934807288198	0.388834475885126	0.0445475995722363	-5
Healthy	-0.926025180133341	-0.334118952328326	-5	-5	-5	-5	-5	-5	-5	-5	0.934290344034204	-0.121581620258754	0.120218453914653	-5	0.0287826554737416	-1.55909091793478	0.118668072064317	-5	0.33603724207069	0.0010107291001633	0.108155565723392	-1.43344466911694
Healthy	-5	-5	-5	-5	-5	-5	-2.47886191629596	-5	-5	-5	-1.51201366887061	1.38484979977435	0.639333064579114	-5	-0.960546221038263	-0.228846295310964	0.426564934893818	0.553254179011281	0.647655785670173	0.472368774528472	-0.0468542614860901	-0.822088523905991
Healthy	-1.28869904008383	-2.0395292224657	-5	-2.93930215964639	-5	-5	-2.15490195998574	-5	-5	-2.47625353318843	-0.527726368388884	0.617480526943174	-0.0839831979545762	-0.66220142273775	-1.33752549624969	0.533049751603825	0.0283231297349823	-2.8153085691824	-0.488250288655017	-0.510322708336301	-0.266481748565512	-5
Healthy	-0.923068425444344	-0.637103032197456	-1.52244466780102	-5	-5	-1.25884840114821	-1.63676419551631	-5	-5	-5	0.324675406600314	1.15178371921074	1.09586680174984	-5	-0.579252345230524	-5	0.333463396498456	-5	0.293541539976732	0.256595087358887	0.07156168903932	-2.22767829327708
Healthy	-1.43925669894529	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.182857893658863	1.24085639051447	-0.0433274272873238	-0.596056301546798	-0.983175506332512	-0.235300936201632	0.198703812328054	-0.600378189328264	0.10795238543045	0.13690755882483	-5	-2.13253251214095
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.146746041938168	0.420366730112769	-0.378844498362384	-5	-0.141318462602332	-5	-5	-5	-0.0281445509064117	-5	-5	-0.423462858226858
Healthy	-1.29039087892735	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.629875673364342	-5	0.0505228217046015	-0.629283411460454	-0.86068775442133	0.314290767123195	-0.843753809602655	-5	-0.619463159511251	-0.453136669238693	-5	-5
Healthy	-0.382538334969088	-2.04914854111145	-1.81987412483595	-0.0166353605233791	-5	-2.20690839982342	-1.61636413163812	-2.43651891460559	-2.36552272983927	-2.39685562737982	0.974036610488768	0.453807410461226	-5	0.178910791439557	-0.298708393591156	-0.341559293588874	0.105840463579799	0.371793543866062	-0.641094789686953	-0.537482213248567	0.153851434971632	-2.88941028970075
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.45640566448847	-5	-1.44333573787743	1.40457904965079	-0.495012912654775	-0.173678950850339	-5	-5	-0.215097550113345	-5	-0.0634661517605002	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.79182747333288	-5	-5	-5	1.3923928406705	1.08073865315335	-2.12262865413023	0.904851815565457	-5	-0.185619205530062	-5	-5	0.326706491890512	-5	0.242310306244919	-2.53017798402184
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.40353076138976	1.08738419738147	-5	0.874710211606294	-5	-0.124857675870445	-5	-5	0.295391147571982	-5	0.26223032659834	-0.483160660262971
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.04191415147891	-5	-5	-5	-5	-5	-0.525696302883439	-5	-5	-5	-5	-5	-5
Healthy	-1.45062884766682	-0.686639048755872	-5	-5	-5	-1.32966135887256	-1.26873365092451	-5	-2.26841123481326	-5	1.13082922488023	0.254383705301721	0.241441878733204	-5	-0.753107679846401	-1.87063240427701	-5	-5	-0.108925516124923	-5	-5	-1.76095090685981
Healthy	-1.26752582271881	-5	-5	-1.89894064509188	-5	-5	-5	-5	-5	-5	0.515978432531733	0.347893744144264	0.104394916377749	-0.379780635131127	-5	0.157737744632616	-0.0877247895011877	-5	0.0774260496068866	0.40731780766311	-5	-5
Healthy	-5	-5	-5	-5	-2.46470587995723	-5	-5	-5	-5	-5	-0.681519274825483	-0.166852888087215	-0.824082493489906	-5	-1.01363140642973	-5	-0.360952010865132	-5	-5	-5	-5	-5
Healthy	-5	-2.11407366019857	-2.45842075605342	-1.72239078569591	-1.41589502960055	-5	-5	-5	-5	-5	1.36982807785985	0.591636608030883	0.846802090263438	-1.85387196432176	0.942447584715193	-5	0.450386151265457	-0.264193582672865	0.0846155949965562	0.270657877728348	-5	-5
Healthy	-0.906718432432755	-1.76955107862173	-1.72676716595695	-5	-5	-5	-1.33170728955178	-5	-5	-2.27984069659404	1.02044456969044	1.22297151174733	-0.0302393983772963	-5	0.204895591048657	-0.744124726608533	0.315262729485559	-5	-0.0186843605831396	0.519972297270452	-0.274545760566507	-2.53313237964589
Healthy	-5	0.0676547327343922	-1.48293612651735	-1.95078197732982	-5	0.674317243569836	-2.44611697335613	-5	-1.97061622231479	-1.70377371273884	1.07695740299536	0.732972433435437	0.274213287573893	-5	-0.784547507116749	-1.30233483735233	-5	-5	0.0973336777076352	-5	-0.473156923127903	-1.23957751657679
Healthy	-5	-5	-5	-5	0.781183596098098	-5	-5	-5	-5	-5	0.266535079259059	-1.15795271149036	0.0536737489618317	-5	-0.553991266315988	-5	-5	-0.0934063982655199	-0.238079675389831	0.181411936221937	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.667056770387185	0.166382744445379	0.208989253719114	-5	-0.451094894711415	-0.633651766532282	0.530663210656233	-5	0.590626751168752	0.467091379993581	-0.0746157040190051	-5
Healthy	-1.09081852402215	-5	-5	-5	-5	-5	-5	-5	-5	-1.85016530328421	0.0421855354641459	0.155445356581754	-5	0.623542856948155	-5	0.600439223825804	-5	-5	-1.44635966376865	-0.897189109083085	-0.266128937401695	-2.29843201494407
Healthy	-5	-1.56161589296529	-5	-5	-5	-5	-5	-5	-5	-5	1.04092695080037	-5	0.827800122391524	0.281794420714813	0.252425805109192	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	0.00226112079124036	-1.50251746263263	-2.63638802010786	-5	0.66658817334364	-2.27572413039921	-5	-2.17069622716897	-1.52797530229972	1.0661361363525	0.728894081539946	0.21483060716043	-5	-0.719717633432134	-1.44021303179944	-5	-5	0.0691721114096459	-5	-5	-1.35349824996839
Healthy	-5	-5	-5	-5	-0.0451595411007123	-5	-5	-5	-5	-5	0.655723185525638	0.072018163044099	-0.123562757519695	-5	0.118334181191237	-5	-5	-0.309635552710863	-0.962055844796901	-0.515515090968059	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.603466995290459	0.866404907661546	0.104145550554008	-0.526600627572177	-0.291443138533065	-5	0.423031131884382	-5	-0.761001001384566	-1.01354178726269	-5	-1.75080164260889
Healthy	-1.07597929952593	-5	-5	-5	-5	-5	-5	-2.59176003468815	-5	-5	1.02790425325265	1.13537152717624	0.0996150431891222	0.461458006748325	-2.77469071827414	-2.50307035192678	0.666387859915181	-5	-0.00328261205237419	-0.0864563416313916	-0.152871732953638	-1.48718224143513
