c	Bacteroidia	Clostridia	Actinomycetia	Verrucomicrobiae	Bacilli	Methanobacteria	Coriobacteriia	Desulfovibrionia
Healthy	1.48155641881447	0.972023157014921	-5	1.28649711277857	-0.641208837608276	-0.277917520790966	-5	-0.238508177609419
Healthy	1.87632692027979	0.891255827592151	0.668525688556862	0.0612639423002499	-0.07395095560626	-5	-1.32587401725729	-1.77108659400531
Healthy	1.60197475267157	1.62332807667851	0.543886843713349	-5	0.0379361959167142	-5	-0.628156644633303	-5
Healthy	1.73834160419934	0.876834193586356	-1.65150042971616	0.859962254218577	-0.476943230474559	-5	-0.207440229038549	-0.663220167016358
Healthy	1.89122899349566	0.791572061316469	-5	-5	-0.465732686227638	-0.919445661011229	-0.167510247767096	0.161930722774906
Healthy	1.6847977122599	1.25115109960014	-5	0.780521807325596	-1.65325594539515	-5	-5	-0.583992259550711
Healthy	1.34974169267294	1.06058679783046	0.2121689533202	1.37552297120862	-5	-5	-5	-5
Healthy	1.82412238298716	1.33272681649995	-0.777439590834776	-2.45967052520913	-0.4678318683063	-5	-0.959199938743471	-1.4835968515526
Healthy	1.7798419209194	0.813328076832298	0.253001005563288	0.670985750213924	-5	-0.628784317957639	-0.72443528493015	-0.0480459682299187
Healthy	1.82680717021713	0.368829646195804	-0.680644058933098	-5	-5	-5	-5	-5
Healthy	1.57523034826512	1.65524286431286	0.269893368951577	-5	0.505038676097712	-0.766369419835537	-1.74666199467389	-1.75995022788735
Healthy	1.51910943609568	1.69847714798294	-5	-5	-5	-5	-5	-5
Healthy	-0.310380407345127	1.78667136833391	0.630729843699435	-5	-5	-5	0.110249548104632	-5
Healthy	1.84612145798766	0.881867191668373	-0.424177348062638	-5	-0.541649257860337	-5	-5	-5
D003424	-0.55786529500809	1.78936661426274	-5	-5	0.262712062631726	-5	0.00171640989531854	-5
Healthy	1.84665300522388	1.00092406346785	0.61950654892142	-0.933450461238066	-5	-1.3101585908625	-5	-0.984095622104446
D003424	1.79884634456666	1.51938875380327	0.110566143292593	-1.39891827221598	-1.41094446894766	-5	-0.229265779104958	-2.33348201944512
Healthy	1.6639693325117	1.35566066674732	-0.477138626846383	-5	0.460681392960444	-5	0.0164859504658029	-1.88272870434424
Healthy	1.72787311336612	1.58401624667494	-5	-1.38933983691012	-0.277859874542584	-1.05878681241468	-0.850288350312068	-1.50376245483326
Healthy	0.807079524190084	0.749045686708109	1.83646647258988	-5	0.596159282099048	-5	0.77447900892191	-2.44733178388781
Healthy	1.66588301610892	1.51660120715605	0.299818798155398	-5	0.0661469517071528	-5	-0.827981190575443	-5
Healthy	1.61752107728075	1.44695076137966	1.24185092784633	-0.841486737383568	-0.284096889734551	-5	-0.912857720616192	-5
Healthy	1.4472113842441	1.76683422061032	-2.06398920428479	-5	0.18792380716567	-5	0.353225501669501	-5
Healthy	1.83917915496961	1.19699976147579	-2.10623823794206	-5	-0.710901800943384	-5	0.230763032588646	-1.55940573816017
Healthy	0.0463741849617853	1.44960936203788	1.04303751658652	-5	1.03624832182261	-5	-0.207223220048807	-5
Healthy	1.5622219437315	1.62297673680582	-0.443938840990467	-5	0.650251168066427	-1.49607319580649	-0.994090553505441	-5
Healthy	1.83035895148053	1.17370798271796	0.161613533832693	-0.269145078916476	-1.69229007659519	-2.44977164694491	-0.474670078256192	-1.21881927906274
Healthy	1.83836883548076	1.01080647941066	-0.506123889147177	-5	-0.259432056170605	-5	-1.23128791962234	-5
Healthy	1.53486683257165	1.69439905754565	-1.301464507438	-5	-1.01269132626882	-0.461074549696415	-5	-5
Healthy	1.81207509477928	1.37894505791679	-5	-5	-1.34371009880864	-5	-0.971794880094557	-0.386242720557895
Healthy	1.23383265443116	1.62045723078288	-0.878670002063909	0.0471151422871101	0.165211671177222	-0.481933745708392	-1.56511187913268	-1.48664920119404
Healthy	1.27445505445968	1.53401785184281	1.2285607510976	-5	0.631611163359825	-5	0.674334710313039	-5
D003424	1.94681477904161	0.352547172342817	-5	-5	-0.785474044718895	-5	-1.89722338511656	-0.873381624477048
Healthy	1.66645592068099	0.566370309833564	-5	-5	-1.77391588402418	-5	-0.869408948036626	-1.39935376433761
Healthy	1.67982521237835	1.24428108016369	-5	0.773273616338721	-1.56463349338734	-5	-5	-0.6285072914241
Healthy	1.53323234924323	1.51011237688809	0.511841933990974	-5	0.758920215034779	-5	0.788740922766386	-0.0681913773211058
Healthy	1.20423858314065	1.65069267934298	1.40567788908261	-5	-0.684428465385547	-5	-0.0654662006441461	-1.04411991377462
Healthy	1.73251478243963	0.708826109215985	-0.293794458118029	-5	-0.661603275803738	-5	-0.120485517849509	-1.64320953964828
Healthy	1.26325343692896	1.68605217056893	1.05502264538492	-5	-0.492913591709486	-5	-0.268153474151698	-5
Healthy	1.42877652453474	1.82221706554602	-5	-5	-5	-5	-5	-5
Healthy	1.59188120331572	1.33731207541745	-0.228640381404925	-0.528209723454808	-0.0278249425402859	-5	-0.530664076900871	-1.09745322068601
Healthy	0.992180474098953	1.49735888949957	-0.402162266050415	1.00876236323452	0.403798041116352	0.334638689048133	-0.925256679058997	-2.34582345812204
Healthy	1.11972853775921	1.41570735316645	0.258143812490716	1.4601519893972	-0.0704584672698165	-5	-0.68701913827662	-5
Healthy	1.59557712092727	1.44779070958949	0.851020339070392	0.31514082757147	-0.178735459853768	-0.359389387087639	-1.64608376907964	-1.63601217025151
Healthy	1.37832012074575	1.31411275923251	1.58218044747205	-5	-0.268435407720597	-5	-0.429527113264783	-5
Healthy	1.40208900644004	1.44265580295139	0.324222761432498	0.717117715453636	-0.230859088998781	-5	-0.632420465574085	-1.39501837039257
Healthy	-1.27156504902575	1.3184160559558	0.958044234611218	-5	0.547742716514197	-5	-1.0503173092048	-5
Healthy	1.83053753824527	0.482696401036969	-0.432785362685112	-2.01233373507373	-0.404492755611719	-5	-0.0457188883223578	-0.314106061138649
Healthy	1.21198159872175	1.64355906560212	-0.262799403256712	-5	-0.487996389506071	-5	-1.61636413163812	-5
Healthy	1.61683645320176	1.26071161951489	0.386803845600801	0.62466464286828	0.179330566343857	-0.221139980633143	-0.616597589508184	-0.671885539841611
D003424	1.91200549319182	0.733909533755542	-5	0.336885813823405	-1.41184038361691	-5	-1.31149119234348	-1.45358073316481
Healthy	1.29303975287017	1.51378540846602	1.31706016801833	0.435817301335452	-5	-5	-5	-5
Healthy	1.84278685219328	0.500218630501196	-0.559547481750379	-5	-1.65896136832248	-5	-2.35654732351381	-5
Healthy	1.82946427127886	1.1591052842255	0.101808915276394	-0.287400800667386	-1.50905879464321	-1.77702355010661	-0.48205232800475	-1.19287104440758
Healthy	1.78104218751279	1.00618483647517	0.588672753676359	-0.071660486766544	-0.795907161597461	-0.0702848332276321	-5	-0.466380441581232
Healthy	-5	1.55964824466815	-5	-5	-5	-5	-5	-5
Healthy	-0.490072018842653	1.09914037151615	-0.413311446759948	0.445926302286597	-5	-5	-5	-5
Healthy	1.77763949485089	1.32374738787623	-0.753796958162119	-1.42957382164103	-2.21968268785985	-5	-0.942904710387333	-1.79102148272375
Healthy	1.73740591959477	1.12225881394444	0.424644832609534	0.403535734740185	0.367879368321484	-5	0.293974335168378	-0.589610853486767
Healthy	1.91430580936205	0.996739266873061	-0.26557624185874	-5	-1.26584048675553	-5	-0.68472256052819	-1.09409623378338
Healthy	1.91186820427918	0.921177506695995	-5	-5	-5	-5	-1.55940573816017	-5
Healthy	0.854621777534292	0.671790046618457	-5	-5	-5	-5	-5	-5
D003424	1.90538631755368	1.22732895920799	-5	-0.931294780308059	-5	-5	-2.47108329972234	-5
Healthy	0.102574331203377	-1.38827669199266	-0.227018549655036	-5	-0.925147004118753	-5	-2.64016451766011	-5
Healthy	1.93755785931242	0.883440541662263	-0.672252928747544	-5	-1.07232173586201	-5	-5	-0.915173583302566
Healthy	1.76813789373659	1.13301008847697	0.736388533497444	-5	-1.15782777061438	-1.18949865223347	-0.137481030762171	-1.23091821288178
Healthy	1.83959323640737	0.516034026461221	-0.568202158361694	-5	-1.3292904047762	-5	-2.62708799702989	-5
D003424	1.85851181285668	1.1757897540509	-5	-5	-1.60800692774029	-5	-5	-5
Healthy	1.39258388131389	1.53292271507523	1.3960006424428	-5	0.0853762153701946	-5	-0.488785298863612	-5
Healthy	1.82806397606351	0.882904024035159	-1.25932157477255	-1.26098175411652	0.406400502494275	-0.403227023240467	-0.792581083183188	-5
Healthy	-1.02104383478241	-1.89448981523003	1.79786060223807	-5	0.467711672837546	-5	-5	-5
Healthy	-0.781517012406355	1.77595759919385	-1.12586622117203	-5	-0.371866612458917	-5	-0.1799562554956	-5
Healthy	1.82566475186668	1.28584569278614	-0.934906010642848	-0.21477697184682	-2.05403929642243	-5	-1.19873352951038	-1.49675422853489
Healthy	1.68660481304954	1.25766321832871	-5	0.772179363923097	-1.59414160068236	-5	-5	-0.70156177468924
Healthy	1.46697877365811	1.1611325208451	-1.05729763111133	1.36272198694323	-0.450910869023876	0.339505103670671	-0.441687513839441	-0.148160941446969
Healthy	1.33356474987514	0.987102030620615	0.221805317996549	-5	1.35904962803243	-5	0.515339916014476	-0.84055312661253
Healthy	1.92744515175984	0.832110839940302	-5	-5	-0.774949303861951	-5	-1.37716452047848	-5
Healthy	1.96481522817621	0.0819950252722981	-0.661264691200482	-5	-0.74644393277988	-5	-3.04575749056067	-5
Healthy	1.96803118750415	0.315749995263859	-2.26841123481326	-0.280743311986543	-2.34678748622466	-5	-5	-5
Healthy	1.43658226225857	1.7881818100133	-5	-5	-0.64777887965032	-5	-5	-5
Healthy	1.19161614911394	1.82041697637957	-1.82623117686335	-2.99139982823808	0.294353780039375	-5	-0.238914517447132	-2.62342304294349
Healthy	1.88918809862794	0.980721296481127	-0.930887148612879	-5	-1.28659346783231	-5	-1.24359212745104	-2.49757288001557
Healthy	1.92759864131433	1.02629950788732	-5	-5	-5	-5	-5	-5
Healthy	1.50135453686538	1.4736019881273	0.608261739536172	-0.351152291627106	-0.559657758757349	-0.878046416454701	-0.709030991051483	-5
Healthy	-1.4565528199183	1.31383496331895	1.82962863225294	-0.275724130399211	0.160279405270686	-5	-0.734451100879675	-5
Healthy	1.13414011763158	1.78218543621325	0.263870311420427	-0.0419906858842417	0.773313142504841	-5	0.0255639070086372	-5
Healthy	1.42884836263472	1.03523195907929	0.142342529740899	-0.291205308574192	0.0448297158482121	-5	0.130391670565874	-0.212447433643266
Healthy	1.3707589413299	1.18212036246448	1.37440498940232	-1.41566877563247	0.91105475136435	-1.56847541581255	-0.129607800929464	-0.818099271803595
Healthy	1.01457471718513	1.41252421688589	1.37109003844504	-5	1.26113267992124	-0.110989792884489	0.457698758361307	-5
Healthy	1.66201133691938	0.86486098616246	0.0492800603078706	-0.82131076022441	-0.235868719613968	-5	-0.111281484056351	-0.190938831743121
Healthy	1.15889116499052	1.84832000163198	-5	-5	-0.254792440832954	-5	-0.010594681998484	-5
Healthy	0.966103231413526	1.490291030077	-0.393790666771978	1.02108215988336	0.367964997141531	0.299947253830336	-0.979265914588484	-5
Healthy	1.7848150690857	1.4324028965645	0.0374942266609282	-5	-0.70441091100018	-5	-0.139380542018583	-5
Healthy	0.904685257185203	1.31834177877847	1.70805946095896	-1.65816994307949	0.446375596872323	0.960300927095833	0.196292276258515	-1.47977856411804
Healthy	1.82206237073868	0.888556318227618	-0.869151816897141	1.02881151210143	-1.14212497447644	-5	-0.688436846680087	-0.490770587202222
Healthy	1.548977007272	1.35541837684804	-0.135500785073165	-0.678277325653991	0.301689622087296	-5	-0.726443186470163	-1.26193328522253
Healthy	1.62597285833896	-1.48744900709579	1.60853758608464	-5	-0.0219839158841011	-5	-5	-5
Healthy	1.6282099638542	1.50792249437244	-0.31744880895819	-5	0.628503364341921	-0.291885168578251	0.512257361293963	-5
Healthy	1.78791797842391	1.38191359248194	-0.449894000652407	-5	0.387124540914222	-5	-0.537766765740984	-5
D003424	0.393143326210069	1.81550409795413	-5	-0.8460023133072	0.141142366007212	-5	-5	-5
D003424	1.89265314695671	0.605704671782793	-5	-5	-5	-5	-2.08618614761628	-2.70114692359029
Healthy	1.472655248375	1.09091834160796	1.55738964979053	-1.44660248987612	-2.70996538863748	-5	0.115800162102075	-5
Healthy	1.94850529244848	0.426229773361909	-5	-5	-0.609895436174565	-5	-0.865822892423234	-2.86966623150499
Healthy	1.87889067421563	1.07175390834848	-5	0.722829639954398	-0.649771370245135	-2.75448733218585	-1.82535880733955	-1.96497071779763
Healthy	1.04307920657881	1.55116724855846	-1.13554825284182	0.137591452381414	0.455294160400723	-0.214919421862662	-1.43156358558311	-1.26720430171067
Healthy	1.31990642283547	1.01678897992019	-1.66354026615147	0.41088516111817	-0.501220936713406	-5	-5	-5
D003424	1.79765013323253	1.51870564515459	-0.747948362593484	-2.67985371388895	-1.24435378054332	-5	-0.279584331724053	-2.41793663708829
Healthy	1.32316874064207	0.771369176512321	0.981962140645075	0.813290694796214	-0.101028130257379	-5	-0.0393057110902063	-2.55909091793478
Healthy	-0.114893323972201	-2.04191415147891	1.59251939272946	-5	-0.340349970001373	-5	-2.26042765554991	-5
Healthy	1.05194973402782	1.81758724898938	0.188872260771338	0.038532737976255	0.449189802189412	0.291965706059662	-1.4087127349415	-1.74982405191607
Healthy	1.7187367089509	1.15887339226457	0.779970025825999	0.312376256701475	-0.155864678313326	-0.244399522234015	0.369226993023325	-0.727879791198903
Healthy	1.89180302642137	0.974511692737328	-5	-5	-5	-5	-1.1444808443322	-5
Healthy	-1.35232368675913	-1.66918053350416	1.76426268366374	-5	0.933287304375373	-5	-5	-5
Healthy	1.7519548914804	1.30134930184496	0.282968594638109	-0.621638443207028	-0.897052031994626	-0.852725700088157	-0.284163724835006	-1.92045699259709
Healthy	1.38850261401034	1.18540246691276	1.1624180240183	-5	-0.0508296359849904	-5	-0.530855717516487	-5
Healthy	1.45895254183608	1.66371807073357	0.638364441755645	-5	-0.765761199652933	-5	-1.1232050237993	-5
Healthy	1.96886565949631	0.469032207248683	-0.804266351726789	0.23155623678893	-5	-5	-5	-5
Healthy	1.8997351666644	0.384382091324033	-1.27860162447849	-5	-5	-5	-5	-5
Healthy	1.43306367155918	1.72982124474145	-0.403941983861972	-5	-0.232080151045108	-5	0.301381631800905	-5
Healthy	1.65955588081694	0.936328725795065	0.710042859862826	0.873935852361704	-5	-5	-5	-5
Healthy	1.73415566849578	0.734250816023627	-0.311873960084457	-5	-0.693617867849802	-5	-0.102543361508675	-1.5079383954874
Healthy	1.54137927269679	1.18355794876519	-5	-5	-0.220446796063696	-5	-5	-5
Healthy	1.85011164444969	0.791850585870186	-0.838991562693998	-5	-0.362630368515236	-1.18956584407733	-0.909036923404268	0.198219823720986
Healthy	1.66311456190196	1.31853787640338	0.724541281713532	-5	-0.349799363382625	-5	-0.562614144033612	-5
Healthy	1.82302274565403	1.17019539238982	0.1621430500417	-0.258840519287217	-5	-5	-0.451782613749665	-1.03035115951927
Healthy	1.84158006605515	1.22064460726986	-1.64781748188864	-5	-0.446808998871028	-5	-2.22621355501881	-5
Healthy	1.80819179059813	1.4829937122757	-0.330525053851095	-5	-1.98129950133376	-5	-1.04067235402783	-2.21681130892474
Healthy	1.84181861610248	1.10855859720931	-5	-5	-0.0593341275241712	1.01152434757897	0.139822435600204	-5
Healthy	1.67530998573773	1.21185922826476	0.391275700485663	-5	-0.9709410499155	-1.20460666506871	-0.271548817055423	-0.683547373003344
Healthy	1.3106790833913	1.7098007142115	1.09560795915899	-5	-0.214257425441702	-5	-0.141336502457583	-2.48678239993206
Healthy	1.88270493475678	0.845836333155611	-0.448306084872775	-5	-1.13608262304214	-5	-0.756094229782479	-2.11463877996849
Healthy	1.81735676557355	0.945354333914672	0.0185423933549837	-5	-1.60624935965192	-5	-5	-1.48878529886361
Healthy	1.8581232175348	0.92622922714615	-1.62911698322239	-5	0.915795954818113	-5	-5	-5
Healthy	1.89825877752434	0.975111829328487	-5	-5	-5	-5	-1.43344466911694	-5
Healthy	1.83406689255552	0.841484609335393	-1.49268395992359	-1.28583795390115	0.273579945676206	-0.60117493303771	-0.61131278979876	-5
Healthy	1.04198844422406	1.35767666982706	0.0495087475378295	-0.440919678979859	-0.698991719603	-5	-5	-5
Healthy	1.89292887121137	0.408621501803481	-1.07800156869173	-5	-5	-5	-5	-5
Healthy	1.33995540741318	1.68887683658949	-0.152655652220966	0.675852550213481	-0.810369342307844	-5	-0.920456992597094	-1.09344948089855
Healthy	1.76740619995226	1.3096646541478	-0.777595708917544	-5	-5	-5	-0.704388923076124	-1.11793105556385
Healthy	1.92644694259501	0.921441433071756	-5	-5	-0.0535821261831271	-5	-5	-5
Healthy	1.62817704485082	1.37252501407744	0.0102066411602328	-0.436696940630588	0.516606758902437	-0.628599613969016	-0.813128385635465	-1.27466018409026
Healthy	1.67558497345142	0.992139791189335	-0.638045634646538	0.970912857034712	-1.2020403562628	-5	-0.781097049137171	-0.177655360878726
Healthy	1.03128401600384	-3	1.64790771890668	-5	0.0289086351123914	-5	-0.867740310468955	-5
Healthy	1.40949607421984	0.928223739210934	0.971333843594558	1.04618328122307	0.170414278547993	1.52687160801983	0.393051980111965	-0.627511456506976
Healthy	1.35201359296416	-5	0.638214616150927	-5	-1.24657015842458	-5	-5	-5
Healthy	1.8855575129615	0.831216242059741	-0.183665883625696	-5	-0.925329811075993	-5	-0.873251858439808	-1.06098022355133
Healthy	1.96514584612877	0.31228528171559	-1.89245087025531	-0.225687456248349	-5	-5	-5	-5
D003424	1.93862313299059	0.738158787195472	-0.62548993995045	-5	-1.79751168293991	-5	-5	-5
Healthy	1.50489543431619	1.70398354744149	-1.35212823469377	-5	-0.146855653827393	-5	-1.42934032997847	-5
Healthy	1.36191020140594	1.53233631267492	-0.677325968248576	1.06505697723196	-0.30169932468184	-0.33832926395964	-0.419770908669177	-0.857923538926715
Healthy	1.58182818904252	1.1726470005241	1.48367329159814	-5	-0.11586762495717	-5	-0.64762450499948	-5
Healthy	1.75571802419301	1.42942538673517	-0.013380519350739	-1.4641997091751	-0.640752825510306	-5	-0.798493632946762	-1.43997375108711
Healthy	1.56568634440545	1.53086331558833	0.829503823910014	-0.834103090007493	-0.452902485096106	-5	-0.0403958213970894	-5
Healthy	1.52759884190612	1.37900820988944	-0.301768924550881	-1.90274269030658	0.327328277223224	-5	-0.0632149082577318	-2.46597389394386
Healthy	1.63106105599523	1.26831300887755	0.472343893008977	0.691359139539094	0.127561539613572	-0.270365518864063	-0.738404101517821	-0.54809081306678
Healthy	1.13066692148172	0.804941828620753	-2.15552282425432	1.63737573726912	-0.796912693527552	-5	0.149246832695084	-0.135975696388598
Healthy	1.48299414073703	1.37465451360643	0.978354473889063	0.196977135375119	0.663149464199956	0.219969405613424	0.308540937549346	-5
Healthy	1.78124526371544	1.38002662732346	-0.3601550669184	-5	0.385884990477266	-5	-0.619065536669298	-5
Healthy	1.68457016147749	1.16460294928105	-0.0152837084180236	-0.77822074306031	-0.92981431362162	-0.834340279790507	-0.458757839450716	-5
Healthy	1.9378698989599	0.878405163730729	-0.698015605929561	-5	-0.969926769287482	-5	-5	-0.96389033293942
Healthy	1.73198380150474	1.54502801424983	0.486129981997979	-5	-5	-5	-1.2032869367191	-5
Healthy	1.84560561965855	0.52099809274174	-0.555299570865858	-5	-2.15614457737684	-5	-5	-5
Healthy	1.83692165071689	0.916740751395336	-2.31515463835559	-5	-1.32148162095989	-5	-1.83297820420974	-1.09028354676566
Healthy	1.55659820287284	1.70986856926312	-5	-5	-1.59006687666871	-5	-5	-0.624244965244776
Healthy	1.61554248594183	1.05062062041104	0.392542197291753	1.2429961062225	-5	-5	-0.605163228720844	0.263957824298474
Healthy	1.93613663733072	0.893139548842111	-0.67037841998074	-5	-0.923578032639407	-5	-5	-0.980966836069001
Healthy	1.50561008665636	1.70733917219519	0.0124322566299169	-1.26480045157769	-0.967179850561436	-5	-1.51970553999699	-1.67223251009727
Healthy	1.73550229036474	0.833939088384486	-1.79182747333288	0.847446794208658	-0.4817493486915	-5	-0.185159983222889	-0.703422554860881
Healthy	1.06070388266959	1.86451280162055	0.257752950428028	-5	-5	-5	0.635628487520102	-5
Healthy	1.94208383700111	-0.137630062877118	0.713210723640527	-5	-0.0416702880357296	-5	-0.0485022007405719	-5
Healthy	1.80740735919832	1.289736961988	-5	-5	-5	-5	-2.12842706445412	-0.610090048227967
Healthy	1.6469653967836	1.04188040027468	0.746327438247901	0.860279897077038	-0.752345824180976	-5	-0.215689460383349	-0.995635628892249
Healthy	1.85671481635591	1.23062643489779	-5	-0.120863963025365	-1.30068269897862	-5	-0.538726632376213	-5
Healthy	1.21597313308371	1.78845580158596	0.323415058972639	-5	0.00749600194431947	-0.0765849921481748	-0.968955283416295	-5
Healthy	1.53054494675465	1.65058462534952	0.206634312620569	-3.0268721464003	0.352028074837365	-3.05551732784983	-0.349527340344107	-1.17018181256112
Healthy	1.84196886975204	0.556361609049213	-0.559122389689708	-5	-1.25049557612386	-5	-5	-5
Healthy	0.904061177042622	1.8600519369462	-5	-5	-0.435653561537797	-0.421452471366848	-5	-5
Healthy	1.54049427517084	1.60455024847699	0.0733333618610467	-1.76270766243254	-0.626517899811021	-5	-0.624812084638703	-5
Healthy	1.90598935457114	0.258601369347105	-1.96899571863646	-5	-5	-5	-5	-5
Healthy	1.73886566552316	0.748555470778572	-1.58203035778526	0.846521431636847	-0.502379350218712	-5	-0.124105690671479	-0.82333006733185
Healthy	1.60134727245105	1.15897790955304	0.524904773107639	-5	-5	-5	-0.505275073145214	-0.752861773899113
Healthy	1.50459032801771	1.42926200941573	-0.00385623299378246	-0.110967363214663	-0.15990645758827	-5	-1.5777385491864	-5
Healthy	1.84287616131567	0.864598287177797	-0.40340290437354	-5	-0.531564047103727	-5	-5	-5
Healthy	-5	1.96576883064838	-5	-5	-5	-5	-5	-5
D003424	1.85692207523286	0.552042478810226	0.699533353039264	0.771037467309413	-5	-5	-5	-5
Healthy	1.35885560314766	1.7577878559015	-5	-0.0336986640253362	0.536943329578453	0.116132682183786	0.277143731270877	-5
Healthy	1.11677405887832	1.76854982765751	0.91212423623318	-5	0.364927908168675	-5	-0.240959502844085	-1.59808274948243
Healthy	0.875809920481849	1.68946345465032	1.05293275745007	-5	-1.33885014275521	-5	0.873445581573002	-5
Healthy	1.85328732329998	0.510011197075833	-5	-5	-5	-5	-5	-0.768810854517332
Healthy	1.13153429910309	0.968341896689936	-1.93629144060858	1.63552506314401	-0.774277301315833	-5	0.163441666934394	-0.14967240513739
Healthy	1.21170508306965	1.36222359277905	-5	-5	1.27235943192136	-5	-5	-5
Healthy	1.97333109281555	0.373878887297475	-0.888267143388902	-5	-0.941877784217086	-5	-5	-1.44794046581212
Healthy	1.68052378776323	1.55372614279007	-2.5016894462104	0.1838475692807	-1.23769663671223	-0.090930953020981	-5	-1.21509755011334
Healthy	1.54737442872919	1.64267330732508	0.158100026551314	-2.41907502432438	0.340049302549371	-5	-0.470069417139776	-1.72932116385529
Healthy	1.69251706498794	1.57628513019912	0.0602368659953288	-5	-0.283570922439515	-5	0.139938876453147	-5
Healthy	1.13404954274051	1.32040865370062	-1.93629144060858	0.793840653811468	-0.0380903029466611	1.02528578892374	-0.188116808037959	-0.374831651681002
Healthy	1.21982910814252	0.985918425699937	1.83199166664052	-5	-0.309219345498513	-5	-0.750141527582629	-5
Healthy	1.82217527394593	0.976257331861733	-0.787492787229916	-5	-0.294238889082523	-2.45099673797421	-1.04100633496967	0.18912239722192
Healthy	1.65869046475793	1.43663661243769	-1.61154354729973	-0.713700749057171	-2.57024771999759	-5	-5	-5
Healthy	1.9639075250669	0.354734447935816	-2.28567024025477	-0.250271412159511	-5	-5	-5	-5
Healthy	1.81623035961131	0.937801645346803	-1.14218522202899	-5	-0.420159263131558	-5	-1.66294027367948	-1.54333037057624
Healthy	1.70370681207805	1.3556736871989	-0.541452795803407	0.556794422477099	0.506092188836026	-0.5620117497805	-0.35688304443144	-0.444736221685872
Healthy	1.53425538348743	1.43658305690082	-0.28245431219673	-5	-0.772447496620135	-5	-0.424442699939974	-5
Healthy	1.18123915533411	1.26601590742257	-5	-5	1.24276597104842	-5	-5	-5
Healthy	1.8402203641408	1.01011033552964	-5	-0.301003938776766	-1.54668165995296	-5	-0.529324955201064	-1.11103465569966
Healthy	1.82987107329217	1.2636358319153	-0.865791007067916	-5	-0.418380253234411	-5	-1.04735283024106	-5
Healthy	0.864011830191599	1.79173477783285	-1.31857784427899	-5	1.00374092342911	-0.148050999661471	0.0672271292818636	-5
Healthy	0.952082078998089	1.55058371741859	0.905015067302231	-5	1.26543931612797	0.933610269920367	0.511051391770324	-1.27572413039921
Healthy	1.75023894070456	1.33818427699651	-1.17127567286121	-5	-0.794552022948323	-5	-0.17470373556904	-1.13774932540207
Healthy	1.81063932721709	1.47207771793839	-1.13359450162195	-1.4641997091751	-1.05868737463934	-5	-1.01081724874445	-1.60747891006807
Healthy	0.838425919577198	0.331273393353888	1.09728473429838	-5	0.22168803092326	-5	-5	-5
Healthy	1.77797032905245	0.937619182150648	-0.365411903162235	0.941177384411942	-5	-5	-0.723377375798292	-0.236961548552029
Healthy	1.9660556165173	0.32488510939623	-5	-0.243386709927064	-2.0783135245164	-5	-5	-5
Healthy	1.54423118434624	1.04322115851767	1.34432565055286	1.19600503210578	-0.848752762537629	-5	0.605834928425381	-5
D003424	1.90072916292542	1.08395387956855	-5	-5	-1.93404701968613	-5	-5	-5
Healthy	1.71429680912626	1.22717145740752	-0.853747897907005	0.742192342315318	-5	-5	-0.714172747246726	-0.453494351833502
Healthy	1.75780113069783	1.47569370133445	-3.25963731050576	-5	0.342428602979308	-0.211881144081632	-2.0670191780768	-5
Healthy	1.30862203111992	1.5373745025049	1.3096708274078	0.428071589859739	-5	-5	-5	-5
Healthy	1.90984293250635	1.15234400391179	-2.33629907461035	-5	-0.278123462734822	-5	-5	-5
Healthy	1.90537724537048	1.05641771125877	-1.27893169820284	-5	-1.04803141550709	-5	-0.824488186636552	-1.01986022225425
Healthy	1.84706626289629	1.1480115752465	-0.0446346032908039	-5	-1.28008893580166	-5	-0.729647298223817	-1.05983228596593
Healthy	1.67759554777868	0.872725437490002	0.550019107285079	-5	-0.697387715400907	-5	-0.000743279249086168	-5
Healthy	1.79611023661982	1.1705084302095	-5	-5	-1.48188105285685	-5	-0.504636077822428	-5
D003424	1.86882898902425	0.835085307676897	-1.96859153574838	-5	-2.13786862068696	-5	-0.943895902577547	-5
Healthy	1.03952436442046	1.67716257723051	-0.186032254662702	-0.0704840075438665	-0.494429502556829	0.118545785398158	-1.15914144595812	-2.36251027048749
Healthy	1.87845923190895	1.17632455728345	-1.51215487988856	-5	-0.202261709214539	-5	-1.23619777592541	-0.906823550303751
D003424	1.65922267608222	1.52731972707105	-1.98296666070122	-5	-0.843178364408373	-5	-0.936629106414296	-5
Healthy	1.21594090851444	1.75441347499798	0.552271452293005	-5	0.375661785348691	-5	-1.38069792412439	-5
Healthy	1.83485605161469	1.11994473567827	-0.147562705953373	-5	-0.624665660334584	-1.58302682739696	-0.236834159799339	0.146016345593551
Healthy	1.49953849000643	1.5334778125235	0.220050527125682	-1.18243463044022	0.031771907514002	-5	0.5797058738078	-0.328549445787505
Healthy	1.95319280674518	0.779941913748043	-0.0335672700936893	-5	-0.213291157832109	-5	-1.33932421166148	-5
Healthy	1.84321857138905	1.01090263081075	0.431865325824892	-5	-0.903820215285201	-5	-0.640543979879013	-0.485000921921319
Healthy	-2.27984069659404	0.704897444310285	0.0387194860168946	-5	0.804263498750107	-5	-2.00086945871263	-5
Healthy	1.62283703204907	1.71601311515071	-5	-5	-1.39891827221598	-5	-1.0977250795255	-1.44093166596546
Healthy	1.69925992939583	1.55715914567347	-5	-0.941687878891614	-0.624519285381428	-5	-1.39696394374948	-5
