group	Dialister	Ruminococcus_B	Dorea	Longicatena	Anaerostipes	Intestinibacter	Adlercreutzia	Anaerotruncus	Gordonibacter	Eggerthella	Agathobacter	Ruminococcus_H	Roseburia	Mediterraneibacter	Enterocloster	Anaerobutyricum	Collinsella	Bariatricus	Blautia_A	Dorea
Healthy	0.5914	0.00111	0.21378	0.00593	0.35772	0.7662	0.07146	0	0.03095	0	14.1211	3.14163	8.49553	0.49127	0.18009	0.54504	0.58527	0.38673	0.36115	0.21378
Healthy	10.2634	0.32144	0	0	0	0	0	0	0	0	1.73208	0	0	0.37034	0.02169	0	0	0.00326	0	0
Healthy	0	0	0.13161	0	0.11456	0.07375	0	0	0	0	2.82876	0.6482	1.11803	1.11791	0.37359	0.19502	0.10876	0.33775	0.15086	0.13161
Healthy	8.4106	0	0.24642	0	0	0.31543	0	0	0	0	7.49095	21.8823	0.92475	1.50175	0.33464	0	0	0.31288	0.23836	0.24642
Healthy	0.0601	0	0.01832	0	0	0	0	0	0	0	0.0869	0.73909	0.03705	0.1118	0.05061	0.01131	0.88122	0	0.0622	0.01832
Healthy	0	0	0	0	0	0	0	0	0	0	1.19896	1.94042	0.21376	0.1245	0.03212	0.02243	0.15301	0	0.00322	0
Healthy	6.3059	0	0.00161	0	0	0	0	0.04642	0	0	1.50523	1.05273	1.12519	0.19349	0.0138	0.03897	0.18093	0.00888	0.0313	0.00161
Healthy	0	0	0.36595	0.01131	0.00538	0	0	0	0	0	0.59988	0.07066	0.46682	0.57973	0.39965	0.31401	0	0.69162	0.2314	0.36595
Healthy	0	0	0.31194	0	0	0	0	0	0	0	1.93478	0.0185	9.48023	0.35656	0.93956	0.72386	0.47721	1.20953	0.27396	0.31194
Healthy	6.22355	1.82821	0.08659	0.31466	0	0	0.00265	0	0	0	1.59913	0	1.08455	0.06643	0.04887	0	0	0	0.25446	0.08659
Healthy	0.59341	0	0.102	0.00194	0.02653	0	0	0.03157	0	0	0	4.75153	0.11335	0.02334	0.01226	0.16294	1.19116	0	0.33739	0.102
Healthy	10.6599	0	0.65282	0	0.28966	0.03073	0	0.01809	0	0.00084	0.1319	22.3948	8.5466	0.04365	0.24568	1.43599	3.71927	4.6617	1.64149	0.65282
Healthy	0.72202	0	0	0	0	0	0	0.05192	0	0	0	0	0.15223	0.05606	0.56179	0	0	0.35207	0.02474	0
Healthy	9.96174	0.11466	0.93762	0.00366	0.21141	0	0	0.01355	0.04169	0.05917	4.5684	0	7.69345	1.28709	1.32018	0.63096	0	0.78062	0.45723	0.93762
Healthy	0	0	0.18297	0.21155	0	0.4396	0	0	0	0	0.5885	0.10896	0.46315	0.6326	0.07185	0.39313	0.52595	0.07762	0.39675	0.18297
Healthy	0	0	0.14352	0	0.01396	0.01483	0.03613	0	0.00118	0	8.20246	0.29895	7.47442	0.92579	0.06514	0.20239	0.20657	0.19313	0.11668	0.14352
Healthy	0.37792	0	0.00369	0	0	0	0.23638	0	0	0	0.62337	0.30561	0.57431	0.08576	0.11673	0	0.09775	0.00986	0.0462	0.00369
Healthy	0	0.04456	0.14468	0	0.92787	0.17891	0	0	0	0	6.67667	1.61079	1.22444	2.71728	0.14604	0.02292	0	0.28773	0.34421	0.14468
Healthy	0	0	0.09617	0	0.02718	0.04	0	0	0	0	14.6733	8.08842	2.40212	0.64818	0.37099	0.20391	0.11222	0.35986	0.20214	0.09617
Healthy	0	0	1.98426	0	1.13843	0	0.52692	0	0	0	0	0	3.37507	1.7515	2.47066	2.32936	4.87395	2.78294	3.18766	1.98426
Healthy	0	0	0	0	0	0	0	0	0	0	0.11545	0	8.73454	0.9266	0	0	0	1.00099	0.27544	0
Healthy	0	1.19456	0	0.00651	0	0	0	0	0	0	0.00496	0.00199	0	0.00172	0.54515	0	0.00085	0	0.00044	0
Healthy	0	0.40571	0	0.15541	0.00721	0.048	0.00645	0	0	0.06635	0	0.9984	2.38134	0.45524	0.58827	0.07542	0	0	0	0
Healthy	5.29396	0	0.87761	0	0.81442	0	0	0	0	0	0	25.6241	2.24932	4.76707	0	0.36857	0.50091	3.12135	0.16602	0.87761
Healthy	6.22044	0.007	0.06886	0.24047	0	0	0	0.00635	0	0	1.55778	0	0.98746	0.47439	0.09668	0	0	0	0.18765	0.06886
Healthy	4.38533	0	0	0	0	0	0	0	0	0	0.73413	0	3.00452	0.55055	0	0	0.05353	0.02433	0.03616	0
Healthy	0.41238	0.63939	0.46385	0	0.15254	0	0	0	0	0	16.3164	0.04355	2.76864	1.52659	2.0215	3.27491	0	0	0	0.46385
Healthy	0	0	0.14217	0	0.41161	5.58887	0	0	0	0	2.82197	3.01651	2.80463	0.7453	0.61488	0.56465	0	0.33855	0.48439	0.14217
Healthy	0.00031	0.00365	0.56249	0.00213	0.23918	0.00234	0.01199	0	0	0	6.19043	1.82639	1.91176	1.16049	0.34602	0.3381	0.14055	0.73343	0.50544	0.56249
Healthy	0	0	0.0017	0.003	0.002	0	0	0	0	0	1.48316	7.01945	0.62314	0.01464	0.78203	0	0.13524	0.10438	0.14177	0.0017
Healthy	3.83576	0	0.16054	0	0.01201	0	0	0	0	0	1.49584	0	12.88273	1.76538	0.21891	1.0341	0	0.51028	0.43894	0.16054
Healthy	0	0	0	0	0.0717	0	0	0	0	0	0	0	0	0	0	0	2.96233	0	0	0
Healthy	0	0.0722	0.21324	0.0621	0.24419	0	0.16413	0.04705	0	0	8.84609	1.57928	0.28473	0.09564	0.39512	0.31567	0.66989	0.96539	0.59777	0.21324
Healthy	0	0	0.95177	0.0029	0.21979	0.83955	0.18193	0	0	0	2.55812	1.04722	0.726	2.41178	1.30319	0	1.40459	0.08764	0.19554	0.95177
Healthy	0	0.35513	0	0	0.10655	0	0	0	0	0	11.7859	14.2435	0	4.28731	2.6543	2.01348	0	1.43131	2.6573	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.03905	0.03858	1.89777	0	0	0	0	0
Healthy	17.5899	0.01181	0.00609	0	0	0.00769	0	0.22385	0.01656	0	3.1748	4.44073	0.45274	0.30867	0.15486	0.06616	0.60626	0.0616	0.07083	0.00609
Healthy	0.04647	0	0.01971	0.00255	0	0	0	0.02355	0	0	0.06701	0.74199	0.03281	0.03376	0.04442	0.01818	0.9362	0	0.03231	0.01971
Healthy	5.46989	0	0.10073	0	0.32889	0.01169	0	0	0	0	0.11655	4.61929	0.0391	0.17556	0.49708	0.28445	0.34314	0.36796	0.27273	0.10073
Healthy	4.49228	0.00321	0.10031	0	0.00271	0	0	0	0	0	1.32469	0	10.38121	0.90989	0.1611	0.45556	0.22654	0.3999	0.31837	0.10031
Healthy	0	7.61221	0	0.06649	0.03975	0.04384	0	0	0	0	0	0	30.05763	0.59217	0.41217	0	0	0	0.00203	0
Healthy	0	0	0.01276	0	0	0	0	0	0	0	0.27718	0	0.96065	0.13324	0.03837	0	0.05125	0	0.03572	0.01276
Healthy	4.11526	0	0	0	0	0	0	0	0	0	1.20294	0	2.56394	0.07041	0.01547	0	0	0.06559	0.04168	0
Healthy	0	0	0.01445	0	0.13756	0.01919	0	0	0	0	12.0205	0.00877	6.30355	1.49299	0.03666	0.37857	0.25627	0.41607	0.0908	0.01445
Healthy	0	0	0	0	0	0.00388	0	0	0	0	0.02618	0	0.00617	0.00761	0.02052	0	0	0	0	0
Healthy	0	0	0	0	0	0.07936	0	0	0	0	0	0	0	0.00656	0	0	0	0	0	0
Healthy	2.36481	0.00049	0.49591	0	0.07557	0.00132	0.50785	0	0.02313	0.00995	5.47456	0	8.13652	1.3312	1.23268	0.58515	1.40614	0.93647	0.29456	0.49591
Healthy	0	0.00034	0	0	0	0	0	0	0	0	8e-05	0	0.03925	0.01652	0	0	0	0	0	0
Healthy	4.91686	0.00512	1.2331	0.00934	1.27083	0.13109	0	0.03452	0.01051	0.0589	0	27.5765	2.79789	2.63085	0.03436	0.50781	0.35658	3.77938	0.17475	1.2331
Healthy	0.19137	0	0	0	0	0	0.09666	0	0	0	0.26663	0.61455	0.44782	0.06165	0.22505	0	0.06885	0	0.01676	0
Healthy	0	0.04325	0.13404	0	0.8149	0.16291	0	0	0	0	6.39525	1.48634	1.19442	2.63541	0.13439	0.03486	0.00477	0.26248	0.3489	0.13404
Healthy	0	0.01073	0.31921	0.04134	0.182	0	0.08275	0	0.00093	0.01133	0	0	4.80858	0.00231	0.51148	2.63926	1.22597	3.44042	2.44988	0.31921
Healthy	1.1194	0	0.22954	0	0.08184	0.35722	0.11011	0	0.09063	0	8.56933	5.98499	6.24716	0.39255	0.118	0.76519	0.53775	0.29473	0.29312	0.22954
Healthy	0	0.78748	0.4514	0	0.36914	0	0	0	0	0	0	0	6.83549	2.79899	0.84429	0.56616	5.47963	0	3.68226	0.4514
Healthy	0	0	0.45996	0	0.36483	0	0	0	0	0	3.19449	3.49228	4.87373	0.69005	0.20865	0.18196	0.15829	0.15956	0.18425	0.45996
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	27.428	48.6163	0	0	0	0	0	0
Healthy	2.62815	0	0	0.10469	0	0	0	0	0.16459	0.01499	0	1.97117	0	0.00708	0.0862	0	1.32765	0	0.15625	0
Healthy	0	0.12409	0.4587	0.21905	0.10843	0	0	0.13436	0	0.00142	0	1.3861	13.20985	0.00185	4.31906	1.27661	1.28131	0	0.22738	0.4587
Healthy	0	0.44291	0.10964	0.00192	0.0912	0.00189	0.00902	0	0	0	6.17166	1.41425	9.23758	0.01995	0.20471	0.07071	0.16923	0.47131	0.08164	0.10964
Healthy	2.43521	0	0.03271	0	0.00353	0	0	0	0	0	0	2.0563	0.19347	0.27906	0.04198	0	0	0.00879	0.0333	0.03271
Healthy	1.2734	0.31613	0	0.02013	0	0	0	0.3097	0	0	0	0.29148	0.03413	0.01144	0.14131	0	0.04813	0.00355	0.02296	0
Healthy	2.61997	0	0	0	0	0	0	0	0	0	0	0	16.7398	5.68451	0	0	0.38855	0	0.83605	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.62455	0	15.6911	0	0	0	0	0	0	0
Healthy	0	0	0.12059	0.02485	0.03318	0.00906	0.07373	0	0	0	8.48167	0.04486	0.27922	0.02537	0.70327	0.66924	0.06394	1.28141	2.8669	0.12059
Healthy	6.19504	1.66842	0.08232	0.27504	0	0	0	0	0	0	1.57527	0	1.00293	0.18027	0.11845	0	0	0	0.13498	0.08232
Healthy	6.01422	0.63178	0.01615	0.03612	0	0	0.00895	0	0	0	0.80156	0	0	0.23749	0.01327	0	0	0	0.00239	0.01615
Healthy	0	0	0.45931	0.00495	0.07877	0.05158	0.01758	0	0	0	0.46911	1.50152	0.37428	1.22573	1.23168	0.36717	0.19125	0.47949	0.35224	0.45931
Healthy	0	0	0.60402	0.03193	0.14752	0	0	0	0	0	5.86786	8.67582	5.39867	0.96855	1.38003	1.1733	0.09716	1.25289	1.25094	0.60402
Healthy	0	0	0.00347	0	0	0	0.11224	0	0.00407	0	2.21198	0.16584	1.62026	0.47222	0	0	0.05511	0.02406	0	0.00347
Healthy	0	0	0.01066	0	0.26645	0	0.08437	0	0	0	0.05942	2.44396	0.21143	0.16438	0.06	0.15532	0.99273	0.03455	0.60207	0.01066
Healthy	0	0	0.06765	0	0	0	0.07281	0	0.00972	0	3.06636	0.0466	2.7956	1.59078	0	0	0.0967	0	0	0.06765
Healthy	0.35224	0	0.0196	0	0	0	0.23061	0	0	0	0.67607	0.25025	0.60275	0.05475	0.09623	0	0.10961	0.01958	0.0582	0.0196
Healthy	0	0	0.04183	0	0.42323	0	0	0	0	0	22.737	2.69028	1.60608	0.08058	0.12129	0.27421	0.51819	0.15192	0.50545	0.04183
Healthy	7.84332	0	0.00444	0	0	0	0	0	0	0	2.50007	0	2.26607	0.39809	0.0851	0.01431	0.0158	0.04769	0.03849	0.00444
Healthy	2.99798	0.01146	0.87028	0.01114	1.03435	0.32366	0.37274	0	0	0.00128	22.492	2.0804	8.79597	0.00084	2.39342	1.53153	0.46514	2.34923	0.21409	0.87028
Healthy	6.42925	1.75808	0.12508	0.31189	0	0	0	0	0	0	1.59942	0	0.91513	0.37596	0.12489	0	0	0	0.18463	0.12508
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26924	2.46682	0	0	0	0	0
Healthy	0	0	0.6491	0	0	0	0	0	0	0	2.52752	1.48594	2.2839	0.1337	0.25844	1.03653	2.95649	0	0.34456	0.6491
Healthy	0	0	0.00825	0	0	0	0.13828	0	0	0	2.22389	0.10552	1.52097	0.42301	0	0	0.07727	0.04743	0.02157	0.00825
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57856	0	0	0	0	0
Healthy	4.57379	0	0.11911	0	0.21884	0	0.10145	0	0	0	7.80731	4.83289	2.78215	0.39403	0.05757	0.6034	0.11641	0	0.14953	0.11911
Healthy	1.01678	0	0.11428	0	0.04597	0	0	0	0	0	7.35058	0	1.57689	1.03419	0.99093	1.38666	0	0.30058	0.85647	0.11428
Healthy	0.39964	0	0.00393	0	0	0	0.23063	0	0	0	0.686	0.36093	0.66653	0.07932	0.10123	0	0.10052	0	0.03327	0.00393
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.23882	0.00902	0	0	0	0	0.00826	0	0	0	0	0.38712	0	0	0	0	0
Healthy	0	0	0.57266	0.00059	0.11325	0	0.06274	0	0	0.00245	23.0302	2.90357	1.56926	0.36478	1.61556	0.49404	0	0.73137	0.1493	0.57266
Healthy	0	0	0.24857	0.01402	0.19364	0	0.10486	0.00258	0.016	0.00895	2.01275	5.63146	0.88543	0.29142	0.35445	3.83709	6.02076	1.99918	1.12385	0.24857
Healthy	0.00215	0	0.42575	0	0.07892	0.06884	0.0012	0	0	0	3.08406	2.81422	0.329	0.01791	0.40063	0.6196	0.32331	0.23851	0.22248	0.42575
Healthy	0	0.00851	0	0	0.00664	0	0	0	0	0	0	0	0	1.38272	0.02801	0	2.40182	0	0	0
Healthy	0	0.00033	0.01467	0.00818	0.01185	0	0.02431	0.00161	0	0	2.01631	0	1.4293	0.03616	0.01969	0.0503	0.01581	0.07336	0.03871	0.01467
Healthy	0	0.00616	0	0.00441	0.14596	0.36256	0.00133	0	0	0	0.01703	0.00374	0.49353	0.27589	0.08257	0.31165	0	0	0.08954	0
Healthy	0	0	0.01528	0	0	0	0.14663	0	0	0	0.20791	0	3.12474	0.82705	0.07045	0	0.21576	0	0.06454	0.01528
Healthy	0	0.00174	0.00926	0.00143	0	0.00937	0	0.02093	0	0	0.67329	4.69367	0.15826	0.06628	0.57853	0.00274	0.02785	0.08586	0.13661	0.00926
Healthy	0	0	0.56574	0.03596	0.19369	0	0.0434	0	0.08219	0	14.3319	13.5725	0.62687	0.0419	2.50659	0.81044	1.468	0.97928	0.52458	0.56574
Healthy	0	0.04334	0.37941	0.00041	0.84791	0.02999	0.05413	0	0.06534	0.00512	2.54715	10.7028	0.83294	3.16716	2.80821	1.93431	0.50946	1.26116	0.74575	0.37941
Healthy	0	0.03534	0.15374	0	0.06286	0	0	0	0	0	9.41314	0	3.35051	0.16934	0.19353	0.47104	0.02431	0.49446	0.05308	0.15374
Healthy	1.57303	0	0.72412	0	0.33408	0.02826	0	0	0	0	0.46217	5.98054	1.91958	0.15281	2.2068	1.25975	0.28597	2.45145	0.99442	0.72412
Healthy	0.31831	0.00354	0.24477	0.01699	0.31358	0.07205	0.2165	0.36056	0.03569	0	0.96103	2.00335	0.47073	2.49582	1.20912	0.68976	1.06541	0.49662	1.19453	0.24477
Healthy	0	0	0.11898	0.00817	0.30422	1.2567	0.00595	0	0	0	8.54793	2.72198	1.75471	1.02735	0.33095	0.01211	0.5663	0.02022	0.10442	0.11898
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02157	0.99309	0	0	0	0	0
Healthy	0	0	0.01659	0	0	0	0.01034	0	0	0	0.13284	0.51417	0.23416	0.33651	0.34206	0	0.02594	0.03027	0	0.01659
Healthy	0.39088	0	0	0	0	0	0.03515	0.06114	0	0	2.17777	0.62192	0.90842	0.16264	0.00355	0.02868	0.18628	0.04602	0.11362	0
Healthy	0	0	0	0.03603	0	0.02382	0	0	0	0.02241	0.00085	0	0	0.008	0	0.00056	5.47616	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	7.45679	0	0	0	0	0	0	0
Healthy	0	0	0.05521	0	0.00497	0	0	0	0	0	8.62691	1.97228	1.82696	0.99702	0.38423	0.0848	0	0.21163	0.13331	0.05521
Healthy	0	1.1215	0.45808	0.00719	0.00763	0.55979	0	0	0	0.03835	0	3.415	16.2612	0.17261	0.28087	0	0.85558	0	0	0.45808
Healthy	6.11846	0	0.2821	0	0.0494	0	0	0	0	0	13.2787	5.258	12.46828	0.17403	0.44459	0.38783	0	0.40254	0.50832	0.2821
Healthy	0	0	0	0	0	0	0	0	0	0	1.49634	1.98246	0.91265	0.13166	0.01584	0	0	0.01284	0.04114	0
Healthy	0	6.93441	0	0	0	0	0	0	0	0.0057	0.00183	0	0	0.41892	0	0	0	0	0	0
Healthy	0	0.20917	0	0	0	0	0	0	0	0	0	0	0	1.81283	0	0	0	0	0	0
Healthy	0	0	0.02561	0	0	0	0	0	0	0	0.86575	4.95625	2.48874	0.53935	0.28375	0.04491	0.3458	0.17775	0.1154	0.02561
Healthy	1.07244	0	0	0	0.32987	0.49993	0	0	0	0	4.35321	2.4244	2.09605	0.08517	0.04402	0.57907	0.16564	0	0.15292	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77797	2.33179	0	0	0	0	0
Healthy	0.00055	0	0	0	0	0	0	0	0	0	0.0014	0.00013	0	0.00522	0	0	1.06121	0	0	0
Healthy	8.03237	0.00144	0.00424	0	0	0	0	0	0	0	2.43051	0	2.26459	0.0302	0.08354	0	0.02958	0.02656	0.0371	0.00424
Healthy	0	0.06939	0	0	0	0	0	0.00186	0	0	0	0	0	0.0735	0.45943	0.00665	0.04571	0	0.04129	0
Healthy	9.88296	0	0.26284	0	0	0.15579	0	0	0	0	7.45029	22.5618	0.92389	1.57848	0.28469	0.08383	0	0.26891	0.17803	0.26284
Healthy	0	0.16797	0.42435	0.00836	0.81222	0.05571	0.34761	0.04051	0.01282	0.078	11.9514	0	0	1.22365	4.11687	1.67754	0	2.72282	1.38972	0.42435
Healthy	0	22.427	0	0.00052	0	0.00341	0	0	0	0.03721	0	0	0	1.5867	0	0	0	0	0	0
Healthy	0.369	0	0	0	0	0	0.24802	0	0	0	0.62496	0.31456	0.60554	0.03822	0.10462	0	0.09866	0.0076	0.05756	0
Healthy	0	0.04239	0.02118	0	0	0	0.01852	0	0	0	5.08872	0	8.32478	0.87089	0.01279	0	0.26335	0.18587	0.00511	0.02118
Healthy	0	0	0	0	0.49053	0	0.00293	0	0	0	18.4009	0.87754	0.79319	0.04046	0.1121	0.01657	0.59952	0.05382	0.8849	0
Healthy	0	0.01906	0.31537	0.00354	0.52591	0.05038	0	0	0	0.02647	2.88749	2.79037	8.61767	1.36161	0.65421	0	1.5241	0	0.00579	0.31537
Healthy	3.11691	0.00077	0.03064	0.00164	0.29528	0.01285	0.05605	0	0	0	6.41747	1.65869	1.88429	0.01081	0.02641	0.70296	0.12541	0.59448	0.16847	0.03064
Healthy	0	0.03216	0.50773	0	0.1752	0	0.00783	0.03122	0	0	8.47347	0	6.62147	0.35527	0.06683	0.14445	0.14992	2.17717	0.20557	0.50773
Healthy	0	0.01289	0.33615	0.0004	0.09571	0.07675	0.0263	0.00874	0	0	1.65188	8.78909	3.14604	0.9099	1.45953	0.91817	0.9515	1.89402	0.57736	0.33615
Healthy	2.2472	0	0	0	0.61508	0	0.04957	0	0.01333	0	8.03186	8.98349	0.90012	0.21106	0	1.31516	0	0.82217	0.11405	0
Healthy	0	0.00734	0.13838	0.00029	0.62613	0.06165	0	0	0	0.02729	0	1.60415	9.63792	1.19487	5.26636	0	1.49629	0	0.17932	0.13838
Healthy	17.3349	0	0.03388	0	1.05191	0	0	0	0	0	2.92454	0	1.75375	4.13498	1.26413	1.89085	0.12359	0.43487	0.3095	0.03388
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03642	0	0.3354	0	0	0
Healthy	0	0.01249	1.36821	0	2.0237	0	0.18915	0	0	0	0	0	6.05215	0.07551	0.31612	3.13196	0.70808	0.12691	1.46423	1.36821
Healthy	1.58516	2.51545	0	0.02546	0.41635	0.43526	0	0	0	0.19184	0	0	0	1.15769	1.99837	0	0	0	0	0
Healthy	6.32995	1.67065	0.07982	0.32788	0	0	0	0	0	0	1.56339	0	1.01762	0.28031	0.0935	0.01125	0	0	0.19544	0.07982
Healthy	0	0	0.09952	0	1.36003	0	0	0	0	0.02065	0	0.1859	0	0.49819	4.03756	0	0	0	0.61209	0.09952
Healthy	0	0.03259	0.17323	0.00092	0.06029	0.09038	0.02241	0	0	0.00178	0.15493	6.24142	1.43171	0.47045	0.39297	0.29771	0.30329	0.28444	0.57189	0.17323
Healthy	0	0.15628	0.52129	0.02869	0.2926	0.23558	0.12982	0	0	0	13.5265	20.1583	6.69816	0.70212	1.08436	0.81724	0	1.89752	1.12174	0.52129
Healthy	0	0	0	0.14782	0	0	0	0	0	0.19757	0.0002	0.00365	0.00031	0	0	0	0	0	0	0
Healthy	1.14664	0.01444	0	0	0	0	0	0	0	0	0	0	0	0	0.07588	0	0	0	0	0
Healthy	2.69129	0	0	0.10439	0	0	0.00124	0	0.11948	0.00216	0	1.83865	0	0.00697	0.07873	0	1.26029	0	0.17181	0
Healthy	0	0	0	0	0	14.9991	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.04321	0	0	0	0	0	0	0	1.54559	1.66202	0.43439	0.43952	0.60432	0	0.57097	0.09129	0.02701	0.04321
Healthy	0	0.00204	0.05439	0.00159	0.01494	0	0.00497	0	0	0	1.71636	0.02365	13.61528	0.0323	0.16404	0.40061	0.09532	0.2534	0.06211	0.05439
Healthy	0.01749	0.05269	0.00863	0	0.01263	0	0	0	0	0.00301	0	0	1.13474	0.00625	1.20074	0.0044	0	0	0.03715	0.00863
Healthy	0.3249	0.08775	0.26583	0	0.41708	0	0	0	0	0	16.45	0.06049	2.45818	0.54708	1.79812	2.86704	0	0	0.02713	0.26583
Healthy	3.35313	0.12276	1.18657	0	0.29021	0	0	0	0	0	21.5021	0	2.3383	1.0772	2.02587	1.41804	0	0.63632	0.92988	1.18657
Healthy	0	0	0	0	0	0	0.01262	0	0	0	0.63168	1.91493	0.34639	0.07644	0	0	0.17338	0.5156	0.00468	0
Healthy	5.68924	0	0.12472	0	0.33565	0.01026	0	0	0	0	0.14322	4.88648	0.10001	0.15293	0.50252	0.33281	0.36848	0.42048	0.23422	0.12472
Healthy	1.98087	0.0017	1.08117	0.02121	0.1039	0	0	0.01408	0.03156	0	3.07413	6.45521	1.02189	0.03048	2.31437	2.64627	1.35939	3.53169	4.22453	1.08117
Healthy	0	0	0.05331	0	0	0	0	0	0	0	1.05136	0.2232	5.90726	0.04645	0.00659	0.01817	0.05482	0	0.10508	0.05331
Healthy	0	0	0.01705	0.00159	0	0.00683	0.00088	0	0	0	1.01913	3.30242	0.99718	0.03958	0.29621	0	0	0.49837	0.04674	0.01705
Healthy	0	0.0278	0.09058	0	0.0028	0.02506	0	0	0	0	0.37106	0	8.21918	0.85628	0.1533	0.0632	0	0	0.24082	0.09058
Healthy	0	0	0.05708	0	0.584	0	0	0	0	0	1.64275	2.50163	1.12183	0.0775	0.32096	0.34405	0	0.4861	0.1165	0.05708
Healthy	0	0	0	0	1.076	0	0	0	0	0	0.60636	0.65508	1.41209	0.1795	1.60656	0.9425	0	0.49465	0.4848	0
Healthy	0	0	2.99835	0	0.94388	0	0	0	0	0	1.20906	9.23247	0.6691	0.88331	0.25025	6.8094	5.08039	1.189	4.94366	2.99835
Healthy	6.2162	0	0.20075	0	0.24175	0.35388	0	0	0	0	5.82413	4.74434	2.84342	0.16338	0.13986	0.37189	0.16436	0.06202	0.33538	0.20075
Healthy	0.79565	1.03956	0.02673	0.01304	0.99128	0.05757	0	0	0.00112	0.04309	23.6703	12.1728	0.05679	1.98501	1.17837	0	0	0	0.14058	0.02673
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62655	0	0	0	0	0
Healthy	1.37441	0.17567	0	0	0.43838	0	0	0	0	0	5.21754	4.75855	0.27212	1.25134	0.10477	0.05958	5.92399	0	0.2328	0
Healthy	0.00733	0.05671	0.02286	0	0	0	0.02228	0	0	0	5.16985	0	8.25007	0.78836	0.00636	0	0.24759	0.22005	0.0255	0.02286
D011236	6.72849	1.41353	2.2005	4.45653	0.20672	1.43189	0.14118	0.04753	0.05685	0	0.00525	0	0	0.00096	2.41209	0	0	0	0.01703	2.2005
Healthy	1.61571	0	0	0	0.36952	0.37624	0	0	0	0	4.89669	2.24604	2.49439	0.07772	0.19423	0.75599	0.14199	0	0.2859	0
Healthy	1.59026	0	0	0	0.55465	0.3582	0	0	0	0	7.90596	3.53112	3.02938	0.13434	0.06457	0.47715	0.03397	0.07116	0.24789	0
Healthy	1.93267	0.05519	0.12958	0	0.00182	0	0	0	0	0	0.00209	0.80793	0.74716	0.47061	0.09861	0.10619	0.43197	0.23191	0.1004	0.12958
Healthy	0	0	0	0	0	0	0	0	0	0.00294	0	0	0	0	0	0	0.83018	0	0	0
Healthy	0	3.63561	0	0	0.9426	0	0	0	0	0	0.96019	0	3.57731	0.03084	0	2.13005	0.71866	0	0	0
Healthy	0.88216	0.15611	0.05522	0	0	0	0	0	0	0	6.8971	9.40414	1.0384	0	0	0	0	0	0	0.05522
Healthy	7.80426	0.71125	0.05672	0	0	0	0	0	0	0	0.64327	0	0	0.02807	0.03249	0	0.29713	0	0	0.05672
Healthy	4.40437	0	0.20578	0	0.06131	0	0	0	0	0	13.9747	5.37699	12.45181	0.4011	0.35103	0.74038	0	0.18058	0.46408	0.20578
Healthy	0	0.02243	0.73654	0.35819	2.90259	0	0	0	0	0.14119	0	0.22163	0	0.20693	14.72491	0	0	0	0.63821	0.73654
Healthy	0	0.32796	0.52398	0	0.4143	0	0	0	0	0.06489	3.59535	0	0.87162	1.439	0.21029	8.73376	7.26625	10.4379	1.58812	0.52398
Healthy	0	0	0	0	0	0	0.00446	0	0	0	0.64798	2.01294	0.27952	0.09291	0	0	0.15479	0.5842	0.00459	0
Healthy	7.45241	0.68567	0.05019	0	0	0	0	0	0	0	0.66586	0	0	0.14905	0.03506	0	0.21648	0	0	0.05019
Healthy	0.00288	0.48371	0	0	0	0	0	0	0	0.04734	0	0	0	0.33062	0.21396	0	0	0	0	0
Healthy	2.84278	0	0	0	0	0	0	0	0	0	3.37928	0.94823	1.02994	0.04746	0.033	0.03539	0	0.01421	0.04185	0
Healthy	0	0	0.12999	0	0.14237	0.06931	0	0	0	0	0.10577	2.16619	0.53647	0.03863	0.17518	0.46553	0.1778	0.15485	0.1448	0.12999
Healthy	10.3562	0.31345	0	0	0	0	0	0	0	0	1.84122	0	0	0.1417	0.05271	0	0	0	0	0
Healthy	4.20179	0	0	0	0	0	0	0	0	0	0.65322	0	2.89869	0.47768	0	0	0.05029	0.0472	0.05219	0
Healthy	0	0	0	0.03841	0	0	0	0	0	0	0	0	0	0	0.52749	0	0	0	0	0
Healthy	0	0.00513	0.44436	0	0.4675	0	0	0	0	0	0.15364	0.0256	0.01599	0.05622	1.36684	1.32032	1.17245	0.54009	0.5716	0.44436
Healthy	10.3108	0.25177	0	0	0	0	0	0	0	0	1.80186	0	0	0.40924	0.03238	0	0	0	0	0
Healthy	0.36266	0	0	0	0	0	0.02834	0.039	0	0	2.05543	0.62626	0.84484	0.181	0.02277	0.02807	0.22338	0.03583	0.11065	0
