group	Prevotella	Phytobacter	Ruminococcus_B	Haemophilus_D	Faecalimonas	Muricomes	Clostridium_Q	Longicatena	Anaerotruncus	Eggerthella	Bacteroides	Parabacteroides	Dialister	Barnesiella	Ruminiclostridium_E	Methanobrevibacter_A	Odoribacter	Flavonifractor	Alistipes_A	Parasutterella
Healthy	88.6761	0.39374	0.00094	0.00043	0	0.00049	0	0	0	0	0.48306	0.39344	1.00884	0	0	0	0	0	0.03706	0.03816
Healthy	0	0.3122	7.84122	0	0	0	0	0	0	0.00746	16.15982	12.1593	0	0	0	0	2.88972	0	0	0
Healthy	2.07051	0	0	0	0.01123	0.02951	0	0	0	0	1.34477	0.62835	0	0.32464	1.18962	3.79043	0	0	0.04635	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.60965	0	2.10087	0.57288	0.93098	0.02976	0	0	0.05656	0.015
Healthy	0	0	0	0	0	0	0	0	0	0	8.79146	2.46712	1.28016	0.89807	0	16.9051	0	0	0	0
Healthy	68.7364	4.40645	0	0	0	0	0.01752	0	0	0	16.03427	0	0	0	0	0	0	0.08949	0	0
Healthy	0.03773	0	0	0.0686	0	0	0	0	0	0	23.00059	1.60252	0	1.3261	1.25389	0	0.81868	0	0	0.01941
Healthy	0	0	0	0	0	0	0	0	0	0	19.29463	2.05041	0	4.38391	0	0	0	0	0	0
Healthy	0	0.00939	0	0.19642	0	0	0	0	0	0	18.51656	1.24738	0	3.18876	1.28307	0	1.36023	0.00445	0.0346	0.0031
Healthy	0	0	0	0	0	0.12093	0	0	0	0	8.33785	5.36325	0.06363	0.64048	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	4.36419	0	0	0.80045	0.59052	0	0	0	0	0
Healthy	0	0.09498	0	0	0	0	0	0	0	0	36.96944	4.48724	2.73361	2.94986	1.10984	0.03854	0.75943	0.03166	0.02189	0.21392
Healthy	0	0	0	0	0	0.07654	1.10451	0	0	0	15.43181	15.7077	0	1.29507	11.4905	0.02838	1.93939	1.37327	0.26079	0.03607
Healthy	17.27	1.92424	0.13939	0.87858	0.0009	0	0	0.00358	0	0	19.04538	0.83917	0	0.06755	0	0	0.49932	0.03822	0	0.20258
Healthy	0	0	0	2.12326	0	0	0	0	0	0	27.24932	2.03111	0	0	0	0	0	0.01551	0	0
Healthy	0.15358	17.7046	0.00923	0.011	0	0.00392	0	0.00118	0	0	13.87848	0.54921	1.0628	2.29376	0.15642	0	0.28783	0.07026	0.48658	0.00819
Healthy	0	0	0	0.25386	0	0	0	0.00382	0	0	7.68883	0.97223	2.67823	0.26602	4.63975	1.52558	0.59001	0.01381	0.01685	0.01176
Healthy	0	0.10471	0.00859	0.16164	0	0.00355	0	0.01756	0.0046	0	22.91044	3.52099	0	2.15912	7.98443	1.06971	2.38835	0.18191	0.17148	0.00145
Healthy	0.03857	0.26593	0.04336	0.02805	0.90013	0.17576	2.28923	0.00631	0.07737	0	7.80717	0.74069	0.72614	1.56705	0	0	0	0.0091	0	0.02736
Healthy	0	0.35049	0.13189	0	0	0	0.03833	0.00208	0	0	56.34159	2.68821	8.06098	0	0	0	0	0.51493	0	0.01922
Healthy	0	0	0	0	0	0	0	0	0	0	6.05022	2.39713	0	3.7895	0	0	0.90638	0.05581	0	0
Healthy	0	11.4232	0.70377	0	0	0	0	0	0	0	16.78785	0	7.71634	18.8286	0	0	1.35701	0	0	0
D001943	0.00932	1.14105	0.08283	0.11114	0.27644	0.10228	0.01256	0.0477	0	0.00529	32.93771	0.31583	0.00186	0	0	0	0.27044	0.08619	0	0.1221
Healthy	0	0.14675	0	0.13274	0	0	0	0	0.00559	0	49.56877	2.47087	7.71715	5.04051	0.09783	0	0.65901	0.05457	0.30424	0.22616
Healthy	0	0	0	0	0	0	0	0	0	0	59.12766	4.29738	0	0	3.54161	0	1.01335	0	0	0
Healthy	0.00165	2.08425	0.09148	0.04557	0.22953	0.05572	0.01511	0.01294	0.10549	0	41.02856	4.98132	0	0	0	0	0	0.32616	0	0.01018
Healthy	3.96398	0	0	0	0	0	0	0	0	0	10.46859	0.6695	0	0.51923	0	0	0	0.08829	1.32667	0
Healthy	0	0.01134	0	0.02158	0.00701	0	0	0.00229	0	0	10.41388	1.27725	5.68261	0.43908	0	0.05199	0.20802	0.02001	0.02784	0
Healthy	0	0.01207	0	0.08013	0.00457	0	0	0	0	0	0.00076	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	14.23037	0	15.3019	12.8803	0	0	0.68176	0.24048	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	20.83922	11.6187	0	1.00013	0.11171	0	1.21438	0	0.00232	0.00273
Healthy	0	0	0	0	0	0	0.01175	0	0	0	11.51023	0	0	3.44903	0	0	0	1.35363	0	0
Healthy	0	0	0	0.94282	0	0	0	0	0	0	33.2911	1.90415	0	0	0.06402	0	0.82733	0.0632	0	0
Healthy	2.10117	1.15348	0.00665	0.26979	0	0	0	0	0	0	17.23803	2.34296	0	4.07005	0	0	2.35288	0	0	0.18406
Healthy	0.00068	0	0.05674	0	0	0.02734	0	0.00371	0	0.00258	50.03081	0.73197	0	0	0	0	0.69224	0.14798	0.04334	0.05324
Healthy	0	0.08108	0	0.05207	1.25654	0	0.01462	0.02252	0	0	10.17536	2.8934	0	9.11145	6.13951	0.64416	1.61029	0.02323	0	0.2314
Healthy	2.28089	0	0	0	0	0	0	0	0	0	3.41295	0.32031	0	0.32947	0.62648	2.09976	0	0.04104	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	17.19883	1.94889	0	1.43735	0	0	0	0	0	0.47887
Healthy	0	0	0	2.27487	0	0	0	0	0	0	23.73639	1.56281	0	0	0	0	0	0	0	0
Healthy	0	26.0375	0.00122	0.59119	0	0	0	1.05419	0	0	0.42094	0.0919	0	0	0	0	0	0	0	0
Healthy	32.94007	0	0	0	0	0	0	0	0	0	14.49954	3.78169	0	1.91217	1.32325	0	2.27215	0.07269	1.80378	0
Healthy	0	0	11.546	0.01913	0	0	0	0	0	0.07377	5.24289	0.14718	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.00287	0	0	0	0	0	0	32.54138	3.58494	0	0	0.17126	0	1.36657	0.02019	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	39.35737	1.19694	0	0	0	0	0	0.06821	0	0
Healthy	0	0.00705	0.21254	0.0126	0.55597	0	0.00675	0.00055	0	0	24.46573	2.83932	0	0	0	0	0	0.00205	0	0.01612
Healthy	0	1.4441	0.03118	0	0	0	0	0	0	0	17.57858	6.19474	0	1.2806	0.28592	0.07469	1.56058	0.19884	0	0.00235
Healthy	0	1.72522	0	0.20467	0.00711	0	0	0	0	0.00504	2.34495	1.10731	2.67865	1.79518	0	0	0.47649	0.01949	0.01732	0.07227
Healthy	0.0002	0.0498	0.01367	0.00571	0	0	0	0	0	0.00294	16.8214	1.84875	0	0.4913	3.02703	0.94195	1.1796	0.00407	0.024	0
Healthy	0.58287	0.04365	0.06898	0	0	0	0	0	0.02501	0	20.88648	2.11708	0	1.97633	0	0	1.96008	0.25064	0	0
Healthy	9.43626	0	0	0	0	0	0	0	0	0	0.17975	0	0	0	0	0	0	0	0	0
Healthy	1.04461	0	0	0	0	0	0	0	0	0	1.71298	0	0	0	0.48841	0.42074	0	0	0	0
Healthy	0	0.24071	0.28173	0	0	0.01755	0.00231	0.02384	0.01306	0.01115	45.81327	0	0	0	0	0	0	0.0231	0.11946	0
Healthy	0	0.14565	0	0	0	0.06168	0	0	0	0	4.88599	0.6668	0.00604	0.59401	0	0	0	0.01449	0	0.26515
Healthy	0	0.01873	0.63717	0	0	0	0	0.03537	0	0	26.29897	1.02523	6.01317	0	0	0	0.61475	0.01503	0.25614	0.1197
Healthy	0	0	0.01135	0.04238	0	0	0	0.0288	0	0	43.09818	1.7997	0	2.71883	0.01926	0	0	0.07096	0	0
Healthy	0	0	0	0	0	0	0.01618	0	0	0	37.3357	2.40833	5.03311	0	0	0	1.10713	0	0	0.5632
Healthy	0	2.17736	0	0	0	0	0.61823	0	0	0	36.17577	20.4223	0	3.21689	0.01541	0	0	0.1962	0.25215	0.29277
Healthy	0	0.0369	0.02198	0.00331	0	0.13588	0.3455	0.2428	0.00608	0	18.23395	4.24713	0	0.62237	2.74498	0.21858	0.34088	0.11796	0.28135	0
Healthy	0	10.002	0	0	0	0.03274	0.01616	0.10794	0	0.00985	8.63244	2.90847	2.68234	0	0.4395	0	0	0.06388	0	0.00813
D001943	26.1814	3.34448	0.02254	0.80697	1.13211	0.01052	0.02197	0.04875	0	0	6.01545	1.3027	0	2.59635	0	0.14993	3.14257	0	0.14366	0.00629
Healthy	0	0	0	2.80758	0	0	0	0	0	0	42.7684	4.30154	4.52215	1.09293	0	0	0	0.06779	0	1.17343
Healthy	0.89279	0.12787	0.02624	0	0.0119	0.00779	0.01293	0	0.25282	0	54.66022	4.83203	0	0	0	0	0	0.41138	1.7057	0.0369
Healthy	0	1.42793	0.04117	0	0	0	0	0	0	0	18.07064	6.00944	0	1.33607	0.32238	0.04068	1.47674	0.19356	0	0.00234
Healthy	0	1.01888	0.32208	0	0	0	0	0	0	0	57.34105	0	10.6272	0	0	0	0	0.01138	0	0
Healthy	0	0.01321	0	0.06676	0	0	0	0	0	0	15.24479	1.67501	0	5.16226	0.00864	0	0.76942	0.01205	0	0
Healthy	0	0	0	0.11729	0	0	0	0	0	0	24.16382	3.10523	0	2.80573	0	0	0.84873	0.07585	0.00885	0.21425
Healthy	2.20123	0	0	0	0.01448	0.02981	0	0	0	0	1.44905	0.56603	0	0.24096	1.14033	3.23067	0	0.00369	0.13917	0
Healthy	44.57444	0	0	0	0	0	0	0	0	0	4.36185	1.01482	0	0.80388	0	0	1.08369	1.28182	0.0141	0
Healthy	2.41022	0	0.00451	0	0	0.00074	0	0.02058	0.01858	0	2.19111	1.52654	0	1.03738	0	0	0.5509	0	0.03502	0
Healthy	0	2.06596	0	0	0	0	0.579	0	0	0	36.81586	20.8552	0	3.31215	0.01247	0	0	0.17545	0.2612	0.30887
Healthy	0	0.18108	0.00174	0	0	0.00517	0.08563	0.03619	0.0818	0.00497	9.23603	1.33217	0	0.52844	6.89537	2.23034	0.38291	0.06106	0.06343	0.05029
Healthy	0.00113	21.0932	0.09651	0.31436	0.14722	0.02499	0.08473	0	0	0	10.58151	0.92219	0	3.72552	0.20443	0.77313	0.94616	0	0.02411	0
Healthy	0.63233	0.32703	0.00022	0.16077	0.00038	0.04269	0.02653	0.00429	0.00409	7e-05	15.24152	2.17149	0.0011	0.00774	11.7891	0.00324	6.91762	0.02978	0.76745	0.00235
Healthy	5.51421	0.14373	0	0	0	0	0	0	0	0	1.19262	0.60659	10.7429	1.07951	0.36036	0	0.07095	0	0.06532	0
Healthy	0	0.00647	0.00825	0.01326	0	0.04948	0.14373	0.13278	0.07486	0.02334	17.71512	0.86527	0	11.6226	0	0.43233	0.92728	0.0847	0	0
Healthy	0	0	0	0	0	0	0	0	0.00561	0	38.87633	5.36999	0	0	0.01597	0	1.32596	0.01866	0.03042	0.00295
Healthy	0	0.11474	0	0.05038	0	0	0	0	0	0	3.97018	1.23232	2.19736	0.50761	3.65421	0.16948	0.39435	0	0	0.02821
Healthy	0	0.00194	3.23826	0	0	0	0	0	0	0	0.14113	0.81013	0	0	0.00129	0	0	0	0	0
Healthy	50.0485	0.09665	0.01436	0.0093	0	0	0	0	0	0	5.56989	2.27143	0.75765	1.76008	0.09384	0	0.12469	0.00422	0	0.02339
Healthy	0	2.11788	0.32264	0.26564	0.07103	0.01609	0	0.00493	0	0	15.28126	1.66748	0	0.813	2.36389	0.74638	0.51826	0.0097	0	0.00148
Healthy	0.36963	0.8847	0	0.06358	0.23401	0	0	0.01176	0	0	6.47913	0.53549	0	4.23688	3.2117	27.2372	0	0	0	0.07183
Healthy	0	0.40114	0	0	0	0	0.01297	0.02724	0.03812	0	14.12472	6.13354	2.95699	2.07828	0.02024	0	0.57308	0.21335	0.20633	0.02854
Healthy	0	16.088	1.56673	0	0	0	0	0	0	0	0.0241	0.02365	0	0	0	0	0	0	0	0
Healthy	0	4.69569	0.00922	1.31892	0	0.58771	1.82836	0	0.00168	0	33.38862	0.04322	5.39221	0	0	0	0	0.34514	0	0.1722
Healthy	0	0	0	0	0	0	0	0	0	0	16.65726	7.93146	0	7.42608	0	2.26152	1.80665	0.30469	0.10031	0
Healthy	0.00141	1.77074	0.01991	0.76587	0.13256	0.22063	0	0.15199	0	0.00096	25.01398	0.35605	0	0	0	0	0	0.01027	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	15.62673	2.71431	0	10.4789	0.15997	0.99194	2.60474	0.25642	0.02458	0
Healthy	10.11285	0	0	0	0	0	0.002	0	0	0	7.08605	1.52708	0	0.78595	0.01619	2.20428	0	0.80821	0.00185	0
Healthy	0	0	0.0335	0	0	0.01977	0.16636	0	0.14417	0	30.90247	49.7314	0	0	0	0	0	0.00256	0	0
Healthy	0	0.00615	0	0.13028	0	0	0	0	0	0	14.65057	0.45725	0	1.22736	1.00575	0.9744	0.36588	0	0	0.00436
Healthy	21.3414	0.53777	0.02861	0.03107	0.00227	0.05568	0.05317	0.00182	0.05044	0	14.82663	1.73867	10.7448	0	0.04844	0	0.45878	0.0587	0	0.41471
Healthy	0	0.12828	0.27785	0	0	0.27561	0.40686	0	0	0	73.3014	0	6.58751	0	0	0	0	0.00727	0	0
Healthy	6.97012	9.69715	0.48796	0	0	0	0	0.03652	0	0	8.71629	4.10453	0	2.58109	0.1282	0	2.02925	0.01682	1.05992	0.03612
Healthy	0.00124	0	0.00707	0	0	0.01494	0	0	0.17472	0	21.61023	4.95565	18.1236	5.0291	0.09042	0	0	0.17675	0.16829	0.33662
Healthy	10.9585	0.04583	0	0	0	0	0	0.02781	0	0	4.9898	1.41823	0	0.53864	0.76211	0.19412	2.54703	0.027	0.15169	0.0368
Healthy	0	0.03446	0.19796	0.03986	0	0.03567	0	0.02011	0	0	26.25058	0	0.47151	1.89388	0.03344	0.04568	0	0.02758	0	0.12716
Healthy	67.8293	4.44716	0	0	0	0	0.03486	0	0	0	15.59681	0	0	0	0	0	0	0.06992	0	0
Healthy	7.10189	0.08665	0	0.15071	0	0	0	0.01486	0	0	1.24022	0.30797	3.68115	0.2416	0.07503	2.204	0	0	0	0
Healthy	0	0.33297	0	0	0	0.15876	0	0.00625	0	0	20.6902	3.73121	1.28325	2.65682	0	1.84282	0.71377	0.04531	0.34006	0
Healthy	0	0.07423	0.11008	0.02426	0.01001	0.01466	0.03552	0.00143	0.00807	0	23.36571	0	12.9139	0	0	0	1.29903	0.01284	0	0.01291
Healthy	0.00028	11.0772	0.00459	0.01154	0	0	0	0.10551	0	0.00314	2.66759	0.93014	0	0.00262	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	11.44454	0	0	0	0	0	0	0	0	0
Healthy	9.90441	15.7355	0	0	0	0	0	0.18771	0	0	4.28522	1.45462	0	2.86167	0.03664	0	0	0	0	0
Healthy	0.03188	0.71272	0	0	0	0.02265	0.00255	0	0.01693	0	30.9273	5.91665	0.05254	2.90746	0	0	0.82682	0.15644	0.30255	0.03187
Healthy	0	0	0	0	0	0	0	0	0	0	2.87364	0	0.06095	0	0.46488	3.12543	0	0	0.01755	0
Healthy	0	0.88133	0.25477	0	0	0	0	0	0	0	57.78008	0	9.82376	0	0	0	0	0	0	0
Healthy	0	0.43361	0	0	0	0.12005	0.15508	0	0	0	70.75134	8.60893	0	2.73213	0	0	0	0.67276	0.03957	0.08254
Healthy	0	0	0.01307	0	0	0.00662	0	0	0.22196	0	22.37765	4.82465	17.9247	5.12329	0.08419	0	0	0.14512	0.13004	0.26698
Healthy	6.91511	0	0	0	0	0	0	0.00548	0	0	5.24659	1.42591	13.9275	3.19707	0	4.30221	0	0.39063	0.40121	0
Healthy	0	0	0	0.2299	0	0	0	0	0	0	11.36299	0.14554	3.0887	0	1.94819	0	0	0	0	0.08659
Healthy	18.034	0.01482	0	0	0	0	0	0.02344	0	0	3.26302	3.07414	0	8.01973	0.08203	0.67961	0.91497	0.25403	0.06036	0.14657
Healthy	0	0	0.52691	0.04398	0	0	0	0	0	0	34.92426	1.04371	0.08289	0.90763	0	0	0	0	0	0.00445
Healthy	0	0.63145	4.72571	0	0	0	0	0	0	0.05534	8.18847	4.33597	0	0	0	0	0	0	0	0
Healthy	0	0.22047	0.00118	0	0	0	0	0	0	0	21.66861	3.66041	0	2.75792	0.52811	0.03507	1.13129	0.02759	0.01354	0
Healthy	0	0.28946	0.01171	0	0	0	0.44847	0	0.36378	0	75.87697	3.32191	3.30637	0	0	0	0	0.14572	0	0.12364
Healthy	0	0	0	0	0	0	0	0	0.00327	0	14.58431	9.26557	0	2.65665	0	0	0.92485	0.13503	0.26254	0.12451
Healthy	0	0.0817	0	0	0	0	0	0	0	0	54.0871	2.27991	4.35275	2.91151	0	0	0.98699	0.11797	0.26799	0.22215
Healthy	0	0.08549	0.0032	0.02733	0	0	0	0	0.03678	0	45.71882	5.04341	6.21409	6.42954	0.17552	0	1.01715	0.13741	0.02932	0.24043
Healthy	74.61544	0.26297	0.00123	0.07496	0	0	0	0	0	0	0	0	0	0	0.07441	0	0	0	0	0
Healthy	0.11191	0	0	0.3113	0	0	0	0	0	0	14.98654	0.22423	8.4514	0.78678	3.95398	0	0.4005	0.07295	0.05699	0.04929
Healthy	0	0.26623	0.00741	0	0	0.00361	0.00597	0.01424	0.09853	0	1.56821	0.42844	0	0.08559	0.6312	3.22099	0	0.05078	0.00191	0
Healthy	0	6.75947	0.02615	0.02383	6.02287	0.07271	0.20495	0	0	0	3.55717	4.88194	0	0.01525	0	0	0	0.0014	0	0.12848
Healthy	5.99375	0.51671	0.07963	0.22754	0.35674	0	0	0	0	0	10.04782	3.58506	1.28771	1.06179	0	0	0.37939	0.2202	0.19182	0.31734
Healthy	0.00037	0.00235	0	0.03219	0	0	0	0.05897	0	0	0.00061	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.00283	0.27366	0	0	0	0.01145	0	0	12.83494	1.86313	5.35472	1.26668	22.2225	0.12236	0.63863	0.03146	0.11001	0
Healthy	0	0	13.3765	0	11.1203	0	0	0	0	0	4.51916	1.19497	0	2.37458	1.2519	0	0	0	0	0
Healthy	0	0.06997	0	0	0	0	0	0	0	0	55.11246	2.31492	4.10384	2.75567	0	0	1.02136	0.13672	0.31009	0.20252
Healthy	0	9.25016	1.0294	0	0	0	0	0	0	0	11.37398	1.12557	0	1.61675	0	0	0	0	0	0
Healthy	0	0	0.04546	0	0	0	0	0	0	0	47.58109	1.74265	0	2.9406	0	0	0	0.02468	0	0
Healthy	0	0	0	0.00847	0	0	0.00284	0	0.02803	0	45.21939	5.12686	6.34306	6.31564	0.21127	0	1.02767	0.12199	0.04921	0.27881
Healthy	0	0.37512	0	0	0	2.45967	2.8991	0	0	0	12.27783	72.9477	0	0	0	0	0	0.07903	0	0
Healthy	0	0	0	0.01169	0	0	0	0	0	0	37.26871	5.66135	0	0	0.01958	0	1.35285	0.00147	0.03262	0.0072
Healthy	7.27333	0	0.0229	0.06093	0	0	0	0	0	0	38.5541	3.34103	7.11171	0.19322	0.05304	0	1.03923	0.0182	0.00223	0.00407
Healthy	8.87961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	30.472	0	0	0	0	0	0	0	0	0	12.9407	3.66025	0	1.96392	1.28166	0.0157	2.45485	0.07538	1.87223	0
D001943	0	0	0.02218	0.27668	0	0	0	0	0.00255	0.00035	27.16139	1.14922	0	1.65028	0.94444	0	1.23029	0.00116	0	0.02963
D001943	0.0163	2.49622	0.64479	0.01131	0.71371	0.02301	0.01576	0.00063	0.05199	0.0478	34.72948	0.93147	0	0	0	0	0	0.66191	0.19416	0
Healthy	0	0	0	0	0	0	0	0	0	0	18.98683	0.19066	0.97429	0	0.11474	0	0	0	0	0.0302
Healthy	0	0.07609	0.0043	0.12138	0	0	0	0	0.00188	0	50.81889	2.35121	8.13074	5.21269	0.07975	0	0.6239	0.05578	0.38345	0.24834
D001943	0.73906	0.25193	0	0.28887	0	0	0	0	0	0	12.1286	1.35984	0.29335	10.045	0	0	4.31535	0.0019	0.80547	0.00147
Healthy	0	46.2181	0.10381	0	0.01037	0	0	0	0.00324	0	11.62049	0.09604	2.62762	0	0.01557	0	0	0.05862	0	0
Healthy	0	0	0.05614	0	0	0.015	0.21868	0	0.08156	0	30.58351	49.005	0	0	0	0	0	0.00489	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	23.32709	0.57808	3.77341	0	31.4335	0	1.98849	0	0	0
Healthy	0	0.12448	0.00303	0	0	0	0	0	0.01902	0	36.02102	4.86279	0	0	1.64769	0	1.85991	0.08096	0	0.03135
Healthy	6.51291	0.04462	0.02929	0.07457	0	0.01063	0.02787	0.00874	0	0.00064	2.08989	0.84037	9.97806	0.28711	0.05077	0	0	0	0.09059	0
Healthy	0	2.85526	1.23116	0.11266	0	0	0	0	0	0	1.3083	0.21656	0	0	0	0	0	0	0	0
Healthy	0	0.81936	0.00912	0.03552	1.91866	0.36477	0.12861	0	0	0.00292	15.40684	0.45805	0	0	0	0	0.67618	0.1449	0	0.31664
Healthy	0	2.02119	0	0	0	0	0.60458	0	0	0	35.82781	20.2577	0	3.22584	0	0	0	0.20747	0.27244	0.36974
Healthy	8.2236	0	0	0	0	0	0	0	0	0	3.63915	1.56691	11.2493	1.20818	0.44547	0.02369	0.55819	0.05004	1.0802	0
Healthy	0	0.31623	0	0	0	0	0.01435	0.00529	0.0307	0	13.90748	6.31634	3.09149	2.04613	0.01434	0	0	0.22206	0.21426	0.00557
Healthy	0	0	0.14842	0	0	0	0	0	0.06374	0	19.95989	2.08595	3.39638	0	0	0	0	0.02888	0.26853	0.24272
Healthy	3.34506	1.20989	0	0	0	0	0	0.00237	0	0	1.27552	0.58673	0	0.4821	1.73842	0.5247	0.73032	0.01349	0	0
Healthy	0	0.45635	0	0	0	0	0.02103	0.02192	0.05791	0	14.38754	6.09537	3.20159	2.03986	0.0167	0	0.52259	0.21327	0.23053	0.00148
Healthy	0	0	0	0.00382	0	0	0	0	0	0	36.25288	5.54879	0	0	0.01457	0	1.30254	0.02447	0.03664	0.01225
Healthy	0	0	0	0.02341	0	0.02285	0.00274	0.09225	0	0	7.01215	0.88964	1.48765	1.18935	16.2974	0.30996	0.76515	0.0131	0.00513	0.0243
Healthy	1.12552	9.40828	0	0.29666	0	0	0	0.002	0.00569	0.00175	0.25773	0.41917	3.03634	0.04432	0.02142	1.88674	0.26853	0.01947	0	0.00869
Healthy	0	0.25095	0.00975	0.09921	0	0	0	0	0	0	50.37213	2.58609	7.99145	5.2949	0.10959	0	0.64838	0.07147	0.32317	0.23837
Healthy	21.85492	0	0	0	0	0	0	0.00106	0	0	8.37159	8.3971	0	1.32314	3.23942	0.36668	1.12206	0.02446	0	0.00227
Healthy	25.11951	0	0	0	0	0.00136	0.00368	0	0	0	6.30599	2.23523	0	0.15441	0	0.44856	0.79727	0.11269	0.49185	0
Healthy	0	0.08686	0.93186	0.01291	0.34054	0.00691	0	0.06124	0.00127	0	15.86562	5.60555	0	4.57884	0	0	0.96885	0.17207	0	0.47825
Healthy	0	0.48944	0	0.12491	0	0	0	0	0	0	9.52789	7.19942	0	2.28793	0	0	2.77189	0.08802	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	9.5475	0.01518	5.64948	1.29478	0	0	0	0.0497	0	0
Healthy	0	93.0192	0.01354	0	0	0	0	0	0	0	0.10016	0	0	0	0	0	0	0	0	0
Healthy	0.14501	4.15827	0.16735	0.13422	0.00539	0	0	0	0	0	16.80292	0	0	0	0	0	0	0.18531	0	0
Healthy	0	10.5315	0.6867	0	0	0	0	0	0	0	17.75971	0	7.21323	18.1387	0	0	1.39244	0	0	0
Healthy	0	0	0.21606	0.01975	0.00332	0.05057	0.27785	0.17949	0.03799	0.00082	5.23619	2.65752	0	3.91476	0	0	1.01381	0.05309	0.00221	0
Healthy	0	0.10401	0.17721	0	0	0	0	0	0.02193	0	21.96866	1.96196	3.13852	0	0	0	0	0	0.22208	0.20149
Healthy	0	0	0.02584	0.06156	0	0	0	0	0	0	30.77876	0.44762	3.34438	0.66477	0	0	0	0	0	0.04176
Healthy	0	0	0	0	0	0	0	0	0	0	24.35271	6.41087	0	1.03946	0	0	0.84025	0.20819	0.08752	0.44131
Healthy	8.23976	0	0	0	0	0	0	0	0	0	3.65007	1.60132	11.0537	1.25126	0.43791	0.01245	0.59178	0.0513	1.068	0.00234
Healthy	0	53.8784	0.0091	0.00026	0	0	0.03384	0.00045	0	0.00105	4.51663	2.65438	0	0.1983	0	0.47496	0.8824	0.00496	0.72768	0.00339
Healthy	0	0.35908	0	0	0	0	0.01433	0.00521	0.07265	0	14.14994	6.25469	3.01302	2.05835	0.01475	0	0.57226	0.20564	0.19551	0.00147
Healthy	10.9696	12.6049	0.00945	0.01663	0	0	0	0.02685	0.00203	0	2.3118	2.56231	0	3.18491	0.19774	0	1.22786	0.07614	0.06301	0.00054
Healthy	0	0	0	1.01134	0	0	0	0	0	0	6.76058	0.25451	5.44945	1.05549	0	0	0	0.02282	0.08035	0
Healthy	0	0.7168	0.01329	0.69498	0.15599	0	0	0.01067	0	0.00059	41.02784	3.49317	0	0	0	0	0	0.0331	0	0.02732
Healthy	0	0	0	0.21117	0	0	0	0.72617	0	0	5.14448	0.06509	10.106	0	0.88819	0	0	0	0	0
Healthy	1.73011	0.09463	0	0	0	0	0	0.02126	0	0	14.86426	4.31521	0	2.31118	0.39597	0.52134	1.38794	0.04475	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	14.34057	2.26893	0	2.97809	2.78792	0	0	0	0	0
Healthy	0	0.20719	0.033	0	0	0	0	0	0.00994	0.02191	30.1244	7.5615	0	0	2.01511	0.19414	0.97994	0.16254	0	0.00942
Healthy	0	0.15205	0.18558	0.07296	0	0	0	0	0	0	3.78314	2.10087	0	2.2342	0.069	1.75259	0.29225	0.00666	0	0.04261
Healthy	0	0.28237	0	0.27211	0	0	0	0	0	0	6.96697	4.93298	2.55122	2.608	0	0	1.37489	0	0.24918	0
Healthy	44.70956	0	0	0	0	0	0	0	0	0	4.57741	0.97706	0	0.79106	0	0	1.07488	1.43328	0.04319	0
Healthy	0	1.22718	0.4282	0	0.12785	0	0	0	0	0	21.30672	0.58679	0	0	1.73038	1.03394	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	7.34818	5.88645	0	0	0	0	0	0	0	0	9.32578	1.94184	0	0.58358	0	0.52732	0	0.67787	0	0.00684
Healthy	19.19628	0	0	0.12988	0	0	0	0	0	0	0.99942	1.85297	0	0.07308	5.64791	0	0.69252	0.27508	0	0
Healthy	0	0.12265	0.62854	0.09742	0.59279	0.17564	0.07861	0.03385	0.01735	0.00163	47.18316	4.45822	0	0	0	0	0	0.05413	0	0.02059
Healthy	0	0	0.04553	0	0	0.02468	0	0	0	0	39.09893	1.72691	0.02041	2.79291	0	0	0	0.03622	0.01767	0
Healthy	0	19.7295	1.59311	0.01417	0	0	0	0.00161	0	0.05082	0.98466	0.00971	0	0	0	0	0	0.00671	0	0
Healthy	0	0	0	0	0	0.00786	0	0	0	0	51.48283	14.10494	0	2.90598	0.23996	0.64842	0.599	0.03504	0.03211	0.07126
Healthy	0	0	0	1.19787	0	0	0	0	0	0	16.09588	0.28453	1.21303	0	0.02226	0	0	0	0	0.02359
Healthy	0	1.17011	0.00425	0	0	0	0	0	0.09888	0	49.95988	1.75204	9.23788	0	2.51358	0	0	0.21667	0	0.00776
