p	Firmicutes_A	Actinobacteriota	Verrucomicrobiota	Firmicutes_C	Firmicutes	Methanobacteriota	Bacteroidota	Proteobacteria
Healthy	1.46293334758363	-0.317575115052949	-0.158778223973396	-0.666472121478908	-1.15720360482442	-5	1.79562541141711	-2.44009337496389
D015179	1.45729164218446	1.35751882989117	-5	0.691523522168154	0.396704857597539	-5	1.33549220157794	-0.439316408092547
Healthy	0.856096619470512	0.215034472076564	1.09168137522985	-5	-2.10679324694015	-5	1.70525998257671	-0.826318510271541
Healthy	0.981531397830807	-5	0.709290318052555	-0.525375865581386	-5	-0.264249443050053	1.8137514040382	1.05315530296188
Healthy	0.818556438818155	0.26578446784052	-0.837256416764585	0.486852524143322	-0.216053564833748	-5	1.65819280795176	-0.296313206970355
Healthy	1.58449281066138	-5	-5	0.990982713978623	-0.27574051917945	-5	1.58462144870961	-0.774716569905557
Healthy	1.39267321586803	-5	0.224064071833704	0.226146043037372	-1.71354353025302	-0.603992552294838	1.75917269340802	0.809585300223161
Healthy	1.86976856311412	-5	-5	-5	-5	-5	1.41344243740169	-5
Healthy	1.00932084295081	0.576207700571901	-0.0564856989189822	0.881186582455558	-0.831767770486579	-0.0241731402651672	1.78339441350103	-0.500051869424349
Healthy	1.53079794617608	0.664848733228159	-5	1.00037246490087	-0.482553366080614	-5	1.59828842602444	-0.0644222048359064
Healthy	0.339564720744175	-0.810818602819263	-5	1.02170476943826	-5	-5	1.83322720348008	-0.110082316563794
Healthy	1.55568318976661	-0.603364833016307	-3.48148606012211	-2.69897000433602	-1.21296481797378	-5	1.71027217662072	-0.633091651478627
D015179	1.47588886200188	0.65483759131519	-5	-0.228449263015031	0.694778881992034	0.617120961724897	1.57162161485673	-0.591149737087971
D015179	1.38854024960134	0.435447779809634	-1.2750690858076	0.729716220326687	0.887528407135032	-5	1.34678412042938	1.44295989284728
Healthy	1.38127486445892	-5	-5	-5	-1.34524606674707	-5	1.78679307551743	-1.47521455067878
Healthy	1.64651380543217	0.310731537070289	0.263122184828126	0.585353552711389	0.179683897698728	-5	1.4180109463338	0.330275751303548
Healthy	1.14116338956612	-0.0753744504618983	0.765426384839824	-0.460422116654691	-0.36897246014147	-5	1.78004577521362	0.493729835674895
Healthy	1.44949814640934	0.177804785065029	-5	-5	-0.734403976912408	-5	1.77946769879883	0.381573511428956
Healthy	1.7652327007658	-5	-5	-0.865440422577375	0.885516701288187	-0.191222045296204	1.06194266859472	-5
Healthy	1.58329424022553	-0.620331965966346	-5	-1.44297427761362	-1.1786175002527	-5	1.63071744373332	-0.41054190953502
Healthy	0.99279026086462	0.513799377977447	-5	-5	-0.558037929911472	-5	1.87396969779597	-0.966616458826881
Healthy	0.853379368841177	0.182146345647324	1.63821371704129	0.44715027601437	-0.855456925727212	-5	1.13305580649568	1.02447088994175
Healthy	1.02171922850814	-0.202926445796209	-1.45967052520913	-1.47638358094563	-2.65955588515988	-5	1.85360793726677	0.465747089582431
Healthy	1.73679515299428	-0.688754879121792	-5	0.410804217827063	0.629334151724093	-5	1.44728752485348	-0.654371453543694
Healthy	1.60981683481143	0.626784701485522	-5	-1.23150989482875	-0.0889703004937882	-5	1.64525598723438	-0.17532757261464
Healthy	1.58392127862756	0.296033029332005	-0.197267312345918	0.424515760887521	0.868222280049216	-0.163429052339501	1.51982996187314	-0.105351696206483
Healthy	1.00281550518044	0.118380478422235	-1.39902710431325	-0.445692591194441	-0.284255639895637	-5	1.93359989623458	-0.18894807088368
Healthy	1.74514188333472	0.286537302975502	-5	-1.30891850787703	-0.63712186421107	-5	1.53024017922384	-0.319356328457753
Healthy	1.211817363788	-0.974571238592759	-1.32275815405335	0.559891071511696	0.304886726880107	-5	1.84831094876434	-0.0792351019025129
Healthy	1.23204928215509	-0.795907161597461	-0.0495231782974773	1.10412880717098	-1.51541547071716	-5	1.79890403654049	0.349205624890484
Healthy	1.54576406064084	-5	-2.08144546944973	-0.550614177886614	0.228043433509841	-0.185532648252216	1.52028251858544	-1.42250820016277
Healthy	1.52333108790772	-2.53610701101409	-5	0.0322721538792363	-0.527902071630646	-5	1.64257777817935	0.625943879895748
Healthy	0.782800013240915	-0.596862313373619	-5	-5	-0.279973073180271	-1.85016530328421	1.8395273190905	-1.06454311928839
Healthy	1.56648663481458	-0.407945439827079	1.01276174366827	-5	-0.175796039171376	-0.236220220664651	1.34745823525243	0.279872181802656
Healthy	1.80334968959274	0.180177505520793	-5	0.755196216792059	1.01701788816255	0.516117404014169	1.12424950751656	-0.388861099604354
D015179	1.24869207875314	0.429427648699906	-5	-5	-0.54184580883115	-5	1.83333367178599	-0.618704376996174
Healthy	1.01211983580451	-0.662121622198795	-5	0.683102898251826	-0.365563037462101	-5	1.83239323446241	0.779484656852121
Healthy	1.06435764063349	1.14794052982515	-5	-5	-0.595371510358081	-0.691286223360996	1.74767083118137	-0.519317693674513
Healthy	1.42992386507408	-0.204217275517078	-1.42101715729721	-0.919193195665638	0.106109268076676	-1.1087971727397	1.6997597018861	0.216498426045241
Healthy	1.79709524343957	0.324730926018828	-5	-0.38344047112217	1.2402641177506	-1.45087407324189	0.989984347155344	-1.12314735239866
Healthy	0.852264622895017	0.244361249475595	1.09247185389862	-5	-5	-5	1.69762325578217	-0.637781499673948
D015179	1.54733329700499	-2.05502409158795	-1.48017200622428	1.06228069369932	-0.175204033719212	-5	1.64395685623958	-5
Healthy	0.914887667414394	-0.582129901923355	-5	0.109247722726692	-1.3058337040668	-5	1.93269608074609	0.469963322716831
Healthy	1.56276497736574	1.16999371997978	-2.55595520408192	0.585561113253916	-0.718625697644953	-5	1.44215431825314	0.175192788386603
Healthy	1.74267258870357	-5	-0.152723551724369	-5	-1.69940451611004	-5	1.44769978587616	-1.21275211966805
Healthy	1.71019058793031	1.12631229854971	0.0925346791269115	1.09307235793528	-0.420856888356185	-5	0.992245470404764	-5
Healthy	1.35017802148473	-0.0204561776728241	-5	0.595127907424166	-0.0835460514500749	-5	1.62850305786177	-1.47391930819797
Healthy	0.872297905435093	-0.233215484502141	-5	-1.03268608171292	-0.684323479651987	-1.03461012978488	1.89328244254808	-5
Healthy	1.56002995672657	-5	-5	0.25020280076303	0.415989409775816	0.815216349987667	1.51167431480752	0.493842680869723
Healthy	1.76396341803372	-0.101154197806508	-0.975637495646718	-1.54485047882017	-0.720241827197527	-5	1.38690239553102	-0.156007715296637
Healthy	1.77471800848193	0.156361340450087	-5	0.597043255132234	-0.048754790735713	-5	1.4021019112055	0.501999443521579
Healthy	0.840752661491784	-0.233289792737741	-5	0.965537055768076	-1.05640656723163	-5	1.88732568509417	-0.547937422579577
D015179	1.45154650980188	0.0427093631839707	0.716569227991709	0.0529708173566826	0.84458713338868	-0.174898588401997	0.826866182507803	-0.276503281276829
Healthy	1.62417294113089	0.397321132585381	-0.936216439402645	0.278014672065929	-0.392866795608433	0.828015709534763	1.46192001102786	-0.0410158810572654
D015179	1.5608889569312	0.315802469737045	-5	0.33207875556265	0.513674301591586	-0.900630173610161	1.49001624096604	0.735360131776922
Healthy	0.877155296873409	-0.461262933824195	-5	0.781603883546812	-0.52712658475644	-5	1.83212324129133	-0.807126028457478
Healthy	0.741554966417343	-5	-5	-5	-5	-5	0.839399477589831	-5
Healthy	0.163313470721263	-0.495325291230117	-5	-1.47146893936459	-0.664943480560908	-5	1.95979455001318	-0.00137018679696171
Healthy	1.1436548346525	-0.0786517297190257	-5	-0.426989074326613	-1.71242219092129	-0.688776089567544	1.80810748638921	0.213783299335304
Healthy	1.36283312396803	1.45016301091496	-0.661922184979134	0.364320185775914	0.0150242633246252	-5	1.53392005922317	0.134476737534991
Healthy	1.76793326227628	0.0873483267168974	-5	0.421116717448923	-5	-5	1.51337104143792	-2.52578373592374
Healthy	0.769490316573303	-0.552330422977207	-5	-5	-0.301142926910974	-1.75080164260889	1.84112379863689	-0.917286419828668
Healthy	1.20914141425671	-0.243934706051314	1.3596820298023	0.386068917092623	-0.405000083267754	0.293260875908029	1.46482624102165	-1.73541827076192
Healthy	1.75960152474697	-0.776945586820895	-5	-1.11781711236973	-0.632681359070309	-5	1.47934881916713	0.91410504981628
Healthy	1.35641578185387	-5	-0.497436330892637	-5	0.870129897270743	0.528260908991754	1.68565316931533	-0.32652751393593
Healthy	0.918537242247304	-0.301464507437999	0.933394142447361	-0.276363751548955	-5	-5	1.76611141354806	-0.484232094691555
Healthy	0.573581685079558	-0.597154218344275	-5	0.770695932022493	-1.48017200622428	-5	1.83859624517168	-0.611667852142784
Healthy	0.797725144405064	0.200669960345712	-5	-5	-1.75522823850471	-5	1.92571581828593	-0.138716560793675
Healthy	1.70433526726466	0.812343723388401	-1.13029902632612	-1.12499664639996	0.583002560080506	-5	1.12388886461312	0.152795744228193
Healthy	1.77740847867906	-0.378180026637213	-1.3108688027655	-0.104660342496373	-1.3347005005001	-5	1.49240722410362	-1.32376378323669
Healthy	1.48502130772093	-0.137105696499718	-5	0.224450183956584	-0.355640201258412	-5	1.65175857405642	-0.50619353784942
Healthy	1.23984532072405	-0.321836849737658	-5	0.721269676607568	-0.681269033111902	-5	1.81873895555548	0.615774405540379
Healthy	0.708358003620255	-0.353400248279627	-5	0.410444849855314	-1.11047420332881	-5	1.7496754173402	1.19040510174362
Healthy	0.918629438578189	1.06357427488132	1.0436494855356	-5	0.156555208395287	1.52860062963061	1.4171748100161	0.30496204994215
Healthy	1.80773528500083	-5	-5	-0.480172006224281	-1.47612352436187	-0.530560920816393	1.43424274139237	-1.48492132492408
Healthy	1.45843523171584	0.433853005750503	0.370433514082412	0.270175554788268	0.0111134963380321	1.32405825208445	1.31756068239971	-0.215247234325595
D015179	1.71563386916887	0.0158373842806576	0.0286891630890901	0.874016542955845	-1.25049557612386	-5	1.51759252201604	-1.33667606637179
D015179	1.31963667825378	0.732495887442139	-0.199633522352048	0.609241067801522	-5	-5	1.74718442356686	-0.138985620032075
Healthy	1.05463603249303	0.43247702525451	1.2210857191749	-5	-2.27654432796481	-5	1.61376996185642	-0.607285464323705
Healthy	1.29414424391811	-0.423589536808585	-0.142124974476437	-5	-1.9613798380503	-5	1.68212295478174	-0.0874591172093625
Healthy	1.00417687158102	-0.562852161439543	-5	0.6558757249061	-0.346160624597503	-5	1.83496307400649	0.761866221337698
Healthy	1.80972740745797	0.181517744876915	-5	0.224771250660267	0.0187920070191681	-0.0642761447734687	1.17286436316283	-0.834458923277627
Healthy	0.873083331994693	-0.15981232609216	0.839532723555908	0.955189685433538	-0.466520280274016	-5	1.73702883666313	0.120211868257074
Healthy	1.52315625762967	0.416026070349094	-2.61439372640169	-0.344304641900412	-5	-5	1.60461339629586	0.886993538765038
Healthy	1.83087231082505	-5	-5	-5	-0.383282986810365	-5	1.34406161240005	-5
Healthy	1.00205715038054	-1.07582412969808	-0.133175295571966	-0.931999773854828	-5	-5	1.86739965719606	-5
Healthy	1.2177686427741	-5	-5	0.171878503215528	-5	-5	1.75332140766362	-5
Healthy	1.21453258042098	-1.24802842526367	-0.399637068573496	1.01605130894559	-1.39415646094191	-5	1.81981041845706	-0.0288587291620607
Healthy	0.66170386173977	0.546896617258921	-1.10618277603254	-5	-5	-0.191863329532638	1.92362077923589	-1.06203099704855
Healthy	1.12136448262956	1.33104750245902	0.350684032686936	0.170871646707303	0.263782780904469	-0.796749476056704	1.23208313301804	1.33742032279846
Healthy	1.74136309841259	1.16683964364074	0.890847278901384	-1.4611750110621	0.738626784677017	0.102889715529244	0.932999064948841	-1.98927613460823
Healthy	1.18746008458181	0.0773497335867583	-5	-1.86806070478958	-1.23158391178367	-5	1.80754152214339	-0.753378337304012
Healthy	1.44782772418392	-1.30909544594503	-5	-5	-1.15608236199361	-5	1.80527808068277	0.493151217795686
Healthy	1.56514435307016	0.237392915261726	-0.401187614972761	-1.45050628678499	-5	-5	1.68187475455202	0.561010697311624
Healthy	1.5025598463161	0.211659735833456	-1.12211057462852	0.00260229774101594	-1.21161948468044	-1.65757731917779	1.73424513018294	0.298197867109815
D015179	1.56442269649726	0.438043691899813	-1.33180051580134	-2.3585258894959	-0.724642568912402	-5	1.65698238008696	-2.53165266958784
Healthy	1.01277566015306	0.667550074558727	-0.418812930904102	0.611898477051448	-0.339115557585661	-5	1.84667550724037	-0.116389661320575
Healthy	0.809253917551751	0.276585870588001	-0.787892334452341	0.502336974038757	-0.203682434305506	-5	1.65432490850471	-0.401373615358346
Healthy	1.8810667236086	-5	-5	-5	-5	-5	0.952624405874026	-5
D015179	1.32814363384421	1.42920042397271	-5	0.238943887963503	0.3521863784896	0.5613268241842	1.26594175658985	-0.230859088998781
Healthy	1.29502449775478	0.558594583266832	0.63428879987915	0.44070919767089	-1.10579474085792	-5	1.29087943842079	0.0967536388455329
Healthy	1.18346117588539	-1.61600521055827	-0.951364011567352	-5	-0.105855694858373	-5	1.58894353083727	-1.85418228550817
D015179	1.3163912182818	0.518174267757444	1.38857557438214	0.957004986291315	-0.410586619936244	-5	1.19286422202198	-5
Healthy	1.52091931163098	-5	0.444556898873777	-5	-0.683861843690182	-5	1.73979663245331	-0.15793396806739
Healthy	1.83935559803672	0.651930903534209	-0.268427349935321	-5	0.429781339627466	-5	-0.0946143304531225	1.03878661622049
D015179	1.07937482585518	0.688021833073362	-5	0.711886491091862	0.270441248180926	-1.43109458501712	1.68074948248308	-5
D015179	1.14586334561049	-0.451524591473394	-1.31184724440843	0.529795962627846	0.0596277811019535	-5	1.66795653580984	-0.28594700251278
Healthy	1.40472427430048	-0.808185828001658	-5	-5	-1.11463877996849	-5	1.81232913845757	0.068434489114242
Healthy	1.85911180632526	0.811643361659328	-5	0.864347893323088	-5	-5	1.04690078461455	-5
Healthy	1.67920205928686	-5	-5	0.395696739866061	-0.602738019719488	-0.766902312135297	1.24243159853042	-0.708919887036473
D015179	1.51651091522256	-5	-0.5019928689609	-1.10762709260156	-0.0360422645761564	-1.31515463835559	1.72241647410621	-0.296605435451858
Healthy	0.803646907294407	1.09830550195042	-5	-0.847864603138124	-0.284841010141251	-5	1.62995121181597	1.5447992766518
Healthy	0.525033139267167	-0.583442698808521	-5	0.776570440218725	-1.3337629041042	-5	1.8445753934764	-0.686976889676762
Healthy	1.35176442913036	-0.484961121599142	-5	0.874593131257384	-0.426768570195741	-5	1.7541370245132	-1.0588862729629
D015179	1.29553323466735	0.407924308541264	1.50277810111258	-5	0.8951544826351	1.06878714732365	1.20300132060445	-0.47220259943766
Healthy	1.57679786817196	-5	-5	-5	-5	-5	1.60189177821748	-0.464832514885056
Healthy	1.21338731625293	-0.472035164323419	0.739798530024035	-5	-5	-5	1.7178105861371	-0.204878053462417
Healthy	1.59416915726957	1.36764100793147	-5	0.441008203188998	0.746443472210338	-5	0.123521713101379	1.29530644506905
Healthy	1.01953251492144	-0.544211385181842	-0.264632679312285	-0.369084199281594	-1.27140275661657	-5	1.8318208414387	-1.17678668671733
Healthy	0.797811626447583	0.205415503198923	-5	-5	-1.33208031468264	-5	1.90866679473157	-0.121863265765277
Healthy	1.54376989193097	0.672253991073977	-1.10138450258381	-5	0.231739666149884	-5	1.52670646287214	-0.619264302584309
Healthy	1.0007615187783	0.607610483534854	-0.851675036961183	0.459522153558161	-1.96177736163128	-1.28600573233936	1.84593412017612	-0.261663473011745
Healthy	1.43849947096657	-5	-5	0.586792027385235	1.52994301710022	-5	0.758241775290724	0.925629186050317
Healthy	1.63752415148976	-0.310877687768048	-0.636688934363375	0.0358738123373223	0.349741692672937	-1.87516985058614	1.51282362556768	-0.921869569197436
Healthy	1.44371692044769	-0.705357446397128	-5	0.850562308394363	1.10152127833332	-0.996927404032325	1.60385458328443	0.531020110897529
Healthy	0.867238789581795	-0.484908060176076	0.920374330239234	-0.374862537040465	-5	-5	1.78679747478852	-0.587757914790086
Healthy	1.16849100146747	0.264243891992798	-0.238989807304281	-2.49757288001557	-1.35674477497523	-1.89756629431866	1.82680147562451	-0.750092670064082
D015179	1.37160199310016	0.572032394533446	0.491325267608218	-0.257267015339872	-1.27556027660293	-5	1.65404825680214	0.446252825477494
Healthy	1.67577293586524	0.393918993295751	-5	0.664296846953647	0.489310067605182	1.36450615658961	0.326305131458458	-5
Healthy	0.966089614274034	-5	-5	-5	-5	-5	-5	-5
Healthy	1.47553463280689	-0.0863079790090918	-5	0.112578192405772	0.352568386179309	0.349240606009723	1.5677817813519	0.302309278369985
Healthy	0.905335446078444	-2.04720755695591	-5	0.438967733160514	-1.5598783968122	-5	1.87212141120146	-0.295961075129442
Healthy	1.01932569872672	-5	-5	0.635468666883596	-1.60783085051026	-5	1.83756369284495	-0.541347045342033
Healthy	1.25392385907662	-0.890657730362027	-1.66715773300565	-0.421051508337888	-1.16640670600154	-5	1.68422524191817	-0.0069431160985507
Healthy	1.71170484153581	0.500639835422511	-5	0.908717652617084	0.821520733834141	0.80443522452613	0.546726459460997	-5
Healthy	1.71524676204637	-0.621874754380627	-5	0.5541558913488	-5	-0.752689722544344	1.49103949595487	-1.23343844736247
Healthy	0.9882610018044	-0.546651076911373	0.970738215870904	-1.03995754427316	-5	-5	1.68836882500495	-0.249738521213526
Healthy	-0.193080997377211	0.382769647738298	-0.6379324142726	-5	-5	-5	1.86204725643831	-0.223545809517815
D015179	1.73574608780937	-1.4780777551165	-3.34678748622466	0.777041659374643	-0.066198999634269	-5	1.30273775384394	0.110616642455278
Healthy	1.61482479244399	0.979556113635344	0.617416602702037	-0.100316261699968	0.456730323223298	1.25366529929137	0.625221877739475	0.229349020167703
Healthy	1.90126630662589	-2.38090666937326	-5	-0.230246153197911	0.389325591817493	-0.448001380950991	1.0565893017888	-1.47729500726525
Healthy	1.19448159512148	-0.102301448408476	-0.0378296233997654	1.02167089201791	-5	-5	1.79880921338179	0.0376336348940759
