group	Lachnospirales	Oscillospirales	Lactobacillales	Coriobacteriales	Verrucomicrobiales	Erysipelotrichales	Methanobacteriales	Peptostreptococcales	Pseudomonadales		Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Desulfovibrionales	Peptostreptococcales
Healthy	3.07898	8.76396	0.01559	0.0593	1.4567	0.51579	3.08044	0.00271	0.05478		3.07898	8.76396	0.01179	1.4567	3.08044	0.51579	0.0593	0	0.35495	0.00271
Healthy	1.71238	3.69428	0	0.1128	3.57301	0	0	0	0		1.71238	3.69428	1.06722	3.57301	0	0	0.1128	0	0.02838	0
Healthy	13.19326	6.67228	0.75851	0.29588	0.69873	1.03495	0	0.08429	0.00368		13.19326	6.67228	1.57348	0.69873	0	1.03495	0.29588	22.5247	0.37016	0.08429
Healthy	23.45088	1.67288	1.65013	0.03785	0.01236	7.32767	1.90301	0.08412	0		23.45088	1.67288	0	0.01236	1.90301	7.32767	0.03785	1.47114	0	0.08412
Healthy	12.8256	18.48604	0	1.00364	1.26245	0	0.42914	0	0		12.8256	18.48604	29.09458	1.26245	0.42914	0	1.00364	0	0.05407	0
Healthy	11.33591	3.19307	0	0	0	0.43276	0	0	0		11.33591	3.19307	0	0	0	0.43276	0	0	0	0
Healthy	17.3938	7.34323	0.43462	0.42331	0	0.07146	0	0.00613	0		17.3938	7.34323	1.11818	0	0	0.07146	0.42331	0	0.03475	0.00613
Healthy	11.91696	0.43168	0.09803	0	0	0.00254	0	0	0		11.91696	0.43168	0	0	0	0.00254	0	0	0.04609	0
Healthy	28.14546	5.6291	0.75909	0	0.6796	0	0.18105	0.04315	0		28.14546	5.6291	0.05685	0.6796	0.18105	0	0	0	0	0.04315
Healthy	20.27504	6.02774	0.03125	0.27859	0	0.1551	0	0.03226	0		20.27504	6.02774	0.50648	0	0	0.1551	0.27859	0.26395	0	0.03226
Healthy	1.00013	5.24253	0	0.14886	0	0.56566	0.02876	0	0		1.00013	5.24253	0.11493	0	0.02876	0.56566	0.14886	0	1.64987	0
Healthy	0.6717	8.42329	0.02956	0.05215	0	0.0243	0	0	0		0.6717	8.42329	0.09615	0	0	0.0243	0.05215	0	0.00154	0
Healthy	19.14931	7.56259	0.0161	0	0.6598	0	0	0	0.30313		19.14931	7.56259	0.00498	0.6598	0	0	0	0	0	0
Healthy	6.12314	5.81261	0.29615	1.61836	0	0.00486	0.1953	0	0		6.12314	5.81261	12.13953	0	0.1953	0.00486	1.61836	0	0.11107	0
Healthy	23.11718	10.16045	0.31688	0.08121	0	0	0	0.33346	0		23.11718	10.16045	0.20582	0	0	0	0.08121	0	0	0.33346
Healthy	2.7656	2.07704	0.02025	0.06576	0	0	0	0	0		2.7656	2.07704	0	0	0	0	0.06576	0	0.03259	0
Healthy	2.56661	0.81974	0	0	0	0	0	0	0		2.56661	0.81974	0	0	0	0	0	0	0.05179	0
Healthy	2.54508	7.83319	0	0	0	0	0	0	0		2.54508	7.83319	3.41848	0	0	0	0	0	0	0
Healthy	37.05151	21.16104	0.56117	2.23707	0	12.33642	1.04804	0.62159	0		37.05151	21.16104	0	0	1.04804	12.33642	2.23707	1.78486	0	0.62159
Healthy	21.07635	3.88874	0.08341	0.16171	0	0.01058	0	0	0		21.07635	3.88874	0	0	0	0.01058	0.16171	0	0.14748	0
Healthy	20.93701	3.86782	0.05612	0.19611	0	0.04521	0	0	0		20.93701	3.86782	0	0	0	0.04521	0.19611	0	0.14814	0
Healthy	2.18098	1.34313	0	0.02368	0.79293	0	0	0	0		2.18098	1.34313	0.018	0.79293	0	0	0.02368	0	0.33399	0
Healthy	7.5361	6.44804	0.47816	0	5.96611	0.07757	0	0	0		7.5361	6.44804	0.73847	5.96611	0	0.07757	0	0.26823	0	0
Healthy	3.34133	2.58247	0	0.00925	0.05654	0	0	0	0		3.34133	2.58247	0.54376	0.05654	0	0	0.00925	0	0	0
Healthy	15.7248	0.00369	9.5205	0	0	0.31989	0	0	0		15.7248	0.00369	0	0	0	0.31989	0	0	0	0
Healthy	23.11447	47.1683	0.58813	1.21596	0	0	0	0	0		23.11447	47.1683	0	0	0	0	1.21596	0	0	0
Healthy	2.78405	0.86856	0	0	0	0	0	0	0		2.78405	0.86856	0	0	0	0	0	0	0	0
Healthy	21.6091	3.83131	0.06844	0.13351	0	0.02511	0	0	0		21.6091	3.83131	0.00486	0	0	0.02511	0.13351	0	0.20481	0
Healthy	3.97071	3.58157	0.09177	0	0	0.02595	0	0	0		3.97071	3.58157	0.21558	0	0	0.02595	0	0	0.10238	0
Healthy	18.07872	10.7516	0.06962	0.21112	0.69377	0	0	0.20544	0		18.07872	10.7516	0.27018	0.69377	0	0	0.21112	0	0.01272	0.20544
Healthy	0.41292	6.64564	0	0.13067	12.3504	0.00781	0	0	0		0.41292	6.64564	1.51004	12.3504	0	0.00781	0.13067	0	0.97352	0
Healthy	2.80028	6.78337	0	0	5.12023	0	0.54418	0	0		2.80028	6.78337	0	5.12023	0.54418	0	0	0.29827	0.06167	0
Healthy	0.61733	5.96767	0.08386	0.76566	0.14545	0.52419	0	0	0		0.61733	5.96767	1.07843	0.14545	0	0.52419	0.76566	0.06687	0.65801	0
Healthy	36.3664	2.04788	0.31316	0	0	0.21681	0	0	0		36.3664	2.04788	0	0	0	0.21681	0	0	0.06499	0
Healthy	15.4323	9.26634	0.01933	0	1.67518	0	0.24888	0	0		15.4323	9.26634	0	1.67518	0.24888	0	0	1.68323	0.05635	0
Healthy	68.2424	5.84912	0	0	0	0	0	0	0		68.2424	5.84912	0	0	0	0	0	0	0	0
Healthy	4.86264	5.35429	0.14173	0	0.87803	0.00557	0.94585	0	0		4.86264	5.35429	3.76883	0.87803	0.94585	0.00557	0	0	0.37818	0
Healthy	15.08881	18.71534	0.29047	0.70297	0	0.03077	0	0.14257	0		15.08881	18.71534	3.91922	0	0	0.03077	0.70297	1.61096	0.24869	0.14257
Healthy	2.09841	0.08715	0	0	0	0	0	0	0		2.09841	0.08715	0.15458	0	0	0	0	0	0	0
Healthy	14.92776	21.02093	0.04004	0.16427	0.00032	0.02119	0	0	0		14.92776	21.02093	0.08497	0.00032	0	0.02119	0.16427	0	0.24608	0
Healthy	15.56181	8.49703	0.03766	0	0	0.00749	0	0	0		15.56181	8.49703	0	0	0	0.00749	0	0	0	0
Healthy	33.07218	11.23854	0.02304	0.48756	1.83282	1.48201	0	0.0005	0		33.07218	11.23854	1.55761	1.83282	0	1.48201	0.48756	3.84463	0	0.0005
Healthy	7.50789	6.33297	0.36114	0	5.82674	0.06644	0	0	0		7.50789	6.33297	0.84066	5.82674	0	0.06644	0	0.26043	0	0
Healthy	22.98317	5.14735	0	0.60333	0	0.18432	0	0.02075	0		22.98317	5.14735	0.90259	0	0	0.18432	0.60333	0	0	0.02075
Healthy	43.47845	14.76306	0	0	0	7.68274	0.64383	0	0		43.47845	14.76306	0	0	0.64383	7.68274	0	0.13631	0	0
Healthy	10.37783	27.77431	0	0.00539	0	0.06627	0	0.15627	0		10.37783	27.77431	0.2343	0	0	0.06627	0.00539	0	0	0.15627
Healthy	6.07036	3.68394	0.14373	3.05251	0	0.13293	0	0	0		6.07036	3.68394	0.21185	0	0	0.13293	3.05251	0	0.01841	0
Healthy	1.0229	6.11185	0	1.49991	43.4724	0.13948	0	0	0		1.0229	6.11185	0.02114	43.4724	0	0.13948	1.49991	0	0.71462	0
Healthy	3.04903	7.45588	0	0.04025	0.03469	0.00218	0	0.0079	0.00483		3.04903	7.45588	0.58646	0.03469	0	0.00218	0.04025	0	0.01487	0.0079
Healthy	44.59993	9.95011	1.6223	0.12091	0	2.63695	0	0	0		44.59993	9.95011	0.08384	0	0	2.63695	0.12091	2.27477	0	0
Healthy	22.89878	17.82206	0.78659	0.14055	0	0.02658	0	0	0.00523		22.89878	17.82206	4.09377	0	0	0.02658	0.14055	0	0.00464	0
Healthy	21.86949	16.49329	0.3917	0.27317	0.63493	6.99111	0.68638	0	0		21.86949	16.49329	1.70394	0.63493	0.68638	6.99111	0.27317	2.65359	0.08871	0
Healthy	3.03262	7.01709	0.34481	0.07765	0.03989	0.17487	0	0.01532	0		3.03262	7.01709	1.23569	0.03989	0	0.17487	0.07765	0	0	0.01532
Healthy	35.57277	20.03581	0.18325	0.19543	0	0.04409	0	0	0		35.57277	20.03581	1.73892	0	0	0.04409	0.19543	0	0.00376	0
Healthy	11.06907	4.65883	0.39844	0.10602	0.04755	1.27333	0	0.06537	0		11.06907	4.65883	0	0.04755	0	1.27333	0.10602	3.62986	0.0186	0.06537
Healthy	7.85057	9.20068	0.00784	0.04102	0.89222	0.02267	0	0.0115	0		7.85057	9.20068	0.11896	0.89222	0	0.02267	0.04102	0	0	0.0115
Healthy	32.19017	2.84876	0	0	0.00828	1.6906	0.65232	0.09801	0		32.19017	2.84876	0	0.00828	0.65232	1.6906	0	0	0	0.09801
Healthy	29.09286	4.2752	0.15997	0.0029	0	0.13657	0	0	0.16498		29.09286	4.2752	0	0	0	0.13657	0.0029	0.94659	0	0
Healthy	0.94561	5.11895	0	0.1261	0	0.52483	0.01411	0	0		0.94561	5.11895	0.1269	0	0.01411	0.52483	0.1261	0	1.42888	0
Healthy	31.45204	5.36435	0.02753	0.24638	10.2982	0.63958	0.58046	0.03777	0		31.45204	5.36435	0.1445	10.2982	0.58046	0.63958	0.24638	0	0.1026	0.03777
Healthy	26.45028	34.91888	0.8535	1.21051	0	9.54612	3.28183	2.2151	0		26.45028	34.91888	0.30366	0	3.28183	9.54612	1.21051	5.59783	0.02758	2.2151
Healthy	5.21396	5.06903	0.43095	0.02509	0	0	0	0	0		5.21396	5.06903	0.19261	0	0	0	0.02509	0	0	0
Healthy	5.93984	5.65747	0.23069	1.74519	0	0.02318	0.20356	0	0		5.93984	5.65747	12.31335	0	0.20356	0.02318	1.74519	0	0.08565	0
Healthy	16.30264	10.60798	0.00191	0.38301	0.03792	1.27484	0.07783	0	0		16.30264	10.60798	0.24184	0.03792	0.07783	1.27484	0.38301	0	0	0
Healthy	49.96242	11.46567	4.45262	2.10498	0	12.93595	0.0354	1.24703	0		49.96242	11.46567	0.00719	0	0.0354	12.93595	2.10498	0.32028	0	1.24703
Healthy	0.79012	6.22468	0	0.14463	12.3729	0	0	0	0		0.79012	6.22468	1.6107	12.3729	0	0	0.14463	0	0.8116	0
Healthy	4.16175	4.02822	0.01432	0	0	0.02979	0	0.03032	0.20194		4.16175	4.02822	0.26173	0	0	0.02979	0	1.28601	0.04785	0.03032
Healthy	23.46814	13.07155	0.19114	1.24155	0.00277	0	0	0	0		23.46814	13.07155	13.54931	0.00277	0	0	1.24155	0	0.00501	0
Healthy	48.04604	7.24726	0.01997	0	0.70351	0	0	0	0		48.04604	7.24726	0	0.70351	0	0	0	0	0	0
Healthy	26.19694	25.1117	0.37943	1.80325	1.23746	0	0	0	0		26.19694	25.1117	11.57231	1.23746	0	0	1.80325	0.27572	0	0
Healthy	16.14362	5.87945	0.08935	0.01862	0	0.73564	0	0.37331	0		16.14362	5.87945	0.93536	0	0	0.73564	0.01862	3.9126	0.13867	0.37331
Healthy	5.01792	2.4345	0	0.58449	0	0.20685	0.09233	0	0		5.01792	2.4345	0	0	0.09233	0.20685	0.58449	0.07944	1.5463	0
Healthy	33.39352	2.91678	2.60608	0	0	0	6.53455	0	0		33.39352	2.91678	0	0	6.53455	0	0	0	0	0
Healthy	42.68353	15.33346	0.00661	0.05074	0.10576	0.18382	0	0.05455	0		42.68353	15.33346	0.74147	0.10576	0	0.18382	0.05074	0	0.04588	0.05455
Healthy	52.38186	7.14568	0.87776	0.10742	0	0.01604	0	0	0		52.38186	7.14568	1.32595	0	0	0.01604	0.10742	3.90432	0	0
Healthy	1.82898	5.10132	0.00317	0.23506	0	0.08464	0	0	0		1.82898	5.10132	0.34933	0	0	0.08464	0.23506	0	0.01028	0
Healthy	22.67106	19.40024	0.17678	0.01832	0.11581	0.22791	6.73	0.01811	0		22.67106	19.40024	2.47811	0.11581	6.73	0.22791	0.01832	0	0.08692	0.01811
Healthy	3.35925	4.17699	0	0	0	0.29707	0	0	0		3.35925	4.17699	0.34572	0	0	0.29707	0	0	0	0
Healthy	4.30578	1.20933	0	0	0	0	0	0	0		4.30578	1.20933	0	0	0	0	0	0	0	0
Healthy	1.12383	0.33015	0.04242	0	0	0.17387	0	0.00252	0.16908		1.12383	0.33015	0.31964	0	0	0.17387	0	0	0	0.00252
Healthy	6.54934	7.37115	0.00396	0.22944	0	0.01542	0.20474	0	0		6.54934	7.37115	0.6049	0	0.20474	0.01542	0.22944	0	0.18817	0
Healthy	15.66101	7.08121	0.27112	0.2881	0.2178	0.76407	0	0.31638	0		15.66101	7.08121	27.9063	0.2178	0	0.76407	0.2881	0	0	0.31638
Healthy	43.84315	14.54745	0	0.44203	0	0	0	0.2142	0		43.84315	14.54745	0.78074	0	0	0	0.44203	0	0	0.2142
Healthy	0.9399	4.94162	0	0.16083	0	0.49986	0.01774	0	0		0.9399	4.94162	0.11949	0	0.01774	0.49986	0.16083	0	1.68099	0
Healthy	6.0343	10.15176	0.09454	0.45095	22.8919	0.299	1.96453	0	0		6.0343	10.15176	0.11929	22.8919	1.96453	0.299	0.45095	2.43258	0.65119	0
Healthy	32.68181	24.67767	0	0.09204	0	0.23297	0	0.13173	6.47865		32.68181	24.67767	0.07508	0	0	0.23297	0.09204	0.02727	0	0.13173
Healthy	11.18063	10.9391	0	0	0.31809	7.41531	3.37489	0.60065	0		11.18063	10.9391	0	0.31809	3.37489	7.41531	0	0	0	0.60065
Healthy	4.35124	3.93842	0	0.13704	8.57815	0	0	0	0		4.35124	3.93842	0.36245	8.57815	0	0	0.13704	0	0.3514	0
Healthy	1.8155	1.93061	0	0	0	0.03309	0	0	0		1.8155	1.93061	0.25283	0	0	0.03309	0	0	0	0
Healthy	3.31033	2.96627	0	0.51228	0	0.01756	0	0	0.28774		3.31033	2.96627	1.07505	0	0	0.01756	0.51228	0	0.06719	0
Healthy	34.61785	15.99506	3.55343	1.27404	0.07407	0.27483	0	0.00861	0		34.61785	15.99506	5.21743	0.07407	0	0.27483	1.27404	0	0.01561	0.00861
Healthy	54.96934	4.91407	0.02207	0.26645	0.04887	0.02419	0	0.01405	0.01093		54.96934	4.91407	0.15216	0.04887	0	0.02419	0.26645	0	0.09352	0.01405
Healthy	20.75108	9.20627	0.04988	0.07161	0	0.39103	0	0.59335	0		20.75108	9.20627	0.65766	0	0	0.39103	0.07161	0	0	0.59335
Healthy	13.55648	3.81533	0.20831	0	0	0	0	0	0		13.55648	3.81533	0.4766	0	0	0	0	0	0.00794	0
Healthy	1.61862	3.49063	0	0.05928	0	0.07753	0	0	0		1.61862	3.49063	0.38391	0	0	0.07753	0.05928	0	0.06136	0
Healthy	6.05667	1.28058	0.19581	2.31551	11.0573	1.2382	33.7754	0.00282	0		6.05667	1.28058	9.2609	11.0573	33.7754	1.2382	2.31551	0	0.33247	0.00282
Healthy	63.67515	0.55445	0.0334	0	0	0	0.29473	0	0		63.67515	0.55445	0	0	0.29473	0	0	0	0	0
Healthy	15.88302	12.84958	0.18472	0.27622	2.34656	0.84119	21.0891	0.00398	0.4656		15.88302	12.84958	2.43929	2.34656	21.0891	0.84119	0.27622	0.45049	0	0.00398
Healthy	0.7702	10.41598	0	0.1381	16.6374	0.00528	0	0	0		0.7702	10.41598	2.56882	16.6374	0	0.00528	0.1381	0	1.65896	0
Healthy	6.94567	12.73694	0	0.02411	0.72089	0.01092	0	0.00278	0		6.94567	12.73694	0.35294	0.72089	0	0.01092	0.02411	0	0.017	0.00278
Healthy	5.06293	5.0337	0.45064	0.04917	0	0	0	0	0		5.06293	5.0337	0.22444	0	0	0	0.04917	0	0	0
Healthy	28.73826	35.64865	0.42071	0.10263	0	0.6235	0.86242	0.13799	0		28.73826	35.64865	1.41622	0	0.86242	0.6235	0.10263	1.67791	0	0.13799
Healthy	0.82049	6.64542	0	0.6677	6.91086	0.34156	0	0	0		0.82049	6.64542	0.02442	6.91086	0	0.34156	0.6677	0	0.13363	0
Healthy	17.27238	16.08225	0	1.90188	0.00242	0	0	0	0		17.27238	16.08225	0.70442	0.00242	0	0	1.90188	0	0.02269	0
Healthy	65.87162	1.8726	0	0	0	0.41372	0	0	0		65.87162	1.8726	0	0	0	0.41372	0	0	0	0
Healthy	2.08998	7.95749	0	0.08397	0.7359	0	0	0	0		2.08998	7.95749	0	0.7359	0	0	0.08397	0	0	0
Healthy	14.16528	2.34553	0	0	0	0	0	0	0		14.16528	2.34553	0	0	0	0	0	0	0	0
Healthy	8.27072	8.08306	0.00451	0	0.39843	0.03583	0	0.03446	0		8.27072	8.08306	0.05648	0.39843	0	0.03583	0	0	0	0.03446
Healthy	1.32739	3.26145	0	0	0.0783	0	0.64288	0	0		1.32739	3.26145	3.52286	0.0783	0.64288	0	0	0	0.38168	0
Healthy	5.06566	8.15838	0.05471	0.47577	2.24224	1.7809	0.15967	0	1.02995		5.06566	8.15838	20.95547	2.24224	0.15967	1.7809	0.47577	1.48207	0	0
Healthy	27.34738	27.55449	5.14226	0.90813	7.77762	0.22328	1.26732	0.22496	0		27.34738	27.55449	13.7757	7.77762	1.26732	0.22328	0.90813	0	0	0.22496
Healthy	13.98577	1.41207	0	0.22514	0	0.05866	0	0	0		13.98577	1.41207	0.96473	0	0	0.05866	0.22514	0	0.12192	0
D008545	12.04537	2.42766	0.05531	10.43352	0	25.31132	0	0	0		12.04537	2.42766	1.33024	0	0	25.31132	10.43352	0	0	0
Healthy	24.0631	3.9801	0	0.04907	0	0.0698	0	0	0		24.0631	3.9801	0	0	0	0.0698	0.04907	0	0.36368	0
Healthy	27.48449	9.25594	0	0.15957	0.39701	0	0	0	0		27.48449	9.25594	1.56782	0.39701	0	0	0.15957	0.03543	0	0
Healthy	13.37072	18.43899	0.06142	0.40995	0.07548	0	0.02199	0	0		13.37072	18.43899	1.21806	0.07548	0.02199	0	0.40995	0.04257	0.38003	0
D008545	16.19506	29.28764	0.08302	0.86906	0.05649	0.02274	1.89019	0.21739	0		16.19506	29.28764	0.08656	0.05649	1.89019	0.02274	0.86906	0	0.00249	0.21739
Healthy	6.46265	3.77911	0.06813	1.24633	0.38122	0.38988	0	0.05677	0		6.46265	3.77911	3.4047	0.38122	0	0.38988	1.24633	0.00389	0.01217	0.05677
Healthy	0.60571	5.83974	0.07486	0.72701	0.16296	0.55076	0	0	0		0.60571	5.83974	1.16352	0.16296	0	0.55076	0.72701	0.09795	0.68442	0
Healthy	76.0443	0	0	0	0	0	0	0	0		76.0443	0	0	0	0	0	0	0	0	0
Healthy	19.45555	0.10902	0.01049	0.01982	4.30812	0.06788	0	0.16076	0		19.45555	0.10902	3.59922	4.30812	0	0.06788	0.01982	0	0	0.16076
Healthy	6.93683	8.31988	0.00464	0	0.11184	0.77904	0	0	0		6.93683	8.31988	0.0242	0.11184	0	0.77904	0	0	0	0
Healthy	14.04673	19.13654	0.10861	0	2.78327	0.09846	0	0	0.04728		14.04673	19.13654	0	2.78327	0	0.09846	0	0	0.1571	0
Healthy	36.59994	32.45947	2.68779	0.31421	0.53897	0.00238	0	0.0211	8.72496		36.59994	32.45947	4.09121	0.53897	0	0.00238	0.31421	0	0.00223	0.0211
Healthy	18.6768	6.71679	0.01188	0.15552	0	0.06491	0	0	0		18.6768	6.71679	0	0	0	0.06491	0.15552	0	0.44208	0
Healthy	53.52788	18.7677	0	4.43335	0	0	0	0	0		53.52788	18.7677	2.04766	0	0	0	4.43335	7.31724	0	0
Healthy	38.05593	9.71921	0.19039	0	0	0.05921	0.17103	0	0		38.05593	9.71921	0	0	0.17103	0.05921	0	0.12693	0	0
Healthy	6.36115	0.00162	0.2922	1.94618	0	0.22678	0	0	0.91869		6.36115	0.00162	10.59404	0	0	0.22678	1.94618	0	0.01384	0
Healthy	1.55749	1.79241	0	0	0	0.04636	0	0	0		1.55749	1.79241	0.26094	0	0	0.04636	0	0	0	0
Healthy	21.9319	0.4108	0.03822	0.08364	0	0.33608	0	0.13564	0		21.9319	0.4108	0.24372	0	0	0.33608	0.08364	0	0	0.13564
Healthy	17.3182	20.42144	0	0	0	0	0	0	0		17.3182	20.42144	0	0	0	0	0	0	0	0
Healthy	7.84216	8.50292	0	0.17906	5.49285	0	0	0	0		7.84216	8.50292	0.15819	5.49285	0	0	0.17906	0	0.31247	0
Healthy	13.35352	25.88444	5.52825	0	0	0	0	0.04182	0		13.35352	25.88444	23.31529	0	0	0	0	0	0	0.04182
Healthy	2.45133	8.00868	0.05352	0.28561	0.5437	0	0	0	0		2.45133	8.00868	0	0.5437	0	0	0.28561	0	0.04428	0
Healthy	3.27517	3.00268	0.00438	0.50491	0	0.04216	0	0	0.2588		3.27517	3.00268	1.09986	0	0	0.04216	0.50491	0	0.05116	0
Healthy	17.21332	17.76265	1.65436	1.22084	0.07917	0.05069	0	0	0		17.21332	17.76265	3.48084	0.07917	0	0.05069	1.22084	0	0.01639	0
Healthy	5.41167	4.60587	0.01091	0	0.1407	0	0.05175	0	0		5.41167	4.60587	4.05144	0.1407	0.05175	0	0	0	0.10246	0
Healthy	23.71519	3.73209	33.52188	0	0	0.35808	0	0	0		23.71519	3.73209	0	0	0	0.35808	0	0	0	0
Healthy	32.75538	10.44755	0.65103	0.28149	0.23083	1.58635	0.01332	0.2005	0		32.75538	10.44755	0.20729	0.23083	0.01332	1.58635	0.28149	0	0.00588	0.2005
Healthy	7.58386	20.14102	1.22234	0.19707	0	11.41108	0.1007	0.05413	0		7.58386	20.14102	0	0	0.1007	11.41108	0.19707	7.08862	0.03857	0.05413
Healthy	4.24627	3.11984	0	0.11948	8.3248	0	0	0	0		4.24627	3.11984	0.20792	8.3248	0	0	0.11948	0	0.38783	0
Healthy	8.3997	6.34007	0.04397	0.35484	0.57677	0	0.01265	0	0		8.3997	6.34007	1.48272	0.57677	0.01265	0	0.35484	0	0.09241	0
Healthy	24.15697	21.46431	0	2.47695	0	3.08538	23.1476	1.77812	0		24.15697	21.46431	0	0	23.1476	3.08538	2.47695	4.61632	0	1.77812
Healthy	9.24888	0	0	0	0	0	0	0	0		9.24888	0	0	0	0	0	0	0	0	0
Healthy	20.47784	9.39817	2.25199	0	0	0	2.2348	0.01458	0		20.47784	9.39817	0.81976	0	2.2348	0	0	0	0	0.01458
Healthy	1.93607	6.10539	0.02754	0	0	0	0	0	0		1.93607	6.10539	0.00896	0	0	0	0	0	0.03855	0
Healthy	6.97075	3.48428	0	0	0	0.02466	0	0	0		6.97075	3.48428	0	0	0	0.02466	0	0	0.11194	0
Healthy	12.21441	5.63403	0.02891	0.05744	0.02151	0.03925	0	0.09574	0		12.21441	5.63403	0.07118	0.02151	0	0.03925	0.05744	0	0.02823	0.09574
Healthy	24.86266	26.29714	0	3.16693	0	6.6301	6.37433	0.32805	0		24.86266	26.29714	0	0	6.37433	6.6301	3.16693	8.10433	0	0.32805
Healthy	41.42896	10.48052	0	0	0	0	0.17672	0	0		41.42896	10.48052	0.23884	0	0.17672	0	0	3.58224	0	0
Healthy	6.07761	3.6557	0	0.11049	9.34841	0	0	0	0		6.07761	3.6557	0.17352	9.34841	0	0	0.11049	0	0.54332	0
Healthy	0.10168	0.5394	0	0.06081	0.23017	0	0	0	0		0.10168	0.5394	2.35336	0.23017	0	0	0.06081	0	0.00456	0
Healthy	24.82273	13.36155	0.50576	1.97637	4.14396	2.33088	17.9335	3.00563	0		24.82273	13.36155	7.56379	4.14396	17.9335	2.33088	1.97637	0	0	3.00563
Healthy	71.25252	8.41224	0.09339	0	0	2.3575	0.35644	0	0		71.25252	8.41224	0.00415	0	0.35644	2.3575	0	0.5885	0	0
Healthy	14.45154	1.19727	0	0.25739	0.91657	0	0	0	0		14.45154	1.19727	0.53273	0.91657	0	0	0.25739	0.27574	0.03807	0
Healthy	6.38911	1.92124	0.02167	0.02177	0	0.07097	0	0.01374	0		6.38911	1.92124	0.00522	0	0	0.07097	0.02177	0	0.03219	0.01374
Healthy	23.75074	13.61769	0.20013	0.60156	1.74463	0.02103	1.55278	0.44235	2.84982		23.75074	13.61769	3.06453	1.74463	1.55278	0.02103	0.60156	0	0.03549	0.44235
Healthy	8.31313	5.49903	0	0.54417	0	0.07097	0.06782	0	0		8.31313	5.49903	2.29847	0	0.06782	0.07097	0.54417	0	0.14487	0
Healthy	0.12272	0.00469	7.37831	0.01197	0	0.00052	0	0	0.10444		0.12272	0.00469	90.47287	0	0	0.00052	0.01197	0	0	0
Healthy	5.04008	4.84848	0.57766	0.04976	0	0	0	0	0		5.04008	4.84848	0.2579	0	0	0	0.04976	0	0	0
Healthy	1.32419	6.07454	0.06916	0.03478	0	0	0	0	0		1.32419	6.07454	0.57724	0	0	0	0.03478	0	0	0
Healthy	43.20758	6.26482	5.65207	0	0	0.71517	0	0	0		43.20758	6.26482	0.19667	0	0	0.71517	0	0	0	0
Healthy	34.29336	7.72879	0	0.11357	0	0.41766	0	0.15181	0		34.29336	7.72879	1.67411	0	0	0.41766	0.11357	0	0	0.15181
Healthy	17.62458	24.35723	4.25631	3.93655	0	0.97193	0	0.05489	1.10921		17.62458	24.35723	4.31022	0	0	0.97193	3.93655	0	0.06883	0.05489
Healthy	11.55756	4.59735	0.37018	0.09911	0.02726	1.26597	0	0.05486	0		11.55756	4.59735	0	0.02726	0	1.26597	0.09911	3.68487	0.01429	0.05486
Healthy	5.79267	5.52792	0.47546	0.13782	0	1.24815	0	0.03542	0.02244		5.79267	5.52792	0.70083	0	0	1.24815	0.13782	0	0	0.03542
Healthy	17.0652	4.24375	0	0.78456	0	0.43517	0	0.05531	0		17.0652	4.24375	18.1815	0	0	0.43517	0.78456	0	0	0.05531
Healthy	44.24007	25.52671	0.81377	0	0	0	0	0	0		44.24007	25.52671	11.6606	0	0	0	0	0	0	0
Healthy	32.09735	32.68474	2.30598	0.05986	0.00884	0.01939	0	0.69314	0		32.09735	32.68474	10.37074	0.00884	0	0.01939	0.05986	0	0	0.69314
Healthy	10.15593	2.01476	0.00823	0.10103	6.60676	0	0	0.02819	0		10.15593	2.01476	3.94396	6.60676	0	0	0.10103	0	0.07263	0.02819
Healthy	18.01655	11.68707	1.33874	0.10848	13.1712	0.15548	0	0	0		18.01655	11.68707	5.87586	13.1712	0	0.15548	0.10848	0	0.00738	0
Healthy	6.71752	14.34702	0.16507	0.74484	1.42643	0.92989	1.3897	0.09399	0		6.71752	14.34702	2.99392	1.42643	1.3897	0.92989	0.74484	0	0.04138	0.09399
Healthy	36.77322	8.58397	2.97425	3.29712	0	0.04289	0	0	0.00568		36.77322	8.58397	1.94967	0	0	0.04289	3.29712	0	0	0
Healthy	4.731	5.26228	0.13567	0	0.78996	0	0.95499	0	0		4.731	5.26228	3.86564	0.78996	0.95499	0	0	0	0.35323	0
Healthy	2.89423	46.75029	0	1.25973	0	0.39765	1.61728	0	0		2.89423	46.75029	0	0	1.61728	0.39765	1.25973	21.9733	0	0
Healthy	42.44446	3.67979	0	0	0	1.90263	0	0	0		42.44446	3.67979	0	0	0	1.90263	0	1.82274	0	0
Healthy	12.72961	8.66129	0	1.72384	0	0	0	0.05282	0		12.72961	8.66129	0.34237	0	0	0	1.72384	0	0.15329	0.05282
Healthy	1.67378	5.14615	0	0.18667	0	0.09813	0	0	0		1.67378	5.14615	0.33385	0	0	0.09813	0.18667	0	0.00787	0
Healthy	24.06938	26.8347	0.28125	2.42663	0.77617	0	0	0	0		24.06938	26.8347	11.44745	0.77617	0	0	2.42663	0.34905	0	0
Healthy	1.2228	9.33467	0.36739	1.35538	0.43436	0.80095	0	0	0		1.2228	9.33467	1.23408	0.43436	0	0.80095	1.35538	0.00178	0.69413	0
