group	Enterobacterales	Lactobacillales	Veillonellales	Pseudomonadales		Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Pseudomonadales	Peptostreptococcales
Healthy	0	0	0.52921	0		0	8.57815	0	0.32791	0	0	0.13704	0	0	0
Healthy	0.09818	0	5.89787	0		0.09818	0	0	0.14634	0	0.03309	0	0	0	0
Healthy	0.10716	0	0	0.28774		0.10716	0	0	0.33167	0	0.01756	0.51228	0	0.28774	0
Healthy	1.36407	3.55343	0.07498	0		1.36407	0.07407	3.55343	0.05758	0	0.27483	1.27404	0	0	0.00861
Healthy	0.03651	0.02207	0	0.01093		0.03651	0.04887	0.02207	0	0	0.02419	0.26645	0	0.01093	0.01405
Healthy	0.29812	0.04988	1.67667	0		0.29812	0	0.04988	0.01362	0	0.39103	0.07161	0	0	0.59335
Healthy	2.94243	0.20831	5.26343	0		2.94243	0	0.20831	1.18589	0	0	0	0	0	0
Healthy	13.23779	0	0	0		13.23779	0	0	2.26482	0	0.07753	0.05928	0	0	0
Healthy	2.01818	0.19581	0	0		2.01818	11.0573	0.19581	0	33.7754	1.2382	2.31551	0	0	0.00282
Healthy	0	0.0334	0.33099	0		0	0	0.0334	0.03273	0.29473	0	0	0	0	0
Healthy	0.06715	0.18472	1.41234	0.4656		0.06715	2.34656	0.18472	0.07643	21.0891	0.84119	0.27622	0.45049	0.4656	0.00398
Healthy	0.16289	0	0	0		0.16289	16.6374	0	0.08411	0	0.00528	0.1381	0	0	0
Healthy	0.03111	0	0	0		0.03111	0.72089	0	0.78648	0	0.01092	0.02411	0	0	0.00278
Healthy	0	0.45064	4.52767	0		0	0	0.45064	5.77917	0	0	0.04917	0	0	0
Healthy	0.14639	0.42071	0	0		0.14639	0	0.42071	0	0.86242	0.6235	0.10263	1.67791	0	0.13799
Healthy	1.06555	0	9.01964	0		1.06555	6.91086	0	0.25334	0	0.34156	0.6677	0	0	0
Healthy	0.28402	0	0	0		0.28402	0.00242	0	7.42489	0	0	1.90188	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0.41372	0	0	0	0
Healthy	0	0	0.11694	0		0	0.7359	0	0	0	0	0.08397	0	0	0
Healthy	0	0	1.48551	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.00451	10.3765	0		0	0.39843	0.00451	0.9357	0	0.03583	0	0	0	0.03446
Healthy	0	0	0	0		0	0.0783	0	0.08668	0.64288	0	0	0	0	0
Healthy	20.6834	0.05471	0	1.02995		20.6834	2.24224	0.05471	0.03469	0.15967	1.7809	0.47577	1.48207	1.02995	0
Healthy	0	5.14226	0.03457	0		0	7.77762	5.14226	0.01024	1.26732	0.22328	0.90813	0	0	0.22496
Healthy	0	0	0	0		0	0	0	0.17644	0	0.05866	0.22514	0	0	0
Healthy	0	0	0	0		0	0	0	3.11279	0	0.0698	0.04907	0	0	0
Healthy	0	0	0	0		0	0.39701	0	3.63923	0	0	0.15957	0.03543	0	0
Healthy	0.01432	0.06142	0.09438	0		0.01432	0.07548	0.06142	1.97267	0.02199	0	0.40995	0.04257	0	0
Healthy	0.16723	0.06813	4.08775	0		0.16723	0.38122	0.06813	0.59767	0	0.38988	1.24633	0.00389	0	0.05677
Healthy	0.38987	0.07486	3.08138	0		0.38987	0.16296	0.07486	0.00697	0	0.55076	0.72701	0.09795	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	1.22222	0.01049	2.75872	0		1.22222	4.30812	0.01049	0.02732	0	0.06788	0.01982	0	0	0.16076
Healthy	0	0.00464	0	0		0	0.11184	0.00464	0.01398	0	0.77904	0	0	0	0
Healthy	0.64108	0.10861	0	0.04728		0.64108	2.78327	0.10861	0.00676	0	0.09846	0	0	0.04728	0
Healthy	2.20922	2.68779	0	8.72496		2.20922	0.53897	2.68779	0	0	0.00238	0.31421	0	8.72496	0.0211
Healthy	0	0.01188	0	0		0	0	0.01188	1.17066	0	0.06491	0.15552	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	4.43335	7.31724	0	0
Healthy	0.13314	0.19039	2.36018	0		0.13314	0	0.19039	0.06232	0.17103	0.05921	0	0.12693	0	0
Healthy	34.1359	0.2922	0.14194	0.91869		34.1359	0	0.2922	0	0	0.22678	1.94618	0	0.91869	0
Healthy	0.06349	0	5.97819	0		0.06349	0	0	0.1421	0	0.04636	0	0	0	0
Healthy	0.03009	0.03822	7.49191	0		0.03009	0	0.03822	0.05722	0	0.33608	0.08364	0	0	0.13564
Healthy	0	0	0	0		0	0	0	0.34289	0	0	0	0	0	0
Healthy	0.01798	0	0	0		0.01798	5.49285	0	0.60592	0	0	0.17906	0	0	0
Healthy	19.55129	5.52825	2.76062	0		19.55129	0	5.52825	0.18685	0	0	0	0	0	0.04182
Healthy	0.0414	0.05352	0.42747	0		0.0414	0.5437	0.05352	0.02515	0	0	0.28561	0	0	0
Healthy	0.15643	0.00438	0	0.2588		0.15643	0	0.00438	0.34009	0	0.04216	0.50491	0	0.2588	0
Healthy	0	1.65436	0	0		0	0.07917	1.65436	0.24028	0	0.05069	1.22084	0	0	0
Healthy	0.32147	0.01091	2.88085	0		0.32147	0.1407	0.01091	0.22596	0.05175	0	0	0	0	0
Healthy	8.35865	33.52188	3.86181	0		8.35865	0	33.52188	0.06749	0	0.35808	0	0	0	0
D012778	22.99206	3.80562	16.47197	3.97175		22.99206	0	3.80562	0.00204	0	0	0	0	3.97175	0
Healthy	0.1197	0.65103	0.05344	0		0.1197	0.23083	0.65103	0	0.01332	1.58635	0.28149	0	0	0.2005
Healthy	3.3964	1.22234	0	0		3.3964	0	1.22234	0	0.1007	11.41108	0.19707	7.08862	0	0.05413
Healthy	0	0	0.42182	0		0	8.3248	0	0.25836	0	0	0.11948	0	0	0
Healthy	0.14355	0.04397	0.00317	0		0.14355	0.57677	0.04397	0.03423	0.01265	0	0.35484	0	0	0
Healthy	0	0	0	0		0	0	0	0	23.1476	3.08538	2.47695	4.61632	0	1.77812
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	2.00589	2.25199	1.29591	0		2.00589	0	2.25199	0	2.2348	0	0	0	0	0.01458
Healthy	0.4999	0.02754	2.74768	0		0.4999	0	0.02754	0.00596	0	0	0	0	0	0
Healthy	0.08539	0	4.31984	0		0.08539	0	0	0.20211	0	0.02466	0	0	0	0
Healthy	0.89547	0.02891	0	0		0.89547	0.02151	0.02891	0.08866	0	0.03925	0.05744	0	0	0.09574
Healthy	0	0	0	0		0	0	0	0	6.37433	6.6301	3.16693	8.10433	0	0.32805
Healthy	0	0	0	0		0	0	0	0.05841	0.17672	0	0	3.58224	0	0
Healthy	0.05039	0	0.0912	0		0.05039	9.34841	0	0.51228	0	0	0.11049	0	0	0
Healthy	0	0	0	0		0	0.23017	0	0.59765	0	0	0.06081	0	0	0
Healthy	1.51275	0.50576	0.79374	0		1.51275	4.14396	0.50576	0.18294	17.9335	2.33088	1.97637	0	0	3.00563
Healthy	0	0.09339	0	0		0	0	0.09339	0.03331	0.35644	2.3575	0	0.5885	0	0
Healthy	0.18506	0	10.2359	0		0.18506	0.91657	0	0.90545	0	0	0.25739	0.27574	0	0
Healthy	0	0.02167	1.78082	0		0	0	0.02167	1.51926	0	0.07097	0.02177	0	0	0.01374
Healthy	2.89015	0.20013	0.1913	2.84982		2.89015	1.74463	0.20013	0.02403	1.55278	0.02103	0.60156	0	2.84982	0.44235
Healthy	1.65118	0	0.06494	0		1.65118	0	0	1.98335	0.06782	0.07097	0.54417	0	0	0
Healthy	0.38324	7.37831	0.08465	0.10444		0.38324	0	7.37831	0	0	0.00052	0.01197	0	0.10444	0
Healthy	0	0.57766	4.77503	0		0	0	0.57766	5.94819	0	0	0.04976	0	0	0
Healthy	0.65903	0.06916	0.13559	0		0.65903	0	0.06916	0.20509	0	0	0.03478	0	0	0
Healthy	1.30524	5.65207	0	0		1.30524	0	5.65207	0.13331	0	0.71517	0	0	0	0
Healthy	0.45025	0	0.97369	0		0.45025	0	0	0	0	0.41766	0.11357	0	0	0.15181
Healthy	0.68164	4.25631	11.1482	1.10921		0.68164	0	4.25631	0.04844	0	0.97193	3.93655	0	1.10921	0.05489
Healthy	0	0.37018	0	0		0	0.02726	0.37018	0.82778	0	1.26597	0.09911	3.68487	0	0.05486
Healthy	0.13819	0.47546	0	0.02244		0.13819	0	0.47546	0	0	1.24815	0.13782	0	0.02244	0.03542
Healthy	0.2193	0	0.64899	0		0.2193	0	0	0.08213	0	0.43517	0.78456	0	0	0.05531
Healthy	0	0.81377	1.76947	0		0	0	0.81377	0	0	0	0	0	0	0
Healthy	0.03632	2.30598	0.52356	0		0.03632	0.00884	2.30598	0.05476	0	0.01939	0.05986	0	0	0.69314
Healthy	0	0.00823	0	0		0	6.60676	0.00823	2.38675	0	0	0.10103	0	0	0.02819
Healthy	0.18599	1.33874	0.03522	0		0.18599	13.1712	1.33874	0.01433	0	0.15548	0.10848	0	0	0
Healthy	0.17056	0.16507	0	0		0.17056	1.42643	0.16507	0.07557	1.3897	0.92989	0.74484	0	0	0.09399
Healthy	0.09058	2.97425	0.03941	0.00568		0.09058	0	2.97425	0.39744	0	0.04289	3.29712	0	0.00568	0
Healthy	0.2024	0.13567	7.68997	0		0.2024	0.78996	0.13567	0.16598	0.95499	0	0	0	0	0
Healthy	0.51966	0	0	0		0.51966	0	0	0	1.61728	0.39765	1.25973	21.9733	0	0
Healthy	0	0	0	0		0	0	0	0	0	1.90263	0	1.82274	0	0
Healthy	0.02214	0	0	0		0.02214	0	0	5.33586	0	0	1.72384	0	0	0.05282
Healthy	0.29681	0	9.20021	0		0.29681	0	0	0.03171	0	0.09813	0.18667	0	0	0
Healthy	0	0.28125	12.7834	0		0	0.77617	0.28125	0	0	0	2.42663	0.34905	0	0
Healthy	0.11684	0.36739	0.61383	0		0.11684	0.43436	0.36739	0	0	0.80095	1.35538	0.00178	0	0
Healthy	0.01657	0.00659	6.79051	0		0.01657	0	0.00659	0.00256	0.02102	0.01122	0.00205	0	0	0.03771
Healthy	0.17989	0.20558	0	0		0.17989	0	0.20558	0.10726	0.22386	0.02597	1.82765	0	0	0
Healthy	0.19311	0.51722	0	0		0.19311	0	0.51722	0.40893	0.0878	4.23237	0.44937	3.47911	0	0.02291
Healthy	0.1954	0.90812	0.02918	0		0.1954	0	0.90812	0	0	0.00276	0.07986	0	0	0.38988
Healthy	0.3364	0.08943	6.37583	0		0.3364	0	0.08943	0.06174	0	1.75278	0.4403	0	0	1.1973
Healthy	0	0	0	0		0	1.02691	0	0.86723	1.87428	1.06904	0.51657	0	0	0
Healthy	0.33215	0.14492	0.17956	0		0.33215	3.81688	0.14492	0.07248	5.5018	1.52775	0.57888	0	0	0.44489
Healthy	2.16888	0.64442	1.00162	0		2.16888	0.02361	0.64442	5.85919	0	0	0	3.38076	0	0
Healthy	6.26117	0.17283	0.18608	0		6.26117	0	0.17283	0.04768	0	0.08529	0.00015	0	0	0.78828
Healthy	0.08528	0	0	0.481		0.08528	0	0	0	0	0	0.1557	0	0.481	0
Healthy	0	5.39286	0	0		0	0	5.39286	0.00815	9.90092	0.09396	3.25948	0	0	0
Healthy	0.00139	9.50194	0.09928	25.9182		0.00139	0	9.50194	0	0	0	0.00061	0	25.9182	2.32124
Healthy	0	0.03014	0.24793	0		0	0.08502	0.03014	0	0.04649	0.49223	0.10501	0.31573	0	0
Healthy	0	0	0.88788	0		0	0	0	0.0663	0	0	0	0	0	0
Healthy	0.4149	1.22287	7.97666	0		0.4149	4.00273	1.22287	0.00395	0.10475	0	0.13451	0	0	0.05366
Healthy	0.04719	0.11284	0	0		0.04719	0	0.11284	3.22159	0.03287	0.15468	0.61651	0	0	0
Healthy	3.31039	0	0	0		3.31039	0	0	0	4.2977	0.27113	3.17693	0	0	0
Healthy	13.2784	0.41551	1.16941	1.0204		13.2784	0	0.41551	0	0	0.25955	0.00146	0	1.0204	0.00107
Healthy	0	0.06014	0	0		0	6.12412	0.06014	0.09712	13.9454	4.1505	1.57943	0	0	0.0398
Healthy	0	0	3.74943	0		0	0	0	0.02116	0.00137	0.80942	0	0	0	0
Healthy	0	0.00207	0	0		0	0.02874	0.00207	0.06265	0	0.15933	0	0	0	0
Healthy	0	3.06488	11.6699	0		0	0.16635	3.06488	0.50874	0	0	0.88896	0	0	0
Healthy	0.37948	0.09394	0	0		0.37948	0.30671	0.09394	2.08788	0	0	3.14423	0	0	0
Healthy	0.47996	0.37995	1.08517	0		0.47996	0	0.37995	0	0	0.16744	0.06253	0	0	0
Healthy	0.00187	0.03604	1.78806	0		0.00187	0.12189	0.03604	3.9968	0	0.06249	0.06563	0	0	0
Healthy	0.3293	0.05593	1.40664	0		0.3293	1.76195	0.05593	0	0	0	1.7676	3.0235	0	0
Healthy	0	0.13445	0	0		0	0	0.13445	3.17425	0.00549	0.16934	0.66852	0	0	0
Healthy	2.5774	0.14994	4.77156	0		2.5774	0	0.14994	1.2262	0	0	0	0	0	0
Healthy	0	0	2.19395	0		0	5.72931	0	0.15351	0	0	0.04024	0	0	0
Healthy	0.65567	0.06108	0.14577	0		0.65567	0	0.06108	0.20969	0	0.0048	0.06166	0	0	0
Healthy	0.64983	1.09462	0	0		0.64983	0	1.09462	0.2026	0	0.24078	1.03785	0	0	0
Healthy	0	0	26.32203	0		0	0	0	0.08663	0	0.05364	0.85292	1.47182	0	0.13814
Healthy	7.80416	6.74996	0.74905	0		7.80416	0	6.74996	2.11858	0	0	0.32292	0	0	0
Healthy	0.13705	0.06972	0	0		0.13705	0.57433	0.06972	0.02559	0	0	0.36859	0	0	0
Healthy	3.8309	17.5834	2.39409	0		3.8309	0	17.5834	0	0	4.17113	3.1382	3.42044	0	0
Healthy	68.4318	0.21363	0.00334	16.1313		68.4318	0	0.21363	0	0	0	0	0	16.1313	0
Healthy	1.8811	0.06702	0	0		1.8811	0	0.06702	0.10956	0	0.03454	0	0	0	0
Healthy	1.01719	0	0.56034	0		1.01719	14.0475	0	2.49682	0.7039	0	0	0.8408	0	0
Healthy	0.16837	0.33714	3.21089	0		0.16837	3.3765	0.33714	0.2307	1.12322	0.6541	0.23605	0.66077	0	0.08095
Healthy	0.37765	0.31109	8.19234	0		0.37765	0	0.31109	0.25885	0	0.12519	0.03229	0	0	0
Healthy	0.48435	0.5366	0.24402	0		0.48435	0	0.5366	0	0	0.7594	0.01033	0	0	0.06926
Healthy	0.03274	0	4.17101	0		0.03274	0.00134	0	0.21604	0	0.00494	0	0	0	0
Healthy	1.0772	0.48568	0.02147	0.11821		1.0772	0.26842	0.48568	0.36818	0.47405	0.04006	1.71055	2.90329	0.11821	0.09393
Healthy	0.11866	9.06072	0.99936	4.50772		0.11866	0	9.06072	0	0	0	6.42193	0	4.50772	0.0046
Healthy	1.59267	0.06395	0	0		1.59267	0	0.06395	0.07533	0	0.07695	0	0	0	0
Healthy	1.05383	0	10.84798	0		1.05383	0	0	0	0	0	0	0	0	0
Healthy	12.2714	9.45909	0.02915	0		12.2714	0	9.45909	0	3.54756	3.46982	7.6329	0	0	0
Healthy	0.13135	1.28562	1.99799	0		0.13135	1.48707	1.28562	0.20286	0	1.27752	23.59345	0	0	0.11519
Healthy	4.26379	0	0	0		4.26379	0.56621	0	0	0	0	0	0	0	0
Healthy	0.01829	0	1.19992	0		0.01829	0	0	0	0	0.19433	0.03332	0	0	0
Healthy	0	0	4.22462	0		0	1.62563	0	0	0	1.01374	1.89771	0	0	0
Healthy	0	0	4.85572	0		0	0	0	0.57478	0	0	0.01359	0	0	0
Healthy	0.05201	0.10501	0.00232	0.00691		0.05201	0.04037	0.10501	0.0407	0	0.01492	0.43282	0	0.00691	0.00207
Healthy	0.92446	1.59656	8.44491	0		0.92446	0	1.59656	0	4.13628	0	0.41958	0	0	0
Healthy	0.11185	0	6.11977	0		0.11185	0	0	0.14325	0	0.04199	0	0	0	0
Healthy	0	0	0.02344	0		0	0	0	4.8789	0	0	0.04561	0	0	0
Healthy	0	0.0773	0.00073	0		0	0	0.0773	0.07111	0.14722	0.777	0.14832	0.65041	0	0
Healthy	0	0	0	0		0	2.15259	0	0	0	0	0	0	0	0
Healthy	0.32116	0.15172	0.31742	0.04243		0.32116	0.20079	0.15172	0.19696	0.40155	1.41539	0.09504	0	0.04243	0.1086
Healthy	0	0	0	0		0	0	0	0	0	18.4171	0	0	0	0
Healthy	0	0	0	0		0	0.68396	0	0	28.5491	5.41414	2.72864	2.76683	0	0.05371
Healthy	6.83977	0	9.25559	0		6.83977	0.76509	0	1.64958	0	0	0.03996	0	0	0
Healthy	4.50425	0.96709	0.26595	1.98208		4.50425	0	0.96709	0.24406	0	1.10707	0.00136	0	1.98208	0.01412
Healthy	0.00197	0.0195	0.00126	0.08138		0.00197	12.5435	0.0195	0.06549	0	0.09827	1.40574	0	0.08138	0
Healthy	0.54718	0.01631	0	0.92658		0.54718	0	0.01631	0.07737	0	0.26229	0.04754	0	0.92658	0.1366
Healthy	10.6608	0	2.64705	0		10.6608	43.6005	0	0.25924	0	0.14481	1.51622	0	0	0
Healthy	0	0	6.27789	0		0	0	0	0.18679	0	0.26754	0	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0.54431	0	0	0	0
Healthy	0.11367	0.01236	6.5835	0		0.11367	0	0.01236	0	0	0.01602	0.03886	0	0	0
Healthy	0.56958	0.25008	3.46228	0		0.56958	0	0.25008	0.14938	0	0.03905	0.13239	0	0	0
Healthy	0.02186	0.53095	2.2014	0		0.02186	0.0088	0.53095	0.43338	1.80177	0.00311	0.03749	0	0	0.30605
Healthy	1.67072	0.23289	0.7081	0		1.67072	0.02447	0.23289	1.44155	0	0.0174	0.25563	2.87235	0	0.03649
Healthy	1.16394	1.04843	2.40528	0		1.16394	0	1.04843	0	0	0	0.59547	0	0	0
Healthy	0.63187	0.39645	0.63203	0		0.63187	1.3283	0.39645	0.00034	0.09868	9.17023	0.16482	0.16438	0	0
Healthy	0.1574	0.61051	0.04508	0		0.1574	0	0.61051	0.06068	1.18226	0	0.37042	12.2744	0	0.07371
Healthy	0	1.50452	0	0		0	0	1.50452	0	0	0	0	0	0	0
Healthy	26.9499	0.10505	0.30932	0.24029		26.9499	0	0.10505	0	0	0	0.40764	0.14244	0.24029	0
Healthy	2.05602	9.25788	0	0		2.05602	0.91401	9.25788	0.01164	0.05073	5.69895	1.94761	2.42624	0	0
Healthy	0.05333	0.20378	0.03754	0		0.05333	3.33406	0.20378	0.44306	2.30841	0.00172	0.12726	0	0	0.05048
Healthy	0.79854	2.2921	13.0178	0.35063		0.79854	0	2.2921	0	0	0.43137	8.66768	0	0.35063	0
Healthy	0.00111	0.2392	0.04557	0		0.00111	0	0.2392	0.26789	0.1068	0.04628	0.07901	0	0	0
Healthy	0.97821	0.56306	5.43514	0		0.97821	0.16201	0.56306	0.0713	0	0.4229	0.33759	0	0	0.23092
Healthy	1.57204	5.84603	0.01113	0.01423		1.57204	0	5.84603	0.35405	0	0.10672	3.98303	0.01541	0.01423	0.33081
Healthy	0.28333	0.03885	3.52687	0		0.28333	0.77287	0.03885	0.0718	0	0.00601	0.02564	0	0	0.11079
Healthy	0.32094	0.00711	0	0		0.32094	0	0.00711	0	0	0.32882	0	0.58507	0	0
Healthy	0.12318	0	0	0		0.12318	1.88348	0	0.56352	0	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.02843	4.40984	0	0		0.02843	0	4.40984	0.07387	0	0.0976	1.42651	0	0	0.00678
Healthy	2.10645	0	0	0		2.10645	0	0	0.36472	0	0	0	0	0	0
Healthy	0	0.08492	0	0		0	2.90132	0.08492	0.37614	8.00768	0	1.73064	0.02402	0	0
Healthy	0.04956	0.08113	0.77647	0		0.04956	0	0.08113	2.39395	0	0.03155	0.22175	0	0	0
Healthy	0	0.00116	5.66652	0		0	0	0.00116	0.36518	0	0.01371	0.06109	0	0	0
Healthy	0.38672	0.65368	1.53411	0		0.38672	0.03767	0.65368	0.04876	0	0.53843	0.15245	0	0	0.29259
Healthy	0	0	0.5334	0		0	8.45768	0	0.43898	0	0	0.20077	0	0	0
Healthy	45.18777	0.01861	0.00662	35.222		45.18777	0	0.01861	0	0	0.00517	0.00705	0	35.222	0
Healthy	0	8.38371	0	0		0	0	8.38371	0.07105	0.34226	0.61656	3.54521	3.3537	0	0
Healthy	2.53386	0.10993	0.47986	0		2.53386	0	0.10993	0.01572	0	0.48128	0.09404	0	0	0.03863
Healthy	0.0346	0	0	0		0.0346	0	0	0.04389	0.0287	0.49665	0.12827	0	0	0
Healthy	0.09831	0.3743	1.12556	0		0.09831	0.03824	0.3743	0.40048	0.15533	0.00459	0.05531	0	0	0
Healthy	5.66234	0.14589	1.52137	0		5.66234	0.13672	0.14589	0.01289	0	0.04044	0.16911	0	0	0.01833
Healthy	12.1613	0.47209	0.34107	0		12.1613	0	0.47209	0	0	0	0.00102	0	0	0.14947
Healthy	0.10287	0.01141	4.25651	0		0.10287	0	0.01141	0.27995	0	0.12586	1.32217	0	0	0.07101
Healthy	13.76728	4.11471	0	0		13.76728	3.57716	4.11471	0	0	1.28783	0.46891	2.64687	0	1.22097
Healthy	0.0347	0.07273	2.33123	0		0.0347	0.03461	0.07273	0	0	0	0	0	0	0.01142
Healthy	0.05633	0.40382	0.01386	0		0.05633	0.05854	0.40382	0.01224	3.24923	0.05169	1.09846	0	0	0.25031
Healthy	0	0	0	0		0	0	0	0	0	13.73408	0	0	0	0
Healthy	0	0.19675	6.37939	0		0	0.50632	0.19675	0.28424	1.09162	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	0.18366	0	0.08664	0.26306	0	0	0
Healthy	1.0543	0	11.24915	0		1.0543	0	0	0	0	0	0	0	0	0
Healthy	0.41401	0.03096	0	0		0.41401	2.41684	0.03096	8.5763	0.29309	0	0	0.95102	0	0
Healthy	10.5734	0.15629	8.52248	0		10.5734	0	0.15629	0.19095	0	0	0.17924	0	0	0
Healthy	0.05757	0.02519	0.34951	0		0.05757	0.56418	0.02519	0.0053	0	0	0.31033	0	0	0
Healthy	1.82178	0.3327	0	0		1.82178	0.86309	0.3327	1.30819	1.42082	0	0.82384	0	0	0.16005
Healthy	0	0	0.66822	0		0	0.50523	0	0.02651	0	0	0	0	0	0
Healthy	0.0198	0.30544	0.04725	0		0.0198	0.233	0.30544	0.15659	0	1.51191	0.17756	0	0	0.10197
Healthy	0.22338	0.00741	2.81667	0		0.22338	0.11769	0.00741	0.24449	0.07672	0	0	0	0	0
Healthy	3.82164	0	0	0		3.82164	0	0	0.25188	0	0	0.01147	0	0	0
Healthy	0	0	3.04829	0		0	0	0	0.28664	0	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.84241	0.39949	0	0		0.84241	1.01338	0.39949	0.19093	0	0	0	0	0	1.0244
Healthy	0.37935	0.74517	0.19875	0		0.37935	0	0.74517	0.21492	0	0.00693	0.68918	0	0	0
Healthy	0	0	15.2083	0		0	2.56749	0	0	3.11355	0.06085	0.92443	0	0	0
Healthy	0.22126	0.25203	13.25199	0		0.22126	3.88042	0.25203	0.51676	0	0.00229	0.14535	0	0	0.08537
Healthy	0.25304	0.04235	0.00808	0		0.25304	1.30576	0.04235	5.40107	0.25684	0.01657	0	0.97972	0	0
Healthy	1.39039	4.33251	1.02733	0.575		1.39039	1.85173	4.33251	0.01928	4.80982	0.00445	0.07226	0	0.575	0.00125
Healthy	0.33553	0.03194	0.05691	0.39619		0.33553	0.01715	0.03194	0.56795	0	0.01523	0.01782	0	0.39619	0
Healthy	0.01136	0	0.04204	0		0.01136	0	0	4.77802	0	0	0.01945	0	0	0
Healthy	0.25478	0.42491	0	0.17064		0.25478	0	0.42491	1.80509	0	0.44122	3.2435	0	0.17064	0
Healthy	0.16617	0.38136	10.2147	0		0.16617	0.03737	0.38136	0.07473	0	1.8409	0.20942	0	0	0
Healthy	2.07897	0.01793	4.40278	0.00458		2.07897	2.26273	0.01793	0	0	0.19041	0.01272	0	0.00458	0.22672
Healthy	0.2582	0	9.26894	0		0.2582	0	0	0.02751	0	0.07751	0.22134	0	0	0
Healthy	0	0	3.15084	0		0	0	0	0.22611	0	0	0	0	0	0
Healthy	0	0.67514	0.47951	0		0	40.4449	0.67514	0.00119	0	0.45199	0.05649	0	0	0
Healthy	0.02079	0.68721	0.01454	0		0.02079	0	0.68721	0.02591	0	0.01447	1.93649	0	0	0.60795
Healthy	0.1795	0	0	0		0.1795	4.46162	0	0.25595	0.1863	0	0.12516	0	0	0
Healthy	0	0.19439	0	0		0	2.61066	0.19439	1.03976	1.78079	0	0.51366	0.016	0	0
Healthy	0	0.00277	0.06266	0		0	0	0.00277	8.38667	0	0	0.23238	0	0	0
Healthy	0.05856	1.36568	0.04425	0		0.05856	0	1.36568	0.0185	0	0	0	0	0	0.00535
Healthy	0.56422	0.24276	3.40948	0		0.56422	0	0.24276	0.12662	0	0.0253	0.1649	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0.54065	0	0	0	0
Healthy	3.51301	0.00898	0.01779	0		3.51301	0.08205	0.00898	0	0.40579	0.07104	0.17727	0	0	0
Healthy	0.21163	0.04398	0.02171	0.00282		0.21163	0	0.04398	0.25117	0	0.03106	0.01319	0	0.00282	0.01534
Healthy	9.43602	0.00359	2.77942	0		9.43602	43.1425	0.00359	0.25347	0	0.14455	1.53604	0	0	0
Healthy	0.21117	0.27051	8.10882	0		0.21117	0	0.27051	0.20873	0	0.12244	0.04026	0	0	0
Healthy	0.05697	0.01094	0	0		0.05697	0.09713	0.01094	0.05543	3.40764	0.05141	0	0	0	0.00348
Healthy	0	0.24763	15.6181	0.05211		0	0	0.24763	0.30648	0	0	0.80836	0	0.05211	0
Healthy	0	0	0	0		0	0	0	3.10465	0	0.06926	0.06791	0	0	0
Healthy	0	0	6.29626	0		0	0	0	0.19376	0	0.28527	0	0	0	0
Healthy	0.34845	0.90448	4.83567	0.00148		0.34845	0	0.90448	0.21194	0	0.00711	0.37339	0	0.00148	0.14061
Healthy	0.38983	0.42319	0	0		0.38983	1.91184	0.42319	0	0.93713	0	0	0	0	0
Healthy	0	2.59765	0	0		0	1.18777	2.59765	0.24439	0	0.68724	0	0	0	0.63379
Healthy	5.37237	57.00659	23.01613	0		5.37237	0	57.00659	0.38073	0	0.10316	0	0	0	0
Healthy	0.09209	1.45959	4.79202	0		0.09209	0.41479	1.45959	1.96708	0	0.02873	0.21324	0	0	0
Healthy	0	0	0	0		0	0.14167	0	0.28988	0	0	0.63296	0	0	0
Healthy	10.8525	12.64625	0.20928	0		10.8525	1.51175	12.64625	0	0	0.16034	0.00834	0	0	0
Healthy	0	0	0	0.27242		0	0.11617	0	0	0.05074	0	0	0	0.27242	0
Healthy	0.46619	0.02338	2.66473	0		0.46619	0	0.02338	0.00302	0	0	0	0	0	0
Healthy	0.93913	0	11.20444	0		0.93913	0	0	0	0	0	0	0	0	0
Healthy	0.1783	0.36902	0	0		0.1783	0	0.36902	0	0	1.25465	0.90307	2.67546	0	0
Healthy	0.10058	0.03183	6.87772	0		0.10058	0	0.03183	2.71049	0	0.12179	1.26087	0.10486	0	0.04348
Healthy	0.12785	0.14879	0.19412	0		0.12785	0.0389	0.14879	1.06174	0.17209	1.47063	0.18059	0	0	0.00543
Healthy	0.03781	0	5.73747	0		0.03781	0	0	0.0969	0	0.01121	0	0	0	0
Healthy	0.06464	0	0	0		0.06464	0	0	5.85273	0	0.06575	0.31588	0	0	0
Healthy	0	0.05019	0	0		0	9.99134	0.05019	0.11982	0	0.02037	0.27714	0.84321	0	0
Healthy	0.10208	0	6.38815	0		0.10208	0	0	0.2951	0	0.16522	0.18597	0	0	0
