group	Veillonella_parvula_A	Enterocloster_clostridioformis_A	Bifidobacterium_breve	Veillonella_atypica	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_sp004166885	Rothia_sp001808955		Akkermansia_muciniphila_D	Bifidobacterium_longum	Phocaeicola_sp900554435	Roseburia_intestinalis	Bacteroides_sp900066265	Mediterraneibacter_lactaris	Anaerostipes_hadrus	Clostridium_A_leptum	Anaerostipes_hadrus_A	Adlercreutzia_equolifaciens
Healthy	0	0	0.10805	0	0	0	0	0		12.3729	1.23458	0.46312	0	0	0	0	0.6945	0	0.08275
Healthy	0	0	0	0	0.02979	0	0	0		0	0	0.00253	0	0	0	0.01627	0	0.02002	0
Healthy	0.0743	0	0.90042	0.0174	0	0	0	0		0.00277	1.97335	0	7.7862	0	0.23166	0.0091	0	0.02683	0.13587
Healthy	0	0	0	0	0	0	0	0		0.70351	0	0	0.07752	0	0	0	0	0.0411	0
Healthy	0	0	6.82864	0	0	0	0	0		1.23746	0	0	0.89897	0	0	0	0.04805	0.07413	0
Healthy	0.00921	0	0	0.01484	0.00627	0	0	0		0	0.06998	1.16757	0.93086	0	0	0	0.05085	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	3.65842	0.35035	0.16613	0.40596	0	0	0	0
Healthy	1.7791	0	0	0	0	0	0	0		0	0	0.815	0	0	0	0	0	0	0
Healthy	0.02434	0	0	0	0.00426	0.00417	0	0		0.10576	0.62915	0	3.07089	0	2.24035	0.06053	0.05784	0.0581	0
Healthy	0.04973	0	0	0	0	0	0	0		0	0.27379	0	0.54459	0	0	0.26708	0	0	0
Healthy	1.05939	0	0	0	0	0	0	0		0	0.0513	0	0.06014	0	0.00883	0.01353	0.33726	0.06127	0
Healthy	0.00605	0	0	0.00557	0.00017	0	0.00848	0		0.11581	2.47811	0	0.85804	0	0.06377	0.31642	0.0007	0.24143	0.01832
Healthy	0	0	0	0	0	0	0	0		0	0.34572	0	0	0	0.09591	0	0.52929	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0.17481	0	0	0	0	0	0	0
Healthy	0.03324	0	0	0.00052	0.11423	0	0	0		0	0.31964	0	0	0	0	0	0	0	0
Healthy	0.01978	0	0.03044	0	0	0	0	0		0	0.10538	0	0.21804	0	0	0	0	0	0.02499
Healthy	0.00961	0	0	0	0	0	0	0		0.2178	0.25378	0	2.6419	0	0.03049	0.98339	0	0.35268	0
Healthy	0	0	0	0	0	0	0	0		0	0.20611	0	3.13211	1.89883	1.03213	0.10445	0	0	0.08534
Healthy	0	0	0	0	0	0	0	0		0	0.11949	1.36242	0.12362	0.55281	0	0	0.13059	0	0
Healthy	0	0	0	0	0	0	0	0		22.8919	0	1.37217	0.21625	0	0.33996	0	0.02823	0	0
Healthy	0.03581	0	0	0	0.11974	0	0	0		0	0	0.00088	15.0071	0	0	0.09087	0	0.0212	0
Healthy	0	0	0	0	0	0	0	0		0.31809	0	0	0	0	0.08433	0.21442	0	0	0
Healthy	0.52921	0	0	0	0	0	0	0		8.57815	0.21983	0	0.47301	0	0.33107	0	0	0	0.071
Healthy	0	0	0.00447	0	0	0	0	0		0	0.24836	0	0	0	0.0768	0	0.19041	0	0
Healthy	0	0	0	0	0	0	0	0		0	1.07505	0	0.02838	0	0.0806	0	0	0	0
Healthy	0.0301	0	0	0.03738	0.00143	0.0075	0.05813	0.00073		0.07407	3.12832	0	12.2102	0	0	0.56102	0.04832	0.04919	0.21001
Healthy	0	0	0.00794	0	0	0	0	0.00315		0.04887	0.1253	2.24138	12.0168	0	0.80727	0.10841	0	0.01431	0.02922
Healthy	0.0314	0	0	0	0	0	0	0		0	0.17796	0	1.29362	0	0.04827	0.27145	0	0.08833	0.00709
Healthy	0.17563	0	0	0.13157	0	0	0	0		0	0.4766	8.91281	3.84036	4.36318	0	0	0	0	0
Healthy	0	0	0	0	0.00875	0	0	0		0	0.36572	7.7448	0	1.29552	0	0	0.19836	0	0
Healthy	0	0	0	0	0.21164	0	0	0		11.0573	0.53401	0	0	0	0	0	0.37831	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	1.08873	0	0	0.06964	0	0	0.07711	0
Healthy	0	0	0	0	0	0	0	0		2.34656	0.78451	0.3469	0	0	0	0.19874	0.01185	0.15385	0
Healthy	0	0	0.23974	0	0.00528	0	0	0		16.6374	2.32908	0.2495	0	0	0	0	1.11011	0	0.1381
Healthy	0	0	0	0	0	0	0	0		0.72089	0.30971	0	0.0545	0	0.14304	0.01463	0.01039	0.01441	0
Healthy	0	0	0	0	0	0	0	0		0	0.2175	7.26114	0.23305	3.72147	0.31595	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	1.41622	1.98356	4.10317	0	0	0	0	0	0
Healthy	0	0.05407	0	0	0	0	0	0		6.91086	0.02442	0	0	0.24648	0	0	0.03847	0	0
Healthy	0	0	0	0	0	0	0	0		0.00242	0.31455	0	0	0	3.68906	0.15948	0	1.53844	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.07894	0	0	0	0	0	0		0.7359	0	0	0.34594	2.19785	0	0	0	0	0.05886
Healthy	0	0	0	0	0	0	0	0		0	0	9.38952	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.39843	0	0	0	0	0.43632	0.08397	0.00312	0.00319	0
Healthy	0	0	0	0	0	0	0	0		0.0783	3.52286	0	0.22333	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		2.24224	1.39125	0	0.14568	0	0	0	0	0	0
Healthy	0.03457	0	0	0	0.03083	0	0.10054	0		7.77762	11.4535	0.10961	0.0056	0	0.62479	0.17217	0.29582	0.14105	0.08199
Healthy	0	0	0.05829	0	0	0	0	0		0	0.15524	5.76873	6.33816	0.10756	0	0	0	0	0.02655
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	4.69423	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.39701	0.34638	1.91044	2.74029	2.28167	0	0.17909	0	0	0
Healthy	0.0018	0	0.11618	0	0	0.00067	0	0		0.07548	0.21967	3.61986	0.34025	0	1.23356	0.21615	0.01555	0.01856	0.01291
Healthy	0.03664	0	0.89999	0	0	0.00056	0	0		0.38122	0.22219	2.46253	0.01722	0.56539	0	0.02607	0.00754	0.05186	0.21535
Healthy	0	0	0	0	0.03519	0	0	0		0.16296	1.16352	0.65771	0	0	0.07183	0	0.14437	0.00908	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	27.428	0	0	0	0	0	0
Healthy	1.55929	0.00034	0.01259	0	0.00039	0	0.00642	0.02738		4.30812	3.5508	0	1.97645	0	0	0.2046	0	0.15876	0
Healthy	0	0	0	0	0	0	0	0		0.11184	0	0	0	0	1.10181	0.12693	0	0.01135	0
Healthy	0	0	0	0	0	0	0	0		2.78327	0	0.02444	0	6.78865	0.63964	0.01136	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.53897	0.01995	0	0.23843	0	0	0.20855	0.03122	0.14656	0.27862
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	1.26847	0	0	0	0	0.06744
Healthy	0	0	2.04766	0	0	0	0	0		0	0	1.13124	1.48651	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.58903	0.70557	0.25973	0.0163	0	0	0
Healthy	0.1261	0.48688	0	0.0063	0.0162	0.00954	0	0		0	1.49848	0	0	4.64679	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.26094	0	0	0	0.07593	0	0.15842	0	0
Healthy	0.07468	0	0	0	0	0.01645	0	0		0	0.07306	0	0.21854	0	0	0.04725	0	0.04322	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	2.12881	0	0.4036	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		5.49285	0.15819	0	1.26716	0	1.31371	0	0.0405	0	0.08299
Healthy	0.21796	0	7.45566	0	0	0	0.531	0.11364		0	8.74613	0	1.78714	0	0	0.20038	0	0.24708	0
Healthy	0.01172	0.05798	0	0	0	0	0	0		0.5437	0	0	0.60975	3.49855	0.01849	0	0	0	0.19568
Healthy	0	0	0	0	0	0	0	0		0	1.09986	0	0.02695	0	0.09112	0	0	0	0
Healthy	0	0	0	0	0.00114	0	0	0		0.07917	3.04878	0	6.36923	0.17471	0.32997	0.0783	0.0253	0.02623	0.23768
Healthy	0	0	0.1626	0	0	0	0	0		0.1407	0.55085	0	0.41397	0	0	0	0	0	0
Healthy	1.78756	0.01015	0	1.73056	0	0.34369	0	0		0	0	0	0	0	0	0.86673	0	1.56779	0
D012778	16.3935	0	0	0	0	0.07847	0.00561	0		0	19.1956	0	0	0	0	0	0	0	0
Healthy	0.05344	0	0	0	0.02193	0	0	0		0.23083	0.01648	0	1.26415	0.41124	0	0.06064	0.01674	0	0.10095
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0.23801	0.00762	0	0	0
Healthy	0.42182	0	0	0	0	0	0	0		8.3248	0.14968	0	0.38632	0	0.35127	0	0	0	0.08351
Healthy	0.00317	0	0.12256	0	0	0	0	0		0.57677	0.23742	2.54112	0	0	0	0	0	0	0.02239
Healthy	0	0	0	0	0.62672	0	0	0		0	0	0	0	0	0	0.21649	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	9.24888	0	0	0	0	0	0
Healthy	1.15015	0	0	0.0499	0	0.09586	0	0		0	0.29656	1.28996	0.15828	0.03534	0	0.00324	0	0.03341	0
Healthy	0.1147	0	0	0.03436	0	0.00699	0	0		0	0	0	0.26297	1.50722	0.18015	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	1.15404	0	0	0	0	0	0
Healthy	0	0	0	0	0.00582	0	0	0		0.02151	0.02696	2.76435	0	1.29662	0	0.10002	0.00568	0.21958	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	1.37316	0	0.7056	0
Healthy	0	0	0	0	0	0	0	0		0	0	1.82329	1.15762	0	0.78873	0.1851	0	0.20346	0
Healthy	0.0912	0	0	0	0	0	0	0		9.34841	0.17352	0	0.45607	0	1.65906	0	0	0	0.05768
Healthy	0	0	0	0	0	0	0	0		0.23017	1.93445	0	0	0	0	0	0.12014	0	0
Healthy	0.71271	0	0	0.00851	0.02113	0.07252	0	0		4.14396	0.19412	0.06635	0.68232	0	2.07874	0.4959	0.46459	0.1435	0.096
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.26535	0	0.26181	0.04146	0	0.00593	0
Healthy	0	0	0	0	0	0	0	0		0.91657	0.05584	2.21709	0	0.33809	0	0.02678	0.06342	0.0278	0.02329
Healthy	0	0.04322	0	0	0	0	0	0		0	0.00522	4.42908	0	0	0	0.07222	0.00233	0.04856	0.02177
Healthy	0.10389	0	0	0	0.01196	0.00969	0	0		1.74463	0.69447	0	0.92008	0	0.25803	0.02023	0	0.02175	0
Healthy	0.06494	0	0.02395	0	0	0	0	0		0	2.03627	0	0	0	0	0	0	0	0.02825
Healthy	0.07721	0	0	0.00243	0.00052	0.00501	0	0.01145		0	87.4294	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.25083	7.04212	0.23686	3.79012	0.42161	0	0	0	0
Healthy	0.13559	0	0.20003	0	0	0	0	0		0	0.1076	0	0	0	0.00824	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.03867	0	14.1055	0	0	1.04772	0	0.07507	0
Healthy	0	0	0	0	0	0	0	0		0	0.19702	0	4.36941	0	0	0.15688	0	0.08457	0
Healthy	0	0.03172	0	0	0	0	0	0		0	1.89639	0	6.69996	0	0	0.17652	0.00657	0.11895	0
Healthy	0	0	0	0	0	0	0	0		0.02726	0	19.9246	2.04808	0	0	0.01848	0	0.00081	0
Healthy	0	0.12099	0	0	0	0	0.0155	0		0	0	0	0.8119	0	0.02465	0.69341	0.0419	0	0.12742
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.58488	0	0.07151	0.40484	0	0.18096	0.05707
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	3.78048	0	0	0	0
Healthy	0.40213	0	0	0.07843	0.00187	0	0	0		0.00884	2.54661	0	3.89312	0	1.90931	0.72093	0	0.20272	0
Healthy	0	0	0	0	0	0	0	0		6.60676	0.22904	3.80759	0.10461	2.46997	0	0.25966	0	0	0
Healthy	0.00918	0.06021	0.17544	0.02604	0	0	0	0		13.1712	5.14782	0	0	0	0	0.13136	1.37441	0.08003	0
Healthy	0	0	0	0	0.02781	0	0	0		1.42643	0.07277	1.42516	0	0	1.36509	0.06601	0.13	0.02981	0
Healthy	0.03941	0	0	0	0.03437	0	0.10766	0		0	0.40468	3.98122	0.442	0	0	0.13596	0.01296	0.00185	0.01775
Healthy	0.03132	0	0.22892	0	0	0	0	0		0.78996	1.70431	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.13285	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.36295	0	0	0.23927	0	0.22783	0
Healthy	0	0	0	0	0	0	0	0		0	0.23855	0	0	0	1.59695	0.03241	0	0.51706	0.08767
Healthy	1.09699	0	0	0	0	0	0	0		0	0.04723	0	0.03726	0	0.01382	0.01493	0.27044	0.03906	0
Healthy	0	0	7.16254	0	0	0	0	0		0.77617	0	0	0.85258	0	0	0	0	0	0
Healthy	0	0	0	0	0.00579	0	0.02035	0		0.43436	1.23408	0.66465	0	0	0	0	0.58207	0.03493	0
Healthy	0.00086	0.01953	0	0	0.0011	0	0	0		0	0	0.00024	0	0	0.3815	0.03452	0.19595	0.0068	0.00205
Healthy	0	0	0.72513	0	0.02597	0	0	0.00656		0	3.61657	1.23491	0	0	0	0	0.12603	0.01725	0.3004
Healthy	0	0	0	0	2.2096	0	0	0		0	0	2.43298	0.23509	0.24875	0.31476	0.00815	0	0.00808	0
Healthy	0.02779	0	0.30305	0	0.00276	0	0	0		0	0.57392	2.92954	0.0276	0	0	0.02192	0	0.04747	0
Healthy	0.71095	0	0	0.02041	0	0	0	0		0	0.21862	0	1.80948	0	0.03748	0.59507	0	0.2513	0.09138
Healthy	0	0	0	0	0.006	0	0	0		1.02691	0.00476	2.51127	0	0.41554	0	0.10115	0.01151	0.02848	0.05844
Healthy	0.17956	0	0	0	0	0	0	0		3.81688	0.00433	0.45498	0.03029	0	3.34189	0.10347	0.25059	0.05259	0.12861
Healthy	0.26938	0	0	0.60064	0	0.1316	0.01691	0		0.02361	0	0	1.12125	0	0	0.04144	0	0.08063	0
Healthy	0.18375	0	1.91209	0	0.00481	0.00233	0.00206	0.00501		0	2.09731	0	0	0	0	0.5627	0	0.1922	0
Healthy	0	0	0	0	0	0	0	0		0	0.02444	0	4.93909	0	0.01084	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	1.70503	0.72704	0.12911	0.0434	3.08606	0	1.31534	0.18137
Healthy	0.04069	0	0	0	0	0.05859	0	0.04404		0	41.3818	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.08502	0	0.06919	0.38056	0	0.15106	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.71644	0	0	0	0	0.00081	0
Healthy	0.05072	0	0	0.03861	0	0.02123	0.00202	0		4.00273	0.20338	3.51669	0.19461	0	0.64827	0.06568	0	0	0.01562
Healthy	0	0	0	0	0	0	0	0		0	0	1.62958	0.11361	0.39262	0.32135	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	2.74201	0	0	0	1.24847	0	0.32156	0	0
Healthy	0.64827	0	0.00039	0.04495	0.15203	0.44959	0	0.01318		0	52.6739	0	0	0	0	0.07213	0	0	0
Healthy	0	0	0	0	0.01595	0	0	0		6.12412	0.39371	0.6014	0	0	3.10095	0	0.0743	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.47195	0	0.90055	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.02874	0	0	3.81008	0	0	0.05379	0	0.06308	0
Healthy	0	0	0	0	0	0	0	0		0.16635	1.22587	0	0	0	0.27161	0.102	0.72392	0.03437	0.04457
Healthy	0	0	0	0	0	0	0	0		0.30671	0.03233	0	0	0	0.04433	0.09843	0	1.09873	0.03716
Healthy	0.88806	0	0	0.19559	0	0.00063	0	0		0	0	0	0	0	0.67111	0.31155	0	0.00289	0
Healthy	0	0	0	0	0	0	0	0		0.12189	0.50279	11.9014	0.73292	4.59117	0.07065	0.07883	0	0.14256	0.01197
Healthy	0	0	0	0	0	0	0	0		1.76195	0.39936	0	1.70725	1.63527	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	1.66283	0.11549	0.33177	0.31882	0	0	0	0
Healthy	0.14683	0	0	0.10108	0	0	0	0		0	0.47257	8.44734	3.84268	3.99345	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		5.72931	1.1218	0	0	0	0.10891	0	0	0	0
Healthy	0.14577	0	0.26219	0	0	0	0	0		0	0.14359	0	0	0	0.01895	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.49945	6.42456	0	0.70048	0.1862	0.35091	0.10298	0.18952	0.13068
Healthy	0	0	0	0	0	0	0	0		0	0.65559	0	0.68771	0.27811	0.10095	0.07896	0.06191	0	0.00699
Healthy	0.4332	0	0.00224	0.20591	0	0.10994	0	0.0768		0	35.8838	0	0	0	0	0	0	0	0
Healthy	0	0	0.08544	0	0	0	0	0		0.57433	0.27367	2.45297	0	0	0	0	0	0	0.00625
Healthy	0	0	0.7911	0	0	0	0	0		0	0.38631	0.25104	0	0	0	0	0	0	0
Healthy	0.00317	0	0.11328	0	0	0	0	0.01654		0	1.04555	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.22373	0	0	0	0	0	0.18171	0	0
Healthy	0.13016	0	0	0.43018	0	0	0	0		14.0475	0	0.22884	0.43551	0	0	0.17315	0	0.3769	0
Healthy	0.02161	0	0	0	0	0.00433	0	0		3.3765	0.52772	1.53444	2.56938	0	0	0.03349	0	0.05674	0
Healthy	0.00309	0.00516	0	0	0	0	0	0		0	0.03717	0	1.67458	0	0	0	0.25129	0	0
Healthy	0.14143	0	0	0.06399	0	0.0386	0	0		0	0.07157	14.8705	4.69697	1.2096	0	0	0.0227	0	0.00974
Healthy	0	0	0	0	0	0	0	0		0.00134	0.00166	0	1.28238	0	0	0	0	0	0
Healthy	0.01802	0	0	0.00324	0.00548	0.00021	0	0.00354		0.26842	0.90677	1.45092	0.02822	0.31965	0.28603	0.25219	0.60794	0.00367	0.36396
Healthy	0.97834	0	0.33995	0	0	0.02102	0	0.00805		0	52.7279	0.00033	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.19532	0	0	0	0	0	0.15751	0	0
Healthy	0.81558	0	0	0	0	0	0	0		0	0.20175	0	0	0	0	0	0	0	0
Healthy	0	0	0.04792	0	0	0	0	0		0	3.17571	0.19887	0	0	0	0.11532	0.02191	0.04931	0
Healthy	0.00327	0	20.0231	1.99239	0.2925	0.00233	0	0		1.48707	6.59349	0	0	0	0	0	0.01553	0	0
Healthy	0	0	0	0	0	0	0	0		0.56621	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.00866	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	4.37393	0	0	0	0	0		1.62563	10.0155	3.05631	1.74389	0.39498	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.1363	1.02782	0	0	0	0	0
Healthy	0.00232	0	0.00272	0	0	0	0	0.00305		0.04037	0.13403	0.01489	0.74832	0.05546	0.84128	0.03815	0.00549	0.00153	0.05223
Healthy	0	0	8.43206	0	0	0	0	0		0	6.70386	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.30454	0	0	0	0.05656	0	0.13958	0	0
Healthy	0.02344	0	0	0	0	0	0	0		0	0	0	0.26241	0.07799	0.21058	0	0	0	0.02571
Healthy	0	0	0	0	0	0	0	0		0	0	0	2.20122	0	0.06227	0	0	0.03004	0
Healthy	0	0	0	0	0	0	0	0		2.15259	0	0	0	0	0.17348	0	0	0	0
Healthy	0.00063	0	0	0	0	0	0	0		0.20079	0	0.84768	0.01452	2.04162	1.8928	0.02914	0.03644	0.01274	0.00372
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.68396	0	0	0	0	0	1.29088	0	0.14102	0
Healthy	0	0	0	0	0	0	0	0		0.76509	0	0	0.02561	0	1.28964	0	0	0	0
Healthy	0.26595	0	0	0	0	0	0.04293	0		0	0	0.02809	0.39005	0	0	0.08279	0	0	0
Healthy	0.00126	0	0	0	0.00081	0	0	0		12.5435	0	0	0	0	0	0.0049	0.28362	0.05302	0.01358
Healthy	0	0.093	0	0	0.00213	0	0	0		0	0.09016	0	0.00246	0	1.33951	0.13631	0.11241	0.0948	0.0115
Healthy	0	0	0	0	0.01455	0	0	0		43.6005	0	0	0	0.23832	0	0	0.03144	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.42895	0	0	0	0.08672	0	0.59937	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.02839	0	0	0	0	0.05472	0
Healthy	0.02167	0	0	0	0	0	0	0		0	1.50532	0	0	0	0.29518	0.03728	0	0.01415	0.03886
Healthy	0.02124	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0.42921	0.01353	0
Healthy	0.00924	0	0	0	0.00142	0	0.00798	0		0.0088	0.04362	0.45852	1.03553	0	0.7439	0.09327	0.01676	0.09244	0.0044
Healthy	0.19874	0	0	0	0	0.01642	0.0134	0		0.02447	1.46737	0	2.31481	0	1.06905	0.04142	0.03876	0.03257	0
Healthy	0	0	0	0	0	0	0	0		0	7.38406	0	0.18795	0	0	0.51613	0	0	0.04583
Healthy	0	0.04719	0	0	0.0054	0	0.09868	0.039		1.3283	0.3548	0	0	2.20735	0	0	0.02817	0	0.06386
Healthy	0.04508	0	0.23387	0	0	0	0	0.02123		0	2.08841	0	0.00878	0	0.17216	0.12179	0.01351	0.28155	0.12358
Healthy	0	0	0	0	0	0	0	0		0	1.27859	0	15.5006	0	10.7513	0	0	0	0
Healthy	0.00275	0	0	0	0	0	0	0		0	0.0374	0.00599	0.10729	0	0	0.05119	0	0	0
Healthy	0	0.03417	0	0	0	0	0	0.32691		0.91401	0.29736	0.64631	0	0.21042	0	0.30601	0.02504	1.49254	0.57836
Healthy	0.02237	0	0	0.0047	0	0.00424	0	0		3.33406	0.04992	1.07912	0.08203	0.46889	0.37981	0.13636	0.06656	0.10123	0
Healthy	0	0	0	0	0	0	0	0		0	3.38392	0	6.2097	0	0	0	0	0	0
Healthy	0.03017	0	0	0.00947	0.00312	0.00593	0	0		0	0.00603	0.00017	2.14511	0.77688	0	0.06684	0.00041	0.06826	0
Healthy	0	0	0	0.04096	0	0	0	0		0.16201	0.27339	1.04543	3.70444	0	1.16945	0.12248	0.27315	0.11134	0
Healthy	0.00034	0	0.15113	0.01079	0.00966	0	0.00489	0.00866		0	2.19337	0	0.02994	0.09813	0.4122	0.02288	0.03698	0.0441	0.52694
Healthy	0.00964	0	0	0	0.00601	0	0.01293	0		0.77287	0.08603	6.24201	0	0	0.17974	0.09507	0.06762	0.02282	0
Healthy	0	0.01057	0	0	0.12698	0	0	0		0	0.26068	0	0.20455	0	0	0.17355	0.41933	0.17258	0
Healthy	0	0.28949	0	0	0	0	0	0		1.88348	0.22173	10.9455	0	21.6296	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.15263	3.3186	0.80422	1.05744	1.66702	3.92924	0.05715	0.88329	0.16934
Healthy	0	1.78833	0	0	0	0	0	0		0	0	0	0.04075	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		2.90132	1.62506	1.29308	0.62824	0.56859	0	0.68068	0	0.00431	0.14093
Healthy	0	0	0.33339	0	0	0	0	0		0	0.24908	5.53042	0	1.51931	0	0.05426	0.28846	0.03967	0
Healthy	0	0.0448	0.00413	0	0	0	0	0		0	0.01161	0	0	0	0.17325	0.01027	0.78081	0.14316	0
Healthy	0	0	0	0	0	0	0	0		0.03767	0.08864	0	0.00261	0	0.15369	0.28123	0	0.04727	0
Healthy	0.5334	0	0	0	0	0	0	0		8.45768	0.2444	0	0.38053	0	0.34342	0	0	0	0.11455
Healthy	0	0	0	0.00662	0.00052	0	0	0.00119		0	14.4828	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.00451	0	0	0		0	0.00406	7.19067	7.23091	0.46817	0	0.6168	0.01391	0.08151	0.00448
Healthy	0	0	0	0	0	0	0	0		0	0.20194	0	0.45812	0	0	0.14029	0	0.02471	0
Healthy	0	0	0	0	0	0	0	0		0	0.10828	1.35403	0.09589	0.55022	0	0	0.1617	0	0
Healthy	0.00608	0	0	0.02184	0	0.00311	0	0		0.03824	0.06181	1.46036	0.06139	0	0.26287	0.01611	0	0.11629	0
Healthy	0.02111	0	0.02041	0	0.01593	0.00278	0	0		0.13672	0.04244	0	0	2.27233	0	0.00909	0.23836	0	0
Healthy	0.09927	0	0.00396	0.2418	0	0	0	0		0	11.4762	0	0	0	0	0	0	0	0
Healthy	0.01426	0	0.04461	0	0.00794	0	0	0		0	0.30908	0	1.62755	0	0	0.13978	0.1203	0.05395	1.26129
Healthy	0	0	0.37061	0	0.04914	0	0	0.00659		3.57716	1.0807	3.12655	0	0.02002	0.58213	0.01392	0.03758	0.01174	0
Healthy	0.03528	0	0	0	0	0	0	0		0.03461	0	0	0	0	0	0	0	0	0
Healthy	0.01055	0	0	0.00331	0.05169	0	0.01408	0		0.05854	2.56437	0.25298	0	0	3.23273	0.87115	0.00336	0.17706	0.06448
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0.18625	0	0	0	0
Healthy	0.5458	0	0	0.18783	0	0.06401	0	0		0.50632	0	1.36452	9.761	0	0.0505	0.01125	0.09809	0.08061	0
Healthy	0	0	0.02277	0	0	0	0	0		0	0.14585	5.85834	6.33343	0.0946	0	0	0	0	0.00217
Healthy	0.84875	0	0	0	0	0	0	0		0	0.21765	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		2.41684	0	0.45546	0.44682	0	0.0563	0.16107	0	0.22336	0
Healthy	0.90687	0	0.02337	0	0	0.12308	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.0057	0.04269	0	0	0	0	0	0		0.56418	0	0	0.57374	3.27793	0.02247	0.00614	0	0	0.20399
Healthy	0	0	0	0	0	0	0.18014	0.09792		0.86309	6.3016	1.6233	0.9774	0	0.00353	0.27769	0	0.31573	0.04571
Healthy	0	0	0	0	0	0	0	0		0.50523	0	0	0.48592	7.58172	0.21148	0	0	0	0
Healthy	0.04399	0	0	0.00037	0.00035	0.00273	0	0		0.233	0.14985	0.00083	4.98315	0	0	0.00914	0.02757	0.02579	0
Healthy	0	0	0.15204	0	0	0	0	0		0.11769	0.50807	0	0.40816	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0.53814	0	0.13428	0	0	3.00369	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.07738	0	0	0	0.0719	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.09733	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		1.01338	0.24054	0	0	0	0.57668	0	0	0.03785	0
Healthy	0.187	0	0	0	0.00693	0.01175	0.06012	0		0	10.7106	0	6.54157	0	0	1.96825	0.05811	0.06591	0.12669
Healthy	0	0	0	0	0.00397	0	0	0		2.56749	0.16126	0	0.05423	0	2.75415	0.23411	0.0142	0.458	0
