group	Veillonella	Longicatena	Rothia		Prevotella	Akkermansia	Enterocloster	Methanobrevibacter_A	Collinsella	Anaerostipes	Clostridium_A	Intestinibacter	Parasutterella	Adlercreutzia
Healthy	0	0	0		0	0.53897	3.45432	0	0	0.35511	0.03122	0.0211	0	0.27862
Healthy	0	0	0		0	0	0	0	0.08808	0	0	0	0.16304	0.06744
Healthy	0	0	0		9.0963	0	3.07134	0	4.43335	0	0	0	0	0
Healthy	0	0	0		0	0	1.85715	0.17103	0	0.0163	0	0	0.02763	0
Healthy	0.14194	0.0162	0		0	0	0.51054	0	1.94511	0	0	0	0	0
Healthy	0	0.04636	0		0	0	0.01563	0	0	0	0.15842	0	0.1421	0
Healthy	0.09113	0	0		0	0	0.58379	0	0.08364	0.09047	0	0.13564	0	0
Healthy	0	0	0		0	0	0.05531	0	0	0	0	0	0.34289	0
Healthy	0	0	0		0	5.49285	0	0	0.06428	0	0.0405	0	0.0115	0.08299
Healthy	0.21796	0	0.11364		0.01874	0	0.2822	0	0	0.44746	0	0.04182	0	0
Healthy	0.01172	0	0		0	0.5437	0.13439	0	0.08993	0	0	0	0.02515	0.19568
Healthy	0	0	0		0	0	0.04607	0	0.50491	0	0	0	0	0
Healthy	0	0.00588	0		0	0.07917	0.72072	0	0.97507	0.10453	0.0253	0	0.00146	0.23768
Healthy	0	0	0		0	0.1407	0.03889	0.05175	0	0	0	0	0.22596	0
Healthy	3.86181	0	0		0	0	0.18947	0	0	2.43452	0	0	0.06749	0
D012778	16.47197	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.05344	0.02193	0		0	0.23083	1.17335	0.01332	0.10153	0.06064	0.01674	0.2005	0	0.10095
Healthy	0	0	0		39.53481	0	0.12421	0.09834	0.19707	0.00762	0	0.05413	0	0
Healthy	0.42182	0	0		0	8.3248	0	0	0.03597	0	0	0	0	0.08351
Healthy	0.00317	0	0		0	0.57677	0.31616	0.01265	0.33245	0	0	0	0.03423	0.02239
Healthy	0	0.62672	0		2.11984	0	0.16	19.2998	2.47695	0.21649	0	1.77812	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	1.29591	0	0		0	0	0.07123	2.2348	0	0.03665	0	0.01458	0	0
Healthy	0.15605	0	0		0	0	0.01083	0	0	0	0	0	0.00596	0
Healthy	0	0	0		0	0	0.02063	0	0	0	0	0	0.20211	0
Healthy	0	0.01769	0		0.00648	0.02151	0.96385	0	0.05744	0.3196	0.00568	0.09574	0	0
Healthy	0	0	0		3.52148	0	0.32727	6.37433	3.16693	2.07876	0	0.32805	0	0
Healthy	0	0	0		0.89186	0	1.14517	0.17672	0	0.38856	0	0	0	0
Healthy	0.0912	0	0		0	9.34841	0	0	0.05281	0	0	0	0	0.05768
Healthy	0	0	0		0	0.23017	0.00966	0	0.06081	0	0.12014	0	0	0
Healthy	0.79374	0.03563	0		0.26595	4.14396	2.63867	17.9335	1.88037	0.6394	0.46459	3.00563	0.12305	0.096
Healthy	0	0	0		0	0	0.41051	0.33305	0	0.04739	0	0	0	0
Healthy	0	0	0		43.7728	0.91657	0.58359	0	0.2341	0.05458	0.06342	0	0	0.02329
Healthy	0	0.04555	0		48.8652	0	0.87938	0	0	0.12078	0.00233	0.01374	0	0.02177
Healthy	0.11358	0.01196	0		0.24672	1.74463	0.15072	1.55278	0.60156	0.04198	0	0.44235	0.02403	0
Healthy	0.06494	0	0		0	0	0	0.06782	0.51592	0	0	0	0.0748	0.02825
Healthy	0.08465	0.00052	0.01145		0	0	0.0104	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0.04976	0	0	0	0.04503	0
Healthy	0.13559	0	0		0	0	0.03834	0	0.03478	0	0	0	0.00215	0
Healthy	0	0	0		0.01992	0	2.21584	0	0	1.12279	0	0	0.13331	0
Healthy	0	0	0		0	0	0.21697	0	0.11357	0.24145	0	0.15181	0	0
Healthy	0	0	0		0	0	0.23989	0	3.93227	0.29547	0.00657	0.05489	0.04844	0
Healthy	0	0	0		0	0.02726	0.01695	0	0.09911	0.01929	0	0.05486	0.01707	0
Healthy	0	0.98681	0		0.00809	0	0.98955	0	0	0.69341	0.0419	0.03542	0	0.12742
Healthy	0	0	0		0	0	0.41284	0	0.72749	0.5858	0	0.05531	0.08213	0.05707
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.48056	0.01438	0		0	0.00884	0.70954	0	0	0.92365	0	0.69314	0.05476	0
Healthy	0	0	0		0	6.60676	1.04568	0	0.10103	0.25966	0	0.02819	0	0
Healthy	0.03522	0.00177	0		0.01418	13.1712	1.38163	0	0	0.21139	1.37441	0	0.00555	0
Healthy	0	0.04045	0		0.33275	1.42643	0.45884	1.3897	0.74484	0.09582	0.13	0.09399	0.01495	0
Healthy	0.03941	0.03437	0		0	0	2.38461	0	3.27875	0.13781	0.01296	0	0	0.01775
Healthy	0.03132	0	0		0	0.78996	0.71188	0.95499	0	0	0	0	0.16598	0
Healthy	0	0	0		10.08932	0	0	1.61728	1.25973	0	0	0	0	0
Healthy	0	0	0		24.9152	0	0.773	0	0	0.4671	0	0	0	0
Healthy	0	0	0		19.5973	0	0.07912	0	1.63617	0.54947	0	0.05282	0	0.08767
Healthy	1.09699	0	0		0	0	0.13972	0	0.18667	0.05399	0.27044	0	0.03171	0
Healthy	0	0	0		6.34823	0.77617	1.54594	0	2.42663	0	0	0	0	0
Healthy	0	0.00579	0		0	0.43436	0.00889	0	1.26372	0.03493	0.58207	0	0	0
Healthy	0.00086	0.00941	0		0	0	0.97167	0.02102	0	0.04132	0.19595	0.03771	0.00256	0.00205
Healthy	0	0.02597	0.00656		0	0	0.89783	0.22386	1.40941	0.01725	0.12603	0	0.10726	0.3004
Healthy	0	2.2096	0		54.3964	0	0.7304	0.0878	0.44937	0.01623	0	0.02291	0.00299	0
Healthy	0.02779	0.00276	0		0.07067	0	0.51395	0	0.07986	0.06939	0	0.38988	0	0
Healthy	0.73136	0	0		0	0	0.49201	0	0.34892	0.84637	0	1.1973	0.06174	0.09138
Healthy	0	0.01475	0		0.14091	1.02691	1.57393	1.76603	0.45688	0.12963	0.01151	0	0.00135	0.05844
Healthy	0.17956	0	0		2.41538	3.81688	1.20279	5.5018	0.45027	0.15606	0.25059	0.44489	0.03783	0.12861
Healthy	1.00162	0	0		0	0.02361	0.05258	0	0	0.12207	0	0	0	0
Healthy	0.18608	0.00481	0.00501		0.02464	0	1.41606	0	0	0.78227	0	0.78828	0	0
Healthy	0	0	0		0	0	0.05519	0	0.1557	0	0	0	0	0
Healthy	0	0	0		1.05486	0	1.73449	9.90092	3.07811	4.4014	0	0	0	0.18137
Healthy	0.09928	0	0.04404		0	0	0	0	0.00061	0	0	2.32124	0	0
Healthy	0	0	0		56.9411	0.08502	0.1397	0.04649	0.10501	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0	0.00081	0	0	0.0663	0
Healthy	0.11056	0	0		0	4.00273	0.18406	0.10475	0.11058	0.06568	0	0.05366	0.00395	0.01562
Healthy	0	0	0		31.66929	0	0.47249	0.03287	0.61651	0	0	0	0	0
Healthy	0	0	0		0	0	1.47143	4.2977	3.14663	0	0.32156	0	0	0
Healthy	1.14281	0.20958	0.01318		0	0	0.75496	0	0	0.07213	0	0.00107	0	0
Healthy	0	0.01595	0		0	6.12412	0.13203	13.9454	1.57943	0	0.0743	0.0398	0.0696	0
Healthy	0	0	0		0	0	1.8293	0.00137	0	0	0	0	0.00248	0
Healthy	0	0	0		0	0.02874	0.04685	0	0	0.11687	0	0	0.06265	0
Healthy	0	0	0		28.5028	0.16635	1.85952	0	0.84439	0.13637	0.72392	0	0	0.04457
Healthy	0	0	0		4.60795	0.30671	0.11026	0	3.10707	1.19716	0	0	0	0.03716
Healthy	1.08428	0	0		11.9298	0	0.27865	0	0	0.31444	0	0	0	0
Healthy	0	0.01268	0		0	0.12189	0.06969	0	0.05366	0.22139	0	0	0.00134	0.01197
Healthy	0	0	0		0	1.76195	1.28446	0	1.76204	0	0	0	0	0
Healthy	0	0	0		32.71331	0	0.53366	0.00549	0.66852	0	0	0	0	0
Healthy	0.24791	0	0		0	0	0	0	0	0	0	0	1.2262	0
Healthy	0	0	0		0.61172	5.72931	0.74524	0	0.04024	0	0	0	0.15351	0
Healthy	0.14577	0	0		0	0	0.04824	0	0.06166	0	0	0	0.01254	0
Healthy	0	0	0		0.13988	0	0.56863	0	0.90717	0.54043	0.10298	0	0	0.13068
Healthy	0	0	0		1.52037	0	3.03103	0	0.84593	0.07896	0.06191	0.13814	0	0.00699
Healthy	0.74905	0	0.0768		0.00979	0	0	0	0.2906	0	0	0	0	0
Healthy	0	0	0		0	0.57433	0.38463	0	0.36234	0	0	0	0.02559	0.00625
Healthy	0	0	0		8.38761	0	0.16965	0	3.1382	0	0	0	0	0
Healthy	0.00317	0	0.01654		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	2.54655	0	0	0	0.18171	0	0.10956	0
Healthy	0.56034	0	0		18.3875	14.0475	0.87295	0.7039	0	0.55005	0	0	0	0
Healthy	0.02594	0	0		0	3.3765	0.78836	1.12322	0.23605	0.09023	0	0.08095	0.00482	0
Healthy	0.00309	0	0		0	0	0.08148	0	0.03229	0	0.25129	0	0.25885	0
Healthy	0.24402	0.0031	0		0.00976	0	0.18811	0	0	0	0.0227	0.06926	0	0.00974
Healthy	0	0	0		0	0.00134	0.00142	0	0	0	0	0	0.21604	0
Healthy	0.02147	0.00733	0.00354		0	0.26842	0.61374	0.47405	1.33738	0.25586	0.60794	0.09393	0.02009	0.36396
Healthy	0.99936	0	0.00805		0	0	0	0	6.41227	0	0	0.0046	0	0
Healthy	0	0	0		0	0	2.57069	0	0	0	0.15751	0	0.07533	0
Healthy	0.81558	0	0		0	0	0.03943	0	0	0	0	0	0	0
Healthy	0	0	0		0.61767	0	3.83906	3.44135	7.6329	0.16463	0.02191	0	0	0
Healthy	1.99799	1.27752	0		0	1.48707	3.64068	0	23.5467	0	0.01553	0.11519	0	0
Healthy	0	0	0		66.2079	0.56621	0.59565	0	0	0	0	0	0	0
Healthy	0	0.00866	0		0	0	0.07349	0	0.03332	0	0	0	0	0
Healthy	0	0	0		1.9219	1.62563	1.67406	0	1.89771	0	0	0	0	0
Healthy	0	0	0		0	0	0.0037	0	0.01359	0	0	0	0.57478	0
Healthy	0.00232	0	0.00305		47.8846	0.04037	0.09403	0	0.38059	0.03968	0.00549	0.00207	0.01441	0.05223
Healthy	0	0	0		0	0	1.94242	4.13628	0.41958	0	0	0	0	0
Healthy	0	0.04199	0		0	0	0.00323	0	0	0	0.13958	0	0.14325	0
Healthy	0.02344	0	0		0	0	0.40666	0	0.0199	0	0	0	0	0.02571
Healthy	0	0	0		32.4207	0	0.59848	0.14722	0.14832	0.03004	0	0	0	0
Healthy	0	0	0		0	2.15259	0	0	0	0	0	0	0	0
Healthy	0.00063	0	0		7.27738	0.20079	0.3721	0.40155	0.09132	0.04188	0.03644	0.1086	0.19696	0.00372
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		2.98891	0.68396	0.88312	28.5491	2.72864	1.4319	0	0.05371	0	0
Healthy	0	0	0		0	0.76509	0	0	0.03996	0	0	0	0.04969	0
Healthy	0.26595	0	0		0	0	0.00987	0	0.00136	0.08279	0	0.01412	0	0
Healthy	0.00126	0.00333	0		0	12.5435	0.94044	0	1.38786	0.05792	0.28362	0	0.04868	0.01358
Healthy	0	0.03028	0		0	0	0.69885	0	0	0.23111	0.11241	0.1366	0.07558	0.0115
Healthy	0	0.11526	0		0	43.6005	0.10063	0	1.33108	0	0.03144	0	0.00611	0
Healthy	0	0.248	0		0	0	0.06693	0	0	0	0.59937	0	0.18679	0
Healthy	0	0	0		0	0	0.14696	0	0	0.05472	0	0	0	0
Healthy	0.02167	0	0		0	0	0.0757	0	0	0.05143	0	0	0	0.03886
Healthy	0.02124	0	0		0	0	0.09658	0	0.13239	0.01353	0.42921	0	0.14938	0
Healthy	0.00924	0.00142	0		0	0.0088	1.26338	1.6623	0.03309	0.18571	0.01676	0.30605	0.4328	0.0044
Healthy	0.21516	0	0		0	0.02447	0.04543	0	0.25563	0.07399	0.03876	0.03649	0	0
Healthy	0	0	0		0	0	0	0	0	0.51613	0	0	0	0.04583
Healthy	0	0.37039	0.039		20.463	1.3283	1.00238	0	0.10096	0	0.02817	0	0.00034	0.06386
Healthy	0.04508	0	0.02123		0	0	0.01833	1.18226	0.23815	0.40334	0.01351	0.07371	0	0.12358
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.00275	0	0		39.5442	0	0.21692	0	0.40764	0.05119	0	0	0	0
Healthy	0	0.02916	0.32691		0.47421	0.91401	4.95821	0.05073	1.36761	1.79855	0.02504	0	0	0.57836
Healthy	0.03131	0	0		7.45081	3.33406	1.05305	2.30841	0.12726	0.23759	0.06656	0.05048	0.01237	0
Healthy	0	0	0		0	0	0	0	8.66768	0	0	0	0	0
Healthy	0.04557	0.00312	0		20.9967	0	0.53222	0.1068	0.07901	0.1351	0.00041	0	0	0
Healthy	0.04096	0	0		0	0.16201	0.29869	0	0.33759	0.23382	0.27315	0.23092	0	0
Healthy	0.01113	0.00966	0.00866		0	0	0.04835	0	3.35404	0.06698	0.03698	0.33081	0	0.55244
Healthy	0.00964	0.00601	0		0	0.77287	0.25242	0	0.02564	0.11789	0.06762	0.11079	0.07036	0
Healthy	0	0.14209	0		0	0	0.6253	0	0	0.34613	0.41933	0	0	0
Healthy	0	0	0		0	1.88348	0.99356	0	0	0	0	0	0.56352	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		4.09665	0	3.38206	0	1.25717	4.81253	0.05715	0.00678	0.03381	0.16934
Healthy	0	0	0		0	0	1.79546	0	0	0	0	0	0.36472	0
Healthy	0	0	0		0	2.90132	0.07139	8.00768	1.58971	0.68499	0	0	0	0.14093
Healthy	0	0	0		0	0	0.06698	0	0.22175	0.09393	0.28846	0	0	0
Healthy	0	0.01371	0		0	0	0.22646	0	0.06109	0.15343	0.78081	0	0.36518	0
Healthy	0	0	0		0	0.03767	0.17679	0	0.15245	0.3285	0	0.29259	0.04876	0
Healthy	0.5334	0	0		0	8.45768	0	0	0.08622	0	0	0	0.00282	0.11455
Healthy	0.00662	0.00517	0.00119		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.00451	0		0	0	1.40124	0.34226	3.48361	0.69831	0.01391	0	0	0.00448
Healthy	0	0	0		0	0	0	0	0.09404	0.165	0	0.03863	0.01572	0
Healthy	0	0	0		33.31903	0	0.60551	0.0287	0.12827	0	0.1617	0	0.04389	0
Healthy	0.03103	0	0		0	0.03824	0.25161	0.15533	0.05531	0.1324	0	0	0.00432	0
Healthy	0.02389	0.01593	0		0.16651	0.13672	0.2206	0	0.16911	0.00909	0.23836	0.01833	0.01289	0
Healthy	0.34107	0	0		0	0	0	0	0	0	0	0.01344	0	0
Healthy	0.01426	0.07298	0		0.01273	0	0.57434	0	0	0.19373	0.1203	0.07101	0.00095	1.26129
Healthy	0	0.04914	0.00659		10.486	3.57716	0.3666	0	0.43248	0.02566	0.03758	1.22097	0	0
Healthy	0.03528	0	0		0	0.03461	0.03031	0	0	0	0	0.01142	0	0
Healthy	0.01386	0.05169	0		0	0.05854	2.0235	3.24923	1.03398	1.04821	0.00336	0.25031	0.00594	0.06448
Healthy	0	0	0		5.74508	0	0.24551	0	0	0	0	0	0	0
Healthy	0.79764	0	0		0	0.50632	0.39253	1.09162	0	0.09186	0.09809	0	0	0
Healthy	0	0	0		0	0	0.01091	0	0.26089	0	0	0	0	0.00217
Healthy	0.84875	0	0		0	0	0.02954	0	0	0	0	0	0	0
Healthy	0	0	0		7.51988	2.41684	1.55685	0.29309	0	0.38443	0	0	0.03466	0
Healthy	1.02995	0	0		0	0	0.0327	0	0.17924	0	0	0	0	0
Healthy	0.0057	0	0		0	0.56418	0.08619	0	0.10634	0.00614	0	0	0.0053	0.20399
Healthy	0	0	0.09792		0	0.86309	0.45565	1.42082	0.77813	0.59342	0	0.16005	0	0.04571
Healthy	0	0	0		0	0.50523	0.37543	0	0	0	0	0	0.02651	0
Healthy	0.04709	0.08943	0		7.57178	0.233	1.40431	0	0.17756	0.03493	0.02757	0.10197	0.00049	0
Healthy	0	0	0		0	0.11769	0.04347	0.07672	0	0	0	0	0.24449	0
Healthy	0	0	0		0	0	6.97288	0	0.01147	0	3.00369	0	0.13314	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0.28664	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	1.01338	1.22999	0	0	0.03785	0	0	0.19093	0
Healthy	0.19875	0.00693	0		0	0	0.43521	0	0.47409	2.03416	0.05811	0	0.21492	0.12669
Healthy	0	0.00397	0		6.59001	2.56749	0.92776	3.11355	0.92443	0.69211	0.0142	0	0	0
Healthy	0.05629	0	0.01553		0	3.88042	1.30157	0	0.14535	0.42006	0.03188	0.08537	0.51676	0
Healthy	0.00808	0	0		32.1127	1.30576	1.13971	0.25684	0	0.40458	0	0	0.00708	0
Healthy	0	0	0.04313		0	1.85173	1.5655	4.80982	0.01127	0.22456	0.02611	0	0.01928	0
Healthy	0.05073	0	0		0.00112	0.01715	0.23208	0	0	0.02593	0.11347	0	0.56795	0
Healthy	0.04204	0	0		0	0	0.38889	0	0.01945	0	0	0	0	0
Healthy	0	0	0.28984		0	0	4.06556	0	3.23694	0	0	0	0	0
Healthy	0	0	0		0	0.03737	2.09176	0	0.20942	0.11492	0.18869	0	0	0
Healthy	0.23346	0.11347	0.01772		2.34671	2.26273	1.14623	0	0	0	0	0.22672	0	0
Healthy	1.00066	0	0		0	0	0.16354	0	0.22134	0.06099	0.2669	0	0.02751	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0.22611	0
Healthy	0	0.36232	0		0.00458	40.4449	7.12962	0	0	1.1775	0.25402	0	0.00119	0.05025
Healthy	0.01454	0.01447	0		0	0	1.17083	0	1.46701	0.20108	0.44832	0.60795	0.02591	0.46239
Healthy	0	0	0		0	4.46162	0	0.1863	0.10855	0	0	0	0.04277	0.01661
Healthy	0	0	0		0	2.61066	0.05393	1.78079	0.50292	0.22054	0	0	0	0.01074
Healthy	0.06266	0	0		0	0	0.02499	0	0.17006	0	0	0	0	0.06232
Healthy	0.04425	0	0		0.04072	0	0.19873	0	0	0.40895	0	0.00535	0.0185	0
Healthy	0.01231	0	0		0	0	0.09358	0	0.1649	0.00733	0.3835	0	0.12662	0
Healthy	0	0.00274	0		0	0	0.11369	0	0	0.04304	0	0	0	0
Healthy	0.01779	0	0		0	0.08205	0.86458	0.40579	0.17727	0	0.08072	0	0	0
Healthy	0.02171	0	0		0.02372	0	0.37583	0	0	0	0.00362	0.01534	0.25117	0.01188
Healthy	0	0.10521	0		0	43.1425	0.0993	0	1.35556	0	0.04655	0	0.00237	0
Healthy	0.00436	0	0		0	0	0.09338	0	0.04026	0	0.2823	0	0.20873	0
Healthy	0	0.03683	0		0	0.09713	1.43637	3.40764	0	0.14829	0.01649	0.00348	0.05308	0
Healthy	0	0	0		0	0	0.04499	0	0.80836	0.05174	0.01733	0	0	0
Healthy	0	0	0		0	0	0	0	0.06791	0	0	0	0.47662	0
Healthy	0	0.28527	0		0	0	0.07194	0	0	0	0.51248	0	0.19376	0
Healthy	0	0.00711	0		0	0	0.0279	0	0.31059	1.24434	0.02477	0.14061	0.21194	0
Healthy	0	0	0		0	1.91184	2.56418	0.89562	0	0.09443	0	0	0	0
Healthy	0	0.68724	0		0	1.18777	0.92259	0	0	1.91438	0.15927	0.63379	0	0
Healthy	23.01613	0.10316	0.07693		0	0	6.62147	0	0	0	0	0	0	0
Healthy	0.01339	0	0		0.0651	0.41479	0.03816	0	0.09724	0.19263	0	0	0	0.116
Healthy	0	0	0		2.55348	0.14167	0.24485	0	0.63296	0	0	0	0	0
Healthy	0.18998	0.01225	0		0	1.51175	0.03751	0	0	0	0	0	0	0
Healthy	0	0	0		0	0.11617	0	0.05074	0	0.02754	0	0	0	0
Healthy	0.13097	0	0		0	0	0	0	0	0	0	0	0.00302	0
Healthy	0.86554	0	0		0	0	0.03852	0	0	0	0	0	0	0
Healthy	0	0	0		32.89581	0	0.60014	0	0.90307	0.84414	0	0	0	0
Healthy	0	0.00516	0		0.10626	0	1.66852	0	1.13015	0.49025	0.13275	0	0.03417	0.10872
Healthy	0.19412	0.00127	0		28.5141	0.0389	0.56503	0.17209	0.15849	0.07971	0.03663	0.00543	0.04691	0.0221
Healthy	0	0.01121	0		0	0	0.02341	0	0	0	0.14833	0	0.0969	0
Healthy	0	0	0		0	0	0.02858	0	0.31588	0	0	0	0.0375	0
Healthy	0	0	0		45.50041	9.99134	0.06157	0	0.27714	0	0	0	0	0
Healthy	0.20453	0	0		0	0	0.00391	0	0.18597	0	0	0	0.2951	0
Healthy	0	0	0		4.66364	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0	0	1.11719	0	0	0
Healthy	0	0	0		44.8871	0.22429	0.85862	0	0.32517	0.0829	0	0	0	0.02802
Healthy	0	0	0		0	0	0.32366	0	0	0	0	0	0	0.6735
Healthy	0	0	0		0.38764	1.69115	0.10653	0.12202	0.1548	0	0	0	0.00451	0
Healthy	0	0.03878	0		0	0	0.32868	0	0	0.50184	0.01515	0.49098	0.01915	0
Healthy	0.26917	0	0		0	0	0	0	0	0	0	0	1.25218	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0.07184	0
Healthy	0.02475	0	0		0	0	0.00181	0.17603	0.20199	0	0	0	0.00862	0.01628
Healthy	0.00086	0.00268	0		0	0.42396	0.18467	0	0.10281	0.09916	0.00308	0.00671	0.01494	0.01765
Healthy	0	0	0		0	0	0.44336	0	0.03933	0	0.12574	0	0.01042	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.02176	0.14858		0	0	5.33576	3.57408	0.0063	0.65659	1.76906	0	0.05784	0.50573
Healthy	0	0.0072	0		0	0	0.82698	0.22305	1.44061	0.02265	0.15746	0	0.00192	0.25035
Healthy	0	0	0		4.19135	7.23853	1.04486	0.8228	0	0.46077	0	0	0.00544	0
Healthy	0	0	0		2.78185	0.02477	0.05169	0	1.64775	0.20166	0	0	0	0.01367
Healthy	0.02585	0	0		0	0	0.10718	0	0.15036	0.02249	0.37713	0	0.09861	0
Healthy	0	0	0		0	0	0.81968	0.84585	0	0.21197	0	0	0	0.13289
Healthy	0	0.00384	0		0	0.46736	0.00378	0	1.24522	0.0259	0.56124	0	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0.19925	0
Healthy	0	0	0		0	17.6434	0.40983	0	0	0	0.07892	0	0	0
Healthy	0	0	0		34.1916	1.2884	0.04198	0	0.02613	0.04907	0.05425	0	0.01387	0
Healthy	0.00804	0	0		0	0.59026	0.12368	0	0.1009	0	0	0	0.01643	0.22619
Healthy	0	0	0		41.125	0.0151	0.35883	0	0.00701	0.09793	0	0	0	0
Healthy	0	0	0		0	0	0.29478	0	0	0	0	0	0	0.52463
Healthy	0.53552	0	0.00937		0.01619	0.00834	0.16647	0	0.07164	0.02443	0	0.54573	0.00093	0.00386
Healthy	0	0	0		0	0.99655	0.82434	0	0	0	0	0	0	0.1652
Healthy	0.2574	0	0		0	0	0.01818	0	0.1867	0	0	0	0.21907	0
Healthy	0.11699	0	0		0	0.32103	0.89628	0	0.12107	0.07377	0.05483	0	0	0.0021
Healthy	0	0	0		67.6069	0.68517	0.66673	0	0	0	0	0	0	0
Healthy	0	0	0		0	1.70794	1.06634	0	0	0	0	0	0.49721	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.00084	0		1.60786	0	0.52456	0.20334	0.43092	0.01171	0.01215	0	0.00753	0.00195
Healthy	1.09726	0.01069	0.26675		0.01499	0	0	0	0	0	0	0.00127	0	0
Healthy	0	0	0		0	0.59489	0.32056	0.00982	0.39282	0	0	0	0.03476	0.0192
Healthy	0	0	0		0	0	1.2181	0	0.94186	0	0	0	0	0
Healthy	0	0.0259	0		0	6.08148	6.13741	0	0	0	0	0	0.04948	0
Healthy	0	0.0182	0		0	5.92109	6.01902	0	0	0	0	0	0.05193	0
Healthy	1.2527	0.0825	0		0.00072	0	0.01532	0	0	0	0	0	0	0
Healthy	0.04766	0.00962	0.04522		0	0.68447	0.21907	0	2.01207	0.21363	0.14986	0.0633	0.00079	0.36836
Healthy	0	0	0		0	0	0.31406	0	0	0	0	0	0	0.63244
Healthy	0.32239	0	0		0	0	0	0	0	0	0	0	1.29227	0
Healthy	0	0	0		44.90344	10.3394	0.07374	0	0.27018	0	0	0	0	0
Healthy	0.9821	0	0		0	0	0.18406	0	0.22329	0.07894	0.23818	0	0.03336	0
Healthy	0	0	0		0	1.85405	0.39424	2.93408	0.42568	0.47999	0	0.53728	0	0.11649
Healthy	0	0.36357	0		0	54.5298	2.49606	0	0	0.35192	1.28341	0	0	0.02096
Healthy	0	0	0		0	0	0	0.46264	0	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0.04144	0	0.82159	0.06937	0.01353	0	0	0
Healthy	0	0	0		0.04468	0.00435	0.04063	0	0.92412	0	0.00364	0	0.00276	0
Healthy	0	0	0		5.01058	0	0	0	0	0	0	0	0	0
Healthy	0	0.3064	0		0.91511	0	0.91066	0.30805	10.1857	2.24592	0	0	0	0
Healthy	0	0	0		0	0	0	0	1.54424	0	0	0	0	0.14126
Healthy	0	0	0		11.3859	29.9237	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0.03842	0.16597	0	0.17981	0.01583	0
Healthy	0	0.00538	0		0	1.69419	0.05359	1.57007	0.7365	0	0	0.47871	0.09379	0
Healthy	0.08763	0	0		0	0	0	0.07764	0.49429	0	0	0	0.00471	0.01017
Healthy	0	0	0		0.09998	0	0.58096	0	0	0.35633	0	0.00828	0.90934	0
Healthy	0	0	0		0	0	2.50732	0	0	0	0.20579	0	0.09116	0
Healthy	0	0.19379	0		0	2.20706	0	0	1.0425	0.11585	0.29387	0	0.00596	0.02421
Healthy	0.04924	0.00735	0		0	3.46993	0.66394	0	0.25647	0.39225	0.00092	0	0.00366	0.03028
Healthy	0	0	0		0	0	0.38117	0	0	0	0	0	0	0.61933
Healthy	1.62076	0	0		0	0	0.12037	0	0.01273	0.09547	0	0.91404	0.0698	0
Healthy	0	0	0		0	1.73206	0	0	1.22308	0.03196	0	0	0	0.24441
Healthy	1.03204	0	0		0	0.01671	0.08012	0	0	0.15318	0.00703	0	0	0
Healthy	0.0139	0	0		0.01933	0	2.24803	0	0	0.00265	0	0.03076	0.21131	0
Healthy	0.32598	0.00395	0		0.02996	0.02391	0.26739	0	0.15854	1.12006	0.00202	0	0	0
Healthy	0	0	0		6.77113	1.55741	2.77305	1.15334	1.02178	0	0	0	0	0
Healthy	0	0.02825	0		0.00156	1.14955	0.48328	1.8625	0.29192	0.01622	0.04047	0.04807	0.01166	0.00297
Healthy	0	0.05474	0		0	0	0	0	0	0	0.11715	0	0.11865	0
Healthy	0	0	0		0	0	4.4627	0	0	0	0.07737	0	0	0
Healthy	0	0	0		10.55073	22.9928	0.24019	2.28766	0.37188	0	0.03877	0	0	0
Healthy	0	0	0		7.05047	19.9056	1.76572	0.5413	0	0	0.03413	0	0.00225	0
Healthy	0	0	0		0	0.02699	0.05183	0	1.08593	0	0	0	0.01512	0
Healthy	0	0	0		11.40241	0	0.5509	0	0.78563	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0.17449	0	0
Healthy	0	0	0		4.03348	13.8291	1.55214	1.16719	0	1.05271	0	0	0.06362	0
