group	Bacteroidales	Enterobacterales	Burkholderiales	Acidaminococcales	Pseudomonadales	Selenomonadales	Desulfovibrionales		Lachnospirales	Actinomycetales	Enterobacterales	Lactobacillales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Acidaminococcales	Pseudomonadales	Peptostreptococcales
Healthy	17.07005	0.36641	0.16505	0	0	0	0.15293		31.42424	14.85243	0.36641	0.74035	0.16505	0	0.00724	0	0	0
D014607	60.20629	0.27014	0.39709	0	0.13645	0	1.90524		8.0176	0.10677	0.27014	0.03076	0.39709	0	0	0	0.13645	0
Healthy	25.99552	0.08262	0.68787	2.10345	0	1.65081	0.12175		41.7028	0.9617	0.08262	0.18346	0.68787	0.08659	0.19124	2.10345	0	0.23946
Healthy	70.48514	0.17471	0.0466	0	0	0	1.68288		1.18477	0.11599	0.17471	0	0.0466	0.06375	0.52613	0	0	0
Healthy	26.0958	0.02813	0.09442	3.12644	0	0	0.00335		46.59024	0.26533	0.02813	0.06493	0.09442	0.58978	0.12339	3.12644	0	0
Healthy	45.1931	0.19954	0.03351	2.89996	0	0	0.00334		36.96435	0.04343	0.19954	0.05439	0.03351	0	0.02557	2.89996	0	0.12472
Healthy	44.6754	0.86796	3.29607	1.57201	0	0	0.02861		16.31647	0	0.86796	0	3.29607	1.38448	0	1.57201	0	0
Healthy	50.61034	0.07228	0.08676	0	0	0	0		16.79689	2.84285	0.07228	0	0.08676	0	0.54766	0	0	0.80352
Healthy	21.3893	2.69744	0.71372	0	0	0	0		31.05377	2.76302	2.69744	3.04601	0.71372	0	0.0271	0	0	0.16315
Healthy	0.52959	0.02269	0	0	0	0	0		47.35669	0.32959	0.02269	0.62491	0	0	0	0	0	0
Healthy	34.64409	0	0	0	0	0	0		17.43485	3.37794	0	0	0	0	0	0	0	0
Healthy	26.14651	0	0	0	0	0	0		29.86637	11.48456	0	0	0	0	0	0	0	0
Healthy	82.14531	0.05346	0.00465	0	0	1.0944	0		4.49158	1.2376	0.05346	0.01624	0.00465	0	0	0	0	0.00171
Healthy	10.65267	0	0	0	0	0	0		56.31005	9.76801	0	0	0	0	0	0	0	0
Healthy	77.96976	0.00193	0.66392	0	0	0	0.03819		1.6962	1.03145	0.00193	0	0.66392	0	0.00516	0	0	0
Healthy	39.29122	0	0.02764	0	0	0	0		33.11335	0.00487	0	0.04975	0.02764	0.07658	0	0	0	0
Healthy	45.30443	0.45166	0.05766	0.0772	0	0	0.69686		0.59844	1.12863	0.45166	0.08361	0.05766	0	0.44679	0.0772	0	0
Healthy	61.00536	0.95457	2.4723	0	0	0	0		4.33428	12.7175	0.95457	0.01614	2.4723	0	0.43165	0	0	0.03323
Healthy	92.23703	4.7802	0	0	0	0	0		0.75738	0.01588	4.7802	0	0	0	0	0	0	0
Healthy	70.72479	1.89855	0.25344	0	0	0	0.07373		2.61056	0	1.89855	0	0.25344	0	0	0	0	0
Healthy	32.23155	0.20269	0.03209	0	0	0	0.01216		6.14998	35.07343	0.20269	0.00309	0.03209	0	0.01823	0	0	0
Healthy	25.80186	0	0.05391	0	0	0	0		47.55484	0	0	0	0.05391	0	9.86165	0	0	0
Healthy	65.75631	0	1.04495	0	0	0	0.37836		18.84165	0	0	0	1.04495	0	0.07472	0	0	0
Healthy	27.52555	0.01651	0.03758	0	0	0	0.0025		46.14859	1.07537	0.01651	0.00574	0.03758	0	0	0	0	0.50499
Healthy	63.82462	0	1.1305	0	0	0	0.43856		20.12963	0	0	0	1.1305	0	0.05916	0	0	0
Healthy	69.24842	0.07345	0.16779	0	0	0	0		1.53952	0.27163	0.07345	0	0.16779	0	0.02311	0	0	0
Healthy	41.57566	0	0	0	49.1639	0	0		0	1.16566	0	0.41515	0	0	0.0884	0	49.1639	0
Healthy	34.03663	8.44249	0.02508	0	1.79833	0	0.31131		20.08926	2.28157	8.44249	0.09262	0.02508	0.58844	0.63692	0	1.79833	0
Healthy	21.31851	0.85535	0.78518	1.51366	0	0	0		31.30048	0.09546	0.85535	0	0.78518	0.39124	0	1.51366	0	0.39002
Healthy	11.90296	0.1055	1.36842	0.37257	0.19586	0	0.04058		32.74164	5.08019	0.1055	1.05229	1.36842	0	0.00764	0.37257	0.19586	0
Healthy	70.39086	0.93636	0.13982	0	0.1369	0	0		13.55256	0.94253	0.93636	0.34813	0.13982	0	0.01282	0	0.1369	0.06701
Healthy	52.48106	0	0.35837	5.67807	0	0	0		15.84558	0.14751	0	0	0.35837	0	2.60916	5.67807	0	0.20923
Healthy	65.98259	0	0.02538	0	0	0	0		15.20925	0	0	0.03509	0.02538	0	0.02174	0	0	0
Healthy	18.34845	0.27974	0.04878	0	0	0	0.05119		32.72536	0.00862	0.27974	4.4454	0.04878	2.23143	2.46128	0	0	0.00988
Healthy	42.71158	9.24293	0.18456	0	0.04317	0	0.1071		6.434	18.96884	9.24293	0.00984	0.18456	0	0.32147	0	0.04317	0.1621
Healthy	50.89379	0.09412	1.57033	0	0	0	0		16.2186	0.26958	0.09412	0.02895	1.57033	0.09898	1.08905	0	0	0
Healthy	67.17171	0.26577	0.29357	3.59974	0	0	0.07184		15.49266	0.10275	0.26577	0.0072	0.29357	0	0.00797	3.59974	0	0
Healthy	38.82976	0.16894	0.44869	0	0	0	0.04541		28.30473	0.45473	0.16894	0.02182	0.44869	0	0.64678	0	0	0
Healthy	89.00699	0.50431	0.12559	0	0	0	0		1.3533	0	0.50431	0.22118	0.12559	0	0.0216	0	0	0
Healthy	80.33109	2.7113	0.09109	0	0	0	0.01862		11.89373	0	2.7113	0.06968	0.09109	0	0.0218	0	0	0
Healthy	8.81216	0	0.00529	0	0	0	0		29.00896	12.99585	0	5.39605	0.00529	1.22198	0.2304	0	0	0.22335
D014607	88.19839	0.06416	0	3.76478	0	0	0		0.69887	0.11791	0.06416	0.01092	0	0	0	3.76478	0	0
Healthy	68.91287	0.09102	0.26517	0	0	0	0.16199		4.70886	0.00491	0.09102	0	0.26517	0	0.01914	0	0	0
Healthy	20.12804	0	0	1.0375	0.12372	0	0		10.20658	4.57174	0	0	0	13.0073	0.58038	1.0375	0.12372	0
Healthy	54.70265	1.05461	0.29922	0	0	0	0.14537		0.83373	0.02487	1.05461	0	0.29922	0	0.30796	0	0	0
Healthy	28.83934	0.23061	0.00556	0	0	0	0.02951		13.53684	0.38191	0.23061	0.0972	0.00556	0	0.06007	0	0	0.00111
Healthy	38.19078	2.16006	3.78655	0	0	0	0		20.13988	2.73998	2.16006	3.18989	3.78655	0	0.00777	0	0	0.0561
Healthy	81.29397	1.3901	0	0	0.01978	0	0.01432		5.08711	0	1.3901	0.25922	0	0	1.46855	0	0.01978	0.08241
Healthy	69.24328	0.06567	0.25451	0	0	0	0.15014		4.75776	0	0.06567	0	0.25451	0	0.00759	0	0	0
Healthy	68.76887	0.06423	0.0309	0	0	0	1.83113		1.0296	0.13269	0.06423	0	0.0309	0.05847	0.45795	0	0	0
Healthy	39.55514	0.91966	0	0.46187	0	0	0		39.45841	0	0.91966	0.79898	0	0.09805	0.63719	0.46187	0	0.3595
Healthy	58.38494	0	0.45707	0	0	0	0.56485		4.85705	0.44033	0	0	0.45707	0	0	0	0	0
Healthy	19.64207	0.07982	0.20182	0	0	0	0.16248		9.0824	11.19037	0.07982	4.38153	0.20182	0	0.03386	0	0	0.19699
Healthy	13.11824	10.5558	0.30039	0	0	0	0.69191		1.01254	0.02486	10.5558	0	0.30039	0	0.15544	0	0	0
D014607	80.95659	0.474	0.59171	4.57297	0.01232	0.27001	0.14437		5.02675	0.0051	0.474	0.0441	0.59171	0	0.01352	4.57297	0.01232	0
Healthy	36.85906	1.11266	0.74605	0	0	1.1831	0.30363		5.06038	3.25304	1.11266	0	0.74605	0.22484	0.60624	0	0	0.00715
Healthy	61.18569	0.75647	2.3087	0.2403	0	0	0		7.45482	0.88339	0.75647	0.36713	2.3087	0	0.04078	0.2403	0	0
Healthy	48.1458	0.71011	0.04616	0	0	0	0		39.1358	2.95144	0.71011	0.06418	0.04616	0	0.0565	0	0	0.18428
Healthy	30.32813	0	0	2.589	0	0	0.74315		6.43677	0.11271	0	0.10733	0	2.32247	0.24461	2.589	0	0
Healthy	63.75849	0	3.11276	0	0	0	0.54517		23.89813	0	0	0	3.11276	0	0.07602	0	0	0
Healthy	35.14355	0.48923	5.74877	1.11523	0	0	0.16419		15.61761	0.01034	0.48923	0.0173	5.74877	0.61693	0	1.11523	0	0
Healthy	67.71161	0.06918	0.77799	0	0	0	0		0.35796	0.29239	0.06918	0	0.77799	0	0.00129	0	0	0
Healthy	15.088	0.75057	0.07271	0	0.12329	0	0.03822		34.07471	2.32908	0.75057	0.9665	0.07271	2.47832	0.03063	0	0.12329	0.15967
Healthy	17.57972	0.31592	0	0	1.03863	0.68748	0		18.57003	2.46498	0.31592	0	0	1.2636	2.07172	0	1.03863	0.4262
Healthy	45.69977	0.44133	0.0368	0.05697	0	0	0.68415		0.65747	1.07421	0.44133	0.07088	0.0368	0	0.54003	0.05697	0	0
Healthy	79.71289	0	0.06033	0	0	0	0		8.47756	0	0	0	0.06033	0	0	0	0	0
D014607	90.6281	5.61702	0.08291	0	0.01771	0	0		0.63708	0.01694	5.61702	0.00038	0.08291	0	0	0	0.01771	0
Healthy	56.96194	0.08575	0.09105	0	0	0	0		27.67521	0	0.08575	0.07214	0.09105	0	0	0	0	0
Healthy	31.9633	0	0	0	0	0	0		2.28081	2.66432	0	0	0	0	0	0	0	0
Healthy	34.02746	12.8824	0.94112	0.00343	0	0	0.23795		6.15423	0.30783	12.8824	0.02736	0.94112	0.95618	0.46944	0.00343	0	0
Healthy	37.95172	0	0	0	0	0	0		31.88283	0	0	0	0	0	0	0	0	0
D014607	71.0709	1.43734	7.25833	0	0.20106	0.02758	0.44754		7.18384	0.01839	1.43734	0	7.25833	0	0.0188	0	0.20106	0
Healthy	39.11686	0	0.84802	0	0	0	0		40.74592	0.28247	0	0.13581	0.84802	0.42282	0.50488	0	0	0
Healthy	48.91942	1.57184	0.00263	0	0	0	0		24.1807	0.88978	1.57184	0.17814	0.00263	0	0.07431	0	0	0.02403
Healthy	24.96021	1.41592	1.01535	2.52787	0	0	0		56.28629	0.5284	1.41592	1.90487	1.01535	0	0.24573	2.52787	0	0
Healthy	23.82057	0.00891	0.02177	0	0	0	0.00573		47.72142	0.43644	0.00891	0.00714	0.02177	0	0.00359	0	0	0
Healthy	4.11668	15.69949	0.02736	0	1.34503	0	0.00319		35.33078	13.22524	15.69949	1.48453	0.02736	0	2.47708	0	1.34503	0.08193
Healthy	25.12542	0.46183	0.90539	11.3824	0	0	0		9.86027	0.40271	0.46183	0.1933	0.90539	1.22427	3.52055	11.3824	0	0.35991
Healthy	44.73574	0	0.28073	0	0	0	0.14185		4.48437	5.34817	0	0	0.28073	0	0.19751	0	0	0
Healthy	27.88975	0	0	1.86364	0	0	0		32.93119	0	0	0	0	2.86015	6.09948	1.86364	0	0
Healthy	53.28795	0	0	0	0	0	0		6.24613	0	0	0	0	0	0	0	0	0
Healthy	43.83834	0.06424	0.04496	0	0	0	0		11.46942	25.43716	0.06424	0	0.04496	0	0.44993	0	0	0.29712
Healthy	36.6236	0	1.14509	0	0	1.58555	0.04985		27.45418	0.63067	0	0	1.14509	0	0.27834	0	0	0
Healthy	29.51667	0.22203	0	2.71736	0	0.27573	0		40.95522	0.16982	0.22203	1.56736	0	0	2.24046	2.71736	0	0
Healthy	44.13978	0	0	2.56206	0	0	0		35.43431	0	0	0	0	0	1.77762	2.56206	0	0
Healthy	67.14626	1.16767	0	0	0	0	0		2.52066	0.16593	1.16767	0	0	0	0	0	0	0
Healthy	22.14392	0.01245	0.08956	3.52234	0	0	0		21.6788	0	0.01245	0.28659	0.08956	2.05034	4.26599	3.52234	0	0.00299
Healthy	89.02974	0.35884	0.08192	0	0	0	0		1.06159	0	0.35884	0.23984	0.08192	0	0.0329	0	0	0
Healthy	57.36305	0.16451	0.08956	0	0	0	0.0863		6.13728	11.92586	0.16451	0.2488	0.08956	0.19165	0.00981	0	0	0
Healthy	42.89325	0	0.13231	0	0	0	0.02729		1.26694	0	0	0.02661	0.13231	0	0	0	0	0
Healthy	13.55201	0.01303	0.27376	0	0	0	0		33.8383	2.26875	0.01303	5.24658	0.27376	0	0.1098	0	0	0.14282
Healthy	73.37573	0.00608	0	0	0.6208	0	0		10.41085	8.22406	0.00608	0.16936	0	0	1.43219	0	0.6208	0.13293
Healthy	0.44219	80.24172	0.01465	0	8.12862	0	0		4.29397	0.02187	80.24172	2.08144	0.01465	0	0.56367	0	8.12862	0.0106
Healthy	67.1886	0.95903	0	0	0	0	0		2.32638	0.18435	0.95903	0	0	0	0	0	0	0
Healthy	6.30409	0.01684	0.04409	10.17461	0	0	0.21362		54.15019	2.20423	0.01684	0	0.04409	3.55074	0.9304	10.17461	0	0.00744
Healthy	43.03852	0	0.0823	0	0	0	0.08082		1.07416	0	0	0.02263	0.0823	0	0	0	0	0
Healthy	58.66894	3.22162	0.0795	2.31983	0	0	0		25.94487	0	3.22162	0	0.0795	0	1.52302	2.31983	0	0.24166
Healthy	61.47377	0	0.00619	2.31731	0	0	0.00272		16.86365	0.13589	0	0	0.00619	0	1.326	2.31731	0	0
Healthy	29.21217	0.05604	0	0	0	0	0		34.48028	3.52835	0.05604	0.16685	0	0	0.00285	0	0	0
Healthy	61.70927	0.12055	5.06943	0	0	0	0.15114		21.36465	0	0.12055	0.08637	5.06943	0	0.02901	0	0	0
Healthy	31.07635	2.72423	0	0	0	0	0		35.78451	0	2.72423	2.78531	0	7.62638	0	0	0	0.25611
Healthy	47.94033	1.58131	0.04325	0	0	0	0		0.69045	6.03095	1.58131	0	0.04325	0	0	0	0	0
Healthy	61.63656	0.07898	5.1546	0	0	0	0.17345		21.17164	0	0.07898	0.0692	5.1546	0	0.02779	0	0	0
Healthy	66.8709	11.9205	0.16571	0	0	0	0.02461		2.02647	0.02548	11.9205	0.21068	0.16571	0	0	0	0	0
Healthy	66.49723	0	0.11366	0.9397	0	0	0.3594		3.04587	0.12434	0	0.05335	0.11366	0	0.03326	0.9397	0	0
Healthy	39.41183	0.01278	0	0	0	0	0.07114		15.30326	0.37163	0.01278	0.2814	0	5.89659	1.78566	0	0	0
Healthy	64.90851	0.20185	1.15726	0	0	0.27092	0		4.09874	3.38478	0.20185	1.3252	1.15726	0	1.94186	0	0	1.06211
Healthy	84.04108	0.46573	0.18359	0	0	0	0.03384		7.52963	0	0.46573	0.08306	0.18359	0	0	0	0	0
Healthy	60.2553	0.81982	2.28897	0.30373	0	0	0		7.61375	0.87124	0.81982	0.39768	2.28897	0	0.06075	0.30373	0	0
Healthy	60.50044	0.79012	2.26882	0.28589	0	0	0		7.49396	0.84445	0.79012	0.38591	2.26882	0	0.06965	0.28589	0	0
Healthy	89.16869	0.4473	0.14622	0	0	0	0		1.08958	0	0.4473	0.20897	0.14622	0	0.01682	0	0	0
Healthy	33.15004	0.08024	0.0925	1.94594	0	0.36358	0.01118		22.8234	0.919	0.08024	0.94349	0.0925	0.40432	12.52102	1.94594	0	0.23346
Healthy	69.11451	0.08352	5.97678	0	0	0	0		2.55862	0	0.08352	0	5.97678	0	0.00996	0	0	0
Healthy	76.8239	0.09462	0.2899	0	0	0	0.09047		3.01168	0.61629	0.09462	0	0.2899	0	0.12365	0	0	0
Healthy	23.72927	2.06972	0.29866	0	0	0	0.09357		27.94032	0.17424	2.06972	0	0.29866	0.41649	0.5014	0	0	0.00929
Healthy	62.9329	0	0.04115	0	0	0	0		3.89494	4.18816	0	0	0.04115	0	0	0	0	0
D014607	88.85309	0.92173	0	0	0.02581	0	0		3.62809	0.34832	0.92173	0	0	0	0	0	0.02581	0
Healthy	83.41755	0	0.07548	0	0	0	0.40487		1.25835	3.54603	0	0	0.07548	0.5919	0	0	0	0
Healthy	74.141	6.2715	0	0	0	0	0		0.76425	13.04645	6.2715	0	0	0	0.56914	0	0	0
Healthy	47.64964	0.01526	0.0299	0	0	0	0.35894		30.75719	0	0.01526	0.02863	0.0299	0	2.64251	0	0	0.01959
Healthy	65.77742	0.0104	0	0	0	0	0.03142		1.59056	0	0.0104	0	0	0	0	0	0	0
Healthy	29.84917	0.00108	0	0	0	0	0.05241		0	46.6181	0.00108	0.23366	0	0	0	0	0	0
Healthy	68.38871	0.05435	0.0289	0	0	0	0.05304		8.6618	1.36269	0.05435	0.02302	0.0289	0.00654	0	0	0	0
Healthy	75.37543	0	0.53548	0	0	0	0		1.24535	0.00293	0	0	0.53548	0	0	0	0	0
Healthy	73.85597	2.49414	0	0	0.18697	0	0		4.48158	0.22693	2.49414	0.52928	0	0	0.11983	0	0.18697	0.02774
Healthy	40.92134	0	9.09862	0	0	0.73438	0.32671		12.81367	0.17828	0	0.01238	9.09862	0	0	0	0	0
Healthy	83.43173	0.18458	0	0	0.02139	0.06501	0.01141		8.5911	0.00061	0.18458	0.02904	0	0	0.01227	0	0.02139	0.04244
Healthy	82.9544	0	0	0	0	0	0		6.76244	0	0	0	0	0	0	0	0	0
Healthy	53.46851	0	0.28494	0	0.04883	0	0.02804		4.1337	0.46194	0	0.24412	0.28494	0	0	0	0.04883	0
Healthy	65.87399	0.2711	0.2188	0	0	0	0.02561		6.15344	0.07333	0.2711	0.30757	0.2188	0	0.11142	0	0	0
Healthy	52.20464	1.53808	0.07179	0	0	0	0		15.70621	2.80974	1.53808	0	0.07179	0	0.56261	0	0	0.59943
Healthy	58.04829	0.00165	0	0.27964	0	0.0605	0.02508		31.19471	0.03123	0.00165	0.05541	0	0.09682	0.73993	0.27964	0	0
D014607	14.59782	0.05744	0.02858	0.00031	0.06119	0	0.00544		2.65281	0.02997	0.05744	0.00301	0.02858	0	0.05527	0.00031	0.06119	0.00351
Healthy	81.03647	0	0.69371	0	0	0	0.00918		1.72693	1.08158	0	0	0.69371	0	0	0	0	0
Healthy	22.76854	0.17803	0	0.94115	0.20067	0	0		35.57478	0.39572	0.17803	0.40862	0	0.13061	0	0.94115	0.20067	0
Healthy	63.67189	0	0.21224	0	0	0	0.05373		14.52978	1.05015	0	0	0.21224	0	0.05984	0	0	0
Healthy	32.45539	0.20818	0	0	0	0	0		14.0252	8.50732	0.20818	5.56678	0	1.75451	0	0	0	0
Healthy	50.17658	0.15254	0.04823	0	0	0	0.95239		0.47101	1.68037	0.15254	0	0.04823	0.00361	0.01167	0	0	0
Healthy	35.14529	1.97125	0	0	0	0	0		0	59.86669	1.97125	1.23744	0	0	0.00085	0	0	0
Healthy	43.17852	0.98853	0.03288	0	0	0	0		16.43176	21.3703	0.98853	0	0.03288	0	0.40115	0	0	0.55471
Healthy	31.70153	0	0	5.39228	0	0	0		23.68552	0	0	0.04265	0	0.63831	0.58071	5.39228	0	0.09059
Healthy	64.13049	0.13726	1.36581	0	0	0	0.1931		6.58279	0.58918	0.13726	0	1.36581	0.1733	0.01182	0	0	0
Healthy	65.85601	2.85407	1.25638	0	0	0	0		13.37009	0.4548	2.85407	0.22179	1.25638	0	0	0	0	0
Healthy	63.34083	0	3.0744	0	0	0.05401	0		9.25895	0	0	0.0635	3.0744	0	0	0	0	0
Healthy	27.06895	0.07933	1.99097	0	0	0	0.0294		22.291	0.76814	0.07933	0.04534	1.99097	0.01909	0.06755	0	0	0.01894
Healthy	56.66584	0	0	0	0	0	0		14.16528	0	0	0	0	0	0	0	0	0
Healthy	18.57555	0	4.02367	0	0	0	0		1.26577	13.24007	0	0	4.02367	0	0	0	0	0
Healthy	69.15922	0.09083	5.88798	0	0	0	0		2.63256	0	0.09083	0.03157	5.88798	0	0.02232	0	0	0
Healthy	31.84757	0.21026	0.00163	0.15457	0	1.10582	0		30.84699	0.0169	0.21026	0.09245	0.00163	0.86895	1.8316	0.15457	0	0.26833
Healthy	43.49427	0.00648	0.03078	0	0	0	0		18.20647	2.52118	0.00648	0.37308	0.03078	0	0.03859	0	0	0.0095
Healthy	70.27434	0	6.00802	0	0	0	0		5.15164	0.23247	0	0.56081	6.00802	0	0	0	0	0
Healthy	27.0824	0.02034	0.2487	0	0	0	0.04167		5.51069	0.22773	0.02034	0.00094	0.2487	0	0.06691	0	0	0.00751
Healthy	67.71683	0.69465	0.0299	0.02539	0	0	0.40776		0.34193	0.36264	0.69465	0.06652	0.0299	0	0.31929	0.02539	0	0
Healthy	29.7427	5.9115	0.00675	1.05239	0	0	0.62947		4.37022	0	5.9115	0.17348	0.00675	0.57294	0.05774	1.05239	0	0
Healthy	6.72067	1.33955	0	0	0.17619	0	0		61.05005	3.77721	1.33955	3.42364	0	0	0.01475	0	0.17619	0.39836
Healthy	19.23371	0	0	1.71623	0	0	0		18.14503	3.10268	0	0.51703	0	0	10.9511	1.71623	0	0
Healthy	66.94232	12.1701	0.18174	0	0	0	0.03557		1.77582	0.07278	12.1701	0.20469	0.18174	0	0	0	0	0
Healthy	49.33802	0.07515	2.89315	0	0	0	0		11.26032	1.89145	0.07515	2.50399	2.89315	0	0.14045	0	0	0.05296
Healthy	52.93177	3.49478	0	0	0.03005	0.25649	0		18.84008	0.03396	3.49478	0.01789	0	0	0	0	0.03005	0.03703
Healthy	40.48441	0	1.87815	0	0	1.09294	0		28.55732	0	0	0	1.87815	0	0.06762	0	0	0
Healthy	50.10864	0	0.06025	0	0	0	0		13.07055	0	0	0	0.06025	0	0	0	0	0
Healthy	59.25281	0.0202	0.49439	0	0	0	0		28.24354	0.02827	0.0202	0.00496	0.49439	0	0	0	0	0
Healthy	31.60861	0	2.41617	0	0	0	0		11.27248	1.03685	0	0	2.41617	0	0	0	0	0
Healthy	29.14461	0.38517	0.02987	0	0	0	0.06844		31.70543	0.91966	0.38517	0.12763	0.02987	0	0.04715	0	0	0
Healthy	40.54797	2.2516	5.68858	0.92974	0.00971	0	0		28.57213	0.2823	2.2516	0.37432	5.68858	0	0.03328	0.92974	0.00971	0
Healthy	40.86562	2.16802	1.14338	0.17736	0	0	0.42389		27.47777	0.73194	2.16802	1.63464	1.14338	0.7659	3.72433	0.17736	0	0.32484
Healthy	48.47819	1.00009	0.17981	0	1.50149	0	0.07023		13.7737	0.03966	1.00009	5.21074	0.17981	0.04704	0.70477	0	1.50149	0.0032
Healthy	74.46897	0.92053	0.00631	0	0.34705	0.7988	0		5.75014	0.00052	0.92053	0.16607	0.00631	0	0.31104	0	0.34705	0
Healthy	38.99765	31.3908	0.58919	0	0	0	0		17.83848	0.04259	31.3908	0.00891	0.58919	0	0.14322	0	0	0
Healthy	77.48577	0	0.29373	0	0.02297	0	0		11.19042	0.38547	0	0.07474	0.29373	0	0	0	0.02297	0
Healthy	64.82857	0	0.0154	0	0	0	0.02014		14.25353	0	0	0.00411	0.0154	0	0.05301	0	0	0
Healthy	39.52349	0.35025	0.36323	0	0.05674	0	0.10738		32.53599	0.11048	0.35025	0	0.36323	1.61162	0.14449	0	0.05674	0
Healthy	77.14435	0.11155	0.22577	0	0	0	0.09146		3.00749	0.65262	0.11155	0	0.22577	0	0.13937	0	0	0
Healthy	20.92223	0	0	3.42927	0	0	0		18.54068	20.2909	0	0	0	0	0	3.42927	0	0
Healthy	47.2267	0	8.24337	0	0	0.7697	0		18.62407	0.39927	0	0.32709	8.24337	0	0	0	0	0.28424
Healthy	49.48986	0.68097	0.00304	0	0.02118	0.01807	0.37974		14.48304	3.07529	0.68097	0.0651	0.00304	0	0.04603	0	0.02118	0.00968
Healthy	36.04442	0.02005	0.06841	0	0	0	0.12312		40.61396	0.02074	0.02005	0.01704	0.06841	0.01598	0.04956	0	0	0.24526
Healthy	37.97892	0.55821	0.00015	0	1.12625	0	0.02483		9.93341	0.00779	0.55821	0.00318	0.00015	0	3.02379	0	1.12625	0
Healthy	79.58345	3.33224	0.08977	0	0	0	0.0441		12.10456	0	3.33224	0.06078	0.08977	0	0	0	0	0
Healthy	86.67319	1.60419	0.10532	0	0	0	0.11684		3.58003	0.19003	1.60419	0.0933	0.10532	0	0.04027	0	0	0
Healthy	40.81851	2.15948	5.86788	0.87301	0	0	0		28.68756	0.2857	2.15948	0.33411	5.86788	0	0.03855	0.87301	0	0
Healthy	1.84925	19.26871	0	0	0.85652	0	0		27.54936	26.73796	19.26871	0.54497	0	0	0	0	0.85652	0
Healthy	60.31232	0.15204	0.1691	0	0	0	0.28198		4.69588	3.8008	0.15204	0.12421	0.1691	0.91062	0	0	0	0
Healthy	77.53816	0.03218	0	0.07567	0	0.0131	1.5782		3.72533	0	0.03218	0	0	0.12031	0.25323	0.07567	0	0
Healthy	40.78636	0.25576	2.02905	0	0	0	0.05789		7.87316	16.47407	0.25576	0.17252	2.02905	0	0.09031	0	0	0.01363
Healthy	46.83901	2.03012	6.05602	3.44399	0	0	0		20.22245	0.86124	2.03012	0.64001	6.05602	0	0.0057	3.44399	0	0
Healthy	46.65057	0.0542	2.5475	0	0.01336	0.01419	0.00125		8.68596	2.39429	0.0542	0.37533	2.5475	0	0.47012	0	0.01336	0
Healthy	18.81556	17.2665	0	1.40121	1.15036	0	0		6.25422	20.98183	17.2665	0.0724	0	0.05877	1.87534	1.40121	1.15036	0
Healthy	33.45657	0.3121	0.00244	0	0	0	0		37.00175	0.30933	0.3121	0	0.00244	0	0	0	0	0
Healthy	59.11193	0.79851	1.29585	4.49462	0	0	0.22206		14.55765	0.02447	0.79851	0.03336	1.29585	0	0.33816	4.49462	0	0.00536
D014607	53.75928	1.68782	1.82069	0	0.21523	0	0.23642		3.36934	0.07817	1.68782	0.00822	1.82069	0	0.01842	0	0.21523	0
Healthy	16.04387	0.32158	0.01267	0	0	0	0.07945		24.91088	26.02174	0.32158	0.25409	0.01267	0	0	0	0	0
Healthy	27.20997	0.10318	0	0.01425	0	0	0.66603		1.34389	1.30195	0.10318	0.29871	0	0	0.8151	0.01425	0	0
Healthy	21.98073	9.22203	0	0.18431	0	0	0		25.97651	1.1643	9.22203	2.12798	0	0	0	0.18431	0	0
Healthy	53.88701	1.0624	0.32502	0	0	0	0.12384		0.7833	0.03577	1.0624	0	0.32502	0	0.32579	0	0	0
Healthy	56.1964	3.29583	0	0	0.00471	0	0		24.03998	2.27382	3.29583	0.71998	0	0	0.21002	0	0.00471	0.5997
Healthy	13.52345	10.3544	0.28124	0	0	0	0.69877		0.41165	0.01026	10.3544	0.00185	0.28124	0	0.14981	0	0	0
Healthy	67.47754	0.3481	0.00279	0	0	0	0		13.61368	0.79401	0.3481	0	0.00279	0.04021	0.03778	0	0	0
Healthy	74.4461	0.0099	6.12487	0	0	0	0.17714		3.50474	0.49621	0.0099	0.01542	6.12487	0	0.07712	0	0	0
Healthy	85.92451	1.46955	0.09536	0	0	0	0.15972		3.23799	0.23535	1.46955	0.07654	0.09536	0	0.03983	0	0	0
D014607	75.2878	0.25762	0.64967	0	0	0	0.17026		1.21609	0.01594	0.25762	0.00612	0.64967	0	0.19323	0	0	0
Healthy	39.96788	0.47781	0	0.0051	0	0	0		12.80241	11.5772	0.47781	0	0	0	1.12635	0.0051	0	0
Healthy	84.53457	0.09477	0.30524	0	0.29239	0	0.06024		3.1049	1.18753	0.09477	0	0.30524	0	0.03828	0	0.29239	0
Healthy	40.4931	4.06422	0	0	0	0	0		2.38077	3.82204	4.06422	0.30473	0	0	0.06355	0	0	0.59479
Healthy	37.61604	0.03633	0.13296	0	0	0	0.00207		28.02608	0.16373	0.03633	2.37795	0.13296	0.0425	0.1416	0	0	0.26551
Healthy	88.70008	0.52504	0.13412	0	0	0	0.00376		1.21727	0	0.52504	0.20895	0.13412	0	0.0271	0	0	0
Healthy	85.02589	1.29633	0	0	0.1378	0	0		9.98731	0	1.29633	0	0	0	0	0	0.1378	0
Healthy	33.15861	0.1119	5.06789	0.92775	0	0	0.04153		12.64003	0	0.1119	0	5.06789	0.60919	0	0.92775	0	0
