group	Lachnospiraceae	Ruminococcaceae	Acutalibacteraceae	Bifidobacteriaceae	Akkermansiaceae	Methanobacteriaceae	Coriobacteriaceae	Streptococcaceae	Peptostreptococcaceae	Erysipelatoclostridiaceae	Bacteroidaceae	Lachnospiraceae	Enterobacteriaceae	Burkholderiaceae	Methanobacteriaceae	Streptococcaceae	Marinifilaceae	Acidaminococcaceae	Erysipelotrichaceae	Lactobacillaceae
Healthy	14.42428	2.97687	1.85417	48.15463	0.10415	0	0.05506	0	0.27073	0	21.576	14.42428	0	0.02229	0	0	0	0	0.36968	0
Healthy	5.39964	3.05558	0.9618	0.93521	0	0.02974	0.18736	0.06023	0.00309	0.29381	73.56223	5.39964	0	0.00183	0.02974	0.06023	0.1843	0.98727	0.21925	0.51669
Healthy	6.29012	4.24697	1.30782	12.22365	0	0.21171	1.30766	0.23457	0	0	34.19091	6.29012	0.13571	0.11068	0.21171	0.23457	0.95971	0	0	0
Healthy	22.69134	1.99344	6.48668	11.62754	0	1.50083	1.35894	18.75969	0	4.00418	7.21475	22.69134	1.84722	0.07881	1.50083	18.75969	0.43344	0	0.01442	0.0474
Healthy	2.339	3.98891	0.03811	0	2.07107	0	0	0	0	0	64.46856	2.339	0.01353	0.64158	0	0	1.23634	0	0	0
Healthy	0.42832	3.87296	2.08183	0.03206	43.6221	0	1.35637	0.00366	0	0	9.12913	0.42832	10.3308	0.25675	0	0.00366	0	0	0.16201	0
Healthy	21.35161	8.72657	0	0.41184	0.04016	0.43319	1.50464	0.11042	0.02115	0	53.84078	21.35161	0.01593	0.29779	0.43319	0.11042	0.28046	0	0.00695	0.00763
Healthy	16.88787	1.6927	0.68255	8.72592	0	0	0.90464	0	0.03708	0	26.19544	16.88787	0.51141	0.04696	0	0	0.65144	0	0.05933	0
Healthy	1.03836	0	0	44.10689	0	0	0	0.06012	0	0	1.65245	1.03836	4.21972	0	0	0.06012	0	0	0	0
Healthy	14.69681	12.4301	2.50993	3.93356	0	0	0.34919	0.16944	0.10644	0.01129	51.08237	14.69681	0.03409	0.0057	0	0.16944	0	0	0.00905	0
D015179	19.44693	0.23525	0.14508	26.23078	0.05627	0	0	0.31014	0	0.0548	13.89586	19.44693	6.27965	0.03003	0	0.31014	0	0	0.61005	0.89605
Healthy	15.00259	1.26714	0	0.99718	0	0	0.23865	0	0	0	50.81992	15.00259	0	0.19026	0	0	0	0	0.04754	0
Healthy	1.79232	1.79297	0.15772	0.28501	0	0	0	0	0	0	52.71069	1.79232	0.01989	0.15182	0	0	0.63421	0	0.00652	0
Healthy	0	0.0022	0	0	0	0	0	0.39184	0	0	0	0	49.26578	0	0	0.39184	0	0	0.00025	0
D015179	6.71816	1.87429	6.04708	0	0	0	2.94183	0.40989	0	0	56.12357	6.71816	0	0	0	0.40989	0	1.45487	0	0
Healthy	29.08377	6.33406	2.69843	0.29408	0.73463	0	0	0.3738	0	0	25.06325	29.08377	0	5.85099	0	0.3738	0	0.86167	0.03571	0
Healthy	25.55803	5.78035	0.67312	0.21872	0	0	0.3247	0.02477	0	0	47.67922	25.55803	0	1.59345	0	0.02477	0.67883	0	0.00141	0.0102
Healthy	33.2167	7.28723	12.14149	0.00793	0	0	0	0.92842	0.05597	0.0411	18.60343	33.2167	0.04118	0.04896	0	0.92842	0.33728	0	0.01987	0.20913
Healthy	49.34158	16.04318	4.78068	1.06953	2.16678	0.25813	0.73292	0.00131	0	0	2.76281	49.34158	5.47553	0.00495	0.25813	0.00131	0	0	0.00618	0
Healthy	4.87509	2.12451	0	0.19523	0	0	1.00574	0.05147	0	0	56.83234	4.87509	0	0.05153	0	0.05147	1.58678	0	0.0925	0.17411
Healthy	11.13721	1.34171	0.00277	0.96505	2.27514	0	0.15393	0.26431	0	0.33153	26.2682	11.13721	0.0696	0.61266	0	0.26431	0.43845	2.73263	0.00903	0
Healthy	13.61761	6.18379	9.03819	1.55124	0.02291	0.40327	0.74835	0.3103	0	0	43.99404	13.61761	0	0.36846	0.40327	0.3103	0.49958	0	0.01864	0.29096
Healthy	16.44663	13.12383	4.90579	1.00859	0.74961	0.54533	0.37409	0.0536	0	0	13.78191	16.44663	0.61488	2.6331	0.54533	0.0536	1.10824	0	0.03064	0
Healthy	19.53862	3.81468	0	0.10007	0.0255	0	1.18426	0	0	0	30.37305	19.53862	0.0622	5.70747	0	0	0	0	0	0
Healthy	20.8435	3.80926	3.75253	2.23103	0.3222	0.22578	0.10077	0.37811	0.44264	0	17.44343	20.8435	0	0.6827	0.22578	0.37811	1.36426	4.65139	0.02433	0
Healthy	13.94631	17.24253	3.65948	4.49403	0	0	4.34267	0.0414	0	0	24.59073	13.94631	0.16405	0.63784	0	0.0414	1.46932	0	0.14891	0
Healthy	40.02933	4.93276	0.27094	12.78611	0.99688	0	0.91761	0.43783	0	2.08825	11.50852	40.02933	0	0	0	0.43783	0.22232	0	0.00634	0.38049
Healthy	1.09131	0.82756	0.41626	0	0	0	0.1432	0.22329	0	0	85.69332	1.09131	0.39666	0.11553	0	0.22329	0	0	0.02959	0
Healthy	14.35058	11.88654	7.51381	4.10718	0.16411	0	0.81184	0.23123	0	0	17.62151	14.35058	0.1196	0.00158	0	0.23123	0.52626	0.03485	0.01847	0.04519
Healthy	30.03758	5.21961	5.03789	14.0219	0	0	0.25661	0.049	1.10438	0	24.21226	30.03758	0	0.0211	0	0.049	0	0	0.88529	0
Healthy	33.76538	3.09866	2.95531	0	0	0	0	0	0	0	43.37246	33.76538	0	0	0	0	0	0	0	0
Healthy	8.94768	5.34519	0.63586	1.4783	0.56894	0	0.40797	0.01102	0	0	47.1111	8.94768	0.05754	0.0605	0	0.01102	1.73913	0	0	0
Healthy	18.65454	3.88079	0.36101	0	0	0	0.09112	0.0023	0	0	19.49671	18.65454	0	1.10329	0	0.0023	0	0	0.08013	0
D015179	5.40151	34.69635	0.44201	2.19822	2.2445	0	0.18303	0	0	0	14.60079	5.40151	0.76663	0.06114	0	0	0	0	0	0
Healthy	18.33458	3.87256	3.72815	13.13237	0	0	0.22486	0	0.40486	0	37.65838	18.33458	0	0.04549	0	0	0	0	0.91872	0
D015179	26.8328	15.06428	1.27261	1.31788	0	0	0.10148	0.0696	0	0	27.5822	26.8328	0	2.54368	0	0.0696	0.35599	0	0.00504	0
Healthy	1.22203	1.59399	0	0.10513	0	0	0	0	0	0	62.4369	1.22203	0	0.21142	0	0	0.49005	0	0	0
D015179	6.14931	1.20755	6.48529	1.27291	0.70157	14.43237	0.42096	0.4612	2.65304	2.71855	26.22136	6.14931	0.58388	0.00429	14.43237	0.4612	1.24687	0	1.37374	0
D015179	16.63781	6.21668	3.87641	2.20841	0	0	1.82459	0.06869	0.00243	2.07111	50.14388	16.63781	0	0	0	0.06869	0	4.013	0	0.00685
Healthy	26.81154	4.90912	0.34141	0.77182	0.02522	0.69133	0.41238	1.70035	0.31984	1.78476	31.79682	26.81154	0	1.31333	0.69133	1.70035	0.88448	0.17947	1.76718	0.00335
Healthy	12.73964	1.42446	0	0	0	0	0	0	0	0	30.81284	12.73964	0	0	0	0	0	0	0.45878	0
Healthy	23.54919	14.74545	0.00444	0.22033	0	0	0.35485	0.30099	0.06505	0	22.38077	23.54919	0.18553	1.29386	0	0.30099	4.4865	1.21104	0.02683	1.15969
Healthy	25.63868	3.00537	3.25418	1.69266	0	0	0	0.02702	0.41019	0	38.63177	25.63868	0	0	0	0.02702	1.14465	0	0.22715	0
Healthy	5.70673	3.2092	1.07274	4.05775	0.10494	0.04923	0	0	0	0	46.84431	5.70673	0.04034	0.22551	0.04923	0	0.73762	0	0	0
Healthy	35.05321	5.25451	3.7304	1.06767	0	0	0.14913	0.02403	0.50127	0	35.33586	35.05321	0	0	0	0.02403	0	0	0.39596	0
Healthy	1.85527	0.05302	0.20544	0	0.08559	0	0	3.09701	0	0	74.40552	1.85527	0.52061	0.70493	0	3.09701	0	0	0.03701	0.07221
Healthy	57.2241	2.62529	0.03428	0.04122	0.0389	0	0.07683	0.01576	0	0.3517	15.7877	57.2241	0	0.19829	0	0.01576	1.31144	0	0.73724	0
Healthy	3.80017	2.22476	0	0	0	0.08192	0.59524	0	0	0.12656	59.7033	3.80017	0	0	0.08192	0	0.83224	0.10119	0.13448	0
Healthy	4.72463	3.71542	0.84959	3.58131	0.67933	0.96826	0	0.08802	0	0	33.89402	4.72463	0.15114	0.077	0.96826	0.08802	1.35692	0	0	0
Healthy	23.70846	2.94629	0.86039	3.65156	0.36124	0	0.16287	0	0	0	20.37483	23.70846	0	3.99534	0	0	1.83461	0.07373	0	0
Healthy	19.83909	0.54185	0	0.31324	0	17.7248	0.40511	0.91045	0	0	27.16178	19.83909	0.03791	0.01888	17.7248	0.91045	1.69682	0	0.45784	2.94371
Healthy	0.23636	0	0	10.19564	0	0	2.54392	0.02274	0	0	69.02083	0.23636	2.38378	3.39368	0	0.02274	0	0	0	0.00388
Healthy	0.59222	3.41093	2.17726	1.11801	0.17425	0	0.65937	0.07651	0	0	15.74006	0.59222	0.43329	0.04461	0	0.07651	0.57697	0.07024	0.51299	0
Healthy	15.16794	12.9387	0.00911	0	0	0	0	0.11362	0.0172	0	51.65233	15.16794	0.65837	0	0	0.11362	0.60895	0	0.00067	0.00368
Healthy	43.6865	3.00932	0	0	3.24794	0	0	0	0	0	36.4854	43.6865	0	0	0	0	0	0	0	0
Healthy	1.09473	4.0205	0.92801	0.1373	0	0.03794	0.14466	0	0	0.54823	54.43294	1.09473	0	0.0251	0.03794	0	1.33911	0	0	0
D015179	43.46249	2.49764	0.63897	9.56468	3.062	2.46959	3.83339	0.40313	0	0	0.25954	43.46249	0	0	2.46959	0.40313	0	0	0	0.40241
Healthy	1.90392	4.40652	2.1045	0.02639	0	0	0	0.0328	0	0	33.69929	1.90392	0.27282	0.01161	0	0.0328	2.10686	0	0	0
Healthy	21.51756	0.54462	0.01898	0.02917	0	1.74148	0	0.56002	0	0	46.44192	21.51756	0	0.11509	1.74148	0.56002	1.09701	0	0.12478	0
Healthy	9.07842	5.46058	25.9733	0	3.06928	0.71973	0	0	0	0	30.82553	9.07842	0.16371	4.92237	0.71973	0	1.15095	0.66756	0	0
Healthy	20.68396	7.96107	6.35591	1.16988	0	0	0.25695	0.00567	0.17748	0	44.82155	20.68396	0.03841	0.00173	0	0.00567	1.02509	0	0.00314	0
Healthy	1.54595	1.51819	0.16047	0.30254	0	0	0	0	0	0	53.53316	1.54595	0.05515	0.11607	0	0	0.57524	0	0.0293	0
Healthy	20.83921	3.85801	5.3449	2.79033	0.73937	0.47677	0.48545	2.52437	0.06193	0	27.61249	20.83921	0	0.01878	0.47677	2.52437	1.41757	0	0.25674	0
Healthy	5.43684	8.29701	0	20.75357	1.95313	0.20668	0.46787	0.21917	0	0	9.73836	5.43684	18.9314	0	0.20668	0.21917	0	1.1419	1.64828	0
Healthy	51.18446	1.59517	4.32689	0	0	4.29497	0	0.22984	0	0	10.17322	51.18446	0	0	4.29497	0.22984	0	0	0	0
Healthy	0.86435	0.00271	0	32.37298	0	0	0.19068	0.15682	0	0	26.21703	0.86435	0.4053	3.25229	0	0.15682	0	0.92422	0	0.26961
Healthy	2.15417	5.74151	0.69714	18.70146	1.45742	0.18226	5.05469	0.02849	0	0	5.19981	2.15417	7.17517	0.01101	0.18226	0.02849	0.51002	0.24305	0.04507	0
Healthy	23.26323	18.2614	24.4064	0	0	0	1.15406	0.60005	0	0	5.74425	23.26323	0	0.30624	0	0.60005	0	0	0	0
Healthy	0.70692	1.26039	0	0.00516	0.50237	0	0	0	0	0	92.82643	0.70692	4.5631	0	0	0	0	0	0	0
Healthy	46.05002	16.52232	1.95263	0.70569	0	0	0	0.00628	0	0	29.6338	46.05002	0.20136	0	0	0.00628	0	0.83065	0.00317	0
Healthy	18.62911	0.21778	0	0	0.13691	0	0	0	0	0	64.41297	18.62911	0	0	0	0	0	0	0	0
Healthy	13.31925	0	0	0	0	0	0	0	0	0	29.13183	13.31925	0	2.63057	0	0	0	0	0	0
Healthy	13.67586	2.99053	0.09061	1.58575	1.40718	0	0.51006	0.36213	0.94962	0	40.95881	13.67586	0.03762	0.41724	0	0.36213	0.30034	1.83817	0.08684	0.02536
Healthy	48.28534	19.0253	6.57108	0.60464	0	0	0.07318	0	0	0	17.01302	48.28534	0	0	0	0	0	0	0	0
Healthy	27.02897	19.9766	0.01175	0.34286	0.12523	0	0	1.13039	0	0	32.995	27.02897	0	0.04559	0	1.13039	0	0	0	0
Healthy	88.92571	0	0	0	0	0	0	0	0	0	0.1469	88.92571	1.10269	0	0	0	0	0	0	0
Healthy	6.25679	9.77283	2.18142	0.51825	4.89223	0	0.01808	0.37055	0.08103	0	60.77977	6.25679	0.0622	0.02741	0	0.37055	0.41275	0	0.16366	0
Healthy	4.46101	0.78489	0.80798	2.44263	0	0	2.48214	0.00316	0.17471	0.02086	50.45052	4.46101	0.2265	0	0	0.00316	0	0	0.00911	0
Healthy	33.83136	1.3603	6.90994	0.08801	0.38723	0.01759	0.12933	0.19994	0.10301	0	31.72464	33.83136	0.10681	0.06969	0.01759	0.19994	0.93374	0	0.05516	0.00253
D015179	3.6309	1.4164	18.05002	2.78472	2.73911	0	1.0748	0.05483	0.05493	0.02237	31.92829	3.6309	0.041	0.03574	0	0.05483	0.38853	0	0.04182	0
Healthy	8.11803	2.05383	0	0.09478	0	0	0.28315	0	0	0	66.69143	8.11803	0	6.19734	0	0	0	0	0	0
Healthy	8.68959	7.92061	0	0	0	0	0.21745	0	0	0	49.02143	8.68959	0	11.5958	0	0	2.03432	0	0	0
Healthy	1.64731	1.74887	0.14453	0.27986	0	0	0	0	0	0	53.11765	1.64731	0	0.09351	0	0	0.60764	0	0.03662	0
Healthy	36.15988	2.51798	0.5629	13.89042	0	0	0	1.49651	0.09601	0.55418	3.31148	36.15988	15.65505	0.01481	0	1.49651	0	0	0.05948	0.00695
D015179	21.75743	7.73707	9.41913	1.46545	0	0	0.3458	0	0	0	25.10643	21.75743	1.42952	0	0	0	0	0	0	0
Healthy	10.82556	13.81379	0.16257	1.87287	1.36762	0	0.20138	0	0	0	34.64729	10.82556	0.11981	0.60566	0	0	0	0	0.13084	0
Healthy	8.65986	4.47686	0	0.00991	0.35252	0	0.04481	0.00992	0.04809	0	65.33563	8.65986	0.42813	0.10507	0	0.00992	0.50134	0	0.0889	0
Healthy	0	0	16.7347	0	0	0	0	0	0	0	42.36939	0	0	0	0	0	0	0	0	0
Healthy	7.28514	3.77684	7.51282	2.70066	4.06453	0.62709	0.21475	0.00647	0.10503	1.04435	28.99176	7.28514	0.51111	0.7203	0.62709	0.00647	2.04826	0	0.41384	0
Healthy	34.26825	4.37193	7.50368	3.38494	0	0	0	0.06365	0.0045	0	26.77527	34.26825	0.0281	0	0	0.06365	0.65416	0	0.00554	0.14398
Healthy	23.40528	3.87043	0.24196	0	0	0	0.05956	0	0	0	31.85935	23.40528	0	3.05771	0	0	0.83978	0	0.07194	0
D015179	3.49361	0.70621	0.07067	0	1.77298	0	0	0.01004	0.02062	0.22392	62.45767	3.49361	0.00223	0.07285	0	0.01004	0.50873	0.07628	0.17403	0
Healthy	14.74145	9.25448	2.97579	3.32371	2.20768	3.53361	1.01863	0.90395	3.26251	0	18.2049	14.74145	0.09159	0.27565	3.53361	0.90395	0.92797	0	2.31411	0
Healthy	24.40636	1.8282	1.8084	0	0	0.57347	0.01574	0.03662	0	0	46.47243	24.40636	0.02716	0.41298	0.57347	0.03662	1.00325	0	3.75483	0
Healthy	5.55919	6.17915	1.43065	0.95223	0	0	0.08915	1.05819	0	0	62.40273	5.55919	0.00745	0.13271	0	1.05819	0.76581	0	0	3.3604
Healthy	0.50806	1.69575	0	0	0	0	0	0	0	0	83.16078	0.50806	0	0	0	0	0	0	0	0
Healthy	27.73996	12.18063	3.52849	1.42079	0.10769	0	0	0.12097	0	0	22.85233	27.73996	0	0.05709	0	0.12097	0.61852	0	0.00431	0
D015179	10.48068	1.14578	0.23216	4.46491	0	0	0.51289	0.19531	0.25554	0	39.5391	10.48068	0	0	0	0.19531	0	0	1.40417	0
Healthy	30.01631	7.05564	0.02352	0.33011	0.08797	0	0.24025	0	0	0	23.11014	30.01631	0	0.00262	0	0	1.26536	0	0.40302	0
Healthy	0.68658	4.32182	0	0.1925	0	0	0	0	0	0	30.29787	0.68658	2.64702	0	0	0	0.86849	0	0	0
Healthy	14.745	5.80184	0.00534	0.18007	0	0	0.17317	0	0	0	49.09318	14.745	0.02794	0	0	0	0.68425	0	0	0
Healthy	17.07306	4.06471	4.03036	0.03743	0.06033	0	0	0.27098	0	0	45.6395	17.07306	0	0	0	0.27098	0	0	0	0
D015179	20.83389	7.68769	9.37067	1.26892	0	0	0.24699	0	0	0	23.63498	20.83389	1.45416	0	0	0	0	0	0	0
Healthy	3.78583	8.28713	0.36709	5.52421	0	0.07219	0.5299	0.03479	0	0	40.30637	3.78583	0	0.00808	0.07219	0.03479	0	0	0.00506	0
Healthy	15.67168	2.30162	7.77723	3.97001	4.7149	0.45642	0.22649	0.21975	0.00051	0	19.99073	15.67168	0.39375	0.02374	0.45642	0.21975	2.98304	0	1.86742	0
D015179	4.79231	1.0758	0.03476	0.03813	0.12874	0	3.56981	0.05108	0	0.11023	77.35869	4.79231	0.0108	0.03313	0	0.05108	0	0	0.20708	0
Healthy	40.1892	5.19433	6.51791	1.056	0	1.20658	0.09267	1.04106	0.17432	0	16.34659	40.1892	0.08288	0.00137	1.20658	1.04106	0.34819	1.44903	1.96143	0.00565
Healthy	2.42997	2.4447	0	12.63656	0	0	0	0	0	0	47.31115	2.42997	0	0	0	0	0	0	0	0
Healthy	0.83041	1.5359	0	0.06803	0	0	0	0	0	0	64.135	0.83041	0	0.25444	0	0	0	0	0.00593	0
Healthy	24.09304	1.53287	0	0	4.0239	0	0	0	0	0	29.08691	24.09304	0	0	0	0	0	2.45248	1.34847	0
D015179	40.13492	6.77002	17.35709	0.04083	1.15105	2.43962	0.10162	2.25693	0	0	13.92984	40.13492	0	0	2.43962	2.25693	0	0	0.06011	0
Healthy	10.88539	9.34174	3.59179	0.10524	0	0	0	0.19722	0.10857	0	52.02227	10.88539	0.40823	0.22418	0	0.19722	1.38475	0	0	0
Healthy	29.93594	10.64059	4.22034	0.28845	0	0	0.09595	0.65925	0.06018	0	21.41441	29.93594	0.15309	1.34876	0	0.65925	1.71236	0	1.82646	0
Healthy	28.57958	7.11818	0.02632	0.13854	0.12904	0	0.19897	0.1507	0.14987	0	42.98359	28.57958	0.05111	0.06839	0	0.1507	1.04221	5.1029	0.08051	0
Healthy	19.13941	19.6623	0	4.25017	0	0	2.42813	0	0	0	46.4997	19.13941	0	5.80877	0	0	0	0	0	0
Healthy	2.37394	7.22981	0.35287	0.01201	0.58793	0	0.10035	0.02762	0	0	43.31781	2.37394	0	0.00904	0	0.02762	0.9124	0	0	0
Healthy	0.05093	1.45197	0	0.11982	71.3227	0	0	0	0	0	1.04103	0.05093	0.34513	1.70841	0	0	0	0	0	0
Healthy	1.86586	6.36565	0.42481	0	0	0	0.027	0	0	0	75.65371	1.86586	0	4.3952	0	0	0.87509	0	0	0
Healthy	20.30075	6.27591	0.00152	0.41777	0	0	0	1.37332	0.05522	0.09602	39.99292	20.30075	0.01856	0	0	1.37332	0	0	0.0253	0.01422
D015179	5.80323	0.30952	16.796	0	0.21288	0	0	0	0	0	22.0253	5.80323	0	0	0	0	0	0	0	0
Healthy	15.51414	9.14718	25.8935	10.70009	0	0	0.67068	0.30545	0	0	17.68617	15.51414	0.41823	0.05572	0	0.30545	0	0	0	0
Healthy	19.95748	5.37408	0.74814	0.96551	0.00304	0	0	0.65403	0	0	34.40653	19.95748	0	6.0883	0	0.65403	0	3.42035	0	0
Healthy	10.59982	11.6457	0	10.24566	0	0	0.63638	0.23483	0	0	1.53541	10.59982	0	0	0	0.23483	0	0	0	0
Healthy	6.82142	16.3095	7.87273	0.79472	4.88434	0	0.01933	0	0	0	19.6842	6.82142	0.01561	0.06664	0	0	2.17888	0	0.07378	0
Healthy	1.99061	2.46561	1.84295	1.97953	4.75189	0.23294	0.19102	0	0	0	32.30739	1.99061	0.07082	0.23248	0.23294	0	0	0	0	0
Healthy	23.99915	13.43087	0.00586	22.6605	0	0	1.40373	0.0876	0.0065	0	12.94424	23.99915	0.01597	1.11019	0	0.0876	0	0	0	0.35582
Healthy	17.98595	10.54092	0	0.78957	0	0	2.47271	0.05257	0	0	23.79919	17.98595	0	8.35232	0	0.05257	0	0	0	0
Healthy	32.4629	5.41859	20.4653	0.34347	0	0.16984	0.06131	0.40861	0	3.24028	12.16752	32.4629	0	0.00974	0.16984	0.40861	0	0.23325	1.7411	0.65861
Healthy	21.90189	5.04828	3.336	4.32975	0.46552	0.1175	0.29551	0.29572	0.28559	0	14.59033	21.90189	0	1.37882	0.1175	0.29572	1.21387	5.45621	0.00212	0
Healthy	2.11441	0.55015	0.66836	0.0191	0.71539	0	0.01109	0	0	0	30.35554	2.11441	6.17051	1.58208	0	0	2.68199	0	0	0
Healthy	1.98084	7.21026	0.60649	0	0.85723	0	0.11659	0.00488	0	0	41.6283	1.98084	0	0.01416	0	0.00488	0.04477	0	0	0
Healthy	4.91712	1.6935	0.54224	0.40938	0	0	0	0	0	0	55.1153	4.91712	0	0.16596	0	0	0.57726	0	0.30118	0
Healthy	19.89124	2.28318	18.44641	6.21029	0	0	0	15.86666	0	1.46312	20.04544	19.89124	0	0.14499	0	15.86666	0	0.30491	0.03353	0.00849
Healthy	16.54701	4.31178	0.00349	0.10284	0	0	0.11786	0	0	0	50.42158	16.54701	0.12376	0	0	0	0.77976	0	0.00202	0
Healthy	33.14981	12.41531	10.151	0	0.86867	1.15969	2.13025	2.17725	0	0	17.27421	33.14981	0.13501	0.07434	1.15969	2.17725	0	0	1.15861	0
Healthy	11.86383	5.28983	1.46279	21.09899	0.02452	0	0.09952	0.09694	0.4463	0	39.76913	11.86383	0	0.02043	0	0.09694	0	0	0.48613	0
Healthy	5.76982	2.70404	0.12768	0.38935	0	0	0.04098	0.18036	0.00152	0	50.24615	5.76982	0.04137	0.81765	0	0.18036	0	0	0.05686	0.00475
D015179	51.24219	10.28713	0.25104	0.51687	0.17618	0	0.51579	0.76563	0.59197	0	13.44669	51.24219	0	0.00813	0	0.76563	0.36794	0	0.01501	0.00236
Healthy	8.33653	8.26387	0.11485	0.15668	5.57671	0	0.10313	0	0	0	12.12785	8.33653	0.05568	0.43513	0	0	0.10527	0	0	0
Healthy	25.08948	7.6121	4.79202	2.97154	1.83344	5.2539	0.03574	3.82281	0	0	15.09357	25.08948	1.44636	0.0232	5.2539	3.82281	0.55239	0	0.00747	0.03196
Healthy	21.3371	0	15.2518	0	0	0	0	0	0	0	43.59004	21.3371	0	0	0	0	0	0	0	0
D015179	51.26442	10.06462	0.27814	0.46053	0.1264	0	0.5318	0.71039	0.58022	0	13.43768	51.26442	0	0.00186	0	0.71039	0	0	0.02022	0.00769
Healthy	0.69928	1.47266	0	0	0.62352	0	0	0	0	0	92.60407	0.69928	4.2389	0	0	0	0	0	0	0
Healthy	1.9922	2.58254	1.90312	1.9498	4.76596	0.25706	0.12843	0	0	0	32.62753	1.9922	0.03792	0.10374	0.25706	0	0	0	0	0
Healthy	0.31725	0	0	20.04518	0	0	3.24374	0	0	0	27.80156	0.31725	2.92504	0	0	0	0	0	0	0
Healthy	3.51015	49.66876	0	0	0	0.53268	3.57185	0	0	0.31718	3.10569	3.51015	5.84528	0	0.53268	0	0	26.5089	0.54583	0
Healthy	12.81389	1.57985	0	0	0	0	0	0	0	0	30.30831	12.81389	0	0	0	0	0	0	0.48801	0
Healthy	10.90218	3.72515	0	0.02045	0	0	0.06934	0.25974	0.37616	0	83.14974	10.90218	0.12293	0.0733	0	0.25974	0	0	0.03306	0
Healthy	1.83738	2.47019	1.99422	1.89923	4.8066	0.2336	0.13962	0	0	0	33.36841	1.83738	0	0.19315	0.2336	0	0	0	0	0
Healthy	18.51241	2.51087	0.44352	0.02032	0	0.02358	0.11065	0.00286	0.18736	0.28583	23.00045	18.51241	0.76743	0.33869	0.02358	0.00286	0.99757	0.57126	0.232	0.00804
Healthy	16.86862	7.92301	0.00358	1.85988	0	0	0	0.34248	0.16339	0	43.92964	16.86862	0.19545	0.09234	0	0.34248	1.1605	0	0	0
Healthy	4.88291	5.80673	5.34444	0.97015	0.08019	0.00283	1.26264	0.04472	0.02887	0.011	34.28635	4.88291	8.24098	0.10106	0.00283	0.04472	0.14579	0	0.19671	0.01782
Healthy	0.67598	1.48285	0	0	0.58279	0	0	0	0	0	92.15701	0.67598	4.52626	0	0	0	0	0	0	0
Healthy	4.3583	1.17948	4.56069	5.37463	7.11808	0	0.62809	0	0	0	30.10264	4.3583	0.02237	0.3578	0	0	0	0	0.19368	0
D015179	29.74356	4.69513	0	22.7474	0	0	3.78907	0	3.64355	0	19.14914	29.74356	0	0	0	0	0	1.2167	0.71672	0
Healthy	13.7764	8.61669	0	0.22749	3.44652	0.22651	0.35379	0	0	0	35.30641	13.7764	0	0.83894	0.22651	0	0.98891	10.6872	3.19077	0
Healthy	2.49842	8.93495	0	0	0	0	0	0.04033	0	0	61.03314	2.49842	0	5.71554	0	0.04033	0.92545	0	0.02613	0
Healthy	6.367	2.46849	4.8682	0.1272	23.471	2.08571	0.31923	0.12617	0.00456	0	20.01118	6.367	0	0.00648	2.08571	0.12617	0	2.52622	0.27417	0
D015179	9.97146	0.09978	0.11599	0	0	0	0.67046	0	0	0	67.56044	9.97146	0	0.14804	0	0	0	0	0.07881	0
Healthy	19.86246	0.73906	0	0	0	0	0	0.03899	0.23236	0.16708	69.83503	19.86246	0	0.05476	0	0.03899	0	0	0.00401	0
D015179	0.60652	3.75926	0.10381	0.21691	1.82826	0	2.41952	0	0	0	0.33554	0.60652	8.52514	0	0	0	0	9.57556	0	0
Healthy	8.5755	4.72335	0.88514	2.40934	0	0.08444	0.56404	0	0	0	23.58318	8.5755	1.21857	2.04529	0.08444	0	1.48389	0	0.0864	0
Healthy	33.03584	11.75394	7.69803	5.15344	0.69029	0	1.08128	1.02495	0	0	9.65623	33.03584	0.02799	1.3587	0	1.02495	0	0.37355	0.01186	0.02016
Healthy	14.29161	7.98493	3.48249	0.13501	0	0	0.16748	0.17163	0	0.52841	29.50298	14.29161	0.00701	0.10504	0	0.17163	1.00259	3.65853	0.76711	0.46599
Healthy	1.60874	0.93482	0	0.18603	1.81649	0	0	0	0	0	83.31374	1.60874	0.19278	0.50664	0	0	0	0	0	0
Healthy	3.77555	2.6246	0.17634	0.19532	0	0	0	0.05912	0	0	73.1334	3.77555	1.764	0.09896	0	0.05912	0	0	0.05961	0
Healthy	8.08024	0	0	0	0	0	0	0.10782	0	0	12.22934	8.08024	28.5883	0	0	0.10782	0	0	0	0
Healthy	31.76421	0.53452	0	0	3.26999	0	0	1.51772	0	0	21.3628	31.76421	0	0	0	1.51772	0	0	0	0
Healthy	2.50971	9.09707	0	0	0	0	0	0.03334	0	0	60.76433	2.50971	0	5.79661	0	0.03334	1.01438	0	0.0032	0
Healthy	4.524	4.5002	2.00584	0.84276	6.01633	0	0	0.12707	0	0	42.64076	4.524	0	2.41078	0	0.12707	0	0.12403	0	0
Healthy	3.27002	3.41702	0	0.14093	10.1417	0	0.27302	0.05495	0	0	53.74245	3.27002	0	0.14465	0	0.05495	1.07443	0.85508	0.00786	0
Healthy	9.06263	14.62675	0	0.00675	0.87713	0	0.19119	0.01608	0.07848	0	60.7369	9.06263	0.04308	1.59013	0	0.01608	0.4713	0	0.00529	0
D015179	35.19756	8.12193	16.0263	0	1.94884	1.79254	0.11293	1.19201	0	0	18.61186	35.19756	0	0	1.79254	1.19201	0	0	0	0
