group	Faecalibacterium_sp900539885	Prevotella_copri_A	Bacteroides_stercoris	Phytobacter_ursingii	Phocaeicola_plebeius_B	Phocaeicola_coprocola	Bacteroides_salyersiae	Parasutterella_excrementihominis	Ruminococcus_C_callidus	Enterocloster_citroniae	Bacteroides_uniformis	Lachnospira_eligens_B	Roseburia_sp900552665	Anaerobutyricum_hallii_A	Mediterraneibacter_torques	Blautia_A_wexlerae	Streptococcus_thermophilus	Alistipes_A_indistinctus	Coprococcus_A_catus	Adlercreutzia_equolifaciens
Healthy	1.39423	0	0	0.00955	0	0	0	0.00245	0.02736	0.00078	12.887	17.9788	0.05789	0.3133	0.00133	0.26685	0	0.04671	0.19767	0.02931
Healthy	0	0	0	6.20834	0	0	0	0	0	0	0.45015	0	0	0	0.03831	0	0	0	0	0
Healthy	1.5199	0	0	0.09183	0	0	0	0.12511	0	0	24.6633	0	0	0	0	0	0	0.23734	0	0.01108
Healthy	0	0	0	11.2822	0	0	0	0	0	0	3.19511	0	0	0	0.61152	0	0.15808	0	0	0
Healthy	4.29689	0	0	0	0	0	0	0.00391	0	0.00227	11.1884	0.00068	1.71336	0.36771	0.2226	0.27245	0	0.04916	0.1026	0.01863
Healthy	0	0	0	0.01652	0	0	0	0	0	0.63411	0	0	0	0	2.41835	0	0	0	0	0
Healthy	1.36458	0	0	7.49172	0	0	0	0.00038	0.03607	0.00012	13.0914	0.15987	0.01132	0.94811	0.04782	0.09271	0.03739	0.21922	0.1463	0.07946
Healthy	1.39299	0	20.202	0.98013	0.02559	0.00171	0.4312	0.12703	0	0.02019	1.02937	1.71509	4.75657	0.00453	0.44292	0.1045	0	0	0.05147	0
Healthy	0.74272	0.28737	0.05366	1.71155	0	0	0	0	0.016	0	0.16956	0.0777	0.01524	0.1269	2.00222	0.04608	0.01235	3.77874	0.08212	0
Healthy	7.26237	0	0	0	0	24.5101	0	0.02848	0.11706	0	4.64983	0.35155	0	0	0.03568	0.04717	0	0.02872	0	0.1946
Healthy	1.34479	67.9881	0	4.02996	0	0	0	0	0	0	1.37026	0	0	0	0	0	0	0	0	0
Healthy	13.4616	10.2255	0	0.12626	0	0	0	0	0.00275	0	0	1.2734	0.24648	2.22939	0.22342	2.97071	0	0	2.2626	0
Healthy	3.69725	0	0	0	0	0	1.686	0.0857	0	0	26.9166	0.95768	0	0	0.30459	0.03402	0	0	0	0.15581
Healthy	4.15643	6.92704	0	0	0	0	0	0	0.08794	0	0.62073	0.02384	1.44391	1.91405	0.16185	0.35364	0.01619	0.40872	0	0.01626
Healthy	1.07813	59.5722	0	0	0	0	0	0	0	0.00797	1.78708	0.59249	3.6847	0.02101	0.27571	0.27153	0.31092	0.00325	0.18321	0
Healthy	3.09752	8.87414	2.40799	0	0	0	0	0	0	0	10.6997	0	0	0.25252	0	0	0	0	0	0
Healthy	3.44999	37.7748	0.74396	0	0	0	0	0	0	0	1.45681	0.82632	0.34838	0	0.05789	0.00868	0	0.03633	0.00193	0
Healthy	5.41231	0	0.00049	0.29978	0	0	0	0.0078	0.85748	0	0.24667	2.04942	2.07944	0.83346	0.004	0.41092	0	0.02766	0.12785	0.02168
Healthy	7.31151	0	0.29281	0	0	0	0.54252	0	0	0.00583	0.23347	6.61375	1.33259	0.83849	0.01983	3.60768	7.98582	0.08487	0.88546	0.00077
Healthy	0	0	0	9.8368	0	0	0	0	0	0	0	0	0	0	0.63053	0	0	0	0	0
Healthy	2.74814	0.69302	0	0.03062	0	0	0	0.3999	0	0	3.32759	3.61947	0.33967	0.14771	0.40551	0.48507	0.3504	0	0.5266	0.02293
Healthy	4.10485	0	0	0.20213	0	0	0	0.06155	0	0.0259	12.8561	0	0.55782	0	0.0409	0.01089	0.00377	0	0	0
Healthy	6.70891	0	23.9073	0	0	0	0	0	0	0	10.2102	0.15886	0.35663	0.1077	0.0044	0.05652	0	0	0.01258	0
Healthy	0.05138	0	0	1.07314	0	0	0	0	0	0	10.8159	0	0	0	0.18786	0	0	0	0	0
Healthy	2.01952	0	30.4214	0.10276	0	0	0	0.21042	0	0	8.46199	1.12926	0.56678	0	0.04705	0.02443	0.25566	0.29157	0	0
Healthy	3.33869	17.689	0.91765	1.61422	0	0	0	0.01481	0	0	0.36789	2.39327	1.35035	0.19632	0.21671	0.14547	0.00603	0.00486	0.10156	0.00511
Healthy	3.00731	1.06306	3.53403	0	0	0	0	0	0	0	18.6789	0.31234	0	0.23752	0.10869	0.32258	0	3.1172	0.08703	0
Healthy	4.6293	30.3933	0.00927	0.06341	0	0	0	0.47459	0.0198	0	5.55431	4.74158	4.13639	0.3108	0.01116	0.09859	0	0.15604	0.10382	0.04496
Healthy	1.29431	0	0	0	0.03149	0.76098	0	0	0	0	1.35583	1.92208	1.29623	0.63105	0.63054	0.54968	0	0	0	0
Healthy	1.37697	0	0.05601	1.79092	0	0	0.00132	0	0.32882	0	0.243	1.62753	0.1652	2.79381	0.06081	1.48207	0.27623	0.00445	0.15768	0.08701
Healthy	4.92577	0	0	1.01854	0	0	0	0.06688	0	0	0	0	0	0	0.60267	0	0	0	0	0
Healthy	10.4747	20.2979	0.00047	0.45895	0	9.9998	0	0.00055	0	0.0089	0.3637	0.2563	0	0	0.01321	0.04446	0.27427	0.17537	0	0.05942
Healthy	1.62346	0	38.1305	0	0	0	0	0.06985	0	0	4.05254	0.48726	0	0	0.62574	0.00446	0	0.03154	0	0
Healthy	7.4564	2.11223	0	0	1.65808	0.77716	2.94427	0	0	0	7.17958	2.67962	0.16341	1.17436	0.10822	0.33177	0	0.21695	0.36031	0
Healthy	1.95435	0	0	0	0	0	0	0	0	0	13.8505	0.67224	0.45809	2.81405	0	1.43343	0	0	0	0
Healthy	0.01574	0	0	11.3428	0	0	0	0	0	0	3.13463	0	0	0	0.91263	0	0.17879	0	0	0
Healthy	3.32721	0	1.07298	0	0	0	0	0.00847	0	0	3.2421	0.08074	0.54596	0	0.35082	0	0	0.00371	0	0.07631
Healthy	2.13528	0	29.9039	0.13743	0	0	0	0.21268	0	0	8.46741	1.12534	0.54846	0.0162	0.05593	0.03736	0.29412	0.31443	0	0
Healthy	9.0985	24.0823	0	13.6644	0	0	0	0	0.24932	0	0	0.49701	0.13468	0.52532	0.01526	0.16609	0	0	0.28771	0
Healthy	4.09328	0	0	0	0	0	0	0.13758	0	0	17.163	1.75886	0.94275	0.95536	0.34406	0.87448	0	0	0	0
Healthy	0.11085	0	2.79517	10.1159	0	0	0	0.01142	0	0	4.8342	0	0	0	0.01035	0.15482	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	8.69084	19.2524	0.13548	0.7569	0	0	0	0	0	0
Healthy	24.4503	0	0.39841	0.02887	0	0	0	0.00756	1.37504	0	2.72196	0.29487	1.69285	0.11274	0.02342	0.20155	0	0	0	0.40725
Healthy	8.17222	0	0	0	0	0	0	0	0	0	8.72855	0	0	0	0	0	0	0	0	0
Healthy	3.70245	0	0.00561	0.06296	0	0	3.87662	0.00922	0	0	25.8738	0.68653	0.04633	0	0.37987	0.18264	0	0	0	0
Healthy	2.24685	4.46679	0	0	0.16229	0	2.08632	0	0.00802	0.00865	0.84349	4.59885	2.27109	0.16585	1.08863	0.15918	0	0.01161	0.12239	0.00082
Healthy	6.74379	0	0	0	0	0	7.63746	0	0	0	13.508	4.2104	0.40262	0	0.21445	0.03099	0	0	0	0.07794
Healthy	0.89918	0	17.9198	0.14117	0	0	0	0.57985	0	0.01809	16.3126	0.19935	0	0	0.18173	0	0	0	0	0
Healthy	6.79089	0	0.34234	0	0.46957	0	0	0	0.72846	0	9.98293	0.99493	1.44279	0.88781	0.60752	0.99611	0	0	0.12129	0
Healthy	0	0	0	0.20678	0	0	0	0	0	0.05633	0	0	0	0.46645	1.52152	0.127	0	0	0.00084	0
Healthy	1.28105	0	0	0	0	0	0	0	0.02415	0	23.6396	0	2.00754	0	0.55589	0.0231	0	0	0	0.02277
Healthy	10.8326	0	0	0.02024	0	0	0	0.15257	0	0.00615	18.6958	0	0.28801	4.28078	0.01444	0.04979	1.51933	0	0.20248	0
Healthy	11.9794	0	10.7906	0	0	0	0	0	0	0	23.6413	0.2203	0	0	3.15387	0	0	0	0	0
Healthy	3.06524	0	27.7374	0.09344	0	10.868	0	0.27953	0	0.00502	0.79115	0	0	0	0.21969	0	0.10704	0	0	0
Healthy	9.9414	10.8015	0.75825	15.0335	0.14617	0.05519	0	0.00099	0.09612	0.00477	0.72432	6.46762	0.07502	0.25185	0.00945	0.14755	0	4.24527	0.05323	0.04775
Healthy	2.52111	0	0	7.81444	0	0	0	0.00166	0.03535	0.00052	10.1238	0	0.08802	1.31619	0.0353	2.22194	0	0.93215	0	0.38943
Healthy	18.139	7.41179	0	8.6462	0	0	0	0	0	0	0	0.19605	0.03	2.75433	0.88986	1.33361	0	0	0.62149	0
Healthy	0	0	0	4.89526	0	0	0	0	0	0	0.37764	0	0	0	0.00075	0	0	0	0	0
Healthy	9.16888	5.61422	0	0	0.94932	0.35895	1.67304	0.0194	0.08303	0	5.95866	1.35884	0.00613	1.35403	0.18027	0.64701	0	0.1529	0.49679	0
Healthy	4.49434	0	0	0	9.51852	0	0	0.02345	0	0	9.63421	4.36824	1.20038	0.2173	0.07032	0.19243	0	0	0.11519	0
Healthy	1.71349	0	0	0	0	0	0	0.04267	0.02377	0	8.19804	0.12206	0.19942	0.02186	0.17971	0.01531	0	0.03614	0.00455	0
Healthy	2.47357	27.5484	1.0498	0.06894	0	0	0	0.04178	0	0	8.66497	0.02869	0	0	0.14096	0	0	2.1913	0	0
Healthy	1.04944	0	21.4185	20.7052	0	0	0	0	0	0	5.89069	0	0	0	0.00128	0.00873	0	0.03335	0	0
Healthy	6.88608	0	0	0	0	0	0	0	0	0	16.45	0	0	0	0	0	0	0	0	0
Healthy	2.30749	9.3913	0.22319	0	0	0	0	0	0	0	3.18786	1.45863	0.79906	0.07247	0.28017	0.11578	0	0	0.03686	0
Healthy	1.64266	0	0	0.05832	0	0	0	0.10853	0	0	24.4803	0	0	0	0.08229	0	0	0.23427	0	0
Healthy	4.82957	0	0	4.52346	0	0	0	0	0	1.44404	0.0023	0.79437	0	0	3.57278	0.34481	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	6.72633	0.00792	3.65046	0	0	0	0	0.0108	0	0	5.37277	0.71472	0.16593	0.83826	0.00523	0.20977	0.15557	0.72614	0	0.01388
Healthy	1.44193	0	0	0	0	0	0	0.14668	0	0	18.9233	0	0.10696	0	0.15139	0	0	0.27528	0	0
Healthy	2.26684	0	23.0198	0.06217	0	0	0	0.21793	0	0	2.82668	0.472	0.3771	0.02912	0.08276	0.04554	0	0.03274	0	0
Healthy	4.92597	0	0	0.0408	0	0	0	0.0079	0.00959	0	5.75816	1.27181	0.09085	0.48738	0.03088	0.22447	0	0	0.05805	0.00472
Healthy	18.1304	17.4529	0	0	0	0	0	0	0.01509	0	0	0.03704	0.02632	0.14113	1.29743	0.42958	0	0	0.37398	0
Healthy	3.28853	0	0	0	8.5886	0	0	0	0	0	11.1906	1.7988	0.31632	0.66529	0.01592	0.13554	0	0	0.02737	0
Healthy	7.93581	0.012	7.91002	0.87145	0.03967	0.03434	0.55555	0.30581	0.36919	0	0.37859	0.60905	7.50735	0.94534	0.00291	0.31007	0	0.01447	0	0
Healthy	3.68127	0	2.64685	0	0	0	3.73616	0.33515	0	0	0.03962	1.58892	2.21748	0.04316	0.05175	0.11425	0	0.08446	0	0
Healthy	9.06931	0	0	0.01464	0	0	0	0.00016	0	0	3.3852	0.62515	2.54864	0.64643	0.02129	0.37664	0	0.02693	0.30289	0
Healthy	7.99724	1.98203	5.78566	0.08398	0	0.28254	0	0.07907	1.64575	0	0.96931	0.11356	0.61958	3.74233	0.1765	2.30927	0.57716	0.04029	0.08296	0.25713
Healthy	4.38281	0	0	0	2.80334	0	0	0.05694	0	0	14.8416	3.94885	0.50708	0.5738	0.11306	0.20456	0	0	0.09779	0
Healthy	4.36111	0	7.36879	0	0	0	0	0.0242	0.09628	0	1.25427	2.00106	1.22531	0.25383	0.14184	0.20491	0	0	0.13027	0
Healthy	2.16965	0	0.00898	0	1.79256	0.0624	4.98813	0.1847	0	0	4.70602	3.20184	0.47399	0.61903	1.15404	0.70734	0.62886	0.02839	0.09012	0.01445
Healthy	14.2006	57.2887	0.26214	0.02073	3.87333	1.59267	0.08684	0	0.06586	0	0.2341	0.02294	2.97257	0.52117	0.04951	0.29644	0	0.00473	0.20187	0
Healthy	24.1411	0	0.34336	0.03258	0	0	0	0.01317	1.38189	0	2.8673	0.30212	1.69632	0.10321	0.15781	0.19215	0	0	0	0.44501
Healthy	1.94994	0	0	1.57685	0	0	0	0	0.09884	0	0.85278	0.91817	0	2.36374	0.78239	2.29527	0	0	0	0
D006973	7.58422	0	61.099	5.46456	0	0	0	0.07079	0.22651	0.01755	2.37394	0.05291	0.22065	0	0.0176	0.0025	0	0.03124	0.00174	0
Healthy	0.93459	0	2.8825	4.39963	0	0	0	0	0	0	9.95041	0	0	0.02844	0.03595	0.00806	0.39298	0	0	0
Healthy	1.49641	37.8533	0.74723	0	0	0	0	0	0.24291	0	3.64889	2.87881	0.72152	0.58309	0.77938	0.22721	0	0	0.03987	0
Healthy	2.72861	7.39366	0	0	0	0	1.23458	0.01513	0.03509	0	29.8327	2.92139	1.85874	0.35333	0.18487	0.14265	0	0.0325	0.06496	0
Healthy	1.32622	0	0	0	0	0	0	0	0.02473	0	23.7739	0	1.83728	0	0.94775	0.01029	0	0	0	0.02086
Healthy	12.7474	0	0	0.845	0	0	0	1.79597	0.03527	0.21496	0.29368	0.22813	0.01643	0.22709	0.12357	0.09515	0	0	0.0218	0.00752
Healthy	1.32686	0	0	0	0	0	0	0	0.03958	0	23.2586	0	1.98557	0	0.79347	0.01796	0	0.00683	0	0.01464
Healthy	1.40203	0	0	0	0	0	0	0	0	0	0	9.9515	1.62301	0	0.04007	0.04125	0	0	0	0
Healthy	1.32318	0	22.0424	0.90698	0	0	0	0.01268	0.00401	0.01067	4.34565	0	0.00261	1.88208	0.04532	0.57002	2.21934	0	0.05	0
Healthy	2.58748	0	0	0.06475	1.85869	0	3.0592	0.11866	0	0.04819	5.77243	0	0.7958	0.21677	0.09039	1.59186	1.25789	0.45074	0.24563	0.06343
Healthy	5.33824	20.2628	0	0	0	0	0	0	0	0	0.88549	4.7175	4.58842	0.56333	0.03929	0.26406	0	0	0.13525	0
Healthy	1.91829	0.02908	0.17335	0	3.78599	0	0	0	0	0	8.57668	5.0856	1.80155	0.77533	0.02732	0.15436	0	0	0.14021	0
Healthy	7.4209	0	0.25983	0	0	0	0.51437	0	0	0.00712	0.27814	6.51453	1.41608	0.78603	0.02097	3.74603	7.73194	0.08405	0.93279	0
Healthy	8.97953	0	0	0.1251	0	0.31063	0	0.02359	0	0	9.34979	2.66389	0.1201	0.18901	0.25366	0.22302	0	0	0.09305	0.02817
Healthy	0.36285	0	35.3102	1.07164	0	0	0	0.00944	0	0	13.5988	0.03747	0	0.02404	0.00483	0.04111	0	0	0.02197	0
Healthy	7.30157	6.24102	0	0.199	0	0	0	0.03236	0	0	1.62971	0.51853	0.2732	0.01568	0.04594	0.35634	0	0	1.20924	0.06508
Healthy	10.0898	2.10829	0.50674	0	0	0	0	0	0	0	1.94227	0.88271	0.70321	1.56129	1.12027	1.36918	0	0	0.45556	0
Healthy	4.40879	0	0	2.26417	0	0	0	0	0	0	7.78723	0	0	0.39523	1.54631	8.64083	0	0	0	1.59321
Healthy	0	0	0.17554	0.45691	0	0	0.92214	0	0	0	42.5643	0	0	0	0.40072	0	0	0.03529	0	0
Healthy	0.80643	0	0	0	0	0	0	0	0	0	4.59664	4.12934	0	0	0.6698	0.31733	0	0	0	0
Healthy	4.29278	0	0	0.12224	0	0	0	0.02971	0	0	7.73831	0	0	0	0.88789	0	0	0.02959	0	0.2234
Healthy	0.01103	0	0	0.05997	0	0	0	0	0	0	0.03631	0	0	0	0.0166	0	0	0	0	0
Healthy	2.10162	0.47787	0	0.37326	0	0	0	0.09326	0	0	2.20889	4.10146	0	0.04703	0.26816	0.21084	0	0	0.93745	0.05888
Healthy	8.70831	0	0	0.24768	14.8671	0	0.94157	0	0	0.02359	6.9558	1.59688	2.17735	1.24655	0.14435	1.24021	0.01037	0.05801	0.30715	1.08651
Healthy	2.83333	0	0	0	0	0	0	0	0	0	2.8065	0.91933	0.70178	2.01456	0.16698	1.66103	0.40843	0	0	0.0978
Healthy	5.38725	0	1.30647	1.25009	2.25545	16.7246	0.63933	0.0499	0	0	6.50964	0.72822	3.24213	0.30889	0.38455	0.76348	0	0.02514	0.13603	0.25697
Healthy	11.9291	0.01869	3.13106	0	3.70562	11.8495	0.02269	0.35646	0.06202	0.01564	5.45035	9.08559	0.67066	0.46271	0.08351	0.2317	0	0.02736	0.08052	0
Healthy	7.08012	0.00386	2.55215	0.02953	0	0	1.03188	0.06682	0	0.00324	5.34584	3.76591	0	0	1.21538	0.16402	0.68002	0.03329	0	0
Healthy	0.0014	0	0	22.9827	0	0	0	0	0	0	2.33426	0	0	0	0.24081	0	0	0	0	0
Healthy	5.45065	0	0.15415	0.03113	0	6.98767	0	0.0149	0	0	1.33124	1.6371	0.11356	0.49352	0.00766	0.18674	0.0084	0.00324	0.36295	0.01548
Healthy	1.60028	0	38.8642	0	0	0	0	0.03641	0	0	10.7193	0.35485	0	0	0.08648	0	0	0	0	0
Healthy	9.13024	0	0.00191	0.08494	0	0	0	0.01766	0.09177	0.01331	34.9706	3.25171	1.34011	0.24599	0.29561	0.26141	0	0.00116	0.10556	0.04333
Healthy	10.8653	10.7274	0	0	0	0	0	0	0	0	0	0	1.21782	4.21688	0	1.59144	0	0	1.39502	0
Healthy	8.47873	0	0.00096	0.02279	0	0	0	0.02523	2.52271	0	0.57419	2.10921	2.69144	2.38093	0.01601	0.78058	0.18134	0.04632	0.34086	0.07854
D006973	6.39563	0	28.5409	0.14068	0	0	0	0.38716	0.02366	0	2.33447	0.04219	4.78668	0.02386	0.01905	0.13626	0	0	0.01553	0
Healthy	6.03865	0	0	0	0	0	0	0	0.3012	0	9.46767	1.52237	0.10628	0	0.06618	0.01531	0.33977	0	0	0.0117
Healthy	1.71533	0	12.617	0	0	0	1.84489	0.03747	0	0	6.63858	1.92442	1.36445	0.53741	0.06537	0.22411	0	0	0.07234	0
Healthy	3.32514	0	0.00376	0	0	0	0	0	0	0	4.43599	0	0.04203	1.92552	0.08759	0.76132	0	0	0	0.01268
Healthy	2.74583	4.35497	0	0.06668	0	0	0.00322	0.06492	0	0	2.09588	3.94105	0.81379	1.32088	0.06454	3.72868	0.85461	0	0.25088	0
Healthy	3.9336	0	0	0.22896	0	13.5122	0	0	0	0	0.68993	1.30502	0	0	0.08498	0.0352	0	0.21625	0	0
D006973	0.00086	0.00561	21.3417	22.8513	19.2467	0	0	0	0	0	0.06115	0	0	0	0.03012	0	0	0	0	0
Healthy	3.66764	0	0	0	0	0	0	0	0	0	0	22.9828	0	0	0	0	0	0	0	0
Healthy	4.70463	0	18.8711	0	0	0	0	0.02656	0	0	11.6708	0.62898	2.64225	0	0.28457	0.04792	0.58068	0.02042	0	0
Healthy	1.4485	0	0	0	0	0	0	0.24438	0	0	18.7108	0	0.17476	0	0.09199	0.0345	0	0.20918	0	0
Healthy	1.8688	0	0	0.03717	0	0	0	0	0	0	10.2716	0.11134	1.33298	0.00589	0.09132	0.00782	0	0.04505	0	0
Healthy	0	0.02915	0.95736	0	0	0	0	0	0	0	0.11255	0	0	0	0.9398	0	0.00748	0	0	0
Healthy	1.8782	0.85676	0	38.921	0	0	0	0.00094	0.0625	0	0.11535	0.26856	0.02925	1.94384	0.04085	0.32465	0.00255	0	0.93133	0.04337
Healthy	7.09896	0	0	0	0	0	0	0	0	0	1.2805	2.03748	0.36774	0.36141	0.86436	0.5066	0	0	0	0
Healthy	6.88909	0	0	0	0	24.2828	0	0.01775	0.1102	0	4.51728	0.42773	0	0	0.04413	0.02582	0	0.03482	0	0.15874
Healthy	2.09032	0	0	0	0	0	0	0.003	0.02298	0	1.25301	4.26746	3.44678	0.24259	0.0188	0.13245	0	0	0.08253	0
Healthy	43.3437	8.16799	0	0	0	0	0	0	0	0	0	0.68914	0.30775	0.44336	0.57134	2.57449	0	0	0.85818	0
Healthy	5.06545	0	3.25031	0.45621	0	20.1838	0	0.00201	0	0	0.50084	0	0	0	0.01917	0.02706	0	0	0	0
Healthy	1.17979	0	0	0	0	0	0.09723	0	0.02478	0	0.92498	0.18186	0.00073	7.65875	0.04747	1.15594	0	0.13325	0.86511	2.2603
Healthy	0.68904	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84053	0	0.01177	0	0	0
Healthy	2.58681	0	27.6418	0	0	11.3511	0	0	0	0	2.0686	0	0	0	4.12905	0	0	0	0	0
Healthy	3.70669	0	0.00215	0.14638	0	0	0	0.03041	0.00112	0	0.2495	2.13738	0.39189	0.11674	0.03128	0.37713	0	0.01677	0.10204	0
Healthy	4.78245	1.9728	0.60689	0	0	0	0.03256	0	0	0	2.17287	1.2895	0.95303	2.17155	0.46203	1.3018	0.25795	0	0.6005	0
Healthy	1.10038	0	0.00558	0.04944	0	0	0.41433	0.01829	0.00492	0	4.56902	2.95969	0.91629	0.35619	0.01419	0.53075	0.30883	0	0.03391	0
Healthy	1.54609	0	0	0	0	0	0	0.29186	0	0	19.4584	0	0.14328	0	0.09611	0.07163	0	0.24256	0	0
D006973	4.99858	53.1041	0.78537	0.22571	11.6835	0	0.00554	0.01919	0.0255	0.01239	0.27254	0.00311	0	0	0.21134	0.01358	0	0.29519	0	0
Healthy	2.94544	0	0	0	2.44413	0.7181	0	0.00844	1.02589	0	0.64496	0	0.02015	2.13591	0.19066	0.95104	0.09545	0.16673	0.41481	0.53835
Healthy	2.09456	0	0	14.3269	0	0	0	0.02173	0	0	1.24407	0	1.78636	12.4237	1.09501	2.20861	0.22553	0	0.02151	0.42102
Healthy	1.36945	5.09155	5.55889	1.76217	0	0	0	0.00037	0.14244	0.02239	1.60479	0.25374	0.5638	0.22809	0.00937	0.78676	0.25303	0.00945	0.08039	0.00858
Healthy	2.9485	2.27906	0	0.02017	0.16924	0.0045	0	0	0	0	0.96818	0.57991	0.33911	0.24781	0.24833	0.18007	0	0.08074	0.05702	0
Healthy	2.15336	0	22.8625	0.11397	0	0	0	0.2765	0	0	2.84654	0.37713	0.36805	0.04377	0.04637	0.03594	0	0.04101	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	21.0273	0	0	0.83737	0.76844	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.80502	0	1.47424	0.32461	0	0	0.04421	0.16505	0	0	1.34497	0.02235	2.87934	1.21484	0.48116	0.96043	0	0.06587	0.07471	0.13046
Healthy	4.72159	0	5.61839	0.0011	0	0	0.54784	0.00952	0.02396	0	1.1769	0.69587	0.9856	0.3056	0.01033	0.08844	0.00966	0.14854	0.08034	0
Healthy	2.43033	27.8178	1.03302	0.17471	0	0	0	0.0466	0	0	8.02513	0.07158	0	0	0.24205	0	0	2.35452	0	0
Healthy	1.73555	0.03421	0.84853	0.02813	4.04367	0	0	0	0.4829	0	1.44981	4.91304	0.33161	0.58769	0.2837	0.57697	0	0.3225	0.39554	0
Healthy	5.52666	0	10.7638	0	0	0	0	0	0.75806	0	0.35204	3.2799	5.74152	0.69988	1.19429	1.45086	0	0	0.20115	0
Healthy	6.64022	12.6328	0	0.86796	1.92943	1.53911	0.80736	0.02513	0	0	7.14643	5.90793	0.10422	1.4522	0.28928	0.4586	0	0.05852	0.6498	0
Healthy	6.72149	0	0	0	10.984	0	0	0.08676	0	0	18.7743	1.41526	0.28038	1.02341	0.05242	0.44348	0	0	0.16258	0
Healthy	7.76735	0	0	0.33916	0	0	0	0	3.65854	0.01195	11.2358	3.68445	2.96508	3.26992	0.09728	0.68413	2.91823	0	0.15966	1.58251
Healthy	3.08997	0	0	0.02269	0	0	0	0	0	0	0.16293	0	0	6.4056	0.56796	1.64281	0	0	0	0.24237
Healthy	19.3572	0	0	0	0	0	0	0	0	0	5.68707	1.32668	1.27194	0	0.87967	0.12429	0	0	0	0
Healthy	8.12994	0	0	0	0	0	0	0	0	0	3.95722	0.84137	1.76854	0.75643	2.11657	0.928	0	0	0	0.09918
Healthy	4.65096	73.7393	0.06255	0.00724	1.57148	0.00437	0	0.00465	0.04805	0	0.10382	0.19032	0.46084	0.08561	0.0187	0.12805	0	0.00871	0.01842	0
Healthy	1.94739	6.88507	0	0	0	0	0	0	0	0	0.16239	0	0.04631	1.46711	0.45741	0.82911	0	0	0	0
Healthy	1.62958	0	0	0	0	0	0	0.01476	0.03785	0	15.9183	0.12509	0.19327	0.01597	0.02736	0.00485	0	0.02584	0.00705	0
Healthy	0.11685	0	0	0	0.04116	0	0	0	0	0	2.5264	16.8561	3.10853	2.02374	0.05888	1.06048	0	0	0.08193	0
Healthy	2.33126	0	1.48033	0.45166	0	0	0	0.05766	0.09351	0	10.3025	0.18248	0	0.0702	0.059	0.09827	0	0.23588	0	0
Healthy	0	0	0.00536	0.83784	0	0	0	0	0	0	52.7845	0.27904	0	0	0.01587	0.05677	0.00067	0	0	0
Healthy	1.4702	67.9905	0	4.7802	0	0	0	0	0	0	1.33251	0	0	0	0	0	0	0	0	0
D006973	6.81991	0.0069	2.0749	0.10128	37.0233	27.1982	0	0.00036	0	0	0.18865	0.2352	0.62049	0.01705	0.03349	0.02023	0	0	0.08033	0
Healthy	0.52015	0	0.67389	1.89855	0	0	0	0.25344	0	0	0	0	0	0	0.04092	0	0	0.25664	0	0
Healthy	0.74143	0	2.29219	0.20269	7.6423	0	0	0.03209	0	0	4.04865	0	1.59328	0.03468	0.30483	0	0	0	0	0
Healthy	0.30004	8.41948	0	0	0	0	0	0.05391	0	0	4.4316	2.82262	0.11476	0.39321	0	0.03247	0	0	0	0
Healthy	3.76864	0	3.49478	0	0	0	1.55025	0.1663	0	0	0.04868	0.51628	1.53007	0.01884	0.01987	0.08514	0	0.24828	0.02922	0.04327
Healthy	9.58149	0	0.2208	0	2.13533	15.9285	0.04973	0.03758	0	0	1.37723	3.06758	2.01055	0.36978	0.7471	0.51562	0	0	0.25899	0.08386
Healthy	3.73512	0	3.67217	0	0	0	1.62718	0.14443	0	0	0.01297	0.59088	1.51724	0.01173	0.12476	0.08725	0	0.2841	0.02593	0.057
Healthy	1.75641	0	0	0.07345	0	0	0	0.16779	0	0	24.5304	0	0	0	0.07927	0	0	0.22898	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.24352	0	0.15156	8.44249	0.02377	0	0	0.00409	0	0	7.15539	0.36102	1.59988	1.12587	0.1238	0.43116	0	0.31821	0.38199	0
Healthy	1.7096	0	0	0.85535	0	0	0	0	0	0	0	2.01689	1.29918	0	0	0.21486	0	0.08374	0	0
Healthy	9.36772	6.69014	0	0.01393	0	0	0	0	2.29351	0.00101	0.38614	2.96469	3.26155	0.6615	0.01983	1.62102	0	0.09573	0.19813	0
Healthy	5.01123	56.6567	0.4476	0.11128	0	0	0	0.00042	0.18904	0	0.98849	0.32905	0.68257	0.09929	0.04661	0.20452	0.00587	0.02113	0.48602	0
Healthy	3.10506	0	3.96481	0	4.2007	5.99896	0	0	0	0	7.65109	3.51044	1.58249	0.75755	0.15392	1.08599	0	0.24489	0.02604	0
Healthy	1.89178	0	0.05782	0	0	0	5.36804	0.02538	0	0	7.06658	2.51757	1.63246	0.27082	1.62571	0.29779	0.03133	0.02585	0.02212	0.00301
