group	Bacteroidaceae	Ruminococcaceae	Enterobacteriaceae	Veillonellaceae	Pasteurellaceae	Peptostreptococcaceae	Lactobacillaceae	Eggerthellaceae	Erysipelatoclostridiaceae		Bacteroidaceae	Rikenellaceae	Tannerellaceae	Dialisteraceae	Burkholderiaceae	Methanobacteriaceae	Marinifilaceae	Oscillospiraceae	Veillonellaceae	Pasteurellaceae
Healthy	0.03058	0.00499	0.15749	0	0.00151	0	1.9303	0	0		0.03058	0.0135	0	0	0	0	0	0	0	0.00151
Healthy	54.09437	4.69882	0.07817	0.00282	0.00767	0	0	0.00326	0		54.09437	0.66387	1.24461	0	0.00077	0	1.42396	0.04777	0.00282	0.00767
Healthy	0.01207	0.00272	4.27323	0.10549	0	0.00065	0.20686	7e-05	0.11987		0.01207	0	0	0	0	0	0	0.07233	0.10549	0
Healthy	42.74961	7.17642	0	0	0	0	0	0.13703	0		42.74961	15.84823	5.48968	0.20528	0.01982	0	0.02166	0.02147	0	0
Healthy	13.35822	7.68045	0.04178	0	0	0	0	0.14686	0		13.35822	17.06665	5.2338	0	0.0632	0	0	0.18747	0	0
Healthy	1.71228	0.47981	78.76377	0	0	0	0	0.00802	0.00448		1.71228	0.1997	0.02172	0	0.02799	0	0	0.05913	0	0
Healthy	57.53581	0.55108	0.12255	0	0	0	0	0	0		57.53581	2.31537	8.26991	0	0.25346	0	0	0	0	0
Healthy	55.94539	2.13626	0	0	0	0	0	0	0		55.94539	11.67459	1.39305	6.30271	0.19767	0	0	0.05422	0	0
Healthy	63.27551	6.64148	1.82617	0.008	0.04462	0.25312	0.02608	0.01042	0.14062		63.27551	0	0	0	0.17411	0	0	0.04607	0.008	0.04462
Healthy	48.7416	0	0	0	0	0	0	0	0		48.7416	0	0	0	0	0	0	0	0	0
Healthy	50.98894	9.53526	2.4214	2.80187	0.67165	0.16683	0	0	0		50.98894	0	0	5.07885	5.90439	0	0	0.1339	2.80187	0.67165
Healthy	5.90647	0.04218	18.6713	0.01348	0.00123	0	0	0	0		5.90647	0.03166	22.9141	0	5.67678	0	0	0	0.01348	0.00123
Healthy	17.48899	25.28152	0	0	0	0	0	0	0		17.48899	0.23084	0	0	0	0	0	0	0	0
Healthy	50.74195	7.42224	1.0251	0.04263	0.07592	0	0	0	0		50.74195	2.58597	5.40089	0.80153	0.37347	0	0	0.59253	0.04263	0.07592
Healthy	31.05144	7.17193	0.15486	0.21648	3.13703	0.61698	0	0	0.08768		31.05144	0.00027	7.4342	2.64985	0	0	0	0.04823	0.21648	3.13703
Healthy	6.53995	18.29438	0	0	0	0.01342	0	0.21516	0.00243		6.53995	0.61624	0.26959	1.99584	0	0	0	0	0	0
Healthy	67.63594	2.75889	0	0	0	0	0	0	0		67.63594	0.03482	0	0	0	0	0	0	0	0
Healthy	25.70038	8.58561	0	0	0.06709	0	0	0	0		25.70038	15.23831	0.73403	0	8.78787	0.57278	1.80602	1.53569	0	0.06709
Healthy	27.26433	1.11059	0	0	0	0	0.00189	0.04408	0		27.26433	1.2919	0.37816	0.65623	0	0	0	0.00225	0	0
Healthy	12.94768	28.78528	0.71302	0	0.12678	0.39724	0	0	0.55065		12.94768	2.87028	0.84661	0	0.08859	0.1514	0.70656	0	0	0.12678
Healthy	37.01449	1.26394	1.00992	0	0	0	0	0.00975	0		37.01449	20.00155	6.32032	0.03571	0.0042	0	0.79541	2.15327	0	0
Healthy	10.67673	0.82616	0.1118	0	0	0	0	0	0		10.67673	14.67782	3.97953	0.61502	0	0	0	0.53887	0	0
Healthy	18.87722	10.02603	0	0	0	0	0	0.08385	0.01785		18.87722	0.42444	1.06739	4.75712	0	0	0	0.27181	0	0
Healthy	14.90616	4.01017	0.30347	0.00198	0.00554	0.1	0.00081	0.52422	0		14.90616	8.1883	7.09406	0	0.56276	0	0.73547	0.04477	0.00198	0.00554
Healthy	29.77408	4.39254	0	0	0.21568	0.30225	0	0	1.18591		29.77408	0.04774	0.03575	0	0	0.83654	0	0	0	0.21568
Healthy	34.31664	4.4393	0.17465	0	0	0	0	0.47756	0		34.31664	15.03435	6.37952	0	0.12171	0.17766	0.97978	0.19817	0	0
Healthy	55.22226	4.90406	0	0	0	0	0	0	0		55.22226	2.20826	6.0069	4.41165	5.94144	0	1.07156	0.08393	0	0
Healthy	70.31759	1.08933	0	0	0	0	0	0	0		70.31759	8.28927	2.03359	2.76131	0.16545	0	0	0	0	0
Healthy	46.32682	5.53352	0	0.01308	0	0	0	0	0		46.32682	13.99989	4.96493	0	0.01784	0.0264	1.94002	0.09268	0.01308	0
Healthy	27.71683	4.09189	0.61563	0	0.01449	0.0182	0	0	0.98088		27.71683	8.47845	0.96468	0	0.67731	0.50179	2.21731	0.03116	0	0.01449
Healthy	0.05164	0	86.41751	0	0	0	0.22892	0	0		0.05164	0	0	0	0	0	0	0	0	0
Healthy	34.59584	3.79106	0	0	0.11696	0	0	0.1511	0		34.59584	20.27064	3.1482	0	5.18226	0	0.83263	0.19885	0	0.11696
Healthy	9.23456	3.86647	9.93651	0	0	0	0	0.19064	0		9.23456	1.31308	3.00801	2.73148	0.2551	0	0	0.06887	0	0
Healthy	0.00012	0	3.966	0.04244	0.0088	0.02357	3.58269	0.00219	0		0.00012	0.01919	0	0	0	0	0	0.25159	0.04244	0.0088
Healthy	13.26506	9.51013	0.07966	0	0	0.01069	0	0.05476	0		13.26506	9.14021	3.11518	0.29548	2.0776	0.00886	0.83001	1.00341	0	0
Healthy	26.76191	4.33854	0.27898	1.09017	0.58972	0.03452	0.06683	0.01795	0.0785		26.76191	0	3.14512	0	1.3721	0	0.56223	0.26198	1.09017	0.58972
Healthy	83.77259	1.07413	0.09795	0	0	0	0	0	0		83.77259	1.42524	5.73289	0	0.58962	0	0	0.08128	0	0
Healthy	23.28354	0.74249	0	0	0	0	0	0	0		23.28354	15.98344	0	0	0.11326	0	0.67172	1.25366	0	0
Healthy	28.01658	0.81966	0	0	0	0	0	0	0		28.01658	15.10948	0	15.1182	0.26844	0	0.79281	0.25381	0	0
Healthy	13.19024	0	0.81252	7.54867	0.38291	0	0	0	0		13.19024	0	0	0	0	0	0	0	7.54867	0.38291
Healthy	16.92778	7.3259	0.44934	0	0.02631	0	0	0.02042	0		16.92778	0.73339	1.39091	4.95061	0	0	0.95963	0.00595	0	0.02631
Healthy	15.8995	10.36482	1.56178	0.00429	0.45378	0.14746	0	0.0158	0		15.8995	2.33993	2.74664	0	1.36827	1.43462	0.32005	0.01239	0.00429	0.45378
Healthy	39.59788	10.96303	0.08321	0	0	0	0	0.00602	0		39.59788	5.89204	2.04418	0	0.51581	0	0	0.08686	0	0
Healthy	57.95917	2.1399	0	0	0	0	0	0	0		57.95917	0.8965	2.14848	3.44835	0.11734	0	0	0.10013	0	0
Healthy	45.98027	3.55799	0.15123	0	0	0	0	0.00226	0		45.98027	16.07393	4.49613	2.88164	0.23778	0.0539	0.77438	0.02179	0	0
Healthy	61.47021	13.26304	0.0024	0.05124	0.15484	0.21993	0	0.00429	0		61.47021	1.85048	0.17073	0	0.00643	0	0.22048	0	0.05124	0.15484
Healthy	64.4191	0.93393	0	0	0	0	0	0	0		64.4191	6.16719	8.71279	0	1.5313	0	0.14977	0.12854	0	0
Healthy	28.08373	18.12004	2.8125	0	0	0.00354	0	0.05421	0		28.08373	5.44351	2.61407	0	0	0	0.67975	0.48259	0	0
Healthy	16.79646	0.12429	0	0	0	0	0	0	8.60814		16.79646	0	3.81604	0	0.04874	0	0	0	0	0
Healthy	5.20868	9.03915	0	0	0	0.20308	0	0.01682	0		5.20868	5.39872	1.7121	23.8095	0.11785	0	0.40922	0.0101	0	0
Healthy	34.56477	5.50496	0	0.98843	2.02587	0	0	0	0		34.56477	9.94266	1.97051	0	6.04808	0	0	0.02429	0.98843	2.02587
Healthy	21.19058	5.30787	0	0.25302	0.08119	0	0.52882	0.03483	0.84799		21.19058	20.28008	1.74419	0	0.46186	0	0.7634	0.01974	0.25302	0.08119
Healthy	35.67595	3.94638	0.02496	0	0	0	0	0	0		35.67595	0.99045	2.421	0.79662	0	9.02686	1.37501	0.05479	0	0
Healthy	6.09663	4.28916	0	0	0	0	0	0	0.07633		6.09663	0.36649	0.57618	0	0.04642	3.78245	0	0	0	0
Healthy	57.60384	3.32931	0.08922	0	0	0	0	0	0		57.60384	16.29838	6.52634	0	0.32864	0	0	1.4766	0	0
Healthy	9.12484	3.84583	9.88235	0	0	0	0	0.1527	0		9.12484	1.21067	2.87822	2.47905	0.30473	0	0	0.11915	0	0
Healthy	46.61101	8.90022	0	0	1.36227	0	0	0	0		46.61101	3.01581	1.66043	5.49084	0.00578	0	0	0	0	1.36227
Healthy	5.51358	12.17843	1.58023	0.04947	0.19247	0.21189	1.71841	0.61498	0		5.51358	3.05415	1.12803	2.68525	0.06759	0	0.45997	0.01601	0.04947	0.19247
Healthy	3.61561	62.9997	0	0	0	0	0	0	0		3.61561	0	0	0	0	0	0	0	0	0
Healthy	52.81819	3.43183	0	0	0	0	0	0	0		52.81819	10.3322	0.92557	0	0.11483	0	1.11619	1.31228	0	0
Healthy	60.23069	2.17847	0	0	0	0	0	0	0.10067		60.23069	9.98651	3.21554	0	0	0.09708	0.87961	3.44475	0	0
Healthy	22.69433	1.81967	0	0	0	0	8.66729	0.04163	0.06569		22.69433	2.8867	0.7436	0	0.04694	0.67796	0	0	0	0
Healthy	21.04416	5.66478	0	1.2947	3.85851	1.16392	0	0.0955	0		21.04416	1.62392	0.10385	0.19855	0.0586	0	0	0	1.2947	3.85851
Healthy	73.96651	4.15826	0.37113	1.10627	0	0	0	0	0		73.96651	0	2.66653	7.9928	0.02805	0	0	0.57775	1.10627	0
Healthy	42.9432	5.91479	0	0.0198	1.0041	0.21255	0	0	0		42.9432	2.31265	0.22667	0.8877	0.00403	0	0	0	0.0198	1.0041
Healthy	3.37515	14.94631	0	0	0.00058	0	0	0.49385	1.22214		3.37515	5.21067	0.98259	0	0.09116	0	0.23793	0.12738	0	0.00058
Healthy	40.31075	7.88747	0.01877	0.01004	0.01017	0	0	0.27661	0		40.31075	20.86077	4.82188	0.36376	0.01246	0	0.04096	0.00819	0.01004	0.01017
Healthy	37.40606	8.10271	0.88276	0.05609	0.14273	0.28618	0.00868	0.18648	0.04188		37.40606	6.3769	0.57341	0	1.77066	1.82276	0	0.06706	0.05609	0.14273
Healthy	44.30969	5.37472	0	0	0.19515	0.05986	0	0.01904	0		44.30969	4.58862	1.5306	0	0.1002	0	0	0.02712	0	0.19515
Healthy	54.36538	15.45437	0	0.0068	0.16205	0	0	0.05817	0		54.36538	6.46251	1.32604	0	0.31437	0	0.37291	0.0162	0.0068	0.16205
Healthy	29.76353	0	2.9113	0	0	0.29111	0.14333	0	0		29.76353	0	0.25627	0	0	0	0	0	0	0
Healthy	54.47159	0	0	0	0	0	0	0.13008	0.24703		54.47159	5.84946	1.36943	0	0	0	0	0.09952	0	0
Healthy	57.65788	1.35423	0	0	0.81232	0	0	0	0.22354		57.65788	0	0.11864	0	0	0	0	0	0	0.81232
Healthy	3.90279	5.80091	0	0	0	0.00748	0	0	0.07134		3.90279	0.56384	0.60516	0	0.09599	3.42295	0	0	0	0
Healthy	10.76303	2.67302	0.0911	0	0	0	2.24067	0.51527	0		10.76303	4.0178	0.08661	0	0.16065	3.06148	0	0	0	0
Healthy	0	0	3.81252	6.23289	0.32966	0.01366	0	0.03904	0		0	0	0	0.05242	0.00158	0	0	0.04332	6.23289	0.32966
Healthy	40.56129	7.12536	0	0.00389	0.06871	0.01238	0	0.02808	0.05956		40.56129	0.61902	4.68516	0.83648	1.40404	0	0	0.4669	0.00389	0.06871
Healthy	56.97599	3.67232	0	0	0	0	0	0	0		56.97599	1.25267	10.04593	0	0.02892	0	0.52419	0	0	0
Healthy	22.0643	8.95456	0.47522	1.20495	0.44799	0.17413	0	0.13451	0.05781		22.0643	0	0	0	1.67502	0	0	0	1.20495	0.44799
Healthy	29.51028	1.19554	0	0.02759	0	0	0	0.03604	0		29.51028	4.71841	4.89685	17.9764	0.2694	0	0	1.08473	0.02759	0
Healthy	7.65339	10.10871	0	0	0	0	0.00128	0.05244	0		7.65339	4.82541	1.56895	0	0.24799	0	0.54308	0.00186	0	0
Healthy	83.1803	1.0293	0.06494	0	0	0	0	0	0		83.1803	1.5347	5.46756	0	0.53159	0	0	0.09046	0	0
Healthy	15.46975	2.58941	0.34649	0	0	0	0	0.0223	0		15.46975	21.39859	6.13296	2.97255	0.01275	0	0	1.13938	0	0
Healthy	51.86899	10.07357	0	0	0.10871	0	0	0.67161	0		51.86899	0.72914	7.18538	0	7.35104	0	1.19479	0.35929	0	0.10871
Healthy	15.45515	0.93829	2.71161	0	0	0	0.39151	0	2.91725		15.45515	2.14488	0.56763	0	0	0	0	0	0	0
Healthy	22.74961	4.43563	1.20757	0.05853	0	0	0	0.01789	0		22.74961	14.12829	5.93427	0	1.98576	0.07196	1.45923	0.19687	0.05853	0
Healthy	58.28202	8.27035	0.07952	0.05662	0	0	0	0.11806	0		58.28202	0.92332	3.67041	0	0	0	0.85088	0.06439	0.05662	0
Healthy	8.34456	6.92953	0	0.82588	0.039	0	0	0	0		8.34456	1.07383	1.01379	5.33404	0.48374	1.31778	0.79697	0	0.82588	0.039
Healthy	40.83767	3.43377	0.04797	0.02472	0.00876	0.1229	0.01791	0.00638	0		40.83767	5.45714	10.08835	0	0.09344	0	0.82793	0.11111	0.02472	0.00876
Healthy	19.05947	0.71987	0.08088	0	0	0	0	0	0.02407		19.05947	8.27981	1.13924	12.9858	0.0234	0	0	0.07299	0	0
Healthy	14.09378	17.86356	0.03375	0.0363	0.12773	0.25	0	0.00776	3.67433		14.09378	0.57703	1.44797	4.58123	0.08772	0	1.447	0	0.0363	0.12773
Healthy	5.51896	3.31512	0	0	0	0	0	0	0		5.51896	0.45861	0.12771	8.03066	0	0	0	0	0	0
Healthy	9.11642	3.93808	10.2181	0	0	0	0	0.15215	0		9.11642	1.20878	2.9639	2.60171	0.28406	0	0	0.10104	0	0
Healthy	37.36739	2.69593	0.04867	0	0	0	0	0	0		37.36739	2.75924	44.1742	1.32785	0	0	0	0.36716	0	0
Healthy	26.42113	6.41063	0.03647	0	0	0.0213	0	0	0		26.42113	8.49697	1.71504	0	0.17413	1.67696	1.16349	0.24183	0	0
Healthy	53.17229	3.3535	0	0	0	0	0	0	0		53.17229	9.70905	1.02204	0	0.09557	0	1.07194	1.33726	0	0
Healthy	25.44306	1.00157	0	0	0	0	0	0	0		25.44306	18.60053	0	15.7034	0.24725	0	0.79417	0.29962	0	0
Healthy	23.06283	4.38871	1.23047	0.0719	0	0	0	0.0258	0		23.06283	14.30181	6.00746	0	1.85884	0.05882	1.437	0.23223	0.0719	0
Healthy	32.62029	2.53995	0.04098	0	0	0	0	0.03307	0		32.62029	20.72669	2.2058	0	0.1233	0.16213	0	0.02543	0	0
Healthy	44.43274	0.51417	0.00425	0.03522	0.04721	0.13353	0	0	0		44.43274	0.95153	10.0016	7.43943	0.81636	0	0.54075	0.04606	0.03522	0.04721
Healthy	31.38157	17.47799	0.06381	0	0	0	0	0.04004	0		31.38157	10.36282	1.94101	5.94604	2.51045	0	0.62491	0.05911	0	0
Healthy	95.24226	0	0	0	0.00203	0	0	0.00074	0		95.24226	0	2.43136	0	0	0	0	0	0	0.00203
Healthy	54.35535	1.67666	0.06157	0	0	0	0	0.00233	0		54.35535	14.5598	1.11256	5.89113	0.11666	0	0.60288	0.00889	0	0
Healthy	20.41611	0.91533	0	0	0	0	0.1106	0.15275	0		20.41611	12.8426	3.10733	0	0.8243	2.94825	1.2107	0.47227	0	0
Healthy	20.0711	2.4007	0	0	0	0	0	0	0		20.0711	7.26599	1.40844	0	0.01818	2.14605	0	0.91156	0	0
Healthy	29.52946	1.132	0	0.02424	0	0.00258	0	0.02894	0		29.52946	4.97954	4.77866	17.7048	0.27735	0	0	1.06876	0.02424	0
Healthy	27.07981	3.44451	0	0.00465	0.0175	0	0	0.00077	3.85188		27.07981	1.25534	6.14159	0	0.00491	0.02465	1.44036	0.08893	0.00465	0.0175
Healthy	16.90852	18.91641	0	0	0	0.92052	0	0	0		16.90852	1.26871	0	5.0839	0	0	0	0	0	0
Healthy	39.98426	0.23802	0	0	0	0	0.00794	0	0.83359		39.98426	1.04566	0.23185	0	0	0	0	0	0	0
Healthy	11.9778	0.23419	1.20807	0	0	0	0	0	0		11.9778	0.16138	73.355	0	0	0	0	0.06967	0	0
Healthy	51.95529	1.42733	0	0	0	0	0	0.02643	0		51.95529	7.21136	1.73586	0.01411	0.17416	0	0	0.04979	0	0
Healthy	92.81289	1.45529	4.2841	0	0	0	0	0	0		92.81289	0	0	0	0	0	0	0.08548	0	0
Healthy	92.94877	1.5178	4.1579	0	0	0	0	0	0		92.94877	0	0	0	0	0	0	0.05289	0	0
Healthy	33.16603	11.38099	0	0	0.01667	0	0.01283	0.00714	0		33.16603	10.80823	3.41828	1.21706	2.54517	0	0.92049	0.08577	0	0.01667
Healthy	55.30161	2.06402	0.05966	0.23005	0.02721	0	0	0.00193	0		55.30161	9.00304	5.22157	6.14885	0.25053	0	0.99343	0.59341	0.23005	0.02721
Healthy	30.8006	16.87935	0.09955	0	0	0	0	0.03737	0		30.8006	10.67355	2.04759	6.95298	2.40783	0.00287	0.62098	0.04932	0	0
Healthy	56.88426	4.3051	0	0	0	0	0	0	0		56.88426	12.2705	5.76162	0	0.07875	0	0	0	0	0
Healthy	51.54426	31.38395	0.27184	0.52418	0.20553	0	0	0	0		51.54426	0	0	0.62783	2.10393	0	0	0.24252	0.52418	0.20553
Healthy	54.4097	1.97659	0.04148	0	0	0	0	0	0		54.4097	11.129	1.39037	6.20098	0.16176	0	0	1.83585	0	0
Healthy	8.05544	30.15439	0.19572	0	0	0	0.28123	1.42082	0		8.05544	2.11101	0.58091	0.00341	0.27122	0	0	0.01731	0	0
Healthy	29.69044	8.8988	0.03233	0.22593	0.00743	0	0.49421	0	0.54359		29.69044	2.06671	1.01499	0	0.10037	0	1.10444	0.00129	0.22593	0.00743
Healthy	73.78138	2.52296	1.5362	0	0	0	0	0	0		73.78138	1.40814	9.02941	0	0.10489	0	0	1.03062	0	0
Healthy	36.08333	0.55691	2.0968	0	0	0	0	0	0		36.08333	11.04018	20.8589	0	0.34626	0	0	0.2224	0	0
Healthy	24.83972	7.30624	0	0	0	0	0	0	0		24.83972	0.61666	0	5.62249	0	0	0	0	0	0
Healthy	17.16571	8.19117	0.18393	0.04624	0.00493	0.02318	2.81301	0.36149	0.90599		17.16571	14.12101	0.88295	2.65842	6.00826	0.08105	1.43405	0.04979	0.04624	0.00493
Healthy	6.66863	16.07999	0.09698	0.00396	0	0	0.18466	0.00932	1.22303		6.66863	5.54226	1.4179	0	0.63021	0.18576	0.39279	0.10294	0.00396	0
Healthy	26.98137	4.35091	0.02507	0.46112	0	0	0	0.15579	0		26.98137	16.91879	11.76542	0	0.51464	0	1.30125	0	0.46112	0
Healthy	14.9044	14.46314	0.439	0	0	0	0	0	0		14.9044	4.80075	2.00174	0	2.70131	0.4182	0.9458	0.16445	0	0
Healthy	1.41101	8.39805	2.78783	0	0	0	0	0.14743	0		1.41101	0.2703	0.02486	0	0	4.59177	0	0	0	0
Healthy	14.8924	10.34978	1.49435	0	0	0	0	1.54102	0		14.8924	4.64923	1.32036	0	0	0.11191	0	0	0	0
Healthy	0.35748	0.39654	0	0	0	0	0	0	0		0.35748	0	0	0	0	0	0	0	0	0
Healthy	86.04325	0.89754	0.36457	0.02182	0	0	0	0	0		86.04325	0	3.24927	3.22468	0.11036	0	0	0.16488	0.02182	0
Healthy	30.08327	1.46969	0	0	0	0	0	0	0		30.08327	0.94071	49.3567	0	0	0	0	0.26918	0	0
Healthy	9.97773	25.29761	0	0	0	0	0	0.08408	0		9.97773	9.92768	0.42677	0	0.00056	0	0	0.0678	0	0
Healthy	47.94037	11.3041	0	1.35298	0.1348	0.00694	0	0	0		47.94037	9.00628	0.24858	0	3.09391	0	0	0	1.35298	0.1348
Healthy	19.51684	0.00433	55.0788	0.03501	0	0.23549	0.00233	0.0026	0		19.51684	0	9.35592	0	0	0	0	0	0.03501	0
Healthy	50.24785	3.8778	1.03393	0	0	0	0	0.00815	0		50.24785	2.42514	1.86319	9.17277	0.21952	0	0	0.36127	0	0
Healthy	63.51547	1.48611	0	0	0	0	0	0	0		63.51547	13.14379	1.99738	3.30805	0.23517	0	0.5768	0.01452	0	0
Healthy	15.59111	3.22833	0.57325	0	0	0	0	0	0		15.59111	21.54638	1.50099	0	0	0	0	2.41601	0	0
Healthy	20.84947	7.11176	0	0.46493	0.91179	4.42379	0	0.00383	0		20.84947	5.53874	1.83515	0	0.06954	0.20726	0	0	0.46493	0.91179
Healthy	6.38963	14.93861	0.2978	2.26471	0.12993	0.03313	0	0.35874	0		6.38963	0.45395	0.4683	0	3.38681	0	0	0.13394	2.26471	0.12993
Healthy	32.40716	1.23252	33.3132	0	0	0	0	0	0		32.40716	0.00185	0	0	0	0	0	0.04376	0	0
Healthy	34.49539	1.69264	5.37164	0	0	0	0	0	0		34.49539	0.57648	6.37725	0	0	2.44739	0	0	0	0
Healthy	47.92944	2.88207	0	0	0	0	0	0	0.11073		47.92944	13.58558	3.65243	0	2.99685	0.00825	2.40498	2.63969	0	0
Healthy	23.88824	0.76115	0	0.0235	0.09139	0	0.12587	0	0		23.88824	1.15881	2.13859	0.36575	0.03267	0.21268	0.43982	0	0.0235	0.09139
Healthy	15.07773	1.81862	0.24642	0.00638	0.21756	0.52529	0	0	0		15.07773	1.68053	0.3884	5.94358	0.19099	4.87042	0.46993	0	0.00638	0.21756
Healthy	31.00556	2.34956	1.24297	0.72332	0.01877	0.006	0	0	0		31.00556	0.19396	4.4972	0.68734	0.02206	0	0.47722	1.0104	0.72332	0.01877
Healthy	65.70584	0.10161	1.15581	0.89971	0	0	0	0	0		65.70584	0	0	10.166	0	0	0	0.00677	0.89971	0
Healthy	39.9518	6.09594	0	0	0	0	0	0	0		39.9518	3.10335	1.60737	0	0.37923	3.47638	0	0	0	0
Healthy	7.7264	14.5544	0.00483	0.00247	0.0471	0	0	0.00709	0.02077		7.7264	0.02801	0	0.21431	0	0	0	0.00176	0.00247	0.0471
Healthy	31.36842	3.62385	0	0	0	0	0	0	0		31.36842	24.12829	6.42896	0	3.06927	0	0.862	0.34425	0	0
Healthy	14.2738	8.48485	26.8642	0.01516	0.01153	0.20169	0.24361	0.2489	0		14.2738	6.75317	0.01779	0	0	0	1.2285	0.01155	0.01516	0.01153
Healthy	48.66146	2.71969	0	0	0	0	0	0	0.10907		48.66146	13.77978	3.65645	0	3.02483	0.01845	2.38838	2.62647	0	0
Healthy	15.06565	6.69612	0	0.29405	0.99829	1.67647	0	0.02256	0		15.06565	0.52674	0.15195	3.06014	0.08042	0	0	0	0.29405	0.99829
Healthy	43.115	1.79093	0	0	0	0	0	0	0.00174		43.115	25.16108	6.20307	0	0.7445	0	1.44785	0.03959	0	0
Healthy	0.01052	0.00412	5.68379	2.67796	0.17259	0	0.15165	0.00706	0.10266		0.01052	0	0	0	0	0	0	0	2.67796	0.17259
Healthy	24.94261	9.8181	0.18994	0.13564	0.57161	0.1088	0	0.00141	0		24.94261	1.43902	0.92997	0	0.06486	0	0.12029	0.00501	0.13564	0.57161
Healthy	53.20443	3.42493	0	0	0	0	0	0	0		53.20443	10.13026	0.95668	0	0.11834	0	0.99503	1.28496	0	0
Healthy	19.65803	9.96325	1.84899	0.2242	0.25338	0.07247	0.00811	0.01142	0.05317		19.65803	2.82233	1.63737	0	0.20459	0.79834	0.5255	0.01016	0.2242	0.25338
Healthy	26.18532	1.98861	0.21767	0	0	0	0	0.00983	0		26.18532	6.1228	5.43127	0	1.06858	0	0	0	0	0
Healthy	11.22645	44.3123	0	0	0	0	0	0.89561	0		11.22645	6.86182	0.07931	0	0	0	0	0	0	0
Healthy	55.74766	1.5275	0	0	0	0	0	0	0		55.74766	5.64342	2.19929	0.80969	0.04987	0	0	0	0	0
Healthy	22.30145	5.10969	3.13477	0	0	0	0	0	0		22.30145	8.25858	3.41103	0	0.33156	0	2.12176	0.01013	0	0
Healthy	64.98285	1.01113	0	0.018	0	0	0.08238	0	0		64.98285	2.01691	1.48157	0	0.80756	0	0	0.02919	0.018	0
D001172	44.61598	2.90819	0.24017	0.03947	0.05381	0.02911	0.14182	0	0.06794		44.61598	0.03901	3.91915	0	0.00205	0	0	0.06395	0.03947	0.05381
Healthy	20.00069	0.02283	15.641	0.40077	0	0	0.01617	0	0		20.00069	0	0	0	0	0	0	0.07623	0.40077	0
Healthy	54.59408	5.07443	0.09832	0	0	0	0	0	0		54.59408	17.3234	3.13906	0	0.0657	0	1.15652	2.80825	0	0
Healthy	32.63091	6.28494	0	0	0	0	0	0.0046	0		32.63091	4.54629	8.69203	0	2.53961	0.0691	0.3064	0.2239	0	0
Healthy	19.53527	3.78617	0	0	0	0	0	0.06162	0		19.53527	32.47975	9.16059	0	1.07337	0	0.93643	0.35053	0	0
Healthy	12.59282	2.97653	9.39904	0.22665	0	0.0581	0	0.06985	0		12.59282	19.9503	1.7933	0	0.08959	0.07517	0.39453	0.25382	0.22665	0
Healthy	85.53744	0.80297	0.38656	0.02526	0	0	0	0	0		85.53744	0	3.22796	3.56415	0.11966	0	0	0.13158	0.02526	0
Healthy	44.79468	0	2.90482	0	0	0	0	0	0.01034		44.79468	0	35.1158	0	0.07877	0	0	0.45575	0	0
Healthy	32.48011	6.18389	0.09232	0.03051	0.0422	0	0	0.03016	0		32.48011	13.64793	9.79868	0.35415	1.39314	0.17643	2.24413	0.16672	0.03051	0.0422
Healthy	22.29547	6.07336	5.3394	0.00921	0	0.00271	0.00096	0.05899	0.15251		22.29547	6.54158	0.00738	2.02896	0.03034	3.08044	1.48008	0.06471	0.00921	0
Healthy	65.93476	5.16358	0	0.08131	0	0	0	0.05506	0		65.93476	0.94453	3.55588	0	7.93719	0	1.3813	0	0.08131	0
Healthy	50.05089	1.69158	0	0	0.00402	0	0	0	0		50.05089	23.62284	5.73169	0	0.70225	0	1.43627	0.03207	0	0.00402
Healthy	11.45445	6.1481	0.00681	0.01218	0.001	0.08429	0.65963	0	0		11.45445	2.21498	3.9656	0	0.88008	0	0	0.42658	0.01218	0.001
Healthy	47.32972	4.83782	0	0.47713	0	0.46797	0	0	0		47.32972	6.92786	0.38223	6.8698	0.07799	0	0	0	0.47713	0
Healthy	10.08405	0	33.1783	0	0	0	0	0	0		10.08405	0	0.0035	0	0.18778	0	0	0	0	0
Healthy	53.10742	1.00071	0	0	0	0.08412	0.04058	0	1.99083		53.10742	0.42047	0.87545	0	0.08336	1.90301	1.30351	0.00715	0	0
Healthy	71.61152	1.38632	0	0.07584	0	0	0	0	0		71.61152	1.38336	1.17153	0	0.00387	0.08662	0	0.0052	0.07584	0
Healthy	21.86425	14.56236	1.88746	0	0	0	0	0	0		21.86425	2.76763	1.66492	0	1.38138	0.42914	0	0	0	0
Healthy	74.44349	3.19307	0	0	0	0	0	0	0		74.44349	1.39526	2.37585	0	0	0	0	0	0	0
Healthy	70.70671	1.91772	1.57665	0	0	0.01349	0	0.0003	0.02173		70.70671	6.29295	9.331	0.43081	0.01037	0	0.71665	0.05882	0	0
Healthy	57.19175	7.34323	1.43986	0	0.02287	0.00613	0	0.03878	0		57.19175	4.61983	0.81371	0	0.56976	0	0.71395	0	0	0.02287
Healthy	20.44063	14.74634	0.43651	0	0.08244	0	0	0	0		20.44063	2.83584	1.53561	0	1.5059	0.69324	0	0	0	0.08244
Healthy	45.86257	0	2.74832	0	0	0	0	0	0.00254		45.86257	0	33.7481	0	0.06262	0	0	0.38809	0	0
