c	Clostridia	Bacilli	Coriobacteriia	Desulfovibrionia
Healthy	1.69286911794101	0.42287205596233	-0.339570932155132	-0.54810615509564
Healthy	0.807752797173646	-0.536659558097221	-0.210264210354226	0.23363311618323
Healthy	1.44572855869059	-1.00104355952951	-1.40274371707486	-0.303119628317238
Healthy	1.70779237583359	-0.996065793826291	-1.44249279809434	-5
Healthy	1.50958219592261	0.478085764301482	-1.80548565811753	-5
Healthy	-5	-5	-5	-5
Healthy	1.00427966230959	-1.91399629438162	-0.62158392811477	-5
Healthy	1.18761039056909	-0.153625770269907	-0.681248186142888	-5
Healthy	1.20286740997636	-1.27132163314909	-0.58609700249556	-1.25837574249619
Healthy	1.72930332049995	0.660550547757731	-0.563932812786401	-0.886558046034678
Healthy	1.03577263538167	-5	-0.678815972697686	-0.25335801807693
Healthy	0.870891773466308	-1.13721290176466	-1.27687284120431	-1.19729467292565
Healthy	0.848597962127137	-0.436008977413847	-5	-5
Healthy	0.885383273488225	-1.32854944578751	-5	-2.11861534322943
Healthy	1.54837565808977	-0.406758251004164	0.0618820371615251	-5
Healthy	1.35269217717503	-2.38721614328026	-0.82912249272442	-1.8921119748172
Healthy	1.02232566262545	-1.32275815405335	-1.51399481363776	-5
Healthy	0.704074122356511	-0.614304374589439	-5	-5
Healthy	1.36133490504708	0.873351414119314	-0.942447998945467	-2.57348873863542
Healthy	1.50468815925883	-1.27638016448454	-1.04846820945765	-5
Healthy	0.664748186109812	-5	-5	-0.40857919489579
Healthy	1.49867038655006	1.37456414410195	0.164778018227981	-2.27572413039921
Healthy	1.78932111543987	-0.227891091010092	-0.448415830639588	-2.12784372725171
Healthy	0.363305421502541	-1.17502853887631	0.676716466627682	-5
Healthy	1.44407510174177	-1.17986424812957	-0.639558066897362	-0.603260301288771
Healthy	1.42663648928242	1.1862303046654	0.374000055530311	-5
Healthy	1.46393119328051	-0.49768215023426	-2.11238269966426	-1.8018930011266
Healthy	1.4491302069442	-0.756193310255595	0.279228779072425	-0.709275519980777
Healthy	1.63584651264327	0.487750483035843	-2.47886191629596	-1.9734667354767
Healthy	0.791730638754817	-1.39978969359067	-0.353655098683705	-1.27736607746619
Healthy	1.37358445452094	0.133120378993699	-0.452372955229649	-5
Healthy	1.51525506309389	-0.131343808192313	-0.500436626465597	-2.87614835903291
Healthy	0.9623949095103	-0.686871286154806	0.00739354278700913	-1.16405589990615
Healthy	1.58095552339945	-0.290747003983718	-2.00700490156866	-5
Healthy	1.4133232388242	-0.368018769123763	-1.88372441241946	-5
Healthy	1.33751616511536	0.266015201283874	-1.49580108146055	-1.81276138016852
Healthy	-5	-0.243736738788699	-5	-5
Healthy	1.39828244512018	-0.415148838392959	-5	-5
Healthy	1.18464885083993	-5	-5	-5
Healthy	1.62838034626278	-0.929149746572427	-1.14819148577176	-1.51541547071716
Healthy	1.40971372386057	0.280648926108929	-0.720036632541263	-5
Healthy	1.45042925695913	-2.22112552799726	-1.86043573382415	-5
Healthy	1.75557745262548	-0.0179278642279139	-1.23980377054487	-5
Healthy	1.60175142407927	-0.1674080683429	-0.274709231973527	-1.89177334362507
Healthy	1.65285933705033	0.449313289619034	-0.0771707803333511	-5
Healthy	1.62417417933431	0.704633465196609	-1.27400674107528	-5
Healthy	0.943043169189419	-0.172488570473467	-0.156617705783265	-2.06752623532285
Healthy	1.17747156732951	-2.15242734085789	-1.53017798402184	-1.51498878542143
Healthy	0.441858456197611	-5	-5	-5
Healthy	1.59861237668142	0.803149723056671	-5	-5
Healthy	1.35156905425159	-0.231969003430532	0.124758466989776	-2.87289520163519
Healthy	-5	0.740158128105894	-5	-5
Healthy	1.57896143087307	0.0771752465948376	-0.673828054710825	-2.05060999335509
Healthy	1.06636618427199	-5	-5	-5
Healthy	1.59171711732413	-0.963970269343457	-0.133884049014663	-0.819386749388397
Healthy	1.1490909614772	-0.28620715206094	-5	-5
Healthy	0.913817030136592	-1.53551045256603	-5	-1.38584129049082
Healthy	1.01252889269065	-5	-5	-1.12871902714203
Healthy	1.34351651389783	0.535035745608036	-0.186892924414693	-1.85387196432176
Healthy	1.68297819440416	-0.113576962358928	-5	-5
Healthy	1.15552641715771	-0.500780447819197	-0.416076117680687	-0.145918756170271
Healthy	0.987221466228106	-1.04038628892896	-5	-0.435890473134051
Healthy	1.01817728308121	-1.98213228103649	-2.35261702988538	-1.05026854768429
Healthy	1.57454273904544	-5	-5	-5
Healthy	0.856941455402685	-0.983509868379172	-5	-5
Healthy	1.3811116496796	-0.494836450189588	-1.69464863055338	-5
Healthy	1.60461792963217	0.520910411869604	-5	-5
Healthy	0.879798099772627	-0.564745069604102	-5	-5
Healthy	0.995822909617887	-0.299175181757802	-1.07422394616325	0.221711490872051
Healthy	1.53567646003986	1.07366080709641	0.649959559556279	-5
Healthy	1.19259616376855	-1.14363367634075	-0.599479279121621	-1.18615224577115
Healthy	0.383125690220745	-5	-5	-5
Healthy	1.45958893141775	-1.65150042971616	-5	-5
Healthy	1.46938809366708	-0.633838632195809	-0.600793699328692	-2.72124639904717
Healthy	1.24534360552569	-1.16310648362357	-0.599945788725126	-1.2143143317191
Healthy	1.37873739014285	0.389904642948755	-0.529913071591167	-1.31776464309744
Healthy	1.82494293178959	-5	0.554577584745201	-5
Healthy	1.64921156389972	-0.928191608166871	-5	-5
Healthy	1.06111607219943	-1.14357322752976	-1.52900183033913	-1.44213203843198
Healthy	0.575437261612947	-0.0606355235665811	0.603946156265205	-5
Healthy	0.327520359742395	-5	-5	-5
Healthy	1.57386145434324	0.459791915265038	-5	-5
Healthy	1.44638833824434	-1.39243775681641	-5	-0.611987656635809
Healthy	1.44403026711865	-1.10946720807226	-1.17360121781238	-0.47134035476501
Healthy	1.67815185104153	-0.32053576227394	-0.454062315358118	-1.38700434396765
Healthy	1.70181157061474	1.26920999990326	0.192305348063851	-5
Healthy	1.78130189246219	0.435726542849126	-0.821425896620075	-5
Healthy	1.67307558237664	0.922378714215788	0.033656925103955	-1.02204787879854
Healthy	1.57813311682622	-0.241815061849435	-0.158196449630666	-5
Healthy	1.50781797043042	0.505861908858317	-0.469441740548347	-2.67162039656126
Healthy	1.18720362653364	-0.912822188238844	-0.00411921333117029	-5
Healthy	1.3685695028234	-1.11662251025166	-1.2023170650851	-1.66675430103804
Healthy	1.70929540717264	0.102519458368337	-5	-5
Healthy	1.14258623078116	-0.297061360611653	-5	-5
Healthy	1.72227284744004	-0.0968394458881703	-0.440428497217558	-5
Healthy	0.85938270686777	-1.29413628771608	-0.710946442407359	-0.711192052516521
Healthy	1.55411636690364	0.588674993121528	0.00429987352362671	-5
Healthy	1.31562046112403	0.0256949171381284	-0.325368462482923	-5
Healthy	-1.02475205875932	-0.491524150351767	-5	-5
Healthy	0.135739920719901	0.100642755537261	-5	-5
Healthy	1.7089678855633	0.741999654437455	0.257001411616545	-5
Healthy	1.55690563046541	-5	-5	-5
Healthy	1.34199113310088	1.13985139137732	-1.03282657704446	-5
Healthy	1.59492652574415	-1.50251746263263	-0.734757531366199	-0.830384337777253
Healthy	-2.13548891894161	0.758808981164909	-5	-5
Healthy	1.40019594496149	-0.788959594267947	-0.518672051847425	-1.55783391421528
Healthy	1.14704745585626	0.0885081816679681	0.588545086209557	-5
Healthy	0.990490254180477	-5	-0.665224668322045	-1.40582852088509
Healthy	1.26498796702505	-5	-5	-5
Healthy	0.883307610717666	-0.560683098983496	-5	-5
Healthy	0.498667493641771	-5	0.443940115208608	-5
Healthy	0.236441524775372	-0.433786489437618	-5	-5
Healthy	1.21137046910556	-1.25406684154056	-0.496536181846786	-2.6903698325741
Healthy	1.32213594355677	0.425659730420213	-5	-5
Healthy	1.2975764712737	-0.325616570378997	0.0687163419965539	-1.58169870868025
Healthy	1.6031785949766	-0.268798162879752	0.127846354725375	-0.729530793546802
Healthy	1.57821892129154	0.305488945905176	-5	-5
Healthy	1.07896150984256	-0.631527161559638	0.270294437715416	-0.928854709548917
Healthy	1.01024693894068	-0.268048802566613	-1.33198702835817	-5
Healthy	0.242024339968328	-5	-5	-5
Healthy	0.80116076649191	-0.865599744081016	0.169771390203502	-0.217190677331123
Healthy	1.63247591886795	-0.955577844288157	-1.09189045960745	-1.46092390120722
Healthy	1.32756183024072	-0.389659288547843	0.84854995508427	-5
Healthy	0.796104402756125	-1.08092190762393	-1.08481129482684	-5
Healthy	1.62725511786826	-0.350266085360407	-1.68973163336755	-1.86870220340238
Healthy	1.56317542914592	-0.447672540658449	-0.0683336773105983	-0.921760746190334
Healthy	1.50486705190065	-1.3722246247707	-1.65266998468305	-5
Healthy	1.48546844014189	-0.949620243738542	-0.308847752829318	-0.957739593310548
Healthy	1.4224237060326	-0.216646780405381	-5	-5
Healthy	1.43372984179979	-5	-0.627419364969087	-1.95311480916229
Healthy	0.96443406742766	-0.86566348905132	-5	-1.18039026724841
Healthy	0.800305265383468	-0.755772374267092	0.176183898663947	-0.134043678067427
Healthy	1.43884569521268	-5	-5	-5
Healthy	1.80046941859574	0.404840555849266	-0.211131945980889	-1.62893213772826
Healthy	1.60042854369668	1.01823767027336	0.376832349290807	-5
Healthy	0.836189248230403	-1.00886256487969	-0.617946917884685	-1.98088370955293
Healthy	1.38147681199355	-0.147782370184941	-0.940020283055838	-5
Healthy	1.03203622234932	-1.4891869894875	-0.439196998006036	-1.07139934015548
Healthy	1.41984278420798	-0.894081259713627	-0.60115759697073	-5
Healthy	0.648039783758948	1.51500266025704	-5	-5
Healthy	1.01164105828307	-0.607232721344358	-0.885756086311092	-5
Healthy	1.80833719041134	-0.0159590086285732	-0.495162283071347	-0.705533773838407
Healthy	1.44581693989122	-0.745113706111033	-0.126731725973315	-1.9931062920521
Healthy	1.28303514183596	-5	-5	-5
Healthy	1.05848638112167	-0.744293417417375	-0.181661917136428	-0.872441697995367
Healthy	1.82285717109788	0.289963336676123	-0.20688042684464	-5
Healthy	0.490659250140681	-5	-5	-5
Healthy	1.13087710083154	-1.59516628338006	-0.172876379597257	-5
Healthy	1.12748642086999	-0.820534386924569	-0.296167166434658	-0.859774874733552
Healthy	1.67393850218139	-0.524241671024125	-1.35300846252288	-5
Healthy	1.37426283768906	0.528902566203575	-0.761627670971675	-5
Healthy	1.54523547052648	-1.15199572850273	-5	-5
Healthy	0.812875270687572	-0.642408152476559	-1.5151309672796	-5
Healthy	1.42571904975942	-0.237936935217877	0.225492784073128	-0.983342655177798
Healthy	0.731195385397634	-0.597773018470674	-0.0795792421030828	-1.37150889503288
Healthy	1.13010594542122	-0.970291637485105	-0.257314137602775	-0.874096031592076
Healthy	0.787393872868078	-2.02548830726267	-0.964370172209561	-0.110031956768376
Healthy	1.34318065249268	-0.429118629113721	-0.875039549210455	-1.87909718238547
Healthy	-3.04575749056067	-0.630172107474672	-3.1249387366083	-5
Healthy	1.3181718950138	-0.956205607674221	-0.0319328655919962	-5
Healthy	1.14662037053341	-0.499942001420878	-0.490407728769162	-0.182104242838205
Healthy	1.02634038350848	-5	-5	-5
Healthy	0.34197236042552	-5	-5	-5
Healthy	0.821996028050272	-0.835766145307389	-0.833866029694891	-1.14898639317633
Healthy	1.40491167745034	-0.108195023516921	-0.0752504829118982	-5
Healthy	1.05745346813756	-5	-5	-5
Healthy	0.883501312771212	-0.578873401255201	-5	-5
Healthy	1.79510739811441	-0.492589440938236	0.452100916578609	-5
Healthy	1.70245888529894	0.299387431700995	-0.782858362061719	-5
Healthy	0.855709912599156	-0.7724217797004	-5	-1.02798240132598
Healthy	1.37375750158411	0.602033932877287	0.137803367382051	-2.20690839982342
Healthy	1.64632715423828	-1.36491856398913	0.0252444041496968	-0.467334781519109
Healthy	1.78773463819729	-0.163176037006224	0.475195964214414	-5
Healthy	0.434008110638721	-0.598461609834057	-0.943400023707219	-2.88605664769316
Healthy	1.32445819579599	-0.275437426812308	-5	-5
Healthy	0.753146246958242	-0.504233715607324	-0.137159295824245	-0.719444391993726
Healthy	0.398146683660678	-5	-5	-5
Healthy	1.50614147997577	0.267143557036458	-0.284707141650191	-1.19935164463601
Healthy	1.78321022639618	-0.278626371307864	-5	-5
Healthy	0.952667510944488	-1.93479387194569	-0.544454738543622	-5
Healthy	1.35509792526342	-0.176832363118227	-5	-5
Healthy	1.44584805575123	-0.998958942013906	-1.23814730553362	-0.253070145623419
Healthy	1.03086839144117	-0.579862645406174	-0.208351449415888	0.163283652224217
Healthy	1.78220888578431	-0.0683692595944318	-0.997833938243492	-5
Healthy	-2.25492520841794	0.363333641439472	-1.46635502120124	-5
Healthy	1.18239096818692	-1.32615002265705	0.33794021313497	-5
Healthy	1.32012903866714	-5	-5	-5
Healthy	1.13169082693433	-1.89483057200067	-2.95467702121334	-1.1329451995233
Healthy	1.18447564924241	-0.82666801963135	-1.92848619490491	-5
Healthy	0.831786617155269	-1.69015699528393	-5	-5
Healthy	1.53535463849722	-0.160201535130351	-1.07314329105031	-1.70027484602436
Healthy	1.04335677561275	-2.67571754470231	-0.671763145905084	-5
Healthy	1.34466514497294	-0.00999876496533861	-0.871923987331285	-5
Healthy	-5	-0.0255712133798832	-0.0985961731747482	-1.88306035344924
Healthy	1.30123211270621	-0.431516662728344	-5	-1.97757162881451
Healthy	0.774379721586992	-1.11684980031672	-3.50863830616573	-1.0445527894223
Healthy	1.5105490314332	-5	0.11076810472105	-5
Healthy	0.123596867232232	1.0269620360548	-1.74256143314019	-5
Healthy	1.42385035153231	-5	-5	-1.55752023093555
Healthy	1.4760390933904	-0.303110900621939	-0.157378280842249	-5
Healthy	1.58311859784804	-0.885088915918108	-0.811324577030168	-5
Healthy	1.41229822368653	-0.975966102099095	0.365619002254503	-5
Healthy	1.14144005262096	0.267385301814146	-0.149954474277804	-0.906683398795668
Healthy	1.74155268277291	-0.550043600056458	-5	-5
Healthy	0.926380522908663	-1.00819820115536	-1.34074953122734	-5
Healthy	0.257820117405948	-0.0508296359849904	-5	-5
Healthy	1.59649637160651	-0.30666884375598	-0.995549647010776	-2.64016451766011
Healthy	1.26615805329967	0.0802692374202842	-1.05615937359874	-2.19111413264019
Healthy	1.29817535402926	-0.378761383777775	-0.195451691611944	-1.50182733936346
Healthy	0.393275041559737	-1.97922451180644	-5	-5
Healthy	1.69454413020391	-2.59006687666871	0.5478768079513	-1.35418488170336
Healthy	1.33705592897527	0.0962876575970691	-1.040481623027	-5
Healthy	0.492985158541954	-5	-5	-5
Healthy	0.904826403318935	-0.210821337277872	-0.160660244954285	-0.192769490687508
Healthy	1.00934677162669	-0.582860590272674	-5	-0.176421448349759
Healthy	1.26779080216733	-5	-5	-5
Healthy	1.53918340396935	-5	-0.319247618949825	-5
Healthy	0.335632385817933	-0.697690721630015	-0.705864580873752	-1.8965383779053
Healthy	1.43161188452156	-0.755574427827064	-0.632215587718846	-0.499393077934013
Healthy	1.44869720117076	-1.46928816201834	0.32953618063868	-1.35773338109733
Healthy	0.237382858540404	-0.731749744553051	-0.676521011869841	-1.34572717290229
Healthy	1.53426287168329	0.790451951762788	0.801841214502278	0.025088663718906
Healthy	-1.88806572366732	-0.833806784829933	-1.06248210798265	-5
Healthy	1.59095891584295	0.470300212635526	-0.301525373792564	-2.58502665202918
Healthy	1.47470478910626	0.281301591987172	-5	-0.539222393811746
Healthy	0.696983347312872	-5	-1.12257105921178	-5
Healthy	1.55484505081893	0.101062796213672	-5	-5
Healthy	1.76541498089626	0.542132990625679	0.369950196114184	-5
Healthy	1.25454227681005	0.829649783744636	-5	-5
Healthy	-0.650217546636529	-0.301090801147931	1.40062086870046	-5
Healthy	1.1464328654421	-1.47391930819797	-0.0980896373800287	-1.12412880927263
Healthy	1.51884230026719	-0.253023481579187	-1.04105406750606	-2.55129368009492
Healthy	1.2449076889779	0.218162492495097	0.619236331946377	-5
Healthy	1.22462602326987	-0.835676891431705	-0.687589897005191	-1.06859298644343
Healthy	0.394549736251773	-1.26233037264336	-2.48678239993206	-2.29670862188134
Healthy	1.52775282618384	0.772344447899362	0.834115382104551	-0.0376069847965959
Healthy	1.00421429194281	-1.6226937489318	-5	-0.802802172512197
Healthy	1.6318346610219	0.578380160288827	-1.07119462910672	-3.74472749489669
Healthy	0.472336574643709	-0.424685119417049	-0.0340132323958819	-0.31744880895819
Healthy	1.65416402323132	0.625754753209012	-0.899422697210404	-2.34008379993015
Healthy	1.69242969051132	0.0229065329291594	-0.459996055149973	-5
Healthy	1.30040633549918	0.223825495505938	-2.15989390554324	-2.05551732784983
Healthy	1.37910328347013	-1.09285746899686	-5	-5
Healthy	1.51096114369695	-0.600949618126351	-5	-5
Healthy	1.39290244724654	0.144664481667299	-2.01818139282934	-5
Healthy	1.14038421060546	-1.74088415581493	-0.581665557695016	-0.724021013532852
Healthy	1.55409442079664	1.25953104736159	0.50933292555248	-1.30927245612963
Healthy	0.194700230083598	-0.79317412396815	-0.602077363454683	-1.42239332263746
Healthy	1.41058913892379	-0.160327160876271	-5	-5
Healthy	1.01956946567737	-5	-5	-1.09178314691061
Healthy	1.2948577964339	-1.31256022545411	0.160585567765078	-1.85047298624565
Healthy	1.56655874772799	-0.0913434418747621	0.968800847812735	-5
Healthy	-5	-0.232703103910237	-2.09366495819491	-5
Healthy	1.58739303938316	-5	0.378784777635985	-5
Healthy	1.45755779517315	-1.89859664944467	-5	-1.52302353424047
Healthy	1.42578438943351	0.430415323910251	0.0248631509753471	-5
Healthy	1.84436706596266	-1.08055578953476	-0.331968373497578	-5
Healthy	0.84329944372648	-0.734592503468911	0.174893852394849	-0.281016951226572
Healthy	0.783712104633529	-5	-0.859460533027658	-0.116383983637671
Healthy	1.39560523069692	0.791313722758207	0.214022148700433	-5
Healthy	1.10166254321839	-1.43086027452754	-0.108707912749276	-1.15857795559764
Healthy	1.21481763069923	-5	-0.820333331309502	-1.09258863922541
Healthy	1.17802909420169	-1.38101107963507	-0.386242720557895	-1.1120452961912
Healthy	1.65872772554063	-0.133694934972173	-1.09794268919153	0.00386964466888396
Healthy	1.15907969184118	-1.63227145391302	0.0689127890918589	-1.33357562748124
Healthy	1.81556440053645	0.370268764934975	-1.12360893818081	-5
Healthy	1.45955290581187	-0.177243667048609	-0.310096502544085	-5
Healthy	1.91650084982135	0.414585650665509	-5	-5
Healthy	1.78302231082817	0.391254531480867	-0.22905230689416	-1.71466777235612
Healthy	1.44685841993056	-1.09496007192379	-1.19811629287476	-0.321126682502086
Healthy	1.58132796439141	-0.0686845442924001	0.328489692310798	-0.757110877810645
Healthy	0.387359567062503	-5	-0.389137639007543	0.471750705494275
Healthy	0.841247440571042	0.273353197495891	-0.637989020770007	-5
Healthy	1.71567925576135	-0.160415120525125	-5	-5
Healthy	1.32411755675454	0.463087828217449	0.235601664804907	-1.69637202361611
Healthy	0.829332724831429	-0.779290595120434	-0.783042792638903	-1.07665234350217
Healthy	1.23512805498128	-0.679770603280731	-5	-2.40120949323688
Healthy	1.04590204313426	-0.6703174307029	-5	-0.331996356088962
Healthy	1.35497846205816	-5	-5	-1.38017649954272
Healthy	1.07049372888252	1.20159456051079	-2.39254497678533	-1.52230007166787
Healthy	1.68429631416027	1.24379950553121	0.0866089445729477	-5
Healthy	1.55506190551628	-2.5003129173816	-1.94962024373854	-1.537751784645
Healthy	1.27364679065432	-0.364124358648049	-0.475889606504864	-0.540788505984545
Healthy	1.25680743319546	-1.47547406337362	-5	-0.804598550479781
Healthy	0.370337263744002	-5	-5	-5
Healthy	1.53955744695208	-0.874226050149114	0.00978647320055342	-1.16698045292347
Healthy	1.23253134447892	-1.37871983244959	-5	-5
Healthy	1.58012746738873	0.53854231669237	0.390482923050656	-5
Healthy	1.37488466009801	0.4180741390094	-0.408067671442274	-5
Healthy	0.983955829008174	-0.656453556811743	-5	-0.110406997621316
Healthy	1.57254145939034	-0.288159040658462	-2.71669877129645	-5
Healthy	1.03831012478157	-5	-0.726697721432343	0.163998731698183
Healthy	1.81918444101143	0.938809825038139	0.356769451755194	-1.10707101764479
Healthy	1.60099749412617	-1.48878529886361	-0.283838000826349	-5
Healthy	0.727700631748942	-0.691222226335279	-0.058284884315461	-1.34611244192902
Healthy	1.54862462286973	-5	-5	-5
Healthy	1.26945013041991	0.191330826260987	-0.764951562167008	-0.733721253368898
Healthy	0.975491548614691	-0.465364785173747	-0.205407400642359	0.224590032504396
Healthy	0.63277100470175	1.6524917592636	-5	-5
Healthy	1.456525447646	-1.02140867317993	-0.804681639886986	-2.56224943717961
Healthy	-5	-5	-5	-5
Healthy	0.961759379730289	-1.24313577593945	-1.19422736806433	-1.94538694544311
Healthy	1.41010173880183	-0.168911250514558	-5	-5
Healthy	-1.68739956073874	-0.632308702035342	-5	-5
Healthy	0.639551230179816	-0.385271474775707	-0.0469316715203891	-0.375336387803022
Healthy	1.02838741125348	0.0446455773828444	0.125786953458345	-0.174080793341408
Healthy	0.892840614027448	-1.02489001031384	-0.591251393815756	-0.48268531433523
Healthy	1.01710849914739	-0.306352180761202	-1.19044028536473	-5
Healthy	0.874754253468201	-0.932966360157738	-5	-0.871277715661573
Healthy	1.59320917236391	-0.338253551787572	-0.0137658698650042	-5
Healthy	1.47064800891288	0.274871077090117	-1.10562854614376	-5
Healthy	1.23780629633776	-1.52724355068279	-5	-0.742177483965524
Healthy	1.82227559318662	-5	-5	-5
Healthy	0.827785918283328	-0.531519742642387	-0.202476252526962	0.224957567622732
Healthy	0.862171346883634	-5	-0.814797934812106	0.0239188268766002
Healthy	1.47487449355121	-5	-0.396206295863037	-5
Healthy	1.69705471778701	0.0770334242763201	-0.813750179220912	-5
Healthy	1.31561290202334	0.318178157265793	-5	-5
Healthy	1.05402248759782	-1.44201185177509	-0.297414386073126	-5
Healthy	0.420320534715102	-5	-5	-5
Healthy	1.40010019336893	-5	-5	-5
Healthy	1.50324113678489	-0.523733698741486	-0.848998092007169	0.19107636474987
Healthy	0.994491803372245	-1.67182433856168	-0.834014177225546	-0.146904379104146
Healthy	0.921984917866187	-0.605320724454901	-0.412434946524832	-5
Healthy	1.78291228595433	0.560567732745721	0.197299859673673	-5
Healthy	1.72907929980923	-1.33894491514662	-5	-5
Healthy	1.65490575591235	0.289066950513657	-5	-5
Healthy	0.997591249663797	-1.40131890109284	-0.859020836523029	-0.204231176276683
Healthy	1.44983032050875	0.768195442853199	-0.501097004048135	-1.31184724440843
Healthy	0.750320134064384	-2.50863830616573	-0.867548187270997	-1.61136603064821
Healthy	1.18942854797189	-1.71624661666747	-0.499955733401399	-1.10485381062401
Healthy	1.49288172317074	-0.0487062043259445	-1.32011805788714	-5
Healthy	1.29712950545875	1.37516997498939	-5	-5
Healthy	-5	-5	-5	-5
Healthy	1.71212081977209	-0.462294213919473	0.176609208155885	-2.63638802010786
Healthy	0.256205235912688	-5	-5	-5
Healthy	0.967125644187295	-0.566294155243056	-5	-0.272898139370808
Healthy	1.13477807146415	-1.06273292778859	-0.111668838505759	-1.02022406727031
Healthy	1.47774561070184	-5	-0.796477583177415	-5
Healthy	0.984022518414691	-0.602842425797859	-0.160364855687245	0.18174929009034
Healthy	1.16859146245833	-0.320208829019646	-5	-5
Healthy	0.879793517525689	-0.48032948292217	-5	-5
Healthy	1.1370482249057	-1.75202673363819	-1.60941812144956	-5
Healthy	1.2220278157398	-5	-0.679106290368175	-0.528224378979196
Healthy	1.55355681936879	-0.110362199593332	-0.0234482837282214	-0.794254459057338
Healthy	1.28973250460888	-5	-1.80938820218639	-0.652318787365099
Healthy	1.56598552011804	0.449165100489434	-0.44975941346983	-1.12598229613781
Healthy	1.60010670887767	-1.97633608180221	-5	-5
Healthy	1.05657519579182	-5	-5	-5
Healthy	1.53848136100813	-5	-5	-5
Healthy	1.19416232359953	0.0592187231886498	-0.726281287313804	-1.48825028865502
Healthy	1.69230772479176	0.687092664101378	-0.12606356707688	-2.62342304294349
Healthy	1.27152959208089	-0.608130224290639	-5	-1.39168795730267
Healthy	1.00423063545699	-0.317719509869866	-5	-5
Healthy	1.38184256891952	1.02697428045195	0.121536865035565	-1.18131233655849
Healthy	1.41380502907108	0.975814003259789	-0.117600702625912	-2.36051351073141
Healthy	1.06970508805185	0.0399729879446349	-0.0176925772614895	-5
Healthy	0.735798437713132	-2.33254704711005	-0.816559319962051	-1.488517711374
Healthy	0.989670913383784	-1.66474274356547	-0.542890532581805	-1.42654817796451
Healthy	1.40285711809842	0.561909564337106	-5	-5
Healthy	1.67048993592049	-0.109920067014726	-5	-5
Healthy	1.27921439429077	-0.324496615272043	0.0724006426064399	-1.79506647764585
Healthy	1.47678657427946	-0.162828381430984	0.0294771206728533	-2.95860731484177
Healthy	0.434690234072059	-0.298535636326495	-0.618199257495297	-5
Healthy	-5	0.235679918564692	-0.0802213228767332	-5
Healthy	0.404548082637537	-0.573147292964631	-0.827192811630913	-2.30016227413275
Healthy	1.06125149599259	-1.30311962831724	-0.383324977043354	-0.858174105488925
Healthy	1.01087975972007	-0.212376607053543	-0.161673635922253	-0.19776691445245
Healthy	1.48152202690174	-0.706394396807182	-1.14831368455757	-2.28483264215154
Healthy	-2.6903698325741	1.45116155359	-5	-5
Healthy	1.03065638297367	-0.64208420142087	-0.242156240985644	0.138924478400435
Healthy	1.70668484637866	0.500870159102406	-0.78584521394646	-5
Healthy	0.237558817550591	-5	-1.78067749158066	-5
Healthy	0.538877734052464	-1.3873220816835	-5	-1.34390179798717
Healthy	0.428787365730056	-5	-5	-5
Healthy	1.0728786360577	-1.2177424263367	-2.73754891026957	-5
Healthy	1.47443758127152	0.907220508769898	0.594740509575283	-5
Healthy	1.52931201096536	0.526985068559996	0.163829006902355	-1.14770303417307
Healthy	1.62364235578209	0.48867337326865	0.90708713139351	-5
Healthy	1.96309481103741	-5	-5	-5
Healthy	0.929054987771801	-5	-1.68529030704483	-5
Healthy	0.98322066605051	-1.67530608613823	-0.496182089302178	-1.25328797748334
Healthy	0.51948803516183	-5	-5	-1.29990229538695
Healthy	1.38097077345622	0.160024104882187	-0.333875308853827	-1.86264588862927
Healthy	1.38265360114379	-1.07114346641809	-0.731726328033384	-0.564952358660035
Healthy	1.23594411014454	-0.644491011975566	-5	-2.11294562194904
Healthy	1.38355363367604	-5	-5	-1.5598783968122
Healthy	1.67581297390378	-0.52753610339301	-1.0870874488239	-1.64975198166584
Healthy	1.59611646709022	0.472529738151088	-0.0201148817554438	-5
Healthy	1.45801307319869	-0.0519833620001213	0.233671154687788	-1.10149421446564
Healthy	1.39532219865571	0.543854567174765	0.453183749072685	-5
Healthy	1.45210245007454	-5	-5	-0.547002911984024
Healthy	1.71181439694922	-5	-5	-5
Healthy	1.14842402680796	-1.49066304198236	-1.3693687559795	-1.32339783041798
Healthy	1.29472716535248	-0.274194505264858	-0.255425403672663	-5
Healthy	1.7842137604563	-5	0.608729227295577	-5
Healthy	1.06229311054687	-0.0291326543747392	-5	-5
Healthy	1.16507092994453	-5	-5	-5
Healthy	0.489066487321868	-0.650411679437537	-5	-5
Healthy	1.74149448516083	0.820877014007858	0.1029959347666	-1.25633347855379
Healthy	1.61389718825145	-5	-5	-5
Healthy	1.45901035165888	-5	-5	-1.98129950133376
Healthy	1.19596161102372	0.187746269780459	-0.00515954527233896	-0.736032715906017
Healthy	0.95707594497664	-0.566902523032012	-2.27901425584626	-5
Healthy	0.524025937690941	-1.75374768770068	-5	-5
Healthy	0.539971378431678	-1.61942699693311	-2.33535802444387	-5
Healthy	1.21174749178804	-1.73612732313478	-0.609930813698363	-0.905773514777959
Healthy	1.45899193787688	0.444798688804054	-0.302178049194537	-3.4089353929735
Healthy	-2.80687540164554	0.54207565324878	-5	-5
Healthy	0.991743818232248	-5	-5	-5
Healthy	1.40634495951387	0.0632620342087957	-5	-1.02826040911222
Healthy	-0.296751623463819	-0.0992997668780121	-0.164353811233348	-3.61978875828839
Healthy	1.10419919337288	-0.0242925364628199	-5	-1.38859536228841
