group	Bacteroidaceae	Ruminococcaceae	Enterobacteriaceae	Burkholderiaceae	Coriobacteriaceae	Desulfovibrionaceae	Micrococcaceae		Lachnospiraceae	Tannerellaceae	Acutalibacteraceae	Barnesiellaceae	Methanobacteriaceae	Streptococcaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae
Healthy	7.30625	7.21895	0	0.01271	0.03826	0	0		23.52533	0.36939	0	0.37237	2.26721	0	0.03826	0.00863	0	0
Healthy	23.27902	10.90396	0.0051	0.06781	1.4619	0.64324	0		7.05512	4.66423	0.28939	0	0	0.01747	1.4619	0.2674	0.64324	0.01452
Healthy	50.52064	7.33223	0	11.6155	0.27304	0	0		8.92962	5.1744	0	0	0	0.02346	0.27304	0.00317	0	0.10526
Healthy	65.82313	11.1243	0.14588	0.69891	0.17531	0.11504	0		14.21606	1.14246	0.19556	0	0	1.41947	0.17531	0	0.11504	0.00646
Healthy	46.01868	5.67516	0	2.52426	0	0	0		10.11818	1.21658	12.5183	3.86143	0	0	0	0	0	0
Healthy	15.64829	10.19668	1.36303	1.37103	0.80147	0.14269	0.09103		21.72554	2.79303	5.57867	0.8644	1.5014	0.32283	0.80147	0.00509	0.14269	0.02147
Healthy	48.82208	4.04494	0	0.00657	0.24671	0.00715	0		17.04743	2.99133	6.48206	4.15678	0	0.06128	0.24671	0.09077	0.00715	0
Healthy	54.84655	1.63362	0	5.64129	0.19978	0.14421	0		3.17894	2.41448	0	1.91359	0	0	0.19978	0.01827	0.14421	0
Healthy	56.29311	2.17296	0.04607	0.18971	0.18884	0.05495	0		3.146	5.11037	1.04293	6.33451	0	0	0.18884	0.62569	0.05495	0
Healthy	8.99093	3.79625	10.6542	0.23267	1.31902	0.72008	0		0.38565	3.06237	1.92591	0	0	0.01202	1.31902	0.08372	0.72008	0.14606
Healthy	11.93338	0.00083	3.53088	0	0	0	0.00076		0	0	0	0	0	0.11246	0	0	0	0.009
Healthy	41.5846	5.85538	0	0.00587	0.04363	0.03414	0		1.9568	5.87994	0.67142	0.7642	0	0	0.04363	0.00328	0.03414	0.08955
Healthy	33.62024	1.96996	0	0	0	0	0		29.47953	0	0	7.46588	3.11173	0	0	0	0	0
Healthy	18.24724	3.84376	1.00904	0	0.03036	0.04745	0		30.42778	3.63759	0.13804	0.83644	0.57844	0.0203	0.03036	0.08924	0.04745	0
Healthy	5.84934	2.02787	0	0	1.65203	0.01788	0		5.01193	0.40386	13.86325	0	9.29125	0.06189	1.65203	0.00717	0.01788	0.02111
Healthy	59.19358	0	4.25211	0	0	0	0.0148		0.00652	0	0	0	0	0.06887	0	0	0	0
Healthy	35.17321	0.36792	0	0.03579	0	0	0		36.63131	2.53828	0	1.34238	0	0.67212	0	0	0	0
Healthy	6.47971	4.02033	0.006	0.08368	0.00854	0.00212	0		11.14217	3.00089	0.16972	13.0687	0.0089	0.01783	0.00854	0.30678	0.00212	0.01451
Healthy	11.8947	4.76086	1.2327	0.01483	0	0.0843	0.07367		43.84906	2.03626	11.8786	1.38445	0.70044	1.60299	0	0.00468	0.0843	0.66136
Healthy	10.11264	46.506	0	0	1.13592	0	0		10.84159	0.04781	2.35448	0	0	0	1.13592	0	0	1.88735
Healthy	55.97027	0.44251	0	0	0	0	0		24.305	2.22091	6.52159	3.00722	0	0.10091	0	0.07354	0	0
Healthy	28.26705	0.76597	0	0.26719	0.58803	0.02339	0		4.2111	0	0.01905	13.3842	0	0.31322	0.58803	0.22674	0.02339	0
Healthy	34.89174	3.95924	0	5.03773	0.00952	0.1922	0		21.03439	3.20043	0	2.7799	0	0.0782	0.00952	0.17254	0.1922	0.17269
Healthy	23.8708	0.61842	0	0.12874	0.10075	0.04787	0		1.23217	0	0.15999	3.40273	0	0.01606	0.10075	1.37496	0.04787	0
Healthy	31.83094	4.8351	0.25682	0.04164	1.19723	0	0		36.2769	1.21836	8.3959	0	0	0.05262	1.19723	0	0	0
Healthy	54.07795	0	0	0	0	0	0		9.67989	0	0	0	0	0	0	0	0	0
Healthy	23.28874	16.1291	0	0.03047	0	0	0		31.8156	1.17122	12.5307	0	0	0.27659	0	0	0	0
Healthy	40.36867	4.4427	0	2.30368	0	0	0		7.41093	1.85304	1.80811	0	0	0.4411	0	0.06815	0	0
Healthy	39.08014	9.97041	0.03994	0.14103	0	0.23731	0		6.17621	2.48665	0.70508	0	0	0	0	0.46712	0.23731	0
Healthy	64.74334	0.86179	1.55509	0.06611	0	0	0		2.09958	0.00731	0.42651	0	0	0.01043	0	0.05841	0	0.05954
Healthy	15.54464	4.6139	0	0.00081	1.31913	0.00493	0.00886		21.33534	0.56977	0.02087	4.53503	0	1.15081	1.31913	0.33599	0.00493	0.06261
Healthy	51.90519	5.3939	0.14131	0.06954	0.05876	0.00324	0		0.76121	3.17893	0.11557	2.21282	0	0.02591	0.05876	2.80319	0.00324	0
Healthy	46.22622	3.44435	0.06081	0.21323	0	0.11375	0		5.72513	4.31082	0.95857	3.07647	0.04814	0.00189	0	0.03199	0.11375	0
Healthy	43.31286	0.58598	0	0	0	0	0		15.12293	1.16252	0	1.30736	0	0	0	0	0	0
Healthy	39.33635	2.84173	1.9574	0.02574	0.02427	0.26162	0		9.78814	4.38575	7.38221	0	0	0.02336	0.02427	0.00151	0.26162	0.05764
Healthy	66.02304	4.23559	0.08339	0	0.16288	0	0		20.0574	1.5611	0.03805	0.00099	0	0.14163	0.16288	0.01318	0	0.06377
Healthy	39.96737	0.03625	12.8743	0.17461	0.29068	0.04885	0		1.70546	0	0	18.2103	0	0.17968	0.29068	0	0.04885	0
Healthy	61.16748	8.73338	0	5.87112	0	0	0		2.70959	5.46858	0	0	0	0.01799	0	0.1962	0	0.58739
Healthy	29.82025	4.41343	0.03899	0.38063	0.56754	0.06165	0		27.26938	2.72865	6.65527	1.71259	0	0.11371	0.56754	0.06691	0.06165	0.04751
Healthy	61.55379	8.59103	0	6.01781	0	0	0		2.42962	5.83707	0	0	0	0.01821	0	0.24336	0	0.59301
Healthy	1.44531	4.62922	0	0	0	0	0.03629		20.09009	0.00983	0.12081	0	22.3755	7.7113	0	0.34115	0	1.06157
Healthy	39.24998	10.19266	0.02492	0.13661	0	0.19675	0		6.18849	2.43475	0.71587	0	0	0	0	1.58801	0.19675	0
Healthy	74.46039	2.43803	1.85023	0.07455	0	0.10547	0		3.74794	8.31258	0.1507	2.64261	0	0.07795	0	0.92137	0.10547	0
Healthy	8.60161	5.7395	0	0.50243	0.04776	0	0		5.6304	0.85914	27.1201	0	0	0	0.04776	0	0	0
Healthy	8.48384	6.11979	0	0.46794	0.04697	0.00509	0		35.85053	1.06069	5.19532	0.71556	1.49401	0.31964	0.04697	0.02466	0.00509	0
Healthy	19.92818	2.52174	0	0	0.35659	0.81652	0		6.11296	1.33326	4.99805	0.78045	2.19041	0.12738	0.35659	1.03877	0.81652	0.01285
Healthy	10.86163	0.06666	0	0	0	0	0		43.90919	0.31135	6.31524	0	10.4569	0	0	0	0	0
Healthy	52.31217	1.79174	0.06901	0.14429	0	0	0		1.57102	1.00627	0.12536	0	0	0	0	0.01891	0	0
Healthy	9.36598	27.77423	0	0	0.05672	0	0		23.18683	1.17012	10.0415	2.38179	0.75007	0.12293	0.05672	0	0	0
Healthy	38.00848	1.92122	0.60334	0.02935	0.90607	0.44833	0		0.32418	5.88476	0.67394	2.84063	0	0.05261	0.90607	1.89308	0.44833	0.00579
Healthy	0.0051	0	98.5792	0	0	0	0.06844		0	0	0	0	0	0	0	0	0	0
Healthy	45.74196	7.41987	0	0.00159	0.40306	0.05598	0		4.27275	3.47424	0.37237	0	0.0641	0.02622	0.40306	0.13878	0.05598	0.20883
D006973	35.3566	23.49317	2.53556	0	3.24648	0.35745	0		5.57763	0.36549	2.40696	0	0	0	3.24648	0.08975	0.35745	0.13736
Healthy	10.60939	3.50894	0.08659	0	1.25125	0.70216	0		1.2422	3.87232	5.26729	1.83454	0	0.29646	1.25125	0.62862	0.70216	0.06228
Healthy	53.81094	3.25638	0	0.09483	0.26175	0.26754	0		3.03737	1.02255	0	0.73485	0.00202	0.0626	0.26175	1.37618	0.26754	0
Healthy	55.05468	3.77952	0.06642	0.03685	0.12241	1.47767	0		0.98848	4.86342	1.06391	1.31421	0.03445	0	0.12241	0.41506	1.47767	0
Healthy	18.92584	3.94336	0	1.09687	0.09436	0.37319	0		19.22917	9.05636	0.3608	2.67032	0	0.00226	0.09436	0.3738	0.37319	0.06189
Healthy	7.54406	10.34569	0	0.25217	0.54054	0	0.00192		29.9519	1.55558	27.12993	1.06738	0	1.81947	0.54054	0.00192	0	0.04531
Healthy	51.50504	5.64156	0.10839	0.06927	0.06371	0.00325	0		0.70725	3.21009	0.11937	2.15507	0	0.02218	0.06371	3.07585	0.00325	0
Healthy	11.9619	8.41449	0.05429	0.39124	0.1	0.32032	0		8.03962	16.03697	0.09087	1.58016	0	0	0.1	0	0.32032	0.09355
Healthy	6.67974	6.13421	0.03932	0.37716	0.1583	0	0		5.41206	0.63363	21.9481	0	0	0	0.1583	0	0	0.01875
Healthy	8.68011	18.67846	0	0	1.69258	0	0		25.39822	0.16963	6.34578	0.14329	0	0.32345	1.69258	0	0	0
Healthy	16.25298	12.92938	18.7087	0.00128	0.47792	0.15039	0		10.57816	1.82288	4.27941	1.27596	0.32437	0.50262	0.47792	0.07584	0.15039	0.48947
D006973	41.74629	12.32715	1.54134	17.16661	0.48348	0.16078	0		3.64793	1.68376	0.89766	0.19434	0	0	0.48348	0.02367	0.16078	0.01269
Healthy	74.62482	6.5165	0	4.27383	0.0421	0	0		1.59744	3.69318	0.52022	0	0	0	0.0421	0	0	0.02474
Healthy	45.65424	5.62771	0.0278	0.00294	0.29772	0.07483	0		8.83503	5.15336	0.56896	0	0	0.02136	0.29772	0.0777	0.07483	0.00661
D006973	80.37118	3.67568	0	0.05737	0.20427	0.01463	0		5.45901	0.43395	0.84851	0.22157	0	0.00036	0.20427	0	0.01463	0.00215
Healthy	45.91474	5.13136	0.08366	0.32872	0.35408	0.0955	0		9.14533	5.20087	0.60805	0	0.01295	0.01061	0.35408	0.112	0.0955	0
Healthy	42.27842	11.73818	0	0	0.3423	0	0.0335		35.9601	0	1.54063	0	0.14841	1.08101	0.3423	0	0	0
Healthy	51.38181	3.71539	0.93792	0.24397	0.55687	0.17982	0		4.02704	1.69135	0.5637	0	0	0	0.55687	0.31079	0.17982	0
Healthy	20.89571	2.34516	0	0.01322	0.37073	0.5915	0		6.21473	1.58981	4.85397	0.81709	2.25595	0.08707	0.37073	0.97292	0.5915	0.00889
Healthy	3.20104	1.41065	0	0	0.32995	0	0		23.18369	0.26416	0	0.43555	0	0.01654	0.32995	0	0	0.01504
Healthy	51.86236	1.36756	0	0.17701	0.29208	0.06882	0		14.66232	1.66316	0	2.82088	0	0	0.29208	1.67572	0.06882	0.01203
Healthy	15.5299	3.22715	0.40305	0.00292	0.71992	0.62884	0		0.69034	6.09831	2.17464	2.06662	0	0.11909	0.71992	1.21673	0.62884	0.01987
Healthy	39.15929	9.50291	0.07667	0.15297	0	0.19774	0		6.51314	2.41436	0.70297	0	0	0	0	0.42596	0.19774	0
Healthy	4.47905	2.14044	0	0	2.58962	0	0		2.74978	0	9.01791	0	3.75983	0	2.58962	0	0	0
Healthy	60.1767	2.0773	0	0	0.64731	1.51706	0		3.69966	3.65455	0	3.39361	0.10412	0	0.64731	0.10476	1.51706	0
Healthy	9.40983	9.32606	0	0.00502	0	0.04407	0		47.86065	0	6.4487	0	2.99009	2.6888	0	0.00227	0.04407	0.04448
Healthy	66.55142	0.09076	0.83258	0	0	0	0		2.28218	0	0	0	0	0	0	0.0117	0	0
Healthy	38.41226	10.05653	0.06156	0.12334	0	0.17934	0		6.24883	2.3317	0.69301	0	0	0	0	0.44754	0.17934	0
Healthy	7.77288	3.09799	1.45409	0	3.42746	0	0		18.1754	0.20891	5.58794	0	0.78441	14.97267	3.42746	0	0	0
Healthy	18.861	0.68908	0.16735	0.01774	1.15465	0.00419	0		8.60718	1.89096	5.49925	2.64868	0	0.00633	1.15465	0.09508	0.00419	0
Healthy	14.82641	13.19843	0	0.05111	0.2084	0.13801	0		6.81285	2.82467	3.50237	4.6386	0	0.22494	0.2084	0.0521	0.13801	0
Healthy	0	2.39016	3.9209	0.05886	0	1.28897	0		26.96077	0	0	0	0	0	0	1.5231	1.28897	0
Healthy	9.79107	2.20286	0	0	0	0	0		28.894	0.35492	0	0.39499	6.83579	0	0	0	0	0
Healthy	17.06239	9.74278	0.16691	0.00934	0.2656	0	0		46.93193	2.65433	3.34098	2.18053	0.29171	0.64308	0.2656	0.2766	0	0.06199
D006973	37.75694	8.38423	8.5362	0.01926	0.18336	0.17798	0		1.28194	0.54316	0.00619	0.03182	0	0	0.18336	0	0.17798	0
Healthy	22.39048	0.00078	0.00788	0.00468	1.99768	0.07383	0		0.01859	24.16437	0	0	0	0.31843	1.99768	0	0.07383	0
Healthy	28.16378	12.10365	0.05773	0.09601	0.99768	0	0		16.79701	0.46024	2.98485	0	0	0.29673	0.99768	0.10528	0	0.02048
Healthy	50.11589	0	0	0	0	0	0		28.05617	0	0	0	0	0	0	0	0	0
Healthy	40.15561	5.31051	0.56328	4.12994	0.69983	0.03955	0		8.12301	0.4473	1.07597	0.32533	0.00143	0.16647	0.69983	0.48382	0.03955	0.03708
Healthy	43.91791	6.0375	0.62791	0.55197	0.05178	0.07429	0		7.85219	6.01008	0	1.04746	0	0.01575	0.05178	0.64626	0.07429	0.00397
Healthy	20.95826	17.58185	0	0.01054	0.68133	0.26021	0		15.8757	4.71176	0.11519	3.82049	0	2.25574	0.68133	0.00858	0.26021	0.37481
Healthy	31.59693	3.82989	0	3.23814	0.0728	0.3977	0		24.02851	6.21	0.2061	1.14821	0	0	0.0728	0.33025	0.3977	0
Healthy	60.0796	1.96571	0	0	0.62741	1.47135	0		3.73018	3.36713	0	3.37566	0.10932	0	0.62741	2.82055	1.47135	0
Healthy	22.6282	15.4791	0	0	0	0	0		35.25653	1.27862	12.3531	0	0	0.16003	0	0	0	0
Healthy	49.25564	3.84055	1.22721	0.23542	0.67344	0.15019	0		0.82863	1.74446	0.51209	0	0	0	0.67344	3.21706	0.15019	0.01561
Healthy	33.15089	3.96668	1.57391	1.76629	0.21376	0	0		13.08515	5.01395	0.51019	1.02417	0	0	0.21376	0	0	0
Healthy	35.36336	14.60528	1.95493	3.06521	0	0	0		15.20616	0.63279	4.06478	0	1.12509	0	0	0	0	0.13437
Healthy	85.84568	0.86833	0.36136	0.11586	0.15418	0.00256	0		1.20825	3.24721	0.38591	0	0	0.223	0.15418	0.19888	0.00256	0
Healthy	32.4933	6.31401	0.06068	1.40445	0.19742	0.15304	0		6.64336	10.27136	0.64461	5.49894	0.15029	0.0145	0.19742	0.16082	0.15304	0.04676
Healthy	54.78992	4.81253	0	3.70084	1.3424	0.03707	0		9.28995	3.1198	0	2.35675	0	0.09398	1.3424	0	0.03707	0
Healthy	8.01752	3.5989	0	0.76266	0.08154	0.67466	0		5.98464	11.71159	0.25645	0.93197	0	0.03503	0.08154	0	0.67466	0.07487
Healthy	21.81949	1.85423	0.30785	0.00608	0.07281	0	0		21.33333	0	10.3417	6.71656	1.41365	0.1806	0.07281	0	0	0.00661
Healthy	3.37609	55.382	0	0	0	0	0		14.7844	0	0	0	0	0	0	0	0	0
Healthy	19.98768	5.45879	0.43259	0.19696	0.35995	0	0		19.27721	0.33077	27.48554	0.16828	0	0.81981	0.35995	0.11336	0	0.06065
Healthy	47.27719	2.25388	0.17988	0.49362	0.3887	0	0		21.62777	3.08064	0	3.32948	0	0.02867	0.3887	0	0	0.04195
Healthy	53.86314	3.61713	0	1.28976	0	0	0		13.32261	3.95924	0	1.00062	0	0.24015	0	0.16088	0	0
Healthy	47.23784	28.29469	1.2714	0	0.04871	0	0		5.42416	1.90408	0.58819	0	0	0.70727	0.04871	1.16988	0	0
Healthy	3.72856	0.44311	0	0.02111	8.08886	0	0		27.43436	0.2914	0	0	0	18.30827	8.08886	0	0	0.0954
Healthy	32.30263	9.98515	0.23135	0.98327	0.18373	0.34134	0.00314		17.37687	1.3232	1.35528	3.07304	0.00472	0.38417	0.18373	0.15532	0.34134	0.05233
Healthy	85.64421	0.85433	0.54344	0.1305	0.13229	0.00761	0		1.05575	3.20247	0.38666	0	0	0.26034	0.13229	0.18641	0.00761	0
Healthy	37.82616	4.15932	0.00288	1.67474	1.21611	0.05704	0		10.27839	1.44101	14.49259	0	0	2.36562	1.21611	0.00784	0.05704	0.00428
Healthy	8.0179	1.73693	0	0	0	0	0		68.64843	0	1.92515	0	0.37891	0	0	0	0	0
Healthy	64.71551	0.04933	0.08287	0.06756	0.06455	0.0596	0		15.82956	4.73124	3.4674	0	0	0.18192	0.06455	0.15664	0.0596	0
Healthy	28.43327	0	0	0	0	0	0		23.39615	0	11.2332	6.39214	0	0	0	0	0	0
Healthy	22.46432	18.4103	0	0.25126	0.87178	0	0		31.93906	0.13615	3.15437	0.01006	0	1.34408	0.87178	0.2451	0	0.0341
Healthy	38.55289	0	54.4802	0	0	0	0.01835		0	0	0	0	0	0.22569	0	0	0	0
Healthy	15.02118	2.79807	24.8113	0.06847	0.00789	0	0		14.42117	1.1377	3.31561	3.98722	0.04229	0	0.00789	0	0	0
D006973	5.45475	34.09671	7.43065	10.5365	0	0.05412	0		6.09743	0.16284	0.30063	0	0	0	0	0	0.05412	0.153
Healthy	50.52412	2.23631	0.09042	0.2452	0.03182	0.02623	0		5.92327	2.37614	0.28775	5.15572	0	0.26525	0.03182	0.04219	0.02623	0
Healthy	82.8232	1.72587	0.8212	0.14985	0.04992	0.0213	0		6.45903	1.99465	0.00643	0	0	0.00194	0.04992	0	0.0213	0
Healthy	81.16706	1.27384	0	0	0	0	0		0.20051	2.52088	0	0	0	0	0	0.24506	0	0
Healthy	7.24817	0	68.0827	0	0	0	0		0	0.04119	0	0	0	0	0	0	0	0
Healthy	65.92365	1.53919	0.04885	0	0	0	0		15.72166	0.75398	0	0.60676	0	0	0	0	0	0
Healthy	32.5679	2.12277	0.39554	0.23081	0.04591	0.06803	0		8.31204	1.05926	10.0199	4.02953	0.34645	0	0.04591	0.01967	0.06803	0
Healthy	15.7988	0.882	2.73399	0.03507	1.41242	0.18021	0.01493		9.80768	0.83742	1.80746	0.04544	0	21.32706	1.41242	0.00296	0.18021	0
Healthy	14.24778	10.52993	0.39886	0.02812	0.01795	0.07256	0		40.97327	0.5411	0.02561	0.4547	0	0.18977	0.01795	0.27149	0.07256	0.0543
Healthy	4.62811	33.1672	0	0.02182	0.01643	0	0		3.13524	0.38563	0.44935	2.11935	0	0	0.01643	0.02751	0	0
Healthy	55.3907	1.86375	0	0.17425	0	0	0		5.02239	1.45884	0.49116	0	0	0	0	0.03845	0	0
Healthy	41.51809	6.65845	0	0.04372	0.12737	0	0		14.88087	0.23379	1.58913	0	0	0.08121	0.12737	0	0	0
Healthy	16.24077	4.87138	0.02381	0.05991	0.58527	0	0		54.00492	0.9228	3.14626	1.17965	0.08608	0.16781	0.58527	0.02709	0	0.10241
Healthy	66.80106	0.07622	1.26907	0	0	0	0		2.44881	0	0	0	0	0	0	0.01201	0	0
Healthy	22.00682	2.83493	0.0176	0.73357	0.10876	0	0		23.99764	1.36503	0.68775	3.1047	0	0.07118	0.10876	0.01029	0	0
Healthy	16.37117	2.78907	0.05527	0.1171	0	0	0		30.20196	0.65634	21.8823	0.4971	3.55858	0.10194	0	0	0	0
Healthy	37.55722	2.02151	0.70112	0.00555	0.88122	0.43213	0		0.39643	5.84046	0.73909	2.8852	0	0.04162	0.88122	0.6293	0.43213	0.02333
Healthy	48.51751	1.7229	0	0.6799	0.15301	0.02068	0		1.78355	5.82547	1.94042	0	0	0	0.15301	0.04622	0.02068	0
Healthy	55.49834	2.21798	0.02904	0.24045	0.18093	0.08262	0		2.91847	5.25323	1.05273	6.47044	0	0	0.18093	0.55931	0.08262	0
Healthy	28.52929	2.86958	0	0.28696	0	0	0		39.02786	6.25607	0.07066	0.36277	0	0	0	0.02248	0	0
Healthy	30.81948	4.36005	0.28921	0.50514	0.47721	0.01653	0		23.17676	5.46776	0.0185	0.22097	0	0	0.47721	0	0.01653	0
Healthy	56.21074	1.98008	0	0.16316	0	0	0		5.03933	1.54234	0.48821	0	0	0	0	0.04033	0	0.00265
Healthy	10.85331	3.34676	0.08323	0.00315	1.19116	0.51404	0		1.25215	3.83498	5.2772	1.74634	0	0.34771	1.19116	3.7544	0.51404	0.07416
Healthy	15.38989	2.17434	0.92251	0.07051	3.71927	0.08455	0		18.03648	2.77836	22.3948	0	0	4.0795	3.71927	0	0.08455	0.00084
Healthy	69.00791	3.04973	0	0.11572	0	0	0		1.17809	3.26705	0	0	0	0	0	1.19015	0	0
Healthy	29.50903	16.32299	0.00597	0.35801	0	0.00067	0		20.39561	3.72109	0.05766	0	0	0.43111	0	0.08069	0.00067	0.10086
Healthy	18.05739	7.05331	13.544	0	0.52595	0	0		21.16724	1.12771	0.10896	2.89576	0	0	0.52595	0	0	0
Healthy	56.93049	4.70594	0.12893	0.04881	0.20657	0.00226	0		18.8168	0.30246	2.72886	0	0	0.07244	0.20657	0.01387	0.00226	0.03731
Healthy	42.72081	7.41066	0	0.01745	0.09775	0.08344	0		2.31412	4.75038	0.30561	0.68176	0	0.0121	0.09775	0.00579	0.08344	0.23638
Healthy	28.98718	8.27497	0	0.05623	0	0.05779	0		40.90293	5.45989	1.61079	0.31057	0	0	0	0.01457	0.05779	0
Healthy	19.63393	16.95668	0	0.01698	0.11222	0	0.00148		21.77194	0.44	8.11028	0.22087	0.04421	0.1849	0.11222	0.00482	0	0
D006973	13.49137	75.9654	1.2378	0.14511	0.11574	0	0		3.77873	0.01963	0	0	0	0.0016	0.11574	0	0	0
D006973	3.40749	68.87109	0.08341	0.0083	0	0	0		19.34375	0.02631	0.10665	0	0	0	0	0	0	0.02155
Healthy	10.10665	8.45806	4.34724	0	4.87395	0	0		44.66688	0.3484	0	2.08164	0	0.72519	4.87395	0	0	0.52692
Healthy	75.31251	2.48088	0	0	0	0	0		13.32349	1.16872	0	0.19623	0	0.08617	0	0	0	0
Healthy	11.40137	0.01567	1.47257	0	0.00085	0	0.00187		1.74986	2.87103	0.00199	0.00032	0	0.06337	0.00085	0.00448	0	0
Healthy	42.13129	1.50292	0.03694	0.7626	0	0	0		5.53072	1.30858	0.9984	0	0	0.00098	0	0.04129	0	0.0728
Healthy	16.54132	9.5735	0.2876	0.05785	0.50091	0	0		16.89956	0.09684	25.6241	0.06778	0	0.33876	0.50091	0	0	0
Healthy	55.07359	1.94148	0	0.1497	0	0	0		3.44613	1.53989	0.48612	0	0	0	0	1.89266	0	0
D006973	14.42177	7.54281	25.65441	0.00443	0.43628	0.22295	0		0.82543	0.28313	0.0102	0.11654	0	0	0.43628	0.07649	0.22295	0.03618
Healthy	55.7797	5.09308	0	6.20782	0.05353	0.01482	0		4.95075	5.52575	0	3.60827	0	0.48478	0.05353	0.08755	0.01482	0
Healthy	33.16983	19.8272	0	0.10588	0	0	0		27.17506	0	0.04355	2.18202	0	1.24914	0	0	0	0
Healthy	14.82834	3.1184	0	0	0	0	0		25.21606	0	3.01651	2.48586	0	0.01917	0	0	0	0
Healthy	22.94297	3.90882	0.00239	0.35944	0.14055	0.01124	0.00366		26.36663	1.87182	1.92772	5.93991	0	2.41481	0.14055	0.03538	0.01124	0.01199
Healthy	21.77431	3.11299	5.34141	0.04037	0.13524	0.13317	0		6.4388	0.91994	7.01945	7.26493	1.24695	0	0.13524	0.08495	0.13317	0
Healthy	43.7073	1.30825	0	0.13697	0	0	0		22.10863	12.09323	0	10.1724	0	0	0	0	0	0
Healthy	46.32102	0	10.9585	0	2.96233	0	0.01146		0.0717	0.00411	0	0	0	0.48892	2.96233	0	0	0
Healthy	17.1173	13.1978	0.20066	0.22996	0.66989	0.20968	0		12.20816	5.71552	1.59732	0	0.12133	0.0723	0.66989	1.12177	0.20968	0.16413
Healthy	1.39175	8.04319	0	0.04855	1.40459	0	0		11.69041	0.40437	1.04722	1.5643	27.2102	0.14553	1.40459	0	0	0.18193
Healthy	13.03294	12.45935	0.90366	0	0	0	0		26.45985	1.43817	14.2435	3.13782	1.33131	0.20006	0	1.01129	0	0
Healthy	35.85704	0.59174	2.53982	0.3207	0	0.06823	0		2.552	20.6038	0	3.25229	0	0	0	0.20631	0.06823	0
Healthy	30.10848	1.15205	0.01133	0.00117	0.60626	0.10009	0		4.35537	4.84957	4.50349	4.92905	0	0.01394	0.60626	0.99925	0.10009	0.01656
Healthy	37.92842	1.24508	0.73654	0.0305	0.9362	0.4126	0		0.27054	6.08049	0.74199	2.74351	0	0.05416	0.9362	2.09292	0.4126	0.02275
Healthy	31.40794	5.69763	0.01777	2.55923	0.34314	0	0		3.32815	3.05512	4.61929	1.34454	0.11554	0.15939	0.34314	0.02098	0	0
Healthy	35.3399	6.05744	0	2.66211	0.22654	0.0502	0		15.61718	12.29154	0	9.80938	0	0.05303	0.22654	0.49965	0.0502	0
Healthy	45.72108	1.38447	0.80965	0.41164	0	0	0.00849		40.73785	0.6129	0	0	0	1.58204	0	0.00427	0	0
Healthy	53.54461	4.99021	0.5566	0.21041	0.05125	0	0		1.45792	6.78743	0	2.14951	0	0.05218	0.05125	1.7086	0	0
Healthy	54.80768	3.32127	0.11657	0.21162	0	0.20568	0		4.62016	2.32893	0	2.96203	0	0	0	0.11157	0.20568	0
Healthy	32.23922	15.14333	0	1.47408	0.25627	0	0		27.26339	0	0.04451	0	0	0.24432	0.25627	0.0173	0	0
Healthy	22.26016	0	5.04845	0	0	0	0.14121		0.06048	13.2037	0	0.00034	0	0.37288	0	0.30588	0	0
Healthy	45.94214	0.00191	15.5594	0	0	0	0		0.00656	35.2169	0	0	0	0	0	0	0	0
Healthy	12.7828	13.64933	0.02114	1.11617	1.40614	0.00413	0		24.02607	0.49606	0.00734	0.6605	0	0.10716	1.40614	0.65948	0.00413	0.54093
Healthy	0.01738	0.00098	0	0	0	0	0.00864		0.05619	0.00091	0	0	0	12.49222	0	0	0	0
Healthy	20.22777	5.56645	0.47574	0.18138	0.35658	0	0		19.15217	0.34787	27.61478	0.17166	0	0.85114	0.35658	0.10595	0	0.06941
Healthy	43.01196	5.83789	0	0.00143	0.06885	0.02718	0		1.83013	5.79943	0.61455	0.69754	0	0	0.06885	0.01544	0.02718	0.09666
Healthy	27.81498	11.94343	0	0.05103	0.00477	0.23466	0		38.12255	5.43444	1.48634	0.31317	0	0	0.00477	0.03777	0.23466	0
Healthy	21.98563	7.19864	0.06341	0	1.22597	0.05118	0		17.47388	3.31226	0	1.02568	3.13175	6.70033	1.22597	0.02049	0.05118	0.09501
Healthy	16.05566	6.76308	0.00532	0.11497	0.53775	0	0		46.34175	0.76816	5.99928	0.90519	0.6898	0.29678	0.53775	0.02226	0	0.20074
Healthy	28.8117	11.4229	0	0	5.47963	0.84778	0		21.60217	2.60523	0	0.1938	0	5.53722	5.47963	0.7125	0.84778	0
Healthy	30.58517	7.58627	0.06379	0.08396	0.15829	0.00188	0		14.85356	1.01914	3.51835	0.03238	0	0.19097	0.15829	0.0061	0.00188	0
Healthy	8.96652	0	0	0	0	0	0		76.0443	0	0	0	0	0	0	0	0	0
Healthy	9.13388	3.90434	11.0443	0.28826	1.32765	0.67525	0		0.36701	2.92564	1.9962	0	0	0.00878	1.32765	0.06603	0.67525	0.17958
Healthy	24.24997	6.23724	0.02429	1.99375	1.28131	0.34965	0.00321		21.31679	2.32418	1.39706	0.16807	0	0.27559	1.28131	0.15278	0.34965	0.00142
Healthy	42.77838	4.85319	0.27585	0.5597	0.16923	0.02565	0		17.21413	3.05303	1.41425	0	0	0.05502	0.16923	0.21574	0.02565	0.00902
