c	Negativicutes	Coriobacteriia	Actinomycetia	Gammaproteobacteria
Healthy	0.625788678730729	0.278232134632139	1.40692559474084	-5
Healthy	0.686254530050289	-1.86646109162978	-5	-0.240490796179074
Healthy	-0.847161490107781	-0.363682645353141	-0.304859939380307	-1.00160986968195
Healthy	0.926595539789429	-0.377174870803958	1.56727851329326	-0.0341071775776631
Healthy	0.786735809971808	-5	-0.51634139616256	-0.593272517243997
Healthy	-1.6298571529489	-1.34084471905937	-5	0.688322806867364
Healthy	-0.124701387161133	-0.828771003274948	-0.766090546512219	-1.14800825203784
Healthy	-5	-5	-5	-5
Healthy	-0.0195330221603197	-1.02204787879854	-0.88455591656376	-0.251377895514481
Healthy	-5	-5	-5	-5
Healthy	0.441984045615037	0.43594783291546	-5	-5
Healthy	0.966404577410148	-1.39826585173989	-1.27164621797877	0.928874950674434
Healthy	-0.575183675720647	-2.86327943284359	-5	0.828040875907554
Healthy	-2.89619627904404	0.14790809218144	-0.350197990491396	-0.827251161017256
Healthy	-5	-1.32284947872657	-1.04493793032497	0.190650997351671
Healthy	0.422763785416797	0.180765085302874	-1.68994426224911	1.03822462689201
Healthy	0.797814393588605	-5	-0.367583203361196	-0.728623128105925
Healthy	-5	-5	-5	-5
Healthy	0.818457499571274	-1.41038545936873	0.241646078001389	-0.944315935080587
Healthy	0.539363441391783	-0.878112014896319	-5	-0.143289230766319
Healthy	0.342700934945513	-1.42596873227228	-1.13745123047521	-0.341750045533042
Healthy	0.553938826260645	-0.592371191123482	0.166542595460555	0.493078661898857
Healthy	0.381167445702358	-0.22513282030295	1.14845580883685	0.0659343246519366
Healthy	-0.0681354865079682	-0.782963741372373	-0.334953998956413	-0.199131769565326
Healthy	1.09059272935679	-0.43129384837547	0.49795194048344	-0.661364247508806
Healthy	-5	-5	0.106734700097846	-5
Healthy	0.678505632264486	-0.389712553339951	-0.995420706097788	1.43441240209198
Healthy	0.384935548396419	0.28950422564231	-0.204620578297561	0.315481226580935
Healthy	-0.831502516476967	-0.895273955890025	-0.0378580535660667	-0.304168227173308
Healthy	1.11453792855525	0.937903370380025	0.943362921560865	0.0603880590487465
Healthy	-1.34122567915564	-1.10226297465457	-0.881735273910521	-0.570231575521394
Healthy	0.735211534305174	-0.471597562046382	-0.0793132916420709	0.020990719056463
Healthy	-1.41240127027875	0.600214667868541	0.76427105385661	0.28787559848232
Healthy	0.547390683306725	-1.59091263055216	-0.422508200162775	-0.449600409644503
Healthy	-0.232784747279972	-5	-0.583875627934529	-0.493562619979703
Healthy	-5	-5	-0.654155956807381	-0.163226628281931
Healthy	-5	-5	-5	-5
Healthy	-5	0.154277864902138	-0.453716509979595	-0.990081915334099
Healthy	-5	-5	-5	0.392904380432279
Healthy	-1.6192462291961	0.238209246709658	0.713370402472351	-0.424638933844794
Healthy	0.129580338231345	-0.654116787068287	0.358781657046252	0.388015898041535
Healthy	0.753317192371269	-1.21395878975745	-0.618199257495297	-0.437481123263368
Healthy	0.185859331776929	-0.816844084565987	1.13904305210527	-0.36102181308957
Healthy	-0.272938846718678	-0.697279550103866	-0.368657713516067	-0.357545372683354
Healthy	-2.17848647159523	-2.1511952989482	1.16088851614497	1.90530887389426
Healthy	0.525525505841643	0.549643190667583	0.302428341745086	-1.14837479684669
Healthy	-0.318876399977372	-1.0266412001136	1.68195678109176	0.406470347079523
Healthy	-5	-0.891841048743597	-0.965411646286375	-1.10513034325475
Healthy	0.0513725092595915	-1.25711782856273	-0.737335375323744	-0.302073555193495
Healthy	0.182237702738818	-0.771805030036649	-0.638725577437794	0.753984232115684
Healthy	-0.467143745688737	-2.98716277529483	1.16794645813036	1.08498035907555
Healthy	0.629054678341389	0.121290583504623	0.643944926834389	-0.416994036611104
Healthy	0.422734252401019	-0.328901243685967	0.166705346221355	1.13884846067271
Healthy	0.367586986223376	-5	-5	-1.45954538632859
Healthy	-1.85792353892671	0.0407882005261069	0.609434320331632	-1.16380251922107
Healthy	-5	-5	-5	-5
Healthy	0.804779834059292	-5	-0.784970821905699	-0.546299526640228
Healthy	-1.67612939345949	-0.579928675203239	-0.0222946811795818	-0.735961774006879
Healthy	1.05112009391539	-5	-0.662221375163817	0.0229683257669948
Healthy	-0.0218057831372871	-5	-5	0.953775150216084
Healthy	0.930566500314849	-0.746540835660162	-1.63115549317418	1.03198821374789
Healthy	-0.456527968298488	-0.508162244204117	-5	-1.20148746696865
Healthy	-5	-0.0841518539611242	1.26310085853869	0.49554156249297
Healthy	-0.175074030730228	-5	-5	-1.57642648026726
Healthy	-1.32550628270365	-0.750630405308484	-0.470518313621619	-0.753501419204199
Healthy	0.449737510057031	-5	0.615278637332404	-0.329865518764389
Healthy	-5	-1.94005811193804	-5	0.609970919072212
Healthy	0.484057706083955	-5	-1.1113151533403	-0.542648053889306
Healthy	-5	-5	0.540072827304567	-5
Healthy	-5	-5	-0.618794638761417	0.014247443807829
Healthy	-0.701671011926505	-0.161661032698656	1.18552487338635	-0.226008885316071
Healthy	1.18208095642954	-0.03412127110786	0.34461820524837	-5
Healthy	1.12228142720992	-0.837555085700022	-1.8085489855351	-0.131925984288543
Healthy	-0.00532658161359161	-5	-1.78914663468511	0.752365021483672
Healthy	0.0117141979175907	-1.14104194528199	0.486383717061657	0.297690493246556
Healthy	-1.24473510858775	-1.74884865682465	-5	0.113836435890269
Healthy	-1.37623399986607	-1.71085716406767	-5	0.680280203079705
Healthy	-5	0.511015241232832	1.37906572826394	0.348406121704825
Healthy	1.00922604133679	-0.678961107273945	0.177602865444147	-0.618145172377408
Healthy	0.643727971397251	-1.89517159634634	-0.261259068732402	0.318806011293763
Healthy	0.967030539426729	-0.654920473685133	-0.463580452872266	-0.544059358547495
Healthy	0.498427728555499	-5	-1.01895194108683	-0.645661023211919
Healthy	-0.31919327439843	-1.24795155218056	0.241626160347603	-2.92081875395237
Healthy	-1.83713700667807	0.287017501322102	0.988825961431994	-1.33059013271222
Healthy	-5	-0.902499747768313	0.271744053504786	-0.361051731763345
Healthy	-1.7956086680807	-0.289315797746391	0.314328676539224	0.0169372827817184
Healthy	-1.20294030530003	-0.633782564053904	-2.08039897621589	0.923590072505296
Healthy	-1.35398859040876	-5	-5	-1.11311464101399
Healthy	0.532689421001157	-0.782753008314607	-5	-0.160616238072907
Healthy	-5	-5	-5	-5
Healthy	-1.74957999769111	-0.751340256951664	0.282463499599315	0.545680622284173
Healthy	-1.66314017908319	-1.87942606879415	-5	-0.331959046367765
Healthy	0.443955740797119	0.186405352655567	-1.62196567754267	0.986301367056596
Healthy	0.90895819561683	-1.39501837039257	-1.07473949048056	-0.376843782677836
Healthy	-5	-5	-0.610638970036269	-0.94919505218654
Healthy	1.1936284772856	-0.0923898122722895	-0.306466504654272	-0.445389714773836
Healthy	-5	-1.1680023227641	-5	0.492014046313279
Healthy	0.799083343397369	-5	-0.346411260681204	-0.712713460737188
Healthy	0.684457553803209	-0.42782568638694	0.758601571211563	-0.250356426250397
Healthy	-5	-5	0.60643403624723	-0.409113601626762
Healthy	-5	-5	-0.951131104260069	-0.611898798429483
Healthy	1.36203249056816	-5	-1.10762709260156	0.759902677855901
Healthy	0.99721988749863	-0.671110960160439	0.0420002722211154	0.313694311450454
Healthy	-5	-0.198616873147269	0.317862845085275	-0.537766765740984
Healthy	-0.679251522012826	-2.0783135245164	1.59945118177444	1.03553019468976
Healthy	-5	-5	-1.36784651648937	-0.564745069604102
Healthy	0.425654841102261	-5	-1.69336055897574	-0.32862348482479
Healthy	1.04939054290343	-5	-0.74241741241862	-0.0272696615194652
Healthy	0.427400085600872	-0.0442737756891353	0.0694460838803128	-0.74882429999326
Healthy	0.844016542117614	0.10067375602772	0.00294752046715854	0.448873205288752
Healthy	-0.71190734545813	-0.743282254022513	-0.827426256228029	0.0754009555138978
Healthy	0.758721184662132	-5	-0.649422508182719	-0.870567925844426
Healthy	-5	-0.500464122159301	-0.303757224280381	0.77212945952613
Healthy	-0.0740591011511815	-0.55728511707152	-0.93809536628383	-0.921434440682883
Healthy	0.805375785088064	-0.730533756624314	-0.212185432936977	-0.401001694213639
Healthy	1.91209929916537	-5	0.0625932644578206	-0.231058664371183
Healthy	-5	-5	0.316678904978105	0.0568286526378118
Healthy	-5	-0.451979305094469	-5	-5
Healthy	-5	-0.171655951666938	-5	0.782098367706684
Healthy	-5	-0.810200989360173	-1.15076490868528	-2.34486156518862
Healthy	-5	-5	-5	-0.389063168767338
Healthy	0.692898890557778	-5	-0.339960276398424	0.60778088987383
Healthy	0.651900896014137	-5	-0.568282510353987	0.798293534836545
Healthy	-0.47293750099106	-0.660986054888892	-0.24936819973988	0.17641251812109
Healthy	0.0321673112446803	-0.919121089658183	-0.237704144028318	0.375831813353148
Healthy	-5	-1.40516564441668	-1.01153022979012	-0.685248226284956
Healthy	-5	-5	-0.392641497395108	-5
Healthy	0.984503910316287	0.142204820428158	0.74665521267831	0.0789821487801426
Healthy	-5	0.258357079592717	1.09307130637606	-0.893367211079884
Healthy	0.0282580248289713	-5	-5	0.899784947897044
Healthy	-5	0.220482048140069	-1.55501888791206	0.668363549016223
Healthy	0.54943979068814	-0.822838800273953	-5	-0.249507033290608
Healthy	0.0485000681322824	-0.876475019057268	-0.618668277542107	0.628206999201477
Healthy	-0.223327866781318	0.134514973292777	0.120619990299325	-0.634586899923822
Healthy	0.467317985810699	-5	-1.16857818293498	-0.700579874017971
Healthy	-5	-5	-0.0488957220700017	0.394395639212886
Healthy	1.25810809798661	-1.58269441675547	-0.286316293426978	-1.85761053388116
Healthy	-0.355443251238301	-0.485319455875018	-5	-1.11030620855581
Healthy	0.523020302208912	-2.15366288787019	-1.40329297031855	-0.78936049384585
Healthy	-5	-0.28013860067471	-5	0.769110611016678
Healthy	-0.136938985336841	-1.12199552973197	-0.657715525774251	0.366520078894746
Healthy	-1.04368746915881	-0.781963668799055	-0.00805660166537147	0.940674834094561
Healthy	0.806808567268294	-0.728832421051912	-0.155429638011733	-0.581036169296377
Healthy	1.07539000309397	-0.909459800245764	-0.0928520907703233	-0.266128937401695
Healthy	-5	-5	-5	0.633279546899684
Healthy	-5	-5	-0.935841627536882	-0.188907811835503
Healthy	-5	-5	-5	-5
Healthy	0.234114691241981	-0.363632479075475	0.260555523420292	1.57082455623981
Healthy	0.0403135054983082	-2.30891850787703	1.5337176728736	1.18787365316479
Healthy	-5	-0.385071161733542	0.205737428267601	-0.828302792751164
Healthy	-5	-0.0260090358257503	-0.261782487148004	-5
Healthy	-5	-5	-5	-0.721337839090019
Healthy	-5	-5	-5	-0.871923987331285
Healthy	0.0978505442769207	-1.93930215964639	1.17520729460709	1.44691910366604
Healthy	0.640606638840859	0.378793855109683	0.148689011599689	1.2902666185344
Healthy	-5	-0.198973803088793	-5	0.791988028378919
Healthy	0.689040561678589	-5	-0.357535479757879	0.618298136481465
Healthy	-0.018829468531624	-0.568330728686255	-0.847528189663964	-1.00850811108984
Healthy	0.969296604779479	-0.651111276928562	-0.453173657228487	-0.640202448965599
Healthy	-1.22040350874218	-0.265856506766303	0.583910297668882	-0.472254130923812
Healthy	1.03349653392673	-1.60153915039178	0.422916340679664	-5
Healthy	0.205688749034518	-5	0.292749911237869	-0.0825417560222547
Healthy	0.931204543128487	-5	-5	-5
Healthy	1.19898158707447	-0.0853395694107782	-0.302439394245994	-0.547569506300401
Healthy	-1.05487622987788	-0.0283299388743955	-0.453050376177953	-0.110787967546536
Healthy	1.06094361923556	-5	-5	0.0864274614344255
Healthy	0.274441895829183	1.00799130710497	-1.02040610415107	-0.228978720109968
Healthy	0.442628689289988	0.226731333500085	1.35894169932343	0.232681069160143
Healthy	-5	-5	-5	-5
Healthy	0.132899769944483	-1.41532961553565	1.05614722321548	0.19301044185402
Healthy	-5	-0.132821352127072	-0.265568236946947	-0.210574420711631
Healthy	-1.05729763111133	-0.297164655436686	0.376536810332887	0.492433497837666
Healthy	-5	-5	-2.17263072694617	0.156721744545782
Healthy	-5	-5	-0.699382780193418	0.209852667847063
Healthy	-5	0.0379720115567788	-5	0.0625368603794132
Healthy	-1.30759376516637	-0.537272662227901	-0.640733835393251	-0.460848596554507
Healthy	-5	-0.20807087022733	-5	0.872752217042514
Healthy	0.63469385956255	-1.89483057200067	0.69419527720664	0.38151578301283
Healthy	0.356675855658637	0.206358960871803	0.0440809219342974	-5
Healthy	0.649183900540323	-5	-0.084278388962149	0.913997594223057
Healthy	-1.85667287000795	-5	-0.0799079941522314	0.658422588577606
Healthy	-0.486795722053012	-0.799833753636892	0.535582709682125	0.382721073867374
Healthy	0.789197715569405	0.00936164803691737	1.46549944089116	0.363201932709326
Healthy	0.816962094484258	-0.530325227448202	0.374521060741446	0.354882177263644
Healthy	0.782928895268716	-5	-0.610798464471666	-0.852973284777769
Healthy	-5	-5	-5	0.103420552116717
Healthy	0.404157811713651	-0.422106261696414	-0.976500618451988	-5
Healthy	-0.01776948397675	-5	-5	0.770952108664522
Healthy	1.10282837065241	0.0358058304197105	1.569241142708	-0.733063088840827
Healthy	0.907886245009021	-0.104776413030379	-5	0.618608654892877
Healthy	0.647825841976948	-5	-5	-0.254729976011012
Healthy	0.0566990841594966	-5	-5	0.831493521276503
Healthy	0.63139607517795	0.247315192207249	0.940908268892944	-0.0326205327758208
Healthy	0.505297884688931	-5	-5	-0.430251658218725
Healthy	-2.8153085691824	0.00482847116819897	0.688693839433406	0.446915999844408
Healthy	-5	-5	-5	-0.824343252718336
Healthy	-5	-5	-5	-1.18422307970164
Healthy	-1.4182778400509	-1.39437177799238	-1.60153915039178	0.280530568030269
Healthy	-2.06398920428479	-5	-5	-1.45038376048091
Healthy	-5	-0.321946209381145	0.0264883210943781	-0.169218924393639
Healthy	1.06176187906639	-0.56551093684881	0.531526175929187	0.312816052901806
Healthy	1.21682305078592	0.605458046027154	-1.35261702988538	-0.504247583962673
Healthy	-5	-1.23455498190985	-0.721863993284522	1.30940508495838
Healthy	0.559999934486939	0.222339225314299	1.3863277109674	-5
Healthy	0.753893923904518	-0.391463269646118	0.314313934381754	1.28716123315757
Healthy	-5	-0.122024288099161	0.751784716418012	-1.38848911287334
Healthy	-0.862899195420877	-0.958844267370288	-0.922268820347608	0.357950085135993
Healthy	-5	0.409853692563476	1.08231780349326	0.567629722105538
Healthy	-5	-5	-1.96537154337468	0.672473775735501
Healthy	-5	-5	-5	0.553690098818399
Healthy	0.152548231614437	-0.496427199542098	-0.299798347449183	0.801472313521471
Healthy	-0.211209632879726	-0.199159247862197	-2.45593195564972	0.494574765485986
Healthy	0.974625432600287	-0.913746976182839	-0.882463567289662	-0.300986568387119
Healthy	0.484362487146738	-0.0664367931786507	0.417564687035997	1.1639484167023
Healthy	-5	-0.31209665465184	-1.40373287360448	-0.201729269430518
Healthy	0.644666017494313	-1.75202673363819	1.22825582650361	-0.795635795378995
Healthy	-0.721429298389484	-1.70333480973847	-2.28483264215154	0.271897341289242
Healthy	-5	-0.300665341432527	0.0366847752481522	-0.215796518243505
Healthy	0.0422722272820386	-5	-5	-5
Healthy	0.156185572840975	-0.485917337474169	0.452062577420423	0.402398958913232
Healthy	-5	-1.22388020094701	-0.70719033458271	1.30394192772538
Healthy	-5	-5	-5	-5
Healthy	-2.59516628338006	0.464310665925887	-1.05002482217035	-0.334569115086333
Healthy	-0.171578579845203	-0.687886141547308	1.21202931119034	-0.152482865008472
Healthy	-5	0.0504725608380421	-5	-0.516712319794906
Healthy	-5	-1.08618614761628	-5	0.484151726794627
Healthy	-5	-0.851829386922612	-0.740406121114051	-0.846703550644695
Healthy	0.136730077150427	0.192723526001589	0.880819878076487	1.24904932599836
Healthy	-5	0.0818403805647276	0.495386131191028	0.427206876407176
Healthy	-0.598358251502229	-1.50003813440381	-5	-1.97224279530945
Healthy	1.03797280742634	-5	-0.722987060623472	0.0360976775378956
Healthy	-2.52143350440616	-1.70333480973847	1.20646966246091	1.57154742590704
Healthy	-5	-1.09620485725896	1.83797105477842	-0.52264718330103
Healthy	0.339501128908108	-0.337487708510877	-0.130515993254481	0.143236577490018
Healthy	-0.429865862861032	-5	-0.0734672053334812	0.496413443828269
Healthy	-5	-0.843208631996071	-5	0.717303443970774
Healthy	-0.895751953009556	-0.136736636349519	1.17831896752734	-0.242649528961645
Healthy	-0.176773637199388	0.122143763013267	0.104517838608511	-1.06233168560099
Healthy	0.780592350225321	0.073575394459313	-0.163410071075584	-0.893401186787463
Healthy	0.401026403867827	-0.755524955310988	-0.294735137682596	0.032920808723266
Healthy	0.557011269750501	0.106265710542033	-5	-1.29285581165755
Healthy	-0.506332868771982	-0.776737753123369	-0.265296157698957	0.156149198245543
Healthy	-2.56383735295924	-0.876965470246493	-5	0.700983063774522
Healthy	0.652423311378598	-1.3253225321268	-0.62756672080455	0.776236138320199
Healthy	-0.314580744011219	0.152450409968056	1.21188429168897	-0.181094815242247
Healthy	-5	-5	-5	0.851575695894491
Healthy	-0.552547368773007	-5	-1.74376346679408	0.901360226244746
Healthy	-5	-0.686449128666495	-5	-0.0564856989189822
Healthy	1.03554740203881	-5	-0.72035586613469	0.153375776449443
Healthy	-5	-5	0.479396776580035	-5
Healthy	-5	-5	-5	-1.48188105285685
Healthy	0.55230676192587	-1.01188715973165	0.0826525492160697	0.465903098173303
Healthy	-5	-5	-5	0.306397146022309
Healthy	0.035165478670687	-5	0.163575785252093	-0.663580295137342
Healthy	0.316963680016701	-1.45817123321869	0.990593672688447	-0.67970828076044
Healthy	-5	-5	-5	-5
Healthy	-5	-0.86556787510416	-5	-0.977530387232231
Healthy	-0.533399263703119	-5	-5	-0.751781438809925
Healthy	-1.00013030789173	-0.0589658578049579	0.0459211887251872	-0.291443138533065
Healthy	-1.1809169242563	0.227171714809996	-1.45062884766682	-0.190467219191024
Healthy	0.632162600863815	-1.86075078242839	-1.73969005420508	-1.05354773498693
Healthy	0.891575366191048	-5	-0.536420532543031	-0.952374722418216
Healthy	-5	-1.33790355458208	0.256782668871032	-1.7486051499599
Healthy	0.27692572289227	-5	-0.9317399062253	0.384421519363865
Healthy	-5	-1.14831368455757	-0.975514332300833	-0.850349886901885
Healthy	-0.390362910367699	-0.405364401143201	0.802300188827616	1.04293524116469
Healthy	-5	-0.887562582678156	0.110821945243899	-0.632085261206247
Healthy	-0.142558943517697	-5	-5	-1.35408672496616
Healthy	-5	-5	-0.902951034988869	-0.459357745590347
Healthy	-5	-0.29930493422565	-0.144856547349645	0.368381731155174
Healthy	-5	-0.667905071553921	-0.996108833763089	-0.960823915623959
Healthy	-5	-5	-5	-0.99516293906169
Healthy	0.368130622375795	-5	-5	-5
Healthy	-1.55330753362847	-0.107938805862319	0.73310574054461	0.288970958785297
Healthy	0.800713642394728	-5	-0.386380137123638	-0.863057587224632
