p	Proteobacteria	Desulfobacterota	Verrucomicrobiota	Firmicutes	Methanobacteriota
Healthy	0.39223427997594	-1.27474193364004	-0.513257904466013	-1.02710321556346	-5
Healthy	-0.318785906877798	-0.846063245539065	-5	-0.243812869364553	-5
Healthy	0.601916650496396	-0.939075630310519	-0.913996294381618	-1.00638744206111	-5
Healthy	-0.482395081074068	-5	0.245996044838537	-1.25227753796449	-5
Healthy	0.501642496439225	0.138056264847032	-5	-0.517412230473232	-2.25963731050576
Healthy	0.580195980523263	-1.71715139716536	-5	-0.824053529904454	-5
Healthy	-0.813835038272585	-5	0.758103079598726	-5	-5
Healthy	-0.062798164672644	-5	-5	-1.18118049245246	-5
Healthy	-0.0693361795917024	-5	-5	0.125614624053041	-5
Healthy	-1.06228155638274	-0.89866542677982	-5	-1.27043027369803	-5
Healthy	0.996632049605175	-5	-5	0.89231726072248	-5
Healthy	-0.788745932382128	-1.06950943469373	-0.240830936157747	-1.15658033479508	-5
Healthy	0.583301949173759	-5	-5	1.33754990456398	-5
Healthy	1.92718094675682	-5	-5	-0.513767939148125	-5
Healthy	0.298999271550536	-1.0417228744523	-5	-0.993234547548007	-5
Healthy	0.545804228947813	-1.57888987020657	1.14759934992823	-5	-0.152482865008472
Healthy	-0.398940036453717	-1.33301428167034	0.528468040281105	-0.0038167996743398	0.050468694376599
Healthy	-0.196194768898458	-1.62051318628273	-5	-0.360224741160762	-5
Healthy	-0.314831729477303	-1.70180213289018	-5	0.112608352559315	-5
Healthy	-0.604167079898016	-0.711952090407881	-2.86966623150499	-2.30539480106643	-5
Healthy	0.19412566176021	-0.666875291283116	-0.571168948613432	-0.279220718641641	-0.324166687819936
D006973	-0.179548942202731	-1.1345998818207	-5	-1.08777794346758	-5
Healthy	0.665242240563584	-0.713633362600406	-5	0.957406612933982	-5
Healthy	0.222198649977859	-0.961300376979377	-5	-0.851058185097089	-5
Healthy	0.0227746788159939	-5	-5	-5	-5
Healthy	1.08889446656058	-1.7321245806811	-5	1.11156224818819	0.54993097363305
Healthy	-0.475967565125609	-5	0.172334332761356	0.411597822356605	-5
Healthy	0.629796825255506	-5	-0.247014794567816	-5	-5
Healthy	-1.73754891026957	-5	-5	-0.711437801606179	-5
Healthy	-5	-5	0.211024376852319	0.00593086721921251	-5
Healthy	-0.240490796179074	-5	-5	-5	-5
Healthy	-1.00160986968195	-1.60015328728708	-1.39383368539238	-0.921035955498239	-5
Healthy	-0.0341071775776631	-5	-5	0.20318796449606	0.616610980033797
Healthy	-0.593272517243997	-5	-5	-1.3767507096021	-5
Healthy	0.688322806867364	-5	-5	-5	-5
Healthy	-1.14800825203784	-5	-5	-0.0683845100371304	-0.83200368791312
Healthy	-5	-5	0.332963335939587	-5	-5
D006973	-0.256004473501348	-5	-5	-0.61728072526922	-5
Healthy	-0.251377895514481	-1.06243196139962	-0.697236291527018	0.210107074251073	-0.396249554439885
Healthy	-5	-5	-5	1.26522148202136	-5
Healthy	-5	-5	-0.164962946701208	0.733530283807938	1.45559257394391
Healthy	0.928874950674434	-0.468572179431938	-0.11628179803604	-5	-5
Healthy	0.828040875907554	-5	-5	0.316844348502524	-5
Healthy	-0.827251161017256	-0.268717524432911	1.09841908038081	-0.92892845001635	-5
Healthy	0.190650997351671	-1.00957234151474	-5	-0.555003299732304	-5
Healthy	1.03822462689201	-0.164506015022317	1.63949156928901	-0.839171456855453	-5
Healthy	-0.728623128105925	-5	-5	-0.572595044689726	-5
Healthy	-5	-5	-5	-0.264145708067525	-5
Healthy	-0.944315935080587	-5	-5	-1.54683460747414	-5
Healthy	-0.143289230766319	-2.26680273489343	-5	-0.538891823315148	-5
Healthy	-0.341750045533042	-5	-2.05502409158795	-0.264121772743762	0.2557017618823
Healthy	0.493078661898857	-5	-1.61118858652648	-0.593187406521577	-5
Healthy	0.0659343246519366	-5	-5	0.020543581759386	-5
Healthy	-0.199131769565326	-1.16285365609094	0.123299442184177	0.980761701267872	-1.00572685102683
Healthy	-0.661364247508806	-0.127598959082698	-5	-0.196167477522904	0.0727166695397961
Healthy	-5	-5	-5	0.177400851899669	-5
Healthy	1.43441240209198	-5	-5	-0.97856260353291	-5
Healthy	0.315481226580935	-1.21020783226932	-0.0390443012086108	1.17483984783819	-1.29464953711429
Healthy	-0.304168227173308	-0.729391029176822	0.522974713756712	-0.682375356919941	0.36331482835193
Healthy	0.0603880590487465	-5	-5	0.435124190359461	-5
Healthy	-0.570231575521394	-1.1838913292601	-5	-0.544409099400198	-0.97138808493377
Healthy	0.020990719056463	-5	-0.790431372164059	-0.00613629908786443	-5
Healthy	0.28787559848232	-0.622548036975426	-5	0.774718373266219	-5
Healthy	-0.449600409644503	-1.09463593123311	-0.111887930898521	-1.34804393046693	-5
Healthy	-0.493562619979703	-5	-5	-0.473738282121372	-5
Healthy	-0.163226628281931	-5	0.274963318748818	-5	-5
Healthy	-5	-5	-5	-5	-5
D006973	-1.73471037413917	-0.762657370673826	-5	-1.51385300319343	-5
Healthy	-0.990081915334099	-5	-5	0.658126875000365	-5
Healthy	0.392904380432279	-0.916497380169733	-5	-5	-5
Healthy	-0.424638933844794	-1.65836766422195	0.462597128674503	-1.07093887591523	0.90350725204677
Healthy	0.388015898041535	-0.427325849260936	-5	-0.948114621110128	-5
D006973	0.316624441423086	-5	-5	-1.0942580726084	-5
Healthy	-0.437481123263368	-1.48744900709579	-5	-1.82739706879014	-5
Healthy	-0.36102181308957	-5	-1.42388910587916	0.0763199741246448	-5
Healthy	-0.357545372683354	-0.299486652831566	0.927251762892144	-5	-5
Healthy	1.90530887389426	-5	-5	-1.62360555796273	-5
Healthy	-1.14837479684669	-0.0586177817408791	-5	0.954256020613033	-0.465631165149093
Healthy	0.406470347079523	-5	-5	-0.228250882896854	-5
Healthy	-1.10513034325475	0.15764410599659	-5	-0.303940815802645	-1.54196680750349
Healthy	-0.302073555193495	-0.916354072304415	-1.41736856051036	-0.421475394725007	-0.808716699181484
Healthy	0.753984232115684	-1.7207894873986	-0.86413618620013	-0.729693908847087	-5
Healthy	1.08498035907555	-2.19654288435159	-5	-0.325965999568745	-5
Healthy	-0.416994036611104	-2.08144546944973	-5	-0.86239272949537	-5
Healthy	1.13884846067271	-5	0.553539579877111	0.732598794921056	-5
Healthy	-1.45954538632859	-5	-1.46067293646062	-1.13822670328131	-5
Healthy	-1.16380251922107	-1.64878365466066	-1.23247310059162	-0.34149255019712	0.511781791008308
Healthy	-5	-5	-5	1.13779988901532	-5
Healthy	-0.546299526640228	-5	-0.295566339947801	-0.706063186112706	0.0380754623729298
D006973	0.380601930961516	-5	-5	-1.62506844602181	-5
Healthy	-0.735961774006879	-1.24336389175415	-5	-1.06223143295006	-5
Healthy	0.0229683257669948	-5	-5	-5	-5
Healthy	0.953775150216084	-1.47430747549499	0.383249697079638	-1.50905879464321	-0.532984181561564
Healthy	1.03198821374789	-1.47716468633947	-5	-0.806041021980813	-5
Healthy	-1.20148746696865	-1.15279763601908	-0.248574615776021	-1.59859945921846	-5
Healthy	0.49554156249297	-0.932780311025859	-0.0639388833900115	-0.477934145690985	0.152542118407012
Healthy	-1.57642648026726	-5	-0.296502273533188	-5	-5
Healthy	-0.753501419204199	-0.761602586818729	-0.632625440125803	0.261220032155725	-5
Healthy	-0.329865518764389	-0.948307358201963	-0.929223537156565	-2.12959609472097	-1.11503480179927
Healthy	0.609970919072212	-0.556674416046255	-5	-5	-5
Healthy	-0.542648053889306	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5
Healthy	0.014247443807829	-5	0.00577661441464168	-0.197075836536725	-5
Healthy	-0.226008885316071	-0.723400346442357	-5	-0.111859835952696	-5
Healthy	-5	-5	0.409510452269316	-1.21566805197785	0.493257239229681
Healthy	-0.131925984288543	-5	0.5888798535014	-0.594602408735003	-5
Healthy	0.752365021483672	-1.12004441487725	0.11586668648921	-1.22966355890485	-0.590320429939644
Healthy	0.297690493246556	-1.29005198348924	0.267580007998105	0.637601791048909	0.682129726817357
Healthy	0.113836435890269	-1.19626982902546	-1.76548271648731	-1.32624206345042	-5
Healthy	0.680280203079705	-5	-5	-5	-5
Healthy	0.348406121704825	-1.7281583934635	-5	0.460461826726599	-5
Healthy	-0.618145172377408	-1.07504911108439	-1.42736070295719	0.346796823455642	-5
Healthy	0.318806011293763	-5	0.354634654240905	-0.681206495206703	-5
Healthy	-0.544059358547495	-1.64397414280688	-5	-1.11058623595729	-5
Healthy	-0.645661023211919	-5	-5	-5	-5
Healthy	-2.92081875395237	-5	1.60686387333997	0.0519778623205568	-5
Healthy	-1.33059013271222	-1.44587441848699	-5	-0.153192965835897	-5
Healthy	-0.361051731763345	-0.0827991811005673	0.649493551689407	-5	-0.729763834162988
Healthy	0.0169372827817184	-5	0.416751978587938	-0.711303739409744	0.250615146990633
Healthy	0.923590072505296	-5	-5	-2.55595520408192	-5
Healthy	-1.11311464101399	-5	-5	0.135352129383353	-5
Healthy	-0.160616238072907	-5	-5	-0.571751785657051	-5
Healthy	-5	-5	-5	-0.267075759926639	-5
Healthy	0.545680622284173	-5	-1.08586848736911	-1.09674718310604	-0.391687957302673
Healthy	-0.331959046367765	-0.854182285508172	-5	-1.12464930342071	-5
Healthy	0.986301367056596	-0.142408210673185	1.63490540844012	-0.82929834418393	-5
Healthy	-0.376843782677836	-1.65896136832248	-5	-0.405651654874945	-5
Healthy	-0.94919505218654	-0.618505867121702	-1.01260190086298	-1.2050938934832	0.532454981964814
Healthy	-0.445389714773836	-1.70509308939481	-5	-0.606179204659133	-5
Healthy	0.492014046313279	-0.358694484001343	-5	-1.15945481236316	-5
Healthy	-0.712713460737188	-5	-5	-0.544728674168721	-5
D006973	0.396565465184899	-1.27959259919689	-1.52885503483937	0.0873838422408987	-5
Healthy	-0.250356426250397	-5	-5	-0.0311576230694756	-5
D006973	-0.312658351948601	-1.13637977972968	1.13324214554984	-1.50765874674503	-5
Healthy	-0.409113601626762	-5	0.281453815383721	-0.373454340972871	-0.0281955247091574
Healthy	-0.611898798429483	-5	0.0747360082934487	0.516522153162396	-5
Healthy	0.759902677855901	-5	-5	1.75709016868809	-5
Healthy	0.313694311450454	-1.34170234969181	-0.382161252282997	0.1726992358398	-5
Healthy	-0.537766765740984	-5	-0.848691451817982	-5	-5
Healthy	1.03553019468976	-5	0.179482850061479	1.10743384502719	-5
Healthy	-0.564745069604102	-5	-0.93486862785979	-5	-1.29456395341475
Healthy	-0.32862348482479	-1.29886393390747	-5	-1.63096977819085	-5
Healthy	-0.0272696615194652	-5	-5	-5	-5
Healthy	-0.74882429999326	-5	-5	0.210500441205618	-5
Healthy	0.448873205288752	-1.70421305974839	-5	-0.792096469613948	-5
Healthy	0.0754009555138978	-2.01144104312138	-1.40993876919626	0.209362180335848	-0.76421912967244
Healthy	-0.870567925844426	-5	-5	-1.95000714307986	-5
Healthy	0.77212945952613	-0.912076679074703	-5	-1.18203819546801	-5
Healthy	-0.921434440682883	-0.513767939148125	0.999624172704404	-1.15137988256587	-5
Healthy	-0.401001694213639	-1.12239832027073	-5	-0.781911097139155	-5
Healthy	-0.231058664371183	-5	-5	-5	-5
Healthy	0.0568286526378118	-5	-5	-5	-5
Healthy	-5	-1.03184406285003	-0.649170726417032	-0.894285489429078	-5
Healthy	0.782098367706684	-5	-5	-1.1424262958525	-5
Healthy	-2.34486156518862	-0.895683635488272	0.228184697976172	-0.804266351726789	-0.913533388728417
Healthy	-0.389063168767338	-5	-5	-0.897086297210779	-5
Healthy	0.60778088987383	-5	-5	-0.611934339530359	-5
Healthy	0.798293534836545	-5	-5	-0.261695206925895	-5
Healthy	0.17641251812109	-0.784970821905699	-5	-2.18309616062434	-0.754388640109092
Healthy	0.375831813353148	-1.0195421077239	-0.372664872877561	-0.313453100936994	-5
Healthy	-0.685248226284956	-5	-5	-1.27115943166003	-5
Healthy	-5	-5	-5	-5	-5
Healthy	0.0789821487801426	-0.989318506868556	-5	0.727420060572827	0.553165484378703
Healthy	-0.893367211079884	-1.03995754427316	-5	-0.575314329897897	-0.651578302135575
Healthy	0.899784947897044	-0.965933321402439	0.85965097864402	-5	-0.0847004387585144
Healthy	0.668363549016223	-0.725080493596246	-1.60589869795996	-1.56719099496683	-5
Healthy	-0.249507033290608	-2.42365864979421	-5	-0.628285797357382	-5
Healthy	0.628206999201477	-5	-5	-5	-0.0727015119714445
Healthy	-0.634586899923822	-0.167318681063157	-0.330339167965619	0.0386757862258695	-5
Healthy	-0.700579874017971	-5	-5	-2.44249279809434	-5
Healthy	0.394395639212886	-5	1.24658252643416	-5	-5
Healthy	-1.85761053388116	-2.29499204066666	0.110054086939306	-5	-5
Healthy	-1.11030620855581	-1.25547232652743	-0.228949288887126	-1.45197930509447	-5
Healthy	-0.78936049384585	-5	-1.82073553566097	-1.88941028970075	-5
Healthy	0.769110611016678	-5	-5	-1.42712839779952	-5
Healthy	0.366520078894746	-1.70707970039999	-2.0783135245164	-0.345053773415656	-5
Healthy	0.940674834094561	-5	-0.00149654855961005	0.252034622121761	-5
Healthy	-0.581036169296377	-1.05104938975445	-5	-0.908579271007949	-5
Healthy	-0.266128937401695	-2.77728352885242	-0.493440853274218	-0.751462762518442	-5
Healthy	0.633279546899684	-5	-0.164195322321245	-5	-5
Healthy	-0.188907811835503	-5	0.232475152628197	-5	-5
Healthy	-5	-5	-5	-5	-5
Healthy	1.57082455623981	-0.588969853202906	-5	0.746072677802376	-0.691755823259394
Healthy	1.18787365316479	-5	-5	-0.0778404792684727	-5
Healthy	-0.828302792751164	-1.2050938934832	-0.225556031075035	-5	-2.00744648216786
Healthy	-5	-5	-5	-5	-5
Healthy	-0.721337839090019	-0.766623096526104	0.784009996953673	-1.42562143558692	-5
Healthy	-0.871923987331285	-0.713655823590916	0.77240239583651	-1.69464863055338	-5
Healthy	1.44691910366604	-5	-5	-0.929371155948572	-5
Healthy	1.2902666185344	-0.368678012867862	-0.164639237108566	-0.141992459273098	-5
Healthy	0.791988028378919	-5	-5	-1.24680008580058	-5
Healthy	0.618298136481465	-1.93070198788447	-5	-0.735725384668416	-5
Healthy	-1.00850811108984	-0.514335347749745	1.01449575722456	-0.912573542963714	-5
Healthy	-0.640202448965599	-1.90031935889075	-5	-0.989021987825258	-5
Healthy	-0.472254130923812	-5	0.268123784418661	-0.556721362571684	0.467473431219567
Healthy	-5	-5	1.73663398446299	-0.32512049624737	-5
Healthy	-0.0825417560222547	-5	-5	0.328116500340011	-0.334747433496518
Healthy	-5	-5	-5	-5	-5
Healthy	-0.547569506300401	-1.56447414850135	-5	-0.640430106396238	-5
Healthy	-0.110787967546536	-0.342313252400169	-2.36051351073141	-0.376874811469469	-5
Healthy	0.0864274614344255	-5	-5	0.804188517791636	-5
Healthy	-0.228978720109968	-5	-5	1.58970302177156	-0.51136468891787
Healthy	0.232681069160143	-5	-5	-5	-5
Healthy	-5	-5	1.47601543720853	-5	-5
Healthy	0.19301044185402	-5	-5	-0.333519460238444	-5
Healthy	-0.210574420711631	-5	0.228964677405161	-0.118798002180399	0.195921781500569
Healthy	0.492433497837666	-0.682061960363944	-5	-1.02277955336461	-1.10985853993542
Healthy	0.156721744545782	-0.896743766644949	-5	-1.04778894189133	-5
Healthy	0.209852667847063	-1.08996287644695	-5	-1.04682039893437	-5
Healthy	0.0625368603794132	-2.7851561519523	0.343816107575625	-0.11247271821198	-5
Healthy	-0.460848596554507	-1.31247103878537	0.540321965311277	-0.634380997745496	-5
Healthy	0.872752217042514	-5	-5	-1.29782804914229	-5
Healthy	0.38151578301283	-5	-5	-0.251804217804437	-5
Healthy	-5	-5	0.238565439644041	-0.183288193012297	-5
Healthy	0.913997594223057	-5	-1.776763726897	-0.190783816834258	-5
Healthy	0.658422588577606	-3.19382002601611	-5	-0.406592081725706	-5
Healthy	0.382721073867374	-5	-1.62123882468363	-0.160811159552938	-5
Healthy	0.363201932709326	-5	0.192405747497581	0.00493153719820587	0.0619611199595877
Healthy	0.354882177263644	-2.83564714421556	0.0605316437121939	0.123044344207172	0.270098613196524
Healthy	-0.852973284777769	-5	-5	-1.26161587648784	-5
Healthy	0.103420552116717	-5	-5	-5	-5
Healthy	-5	-0.185259772860952	1.36159205056111	-0.482223670726044	0.359393376976146
Healthy	0.770952108664522	-0.199344771854788	1.29897549091659	-0.610851642302622	-0.266553949807694
Healthy	-0.733063088840827	-2.29242982390206	-1.56863623584101	-1.51655535190146	-5
Healthy	0.618608654892877	-0.841426443827744	-5	-1.04992737024984	-5
Healthy	-0.254729976011012	-5	-5	-5	-5
Healthy	0.831493521276503	-0.699578442616928	1.1407942311197	-5	0.0671452788853952
Healthy	-0.0326205327758208	-5	-5	-0.539222393811746	-5
Healthy	-0.430251658218725	-5	-0.436768171479018	-5	-5
Healthy	0.446915999844408	-0.491201034596095	-5	-0.386887898358713	-5
Healthy	-0.824343252718336	-0.784521063637464	0.786669806853984	-1.4459956789881	-5
Healthy	-1.18422307970164	-0.730113629721326	0.730434216301124	-5	-5
Healthy	0.280530568030269	-2.09854167860389	-5	-1.08910891135547	-5
Healthy	-1.45038376048091	-5	-1.62543493927723	-1.20439802010582	-5
Healthy	-0.169218924393639	-1.10143935506029	-5	-1.18157614490792	-5
Healthy	0.312816052901806	-0.491106837766336	-5	-2.18508681872493	-5
Healthy	-0.504247583962673	-0.920240080339907	-5	0.301988727460134	-0.809304207508268
Healthy	1.30940508495838	-5	-0.881272449572995	-1.51841406363238	-1.34055921812968
D006973	-0.101093900065085	-5	-5	-1.85449282859034	-5
Healthy	-5	-5	0.225521207078739	-0.0109107608013707	-5
Healthy	1.28716123315757	-1.25947941394634	-0.285150739162974	-0.495773879400986	-5
Healthy	-1.38848911287334	-1.15864052954515	-5	-1.1882239783971	-1.19118157490788
Healthy	0.357950085135993	-1.19545169161194	-5	-0.625911843347183	-5
Healthy	0.567629722105538	-5	-5	-0.731515636153278	-5
Healthy	0.672473775735501	-5	-0.229221603830852	-5	-5
Healthy	0.553690098818399	-0.569264003589697	-5	-5	-5
Healthy	0.801472313521471	-1.0632852417888	0.281260687055013	0.413328268961188	-0.0858896574917994
Healthy	0.494574765485986	-5	-5	-1.07644514193245	-5
Healthy	-0.300986568387119	-5	-5	-5	-5
Healthy	1.1639484167023	-5	0.756528852407326	0.487032264514757	-5
Healthy	-0.201729269430518	-5	-5	0.800527376608742	-5
Healthy	-0.795635795378995	-2.50863830616573	-2.83564714421556	-0.318939756368188	-5
Healthy	0.271897341289242	-5	-5	-0.474657122943135	-5
Healthy	-0.215796518243505	-1.24473510858775	-5	-1.4427334711301	-5
Healthy	-5	-5	-5	-0.0380476355849247	-0.0675160883740512
Healthy	0.402398958913232	-1.4817493486915	-5	0.468542276011355	-5
Healthy	1.30394192772538	-5	-0.862234579942658	-1.49566508819754	-1.35300846252288
Healthy	-5	-5	-5	-5	-5
Healthy	-0.334569115086333	-5	-5	-0.542118103266008	-5
Healthy	-0.152482865008472	-5	-5	-0.0256126723742361	-5
Healthy	-0.516712319794906	-5	-5	-0.197534151554216	-5
Healthy	0.484151726794627	-0.267389147204801	-5	-1.09718153191775	-5
Healthy	-0.846703550644695	0.19572257907437	-5	-0.301925565050199	-1.48280410205003
Healthy	1.24904932599836	-1.32440494361325	0.111003607745949	-0.22851540986342	-5
Healthy	0.427206876407176	-2.01144104312138	-5	0.609239999869086	-5
Healthy	-1.97224279530945	-5	-5	-2.08407278830288	-1.10154908080163
Healthy	0.0360976775378956	-5	-5	-5	-5
Healthy	1.57154742590704	-5	-5	-0.347492580448701	-5
Healthy	-0.52264718330103	-5	-5	1.17431048007199	-5
Healthy	0.143236577490018	-0.868766405410315	-0.888939217930179	-0.54349732227415	-5
Healthy	0.496413443828269	-5	0.769078091608266	-0.385503531677784	-5
Healthy	0.717303443970774	-0.743210118073189	-5	-1.01430414031016	-5
Healthy	-0.242649528961645	-0.813382648146363	-5	-0.114293969446785	-5
Healthy	-1.06233168560099	-0.156293930670649	-0.355010275328878	0.0339261204728706	-5
Healthy	-0.893401186787463	-1.21745571598999	-5	-0.494131316458046	-5
Healthy	0.032920808723266	-5	-0.0827361241144092	0.424264042393716	-5
Healthy	-1.29285581165755	-5	-5	1.43596597688289	1.09460422666556
Healthy	0.156149198245543	-0.929186640297284	-5	-2.37468754903833	-0.821109344951093
Healthy	0.700983063774522	-0.689561605184152	-5	-1.18025870272699	-5
Healthy	0.776236138320199	-1.82739706879014	-5	-0.345881239502071	-5
Healthy	-0.180541615736409	-5	-5	-0.0273575337213758	-5
Healthy	0.851575695894491	-3.04575749056067	-5	-1.246340352714	-5
Healthy	0.901360226244746	-1.51498878542143	-5	-0.498529927899588	-5
Healthy	-0.0564856989189822	-5	-5	-5	-5
Healthy	0.153375776449443	-5	-5	-5	-5
Healthy	-5	-0.133240216504892	1.32372863414478	-5	-5
Healthy	-1.48188105285685	-5	-5	-2.48678239993206	-5
