group	Firmicutes_A	Actinobacteriota	Firmicutes	Verrucomicrobiota	Methanobacteriota		Bacteroidota	Proteobacteria	Desulfobacterota	
Healthy	2.95606	0.01803	0.31729	0	0		71.60697	7.96819	0.03054	
Healthy	26.96202	0.20584	0	0	0		61.47845	0.87803	0	
Healthy	2.34345	0.19038	0	0	0		67.70442	1.42355	0	
Healthy	52.08396	1.18872	3.12801	0	1.20658		19.30047	0.44609	0	
Healthy	7.34504	3.01575	0	21.0731	0		38.60852	0	0.73579	
Healthy	4.87467	12.63656	0	0	0		76.57503	0	0	
Healthy	2.391	0.06803	0.00593	0	0		79.28003	0.25444	0	
Healthy	25.62591	0	1.34847	4.0239	0		30.64078	0	0	
Healthy	50.67998	0	0.00325	0	0		36.78098	0.03296	0	
Healthy	59.51967	1.30691	0.96443	0	0		25.93669	2.92349	0	
Healthy	22.15121	0	0.68327	0	3.26275		44.82496	2.02486	0	
Healthy	33.11999	1.45738	0	0.00146	0		45.19143	0.21697	0.0846	
Healthy	23.97684	0.10524	0.19722	0	0		70.26417	0.63241	0	
Healthy	44.94616	0.40155	2.51471	0	0		26.99671	3.1174	0.01797	
Healthy	35.9183	0.33751	0.23121	0.12904	0		46.89017	0.1195	0.08736	
Healthy	38.80171	6.6783	0	0	0		47.10461	5.80877	0	
Healthy	9.96665	0.3081	0.02762	0.58793	0		69.39013	0.05692	0.06663	
Healthy	13.99402	9.82054	0.38922	0	0		49.18358	0.20906	0.16335	
Healthy	62.53897	0	0	0	0		30.76513	0	0	
Healthy	4.24193	0.13627	0.00856	0	0		45.54224	0.1053	0.06034	
Healthy	1.65243	0.13654	0	71.3227	0		1.04103	2.05354	0	
Healthy	35.04069	0	1.52093	0.00805	0.6932		34.65504	0.17709	0	
Healthy	19.91522	1.98455	2.57075	1.20624	3.07251		36.64704	0.51115	0.30145	
Healthy	26.05735	1.72263	0.24026	4.45715	1.12264		48.25373	0.64495	0.17533	
Healthy	8.67387	0.02967	0	0	0		80.93213	4.3952	0	
D000236	43.48879	1.74621	0	4.05956	0		39.38832	0.08166	0	
Healthy	26.6334	0.41777	1.58296	0	0		39.99389	0.03542	0	
Healthy	17.5455	0.03197	0.29417	0	0		68.47041	0.08839	0	
Healthy	3.89134	0.29078	0.23597	1.26675	0		84.97031	0.11158	0	
Healthy	7.09657	1.85218	0	13.5079	0		52.03548	0.01783	0.8089	
Healthy	37.89669	0.11701	2.84626	0	5.4115		32.66256	2.42337	0	
Healthy	9.01441	0.17685	0.0265	0	0		78.14882	0.14113	0.00321	
Healthy	59.92787	6.73628	0.49251	0.05536	0		12	11.03913	0	
Healthy	50.59344	11.38735	0.30545	0	0		20.32199	0.47395	0	
D000236	64.57629	1.59834	1.79459	0	2.06362		12.22089	7.00767	0	
Healthy	7.19705	1.42022	0	12.9059	0.01636		50.01924	0.23329	0.86542	
Healthy	62.60668	0	0.33301	0	0		26.94788	0.04424	0	
Healthy	35.22333	0.12503	0.12645	0	0		46.84273	0.34724	0	
Healthy	27.08676	1.21835	0.21739	0	0		61.8185	2.3355	0	
Healthy	13.57024	0.31571	0.53015	0	0.01876		68.71667	0.10943	1.60839	
Healthy	17.54903	0	0.01337	5.99336	0		48.36152	0.10111	0.20281	
Healthy	26.1133	0.96551	0.65403	0.00304	0		46.37194	8.29506	0	
Healthy	39.93309	0	1.77838	0	0		42.89866	0	0	
Healthy	22.24552	10.88204	0.23483	0	0		2.23718	0	0	
Healthy	39.78293	6.18878	1.28979	3.23514	0		30.10631	1.94522	0.01477	
Healthy	31.16357	0.83514	0.07378	4.88434	0		49.56155	0.09128	0.0169	
Healthy	6.36455	2.18329	0	4.75189	0.23294		59.27449	0.3033	0.8491	
Healthy	38.12064	24.5792	0.44342	0	0		17.95868	1.15811	0.00363	
Healthy	28.52687	3.35532	0.05257	0	0		37.95642	8.35232	0.11606	
Healthy	7.38696	0.41078	0.2653	0	0		69.58933	0.13706	0	
Healthy	58.37451	0.40478	6.0486	0	0.16984		13.07073	0.0369	0.02678	
Healthy	30.61294	4.62526	0.29784	0.46552	0.1175		33.68536	1.37882	0.00779	
D000236	62.15625	0.22184	0.45923	0	0		20.75625	1.78911	0.14021	
Healthy	3.37326	0.03019	0	0.71539	0		60.00099	7.75259	0.30343	
Healthy	40.75656	0	10.99707	0	0.7668		27.73116	0.15943	0	
Healthy	35.80002	0	1.19172	0	0		40.53437	0	0	
Healthy	34.26261	0	0.74462	0	0		41.69255	4.40304	0	
Healthy	22.17505	0	0	0	0		59.89726	0	0	
Healthy	49.08518	0	8.76855	0	0.04184		26.98123	0.21817	0	
Healthy	9.80933	0.27508	0.00488	0.85723	0		63.61651	0.01675	0.03977	
Healthy	17.85726	0.43347	0	1.28397	3.56052		22.54095	0	0	
Healthy	8.94067	0.40938	0.30118	0	0		68.19003	0.16596	0	
Healthy	12.46443	1.51793	0.14545	11.5457	0		63.38037	0.37813	0.09161	
Healthy	3.13588	0	0	0	0		71.39423	2.45665	0.09743	
Healthy	40.66396	6.21029	17.47063	0	0		23.06046	0.14499	0	
Healthy	21.01985	0.2207	0.00202	0	0		58.99631	0.60449	0.02794	
Healthy	55.71612	2.26531	3.33586	0.86867	1.15969		26.10034	0.20935	0	
Healthy	19.06275	21.19851	0.58307	0.02452	0		42.76761	1.10607	0	
Healthy	8.64574	0.48881	0.24197	0	0		61.95477	0.86097	0.03172	
Healthy	16.71525	0.38845	0	5.57671	0		52.3773	0.49081	0.29569	
Healthy	7.32006	0	0	0	0		88.19908	0.9048	0	
Healthy	10.08775	3.77457	0.11649	0.89903	0.8839		60.52563	0.30488	0.36138	
Healthy	37.51161	3.11397	4.66376	1.83344	5.2539		21.75652	2.07646	0.04178	
D000236	46.51077	22.32112	0.60355	1.95841	0		10.1116	0.79231	0	
Healthy	8.78732	0.13209	0.40128	0	0		66.55453	0.54681	0.01671	
Healthy	47.17364	2.00869	8.57677	0	0.75976		24.98499	2.5282	0.09105	
Healthy	3.0397	1.24148	0.39399	0.0068	0		68.69797	0.86447	0.43019	
Healthy	36.5889	0	0	0	0		44.54319	0	0	
Healthy	36.68628	15.07392	0.1889	0.00126	0		27.42232	1.54313	0.00644	
Healthy	15.71669	1.2037	0.04466	0	0		63.93102	0.16124	0.0732	
Healthy	17.17192	2.36154	0.80493	2.57769	0.00876		44.14054	0.81452	0.19552	
Healthy	2.25227	0	0	0.62352	0		92.60407	4.2389	0	
D000236	12.23832	18.03202	3.83679	0.04317	0.36361		13.16123	2.24371	1.00405	
Healthy	6.54361	2.09533	0	4.76596	0.25706		59.42505	0.14166	0.82546	
Healthy	67.71201	1.85663	2.48177	0	0		11.86754	0.96332	0	
Healthy	0.31725	23.28892	2.08257	0	0		38.75067	2.92504	0	
D000236	46.50961	1.02352	0.09784	0.05391	3.39027		37.29007	0.10654	0	
Healthy	53.17891	3.57185	0.86301	0	0.53268		3.10569	5.84528	0.32169	
Healthy	14.64908	0	0.48801	0	0		81.31276	0	0	
Healthy	15.04485	0.09037	0.2928	0	0		83.9793	0.23388	0	
Healthy	6.33858	2.03885	0	4.8066	0.2336		60.2677	0.19315	0.67165	
Healthy	7.96512	0	0	0	0		92.03484	0	0	
Healthy	21.72985	0.13097	0.52873	0	0.02358		28.40423	1.16489	0.00839	
Healthy	24.9586	1.97043	0.41711	0	0		63.08703	0.72176	0.02491	
Healthy	17.75679	1.13892	0.07138	0	0		63.60196	0.16858	0.04723	
Healthy	30.35587	31.66885	0	1.0465	0.44406		25.60675	3.28136	0.06927	
Healthy	16.42622	2.42208	0.29701	0.0516	0		47.35166	9.25607	0.17716	
Healthy	18.64909	0	0.6794	0	3.50797		36.74196	2.36936	0	
Healthy	16.45764	2.25577	0.27025	0.08019	0.00283		48.05167	8.57641	0.18677	
Healthy	2.21385	0	0	0.58279	0		92.15701	4.52626	0	
Healthy	11.21084	6.03943	0.19368	7.11808	0		45.00116	0.38017	0.11957	
D000236	29.91394	7.16716	1.23905	0	0.60944		23.47685	0	0	
Healthy	8.45769	0.53631	0	8.74254	0		58.75125	0.4469	0.55499	
Healthy	22.4274	0.58128	3.19077	3.44652	0.22651		51.82544	0.83894	0.19033	
D000236	41.52853	14.34141	0	0	0		36.22869	0.561	0	
Healthy	11.62322	0.61623	0.06646	0	0		71.18633	5.78574	0	
Healthy	14.55199	0.44643	0.40034	23.471	2.08571		29.33626	0.00648	0.75497	
D000236	56.31844	0	0.2102	0.07293	0.36631		28.80922	0.32707	0	
Healthy	34.47754	0	0	0	0		56.15819	0	0	
Healthy	20.83388	0	0.21008	0	0		73.61403	0.05476	0	
Healthy	14.11326	5.07806	1.22395	7.77259	6.98195		55.14685	1.05403	0.1109	
Healthy	14.3931	3.00558	0.0864	0	0.08444		46.92426	3.26386	0.10639	
Healthy	52.51234	6.39568	1.05943	0.69029	0		11.47274	1.63209	0.03483	
Healthy	25.76587	0.30249	1.93314	0	0		33.29856	0.12493	0	
Healthy	17.07461	0.32825	0	5.38753	0		53.00492	0.43897	0.30659	
Healthy	12.28465	0	0.06105	0	0		79.18696	3.10816	0.03013	
Healthy	62.4768	2.89777	0.32439	0	0		11.46145	0.4389	0	
Healthy	7.84232	0.41463	0.09319	10.3229	0		66.50884	0.11422	0.26175	
Healthy	43.89162	0.23495	5.25214	0	0.03734		34.71601	0.0411	0	
Healthy	7.03634	0.79952	0.38723	0	0		23.02628	2.01682	0	
Healthy	15.11096	17.28538	0.80463	12.2121	0		37.89317	0.0624	0	
Healthy	7.36895	1.78095	0.66121	0.15797	0		45.25392	0.59096	0.66167	
Healthy	24.54757	13.00415	5.91023	1.70303	0.76143		21.32526	22.24103	0.04029	
Healthy	38.00111	2.02957	5.33624	3.49865	0		29.22898	13.87803	0.00375	
Healthy	2.61021	0.18603	0	1.81649	0		92.41073	0.69942	0	
Healthy	7.4442	0.19532	0.11873	0	0		85.98734	1.86296	0.14878	
D000236	45.62916	0.97599	0.10371	0.07218	3.21581		38.40318	0.18229	0	
Healthy	68.6472	0	4.71198	0	0		0	0	0	
Healthy	12.6224	70.89025	1.51246	0	3.44522		6.46612	0	0	
Healthy	8.08024	0.20045	0.112	0	0		12.22934	29.70008	0	
Healthy	8.80348	0.15986	0.02614	0	0		78.21852	0.1857	0.00322	
Healthy	10.52054	0.32719	0.01987	0.59824	0		68.20114	0.11486	0.0692	
Healthy	22.33616	0	0.68798	0	3.34416		44.30451	1.9833	0	
Healthy	32.29873	0	1.51772	3.26999	0		23.52934	0	0	
Healthy	14.08289	0.50138	0.03654	0	0		68.21989	5.90046	0	
Healthy	11.03004	0.84276	0.12707	6.01633	0		63.13247	3.1733	0	
Healthy	8.03344	0.41395	0.06281	10.1417	0		66.10908	0.14465	0.39231	
Healthy	22.99211	0.06891	1.0108	0	0		66.06584	0.40994	0.21011	
Healthy	7.7627	0.09689	0	0.76661	0		60.67097	0	0	
Healthy	52.69643	1.66092	0.15284	2.67299	0.05084		26.88594	0.5827	0.54937	
Healthy	2.44483	0.18963	0	0	0		66.47312	0.98729	0	
Healthy	23.78198	0.19794	0.02137	0.87713	0		71.17848	1.64542	0.02201	
Healthy	20.68355	0.04492	0.143	0	0		48.34203	0.09949	0.03431	
Healthy	10.62342	0.3322	0.02287	0.54825	0		67.56971	0.09895	0.08882	
Healthy	23.39194	12.15802	4.92999	3.02064	9.87024		26.3202	0.05204	0	
Healthy	52.82592	2.82971	20.76058	0	4.05318		3.75154	0.03691	0	
Healthy	56.7049	13.38693	0.16055	0.80393	0		9.7861	0	0	
Healthy	27.37061	1.31614	0.78792	0.03408	0		54.33615	1.04747	0.04592	
Healthy	15.2534	0.0192	0.82764	0.09904	0		39.1931	0.00766	0	
Healthy	12.33714	0.51747	0.15987	0.62438	0		63.0707	1.0356	0.01012	
Healthy	29.22273	0.0557	0.07781	0	0		49.32952	0.18137	0.0026	
Healthy	27.09903	1.91192	0.14676	0	0		42.97915	0.28722	0.00916	
D000236	27.36617	3.96565	2.181	0	1.13146		22.83133	0.00923	0	
Healthy	56.9931	9.35193	0.46167	0	3.8711		1.22895	2.0033	0	
Healthy	6.62061	0.03328	0.29031	0	0		82.96397	0.02387	0	
Healthy	46.92349	7.76497	0	0	0		26.47167	0	0	
Healthy	11.08519	6.31318	0.15315	7.13824	0		44.25975	0.31683	0.10972	
Healthy	14.05748	0.7907	0.03803	0	0.16536		64.20644	1.61418	0.20299	
Healthy	15.55927	1.23965	0.08515	0	0		63.83648	0.17932	0.07836	
Healthy	0.02422	76.24578	4.27124	0	0		0.09222	2.41096	0	
Healthy	4.30381	0	0	0	0		75.13273	0.40728	0	
Healthy	49.98826	3.1632	3.35086	6.77689	0		7.24913	0.52528	0.0038	
Healthy	64.36152	4.40485	7.29733	0	0		17.30832	0.32187	0	
Healthy	14.39083	0.47701	0.37319	22.7384	2.01992		29.85456	0.01216	0.72918	
Healthy	36.92474	0.23117	0.00412	0.82333	0.13042		44.99848	1.22221	0.2989	
Healthy	18.09621	0.41629	0.32363	0.99143	0		63.06189	2.25172	0	
Healthy	8.91765	0.21147	0.37922	0	0		68.78251	6.35168	0	
Healthy	8.68736	0.05132	0	0	0		80.57109	4.31252	0	
Healthy	31.40012	0	0	1.97711	0		56.31759	0.01459	0	
Healthy	16.57897	0	0	0.88245	2.85298		51.55229	0.42781	0	
Healthy	62.40532	0.98715	2.68125	0	0.78081		16.95238	2.3997	0.08946	
Healthy	50.24852	2.97828	18.01528	0.0094	0		18.60273	0.08575	0	
Healthy	44.01413	0.44991	0.74933	1.7831	0		15.37478	0.28967	0.0289	
Healthy	23.8563	0.13003	0.12438	0	0		64.67113	4.95959	0.15338	
Healthy	6.67442	0.51676	0.09589	0	0		76.96638	0.30531	0.01527	
Healthy	10.35567	0.28747	0.52578	0	0		67.86092	6.24832	0	
Healthy	2.4047	0.09226	0	0	0		79.0253	0.2442	0	
Healthy	2.77447	21.13834	0.10907	19.7803	16.7399		22.96376	1.78426	0	
Healthy	20.87774	37.89977	3.44048	2.54403	0		8.75356	3.16244	0.00146	
Healthy	24.45053	11.71153	14.95869	0	0		40.94638	1.60434	0	
Healthy	2.34732	0.18369	0	0	0		66.70804	0.97562	0	
Healthy	58.37116	3.27624	0	0	0		17.67061	0.4085	0	
Healthy	8.404	1.40563	0.26139	0	0.02407		70.30129	2.94365	1.36753	
Healthy	8.01307	1.44774	0.20603	0	0.03432		70.99269	3.28919	1.33547	
Healthy	23.84016	0.12112	0.0353	0	0		65.19806	1.20679	0.36899	
Healthy	1.28693	27.04	0.55546	0	0		39.41789	27.3174	0.05003	
Healthy	47.00292	0.07495	0.20121	0.03504	0		36.35274	6.67136	0.15244	
Healthy	17.82508	17.03267	0.18367	0	0		52.68082	0.9982	0	
Healthy	0.06533	23.26272	0.91606	0	0		9.10259	0.0632	0.20349	
D000236	57.38735	0.71714	0.31338	0.50862	0		30.53602	0	0	
Healthy	52.23527	0.65097	0	0	0.25109		30.10248	0.1098	0	
D000236	42.49937	1.15837	0.39483	2.2166	0.08172		33.68364	0.26176	0.0227	
Healthy	5.98195	1.48242	0.05321	0	0		79.61307	0.68125	0.07246	
Healthy	17.50309	0	0.0566	0	2.18844		56.50607	0.11738	0	
Healthy	13.68016	0.92255	0	4.31389	0		3.1388	0	0	
Healthy	20.54001	0.15889	0	0	0		59.84548	0.52376	0.05484	
Healthy	7.71948	1.94909	0.01128	13.4977	0		49.59783	0.26118	0.87272	
Healthy	3.65365	0.32206	0.0298	0	0		68.30458	0.17427	0	
Healthy	10.69413	1.45788	0.26161	0	0.0028		70.22609	3.21879	1.48598	
Healthy	51.53045	5.24404	12.2046	0	0		18.43237	0	0	
Healthy	52.34525	0.37729	3.58045	0	0		29.37768	0.13109	0	
Healthy	20.9782	0.05577	0.30434	7.21191	0		18.02327	0.79269	0	
Healthy	29.57946	0.04723	0	0.01016	0		60.05839	0.14739	0	
Healthy	61.27349	2.79601	4.92906	0.96486	0		19.96016	0.07745	0	
Healthy	22.94389	0.04366	0.4724	0	0		64.62007	1.47157	0.00166	
Healthy	69.69719	2.71465	1.24307	0	0		16.04823	3.35658	0	
Healthy	28.00045	0.63615	0.09662	0.89591	0		61.95445	0.01237	0.01224	
Healthy	23.0972	0	3.53927	0	0.63409		46.45503	0.02881	0	
Healthy	21.58641	12.06568	1.19204	13.0875	0		34.55338	0.3698	0.00795	
Healthy	25.91076	3.49963	0.74386	0.12521	0		45.37929	2.51026	0	
Healthy	36.36498	1.08413	2.45052	0.57756	0		40.42413	0.23479	0.01055	
Healthy	8.82996	0.1335	0.04465	0	0		77.55155	0.20368	0	
Healthy	7.92466	0.06729	0	0.89052	0		73.06148	0.14159	0	
Healthy	0	0.4518	32.3603	0	0		0.12229	65.51211	0	
Healthy	2.63818	0.21797	0	0	0		67.73186	1.07771	0	
Healthy	41.64475	16.27854	3.73281	1.05241	2.34279		10.66731	3.00227	0	
Healthy	35.12118	0.22726	0.01374	0	0		57.98092	0.04434	0	
Healthy	18.13096	1.22213	0.10464	0	0		64.51371	0.17472	0.07084	
Healthy	21.81953	0.50739	3.08896	3.06489	0.31154		54.07749	0.8078	0.27617	
Healthy	6.80624	0.8041	0.14413	0	0		76.85835	0.35415	0.06956	
Healthy	9.82966	0.51851	0.25044	0	0.07184		72.2884	0	1.28658	
D000236	48.76203	1.47947	2.20907	0	0		33.89327	1.65086	0	
Healthy	23.97815	0.1778	0.05778	0	0		65.4737	1.15231	0.48131	
Healthy	40.08139	0.77849	0.36914	0.00091	0		22.60809	0.30244	0	
Healthy	73.62773	12.4411	0	0	0		9.68975	0	0	
Healthy	20.68218	0.39346	0.08908	0.17811	0		72.22269	0.52432	0.02381	
Healthy	36.84013	4.9492	0.16241	0.10835	0		34.85276	17.86428	0	
Healthy	25.49446	0.85055	1.17731	0.00072	0		35.91493	0.64493	0.00243	
Healthy	10.60408	0.36517	0.01852	0.58648	0		66.57523	0.04643	0.06194	
D000236	13.76166	30.54924	4.51085	0.13578	16.9312		8.35936	3.91055	0.00446	
Healthy	25.03008	0.04214	0	0	0.02508		51.60733	0.08657	0.84395	
Healthy	54.31505	1.66408	0.6611	0	0.07771		21.90523	1.01689	0	
Healthy	20.87288	67.96128	1.31649	0.48622	0		0.01959	0	0	
Healthy	11.40934	6.10723	0.22019	7.25761	0		44.75801	0.26997	0.07797	
Healthy	26.83942	3.13892	0.12167	1.94716	0		25.41325	0.6005	0.07292	
Healthy	10.76363	0	0.21538	19.6376	0.49173		28.9568	6.11408	0.6133	
Healthy	2.2345	0.23021	0.22019	0	0		66.99894	11.70942	0.01618	
Healthy	35.54038	1.6156	1.24919	0.00328	0		43.82892	0.36766	0.02096	
Healthy	8.89617	0.77367	0.07509	0	0		81.22393	0.78623	0	
Healthy	30.18275	2.22727	2.04277	0	0		42.21856	0	0	
Healthy	33.16077	0.03696	4.96435	0.00705	2.57651		43.42138	0.05189	0	
Healthy	25.19602	0.25373	0	0	0		64.73024	0.36628	0	
Healthy	24.01614	0.12228	0.99333	3.77836	0		64.22699	0.50007	0.30276	
Healthy	11.6705	0	0.02744	0	0		81.12248	2.9874	0.02267	
Healthy	20.02942	16.65333	1.23308	0	0.54341		23.78827	25.64205	0.08061	
Healthy	47.64384	0	1.6531	0	0.36118		30.27296	0	0	
Healthy	34.74138	0.03259	3.49712	0.54821	6.4474		17.56197	7.87785	0.12273	
Healthy	36.32736	0.01738	0.42671	0	0		34.72211	0.17616	0.07745	
Healthy	37.35501	0.73161	1.52907	0.77712	0		47.03252	0.10535	0.4901	
Healthy	5.61757	0	0	8.03206	0		82.43829	0.06434	0	
Healthy	9.6808	0.38357	0.00549	9.66082	0		48.73201	0.83621	0.66379	
Healthy	64.24083	0	0.03339	0	0.29465		27.17946	0.03272	0	
Healthy	21.51079	1.54052	2.6965	0.95038	3.50433		37.26844	0.43921	0.20327	
Healthy	7.66326	0.3846	0.08885	10.3543	0		67.45833	0.10319	0.25882	
Healthy	51.01844	0	0.01522	0	0		35.73173	0.05544	0.19449	
Healthy	41.318502104	1.625044143	2.437207813	0.224084663	0.022865801		31.951801226	4.10212689800001	0.653819237	
Healthy	61.68706	5.31274	3.8958	1.59683	0		16.07876	0.39863	0	
Healthy	1.2552	0.26594	0.47848	0	0		74.53419	0.1387	0.21368	
Healthy	32.26096	0.01494	1.71674	0	3.19148		15.90047	2.09213	0	
Healthy	24.86528	5.92081	0.65249	6.6743	0.47427		50.77204	0.31971	0.00985	
Healthy	40.79848	0	1.95238	0	0		42.50833	0	0	
Healthy	19.16932	1.9801	0.34121	0	0		64.43923	2.37256	0	
Healthy	10.60311	0.02912	0.00322	0	0		79.3713	0.17248	0	
Healthy	8.21968	0.66862	0.00651	0.04807	0		89.80485	0.05424	0	
Healthy	42.30046	8.93633	5.13101	0	0		18.30581	2.11137	0.05605	
Healthy	0.14339	23.8751	2.52479	0	0		0.01973	1.05075	0	
Healthy	30.09446	0.15961	0.52925	0.08498	0.04012		60.88	0	0.02106	
Healthy	18.65059	0	0.67945	0	3.50826		36.73679	2.36955	0	
Healthy	6.30097	1.0074	0.00261	1.04674	0.0381		57.02483	0.37186	0.0278	
Healthy	6.20823	1.88549	0	5.14114	0.20911		59.17542	0.21499	0.88507	
Healthy	28.99004	0	0	0	0		18.65482	0	0	
Healthy	40.22213	6.6894	7.8439	0	0		35.32122	1.02903	0.00677	
Healthy	5.19261	1.22563	0	3.43959	0		81.18403	0.6157	0.01532	
Healthy	24.72558	5.70037	10.87339	0.71687	3.13385		34.55139	0.1183	0.08071	
Healthy	19.8789	2.35623	4.5841	0.14379	0		51.82557	0.57555	0.06544	
Healthy	53.97106	0.0539	0.6084	3.28094	0		32.02865	0	0	
Healthy	5.35976	1.16345	0	3.49254	0		80.8964	0.7002	0.02152	
Healthy	2.5567	0.14327	0.26263	0	0		89.10947	0.43014	0	
Healthy	26.5103	21.5286	0.86085	0	0		2.03876	2.58966	0	
Healthy	8.05196	0	0.01222	0.00269	0		69.25889	0.2748	0.13173	
Healthy	11.22707	0.02447	0.98779	0	0.16133		78.45641	0.0349	0.00697	
Healthy	19.43035	1.36419	0.73976	1.5884	0		60.08672	0.07795	0	
Healthy	20.1782	19.97954	0.28884	0.18711	0		39.85229	1.13051	0	
Healthy	10.15911	0	0.36643	0	0		62.91284	0.69087	0	
Healthy	24.97631	0	2.99941	0	0.16607		46.57459	0.02621	0	
Healthy	49.32244	11.5034	0.22533	0	0		19.32691	0.47855	0	
Healthy	23.13937	1.94407	0.076	4.71923	0		38.13401	1.06994	0	
Healthy	20.59862	8.94997	0.33578	0	0		51.8398	0.70354	0.07501	
Healthy	21.70225	52.85131	2.88089	0.03361	9.36373		8.35721	0	0.03084	
Healthy	18.14637	1.70261	0.03425	0	0		54.43634	5.86568	0.10556	
Healthy	2.98562	1.26003	0.37351	0	0		67.43912	0.73595	0.4246	
Healthy	4.6542	15.56161	0.11244	0	0		0.0456	9.25033	0	
Healthy	61.09559	0.12375	2.38533	0	0.09168		22.17472	0.01485	0	
Healthy	13.6007	8.92091	0	0	0		32.62426	0	0	
Healthy	51.20666	0	0.00727	0	0		36.62581	0.02951	0.10753	
Healthy	51.8149	4.41977	0.18557	0.02732	0		28.4816	1.60436	0.05764	
Healthy	47.64038	4.1842	0.33557	0	0.5812		20.20474	0.24361	0	
Healthy	7.52858	0.06204	0.21504	0	0		34.41144	0.24883	0	
Healthy	60.97544	1.3914	2.82149	0.03397	1.74219		12.89365	0.25029	0	
D000236	57.77084	3.32414	4.61205	1.95461	0		5.06914	0.06902	0.13659	
Healthy	26.11683	4.2709	4.14114	3.79881	0.44664		27.02046	1.33828	0.00617	
Healthy	51.39925	1.18484	3.11763	0	1.12012		19.20506	1.3744	0	
Healthy	33.56469	0.18084	0.08903	0.39727	0		33.51044	0.18956	0	
Healthy	58.90687	4.07417	4.89753	1.28187	0		14.54188	0.3428	0	
Healthy	33.28676	0.52496	1.41193	0	0.58929		14.83932	0	0	
Healthy	15.25562	0.87226	0.17517	3.30245	0		64.04025	0.73083	0	
Healthy	22.96014	12.71877	1.5965	0.94747	0		42.13542	4.3518	0.02641	
Healthy	10.58978	68.79968	1.36903	0	0		9.54208	7.3099	0	
Healthy	10.10073	4.22014	0	0.15369	0.036		71.23516	0.32956	0.0465	
Healthy	7.93418	1.40386	0.28273	0	0.01831		71.19801	3.19524	1.27757	
Healthy	52.15291	6.35078	0.9916	0.71707	0		11.50654	1.63228	0.03484	
Healthy	13.35888	0.7889	0.02063	0	0.20264		63.58423	1.6719	0.18797	
Healthy	14.4813	0	0.54825	0	0		80.27745	0	0	
Healthy	1.46601	0.28017	0.17418	0	0		65.63947	13.22477	0.03791	
Healthy	56.79751	2.43776	0.79874	0	0.73537		13.64428	0.00061	0.18313	
Healthy	9.85562	0.27176	0.00169	0.86062	0		63.29588	0.07158	0.0213	
Healthy	7.83676	0.02839	0.03244	0	0		74.01488	0.61036	0.05351	
Healthy	6.71795	0.83878	0.13093	0	0		76.98966	0.2769	0.08042	
Healthy	23.31683	0.50109	0.18899	0.3106	0		42.61828	0.01156	0	
Healthy	6.28816	1.44861	0.16358	44.4907	0		12.9922	10.63152	0.74538	
Healthy	28.47558	25.43342	0.44365	0	0		2.2139	17.70423	0	
Healthy	36.21067	4.22016	0.99409	0	0		41.01567	0.21907	0	
Healthy	24.84391	2.41943	0.0684	0.04409	0.34277		60.69032	0.22046	0.07558	
Healthy	7.0051	2.06419	0	13.5621	0		51.72142	0.15555	1.05556	
Healthy	45.3642	1.74182	0.03805	0	0.67049		20.84463	0	0	
Healthy	4.48695	1.30916	0.42053	0	0		68.25329	0.95284	0.45611	
Healthy	5.65221	0.70395	0.36059	7.09065	0		54.35039	1.55704	0.13841	
Healthy	2.85116	0.16668	0	1.91132	0		92.30701	0.64162	0	
Healthy	35.24622	35.14185	0.32702	0	0		17.00368	1.27602	0	
Healthy	68.81278	4.82723	2.30632	0.54446	0		0.77076	11.15707	0	
Healthy	2.62933	0.19566	0	0	0		66.65406	1.26381	0	
Healthy	13.20278	0	0	0	0		66.6293	2.47939	0	
Healthy	11.29613	2.7225	0.0053	16.4899	0		42.53099	0.16488	1.76777	
Healthy	28.1287	1.05621	14.09963	0	0		26.94271	0.24803	0.08117	
Healthy	16.51187	5.27708	0.17953	0	0		15.68692	0	0	
Healthy	29.55608	2.38033	0.56919	0.36383	0		48.46673	0.54023	0.14154	
Healthy	29.04313	0.10603	0	3.76576	0		60.93896	0	0	
Healthy	39.34879	6.28182	18.09135	0	0		23.04164	0.13286	0	
Healthy	7.43335	0.33748	0.28075	0	0		70.23817	0.12978	0	
Healthy	25.97929	1.1724	0.51762	0	0		62.05935	0.92386	0	
Healthy	64.35548	8.72416	1.38263	1.05167	0		0.41548	11.71856	0	
D000236	46.04259	2.36877	1.65899	0	0		37.39009	3.46662	0.03521	
Healthy	9.60377	0	0.25053	19.9922	0.54643		29.3981	5.68633	0.70259	
Healthy	8.19407	1.40354	0.22882	0	0.03933		69.44122	3.1611	1.33413	
Healthy	5.8331	1.19385	0.34304	0	0		66.95995	0.52172	0.45984	
Healthy	0	0	0	0	0		79.9754	0	0	
Healthy	27.14258	2.34278	0.0131	0.03421	0		56.49909	0.27975	0.15869	
Healthy	14.55086	0.00713	0.51555	0	0		81.00404	0	0	
Healthy	34.03171	12.10447	0.00695	15.1337	0		18.8832	4.13109	0.03407	
Healthy	8.44188	0.68467	0.10194	0	0		82.83441	0.96048	0	
Healthy	10.56564	2.63357	1.13361	0.43714	0		26.77093	0.09865	0.6196	
Healthy	24.54918	0.10193	0.06992	0	0		62.38926	5.21984	0.07226	
Healthy	7.47837	0.20029	0.13201	0	0		86.84246	1.36048	0.12261	
Healthy	6.7555	0.55061	0.07386	0	0		76.62679	0.34144	0.01409	
