group	Veillonellales	Coriobacteriales	Peptostreptococcales		Bacteroidales	Lachnospirales	Enterobacterales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Peptostreptococcales
Healthy	2.8692	0.15079	0.10367		15.2552	20.1204	0.25386	2.67562	0.21246	1.52558	0.85731	0.15079	0.51509	0.10367
Healthy	9.12101	0.21767	0		76.4265	1.74989	0.35049	0	0.01922	0	0.11113	0.21767	0	0
Healthy	0.5279	0.63933	0.0082		55.01057	7.28483	2.12982	0.84927	0.01018	0	0.09776	0.63933	0.00174	0.0082
Healthy	0.2387	0	0		0.0054	0.00733	21.50318	0	0	0	0	0	0	0
Healthy	0	0.00258	0.04171		67.01221	10.04532	0	0	0.05324	0	0.00371	0.00258	0	0.04171
Healthy	0	0.14496	0.02152		51.10262	12.78713	0.13315	4.38812	0.2314	0.64416	0.4962	0.14496	0	0.02152
Healthy	0	0.08084	0.07903		9.38307	24.11223	0	9.22338	0.01243	2.09976	2.37194	0.08084	0	0.07903
Healthy	0	0	0		44.25744	25.17308	2.27487	0.8716	6.83995	0	0	0	0.53378	0
Healthy	0	0.60541	0		72.37541	3.6701	0	0	0.09745	0	0.15482	0.60541	0	0
Healthy	0.08503	0.08051	0		5.63705	12.25174	0.01913	0	0	0	0	0.08051	0	0
Healthy	0.06535	0.25268	0		72.44935	5.92682	0.00287	0	7.93494	0	0	0.25268	0	0
Healthy	0.08298	0.57125	0		46.89552	8.69583	1.4441	0	1.8415	0.07469	0.123	0.57125	0	0
Healthy	0	2.45602	0.03796		22.05988	9.63133	0.05551	1.01322	0.00493	0.94195	1.33077	2.45602	1.77931	0.03796
Healthy	0	0	0		48.30892	4.43805	0.04365	0	4.22759	0	0.21959	0	2.85095	0
Healthy	6.01317	0	0		69.74125	1.70603	0.01873	0	0.1197	0	0.03537	0	0	0
Healthy	0.10206	0.09277	0		63.76083	16.74169	0.04371	0.91387	1.83934	0	0.20298	0.09277	0	0
Healthy	5.03311	0.00169	0		74.80583	1.19331	0	0	0.5632	0	0	0.00169	0	0
Healthy	2.68234	1.46554	0		13.17162	0.36064	10.002	44.1381	0.30795	0	0.16277	1.46554	0	0
Healthy	0	0.01977	0		79.74158	7.93356	0.12787	0	0.0369	0	0.1067	0.01977	0	0
Healthy	0.08261	0.48817	0		48.36761	8.2247	1.42793	0	1.8845	0.04068	0.07691	0.48817	0	0
Healthy	0	0.28827	0.00357		6.23227	52.69141	0	0	0.07083	3.28103	0.95618	0.28827	10.00915	0.00357
Healthy	0	0.63289	0		15.17261	28.99089	0	0	0.26147	0	0.06338	0.63289	0	0
Healthy	0	0	0		72.7581	2.4951	2.06596	0	0.30887	0	0	0	0	0
Healthy	0	0.10603	0.81872		53.94175	15.41146	0.01973	3.23154	0	0.43233	0.20001	0.10603	1.0463	0.81872
Healthy	0	1.62461	0.49934		21.36308	10.97435	0.94828	10.8753	0.07183	27.2372	2.51885	1.62461	0	0.49934
Healthy	2.95699	0.70642	0		45.5537	0.61893	0.40114	0.14734	0.02854	0	0.49112	0.70642	0.05493	0
Healthy	0	1.0253	0		51.44671	9.24188	0	4.38692	0.32236	2.26152	0	1.0253	0	0
Healthy	2.58237	0.00096	0		60.83211	1.25322	2.57508	1.51494	0	0	1.7036	0.00096	0	0
Healthy	0	0.35267	0		49.14661	20.78842	0	0.95369	1.47058	0.99194	0	0.35267	0	0
Healthy	0	0	0		81.60447	12.59702	0	0	0	0	0.50121	0	0	0
Healthy	6.79486	0	0.0197		87.4567	3.20188	0.12828	0.99846	0	0	0	0	0	0.0197
Healthy	0.47151	0.00229	0.27995		37.78419	27.55895	0.07432	0.10659	0.12716	0.04568	0.15382	0.00229	0	0.27995
Healthy	0	0	0		92.41809	0.71247	4.44716	0.57892	0	0	0	0	0	0
Healthy	1.32563	0.82263	0.03556		42.88876	10.84138	0.33297	5.23708	0	2.01322	2.19756	0.82263	0	0.03556
Healthy	13.18045	0	0.07712		47.79184	15.79548	0.09849	0.00046	0.01291	0	0.08021	0	0	0.07712
Healthy	1.74319	1.56928	0		5.56428	0.85971	11.08874	0	0.50592	0	0.18276	1.56928	0	0
Healthy	0	0	0		89.96456	10.0355	0	0	0	0	0	0	0	0
Healthy	0.05254	0.85797	0		67.49216	0.37437	0.71272	0.00327	0.03187	0	0.39877	0.85797	0.03575	0
Healthy	17.948	0.68907	0		45.12407	4.17975	0	6.91658	0.26698	0	0.24125	0.68907	0	0
Healthy	3.29489	0.37538	1.66741		18.2337	46.9449	0.2299	0	0.08659	0	1.24965	0.37538	0	1.66741
Healthy	0.007	13.65264	0.55315		19.29977	4.93507	0.63191	0.54962	0	0	0.08468	13.65264	0	0.55315
Healthy	3.3319	0.13159	0		88.69313	1.1232	0.28946	0	0.12364	0	0.03294	0.13159	0	0
Healthy	4.35275	0	0		68.76387	4.78335	0.0817	0	0.22215	0	0.02227	0	0	0
Healthy	6.39918	0.18241	0		76.80037	3.20027	0.11282	0	0.24043	0	0.16376	0.18241	0	0
Healthy	0.03374	0.20699	0.14209		74.61544	4.68736	0.33793	0	0	0	3.86344	0.20699	5.04781	0.14209
Healthy	3.79897	0.01783	0		0.00098	0	0.12264	0	0	0	0.05897	0.01783	0	0
Healthy	5.36792	0.10737	0.29432		29.7614	18.0677	0.37266	0	0	0.14883	0.01473	0.10737	0	0.29432
Healthy	0	0.21404	0		20.81371	23.78686	9.25016	0.78058	0	0	0	0.21404	0.07379	0
Healthy	0.02104	0.01329	0		65.38115	17.02541	0	0.83682	1.01387	0	0.08408	0.01329	0	0
Healthy	6.56133	0.15168	0		76.64969	2.90274	0.00847	0	0.27881	0	0.15339	0.15168	0	0
Healthy	0	0	0		85.3343	11.07682	1.2703	0	0	0	0	0	0	0
Healthy	0	0.14674	0		79.53804	1.79869	0.01169	3.49832	0.66299	0	0	0.14674	0	0
Healthy	7.11171	0.02408	0		68.81317	10.52948	0.06093	0	0.59019	0	0.79394	0.02408	0	0
Healthy	0	0	0		8.87961	25.01244	0	0	0	0	5.53233	0	0	0
Healthy	0	0.51706	0		68.07938	3.72808	0	0	3.16566	0.0157	0.17047	0.51706	0	0
Healthy	0.97429	0.15421	0.18783		42.32132	13.24522	0	0	0.0302	0	0.61706	0.15421	0	0.18783
Healthy	2.62762	0.26112	0		17.13393	13.04614	46.2181	0	0	0	0	0.26112	0	0
Healthy	3.77341	0	0		31.18262	16.41367	0	0	0.01848	0	0.83493	0	0	0
Healthy	0	0.33535	0		66.94484	9.68889	0.12448	0.613	0.03135	0	0	0.33535	0	0
Healthy	0	0	0.52212		29.09236	4.22227	2.96792	0	0	0	0	0	0	0.52212
Healthy	3.39638	0	0		78.30171	0.93925	0	0	0.24272	0	0	0	0	0
Healthy	0.00409	0.07146	0		11.19898	1.93123	1.36828	0.07494	0.03776	0.5247	0.1176	0.07146	0.0076	0
Healthy	0	0.16928	0		77.72654	1.78451	0.00382	3.31364	0.61221	0	0	0.16928	0	0
Healthy	3.26356	0.60692	0.00798		3.41382	28.71503	9.70494	0.20848	0.11923	1.88674	0.03863	0.60692	1.37754	0.00798
Healthy	7.99145	0.02603	0		65.93321	6.16773	0.35016	0	0.23837	0	0.10789	0.02603	0	0
Healthy	0	0.26738	0		50.38809	16.81433	0	2.41126	0.61436	0.36668	3.98076	0.26738	9.85721	0
Healthy	0.00348	0.15496	0.02288		41.31056	47.57206	0	0.00398	0.51012	0.54224	0.018	0.15496	0	0.02288
Healthy	0.01984	0.12646	0.06082		46.81643	23.82442	0.09977	0	0.47825	0	0.08439	0.12646	0	0.06082
Healthy	0	0	0		1.1413	0.01354	93.0192	0	0	0	0	0	0	0
Healthy	0.3593	3.12873	0.04863		25.0087	2.8685	4.29249	0	2.0569	0	0.01656	3.12873	0.09753	0.04863
Healthy	7.9812	0.15188	0		68.47564	1.94569	10.5315	0	0.15486	0	0	0.15188	0	0
Healthy	0.01074	0.02948	0		40.52547	33.84257	0.01975	2.723	0.00493	0	0.58298	0.02948	0	0
Healthy	3.13852	0	0		79.12686	1.03188	0.10401	0	0.20149	0	0	0	0	0
Healthy	11.05788	0.33845	0		33.81915	5.9834	0	0.00243	1.89767	0.01245	0.44223	0.33845	0	0
Healthy	0	0.44865	1.2498		29.0804	32.32899	12.68249	3.38392	0.00054	0	1.27898	0.44865	2.61039	1.2498
Healthy	5.5288	0.34871	0.2206		19.28679	43.51158	1.01134	0.18866	0.07638	0	0.41512	0.34871	0	0.2206
Healthy	0.03733	0.27309	0.03436		80.16345	5.22437	1.41538	0.39541	1.78378	0	0.09088	0.27309	0	0.03436
Healthy	10.42568	0.02224	0		6.89033	8.2559	0.21117	0	0	0	0.72617	0.02224	0	0
Healthy	0	0	0		33.00049	50.66676	0	0	0	0	0	0	0	0
Healthy	2.72994	0	0		75.20939	2.04636	0.55448	0	0.0101	0	0	0	0	0
Healthy	0.16061	0.20292	0		29.43695	40.42364	0.15345	0	0	0	2.12442	0.20292	2.71212	0
Healthy	0.02041	0.23937	0		63.74342	14.28705	0	0	0.20185	0	0.07307	0.23937	0	0
Healthy	1.05345	0.05552	2.23535		1.43077	2.37799	19.80121	0	0	0	0.00271	0.05552	0	2.23535
Healthy	0	0	0		84.12676	1.38443	0	0.04141	0.07126	0.64842	0	0	0	0
Healthy	3.89778	0.96145	0.03974		38.09116	35.94321	0.05891	0	0.05113	0	0.01483	0.96145	0	0.03974
Healthy	0	0.10424	0		68.80393	1.05789	0.06207	0	0.04411	0.02171	0.57787	0.10424	0	0
Healthy	1.72287	0.06807	0		60.06032	10.95027	0	0.11004	4.0669	0	0.04252	0.06807	0	0
Healthy	0	8.15641	0.02961		0.76561	37.21339	0	0	0	0.17091	25.55796	8.15641	0	0.02961
Healthy	3.1877	0.02401	0		37.89758	45.74613	0	1.03035	0	0	0	0.02401	0	0
Healthy	0	0	0		40.50803	13.62916	0.03233	8.13813	5.28431	1.63817	0	0	1.14845	0
Healthy	0.37137	4.15738	0		2.17972	18.17691	0	0	0	0	0	4.15738	0	0
Healthy	0.03482	1.57254	1.97389		11.40218	18.11828	0.05656	5.63179	0.27033	29.7857	1.65467	1.57254	0	1.97389
Healthy	0	1.85891	0.12803		1.80623	33.80655	1.54677	0	0	6.50444	1.13343	1.85891	0.19732	0.12803
Healthy	0	0.00202	0		5.01413	9.64494	19.0073	0.01106	0.11928	0	0	0.00202	0	0
Healthy	0	0	0		82.28787	2.41671	0.05156	0	0.34203	0	0	0	0	0
Healthy	0.54599	1.33107	0		26.52757	1.23727	0.12566	0.45078	0	0	0.79051	1.33107	0.02331	0
Healthy	0.13747	0.13419	0.52203		24.56073	12.05536	0.67781	9.74943	0.74913	1.32234	4.57336	0.13419	9.98782	0.52203
Healthy	0.00787	0.24702	0		24.10094	7.22272	0.00479	12.8595	0.00204	0	0.42037	0.24702	0	0
Healthy	0	0.15891	0		44.7532	13.23945	0	0.30965	0.46085	1.04605	0	0.15891	0.05746	0
Healthy	0.00523	0	0.00443		20.0003	66.22781	0.1125	0.0562	0.13516	0.23708	0	0	0	0.00443
Healthy	8.70023	0.26925	0		65.68526	2.12552	12.4914	0	0.16476	0	0	0.26925	0	0
D011236	1.39329	0.58094	0.07742		42.60239	35.26857	0	4.07375	0	0	0.03564	0.58094	0	0.07742
Healthy	0.03174	0.89955	0.0847		36.6243	17.20119	0.18119	0	0.02559	1.54807	0.0312	0.89955	0	0.0847
Healthy	0	0.19398	0		42.05245	0.85315	0.19359	17.0962	0.05053	0	0	0.19398	0	0
Healthy	0.06422	1.0318	0.18939		50.63919	11.90903	0.03294	6.26157	0.61263	0	0.12935	1.0318	0.84924	0.18939
Healthy	0	0.30962	0		14.97199	67.53258	0	0.97681	0.05362	0.20096	0.10129	0.30962	0	0
Healthy	0.46865	0	0		62.39454	22.25297	0.02425	3.44662	0.23867	0	0	0	0	0
Healthy	0	3.15356	0		14.80192	22.48144	0.76903	0	0.00905	0	0	3.15356	0	0
Healthy	0	0.10238	0		63.75558	23.47553	0	0	3.18684	0	0.05946	0.10238	0	0
Healthy	0.4138	0.10066	0.24509		76.12359	6.95043	0.19513	0.23935	2.22896	0	0.47791	0.10066	0	0.24509
Healthy	0	1.70138	0		58.29386	7.28304	0	2.97615	0.10273	0.46428	0.05659	1.70138	0.04922	0
Healthy	0.00288	2.85199	0.27916		39.61486	14.92994	0.18872	2.37576	0.22719	0	0.24835	2.85199	0	0.27916
Healthy	7.94172	0.19324	0		32.17545	30.20134	0.00448	0	0.04808	0	0	0.19324	0	0
Healthy	0	0.01072	0		88.0674	5.17485	0	0.22535	0.22475	0	0.00122	0.01072	0	0
Healthy	0	0.0043	0		0	2.46066	35.1068	0	0	0	7.76651	0.0043	0	0
Healthy	11.0385	0	0		33.33184	4.75141	14.0667	0.55879	0.24865	0.61909	0.30586	0	0	0
Healthy	9.20628	0.69773	0		53.86058	4.15218	1.14237	7.17593	0.3137	0	0.34667	0.69773	0	0
Healthy	0	0	0		86.88977	3.34333	1.71973	0	0.06584	0	0.04696	0	0	0
Healthy	0	12.13018	0.00543		11.71661	15.3408	0.78603	0	0.12191	0	0.60251	12.13018	0	0.00543
Healthy	0	0.59504	0		0.54085	27.08959	4.21727	1.05184	0	0	0	0.59504	0	0
Healthy	0	0.0565	0		77.74018	0.65025	0.08215	0	0.0695	0	0.03924	0.0565	0	0
Healthy	0.96367	0	0		45.64945	20.40805	2.11217	0.01915	6.0008	0	0.00297	0	3.37672	0
Healthy	0	0.75693	0		57.67382	4.07466	0	0	0.00408	0.06765	0	0.75693	0	0
Healthy	7.92509	0.02708	0		65.76455	6.0791	0.21435	0	0.25391	0	0.11391	0.02708	0	0
Healthy	8.57719	0	0		66.63057	2.13014	10.6894	0	0	0	0	0	0	0
Healthy	0	0.48847	0		50.22231	12.34446	0.14899	0	0.0985	0	5.30426	0.48847	0	0
Healthy	0.90393	3.25554	0.90418		38.30892	9.90921	0	12.0243	0.04357	0	0.41992	3.25554	3.88389	0.90418
Healthy	6.15976	0	0		68.23914	4.99676	0	0	0.12285	0	0.32041	0	0	0
Healthy	3.24217	0	0		78.90982	0.76244	0	0	0.19207	0	0	0	0	0
Healthy	3.79563	0	0		72.24672	12.8107	0	0	0.05236	0	0	0	0	0
Healthy	0.00389	0.45468	0.37654		57.19893	28.09864	0.04739	0	2.30897	0	0.00039	0.45468	0	0.37654
Healthy	1.94026	0.16185	0		42.83065	17.20017	0.63044	0.37933	2.11487	0.1874	2.42459	0.16185	0	0
Healthy	1.19023	0.28468	0.11267		75.8188	6.34398	0.3755	0	0	0	0.00853	0.28468	0	0.11267
Healthy	0	0.2201	0		52.43783	8.29605	0.10762	5.36937	0.62354	0	0	0.2201	0	0
Healthy	32.68873	0	0		0	0	7.72237	0	0.01211	0	0	0	0	0
Healthy	2.75786	0	0		70.1103	5.68633	0.19839	0.14138	0.28953	0.05104	0	0	0	0
Healthy	0	0	0		66.6534	11.98263	0	0	1.34205	0	0.03108	0	0	0
Healthy	0	1.81866	0.33876		17.68292	11.37886	0	0	0	26.08231	1.41579	1.81866	9.06829	0.33876
Healthy	3.50115	0.96339	0		14.14117	39.2162	0	0.93803	0	0	2.04834	0.96339	0	0
Healthy	7.01928	0.03142	0		62.20556	5.63958	0.1011	1.9902	0.01256	0	0.87368	0.03142	0	0
Healthy	1.79297	2.69828	0.07967		26.26053	13.93007	8.10184	0.93929	0.06826	0	0.29454	2.69828	0	0.07967
Healthy	0.00856	0.0928	0		62.9306	16.20853	0	0	0.49568	0.18991	1.14209	0.0928	3.5233	0
Healthy	0	0.79247	0.29751		27.69067	35.29333	0	0.01273	0.14371	0.19301	0.0042	0.79247	0	0.29751
Healthy	8.22941	0	0.05557		57.78978	21.6172	0	0	0.01799	0	0.1973	0	0	0.05557
Healthy	6.59926	0.06641	0		27.36421	25.78987	0	0.70912	2.84792	0.12219	0.0268	0.06641	0	0
Healthy	0	0	0		12.00093	0.46416	0	0	0	0	0	0	0	0
Healthy	0.36848	0.24232	0		38.84185	29.92333	0	0.09266	0.33364	0	2.2273	0.24232	0	0
Healthy	0.00071	0	0		33.69858	0	0.01108	0	2.78928	0	2.09396	0	0	0
Healthy	8.89349	0.25536	0		66.60307	1.62964	12.9001	0	0.20237	0	0	0.25536	0	0
Healthy	0	0	0		81.86447	2.74405	0.09521	0	0.31406	0	0	0	0	0
Healthy	0	0	0		79.46925	11.96373	2.48849	0	0.0951	0	0.02188	0	0	0
Healthy	0.0867	0.37603	0		62.17627	7.9027	0	0	10.8936	0	0	0.37603	0	0
Healthy	0	0.26425	0		63.06974	15.1352	0	0	0.19678	0	0.07825	0.26425	0	0
Healthy	4.56736	0.64397	0.42843		10.75217	23.28386	0.27548	1.14016	0	2.1005	1.96079	0.64397	0.73373	0.42843
Healthy	0	0.05532	0		70.59313	7.21003	0	0	1.53255	0	0.48229	0.05532	3.87953	0
Healthy	1.14011	0	0		46.84148	20.2395	2.23394	0.00741	6.08905	0	0	0	3.29843	0
Healthy	0	0.67356	0		77.11711	3.68588	0.12428	0	0	0.09917	0.28883	0.67356	0.15028	0
Healthy	0	0.06489	0		63.5846	24.24031	0	0	3.17786	0	0.10293	0.06489	0	0
Healthy	2.69416	0.00221	0		69.81212	5.74172	0.22266	0.12769	0.21864	0.04614	0	0.00221	0	0
Healthy	18.9128	0	0		50.64633	13.41268	0	0	0.04679	0	0	0	0	0
Healthy	0.00278	0.29256	0		65.95097	3.78455	0.56184	0	0.00847	0	0	0.29256	0	0
Healthy	0.41433	0.0799	0.03317		47.72311	18.5026	0.0616	0.06197	1.02572	0	0.05489	0.0799	0.05982	0.03317
Healthy	4.00586	0	0.37682		37.35111	24.93779	0.83817	0.15532	0.01931	0	0.27959	0	0	0.37682
Healthy	0	0.0676	0.04381		18.88292	28.24474	0.05959	1.72258	0.0663	0	0.03908	0.0676	3.52824	0.04381
Healthy	0	0.62851	0		70.39165	3.77447	0	0	3.13304	0.0491	0.17196	0.62851	0.01197	0
Healthy	0.06962	1.07452	0		56.20077	8.27017	0.6633	0.29801	1.46557	0	5.49828	1.07452	15.786	0
Healthy	0	0.37018	0		51.28108	18.60624	0	0.04608	0.34274	0	0.23061	0.37018	8.03447	0
Healthy	1.67148	3.86441	0.20999		10.59075	2.35072	1.97354	0	0.02242	0	0.21422	3.86441	0	0.20999
Healthy	0	0.1632	0		68.52156	1.05409	0.12439	0	0.04949	0.02164	0.51351	0.1632	0	0
Healthy	0	0.16855	0		0.05532	1.57345	0	0.54343	0	0	0	0.16855	0	0
Healthy	0.02194	0.30289	0.0018		29.76886	35.0209	0.24672	2.42121	0.37691	0.10495	0.92564	0.30289	0.00678	0.0018
Healthy	0	2.12005	0		47.51386	12.5956	0	0	7.93197	0	0	2.12005	0	0
Healthy	0	0.9255	0		38.98485	13.81218	0.54646	12.3298	0	0	1.10643	0.9255	0	0
Healthy	0	0	0		25.5744	12.29544	0	0	0	0	0	0	0	0
Healthy	2.61235	0.22773	0.56542		31.4247	16.95586	1.35476	0	0.06031	0	0.98297	0.22773	0	0.56542
Healthy	0	0	0		41.24853	18.9076	0	0	0	0	0	0	0	0
Healthy	0	0.23065	0		64.24216	14.33404	0	0	0.19399	0	0.09578	0.23065	0	0
Healthy	0.00278	6.27151	0.38388		19.66382	16.16007	0.2663	8.97759	0.10927	0.00026	0.13997	6.27151	0	0.38388
Healthy	2.85585	0	0		74.59269	1.89643	0.43728	0	0.02331	0	0	0	0	0
Healthy	0	0	0		0	3.11548	0	0	0	0	0	0	0	0
Healthy	0	0	0		92.26106	1.7651	0.12284	1.85576	0.54299	0	0	0	0	0
Healthy	0	0.11993	0		71.04117	1.03062	0	0	0.02245	0.05062	0.48721	0.11993	0	0
Healthy	0	0.44814	0		66.67944	8.67645	0.05189	0.50682	0.00822	0.01789	0.00353	0.44814	0	0
Healthy	0.14999	0.01835	0.04444		43.34351	17.66806	2.62879	0	0.00214	0	0.20517	0.01835	0	0.04444
Healthy	11.1196	0.17479	0		41.55658	8.78667	0	0	1.29309	0	0.00705	0.17479	0	0
Healthy	1.13832	0.09043	0.52519		45.18123	20.13934	0.57054	0	0	0	0.53574	0.09043	0	0.52519
Healthy	0	3.97413	0		24.97135	1.19353	1.05445	19.5038	0	16.8025	0.28633	3.97413	0	0
Healthy	0.01632	0.05008	0.01808		64.23882	10.29523	0.03261	0.00714	3.95141	0	0.00758	0.05008	0	0.01808
Healthy	2.78034	0	0		70.50593	5.67848	0.05681	0.11018	0.24218	0.07086	0	0	0	0
Healthy	0	0	0		79.79912	12.73672	0	0	0	0	0.55728	0	0	0
Healthy	0	0	0		81.37311	12.56305	0	0	0	0	0.52086	0	0	0
Healthy	0.05125	0.00817	0.40995		59.9067	26.92893	0.30992	0	0.06354	0.367	1.89982	0.00817	0	0.40995
Healthy	0.06236	0.97389	0.08172		31.52386	14.2015	0.46978	1.61437	0.46762	0.2745	0.5423	0.97389	0	0.08172
Healthy	4.47556	0.06336	0		67.81604	5.14384	0	0	6.0243	0	0	0.06336	0	0
Healthy	0.05339	0	0		42.86205	7.7409	0.84369	0.52605	0	1.04806	1.68621	0	0	0
Healthy	5.8336	0.36896	4.86324		14.36781	35.32244	0.90323	0	0.07167	0	1.45509	0.36896	0	4.86324
Healthy	0	0	0		32.97976	43.34919	0	0.10289	0.09458	0	4.17877	0	1.31149	0
Healthy	1.77332	2.74352	0.07908		26.35134	13.76377	7.69286	0.88685	0.04294	0	0.41247	2.74352	0	0.07908
Healthy	0.31724	11.6595	1.68724		4.91734	27.19868	5.30418	0	0	0	4.70015	11.6595	3.3552	1.68724
Healthy	4.17667	0.00491	0.03944		40.91091	10.63134	0.96516	0	8.37654	0	0.3155	0.00491	0	0.03944
Healthy	1.1074	1.13958	0		30.64528	9.64414	0.48351	1.26462	0	0	0.01936	1.13958	2.19773	0
Healthy	3.78353	0.18397	0		48.97126	25.554	0.22947	0	1.81935	0	0.70642	0.18397	0	0
Healthy	0	0	0		51.89489	5.41763	0	0	0.05799	0.02432	0	0	0	0
Healthy	0.85564	0.05089	0.05699		21.20041	33.57152	0.06286	0	0.05795	0	0.067	0.05089	0	0.05699
Healthy	2.67929	1.45612	0		13.46928	0.36362	11.121	43.8434	0.24236	0	0.13717	1.45612	0	0
Healthy	0	0.12892	0		64.03346	23.85291	0	0	3.06863	0	0.09944	0.12892	0	0
Healthy	0.00939	0.69433	0.01117		9.79019	20.51644	0.86129	8.01703	0.39702	0.97423	0.71363	0.69433	0	0.01117
Healthy	0	0.11937	0		42.97705	1.29191	0	0	0.13383	0	0	0.11937	0	0
Healthy	4.41507	0.05114	0		66.37013	5.04152	0	0	5.99498	0	0	0.05114	0	0
Healthy	0	0	0		50.09222	1.29591	0	14.9477	0	0	0	0	0	0
Healthy	0	1.30382	0		21.20766	34.77318	0.48543	0	0	0.02811	0	1.30382	0.7856	0
Healthy	7.76944	0.02601	0		65.83532	5.92316	0.39027	0	0.23698	0	0.10148	0.02601	0	0
Healthy	0	0.04516	0		77.42379	0.75253	0.07389	0	0.06327	0	0.03122	0.04516	0	0
Healthy	17.2022	0.09848	0		25.22839	15.37404	0	1.57349	0	3.68668	0	0.09848	0	0
Healthy	0	0	0		68.01693	12.4866	0	0	0	0	0	0	0	0
Healthy	0	0.09692	0		65.03923	19.46764	0	0	1.11226	0	0.05792	0.09692	0	0
Healthy	0	0.06592	0.1625		15.95007	33.71075	0.75317	1.56976	0.056	2.48808	0.89982	0.06592	0	0.1625
Healthy	7.92845	0	0		33.00682	14.4342	0	0.04114	0.03117	0	0.30355	0	0	0
Healthy	1.22304	0.11407	0.18074		33.33479	8.22138	0.17312	0.14422	0.25649	0	0.00028	0.11407	0	0.18074
Healthy	0	0	0		17.66235	10.61721	0	0	0	0	0	0	0	0
Healthy	0.008	0.13786	0		63.50921	21.49929	0.06965	0	5.06271	0	0.03176	0.13786	0	0
Healthy	0	0.0648	0		63.98266	17.0788	0	0.07563	0	0	2.12719	0.0648	2.00706	0
Healthy	0	0	0		47.06505	15.5942	0	3.14787	0.0032	4.37368	1.69192	0	0	0
Healthy	0.01863	0.01933	0.08644		59.98644	20.85909	0.37518	0	0.64128	0	0.00662	0.01933	0	0.08644
Healthy	2.44367	0.01758	0.26426		41.62984	24.06429	0	0	0.01433	0	0.28503	0.01758	0	0.26426
Healthy	0	0	0		72.2048	18.62175	0	0	0	0	0	0	0	0
Healthy	0	0	0		69.77468	5.39999	0	0	0.62	0	0.2422	0	0	0
Healthy	0.05009	0.00877	0.01069		0.40149	4.42763	80.1911	0	0.01279	0	0.58468	0.00877	0	0.01069
Healthy	9.08155	0.2424	0		77.09379	1.76436	0.24223	0	0.05063	0	0.0868	0.2424	0	0
Healthy	10.4296	0	0		33.2285	4.1573	13.8152	0.42375	0.21874	0.47848	0.26826	0	0	0
Healthy	0.27777	0.22205	0.25586		61.00916	18.15322	0.0257	0.74658	0.03667	0	0.01891	0.22205	0	0.25586
Healthy	0	0	0.00675		43.39178	25.14157	0.62891	0.4544	0.07373	0.26709	0.00917	0	0	0.00675
Healthy	0.39035	0	0		43.92815	36.58789	1.66111	0	0	0	2.76122	0	2.17155	0
Healthy	0	0	0		82.02317	12.4184	0	0	0	0	0.55165	0	0	0
Healthy	4.63176	0	0.02149		35.12021	17.04066	0	0.00075	0.73316	0.14024	2.5334	0	0	0.02149
Healthy	0	0	0		49.74725	20.19863	0	0	0	0	0	0	0	0
Healthy	0	0	0		50.72765	4.0237	0.05524	0	0.08145	0.05619	0	0	0	0
Healthy	0	0.13672	0.07386		7.60965	20.47647	0	1.62593	0	14.4604	5.92777	0.13672	0	0.07386
Healthy	0.38799	0.17888	0		64.41087	6.4805	0.07521	0	1.40232	0.18758	0.0177	0.17888	0	0
Healthy	0	0	0		54.34683	0	0	0	1.03817	0	0	0	0	0
Healthy	0.06186	0	0		60.31638	7.19778	0.79162	5.86806	2.36653	0	0.03181	0	0.26904	0
Healthy	4.58211	0	0.87784		32.39831	27.07533	0.06818	0	0	0.02661	0	0	0	0.87784
Healthy	0.21974	0.0062	0		51.9661	5.88527	34.49942	0.24414	0.01532	0	0.12219	0.0062	0	0
Healthy	0	0.00837	0		17.6916	0	38.6007	0	0.08514	0	0	0.00837	0	0
Healthy	11.00551	0	0		67.13084	2.59399	0.77311	0	0	0	0	0	0	0
Healthy	5.57921	0.02608	0		25.20194	27.98525	0	0	0	0	0	0.02608	0	0
Healthy	2.04248	0.09214	0.22763		22.977	23.68999	0	1.63792	0.16143	5.95843	0.07512	0.09214	0	0.22763
Healthy	0	0.1044	0		29.26254	31.47162	0.40174	5.09943	0.03181	0	0.04924	0.1044	0	0
Healthy	0	0.71968	0		49.27703	28.53742	0.1872	0	0.17843	0	0.1708	0.71968	0	0
Healthy	0	0.11883	0.05342		45.39268	36.40244	0.21031	0	0.04145	0	0.04172	0.11883	3.24274	0.05342
Healthy	4.24768	0	0		70.46873	6.41366	0.11288	0	0.19432	0	0.0272	0	0	0
Healthy	2.38809	0.05874	0.0063		35.27356	4.26733	6.04552	1.43023	0.03185	3.47596	0.46423	0.05874	0	0.0063
Healthy	0.50904	0.23148	0.15004		14.83497	15.36356	2.46933	0	0.01797	0	0.51537	0.23148	0	0.15004
Healthy	0	0.03268	0.3995		45.67007	19.89163	0.76602	0	0.58131	0	0.28555	0.03268	0.03014	0.3995
Healthy	5.93275	0	0		31.98761	18.02443	0	0	0	0	0	0	0	0
Healthy	0	0	0		40.06592	6.03192	0	0	0	0	0	0	0	0
Healthy	0.35199	0	0		46.11662	33.37386	0.24304	0	0.17543	0	0	0	0	0
Healthy	0	0.10223	0		65.46219	19.09487	0	0	1.06689	0	0.05489	0.10223	0	0
Healthy	2.80864	0.69817	0		14.47004	33.93074	0	0	0	0	0	0.69817	0	0
