group	Lachnospirales	Oscillospirales	Actinomycetales	Coriobacteriales	Verrucomicrobiales	Acidaminococcales	Erysipelotrichales		Bacteroidales	Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales
Healthy	31.38378	7.05802	0.21992	0.0755	0.00834	0	0.10034		54.12302	31.38378	7.05802	0.21992	0.00834	0.00093	0	0.10034	0.0755	0
Healthy	23.90019	24.15966	0.98161	0.1652	0.99655	0.09042	0		21.47062	23.90019	24.15966	0.98161	0.99655	0	0	0	0.1652	0.09042
Healthy	2.881	3.77114	0.69914	0.1867	0	0	0.12342		77.17331	2.881	3.77114	0.69914	0	0.21907	0	0.12342	0.1867	0
Healthy	19.8932	6.56531	0.8075	0.12317	0.32103	0	0.01949		42.70057	19.8932	6.56531	0.8075	0.32103	0.53477	0	0.01949	0.12317	0
Healthy	0.82138	1.52126	0	0	0.68517	0	0		92.47288	0.82138	1.52126	0	0.68517	0	0	0	0	0
Healthy	1.71925	1.01188	0.11591	0	1.70794	0	0		93.15998	1.71925	1.01188	0.11591	1.70794	0.49721	0	0	0	0
Healthy	28.14506	7.5238	0	0	0	0	0		40.54183	28.14506	7.5238	0	0	0	0	0	0	0
D009765	26.34171	22.82701	7.81296	1.44281	0.29084	1.94502	1.18866		9.03208	26.34171	22.82701	7.81296	0.29084	0	1.79577	1.18866	1.44281	1.94502
Healthy	22.14063	10.96425	1.82202	0.43287	0	1.7144	5.25293		12.17237	22.14063	10.96425	1.82202	0	0.66219	0.20334	5.25293	0.43287	1.7144
Healthy	0.01647	0.00169	34.17077	0.0049	0	0	0.01069		0.04432	0.01647	0.00169	34.17077	0	0	0	0.01069	0.0049	0
Healthy	8.84856	6.37702	1.60596	0.41202	0.59489	0	0		67.05178	8.84856	6.37702	1.60596	0.59489	0.03476	0.00982	0	0.41202	0
D009765	12.08847	21.7292	6.33909	5.95348	0	8.13192	2.49098		21.8893	12.08847	21.7292	6.33909	0	0	0	2.49098	5.95348	8.13192
Healthy	14.6789	15.54838	0.54728	0.94186	0	0	0		53.96092	14.6789	15.54838	0.54728	0	0	0	0	0.94186	0
Healthy	6.36876	10.60886	0	0	6.08148	0	0.03752		48.30977	6.36876	10.60886	0	6.08148	0.12691	0	0.03752	0	0
Healthy	6.2586	11.40829	0	0	5.92109	0	0.02019		48.55306	6.2586	11.40829	0	5.92109	0.12129	0	0.02019	0	0
Healthy	7.86496	0.07637	14.96949	0.01149	0	0	0.0825		40.12219	7.86496	0.07637	14.96949	0	0.06597	0	0.0825	0.01149	0
Healthy	8.12596	11.72589	1.40827	2.39217	0.68447	0	0.07222		17.71861	8.12596	11.72589	1.40827	0.68447	0.16273	0	0.07222	2.39217	0
Healthy	2.70631	8.94044	0	0.63244	0	0	0.01586		68.39522	2.70631	8.94044	0	0	6.07816	0	0.01586	0.63244	0
Healthy	13.34422	3.65651	0.43899	0	0	0	0		66.17382	13.34422	3.65651	0.43899	0	1.29227	0	0	0	0
Healthy	3.07151	4.63763	0.14205	0.27018	10.3394	0.95756	0.04876		65.57103	3.07151	4.63763	0.14205	10.3394	0.09805	0	0.04876	0.27018	0.95756
Healthy	1.90125	5.08472	0.35222	0.22329	0	0	0.09266		76.4325	1.90125	5.08472	0.35222	0	0.03336	0	0.09266	0.22329	0
Healthy	26.77934	6.97605	3.82903	0.54217	1.85405	0.06019	0		30.62261	26.77934	6.97605	3.82903	1.85405	0.33708	2.93408	0	0.54217	0.06019
Healthy	11.17312	9.65298	2.64798	0.02502	54.5298	0	0.41963		5.29566	11.17312	9.65298	2.64798	54.5298	0	0	0.41963	0.02502	0
Healthy	29.99535	17.16927	1.96222	0	0	1.60578	1.69054		21.83033	29.99535	17.16927	1.96222	0	0	0.46264	1.69054	0	1.60578
Healthy	16.55109	0	0	0	0	0	0		59.55566	16.55109	0	0	0	0	0	0	0	0
Healthy	3.92018	1.19888	0.49837	0.82159	0	0	0		53.60576	3.92018	1.19888	0.49837	0	0.23883	0	0	0.82159	0
Healthy	0.33112	2.79763	0.35232	0.93684	0.00435	0.03382	0.38385		68.18144	0.33112	2.79763	0.35232	0.00435	0.00276	0	0.38385	0.93684	0.03382
D009765	29.5865	8.39529	0.08415	0	0.06997	0	0.74288		41.51615	29.5865	8.39529	0.08415	0.06997	0	1.36944	0.74288	0	0
Healthy	36.01147	2.50903	0	0	0	0	0		35.71886	36.01147	2.50903	0	0	0	0	0	0	0
D009765	3.8766	6.04729	28.06554	7.36578	16.6917	1.37169	1.91545		5.21131	3.8766	6.04729	28.06554	16.6917	0	0.33176	1.91545	7.36578	1.37169
Healthy	20.2297	23.92341	0.0954	10.1857	0	1.88122	15.00295		0.91511	20.2297	23.92341	0.0954	0	0	0.30805	15.00295	10.1857	1.88122
Healthy	12.74574	19.00397	22.85291	1.6855	0	0	0		25.40505	12.74574	19.00397	22.85291	0	1.70875	0	0	1.6855	0
Healthy	0	1.08551	0	0	29.9237	0	0		15.55885	0	1.08551	0	29.9237	0	0	0	0	0
Healthy	18.43263	8.9521	11.38012	0.03842	0	0	0.30649		41.91173	18.43263	8.9521	11.38012	0	0.01583	0	0.30649	0.03842	0
Healthy	7.26758	4.22183	0.54253	0.7365	1.69419	0	0.76067		60.06123	7.26758	4.22183	0.54253	1.69419	0.20391	1.57007	0.76067	0.7365	0
Healthy	8.62687	5.16947	2.37977	0.50446	0	0	0.09488		46.3199	8.62687	5.16947	2.37977	0	1.91037	0.07764	0.09488	0.50446	0
Healthy	16.48728	9.43153	0.00671	0	0	0	0.08086		63.70084	16.48728	9.43153	0.00671	0	0.90934	0	0.08086	0	0
Healthy	3.86972	3.75142	0.1998	0	0	0	0.04082		86.72596	3.86972	3.75142	0.1998	0	0.09116	0	0.04082	0	0
Healthy	39.74508	17.01912	0	1.09136	2.20706	0	0.77183		3.59642	39.74508	17.01912	0	2.20706	0.17545	0	0.77183	1.09136	0
Healthy	19.90236	38.8161	0.22869	0.29021	3.46993	0	0.19195		21.86749	19.90236	38.8161	0.22869	3.46993	0.00366	0	0.19195	0.29021	0
Healthy	3.31897	11.40481	0	0.61933	0	0	0.01972		60.70985	3.31897	11.40481	0	0	7.36099	0	0.01972	0.61933	0
Healthy	27.56382	13.8516	4.94532	0.01273	0	0	0.13944		32.21043	27.56382	13.8516	4.94532	0	0.0698	0	0.13944	0.01273	0
Healthy	8.81391	21.03805	1.10682	1.60826	1.73206	2.27339	0		36.11929	8.81391	21.03805	1.10682	1.73206	0	0	0	1.60826	2.27339
Healthy	20.025	6.0916	0.8236	0	0.01671	3.4264	0.01561		45.20369	20.025	6.0916	0.8236	0.01671	5.92908	0	0.01561	0	3.4264
Healthy	6.16911	0.09541	0.83193	0	0	0	0.38356		64.05447	6.16911	0.09541	0.83193	0	0.21131	0	0.38356	0	0
Healthy	21.10819	4.58471	3.43227	0.15854	0.02391	0	0.05976		57.76125	21.10819	4.58471	3.43227	0.02391	2.32149	0	0.05976	0.15854	0
Healthy	14.70753	24.30009	29.20783	1.02178	1.55741	0.42712	0.82461		9.54376	14.70753	24.30009	29.20783	1.55741	0	1.15334	0.82461	1.02178	0.42712
Healthy	28.60614	15.68411	2.36875	0.29489	1.14955	6.51839	1.09513		11.81599	28.60614	15.68411	2.36875	1.14955	0.02343	1.8625	1.09513	0.29489	6.51839
Healthy	1.51988	1.74658	0.24501	0	0	0	0.05474		69.55487	1.51988	1.74658	0.24501	0	0.11865	0	0.05474	0	0
Healthy	10.0281	0.37887	0	0	0	0	0		85.00355	10.0281	0.37887	0	0	0	0	0	0	0
Healthy	6.01201	10.38034	0.10555	0.37834	22.9928	2.53604	0.27894		30.44634	6.01201	10.38034	0.10555	22.9928	0	2.28766	0.27894	0.37834	2.53604
Healthy	4.46869	5.06477	0	0	19.9056	0.9599	0.07095		28.63484	4.46869	5.06477	0	19.9056	0.00225	0.5413	0.07095	0	0.9599
Healthy	8.31675	5.98114	37.08865	1.08593	0.02699	0	0.03043		31.46849	8.31675	5.98114	37.08865	0.02699	0.01512	0	0.03043	1.08593	0
Healthy	14.48565	25.13287	0	0.78563	0	8.08883	0.08913		11.42124	14.48565	25.13287	0	0	0	0	0.08913	0.78563	8.08883
Healthy	4.17292	0	0	0	0	0	0		76.7839	4.17292	0	0	0	0	0	0	0	0
D009765	44.6802	23.7129	2.05463	4.23101	0	0	0.17912		14.18852	44.6802	23.7129	2.05463	0	0	0	0.17912	4.23101	0
Healthy	7.43583	22.11307	0	0	13.8291	1.13945	0		29.49403	7.43583	22.11307	0	13.8291	6.72042	1.16719	0	0	1.13945
D009765	13.03796	18.03212	27.47223	3.28894	0	9.35814	1.2509		8.24949	13.03796	18.03212	27.47223	0	0.18816	0.54481	1.2509	3.28894	9.35814
Healthy	7.65504	8.79051	8.72786	1.76731	0	0	0.00651		53.66858	7.65504	8.79051	8.72786	0	0.02833	0	0.00651	1.76731	0
Healthy	15.44684	2.68508	0	0	0.36578	3.17535	0		68.25271	15.44684	2.68508	0	0.36578	0.24998	0	0	0	3.17535
Healthy	9.27119	31.97405	4.88307	1.01117	0	0	0		43.59665	9.27119	31.97405	4.88307	0	2.57057	0	0	1.01117	0
Healthy	6.18458	11.40605	0	0	6.11884	0	0.0358		48.74281	6.18458	11.40605	0	6.11884	0.11302	0	0.0358	0	0
Healthy	6.2661	9.9918	0	0	5.37568	0	0		50.41423	6.2661	9.9918	0	5.37568	0.06542	0	0	0	0
Healthy	10.08996	11.32329	0.02502	0.04032	0	0	0.01828		73.67072	10.08996	11.32329	0.02502	0	0.09149	0	0.01828	0.04032	0
Healthy	5.47012	16.07643	0	0	0.02368	0	0.03518		76.06964	5.47012	16.07643	0	0.02368	0.03544	0	0.03518	0	0
Healthy	3.35889	3.0743	1.06288	0.47648	0	0	0.05884		82.05623	3.35889	3.0743	1.06288	0	0.32461	0	0.05884	0.47648	0
D009765	28.95435	20.13398	6.92203	9.71237	0	0.00304	0.13589		20.43818	28.95435	20.13398	6.92203	0	0.12505	0	0.13589	9.71237	0.00304
Healthy	6.93249	7.80139	3.40036	0.27194	0	0	0		40.30623	6.93249	7.80139	3.40036	0	2.05501	0	0	0.27194	0
Healthy	4.16847	35.39001	0.04439	4.03141	0	16.455	2.00441		23.20399	4.16847	35.39001	0.04439	0	0	0.15512	2.00441	4.03141	16.455
Healthy	8.75941	8.14588	0.18972	0.05826	0.13143	0	0.0303		32.24953	8.75941	8.14588	0.18972	0.13143	0.12062	0.04564	0.0303	0.05826	0
D009765	23.37986	7.53413	0.75669	6.54596	0	0	0.83509		22.64545	23.37986	7.53413	0.75669	0	0	0	0.83509	6.54596	0
Healthy	35.46929	9.47038	24.34039	1.66854	1.68081	0	0.94274		11.98448	35.46929	9.47038	24.34039	1.68081	0	0	0.94274	1.66854	0
Healthy	16.3569	12.12261	2.06211	0.406	0.51861	0	0.23116		13.92884	16.3569	12.12261	2.06211	0.51861	1.5232	0	0.23116	0.406	0
D009765	13.26253	17.11137	6.06477	5.84781	0	0	3.22825		17.98179	13.26253	17.11137	6.06477	0	0.22404	6.9945	3.22825	5.84781	0
D009765	0	0	0	0	0	0	0		68.22335	0	0	0	0	0	0	0	0	0
Healthy	3.83838	10.88906	5.64656	0.75504	0	0	0.00986		57.68063	3.83838	10.88906	5.64656	0	0.00202	0.06438	0.00986	0.75504	0
Healthy	2.77276	9.74924	0.11959	0.10993	0	0	0.23663		64.2214	2.77276	9.74924	0.11959	0	1.84239	0	0.23663	0.10993	0
D009765	57.24105	6.34288	1.31238	1.05657	0.53452	0.04119	0		18.40017	57.24105	6.34288	1.31238	0.53452	0.85657	0	0	1.05657	0.04119
Healthy	11.02139	14.33221	12.08697	2.56952	0	0	0.15307		34.44275	11.02139	14.33221	12.08697	0	0.76728	0	0.15307	2.56952	0
Healthy	0.70297	1.41787	0.01082	0	0.58989	0	0		92.40019	0.70297	1.41787	0.01082	0.58989	0	0	0	0	0
Healthy	12.49805	7.36134	0	0	0	0	0		63.11124	12.49805	7.36134	0	0	0.25577	0	0	0	0
Healthy	24.13356	7.55498	0.50141	0.31883	1.91099	1.42084	2.58632		20.11913	24.13356	7.55498	0.50141	1.91099	0.10281	0.82055	2.58632	0.31883	1.42084
Healthy	4.71433	2.33683	0.00349	0.63217	0	0	0		81.5616	4.71433	2.33683	0.00349	0	3.12301	0	0	0.63217	0
Healthy	1.25265	4.67484	0.13107	0.12196	0	0	0		77.87698	1.25265	4.67484	0.13107	0	0.16693	0	0	0.12196	0
Healthy	21.68265	7.17289	2.61555	0.85814	5.70858	3.05043	0.58377		28.94934	21.68265	7.17289	2.61555	5.70858	0	0	0.58377	0.85814	3.05043
D009765	21.3056	9.64859	0.66332	0.00225	0	2.16138	0.01068		42.46275	21.3056	9.64859	0.66332	0	0.68435	0	0.01068	0.00225	2.16138
Healthy	17.46948	2.95079	0.03946	0.48741	0	0	0.04644		43.3213	17.46948	2.95079	0.03946	0	0	0	0.04644	0.48741	0
Healthy	27.91011	18.29945	16.91436	0.01769	0.00145	0	0.00708		9.57718	27.91011	18.29945	16.91436	0.00145	0.03028	0	0.00708	0.01769	0
D009765	12.86365	3.76699	0	0	0	0	0.14265		41.24887	12.86365	3.76699	0	0	0.04035	0.32704	0.14265	0	0
Healthy	53.23436	4.16739	0.00518	0.01979	0	0	0		37.81526	53.23436	4.16739	0.00518	0	0.02279	0	0	0.01979	0
Healthy	3.42749	3.08797	1.08813	0.50041	0	0	0.03179		84.12078	3.42749	3.08797	1.08813	0	0.32858	0	0.03179	0.50041	0
D009765	29.64819	3.42893	0	0	0	2.45066	1.64571		40.39073	29.64819	3.42893	0	0	0	0	1.64571	0	2.45066
Healthy	4.26405	13.88217	0	0	0	1.10222	0.54067		66.9454	4.26405	13.88217	0	0	0	0.85601	0.54067	0	1.10222
Healthy	5.54522	4.60364	2.83179	0.32664	0	0	0.00762		60.0519	5.54522	4.60364	2.83179	0	0.82936	0	0.00762	0.32664	0
Healthy	8.6329	8.2863	0.19624	0.05971	0.13732	0	0.03193		32.20416	8.6329	8.2863	0.19624	0.13732	0.11924	0.04435	0.03193	0.05971	0
D009765	11.19518	8.17304	31.28427	25.5359	1.3147	0	0		9.66875	11.19518	8.17304	31.28427	1.3147	0	0	0	25.5359	0
D009765	10.22527	14.31486	0.41016	0.9694	0.11096	1.25237	1.50205		6.81995	10.22527	14.31486	0.41016	0.11096	0.07747	0.21223	1.50205	0.9694	1.25237
Healthy	29.16081	7.38846	0	0	0	0	0		43.37119	29.16081	7.38846	0	0	0	0	0	0	0
Healthy	26.38292	35.59346	0.02803	2.91279	0	0	0.05177		11.08141	26.38292	35.59346	0.02803	0	0.31473	0	0.05177	2.91279	0
D009765	14.36802	27.68961	12.53177	3.11801	3.19106	7.4761	1.47684		4.23156	14.36802	27.68961	12.53177	3.19106	0.55255	0.39934	1.47684	3.11801	7.4761
Healthy	21.55684	8.75801	16.29405	0.20516	0	0	0.46948		36.98157	21.55684	8.75801	16.29405	0	0.00311	0	0.46948	0.20516	0
D009765	16.55331	8.39707	0	0	0	0	0.12566		36.59719	16.55331	8.39707	0	0	0.01081	0	0.12566	0	0
Healthy	24.18977	45.748	0	1.12323	0	0	0		16.02933	24.18977	45.748	0	0	0.30428	0	0	1.12323	0
Healthy	23.28935	3.97746	0	0.08199	0	0	0.07994		64.19594	23.28935	3.97746	0	0	3.04895	0	0.07994	0.08199	0
Healthy	1.03574	8.60702	0.18179	0.14065	0	0	0.49896		69.40263	1.03574	8.60702	0.18179	0	0.04404	0.03289	0.49896	0.14065	0
Healthy	10.0247	9.46423	7.6001	1.55855	1.29122	0	0.31381		18.13338	10.0247	9.46423	7.6001	1.29122	1.61473	0	0.31381	1.55855	0
Healthy	0.00082	0.00714	3.12885	1.20736	0	0	0		87.99193	0.00082	0.00714	3.12885	0	0	0	0	1.20736	0
D009765	27.30848	5.03114	0.5047	2.69355	0	0	1.19548		11.3255	27.30848	5.03114	0.5047	0	0	0	1.19548	2.69355	0
Healthy	7.31327	9.91476	0	0.03161	0	0	0.00823		62.95898	7.31327	9.91476	0	0	0	0.07914	0.00823	0.03161	0
Healthy	2.33978	0.11373	0.18923	0	0	0	0		66.79395	2.33978	0.11373	0.18923	0	0	0	0	0	0
Healthy	0.00066	0	16.08679	0.01979	0	0	0		23.57768	0.00066	0	16.08679	0	1.02218	0	0	0.01979	0
Healthy	0	0	68.83663	0.08012	0	0	5.80207		0	0	0	68.83663	0	0	0	5.80207	0.08012	0
D009765	14.4444	9.41672	9.23533	5.36862	19.2557	0	0		32.85985	14.4444	9.41672	9.23533	19.2557	0	0	0	5.36862	0
Healthy	27.26408	10.07312	0.74042	0.45973	0.12913	0	0.28608		36.98982	27.26408	10.07312	0.74042	0.12913	1.3907	0	0.28608	0.45973	0
Healthy	7.35747	6.32469	0.84436	0	5.87594	0.27306	0.02335		60.69733	7.35747	6.32469	0.84436	5.87594	2.34518	0	0.02335	0	0.27306
Healthy	21.01253	4.16007	0	0.14347	0	0	0.01064		61.4018	21.01253	4.16007	0	0	5.13406	0	0.01064	0.14347	0
Healthy	33.72042	18.06419	15.07713	0.72989	0	0	0.00472		17.74048	33.72042	18.06419	15.07713	0	0.20202	0	0.00472	0.72989	0
Healthy	1.37718	14.1728	1.27208	1.32477	0.44155	0.01202	0.76064		26.64235	1.37718	14.1728	1.27208	0.44155	0	0	0.76064	1.32477	0.01202
Healthy	38.77051	10.67166	0.68641	1.1846	0	0	0.16571		11.5762	38.77051	10.67166	0.68641	0	0.11396	0	0.16571	1.1846	0
Healthy	37.87588	8.5835	0.50729	0.17557	0.82653	2.51184	2.60911		24.29701	37.87588	8.5835	0.50729	0.82653	0.85136	0	2.60911	0.17557	2.51184
Healthy	29.04791	18.20981	0	1.27721	0	3.60587	27.24962		1.2148	29.04791	18.20981	0	0	0	12.4338	27.24962	1.27721	3.60587
Healthy	6.68509	7.2759	0.54287	0.1672	0	0	0.00421		64.99661	6.68509	7.2759	0.54287	0	1.29812	0.15096	0.00421	0.1672	0
Healthy	21.21494	3.70241	0	0.13274	0	0	0.01736		62.02269	21.21494	3.70241	0	0	4.93651	0	0.01736	0.13274	0
Healthy	4.94835	7.87599	0.23573	0.04727	0	0	0		68.97914	4.94835	7.87599	0.23573	0	5.97359	0	0	0.04727	0
Healthy	9.0442	20.46519	16.28381	1.42052	0	0.32748	0.0032		10.73036	9.0442	20.46519	16.28381	0	0.00794	0	0.0032	1.42052	0.32748
D009765	14.41708	11.41259	0	0	0	0	3.67262		26.65833	14.41708	11.41259	0	0	0	8.36312	3.67262	0	0
Healthy	1.49691	0.0234	0	0	0	0	0.0567		81.76907	1.49691	0.0234	0	0	0	0	0.0567	0	0
Healthy	1.50702	1.422	0.01803	0	0	0	0.13576		71.60697	1.50702	1.422	0.01803	0	0	0	0.13576	0	0
Healthy	19.24209	7.71993	0	0.20584	0	0	0		61.47845	19.24209	7.71993	0	0	0.21175	0	0	0.20584	0
Healthy	2.23596	0.10749	0.19038	0	0	0	0		67.70442	2.23596	0.10749	0.19038	0	0	0	0	0	0
D009765	28.72368	19.98165	6.89691	9.54349	0	0	0.1599		20.42376	28.72368	19.98165	6.89691	0	0.10795	0	0.1599	9.54349	0
Healthy	1.06106	6.28398	3.01575	0	21.0731	0	0		38.60852	1.06106	6.28398	3.01575	21.0731	0	0	0	0	0
Healthy	40.71591	9.79343	0	0	0	0	0.00325		36.78098	40.71591	9.79343	0	0	0.03296	0	0.00325	0	0
Healthy	53.18129	6.33838	1.20962	0.09729	0	3.56702	0.07627		25.93669	53.18129	6.33838	1.20962	0	2.11837	0	0.07627	0.09729	3.56702
Healthy	10.85007	11.30114	0	0	0	0	0.68327		44.82496	10.85007	11.30114	0	0	0	3.26275	0.68327	0	0
Healthy	7.29029	25.8297	1.45738	0	0.00146	0	0		45.19143	7.29029	25.8297	1.45738	0.00146	0.04801	0	0	0	0
Healthy	5.76116	7.86123	9.78573	0.03481	0	0	0.23392		49.18358	5.76116	7.86123	9.78573	0	0.11328	0	0.23392	0.03481	0
Healthy	59.80062	2.73835	0	0	0	0	0		30.76513	59.80062	2.73835	0	0	0	0	0	0	0
Healthy	2.2979	1.94403	0	0.13627	0	0	0		45.54224	2.2979	1.94403	0	0	0.1053	0	0	0.13627	0
Healthy	32.23929	2.6711	0	0	0.00805	0.03672	1.52093		34.65504	32.23929	2.6711	0	0.00805	0	0.6932	1.52093	0	0.03672
Healthy	13.15922	6.69191	1.11152	0.87303	1.20624	0	2.24576		36.64704	13.15922	6.69191	1.11152	1.20624	0.50818	3.07251	2.24576	0.87303	0
Healthy	12.18197	13.79542	0.03542	1.68721	4.45715	0	0.02366		48.25373	12.18197	13.79542	0.03542	4.45715	0.27473	1.12264	0.02366	1.68721	0
Healthy	10.34783	7.19767	0.0182	0.01377	0	4.28708	0.08973		68.47041	10.34783	7.19767	0.0182	0	0.07305	0	0.08973	0.01377	4.28708
Healthy	3.84507	0.02291	0.29078	0	1.26675	0	0		84.97031	3.84507	0.02291	0.29078	1.26675	0	0	0	0	0
Healthy	0.48038	6.59564	1.80626	0.04592	13.5079	0	0		52.03548	0.48038	6.59564	1.80626	13.5079	0.01783	0	0	0.04592	0
Healthy	33.13396	4.62126	0.11701	0	0	0	0		32.66256	33.13396	4.62126	0.11701	0	0	5.4115	0	0	0
Healthy	0.67954	8.33487	0.10579	0.07106	0	0	0.00832		78.14882	0.67954	8.33487	0.10579	0	0.07198	0	0.00832	0.07106	0
Healthy	42.1433	17.45997	6.34307	0.39321	0.05536	0	0.0142		12	42.1433	17.45997	6.34307	0.05536	2.86347	0	0.0142	0.39321	0
Healthy	0.43796	6.63617	1.29068	0.12954	12.9059	0	0		50.01924	0.43796	6.63617	1.29068	12.9059	0.11421	0.01636	0	0.12954	0
Healthy	34.76998	27.8367	0	0	0	0	0		26.94788	34.76998	27.8367	0	0	0.04424	0	0	0	0
Healthy	12.04523	22.08075	0.12503	0	0	0	0.12645		46.84273	12.04523	22.08075	0.12503	0	0.03886	0	0.12645	0	0
Healthy	22.19672	4.82964	0.71637	0.50198	0	0	0.21739		61.8185	22.19672	4.82964	0.71637	0	1.35063	0	0.21739	0.50198	0
Healthy	1.09932	12.47092	0.10089	0.21482	0	0	0.53015		68.71667	1.09932	12.47092	0.10089	0	0.07528	0.01876	0.53015	0.21482	0
Healthy	6.21473	11.3343	0	0	5.99336	0	0.01337		48.36152	6.21473	11.3343	0	5.99336	0.10111	0	0.01337	0	0
Healthy	36.35747	3.57562	0	0	0	2.33415	1.76703		42.89866	36.35747	3.57562	0	0	0	0	1.76703	0	2.33415
Healthy	31.55927	7.97901	5.40885	0.77993	3.23514	0	0.20175		30.10631	31.55927	7.97901	5.40885	3.23514	1.19615	0	0.20175	0.77993	0
D009765	24.37305	1.79886	0	0	0	0	0		37.6063	24.37305	1.79886	0	0	0	0	0	0	0
Healthy	4.91676	2.4702	0.41078	0	0	0	0.2653		69.58933	4.91676	2.4702	0.41078	0	0.13706	0	0.2653	0	0
Healthy	39.0706	1.42543	0	0	0	0	10.33284		27.73116	39.0706	1.42543	0	0	0	0.7668	10.33284	0	0
Healthy	26.32467	9.37729	0	0	0	1.85714	1.16491		40.53437	26.32467	9.37729	0	0	0	0	1.16491	0	1.85714
Healthy	33.05535	1.16847	0	0	0	0	0		41.69255	33.05535	1.16847	0	0	0.00395	0	0	0	0
Healthy	21.93724	0.23781	0	0	0	0	0		59.89726	21.93724	0.23781	0	0	0	0	0	0	0
D009765	14.13098	12.3734	19.05519	3.21352	0	0	0.72986		16.87625	14.13098	12.3734	19.05519	0	0	0	0.72986	3.21352	0
Healthy	48.3281	0.75708	0	0	0	0	8.76855		26.98123	48.3281	0.75708	0	0	0.21817	0.04184	8.76855	0	0
Healthy	14.67714	3.18012	0.3102	0.12327	1.28397	0	0		22.54095	14.67714	3.18012	0.3102	1.28397	0	3.56052	0	0.12327	0
Healthy	9.13022	3.07853	0.69767	0.82026	11.5457	0	0.06953		63.38037	9.13022	3.07853	0.69767	11.5457	0.33878	0	0.06953	0.82026	0
Healthy	2.3579	0.77798	0	0	0	0	0		71.39423	2.3579	0.77798	0	0	0.27962	0	0	0	0
D009765	15.08967	8.60289	0	0.45857	0.90919	0	2.41801		20.67925	15.08967	8.60289	0	0.90919	1.52668	0.11823	2.41801	0.45857	0
Healthy	4.3233	2.99676	0	0	0	0	0		88.19908	4.3233	2.99676	0	0	0	0	0	0	0
Healthy	4.94508	5.14267	3.77457	0	0.89903	0	0		60.52563	4.94508	5.14267	3.77457	0.89903	0.14888	0.8839	0	0	0
Healthy	6.10076	2.68656	0.10261	0.02948	0	0	0.12312		66.55453	6.10076	2.68656	0.10261	0	0.22545	0	0.12312	0.02948	0
Healthy	25.85865	21.22914	1.05205	0.95664	0	0	0.12804		24.98499	25.85865	21.22914	1.05205	0	0.24682	0.75976	0.12804	0.95664	0
Healthy	0.39727	2.64243	0.33965	0.90183	0.0068	0.02218	0.3464		68.69797	0.39727	2.64243	0.33965	0.0068	0.02357	0	0.3464	0.90183	0.02218
Healthy	23.1214	13.56488	13.83857	1.23535	0.00126	0	0		27.42232	23.1214	13.56488	13.83857	0.00126	1.54313	0	0	1.23535	0
Healthy	14.30488	1.41181	0.95531	0.24839	0	0	0.04466		63.93102	14.30488	1.41181	0.95531	0	0.16124	0	0.04466	0.24839	0
Healthy	5.16048	12.01144	2.19745	0.16409	2.57769	0	0.79313		44.14054	5.16048	12.01144	2.19745	2.57769	0.7948	0.00876	0.79313	0.16409	0
D009765	24.46781	13.38461	3.18931	1.89979	0	1.00936	0.85016		4.66661	24.46781	13.38461	3.18931	0	0.08555	0.13157	0.85016	1.89979	1.00936
Healthy	51.5811	16.13091	1.85663	0	0	0	0		11.86754	51.5811	16.13091	1.85663	0	0	0	0	0	0
Healthy	7.96512	0	0	0	0	0	0		92.03484	7.96512	0	0	0	0	0	0	0	0
Healthy	14.87926	2.87753	0.92934	0.20958	0	0	0.07138		63.60196	14.87926	2.87753	0.92934	0	0.16858	0	0.07138	0.20958	0
Healthy	11.87646	18.47941	30.42558	1.24327	1.0465	0	0		25.60675	11.87646	18.47941	30.42558	1.0465	1.79141	0.44406	0	1.24327	0
D009765	13.41578	8.41625	0	0	0	0	0		33.67542	13.41578	8.41625	0	0	0	0	0	0	0
Healthy	4.94846	11.44495	1.02462	1.39746	0.0516	0	0.22456		47.35166	4.94846	11.44495	1.02462	0.0516	0.08431	0	0.22456	1.39746	0
Healthy	8.98616	9.66293	0	0	0	0	0.6794		36.74196	8.98616	9.66293	0	0	0	3.50797	0.6794	0	0
D009765	10.44379	9.48491	0.5302	0.12316	0.0302	0	0.30926		64.45009	10.44379	9.48491	0.5302	0.0302	0.09164	0.25284	0.30926	0.12316	0
Healthy	4.17281	4.28488	0.30789	0.22842	8.74254	0	0		58.75125	4.17281	4.28488	0.30789	8.74254	0.4469	0	0	0.22842	0
Healthy	34.08294	0.3946	0	0	0	0	0		56.15819	34.08294	0.3946	0	0	0	0	0	0	0
D009765	1.63032	0	0	0	0	0	0		6.88052	1.63032	0	0	0	0	0	0	0	0
Healthy	6.92522	6.4103	3.6994	1.37866	7.77259	0	1.22395		55.14685	6.92522	6.4103	3.6994	7.77259	0.16422	6.98195	1.22395	1.37866	0
Healthy	8.55894	8.51567	0.16327	0.16498	5.38753	0	0		53.00492	8.55894	8.51567	0.16327	5.38753	0.42016	0	0	0.16498	0
Healthy	11.79339	0.49126	0	0	0	0	0		79.18696	11.79339	0.49126	0	0	0.07304	0	0	0	0
Healthy	26.51651	35.96029	0.01863	2.83074	0	0	0.04577		11.46145	26.51651	35.96029	0.01863	0	0.28218	0	0.04577	2.83074	0
