c	Gammaproteobacteria	Bacilli	Negativicutes	Bacteroidia	Clostridia
Healthy	0.606894904839672	-5	-5	1.80740735919832	1.289736961988
Healthy	-0.521606679585657	-0.752345824180976	1.25637662113556	1.6469653967836	1.04188040027468
Healthy	-0.446663217623112	-1.30068269897862	-5	1.85671481635591	1.23062643489779
Healthy	-5	0.00749600194431947	0.23465898819492	1.21597313308371	1.78845580158596
Healthy	-0.822232707195354	0.352028074837365	-0.226652458019177	1.53054494675465	1.65058462534952
Healthy	-0.825242623689339	-1.25049557612386	0.77860340501262	1.84196886975204	0.556361609049213
Healthy	-5	-0.435653561537797	-5	0.904061177042622	1.8600519369462
Healthy	0.447091330996448	-0.626517899811021	0.497615126127949	1.54049427517084	1.60455024847699
Healthy	-0.761627670971675	-5	0.445126060569953	1.90598935457114	0.258601369347105
Healthy	0.193528082020101	-0.502379350218712	0.959083387998706	1.73886566552316	0.748555470778572
Healthy	0.285521303827691	-5	1.04278060219848	1.60134727245105	1.15897790955304
Healthy	-0.0460181454541071	-0.15990645758827	0.602610111019024	1.50459032801771	1.42926200941573
Healthy	-0.724504368598776	-0.531564047103727	0.783285269718157	1.84287616131567	0.864598287177797
Healthy	-0.175080529955518	-5	-0.0741003065386176	-5	1.96576883064838
Healthy	-0.766623096526104	0.536943329578453	-5	1.35885560314766	1.7577878559015
Healthy	0.285048458934214	0.364927908168675	0.406446498971847	1.11677405887832	1.76854982765751
Healthy	-1.03165716904105	-1.33885014275521	-5	0.875809920481849	1.68946345465032
Healthy	0.437777507262603	-5	-5	1.85328732329998	0.510011197075833
Healthy	1.04587859840397	-0.774277301315833	0.418110624031233	1.13153429910309	0.968341896689936
Healthy	-5	1.27235943192136	-5	1.21170508306965	1.36222359277905
Healthy	-0.202268628312511	-0.941877784217086	-1.48758245139916	1.97333109281555	0.373878887297475
Healthy	0.657536754178769	-1.23769663671223	-0.0192787035188727	1.68052378776323	1.55372614279007
Healthy	-0.497204295869993	0.340049302549371	0.852215188477158	1.54737442872919	1.64267330732508
Healthy	-1.74448628718047	-0.283570922439515	-0.674299657084014	1.69251706498794	1.57628513019912
Healthy	1.2233881976464	-0.0380903029466611	0.728048450929327	1.13404954274051	1.32040865370062
Healthy	-0.258186822976684	-0.309219345498513	-0.50876440996675	1.21982910814252	0.985918425699937
Healthy	-0.99349117222471	-0.294238889082523	-2.34678748622466	1.82217527394593	0.976257331861733
Healthy	-0.411661052766046	-2.57024771999759	0.601673297134616	1.65869046475793	1.43663661243769
Healthy	0.70685513077609	-5	-5	1.9639075250669	0.354734447935816
Healthy	-0.317502935643721	-0.420159263131558	0.901673508126956	1.81623035961131	0.937801645346803
Healthy	-0.0986397737552535	0.506092188836026	1.05516839713014	1.70370681207805	1.3556736871989
Healthy	0.196844666256675	-0.772447496620135	-0.490327134716864	1.53425538348743	1.43658305690082
Healthy	0.864605405271669	1.24276597104842	0.535154819591039	1.18123915533411	1.26601590742257
Healthy	-0.993234547548007	-1.54668165995296	-0.37423496605	1.8402203641408	1.01011033552964
Healthy	-0.691094260568433	-0.418380253234411	0.636738571385954	1.82987107329217	1.2636358319153
Healthy	0.884534822368498	1.00374092342911	-0.0416989707463271	0.864011830191599	1.79173477783285
Healthy	0.944318793771176	1.26543931612797	-0.562122654378565	0.952082078998089	1.55058371741859
Healthy	0.652111872675894	-0.794552022948323	0.0224077489256045	1.75023894070456	1.33818427699651
Healthy	-0.167478314114489	-1.05868737463934	-1.84375380960266	1.81063932721709	1.47207771793839
Healthy	1.85517558190595	0.22168803092326	-5	0.838425919577198	0.331273393353888
Healthy	-0.303800929508598	-5	-0.301864642586931	1.77797032905245	0.937619182150648
Healthy	0.680871930088127	-2.0783135245164	-5	1.9660556165173	0.32488510939623
Healthy	-2.15490195998574	-0.848752762537629	0.502142960210612	1.54423118434624	1.04322115851767
Healthy	-0.307100228626657	-5	-5	1.71429680912626	1.22717145740752
Healthy	-0.840132152907433	0.342428602979308	-0.796260191366142	1.75780113069783	1.47569370133445
Healthy	-1.25165689551245	-5	0.500221375829603	1.30862203111992	1.5373745025049
Healthy	-5	-0.278123462734822	-5	1.90984293250635	1.15234400391179
Healthy	-0.646160676195457	-1.04803141550709	-5	1.90537724537048	1.05641771125877
Healthy	0.203587645792654	-1.28008893580166	-5	1.84706626289629	1.1480115752465
Healthy	1.00283276436082	-0.697387715400907	-0.498639439211245	1.67759554777868	0.872725437490002
Healthy	1.0411391411101	-1.48188105285685	-1.09506817260435	1.79611023661982	1.1705084302095
Healthy	-0.200067008384154	-0.494429502556829	0.781788394134666	1.03952436442046	1.67716257723051
Healthy	-0.126534076288682	-0.202261709214539	-1.00629930517965	1.87845923190895	1.17632455728345
Healthy	-1.29030613027221	0.375661785348691	-0.202497020408719	1.21594090851444	1.75441347499798
Healthy	0.494801377974022	-0.624665660334584	-5	1.83485605161469	1.11994473567827
Healthy	0.444627109819072	0.031771907514002	0.131297796597623	1.49953849000643	1.5334778125235
Healthy	0.136311440287854	-0.213291157832109	-1.20024603358811	1.95319280674518	0.779941913748043
Healthy	0.390488224809775	-0.903820215285201	0.140033265042251	1.84321857138905	1.01090263081075
Healthy	1.70521726110208	0.804263498750107	1.55226755588178	-2.27984069659404	0.704897444310285
D012778	1.44408181872566	1.21796193142717	-0.0723422558120184	-5	0.753782926228162
Healthy	-0.718852957975572	-1.39891827221598	-3.48148606012211	1.62283703204907	1.71601311515071
Healthy	0.158880923169454	-0.624519285381428	-5	1.69925992939583	1.55715914567347
Healthy	-0.716269213222118	1.03734481102139	0.71470436577033	1.70998680317041	1.48923151732885
Healthy	0.215896529784036	-1.0364482664259	-5	1.80927049269205	1.12615641826587
Healthy	0.300793240649741	0.769697020472939	-0.520079349287112	1.40511352412743	1.67935993056768
Healthy	1.40425575474829	0.933469065320318	-5	1.52554285805695	-0.0295694348245326
Healthy	1.99715174083286	-0.898631036750749	-5	-0.764850463526756	-5
Healthy	-0.498488868275975	-1.19749993223561	-1.28929043427566	1.82993262611439	1.25693051257491
Healthy	-0.475175637146033	-5	0.896158454690529	1.68000962497922	1.60834596728426
Healthy	0.237960742067695	0.282264017825702	-0.534082046788065	1.27857870506819	1.76362585198804
Healthy	-5	-5	-5	1.27885279162735	1.77308332802605
Healthy	-1.19538358301274	0.140026973107824	0.834421339544144	0.746739257475019	1.83509971945793
Healthy	-5	-5	-5	1.85625876442189	1.35557276848722
Healthy	1.35728577769053	0.686052349531435	0.302335258617769	1.34143274386819	1.39031093422937
Healthy	-1.11030620855581	-1.43238555726916	-0.338073788261098	1.83849861847903	1.00453416893714
Healthy	0.69742115739418	-5	-0.0953006802229892	1.80671037139733	1.15769304225395
Healthy	-5	0.919767184105938	1.09974139665969	1.4544043992677	1.44574707666395
Healthy	-0.764522055387049	-1.11924355548979	-5	1.80843582926501	1.207861551939
Healthy	0.327936927659138	-0.0803101404624089	-0.0523114622157312	1.65694200303837	1.19199731165921
Healthy	0.6006919828597	-5	-5	1.80247269252521	1.29528180123868
Healthy	0.497987815142413	-0.568748845304845	-5	1.84397648555626	0.916326536813932
Healthy	-0.530781999579368	-5	1.06995691396424	1.84499286597348	1.20887650782899
Healthy	0.389095173354186	-2.18575240426808	0.993925362941636	1.79544251462279	1.19114684594282
Healthy	0.176027557860134	-5	-5	1.47363526178413	1.15160118758814
Healthy	-0.0731998301067869	-0.454593910315447	-1.06950943469373	1.8287975087091	0.493038192767588
Healthy	-0.176532291816822	0.650762953405492	0.805756330304161	1.67211929492149	1.38099028212067
Healthy	0.687225651784548	-0.822319240151222	-1.75895184932836	1.58019232676226	1.29412107845701
Healthy	1.4411514954835	0.0176676139921096	-0.112005949522003	0.542661135510668	1.46354884965472
Healthy	-5	0.438634102590059	-5	1.53950277800773	1.18855108799131
Healthy	-0.440177131287025	-0.565255497672588	0.650970603102746	1.66620440784786	1.6533050568943
Healthy	0.129870273806506	-0.502959717744069	0.95703615200659	1.73595465189247	0.750499909441096
Healthy	-0.842452574422192	-1.42689621683601	-5	1.88788122841334	0.967866560354143
Healthy	0.764063993693171	0.490136939191122	0.599025640362682	1.60145057451342	1.55328442824341
Healthy	1.15262280581706	0.0415466350032215	-0.26706772732823	1.45430828928135	1.2074781763799
Healthy	0.756473312380045	0.0105204408288268	-0.477255906881216	1.04862705783293	-1.4600461583436
Healthy	0.776009247874998	-0.334240825342148	0.652775103796915	1.83779019942277	0.990851445956752
Healthy	0.18682642301871	-0.44454278279535	1.01790856239722	1.26674332629385	1.48906719150801
Healthy	0.16867422956708	0.1913224397961	0.33165400182415	1.29669282630379	1.72997582230674
Healthy	-0.0225324753632522	-1.56240796774604	-5	1.95233772098032	0.594434541196036
Healthy	0.459935016851525	-1.12871902714203	-5	1.89941747179119	1.10176631441492
Healthy	1.00679923007321	-0.85390298646413	0.949800196758946	1.81151810152313	0.201743875159781
Healthy	0.526003086092814	-0.922123595640719	-0.947613904610625	1.66408446128312	1.13177099352404
Healthy	-0.128946894372609	-0.628045972859869	-0.927897221114824	1.87055892425101	1.17801006990262
Healthy	-0.384070980062623	-0.0399670673351791	0.107938836697226	1.38955978436624	1.69671171817214
Healthy	0.598288097462462	-5	-5	1.79814908758452	1.3107013822881
Healthy	-0.040767750949004	-0.575690179754244	0.106014014629746	1.21102945272824	1.52691627293046
Healthy	0.938002566921817	-5	0.968642627488759	1.78332596939472	0.562858863072845
Healthy	-0.187414158045324	0.0730030998817064	-1.06900005804385	1.58732744949149	1.71411390031849
Healthy	-0.373978026588278	-1.3337629041042	0.408312907087309	1.86689893847382	0.905345707259142
Healthy	-0.723400346442357	0.708617180676053	0.652746120689012	1.3611190195597	1.53615552334106
Healthy	0.994646598672692	1.15344776849959	-0.222863287495827	1.21772392430279	1.26772867658887
Healthy	1.24421054862531	-0.645891560852599	0.089028576818532	1.70935248605077	0.905086943475406
Healthy	-0.545551519298308	-0.484351306292368	0.915321201267909	1.38237892396689	1.5917968335063
Healthy	0.907677875594028	-0.141059973654603	0.647291015152154	1.67317256099189	1.42128483353677
Healthy	-5	-5	-0.093697289012342	1.66777505190295	0.603497296516184
Healthy	-0.167305912953498	-0.970129435996048	-5	1.69798268700167	1.39340513710579
Healthy	-0.558351987474352	0.260908149296584	0.826013219266404	1.6113332234988	1.32916694010736
Healthy	-5	-0.81690105989987	-5	1.91804523262035	1.12621065796153
Healthy	0.331848226509501	-5	-1.61207653302656	1.22871954536122	1.4456636617452
Healthy	-0.192295887061616	-0.723377375798292	-5	1.87049479325185	1.0961481137164
Healthy	1.06800356828737	-0.760225184833481	0.908117053144508	1.82545889959683	0.162725668890339
Healthy	0.177493212608342	0.304346169804503	-0.747219761904916	0.245747024886997	1.71741858907404
Healthy	-0.0379765326292973	-1.41793663708829	0.871845451536765	1.88952002769663	1.05188345194229
Healthy	0.251212232692721	1.38038745713422	0.297381842560304	0.854920907471279	1.51589608749354
Healthy	0.943680460974459	0.0214167270964125	0.1104280822803	1.31523919247116	1.18791901742698
Healthy	0.895009051199619	-0.332491012727425	-0.0410827095462756	1.61353263365198	1.57536129707073
Healthy	0.137876090487811	-0.795310379579639	0.584425085166789	1.44662724743026	1.56724110640165
Healthy	-0.496195702909122	-5	0.434199916352464	1.84469923667168	1.00271581999349
Healthy	-0.269451886706003	-0.0382041030757711	0.657717313152943	1.49091806667468	1.60107911613308
Healthy	0.876714800230733	-5	-5	1.7295800067766	1.39108514228563
Healthy	-0.748799944527819	-5	-5	1.79795971289236	1.4584090855353
Healthy	0.792109306300532	-0.361351031916633	0.639470551563969	1.83629625919064	0.988442118623219
Healthy	0.474835202538088	-1.17842097208799	-5	1.80060849108794	1.45391157243325
Healthy	-0.115227285636771	0.0422525261156505	0.255327994742009	1.32418323546207	1.66139512692446
Healthy	0.0830257808724579	-0.501455128284397	0.316624441423086	1.20289463092717	1.54141173371632
Healthy	-5	-5	-5	1.76143849315133	1.62598200361643
Healthy	-0.809388202186395	-0.0087074557490656	0.305819810764101	1.56536262491201	1.5803988302046
Healthy	-0.366854860632557	-0.244109906191969	0.427682438525063	1.75487956265992	1.40101208716013
Healthy	0.21916522183034	0.723003902236924	0.305718859250873	1.76644393077627	1.35781196999584
Healthy	-0.0208205225232316	-1.20300960945431	-0.910236145508311	1.91773058065843	0.922221861889605
Healthy	1.96204361109191	0.859034967366988	-0.0348924141509441	-1.94653739507454	-2.73992861201493
Healthy	-0.0248210290591229	-0.0692648593402061	0.585229420209545	1.62831228308446	1.4626776533893
Healthy	0.0637985592843731	-1.32248429520124	-5	1.8107653110522	1.37420412921319
Healthy	-0.158740666617736	-0.566774374762595	-0.710790217355014	1.82358370192354	1.36317953825229
Healthy	-0.559027981266039	0.156303769240117	-0.37782743910657	1.28450472680845	1.79672083085467
Healthy	-0.743859773365467	0.425002438594208	0.0173756288707716	0.828867328922882	-0.536644615145342
Healthy	0.776592960007098	-0.231946777320688	0.664527276586997	1.84175972549382	1.01068445932423
Healthy	1.49563174265569	0.015267520918701	-1.1222256500086	1.6319434274804	0.933628486525049
Healthy	-1.32093568187869	-5	-5	1.79532856505883	1.44104328349967
Healthy	0.489642130389186	-1.03886378261277	-5	1.80925728653393	1.43605509413814
Healthy	-5	0.481196028302597	0.0674242510050684	0.769604015892609	1.86477916920611
Healthy	0.252238761553515	-0.786907448747516	0.819162773621355	1.41816783300766	1.68773910176149
Healthy	0.0079908807285113	-0.69988298171013	-1.98505965020706	1.75956639675674	1.27236894243518
Healthy	0.335010336802968	0.360394584620541	-0.124128809272634	1.51441359205438	1.47659544021459
Healthy	-0.535346542550498	-5	-5	1.7740177146621	0.781999372417942
Healthy	-5	-0.680602425948174	0.807619578732394	0.886532460558815	1.71044503644554
Healthy	-0.197499932235607	-0.348751069195405	-1.10100072911021	1.83513857174488	0.491990265260497
Healthy	-0.30977733132734	-1.00625524344554	-0.696328855335979	1.64089307622699	1.37261286245627
Healthy	-5	-1.77159964129699	-0.287139935335543	1.29673537359748	1.17990264666323
Healthy	0.138002536456431	-0.287695514489571	-5	1.36070679998064	1.82092142329083
Healthy	-5	0.673757936549577	0.829762274369632	1.76509950216503	1.41469313765244
Healthy	-0.392137681651643	0.404072179076355	0.166785219735433	1.58953576384212	1.48682407022559
Healthy	1.02381030340656	-0.752124890375396	0.408027855670562	1.11805629411315	0.838180139949082
Healthy	1.97905817391994	-0.345188369807202	-5	-2.00612308505879	-0.955460239607589
Healthy	-0.60173005288245	-0.674648562194454	1.25433389803268	1.65300631972067	1.05358700038172
Healthy	-0.791773694064417	1.22056830091496	0.666084405696256	1.4004321226059	1.42348507972525
Healthy	-0.167465541310879	0.48338186774898	-1.75055703855742	1.54793289263867	1.59904619483079
Healthy	-1.3981572102179	-0.96738123914928	-1.15664262156204	1.55767727729678	1.72159217691424
Healthy	-0.737596376741218	-0.378148904455688	0.457436781679046	1.88699055291402	1.07377515308248
Healthy	0.203661016675312	-2.0329202658555	-0.532184784600586	1.80440347400348	1.14764819464838
Healthy	-0.140261433802853	-1.44466367200473	-5	1.922515835678	0.801096919797611
Healthy	-0.277259162061962	-0.128584699927495	-0.783385514498723	1.23034621136224	1.69576571374696
Healthy	-0.661902246293461	0.42287205596233	0.212160959753383	1.21122522940003	1.69286911794101
Healthy	-5	-0.536659558097221	-1.39663907565162	1.89496723756092	0.807752797173646
Healthy	0.507498308275462	-1.00104355952951	-5	1.8034408634439	1.44572855869059
Healthy	-1.01304921214148	-0.996065793826291	0.235235451817277	1.55679731448639	1.70779237583359
Healthy	-5	0.478085764301482	0.348651381351976	1.6569367403503	1.50958219592261
Healthy	1.99970610036023	-5	-5	-2.37468754903833	-5
Healthy	-0.236167851410691	-1.91399629438162	-0.584676017300308	1.91905015012138	1.00427966230959
Healthy	-0.113086466601454	-0.153625770269907	-0.227480264935324	1.55935113870028	1.18761039056909
Healthy	-0.794200378429424	-1.27132163314909	-2.16621562534352	1.80159769272252	1.20286740997636
Healthy	-5	0.660550547757731	0.833055906872696	1.31939778220672	1.72930332049995
Healthy	-0.447368280755924	-5	-0.28561993878778	1.7697134049307	1.03577263538167
Healthy	-0.0914345636631253	-1.13721290176466	0.813289359663985	1.82483783149133	0.870891773466308
Healthy	-0.681999308182079	-0.436008977413847	0.792544366201914	1.8490291105652	0.848597962127137
Healthy	-0.269258088149979	-1.32854944578751	0.451356532162689	1.86419901262779	0.885383273488225
Healthy	0.566000031094816	-0.406758251004164	-1.58352592089978	1.62522249534813	1.54837565808977
Healthy	-0.196351727598519	-2.38721614328026	-5	1.82641886096125	1.35269217717503
Healthy	-0.712735874201023	-1.32275815405335	-5	1.89142516214329	1.02232566262545
Healthy	-0.719535453373082	-0.614304374589439	0.913536768872646	1.92207415077932	0.704074122356511
Healthy	-0.452434495307391	0.873351414119314	-5	1.63585294121595	1.36133490504708
Healthy	-0.789200089603249	-1.27638016448454	-0.202829441651728	1.32670915273713	1.50468815925883
Healthy	-1.2518119729938	-5	-5	1.92235586508424	0.664748186109812
Healthy	0.169953491717545	1.37456414410195	0.289330260727835	0.98415901952031	1.49867038655006
Healthy	-0.991186990947911	-0.227891091010092	-5	1.18184673085399	1.78932111543987
Healthy	0.767642596957773	-1.17502853887631	-1.63808338133136	0.835312539111101	0.363305421502541
Healthy	0.407480983611734	-1.17986424812957	-1.91757369913923	1.80667004299012	1.44407510174177
Healthy	-0.113069562831228	1.1862303046654	0.913107815068895	1.392386858299	1.42663648928242
Healthy	0.674669200767574	-0.49768215023426	-1.38795825535473	1.67746687928733	1.46393119328051
Healthy	-0.350159083930841	-0.756193310255595	-1.17953580942232	1.62008074920544	1.4491302069442
Healthy	-0.662640587998645	0.487750483035843	-0.280279348665997	1.62148049303631	1.63584651264327
Healthy	-0.196624834438046	-1.39978969359067	-5	1.92078882134519	0.791730638754817
Healthy	0.137898221190076	0.133120378993699	-0.0705299838225105	1.40750290570782	1.37358445452094
Healthy	0.407188583208907	-0.131343808192313	0.141572048494632	1.65504945297726	1.51525506309389
Healthy	-0.522473592805652	-0.686871286154806	-5	1.54842565901742	0.9623949095103
Healthy	0.906672754932645	-0.290747003983718	-0.0328781033893853	1.60701278285257	1.58095552339945
Healthy	0.256272642664966	-0.368018769123763	-0.61984304849184	1.5995490388448	1.4133232388242
Healthy	0.42946965447546	0.266015201283874	0.808091407286055	1.60269045479445	1.33751616511536
Healthy	0.527066370169027	-0.243736738788699	0.337089704196259	0.868148742557497	-5
Healthy	0.174327341462779	-0.415148838392959	0.616421945848444	1.60211883424374	1.39828244512018
Healthy	-0.564585683782472	-5	-5	1.82898304859605	1.18464885083993
Healthy	-0.896401506022062	-0.929149746572427	0.549452046395792	1.27722861019459	1.62838034626278
Healthy	-0.814684541996343	0.280648926108929	0.602824761596317	1.52357960846822	1.40971372386057
Healthy	0.40233705490006	-2.22112552799726	0.253689273386233	1.15716169824922	1.45042925695913
Healthy	-0.778898880038495	-0.0179278642279139	-5	1.43127625304714	1.75557745262548
Healthy	0.0735057322332216	-0.1674080683429	1.09772918793186	1.50696532995265	1.60175142407927
Healthy	-2.3045183235098	0.449313289619034	0.541559275925156	1.19759313763746	1.65285933705033
Healthy	1.00639757663889	0.704633465196609	-0.615915526617442	-2.93181413825384	1.62417417933431
Healthy	0.595957827659652	-0.172488570473467	-0.580903782622009	1.33689161202881	0.943043169189419
Healthy	-0.403842919083828	-2.15242734085789	-5	1.90320842466068	1.17747156732951
Healthy	-0.244193722554654	-5	-5	1.96553503406803	0.441858456197611
Healthy	-5	0.803149723056671	-0.831649859814056	1.56191539970054	1.59861237668142
Healthy	0.999392866427171	-0.231969003430532	-1.75399409592397	1.58197524449011	1.35156905425159
Healthy	1.9433311053636	0.740158128105894	-5	-1.4185054577091	-5
Healthy	0.470428132912058	0.0771752465948376	0.108321425811947	1.65576003013257	1.57896143087307
Healthy	-1.81559251458768	-5	0.557558929192659	1.87097583733859	1.06636618427199
Healthy	-0.706504856527975	-0.963970269343457	-1.14206473528057	1.56617117684404	1.59171711732413
Healthy	-5	-0.28620715206094	-5	1.91236380370177	1.1490909614772
Healthy	-0.212369525029817	-1.53551045256603	0.418407365566326	1.86774459363373	0.913817030136592
Healthy	-0.408490191005346	-5	0.448217656988705	1.84892968113871	1.01252889269065
Healthy	-0.551912333307659	0.535035745608036	-0.65816994307949	1.62633092162402	1.34351651389783
Healthy	-5	-0.113576962358928	0.814708289611638	1.46110291957796	1.68297819440416
Healthy	-5	-0.500780447819197	0.401922414511628	1.46910240512236	1.15552641715771
Healthy	-0.609471130520392	-1.04038628892896	0.881904813699986	1.77778571016738	0.987221466228106
Healthy	-0.448318277477442	-1.98213228103649	0.454725984198136	1.84082121263404	1.01817728308121
Healthy	-1.30759376516637	-5	0.597621700591887	1.71486642728052	1.57454273904544
Healthy	-1.6548223834573	-0.983509868379172	-0.0799654208314947	1.94348239704134	0.856941455402685
Healthy	0.272873860327744	-0.494836450189588	0.26674661607779	1.7168624798801	1.3811116496796
Healthy	-5	0.520910411869604	0.975963206778421	0.554435854201991	1.60461792963217
Healthy	-0.623806413115715	-0.564745069604102	0.807495790969409	1.83685330323355	0.879798099772627
Healthy	-1.10435649517592	-0.299175181757802	-5	1.83723208222427	0.995822909617887
Healthy	0.338033946689928	1.07366080709641	0.282637971020317	1.4572182964768	1.53567646003986
Healthy	-0.805430160771357	-1.14363367634075	-2.03198428600636	1.8048123058785	1.19259616376855
Healthy	-0.583858968831671	-5	0.510365357434573	1.89877436594448	0.383125690220745
Healthy	-1.83120797968582	-1.65150042971616	0.394768530140121	1.75018158681695	1.45958893141775
Healthy	0.0608488730388074	-0.633838632195809	0.746012666595079	1.50889100939141	1.46938809366708
D012778	-0.0765642707558214	1.15320612086818	1.07312972999339	-5	1.14796030015295
Healthy	-0.720835156937729	-1.16310648362357	-2.33818731446274	1.80736608036384	1.24534360552569
Healthy	0.553274831325661	0.389904642948755	0.290154860877573	1.62459640714877	1.37873739014285
Healthy	-5	-5	-5	-5	1.82494293178959
Healthy	-0.393833685392379	-0.928191608166871	0.730292813229569	1.51593567331112	1.64921156389972
Healthy	-0.145815456166393	-1.14357322752976	-2.88605664769316	1.75200486245167	1.06111607219943
Healthy	0.182947919306218	-0.0606355235665811	-0.885322308989122	1.83533284451337	0.575437261612947
Healthy	0.615718646710098	-5	-5	1.96448266164724	0.327520359742395
Healthy	0.319861511693828	0.459791915265038	0.11326800066423	1.36182601323736	1.57386145434324
Healthy	0.502611451159221	-1.39243775681641	-5	1.80659974738529	1.44638833824434
Healthy	0.478795846393972	-1.10946720807226	-5	1.80709733368615	1.44403026711865
Healthy	-0.53746724196491	-0.32053576227394	-5	1.15068829785399	1.67815185104153
Healthy	-1.11827306462358	1.26920999990326	0.209772298010999	1.27180072983809	1.70181157061474
Healthy	-0.686280380504907	0.435726542849126	0.183022011540843	1.11381404693274	1.78130189246219
Healthy	0.40212376240064	0.922378714215788	-0.844026655260098	1.39572851907407	1.67307558237664
Healthy	-5	-0.241815061849435	0.431217366161445	1.45847346578167	1.57813311682622
Healthy	1.06381618207975	0.505861908858317	-2.50723961097316	1.38524099095837	1.50781797043042
Healthy	-1.36471736200179	-0.912822188238844	-5	1.87640133744105	1.18720362653364
Healthy	0.947177775467039	-1.11662251025166	-1.56431486205837	1.7969396528931	1.3685695028234
Healthy	-0.276536118316854	0.102519458368337	-5	1.53049988536732	1.70929540717264
Healthy	0.4958993980762	-0.297061360611653	-0.424511948841007	1.78416143648639	1.14258623078116
Healthy	-0.182414800094703	-0.0968394458881703	0.673693496385959	1.35191143376754	1.72227284744004
Healthy	-1.09178314691061	-1.29413628771608	-0.0696113817556782	1.8297739717221	0.85938270686777
Healthy	-0.618830748720854	0.588674993121528	0.148340395018277	1.60285044751201	1.55411636690364
Healthy	-0.379728574560956	0.0256949171381284	-2.81247927916354	1.75732715880553	1.31562046112403
Healthy	1.19992650333637	-0.491524150351767	-3.30980391997149	-1.31238187042823	-1.02475205875932
Healthy	0.120201989583453	0.100642755537261	-5	1.93413308623912	0.135739920719901
Healthy	0.42128302264261	0.741999654437455	-1.1771783546969	1.42577754633749	1.7089678855633
Healthy	-5	-5	0.579294168207319	1.75021292783412	1.55690563046541
Healthy	0.00645748463818299	1.13985139137732	-0.249622761828587	1.71328451936576	1.34199113310088
D012778	1.39118678373065	1.86130710844142	-0.538576513300434	-5	-1.92996213339224
Healthy	0.0135113334658999	-1.50251746263263	0.406661084811637	1.32171770527317	1.59492652574415
Healthy	0.1084736905237	0.758808981164909	-5	-1.35565990117368	-2.13548891894161
Healthy	-1.06238182060618	-0.788959594267947	-2.13548891894161	1.76561603398308	1.40019594496149
Healthy	0.630757284988651	0.0885081816679681	-0.976747540366289	-1.83150251647697	1.14704745585626
Healthy	-1.7026772857947	-5	-0.687632205284026	1.81192210165437	0.990490254180477
Healthy	-0.424789054916385	-5	0.503491066293381	1.83387561785576	1.26498796702505
Healthy	-0.704037267605977	-0.560683098983496	0.799528013907147	1.83893115834566	0.883307610717666
Healthy	-5	-5	-5	1.68789987040816	0.498667493641771
Healthy	1.39430403063012	-0.433786489437618	-1.8699880503281	1.46017953610094	0.236441524775372
Healthy	0.168644776887817	-1.25406684154056	-0.0719064153418806	1.76885127493393	1.21137046910556
Healthy	0.517446633919386	0.425659730420213	0.457327704332754	1.5853018727624	1.32213594355677
Healthy	-0.302822985028996	-0.325616570378997	1.09873161397402	1.47192010289356	1.2975764712737
Healthy	-0.059593098600362	-0.268798162879752	-2.70114692359029	1.50463503419416	1.6031785949766
Healthy	-0.666169989554354	0.305488945905176	0.00041238390645251	1.47542666544873	1.57821892129154
Healthy	-0.528165759848767	-0.631527161559638	-5	1.75366194472913	1.07896150984256
Healthy	0.773892446690057	-0.268048802566613	0.644602034635407	1.83408248361784	1.01024693894068
Healthy	-0.781306980008644	-5	0.441116738468771	1.90655299646866	0.242024339968328
Healthy	1.00824322239122	-0.865599744081016	0.436399614899011	1.13212066742592	0.80116076649191
Healthy	0.33390450401391	-0.955577844288157	-0.529457211968192	1.43001164909166	1.63247591886795
Healthy	0.350405033933652	-0.389659288547843	0.0374982103743862	1.48386204927454	1.32756183024072
Healthy	0.340223937176264	-1.08092190762393	0.877871015359584	1.12025302697863	0.796104402756125
Healthy	-0.322703368465917	-0.350266085360407	0.694659592007766	1.30526342666048	1.62725511786826
Healthy	0.529409819863476	-0.447672540658449	-2.36653154442041	1.34761938348504	1.56317542914592
Healthy	-0.786004383631915	-1.3722246247707	-1.26288690569404	1.80666997520814	1.50486705190065
Healthy	-0.92863356324087	-0.949620243738542	1.41348266582405	1.13884152063227	1.48546844014189
Healthy	0.907086593498582	-0.216646780405381	0.628973046341693	1.66724696440547	1.4224237060326
Healthy	-1.60258145764865	-5	-0.0718295477012078	1.6535546030616	1.43372984179979
Healthy	-0.378958806894501	-0.86566348905132	-5	1.909959756789	0.96443406742766
Healthy	1.0080501430417	-0.755772374267092	0.394287038003634	1.12102575716609	0.800305265383468
Healthy	0.136105144969983	-5	0.739639579738864	1.72451450210822	1.43884569521268
Healthy	0.26488862612062	0.404840555849266	0.436914454874773	1.0819885528771	1.80046941859574
Healthy	-1.32836440339787	1.01823767027336	-5	1.47440087285719	1.60042854369668
Healthy	-0.398820346641218	-1.00886256487969	0.958997483406611	1.88441611084717	0.836189248230403
Healthy	0.00352084659913934	-0.147782370184941	-0.0421485807040911	1.6578446146454	1.38147681199355
Healthy	-1.38289476949762	-1.4891869894875	-0.427349084747641	1.82468270195958	1.03203622234932
Healthy	-0.315307206601422	-0.894081259713627	0.552482050010077	1.80583674575017	1.41984278420798
Healthy	0.464088452131109	1.51500266025704	-5	1.4774079391993	0.648039783758948
Healthy	-5	-0.607232721344358	-5	1.79021821980551	1.01164105828307
Healthy	-1.01772876696043	-0.0159590086285732	1.01730969649348	0.732714536695508	1.80833719041134
