p	Bacteroidota	Firmicutes_A	Firmicutes	Desulfobacterota	Firmicutes_C	Methanobacteriota
Healthy	1.92575142474092	0.813267329389583	-0.630765583393175	-5	0.0961832649034499	-5
Healthy	1.65534957358318	1.40732681793442	-0.211209632879726	-5	0.636511967435849	-5
Healthy	1.53401632797088	0.60204044763654	-1.33507610656192	-5	-1.75547548842992	-5
Healthy	0.720725584950384	1.91541851527791	-0.0873528937816828	-5	-0.255996643084726	-5
Healthy	1.5792627024224	1.62271840295603	-0.863786934486975	-5	-1.68507994400758	-5
Healthy	1.01877703424441	1.91650084982135	0.414585650665509	-5	-5	-5
Healthy	1.07649189173829	1.80389146599596	0.680224885699805	-1.25367723491005	0.542725863803791	0.453776859690442
Healthy	1.8753280119846	0.904423934663984	-0.208892075219978	-1.71085716406767	0.591345137453195	-5
Healthy	1.5454190782452	1.53474552439663	-0.364908501675624	-2.15989390554324	0.924673591163142	-1.40993876919626
Healthy	1.75742108352118	1.3230892865944	-2.51144928349956	-1.13259144347721	-5	-5
Healthy	1.88084022057345	0.903993464830385	-1.88074411072206	-1.14892519477111	0.399607966741262	-5
Healthy	1.91246932666766	0.70659319276931	-2.80134291304558	-1.60362627246349	-5	-5
Healthy	1.38527712167905	1.51127572559571	-5	-5	0.460882815005827	-5
Healthy	1.71553714563354	1.56141625229077	-0.919337443605817	-2.08724669632868	-0.782095125797335	-0.561916711232765
Healthy	1.34587577095313	-1.21056031543282	0.816485232037654	-5	-0.908931268499988	-5
Healthy	1.84671067976028	0.497309835061876	-1.74521031260279	-5	0.773694312137264	-5
Healthy	1.82548642143946	0.321977263236108	-0.801095600543267	-1.39447947656253	0.94786339218194	-5
Healthy	1.55638054612364	1.56347194850182	-0.390821944705815	-0.965211168748816	0.385776026326919	-5
Healthy	1.82946259905574	0.60566914046255	-0.540019802968262	-5	0.603994799936684	-5
Healthy	1.72311097309625	0.813366123100656	-0.524837480916909	-1.91757369913923	0.0477809247411965	-5
Healthy	1.83418021728072	1.22662284359794	-3.15490195998574	-1.26225092610844	-0.373310694534378	-5
Healthy	1.40604446129336	0.891788818564637	0.181780724983515	-0.553695886048076	-5	1.53573970795746
Healthy	1.84143437040709	1.00253581085735	-1.44393884099047	-1.04614370177501	-0.421796448850233	-5
Healthy	1.96566863409601	0.32806345250275	-5	-5	-5	-5
Healthy	1.07201595545367	1.67034031113078	1.47413508131232	-5	0.330886369455838	-1.63638802010786
Healthy	1.78365450283431	1.03304961857323	-5	-1.6825635034649	-5	-5
Healthy	1.36624789660191	1.28727914294762	-0.844147975040733	-5	1.16359694235976	0.611084670008865
D016640	1.89543282311547	1.12345177540233	0.302992907021921	-1.83327394441995	-0.604568759753082	-5
Healthy	1.87102101933083	1.2920428602062	-0.400509934874566	-1.67571754470231	0.258584608754797	-0.984053756342434
Healthy	1.67657061829987	1.15826627314579	-5	-5	-0.324643330186459	-5
Healthy	1.82367287671833	0.887071839605155	-1.12755235221099	-0.448111049736724	-0.0382657572653393	-5
Healthy	1.22250109090459	1.84396118347218	0.179660925535863	-1.00612308505879	-5	-1.07945928349752
Healthy	1.58797101495205	1.52241697512937	0.968517036997986	-0.0790579239256769	0.521312028280997	-0.489548828985435
Healthy	-5	1.38397720921841	-0.439292523448538	-5	0.416016072317833	-5
Healthy	1.36759369273177	1.61540110576315	0.575779975837638	-5	-2.19314197048118	0.708651159639976
Healthy	1.88671131329967	0.828826108013685	-1.06717123309915	-2.10790539730952	0.958614046354075	-5
D016640	1.59116470593586	1.46485259936783	-0.289417266444557	-1.25979526449255	0.404303348457783	-5
D016640	1.74849084181294	1.32834392050135	0.0483679905235728	-1.29696669526631	-5	-5
Healthy	1.87961202167053	0.961491334925069	-0.881536860224634	-1.37008096449646	0.3735096665657	-5
Healthy	1.83010869097423	0.379361727594863	-5	-5	1.05448818651847	-5
Healthy	1.82079047829812	0.925499798187603	-0.439340294050198	-2.07675598136972	0.899715471414616	-5
Healthy	1.54236101873763	1.66819836536214	0.31023860485525	-0.627180018321032	0.629309679488927	-5
Healthy	1.7801148102451	0.97051051954724	-5	-1.88873748634093	-0.497545566756107	-5
Healthy	1.68558751429446	1.52930482204087	0.151682356254935	-1.35193287055107	0.936537869279927	-5
Healthy	1.04830931964344	1.79078751469743	-1.3137213219328	-5	0.722150830346841	0.365469264897711
Healthy	0.261041500675732	1.71170973374498	0.271734761596917	-1.44708854978349	-0.700863306255986	0.814855980991598
Healthy	0.70510988236916	1.51819955483431	1.17750302477937	-5	0.786335378866903	-5
Healthy	1.77376048889562	1.18631119182694	1.01199142479417	-1.11998716163323	-0.110720713271232	-0.917825224515334
Healthy	1.9267470164679	0.689514855904937	-5	-0.420045005177228	-5	-0.201922808379358
Healthy	1.51582405588074	1.55731708127196	-5	-0.75793088766106	0.0947470607889071	-0.0799184348018515
Healthy	1.6669835678888	1.625691418477	-5	-5	0.911640659135487	-5
Healthy	1.80858458910076	0.382292669016938	-0.747632485540101	-1.39415646094191	0.930705085695962	-5
Healthy	1.69440098865545	0.986595742187722	-1.70202075584064	-0.19962664510865	-1.01399006814674	-5
Healthy	1.81464467370492	0.981000421368394	-0.370182803981484	-1.72862312810593	0.906813256707671	-5
Healthy	1.39458912728727	1.44198796969919	-0.111522838290659	-1.63921731012672	0.417636079501954	-0.70140888870243
Healthy	1.80812261911898	1.48740339813455	-5	-5	0.287414273923539	-5
Healthy	1.12189356135655	0.805775348814765	-0.839321425599615	-0.150310387992924	0.425131365778745	-5
Healthy	1.68760181313097	1.46605786274405	-0.831443593136275	-5	0.86585578464168	-5
Healthy	1.27455338528619	1.51399370714087	-2.07262963696098	-1.1821042428382	-0.77098405723659	-5
Healthy	1.09521434828791	1.0081984765414	-5	-5	0.715650753869664	-5
Healthy	1.83516510611326	1.18436857042884	-1.53790161886484	-1.12205304837081	-1.5217221680804	-5
Healthy	1.42521637150169	1.7874399282902	0.0952705006154416	-1.21631076365268	-1.06243196139962	-5
Healthy	1.77641305968592	1.19207015520617	-5	-5	-1.07753405470159	-5
Healthy	1.96440210822636	0.459999773650267	-5	-5	-5	-5
Healthy	1.28547899392646	1.44278351217389	-0.293103076145297	-5	0.591438607341588	1.12098532901506
Healthy	1.92552227629611	0.599950720718975	-0.620730750526353	-5	0.917750157957432	-5
Healthy	1.80420037927792	1.20245861836679	-1.1262145391818	-1.07448164182257	-5	-5
Healthy	1.61427663829012	1.6360778813313	0.504212519782205	-2.43770713554353	-0.289992703967014	-1.24611066854017
Healthy	1.75800369167537	1.4166669635526	-1.44177157819667	-5	-0.619463159511251	-5
Healthy	1.9093816881298	0.907110798110801	-0.970413328369543	-1.0301183562535	-5	-5
Healthy	1.49561509541961	1.38675019509926	0.436690479149219	-0.755698133778823	0.669089909374502	-5
Healthy	1.70802058684644	1.1787913977668	-0.626187218717453	-0.279419015309388	-1.21410097161562	-5
Healthy	0.904522422482898	1.53120036833017	0.78500078571466	-5	1.4720233794351	0.29126004116962
Healthy	0.704488551309598	0.386586350720051	0.328799422353717	-5	-5	-5
Healthy	1.51245051315707	1.52408505847834	-5	-0.770343750332787	0.18479360573441	-0.0552903695932143
Healthy	1.54368532436822	1.64070816496437	-0.173691907709444	-5	0.199280593892953	-5
Healthy	1.89971941053603	0.763212290330825	-5	-1.42067379624474	-5	-5
Healthy	1.85136978294919	0.782587990709175	-0.272873716793442	0.254707554979636	-5	-1.4805658050863
Healthy	1.73442223719134	0.254132192731388	-0.636068526998163	-0.920059402847638	0.249858472417371	-5
Healthy	1.74796609236026	1.13185370993169	-5	-5	0.586769535102935	-5
Healthy	1.47522867978561	1.1578739377028	-0.50275235458409	-0.220814912601472	0.385720640624064	0.332953248149802
Healthy	1.84528263797366	0.531911718459048	-1.61942699693311	-5	0.776657607105062	-5
Healthy	1.27850529640043	1.65001682747663	0.0500160806030392	-5	-5	-5
Healthy	1.73176268987083	0.997427452557399	-5	-5	-5	-5
Healthy	1.77472194813603	1.15256504249117	0.0345562687178096	-1.52042468982501	-1.83327394441995	-0.952997869481495
Healthy	1.90422326427432	0.355972284525607	-5	-5	0.476267751757016	-5
Healthy	1.84731583128059	1.01628604429207	-2.25258819211358	-0.976665217461691	0.460746038572361	-1.30311962831724
Healthy	1.63912276478492	1.16996347572151	-0.641132802333096	-5	0.813294032608831	-0.692653744630746
Healthy	1.45652711739316	1.49526091302889	0.63570887818392	-5	1.15038859168965	-0.391409789714283
Healthy	1.57555476112866	1.23193574796826	-0.227480264935324	-5	-0.1688151471111	-5
Healthy	1.77946654418389	1.38172519234855	-0.851613312333179	-2.29328221766324	-1.20481541031758	-0.367036831832739
Healthy	1.80851865239376	1.44182783827117	-0.963650611968162	-0.410978032414723	-5	-5
Healthy	1.36952791762696	1.54870602438991	0.362895084637929	-5	-1.45370416487856	-0.279973073180271
Healthy	1.41864676608504	1.53805858334774	-0.0744197809177003	-1.17043894370061	-0.0334640598850233	-0.330962199114844
Healthy	1.64015743382505	1.49542568818321	-0.104500105597689	-5	0.498532469817751	-5
Healthy	1.49790253898774	1.54091343962534	-1.04282386959515	-5	-2.01144104312138	-5
Healthy	1.67209730351688	1.42079067330825	-0.0502587960371368	-1.49866682135443	-3.00436480540245	0.350933816959984
Healthy	1.8159132340503	1.36981732832674	-0.532229156961483	-5	-0.0417372173074336	-5
Healthy	1.26438283870351	1.53260266782616	-1.70619564008066	-1.45136494018525	-0.692568148280253	-5
Healthy	0.20422854270696	1.81700432455222	-0.301056054114657	-5	-5	0.643725998577888
Healthy	1.85626063892559	0.636336418515007	-0.362610349870788	-1.93967997131171	-5	-5
Healthy	1.81594561389111	1.03093876831628	-1.02826040911222	-5	0.94019263553191	-5
Healthy	1.85029222362831	1.14299636578053	0.0243132292333129	-0.839801673883431	0.809363732911672	-5
Healthy	1.80723321708665	1.20755627890606	-1.05853826065267	-1.18362611124764	-5	-5
Healthy	1.58755427652488	1.39320655456336	-2.02641037657274	-1.08533956941078	-1.87484417041947	-5
Healthy	1.80410888747349	1.21276086761712	-1.14551177495557	-1.00493546584386	-1.72630441206991	-5
Healthy	1.90518106705944	1.15656096252737	-0.268693335818246	-5	-5	-5
Healthy	1.76525477228799	1.16158988500085	0.378367008610145	-1.5029320636015	-5	-5
Healthy	1.8176828181056	0.995229663803951	0.478738159480947	-2.42596873227228	-1.97715938912347	-5
Healthy	1.72233055073726	1.34333157602615	0.472961119019948	-0.542451139588991	1.01983923546521	-0.607478910068068
Healthy	1.58146130013044	1.64725735868192	1.30286390284782e-05	-5	0.485353681708763	-5
Healthy	1.59126378002176	1.51758263061072	0.962935869473811	-0.0759999930258126	0.516397858592021	-0.457149685817988
Healthy	1.44365750755557	1.43932669262869	1.15502219948139	-1.14703230897118	0.721954806708325	-5
Healthy	1.73335345458874	0.750964049232305	-0.463744659324153	-0.754561365964233	0.962025837268751	-5
Healthy	1.30090555246758	1.73789545579147	-0.466507565804809	-5	-0.97641834233506	-1.33620487778059
Healthy	1.1037312185027	1.61380356846332	0.0285712526925376	-5	0.58868171138775	-5
Healthy	1.40224143024987	1.50982595279036	1.06890982451311	-5	0.171182147898059	-5
Healthy	1.87316156394317	1.14704343163158	-0.0779444010889763	-2.7619538968712	-5	-5
Healthy	1.74250549397192	1.12170228779791	0.686877476978521	-5	0.70141254370941	-0.0439709120085887
Healthy	1.6195581735748	1.06607907157374	-5	0.216377057988173	-5	-5
Healthy	-1.06003170944866	-1.28183059460869	0.871535575273852	-5	-2.4145392704915	-5
Healthy	1.49102659745832	1.42154239745979	0.502608720897873	-5	-5	1.02152874330416
Healthy	1.65072888549416	1.36254618168202	-0.594756120136696	-1.31623273857469	-0.961499056923326	-5
Healthy	1.25497636008391	1.77536268751883	-0.388871732479819	-5	0.894688155651855	-5
Healthy	1.72514097420261	1.51275308294069	-1.08139308485502	-2.24872089601666	0.510539648513245	-5
Healthy	1.73850332990974	1.57797890148875	-0.817442698695087	-1.56671031480497	-1.14514763758217	-0.874193541860473
Healthy	1.33016327149631	1.71921938372256	0.143670433470161	-2.60906489289662	-0.102208018060775	-5
Healthy	1.2260928895131	0.0488688957399306	0.792022382210794	-1.17986424812957	-1.49620931694282	-5
Healthy	1.49389115350572	1.7439833107668	-0.106132866369046	-1.63507396621002	-1.31238187042823	-5
Healthy	1.94202611929698	0.568937054281006	-5	-0.551989726960524	-5	-0.211973115904196
Healthy	1.66684283110896	1.44107867556034	-1.89790947448816	-1.39544996742874	-0.0169378050211469	-5
Healthy	1.0667935186776	1.48839374990449	0.315951462677641	-5	0.990045229320638	1.05978334920845
Healthy	1.49843145005947	1.66051647986697	0.463545115628725	-0.659635215597933	-5	-0.652728545190395
Healthy	1.60890325663311	1.57834002815412	-0.312132296382012	-5	-0.0489589130340089	-5
Healthy	1.65106546791023	1.51756799091739	0.53461365680991	-5	0.289637997404602	-0.192539390133837
Healthy	1.76350915411996	1.33136958922433	-0.552191015028186	-1.60924147126128	-5	-5
Healthy	1.35608439690902	1.59377979623834	1.20528341784291	-5	0.614565043495165	0.563855888252191
Healthy	1.86823280959888	0.905990594858089	-1.40671393297954	-1.64878365466066	0.409730292558446	-5
D016640	1.67351881546082	1.44668206305412	-0.275355546253637	-1.5676722077384	0.19119103069869	-5
Healthy	1.69402408402359	1.42570454660337	-5	-5	-5	-5
Healthy	1.83265501544777	1.12177053914575	-0.236055652840817	-5	0.658368230541581	-5
Healthy	1.9011295063213	0.379164054339471	-2.08671609823958	-5	0.519767634457096	-5
Healthy	1.9225224803741	0.817043506146433	-1.32864199655651	-1.2208365762355	-5	-5
Healthy	1.53188530312264	0.583614726344031	0.50716071421451	-5	-0.497654830102027	-5
Healthy	0.932929636009999	1.11492208380283	0.596214308045382	-2.60906489289662	-0.936103961874005	0.459092298612843
Healthy	1.33642130609293	1.63598480640505	0.146921448973865	-5	0.186894208274143	-0.295300524980738
Healthy	1.80431066195674	0.985029274588751	-2.29929628285498	-1.58352592089978	-0.643859366481872	-5
Healthy	1.37664373838412	1.75723351758864	-5	-5	0.533644978798763	-5
Healthy	1.0077145007243	1.814794781649	-1.06393888339001	-5	-0.0901819755448358	0.771821833781088
Healthy	1.92191245785501	0.907493052052936	-1.17483362774345	-5	-0.812733161820706	-5
Healthy	1.11287702058635	1.4750637682107	-0.163340480204668	-1.12743585690935	-5	-0.64569943765464
Healthy	1.64257738256984	0.725450970608291	-1.92885470954892	-1.34620881261219	-5	-5
Healthy	1.92327309154788	0.899835817327708	-5	-5	-5	-5
Healthy	1.3961674278946	1.76168274603883	-1.69918720588188	-5	-5	-0.683442600022232
Healthy	1.19033141798021	1.64590640478431	0.444319657945083	-5	0.528478329943202	-5
Healthy	1.53628212319599	1.69641091242461	0.0976008600547918	-5	-5	-0.0957498263277522
Healthy	1.89971103986032	0.399632193329997	-5	-5	0.510570477346182	-5
Healthy	1.32153028831264	1.56812413101353	-0.430310141969187	-1.14868048735125	0.391503202143264	0.429282212711096
Healthy	0.633561364460235	1.58989344085037	0.376200892335804	-2.02227639471115	-1.9734667354767	-5
Healthy	1.44497565609285	1.68330582586022	0.115740281439892	-5	0.507815407592017	-1.4279420100737
Healthy	0.778554956557526	1.82592627452071	0.0277938696562861	-1.26344415283736	0.959570336651134	0.614267454297683
Healthy	1.8457373470484	0.994427582311607	-5	-1.16909070045356	0.458445961773686	-1.24427755509654
Healthy	1.59548420691356	1.63332127551287	-5	-5	-5	-5
Healthy	-5	0.550919004674548	-0.411336204219796	-5	1.41854837104953	-5
Healthy	1.23223504763044	1.69125800447297	-0.113565680371062	-0.815478914147089	-1.22250068040963	-5
Healthy	1.41489867630812	1.7138954158203	-0.42534379806306	-0.914495360573502	0.578287277422198	-1.06248210798265
Healthy	1.84809762830511	0.804591899121998	-0.278898679539258	0.226055729787905	-5	-1.19545169161194
Healthy	1.41657078166938	1.75813195923821	-0.725080493596246	-2.47366072261016	0.495051487583221	-0.229302595266141
Healthy	1.6550722286816	1.65423075308266	-1.09707290398274	-2.47495519296315	0.462682442493007	-5
Healthy	1.65006854685022	1.4539880743318	-5	-1.54333037057624	0.196458067043329	0.141289823237604
Healthy	1.70423934071806	1.44812047743798	-0.261481047990868	-5	0.256518107397012	-5
Healthy	1.33019677484615	1.63589773768985	0.487579519032919	-5	-0.696674321781085	-5
Healthy	-0.276052023568357	1.79699676698983	-0.204175575907652	-5	-5	-5
Healthy	1.53962928351874	1.58676548636841	-5	-5	0.73788568794441	-5
Healthy	1.41741389414518	1.64226028457051	-5	-5	0.778846288917265	-5
Healthy	1.91458282576168	0.986681284141374	-1.78914663468511	-5	0.130697137006096	-5
Healthy	1.02745888127627	1.76609310654904	-5	-5	1.01660342559785	-5
Healthy	1.89192625311412	0.72275070572547	-2.28650945690606	-1.41793663708829	-5	-5
Healthy	1.59429562448122	1.53965259964046	-1.30311962831724	-5	0.685178133403726	-1.11582793047609
Healthy	1.65614076653839	0.865915518426508	-0.275388296624627	-0.156848231297144	0.479752331504793	-5
Healthy	1.7853680654816	0.703850011576653	-0.348915910756988	-5	0.0534741245202068	-5
Healthy	1.96490535746647	0.358406980761564	-5	-5	-5	-5
Healthy	1.84957172800575	0.523114069122527	-5	-1.1322968667299	-5	-5
Healthy	1.50828132577284	1.09949348822271	-1.67100914455057	-1.91470942176993	1.10693200009994	-5
Healthy	1.41165118275589	1.67992632229069	0.993950025302272	-5	-5	-5
Healthy	1.8179375002678	1.3672686805829	-1.12650501774383	-0.422083305015898	-5	-5
Healthy	1.43973616333628	1.80301364945399	-0.827367883313707	-2.60032627851896	0.542902572708265	-5
Healthy	1.80498830581982	1.39033020460764	-1.22789843072299	-0.35796107917938	-5	-5
Healthy	1.84040993152615	0.545339285236025	-1.63601217025151	-5	0.805627254119871	-5
Healthy	1.61883925668791	-5	0.673035659981737	-5	-5	-5
Healthy	1.53194668121624	1.47380057070937	-0.136944938205122	-0.506792978223267	-5	-0.230290432814783
Healthy	1.32875705128588	1.55875871545398	-5	-5	0.180031203565369	-0.407545649445495
Healthy	1.07565533901246	1.71604576879268	0.0254861010410998	-1.39158094868271	1.02247414910273	-5
Healthy	1.84751633292401	1.276217473534	-0.43236205076151	-5	-1.24649354300903	-5
Healthy	1.72000268098571	1.36445080528697	0.416502376400596	-5	0.754201507124991	-5
Healthy	1.81942942462863	1.38273420733872	-1.24534593074457	-5	-5	-5
Healthy	1.26359961945632	1.74960322487604	0.839269963562142	-1.29073003902417	-5	0.348585213820852
Healthy	1.63054573896073	1.14529898324694	-0.446772548971142	-0.970169980689341	-5	-5
Healthy	1.7066648788045	1.43706227910399	0.0484456880990595	-5	-1.00117418095971	-1.00440867574765
Healthy	1.82718646899164	1.26477604375909	-1.81872822844054	-1.14357322752976	0.559043160287789	-5
Healthy	1.58916481810137	1.53184216738033	-0.174827132211979	-1.34275287011628	-5	-5
Healthy	1.94942416329465	0.447227823061555	-0.614769204887785	-5	0.530674728146432	-5
Healthy	1.90488371394037	1.09564001802453	-1.0386263724052	-1.72978714510376	-5	-5
Healthy	0.945082866752649	1.76016303562592	0.760597372371207	-5	-1.3543812617573	0.0870676519273301
Healthy	1.83830040028432	0.922911692512133	-1.71783122169536	-0.790484985457369	0.609879221530825	-5
Healthy	1.30380170259552	1.45657902814804	-0.236280078974193	-5	0.543230910963457	1.11418749080069
Healthy	1.73800844507629	0.753177681432685	-0.511491586970398	-0.83749533547885	0.952116024583241	-5
Healthy	1.45998546774661	1.61194698107678	-0.803326499511939	-1.529883646849	-1.67427914198059	-5
Healthy	1.58195864211493	1.51417904353381	0.504992518028814	-5	-1.28316227670048	-5
Healthy	1.91005838631262	0.952988484927789	0.237488442501284	-1.84375380960266	-5	-5
Healthy	1.84037769460053	1.00269467170893	-2.11918640771921	-0.823474663465	0.627698619893411	-5
Healthy	1.8373919512901	0.981112928309251	-0.339172453301618	0.262721549601055	-5	-1.2329926360502
Healthy	1.59720303577236	1.73175834058895	0.157208874521692	-5	-0.335470842857784	-1.00850811108984
D016640	1.84146677924779	1.19231957272819	0.22328042759394	-0.975063031962556	-1.71309464702762	-5
Healthy	1.76630091262103	0.972759933535384	-5	-0.248059178307299	-0.341473482540458	-5
Healthy	1.29318747554316	1.32650729146762	0.645134281842236	-0.789173361321744	0.508381562251621	-5
Healthy	1.11787590317723	0.841428301301271	-0.808409273620789	-0.159944115900186	0.417632759182366	-5
Healthy	1.56654437323348	1.22474899078934	-0.21734824838968	-0.517641017246285	0.207057797483458	-0.648107108096039
Healthy	1.7866499329827	1.13845649014195	-0.389425001040583	-5	-0.445280730949786	-5
Healthy	1.68255849762756	1.62901947642323	-0.918328712709076	-5	-1.21374560421022	-5
Healthy	1.48184577620231	1.17184341957958	-0.453519030460733	-0.128917673942804	0.413133727891972	0.365951982761681
Healthy	1.80453809117686	1.44881016723623	-1.11901500951325	-0.26346008469532	-5	-5
Healthy	1.5458457528919	1.59523005223704	-1.76170293212461	-0.784626847216578	0.0473683377515472	-0.209757070871105
Healthy	1.83066320441394	1.38471425019816	-2.88605664769316	-5	0.482118626856213	-5
Healthy	1.17863196323415	1.7858559380909	-0.00124386178967487	-1.41759570198097	-5	0.39415913401622
Healthy	1.24501220063476	1.76168319711781	0.316333154957966	-5	-0.151669221390676	0.101613054181223
Healthy	1.65991410936928	0.906945642069674	-0.214015656915037	-0.164842320807335	0.49395131890755	-5
Healthy	1.90152860929413	1.07605796028717	-5	-5	-5	-5
Healthy	1.75558484825071	1.48848345204887	-1.14176366457049	-5	0.616517523414803	-5
Healthy	1.50465174687164	1.58457002066961	-5	-5	-5	-5
Healthy	1.53182965976623	1.11375823659632	-0.303809671082059	-0.623496039747072	1.00504702797633	-0.0194558025431039
Healthy	1.57923157765782	1.50355699971886	-5	-5	-5	-5
Healthy	1.5923640967262	1.65331132865494	-0.193345276008139	-5	-5	-0.373834206860721
Healthy	1.68948138807609	1.57348730632986	-0.597807422121177	-5	-0.141793762251077	-5
Healthy	1.39724840890962	1.78280860656612	0.332561660873487	-5	0.414998402698971	-5
Healthy	1.3769523317787	1.74537861331098	-1.96899571863646	-2.24108810760203	0.429750665521779	-5
Healthy	0.614548164457202	1.58502079770011	0.597872815519078	-2.49485002168009	-2.03432802877989	-5
Healthy	1.40011350306652	1.4280578133712	0.569825528274668	-5	1.05705492367272	0.0878807548587876
Healthy	1.65065472273735	1.0503677675573	-0.704388923076124	-0.848140044487488	1.24874939522263	-5
Healthy	1.44544477704396	1.54703799479914	0.785293523626291	-5	0.27616068087703	0.456390328644246
Healthy	1.72662909465072	0.819591310537669	-5	-5	-5	-5
D016640	1.75857166270072	1.29472297922124	-0.716359611199632	-1.54196680750349	-0.105075022640457	-5
Healthy	1.64185419968752	1.27362990690783	-0.346845396016315	-5	-0.0804773757976351	-5
Healthy	1.56376115061035	1.55972664865805	-0.555408774357043	-1.30224772583225	0.320225241566576	-5
Healthy	1.47006750698684	1.72402964498042	0.580677551133139	-5	0.498977338578847	-5
Healthy	1.64483026262586	1.59755028725847	0.249841370987272	-5	0.408590991216018	-5
Healthy	1.82702189245656	0.417724058722709	-5	-5	1.04497540415274	-5
Healthy	1.34525469991441	1.7435424531731	0.658258540104963	-5	0.546832507655246	0.311828002565155
Healthy	1.94953515385718	0.400783128211872	-0.56423524073962	-5	0.539344625641665	-5
Healthy	1.75863231047125	1.08126195298897	-0.587337892627419	-1.06393888339001	-5	-0.717468516187772
Healthy	1.63238905501052	0.550623320210383	-1.57479194886134	-1.56383735295924	-5	-5
Healthy	1.13200403391662	1.77569860848217	0.728872190573295	-5	-5	-5
Healthy	1.86555249417112	1.02321540923498	0.222432916932531	-5	-5	-5
Healthy	-0.354381261757305	0.634093188081785	0.423145892755905	-5	-1.30838812578558	-5
Healthy	1.82729565648527	0.382427716153559	-5	-5	1.04879010941442	-5
Healthy	0.799623093615975	1.81349512186232	-0.031325630479221	-0.670337759510539	1.00751819824272	0.55032009571964
Healthy	1.63385742939182	0.535058549536439	-1.64512357748377	-1.09242742120145	-5	-5
Healthy	1.7684083157042	1.46605875374313	0.182708457969094	-5	0.583930674485184	-5
Healthy	1.78876578691654	1.32427792708517	0.122546799278742	-2.56383735295924	0.364986009896257	-5
Healthy	1.46556396801918	1.66772539887728	-0.770292566539928	-5	0.717914205270757	-5
Healthy	1.79035047926399	1.40174732086264	-0.937831826648217	-0.820591848486164	-5	-5
Healthy	1.49243014383246	1.58874743294419	0.444875097624887	-5	0.295586890146185	0.882319010551749
Healthy	1.68070110978942	0.483213457447508	-5	-5	0.766968002372105	-5
Healthy	1.7898384627602	1.39808469149059	-1.01322826573376	-0.760800657945698	-2.57348873863542	-5
Healthy	1.82523723325358	0.310240730764118	-0.676356076864051	-1.6087119514047	0.930665348822207	-5
Healthy	1.82280362007536	0.882570071031238	-1.06238182060618	-0.444409843519753	-0.0270061515401912	-5
Healthy	1.59562671101868	1.3978906700164	0.315355183980447	-1.1478250955797	-5	0.77060166810598
Healthy	1.81230170675613	1.19655585392833	0.514158439736549	-5	-0.553929064298995	-5
Healthy	1.92449167650302	1.00416998932438	-1.08055578953476	-1.47044132697884	-5	-5
Healthy	1.7799953251404	1.14294543257424	-0.338717496142348	-5	-0.391195935818932	-5
Healthy	1.78175860492999	1.13808755067105	-0.341444882625054	-5	-0.430438833949196	-5
Healthy	1.95021243506239	0.404753347606633	-0.646276062411051	-5	0.549361345968286	-5
Healthy	1.52048418778477	1.55000074758244	1.12951781564084	-1.95116991347165	0.363523607955086	-0.393264034201581
Healthy	1.83956929619379	1.06679761488021	-2.00130484168834	-5	-5	-5
Healthy	1.88549640707559	0.819779443530356	-0.907770757837143	-1.0434474080826	0.813918419672383	-5
Healthy	1.37528456094086	1.53191784352498	-0.299807008827121	-1.02881695914384	-1.44237251157317	-0.380384994257194
Healthy	1.79887781386608	1.02704243462058	-5	-5	-5	-5
Healthy	1.92125748239265	0.645797447727676	-5	-0.392673675699269	-5	-0.227744322795281
Healthy	1.87005849799296	-0.116758870015801	-0.244773259813842	-5	-5	-5
Healthy	1.67805971497168	1.59671615295742	0.426698276768339	-0.444966042330881	-5	-5
Healthy	1.81807690109217	0.959360076152444	-5	-1.50265561898242	-0.694132943397709	-5
Healthy	1.47493240493384	0.765348861936956	-0.157228554240288	-1.28050298338942	-2.3829996588791	-5
Healthy	1.83498447532041	1.15909143441652	-1.63770606203577	-1.27531461176264	-5	-2.18375870000822
Healthy	1.87722986032584	0.656102995523705	-5	-5	0.689962029741503	-5
Healthy	1.86838566519784	0.654186171360603	-0.187675009639749	-5	0.610184094329542	-5
Healthy	1.61194995270091	1.35609262244596	-1.90692869362394	-0.485824279593184	-0.134073245442962	-5
Healthy	1.92133130105138	1.10646322367272	-1.38383968715242	-1.94233389609017	-1.11543118508167	-5
Healthy	1.91883947882036	0.830104067052981	-5	-5	-5	-5
Healthy	1.72809816306558	0.73290094469778	-0.612378848874913	-1.55206713440782	1.20451365498537	-5
Healthy	1.81871403546496	0.937721451186364	-0.377785977033705	-1.59142087459133	0.913258447858061	-5
Healthy	1.71770918843135	1.36309484288928	-0.249784833608334	-5	0.490990283329077	-5
Healthy	1.76378950553144	1.52178289835387	-0.0994417145904625	-1.60049933868539	-0.293495577766724	-1.01399006814674
Healthy	1.90868056821381	0.715824577964864	-5	-2.03668448861389	-5	-5
Healthy	1.35733537373986	1.73543616845046	-0.388669752348254	-5	-0.0263365389422846	-0.883990320575262
Healthy	1.80394780961261	1.19909500875135	-1.22293584525757	-1.26970233790285	-2.03479829897409	-5
Healthy	1.51128696600827	1.43499835576902	0.745604838414642	-5	-5	0.244158323158511
Healthy	1.70050114333761	0.858469220952971	-1.93255715722362	-0.0211806132671578	-5	-2.44129142946683
Healthy	1.54586725480269	-2.61798295742513	0.0950158387033798	-5	-0.782884704492316	-5
Healthy	1.63526785282555	1.42430883934237	-0.396682377359807	-5	0.0982663659156991	-5
