s	Phytobacter_ursingii	Acinetobacter_baumannii	Pseudomonas_E_parafulva_B	Leclercia_sp000755535	Serratia_marcescens_I	Veillonella_parvula_A	Staphylococcus_warneri_A	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_pseudopneumoniae_O	Bacteroides_uniformis	Faecalibacterium_sp900539885	Alistipes_putredinis	Agathobacter_rectalis	Phocaeicola_vulgatus	Bacteroides_ovatus	Alistipes_shahii	Alistipes_onderdonkii	Mediterraneibacter_torques	Blautia_A_wexlerae
Healthy	-0.511646734960971	-5	-5	-5	-5	-5	-5	-2.014573525917	-5	-5	0.638313506849195	0.0454755419396928	0.827262625154531	0.624343986126047	-5	-1.13942244875558	0.0180135707351322	-0.645603407918062	-0.51327206401093	-0.391805697245992
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.74336871370763	-5	1.16980399786065	-5	-5	-5	-5	-5	-5
Healthy	-0.363913484896927	-5	-5	-5	-5	-5	-5	-2.07160414774329	-5	-5	0.596959772450969	0.731080044684449	0.0357738352465196	-5	0.511820550773567	-0.225001562839785	-0.566630253143414	-5	-2.50307035192678	-1.13135556160517
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.0893755951108	-5	-5	1.07146628426955	0.352932716697335	0.578811060322581	-5	1.25084701121495	-1.01434902630905	0.202855976668217	-0.285695393173212	-0.618361553273843	-0.254175994059787
Healthy	-5	-5	-5	-5	-5	-0.932891930940434	-5	-5	-5	-5	1.14992419152682	0.524128581826563	0.754616628462107	0.795588073348063	0.464577470497765	-2.19517932127884	-0.0709746722965177	-1.18236853280948	-1.17802818235796	-1.05443294655761
Healthy	0.104285622957062	-5	-5	-5	-5	-1.46192921295683	-5	-5	-5	-5	1.13750634098933	1.45073872256114	0.386573868200877	0.508380215140496	0.489851649520862	-1.27466018409026	-5	-0.220194347490008	-1.0496838360754	-1.04561274985548
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.7854210464295	0.00484994527493265	-0.353478647861373	-0.446663217623112	0.574392450505453	0.00210988072716141	-0.603504247802433	-1.69357497244931	-5	-0.860341263791823	0.079918919821658
D007234	1.49733346479255	-5	0.694984054277661	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.49152431367252	-5	-5	-5	-5
Healthy	-0.650450516413365	-0.764193895397897	-5	-5	-5	-2.70333480973847	-5	-2.65560772631489	-5	-5	-0.463050363639355	0.986707704689812	0.997057261987744	0.538993248590611	0.817567352635079	-0.56722305923514	0.107450800581518	-1.43050904565122	-1.16367588429325	-0.912609055002812
Healthy	-0.264840406909782	-5	-5	-5	-5	-1.60032627851896	-5	-5	-5	-5	1.05396956180496	-0.327541919480774	-5	-5	0.97961483397344	0.763841125541666	-5	-5	-1.55689354326273	-5
Healthy	-2.53910215724345	-5	-5	-5	-5	-5	-5	-2.20551195334083	-5	-2.19178902707578	0.872875032531122	0.609263493776084	0.731442095532942	0.144128788514123	0.284074127590545	0.766069142562977	0.0133513273529186	-1.09560907998764	-0.770548545848237	-0.034963013920571
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.417186932829572	-5	0.1655321771541	-0.635336459105234	-5	-5	-5	-5	-5
Healthy	-1.08155025759884	-0.509170993696192	-5	-5	-5	-1.83297820420974	-5	-5	-5	-5	0.756336334010843	-2.73754891026957	-0.725819050580366	0.751605472208394	1.35978446396533	-0.40964866676455	-0.0981059680261793	-5	-0.804017369311642	-0.77790811354574
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.86334963087299	-5	-5	1.228705951356	0.220474206129218	0.441707700941239	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.77989191195994	-5	-5	-5	-5	-0.678111722417703	1.11926611949858	-0.0209253282639367	-0.0880172168559717	-0.180785200117616	-1.12308968865537	-1.06098022355133	-5	0.0432718724755764	-0.0507075985879744
Healthy	1.73623877294411	-2.24488773360493	0.572562609063724	-5	-5	-5	0.252683161932198	-5	-5	-2.11520463605102	-2.15490195998574	-5	-5	-5	1.58597830304418	-5	-5	-5	-5	-5
Healthy	1.39464969497563	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.580111479435342	0.432136763398348	0.451574607765258	-0.0286777547571871	0.108778059887583	-0.34433343076933	-0.737786294523583	-1.04585401117045	-0.533176848934313	-0.940247305790701
Healthy	-1.04368746915881	-5	-5	-5	-5	-2.34969247686806	-5	-5	-5	-5	0.947360679765613	0.325236442954069	0.612747840562009	0.400237419242958	-5	0.345947835278667	-0.0857309067198803	-1.45829597671571	-1.47612352436187	-1.58070527824654
D007234	-5	-5	1.13298642831177	0.808366291540492	1.80108806290191	-5	-1.60362627246349	-5	-5	-1.91973437266016	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	0.482752135606311	-5	-5	1.78790170037655	-5	0.314303403962886	1.08412244443224	-5	-5	-3.2839966563652	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.0855457707987952	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.421441010141488	0.237010596043403	-2.1180450286604	-1.14587621789883	0.111346540839729	-0.342877190600353	-5	-5	-5	-1.21112488422458
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.3554976866052	0.105118291415655	0.714958109720149	-5	0.940409392241573	-0.526586026739016	-5	-5	-5	-5
Healthy	1.83303683430658	-5	-0.433762906983122	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.26929845571815	-5	-5	-5	-5
D007234	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.1376234043968	0.187295054693738	0.333846118245843	0.844280797939797	-5	0.245206579771855	-0.358833375695387	-0.423439829726831	-5	-0.912573542963714
Healthy	-0.402798611150884	-5	-5	-5	-5	-2.25492520841794	-5	-5	-5	-5	-0.32090840293129	0.300384589025232	0.454561333185712	0.207758203086927	-1.44514756562795	-5	-0.516969298785779	-0.549920330378311	0.0205104421575459	-0.485146887649841
Healthy	0.416748651502205	-0.599375678338233	-2.3777859770337	-0.908825639293118	-5	-2.36855623098683	-5	-5	-2.69250396208679	-5	0.223412864138172	-0.264840406909782	-0.560209564210366	0.453261755741887	0.498959442442782	0.0812284547438692	-0.158340256786995	-0.214520679503784	-1.28408018256642	-0.285829566680438
Healthy	-0.399168626824806	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.603003556071011	0.228061415175854	0.311170879785598	1.56285422868504	0.814094366662569	-1.0266873795471	0.136111493979637	0.0458117739782701	-0.496045976698217	-0.645872344707736
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.399540471259913	1.52070894054071	1.13237849573697	-0.422887511735653	-0.879524783303474	-5	0.0796261699070318	-0.321909753106804	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.42403033667192	0.270389986673348	0.999840150216495	0.20057145356999	-5	0.474246867642652	0.189319032588745	-5	-1.02974613040521	-0.572611277266749
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.17025613995704	0.82337379511034	-5	0.537127449920948	-5	-0.972039140214552	0.371834131445749	-0.717491176409629	-0.630264784644077	-0.488959319186336
Healthy	-1.62305824285324	-5	-5	-5	-5	-2.12784372725171	-5	-2.25649023527157	-5	-5	0.241673463283913	0.645772904077966	0.624232577252295	1.14986883608744	0.369429240302909	-0.594721957345574	-0.299720402819994	-0.282737359522818	-1.3693687559795	-0.442300355648786
Healthy	0.103488999922483	-5	-5	-5	-5	-0.143663903901711	-5	-5	-5	-5	1.03590619997886	-1.11787408022997	-5	0.238570454360242	0.852417162783622	0.254949076586777	-5	-5	-0.431387651012386	-5
Healthy	-5	-5	-5	-1.75424064403272	-5	-1.32066296947921	-5	-5	-5	-5	0.928828906478645	0.219107535805454	0.376571482721818	0.451597637527145	-0.335884761296684	-0.983760808957361	-0.920601660980145	-0.560983271612487	-0.202822513613285	-0.82139710965941
Healthy	-1.25743196563386	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.901022173248079	0.206123963991853	0.467640657953413	0.874537478044758	0.288340905254739	-0.781385730254906	-0.821915567120788	-1.15174928532296	-0.661802566593718	-0.622748403521957
Healthy	-0.154201449867552	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.33089670808478	0.0683973895873103	1.10727137726034	-1.06093025007658	0.343154442409166	0.230331390498864	-0.0844735360138027	-1.24580461181016	-0.951519352526498	-1.20613979865733
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.20581881857389	0.220842627652652	1.11759639752155	0.0788083165455075	0.157317723288229	0.298691549934778	0.433555433090196	0.869048573175267	-0.995850658099941	-2.4907974776689
Healthy	-1.53685386327365	-5	-5	-5	-5	-0.694713134523874	-5	-5	-5	-5	1.52660817234833	0.290733374392982	-2.31069114087638	0.17760575067125	0.854538615581032	0.409124617279732	-0.0908452901915744	0.619849555260171	-5	-1.50431693238308
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.660823753385616	0.435092296574378	-0.196153832478228	-0.221928377570824	0.317616282741985	-0.169520399753746	-1.81360878430451	-1.19443118245144	-0.828215059445879	-0.635617877661793
Healthy	-0.53877167821945	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.686357373396521	0.623723653066423	0.540583469032729	0.286633834062685	0.595478585143328	-0.798739467749208	-1.38478666519864	-0.929555750027053	-1.73235901765408	-0.56229699027365
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.42764204410132	0.296684930471162	1.00408524260002	0.203886486614218	-5	0.404961934250718	0.184839009093684	-5	-5	-0.594363410193333
D007234	-3.16115090926274	-5	-0.0508540475800562	-2.06803388527183	-1.89008413697621	1.91535080941074	-0.757235022247903	0.247135767730509	-5	-1.42887372291569	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.07966792846041	-5	-5	-5	-5	-5	-5	-2.70996538863748	-5	-5	0.855933264207561	-0.0811155519434026	0.89761829536376	-5	-0.278032836247902	0.129776871255928	-0.142510703315275	-1.77211329538633	-1.63171311509787	-0.471854921746894
Healthy	-0.035024209672443	-5	0.035457756279581	-5	-5	-5	-5	-5	-5	-5	0.324628106682029	0.333701126532015	-1.17940450345551	-0.879722279660631	0.520044431041346	-1.29645070176177	-5	-0.261235291968448	-1.36875921976449	0.215240887065359
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.41330831574168	0.476805552677173	0.691671060031356	-5	0.822594315921953	-0.976212720210153	-5	-5	-1.25126944390151	-1.60642479673041
D007234	-5	-3.60205999132796	0.198104246681652	-0.00655936044373471	1.22377906161644	-2.53461714855158	-0.267920010622488	1.80276421858431	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.22329881601159	-5	-5	-5	-5	-1.33733659042596	-5	-2.43533393574791	-2.37161106994969	-5	-5	1.21228644177767	-5	0.659765073509936	-2.1890957193313	-5	-5	-5	-0.824372235632819	-0.339855783921113
D007234	1.84006096816259	-5	1.2451179220621	-1.19866490432545	-2.48945498979339	-3.14874165128092	0.182083526497329	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.13174726575528	-5	-5	-5	-5	-5	-5	-0.674566441653053	-5	-5	0.627539949198961	0.845307691595138	0.661807954634784	-0.230246153197911	0.101317377184387	-5	-0.136260892654783	-5	-0.657834023587238	-0.40147211841032
Healthy	-0.953153796054179	-1.16507090353942	-5	-1.75547548842992	-5	-5	-5	-5	-5	-5	-0.656059942354289	0.664523515452131	0.554581218253567	0.913944650657197	-0.145785078487795	-0.428559046314607	-0.0808852819228999	-5	-1.10969078310005	-0.932966360157738
D007234	-5	1.96032857394818	0.489554918142249	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	0.779185087398528	-5	0.0780796373992779	0.843696733042876	0.468824201558616	1.19953331236216	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-2.24184537803261	-5	-5	-5	-5	0.669544662680023	0.8641597062575	1.17040283817037	-0.205247135374822	0.0036371437510221	-1.04196198390166	-0.380844035262834	0.226112500308497	-1.14563322195913	-1.33526403148129
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.02753755748074	0.916172750560468	-0.76957662610736	0.82456056186108	0.68791938317249	-0.240551246041811	-5	-0.936516521972472	-1.23882418684427	-0.463163899733915
Healthy	-5	-5	-5	-5	-5	-0.966455623909052	-5	-5	-1.21204387671607	-5	-0.588211995456131	1.01016888511005	-0.0387925459223987	1.16652809288799	0.345473714618147	-1.53402263171418	-0.438266724415086	-1.3347005005001	-2.4089353929735	-0.694326254330307
Healthy	0.638214616150927	-0.991016796184528	0.15912485385479	-5	-5	-5	-5	-5	-5	-5	-0.200590520384873	0.927271275098885	0.00438156884591919	-5	0.60505064534718	-5	-0.638574387016109	-5	-0.5390120016575	0.503473355196738
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.340989119680444	0.317595381192662	0.427948396327097	-0.937568446837388	0.304324619723025	-0.23810221760093	-5	-5	-0.949658918165916	-0.55995722329066
Healthy	0.167373464421208	-5	-0.210962495513527	-5	-5	-1.51484665009635	-5	-2.18575240426808	-5	-2.42481215507234	-3.06550154875643	-2.05207638016827	-2.59859945921846	-2.30364361126667	-5	1.05666516132019	-5	-0.776737753123369	-2.7619538968712	-3.34678748622466
Healthy	-1.43238555726916	-5	-5	-5	-5	-2.41907502432438	-5	-2.92445303860747	-5	-5	1.28537747836615	0.176938753493304	0.570079211452354	-5	0.869863920782055	0.392448965378055	-5	-3.82390874094432	-0.926464934941216	-5
Healthy	-0.541196017909052	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.605256549012347	0.981071195263957	0.198409633537761	-5	0.410059844476551	-0.302491682133915	-0.282287899901599	-5	0.375603265692792	-0.779813432096724
D007234	-5	-5	-5	-0.235315868364191	1.74618184575957	-5	0.652541251578396	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.42210718646038	0.286712390041258	0.971558326659341	0.192508911623954	-5	0.388278863459639	0.147837029828084	-5	-0.41198614447812	-0.726628288010271
D007234	-1.56735133998689	1.90966357333871	-0.0169919964319924	-5	-5	0.0105670673745216	-5	-0.57467776171875	-5	-1.16500739626697	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.06365642592308	0.696114269803604	-0.462747745749293	-0.134221112523001	0.905789945868563	-1.52403841080758	-0.154319155762502	-0.913960668731961	-0.817985013849265	-1.44165149123838
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.28093126193573	1.29726160644676	0.636312337700363	1.21262460976717	0.796338390338597	-0.928302054778386	-5	-0.99349117222471	0.183725258045578	-5
Healthy	-5	-5	-5	-5	-5	-0.687653360969147	-5	-5	-1.28257916327763	-5	0.536072114050467	-0.263141558529072	-5	0.450553931487635	0.40214784905836	-0.890185304305601	-5	-5	-0.867900478083495	-0.314795865528985
Healthy	-2.61978875828839	-5	-5	-5	-5	-0.746686230533266	-5	-2.66958622665081	-2.54668165995296	-2.20273245916928	0.960328050530143	0.583527488700029	1.04561671290484	0.79172151861314	0.442249233921229	0.192400170360129	0.240619129128506	0.212035707994335	-0.274292501425233	-0.296321799119645
Healthy	0.727656728223947	-5	-5	-5	-5	-3.04095860767891	-5	-2.52143350440616	-5	-5	0.308041237885789	0.150068390066166	-0.00462809397183761	0.171190932438082	-0.239260958914694	-0.489026268651066	-0.761001001384566	-0.707212464801671	-1.83416237530987	-0.848385027983987
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.622394336936752	0.116694063058728	-0.173568833152444	0.174888045775487	-5	-2.00524305541237	-1.7602001815529	-1.22453519065426	-0.00391319855483196	-0.357584946638951
D007234	-5	-5	1.75139543928029	-5	1.53648912667087	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.03975150827534	-5	-1.16672536070944	-5	-5	-5	-0.67993684040502	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.697517549327704	-5	-5	-5	-5	-1.87160073128219	-5	-2.09205147838773	-5	-5	-5	0.902670690473783	-2.16241156176449	0.9467518445071	0.873211287707561	0.5692814219669	1.07800379904874	-5	-1.01931502563669	-0.254246178025843
D007234	1.566008407129	-2.3840499483436	-3.79588001734407	-5	-2.12901118623942	-2.36151074304536	1.65622770408143	-5	-5	-5	-5	-5	-5	-5	-3.24412514432751	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-0.802526464985223	-5	-2.53610701101409	-0.888771101765844	-5	-0.274553932675644	0.511198640642871	0.28729550432447	0.407922610841644	-0.524910196610993	-1.09033701484598	-0.147727443710058	-0.895035154472177	-0.217785449218689	-0.70874217971185
Healthy	-0.043990135170601	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.918349646110609	1.0925420490888	0.31492005599242	1.07136312039628	0.479995438315184	-0.776893619071413	-0.368921679125556	-5	-5	0.424442221868346
Healthy	0.404804648693668	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.239019926902178	1.02848625603602	-5	-5	0.674382510439363	-0.463037750349724	-1.23062267392386	-1.4135252214286	-5
Healthy	-1.94538694544311	-5	-5	-5	-5	-1.71219827006977	-5	-5	-5	-5	1.25399936435152	-0.0807492706410188	-2.7281583934635	0.501717739574249	0.844924287468669	-1.31327437892546	-0.166120116532103	0.0321632783301646	-0.541347045342033	-1.14972144748196
D007234	-5	-5	-5	-5	-5	-5	1.05847954871274	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.57671799777403	-1.37799332699319	0.0686310637143166	-5	-5	0.417189268459015	-1.56944123047724	0.36232788062682	-1.75671385391655	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.13279776615056	-5	-5	-5	-5	-5	-5	-2.59176003468815	-5	-5	1.33383625228912	0.0289086351123914	1.10722048758999	-1.17379557650075	0.36395213799143	0.272461253186294	-0.0881608441915579	-1.44057220024051	-1.47146893936459	-1.49052864789745
Healthy	-1.75006824336581	-5	-5	-5	-5	0.0233347825383089	-5	-5	-0.968753163767325	-5	0.847478880891185	0.754094413310987	0.686145400045117	-0.933450461238066	0.736821026756482	0.442565992261002	0.393497988497955	0.246407477727229	-1.5016894462104	-0.564251163835624
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.62885465268082	0.78228983802808	0.482569185099301	0.122117536313263	-2.63264407897398	-2.65757731917779	-0.380677055116824	-0.619770663061963	-1.0816026611563	-0.497054221595322
Healthy	-0.0916973158410026	-0.815393733312864	-5	-5	-5	-0.905319286628846	-5	-5	-0.874779063683435	-1.9051796196452	-1.14587621789883	0.141286686370957	-0.723354406369124	-5	0.72843251612638	-1.19361649817583	-2.58502665202918	-2.93181413825384	-0.227546264350153	-2.6903698325741
Healthy	-0.25444899544034	-5	-5	-5	-5	-0.935167780261426	-5	-5	-5	-5	-0.212638723151353	0.698119692453026	1.159979336762	-0.557222441531937	1.38646882250566	-0.495488360595368	0.430387918796361	-1.16717187046065	-0.899560524720892	-1.44696698379756
Healthy	-0.933375949016574	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.892225984735903	0.52130549027136	0.840069692526669	0.0802475764875009	-5	0.427893272115155	-0.235218818483432	-0.748386110456408	-1.15230397926583	-1.3799681048737
Healthy	-5	-5	-5	-5	-5	-0.680852283745018	-5	-5	-1.66034984238632	-5	0.759064700851973	1.1689159605777	0.280186691435483	1.07992289407995	1.00457972364124	0.399917619205214	0.0180510675606115	-0.570086302236245	-0.438350129163647	-1.04186632432376
D007234	-5	-5	-5	-5	-5	-5	-0.451463180186098	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	0.703158919603736	-5	-0.532599103047454	-5	-5	-2.16621562534352	0.565399130715598	-5	-5	-1.58186450157477	1.26906230509308	-5	-5	-5	-2.1180450286604	-5
Healthy	1.19199312487717	-5	0.412349649574679	-5	-5	-5	-1.8843894883257	-5	-5	-5	-1.62745619924093	-2.94692155651658	-5	-5	-2.14508697769214	-2.08249449044745	-5	-5	-2.18243463044022	-5
Healthy	-1.67468962828894	-5	-1.67860872168831	-5	-5	-1.31659270086791	-5	-5	-5	-5	0.251543322210804	1.13509478815609	0.454274569468501	0.738350013199639	0.203353863290381	-1.06203099704855	-5	-2.16367588429325	-0.313327987806786	-0.530811485252671
Healthy	-5	-5	-5	-5	-5	-2.09044397075882	1.47932635080968	-5	-2.08144546944973	-1.72307886793423	-5	-3.00436480540245	-5	-4.04575749056067	-5	-5	-5	-5	-1.78172714642855	-5
D007234	-5	1.97089432796504	0.449029216019866	-2.31515463835559	-1.26816957971184	-1.21063084640852	0.491953891719618	-1.90903692340427	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-5	-5	-5	-5	1.4107908944645	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.322621203040942	-5	-3.4089353929735	-5	-5	-2.95078197732982	-5	-2.02918838912748	-5	-5	0.602891953607845	0.721720780307995	0.0487912738484097	-5	0.488655047447101	-0.149611109993554	-0.557567268986239	-5	-2.28149831113273	-1.32541439769709
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.642968760855552	0.760571746498245	0.946785227455251	-0.574074699347526	0.157598789730077	-1.19253262431572	-0.434671757145802	0.180340961168567	-1.29328221766324	-1.77546693739391
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.00444218544221	1.07505801372601	-0.586365002801444	0.805858205463609	0.649841888688517	-0.257384830585218	-1.84193920606339	-2.39577394691553	-1.32569011105852	-0.457286583195677
Healthy	-1.19777376230893	-5	-5	-5	-5	-1.34843126113421	-5	-2.00436480540245	-5	-5	0.342635827617934	0.857209428892671	0.613719229976883	-5	0.861073587304094	-1.05923456436878	-0.398842105971946	-0.426931036068378	-2.6345120151091	0.389146584990866
D007234	1.68310749286858	-5	-0.0213904239790695	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.47972945232013	-5	-5	-5	-5
Healthy	-2.27327279097343	-5	-5	-5	-5	-1.96497071779763	-5	-5	-2.24488773360493	-5	0.484335435796288	0.33004426294769	0.606192126291198	0.932947374385755	-0.352538785676196	-0.811127739228662	-0.161642128549006	-0.192823649716357	-1.15366288787019	-0.532939731995802
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.101444840688995	1.05777675504396	0.304203919501466	-5	0.883839090541412	-5	-0.0860325828185168	-5	0.447002898466162	0.566115629689729
Healthy	-5	-5	-5	-1.19517932127884	-5	-0.826027467182038	-5	-5	-1.44818417764898	-5	0.652842723527675	0.731309889228589	-0.116117216233795	0.504402892468159	0.335403735875289	-0.694949731082777	-0.0211167779468055	-1.88173527391052	-0.501979072417801	-0.734568933173287
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.68678199260987	-5
Healthy	1.04313858824248	-5	-5	-5	-5	-5	-5	-2.06499684854635	-5	-5	0.67873046689768	-1.05531996611869	-0.678235918924503	-5	-0.402348684419684	-0.0872042246175383	0.00878747408396512	-5	-2.14935376481693	-0.809640283734676
Healthy	-1.61439372640169	-5	-5	-5	-5	-1.40461401919086	-5	-2.9100948885606	-2.60730304674033	-1.97592501269257	0.729700035569845	0.561036950567301	0.522334667925456	-5	0.699393669035598	0.0257931488062569	-0.613304888224382	-2.1890957193313	-2.73048705578208	-0.6432286383304
Healthy	-0.58572877190342	-1.17763574755845	-5	-5	-5	-1.62069448224942	-5	-5	-2.27736607746619	-5	0.204372342988412	0.686028188926378	0.0781739632776486	0.790402696229323	0.949992720789233	0.0868543599347791	-1.19354867675274	-2.56863623584101	-1.69983946304865	-1.08804381092731
