group	Faecalibacterium	Prevotella	Phytobacter	Ruminococcus_B	Faecalimonas	Veillonella	Haemophilus_D	Muricomes	Intestinibacter	Eggerthella	Bacteroides	Parabacteroides	Dialister	Ruminiclostridium_E	Sutterella	Odoribacter	Flavonifractor	Alistipes_A	Clostridium_A	Parasutterella
Healthy	7.28957	0.00828	1.0251	0	0.32361	0.04263	0.07592	0.14054	0	0	37.59433	5.40089	0.80153	0	0	0	0.50529	0	0.12003	0.37347
Healthy	7.16892	4.29422	0.09689	0.02697	0.62747	0.21648	3.13703	0	0.61698	0	26.75722	7.4342	2.64985	0.00235	0	0	0.04823	0	0	0
Healthy	16.0886	0	0	0.09717	0	0	0	0	0.01342	0	5.30319	0.26959	1.99584	0	0	0	0	0	0.12409	0
Healthy	2.59441	46.7432	0	0	0	0	0	0	0	0	19.09021	0	0	0.14519	0	0	0	0	0	0
Healthy	7.91572	6.74233	0	0	0	0	0.06709	0	0	0	13.40581	0.73403	0	0.66989	8.71964	1.80602	1.53569	0.07651	0	0.00222
Healthy	1.11059	0	0	2.17421	0	0	0	0.00102	0	0.03764	11.18146	0.37816	0.65623	0	0	0	0.00225	0.00358	0.02344	0
Healthy	4.06832	10.3598	0.29883	0	0	0	0.12678	0	0.39724	0	0.70692	0.84661	0	24.0999	0.07063	0.70656	0	0.01553	0.37595	0
Healthy	1.13008	0.03398	1.00992	0	0	0	0	0.02914	0	0	30.39863	6.32032	0.03571	0	0	0.79541	0.16651	0.32215	0	0.0042
Healthy	0.82616	0	0.1118	0	0	0	0	0	0	0	9.60579	3.97953	0.61502	0	0	0	0.15037	0.36706	0.5397	0
Healthy	10.0244	0	0	0.13052	0	0	0	0.00396	0	0.0011	16.95479	1.06739	4.75712	0	0	0	0.08746	0	0.68543	0
Healthy	3.17109	0	0.30347	0.00559	0.44908	0.00198	0.00554	0.06295	0.1	0.00418	8.90768	7.09406	0	0.356	0	0.73131	0.02564	0.1481	0.05217	0.00766
Healthy	3.60797	28.47583	0	0	0	0	0.21568	0	0.30225	0	0.21586	0.03575	0	0.77535	0	0	0	0	0	0
Healthy	2.28774	0	0.17465	0.02023	0	0	0	0	0	0.01568	30.96132	6.37952	0	2.10448	0	0.97978	0.1799	0	0.06879	0.12171
Healthy	4.77443	0	0	0	0	0	0	0	0	0	39.51909	6.0069	4.41165	0.12963	5.90799	1.07156	0.02939	0.01498	0	0.03345
Healthy	1.08933	0	0	0.10123	0	0	0	0	0	0	22.12569	2.03359	2.76131	0	0	0	0	0.12898	0	0.16545
Healthy	3.84259	0	0	0	0	0.01308	0	0	0	0	35.73784	4.96493	0	1.65937	0	1.94002	0.09268	0	0	0.01784
Healthy	3.94491	1.16567	0.61563	0	0	0	0.01449	0	0.0182	0	20.92541	0.96468	0	0.14698	0.67731	2.21731	0.03116	0	0	0
Healthy	0	0	83.838	0.00094	0	0	0	0	0	0	0.04484	0	0	0	0	0	0	0	0	0
Healthy	3.79106	0	0	0	0	0	0.11696	0	0	0	24.38544	3.1482	0	0	4.97399	0.83263	0.14498	0.0063	0	0.20827
Healthy	0.10248	0	9.93651	0	0	0	0	0.04411	0	0.01644	8.85098	3.00801	2.73148	0.42927	0	0	0.05382	0	0.03979	0
Healthy	0	0	3.89743	0	0	0.04244	0.00589	0	0.02357	0.00219	0.00012	0	0	0	0	0	0.25159	0	0	0
Healthy	8.67909	0	0.07966	0.0183	0.18666	0	0	0	0.01069	0	4.21333	3.11518	0.29548	0	2.04022	0.83001	0.34496	0	0.43047	0.03738
Healthy	4.33854	0.02171	0.27898	4.64962	0	1.09017	0.58972	0	0.03452	0.01795	10.3757	3.14512	0	0	1.3721	0.56223	0.26198	0	0	0
Healthy	1.07413	0	0.09795	0	0	0	0	0.06906	0	0	64.79877	5.73289	0	0	0	0	0.08128	0	0	0.58962
Healthy	0.74249	0	0	0	0	0	0	0	0	0	11.34734	0	0	0	0.11326	0.67172	1.25366	0	0.1764	0
Healthy	0.81966	0	0	0	0	0	0	0	0	0	14.22069	0	15.1182	0	0.2638	0.79281	0.25381	0	0	0
Healthy	0	0	0.81252	0.78475	2.23932	7.54867	0.38291	0	0	0	10.38791	0	0	0	0	0	0	0	0	0
Healthy	7.3259	0	0.44934	0.05446	0	0	0.02631	0	0	0	3.42924	1.39091	4.95061	0	0	0.95963	0.00595	0.0858	0.01343	0
Healthy	9.23643	0	1.56178	0.00977	0	0.00429	0.45378	0	0.14746	0	9.51944	2.74664	0	0.85565	1.36827	0.32005	0.01239	0.05839	0	0
Healthy	10.6545	0	0.08321	0	0	0	0	0	0	0	20.35744	2.04418	0	0.01221	0.51581	0	0.08686	0.02574	0.00235	0
Healthy	2.10815	40.4897	0	0	0	0	0	0	0	0	6.65579	2.14848	3.44835	0	0.11734	0	0.10013	0	0	0
Healthy	2.37578	0	0.15123	0	0	0	0	0	0	0	37.14624	4.49613	2.88164	1.18221	0	0.77438	0.02179	0.02747	0	0.23778
Healthy	13.095	57.1151	0.0024	0	0	0.05124	0.15484	0	0.21993	0	1.21737	0.17073	0	0	0	0.21274	0	0	0	0.00643
Healthy	0.93393	0	0	0.00185	0	0	0	0	0	0	29.2088	8.71279	0	0	1.5313	0.14977	0.1212	0.0285	0	0
Healthy	17.91	3.81452	2.8125	0.0157	0.04977	0	0	0	0.00354	0	6.24867	2.61407	0	0.01813	0	0.67975	0.00865	0	0	0
Healthy	0.12429	6.31915	0	0	0	0	0	0	0	0	6.53279	3.81604	0	0	0	0	0	0	0	0.04874
Healthy	8.70455	1.66779	0	0	0	0	0	0	0.20308	0	1.83747	1.7121	23.8095	0.13366	0.06925	0.40922	0.00755	0.09053	0.0836	0.0042
Healthy	5.24908	0	0	0	0	0.98843	2.02587	0	0	0	28.15402	1.97051	0	0	6.04808	0	0.02429	0	0.00792	0
Healthy	5.23795	0	0	0	0	0.25302	0.08119	0	0	0	14.80091	1.74419	0	0.01772	0.46186	0.7634	0.01974	0	0.07551	0
Healthy	3.43767	0	0.02496	0.09933	0	0	0	0	0	0	14.52923	2.421	0.79662	0	0	1.37501	0.05479	0	0	0
Healthy	2.62326	2.16791	0	0	0.01282	0	0	0.01663	0	0	2.90707	0.57618	0	1.11485	0	0	0	0.08691	0	0
Healthy	3.32931	0	0.08922	0.03979	0	0	0	0	0	0	37.65308	6.52634	0	0	0.05695	0	0.6024	0	1.42052	0.27169
Healthy	0.09492	0	9.88235	0	0	0	0	0.04193	0	0.00859	8.74933	2.87822	2.47905	0.44371	0	0	0.08666	0	0.03303	0.0081
Healthy	8.90022	0	0	0	0	0	1.36227	0	0	0	30.90491	1.66043	5.49084	0	0	0	0	0	0	0.00578
Healthy	12.0881	0	1.58023	0	0.00326	0.04947	0.19247	0	0.21189	0.00473	2.39544	1.12803	2.68525	0	0	0.45997	0.01601	0.01598	0.02229	0.06759
Healthy	62.9997	0	0	0	0	0	0	0	0	0	3.61561	0	0	0	0	0	0	0	0	0
Healthy	3.43183	44.60152	0	0	0	0	0	0	0	0	4.50718	0.92557	0	0	0.08058	1.11619	1.31228	0.04463	0	0
Healthy	1.84929	44.6447	0	0	0	0	0	0	0	0	9.75499	3.21554	0	0.32918	0	0.87961	0.13412	1.3879	0	0
Healthy	1.81967	5.9487	0	0.05469	0	0	0	0	0	0	8.86841	0.7436	0	0	0	0	0	0	0.0411	0
Healthy	5.51072	0	0	0	0	1.2947	3.85851	0	1.16392	0	9.97635	0.10385	0.19855	0.15406	0	0	0	0	0	0.0586
Healthy	4.15826	0	0.37113	0.13167	0	1.10627	0	0	0	0	56.44521	2.66653	7.9928	0	0	0	0.57775	0	0.29666	0.02805
Healthy	5.64548	0	0	0	0	0.0198	1.0041	0	0.21255	0	24.30264	0.22667	0.8877	0.26931	0	0	0	0	0	0.00403
Healthy	0.17685	0	0	0.8993	1.15388	0	0.00058	0.00591	0	0.0022	2.07824	0.98259	0	13.2551	0.02425	0.23793	0.11742	0.05701	0.98862	0
Healthy	7.76044	0	0.01877	0	0	0.01004	0.01017	0.06056	0	0	6.19106	4.82188	0.36376	0	0	0	0.00819	0.03597	0	0.01246
Healthy	6.71157	0	0.88276	0.57964	0.31519	0.05609	0.14273	0.06166	0.28618	0.0161	21.10584	0.57341	0	1.36382	1.77066	0	0.03588	0.04649	0	0
Healthy	5.37472	0	0	0	0	0	0.19515	0	0.05986	0	17.23727	1.5306	0	0	0	0	0.02712	0.26009	0.0152	0.1002
Healthy	14.0786	45.3128	0	0	0	0.0068	0.16205	0.00109	0	0	2.56627	1.32604	0	1.33609	0	0.37253	0.00908	0.12174	0	0.31437
Healthy	0	0	2.9113	1.38875	0	0	0	0	0.29111	0	1.44323	0.25627	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.13008	38.09159	1.36943	0	0	0	0	0.09952	0	0	0
Healthy	0.53665	56.7831	0	0	0	0	0.81232	0	0	0	0.43226	0.11864	0	0.81758	0	0	0	0	0	0
Healthy	3.89542	2.20891	0	0	0.01586	0	0	0.05079	0.00748	0	0.80188	0.60516	0	1.20278	0.00142	0	0	0.1023	0	0
Healthy	2.67302	2.96841	0	0	0	0	0	0	0	0	4.47186	0.08661	0	0	0	0	0	0	0	0
Healthy	0	0	3.66846	27.9887	2.02445	6.23289	0.32966	4.07451	0.01366	0.03904	0	0	0.05242	0	0	0	0.04332	0	0	0
Healthy	7.12036	0	0	1.08445	0	0.00389	0.06169	0.02055	0.01238	0.00395	21.2126	4.68516	0.83648	0	1.40404	0	0.01605	0	0.00604	0
Healthy	0.65616	0	0	0	0	0	0	0	0	0	31.66599	10.04593	0	3.01616	0	0.52419	0	0	0	0.02892
Healthy	8.95456	0	0.121	16.5662	0	1.20495	0.44799	0	0.17413	0.13451	22.0643	0	0	0	1.28863	0	0	0	0	0
Healthy	0.85978	0.00629	0	0.00592	0	0.02759	0	0.0173	0	0	21.90124	4.89685	17.9764	0.09556	0	0	0.15255	0.12002	0.06978	0.2694
Healthy	10.0999	2.36699	0	0.00322	0	0	0	0.00145	0	0	2.17643	1.56895	0	0	0.24799	0.54308	0.00186	0.03073	0.04034	0
Healthy	1.0293	0	0.06494	0	0	0	0	0.06507	0	0	64.888	5.46756	0	0	0	0	0.09046	0	0	0.53159
Healthy	2.46552	0	0.34649	0	0	0	0	0	0	0	13.99928	6.13296	2.97255	0	0	0	0.20774	0.18828	0.13644	0.01275
Healthy	7.1406	0	0	0	0	0	0.10871	0.0808	0	0	37.92199	7.18538	0	2.92446	7.35104	1.19479	0.35929	0	0	0
Healthy	0.77987	8.03986	2.66719	0	0	0	0	0	0	0	2.35591	0.56763	0	0	0	0	0	0	0	0
Healthy	4.12553	0	1.20757	0.03953	0	0.05853	0	0	0	0	17.11434	5.93427	0	0.30395	1.89798	1.45923	0.16818	0.00606	0	0.08778
Healthy	8.27035	0.04001	0.07952	0.0303	0.01235	0.05662	0	0.00123	0	0	12.21041	3.67041	0	0	0	0.85088	0.06439	0.1986	0	0
Healthy	4.67168	0	0	0	0	0.82588	0.039	0	0	0	4.31013	1.01379	5.33404	2.10078	0.48374	0.79697	0	0	0.15124	0
Healthy	3.23471	0.01029	0	0.01567	0.01865	0.02472	0.00876	0	0.1229	0	11.68298	10.08835	0	0.10301	0	0.82793	0.10997	0	0.0058	0.09344
Healthy	0.71987	0	0.08088	0	0	0	0	0	0	0	8.00633	1.13924	12.9858	0	0	0	0.07299	0	0	0.0234
Healthy	13.8765	5.62645	0.03375	0	0	0.0363	0.12773	0.00189	0.25	0.00776	7.19094	1.44797	4.58123	0	0.08772	1.447	0	0.18705	0	0
Healthy	3.31512	0	0	0	0	0	0	0	0	0	4.39216	0.12771	8.03066	0	0	0	0	0	0	0
Healthy	0.11471	0	10.2181	0	0	0	0	0.04164	0	0.01097	8.73365	2.9639	2.60171	0.43743	0	0	0.05826	0	0.02241	0.00705
Healthy	1.00712	0	0.04867	0.27774	0	0	0	0.03158	0	0	37.36739	44.1742	1.32785	1.40287	0	0	0.11941	0	0	0
Healthy	1.48358	0	0.03647	0	0	0	0	0.00166	0.0213	0	14.95715	1.71504	0	4.09428	0	1.16139	0.12652	0.09326	0.01608	0
Healthy	3.3535	44.97245	0	0	0	0	0	0	0	0	4.53197	1.02204	0	0	0.08423	1.07194	1.33726	0.01799	0	0
Healthy	1.00157	0	0	0	0	0	0	0.00281	0	0	13.44186	0	15.7034	0	0.24725	0.79417	0.29962	0	0.02663	0
Healthy	4.08343	0	1.23047	0.01486	0	0.0719	0	0	0	0	17.66381	6.00746	0	0.30528	1.85423	1.437	0.23223	0	0	0.00461
Healthy	2.17473	0	0.04098	0	0	0	0	0	0	0	31.00324	2.2058	0	0.05951	0	0	0.00872	0.11716	0	0.03383
Healthy	0.51417	0	0.00425	0.00802	0	0.03522	0.04721	0	0.13353	0	32.55852	10.0016	7.43943	0	0.81636	0.54075	0.04606	0	0.01327	0
Healthy	16.6374	13.0904	0.06381	0	0	0	0	0	0	0	7.21779	1.94101	5.94604	0.56156	2.51045	0.62491	0.05911	1.35444	0	0
Healthy	0	0.02971	0	0.0005	0	0	0.00203	0	0	0.00074	7.93183	2.43136	0	0	0	0	0	0	0	0
Healthy	1.67666	0	0.06157	0.55343	0	0	0	0	0	0	26.17955	1.11256	5.89113	0	0	0.60288	0.00889	0.2643	0.17536	0.11666
Healthy	0.91533	0	0	0	0	0	0	0	0	0	15.72393	3.10733	0	0	0.8243	1.2107	0.47227	0.05728	0	0
Healthy	2.37166	10.09288	0	0	0	0	0	0.00348	0	0	6.98922	1.40844	0	0.02904	0	0	0.91156	0.02104	0.04752	0
Healthy	0.82745	0	0	0.00856	0	0.02424	0	0.01123	0.00258	0	21.67315	4.77866	17.7048	0.08736	0	0	0.14954	0.12613	0.06151	0.27735
Healthy	3.30743	16.1089	0	0	0	0.00465	0.0175	0	0	0	9.15477	6.14159	0	0.06598	0	1.44036	0.08893	0.00065	0.01567	0.00491
Healthy	9.70149	0	0	0	0	0	0	0	0.92052	0	2.70808	0	5.0839	6.48886	0	0	0	0	0	0
Healthy	0.23802	29.5744	0	0	0	0	0	0	0	0	3.00482	0.23185	0	0	0	0	0	0	0	0
Healthy	0.23419	0	0.36863	0.00619	0	0	0	2.61306	0	0	11.9778	73.355	0	0	0	0	0.06967	0	0.05518	0
Healthy	1.4141	0	0	0.0593	0	0	0	0.02943	0	0	39.02837	1.73586	0.01411	0	0.17416	0	0.04979	0.01592	0	0
Healthy	1.45529	68.4668	4.2841	0	0	0	0	0	0	0	15.48506	0	0	0	0	0	0.08548	0	0	0
Healthy	1.5178	68.194	4.1579	0	0	0	0	0	0	0	15.70509	0	0	0	0	0	0.05289	0	0	0
Healthy	11.1457	0	0	0.01544	0	0	0.01667	0	0	0	15.20872	3.41828	1.21706	0.18129	2.53084	0.92049	0.06861	0	0.01418	0.01433
Healthy	1.85778	0	0.05966	0.00798	0	0.23005	0.02721	0	0	0	45.52493	5.22157	6.14885	0.18465	0	0.99343	0.13073	0.03341	0	0.25053
Healthy	16.0843	12.9126	0.09955	0	0	0	0	0	0	0	7.02288	2.04759	6.95298	0.57465	2.40783	0.62098	0.04932	1.46912	0	0
Healthy	3.18303	0	0	0	0	0	0	0	0	0	33.85734	5.76162	0	1.12207	0	0	0	0	0	0.07875
Healthy	31.1106	0	0.24207	0.00425	0	0.52418	0.20553	0.14875	0	0	30.72796	0	0.62783	0	2.08642	0	0.2382	0	0.25985	0.01751
Healthy	1.97659	0	0.04148	0.00675	0	0	0	0	0	0	28.7327	1.39037	6.20098	0	0	0	1.83585	0.16418	0.48975	0.16176
Healthy	30.1281	0	0.19572	0	0	0	0	0.06272	0	0.00491	4.67728	0.58091	0.00341	0	0	0	0.01731	0	0	0.27122
Healthy	6.48628	17.79856	0	0	0	0.22593	0.00743	0	0	0	6.54959	1.01499	0	2.40759	0.10037	1.10444	0.00129	0	0	0
Healthy	2.52296	0	0.29729	0	0	0	0	0.11135	0	0	70.96454	9.02941	0	0	0	0	0.65076	0.01364	0.20739	0.10489
Healthy	0.55691	0	2.0968	0	0	0	0	0	0	0	36.08333	20.8589	0	0	0	0	0.2224	0.26641	0	0.34626
Healthy	7.30624	0	0	0	0	0	0	0	0	0	7.12648	0	5.62249	0	0	0	0	0	0	0
Healthy	8.09578	0.00106	0.18393	0.00085	0	0.03357	0.00493	0	0.02318	0.00239	10.64559	0.88295	2.65842	0.0895	6.00826	1.43405	0.04859	0.05826	0.01228	0
Healthy	3.13912	0	0.09698	0	0	0.00396	0	0	0	0	4.35395	1.4179	0	12.8886	0.61269	0.39279	0.07061	0.01816	0.00856	0.00946
Healthy	4.21366	0	0.02507	0	0	0.46112	0	0	0	0	21.37675	11.76542	0	0.13725	0	1.30125	0	0.00472	0	0
Healthy	5.37303	0	0.439	0	0	0	0	0	0	0	8.70207	2.00174	0	9.09011	2.67588	0.9458	0.13532	0.0683	0.02356	0.0164
Healthy	1.98386	0	2.78783	0	0	0	0	0	0	0	1.09197	0.02486	0	6.30575	0	0	0	0	0.19101	0
Healthy	10.2684	0	1.49435	0	0	0	0	0	0	0	12.74911	1.32036	0	0.08138	0	0	0	0	0	0
Healthy	0.39654	0	0	6.73804	0	0	0	0	0	0	0.35748	0	0	0	0	0	0	0	0	0
Healthy	0.51338	0	0.36457	0.01052	0	0.02182	0	0	0	0	76.38703	3.24927	3.22468	0	0	0	0.16488	0	0.39038	0.11036
Healthy	1.37565	0	0	0.05485	0	0	0	0.03884	0	0	30.08327	49.3567	0	0	0	0	0.01016	0	0	0
Healthy	22.7591	0	0	0.03057	0	0	0	0.00592	0	0.02293	9.6772	0.42677	0	1.65021	0	0	0.03172	0	0.55688	0.00056
Healthy	11.3041	0	0	0.48245	0.01208	1.35298	0.1348	0	0.00694	0	38.78458	0.24858	0	0	3.09391	0	0	0	0	0
Healthy	0.00433	0	55.0788	0.0105	0	0.03501	0	0	0	0.0026	12.18689	9.35592	0	0	0	0	0	0	0	0
Healthy	0.41983	0	1.03393	0.0042	0	0	0	0	0	0	49.59382	1.86319	9.17277	2.52917	0	0	0.18875	0	0.02384	0.01179
Healthy	1.47091	0	0	0.13387	0	0	0	0	0	0	21.61577	1.99738	3.30805	0	0	0.5768	0.01452	0.1928	0	0.23517
Healthy	2.87864	2.12059	0.57325	0	0	0	0	0	0	0	8.75885	1.50099	0	0.3413	0	0	0	0	0	0
Healthy	7.02649	6.79792	0	0	0.71715	0.46493	0.91179	0	4.42379	0	4.71016	1.83515	0	0.08527	0	0	0	0	0	0.06954
Healthy	9.14198	0	0.2978	0.28153	0	2.26471	0.12993	0.06239	0.03313	0.00186	4.6957	0.4683	0	0.73832	0	0	0.13394	0	1.17557	3.38681
Healthy	1.23252	0	33.3132	0	0	0	0	0	0	0	12.29788	0	0	0	0	0	0.04376	0	0	0
Healthy	0.36953	0	5.37164	0	0	0	0	0.35918	0	0	13.72947	6.37725	0	1.32311	0	0	0	0	0	0
Healthy	1.44314	31.28285	0	0	0	0	0	0	0	0	13.69382	3.65243	0	1.43893	2.99685	2.40498	0.09056	1.94449	0	0
Healthy	0.66465	0	0	0	0	0.0235	0.09139	0	0	0	15.8135	2.13859	0.36575	0.07356	0.03129	0.43982	0	0	0	0.00138
Healthy	0.98924	0	0.24642	0	0	0.00638	0.21756	0	0.52529	0	11.02268	0.3884	5.94358	0.27783	0.02202	0.46993	0	0	0	0.03504
Healthy	2.26704	0.89633	1.24297	0.07785	0.06224	0.72332	0.01877	0.12253	0.006	0	19.47501	4.4972	0.68734	0.07956	0.00742	0.47722	0.6926	0.07652	0.20074	0.01464
Healthy	0.10161	0	1.15581	0.27628	0	0.89971	0	0	0	0	57.8104	0	10.166	0	0	0	0.00677	0	0	0
Healthy	2.09258	0	0	0	0	0	0	0	0	0	12.77835	1.60737	0	4.00336	0	0	0	0	0	0.37923
Healthy	14.5544	0.0586	0.00483	0.00977	0.00102	0.00247	0.04679	0	0	0.00709	3.96107	0	0.21393	0	0	0	0.00013	0	0	0
Healthy	3.62385	0	0	0	0	0	0	0	0	0	23.97997	6.42896	0	0	2.66851	0.862	0.23383	0.08625	0	0.40076
Healthy	6.69399	0	26.8642	0.02066	0	0.01516	0.01153	0.0216	0.20169	0.00183	11.98078	0.01779	0	0	0	1.2285	0.01155	0.41728	0.33886	0
Healthy	1.26438	32.12726	0	0	0	0	0	0	0	0	13.79145	3.65645	0	1.45531	3.02483	2.38838	0.08223	2.11754	0	0
Healthy	3.73984	0	0	0	0	0.29405	0.99829	0	1.67647	0	9.39804	0.15195	3.06014	2.95628	0	0	0	0	0	0.08042
Healthy	1.72603	0	0	0	0	0	0	0	0	0	30.48081	6.20307	0	0.03111	0.73209	1.44785	0.00971	0.02694	0	0.01241
Healthy	0.00412	0.0019	5.55053	0.00143	0	2.67796	0.16575	0	0	0.00706	0.00578	0	0	0	0	0	0	0	0	0
Healthy	9.43876	21.8334	0.18994	0	0	0.13564	0.57161	0	0.1088	0	1.44905	0.92997	0	0.07291	0.00726	0.12029	0.00501	0.00668	0.01117	0
Healthy	3.42137	45.2425	0	0	0	0	0	0	0	0	4.46224	0.95668	0	0.00356	0.08993	0.99503	1.28496	0.02943	0	0
Healthy	7.64183	0	1.82775	0.27636	0.06483	0.2242	0.25338	0.01164	0.07247	0	15.85583	1.63737	0	2.29983	0.20459	0.5255	0.01016	0.00079	0.01793	0
Healthy	1.79982	1.50653	0.21767	0	0	0	0	0	0	0	15.83726	5.43127	0	0.0046	1.06858	0	0	0.19691	0	0
Healthy	44.3123	0	0	0	0	0	0	0	0	0	5.66371	0.07931	0	0	0	0	0	0	0	0
Healthy	1.5275	0	0	0	0	0	0	0	0	0	37.49426	2.19929	0.80969	0	0	0	0	0	0	0.04987
Healthy	2.14883	0	3.13477	0.09547	0.4148	0	0	1.07408	0	0	20.96534	3.41103	0	1.46078	0	2.12176	0.01013	0	0.23679	0.33156
Healthy	1.01113	0	0	0.02965	0	0.018	0	0	0	0	39.78047	1.48157	0	0	0.80756	0	0.02919	0	0.01372	0
D001172	2.90819	0.0905	0.24017	0.00275	7.80594	0.03947	0.05381	0	0.02911	0	13.10019	3.91915	0	0	0	0	0.06395	0	0	0.00205
Healthy	0.02283	0.02562	15.641	0.22888	0.03107	0.40077	0	0	0	0	19.88841	0	0	0	0	0	0.07623	0	0	0
Healthy	5.06867	0	0.09832	0.08189	0	0	0	0	0	0	22.53788	3.13906	0	0	0.06265	1.15652	0.17711	0	0.10545	0.00305
Healthy	3.47851	0	0	0	0	0	0	0	0	0	13.24111	8.69203	0	2.48709	2.51316	0.3064	0.21027	0.01224	0.205	0.00088
Healthy	3.78617	0	0	0	0	0	0	0	0	0	14.67943	9.16059	0	0	0.94488	0.93643	0.16664	0.26179	0	0.12849
Healthy	0.82079	0.00981	9.34072	0.00957	0.01255	0.00044	0	0.04988	0.0581	0.00059	11.27138	1.7933	0	2.15465	0.02936	0.39453	0.02287	0.11803	0.08739	0.00271
Healthy	0.46508	0	0.38656	0.00801	0	0.02526	0	0	0	0	76.27529	3.22796	3.56415	0	0	0	0.13158	0	0.39264	0.11966
Healthy	0	0	2.74432	0.02072	0.05621	0	0	0	0	0	43.78664	35.1158	0	0	0	0	0.45575	0	0.04091	0.07877
Healthy	4.43563	0	0.09232	0	0	0.03051	0.0422	0	0	0	22.45865	9.79868	0.35415	1.70561	1.38673	2.24413	0.16672	0.02118	0	0.00641
Healthy	0.4021	0.00378	5.3394	0.00157	0.89341	0.00921	0	0.10218	0.00271	0	19.87227	0.00738	2.02896	5.67126	0	1.48008	0.02925	0	0.04056	0.01428
Healthy	5.02693	0	0	0	0	0.08131	0	0	0	0	32.54886	3.55588	0	0.13665	7.93719	1.3813	0	0	0	0
Healthy	1.65404	0	0	0	0	0	0.00402	0	0	0	38.0593	5.73169	0	0.01966	0.69352	1.43627	0.00901	0.02461	0	0.00873
Healthy	6.05802	5.62755	0.00681	0	0	0.01218	0.001	0	0.08429	0	1.99892	3.9656	0	0.08752	0.85812	0	0.05635	0.89575	0.0976	0.00842
Healthy	1.00913	0	0	0	0	0.47713	0	0	0.46797	0	31.30829	0.38223	6.8698	3.82869	0	0	0	0	0	0.07799
Healthy	0	0	33.1783	0	0	0	0	0	0	0	5.24541	0.0035	0	0	0.18778	0	0	0	0	0
Healthy	1.00071	26.4025	0	0.037	0	0	0	0	0.08412	0	9.77973	0.87545	0	0	0	1.30351	0.00715	0.04706	0.00058	0.08336
Healthy	1.04782	59.3669	0	0	0	0.07584	0	0	0	0	5.6141	1.17153	0	0.3385	0	0	0.0052	0.00501	0	0.00387
Healthy	13.6637	0	1.88746	0	0	0	0	0	0	0	11.33523	1.66492	0	0.78614	1.38138	0	0	0	0	0
Healthy	3.19307	64.6746	0	0	0	0	0	0	0	0	1.85778	2.37585	0	0	0	0	0	0	0	0
Healthy	1.91772	38.85502	1.57665	0.00647	0	0	0	0	0.01349	0.0003	15.91266	9.331	0.43081	0	0	0.71665	0.05882	0.0831	0	0.01037
Healthy	7.34323	19.2902	0	0	0	0	0.02287	0	0.00613	0	14.15707	0.81371	0	0	0.56976	0.71395	0	0	0	0
Healthy	14.0947	0	0.43651	0	0	0	0.08244	0	0	0	10.1538	1.53561	0	0.61494	1.5059	0	0	0	0	0
Healthy	0	0	2.54476	0.02249	0.05726	0	0	0	0	0	42.1532	33.7481	0	0	0	0	0.38809	0	0.04359	0.06262
Healthy	0	0.00591	13.3292	0	0	2.6056	0	0	0.16795	0.0139	26.9944	0	0	0	0	0	0.08254	0	0	0
Healthy	8.61248	3.29118	0	0	0	0	0.0036	0	0	0	11.40236	1.8985	0	4.13552	4.87671	0	1.3811	0	0	0.03292
Healthy	0.77794	0	0	0	0	0.08778	0.3539	0	0.04315	0	22.9616	4.42462	6.64189	0.10309	0	1.15119	0	0	0	0
Healthy	2.81367	0	14.6807	0.3979	0	0	0	0	0	0	1.39756	0	0	0	0	0	0	0	0.22927	0
Healthy	11.0021	0	0.10819	0.02257	0	0	0.01085	0.04822	0.00045	0	21.58602	2.49861	0.028	0	0	1.3345	0.01028	0	0	0.70432
Healthy	3.95565	0	0.02159	0	0	0.01651	0.17004	0	0.03226	0	18.41136	1.35214	0	1.35254	1.2693	1.32887	0.00902	0.04851	0.01383	0
Healthy	2.41693	33.229	0	0	0	0	0	0	0	0	17.46326	5.14978	0	1.45629	0	1.28332	0.37301	2.23811	0.07405	0.0624
Healthy	5.05778	0	0.02683	0.01113	0	0.00687	0.00168	0	0.14691	0	18.23184	3.18537	2.84323	2.39044	1.65864	0	0.05273	0.32814	0.47771	0
Healthy	6.42432	0	0.06758	0.00318	0	0.07886	0.0116	0.02862	0.00915	0.01838	4.30476	1.07055	1.62894	0.39616	0	0.4335	0.0224	0.03496	0.1531	0.20787
Healthy	12.5083	0	0.50497	0.36157	0	0	0	0	0	0	9.71639	1.31385	0	0	0	0	0	0	0	0
Healthy	5.24127	0	0.04198	0.08768	0	0	0	0	0	0	22.42268	2.99748	0	0	0.06987	1.10504	0.13614	0	0.12658	0.00294
Healthy	5.22814	0	0.59771	0	0	0.14985	0.10491	0	0	0	8.69365	6.96263	0	0	0.22287	2.71833	0.09847	0	0	0.00804
Healthy	0	0	24.6012	0.05154	0.41984	7.08914	0.01803	0	0	0	0.61004	0	0	0	0	0	0	0	0	0
Healthy	7.34984	0	0.02327	0.00124	0	0.06741	0.31496	0	0.0052	0	14.68776	0.46941	9.09737	4.17165	0	0.44822	0.07918	0.0523	0.06784	0.06515
Healthy	1.07042	1.61529	0.37708	0	0.4868	0	0.12598	0	1.85425	0	17.03257	5.50392	0	6.94881	0	1.28562	0.02356	0	0.01423	0.10194
Healthy	1.65072	0	0.41061	0.05394	0	0.01001	0.02299	0.21056	0.03518	0.00081	16.09373	16.7112	0.0011	4.27624	0	2.3616	0.35633	0	0.19753	0.05655
