group	Blautia_A	Streptococcus	Dorea	Longicatena	Faecalimonas	Clostridium_A	Adlercreutzia	Gordonibacter	Eggerthella	Lactococcus	Faecalibacterium	Agathobacter	Ruminococcus_H	Roseburia	Mediterraneibacter	Enterocloster	Collinsella	Blautia_A	Dorea	Flavonifractor
Healthy	0.32705	0	0.01698	0	0	0	0	0	0	0	0.8115	6.72471	2.53822	0.56867	0.24625	0.4634	0.0162	0.32705	0.01698	0.07784
Healthy	0	0.13643	0	0	0	0	0	0.00329	0.01205	0	0	0	0	0	0	0.00504	3.04775	0	0	0.00096
Healthy	0.14603	0.00942	0.07611	0	0	0	0.02395	0	0	0	5.20856	8.78568	0.00133	2.58587	1.19444	0.03174	0.09362	0.14603	0.07611	0.03895
Healthy	0.14094	0	0	0	0	0	0	0	0	0	2.9477	7.47839	1.85417	1.48725	0.04627	0.02739	0.05506	0.14094	0	0
Healthy	0.05163	0.06023	0.17785	0.00026	0	0.00522	0	0	0	0	2.89925	0.42616	0.95658	0.53665	0.10489	0.37455	0.18736	0.05163	0.17785	0.01094
Healthy	0.40884	0.23457	0.17041	0	0	0.10177	0.2555	0.10959	0.03067	0	2.2329	3.3826	1.20605	0.53395	0.27587	0.85825	1.30766	0.40884	0.17041	0.17988
Healthy	4.14065	18.75969	1.01617	0.01442	1.18035	0.07155	0	0.02553	0	0	1.97809	2.99626	6.41513	1.00975	0.02661	2.34308	1.35894	4.14065	1.01617	0.00176
Healthy	0.08941	0	0	0	0	0	0	0	0	0	3.60058	0.4859	0.03811	0.64126	0.14596	0.00992	0	0.08941	0	0.0366
Healthy	0.17183	0.00366	0	0.11159	0	0.02984	0	0.14156	0.00445	0	0.11211	0	2.05199	0	0.00725	0.09502	1.35637	0.17183	0	0.04244
Healthy	0.20782	0.11042	0.91469	0.00695	0	0	0.03797	0	0	0	5.38342	0.97131	0	0.39696	0.68495	0.71292	1.50464	0.20782	0.91469	0.02591
Healthy	0.4847	0	0.2464	0.03021	0.01317	0.68255	0.04043	0	0	0	0.87769	6.83384	0	0.64974	2.69975	1.43976	0.90464	0.4847	0.2464	0.05491
Healthy	0.00018	0.06012	0	0	0	0	0	0	0	0	0	0	0	0	0.03177	0	0	0.00018	0	0
Healthy	0.51936	0.16944	0.14373	0.00905	0.00591	0	0	0	0.00442	0	12.4301	10.6245	2.50993	0.86306	0.25652	0.27545	0.34919	0.51936	0.14373	0.08867
Healthy	0.01942	0	0.03827	0	0	0	0.02045	0	0	0	1.23572	4.91425	0	8.25681	1.28507	0.01047	0.23865	0.01942	0.03827	0.03147
Healthy	0.00463	0	0.03199	0.00652	0	0.15772	0	0	0	0	1.79297	0.86095	0	0	0.3115	0.00516	0	0.00463	0.03199	0.02891
Healthy	0	0.39184	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0
Healthy	0.02812	0.3738	0	0	0	0	0.01747	0	0	0	6.03973	3.39457	2.69843	1.9703	0.08156	0.04838	0	0.02812	0	0.06025
Healthy	0.08476	0.02477	0.22399	0	0	0	0	0	0	0	5.75864	21.4647	0.67312	1.44922	0.11006	0.10894	0.3247	0.08476	0.22399	0.04338
Healthy	0.1518	0.92779	0.03058	0.01987	0.5586	0.05439	0	0.0126	0.04528	0.00063	7.28723	23.4879	12.0871	0.05391	1.8978	1.22903	0	0.1518	0.03058	0.02642
Healthy	0.03677	0.00131	0.43027	0.00015	0	0.12963	0.02005	0.08166	0	0	10.226	38.7754	4.65105	8.72612	0.00287	0.14325	0.73292	0.03677	0.43027	0.00913
Healthy	0.1937	0.05147	0.20139	0	0	0	0.53498	0	0	0	2.12451	0	0	2.69396	0.25648	0.17986	1.00574	0.1937	0.20139	0
Healthy	0.28078	0.26431	0.77873	0.0009	0.00957	0.00277	0	0	0	0	1.34171	1.40399	0	3.02195	0.02723	2.72719	0.15393	0.28078	0.77873	0.03854
Healthy	0.25243	0.3103	0.05317	0.00165	0	0.11487	0.01609	0	0	0	5.94707	7.76507	8.92332	0.80156	0.19977	0.2358	0.74835	0.25243	0.05317	0.0173
Healthy	0.18941	0.0536	0.85346	0.00383	0	0.04264	0	0	0	0	3.44472	1.69142	4.86315	3.58738	0.36611	1.54654	0.37409	0.18941	0.85346	0.10058
Healthy	0.19992	0	0.88526	0	0	0	0.0525	0	0	0	3.7009	1.3007	0	2.01311	1.0756	0.11894	1.18426	0.19992	0.88526	0
Healthy	0.14686	0.37811	0.24791	0.01435	0	0.0067	0	0	0	0	1.72893	15.5702	3.74583	1.26834	0.27529	0.04675	0.10077	0.14686	0.24791	0.02913
Healthy	1.44565	0.0414	0.5252	0.00077	0	0.0362	0.13649	0.01773	0.00413	0	15.3164	4.81779	3.62328	3.09388	0.14978	0.77361	4.34267	1.44565	0.5252	0.32039
Healthy	1.18972	0.43484	0.54591	0.00634	0	0.02196	0	0	0	0.00299	4.91634	17.514	0.24898	3.03168	0.53695	2.25062	0.91761	1.18972	0.54591	0
Healthy	0.01504	0.22329	0	0	0	0.41626	0	0	0	0	0.48691	0	0	0.39365	0.02433	0.12376	0.1432	0.01504	0	0.19783
Healthy	0.95938	0.23123	0.18889	0.00971	0.17309	0.02197	0.1925	0.00958	0.01081	0	11.702	0.28849	7.49184	6.5118	0.66065	0.36315	0.81184	0.95938	0.18889	0.02972
Healthy	0.26591	0.049	0	0	0	0	0.004	0	0	0	4.84507	22.2407	5.03789	3.61933	0.03011	0.10197	0.25661	0.26591	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.09866	0.92228	2.95531	0	0	0	0	0	0	0
Healthy	0.13161	0.01102	0.04049	0	0	0	0.00343	0	0	0	3.78729	5.55126	0.63586	2.12059	0.03004	0.346	0.40797	0.13161	0.04049	0.09587
Healthy	0.05843	0.0023	0.05771	0	0	0	0.05586	0	0	0	3.86415	0.5514	0.36101	2.87469	0.04826	0	0.09112	0.05843	0.05771	0.14988
Healthy	0.14681	0	0	0	0	0	0	0	0	0	3.03014	11.7194	3.72815	2.54364	0	0.09153	0.22486	0.14681	0	0
Healthy	0.05029	0	0.01338	0	0	0	0	0	0	0	1.5475	0.31282	0	0.18516	0.43089	0	0	0.05029	0.01338	0.02997
Healthy	0.76738	1.70035	1.3808	0.00361	0	0	0	0	0	0	3.1005	0.77303	0.34141	3.71096	1.40473	0.74483	0.41238	0.76738	1.3808	0.02002
Healthy	0.05226	0	0	0	0	0	0	0	0	0	1.29141	0.10565	0	1.70587	0.03328	0.15233	0	0.05226	0	0.00853
Healthy	1.09014	0.29438	0.65663	0.00199	0	0.00444	0.04391	0.03463	0	0.00661	14.7421	2.26145	0	1.32742	2.92767	1.35494	0.35485	1.09014	0.65663	0.09226
Healthy	0.09715	0.02702	0	0	0	0	0.00856	0	0	0	2.91314	15.9406	3.25418	3.91728	0.03379	0.09275	0	0.09715	0	0
Healthy	0.02128	0	0	0	0	0	0	0	0	0	1.96559	3.55522	1.07274	0.99147	0	0.04764	0	0.02128	0	0.01715
Healthy	0.26502	0.02403	0.01486	0	0	0	0	0	0	0	5.25451	25.9422	3.7304	5.18794	0.1688	0.19158	0.14913	0.26502	0.01486	0
Healthy	0	0.49299	0.02323	0.03701	0.26367	0	0	0	0	2.60402	0.00738	0	0.20544	0	0.02752	0.74577	0	0	0.02323	0.0294
Healthy	0.13591	0.01576	0.18373	0	0	0	0	0	0	0	2.59872	1.79617	0.03428	3.64598	0.9489	0.17639	0.07683	0.13591	0.18373	0.13829
Healthy	0.01527	0	0	0	0	0	0	0	0	0	1.80779	2.06786	0	0.60435	0.46877	0.38163	0.59524	0.01527	0	0.09927
Healthy	0.04203	0.08802	0	0	0	0	0	0	0	0	2.73842	2.32758	0.84959	0.70482	0.01703	0.67871	0	0.04203	0	0.06002
Healthy	1.79272	0	0.09938	0	0	0	0	0	0	0	2.94629	10.4884	0.86039	2.99509	0.26311	0.28004	0.16287	1.79272	0.09938	0.02661
Healthy	2.49098	0	1.73146	0	0	0	0	0	0	0.91045	0.54185	0	0	0.83597	0.04709	1.48248	0.40511	2.49098	1.73146	0
Healthy	0	0.02274	0	0	0	0	0	0	0	0	0	0	0	0.00223	0	0.1161	2.54392	0	0	0
Healthy	0.10045	0.07651	0.02126	0.04631	0	0.09737	0	0	0	0	2.38364	0	2.07989	0	0.10608	0.08311	0.65937	0.10045	0.02126	0.18988
Healthy	0.14881	0.11362	0.15207	0.00067	0	0.00911	0.02311	0.00896	0.00621	0	8.68368	7.33857	0	2.69087	0.01465	0.46862	0	0.14881	0.15207	0.01949
Healthy	2.33706	0	1.35118	0	0	0	0.19716	0	0	0	3.00932	26.4922	0	3.58935	0.25698	1.87601	0	2.33706	1.35118	0
Healthy	0	0	0	0	0	0.13962	0	0	0	0	2.66214	0	0.78839	0.12477	0.20975	0.7126	0.14466	0	0	0.39481
Healthy	0.03894	0.0328	0.05287	0	0	0	0	0	0	0	4.40652	0	2.1045	0.22586	0.24695	0.00793	0	0.03894	0.05287	0
Healthy	0.28045	0.56002	0.30631	0	0	0.01898	0	0	0	0	0.21978	15.7003	0	1.39239	0.12509	0.68676	0	0.28045	0.30631	0
Healthy	0.28007	0	0.01898	0	0	0	0	0	0	0	2.7174	3.45064	25.9733	0.82293	0.06058	0.7698	0	0.28007	0.01898	1.06275
Healthy	0.33906	0.00567	0.0685	0	0	0.0112	0.19543	0.12388	0.00352	0	7.65596	7.69571	6.34471	6.4254	2.16301	1.55169	0.25695	0.33906	0.0685	0.05421
Healthy	0	0	0.02136	0.0293	0	0.16047	0	0	0	0	1.51819	0.79013	0	0	0.22628	0	0	0	0.02136	0.01438
Healthy	0.17257	2.52437	0.18135	0	0	0	0	0	0	0	2.95527	10.6875	5.3449	3.06651	0.41936	1.3462	0.48545	0.17257	0.18135	0.84429
D008545	0.74013	1.91153	0.39166	0.08077	0	0.16091	0.17001	0.00413	0.00247	0.06824	14.028	18.2988	0.00416	1.89788	0.07187	2.0647	3.09843	0.74013	0.39166	0.00943
Healthy	0.15304	0	0.06213	0	0	0	0	0	0	0.21917	7.74301	1.98801	0	0.61401	0.50156	0.53819	0.46787	0.15304	0.06213	0
Healthy	0.68862	0.22984	0.18683	0	0	0	0	0	0	0	0.68938	14.4046	4.32689	11.23632	0.47308	0.55012	0	0.68862	0.18683	0
Healthy	0	0.15682	0	0	0	0	0	0	0.03097	0	0.00271	0	0	0	0.19812	0.37861	0.19068	0	0	0.01342
Healthy	0.04744	0.02849	0.08784	0.04507	0	0.01604	0.48908	0.13402	0.0554	0	1.83346	0.05454	0.6811	0.78233	0.37375	0.19827	5.05469	0.04744	0.08784	0.03189
Healthy	2.22662	0.5062	0.42076	0	0	0	0	0	0	0.09385	18.2614	0	24.4064	0.37686	3.45549	0.39996	1.15406	2.22662	0.42076	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.26039	0	0	0	0	0.66802	0	0	0	0.0675
Healthy	0.18917	0.00628	0.22375	0	0	0	0.01666	0	0	0	14.737	7.33228	1.95263	8.34107	0.01239	0.04492	0	0.18917	0.22375	0
Healthy	0.30578	0	0.25227	0	0	0	0	0	0	0	0.11129	8.71297	0	6.65314	0.98425	0.70908	0	0.30578	0.25227	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30107	9.26106	0.64218	0	0	0	0
Healthy	0.85409	0.36213	0.12247	0.01478	0	0.08846	0.07945	0	0.00186	0	2.96504	0.11524	0.00215	1.09925	0.88975	0.2447	0.51006	0.85409	0.12247	0.03056
Healthy	1.05576	0	0.57416	0	0	0	0	0	0	0	19.0253	38.6822	6.57108	0.68202	0.16564	2.0115	0.07318	1.05576	0.57416	0
Healthy	0	1.13039	0.3016	0	0	0	0	0	0	0	19.9766	16.873	0.01175	2.70248	1.01814	1.83065	0	0	0.3016	0
Healthy	0	0	0	0	11.502	0	0	0	0	0	0	0	0	0	0	4.98903	0	0	0	0
Healthy	0.10487	0.37055	0.02535	0	0	0	0.01104	0.0066	0	0	9.74849	0	2.18142	4.14323	0.0799	0.08009	0.01808	0.10487	0.02535	0.03345
Healthy	0.01963	0.00316	0.22946	0.00911	0	0.00716	0	0	0.01589	0	0.74887	0	0.80082	1.15676	0.45353	0.39989	2.48214	0.01963	0.22946	0.0533
Healthy	0.34504	0.19994	0.1678	0.0301	1.09653	0.20149	0	0	0	0	1.31862	21.0487	6.70845	0.60893	0.05631	1.0285	0.12933	0.34504	0.1678	0.17818
D008545	0.03999	4.3274	0.10681	0	1.1276	0.48435	0.18698	0	0	0.29088	0.95656	38.636	19.7791	0	1.92729	0	0.83189	0.03999	0.10681	0
Healthy	0.05393	0	0.08421	0	0	0	0	0	0	0	2.05383	1.73904	0	0	1.30746	0.04089	0.28315	0.05393	0.08421	0
Healthy	0.03115	0	0.01214	0	0	0	0.11837	0	0	0	7.61708	0.23322	0	3.18059	0.75324	0.02323	0.21745	0.03115	0.01214	0
Healthy	0.0048	0	0	0.03662	0	0.14453	0.00446	0	0	0	1.74887	0.85547	0	0	0.24057	0.01787	0	0.0048	0	0.03186
Healthy	2.41971	1.49651	0.75704	0.01841	0	0.5629	0.40205	0.09418	0.00103	0	2.03979	2.12151	0	2.23869	0.80003	0.32662	0	2.41971	0.75704	0
Healthy	0.43363	0	0.15167	0	0	0.03898	0.02526	0	0	0	13.4482	2.54951	0.12359	1.17172	1.64773	0.58785	0.20138	0.43363	0.15167	0.11555
Healthy	0.04287	0.00992	0.08626	0	0	0	0	0	0	0	4.27251	2.05278	0	4.30699	0.11177	0.06242	0.04481	0.04287	0.08626	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	16.7347	0	0	0	0	0	0	0
Healthy	0.41371	0.00647	0.21059	0.00721	0	0.00634	0	0	0	0	3.64474	1.13207	7.50648	0.24898	0.59428	1.42244	0.21475	0.41371	0.21059	0.04542
Healthy	0.87493	0.06365	1.33095	0	0	0.00047	0.08275	0	0	0	4.33667	23.7328	7.50321	2.38427	0.9621	0.24892	0	0.87493	1.33095	0.07964
Healthy	0.10117	0	0.04081	0	0	0	0	0	0	0	3.87043	1.12295	0.24196	5.94705	0.04672	0.00336	0.05956	0.10117	0.04081	0.16991
Healthy	0.32086	0.90395	0.25825	0.05652	0.23514	0.40266	0.00874	0	0	0	0.92582	4.22638	2.57313	0.86695	2.91132	1.22275	1.01863	0.32086	0.25825	0.02372
Healthy	0.51769	0.03662	0.53906	0	0	0	0	0	0	0	1.08822	9.67971	1.8084	2.72303	0.33874	0.9728	0.01574	0.51769	0.53906	0
Healthy	0.10944	1.05819	0.08893	0	0	0	0	0	0	0	6.16547	2.75902	1.43065	0.73602	0.02886	0.10834	0.08915	0.10944	0.08893	0.00692
Healthy	0	0	0	0	0	0	0	0	0	0	1.69575	0	0	0	0	0	0	0	0	0
Healthy	0.62843	0.12097	0.37807	0.00431	0	0	0.04519	0	0.03857	0	12.1025	1.65703	3.52849	0.46907	0.86649	1.40984	0	0.62843	0.37807	0.02442
Healthy	0.32911	0	0.28819	0	0	0	0.00636	0	0	0	3.63477	20.8545	0.02352	5.29785	0.97241	0.6294	0.24025	0.32911	0.28819	0.03858
Healthy	0	0	0	0	0	0	0	0	0	0	4.18628	0.68658	0	0	0	0	0	0	0	0
Healthy	0.03447	0	0.03715	0	0	0	0.01253	0	0	0	5.80184	1.55077	0.00534	11.96137	0.13172	0.09695	0.17317	0.03447	0.03715	0.15337
Healthy	0.3008	0.27098	0.02234	0	0	0	0	0	0	0	1.95258	7.14398	4.03036	0.46671	1.47603	0.07066	0	0.3008	0.02234	0
Healthy	0.06896	0	0.0521	0.00506	0	0.13449	0.19125	0.05358	0.01266	0.03479	5.10842	2.03978	0.2326	0.47881	0.01919	0.21968	0.5299	0.06896	0.0521	0.20141
Healthy	0.20996	0.21975	0.21687	0.00432	0.01455	0.02107	0.05845	0.00266	0	0	1.65363	5.38756	7.75616	0.93695	0.57649	0.75734	0.22649	0.20996	0.21687	0.02338
Healthy	0.64967	0.61928	0.3081	0	0	0.08554	0.04005	0	0	0.42178	3.64054	2.52624	6.43237	1.17988	1.82632	0.42154	0.09267	0.64967	0.3081	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.76857	2.42997	0	0	0	0	0	0	0	0
Healthy	0.0421	0	0.03162	0.00593	0	0	0	0	0	0	1.51855	0.30616	0	0.19653	0.06977	0	0	0.0421	0.03162	0.02469
Healthy	0	0	0	0	0	0	0	0	0	0	1.53287	0	0	0	5.58056	0	0	0	0	0
Healthy	0.08818	0.19722	0.18891	0	0	0	0	0	0	0	9.34174	0	3.59179	5.25149	0.05361	0.12366	0	0.08818	0.18891	0.04935
Healthy	0.38963	0.65925	0.18879	0.00582	0	0.00589	0.01715	0	0	0	10.0312	10.0562	4.21445	8.86032	0.13957	0.29903	0.09595	0.38963	0.18879	0.08911
Healthy	1.32614	0.10182	0.33732	0	0	0.00097	0	0	0	0.04888	7.01692	1.71252	0.02535	9.40548	3.62841	0.48894	0.19897	1.32614	0.33732	0.04435
Healthy	0.38406	0	0.10593	0	0	0	0	0	0	0	19.6623	0	0	0	0.35378	1.1107	2.42813	0.38406	0.10593	0
Healthy	0.06442	0.02762	0.00561	0	0	0	0.19574	0	0	0	7.139	0.6125	0.35287	0.63279	0.06794	0.08792	0.10035	0.06442	0.00561	0.01003
Healthy	0	0	0	0	0	0	0	0.01672	0	0	0.94336	0	0	0.05093	0	0	0	0	0	0.00749
Healthy	0.00566	0	0.00252	0	0	0	0.00267	0	0	0	3.3383	0.14665	0.42481	0.28883	0.29774	0.35817	0.027	0.00566	0.00252	0.01755
Healthy	0.01248	1.37332	0.01239	0.0253	0.2793	0	0	0	0	0	6.25343	13.5052	0.00152	1.59692	0.0224	1.09204	0	0.01248	0.01239	0
Healthy	0.22823	0.30545	0.91034	0	0	0	0	0	0.01658	0	9.14718	0	25.8935	1.99912	3.14119	0	0.67068	0.22823	0.91034	0.03862
Healthy	0.17323	0.65403	0.04253	0	0	0	0	0	0	0	5.15798	2.4308	0.74814	2.74598	0.17121	0.07969	0	0.17323	0.04253	0.0336
Healthy	0.41187	0.23483	0.0831	0	0	0	0	0	0	0	11.6457	6.02544	0	0	2.27733	0.22928	0.63638	0.41187	0.0831	0
Healthy	0.56324	0	0.2493	0.00127	0	0.58565	0.02109	0	0	0	8.60682	2.38922	7.28708	0.24032	1.19345	1.11665	0.01933	0.56324	0.2493	0.15992
Healthy	0.00467	0	0	0	0	0.02052	0.01274	0	0	0	2.07277	0.59866	1.82243	0.28812	0.3184	0	0.19102	0.00467	0	0.02926
Healthy	0.28625	0.08646	0.48062	0	0	0.00586	0.48955	0.01778	0.00482	0.00114	13.4301	5.57007	0	8.21054	0.879	1.28369	1.40373	0.28625	0.48062	0.01988
Healthy	0.2838	0.05257	0.41962	0	0	0	0.09304	0	0	0	4.9579	5.70583	0	1.25328	4.1197	0.12491	2.47271	0.2838	0.41962	0
Healthy	0.15676	0.40861	0.32511	0	0	0	0	0	0	0	5.3213	2.87367	20.4653	3.89599	0.11793	1.28893	0.06131	0.15676	0.32511	0.02772
Healthy	0.2372	0.29572	0.17535	0.00212	0	0	0	0	0	0	2.78432	14.5704	3.336	1.02212	0.23771	0	0.29551	0.2372	0.17535	0.01718
Healthy	0	0	0	0	0	0	0	0	0	0	0.55015	0	0.66836	0.26939	1.77682	0	0.01109	0	0	0.02383
Healthy	0.02102	0.00488	0	0	0	0	0.15849	0	0	0	7.11737	0.30951	0.60649	0.43008	0.08983	0.30609	0.11659	0.02102	0	0.01174
Healthy	0.20242	0	0.09506	0.25988	0	0.54224	0	0	0	0	1.6935	1.49164	0	0.94535	0.39868	0.07751	0	0.20242	0.09506	1.78781
Healthy	0.35534	15.86666	0.10948	0.03353	1.23299	0.02171	0	0	0	0	2.28126	0	18.4247	0.14539	5.58824	3.50243	0	0.35534	0.10948	0
Healthy	0.05903	0	0.00541	0.00202	0	0	0	0	0	0	4.31178	1.69104	0.00349	13.70803	0.16421	0.09781	0.11786	0.05903	0.00541	0.15757
Healthy	0.34967	0.85237	1.60783	0	0	0	0.13506	0	0	1.32488	4.40986	9.74523	10.151	6.72663	9.20164	1.56355	2.13025	0.34967	1.60783	0
Healthy	0.17933	0.09694	0.02922	0	0	0	0	0	0	0	5.28983	5.61441	1.46279	2.98672	0	0.09081	0.09952	0.17933	0.02922	0
Healthy	0.20066	0.18036	0.12416	0.01419	0	0.12768	0.0315	0	0.01961	0	2.64435	0.12221	0	0.43685	0.78125	0.16182	0.04098	0.20066	0.12416	0.04268
Healthy	0	0	0.03825	0	0	0.04519	0.10655	0.02209	0	0	8.21505	3.16596	0.06966	3.00197	1.53467	0	0.10313	0	0.03825	0
Healthy	1.5481	3.82281	0.87295	0	0.0013	0.02163	0	0	0	0	6.55636	10.5765	4.77039	2.25357	1.06851	1.61871	0.03574	1.5481	0.87295	0.01604
Healthy	0	0	0	0	0	0	0	0	0	0	0	21.3371	15.2518	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.47266	0	0	0	0	0.67511	0	0	0	0.08033
Healthy	0.01835	0	0	0	0	0	0.0171	0	0	0	2.30154	0.62486	1.90312	0.26198	0.31535	0	0.12843	0.01835	0	0.02881
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31725	0	3.24374	0	0	0
Healthy	0.45481	0	0.18368	0	0	0	0	0	0	0	45.8239	0.29222	0	0	0.68892	0	3.57185	0.45481	0.18368	0
Healthy	0.03049	0	0	0	0	0	0	0	0	0	1.45275	0.14081	0	1.73771	0.06471	0.15158	0	0.03049	0	0.01757
Healthy	0.03566	0.25974	0.09497	0.03306	0	0	0.00058	0	0	0	3.72515	3.52782	0	6.9909	0.1071	0.04558	0.06934	0.03566	0.09497	0
Healthy	0.00451	0	0	0	0	0	0	0	0	0	2.04774	0.67438	1.99422	0.3504	0.08956	0	0.13962	0.00451	0	0.02861
Healthy	0.05498	0.00286	0.22546	0.00818	0	0.0429	0	0	0	0	2.1862	1.0522	0.40062	2.073	0.00039	0.33879	0.11065	0.05498	0.22546	0.07454
Healthy	0.22659	0.34248	0.08962	0	0	0	0.11055	0	0	0	7.58706	0.08713	0.00358	4.19771	0.17517	0.05235	0	0.22659	0.08962	0
Healthy	0.11215	0.04472	0.00071	0.17261	0.18921	0.36612	0.01041	0.01122	0	0	1.40523	2.25909	4.97832	1.38819	0.0283	0.28491	1.26264	0.11215	0.00071	0.31462
Healthy	0	0	0	0	0	0	0	0	0	0	1.48285	0	0	0	0	0.65631	0	0	0	0.05502
Healthy	0.07025	0	0.01428	0	0	0.05148	0	0.03671	0	0	0.86131	3.27681	4.50921	0.40542	0.19158	0.17921	0.62809	0.07025	0.01428	0.20108
Healthy	0.09318	0	0.20442	0	0	0	0	0	0	0	5.39657	1.02286	0	5.02286	0.12934	0.1854	0.35379	0.09318	0.20442	0.03431
Healthy	0.03987	0.04033	0	0	0	0	0.61623	0	0	0	6.34204	0	0	0.51007	0.1431	0.32275	0	0.03987	0	0.18985
Healthy	0.14347	0.12617	0.04711	0	0	0.05539	0	0	0	0	2.44857	0.83672	4.81281	2.58751	0.56776	0.24929	0.31923	0.14347	0.04711	0.84374
Healthy	0.83623	0.03899	0.46391	0.00401	0	0	0	0	0	0	0.19077	15.7218	0	0.7983	0.24458	0.70836	0	0.83623	0.46391	0
Healthy	0.06731	0	0.05677	0	0	0	0.01651	0	0	0	4.42382	5.72542	0.88514	1.70463	0.12714	0	0.56404	0.06731	0.05677	0.20911
Healthy	1.56451	1.02395	1.42266	0.0046	0	0.26638	0.00077	0.04754	0	0.001	9.38596	12.4988	7.43165	5.2835	0.00244	2.15418	1.08128	1.56451	1.42266	0.00163
Healthy	0.26611	0.17163	0.31886	0	0	0.00316	0	0	0	0	5.80343	3.15197	3.47933	4.6281	0.58214	0.17397	0.16748	0.26611	0.31886	0.00684
Healthy	0	0	0	0	0	0	0	0	0	0	0.93482	0	0	0	0	0.95645	0	0	0	0.06665
Healthy	0	0.05912	0	0	0	0.17634	0	0	0	0	2.6246	0	0	0	0.98479	2.53153	0	0	0	0.53348
Healthy	0	0.10782	0	0	0	0	0	0	0	0	0	0	0	0.00124	4.563	0	0	0	0	0
Healthy	1.31539	1.37652	0.67861	0	0	0	0	0	0	0.1412	0.53452	18.844	0	1.62002	0.37996	2.22681	0	1.31539	0.67861	0
Healthy	0.04253	0.03334	0	0	0	0	0.50138	0	0	0	6.54528	0	0	0.38596	0.19811	0.37363	0	0.04253	0	0.22062
Healthy	0	0.12707	0	0	0	0	0	0	0	0	4.5002	1.42764	2.00584	0.82505	0	0	0	0	0	0
Healthy	0	0.05495	0	0	0	0	0	0	0	0	3.41702	0.41419	0	1.42184	0.34988	0.0547	0.27302	0	0	1.3464
Healthy	0.30495	0.01608	0.16336	0	0.00204	0	0	0	0	0	14.0122	1.66625	0	3.69142	0.05238	0.11896	0.19119	0.30495	0.16336	0.01412
Healthy	1.9076	0.00392	0.15454	0	0	0	0.01907	0	0	0	1.88029	6.35659	3.7203	1.78408	0.17489	0.18841	0.6634	1.9076	0.15454	0.15949
Healthy	3.97013	0	9.37058	9.14302	0	0	0	0	0	0	15.2205	2.35374	0.48136	0.25571	5.47391	0.75695	2.77981	3.97013	9.37058	0
Healthy	0.47306	0.19223	0.40116	0.15486	0	0.34496	0.20548	0.0434	0.00369	0	4.37305	0.51934	4.14549	1.25061	1.08681	2.87669	0.19034	0.47306	0.40116	0.54419
Healthy	0.67031	0.00336	0.65119	0	0	0	0	0	0	0	0.21155	2.37298	6.00484	0.54083	1.11342	0.19966	0	0.67031	0.65119	0
Healthy	0.10782	0.15987	0.09079	0	0	0.00441	0	0	0	0	6.85215	0.00664	0	2.29421	0.47908	0.30075	0.09751	0.10782	0.09079	0.01231
Healthy	0.143	0.01115	0.3319	0.00323	2.24222	0	0	0	0.00073	0	14.722	0.8372	0	1.65643	0.19895	0.09849	0	0.143	0.3319	0.00335
Healthy	2.40001	0.04949	0.35288	0	0	0.18196	0.0604	0	0	0	2.00315	4.27038	9.25737	0	2.23025	1.13057	2.55068	2.40001	0.35288	0
Healthy	0.02236	0	0	0.03117	0	0	0	0	0	0	1.01909	0	0.25591	0.03474	0.01477	0.15852	0.03328	0.02236	0	0.12091
Healthy	0.01131	0	0.0138	0	0	0	0.02239	0	0	0	1.27219	5.11307	0	8.09065	0.47873	0	0.22094	0.01131	0.0138	0.05181
Healthy	0.247	0.00058	0.08097	0	0.2974	0	0.05134	0	0	0	7.17907	12.5415	2.11439	3.04077	2.19418	0.14219	0	0.247	0.08097	0.01853
Healthy	0.08864	0	0.23561	0	0	0.02477	0	0	0	0	1.586	10.1235	0	3.91264	0.13001	0.32202	0.11643	0.08864	0.23561	0.06379
Healthy	0	0	0.01506	0	0	0	0.01825	0	0	0	3.19559	0.12268	0.45808	0.24138	0.31037	0.36468	0.03307	0	0.01506	0
Healthy	0.65018	0	0	0	0	0	0	0	0	0	1.12898	2.63329	0	1.78735	2.18927	0.09081	0	0.65018	0	0
D008545	9.31636	0.55403	3.04541	0	0	0	0.0969	0.01001	0	0	0.95941	17.5118	4.0648	0	0.14676	0.54965	6.71617	9.31636	3.04541	0
Healthy	1.10224	1.73165	0.18159	0	0	0	0.50914	0.0641	0.00959	0.03084	4.70427	10.8179	11.6506	7.78679	0.22155	2.50881	0	1.10224	0.18159	0.00102
Healthy	0.76809	0.32635	0.97838	0.00297	0	0	0	0	0	1.58606	10.332	2.03824	10.7877	2.12621	0.973	2.46259	1.65846	0.76809	0.97838	0
Healthy	0.00742	0	0	0	0	0.32735	0	0	0	0	4.06552	0.63774	0	0.63107	0.03806	0.13912	0.21971	0.00742	0	0.55315
Healthy	0.06382	0.52578	0	0	0	0	0	0	0	0	4.90063	0.66813	0	3.2549	0.45478	0	0.05036	0.06382	0	0.05723
