group	Prevotella	Faecalibacterium	Phytobacter	Ruminococcus_B	Parasutterella	Ruminococcus_C	Bilophila	Faecalimonas	Pseudodesulfovibrio	Rothia	Bacteroides	Mediterraneibacter	Streptococcus	Anaerobutyricum	Blautia_A	Anaerostipes	Flavonifractor	Alistipes_A	Coprococcus_A	Adlercreutzia
Healthy	0	7.7549	0	0	0.02056	0.12034	0.08882	0	0	0	10.42396	0.06159	0.02287	0	0.0375	0	0.00197	0.01986	0	0.23348
Healthy	6.42291	17.4044	0	0	0	2.52683	0	0	0	0	1.04688	5.30875	0.16055	0.44028	2.69181	0	0	0	0	0
Healthy	0.07197	8.32259	0.237	0.1596	0	0	0.00916	0.09085	0	0	19.25545	1.1636	0.02585	0.29592	0.16356	0.18476	0.19326	0.00606	0	0
Healthy	0	8.58025	0	0	0	0	0	0	0	0	7.8806	3.27933	0	0.89059	1.08347	0.10297	0	0	0	0.03998
Healthy	0.00376	0.85075	0	0.0105	0.31683	0	0.10972	0	0	0	21.84252	0.07454	0.00215	0.09302	0.06887	0	0.18588	0.14635	0.02991	0.00637
Healthy	0	4.90281	0.13507	0	0.01076	0.00745	0	0	0.20299	0	22.37582	0.15462	0.01444	0	0.10534	0.01116	0.17209	0.01261	0.01477	0.03936
Healthy	0.01055	0.00125	2.40992	0.01786	0	0	0	0	0	0.08706	0.02873	0.00511	1.24677	0	0	0	0	0	0	0
Healthy	0	2.73308	0	0	0.40728	0	0	0	0	0	36.93791	0.05029	0	0	0	0	0	0	0	0
Healthy	0	0.18578	0	1.03347	0	0	0.0038	1.34555	0	0.00042	1.35048	0.02021	0.14836	2.99236	0.31708	1.5968	0.11972	0.04529	0	0.52105
Healthy	0	5.41291	0	0	0	0	0	0	0	0	7.49581	1.48507	0.62969	3.89335	1.37881	0.15536	0	0	0.36299	0
Healthy	10.09137	2.28317	0	0	0	0	0	0	0.16578	0	7.3158	0.53875	0.11874	0.05909	0.11127	0	0.83449	0.02734	0.02536	0
Healthy	0	4.09215	0	0	0.03323	0	0	0	0	0	40.93935	0.60467	0.37922	0	0.04611	0	0.00831	0	0	0
Healthy	0	3.99635	0	0	0.01459	0.00862	0	0	0	0	25.29963	0.90964	0	1.22033	1.14523	0.01754	0	0	0	0
Healthy	0	6.25914	0	0.01786	0.13452	0	0.0289	0	0	0.00155	6.57617	0.22518	0.06478	0.56233	0.56188	0.05173	0.089	0.03529	0	0.03552
Healthy	0	3.62763	0	0	0.1875	0	0	0	0.01701	0	28.45964	0.139	0.08565	0.01665	0.11803	0	0.10979	0.02622	0.02795	0.13003
Healthy	0	1.07571	1.78426	0	0	0	0	0	0	0	4.98467	1.19916	0	0	0	0	0	6.85277	0	0
Healthy	0.90413	1.24417	1.90617	0.01764	0	0.11574	0	0	0.00146	0	1.90327	0.11856	2.21243	0.16818	2.332	0.23545	0.0392	2.39327	0.24862	0.72857
Healthy	0	0.07152	0.97562	0.29046	0	0	0	0	0	0	58.45233	0.13745	0	0	0	0	0	0	0	0
Healthy	0	43.918	0	0	0.4085	0	0	0	0	0	6.51574	0.63698	0	0	0	0	0	0	0	1.84905
Healthy	31.46383	1.48175	0	0	0	0	1.36753	0	0	0	14.39731	0.39467	0.08596	0	0.02619	0	0.08789	1.92778	0	0
Healthy	0	3.77448	0	0	0.16613	0	0	0	0.02116	0	14.97365	0.01055	0.00312	0.03403	0.08096	0	0.20885	0.24195	0.01043	0.06487
Healthy	0.06614	0	27.3174	0	0	0	0.05003	0	0	0.00088	29.872	0	0.14909	0	0	0	0.17572	0.01558	0	0
Healthy	0	0.86119	4.93118	0	0.02151	0	0.04547	0	0.06939	0	12.12055	0.03138	0	0.16901	0.19646	0.24621	0.03772	0.05657	0.0446	0
Healthy	0	3.0314	0	0	0.04815	0	0	0	0	0	17.90582	0.22913	0	0.31253	0.16121	0.08308	0	0	0.02329	0
Healthy	0.75981	3.04289	0	0	0	0.36602	0	0	0	0	5.18004	0.88509	0	0.50241	0.52041	0.26407	0	0.53543	0.30119	0
Healthy	0	1.6601	0.08148	0	0	0	0.07246	0	0	0	29.6172	0.15858	0.00686	0.03372	0.00185	0	0.01491	0.04858	0	0
Healthy	49.0727	6.36178	0	0	0	0	0	0	0	0	1.53486	0.23992	0	0	0	0	0	0	0	0
Healthy	0.45319	0.97079	0	0.23312	0	0	0	0	0	0	1.29979	0	0	0	0	0	0	0	0	0
Healthy	0	4.17623	0.03568	0	0	0	0.05484	0	0	0	45.0428	0.17297	0	0.35198	0.02972	0	0.12584	0	0.03539	0
Healthy	0	2.16178	0.20692	0	0.02441	0	0.10548	0	0	0	15.74167	0.64089	0	0	0	0	0.05683	0.05003	0	0.08099
Healthy	0	1.65366	0.03995	0.55234	0.13432	0	0	0	0	0	25.31463	0.32548	0	0	0.00459	0	0.01052	0.24585	0	0.00451
Healthy	31.41348	1.29517	0	0	0	0	1.48598	0	0	0	13.55794	0.38141	0.09223	0	0.03419	0	0.09636	1.92785	0	0
Healthy	18.89743	5.87132	0	0	0	0.50359	0	0	0	0	0.9724	0.72306	1.44786	0.32337	0.26432	0.12771	0.22034	0	0.10605	0
Healthy	39.6664	2.45404	0	0	0	0	0	0	0	0	6.50123	1.38469	0	0.21239	0.18443	0.14295	0.02487	0	0.10627	0
Healthy	0	4.33875	0	0	0	0.02442	0.01224	0	0	0	6.16341	0.29941	0.09662	0.02848	0.15261	0.02772	0.14395	0	0.03891	0.00223
Healthy	12.7801	16.5555	0.10641	0	0	0.23344	0	0	0	0	6.82126	0.23569	0.3533	0.47034	0.25385	0.32	0.05857	1.48899	0.24564	0.0311
Healthy	0	5.19471	0.13569	0.08354	0.0015	0	0	0	0	0	22.39185	0.06536	0.02444	0.00168	0.03202	0	0.15155	0	0	0
Healthy	6.81272	12.8979	0.08551	0	0	1.09431	0	0	0	0	1.34887	0.09747	0.39884	1.81776	0.9475	0.39278	0.00106	0	0.19484	0
Healthy	0	1.30579	0	0.03625	0	0.01965	0.07084	0	0	0	39.68124	0.62923	0	0	0.00252	0	0.04132	0	0	0.01044
Healthy	0.11644	8.76029	0	0	0.04241	0.40722	0	0	0	0	14.3493	0.10836	0.19758	0.29154	0.12277	0.01262	0.0739	0.03871	0.23652	0.00618
Healthy	0	0	0	0	0	0	0	0	0	0	2.36819	1.43403	0	0	0	0	0	0	0	0
Healthy	19.98919	3.49492	0.27551	0.18346	0.05804	0	0.00471	0.09749	0.0191	0	10.94676	0.01409	0.08908	0.17036	0.08259	0.0641	0.04417	0.01579	0	0
Healthy	0	2.78616	0.00829	0	0.00296	0.05602	0.00243	0	0	0	17.71749	0.107	0.21924	1.11391	0.40634	0.11366	0.03433	0	0.40183	0.00245
Healthy	0	9.08445	0.47393	0	0	0	0	0	0	0	12.81866	0	0.2094	0	0.74977	0	0	0	0.35555	1.06193
Healthy	0.0037	0.90277	0	0.00929	0.26997	0	0.07797	0	0	0	21.8935	0.35978	0.006	0.07398	0.06589	0	0.17763	0.12432	0.01552	0.00396
Healthy	0	5.8699	0.03663	0	0.00254	0	0.00341	0	0.06951	0	13.24728	0.31756	0.04272	0.29743	0.08177	0.26011	0.0674	0.264	0.14914	0.01024
Healthy	0	0.00346	11.55	0.72953	0	0	0.01618	0	0	0	16.99777	0.71697	0.22019	0	0	0	0	0	0	0
Healthy	0.25305	3.0521	0.02568	0.01879	0	0.31414	0.02096	0	0	0	17.11015	0.12145	1.24268	0.9044	0.58319	0.11157	0.0177	0.00224	0.25574	0
Healthy	0.19279	3.15906	0.19079	0	0.03248	0	0	0	0	0	37.07414	0.07232	0	0.38648	0.20218	0.17815	0.00221	0.16512	0	0
Healthy	22.2815	0.67358	0	0	0	0	0	0	0	0	2.60904	0.50518	0	0.28125	0.39356	0.0647	0	0	0.1416	0
Healthy	0.06754	2.11674	0.05235	0.07714	0.00478	0	0.07745	0	0	0	17.43218	0.03296	0.29388	2.34448	0.50191	0	0.08879	0.02782	0.108	0
D006973	6.86828	0.22497	87.0073	0.02212	0	0	0	0.0012	0	0.00038	0.19392	0.01854	0	0	0	0	0.00547	0	0	0
Healthy	5.97225	10.2174	0	0	0	0.05647	0	0	0	0	5.15367	0.80106	0.20004	0.75834	0.38034	0.01342	0	0.62389	0.0023	0.05657
Healthy	0	0.5543	0	0	0	0	0	0	0	0	12.74764	0.1094	0.03339	0.31453	0.09934	0.07709	0	0	0	0
Healthy	12.524167374	2.25914	0.120903	0.0182926	0.049876	0.0314405	0.00214367	0	0.339700275	0.001429113	4.676620649	0.006145182	0.086032531	0.0220083	0.06773992	0.00371569	0	0	0	0.0401581
Healthy	15.41925	4.95131	0.50045	0	0	0	0	0	0	0	0.48122	0.48151	0.21074	0.07717	0.23566	0	0	0	0.64355	0
Healthy	0	5.53074	0.31242	0.00584	0.00373	0	0.00594	0	0.00391	0.00049	30.61157	0.77855	0.61639	3.10326	0.32119	0.20674	0.1625	0.23225	0.09824	0.46955
Healthy	0	5.12146	0	0	0.15661	0	0	0	0	0	74.71431	0.02178	0	0.00404	0.00657	0.08264	0.07007	0	0	0
Healthy	0	2.25887	0.88478	0	0.05586	0	0.05605	0	0	0	2.79757	0.01631	4.13266	1.30867	1.56052	0.26411	0.00359	0	0	0
Healthy	0	0.00055	0	0.00419	0	0	0	0	0	0.0728	0.01074	0	0.32085	0	0	0	0.13865	0	0	0
Healthy	56.4423	1.99781	0	0	0	0.19136	0	0	0	0	1.43908	0.17366	0	0.096	0.07162	0	0	0	0.0059	0
Healthy	1.56192	1.47113	0	0	0.07097	0.00058	0	0	0.0278	0	11.96602	0.19526	0	0.06356	0.025	0.00139	0.03375	0.17817	0.04513	0
Healthy	0	2.10107	0.07495	0	0.02975	0	0.12268	0	0.21845	0	30.83458	0.09142	0	0	0	0	0.01252	0.13834	0	0.02474
Healthy	0	0	0	0	0	0	0	0	0	0	5.64766	8.27181	0	0.38461	0	0	0	0	0	0
Healthy	0.45771	7.08386	0.05708	0.02597	0	0	0.08071	0	0	0	7.7451	0.0012	7.1456	2.68794	2.45565	0.20144	0.01488	0.2354	0.20766	0.06959
Healthy	44.178	3.54107	0	0	0	0.01803	0	0	0.00923	0	1.3853	0.17793	0.24563	0.91173	0.28495	0.12947	0.03377	0.10934	0.15446	0.02329
Healthy	1.93852	0.00478	1.54445	0.00491	0	0	0	15.30162	0	0	0.00564	0.03404	0.17751	0	0.00273	1.41499	0.17447	0	0	0
Healthy	0	3.28007	0.05107	0	0.22373	0	0.0305	0	0.10123	0	54.40942	0.13905	0	0	0.04592	0	0.1138	0.29714	0	0
D006973	35.22036	8.5872	2.10647	0.01047	0.00806	0.32751	0.24494	0	0	0	2.69708	0.03363	0	0.00274	0.02074	0	0.03995	1.10923	0.00069	0
Healthy	36.7859	0.00506	0.03628	0.04456	0	0	0	0.47063	0	0	5.61188	0.05614	0.02612	0.50243	0.00621	0	0.01121	0	0	0
Healthy	0	0	0.69087	0	0	0	0	0	0	0	38.14214	0.45404	0	0	0.48498	1.29461	0.06364	0	0	0
Healthy	0.03064	1.0761	0.70877	0	0.02718	0.14914	0	0	0	0	30.86153	0.05727	0.04687	0	0.05924	0	0.16207	0.27718	0	0
Healthy	0	0.02408	8.81381	0	0	0	0	0	0	0.04318	0.0198	0.04476	0.03043	0	0	0	0	0	0	0
Healthy	22.17472	15.1186	0	0	0	0.11957	0	0	0	0.01098	0	1.59493	0.07607	0.0163	0.27154	0	0	0	0.22327	0
Healthy	4.08331	13.564	0	0	0	0	0	0	0	0	3.62003	0	0	0	0	0	0	0.24725	0	0
Healthy	0	28.8582	0	0.05705	0	0	0.05764	0	0	0	19.86513	0.04842	0.02256	0.25558	0.20452	0.15944	0.32806	0	0.25146	0.00704
Healthy	0	3.49886	0.02012	0	0.00198	0.16023	0	0	0	0	14.63424	1.799	0.66646	0.44736	0.49125	0.04405	0	0	0.17545	0.05437
Healthy	0	4.41194	0	0	0.06318	0.08791	0	0	0	0	13.15798	0.96626	0.07772	0.23719	0.20947	0.2464	0	0	0.15587	0
D006973	0	28.4225	0	0.02379	0.69461	0	0.10039	0	0	0.00129	17.84795	0.0209	0.06409	0.0592	0.09294	0.0953	0.02415	0	0	0
Healthy	0.00081	0	2.63952	9.9321	0	0	0	0	0	0.02642	4.53829	0.64212	0.20425	0	0	0	0	0	0	0
Healthy	0	2.22525	0.07583	0	0.25373	0	0.03092	0	0	0	37.86666	0	0	0.05277	0.02403	0	0.03254	0.02246	0	0
Healthy	6.51153	9.45304	0.018	0.01651	0	2.27829	0.03484	0	0	0	2.12866	0.01006	0.97862	0.70717	1.64084	0.35296	0.00203	0.08616	0.2313	0
Healthy	0	1.37059	0	0.06875	0	0	0	0	0	0	29.39656	0.01062	0	0	0.04768	0.04139	0.02099	0	0	0
Healthy	0	7.29921	0	0	0.0068	0.09895	0.0213	0	0	0	8.73339	0.06493	0.00169	0	0.01078	0	0.00955	0.01362	0	0.15859
Healthy	0	3.99151	0.33685	0	0.02312	0	0.05351	0	0	0	7.50777	0.19869	0.03244	0	0.02708	0	0	0.27217	0	0
Healthy	0	2.83702	16.2073	0.59226	0	0	0	0	0	0	1.81337	1.70105	0.44365	8.84666	2.17126	4.95441	0	0	0	0.68222
Healthy	0	0.33645	1.24196	0.00578	0.02472	0	0.03403	0	0.10438	0	49.45983	0.02197	0	0.01584	0.03711	0	0.20425	0	0.02355	0
Healthy	0	1.00111	0.14246	0	0.49916	0	0	0	0	0	64.7092	0.08807	0	0	0	0	0.05652	0	0	0
Healthy	0	18.5883	0	0	0	0	0	0	0	0	2.33138	0.63784	0	0.31549	0.1464	0	0	0	0.16864	0.80443
Healthy	0	9.53728	0.11577	0.0103	0.02275	0	0.08117	0	0	0.05528	16.10681	0.86525	7.19633	0.18786	0.22712	0	0.0345	0	0.09477	0.03821
Healthy	0	10.8337	0	0.08611	0	0	0	0.1281	0	0	14.47354	0	0.17953	0.00652	0.01862	0	0.074	0	0	0
Healthy	28.844	5.76993	0	0	0	0.04763	0	0	0	0	8.8702	0.46995	0.309	0.92233	0.63593	0.12631	0.05824	0.30813	0.16283	0.02401
Healthy	0	3.27257	0	0	0	0	0	0	0	0	30.7242	0.70055	0	0.69686	0.64475	0.0412	0	0	0.04026	0.10603
Healthy	0.53931	2.37781	0	3.63448	0	0	0	1.18849	0	0	17.45339	4.72727	16.6398	0	0.32294	0	0	0	0	0
Healthy	31.23841	1.32729	0	0	0	0	1.33413	0	0	0	13.49173	0.38362	0.04858	0	0.02509	0	0.07674	1.93467	0	0
Healthy	0.03053	1.12375	0.50793	0	0.01379	0.18477	0	0	0.04628	0	30.85933	0.01768	0.01663	0	0.04951	0	0.13701	0.29299	0	0
Healthy	0.30931	18.3281	0.03542	0.01233	0.16388	0.03867	0.03707	0	0.12162	0.00206	5.89052	1.03661	0.0131	0.57686	0.38899	0.0771	0.02109	0.00057	0.11803	0.07487
Healthy	0	1.44688	0	0.04596	0	0	0	0	0	0	29.25182	0.03493	0	0	0.04328	0.05942	0.01876	0	0	0
Healthy	0	5.05959	0.64668	0	0.01275	0	0	0	0	0	8.86673	0.15206	0.10194	0	0.02148	0	0.09946	0	0	0
Healthy	0	0.89583	0.09865	0	0	0.00566	0	0	0	0	9.53945	0.03084	0.28956	0.14846	0.37617	0.02285	0.19821	0.36407	0.0016	0
Healthy	0	3.87401	0	0	0.221	0	0	0	0	0	24.68661	0.12721	0.04105	0	0.12439	0	0.11278	0.00868	0.03689	0.10193
Healthy	0	4.29103	0.29749	0.10029	0.04395	0	0.01409	0	0	0	56.65913	0.02421	0.00907	0	0.02961	0.06201	0.57762	0	0	0
Healthy	0	1.6249	0	0.52388	0.14607	0	0	0	0	0	25.93974	0.07507	0	0	0	0	0.02727	0.21938	0	0
Healthy	0	10.8513	0.04837	0.0004	1.52688	0	0.04295	0.00051	0	0	7.37595	0.82424	0	0.00388	0.08205	0.01968	0.11873	0	0.00316	0
D006973	0.00164	0	16.4056	12.9243	0.00192	0	0.08207	1.97789	0	0.00172	42.62999	0.00934	0.05909	0	0.0062	0	0.15304	0	0	0
Healthy	0	17.4011	0.25993	0.0104	0	0	0.05769	0	0	0.00802	6.38381	0.00659	0.31557	0.98751	0.75822	0.15231	0.02203	0.1015	0.10389	0.01267
Healthy	0	3.14028	0.08763	0.01035	0.27587	0	0.09152	0	0	0	37.71183	1.22898	0.12313	0	0	0	0.62965	0	0	0
Healthy	8.91889	5.49107	2.50257	0.99172	0	0.00713	0.0458	1.81591	0	0	11.15135	0.01208	0.27247	0.42959	0.12074	0.07686	0.00513	0	0	0
Healthy	0	3.40304	0.17827	0.09804	0.00044	1.27039	0.01623	0.49096	0	0	10.20532	0.05139	0.80679	0.73121	0.28389	0.08602	0.05888	0.02537	0.37138	0.09482
Healthy	26.5093	6.36972	0	0	0	0.09598	0	0	0	0	5.18733	0.39182	0.37608	1.03978	0.45775	0.25506	0.04492	0.30491	0.11588	0.02759
Healthy	0.06917	0	0	0	0	0	0	0	0	0	0.00215	0	0	0	0	0	0	0	0	0
Healthy	0	9.06802	0.1881	0.04132	0.02696	0.06789	0.02547	0	0	0	7.96132	0.07328	0.22312	4.5156	1.27047	1.26351	0.01766	0.01587	0.55142	0.10479
Healthy	0	2.43324	0	0	0	0	0	0	0	0	16.56274	0.50597	0	1.3009	1.64244	0.55099	0.4456	0	0.20745	0.04817
Healthy	0	2.23839	0	0	0.16096	0	0.29956	0	0	0	29.78696	3.48305	0	0	0.15351	0	1.14975	0.18714	0	0
Healthy	0	0.28659	0.34895	0.08663	0	0.02369	0	3.19033	0	0	12.02825	4.1452	0.02444	0.79503	1.60375	0.28688	0.0096	0.4437	0.24402	0
Healthy	0	0.00929	0.40585	0.01113	0	0	0	0	0	0.07574	0.00633	0	0.65143	0	0	0	0	0	0	0
Healthy	11.62392	12.0217	0	0	0	0	0	0	0	0.00555	0	2.04213	0.01638	2.5476	3.14687	3.24134	0	0	1.62851	0
Healthy	0.69868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.8251	3.7955	0.60641	0	0.00577	0.03626	0.00721	0	0.30744	0	17.56405	0.22327	0	0.23696	0.23226	0.06838	0.04975	0	0.09434	0.01262
Healthy	0	0.87115	1.57072	0.38813	0	0.01201	0	0	0	0	0.1029	0.10021	0.23665	5.09754	2.04584	0.32587	0	0	0.41828	0.30003
Healthy	0.00149	0	0.24139	0.18742	0	0	0	0	0	0	32.07391	0.98103	0.22468	0.41531	0.13553	0.00792	0.04839	0	0	0
Healthy	4.08543	3.49802	0	0	0	0	0	0	0	0	0	1.51294	0.04979	1.77823	1.28024	0.2601	0	0	1.07548	0
Healthy	0	2.32371	0.01548	0	0.03848	0.01275	0	0	0.0038	0	21.89304	0.50032	2.93431	0.5789	0.15892	0.17875	0.51168	0.01954	0.09794	0.00326
Healthy	0	7.88453	0.15902	0	0	0	0	0	0	0	3.28207	0.55397	0	1.92566	2.39395	1.8189	0	0	0.17676	0
Healthy	4.27002	10.3087	0.31684	0	0	0	0	0	0	0	7.74937	2.66292	0.20741	1.18785	0.70656	0.22777	1.69144	0.08067	0.57322	0
Healthy	24.5981	8.47775	0.00631	0	0	0.0307	0	0	0	0	4.53918	0.46332	0.17368	0.6485	0.33864	0.06121	0.09016	0.18542	0.08422	0.05004
D006973	48.94966	5.06494	0	0	0	0.04556	0	0	0	0.06884	1.33073	0.08176	2.96212	0.06018	0.15657	0.00183	0	0.02688	0.02195	0
Healthy	0.00681	0	45.5882	0	0	0	0	0	0	0.03604	0.03244	0.03176	0.82483	0	0	0	0	0	0	0
Healthy	0	26.9891	0	0	0	0.24758	0	0	0	0	4.88656	0	0.02681	0.29928	0.88669	0	0	0	0.2292	0
Healthy	0	0	0	0	0	0	0	0	0	0	19.1198	3.89171	0	0.1959	0	0	0	0	0	0
Healthy	76.37431	1.57515	4.05665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	48.95837	1.45436	0	0.64267	0	0	0.02994	0.31086	0	0	12.06783	0.03164	0.02625	0.24113	0.56276	0.15675	0.04196	0	0	0.01038
Healthy	3.14031	0.83566	8.82978	0	0	0	0	0.04976	0	0	1.33551	0.00777	0.53727	0.62623	1.03824	0	0.00573	0.00336	0.15347	0
Healthy	0	3.62239	0.06046	0	0.01588	0	0.04715	0	0	0	36.70297	0.53166	0.03922	0	0.20732	0	0.03827	0	0	0
Healthy	0	3.31513	0	0	0	0	0	0	0	0	23.51721	0.29104	0	0	0	0	0	0	0	0.10895
Healthy	0	1.6384	0	0	0.00326	0	0.06883	0	0	0	32.76871	0.19308	0	0.01941	0.01697	0	0.00684	0.05006	0	0
D006973	0	43.1634	0.48764	0	0.05106	0.53156	0.01807	0	0.0152	0.0163	16.59195	0.00253	0	0	0.00966	0	0.1095	0.01748	0	0.04668
Healthy	0	3.41098	0.17704	0	0.11602	0.03888	0.07364	0	0	0	27.36666	0.04226	0.07028	0.05251	0.05596	0	0.07357	0.05157	0	0
Healthy	0	0.31051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	4.41401	0.00249	0	0.01742	0.03703	0.00521	0	0	0	23.80966	0.00279	0.13024	0.27362	0.0858	0.07171	0.00639	0.00563	0.09074	0.00155
Healthy	0	3.6409	0	0	0.13	0	0	0	0	0	15.01218	0.60349	0	0.01654	0.07419	0	0.16765	0.25189	0	0.03461
Healthy	0	1.68611	0	0	0.0668	0	0.05075	0	0	0	51.3425	0.46818	0	0	0	0	0.07841	0.03803	0	0
Healthy	0	3.07687	0	0	0.08554	0	0	0	0	0	26.30127	0.06594	0	0.67796	0.1762	0.03884	0	0	0.07003	0
Healthy	0	0.29345	0	0	0	0	0	0	0	0	36.19009	0.27757	0.0077	0.30467	0.06493	0.00379	0	0	0.05695	0
Healthy	0	7.49372	0	0	0	0	0	0	0	0	37.42365	0.74633	0.03139	0	0.04164	0	0.01911	0	0.0061	0.13336
Healthy	0.25144	12.6319	1.32306	0.22945	0.11799	1.52588	0.03918	0	0	0	14.6708	0.77392	0.39333	0.31015	0.1754	0.18127	0.03237	0.21244	0	0
Healthy	0	3.39526	6.89374	0.13309	0.06274	0	0.05815	0	0.00371	0.0086	11.83683	0.67804	3.76277	0.87797	1.18404	0.27315	0.07745	0.02216	0.30691	0.13545
Healthy	0	5.35516	0.15212	0.20424	0	0	0.00451	0	0	0.00288	3.15162	0.47719	0.05696	0.12711	0.07299	0.04231	0.06231	0	0	0
Healthy	0.13603	13.3436	0	0	0	0	0	0	0	0	6.17401	1.01994	3.71183	1.57733	1.85203	0	0	0.1302	0	0
Healthy	0	2.21144	0.14691	0	0.22899	0	0.03936	0	0	0	37.11205	0	0.00383	0.06127	0.00927	0	0.03164	0.02318	0	0
Healthy	0.0784	0.19425	0	0	0	0	0	0	0	0	0.45402	0.18592	0	6.03285	2.47901	4.28797	0	0	0.28302	0.09369
Healthy	0	3.39938	0	0	0	0	0	0	0	0	49.84161	0.28684	0	0	0.00282	0	0	0	0	0.01532
Healthy	0	5.03154	0	0	0	0	0	0	0	0	32.06114	0.49172	0.02759	0	0.01574	0	0	0	0.00224	0.1085
Healthy	0.00016	0.00267	0.90631	1.19707	0	0	0	0.90947	0	0	50.20779	0.08366	0.03018	0	0	0.03192	0.0154	0	0	0
Healthy	0	13.1131	0.61485	0.02787	0.00079	0	0.04412	0	0.00936	0.02855	6.37359	1.13854	4.13754	1.42543	0.32108	0.46797	0.0337	0.01667	0.11901	0.10248
Healthy	0	0.00102	19.9867	0	0	0	0	0	0	0	17.80804	2.63802	0.19648	0	0	0	0	0	0	0
Healthy	1.73712	11.6457	3.13717	0.53729	0	0	0	0.79384	0	0	0	0.00493	8.28678	0	0	0.11917	0.00587	0	0	0
Healthy	0	0.05227	0.76985	0.31767	0	0	0	0	0	0	58.03342	0.13803	0	0	0	0	0.00296	0	0	0
Healthy	0	0.05856	0	0	0	0	0	0	0	0	17.97506	0.64765	19.73703	0.17966	0	0	0	0	0	0
Healthy	0	0.09887	10.125	0	0.01131	0	0.05363	0	0.60414	0	8.40468	0.01026	0.01016	0	0.18363	0	0.04241	0	0	0
Healthy	27.5121	1.56012	0.0121	0.05144	0.0175	0.04189	0.00279	0.02288	0	0	3.70615	2.42001	0	0.4642	0.09907	0.0195	0.02663	0.19026	0.07438	0
Healthy	0	5.06232	0	0	0	0	0.13274	0	0.05874	0	14.78049	0.02935	0.01018	0.48087	0.2653	0.06053	0.07434	0.0264	0.04755	0.04289
Healthy	0	1.62413	0.02754	0.09907	0.19159	0	0	0	0	0	21.40686	0.32355	0	0	0.02754	0	0.00613	0.22501	0	0
Healthy	0	7.82288	0	0	0.01458	0.08925	0.08835	0	0	0	6.14286	0.08953	0.01296	0	0.0347	0.00655	0.00603	0.02194	0	0.23256
Healthy	0	6.93214	0	0	0.00203	0.11039	0.04016	0	0	0	8.76749	0.04652	0	0	0.00476	0	0	0.01538	0	0.12701
Healthy	5.90559	3.38048	1.09099	0.00294	0	0.01304	0.02239	0	0.02348	0	4.63758	0.15316	1.56428	3.14777	0.86999	0.53827	0.11189	0.29826	0.8466	0.892
Healthy	0.04727	8.10379	0.09538	0	0	0.41733	0.06495	0	0	0	18.62262	0.4326	0.02031	0.71224	0.13221	0.26167	0.02262	0	0.02568	0.09043
Healthy	0	2.47273	0	0	0.15802	0	0.29698	0	0	0	29.56949	3.96864	0	0	0.17163	0	1.68619	0.18457	0	0
Healthy	0	3.97147	0.04209	0	0.02858	0	0.1965	0	0	0	12.26261	0.1069	0	0	0	0	0.03657	0.02241	0	0.14019
Healthy	0	3.21931	0	0	0	0	0	0	0	0	50.69332	0.29368	0	0	0	0	0	0	0	0.01732
Healthy	0	0.50883	0.36322	0.0126	0.15078	0	0.00504	0	0	0	76.25415	0.12658	0.21881	0.01302	0.02204	0.00893	0.19107	0	0	0
Healthy	0	4.47422	0.12818	0	0	0.00503	0.00718	0	0.01225	0.00052	17.64853	0.99327	0.37374	0.45973	0.34475	0.09649	0.07637	0	0.11033	0.03715
Healthy	0	12.6926	0.04594	0.01285	0	0.04953	0	0	0	0	10.0281	0.22728	0	0.07078	0.28523	0.03948	0.0682	0	0.03303	0.04345
Healthy	0	2.54515	0.29634	0	0.10557	0	0.10296	0	0	0	71.34902	0.81207	0.11367	0	0	0	0.66	0.0265	0	0
Healthy	0	11.7823	0.54592	0.38342	0	0.02864	0	0	0	0	9.92101	5.92745	0.2947	2.18228	3.4524	0.07207	0	0	0.05975	0
Healthy	0	0.1659	0.12584	0.00294	0.02318	0	0.00145	0.22919	0	0	8.33845	1.04064	0.0189	1.67007	0.46725	2.51396	0.09159	0.1759	0.29854	0.01537
Healthy	0	2.01585	0	1.80614	0.1775	0	0	0	0	0	29.0255	0.37949	0	0.01341	0.23639	0	0.04657	0.12067	0	0
Healthy	0.22149	7.8147	0.75869	0.05406	0.10903	0	0.17763	0	0	0	40.7047	0.06937	0.97201	0.03203	0.0205	0.48322	0.09517	0.08126	0	0
Healthy	14.6515	7.71138	0.01907	0.03934	0.29865	0.00228	0.00148	0	0	0	29.77308	0.07719	0.03075	0.04193	0.05288	0.02398	0.1488	0	0	0
Healthy	0	1.12091	0.02321	0.24149	0	0	0	0	0	0	38.48169	0.43085	0	0	0.03056	0	0.12828	0	0	0
Healthy	3.60774	10.9878	0	0	0.00386	0.08135	0.00423	0	0	0	7.65953	0.28117	0.01196	2.30773	0.89647	1.14734	0.73575	0	0.70773	0
Healthy	0	3.86716	0	0	0.06137	0	0	0	0	0	16.80496	0.07289	0.00805	0.72298	0.10299	0.46702	0	0	0.07178	0.01953
Healthy	0	4.69452	0	0.13917	0	0.01517	0.019	0	0	0.15035	30.52667	0.09849	0.98418	0.11582	1.36881	1.98768	0	0	0.62552	0.01529
