group	Lachnospirales	Methanobacteriales		Bacteroidales	Lachnospirales	Actinomycetales	Enterobacterales	Veillonellales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Desulfovibrionales	Peptostreptococcales
Healthy	35.29522	0		11.95072	35.29522	25.09845	0	3.85203	0	1.00457	1.68486	0	0
Healthy	4.57035	0		57.7267	4.57035	0.38804	0	15.787	0	0	0.56061	0.0155	0
Healthy	8.17914	0		35.20643	8.17914	45.12098	0.3122	0.06983	0	0.16446	3.15901	0.02406	0.51615
Healthy	25.86791	16.9051		21.25678	25.86791	0	0	1.28016	16.9051	0	0	0	0
Healthy	0.58886	0		92.95383	0.58886	0	4.40645	0	0	0	0	0	0
Healthy	20.25348	0		33.03258	20.25348	0.43598	0.25428	0.01788	0	0.16915	0.29505	0.00109	0.04477
D050177	18.36341	0.04685		64.86554	18.36341	0.06492	0.3116	0	0.04685	0.35823	0.00395	0	0.50908
Healthy	18.60829	0		19.74816	18.60829	2.01319	0	0	0	11.1676	3.81741	0	0
Healthy	20.29995	0		45.87194	20.29995	0.89777	2.12326	1.01208	0	0	0	0	0
Healthy	20.1204	1.52558		15.2552	20.1204	0.49436	0.25386	2.8692	1.52558	0.85731	0.15079	0.02172	0.10367
Healthy	1.74989	0		76.4265	1.74989	0.33628	0.35049	9.12101	0	0.11113	0.21767	0.00386	0
Healthy	7.28483	0		55.01057	7.28483	2.08671	2.12982	0.5279	0	0.09776	0.63933	0	0.0082
Healthy	0.00733	0		0.0054	0.00733	1.15953	21.50318	0.2387	0	0	0	0	0
Healthy	10.04532	0		67.01221	10.04532	1.17533	0	0	0	0.00371	0.00258	0.57549	0.04171
Healthy	12.78713	0.64416		51.10262	12.78713	0.0395	0.13315	0	0.64416	0.4962	0.14496	0.11905	0.02152
Healthy	24.11223	2.09976		9.38307	24.11223	0.2987	0	0	2.09976	2.37194	0.08084	0	0.07903
Healthy	25.17308	0		44.25744	25.17308	0	2.27487	0	0	0	0	0	0
Healthy	3.6701	0		72.37541	3.6701	0.68307	0	0	0	0.15482	0.60541	1.30497	0
Healthy	12.25174	0		5.63705	12.25174	74.71421	0.01913	0.08503	0	0	0.08051	0	0
Healthy	5.92682	0		72.44935	5.92682	0	0.00287	0.06535	0	0	0.25268	0	0
Healthy	8.69583	0.07469		46.89552	8.69583	2.34545	1.4441	0.08298	0.07469	0.123	0.57125	0.21367	0
Healthy	9.63133	0.94195		22.05988	9.63133	16.66853	0.05551	0	0.94195	1.33077	2.45602	0.01273	0.03796
Healthy	4.43805	0		48.30892	4.43805	1.15248	0.04365	0	0	0.21959	0	0.38176	0
Healthy	1.70603	0		69.74125	1.70603	0.23845	0.01873	6.01317	0	0.03537	0	0	0
D050177	22.95843	15.8622		23.82372	22.95843	0	0	5.13319	15.8622	0	0	0	0
Healthy	16.74169	0		63.76083	16.74169	0.26197	0.04371	0.10206	0	0.20298	0.09277	0	0
Healthy	1.19331	0		74.80583	1.19331	0	0	5.03311	0	0	0.00169	0	0
Healthy	0.36064	0		13.17162	0.36064	0.02124	10.002	2.68234	0	0.16277	1.46554	0.73475	0
Healthy	7.93356	0		79.74158	7.93356	0.357	0.12787	0	0	0.1067	0.01977	0.0536	0
Healthy	8.2247	0.04068		48.36761	8.2247	2.35696	1.42793	0.08261	0.04068	0.07691	0.48817	0.15813	0
Healthy	52.69141	3.28103		6.23227	52.69141	2.30899	0	0	3.28103	0.95618	0.28827	0.13752	0.00357
Healthy	28.99089	0		15.17261	28.99089	0.00847	0	0	0	0.06338	0.63289	0.00099	0
Healthy	2.4951	0		72.7581	2.4951	0	2.06596	0	0	0	0	0.13609	0
Healthy	15.41146	0.43233		53.94175	15.41146	3.36001	0.01973	0	0.43233	0.20001	0.10603	0.37516	0.81872
Healthy	10.97435	27.2372		21.36308	10.97435	9.71864	0.94828	0	27.2372	2.51885	1.62461	0.03686	0.49934
Healthy	0.61893	0		45.5537	0.61893	1.10181	0.40114	2.95699	0	0.49112	0.70642	0.65595	0
Healthy	9.24188	2.26152		51.44671	9.24188	5.73753	0	0	2.26152	0	1.0253	0	0
Healthy	1.25322	0		60.83211	1.25322	0.00947	2.57508	2.58237	0	1.7036	0.00096	0.02886	0
Healthy	20.78842	0.99194		49.14661	20.78842	2.35208	0	0	0.99194	0	0.35267	0	0
Healthy	12.59702	0		81.60447	12.59702	0	0	0	0	0.50121	0	0	0
Healthy	3.20188	0		87.4567	3.20188	0.24107	0.12828	6.79486	0	0	0	0	0.0197
Healthy	27.55895	0.04568		37.78419	27.55895	0.18039	0.07432	0.47151	0.04568	0.15382	0.00229	0.00531	0.27995
Healthy	0.71247	0		92.41809	0.71247	0	4.44716	0	0	0	0	0	0
Healthy	10.84138	2.01322		42.88876	10.84138	1.94488	0.33297	1.32563	2.01322	2.19756	0.82263	0.00205	0.03556
Healthy	15.79548	0		47.79184	15.79548	0	0.09849	13.18045	0	0.08021	0	0.01903	0.07712
Healthy	0.85971	0		5.56428	0.85971	69.67781	11.08874	1.74319	0	0.18276	1.56928	0.00032	0
Healthy	10.0355	0		89.96456	10.0355	0	0	0	0	0	0	0	0
Healthy	0.37437	0		67.49216	0.37437	0.37442	0.71272	0.05254	0	0.39877	0.85797	0.50836	0
Healthy	4.17975	0		45.12407	4.17975	5.38755	0	17.948	0	0.24125	0.68907	0.1354	0
Healthy	46.9449	0		18.2337	46.9449	4.06155	0.2299	3.29489	0	1.24965	0.37538	0	1.66741
Healthy	4.93507	0		19.29977	4.93507	43.01117	0.63191	0.007	0	0.08468	13.65264	0.0634	0.55315
Healthy	1.1232	0		88.69313	1.1232	0	0.28946	3.3319	0	0.03294	0.13159	0.00379	0
Healthy	4.78335	0		68.76387	4.78335	0.00501	0.0817	4.35275	0	0.02227	0	0.14416	0
Healthy	3.20027	0		76.80037	3.20027	0.63734	0.11282	6.39918	0	0.16376	0.18241	0.07753	0
Healthy	4.68736	0		74.61544	4.68736	0	0.33793	0.03374	0	3.86344	0.20699	0	0.14209
Healthy	0	0		0.00098	0	82.27235	0.12264	3.79897	0	0.05897	0.01783	0	0
Healthy	18.0677	0.14883		29.7614	18.0677	0.28799	0.37266	5.36792	0.14883	0.01473	0.10737	0.10618	0.29432
Healthy	23.78686	0		20.81371	23.78686	1.0323	9.25016	0	0	0	0.21404	0.11773	0
Healthy	17.02541	0		65.38115	17.02541	0.09429	0	0.02104	0	0.08408	0.01329	0	0
Healthy	2.90274	0		76.64969	2.90274	0.65029	0.00847	6.56133	0	0.15339	0.15168	0.06784	0
Healthy	11.07682	0		85.3343	11.07682	0	1.2703	0	0	0	0	0	0
Healthy	1.79869	0		79.53804	1.79869	1.12602	0.01169	0	0	0	0.14674	0.02049	0
Healthy	10.52948	0		68.81317	10.52948	0.00479	0.06093	7.11171	0	0.79394	0.02408	0.25485	0
Healthy	25.01244	0		8.87961	25.01244	0	0	0	0	5.53233	0	0	0
Healthy	3.72808	0.0157		68.07938	3.72808	0.79582	0	0	0.0157	0.17047	0.51706	1.34758	0
Healthy	13.24522	0		42.32132	13.24522	26.32632	0	0.97429	0	0.61706	0.15421	0	0.18783
Healthy	13.04614	0		17.13393	13.04614	0.42654	46.2181	2.62762	0	0	0.26112	0	0
Healthy	16.41367	0		31.18262	16.41367	0	0	3.77341	0	0.83493	0	0	0
Healthy	9.68889	0		66.94484	9.68889	1.42318	0.12448	0	0	0	0.33535	0.06509	0
Healthy	4.22227	0		29.09236	4.22227	19.4366	2.96792	0	0	0	0	0	0.52212
D050177	21.66431	0		31.86174	21.66431	0.29803	0.24348	0.01408	0	0.18217	0.1852	0	0.05128
Healthy	0.93925	0		78.30171	0.93925	0.06069	0	3.39638	0	0	0	0	0
Healthy	1.93123	0.5247		11.19898	1.93123	0.08437	1.36828	0.00409	0.5247	0.1176	0.07146	0.23999	0
Healthy	1.78451	0		77.72654	1.78451	1.03817	0.00382	0	0	0	0.16928	0.03025	0
Healthy	28.71503	1.88674		3.41382	28.71503	8.5171	9.70494	3.26356	1.88674	0.03863	0.60692	0.29292	0.00798
Healthy	6.16773	0		65.93321	6.16773	0.11551	0.35016	7.99145	0	0.10789	0.02603	0.01065	0
Healthy	16.81433	0.36668		50.38809	16.81433	0.17431	0	0	0.36668	3.98076	0.26738	0.12513	0
Healthy	47.57206	0.54224		41.31056	47.57206	0.51653	0	0.00348	0.54224	0.018	0.15496	0.06245	0.02288
Healthy	23.82442	0		46.81643	23.82442	0.31313	0.09977	0.01984	0	0.08439	0.12646	0.03446	0.06082
Healthy	0.01354	0		1.1413	0.01354	0.46948	93.0192	0	0	0	0	0	0
Healthy	2.8685	0		25.0087	2.8685	29.83937	4.29249	0.3593	0	0.01656	3.12873	0	0.04863
Healthy	1.94569	0		68.47564	1.94569	0.04196	10.5315	7.9812	0	0	0.15188	0.04097	0
Healthy	33.84257	0		40.52547	33.84257	0.71941	0.01975	0.01074	0	0.58298	0.02948	0.14488	0
Healthy	1.03188	0		79.12686	1.03188	0.07404	0.10401	3.13852	0	0	0	0	0
Healthy	5.9834	0.01245		33.81915	5.9834	1.08945	0	11.05788	0.01245	0.44223	0.33845	0	0
Healthy	32.32899	0		29.0804	32.32899	1.52191	12.68249	0	0	1.27898	0.44865	0.00054	1.2498
Healthy	43.51158	0		19.28679	43.51158	0.95772	1.01134	5.5288	0	0.41512	0.34871	0	0.2206
Healthy	5.22437	0		80.16345	5.22437	0.48315	1.41538	0.03733	0	0.09088	0.27309	0.03075	0.03436
Healthy	8.2559	0		6.89033	8.2559	3.26327	0.21117	10.42568	0	0.72617	0.02224	0	0
Healthy	50.66676	0		33.00049	50.66676	0	0	0	0	0	0	0	0
Healthy	2.04636	0		75.20939	2.04636	0.02526	0.55448	2.72994	0	0	0	0.01706	0
Healthy	40.42364	0		29.43695	40.42364	0.1663	0.15345	0.16061	0	2.12442	0.20292	0	0
Healthy	14.28705	0		63.74342	14.28705	1.01154	0	0.02041	0	0.07307	0.23937	0.06699	0
Healthy	2.37799	0		1.43077	2.37799	0.46311	19.80121	1.05345	0	0.00271	0.05552	0	2.23535
Healthy	1.38443	0.64842		84.12676	1.38443	3.61327	0	0	0.64842	0	0	0.36459	0
Healthy	35.94321	0		38.09116	35.94321	1.82008	0.05891	3.89778	0	0.01483	0.96145	0.00035	0.03974
Healthy	1.05789	0.02171		68.80393	1.05789	0.13274	0.06207	0	0.02171	0.57787	0.10424	1.60564	0
Healthy	10.95027	0		60.06032	10.95027	0.6608	0	1.72287	0	0.04252	0.06807	0.12389	0
Healthy	37.21339	0.17091		0.76561	37.21339	0	0	0	0.17091	25.55796	8.15641	0	0.02961
Healthy	45.74613	0		37.89758	45.74613	0	0	3.1877	0	0	0.02401	0	0
Healthy	13.62916	1.63817		40.50803	13.62916	0	0.03233	0	1.63817	0	0	0.04692	0
Healthy	18.17691	0		2.17972	18.17691	57.6102	0	0.37137	0	0	4.15738	0	0
Healthy	18.11828	29.7857		11.40218	18.11828	2.95461	0.05656	0.03482	29.7857	1.65467	1.57254	0.03108	1.97389
Healthy	33.80655	6.50444		1.80623	33.80655	3.99569	1.54677	0	6.50444	1.13343	1.85891	0.04045	0.12803
Healthy	9.64494	0		5.01413	9.64494	0.07308	19.0073	0	0	0	0.00202	0	0
Healthy	2.41671	0		82.28787	2.41671	0.51766	0.05156	0	0	0	0	0.07659	0
Healthy	1.23727	0		26.52757	1.23727	1.25931	0.12566	0.54599	0	0.79051	1.33107	0.52982	0
Healthy	12.05536	1.32234		24.56073	12.05536	0.34112	0.67781	0.13747	1.32234	4.57336	0.13419	0.03312	0.52203
Healthy	7.22272	0		24.10094	7.22272	8.09974	0.00479	0.00787	0	0.42037	0.24702	0.00367	0
Healthy	13.23945	1.04605		44.7532	13.23945	3.05761	0	0	1.04605	0	0.15891	0	0
Healthy	66.22781	0.23708		20.0003	66.22781	0.0143	0.1125	0.00523	0.23708	0	0	0	0.00443
Healthy	2.12552	0		65.68526	2.12552	0.0615	12.4914	8.70023	0	0	0.26925	0.03451	0
Healthy	17.20119	1.54807		36.6243	17.20119	3.2774	0.18119	0.03174	1.54807	0.0312	0.89955	0.19671	0.0847
Healthy	0.85315	0		42.05245	0.85315	3.03875	0.19359	0	0	0	0.19398	1.59525	0
Healthy	11.90903	0		50.63919	11.90903	7.07489	0.03294	0.06422	0	0.12935	1.0318	0.03037	0.18939
Healthy	67.53258	0.20096		14.97199	67.53258	0.37323	0	0	0.20096	0.10129	0.30962	0.00637	0
Healthy	22.25297	0		62.39454	22.25297	0	0.02425	0.46865	0	0	0	0	0
Healthy	22.48144	0		14.80192	22.48144	0.76322	0.76903	0	0	0	3.15356	0	0
Healthy	23.47553	0		63.75558	23.47553	0	0	0	0	0.05946	0.10238	0.48181	0
Healthy	6.95043	0		76.12359	6.95043	0	0.19513	0.4138	0	0.47791	0.10066	0.00384	0.24509
Healthy	7.28304	0.46428		58.29386	7.28304	3.07362	0	0	0.46428	0.05659	1.70138	0.15916	0
Healthy	14.92994	0		39.61486	14.92994	21.2793	0.18872	0.00288	0	0.24835	2.85199	0.11279	0.27916
Healthy	30.20134	0		32.17545	30.20134	0.97306	0.00448	7.94172	0	0	0.19324	0	0
Healthy	5.17485	0		88.0674	5.17485	0.01482	0	0	0	0.00122	0.01072	0.05172	0
Healthy	2.46066	0		0	2.46066	0.82179	35.1068	0	0	7.76651	0.0043	0	0
Healthy	4.75141	0.61909		33.33184	4.75141	0	14.0667	11.0385	0.61909	0.30586	0	0	0
Healthy	4.15218	0		53.86058	4.15218	0.01719	1.14237	9.20628	0	0.34667	0.69773	0.1314	0
Healthy	3.34333	0		86.88977	3.34333	0.23023	1.71973	0	0	0.04696	0	0.09733	0
Healthy	15.3408	0		11.71661	15.3408	36.05758	0.78603	0	0	0.60251	12.13018	0.0045	0.00543
Healthy	27.08959	0		0.54085	27.08959	8.2646	4.21727	0	0	0	0.59504	0	0
Healthy	0.65025	0		77.74018	0.65025	0.12321	0.08215	0	0	0.03924	0.0565	0.00314	0
Healthy	20.40805	0		45.64945	20.40805	0.79985	2.11217	0.96367	0	0.00297	0	0	0
Healthy	4.07466	0.06765		57.67382	4.07466	5.54477	0	0	0.06765	0	0.75693	0.0721	0
Healthy	6.0791	0		65.76455	6.0791	0.08676	0.21435	7.92509	0	0.11391	0.02708	0.01492	0
Healthy	2.13014	0		66.63057	2.13014	0	10.6894	8.57719	0	0	0	0	0
Healthy	12.34446	0		50.22231	12.34446	2.16862	0.14899	0	0	5.30426	0.48847	0	0
Healthy	9.90921	0		38.30892	9.90921	14.13866	0	0.90393	0	0.41992	3.25554	0	0.90418
Healthy	4.99676	0		68.23914	4.99676	0.39616	0	6.15976	0	0.32041	0	0	0
Healthy	0.76244	0		78.90982	0.76244	0.10137	0	3.24217	0	0	0	0	0
Healthy	12.8107	0		72.24672	12.8107	0	0	3.79563	0	0	0	0	0
Healthy	28.09864	0		57.19893	28.09864	4.33914	0.04739	0.00389	0	0.00039	0.45468	0.00872	0.37654
Healthy	17.20017	0.1874		42.83065	17.20017	1.05839	0.63044	1.94026	0.1874	2.42459	0.16185	0	0
Healthy	6.34398	0		75.8188	6.34398	0.2832	0.3755	1.19023	0	0.00853	0.28468	0.00418	0.11267
Healthy	8.29605	0		52.43783	8.29605	0.14723	0.10762	0	0	0	0.2201	0.32157	0
Healthy	0	0		0	0	0	7.72237	32.68873	0	0	0	0	0
Healthy	5.68633	0.05104		70.1103	5.68633	4.1951	0.19839	2.75786	0.05104	0	0	0.09704	0
Healthy	11.98263	0		66.6534	11.98263	0.00492	0	0	0	0.03108	0	0	0
Healthy	11.37886	26.08231		17.68292	11.37886	0	0	0	26.08231	1.41579	1.81866	0.14389	0.33876
Healthy	39.2162	0		14.14117	39.2162	14.09391	0	3.50115	0	2.04834	0.96339	0	0
Healthy	5.63958	0		62.20556	5.63958	0	0.1011	7.01928	0	0.87368	0.03142	0.08665	0
Healthy	13.93007	0		26.26053	13.93007	9.62921	8.10184	1.79297	0	0.29454	2.69828	0	0.07967
Healthy	16.20853	0.18991		62.9306	16.20853	0.75926	0	0.00856	0.18991	1.14209	0.0928	0.0069	0
Healthy	35.29333	0.19301		27.69067	35.29333	1.29679	0	0	0.19301	0.0042	0.79247	0.02692	0.29751
Healthy	21.6172	0		57.78978	21.6172	0.01998	0	8.22941	0	0.1973	0	0	0.05557
Healthy	25.78987	0.12219		27.36421	25.78987	1.29765	0	6.59926	0.12219	0.0268	0.06641	0.11319	0
Healthy	0.46416	0		12.00093	0.46416	0.04882	0	0	0	0	0	0	0
Healthy	29.92333	0		38.84185	29.92333	0.45848	0	0.36848	0	2.2273	0.24232	0.02314	0
Healthy	0	0		33.69858	0	14.05652	0.01108	0.00071	0	2.09396	0	0	0
Healthy	1.62964	0		66.60307	1.62964	0.08801	12.9001	8.89349	0	0	0.25536	0.02775	0
Healthy	2.74405	0		81.86447	2.74405	0.51006	0.09521	0	0	0	0	0.06537	0
Healthy	11.96373	0		79.46925	11.96373	0	2.48849	0	0	0.02188	0	0.03368	0
Healthy	7.9027	0		62.17627	7.9027	0.0025	0	0.0867	0	0	0.37603	0	0
Healthy	15.1352	0		63.06974	15.1352	0.94002	0	0	0	0.07825	0.26425	0.097	0
Healthy	23.28386	2.1005		10.75217	23.28386	15.75931	0.27548	4.56736	2.1005	1.96079	0.64397	0	0.42843
Healthy	7.21003	0		70.59313	7.21003	0	0	0	0	0.48229	0.05532	0	0
Healthy	20.2395	0		46.84148	20.2395	0.91995	2.23394	1.14011	0	0	0	0	0
Healthy	3.68588	0.09917		77.11711	3.68588	0	0.12428	0	0.09917	0.28883	0.67356	1.66572	0
Healthy	24.24031	0		63.5846	24.24031	0	0	0	0	0.10293	0.06489	0.3925	0
Healthy	5.74172	0.04614		69.81212	5.74172	4.21184	0.22266	2.69416	0.04614	0	0.00221	0.08948	0
Healthy	13.41268	0		50.64633	13.41268	0	0	18.9128	0	0	0	0	0
Healthy	3.78455	0		65.95097	3.78455	5.63977	0.56184	0.00278	0	0	0.29256	0.0185	0
Healthy	18.5026	0		47.72311	18.5026	0.57851	0.0616	0.41433	0	0.05489	0.0799	0.0343	0.03317
Healthy	24.93779	0		37.35111	24.93779	1.03988	0.83817	4.00586	0	0.27959	0	0	0.37682
Healthy	28.24474	0		18.88292	28.24474	10.4666	0.05959	0	0	0.03908	0.0676	0.02094	0.04381
Healthy	3.77447	0.0491		70.39165	3.77447	0.69198	0	0	0.0491	0.17196	0.62851	1.44462	0
Healthy	8.27017	0		56.20077	8.27017	0.1777	0.6633	0.06962	0	5.49828	1.07452	0.32773	0
Healthy	18.60624	0		51.28108	18.60624	0.63266	0	0	0	0.23061	0.37018	0.0942	0
Healthy	2.35072	0		10.59075	2.35072	33.24468	1.97354	1.67148	0	0.21422	3.86441	0	0.20999
Healthy	1.05409	0.02164		68.52156	1.05409	0.09135	0.12439	0	0.02164	0.51351	0.1632	1.59157	0
Healthy	1.57345	0		0.05532	1.57345	66.5201	0	0	0	0	0.16855	0	0
Healthy	35.0209	0.10495		29.76886	35.0209	2.49857	0.24672	0.02194	0.10495	0.92564	0.30289	0.07215	0.0018
Healthy	12.5956	0		47.51386	12.5956	0	0	0	0	0	2.12005	0	0
Healthy	13.81218	0		38.98485	13.81218	11.0736	0.54646	0	0	1.10643	0.9255	0.02807	0
Healthy	12.29544	0		25.5744	12.29544	12.3667	0	0	0	0	0	0	0
Healthy	16.95586	0		31.4247	16.95586	25.41046	1.35476	2.61235	0	0.98297	0.22773	0	0.56542
Healthy	18.9076	0		41.24853	18.9076	0	0	0	0	0	0	0	0
Healthy	14.33404	0		64.24216	14.33404	0.94033	0	0	0	0.09578	0.23065	0.0519	0
Healthy	16.16007	0.00026		19.66382	16.16007	3.90675	0.2663	0.00278	0.00026	0.13997	6.27151	0.00171	0.38388
Healthy	1.89643	0		74.59269	1.89643	0.00905	0.43728	2.85585	0	0	0	0.05594	0
Healthy	3.11548	0		0	3.11548	0	0	0	0	0	0	0	0
Healthy	1.7651	0		92.26106	1.7651	0.21094	0.12284	0	0	0	0	0	0
Healthy	1.03062	0.05062		71.04117	1.03062	0.21123	0	0	0.05062	0.48721	0.11993	1.73112	0
Healthy	8.67645	0.01789		66.67944	8.67645	1.40642	0.05189	0	0.01789	0.00353	0.44814	0.07675	0
Healthy	17.66806	0		43.34351	17.66806	3.41524	2.62879	0.14999	0	0.20517	0.01835	0.06669	0.04444
Healthy	8.78667	0		41.55658	8.78667	1.76721	0	11.1196	0	0.00705	0.17479	0.13981	0
Healthy	20.13934	0		45.18123	20.13934	0.97351	0.57054	1.13832	0	0.53574	0.09043	0	0.52519
Healthy	1.19353	16.8025		24.97135	1.19353	16.22707	1.05445	0	16.8025	0.28633	3.97413	0	0
Healthy	10.29523	0		64.23882	10.29523	0.33774	0.03261	0.01632	0	0.00758	0.05008	0.02018	0.01808
Healthy	5.67848	0.07086		70.50593	5.67848	3.97586	0.05681	2.78034	0.07086	0	0	0.10065	0
Healthy	12.73672	0		79.79912	12.73672	0	0	0	0	0.55728	0	0	0
Healthy	12.56305	0		81.37311	12.56305	0	0	0	0	0.52086	0	0	0
Healthy	26.92893	0.367		59.9067	26.92893	0.00383	0.30992	0.05125	0.367	1.89982	0.00817	0	0.40995
Healthy	14.2015	0.2745		31.52386	14.2015	12.05146	0.46978	0.06236	0.2745	0.5423	0.97389	0.16201	0.08172
Healthy	5.14384	0		67.81604	5.14384	0.25609	0	4.47556	0	0	0.06336	0	0
Healthy	7.7409	1.04806		42.86205	7.7409	0.07195	0.84369	0.05339	1.04806	1.68621	0	0	0
Healthy	35.32244	0		14.36781	35.32244	10.22061	0.90323	5.8336	0	1.45509	0.36896	0	4.86324
Healthy	43.34919	0		32.97976	43.34919	0	0	0	0	4.17877	0	0	0
Healthy	13.76377	0		26.35134	13.76377	10.31103	7.69286	1.77332	0	0.41247	2.74352	0	0.07908
Healthy	27.19868	0		4.91734	27.19868	0.02429	5.30418	0.31724	0	4.70015	11.6595	0.2837	1.68724
Healthy	10.63134	0		40.91091	10.63134	7.11791	0.96516	4.17667	0	0.3155	0.00491	0	0.03944
Healthy	9.64414	0		30.64528	9.64414	0.61937	0.48351	1.1074	0	0.01936	1.13958	0.02068	0
Healthy	25.554	0		48.97126	25.554	0.30243	0.22947	3.78353	0	0.70642	0.18397	0.01355	0
Healthy	5.41763	0.02432		51.89489	5.41763	0.08118	0	0	0.02432	0	0	0.82772	0
Healthy	33.57152	0		21.20041	33.57152	0.00833	0.06286	0.85564	0	0.067	0.05089	0.00488	0.05699
Healthy	0.36362	0		13.46928	0.36362	0.01901	11.121	2.67929	0	0.13717	1.45612	0.74732	0
Healthy	23.85291	0		64.03346	23.85291	0	0	0	0	0.09944	0.12892	0.50872	0
Healthy	20.51644	0.97423		9.79019	20.51644	3.90577	0.86129	0.00939	0.97423	0.71363	0.69433	0.04979	0.01117
Healthy	1.29191	0		42.97705	1.29191	0	0	0	0	0	0.11937	0.0743	0
Healthy	5.04152	0		66.37013	5.04152	0.19745	0	4.41507	0	0	0.05114	0.01159	0
Healthy	1.29591	0		50.09222	1.29591	1.88161	0	0	0	0	0	0.80345	0
Healthy	34.77318	0.02811		21.20766	34.77318	0.25116	0.48543	0	0.02811	0	1.30382	0	0
Healthy	5.92316	0		65.83532	5.92316	0.10072	0.39027	7.76944	0	0.10148	0.02601	0.01769	0
Healthy	0.75253	0		77.42379	0.75253	0.10446	0.07389	0	0	0.03122	0.04516	0	0
Healthy	15.37404	3.68668		25.22839	15.37404	0.32267	0	17.2022	3.68668	0	0.09848	0	0
Healthy	12.4866	0		68.01693	12.4866	0	0	0	0	0	0	0	0
Healthy	19.46764	0		65.03923	19.46764	0	0	0	0	0.05792	0.09692	0.37944	0
Healthy	33.71075	2.48808		15.95007	33.71075	2.39275	0.75317	0	2.48808	0.89982	0.06592	0.03757	0.1625
Healthy	14.4342	0		33.00682	14.4342	0.21505	0	7.92845	0	0.30355	0	0	0
Healthy	8.22138	0		33.33479	8.22138	0.87129	0.17312	1.22304	0	0.00028	0.11407	0.02839	0.18074
Healthy	10.61721	0		17.66235	10.61721	0.2143	0	0	0	0	0	0	0
D050177	21.97983	0		33.72679	21.97983	0.38764	0.21334	0.01884	0	0.15613	0.27296	0	0.03278
Healthy	21.49929	0		63.50921	21.49929	0	0.06965	0.008	0	0.03176	0.13786	0.17736	0
Healthy	17.0788	0		63.98266	17.0788	0.05252	0	0	0	2.12719	0.0648	0	0
Healthy	15.5942	4.37368		47.06505	15.5942	0.51695	0	0	4.37368	1.69192	0	0.06913	0
Healthy	20.85909	0		59.98644	20.85909	0.01109	0.37518	0.01863	0	0.00662	0.01933	0.06516	0.08644
Healthy	24.06429	0		41.62984	24.06429	1.20024	0	2.44367	0	0.28503	0.01758	0	0.26426
Healthy	18.62175	0		72.2048	18.62175	0	0	0	0	0	0	0	0
Healthy	5.39999	0		69.77468	5.39999	0	0	0	0	0.2422	0	0.05133	0
Healthy	4.42763	0		0.40149	4.42763	0.02054	80.1911	0.05009	0	0.58468	0.00877	0	0.01069
Healthy	1.76436	0		77.09379	1.76436	0.34018	0.24223	9.08155	0	0.0868	0.2424	0.00131	0
Healthy	4.1573	0.47848		33.2285	4.1573	0	13.8152	10.4296	0.47848	0.26826	0	0	0
Healthy	18.15322	0		61.00916	18.15322	0.28022	0.0257	0.27777	0	0.01891	0.22205	0.02491	0.25586
Healthy	25.14157	0.26709		43.39178	25.14157	0.14538	0.62891	0	0.26709	0.00917	0	0	0.00675
Healthy	36.58789	0		43.92815	36.58789	0	1.66111	0.39035	0	2.76122	0	0	0
Healthy	12.4184	0		82.02317	12.4184	0.01132	0	0	0	0.55165	0	0	0
Healthy	17.04066	0.14024		35.12021	17.04066	0.06123	0	4.63176	0.14024	2.5334	0	0.01019	0.02149
Healthy	20.19863	0		49.74725	20.19863	0	0	0	0	0	0	0	0
Healthy	4.0237	0.05619		50.72765	4.0237	0.05762	0.05524	0	0.05619	0	0	0.96884	0
Healthy	20.47647	14.4604		7.60965	20.47647	0.48403	0	0	14.4604	5.92777	0.13672	0	0.07386
Healthy	6.4805	0.18758		64.41087	6.4805	0.57357	0.07521	0.38799	0.18758	0.0177	0.17888	0.08654	0
Healthy	0	0		54.34683	0	30.6457	0	0	0	0	0	0	0
Healthy	7.19778	0		60.31638	7.19778	0.88622	0.79162	0.06186	0	0.03181	0	0	0
Healthy	27.07533	0.02661		32.39831	27.07533	0	0.06818	4.58211	0.02661	0	0	0	0.87784
Healthy	5.88527	0		51.9661	5.88527	0.06893	34.49942	0.21974	0	0.12219	0.0062	0	0
Healthy	0	0		17.6916	0	42.54248	38.6007	0	0	0	0.00837	0	0
Healthy	2.59399	0		67.13084	2.59399	0.20187	0.77311	11.00551	0	0	0	0	0
Healthy	27.98525	0		25.20194	27.98525	10.5245	0	5.57921	0	0	0.02608	0	0
Healthy	23.68999	5.95843		22.977	23.68999	1.81806	0	2.04248	5.95843	0.07512	0.09214	0.01495	0.22763
Healthy	31.47162	0		29.26254	31.47162	0.97612	0.40174	0	0	0.04924	0.1044	0.05606	0
Healthy	28.53742	0		49.27703	28.53742	0.6632	0.1872	0	0	0.1708	0.71968	0.05072	0
Healthy	36.40244	0		45.39268	36.40244	0.05019	0.21031	0	0	0.04172	0.11883	0	0.05342
Healthy	6.41366	0		70.46873	6.41366	0	0.11288	4.24768	0	0.0272	0	0.15293	0
Healthy	4.26733	3.47596		35.27356	4.26733	0.012	6.04552	2.38809	3.47596	0.46423	0.05874	0.37399	0.0063
Healthy	15.36356	0		14.83497	15.36356	53.87788	2.46933	0.50904	0	0.51537	0.23148	0	0.15004
Healthy	19.89163	0		45.67007	19.89163	0.19115	0.76602	0	0	0.28555	0.03268	0.01908	0.3995
