group	Ruminococcaceae	Marinifilaceae	Erysipelotrichaceae	Enterobacteriaceae	Streptococcaceae	Peptostreptococcaceae	Pasteurellaceae	Veillonellaceae	Eggerthellaceae	Micrococcaceae	Rikenellaceae	Acutalibacteraceae	Dialisteraceae	Barnesiellaceae	Methanobacteriaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae	Coprobacteraceae
Healthy	4.4427	0.78643	0.07281	0	0.4411	0	0.69592	0.11644	0	0	17.9083	1.80811	0	0	0	0	0.06815	0	0	0
Healthy	9.97041	0	0.028	0.03994	0	0	0	0	0	0	6.74889	0.70508	0	0	0	0	0.46712	0.23731	0	0
Healthy	0.86179	0	0.16046	1.55509	0.01043	0.00249	0.04568	0.27641	0.05954	0	0.04698	0.42651	3.02239	0	0	0	0.05841	0	0.05954	0
Healthy	4.6139	1.2265	0.213	0	1.15081	0.00723	0.23021	0.09281	0.06261	0.00886	6.04093	0.02087	0	4.53503	0	1.31913	0.33599	0.00493	0.06261	0.42283
Healthy	5.3939	1.18435	0.02083	0.14131	0.02591	0	0	0	0	0	18.47392	0.11557	0	2.21282	0	0.05876	2.80319	0.00324	0	0.37478
Healthy	3.44435	0.74343	0	0.06081	0.00189	0	0	0	0	0	15.96016	0.95857	2.68998	3.07647	0.04814	0	0.03199	0.11375	0	0.02817
Healthy	0.58598	0	0	0	0	0	0.33905	0	0	0	3.27176	0	22.2746	1.30736	0	0	0	0	0	0
Healthy	2.84173	1.03297	0.3195	1.9574	0.02336	0.02518	0	0	0.05764	0	25.0389	7.38221	0	0	0	0.02427	0.00151	0.26162	0.05764	0
Healthy	4.23559	0	0.88635	0.08339	0.14163	0.04211	0.29412	0.0553	0.06377	0	0.23302	0.03805	0.04269	0.00099	0	0.16288	0.01318	0	0.06377	0
Healthy	0.03625	1.36033	0	12.8743	0.17968	0	0	1.05894	0	0	6.0314	0	7.79043	18.2103	0	0.29068	0	0.04885	0	0
Healthy	8.73338	0.90465	0	0	0.01799	0	0.1014	0	0.58739	0	0.69834	0	0	0	0	0	0.1962	0	0.58739	0.21616
Healthy	4.41343	0.57578	2.07139	0.03899	0.11371	0.00795	0	0	0.04751	0	4.08269	6.65527	0.40508	1.71259	0	0.56754	0.06691	0.06165	0.04751	0.03499
Healthy	8.59103	0.96424	0	0	0.01821	0	0.10583	0	0.59301	0	0.75727	0	0	0	0	0	0.24336	0	0.59301	0.18901
Healthy	4.62922	0	0.88492	0	7.7113	0	0	0.00942	1.06157	0.03629	0.14918	0.12081	0	0	22.3755	0	0.34115	0	1.06157	0
Healthy	10.19266	0	0.03168	0.02492	0	0	0	0	0	0	6.76396	0.71587	0	0	0	0	1.58801	0.19675	0	0
Healthy	2.43803	0	0.02781	1.85023	0.07795	0	0	0	0	0	1.4039	0.1507	0	2.64261	0	0	0.92137	0.10547	0	0
Healthy	5.7395	0	0	0	0	0	0	0	0	0	2.76905	27.1201	4.54092	0	0	0.04776	0	0	0	0
Healthy	6.11979	0.88813	0.04525	0	0.31964	0.02881	0.0587	0.47754	0	0	0.82889	5.19532	4.90887	0.71556	1.49401	0.04697	0.02466	0.00509	0	0.09025
Healthy	2.52174	0	0.23185	0	0.12738	0	0	0	0.01285	0	7.33463	4.99805	0	0.78045	2.19041	0.35659	1.03877	0.81652	0.01285	0
Healthy	0.06666	0	0	0	0	0	0	0.50194	0	0	0	6.31524	2.1772	0	10.4569	0	0	0	0	0
Healthy	1.79174	0.64388	0.02955	0.06901	0	0	0	0	0	0	15.44809	0.12536	6.20158	0	0	0	0.01891	0	0	0
Healthy	27.77423	0	0.46577	0	0.12293	0	0	0	0	0	2.52645	10.0415	0	2.38179	0.75007	0.05672	0	0	0	0
Healthy	1.92122	0.76261	0.31144	0.60334	0.05261	0	0	0	0.00579	0	20.12951	0.67394	0.05706	2.84063	0	0.90607	1.89308	0.44833	0.00579	0.10332
Healthy	0	0	0	98.5792	0	0	0.20092	0	0	0.06844	0	0	0	0	0	0	0	0	0	0
Healthy	7.41987	0	0.002	0	0.02622	0	0	0	0.20883	0	10.85603	0.37237	0	0	0.0641	0.40306	0.13878	0.05598	0.20883	0
Healthy	3.50894	0	0.7685	0.08659	0.29646	0	0	0	0.06228	0	10.03094	5.26729	0.60797	1.83454	0	1.25125	0.62862	0.70216	0.06228	0.0522
Healthy	3.25638	1.10801	0.03311	0	0.0626	0	0	0	0	0	9.6191	0	0	0.73485	0.00202	0.26175	1.37618	0.26754	0	0.01163
Healthy	3.77952	1.28278	0	0.06642	0	0	0	0	0	0	6.50913	1.06391	0	1.31421	0.03445	0.12241	0.41506	1.47767	0	0
Healthy	3.94336	0.89772	0.08966	0	0.00226	0	0	0	0.06189	0	32.78023	0.3608	0	2.67032	0	0.09436	0.3738	0.37319	0.06189	0.09039
Healthy	10.34569	0.54139	0.04769	0	1.81947	0	0	0	0.04531	0.00192	4.84425	27.12993	0	1.06738	0	0.54054	0.00192	0	0.04531	0.00343
Healthy	5.64156	1.17912	0.02631	0.10839	0.02218	0	0	0	0	0	18.21711	0.11937	0	2.15507	0	0.06371	3.07585	0.00325	0	0.39268
Healthy	8.41449	0.087	0	0.05429	0	0	0	0	0.09355	0	22.3585	0.09087	0	1.58016	0	0.1	0	0.32032	0.09355	0
Healthy	6.13421	0	0	0.03932	0	0	0	0	0.01875	0	3.62846	21.9481	3.76164	0	0	0.1583	0	0	0.01875	0
Healthy	18.67846	0	0	0	0.32345	0	0	0	0	0	0.59242	6.34578	11.8655	0.14329	0	1.69258	0	0	0	0
Healthy	12.92938	1.42511	0.03832	18.7087	0.50262	0	0	0	0.48947	0	3.88226	4.27941	0.99789	1.27596	0.32437	0.47792	0.07584	0.15039	0.48947	0
Healthy	6.5165	0.86403	0	0	0	0	0.02277	0.02216	0.02474	0	0.72997	0.52022	0	0	0	0.0421	0	0	0.02474	0.13386
Healthy	5.62771	1.74706	0	0.0278	0.02136	0	0	0	0.00661	0	14.58101	0.56896	0	0	0	0.29772	0.0777	0.07483	0.00661	0
Healthy	5.13136	1.82906	0	0.08366	0.01061	0	0	0.00659	0	0	14.46977	0.60805	0	0	0.01295	0.35408	0.112	0.0955	0	0
Healthy	11.73818	0	0.91842	0	1.08101	0.28653	0.7789	0.01704	0	0.0335	0	1.54063	0	0	0.14841	0.3423	0	0	0	0
Healthy	3.71539	0	0.2707	0.93792	0	0	0	0	0	0	2.57447	0.5637	8.89733	0	0	0.55687	0.31079	0.17982	0	0
Healthy	2.34516	0	0.28806	0	0.08707	0	0	0	0.00889	0	6.97754	4.85397	0	0.81709	2.25595	0.37073	0.97292	0.5915	0.00889	0
Healthy	1.41065	0.00625	0	0	0.01654	0	0	0	0.01504	0	0.69452	0	4.68645	0.43555	0	0.32995	0	0	0.01504	0
Healthy	1.36756	0	0.08549	0	0	0	0	0	0.01203	0	7.50235	0	0.00933	2.82088	0	0.29208	1.67572	0.06882	0.01203	0
Healthy	3.22715	0.53143	0.56378	0.40305	0.11909	0	0	0	0.01987	0	21.22337	2.17464	3.03276	2.06662	0	0.71992	1.21673	0.62884	0.01987	0.13278
Healthy	9.50291	0.33638	0.03337	0.07667	0	0	0	0	0	0	6.6584	0.70297	0	0	0	0	0.42596	0.19774	0	0
Healthy	2.14044	0	0	0	0	0	0	0	0	0	2.16596	9.01791	0.06843	0	3.75983	2.58962	0	0	0	0
Healthy	2.0773	0.84213	0.2092	0	0	0	0	0	0	0	10.60642	0	0	3.39361	0.10412	0.64731	0.10476	1.51706	0	0
Healthy	9.32606	0.54183	1.2137	0	2.6888	0.00452	0.00291	0.00045	0.04448	0	1.72731	6.4487	3.39926	0	2.99009	0	0.00227	0.04407	0.04448	0
Healthy	0.09076	0	0	0.83258	0	0	0	0.73243	0	0	0	0	10.6352	0	0	0	0.0117	0	0	0
Healthy	10.05653	0	0.02964	0.06156	0	0	0	0	0	0	6.5293	0.69301	0	0	0	0	0.44754	0.17934	0	0
Healthy	3.09799	0	0	1.45409	14.97267	0	0	0	0	0	1.67391	5.58794	1.63743	0	0.78441	3.42746	0	0	0	0
Healthy	0.68908	0	0.00318	0.16735	0.00633	0	0	0	0	0	7.87175	5.49925	12.7201	2.64868	0	1.15465	0.09508	0.00419	0	0
Healthy	13.19843	0.7055	0.002	0	0.22494	0	0	0.01312	0	0	15.74449	3.50237	0	4.6386	0	0.2084	0.0521	0.13801	0	0
Healthy	2.39016	0	0.02529	3.9209	0	0	3.13259	0.07213	0	0	0	0	0	0	0	0	1.5231	1.28897	0	0
Healthy	2.20286	0	6.64053	0	0	0.36995	0	0	0	0	0.08709	0	0	0.39499	6.83579	0	0	0	0	0.11298
Healthy	9.74278	1.30545	0.09623	0.16691	0.64308	0.02577	0.1722	0.07054	0.06199	0	2.60061	3.34098	0	2.18053	0.29171	0.2656	0.2766	0	0.06199	0.07109
Healthy	0.00078	0.37918	0	0.00788	0.31843	0.00074	0	0.01738	0	0	0	0	0	0	0	1.99768	0	0.07383	0	0
Healthy	12.10365	0	0.14734	0.05773	0.29673	0.28392	0.46616	0.12847	0.02048	0	0.28979	2.98485	3.88742	0	0	0.99768	0.10528	0	0.02048	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.31051	0.60569	0.46374	0.56328	0.16647	0	0.20244	0.06195	0.03708	0	2.88954	1.07597	0	0.32533	0.00143	0.69983	0.48382	0.03955	0.03708	0.01167
Healthy	6.0375	0	0.25499	0.62791	0.01575	0.08853	0	0	0.00397	0	2.15653	0	0	1.04746	0	0.05178	0.64626	0.07429	0.00397	0
Healthy	17.58185	0.5598	0.07085	0	2.25574	0	0	0	0.37481	0	4.34095	0.11519	0	3.82049	0	0.68133	0.00858	0.26021	0.37481	0.11482
Healthy	3.82989	0.80368	0.09727	0	0	0	0	0	0	0	23.70952	0.2061	0	1.14821	0	0.0728	0.33025	0.3977	0	0.08939
Healthy	1.96571	0.85315	0.17713	0	0	0	0	0	0	0	10.08466	0	0	3.37566	0.10932	0.62741	2.82055	1.47135	0	0
Healthy	15.4791	0	0	0	0.16003	0	0	0	0	0	2.45535	12.3531	0.70523	0	0	0	0	0	0	0
Healthy	3.84055	0	0.31186	1.22721	0	0	0	0	0.01561	0	2.52132	0.51209	9.1376	0	0	0.67344	3.21706	0.15019	0.01561	0
Healthy	3.96668	0	0	1.57391	0	0	0	0	0	0	12.77762	0.51019	0	1.02417	0	0.21376	0	0	0	1.27221
Healthy	14.60528	0	0	1.95493	0	0	0	0	0.13437	0	13.92663	4.06478	0	0	1.12509	0	0	0	0.13437	0
Healthy	0.86833	0	0.02717	0.36136	0.223	0	0	0.02165	0	0	0	0.38591	3.35101	0	0	0.15418	0.19888	0.00256	0	0
Healthy	6.31401	2.4223	0.00617	0.06068	0.0145	0	0.0119	0.01976	0.04676	0	13.99661	0.64461	0.30683	5.49894	0.15029	0.19742	0.16082	0.15304	0.04676	0.39294
Healthy	4.81253	0	0	0	0.09398	0	0	0	0	0	3.8008	0	0	2.35675	0	1.3424	0	0.03707	0	0
Healthy	3.5989	0.45441	0	0	0.03503	0	0.10591	0.0852	0.07487	0	27.68693	0.25645	0	0.93197	0	0.08154	0	0.67466	0.07487	0
Healthy	1.85423	2.95465	2.75207	0.30785	0.1806	0	0	0	0.00661	0	8.11061	10.3417	1.41727	6.71656	1.41365	0.07281	0	0	0.00661	0.08605
Healthy	55.382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.45879	0.49287	0.00847	0.43259	0.81981	0.12562	0	0	0.06065	0	1.56555	27.48554	4.90607	0.16828	0	0.35995	0.11336	0	0.06065	0
Healthy	2.25388	1.79011	0.08712	0.17988	0.02867	0	0.13296	0	0.04195	0	6.30871	0	0	3.32948	0	0.3887	0	0	0.04195	0.12263
Healthy	3.61713	0	0	0	0.24015	0	2.88551	0.2182	0	0	6.94798	0	4.45039	1.00062	0	0	0.16088	0	0	0
Healthy	28.29469	0	0	1.2714	0.70727	0	0.07519	0.03451	0	0	3.03769	0.58819	0	0	0	0.04871	1.16988	0	0	0
Healthy	0.44311	0	0	0	18.30827	0	0	0	0.0954	0	0.37778	0	0	0	0	8.08886	0	0	0.0954	0
Healthy	9.98515	0.85574	0.24053	0.23135	0.38417	0.27774	0.0037	0.00197	0.05233	0.00314	11.6803	1.35528	0	3.07304	0.00472	0.18373	0.15532	0.34134	0.05233	0
Healthy	0.85433	0	0.00982	0.54344	0.26034	0	0	0.02509	0	0	0	0.38666	3.4124	0	0	0.13229	0.18641	0.00761	0	0
Healthy	4.15932	0.44013	0.90172	0.00288	2.36562	0.17155	0.05783	0	0.00428	0	6.8694	14.49259	0	0	0	1.21611	0.00784	0.05704	0.00428	0
Healthy	1.73693	0	0.36672	0	0	0.14174	0	0	0	0	0	1.92515	0	0	0.37891	0	0	0	0	0
Healthy	0.04933	0.45155	0.11481	0.08287	0.18192	0.46071	0.12138	0.01468	0	0	1.63679	3.4674	0	0	0	0.06455	0.15664	0.0596	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	11.2332	0	6.39214	0	0	0	0	0	0
Healthy	18.4103	0	0.13656	0	1.34408	0.21757	0.10072	0.01659	0.0341	0	1.10407	3.15437	0.35407	0.01006	0	0.87178	0.2451	0	0.0341	0
Healthy	0	0	0	54.4802	0.22569	0	0	0	0	0.01835	0	0	0	0	0	0	0	0	0	0
Healthy	2.79807	0.30658	0.12072	24.8113	0	0.02552	0	0.00272	0	0	3.17843	3.31561	0	3.98722	0.04229	0.00789	0	0	0	0.08068
Healthy	2.23631	0.67679	0.10943	0.09042	0.26525	0	0.09308	0.00446	0	0	7.12806	0.28775	7.92844	5.15572	0	0.03182	0.04219	0.02623	0	0
Healthy	1.72587	0	0	0.8212	0.00194	0.0561	0	0	0	0	0.00761	0.00643	0	0	0	0.04992	0	0.0213	0	0
Healthy	1.27384	0	0	0	0	0	0	0	0	0	5.18749	0	1.16371	0	0	0	0.24506	0	0	0
Healthy	0	0	0	68.0827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.53919	0	0	0.04885	0	0	0	0	0	0	2.97183	0	1.73952	0.60676	0	0	0	0	0	0
Healthy	2.12277	2.43521	0.28813	0.39554	0	0	0.10564	0.00555	0	0	3.43411	10.0199	0	4.02953	0.34645	0.04591	0.01967	0.06803	0	0
Healthy	0.882	0	1.88037	2.73399	21.32706	0.01437	0	0.07457	0	0.01493	1.90162	1.80746	0	0.04544	0	1.41242	0.00296	0.18021	0	0
Healthy	10.52993	1.00954	0.03613	0.39886	0.18977	0	0	0	0.0543	0	5.51707	0.02561	0	0.4547	0	0.01795	0.27149	0.07256	0.0543	0.07705
Healthy	33.1672	0	0	0	0	0	0	0	0	0	22.91475	0.44935	0	2.11935	0	0.01643	0.02751	0	0	0
Healthy	1.86375	0	0.30214	0	0	0	0	0	0	0	13.15181	0.49116	5.95091	0	0	0	0.03845	0	0	0
Healthy	6.65845	0	0.35555	0	0.08121	0.41546	2.4447	0	0	0	3.23914	1.58913	2.51346	0	0	0.12737	0	0	0	0
Healthy	4.87138	0.64036	0.09341	0.02381	0.16781	0.7662	0.03981	0.00744	0.10241	0	5.69785	3.14626	0.5914	1.17965	0.08608	0.58527	0.02709	0	0.10241	0
Healthy	0.07622	0	0	1.26907	0	0	0	0.71834	0	0	0	0	10.2634	0	0	0	0.01201	0	0	0
Healthy	2.83493	1.4341	0.305	0.0176	0.07118	0.07375	0.28895	0.04778	0	0	2.82347	0.68775	0	3.1047	0	0.10876	0.01029	0	0	0.01106
Healthy	2.78907	0	0.01904	0.05527	0.10194	0.31543	0.05135	0	0	0	3.15639	21.8823	8.4106	0.4971	3.55858	0	0	0	0	0
Healthy	2.02151	0.80875	0.31872	0.70112	0.04162	0	0	0	0.02333	0	20.04756	0.73909	0.0601	2.8852	0	0.88122	0.6293	0.43213	0.02333	0.09945
Healthy	1.7229	1.43248	0	0	0	0	0	0	0	0	23.77774	1.94042	0	0	0	0.15301	0.04622	0.02068	0	0
Healthy	2.21798	1.14002	0.14078	0.02904	0	0	0.03386	0.20196	0	0	9.099	1.05273	6.3059	6.47044	0	0.18093	0.55931	0.08262	0	0
Healthy	2.86958	1.51598	1.13061	0	0	0	0	0	0	0	0.82024	0.07066	0	0.36277	0	0	0.02248	0	0	0
Healthy	4.36005	1.97267	0.58424	0.28921	0	0	0	0	0	0	3.63084	0.0185	0	0.22097	0	0.47721	0	0.01653	0	0.06135
Healthy	1.98008	0	0.31823	0	0	0	0	0	0.00265	0	11.79437	0.48821	6.22355	0	0	0	0.04033	0	0.00265	0
Healthy	3.34676	0	0.76495	0.08323	0.34771	0	0	0	0.07416	0	9.89684	5.2772	0.59341	1.74634	0	1.19116	3.7544	0.51404	0.07416	0.05703
Healthy	2.17434	0	1.0362	0.92251	4.0795	0.03073	0	0	0.00084	0	0.61412	22.3948	10.6599	0	0	3.71927	0	0.08455	0.00084	0
Healthy	3.04973	0	0	0	0	0	0	0	0	0	4.91666	0	0.72202	0	0	0	1.19015	0	0	0
Healthy	16.32299	0.6925	0.11243	0.00597	0.43111	0	0.58707	0.05635	0.10086	0	0	0.05766	9.96174	0	0	0	0.08069	0.00067	0.10086	0
Healthy	7.05331	0	0.74184	13.544	0	0.4396	0	0	0	0	5.33246	0.10896	0	2.89576	0	0.52595	0	0	0	0
Healthy	4.70594	0.33816	0.00191	0.12893	0.07244	0.01483	0.18201	0	0.03731	0	4.75163	2.72886	0	0	0	0.20657	0.01387	0.00226	0.03731	0
Healthy	7.41066	0.89742	0	0	0.0121	0	0.02447	0.00572	0.23638	0	19.70708	0.30561	0.37792	0.68176	0	0.09775	0.00579	0.08344	0.23638	0
Healthy	8.27497	1.03629	0	0	0	0.17891	0	0	0	0	0.30637	1.61079	0	0.31057	0	0	0.01457	0.05779	0	0.50628
Healthy	16.95668	0.51874	1.42159	0	0.1849	0.04	1.01397	0.31315	0	0.00148	1.38996	8.11028	0	0.22087	0.04421	0.11222	0.00482	0	0	0.00789
D003922	3.72406	1.18227	1.64319	0.92756	0.37047	1.24854	0.03395	0.02688	0	0	8.6609	4.0543	0	1.44619	0.59912	0.29346	0.04186	0.08509	0	0.04833
Healthy	8.45806	0	0.20611	4.34724	0.72519	0	0	0	0.52692	0	1.50081	0	0	2.08164	0	4.87395	0	0	0.52692	0
Healthy	2.48088	0	0	0	0.08617	0	0	0	0	0	2.67884	0	0	0.19623	0	0	0	0	0	0
Healthy	0.01567	0	0.00651	1.47257	0.06337	0	0	0.03055	0	0.00187	0.16971	0.00199	0	0.00032	0	0.00085	0.00448	0	0	0
Healthy	1.50292	0	0.15541	0.03694	0.00098	0.048	0.00362	0.0038	0.0728	0	3.71616	0.9984	0	0	0	0	0.04129	0	0.0728	0
Healthy	9.5735	0	0	0.2876	0.33876	0	0	0	0	0	2.44124	25.6241	5.29396	0.06778	0	0.50091	0	0	0	0
Healthy	1.94148	0	0.24047	0	0	0	0	0	0	0	10.92021	0.48612	6.22044	0	0	0	1.89266	0	0	0
Healthy	5.09308	0.98773	0	0	0.48478	0	0	0	0	0	2.06653	0	4.38533	3.60827	0	0.05353	0.08755	0.01482	0	0
Healthy	19.8272	0	0	0	1.24914	0	0	0	0	0	4.42974	0.04355	0.41238	2.18202	0	0	0	0	0	0
Healthy	3.1184	0	1.61073	0	0.01917	5.59423	0.54752	0.33762	0	0	0.10689	3.01651	0	2.48586	0	0	0	0	0	0
Healthy	3.90882	0.85822	0.17922	0.00239	2.41481	0.00234	0.09136	0.2068	0.01199	0.00366	15.07536	1.92772	0.00031	5.93991	0	0.14055	0.03538	0.01124	0.01199	0
Healthy	3.11299	1.64771	0.28255	5.34141	0	0	0	0.0009	0	0	1.56595	7.01945	0	7.26493	1.24695	0.13524	0.08495	0.13317	0	0
Healthy	1.30825	1.51879	0	0	0	0	0	0	0	0	0.74752	0	3.83576	10.1724	0	0	0	0	0	0.55131
Healthy	0	0	0	10.9585	0.48892	0	0	0	0	0.01146	0	0	0	0	0	2.96233	0	0	0	0
Healthy	13.1978	0	0.13579	0.20066	0.0723	0	0.21234	0.01343	0.16413	0	22.43954	1.59732	0	0	0.12133	0.66989	1.12177	0.20968	0.16413	0
Healthy	8.04319	0	3.91787	0	0.14553	0.83955	0.30643	0.45372	0.18193	0	3.82222	1.04722	0	1.5643	27.2102	1.40459	0	0	0.18193	0
Healthy	12.45935	0	0	0.90366	0.20006	0	0	0	0	0	2.79846	14.2435	0	3.13782	1.33131	0	1.01129	0	0	0
Healthy	0.59174	0	0	2.53982	0	0	0	0	0	0	11.39645	0	0	3.25229	0	0	0.20631	0.06823	0	0
Healthy	1.15205	0	0.22527	0.01133	0.01394	0.00769	0	0.01939	0.01656	0	4.77363	4.50349	17.5899	4.92905	0	0.60626	0.99925	0.10009	0.01656	0
Healthy	1.24508	0.7791	0.29686	0.73654	0.05416	0	0	0	0.02275	0	19.87235	0.74199	0.04647	2.74351	0	0.9362	2.09292	0.4126	0.02275	0.11285
Healthy	5.69763	1.01651	0	0.01777	0.15939	0.01169	0.07617	1.354	0	0	10.69766	4.61929	5.46989	1.34454	0.11554	0.34314	0.02098	0	0	0
Healthy	6.05744	1.63733	0.01407	0	0.05303	0	0	0	0	0	4.04721	0	4.49228	9.80938	0	0.22654	0.49965	0.0502	0	0.0642
Healthy	1.38447	0	0.06649	0.80965	1.58204	0.04384	2.1204	0.63096	0	0.00849	0.19282	0	0	0	0	0	0.00427	0	0	0
Healthy	4.99021	2.77883	0	0.5566	0.05218	0	0.08967	0.11794	0	0	17.84341	0	0	2.14951	0	0.05125	1.7086	0	0	0.4048
Healthy	3.32127	1.08292	0.00254	0.11657	0	0	0	0	0	0	8.43743	0	4.11526	2.96203	0	0	0.11157	0.20568	0	0
Healthy	15.14333	0	0.00771	0	0.24432	0.01919	1.63962	0.23036	0	0	3.21779	0.04451	0	0	0	0.25627	0.0173	0	0	0
Healthy	0	0	0	5.04845	0.37288	0.04691	0	0	0	0.14121	0	0	0	0.00034	0	0	0.30588	0	0	0
Healthy	0.00191	0	0	15.5594	0	0.07936	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	13.64933	0	0	0.02114	0.10716	0.00132	0	0.06883	0.54093	0	3.77686	0.00734	2.36481	0.6605	0	1.40614	0.65948	0.00413	0.54093	0.03021
Healthy	0.00098	0	0	0	12.49222	0	0.00218	0.09891	0	0.00864	0	0	0	0	0	0	0	0	0	0
Healthy	5.56645	0.50231	0.00934	0.47574	0.85114	0.13109	0	0.00111	0.06941	0	1.60598	27.61478	4.91686	0.17166	0	0.35658	0.10595	0	0.06941	0
Healthy	5.83789	0.01802	0	0	0	0	0.02725	0	0.09666	0	12.53638	0.61455	0.19137	0.69754	0	0.06885	0.01544	0.02718	0.09666	0
Healthy	11.94343	1.06776	0.00267	0	0	0.16291	0	0	0	0	0.33796	1.48634	0	0.31317	0	0.00477	0.03777	0.23466	0	0.42764
Healthy	7.19864	2.35597	0.08728	0.06341	6.70033	0	0.06735	0.04482	0.09501	0	5.19356	0	0	1.02568	3.13175	1.22597	0.02049	0.05118	0.09501	1.12823
Healthy	6.76308	0.40554	0.03302	0.00532	0.29678	0.35722	0.23915	0.0195	0.20074	0	6.04821	5.99928	1.1194	0.90519	0.6898	0.53775	0.02226	0	0.20074	0
Healthy	11.4229	0	0.04042	0	5.53722	0	0	0	0	0	3.45281	0	0	0.1938	0	5.47963	0.7125	0.84778	0	0
Healthy	7.58627	1.04115	0.81025	0.06379	0.19097	0	0.02978	0.24271	0	0	1.73103	3.51835	0	0.03238	0	0.15829	0.0061	0.00188	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.90434	0	0.13268	11.0443	0.00878	0	0	0	0.17958	0	1.2302	1.9962	2.62815	0	0	1.32765	0.06603	0.67525	0.17958	0
Healthy	6.23724	0.3067	0.36598	0.02429	0.27559	0.56078	1.12159	0.0628	0.00142	0.00321	3.70546	1.39706	0	0.16807	0	1.28131	0.15278	0.34965	0.00142	0.18756
Healthy	4.85319	1.04767	0.01293	0.27585	0.05502	0.00189	0.03656	0.04572	0.00902	0	1.41867	1.41425	0	0	0	0.16923	0.21574	0.02565	0.00902	0
Healthy	4.2742	2.01748	0	0.19364	0.01308	0	0.21204	0.14453	0	0	29.36801	2.0563	2.43521	2.6968	0	0	0	0.01315	0	0
Healthy	2.76065	0	0.23776	0.04764	0	0	0	0	0	0	2.54842	0.29148	1.2734	0	0	0.04813	0.32052	0	0	0
Healthy	2.85533	0	0	0	0.75977	0	0	0	0	0	0	0	2.61997	0.4206	0	0.38855	0	0	0	0
Healthy	32.3212	0	0	0	0	0	0	0	0	0	29.72015	0	0	0	0	0	0	0	0	0
Healthy	9.64863	0	0.02485	0.64972	0.21186	0.00906	0	0	0.07373	0	9.16139	0.04486	0	5.94627	0.18893	0.06394	0.13466	0.11593	0.07373	0.08882
Healthy	1.8397	0	0.28924	0	0	0	0	0	0	0	11.76142	0.46822	6.19504	0	0	0	1.8241	0	0	0
Healthy	1.71627	0.54807	0.03612	0.08873	0	0	0	0	0.00895	0	15.47778	0.15739	6.01422	0	0	0	0.01895	0	0.00895	0
Healthy	6.0066	1.16749	3.39497	0.54261	0.21295	0.05158	0.00153	0.01923	0.01758	0.00165	5.79259	1.51286	0	0.39561	0.7215	0.19125	0.03452	0.01415	0.01758	0.028
Healthy	7.11846	0	6.43219	0.14596	0.24108	0	0	0	0	0	6.13467	8.67582	0	2.74176	0.45909	0.09716	0.029	0.00985	0	0.03978
Healthy	3.83985	0.21893	0	0	0	0	0	0.51913	0.11631	0	16.34596	0.16584	0	1.13799	0	0.05511	0	0.52681	0.11631	0
Healthy	0.64602	1.73745	0	0	0	0	0	0	0.08437	0	10.36221	2.44396	0	8.23444	7.872	0.99273	0.3819	0	0.08437	0
Healthy	7.7894	0.09995	0	0.01875	0	0	0	0	0.08253	0	23.13442	0.06209	0	1.52852	0	0.0967	0	0.3516	0.08253	0
Healthy	7.40153	0.85807	0	0.0348	0.0245	0	0.07648	0.00761	0.23061	0	19.36818	0.25025	0.35224	0.65001	0	0.10961	0.01331	0.0648	0.23061	0
Healthy	2.86139	1.64459	0	0	0	0	0	0	0	0	9.67196	2.69028	0	6.49366	1.94601	0.51819	0.25303	0	0	0
Healthy	2.16129	0.70482	0.10005	0.10318	0.25532	0	0.12082	0	0	0	7.13471	0.28139	7.84332	5.26036	0	0.0158	0.06527	0.03382	0	0
Healthy	5.46072	0	0.03031	0.01509	0.45752	0.32366	0	0.00157	0.37402	0	0.04203	2.0804	2.99798	0.09087	0	0.46514	0.04242	0.00339	0.37402	0.00651
Healthy	1.74075	0	0.31189	0	0	0	0	0	0	0	11.53257	0.49893	6.42925	0	0	0	0.04558	0	0	0
Healthy	2.5254	0	0.0425	1.55593	0.07872	0	0	0	0	0	1.53182	0.18849	0	2.64439	0	0	0.96422	0.10717	0	0
Healthy	0.77933	0	1.16621	3.84002	17.94647	0	0	0	0	0	2.67202	1.48594	0	0	0	2.95649	0	0.18342	0	0
Healthy	4.2666	1.27246	0	0	0	0	0	0.45275	0.13828	0	16.78135	0.10552	0	1.0684	0	0.07727	0	0.56576	0.13828	0
Healthy	1.51594	0	0	4.03448	0	0	0	0	0	0	0	0	0	0	0	0	0.0778	0	0	0
Healthy	8.3942	0	0.03112	0.11081	0.00413	0	0	0.02973	0.10145	0	8.19907	4.83289	4.57379	1.93473	0	0.11641	0.02115	0.04717	0.10145	0.68989
Healthy	0.8625	0	9.10512	0.11602	0.77118	0	0.41007	0.39628	0	0	0.38558	0	1.01678	0.91359	0.70003	0	0	0	0	0.98441
